Orthogroup	Cardamine_glauca	Arabidopsis_thaliana
OG0000379	Cg002G0687400	AT2G02040.1
OG0000379	Cg002G0485400	AT3G54140.1
OG0000379	Cg007G2282900	AT2G02020.1
OG0000379	Cg007G2283000	AT1G62200.3
OG0000380	Cg002G0542500	AT1G21620.1
OG0000381	Cg007G2557700, Cg004G1347200, Cg004G1347300	AT1G78635.1, AT1G78640.1
OG0000382	Cg008G2911100, Cg014G3033300	AT4G02420.1
OG0000382	Cg003G0721900, Cg014G3033400	AT4G02410.1
OG0000382	Cg005G1556300	AT2G37710.1
OG0000383	Cg006G2029100, Cg006G2029200, Cg006G2029000	AT1G23720.2
OG0000383	Cg002G0481200	AT3G28550.1, AT3G54590.3, AT3G54580.1
OG0000384	Cg008G2978800	AT5G46940.1
OG0000384	Cg008G2979000	AT5G46970.1
OG0000384	Cg008G2978900, Cg002G0581400	AT5G46960.1, AT5G46950.1
OG0000386	Cg006G1932300	AT1G33960.2
OG0000388	Cg002G0582500	AT3G17550.1
OG0000388	Cg008G2791800	AT5G23470.1, AT2G02290.1
OG0000390	Cg006G2042700	AT1G22360.1
OG0000391	Cg007G2503200	AT1G73310.1, AT5G36180.1, AT1G73300.1, AT1G73280.1
OG0000391	Cg008G2730400	AT3G12203.1
OG0000392	Cg006G2094500	AT1G17020.1
OG0000392	Cg001G0314800, Cg001G0150700	AT4G25300.1, AT4G25310.1
OG0000393	Cg001G0360200, Cg001G0359400	AT5G39110.1, AT5G39100.1, AT5G39180.1, AT5G39150.1, AT5G39120.1
OG0000395	Cg006G2123300	AT1G14080.1
OG0000395	Cg004G1381000, Cg004G1386500, Cg004G1386300, Cg004G1381400, Cg004G1386400, Cg004G1381300	AT2G15390.2
OG0000397	Cg004G1242500	AT3G17710.1
OG0000397	Cg004G1408400, Cg004G1407400	AT2G17310.1
OG0000398	Cg004G1333300, Cg004G1361200	AT5G17167.1
OG0000399	Cg007G2336800	AT1G56330.1
OG0000399	Cg006G2172500	AT1G09180.1
OG0000402	Cg003G1060100	AT5G66900.2
OG0000402	Cg003G1060300	AT5G66890.1
OG0000402	Cg003G1060200	AT5G66910.1
OG0000403	Cg005G1705000	AT4G03440.1
OG0000405	Cg004G1207200	AT3G14490.1
OG0000405	Cg006G1933600	AT1G33750.1
OG0000405	Cg008G2665000	AT3G29410.1
OG0000405	Cg004G1207300	AT1G31950.3
OG0000406	Cg002G0569000	AT3G46040.1
OG0000406	Cg003G0989200, Cg006G2186200	AT1G07770.1, AT5G59850.1
OG0000407	Cg006G2233500	AT1G03300.1
OG0000407	Cg006G2015800	AT1G26540.1
OG0000409	Cg006G1989000	AT1G28610.2, AT1G31550.2, AT1G28600.1
OG0000409	Cg006G1989100, Cg006G1989400	AT1G28580.1, AT1G28570.1
OG0000411	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800	AT3G42940.1, AT2G24285.2
OG0000411	Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200	AT2G24480.1, AT5G43200.1, AT3G28620.1, AT2G24460.1
OG0000412	Cg008G2729800	AT5G16570.1
OG0000412	Cg001G0336400	AT5G37600.1
OG0000412	Cg007G2424400	AT1G66200.3
OG0000412	Cg004G1243600	AT3G17820.1
OG0000413	Cg004G1196800	AT3G13662.1
OG0000413	Cg006G1789400	AT1G55210.1
OG0000413	Cg008G2862700, Cg008G2848300	AT5G49040.1
OG0000414	Cg007G2278800	AT1G62500.1
OG0000414	Cg004G1355800	AT2G10940.1
OG0000414	Cg001G0257700	AT4G15160.1
OG0000419	Cg005G1580600	AT2G35250.1
OG0000419	Cg001G0227700	AT4G17505.1
OG0000420	Cg005G1505100	AT2G42550.1
OG0000420	Cg008G2828400	AT5G27510.1
OG0000420	Cg008G2687800	AT5G12090.1
OG0000421	Cg003G0909400	AT5G52640.1
OG0000421	Cg003G0948500	AT5G56030.2, AT5G56010.1, AT5G56000.1
OG0000424	Cg003G0934600	AT5G54640.1
OG0000424	Cg001G0130900	AT4G27230.1
OG0000425	Cg008G2926100	AT5G35190.2
OG0000429	Cg002G0441000	AT3G58410.1
OG0000430	Cg001G0184100	AT4G21980.2
OG0000430	Cg003G0855500, Cg003G0741900	AT4G04620.1
OG0000430	Cg007G2284200	AT1G62040.1
OG0000431	Cg007G2305800	AT1G60130.1, AT1G60110.2, AT1G60095.1
OG0000431	Cg007G2292300	AT1G57570.1
OG0000432	Cg006G1844700	AT1G48800.1
OG0000432	Cg001G0199300	AT4G20230.2
OG0000433	Cg001G0131500, Cg001G0131400, Cg001G0131300	AT4G27170.1, AT4G27140.1, AT4G27150.1, AT4G27160.1
OG0000436	Cg002G0569200	AT3G46000.2
OG0000436	Cg003G0989600	AT5G59880.1
OG0000436	Cg003G0989700	AT5G59890.1
OG0000436	Cg002G0569300	AT3G46010.2
OG0000437	Cg003G0956000	AT5G56710.1, AT4G26230.1
OG0000437	Cg004G1434600	AT2G19740.1
OG0000438	Cg002G0595900	AT3G44090.1, AT3G44080.1, AT3G44060.1, AT3G42770.1, AT3G44810.1
OG0000439	Cg007G2488100	AT1G71880.1
OG0000439	Cg008G2633900	AT5G06170.1, AT1G66570.1, AT2G14670.1, AT5G43610.1
OG0000440	Cg008G2848800, Cg008G2863700, Cg008G2848900	AT5G48980.1
OG0000442	Cg003G1003800	AT5G61310.1
OG0000442	Cg002G0405900, Cg005G1455600	AT2G47380.1, AT5G40382.1
OG0000443	Cg001G0079100	AT4G32390.1
OG0000443	Cg005G1729000	AT2G25520.1
OG0000443	Cg008G2679500	AT5G11230.1
OG0000443	Cg008G2810300	AT5G25400.1
OG0000444	Cg005G1618300	AT2G31390.1
OG0000444	Cg002G0432100	AT3G59480.1
OG0000444	Cg006G2204700	AT1G06020.1
OG0000445	Cg008G2794000	AT5G23740.1
OG0000445	Cg002G0538400	AT4G30800.1
OG0000446	Cg008G2784200	AT5G22730.1
OG0000447	Cg002G0502200, Cg004G1174800, Cg008G2633300	AT3G52580.1
OG0000448	Cg002G0634800	AT3G28360.1
OG0000448	Cg001G0291100, Cg002G0634600	AT3G28345.1
OG0000449	Cg005G1709300	AT3G58950.1
OG0000449	Cg002G0436700	AT3G58930.1
OG0000449	Cg004G1092100	AT3G03040.1, AT3G03030.1
OG0000450	Cg008G2934300	AT1G51480.1, AT5G43740.1, AT5G43730.1
OG0000451	Cg001G0182900	AT4G22100.1
OG0000451	Cg007G2304500, Cg007G2304600	AT1G60090.1, AT1G60270.1, AT1G60260.1
OG0000451	Cg005G1452000	AT1G45191.1
OG0000457	Cg004G1104700	AT1G04480.1
OG0000458	Cg006G1986400	AT1G29090.1
OG0000458	Cg006G1986200	AT1G29110.1
OG0000458	Cg006G1986600, Cg006G1986700, Cg006G1986500	AT1G29080.1
OG0000460	Cg004G1195400	AT3G13520.1
OG0000460	Cg003G0954600	AT5G56540.1
OG0000463	Cg006G1916900	AT1G35190.1
OG0000463	Cg002G0564400, Cg004G1391200	AT3G46490.1
OG0000464	Cg006G2243700	AT1G02220.1, AT3G04420.1
OG0000464	Cg006G2243600	AT1G02250.1
OG0000466	Cg003G0733700, Cg003G0864700	AT4G03570.1, AT4G03590.1
OG0000466	Cg004G1118900, Cg004G1119000	AT3G05685.1
OG0000467	Cg008G2809700, Cg008G2810500	AT5G25410.1
OG0000467	Cg008G2810700	AT5G25415.1
OG0000468	Cg005G1559000	AT2G30385.1
OG0000468	Cg005G1571200	AT2G30615.1
OG0000469	Cg001G0213700, Cg002G0438500, Cg008G2965000	AT2G42740.1
OG0000471	Cg001G0275900	AT4G13820.1
OG0000471	Cg001G0274700	AT4G13920.1, AT4G13880.1, AT4G13810.2
OG0000472	Cg006G1852500, Cg006G1852400	AT1G36095.1, AT5G33406.1
OG0000473	Cg006G2256500	AT1G02190.1
OG0000473	Cg006G2256600	AT1G02205.3
OG0000473	Cg005G1556400	AT2G37700.3
OG0000474	Cg006G2224000	AT1G04300.3
OG0000474	Cg008G2932300	AT5G43560.1
OG0000474	Cg004G1435300	AT4G16045.1
OG0000475	Cg001G0281200, Cg003G0806900	AT1G44810.1, AT4G00250.1, AT4G00238.1
OG0000475	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300	AT4G00390.1, AT1G61730.1
OG0000476	Cg008G2824600, Cg008G2823100	AT5G27050.1, AT5G26865.1, AT5G27090.1, AT5G27580.1, AT5G27944.1, AT5G26950.1, AT5G27070.1
OG0000477	Cg003G1015900	AT5G62540.1
OG0000477	Cg002G0683200	AT2G02760.1
OG0000477	Cg006G2119800	AT1G14400.1
OG0000480	Cg002G0686500	AT2G02100.1
OG0000481	Cg007G2316200	AT1G58360.1
OG0000481	Cg006G2163200	AT1G10010.2
OG0000483	Cg008G2838300, Cg008G2881400	AT5G48375.1
OG0000483	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600	AT5G25980.2, AT5G26000.1
OG0000484	Cg001G0099600	AT4G30290.1
OG0000484	Cg001G0099700	AT4G30280.1, AT1G65310.2
OG0000485	Cg001G0170000	AT4G23380.1
OG0000485	Cg001G0170200, Cg001G0170300	AT4G23350.1, AT4G23365.1, AT4G23355.1, AT4G23360.1
OG0000485	Cg001G0170100	AT4G23373.1, AT4G23370.1
OG0000485	Cg002G0629300	AT2G20170.1
OG0000485	Cg001G0169900	AT4G23390.1
OG0000486	Cg006G2077700, Cg006G2077400	AT1G18760.1
OG0000486	Cg006G2046700	AT1G18770.1
OG0000492	Cg002G0480000	AT3G54700.1
OG0000492	Cg005G1604600	AT2G32830.1
OG0000492	Cg005G1542600	AT2G38940.1
OG0000493	Cg001G0372000, Cg001G0372900, Cg001G0372700	AT5G40070.1, AT5G41200.1, AT5G40220.1, AT5G40120.1, AT5G39810.1, AT5G39750.1, AT5G37415.1, AT5G38740.1
OG0000494	Cg002G0505000	AT3G52320.1
OG0000494	Cg002G0503300, Cg002G0502700	AT3G52510.1
OG0000495	Cg007G2505700	AT3G46190.2, AT1G58270.1
OG0000496	Cg002G0550100	AT3G47760.3
OG0000496	Cg002G0550000, Cg002G0550200	AT3G47770.2
OG0000496	Cg002G0550400	AT3G47740.1
OG0000496	Cg002G0549900	AT3G47780.1
OG0000497	Cg007G2497600	AT1G72730.1
OG0000497	Cg006G1791500	AT1G54270.1
OG0000499	Cg004G1270900	AT3G20370.1
OG0000500	Cg007G2437500, Cg001G0350900	AT1G67090.1
OG0000501	Cg006G1943100	AT1G32940.1
OG0000501	Cg006G1943000	AT1G32950.1, AT1G32960.1
OG0000501	Cg003G0770600	AT4G10540.1
OG0000502	Cg001G0361300, Cg001G0361000, Cg001G0361200	AT5G39280.1, AT5G39300.1, AT5G39270.1, AT5G39290.1
OG0000502	Cg001G0361400, Cg001G0361500	AT5G39310.1
OG0000506	Cg003G0974000, Cg004G1409000, Cg005G1549700	AT2G17360.1
OG0000506	Cg008G2642900	AT5G07090.1
OG0000509	Cg001G0239400	AT2G03020.1, AT4G16540.1
OG0000509	Cg001G0239300	AT4G16545.1
OG0000509	Cg006G1849600	AT4G16555.1
OG0000510	Cg001G0374100	AT5G40240.2
OG0000510	Cg001G0373900, Cg001G0374000	AT5G40230.1
OG0000514	Cg003G0885900	AT2G10975.1, AT3G29645.1
OG0000514	Cg007G2284800, Cg003G0886000	AT3G29637.2
OG0000517	Cg008G2735300, Cg008G2734500	AT5G17090.1
OG0000518	Cg008G2691300	AT5G12420.1
OG0000519	Cg007G2307700	AT5G65940.1
OG0000519	Cg005G1626000, Cg005G1626100	AT2G30660.1
OG0000520	Cg006G2137100	AT1G12672.2
OG0000521	Cg003G0877500, Cg003G0829700	AT5G65050.3, AT5G65060.1, AT1G77080.8
OG0000522	Cg008G2598200	AT5G02610.2
OG0000522	Cg005G1538400	AT3G55170.1
OG0000522	Cg004G1154500	AT3G09500.1
OG0000523	Cg001G0086500	AT5G27100.1
OG0000524	Cg003G0755700	AT4G11770.1
OG0000524	Cg003G0755600, Cg003G0755500	AT4G11750.1
OG0000525	Cg005G1498900	AT2G43440.1, AT2G43445.1
OG0000529	Cg007G2309800	AT1G58430.1
OG0000529	Cg005G1616800	AT2G31540.1
OG0000529	Cg005G1629800	AT2G30220.1, AT2G30310.1
OG0000531	Cg008G2807300, Cg008G2806900	AT5G25180.1, AT5G25140.1
OG0000534	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000	AT1G67390.1, AT5G35945.1, AT3G43410.1, AT1G78470.1
OG0000535	Cg006G2037200	AT5G42500.1, AT5G42510.1
OG0000535	Cg002G0443600, Cg002G0443700	AT1G65870.1
OG0000536	Cg007G2348700, Cg001G0329500	AT5G52090.1, AT5G37150.1
OG0000536	Cg001G0329600	AT5G37165.1
OG0000536	Cg003G0746800	AT4G05540.1
OG0000537	Cg004G1142700	AT3G07820.1
OG0000537	Cg008G2881500	AT5G48140.1
OG0000537	Cg004G1142800	AT3G07840.1
OG0000539	Cg005G1640600	AT2G29360.1
OG0000542	Cg006G2159400	AT1G10430.1
OG0000542	Cg007G2309500	AT1G59830.1
OG0000542	Cg007G2470000	AT1G69960.1
OG0000543	Cg008G2954100	AT5G45080.1
OG0000543	Cg008G2953900	AT5G45070.1
OG0000546	Cg008G2605100	AT5G03390.1
OG0000547	Cg005G1493600	AT2G43590.1
OG0000547	Cg005G1493700	AT2G43580.1
OG0000548	Cg005G1754100	AT2G23570.1
OG0000549	Cg005G1602400	AT2G33060.1
OG0000549	Cg005G1602500	AT2G33050.1
OG0000552	Cg002G0442400	AT3G58200.1
OG0000553	Cg004G1319500	AT3G24830.1
OG0000553	Cg008G2867400, Cg008G2851700	AT5G48760.1
OG0000553	Cg004G1135200	AT3G07110.2
OG0000554	Cg003G0748800, Cg003G0748900	AT4G12480.1, AT4G12490.1, AT4G12500.1
OG0000555	Cg002G0524800	AT5G01480.1
OG0000555	Cg004G1279400	AT3G21210.1
OG0000556	Cg007G2282000	AT1G62225.1
OG0000556	Cg007G2282800, Cg007G2282200, Cg007G2282100	AT1G62220.1, AT1G62000.1, AT1G62080.1, AT1G62060.1
OG0000557	Cg005G1759000	AT2G23000.1
OG0000557	Cg005G1759100	AT2G22970.3, AT2G22920.2
OG0000561	Cg001G0361600	AT5G39320.1
OG0000561	Cg002G0623100	AT3G29360.1
OG0000561	Cg008G2719500	AT5G15490.1
OG0000562	Cg005G1666300	AT2G27530.1
OG0000562	Cg008G2782500	AT5G22440.1
OG0000563	Cg006G2032000	AT1G23410.1
OG0000564	Cg009G2987700, Cg008G2887400	AT3G61111.1
OG0000564	Cg005G1472300	AT5G47930.1
OG0000565	Cg006G2147600	AT1G11580.2
OG0000566	Cg008G2922600	AT1G57750.1
OG0000566	Cg008G2922700	AT1G65340.1
OG0000567	Cg001G0258600, Cg001G0258700	AT4G15056.1
OG0000569	Cg003G1056500	AT5G67240.1
OG0000569	Cg002G0527400	AT3G50090.1
OG0000569	Cg008G2627200	AT5G05540.1
OG0000570	Cg003G0982700, Cg003G0986400, Cg003G0982800	AT1G35890.1, AT3G46565.1
OG0000572	Cg008G2913100	AT5G42210.1
OG0000573	Cg003G0860600, Cg003G0737400	AT4G05110.2, AT4G05120.1
OG0000579	Cg004G1082100	AT3G02080.1
OG0000580	Cg005G1618900	AT2G31335.1
OG0000581	Cg008G2770000	AT5G20560.1
OG0000581	Cg008G2768400	AT1G33220.1, AT5G20330.1, AT5G20340.1
OG0000582	Cg002G0587100	AT3G44540.1
OG0000582	Cg002G0587000	AT3G44560.1, AT3G44550.1
OG0000583	Cg006G1800700	AT1G53500.1
OG0000583	Cg007G2556600	AT1G78570.1
OG0000583	Cg004G1209700	AT3G14790.2
OG0000584	Cg007G2288800	AT1G61580.1
OG0000584	Cg006G1880800, Cg008G2909200	AT1G43170.1
OG0000585	Cg002G0459200, Cg002G0459400, Cg002G0459000, Cg002G0458800, Cg002G0459300, Cg002G0459100, Cg002G0458900, Cg002G0459500, Cg002G0458700	AT3G56530.1
OG0000587	Cg006G2058800	AT1G20795.1, AT1G20800.1
OG0000587	Cg006G2059000	AT1G20790.1
OG0000588	Cg005G1638900	AT2G29480.1, AT2G29490.1, AT2G29470.1
OG0000588	Cg005G1639200, Cg005G1639100	AT2G29460.1
OG0000589	Cg003G0940500	AT5G55190.1
OG0000589	Cg008G2765300	AT5G20020.1
OG0000590	Cg001G0358800	AT5G39080.1
OG0000590	Cg001G0358700	AT5G39050.1
OG0000591	Cg007G2435900	AT1G66970.2
OG0000591	Cg001G0135900	AT4G26690.1
OG0000591	Cg003G0943100	AT5G55480.1
OG0000592	Cg007G2556700	AT1G78580.1
OG0000592	Cg001G0127500	AT4G27550.1
OG0000593	Cg007G2550300	AT1G77940.1
OG0000593	Cg006G1904600	AT1G36240.1
OG0000595	Cg007G2511900	AT1G74090.1
OG0000596	Cg005G1743600	AT2G24210.1
OG0000596	Cg002G0669900	AT3G25820.1, AT3G25830.1, AT3G25810.1
OG0000598	Cg003G0786400	AT4G35120.1
OG0000599	Cg001G0010300	AT4G39200.1
OG0000600	Cg006G2238000	AT1G02830.1
OG0000600	Cg008G2826000	AT5G27770.1
OG0000601	Cg007G2313300	AT2G41840.1
OG0000601	Cg005G1511900, Cg006G2162600	AT3G57490.1
OG0000602	Cg001G0075300	AT4G32670.1
OG0000604	Cg001G0387500	AT5G41520.1
OG0000604	Cg001G0145900, Cg003G0909500	AT4G25740.1
OG0000605	Cg003G0707100, Cg014G3048400	AT4G01220.1
OG0000605	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000	AT4G01750.1, AT4G01770.2
OG0000606	Cg008G2957800	AT5G45050.1
OG0000609	Cg004G1405600	AT2G17070.1
OG0000609	Cg004G1405800	AT2G17080.1
OG0000613	Cg002G0494900	AT3G53230.1
OG0000613	Cg004G1157600	AT3G09840.1
OG0000615	Cg001G0254900	AT5G48010.2, AT4G15340.1, AT4G15370.1
OG0000615	Cg007G2324700	AT3G29255.1, AT5G36150.1
OG0000616	Cg001G0091900	AT4G31100.1, AT4G31110.1
OG0000616	Cg006G2071400	AT1G19390.1
OG0000617	Cg008G2630600	AT5G05870.1
OG0000617	Cg008G2630800	AT5G05900.1
OG0000617	Cg008G2630700, Cg005G1669000	AT5G05880.1, AT5G05890.1
OG0000618	Cg008G2585500	AT5G01750.2
OG0000618	Cg004G1177500	AT3G11740.1
OG0000620	Cg001G0285200	AT4G13300.1, AT4G13280.2
OG0000621	Cg002G0447400	AT3G57730.1
OG0000621	Cg002G0447700	AT3G57710.1
OG0000622	Cg003G0997100	AT5G60670.1
OG0000623	Cg004G1416200	AT2G18020.1
OG0000623	Cg002G0516500	AT3G51190.1
OG0000623	Cg001G0038700	AT4G36130.1
OG0000624	Cg005G1492000	AT2G43730.1, AT2G43740.1
OG0000625	Cg004G1193700	AT3G13350.1
OG0000625	Cg006G1785900	AT1G55650.1
OG0000626	Cg006G2132700	AT1G13080.1
OG0000627	Cg007G2303100, Cg007G2303000	AT1G60500.1
OG0000628	Cg008G2868500	AT4G33830.1, AT4G33840.1
OG0000628	Cg001G0063400, Cg001G0063500	AT4G33860.1
OG0000635	Cg003G0998100	AT5G60770.1
OG0000635	Cg006G2183300, Cg006G2183400	AT1G08090.1
OG0000636	Cg003G0989100	AT5G59845.1
OG0000636	Cg001G0278600	AT1G10588.1
OG0000637	Cg002G0568900	AT3G46060.1
OG0000637	Cg003G0989000	AT5G59840.1
OG0000637	Cg002G0490200	AT3G53610.1
OG0000638	Cg003G0988800	AT5G59820.1
OG0000638	Cg002G0568800	AT3G46070.1
OG0000638	Cg002G0568700	AT3G46090.1, AT3G46080.1
OG0000639	Cg002G0414400	AT3G61600.1
OG0000639	Cg005G1466800	AT2G46260.1
OG0000640	Cg001G0109100	AT4G29273.1, AT2G22121.1, AT4G09153.1, AT4G29283.1, AT4G29280.1
OG0000641	Cg003G0955100	AT5G56600.1
OG0000641	Cg001G0108600	AT4G29350.1
OG0000641	Cg004G1435200	AT2G19760.1
OG0000642	Cg005G1464800	AT2G46450.1
OG0000642	Cg005G1464900	AT2G46430.1
OG0000643	Cg008G2601200	AT5G02960.1
OG0000646	Cg002G0492500	AT3G53420.1
OG0000646	Cg005G1562100	AT2G37170.2, AT2G37180.1
OG0000649	Cg006G2084600	AT1G18080.1
OG0000649	Cg006G1846700	AT1G48630.1
OG0000649	Cg004G1246700	AT3G18130.1
OG0000650	Cg004G1256000	AT3G19020.1
OG0000650	Cg004G1394700	AT2G15880.1
OG0000650	Cg001G0061800	AT4G33970.1
OG0000652	Cg004G1092500	AT3G03080.1
OG0000652	Cg008G2733700	AT5G16990.1, AT5G16970.1, AT5G17000.1
OG0000653	Cg002G0402200	AT2G47610.1
OG0000655	Cg004G1208000, Cg005G1588600, Cg006G1974500	AT3G14600.1, AT1G29965.1
OG0000656	Cg002G0680000	AT2G03240.1
OG0000656	Cg006G2123600	AT1G14040.1
OG0000658	Cg008G2790800, Cg008G2790600	AT5G23360.1, AT5G23350.1, AT5G23370.1
OG0000659	Cg004G1398000	AT2G13760.1, AT4G10230.1, AT1G24380.1
OG0000660	Cg003G0949100	AT5G56075.1
OG0000660	Cg003G0949000	AT5G56060.1
OG0000661	Cg005G1453700	AT2G47550.1
OG0000661	Cg006G2238400	AT1G02810.1
OG0000661	Cg003G0720700, Cg014G3034900	AT4G02330.1
OG0000662	Cg008G2616700, Cg008G2616000	AT1G26890.1, AT1G22000.1
OG0000663	Cg006G2080200	AT1G18540.1
OG0000663	Cg007G2511500	AT1G74050.1, AT1G74060.1
OG0000664	Cg007G2269100	AT1G63570.2
OG0000665	Cg002G0614100	AT3G16080.1
OG0000666	Cg001G0168000	AT4G23590.1
OG0000666	Cg001G0167900	AT4G23600.1
OG0000668	Cg002G0448300	AT3G57640.1
OG0000668	Cg007G2410000, Cg007G2398800	AT1G67470.1, AT1G65250.1, AT1G65190.1
OG0000669	Cg003G0782800, Cg006G2038700, Cg006G1927100	AT1G22780.1, AT1G34030.1, AT4G09800.1
OG0000671	Cg003G0751500	AT4G12190.1, AT4G12220.1, AT4G12210.1, AT4G05350.1, AT4G12150.1, AT4G12140.1
OG0000672	Cg003G0757400	AT4G11580.1
OG0000673	Cg006G2213600	AT1G05240.1, AT1G05250.1
OG0000674	Cg004G1179700	AT4G13263.1, AT4G13261.1, AT5G35405.1, AT2G04037.1, AT2G04031.1, AT2G04041.1, AT3G11990.1, AT1G45190.1, AT1G47450.1, AT1G47470.1
OG0000678	Cg003G0772100, Cg003G0772000	AT5G08670.1, AT5G08690.1
OG0000679	Cg005G1611800	AT2G32060.1
OG0000679	Cg006G2104400	AT1G15930.1
OG0000680	Cg005G1590300	AT2G34250.1
OG0000680	Cg006G1983600	AT1G29310.1
OG0000681	Cg004G1224000	AT3G15980.5
OG0000681	Cg006G1811500	AT1G52360.2
OG0000682	Cg005G1511200, Cg005G1507500, Cg005G1511100	AT2G41910.1
OG0000682	Cg005G1511000	AT2G41920.1, AT5G27790.1, AT2G34290.1
OG0000683	Cg002G0627000	AT3G29160.1
OG0000683	Cg004G1081000	AT3G01090.2
OG0000683	Cg001G0362700	AT5G39440.1
OG0000684	Cg005G1502400	AT2G42790.1
OG0000684	Cg002G0438100, Cg002G0438000	AT3G58740.1
OG0000684	Cg002G0437900	AT3G58750.1
OG0000685	Cg004G1086000	AT3G02480.1
OG0000686	Cg006G2021700	AT1G27030.1
OG0000686	Cg006G2021600	AT1G27020.1
OG0000687	Cg006G1878700	AT1G43910.1
OG0000690	Cg001G0069100	AT4G33270.1, AT4G33260.1
OG0000690	Cg008G2760300	AT5G27570.1, AT5G26900.1, AT5G27080.1
OG0000691	Cg008G2722900	AT5G15840.1
OG0000691	Cg008G2723000	AT5G15850.1
OG0000691	Cg004G1085100	AT3G02380.1
OG0000692	Cg008G2872000, Cg008G2897300, Cg002G0508700	AT3G52000.1, AT3G52010.1, AT2G05850.1
OG0000693	Cg005G1616400	AT3G53870.1, AT2G31610.1, AT5G35530.1
OG0000694	Cg005G1607700	AT2G32530.1, AT2G32540.1
OG0000694	Cg005G1607100	AT2G32610.1
OG0000695	Cg001G0239600	AT4G16520.1
OG0000695	Cg005G1477800	AT2G45170.1
OG0000696	Cg002G0534900	AT3G49310.1
OG0000696	Cg007G2257500	AT1G64650.1
OG0000696	Cg001G0125500	AT4G27720.1
OG0000697	Cg003G0792400, Cg003G0992000	AT5G60090.1
OG0000698	Cg003G0955700, Cg001G0108300	AT4G29390.1, AT2G19750.1, AT5G56670.1
OG0000699	Cg005G1768200	AT2G22050.1
OG0000700	Cg006G1823200	AT1G51120.1
OG0000700	Cg006G1827000	AT1G50680.1
OG0000702	Cg005G1512500	AT2G41790.1
OG0000703	Cg005G1533100	AT2G39890.1
OG0000703	Cg002G0467800	AT3G55740.1
OG0000705	Cg005G1531700	AT2G40010.1
OG0000705	Cg004G1172600, Cg004G1151500	AT3G11250.1
OG0000706	Cg005G1460600	AT2G46860.1
OG0000706	Cg014G3038400, Cg003G0717200	AT4G01480.1
OG0000706	Cg006G2244600	AT1G01050.1
OG0000707	Cg005G1488500	AT2G44120.2
OG0000707	Cg002G0695400	AT2G01250.1
OG0000707	Cg004G1196100	AT3G13580.1
OG0000708	Cg004G1229100	AT3G16430.1, AT3G16420.1
OG0000708	Cg004G1229400	AT3G16460.1
OG0000710	Cg005G1754500	AT2G23510.1
OG0000710	Cg003G0925700	AT2G25150.1
OG0000713	Cg007G2385100	AT2G07200.1
OG0000714	Cg005G1654700, Cg005G1654600	AT2G28010.1, AT2G28040.1, AT2G28030.1, AT2G28220.1, AT2G28225.1
OG0000715	Cg008G2800800	AT5G24410.1
OG0000715	Cg002G0534300, Cg008G2939200	AT3G49360.1
OG0000715	Cg008G2800900	AT5G24420.1
OG0000716	Cg006G1787400	AT1G55490.1
OG0000716	Cg004G1194900	AT3G13470.1
OG0000716	Cg003G0954200	AT5G56500.1
OG0000717	Cg006G2120700	AT1G14320.1
OG0000717	Cg006G2020100	AT1G26910.1
OG0000717	Cg007G2467500	AT1G66580.1
OG0000718	Cg002G0665700	AT3G26170.1, AT3G26180.1
OG0000718	Cg002G0665900, Cg002G0665800	AT3G26150.1, AT3G26160.1
OG0000719	Cg003G0902400	AT5G51950.1
OG0000720	Cg007G2302600	AT3G62750.2, AT3G62740.1
OG0000721	Cg005G1646700	AT1G10747.1, AT1G10745.1
OG0000722	Cg004G1081500, Cg004G1082400	AT2G05970.1
OG0000723	Cg002G0685300	AT2G02250.1
OG0000724	Cg001G0031300	AT3G45950.1
OG0000725	Cg007G2284700	AT5G51000.1, AT3G19560.1
OG0000726	Cg007G2460600, Cg006G2072800, Cg006G2072700	AT1G69090.1
OG0000728	Cg008G2739200	AT5G17540.1
OG0000729	Cg005G1669800	AT2G27420.1
OG0000729	Cg002G0534600	AT3G49340.1
OG0000730	Cg007G2570400	AT1G80780.3
OG0000730	Cg005G1611700	AT2G32070.1
OG0000730	Cg006G2104500	AT1G15920.1
OG0000731	Cg006G1977700	AT1G29720.1
OG0000732	Cg008G2808400	AT5G25260.1
OG0000732	Cg008G2808300	AT5G25250.1
OG0000732	Cg003G1040800	AT5G64870.1
OG0000733	Cg008G2610100, Cg004G1160100	AT5G64140.1
OG0000736	Cg003G0983300, Cg003G0983400	AT5G59310.1
OG0000737	Cg003G0724000, Cg014G3030700	AT4G02570.1
OG0000737	Cg006G2236400	AT1G02980.1, AT1G43140.1
OG0000738	Cg008G2608200	AT5G03690.1
OG0000738	Cg005G1568700	AT2G36460.1
OG0000738	Cg002G0498200	AT3G52930.1
OG0000739	Cg006G1821800	AT3G29375.1
