Orthogroup	Cardamine_glauca	Raphanus_sativus
OG0000189	Cg001G0051000	XP_018464957.1
OG0000191	Cg005G1682000, Cg007G2302000, Cg006G1951500	XP_018458949.1
OG0000191	Cg007G2389300, Cg007G2329300	XP_018436086.1, XP_018460717.1, XP_018479558.1, XP_018465016.1, XP_018448614.1, XP_018475801.1, XP_018453753.1, XP_018479520.1, XP_018453690.1, XP_018448545.1, XP_018460692.1, XP_018435701.1, XP_018460634.1, XP_018462864.1, XP_018460757.1, XP_018479822.1, XP_018435738.1, XP_018435736.1, XP_018435726.1
OG0000192	Cg006G1993900	XP_018462530.1, XP_018467255.1, XP_018479088.1
OG0000192	Cg006G1994000	XP_018458507.1
OG0000193	Cg006G1859600, Cg006G1859800, Cg006G1859900, Cg006G1859400	XP_018487465.1
OG0000193	Cg006G1948300	XP_018467632.1, XP_018448639.1, XP_018487466.1
OG0000195	Cg003G0990000, Cg002G0555700	XP_018462618.1, XP_018454886.1, XP_018475850.1
OG0000195	Cg003G0788000	XP_018489253.1, XP_018486640.1, XP_018488325.1, XP_018489674.1, XP_018481012.1, XP_018483017.1, XP_018437543.1, XP_018487683.1, XP_018487685.1
OG0000196	Cg001G0390600	XP_018466067.1
OG0000196	Cg001G0387900, Cg001G0387800, Cg001G0388400	XP_018465536.1, XP_018479697.1
OG0000197	Cg001G0339500	XP_018476022.1
OG0000197	Cg001G0205400	XP_018487852.1
OG0000197	Cg001G0205300, Cg001G0205200	XP_018449634.1, XP_018465049.1
OG0000198	Cg006G2113800, Cg006G2113700	XP_018491057.1
OG0000198	Cg002G0664200	XP_018460378.1, XP_018481114.1, XP_018460375.1, XP_018479160.1
OG0000199	Cg014G3034400, Cg008G2903900, Cg014G3034300, Cg003G0721100, Cg003G0721200, Cg014G3034200	XP_018470386.1, XP_018449273.1, XP_018449280.1, XP_018449101.1
OG0000200	Cg006G2210500	XP_018454952.1, XP_018448186.1
OG0000200	Cg006G1985400	XP_018488814.1
OG0000200	Cg006G2210600	XP_018449589.1, XP_018454583.1, XP_018441251.1
OG0000200	Cg006G1985500	XP_018474323.1
OG0000200	Cg006G1857600	XP_018451670.1
OG0000200	Cg006G1857700	XP_018451671.1
OG0000203	Cg002G0442000	XP_018444359.1
OG0000203	Cg002G0441200	XP_018488418.1
OG0000203	Cg002G0441400	XP_018444673.1, XP_018460880.1, XP_018484517.1, XP_018484516.1
OG0000203	Cg002G0441500	XP_018446270.1, XP_018444506.1, XP_018444360.1
OG0000205	Cg006G1892500	XP_018453590.1, XP_018465023.1, XP_018453635.1, XP_018453793.1, XP_018462949.1, XP_018466885.1, XP_018459728.1, XP_018475645.1, XP_018465102.1, XP_018479576.1, XP_018467321.1, XP_018453867.1, XP_018475424.1, XP_018466046.1, XP_018467224.1, XP_018467428.1, XP_018467324.1, XP_018463244.1, XP_018463262.1, XP_018458054.1, XP_018476099.1, XP_018479716.1, XP_018468530.1, XP_018464197.1, XP_018467617.1, XP_018467610.1, XP_018454079.1
OG0000209	Cg006G2154400, Cg006G2158500, Cg006G1924600, Cg006G2158400	XP_018479680.1
OG0000209	Cg008G2968000	XP_018448172.1, XP_018442633.1
OG0000209	Cg008G2670300, Cg008G2670600, Cg008G2677700	XP_018487834.1
OG0000209	Cg008G2772200	XP_018478964.1, XP_018464005.1
OG0000210	Cg005G1646400, Cg005G1480200	XP_018463531.1
OG0000210	Cg002G0423600	XP_018437416.1
OG0000215	Cg005G1678900, Cg002G0563200	XP_018487745.1, XP_018474301.1
OG0000216	Cg003G0750300, Cg003G0750200	XP_018467364.1
OG0000216	Cg003G0750000	XP_018475592.1
OG0000216	Cg007G2323800	XP_018467341.1, XP_018465408.1
OG0000216	Cg001G0324000	XP_018432540.1
OG0000216	Cg001G0323300	XP_018475527.1, XP_018475520.1, XP_018475521.1
OG0000227	Cg004G1376700, Cg004G1376500, Cg004G1376400, Cg004G1385200, Cg004G1377200	XP_018485901.1
OG0000227	Cg004G1376900	XP_018479761.1, XP_018466385.1
OG0000229	Cg001G0315200	XP_018438813.1
OG0000229	Cg001G0286400, Cg003G0786600	XP_018466854.1
OG0000230	Cg007G2290400	XP_018485958.1
OG0000232	Cg006G1824400	XP_018459500.1
OG0000233	Cg008G2647600	XP_018444381.1
OG0000233	Cg008G2647700, Cg008G2647900, Cg008G2647800	XP_018468589.1, XP_018469329.1, XP_018475327.1
OG0000233	Cg008G2647500	XP_018444363.1
OG0000233	Cg008G2647300	XP_018444177.1, XP_018448246.1, XP_018469360.1
OG0000234	Cg005G1484700	XP_018443518.1, XP_018435545.1, XP_018443517.1, XP_018435544.1, XP_018435543.1, XP_018443516.1
OG0000235	Cg007G2571200, Cg007G2574000	XP_018491917.1, XP_018483635.1
OG0000237	Cg004G1298900, Cg004G1316600	XP_018490043.1, XP_018488293.1, XP_018469633.1, XP_018439460.1, XP_018464581.1
OG0000237	Cg001G0099500, Cg004G1282100	XP_018488221.1
OG0000238	Cg007G2478500	XP_018455175.1, XP_018472034.1
OG0000238	Cg002G0635600	XP_018479312.1, XP_018479305.1
OG0000241	Cg001G0185400	XP_018480650.1, XP_018462384.1, XP_018471212.1
OG0000241	Cg001G0185500	XP_018439136.1, XP_018437127.1, XP_018447604.1, XP_018461916.1
OG0000241	Cg003G0857500, Cg003G0740200	XP_018454306.1
OG0000242	Cg008G2821600, Cg008G2821500, Cg008G2969100, Cg008G2968700, Cg005G1735200, Cg008G2969200, Cg008G2968900, Cg008G2969300, Cg008G2968800	XP_018479318.1, XP_018437451.1
OG0000244	Cg003G0869800, Cg003G0728000, Cg003G0861800, Cg003G0736400	XP_018455640.1
OG0000245	Cg002G0636900, Cg005G1684200, Cg006G1978200, Cg002G0623900, Cg005G1684100, Cg002G0592000, Cg003G0881900, Cg001G0321000, Cg004G1345100, Cg007G2384600, Cg006G1796900, Cg007G2312200, Cg007G2309700, Cg008G2652600, Cg003G0760100, Cg002G0642100, Cg006G2201600	XP_018469718.1, XP_018473926.1, XP_018465560.1, XP_018473943.1, XP_018453794.1, XP_018453647.1, XP_018443335.1, XP_018455617.1, XP_018443578.1, XP_018487650.1, XP_018466667.1, XP_018487869.1, XP_018479018.1, XP_018463330.1, XP_018474053.1, XP_018462117.1, XP_018487651.1, XP_018435790.1
OG0000246	Cg005G1566300	XP_018475104.1, XP_018472849.1
OG0000247	Cg001G0351600, Cg001G0351800	XP_018471263.1
OG0000248	Cg007G2470600	XP_018455691.1
OG0000248	Cg007G2471500	XP_018469259.1, XP_018469620.1
OG0000249	Cg006G1934400	XP_018469607.1
OG0000249	Cg007G2349500, Cg004G1391400	XP_018453570.1, XP_018485980.1
OG0000250	Cg003G0735700	XP_018455634.1
OG0000251	Cg002G0664000	XP_018438704.1, XP_018465777.1
OG0000251	Cg002G0663800	XP_018460223.1
OG0000251	Cg002G0664100	XP_018452790.1
OG0000252	Cg001G0086600	XP_018449522.1, XP_018450660.1, XP_018450661.1
OG0000252	Cg007G2272200	XP_018460485.1, XP_018453989.1, XP_018455342.1
OG0000252	Cg007G2546100	XP_018468896.1, XP_018474587.1, XP_018468895.1, XP_018480389.1
OG0000253	Cg004G1153800	XP_018465313.1
OG0000253	Cg008G2596500	XP_018445474.1, XP_018492160.1, XP_018492171.1, XP_018451023.1, XP_018452385.1, XP_018491687.1, XP_018465909.1, XP_018439788.1
OG0000253	Cg004G1184700	XP_018432698.1
OG0000254	Cg001G0250300, Cg001G0250200, Cg001G0250000, Cg001G0249500, Cg001G0249800, Cg001G0249400, Cg001G0249700	XP_018449673.1
OG0000255	Cg007G2394100, Cg006G1865500, Cg006G1878100	XP_018463373.1
OG0000258	Cg007G2370800, Cg001G0290400	XP_018479718.1, XP_018459057.1
OG0000262	Cg007G2264500, Cg007G2264400, Cg007G2264300, Cg007G2293500	XP_018464864.1, XP_018455373.1
OG0000265	Cg005G1655600	XP_018443638.1, XP_018448698.1, XP_018448695.1, XP_018480058.1, XP_018444893.1, XP_018463181.1, XP_018480007.1, XP_018448370.1, XP_018448368.1, XP_018460992.1, XP_018480043.1, XP_018479463.1, XP_018473600.1, XP_018453658.1, XP_018479678.1, XP_018460866.1
OG0000268	Cg006G1966300, Cg006G1965600, Cg008G2873000	XP_018448562.1
OG0000269	Cg003G0987700	XP_018476648.1, XP_018455000.1
OG0000269	Cg002G0567300	XP_018440337.1
OG0000269	Cg006G2190700, Cg006G1923700, Cg007G2309100, Cg005G1638700	XP_018480724.1, XP_018460786.1, XP_018434856.1, XP_018434290.1
OG0000275	Cg003G1065200	XP_018467518.1, XP_018479383.1, XP_018467326.1, XP_018467605.1, XP_018459748.1, XP_018459747.1
OG0000275	Cg008G2833500	XP_018474111.1
OG0000276	Cg005G1682300	XP_018464091.1
OG0000278	Cg001G0332400, Cg001G0336600	XP_018466314.1, XP_018465644.1
OG0000279	Cg003G0839100, Cg008G2952700, Cg008G2952600, Cg008G2952800, Cg008G2950400, Cg008G2950200, Cg008G2950100	XP_018477471.1, XP_018454156.1, XP_018478259.1
OG0000282	Cg001G0182100	XP_018479177.1, XP_018479178.1, XP_018479175.1, XP_018465144.1
OG0000283	Cg011G3015000	XP_018462322.1, XP_018462258.1
OG0000283	Cg006G2249500, Cg001G0232700, Cg005G1551500, Cg002G0631500, Cg001G0291600	XP_018459175.1, XP_018468935.1
OG0000285	Cg001G0190700	XP_018471642.1
OG0000285	Cg001G0190800	XP_018460363.1, XP_018440226.1, XP_018443883.1, XP_018483885.1
OG0000285	Cg003G0706200, Cg014G3049300, Cg003G0711400, Cg014G3044400	XP_018449860.1, XP_018461810.1, XP_018461800.1
OG0000285	Cg001G0130400	XP_018471751.1
OG0000286	Cg006G1979100	XP_018479935.1, XP_018479936.1, XP_018479937.1
OG0000286	Cg001G0074700	XP_018479044.1, XP_018477530.1
OG0000289	Cg013G3025500, Cg036G3082600	XP_018464283.1
OG0000290	Cg007G2262300	XP_018457917.1, XP_018455788.1
OG0000294	Cg008G2721100	XP_018446427.1, XP_018444883.1, XP_018446424.1
OG0000294	Cg007G2421900	XP_018461384.1, XP_018443477.1
OG0000294	Cg007G2422200, Cg007G2422800	XP_018465092.1, XP_018465100.1, XP_018465081.1
OG0000295	Cg006G1996000	XP_018474169.1
OG0000295	Cg004G1173400, Cg004G1317000	XP_018490419.1
OG0000296	Cg008G2982100, Cg003G0982000, Cg003G0887600	XP_018455338.1
OG0000296	Cg003G0978500	XP_018465938.1, XP_018464951.1, XP_018465933.1, XP_018469119.1
OG0000297	Cg001G0284800	XP_018462717.1, XP_018459134.1, XP_018460220.1, XP_018460599.1, XP_018464815.1, XP_018464308.1, XP_018453677.1, XP_018453506.1, XP_018463963.1, XP_018443764.1
OG0000298	Cg006G1934800, Cg006G1935200	XP_018487863.1, XP_018466248.1
OG0000298	Cg006G1935000	XP_018479016.1
OG0000298	Cg006G1935400	XP_018442142.1
OG0000300	Cg003G1019300	XP_018458189.1, XP_018463733.1
OG0000301	Cg005G1482700	XP_018438312.1, XP_018438150.1, XP_018438144.1, XP_018438976.1, XP_018438132.1, XP_018481796.1, XP_018481764.1, XP_018455519.1, XP_018453908.1, XP_018455500.1, XP_018455278.1
OG0000303	Cg002G0647500	XP_018476545.1, XP_018479212.1
OG0000304	Cg005G1526200	XP_018475291.1, XP_018474010.1, XP_018463873.1
OG0000308	Cg008G2929200	XP_018478840.1
OG0000308	Cg008G2928800, Cg008G2929000, Cg008G2928900	XP_018452776.1, XP_018479556.1, XP_018455216.1, XP_018455324.1, XP_018456176.1, XP_018437114.1
OG0000309	Cg003G0994700	XP_018465746.1
OG0000312	Cg001G0335800, Cg006G1899900	XP_018474091.1, XP_018443659.1, XP_018473899.1
OG0000314	Cg002G0641200	XP_018443522.1, XP_018454579.1, XP_018432805.1, XP_018491564.1
OG0000316	Cg007G2407200	XP_018441644.1
OG0000318	Cg007G2467300	XP_018453400.1
OG0000320	Cg007G2343200	XP_018463058.1, XP_018460462.1, XP_018463503.1, XP_018459978.1
OG0000320	Cg004G1332200	XP_018461854.1
OG0000321	Cg004G1262800, Cg006G1832400	XP_018451266.1
OG0000321	Cg007G2375700	XP_018472351.1
OG0000322	Cg003G0970300	XP_018448351.1, XP_018464260.1, XP_018465656.1, XP_018451111.1
OG0000323	Cg007G2499000	XP_018458608.1, XP_018458610.1
OG0000327	Cg004G1211800	XP_018479723.1
OG0000328	Cg004G1277500	XP_018467239.1, XP_018491947.1
OG0000328	Cg004G1277400	XP_018458277.1, XP_018458281.1
OG0000328	Cg004G1277300	XP_018491260.1, XP_018465952.1, XP_018487621.1
OG0000330	Cg007G2499400, Cg007G2499500	XP_018457752.1
OG0000330	Cg007G2499300	XP_018442855.1, XP_018458605.1, XP_018443514.1, XP_018445230.1, XP_018454598.1, XP_018468728.1
OG0000330	Cg006G2088700	XP_018473026.1
OG0000331	Cg014G3041700, Cg003G0713900	XP_018457024.1, XP_018474438.1
OG0000331	Cg004G1239000	XP_018491505.1, XP_018436581.1, XP_018441923.1
OG0000331	Cg005G1565200	XP_018476822.1
OG0000331	Cg005G1458200	XP_018439366.1
OG0000332	Cg007G2289700, Cg007G2290000, Cg007G2289800, Cg007G2289200	XP_018457219.1, XP_018457211.1
OG0000334	Cg003G0804200	XP_018479530.1, XP_018462391.1
OG0000336	Cg007G2325400, Cg007G2323200, Cg006G2167300, Cg006G2168200	XP_018460718.1
OG0000339	Cg001G0284600	XP_018444672.1
OG0000341	Cg006G1845800, Cg006G1846000	XP_018486140.1, XP_018474901.1
OG0000341	Cg006G1845700, Cg006G1845600	XP_018473279.1
OG0000342	Cg004G1240600	XP_018461070.1, XP_018473637.1, XP_018492218.1, XP_018478626.1, XP_018488127.1, XP_018488126.1, XP_018474307.1, XP_018489698.1, XP_018466377.1
OG0000342	Cg003G0793700, Cg003G0794400	XP_018488264.1, XP_018488253.1, XP_018490481.1, XP_018435445.1, XP_018435444.1, XP_018479459.1
OG0000344	Cg004G1369200	XP_018453478.1
OG0000344	Cg007G2310400, Cg008G2923600, Cg001G0384600	XP_018457458.1, XP_018461296.1
OG0000345	Cg008G2662100, Cg008G2933100	XP_018475994.1, XP_018468855.1
OG0000345	Cg006G2224300, Cg008G2662200	XP_018447680.1, XP_018487067.1, XP_018479655.1
OG0000346	Cg002G0494100	XP_018444948.1
OG0000346	Cg002G0665500	XP_018433725.1, XP_018480768.1
OG0000346	Cg002G0665600	XP_018481214.1
OG0000347	Cg005G1469700	XP_018484414.1, XP_018479135.1
OG0000347	Cg001G0169800	XP_018484784.1
OG0000347	Cg006G2250500	XP_018492374.1, XP_018479301.1
OG0000347	Cg014G3053800, Cg003G0702200	XP_018456951.1
OG0000349	Cg003G0987000	XP_018468249.1
OG0000355	Cg003G0995200	XP_018444969.1, XP_018444968.1, XP_018465981.1, XP_018466119.1, XP_018470141.1
OG0000355	Cg004G1262900	XP_018435462.1
OG0000355	Cg005G1649200, Cg005G1649300, Cg005G1649400	XP_018444943.1, XP_018445778.1, XP_018438942.1, XP_018482616.1
OG0000356	Cg005G1740400	XP_018475787.1, XP_018436183.1, XP_018436173.1
OG0000357	Cg005G1588700	XP_018439699.1
OG0000359	Cg003G0926700	XP_018468934.1
OG0000359	Cg001G0126400	XP_018450215.1, XP_018449978.1, XP_018449329.1, XP_018480446.1
OG0000362	Cg005G1741300, Cg005G1741400	XP_018465779.1
OG0000363	Cg001G0254400, Cg001G0257200	XP_018474938.1, XP_018467175.1
OG0000363	Cg005G1671900	XP_018485026.1, XP_018485017.1
OG0000364	Cg006G1922200, Cg001G0376100, Cg008G2746400	XP_018467564.1, XP_018479490.1, XP_018435749.1, XP_018435750.1, XP_018435748.1, XP_018454150.1
OG0000365	Cg006G2015100	XP_018479685.1
OG0000368	Cg002G0562400	XP_018455305.1
OG0000368	Cg002G0560400	XP_018438922.1, XP_018437014.1
OG0000369	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000	XP_018448809.1, XP_018448806.1, XP_018448805.1, XP_018448808.1, XP_018448804.1, XP_018461801.1, XP_018477225.1, XP_018477643.1, XP_018477675.1, XP_018488001.1, XP_018477620.1, XP_018482159.1, XP_018488288.1, XP_018490867.1, XP_018473755.1, XP_018442004.1, XP_018466466.1, XP_018477202.1, XP_018466316.1
OG0000376	Cg007G2295800	XP_018454190.1
OG0000377	Cg001G0027900	XP_018483012.1
OG0000377	Cg001G0028000	XP_018452449.1
OG0000377	Cg001G0028200	XP_018480510.1
OG0000377	Cg001G0028100	XP_018483013.1, XP_018468499.1
OG0000379	Cg002G0687400	XP_018484938.1, XP_018484933.1, XP_018457428.1
OG0000379	Cg002G0485400	XP_018477742.1, XP_018462799.1
OG0000379	Cg007G2282900	XP_018436840.1
OG0000380	Cg002G0542500	XP_018454938.1, XP_018452468.1
OG0000381	Cg007G2557700, Cg004G1347200, Cg004G1347300	XP_018469688.1, XP_018459825.1
OG0000381	Cg004G1117500	XP_018435296.1, XP_018435294.1
OG0000382	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400	XP_018476364.1, XP_018475471.1, XP_018475624.1, XP_018456025.1, XP_018456021.1
OG0000382	Cg005G1556300	XP_018440550.1, XP_018464081.1
OG0000383	Cg002G0481200	XP_018480126.1, XP_018464294.1, XP_018444683.1
OG0000384	Cg008G2978800, Cg008G2979000	XP_018438321.1
OG0000384	Cg008G2978900, Cg002G0581400	XP_018438605.1, XP_018438604.1, XP_018466771.1
OG0000388	Cg002G0582500	XP_018466128.1, XP_018487180.1
OG0000388	Cg008G2791800	XP_018441355.1, XP_018441356.1
OG0000390	Cg006G2042700	XP_018481831.1
OG0000390	Cg006G2042600	XP_018434825.1
OG0000391	Cg007G2503200	XP_018442714.1, XP_018445738.1
OG0000391	Cg008G2730400	XP_018472646.1, XP_018468925.1, XP_018445325.1, XP_018443293.1
OG0000392	Cg001G0314800, Cg001G0150700	XP_018478422.1, XP_018469803.1, XP_018455004.1, XP_018450965.1
OG0000393	Cg001G0360200, Cg001G0359400	XP_018443989.1
OG0000394	Cg004G1219700, Cg004G1219800	XP_018490212.1, XP_018461677.1
OG0000395	Cg006G2123300	XP_018451077.1, XP_018436585.1, XP_018481469.1
OG0000397	Cg004G1242500	XP_018485931.1
OG0000398	Cg004G1333300, Cg004G1361200	XP_018486277.1
OG0000398	Cg001G0109600	XP_018487718.1
OG0000399	Cg006G2240300	XP_018454509.1, XP_018472644.1
OG0000399	Cg007G2336800	XP_018433719.1, XP_018453109.1
OG0000399	Cg006G2172500	XP_018448987.1, XP_018448986.1, XP_018434594.1
OG0000402	Cg003G1060100	XP_018466775.1, XP_018462832.1
OG0000402	Cg003G1060300	XP_018457860.1, XP_018462835.1, XP_018466150.1
OG0000402	Cg003G1060200	XP_018483171.1
OG0000403	Cg005G1705000	XP_018453853.1
OG0000405	Cg004G1207200	XP_018490000.1
OG0000405	Cg006G1933600	XP_018468867.1
OG0000405	Cg008G2665000	XP_018435396.1, XP_018437636.1
OG0000406	Cg003G0989200, Cg006G2186200	XP_018487012.1, XP_018436510.1
OG0000407	Cg006G2233500, Cg006G2015800	XP_018487430.1
OG0000407	Cg005G1457300	XP_018485146.1
OG0000409	Cg006G1989100, Cg006G1989400	XP_018432957.1, XP_018440123.1, XP_018486347.1
OG0000410	Cg003G0748200	XP_018474451.1
OG0000411	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800, Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200	XP_018479769.1, XP_018481887.1
OG0000412	Cg008G2729800	XP_018442546.1, XP_018471152.1, XP_018471150.1
OG0000412	Cg001G0336400	XP_018484027.1
OG0000412	Cg007G2424400	XP_018472217.1
OG0000412	Cg004G1243600	XP_018467144.1, XP_018432705.1, XP_018485900.1
OG0000413	Cg004G1196800	XP_018439827.1
OG0000413	Cg006G1789500, Cg006G1789400	XP_018434341.1
OG0000413	Cg004G1196700	XP_018439826.1
OG0000414	Cg007G2278800	XP_018452103.1
OG0000414	Cg004G1355800	XP_018452302.1
OG0000414	Cg001G0257700	XP_018448057.1, XP_018454203.1, XP_018444720.1
OG0000419	Cg005G1580600	XP_018479891.1
OG0000420	Cg005G1505100	XP_018436436.1
OG0000420	Cg008G2687800	XP_018455773.1, XP_018448540.1
OG0000421	Cg003G0909400	XP_018451970.1
OG0000421	Cg003G0948500	XP_018470369.1, XP_018475718.1, XP_018475720.1, XP_018476190.1, XP_018470645.1
OG0000424	Cg003G0934600	XP_018458080.1
OG0000424	Cg001G0130900	XP_018472111.1, XP_018472133.1
OG0000424	Cg004G1273900	XP_018491363.1, XP_018491895.1, XP_018488693.1, XP_018437054.1, XP_018435081.1
OG0000425	Cg008G2926100	XP_018467277.1, XP_018473939.1, XP_018467678.1
OG0000428	Cg003G0991700, Cg002G0561000, Cg001G0245000, Cg005G1713000, Cg008G2856200	XP_018479337.1, XP_018465190.1, XP_018460297.1
OG0000429	Cg002G0441000	XP_018484515.1
OG0000430	Cg001G0184100	XP_018471394.1, XP_018477683.1, XP_018480647.1, XP_018470399.1
OG0000430	Cg003G0855500, Cg003G0741900	XP_018454436.1, XP_018468363.1, XP_018467988.1
OG0000430	Cg004G1345700	XP_018432940.1
OG0000431	Cg007G2292300	XP_018454198.1
OG0000432	Cg006G1844800, Cg006G1844700	XP_018484158.1, XP_018456287.1
OG0000432	Cg001G0277100	XP_018467703.1
OG0000436	Cg002G0569200	XP_018436508.1
OG0000436	Cg003G0989600	XP_018452038.1, XP_018456378.1, XP_018462482.1, XP_018472756.1
OG0000436	Cg003G0989700	XP_018462480.1, XP_018472739.1
OG0000437	Cg003G0956000	XP_018440186.1, XP_018468070.1, XP_018452619.1, XP_018480447.1, XP_018471301.1, XP_018475936.1
OG0000437	Cg004G1434600	XP_018433620.1, XP_018433635.1, XP_018466789.1
OG0000439	Cg008G2633900	XP_018444167.1, XP_018462534.1, XP_018474942.1, XP_018468976.1, XP_018472431.1
OG0000440	Cg008G2863800, Cg008G2849100, Cg008G2848800, Cg008G2863700, Cg008G2848900	XP_018473980.1, XP_018460512.1, XP_018473671.1, XP_018473745.1, XP_018465420.1, XP_018474786.1, XP_018439137.1
OG0000442	Cg003G1003800	XP_018460504.1, XP_018483731.1
OG0000442	Cg002G0405900, Cg005G1455600	XP_018486560.1, XP_018445941.1, XP_018474689.1, XP_018461799.1, XP_018482105.1
OG0000443	Cg001G0079100	XP_018468054.1
OG0000443	Cg005G1729000	XP_018441747.1, XP_018441771.1
OG0000443	Cg008G2679500	XP_018445407.1, XP_018445380.1
OG0000443	Cg008G2810300	XP_018438036.1
OG0000444	Cg005G1618300	XP_018484999.1, XP_018476195.1, XP_018439834.1
OG0000444	Cg002G0432100	XP_018489072.1, XP_018460715.1, XP_018460196.1, XP_018444604.1
OG0000444	Cg006G2204600	XP_018486754.1
OG0000444	Cg006G2204700	XP_018447094.1, XP_018447093.1
OG0000445	Cg008G2794000	XP_018471092.1, XP_018468255.1, XP_018465052.1, XP_018434282.1, XP_018454868.1, XP_018454424.1, XP_018491299.1, XP_018483281.1, XP_018483283.1
OG0000446	Cg008G2784200	XP_018474245.1, XP_018475864.1, XP_018470167.1, XP_018467887.1, XP_018464079.1, XP_018468639.1
OG0000447	Cg002G0502200, Cg004G1174800, Cg008G2633300	XP_018462129.1, XP_018462041.1, XP_018459768.1, XP_018473372.1, XP_018435031.1, XP_018436594.1, XP_018486886.1, XP_018436693.1, XP_018487139.1, XP_018481826.1
OG0000448	Cg002G0634900	XP_018454113.1
OG0000448	Cg002G0634800	XP_018477746.1, XP_018462084.1
OG0000448	Cg001G0291100, Cg002G0634600	XP_018477447.1
OG0000449	Cg002G0436700	XP_018434498.1, XP_018440487.1, XP_018440703.1, XP_018490673.1
OG0000449	Cg004G1092100	XP_018436791.1
OG0000451	Cg001G0182900	XP_018459194.1
OG0000451	Cg007G2304500, Cg007G2304600, Cg005G1452000	XP_018479821.1, XP_018476596.1, XP_018478321.1
OG0000457	Cg004G1104700, Cg006G2222000, Cg005G1599100	XP_018439236.1, XP_018486636.1, XP_018486441.1, XP_018434861.1, XP_018436924.1
OG0000458	Cg006G1986400	XP_018440326.1, XP_018489142.1, XP_018489134.1
OG0000458	Cg006G1986200	XP_018450113.1, XP_018455597.1
OG0000460	Cg004G1195400	XP_018487300.1, XP_018437562.1, XP_018433373.1
OG0000460	Cg003G0954600	XP_018475255.1, XP_018469141.1
OG0000463	Cg006G1916900	XP_018486159.1
OG0000466	Cg003G0733700, Cg003G0864700	XP_018474685.1
OG0000466	Cg004G1118900, Cg004G1119000	XP_018453835.1, XP_018439094.1, XP_018454458.1, XP_018454538.1, XP_018462593.1
