Orthogroup	Cardamine_glauca	Arabidopsis_arenosa
OG0000321	Cg007G2375700	jg1712
OG0000322	Cg003G0970300	jg22743, jg22742, jg22822
OG0000323	Cg007G2498700	jg2919
OG0000323	Cg007G2499000	jg2926
OG0000325	Cg006G2219100	jg28796
OG0000325	Cg006G2219000	jg28797
OG0000325	Cg005G1602100	jg18396
OG0000327	Cg004G1211800	jg3425
OG0000328	Cg004G1277600	jg26279
OG0000328	Cg004G1277500	jg26278, jg26277
OG0000328	Cg004G1277100, Cg007G2310000	jg26271
OG0000328	Cg004G1277400	jg26276
OG0000328	Cg004G1294800	jg26274
OG0000328	Cg004G1277300	jg26275
OG0000328	Cg004G1277200, Cg004G1294900	jg26272, jg26273
OG0000329	Cg001G0357000, Cg001G0356900, Cg001G0356800, Cg001G0356700, Cg001G0356200, Cg001G0356300	jg12435
OG0000330	Cg007G2499300	jg2930
OG0000330	Cg006G2088700	jg30287
OG0000331	Cg006G2241100	jg28558, jg8055
OG0000331	Cg004G1239000	jg25844
OG0000332	Cg007G2289700	jg815, jg820, jg826, jg816
OG0000332	Cg007G2289800	jg823, jg821, jg818
OG0000332	Cg007G2289200	jg806
OG0000334	Cg005G1737400	jg21920
OG0000334	Cg003G0804200	jg13498, jg18867, jg21058, jg13113, jg12230, jg11080, jg14024, jg13959, jg21899, jg21901, jg1165, jg14183, jg8025
OG0000335	Cg002G0427600	jg16059
OG0000339	Cg001G0284600	jg11537, jg11540
OG0000341	Cg006G1845800, Cg006G1846000	jg32950
OG0000341	Cg006G1845700, Cg006G1845600	jg32635, jg32647
OG0000341	Cg006G1845900	jg32949
OG0000342	Cg004G1240600	jg16938, jg25856
OG0000342	Cg003G0793700, Cg003G0794400	jg26804
OG0000345	Cg008G2662100	jg4766
OG0000345	Cg008G2933100	jg20849
OG0000346	Cg002G0494100	jg15260
OG0000346	Cg002G0591900	jg14140
OG0000346	Cg002G0665500	jg13305
OG0000346	Cg002G0665600	jg13304
OG0000346	Cg002G0494000	jg15261
OG0000347	Cg005G1469700	jg19995
OG0000347	Cg002G0416000	jg28483, jg16199
OG0000347	Cg001G0169800	jg10163
OG0000347	Cg006G2250500	jg28458
OG0000347	Cg014G3053800, Cg003G0702200	jg8201
OG0000348	Cg004G1340700	jg14665
OG0000348	Cg005G1464600	jg20048
OG0000349	Cg003G0987000	jg22904
OG0000351	Cg007G2414500, Cg007G2416200, Cg007G2414300, Cg007G2414100, Cg007G2415600, Cg007G2413700	jg26744
OG0000351	Cg004G1178000, Cg007G2394900, Cg007G2394800, Cg007G2394700, Cg007G2395000, Cg007G2395200, Cg007G2395300, Cg007G2395100, Cg007G2395400, Cg007G2394500, Cg007G2415000, Cg007G2415100, Cg007G2415400, Cg007G2394400, Cg007G2415700, Cg007G2413800, Cg007G2414400, Cg007G2414600, Cg007G2414200, Cg007G2415200, Cg007G2414900, Cg007G2415500, Cg007G2414700, Cg007G2394600, Cg007G2415300, Cg007G2414000, Cg007G2413900, Cg007G2414800, Cg007G2394300, Cg007G2394200, Cg007G2416100	jg12750, jg19271, jg17533
OG0000355	Cg003G0995200	jg22984
OG0000355	Cg001G0035500	jg8679
OG0000357	Cg006G1975000, Cg006G1975200, Cg006G1975100, Cg005G1588800	jg31533, jg31532
OG0000357	Cg005G1588700	jg18545
OG0000358	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100	jg10334
OG0000359	Cg001G0126400	jg9679
OG0000363	Cg001G0257100	jg11189
OG0000363	Cg002G0644500	jg13745
OG0000363	Cg001G0254400, Cg001G0257200	jg11188
OG0000363	Cg006G1783200	jg33778
OG0000363	Cg007G2555900	jg3528
OG0000364	Cg006G1922200, Cg001G0376100, Cg008G2746400	jg24355
OG0000364	Cg005G1525600, Cg005G1524700	jg19314, jg19320, jg12453, jg19325
OG0000365	Cg006G2014900	jg31120
OG0000365	Cg006G2015100	jg31117
OG0000368	Cg002G0561600	jg14453
OG0000368	Cg002G0562400	jg14450
OG0000368	Cg002G0560400	jg14457
OG0000369	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000	jg21600, jg21583, jg21561, jg21534, jg21584, jg21558
OG0000371	Cg004G1365900, Cg006G1943300, Cg007G2391700	jg1972
OG0000371	Cg001G0311500	jg1971
OG0000376	Cg007G2295400, Cg007G2295800	jg918
OG0000376	Cg007G2295700	jg916
OG0000377	Cg001G0028000	jg8598, jg8599
OG0000377	Cg001G0028200	jg8601
OG0000377	Cg001G0028100	jg8600
OG0000379	Cg002G0687400	jg13018
OG0000379	Cg002G0485400	jg15354
OG0000379	Cg007G2283000	jg716
OG0000380	Cg002G0542500	jg30710
OG0000381	Cg007G2557700, Cg004G1347200, Cg004G1347300	jg3545
OG0000381	Cg005G1596000	jg21076, jg18471, jg13731
OG0000382	Cg008G2911100, Cg014G3033300	jg7975, jg7974
OG0000382	Cg003G0721900, Cg014G3033400	jg7976
OG0000382	Cg005G1556300	jg18934
OG0000383	Cg006G2029100, Cg006G2029200, Cg006G2029000	jg30941
OG0000383	Cg002G0481200	jg13626, jg13629, jg15391, jg15393
OG0000384	Cg008G2978800	jg20367
OG0000384	Cg008G2979000	jg20365
OG0000384	Cg008G2978900, Cg002G0581400	jg20366
OG0000388	Cg002G0582500	jg25857
OG0000388	Cg008G2791800	jg6196
OG0000390	Cg006G2042900	jg30797
OG0000390	Cg006G2042600	jg27191
OG0000391	Cg007G2503200	jg2971
OG0000392	Cg006G2094500	jg30223
OG0000392	Cg001G0314800, Cg001G0150700	jg9939, jg9938
OG0000393	Cg001G0360200, Cg001G0359400	jg12332, jg12477, jg12476, jg12475
OG0000394	Cg006G1807100	jg33477
OG0000395	Cg006G2123300	jg29880
OG0000395	Cg004G1381000, Cg004G1386500, Cg004G1386300, Cg004G1381400, Cg004G1386400, Cg004G1381300	jg27567
OG0000395	Cg006G2123400	jg29879
OG0000397	Cg004G1242500	jg2134
OG0000397	Cg004G1408400, Cg004G1407400	jg27860, jg27859
OG0000399	Cg006G2240300	jg28568
OG0000399	Cg007G2336800	jg1426
OG0000399	Cg006G2172500	jg29276
OG0000402	Cg003G1060100	jg23698
OG0000402	Cg003G1060300	jg23699
OG0000402	Cg003G1060200	jg23697
OG0000403	Cg005G1704900	jg7845
OG0000403	Cg005G1705000	jg7844
OG0000405	Cg004G1207200	jg25463
OG0000405	Cg006G1933600	jg32033, jg32027, jg6347
OG0000405	Cg008G2665000	jg25469, jg25468
OG0000405	Cg004G1207300	jg25462
OG0000407	Cg006G2233500	jg28645
OG0000407	Cg006G2015800	jg31101
OG0000409	Cg006G1989000	jg31780, jg31388
OG0000409	Cg006G1989100, Cg006G1989400	jg31386
OG0000411	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800	jg17003, jg16987, jg17292, jg17291, jg16929, jg16931
OG0000411	Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200	jg16935, jg20923, jg16934
OG0000412	Cg008G2729800	jg5485
OG0000412	Cg001G0336400	jg12214
OG0000412	Cg007G2424400	jg2061
OG0000412	Cg004G1243600	jg25896
OG0000413	Cg004G1196800	jg25354
OG0000413	Cg006G1789400	jg33681
OG0000413	Cg004G1196700	jg25353
OG0000413	Cg008G2862700, Cg008G2848300	jg21510
OG0000414	Cg007G2278800	jg673
OG0000414	Cg004G1355800	jg27345
OG0000414	Cg001G0257700	jg11210
OG0000416	Cg003G0751600	jg7623
OG0000419	Cg005G1580600	jg18645, jg18647
OG0000420	Cg005G1505100	jg19571
OG0000420	Cg008G2828400	jg6651
OG0000420	Cg008G2687800	jg5048
OG0000421	Cg003G0909400	jg21967
OG0000421	Cg001G0137300	jg9794
OG0000421	Cg003G0948500	jg22448, jg22447
OG0000424	Cg003G0934600	jg22288
OG0000424	Cg001G0130900	jg9732
OG0000425	Cg008G2926100	jg21524
OG0000428	Cg003G0991700, Cg002G0561000	jg1641
OG0000429	Cg002G0441000	jg1359
OG0000430	Cg001G0184100	jg10342
OG0000430	Cg007G2284200	jg731
OG0000430	Cg004G1345700	jg27082
OG0000431	Cg007G2292300	jg846
OG0000432	Cg006G1844700	jg32966, jg32963
OG0000432	Cg001G0199300	jg10548
OG0000432	Cg001G0277100	jg10546
OG0000433	Cg001G0131500, Cg001G0131400, Cg001G0131300	jg9737, jg9736, jg9735
OG0000434	Cg006G1918600	jg19077
OG0000436	Cg002G0569200	jg14380
OG0000436	Cg003G0989600	jg22927, jg22928
OG0000436	Cg003G0989700	jg22929
OG0000436	Cg002G0569300	jg14381
OG0000437	Cg001G0140500	jg22554, jg9831
OG0000437	Cg004G1434600	jg28169
OG0000438	Cg002G0595900	jg14103, jg14100, jg14110, jg14105, jg14108, jg14098, jg20919, jg14109, jg14106, jg14233, jg14232
OG0000439	Cg007G2488100	jg2816
OG0000439	Cg008G2633900	jg2123, jg4379, jg27491, jg2122
OG0000440	Cg008G2848800, Cg008G2863700, Cg008G2848900	jg21485, jg21490
OG0000442	Cg002G0405900, Cg005G1455600	jg20150
OG0000443	Cg001G0079100	jg9154
OG0000443	Cg005G1729000	jg17131
OG0000443	Cg008G2810300	jg6415
OG0000444	Cg005G1618300	jg18200
OG0000444	Cg002G0432100	jg15993
OG0000445	Cg008G2794000	jg6224
OG0000445	Cg002G0538400	jg9330
OG0000446	Cg008G2784200	jg6094, jg7081
OG0000448	Cg002G0634900	jg13605, jg13608
OG0000448	Cg002G0634800	jg13604
OG0000448	Cg001G0291100, Cg002G0634600	jg13602
OG0000449	Cg005G1709300	jg17321, jg17317, jg17322
OG0000449	Cg002G0436700	jg15924
OG0000449	Cg004G1092100	jg24132, jg24131
OG0000450	Cg008G2934300	jg11999, jg20839, jg20841
OG0000451	Cg001G0182900	jg10331
OG0000451	Cg007G2304500, Cg007G2304600	jg990, jg976
OG0000451	Cg005G1452000	jg32699
OG0000457	Cg004G1104700	jg24317
OG0000457	Cg006G2222000	jg28766
OG0000458	Cg006G1986400	jg31419
OG0000458	Cg006G1986200	jg31424
OG0000458	Cg006G1986600, Cg006G1986700, Cg006G1986500	jg31418
OG0000459	Cg006G1816800	jg33046, jg33350
OG0000460	Cg004G1195400	jg25335
OG0000460	Cg003G0954600	jg22533
OG0000463	Cg006G1916900	jg32175
OG0000464	Cg006G2243700	jg28529
OG0000466	Cg003G0733700, Cg003G0864700	jg7833, jg7828, jg7826, jg7830
OG0000466	Cg004G1118900, Cg004G1119000	jg24485
OG0000467	Cg008G2809700, Cg008G2810500	jg6422
OG0000468	Cg005G1559000	jg26267, jg18103, jg17563
OG0000468	Cg005G1571200	jg18411
OG0000469	Cg002G0438500	jg19591, jg10715
OG0000469	Cg008G2965000	jg20504
OG0000470	Cg001G0212600, Cg001G0228700	jg10684, jg10877
OG0000471	Cg001G0275900	jg11429
OG0000471	Cg001G0274700	jg11421, jg11417, jg11415, jg11432, jg11422
OG0000472	Cg006G1852500, Cg006G1852400	jg14011, jg17123, jg21902, jg3815, jg21009, jg7126, jg7131, jg7107
OG0000473	Cg006G2256500	jg28396
OG0000473	Cg006G2256600	jg28395
OG0000473	Cg005G1556400	jg18932
OG0000474	Cg006G2224000	jg28747
OG0000474	Cg008G2932300	jg20853
OG0000474	Cg004G1435300	jg11064
OG0000475	Cg001G0281200, Cg003G0806900	jg11478, jg28172
OG0000475	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300	jg775
OG0000476	Cg008G2824600, Cg008G2823100	jg6712, jg6710, jg6600, jg6598
OG0000477	Cg003G1015900	jg23206
OG0000477	Cg002G0683200	jg13074
OG0000478	Cg004G1101300, Cg004G1101400	jg26681
OG0000480	Cg002G0686500	jg13026
OG0000481	Cg007G2316200	jg1153
OG0000481	Cg006G2163200	jg29378
OG0000481	Cg006G2163300	jg29377
OG0000482	Cg007G2492700, Cg007G2492600	jg2864
OG0000483	Cg008G2838300, Cg008G2881400	jg21371
OG0000483	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600	jg6491, jg6492, jg6493
OG0000484	Cg001G0099600	jg9382
OG0000484	Cg001G0099700	jg9383, jg1872
OG0000485	Cg001G0170000	jg10165
OG0000485	Cg001G0170200, Cg001G0170300	jg10170, jg10168, jg10169
OG0000485	Cg001G0170100	jg10166, jg10167
OG0000485	Cg002G0629300	jg28227
OG0000485	Cg001G0169900	jg10164, jg12984
OG0000486	Cg006G2077700, Cg006G2077400	jg30401, jg30400
OG0000492	Cg002G0480000	jg15405
OG0000492	Cg005G1604600	jg18363
OG0000492	Cg005G1542600	jg19076
OG0000493	Cg001G0372000, Cg001G0372900, Cg001G0372700	jg12611, jg12549, jg12556
OG0000494	Cg002G0505000	jg15141
OG0000494	Cg002G0503300	jg15169
OG0000494	Cg002G0502700	jg15173, jg12046
OG0000494	Cg002G0502600	jg15174
OG0000495	Cg007G2505700	jg14399, jg16645, jg3001, jg12455, jg1175
OG0000496	Cg002G0550000, Cg002G0550200	jg14580
OG0000496	Cg002G0550400	jg14578
OG0000496	Cg002G0549900	jg14581
OG0000497	Cg007G2497600	jg2908
OG0000499	Cg006G2009700	jg31173
OG0000499	Cg004G1270900	jg26192
OG0000500	Cg007G2437500, Cg001G0350900	jg2227
OG0000501	Cg006G1943100	jg31946
OG0000501	Cg006G1943000	jg31947, jg31949
OG0000501	Cg003G0770600	jg7403
OG0000502	Cg001G0361300, Cg001G0361000, Cg001G0361200	jg12488, jg12487
OG0000502	Cg001G0361400, Cg001G0361500	jg12489
OG0000506	Cg003G0974000, Cg004G1409000, Cg005G1549700	jg4536, jg27864
OG0000507	Cg008G2839700	jg6528, jg14865
OG0000509	Cg001G0239400	jg10982, jg10978
OG0000509	Cg001G0239300	jg10981
OG0000509	Cg006G1849600	jg10977, jg10980, jg10975
OG0000510	Cg001G0374100	jg12627
OG0000510	Cg001G0373900, Cg001G0374000	jg12626
OG0000511	Cg003G0925000	jg22180
OG0000514	Cg003G0885900	jg17303, jg17304, jg21135, jg11876
OG0000514	Cg004G1365800, Cg002G0590900	jg32479, jg17937
OG0000517	Cg008G2734600	jg5538
OG0000519	Cg007G2307700	jg23802
OG0000520	Cg006G2137200	jg29718
OG0000520	Cg006G2137100	jg29720
OG0000521	Cg003G0877500, Cg003G0829700	jg23514, jg23512, jg3374
OG0000522	Cg008G2598200	jg3998
OG0000522	Cg005G1538400	jg15455
OG0000522	Cg004G1154500	jg24877
OG0000523	Cg005G1739500	jg16981
OG0000524	Cg003G0755700	jg7573, jg7576
OG0000524	Cg003G0755600, Cg003G0755500	jg7572, jg7574
OG0000525	Cg005G1498900	jg19678
OG0000526	Cg008G2751600	jg5724
OG0000526	Cg008G2751500	jg5720
OG0000529	Cg007G2309800	jg1138
OG0000529	Cg005G1616800	jg18217
OG0000529	Cg005G1629800	jg18062, jg18072
OG0000531	Cg008G2807300, Cg008G2806900	jg6390
OG0000534	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000	jg2265, jg2266, jg3524
OG0000535	Cg006G2037200	jg21075
OG0000535	Cg002G0443600	jg15829
OG0000535	Cg002G0443700	jg15828
OG0000536	Cg007G2348700, Cg001G0329500	jg13820, jg12134
OG0000536	Cg001G0329600	jg12138
OG0000536	Cg003G0746800	jg7674
OG0000537	Cg004G1142700	jg24739
OG0000537	Cg008G2881500	jg21346
OG0000540	Cg005G1622400	jg18157
OG0000542	Cg006G2159400	jg29431
OG0000542	Cg007G2309500	jg1019
OG0000542	Cg007G2470000	jg2597
OG0000543	Cg008G2954100	jg20612
OG0000543	Cg008G2953900	jg20613
OG0000546	Cg008G2605100	jg4077
OG0000547	Cg005G1493600	jg19699
OG0000547	Cg005G1493900	jg19696
OG0000547	Cg005G1493700	jg19698
OG0000548	Cg005G1754100	jg16818
OG0000549	Cg005G1602400	jg18391
OG0000549	Cg005G1602500	jg18389
OG0000552	Cg002G0442400	jg15840
OG0000553	Cg004G1319500	jg26824
OG0000553	Cg008G2867400, Cg008G2851700	jg21449, jg21453
OG0000553	Cg004G1135200	jg24663
OG0000554	Cg003G0748800, Cg003G0748900	jg7651, jg7652, jg7653
OG0000555	Cg004G1279400	jg26302
OG0000556	Cg007G2282000	jg708
OG0000556	Cg007G2282800, Cg007G2282200, Cg007G2282100	jg713, jg712, jg742, jg710, jg741
OG0000557	Cg005G1759000	jg16741
OG0000557	Cg005G1759500	jg16737
OG0000557	Cg005G1759100	jg16738
OG0000558	Cg007G2346100	jg6962
OG0000561	Cg001G0361600	jg12491
OG0000561	Cg002G0623100	jg13777
OG0000561	Cg008G2719500	jg5374
OG0000562	Cg005G1666300	jg17669
OG0000562	Cg008G2782500	jg6054
OG0000563	Cg005G1622000, Cg002G0407100	jg16295
OG0000563	Cg006G2032000	jg30914, jg32005
OG0000564	Cg009G2987700, Cg008G2887400	jg16160
OG0000564	Cg005G1472300	jg21281
OG0000565	Cg006G2147600	jg29593
OG0000566	Cg008G2922600	jg1283
OG0000566	Cg008G2922700	jg1883
OG0000569	Cg003G1056500	jg23657
OG0000569	Cg002G0527400	jg14876
OG0000569	Cg008G2627200	jg4310
OG0000570	Cg003G0982700, Cg003G0986400, Cg003G0982800	jg22830
OG0000571	Cg004G1153500	jg2553
OG0000572	Cg008G2913100	jg21166
OG0000573	Cg003G0860600, Cg003G0737400	jg7774, jg7775
OG0000578	Cg008G2839600	jg1494, jg20876
OG0000579	Cg004G1082100	jg24012
OG0000581	Cg008G2770000	jg5921
OG0000581	Cg008G2768400	jg31971, jg5898, jg5899
OG0000582	Cg002G0587100	jg14167
OG0000582	Cg002G0587000	jg14172, jg14169
OG0000583	Cg006G1800700	jg33557
OG0000583	Cg004G1209700	jg25495
OG0000584	Cg006G1880800, Cg008G2909200	jg32499
OG0000587	Cg006G2058800	jg30624
OG0000587	Cg006G2059000	jg30622
OG0000588	Cg005G1638900	jg17964, jg17962
OG0000588	Cg005G1639200, Cg005G1639100	jg17961
OG0000589	Cg003G0940500	jg22346
OG0000589	Cg008G2765300	jg5866
OG0000590	Cg001G0359300	jg12470
OG0000590	Cg001G0358800	jg12468
OG0000590	Cg001G0358700	jg12467
OG0000591	Cg007G2435900	jg2201
OG0000591	Cg001G0135900	jg9780
OG0000591	Cg003G0943100	jg22380
OG0000592	Cg007G2556700	jg3537
OG0000592	Cg001G0127500	jg9695
OG0000593	Cg007G2550300	jg3467
OG0000593	Cg006G1904600, Cg004G1253200	jg26006
OG0000594	Cg001G0364600	jg9498
OG0000595	Cg006G1854400, Cg006G1854500	jg890
OG0000595	Cg007G2511900	jg3061
OG0000596	Cg005G1743600	jg16893
OG0000596	Cg002G0669900	jg13248, jg13245
OG0000597	Cg001G0269900, Cg002G0538700, Cg001G0269700	jg11357
OG0000598	Cg001G0049800	jg8841
OG0000598	Cg003G0786400	jg8843, jg8844
OG0000599	Cg001G0010300	jg8390
OG0000600	Cg006G2238000	jg28594
OG0000600	Cg008G2826000	jg6614
OG0000601	Cg007G2313300	jg19478
OG0000601	Cg005G1511900, Cg006G2162600	jg15760
OG0000602	Cg004G1130800	jg24615
OG0000602	Cg001G0075300	jg9122
OG0000603	Cg001G0250900	jg11143, jg11144
OG0000604	Cg001G0387500	jg12774
OG0000604	Cg001G0145900, Cg003G0909500	jg9891
OG0000605	Cg003G0707100, Cg014G3048400	jg8112
OG0000605	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000	jg8062, jg8061
OG0000606	Cg008G2957800	jg20575
OG0000609	Cg004G1405600	jg27824
OG0000609	Cg004G1405800	jg27825
OG0000609	Cg004G1405300	jg27811
OG0000613	Cg004G1157600	jg24911
OG0000613	Cg008G2604600	jg4065
OG0000615	Cg001G0254900	jg11615, jg11187
OG0000615	Cg007G2324700	jg13746, jg13710
OG0000616	Cg006G2071400	jg30467
OG0000617	Cg008G2630600	jg4344
OG0000617	Cg008G2630800	jg4345
OG0000618	Cg008G2585500	jg3840
OG0000618	Cg004G1177500	jg25127
OG0000620	Cg001G0285200	jg11545, jg11539
OG0000621	Cg002G0447700	jg15788
OG0000621	Cg002G0447300	jg15793
OG0000622	Cg003G0997100	jg23007
OG0000623	Cg004G1416200	jg27944
OG0000623	Cg002G0516500	jg15003
OG0000623	Cg001G0038700	jg8720
OG0000624	Cg005G1492000	jg19719, jg19295, jg19721
OG0000624	Cg005G1492100	jg19720
OG0000625	Cg004G1193700	jg25314
OG0000626	Cg006G2132700	jg29767
OG0000627	Cg007G2302900	jg947
OG0000627	Cg007G2303100, Cg007G2303000	jg949
OG0000628	Cg008G2868500	jg8987, jg8986
OG0000628	Cg001G0063400, Cg001G0063500	jg8985
OG0000630	Cg008G2854100, Cg001G0346500, Cg008G2869900, Cg008G2854200	jg13943
OG0000635	Cg003G0998100	jg23018
OG0000635	Cg006G2183300, Cg006G2183400	jg29172
OG0000636	Cg003G0989100	jg22922
OG0000636	Cg001G0278600	jg13625, jg13628, jg29456
OG0000637	Cg002G0568900	jg14385
OG0000637	Cg003G0989000	jg22921
OG0000637	Cg002G0490200	jg15295
OG0000638	Cg003G0988800	jg22919
OG0000638	Cg002G0568800	jg14386
OG0000638	Cg002G0568700	jg14387
OG0000639	Cg002G0414400	jg16216
OG0000639	Cg005G1466800	jg20027
OG0000640	Cg001G0109100	jg17301, jg16638, jg7235, jg7239, jg9506
OG0000641	Cg003G0955100	jg22542
OG0000641	Cg001G0108600	jg9501
OG0000641	Cg004G1435200	jg28170
OG0000642	Cg005G1464800	jg20045
OG0000642	Cg005G1464900	jg20044
OG0000643	Cg008G2601200	jg4029
OG0000646	Cg002G0492500	jg15274
OG0000646	Cg005G1562100	jg18863
OG0000648	Cg004G1151100	jg24833
OG0000649	Cg006G2084600	jg30331
OG0000649	Cg006G1846700	jg32943
OG0000650	Cg004G1256000	jg26039
OG0000650	Cg004G1394700	jg27622
OG0000650	Cg001G0061800	jg8969
OG0000652	Cg004G1092500	jg24137
OG0000652	Cg008G2733700	jg5528, jg5527, jg5529
OG0000653	Cg001G0154400	jg9978
OG0000655	Cg004G1208000, Cg005G1588600, Cg006G1974500	jg25476
OG0000656	Cg002G0680000	jg13121
OG0000656	Cg006G2123600	jg29875
OG0000658	Cg008G2790800, Cg008G2790600	jg6184, jg6183, jg6185
OG0000660	Cg003G0949100	jg22455
OG0000660	Cg003G0948900	jg22454
OG0000660	Cg003G0949000	jg2339, jg1451
OG0000661	Cg005G1453700	jg20170
OG0000661	Cg006G2238400	jg28590
OG0000661	Cg003G0720700, Cg014G3034900	jg7985
OG0000662	Cg005G1467300	jg20023
OG0000662	Cg008G2616700, Cg008G2616000	jg31068, jg31060, jg32001, jg31999, jg31063, jg31071, jg31062, jg31070
OG0000663	Cg006G2080200	jg30377
OG0000663	Cg007G2511500	jg3057, jg3055
OG0000664	Cg007G2268800	jg519
OG0000664	Cg007G2269100	jg518
OG0000665	Cg004G1225100	jg25652
OG0000666	Cg001G0168000	jg10136
OG0000666	Cg001G0167900	jg10135
OG0000668	Cg002G0448300	jg15776, jg26182
OG0000668	Cg007G2410000, Cg007G2398800	jg1856, jg22753, jg1843, jg1862, jg1861, jg1873
OG0000669	Cg003G0782800, Cg006G2038700, Cg006G1927100	jg7297, jg32073
OG0000671	Cg003G0751500	jg29414, jg7625, jg7626, jg7624, jg1372, jg1387, jg1385, jg1383, jg1384, jg1386, jg1382
OG0000672	Cg003G0757400	jg23378, jg7542, jg7541, jg7544, jg7546, jg7543
OG0000673	Cg006G2213600	jg28860, jg28859
OG0000674	Cg004G1179700	jg32794, jg11554, jg13202, jg13204, jg13203, jg13205, jg25151
OG0000678	Cg003G0772100, Cg003G0772000	jg4724, jg4726
OG0000679	Cg005G1611800	jg18279
OG0000679	Cg007G2570200	jg3680
OG0000680	Cg006G1983600	jg31455
OG0000681	Cg004G1224000	jg25639, jg27276
OG0000681	Cg006G1811500	jg33426
OG0000682	Cg005G1511200, Cg005G1507500, Cg005G1511100	jg19487
OG0000682	Cg005G1511000	jg17449, jg19488
OG0000683	Cg002G0627000	jg13733
OG0000683	Cg004G1081000	jg23996
OG0000683	Cg001G0362700	jg12511, jg12510
OG0000684	Cg005G1502400	jg19597
OG0000684	Cg002G0438100, Cg002G0438000	jg15901
OG0000684	Cg002G0437900	jg15902
OG0000685	Cg004G1086000	jg24063
OG0000686	Cg006G2021800	jg31035
OG0000686	Cg006G2021700	jg31036, jg32202
OG0000687	Cg006G1878700	jg32585
OG0000687	Cg006G1878900	jg26936, jg26935
OG0000689	Cg001G0312100, Cg001G0283600	jg12127
OG0000690	Cg001G0069100	jg9057
OG0000690	Cg002G0580500	jg14246, jg17356
OG0000690	Cg008G2760300	jg6713
OG0000691	Cg008G2722900	jg5409
OG0000691	Cg008G2723000	jg5411
OG0000691	Cg004G1085100	jg24052
OG0000692	Cg008G2872000, Cg008G2897300, Cg002G0508700	jg15107, jg15108, jg15109, jg15104
OG0000693	Cg005G1616400	jg15323, jg18223, jg11941
OG0000694	Cg005G1607700	jg18323, jg18324, jg18325
OG0000694	Cg005G1607100	jg18332
OG0000695	Cg001G0239600	jg10990
OG0000695	Cg005G1477800	jg19905
OG0000696	Cg002G0534900	jg14771
OG0000696	Cg007G2257500	jg365
OG0000696	Cg001G0125500	jg9671
OG0000697	Cg003G0792400, Cg003G0992000	jg7014, jg22948
OG0000699	Cg005G1768200	jg16630
OG0000700	Cg006G1823200	jg33255
OG0000700	Cg006G1827000	jg33205
OG0000702	Cg005G1512500	jg19469
OG0000702	Cg002G0449700	jg15758
OG0000703	Cg005G1533100	jg19220
OG0000703	Cg002G0467800	jg15530
OG0000705	Cg005G1531700	jg19236
OG0000705	Cg004G1172600, Cg004G1151500	jg25072
OG0000706	Cg005G1460600	jg20091
OG0000706	Cg014G3038400, Cg003G0717200	jg8090
OG0000706	Cg006G2244600	jg28523
OG0000707	Cg005G1488500	jg19759
OG0000707	Cg002G0695400	jg12915
OG0000707	Cg004G1196100	jg25341
OG0000708	Cg004G1229100	jg25697, jg25696
OG0000708	Cg004G1229400	jg25701
OG0000710	Cg005G1754500	jg16811
