Orthogroup	Cardamine_glauca	Cochlearia_excelsa
OG0000369	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000	g4480, g4569, g4675, g4768, g6892, g51876, g6424
OG0000371	Cg005G1708800	g53445
OG0000376	Cg007G2295700	g41000
OG0000377	Cg001G0027900	g47983
OG0000377	Cg001G0028000	g47982
OG0000377	Cg001G0028100	g22842
OG0000379	Cg002G0687400	g1514
OG0000379	Cg002G0485400	g19165
OG0000380	Cg002G0542500	g19547, g28753
OG0000381	Cg007G2557700, Cg004G1347200, Cg004G1347300	g43972, g18058, g26185
OG0000381	Cg005G1596000, Cg004G1117500	g23603
OG0000382	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400	g44023
OG0000382	Cg005G1556300	g37230
OG0000383	Cg002G0481200	g11293, g11292, g11294
OG0000384	Cg008G2978800, Cg008G2979000	g10911
OG0000388	Cg002G0582500	g13288
OG0000390	Cg006G2042700	g27516
OG0000391	Cg007G2503200	g46059, g46056
OG0000392	Cg001G0314800, Cg001G0150700	g47536
OG0000394	Cg006G1807100	g27880
OG0000394	Cg004G1219700, Cg004G1219800	g12121
OG0000395	Cg006G2123300	g31494
OG0000395	Cg006G2123400	g49902
OG0000397	Cg004G1408400, Cg004G1407400	g36029, g3758, g12040
OG0000398	Cg004G1333300, Cg004G1361200	g22154
OG0000398	Cg001G0109600	g43755, g16088, g53768
OG0000399	Cg007G2336800	g41120
OG0000399	Cg006G2172500	g31165
OG0000402	Cg003G1060100	g9658
OG0000402	Cg003G1060300	g9656
OG0000407	Cg006G2233500, Cg006G2015800	g36060, g14938, g43281, g11474, g7650
OG0000407	Cg005G1457300	g3821
OG0000409	Cg006G1989000	g27666
OG0000409	Cg006G1989100, Cg006G1989400	g50490
OG0000410	Cg003G0748200	g40411
OG0000411	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800, Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200	g50674, g6276, g3083, g6257, g6259, g6273, g38385
OG0000412	Cg008G2729800	g45737
OG0000412	Cg001G0336400	g46788
OG0000412	Cg007G2424400	g45009
OG0000412	Cg004G1243600	g6918, g13293
OG0000413	Cg004G1196800	g12223, g12228
OG0000413	Cg006G1789500	g54333
OG0000413	Cg006G1789400	g27985
OG0000414	Cg007G2278800	g40900
OG0000414	Cg004G1355800	g13659
OG0000414	Cg001G0257700	g47091
OG0000416	Cg002G0641800	g50288
OG0000416	Cg003G0751600	g26677, g49171, g425, g53223, g43811, g43816, g31442, g43802
OG0000420	Cg008G2687800	g4802, g4813
OG0000421	Cg003G0909400	g39358
OG0000421	Cg001G0137300	g47588
OG0000424	Cg003G0934600	g28489
OG0000424	Cg001G0130900	g47623
OG0000424	Cg006G1824000	g36484
OG0000424	Cg004G1273900	g11899
OG0000427	Cg007G2479600	g6173, g10187, g6911
OG0000428	Cg003G0991700, Cg002G0561000	g41816
OG0000428	Cg001G0245000, Cg005G1713000, Cg008G2856200	g34488
OG0000429	Cg002G0441000	g2032
OG0000430	Cg001G0184100	g23976, g17311
OG0000430	Cg004G1345700	g13575
OG0000431	Cg007G2305800	g1437
OG0000432	Cg006G1844800, Cg006G1844700	g555
OG0000432	Cg001G0199300	g24067
OG0000432	Cg001G0277100	g17626
OG0000433	Cg001G0131500, Cg001G0131400, Cg001G0131300	g17099, g17097, g17100, g17096
OG0000436	Cg002G0569200	g19572
OG0000436	Cg003G0989600	g41304
OG0000436	Cg003G0989700	g1293
OG0000436	Cg002G0569300	g19571
OG0000437	Cg001G0140500	g39339, g1080, g28563
OG0000439	Cg007G2488100	g45982, g16494, g44625
OG0000439	Cg008G2633900	g29695
OG0000442	Cg002G0405900, Cg005G1455600	g37725
OG0000443	Cg001G0079100	g23276
OG0000443	Cg008G2679500	g45564
OG0000443	Cg008G2810300	g598
OG0000444	Cg005G1618300	g51246
OG0000444	Cg002G0432100	g2023
OG0000444	Cg006G2204700	g49529
OG0000445	Cg008G2794000	g502, g2678, g19442, g19454, g9989
OG0000447	Cg002G0502200, Cg004G1174800, Cg008G2633300	g51571
OG0000448	Cg002G0634800	g4323
OG0000448	Cg001G0291100, Cg002G0634600	g10425
OG0000451	Cg007G2304500, Cg007G2304600, Cg005G1452000	g50836
OG0000457	Cg004G1104700, Cg006G2222000, Cg005G1599100	g7774, g12606, g30872, g12810, g7765
OG0000458	Cg006G1986400	g50497
OG0000459	Cg006G1816800	g54240
OG0000460	Cg003G0954600	g12238
OG0000463	Cg006G1916900	g32899
OG0000466	Cg003G0733700, Cg003G0864700	g25526, g25938, g25525, g44791, g44879, g17389
OG0000466	Cg004G1118900, Cg004G1119000	g32989, g31982
OG0000468	Cg005G1559000	g37276
OG0000469	Cg001G0213700, Cg002G0438500, Cg008G2965000	g1996, g10969, g40576, g47280, g17461
OG0000472	Cg006G1852500, Cg006G1852400	g4134
OG0000473	Cg006G2256500	g49273
OG0000473	Cg006G2256600	g30720, g1438
OG0000473	Cg005G1556400	g51663
OG0000474	Cg006G2224000	g49450
OG0000474	Cg008G2932300	g39721
OG0000474	Cg004G1435300	g50694
OG0000475	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300	g40945
OG0000476	Cg008G2824600, Cg008G2823100	g37782, g4812, g4800, g4814
OG0000477	Cg003G1015900	g353
OG0000477	Cg006G2119800	g27266
OG0000478	Cg007G2261500, Cg007G2261300, Cg007G2261600	g16066, g16061
OG0000480	Cg002G0686300	g10730
OG0000481	Cg007G2316200	g44045
OG0000481	Cg006G2163200	g27100
OG0000481	Cg006G2163300	g31232
OG0000483	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600	g10980, g10092, g10089
OG0000484	Cg001G0099700	g47741, g47742, g23417
OG0000485	Cg001G0170000	g23902
OG0000485	Cg001G0170200, Cg001G0170300	g17267
OG0000485	Cg001G0170100	g23904
OG0000485	Cg002G0629300	g24586, g23899, g23901
OG0000486	Cg006G2077700, Cg006G2077400, Cg006G2046700	g46992, g26157, g46989
OG0000492	Cg002G0480000	g19139, g11288
OG0000492	Cg005G1542600	g37303
OG0000493	Cg001G0372000, Cg001G0372900, Cg001G0372700	g16860
OG0000495	Cg007G2505700	g17535, g44613, g45954, g53091
OG0000496	Cg002G0550100, Cg002G0550000, Cg002G0550200	g2743
OG0000496	Cg002G0550400	g19502
OG0000496	Cg002G0549900	g2744
OG0000497	Cg007G2497600	g12212
OG0000497	Cg004G1199900, Cg006G1791500	g27989
OG0000501	Cg006G1943100	g50671, g32646
OG0000501	Cg006G1943000	g50679
OG0000502	Cg001G0361300, Cg001G0361000, Cg001G0361200	g46703, g46704
OG0000502	Cg001G0361400, Cg001G0361500	g37779
OG0000503	Cg001G0275600, Cg002G0630000, Cg007G2341900	g27839, g24639, g23229
OG0000506	Cg003G0974000, Cg004G1409000, Cg005G1549700, Cg008G2642900	g29645, g45471, g28728, g1183, g39280
OG0000507	Cg005G1674800	g52818
OG0000507	Cg005G1675000, Cg005G1723100	g52819
OG0000507	Cg008G2839700	g3111, g27067, g12541, g24850, g36336, g18639, g22861, g13024, g51671, g39956, g22859, g5290, g25139, g43154
OG0000509	Cg001G0239400	g24336
OG0000509	Cg001G0239300, Cg006G1849600	g24334, g24335
OG0000510	Cg001G0374100	g46683, g46681
OG0000510	Cg001G0373900, Cg001G0374000	g18100
OG0000511	Cg003G0925000	g36452
OG0000518	Cg008G2691300	g5308
OG0000519	Cg007G2307700	g8
OG0000521	Cg003G0877500, Cg003G0829700, Cg003G1043200	g9727
OG0000522	Cg004G1154500	g13045, g12397, g7487
OG0000523	Cg005G1739800, Cg005G1739700, Cg005G1739300, Cg005G1740000, Cg005G1739900, Cg005G1739500	g51022, g51021
OG0000523	Cg001G0086500	g54035
OG0000524	Cg003G0755700, Cg003G0755600, Cg003G0755500	g45181, g45202
OG0000525	Cg005G1495800	g50869
OG0000526	Cg008G2751600, Cg008G2751500	g29070
OG0000529	Cg005G1629800	g51197, g37897
OG0000530	Cg003G0909800, Cg003G0909900	g41237, g890
OG0000534	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000	g47088, g47089, g24489, g24488, g24484, g38274, g17931
OG0000535	Cg002G0443600, Cg002G0443700	g2040
OG0000536	Cg001G0329600	g46831
OG0000537	Cg004G1142700	g12430
OG0000537	Cg004G1142800	g37940, g37932, g12429
OG0000539	Cg005G1642100	g51136
OG0000539	Cg005G1640600	g46875
OG0000542	Cg006G2159400	g31250
OG0000542	Cg007G2309500	g44098
OG0000542	Cg006G2023500, Cg007G2470000	g49727
OG0000543	Cg008G2953600	g18472
OG0000544	Cg001G0202500	g36111, g47327
OG0000547	Cg005G1493600	g52123, g37511
OG0000548	Cg006G2240000	g36985
OG0000549	Cg005G1602500	g51327
OG0000553	Cg004G1319500	g11687
OG0000554	Cg003G0748800, Cg003G0748900	g14052, g40408, g25607, g25625, g25606, g25632, g25629, g25605, g25619, g25621
OG0000557	Cg005G1759000	g38464
OG0000557	Cg005G1759500	g28220
OG0000557	Cg005G1759100	g50928, g50931, g50935, g50932
OG0000561	Cg001G0361600	g16898
OG0000561	Cg008G2719500	g45694
OG0000562	Cg005G1666300	g40099
OG0000562	Cg008G2782500	g797
OG0000563	Cg005G1622000, Cg002G0407100, Cg006G2032000	g24348, g2664, g37712, g50813
OG0000564	Cg002G0419100	g1879
OG0000564	Cg005G1472300	g52272
OG0000565	Cg006G2147600	g27159
OG0000566	Cg008G2922600	g44024, g44018, g16614, g18133
OG0000566	Cg008G2922700	g18132, g16748
OG0000567	Cg001G0258600, Cg001G0258700	g32338
OG0000569	Cg003G1056500	g10717, g18677, g76
OG0000571	Cg004G1153500	g47464
OG0000572	Cg008G2913100	g18462
OG0000573	Cg003G0860600, Cg003G0737400	g25545
OG0000578	Cg008G2839600	g52380, g52396, g4969, g8474, g16398, g3247
OG0000579	Cg004G1082100	g7906
OG0000579	Cg003G1002100	g433
OG0000581	Cg008G2770000	g41399
OG0000582	Cg002G0587100	g19605
OG0000583	Cg006G1800700	g36635
OG0000583	Cg006G2094600	g27359
OG0000583	Cg007G2556600	g46461
OG0000584	Cg006G1880800, Cg008G2909200	g44179
OG0000587	Cg006G2058800	g44684, g44686
OG0000588	Cg005G1638900	g51164, g37885
OG0000588	Cg005G1639200, Cg005G1639100	g51163
OG0000589	Cg003G0940500	g39380
OG0000589	Cg008G2765300	g28509
OG0000591	Cg001G0135900	g23678, g47594
OG0000592	Cg007G2556700	g46462
OG0000592	Cg001G0127500	g23624
OG0000593	Cg007G2550300	g46398
OG0000593	Cg006G1904600, Cg004G1253200	g13318, g11992
OG0000595	Cg006G1854400, Cg006G1854500, Cg007G2297100	g41726, g40992, g6247
OG0000595	Cg007G2511900	g17988
OG0000596	Cg005G1743600	g38393
OG0000597	Cg001G0269900, Cg002G0538700, Cg001G0269700	g17740, g16321
OG0000597	Cg001G0270000	g24549
OG0000598	Cg001G0049800	g27801
OG0000598	Cg003G0786400, Cg001G0032900	g7814
OG0000599	Cg001G0010300	g18305
OG0000600	Cg004G1117400, Cg006G2238000	g12549
OG0000600	Cg008G2826000	g53288, g7700
OG0000601	Cg007G2313300	g44058
OG0000601	Cg005G1511900, Cg006G2162600	g37413
OG0000604	Cg001G0145900, Cg003G0909500	g23738
OG0000605	Cg003G0707100, Cg014G3048400	g39480
OG0000605	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000	g25435
OG0000609	Cg004G1405600	g6101
OG0000613	Cg002G0494900	g19206
OG0000613	Cg004G1157600	g12391, g7465, g13062
OG0000613	Cg008G2604600	g5741
OG0000615	Cg007G2324700	g13347
OG0000616	Cg001G0091900	g16963
OG0000616	Cg006G2071400	g31850
OG0000617	Cg008G2630600	g45438
OG0000617	Cg008G2630800, Cg008G2630700, Cg005G1669000	g29704
OG0000618	Cg008G2585500	g5854
OG0000618	Cg004G1177500	g7358
OG0000620	Cg008G2948100	g40503, g46686
OG0000620	Cg008G2948200	g11041
OG0000621	Cg002G0447300	g14112
OG0000623	Cg001G0038700	g22949, g47953, g18248
OG0000624	Cg005G1492100	g38222
OG0000625	Cg004G1193700	g13165, g7245
OG0000625	Cg006G1785900	g54314
OG0000626	Cg006G2132700	g31431
OG0000627	Cg007G2302900	g44133
OG0000628	Cg008G2868500	g23152
OG0000628	Cg001G0063400, Cg001G0063500	g47857
OG0000630	Cg008G2854000	g11660, g35861
OG0000630	Cg008G2854100	g35860, g43698
OG0000630	Cg001G0346500	g53738
OG0000630	Cg008G2869900, Cg008G2854200	g13548, g23500, g11659
OG0000635	Cg003G0998100	g830
OG0000636	Cg003G0989100	g28768
OG0000636	Cg001G0278600	g49733, g14247
OG0000637	Cg002G0568900	g2921
OG0000637	Cg002G0490200	g19186
OG0000638	Cg003G0988800	g1289
OG0000638	Cg002G0568800, Cg002G0568700	g2922
OG0000639	Cg002G0414400	g1837
OG0000639	Cg005G1466800	g52299, g37652
OG0000640	Cg001G0109100	g17009
OG0000641	Cg001G0108600	g13897, g23476, g17007
OG0000642	Cg005G1464800	g37665, g37664
OG0000642	Cg005G1464900	g38249
OG0000643	Cg008G2601200	g7477, g12395, g29845
OG0000646	Cg002G0492500	g19197, g2358
OG0000646	Cg005G1561900	g38064
OG0000649	Cg006G2084600	g27399, g31749, g50029
OG0000649	Cg004G1246700	g6901
OG0000650	Cg004G1256000	g6843
OG0000650	Cg001G0061800	g23142
OG0000652	Cg004G1092500	g12661
OG0000652	Cg008G2733700	g5008, g5012
OG0000653	Cg002G0402200	g11148, g37743
OG0000655	Cg004G1208000, Cg005G1588600, Cg006G1974500	g32425
OG0000656	Cg002G0680000	g10673
OG0000656	Cg006G2123600	g31492
OG0000658	Cg008G2790900, Cg008G2790800, Cg008G2790600	g485, g484
OG0000660	Cg003G0948900	g28538
OG0000660	Cg003G0949000	g28539
OG0000661	Cg005G1453700	g37733, g50833
OG0000661	Cg006G2238400	g30793
OG0000661	Cg003G0720700, Cg014G3034900	g39558
OG0000663	Cg006G2080200	g27410
OG0000663	Cg007G2511500	g46124, g44549
OG0000669	Cg003G0782800, Cg006G2038700, Cg006G1927100	g32732, g40273
OG0000671	Cg003G0751500	g25667
OG0000672	Cg003G0757400	g19546
OG0000673	Cg006G2213600	g30919, g30920
OG0000674	Cg004G1179700	g13131
OG0000678	Cg003G0772100, Cg003G0772000	g5478, g5477, g5483, g5481
OG0000680	Cg001G0048900	g23019
OG0000680	Cg006G1983600	g32394
OG0000681	Cg006G1811500	g36563, g54263
OG0000683	Cg002G0627000	g10368
OG0000683	Cg004G1081000	g12697
OG0000684	Cg002G0438100, Cg002G0438000	g18931
OG0000684	Cg002G0437900	g18930, g1998
OG0000685	Cg004G1086000	g12753
OG0000686	Cg006G2022200, Cg006G2022400, Cg006G2022100, Cg006G2021900	g50336
OG0000687	Cg006G1878700	g53790
OG0000690	Cg001G0069100, Cg002G0580500, Cg008G2760300	g18149, g23193
OG0000691	Cg008G2722900	g5081
OG0000691	Cg004G1085100	g7879, g6216
OG0000693	Cg005G1616400	g51261, g51258, g39834
OG0000694	Cg005G1607700	g39803
OG0000695	Cg001G0239600	g17578
OG0000695	Cg005G1477800	g18804
OG0000696	Cg002G0534900	g2629
OG0000696	Cg007G2257500	g40738
OG0000696	Cg001G0125500	g47643
OG0000697	Cg003G0792400, Cg003G0992000	g860, g862
OG0000699	Cg005G1768200	g51991
OG0000700	Cg006G1823200, Cg006G1827000	g28045, g28051
OG0000702	Cg005G1512500	g52005
OG0000703	Cg005G1533100	g37337
OG0000703	Cg002G0467800	g19066, g19065
OG0000704	Cg008G2826600, Cg002G0488000, Cg002G0651100	g4789, g10133
OG0000705	Cg005G1531700	g37342
OG0000706	Cg005G1460600	g50800
OG0000706	Cg014G3038400, Cg003G0717200	g45222
OG0000707	Cg005G1488500	g52160, g37530
OG0000707	Cg002G0695400	g10812
OG0000707	Cg004G1196100	g13190
OG0000708	Cg004G1229400	g12085, g12088, g12084, g12086, g12087, g12083
OG0000713	Cg006G1882400, Cg005G1663700, Cg007G2385000	g50114
OG0000713	Cg007G2385100	g4632, g39532
OG0000714	Cg005G1654700, Cg005G1654600	g51082, g51084, g28179
OG0000716	Cg006G1787400	g36715
OG0000716	Cg004G1194900, Cg003G0954200	g54319
OG0000717	Cg006G2120700	g31518
OG0000717	Cg007G2467500	g45812
OG0000718	Cg002G0665700	g16643
OG0000719	Cg003G0902400	g1309
OG0000720	Cg002G0403300, Cg007G2302600	g18725, g18726, g18727, g18724
OG0000723	Cg002G0685300	g1518, g1520
OG0000726	Cg007G2460600, Cg006G2072800, Cg006G2072700	g44626
OG0000728	Cg008G2739200	g45753
OG0000729	Cg005G1669800	g53541
OG0000730	Cg007G2570400	g46550
OG0000730	Cg005G1611700	g39816
OG0000730	Cg006G2104500	g31624
OG0000732	Cg008G2808400, Cg008G2808300	g587
OG0000732	Cg003G1040800	g9735
OG0000733	Cg008G2610100, Cg004G1160100	g29815, g45374, g5711
OG0000736	Cg003G0983300, Cg003G0983400	g50687, g39240
OG0000737	Cg003G0724000, Cg014G3030700	g39592
OG0000737	Cg006G2236400	g49396
OG0000738	Cg008G2608200	g29827
OG0000738	Cg002G0498200	g2392
OG0000740	Cg007G2553700	g46440
OG0000740	Cg006G1918100	g32883, g27873
OG0000740	Cg003G0792000	g40242
OG0000741	Cg007G2513200, Cg006G2194500	g46133, g44537
OG0000744	Cg002G0417100	g18713
OG0000745	Cg001G0107400	g47697
OG0000745	Cg001G0140700	g23710
OG0000746	Cg008G2931600	g18426
OG0000747	Cg006G2238700	g49388, g30789, g26898
OG0000748	Cg013G3024400, Cg036G3081900	g17396, g44135, g44131
OG0000749	Cg008G2860900, Cg008G2846100, Cg008G2841000	g4581
OG0000761	Cg008G2918600, Cg002G0610800	g14408, g6195
OG0000761	Cg002G0536600	g19417
OG0000762	Cg004G1095300	g12773
OG0000763	Cg008G2697700	g5274
OG0000764	Cg005G1765500	g38506
OG0000764	Cg008G2668600	g29511
OG0000764	Cg001G0016100	g22739
OG0000766	Cg008G2783900	g28866, g807
OG0000766	Cg002G0583500	g3089
OG0000767	Cg008G2640900	g5584
OG0000767	Cg008G2640800	g5583, g1670
OG0000769	Cg006G2110500	g31589
OG0000769	Cg002G0615700	g38177, g9749
OG0000771	Cg003G1062400	g19649
OG0000771	Cg002G0521300	g11359, g19349
OG0000772	Cg007G2433700	g41820
OG0000772	Cg001G0349800	g46750
OG0000774	Cg001G0139800	g47581
OG0000775	Cg006G2061500, Cg006G2061600	g27461
OG0000782	Cg001G0271300	g24567
OG0000782	Cg006G2210700	g49502
OG0000783	Cg003G0888600, Cg005G1602300, Cg005G1604700	g51317, g51340, g51316
OG0000784	Cg006G1993300	g50452, g50492
OG0000786	Cg008G2766700	g706
OG0000787	Cg003G0957600	g1090
OG0000787	Cg001G0141700	g23718
OG0000787	Cg002G0499700	g11321
OG0000788	Cg001G0068900	g18150
OG0000788	Cg008G2619400	g29776
OG0000789	Cg005G1557600, Cg002G0489000	g37224
OG0000790	Cg007G2447100	g44868
OG0000790	Cg006G2006700	g32229
OG0000790	Cg007G2447000	g44869
OG0000791	Cg008G2874000, Cg008G2874100, Cg004G1407300	g31729
OG0000793	Cg004G1211100	g12159
OG0000793	Cg006G1802200	g54285
OG0000793	Cg005G1504600	g52074
OG0000794	Cg002G0636800	g10410
OG0000795	Cg006G2019300, Cg007G2466300, Cg002G0642000	g44749
OG0000796	Cg002G0670100, Cg006G2130200	g10608
OG0000796	Cg006G2010700	g32196
OG0000797	Cg002G0557000	g2808
OG0000797	Cg002G0556600	g2807
OG0000799	Cg006G1816100	g36525
OG0000799	Cg006G1816300	g36524
OG0000800	Cg001G0306700	g17612
OG0000801	Cg002G0404200	g1754
OG0000801	Cg014G3037300, Cg003G0718700	g39542
OG0000802	Cg007G2448100	g19102
OG0000803	Cg005G1491200	g38223, g37478
OG0000803	Cg005G1491100	g37524
OG0000804	Cg004G1152100, Cg004G1152200	g7507, g2527
OG0000804	Cg008G2834500	g13025
OG0000813	Cg006G1790100, Cg008G2950700, Cg006G1781800, Cg006G1802000	g54336
OG0000814	Cg006G2146900, Cg006G2147000	g27166
OG0000816	Cg003G0936000	g39401
OG0000817	Cg008G2629900	g29708
OG0000817	Cg004G1173000	g13113
OG0000818	Cg008G2587400	g5834
OG0000818	Cg008G2587500	g5833
OG0000822	Cg001G0237100	g17563, g47178, g24266
OG0000823	Cg002G0418400	g24626, g6994
OG0000824	Cg006G1836600	g11934
OG0000825	Cg004G1237500, Cg004G1237300, Cg004G1237600	g6958
OG0000826	Cg006G2199100	g31013
OG0000827	Cg007G2316900	g41060
OG0000827	Cg006G2163800	g49716
OG0000827	Cg008G2931500, Cg004G1349800	g27098
OG0000828	Cg006G2017100	g50360, g27587
OG0000828	Cg006G2124700	g32151
OG0000829	Cg007G2390200, Cg007G2393400, Cg007G2393500	g11006
OG0000832	Cg005G1647100	g39999
OG0000832	Cg002G0565400	g2880
OG0000832	Cg003G0983000	g1260
OG0000833	Cg005G1636100	g46873
OG0000834	Cg006G2244900	g49354
OG0000834	Cg006G2245000	g49351
OG0000835	Cg005G1617700, Cg005G1618000, Cg005G1617800	g37905
OG0000836	Cg008G2816000	g18547, g18546
OG0000836	Cg008G2815600, Cg008G2815700, Cg008G2815900, Cg008G2815800	g51023
OG0000837	Cg008G2779300	g778
OG0000839	Cg008G2600400	g29846, g5767
OG0000839	Cg004G1155600	g7481
OG0000841	Cg003G0839600	g26701
OG0000842	Cg006G1835600, Cg006G1835400	g36403, g36381
OG0000843	Cg002G0410700	g1795
OG0000844	Cg005G1524800	g51911
OG0000845	Cg003G0772500	g40312
OG0000845	Cg006G1941100	g27798, g32658
OG0000846	Cg008G2819300, Cg008G2819200	g4864
OG0000847	Cg005G1708200	g28734
OG0000850	Cg007G2324500	g24753
OG0000851	Cg005G1757400	g38444
OG0000856	Cg013G3025000	g32336, g32333, g43332, g40005, g14228, g50594, g6251, g40006, g22367, g16634, g41529, g35879, g3828, g15783, g44211, g45184, g24711, g16459, g6250, g38058, g50593, g33432, g6037, g19261, g24482, g53073, g24713, g35338, g35098, g35083, g43, g45183, g4439, g38060, g17233, g14227, g47042, g7496, g44073, g4440, g16458, g25694, g10257, g3829, g51063, g44210, g15782, g35880, g53266, g43331, g39864, g43745, g40182, g53268, g42187, g24712, g4438, g10258, g38059, g22307, g7497
OG0000857	Cg002G0577400, Cg002G0577600	g46806
OG0000857	Cg008G2679400	g29451
OG0000858	Cg008G2923400	g37044
OG0000859	Cg008G2768900	g28935
OG0000860	Cg008G2787000, Cg004G1421400	g13766
OG0000861	Cg002G0579100	g3012
OG0000863	Cg007G2566700	g44317
OG0000863	Cg006G1780600	g13146
OG0000865	Cg002G0572000, Cg002G0571900	g2943
OG0000866	Cg003G0795500	g14335
OG0000867	Cg008G2981600	g10891, g40691
OG0000867	Cg001G0227400	g24255
OG0000868	Cg002G0527200, Cg002G0526800, Cg002G0526900	g2592
OG0000869	Cg007G2460500, Cg006G2073000, Cg002G0532400	g3375
OG0000870	Cg002G0462200	g2161
OG0000870	Cg004G1165000	g12365
OG0000871	Cg005G1558900	g51643
OG0000871	Cg002G0489800	g19181, g2336
OG0000872	Cg008G2948600	g19425
OG0000872	Cg005G1485600	g37548
OG0000874	Cg006G2129000	g49875
OG0000874	Cg006G2128900	g31459, g53611
OG0000875	Cg006G1941300, Cg006G1941200	g32657
OG0000876	Cg007G2294600, Cg007G2294900, Cg007G2294800, Cg007G2294700, Cg007G2295000, Cg007G2291400, Cg007G2291500, Cg007G2291300, Cg007G2291100, Cg007G2291600, Cg007G2291200	g18479
