Orthogroup	Arabis_alpina	Cardamine_glauca
OG0000357	Aa_G12110.h1.t1, Aa_G336950.h1.t1	Cg005G1588700
OG0000358	Aa_G370080.h1.t1	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100
OG0000359	Aa_G88090.h1.t1	Cg003G0926700
OG0000361	Aa_G479570.h1.t1, Aa_G72180.h1.t1, Aa_G354250.h1.t1	Cg008G2696400, Cg001G0325800
OG0000362	Aa_G319750.h1.t1, Aa_G362310.h1.t1	Cg008G2879000, Cg001G0183800
OG0000363	Aa_G634170.h1.t1	Cg001G0254400, Cg001G0257200
OG0000363	Aa_G108960.h1.t1	Cg006G1783200
OG0000363	Aa_G105070.h1.t1	Cg007G2555900, Cg005G1671900
OG0000364	Aa_G705690.h1.t1	Cg006G1922200, Cg001G0376100, Cg008G2746400
OG0000365	Aa_G415750.h1.t1	Cg006G2014900
OG0000365	Aa_G415770.h1.t1	Cg006G2015100
OG0000368	Aa_G656960.h1.t1, Aa_G656960.h2.t1, Aa_G770910.h1.t1	Cg002G0562400
OG0000368	Aa_G656970.h1.t1	Cg002G0561500, Cg002G0561400
OG0000369	Aa_G255530.h1.t1, Aa_G126250.h1.t1, Aa_G126240.h1.t1, Aa_G178990.h1.t1	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000
OG0000376	Aa_G291280.h1.t1	Cg007G2295400
OG0000376	Aa_G296480.h1.t1	Cg007G2295800
OG0000376	Aa_G296460.h1.t1, Aa_G291300.h1.t1	Cg007G2295700
OG0000377	Aa_G767760.h1.t1	Cg001G0027900
OG0000377	Aa_G728130.h1.t1	Cg001G0028200
OG0000377	Aa_G767750.h1.t1	Cg001G0028100
OG0000379	Aa_G186470.h1.t1	Cg002G0687400
OG0000379	Aa_G348540.h1.t1	Cg002G0485400
OG0000379	Aa_G222610.h1.t1	Cg007G2282900
OG0000380	Aa_G739110.h1.t1, Aa_G345550.h1.t1, Aa_G28270.h1.t1	Cg002G0542500
OG0000381	Aa_G467340.h1.t1	Cg007G2557700, Cg004G1347200, Cg004G1347300
OG0000381	Aa_G257320.h1.t1	Cg005G1596000, Cg004G1117500
OG0000382	Aa_G99630.h1.t1, Aa_G99620.h1.t1	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400
OG0000382	Aa_G272430.h1.t1	Cg005G1556300
OG0000383	Aa_G349980.h1.t1	Cg006G2029100, Cg006G2029200, Cg006G2029000
OG0000383	Aa_G600780.h1.t1, Aa_G440370.h1.t1, Aa_G68850.h1.t1, Aa_G576610.h1.t1, Aa_G68870.h1.t1	Cg002G0481200
OG0000390	Aa_G292700.h1.t1	Cg006G2042900
OG0000391	Aa_G37930.h1.t1	Cg007G2503200
OG0000391	Aa_G489950.h1.t1, Aa_G447860.h1.t1	Cg008G2730400
OG0000392	Aa_G274920.h1.t1, Aa_G377760.h1.t1	Cg006G2094500
OG0000392	Aa_G417850.h1.t1	Cg001G0314800, Cg001G0150700
OG0000394	Aa_G173540.h1.t1	Cg006G1807100
OG0000394	Aa_G507910.h1.t1	Cg004G1219700, Cg004G1219800
OG0000395	Aa_G458130.h1.t1	Cg006G2123300
OG0000399	Aa_G191340.h1.t1	Cg006G2240300
OG0000399	Aa_G123200.h1.t1	Cg007G2336800
OG0000402	Aa_G180800.h1.t1	Cg003G1060100
OG0000402	Aa_G180790.h1.t1, Aa_G180780.h1.t1, Aa_G180770.h1.t1	Cg003G1060300
OG0000402	Aa_G42770.h1.t1	Cg003G1060200
OG0000403	Aa_G384340.h1.t1	Cg005G1704900
OG0000403	Aa_G133020.h1.t1	Cg005G1705000
OG0000405	Aa_G317660.h1.t1	Cg004G1207200
OG0000405	Aa_G317670.h1.t1	Cg004G1207300
OG0000407	Aa_G734680.h1.t1, Aa_G249900.h1.t1, Aa_G493010.h1.t1	Cg006G2233500, Cg006G2015800
OG0000407	Aa_G249890.h1.t1	Cg005G1457300
OG0000410	Aa_G590600.h1.t1	Cg003G0748200
OG0000412	Aa_G158100.h1.t1	Cg008G2729800
OG0000412	Aa_G350120.h1.t1	Cg001G0336400
OG0000412	Aa_G201270.h1.t1	Cg007G2424400
OG0000412	Aa_G310220.h1.t1	Cg004G1243600
OG0000413	Aa_G668710.h1.t1, Aa_G546550.h1.t1, Aa_G546540.h1.t1, Aa_G546560.h1.t1, Aa_G535010.h1.t1	Cg004G1196800
OG0000413	Aa_G375510.h1.t1, Aa_G375500.h1.t1, Aa_G652550.h1.t1	Cg006G1789500, Cg006G1789400
OG0000414	Aa_G162430.h1.t1	Cg007G2278800
OG0000414	Aa_G105570.h1.t1	Cg004G1355800
OG0000414	Aa_G482170.h1.t1	Cg001G0257700
OG0000420	Aa_G122230.h1.t1, Aa_G502240.h1.t1	Cg008G2687800
OG0000421	Aa_G586300.h1.t1	Cg003G0909400
OG0000421	Aa_G69750.h1.t1	Cg001G0137300
OG0000421	Aa_G755840.h1.t1	Cg003G0948500
OG0000424	Aa_G123390.h1.t1	Cg003G0934600
OG0000424	Aa_G129640.h1.t1	Cg001G0130900
OG0000424	Aa_G561930.h1.t1	Cg006G1824000
OG0000425	Aa_G102480.h1.t1, Aa_G411850.h1.t1, Aa_G475960.h1.t1, Aa_G420780.h1.t1	Cg008G2638400
OG0000429	Aa_G433100.h1.t1	Cg002G0441000
OG0000430	Aa_G117430.h1.t1	Cg001G0184100
OG0000430	Aa_G320710.h1.t1, Aa_G320710.h3.t1, Aa_G320710.h2.t1	Cg003G0855500, Cg003G0741900
OG0000430	Aa_G548750.h1.t1	Cg007G2284200
OG0000431	Aa_G219770.h1.t1	Cg007G2305800
OG0000432	Aa_G139210.h1.t1	Cg006G1844800, Cg006G1844700
OG0000432	Aa_G59060.h1.t1	Cg001G0277100
OG0000433	Aa_G310750.h1.t1, Aa_G299420.h1.t1	Cg001G0131500, Cg001G0131400, Cg001G0131300
OG0000436	Aa_G318830.h1.t1	Cg002G0569200
OG0000436	Aa_G33850.h1.t1	Cg003G0989600
OG0000436	Aa_G33860.h1.t1	Cg003G0989700
OG0000437	Aa_G38530.h1.t1	Cg001G0140500
OG0000437	Aa_G726630.h1.t1	Cg004G1434600
OG0000438	Aa_G303170.h1.t1, Aa_G241010.h1.t1	Cg002G0595900
OG0000440	Aa_G287210.h1.t1, Aa_G217240.h1.t1	Cg008G2863800, Cg008G2849100, Cg008G2848800, Cg008G2863700, Cg008G2848900
OG0000442	Aa_G448780.h1.t1, Aa_G167720.h1.t1	Cg003G1003800
OG0000442	Aa_G226140.h1.t1, Aa_G495380.h1.t1	Cg002G0405900, Cg005G1455600
OG0000443	Aa_G542010.h1.t1	Cg001G0079100
OG0000443	Aa_G494160.h1.t1	Cg005G1729000
OG0000443	Aa_G84570.h1.t1	Cg008G2679500
OG0000443	Aa_G70670.h1.t1	Cg008G2810300
OG0000444	Aa_G167480.h1.t1	Cg005G1618300
OG0000444	Aa_G340530.h1.t1, Aa_G686900.h1.t1	Cg002G0432100
OG0000445	Aa_G630820.h1.t1	Cg008G2794000
OG0000446	Aa_G173830.h1.t1	Cg008G2784200
OG0000447	Aa_G307560.h1.t1, Aa_G313390.h2.t1, Aa_G313390.h1.t1	Cg002G0502200, Cg004G1174800, Cg008G2633300
OG0000448	Aa_G734010.h1.t1, Aa_G626840.h1.t1, Aa_G303250.h1.t1	Cg002G0634900
OG0000448	Aa_G303210.h1.t1	Cg001G0291100, Cg002G0634600
OG0000449	Aa_G449530.h1.t1, Aa_G175720.h1.t1, Aa_G175730.h1.t1, Aa_G175740.h1.t1	Cg002G0436700
OG0000449	Aa_G517120.h1.t1, Aa_G111830.h1.t1, Aa_G111790.h1.t1, Aa_G46620.h1.t1, Aa_G111800.h1.t1, Aa_G111810.h1.t1	Cg004G1092100
OG0000450	Aa_G37870.h1.t1	Cg008G2934300
OG0000451	Aa_G204790.h1.t1, Aa_G316650.h1.t1, Aa_G12800.h1.t1, Aa_G15530.h1.t1, Aa_G15540.h4.t1, Aa_G15540.h1.t1, Aa_G15540.h2.t1, Aa_G15540.h3.t1, Aa_G15540.h5.t1, Aa_G441580.h1.t1, Aa_G146350.h1.t1, Aa_G206250.h1.t1, Aa_G176030.h1.t1, Aa_G897000.h1.t1, Aa_G1010670.h1.t1, Aa_G527160.h1.t1, Aa_G12780.h1.t1, Aa_G560430.h1.t1	Cg007G2304500, Cg007G2304600, Cg005G1452000
OG0000457	Aa_G38790.h1.t1	Cg004G1104700, Cg006G2222000, Cg005G1599100
OG0000458	Aa_G366260.h1.t1	Cg006G1986400
OG0000458	Aa_G109570.h1.t1	Cg006G1986200, Cg006G1986600, Cg006G1986700, Cg006G1986500
OG0000460	Aa_G463610.h1.t1	Cg004G1195400
OG0000460	Aa_G232850.h1.t1	Cg003G0954600
OG0000463	Aa_G455060.h1.t1	Cg006G1916900
OG0000464	Aa_G211740.h1.t1, Aa_G105950.h1.t1, Aa_G105940.h1.t1, Aa_G105960.h1.t1	Cg006G2243700, Cg006G2243600
OG0000466	Aa_G714130.h1.t1	Cg003G0733700, Cg003G0864700
OG0000469	Aa_G587490.h1.t1, Aa_G587490.h2.t1, Aa_G220170.h2.t1, Aa_G587490.h3.t1, Aa_G220170.h3.t1, Aa_G220170.h1.t1	Cg001G0213700, Cg002G0438500, Cg008G2965000
OG0000471	Aa_G754920.h1.t1, Aa_G654020.h1.t1, Aa_G653760.h1.t1	Cg001G0274700
OG0000473	Aa_G106340.h1.t1	Cg006G2256500
OG0000473	Aa_G106350.h1.t1	Cg006G2256600
OG0000474	Aa_G341240.h1.t1	Cg006G2224000
OG0000474	Aa_G359990.h1.t1	Cg008G2932300
OG0000474	Aa_G360010.h1.t1, Aa_G314840.h1.t1	Cg004G1435300
OG0000475	Aa_G402960.h1.t1	Cg001G0281200, Cg003G0806900
OG0000475	Aa_G400820.h1.t1, Aa_G150010.h1.t1, Aa_G320050.h1.t1, Aa_G366720.h1.t1, Aa_G48980.h1.t1	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300
OG0000476	Aa_G309600.h1.t1	Cg008G2824600, Cg008G2823100
OG0000477	Aa_G13650.h1.t1	Cg003G1015900
OG0000477	Aa_G146200.h1.t1	Cg002G0683200
OG0000477	Aa_G117750.h1.t1	Cg006G2119800
OG0000478	Aa_G186210.h1.t1, Aa_G208040.h1.t1	Cg007G2261500, Cg007G2261300, Cg007G2261600
OG0000478	Aa_G186220.h1.t1	Cg007G2312300
OG0000478	Aa_G278050.h1.t1	Cg008G2939800
OG0000478	Aa_G740410.h1.t1	Cg004G1101300, Cg004G1101400
OG0000481	Aa_G202610.h1.t1	Cg007G2316200
OG0000481	Aa_G171300.h1.t1	Cg006G2163200
OG0000483	Aa_G31240.h1.t1	Cg001G0242800
OG0000483	Aa_G113000.h1.t1	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600
OG0000484	Aa_G156120.h1.t1	Cg001G0099600
OG0000484	Aa_G156110.h1.t1	Cg001G0099700
OG0000485	Aa_G494770.h1.t1	Cg001G0170200, Cg001G0170300
OG0000492	Aa_G331300.h1.t1	Cg002G0480000
OG0000492	Aa_G216900.h1.t1	Cg005G1542600
OG0000495	Aa_G887410.h1.t1, Aa_G1090420.h1.t1, Aa_G203220.h1.t1, Aa_G203210.h1.t1, Aa_G541230.h1.t1, Aa_G541240.h1.t1	Cg007G2505700
OG0000496	Aa_G563850.h1.t1	Cg002G0549900
OG0000497	Aa_G187340.h1.t1	Cg007G2497600
OG0000497	Aa_G472320.h1.t1	Cg004G1199900
OG0000497	Aa_G184620.h1.t1	Cg006G1791500
OG0000499	Aa_G242910.h1.t1, Aa_G242920.h1.t1	Cg006G2009700, Cg004G1270900
OG0000500	Aa_G1117480.h1.t1	Cg007G2437500, Cg001G0350900
OG0000502	Aa_G245630.h1.t1	Cg001G0361400, Cg001G0361500
OG0000507	Aa_G110440.h1.t1	Cg008G2839700
OG0000509	Aa_G724500.h1.t1, Aa_G724850.h1.t1	Cg001G0239400
OG0000509	Aa_G49310.h1.t1, Aa_G96340.h1.t1	Cg001G0239300, Cg006G1849600
OG0000510	Aa_G853130.h1.t1, Aa_G568790.h1.t1	Cg001G0374100
OG0000510	Aa_G119970.h1.t1, Aa_G119960.h1.t1	Cg001G0373900, Cg001G0374000
OG0000514	Aa_G490620.h1.t1	Cg007G2284800, Cg003G0886000
OG0000514	Aa_G510720.h1.t1	Cg004G1365800, Cg002G0590900
OG0000519	Aa_G113660.h1.t1	Cg007G2307700
OG0000520	Aa_G328310.h1.t1, Aa_G328300.h1.t1	Cg006G2137100
OG0000521	Aa_G585330.h1.t1	Cg003G1043200
OG0000522	Aa_G900860.h1.t1, Aa_G260600.h1.t1	Cg008G2598200
OG0000522	Aa_G756790.h1.t1	Cg004G1154500
OG0000523	Aa_G515150.h1.t1, Aa_G816950.h1.t1	Cg005G1739600
OG0000523	Aa_G515160.h1.t1	Cg005G1739800, Cg005G1739700, Cg005G1739300
OG0000523	Aa_G592720.h1.t1	Cg005G1740000, Cg005G1739900
OG0000523	Aa_G145130.h1.t1, Aa_G145160.h1.t1	Cg001G0086500
OG0000525	Aa_G27170.h1.t1	Cg005G1495800
OG0000529	Aa_G796690.h1.t1	Cg005G1616800
OG0000529	Aa_G119390.h1.t1	Cg005G1629800
OG0000530	Aa_G238120.h1.t1, Aa_G263750.h1.t1, Aa_G263770.h1.t1, Aa_G263760.h1.t1	Cg003G0909800, Cg003G0909900
OG0000531	Aa_G398030.h1.t1	Cg008G2806800, Cg008G2807300, Cg008G2806900
OG0000536	Aa_G329040.h1.t1	Cg001G0329600
OG0000537	Aa_G734810.h1.t1	Cg004G1142700
OG0000537	Aa_G102310.h1.t1	Cg008G2881500
OG0000537	Aa_G734800.h1.t1	Cg004G1142800
OG0000542	Aa_G226620.h1.t1	Cg006G2159400
OG0000542	Aa_G89900.h1.t1	Cg007G2309500
OG0000542	Aa_G510870.h1.t1	Cg006G2023500, Cg007G2470000
OG0000543	Aa_G649550.h1.t1, Aa_G92600.h1.t1	Cg008G2954100
OG0000543	Aa_G3450.h1.t1	Cg008G2953600
OG0000544	Aa_G148270.h1.t1	Cg001G0202500
OG0000546	Aa_G242270.h1.t1, Aa_G170050.h1.t1, Aa_G702830.h1.t1, Aa_G702830.h2.t1, Aa_G610920.h1.t1, Aa_G625640.h1.t1, Aa_G702840.h2.t1, Aa_G702840.h1.t1, Aa_G610900.h1.t1, Aa_G754450.h1.t1, Aa_G1017160.h2.t1, Aa_G1017160.h3.t1, Aa_G1017160.h4.t1, Aa_G1017160.h1.t1	Cg008G2605100
OG0000547	Aa_G284400.h1.t1, Aa_G162770.h1.t1	Cg005G1493600
OG0000547	Aa_G581380.h1.t1	Cg005G1493900
OG0000547	Aa_G284390.h1.t1	Cg005G1493700
OG0000548	Aa_G151340.h1.t1	Cg006G2240000
OG0000548	Aa_G499170.h1.t1	Cg005G1754100
OG0000549	Aa_G183740.h1.t1	Cg005G1602400
OG0000549	Aa_G183750.h1.t1	Cg005G1602500
OG0000552	Aa_G627630.h1.t1, Aa_G98480.h1.t1	Cg002G0442400
OG0000553	Aa_G380100.h1.t1	Cg004G1319500
OG0000553	Aa_G78820.h1.t1	Cg008G2867400, Cg008G2851700, Cg004G1135200
OG0000554	Aa_G93530.h1.t1	Cg003G0748800, Cg003G0748900
OG0000556	Aa_G222580.h1.t1, Aa_G222560.h1.t1, Aa_G222570.h1.t1, Aa_G222590.h1.t1	Cg007G2282000, Cg007G2282800, Cg007G2282200, Cg007G2282100
OG0000557	Aa_G278650.h1.t1, Aa_G317530.h1.t1	Cg005G1759500
OG0000558	Aa_G333020.h1.t1	Cg007G2346100
OG0000561	Aa_G245620.h1.t1	Cg001G0361600
OG0000561	Aa_G236890.h1.t1	Cg008G2719500
OG0000562	Aa_G447580.h1.t1	Cg008G2782500
OG0000563	Aa_G62390.h1.t1	Cg006G2032000
OG0000564	Aa_G57970.h1.t1	Cg009G2987700, Cg008G2887400, Cg002G0419100
OG0000564	Aa_G15910.h1.t1	Cg005G1472300
OG0000565	Aa_G715630.h1.t1	Cg006G2147600
OG0000566	Aa_G597100.h1.t1	Cg008G2922600
OG0000566	Aa_G352210.h1.t1, Aa_G642950.h1.t1, Aa_G205210.h1.t1	Cg008G2922700
OG0000569	Aa_G165810.h1.t1	Cg003G1056500
OG0000569	Aa_G420460.h1.t1	Cg002G0527400, Cg008G2627200
OG0000570	Aa_G345540.h1.t1, Aa_G297130.h1.t1, Aa_G548010.h1.t1, Aa_G710230.h1.t1, Aa_G345510.h1.t1, Aa_G844420.h1.t1	Cg003G0982700, Cg003G0986400, Cg003G0982800
OG0000572	Aa_G652010.h1.t1	Cg008G2913100
OG0000573	Aa_G137440.h1.t1	Cg003G0860600, Cg003G0737400
OG0000579	Aa_G71740.h1.t1	Cg004G1082100
OG0000581	Aa_G15490.h1.t1	Cg008G2770000
OG0000582	Aa_G115900.h1.t1	Cg002G0587100
OG0000582	Aa_G240430.h1.t1	Cg002G0587000
OG0000583	Aa_G74240.h1.t1	Cg006G1800700
OG0000583	Aa_G140300.h1.t1	Cg004G1209700
OG0000584	Aa_G66960.h1.t1	Cg007G2288800
OG0000584	Aa_G66950.h1.t1	Cg006G1880800, Cg008G2909200
OG0000585	Aa_G660570.h1.t1	Cg002G0459200, Cg002G0459400, Cg002G0459000, Cg002G0458800, Cg002G0459300, Cg002G0459100, Cg002G0458900, Cg002G0459500, Cg002G0458700
OG0000588	Aa_G199690.h1.t1, Aa_G199680.h1.t1	Cg005G1638900
OG0000588	Aa_G199670.h1.t1	Cg005G1639200, Cg005G1639100
OG0000589	Aa_G442020.h1.t1, Aa_G126960.h1.t1	Cg003G0940500
OG0000589	Aa_G68320.h1.t1	Cg008G2765300
OG0000591	Aa_G618320.h1.t1	Cg003G0943100
OG0000592	Aa_G343690.h1.t1	Cg007G2556700
OG0000592	Aa_G1026290.h1.t1	Cg001G0127500
OG0000593	Aa_G204260.h1.t1, Aa_G514210.h1.t1	Cg006G1904600, Cg004G1253200
OG0000595	Aa_G549670.h1.t1, Aa_G425860.h1.t1	Cg006G1854400, Cg006G1854500, Cg007G2297100
OG0000595	Aa_G98830.h1.t1	Cg007G2511900
OG0000596	Aa_G436860.h1.t1	Cg005G1743600
OG0000596	Aa_G207060.h1.t1	Cg002G0669900
OG0000597	Aa_G509810.h1.t1	Cg001G0270000
OG0000598	Aa_G536890.h1.t1	Cg001G0032900
OG0000599	Aa_G614650.h1.t1	Cg004G1398200
OG0000599	Aa_G351980.h1.t1, Aa_G351980.h2.t1, Aa_G546420.h2.t1, Aa_G546420.h1.t1	Cg005G1772900
OG0000600	Aa_G6740.h1.t1	Cg004G1117400, Cg006G2238000
OG0000600	Aa_G50980.h1.t1, Aa_G517330.h1.t1, Aa_G247420.h1.t1, Aa_G247420.h2.t1, Aa_G517330.h2.t1	Cg008G2826000
OG0000601	Aa_G114910.h1.t1	Cg005G1511900
OG0000602	Aa_G193960.h1.t1	Cg004G1130800
OG0000602	Aa_G153980.h1.t1	Cg001G0075300
OG0000604	Aa_G165220.h1.t1	Cg001G0387500
OG0000604	Aa_G586290.h1.t1	Cg001G0145900, Cg003G0909500
OG0000605	Aa_G53300.h1.t1	Cg003G0707100, Cg014G3048400
OG0000605	Aa_G46740.h1.t1	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000
OG0000606	Aa_G519310.h1.t1	Cg008G2957800
OG0000609	Aa_G436220.h1.t1, Aa_G466380.h1.t1	Cg004G1405600
OG0000610	Aa_G41460.h1.t1	Cg005G1690400
OG0000613	Aa_G14360.h1.t1	Cg002G0494900
OG0000613	Aa_G34500.h1.t1	Cg004G1157600
OG0000613	Aa_G259920.h1.t1	Cg008G2604600
OG0000616	Aa_G556860.h1.t1	Cg001G0091900
OG0000616	Aa_G557360.h1.t1	Cg006G2071400, Cg002G0537200
OG0000617	Aa_G547010.h1.t1	Cg008G2630600
OG0000617	Aa_G547020.h1.t1	Cg008G2630800, Cg008G2630700, Cg005G1669000
OG0000618	Aa_G481230.h1.t1	Cg008G2585500
OG0000618	Aa_G481210.h1.t1, Aa_G481220.h1.t1	Cg005G1768500, Cg005G1768700, Cg005G1769100
OG0000618	Aa_G102860.h1.t1	Cg004G1177500
OG0000619	Aa_G205590.h1.t1, Aa_G408570.h1.t1	Cg006G1781400
OG0000620	Aa_G126970.h1.t1	Cg001G0285200
OG0000621	Aa_G317320.h1.t1	Cg002G0447600
OG0000621	Aa_G317350.h1.t1	Cg002G0447700
OG0000622	Aa_G457180.h1.t1	Cg005G1561800, Cg002G0492400
OG0000622	Aa_G127190.h1.t1	Cg003G0997100
OG0000623	Aa_G197380.h1.t1	Cg004G1416200
OG0000623	Aa_G326380.h1.t1	Cg002G0516500
OG0000625	Aa_G175990.h1.t1	Cg004G1193700
OG0000625	Aa_G600270.h1.t1	Cg006G1785900
OG0000626	Aa_G26730.h1.t1	Cg006G2132700
OG0000627	Aa_G192980.h1.t1	Cg007G2302900
OG0000628	Aa_G434190.h1.t1	Cg001G0063400, Cg001G0063500
OG0000635	Aa_G127290.h1.t1	Cg003G0998100
OG0000635	Aa_G286010.h1.t1	Cg006G2183300, Cg006G2183400
OG0000636	Aa_G33800.h1.t1	Cg003G0989100
OG0000637	Aa_G318800.h1.t1	Cg002G0568900
OG0000637	Aa_G33790.h1.t1	Cg003G0989000
OG0000637	Aa_G249360.h1.t1, Aa_G402350.h1.t1	Cg002G0490200
OG0000638	Aa_G33770.h1.t1	Cg003G0988800
OG0000638	Aa_G318790.h1.t1	Cg002G0568800, Cg002G0568700
OG0000639	Aa_G128020.h1.t1	Cg002G0414400
OG0000639	Aa_G381030.h1.t1	Cg005G1466800
OG0000641	Aa_G22180.h1.t1	Cg003G0955100
OG0000641	Aa_G158710.h1.t1	Cg001G0108600
OG0000642	Aa_G196890.h1.t1	Cg005G1464800
OG0000642	Aa_G196870.h1.t1	Cg005G1464900
OG0000643	Aa_G34710.h2.t1, Aa_G34710.h1.t1	Cg008G2601200
OG0000646	Aa_G14050.h1.t1	Cg002G0492500
OG0000648	Aa_G101380.h1.t1	Cg004G1151100
OG0000649	Aa_G583550.h1.t1	Cg006G2084600
OG0000649	Aa_G255200.h1.t1	Cg006G1846700
OG0000649	Aa_G62960.h1.t1	Cg004G1246700
OG0000650	Aa_G108090.h1.t1	Cg004G1256000
OG0000650	Aa_G81750.h1.t1	Cg004G1394700
OG0000652	Aa_G111750.h1.t1	Cg004G1092500
OG0000652	Aa_G499380.h1.t1, Aa_G162150.h1.t1	Cg008G2733700
OG0000653	Aa_G364330.h1.t1, Aa_G206080.h1.t1, Aa_G206110.h1.t1	Cg001G0154400, Cg002G0402200, Cg005G1453100
OG0000656	Aa_G172010.h1.t1	Cg002G0680000
OG0000656	Aa_G686120.h2.t1, Aa_G686120.h1.t1, Aa_G458160.h1.t1, Aa_G585760.h1.t1	Cg006G2123600
OG0000657	Aa_G404720.h1.t1	Cg004G1389700, Cg004G1382000, Cg008G2846700, Cg008G2861300
OG0000658	Aa_G104800.h1.t1	Cg008G2790800, Cg008G2790600
OG0000660	Aa_G266740.h1.t1	Cg003G0948900
OG0000661	Aa_G241270.h1.t1	Cg005G1453700
OG0000661	Aa_G6690.h1.t1	Cg006G2238400
OG0000661	Aa_G99750.h1.t1	Cg003G0720700, Cg014G3034900
OG0000662	Aa_G525570.h1.t1	Cg005G1467300
OG0000662	Aa_G470970.h1.t1	Cg008G2616700, Cg008G2616000
OG0000663	Aa_G271550.h1.t1	Cg006G2080200
OG0000663	Aa_G30610.h1.t1, Aa_G30630.h1.t1	Cg007G2511500
OG0000666	Aa_G240830.h1.t1, Aa_G240820.h1.t1	Cg001G0168000, Cg001G0167900
OG0000667	Aa_G289640.h1.t1	Cg002G0421200, Cg003G0698900
OG0000668	Aa_G114750.h1.t1	Cg002G0448300
OG0000669	Aa_G390500.h2.t1, Aa_G390500.h1.t1, Aa_G57310.h1.t1, Aa_G57310.h2.t1	Cg003G0782800, Cg006G2038700, Cg006G1927100
OG0000673	Aa_G235440.h1.t1	Cg006G2213700
OG0000673	Aa_G235470.h1.t1, Aa_G235450.h1.t1, Aa_G235460.h1.t1, Aa_G235490.h1.t1	Cg006G2213600
OG0000674	Aa_G906250.h1.t1	Cg004G1179700
OG0000678	Aa_G521490.h1.t1, Aa_G521490.h2.t1	Cg003G0772100, Cg003G0772000
OG0000679	Aa_G21740.h1.t1	Cg007G2570200
OG0000680	Aa_G142260.h1.t1	Cg005G1590300
OG0000680	Aa_G118830.h1.t1	Cg001G0048900
OG0000680	Aa_G223700.h1.t1	Cg006G1983600
OG0000681	Aa_G242050.h1.t1	Cg004G1224000
OG0000681	Aa_G255990.h1.t1	Cg006G1811500
OG0000683	Aa_G247610.h1.t1	Cg002G0627000
OG0000683	Aa_G14610.h1.t1	Cg004G1081000
OG0000684	Aa_G199930.h1.t1	Cg005G1502400
OG0000684	Aa_G114210.h1.t1	Cg002G0438100, Cg002G0438000
OG0000684	Aa_G114220.h1.t1	Cg002G0437900
OG0000685	Aa_G42470.h1.t1	Cg004G1086000
OG0000686	Aa_G126700.h1.t1	Cg006G2022200, Cg006G2022400, Cg006G2022100, Cg006G2021900
OG0000686	Aa_G126720.h1.t1, Aa_G699860.h1.t1	Cg006G2021700
OG0000686	Aa_G126740.h1.t1	Cg006G2021600
OG0000687	Aa_G605310.h1.t1	Cg006G1878700
OG0000690	Aa_G402970.h1.t1, Aa_G315610.h1.t1, Aa_G376670.h1.t1	Cg001G0069100
OG0000690	Aa_G192710.h1.t1	Cg002G0580500
OG0000690	Aa_G638400.h2.t1, Aa_G638400.h1.t1, Aa_G638400.h3.t1	Cg008G2760300
OG0000691	Aa_G356690.h1.t1	Cg008G2722900
OG0000691	Aa_G356670.h1.t1	Cg008G2723000
OG0000691	Aa_G42560.h1.t1	Cg004G1085100
OG0000692	Aa_G318870.h1.t1	Cg008G2872000, Cg008G2897300, Cg002G0508700
OG0000693	Aa_G640510.h1.t1, Aa_G640460.h1.t1, Aa_G363000.h1.t1	Cg005G1616400
OG0000695	Aa_G49340.h1.t1	Cg001G0239600
OG0000695	Aa_G443510.h1.t1	Cg005G1477800
OG0000696	Aa_G45500.h1.t1	Cg008G2800300, Cg002G0534900
OG0000696	Aa_G277480.h1.t1	Cg007G2257500
OG0000696	Aa_G212610.h1.t1	Cg001G0125500
OG0000699	Aa_G100280.h1.t1	Cg005G1768200
OG0000700	Aa_G431660.h1.t1	Cg006G1823200
OG0000702	Aa_G145740.h1.t1	Cg005G1512500
OG0000703	Aa_G38270.h1.t1	Cg005G1533100
OG0000703	Aa_G386950.h1.t1	Cg002G0467800
OG0000704	Aa_G393780.h1.t1	Cg008G2826600, Cg002G0488000, Cg002G0651100
OG0000705	Aa_G666040.h1.t1	Cg005G1531700
OG0000706	Aa_G177860.h1.t1	Cg005G1460600
OG0000706	Aa_G347440.h1.t1	Cg014G3038400, Cg003G0717200
OG0000706	Aa_G211800.h1.t1	Cg006G2244600
OG0000707	Aa_G100520.h1.t1	Cg005G1488500
OG0000707	Aa_G251390.h1.t1	Cg002G0695400
OG0000707	Aa_G606980.h1.t1	Cg004G1196100
OG0000708	Aa_G417660.h1.t1	Cg004G1229100
OG0000708	Aa_G367450.h1.t1, Aa_G417670.h1.t1	Cg004G1229400
OG0000713	Aa_G297760.h1.t1, Aa_G255800.h1.t1	Cg007G2385100
