Orthogroup	Capsella_rubella	Cardamine_glauca
OG0000284	XP_006286819.1, XP_006279117.1, XP_006286567.1	Cg008G323450, Cg008G323400, Cg008G323440, Cg005G189010, Cg008G323430, Cg008G323380
OG0000287	XP_023641339.1	Cg007G251270
OG0000287	XP_023642101.1	Cg004G137950
OG0000287	XP_023642461.1	Cg004G137930, Cg004G140040
OG0000287	XP_023642080.1	Cg004G137980
OG0000287	XP_023642081.1	Cg004G137960
OG0000290	XP_006299790.2	Cg004G135310
OG0000290	XP_006282935.2, XP_006299208.2, XP_006282518.2, XP_006285278.2, XP_023635052.1	Cg001G040670, Cg001G040570, Cg001G040700
OG0000294	XP_006297742.2	Cg004G133910
OG0000294	XP_006294369.1	Cg005G158570
OG0000294	XP_006287904.1	Cg003G077590, Cg014G332020
OG0000294	XP_006305011.1	Cg006G243870
OG0000295	XP_006300449.1	Cg007G263400
OG0000295	XP_006297414.1	Cg004G130770
OG0000296	XP_006298206.1, XP_006298477.2, XP_023636873.1, XP_006288183.1	Cg007G280920, Cg007G280630
OG0000296	XP_006284259.1, XP_023634339.1	Cg005G176510
OG0000297	XP_006286101.1	Cg001G003600
OG0000297	XP_006282294.1	Cg003G108160
OG0000298	XP_006284760.1, XP_006284761.1	Cg001G021090
OG0000299	XP_023639078.1, XP_023638428.1, XP_023638451.1, XP_006291047.1	Cg002G070200
OG0000299	XP_006290340.1, XP_006292669.1	Cg001G026230, Cg001G026550
OG0000299	XP_023645495.1	Cg006G194370
OG0000300	XP_006298874.2	Cg004G145480, Cg004G145490
OG0000300	XP_023641056.1	Cg004G145430, Cg004G144800
OG0000304	XP_006282370.1	Cg008G321620, Cg008G321640, Cg003G091470, Cg008G321360, Cg008G321310, Cg008G321320, Cg008G321650, Cg008G321610
OG0000308	XP_023635159.1	Cg001G040650
OG0000311	XP_023636500.1	Cg008G296830
OG0000311	XP_006306121.1	Cg006G201410
OG0000311	XP_006298020.1	Cg004G134370
OG0000311	XP_006284008.1	Cg001G036380
OG0000311	XP_006300523.1	Cg007G265360
OG0000313	XP_006285692.2	Cg001G020530
OG0000313	XP_006286118.1	Cg001G028860
OG0000313	XP_006304764.1, XP_006304837.1	Cg006G201020, Cg006G200970
OG0000314	XP_006304190.1	Cg006G241650
OG0000314	XP_006293513.1	Cg005G174030
OG0000314	XP_006306317.1	Cg006G241640
OG0000316	XP_023634679.1, XP_006300905.2	Cg006G210390, Cg008G298570, Cg001G041080
OG0000316	XP_006296154.2, XP_006296300.1, XP_006296274.2	Cg005G165580, Cg005G165480
OG0000319	XP_006307728.2, XP_006280459.1	Cg003G086150, Cg003G108110, Cg006G238150
OG0000321	XP_023634323.1	Cg001G036410
OG0000321	XP_006285685.1, XP_006282490.1, XP_006283651.2	Cg001G036490, Cg001G035900
OG0000321	XP_006282573.1, XP_006286231.1	Cg001G035950, Cg001G035910, Cg001G035940
OG0000322	XP_006301427.1	Cg007G279100
OG0000322	XP_023632628.1	Cg006G228800
OG0000322	XP_006295765.1, XP_006301907.1	Cg005G165820
OG0000323	XP_023635692.1	Cg003G101320
OG0000323	XP_006284880.1	Cg001G013020
OG0000327	XP_023633034.1	Cg006G222130, Cg006G222140, Cg006G222120
OG0000327	XP_023633577.1	Cg002G052000
OG0000328	XP_006285598.2	Cg001G038690, Cg001G038800
OG0000328	XP_006285960.2	Cg001G038720, Cg001G038710
OG0000329	XP_006296449.1, XP_006292850.2, XP_023640002.1	Cg005G161130
OG0000329	XP_023637513.1	Cg004G137660
OG0000330	XP_006291184.2	Cg002G046560
OG0000332	XP_006301274.1	Cg007G259450
OG0000332	XP_006286664.1, XP_006286795.1	Cg008G300270
OG0000332	XP_006307493.1, XP_006279139.1	Cg006G199650, Cg004G136440
OG0000334	XP_023639259.1	Cg002G052730
OG0000334	XP_006295761.1	Cg005G168750
OG0000334	XP_006287213.1	Cg008G316780, Cg003G078420, Cg014G331200
OG0000335	XP_023644521.1	Cg006G205050
OG0000336	XP_006294473.1, XP_006294435.1, XP_006296416.1, XP_006296260.2	Cg007G273380, Cg007G273390
OG0000336	XP_006305103.1	Cg006G228370
OG0000336	XP_006300480.1	Cg007G273370
OG0000339	XP_006284249.1	Cg001G017490
OG0000339	XP_006288376.1	Cg014G333260, Cg003G076340
OG0000339	XP_006294736.1	Cg005G159770
OG0000339	XP_023639059.1	Cg002G045310
OG0000340	XP_006295770.1	Cg005G162340
OG0000340	XP_006295410.1	Cg005G162320
OG0000341	XP_023636036.1, XP_023633341.1, XP_023642569.1, XP_023634276.1, XP_023644468.1, XP_023644464.1, XP_023638852.1	Cg002G068310
OG0000342	XP_023635062.1	Cg001G042630
OG0000344	XP_006287450.1	Cg008G305710, Cg008G305700
OG0000345	XP_023632593.1, XP_023632594.1	Cg006G233290
OG0000347	XP_006299246.2, XP_006296244.1	Cg004G127590
OG0000347	XP_023634257.1	Cg007G264370, Cg007G264170, Cg007G264190, Cg007G264210
OG0000347	XP_023640356.1	Cg007G264130
OG0000348	XP_023644223.1	Cg006G244770, Cg001G023970, Cg005G168250, Cg001G030910, Cg002G068730
OG0000348	XP_023633819.1	Cg004G146340, Cg007G271550
OG0000349	XP_006282910.1	Cg001G004450
OG0000349	XP_023639213.1, XP_023644494.1, XP_023644495.1	Cg005G177460
OG0000351	XP_006299882.1	Cg004G130650
OG0000351	XP_006304904.2	Cg004G130660
OG0000352	XP_023645432.1	Cg006G229000
OG0000352	XP_006300344.1, XP_006302300.1	Cg007G250610
OG0000353	XP_006299955.2	Cg001G022220, Cg002G056550, Cg008G295330
OG0000355	XP_023636152.1	Cg007G280400
OG0000355	XP_006304953.1	Cg006G203840, Cg006G203800, Cg006G203790, Cg006G203810
OG0000355	XP_006300980.1, XP_006301990.1, XP_006301072.1, XP_006300346.2, XP_023643972.1	Cg005G187890
OG0000356	XP_006290077.2, XP_006290011.1	Cg008G306390, Cg008G306550
OG0000358	XP_006288844.1	Cg008G289900
OG0000358	XP_006303184.2	Cg006G242200
OG0000358	XP_006281260.2	Cg008G319440
OG0000358	XP_006289613.1	Cg008G289890
OG0000358	XP_006289891.1	Cg008G289880
OG0000359	XP_006304391.1, XP_006305913.1, XP_006305533.1	Cg005G172180
OG0000359	XP_006293384.1	Cg005G172170
OG0000360	XP_023644261.1	Cg003G114870
OG0000361	XP_006297904.1	Cg004G127210
OG0000361	XP_023636652.1	Cg008G285160
OG0000361	XP_006287917.1	Cg004G141500
OG0000362	XP_006301027.2, XP_006300756.1	Cg007G270120
OG0000363	XP_023640316.1	Cg006G201850
OG0000364	XP_023641511.1	Cg002G068570
OG0000368	XP_006283601.1	Cg001G002860
OG0000368	XP_006283582.1	Cg001G002840
OG0000368	XP_006283585.1	Cg001G002830
OG0000370	XP_006305429.2	Cg006G228950
OG0000370	XP_006284329.1, XP_006302461.1	Cg001G015500
OG0000371	XP_006304409.1	Cg006G220780
OG0000371	XP_023640112.1	Cg005G158480
OG0000371	XP_006303834.1	Cg006G243100
OG0000372	XP_006285843.1, XP_006282347.1, XP_006286272.1, XP_006285601.1, XP_006284992.1	Cg001G013540, Cg001G013550, Cg001G013560
OG0000374	XP_023634983.1, XP_023634596.1	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290
OG0000377	XP_006302496.1	Cg007G249720
OG0000377	XP_006302482.1	Cg007G249710
OG0000380	XP_023644130.1	Cg001G040980
OG0000381	XP_006304734.2, XP_006303210.1, XP_023644624.1, XP_023646009.1	Cg006G239330, Cg006G239310, Cg006G240450
OG0000382	XP_006305654.1	Cg006G243790
OG0000382	XP_006301123.2	Cg007G254420
OG0000382	XP_023645205.1	Cg006G236900
OG0000383	XP_023644905.1, XP_023645696.1, XP_023646002.1, XP_023637173.1, XP_023632684.1	Cg006G217970
OG0000383	XP_023644902.1, XP_023644904.1	Cg006G218010, Cg006G217980
OG0000384	XP_006304019.1	Cg006G196900
OG0000386	XP_006292171.1, XP_006292361.1	Cg002G053290
OG0000386	XP_023638827.1	Cg002G053280
OG0000387	XP_006294283.1, XP_006285973.1	Cg005G162800
OG0000390	XP_006299181.1	Cg002G062740
OG0000391	XP_006304493.1	Cg006G223560, Cg006G223590
OG0000391	XP_006307682.2	Cg006G223610
OG0000391	XP_006307366.1	Cg006G223580
OG0000392	XP_006292899.1	Cg002G056660
OG0000392	XP_006291128.1, XP_006291132.1	Cg002G056610
OG0000392	XP_023638913.1, XP_006293141.1	Cg001G037860, Cg001G037810
OG0000393	XP_006295871.2	Cg004G134070
OG0000393	XP_006297727.2	Cg003G086190, Cg003G086120
OG0000396	XP_006290512.1	Cg001G030810, Cg002G069030
OG0000398	XP_006298652.1	Cg004G129520
OG0000398	XP_023641278.1	Cg008G309090
OG0000398	XP_006306130.1	Cg006G195010
OG0000399	XP_023643290.1	Cg004G143320, Cg004G143360
OG0000400	XP_023638073.1	Cg008G320060
OG0000400	XP_023640428.1	Cg005G159260
OG0000400	XP_023639193.1	Cg004G145190
OG0000403	XP_006301572.1	Cg007G250680
OG0000403	XP_006300928.1, XP_006279132.2, XP_006300421.1, XP_006301654.2	Cg007G250640
OG0000406	XP_023637148.1	Cg008G297220
OG0000406	XP_006291357.2	Cg002G046730
OG0000406	XP_006300073.1	Cg004G118250
OG0000407	XP_023637593.1	Cg008G295960
OG0000407	XP_023637726.1	Cg008G295160
OG0000408	XP_023639406.1, XP_023640295.1, XP_023639414.1, XP_023639411.1, XP_023639413.1	Cg005G189700
OG0000410	XP_023642947.1	Cg007G249030
OG0000410	XP_006300306.1	Cg007G249090
OG0000410	XP_023644075.1	Cg007G249110
OG0000411	XP_006300332.1	Cg007G248450
OG0000411	XP_006298837.1	Cg004G145680
OG0000411	XP_006288911.1	Cg003G093460, Cg003G080490
OG0000411	XP_023633999.1	Cg001G019000
OG0000412	XP_006281244.2	Cg003G101880
OG0000412	XP_006284751.1	Cg001G013500
OG0000412	XP_006303412.1	Cg006G198710
OG0000413	XP_006300251.2	Cg004G129370
OG0000413	XP_023635326.1	Cg001G014360
OG0000413	XP_006279506.2	Cg003G104010
OG0000414	XP_006303963.1	Cg006G220700
OG0000415	XP_023637706.1	Cg008G292540
OG0000415	XP_006289424.1	Cg008G306950
OG0000416	XP_023640386.1	Cg005G174990, Cg005G174850
OG0000417	XP_023636129.1, XP_006289254.1	Cg003G109700
OG0000419	XP_006279059.2, XP_006281745.1, XP_006282291.1, XP_006281865.1, XP_006279058.2	Cg008G309140, Cg008G310840, Cg008G309150
OG0000421	XP_006282503.1, XP_006285342.2	Cg001G039140, Cg001G039040
OG0000422	XP_006305357.1	Cg001G020210, Cg006G236580
OG0000422	XP_006304701.1	Cg006G236570, Cg006G236560
OG0000422	XP_006305369.1	Cg006G236590
OG0000423	XP_006302320.1	Cg007G273210
OG0000423	XP_006297793.1	Cg004G129870
OG0000424	XP_023636138.1	Cg005G185110
OG0000425	XP_006304689.1	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240
OG0000425	XP_006289129.1, XP_006282029.1	Cg004G127770
OG0000427	XP_006300414.1	Cg004G145850, Cg007G279320
OG0000429	XP_006289091.1	Cg008G305090
OG0000429	XP_006289984.1	Cg008G291690
OG0000429	XP_006296156.2	Cg005G188170
OG0000430	XP_006298687.1	Cg004G152450
OG0000430	XP_006286099.1	Cg001G005380
OG0000430	XP_006295960.1	Cg005G193810
OG0000430	XP_006282738.1	Cg001G000600
OG0000431	XP_006302194.1	Cg007G251970
OG0000431	XP_006306441.1	Cg006G235970
OG0000431	XP_006307429.1	Cg006G235980
OG0000432	XP_006280097.1	Cg003G099400
OG0000432	XP_006287183.1, XP_006280101.1, XP_006280103.1	Cg003G103300
OG0000435	XP_006303535.1	Cg006G227220, Cg006G227250
OG0000436	XP_006285100.1	Cg003G104180
OG0000436	XP_006284780.1	Cg001G011130
OG0000436	XP_006298740.2	Cg004G156050
OG0000437	XP_006307391.1	Cg006G211920, Cg006G211880
OG0000437	XP_006299019.1	Cg006G211900
OG0000438	XP_006289684.1, XP_006289723.1	Cg003G081140
OG0000439	XP_006292538.1	Cg002G047030
OG0000439	XP_006294594.1	Cg005G175260
OG0000440	XP_006295520.1, XP_006295974.1, XP_006289912.1	Cg008G297760
OG0000440	XP_006299511.1	Cg004G118570
OG0000441	XP_006297709.1	Cg004G132880
OG0000441	XP_006296757.1	Cg004G132860
OG0000442	XP_006295845.2, XP_006295480.1, XP_006295899.2	Cg005G192980
OG0000442	XP_006282870.2	Cg007G247910
OG0000446	XP_006281265.1	Cg003G110320
OG0000446	XP_006291992.1	Cg002G074360
OG0000446	XP_006303395.1	Cg006G231520
OG0000447	XP_023641550.1	Cg004G131200
OG0000447	XP_006281083.1	Cg003G108540
OG0000447	XP_006295560.1	Cg005G172640
OG0000447	XP_006306466.1	Cg006G218040
OG0000448	XP_006281442.1	Cg008G324500
OG0000448	XP_006281981.1	Cg008G324490
OG0000448	XP_006281658.1	Cg008G324510
OG0000449	XP_006292022.1	Cg002G061250
OG0000449	XP_006281292.1	Cg003G107590
OG0000449	XP_006292028.1	Cg002G061240
OG0000449	XP_006281290.1	Cg003G107580
OG0000452	XP_006284286.1	Cg001G010190
OG0000452	XP_006285734.1, XP_006284215.2	Cg001G010200
OG0000454	XP_023644524.1, XP_006281315.1, XP_006281300.1, XP_006281568.2, XP_006281328.1	Cg003G099450
OG0000456	XP_006285992.2, XP_006285654.2, XP_006289943.2	Cg008G287450
OG0000457	XP_006287621.1, XP_006287603.1	Cg008G292890
OG0000458	XP_006296289.1	Cg003G099750, Cg003G099730
OG0000460	XP_023644131.1	Cg007G250660, Cg007G250670
OG0000460	XP_023634050.1	Cg001G018880
OG0000460	XP_023645318.1	Cg005G157890
OG0000461	XP_023640613.1	Cg005G168760
OG0000461	XP_006306997.1	Cg006G245460
OG0000461	XP_023633292.1	Cg006G245470
OG0000462	XP_006303689.1, XP_006304775.1, XP_006295549.1, XP_006285966.1, XP_006285952.1, XP_006285494.1, XP_006282881.1, XP_006292281.1	Cg006G210000
OG0000463	XP_006291127.1	Cg002G060380
OG0000463	XP_006292340.1	Cg002G060460, Cg002G060450
OG0000463	XP_023639149.1	Cg002G060570
OG0000467	XP_006285819.1, XP_006281176.1, XP_006291911.1	Cg008G322950, Cg002G047650, Cg001G022010
OG0000468	XP_006292723.1	Cg002G051880
OG0000468	XP_023639637.1	Cg005G173840
OG0000468	XP_023640971.1	Cg005G167330
OG0000471	XP_006303584.1	Cg006G217710
OG0000471	XP_006306115.1	Cg006G217740, Cg006G217720, Cg006G217730
OG0000471	XP_006306520.1, XP_006281547.1	Cg006G217690
OG0000472	XP_006283966.1	Cg001G040820
OG0000472	XP_006286126.1	Cg001G040810, Cg001G040800
OG0000473	XP_023639792.1	Cg003G109030
OG0000474	XP_006288822.1	Cg008G303420
OG0000474	XP_006291971.1	Cg002G057990
OG0000475	XP_023643219.1	Cg006G233150, Cg006G233130
OG0000476	XP_006279757.1	Cg008G304790, Cg008G304800, Cg008G304950, Cg008G305020
OG0000476	XP_023637253.1	Cg008G305130
OG0000476	XP_006300365.1	Cg008G305110, Cg008G305030
OG0000477	XP_006298349.1	Cg008G287900, Cg003G105990, Cg004G153320, Cg005G168060
OG0000481	XP_006297863.1	Cg001G029300, Cg003G087600
OG0000482	XP_006302885.1	Cg007G266950, Cg001G038090
OG0000483	XP_006281715.2	Cg003G102670
OG0000483	XP_006281362.1, XP_006281285.2	Cg003G102690, Cg003G102680
OG0000484	XP_006279896.1	Cg008G322230
OG0000487	XP_006304841.1	Cg004G120040, Cg005G173270, Cg006G241950
OG0000488	XP_023638943.1	Cg002G054230
OG0000488	XP_023638944.1	Cg002G054220
OG0000489	XP_023636137.1, XP_006286383.2, XP_023636135.1, XP_023637346.1	Cg003G094350, Cg003G079680
OG0000490	XP_006305025.2	Cg006G244130
OG0000491	XP_023636253.1	Cg008G302450
OG0000495	XP_006294227.2	Cg005G191210
OG0000496	XP_023636009.1	Cg007G248520, Cg004G148140
OG0000497	XP_006305364.1	Cg008G309780, Cg008G311600
OG0000498	XP_006280881.1	Cg003G100300
OG0000499	XP_006283965.1	Cg001G022510
OG0000499	XP_006300515.1	Cg007G279080
OG0000499	XP_006297960.1	Cg004G130580
OG0000500	XP_006282208.1	Cg008G321790
OG0000500	XP_006282091.1	Cg008G321770
OG0000501	XP_006305314.1	Cg006G209830
OG0000501	XP_023638425.1	Cg004G151200, Cg002G060780
OG0000502	XP_023635019.1, XP_006280581.1, XP_006281543.2	Cg008G316630
OG0000504	XP_006288904.1	Cg008G283420
OG0000504	XP_006298823.1	Cg004G125100
OG0000505	XP_006307315.1	Cg008G304760, Cg008G304720, Cg008G304710
OG0000506	XP_006285493.1, XP_006286640.1	Cg008G286990
OG0000506	XP_006302149.1	Cg007G272280
OG0000507	XP_006302276.1	Cg007G245970, Cg007G245960, Cg007G245940
OG0000507	XP_006293681.2	Cg008G320160
OG0000509	XP_023634998.1	Cg006G201540
OG0000509	XP_023634870.1	Cg001G024640
OG0000510	XP_023643541.1	Cg007G250480, Cg007G250500
OG0000510	XP_006300628.2	Cg007G250460
OG0000511	XP_006286225.1	Cg001G026600
OG0000511	XP_023643359.1	Cg007G247860
OG0000512	XP_006283872.2	Cg001G017520
OG0000512	XP_006299949.1	Cg002G068470
OG0000512	XP_006285836.1, XP_023638831.1, XP_023638826.1	Cg001G017500
OG0000512	XP_006285535.1	Cg001G017510
OG0000513	XP_006291831.1	Cg002G052890
OG0000513	XP_006291822.1	Cg002G061210
OG0000513	XP_006279700.1	Cg003G107510
OG0000515	XP_006306656.1	Cg006G194180
OG0000521	XP_006303273.1	Cg006G209950
OG0000521	XP_006288456.1	Cg003G085930
OG0000522	XP_023644931.1	Cg006G212940
OG0000522	XP_023644929.1	Cg006G212930
OG0000522	XP_023636909.1	Cg003G083570
OG0000523	XP_023633068.1	Cg006G218660
OG0000524	XP_006299382.1	Cg004G123940
OG0000524	XP_006279754.1	Cg008G312990
OG0000525	XP_006301908.1	Cg007G279230
OG0000525	XP_006297150.1	Cg004G130910
OG0000525	XP_006306947.1	Cg006G196190
OG0000526	XP_006290566.1	Cg002G059250
OG0000526	XP_023638299.1	Cg002G059290
OG0000527	XP_023638885.1	Cg001G028730
OG0000527	XP_023633959.1, XP_006285407.1, XP_023634251.1, XP_023635542.1	Cg001G028570
OG0000530	XP_023636180.1, XP_006286602.2	Cg008G297330, Cg008G297350
OG0000530	XP_006286773.1, XP_006288551.1	Cg008G297320, Cg008G297430
OG0000533	XP_006284805.1	Cg001G001030
OG0000533	XP_006295159.2	Cg005G193250
OG0000534	XP_006300373.1	Cg007G248240
OG0000534	XP_006301650.1, XP_006300970.1, XP_023644074.1, XP_006300567.1, XP_006301518.1, XP_006301153.1	Cg007G248260, Cg007G248310, Cg007G248250
OG0000535	XP_006292136.1	Cg002G074720
OG0000535	XP_006301968.1	Cg002G074700, Cg002G074680, Cg007G250270
OG0000535	XP_006292781.1	Cg002G074710
OG0000535	XP_006292097.2	Cg002G074690
OG0000537	XP_006286433.1	Cg003G094580, Cg003G079430
OG0000537	XP_006285603.1	Cg001G031430
OG0000538	XP_006294804.1	Cg005G162220
OG0000538	XP_006294823.1	Cg005G162250
OG0000538	XP_006294805.1	Cg005G162230
OG0000539	XP_023633585.1	Cg007G251010
OG0000539	XP_023639984.1, XP_006296089.1, XP_023640382.1	Cg005G176040
OG0000540	XP_006294917.2	Cg005G177450
OG0000540	XP_006293402.1	Cg005G177480
OG0000540	XP_006294909.2	Cg005G177500, Cg005G177490
OG0000541	XP_006295594.1	Cg005G177620
OG0000542	XP_006288729.1	Cg008G296420
OG0000542	XP_006305661.1	Cg006G200890
OG0000542	XP_023641607.1	Cg004G117700
OG0000543	XP_006295889.1, XP_006296440.1	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000
OG0000544	XP_006306557.1	Cg006G241110
OG0000544	XP_006304823.1	Cg006G241100
OG0000545	XP_006301180.1	Cg007G275530
OG0000545	XP_023643666.1	Cg007G275520, Cg007G275510
OG0000545	XP_023642834.1	Cg007G275490
OG0000546	XP_006299047.1	Cg004G152970
OG0000546	XP_006299159.1	Cg004G152950
OG0000546	XP_006300229.1	Cg004G152930, Cg004G152960, Cg004G152940
OG0000547	XP_006286408.1	Cg003G081950, Cg003G081930
OG0000551	XP_006279743.1	Cg003G112680
OG0000551	XP_006283042.1	Cg001G001200
OG0000551	XP_006286951.1	Cg008G290260
OG0000552	XP_006306408.1	Cg006G222430
OG0000552	XP_006293091.1	Cg005G175630, Cg002G044370
OG0000554	XP_006302364.1	Cg007G248970
OG0000555	XP_006289988.1, XP_006286853.1	Cg003G081530
OG0000556	XP_006298567.1	Cg004G123180
OG0000556	XP_006281111.1	Cg008G311260, Cg008G309430
OG0000556	XP_006298559.1	Cg004G142770
OG0000558	XP_006296243.2	Cg005G164050, Cg005G163680
OG0000558	XP_006299238.2	Cg005G164040
OG0000558	XP_006295977.1	Cg005G164030
OG0000559	XP_006287718.1	Cg008G283670
OG0000559	XP_023637457.1	Cg008G284340
OG0000560	XP_006282023.1	Cg003G107170
OG0000561	XP_023638609.1	Cg003G113090, Cg003G113110
OG0000562	XP_006299606.1	Cg004G121670
OG0000562	XP_006287862.1	Cg008G294850
OG0000562	XP_006289925.1	Cg008G306290
OG0000564	XP_006295556.1	Cg005G189590
OG0000564	XP_006296424.2	Cg005G189600
OG0000565	XP_006301692.1	Cg007G270450
OG0000566	XP_006286089.1, XP_006305248.1	Cg008G300820
OG0000567	XP_006289342.1	Cg008G292520
OG0000568	XP_023634302.1, XP_023632955.1, XP_023644441.1	Cg004G134820, Cg004G152730, Cg003G087790, Cg007G255630
OG0000569	XP_023640570.1	Cg005G171340
OG0000570	XP_006298764.1	Cg004G117190
OG0000571	XP_006282092.1	Cg003G108460
OG0000571	XP_006307224.1, XP_006305882.1	Cg006G237990, Cg006G238000
OG0000573	XP_006301332.2	Cg007G250770, Cg007G250800
OG0000573	XP_006301035.1	Cg007G249330
OG0000574	XP_023634177.1, XP_023633542.1, XP_023633652.1, XP_023639706.1	Cg007G257570
OG0000575	XP_023639201.1, XP_023634592.1, XP_023635605.1	Cg002G064200
OG0000578	XP_006304044.1	Cg006G235600
OG0000578	XP_006302601.1	Cg007G251220
OG0000578	XP_006302599.1	Cg007G270390
OG0000578	XP_006305436.1	Cg006G221520
OG0000579	XP_006284608.1	Cg001G042350
OG0000580	XP_023640833.1	Cg005G161570
OG0000580	XP_006294336.1	Cg005G161580
OG0000581	XP_023641353.1	Cg004G124880, Cg004G124890
OG0000582	XP_006288634.1	Cg008G302230
OG0000582	XP_023640782.1	Cg006G237680
OG0000584	XP_006284238.1	Cg001G012010
OG0000585	XP_006298665.1, XP_006295085.1, XP_023645207.1	Cg004G130730, Cg005G172160, Cg006G216450
OG0000586	XP_023645110.1	Cg008G317030
OG0000587	XP_006288631.1	Cg014G331710, Cg003G077950
OG0000587	XP_023640579.1	Cg005G158850
OG0000587	XP_006305610.1	Cg006G244220
OG0000588	XP_006296907.1	Cg004G131080
OG0000588	XP_006293629.1	Cg005G163370
OG0000588	XP_006306678.2	Cg006G196360
OG0000589	XP_023640155.1	Cg003G107490
OG0000589	XP_006291954.1	Cg002G061190
OG0000589	XP_006292540.1	Cg002G061200
OG0000591	XP_006282852.1	Cg001G009410
OG0000591	XP_006304509.1	Cg002G057870
OG0000592	XP_006305354.1	Cg006G201250
OG0000592	XP_006297909.2	Cg004G134690
OG0000592	XP_006305339.1	Cg006G227950
OG0000593	XP_006290636.1	Cg007G253070
OG0000595	XP_006279387.1, XP_023639269.1	Cg002G063250
OG0000595	XP_006279365.1, XP_006290972.1	Cg002G063260
OG0000596	XP_006286565.1, XP_006288511.2	Cg008G300510
OG0000596	XP_006281068.1	Cg003G102460
OG0000596	XP_006281587.2	Cg003G102400
OG0000597	XP_006296298.1, XP_006289264.1, XP_006296184.1	Cg005G175670
OG0000598	XP_006285592.1	Cg001G020860
OG0000600	XP_023639830.1	Cg003G104060
OG0000600	XP_006298806.1	Cg004G156080
OG0000600	XP_006284576.2	Cg001G011170
OG0000601	XP_006287642.1	Cg008G295790
OG0000601	XP_006283580.2	Cg001G039300
OG0000601	XP_006291015.1	Cg002G067730
OG0000602	XP_006287085.1	Cg008G284060
OG0000602	XP_023638663.1	Cg002G053370
OG0000602	XP_006297006.1	Cg004G125440
OG0000604	XP_006284383.1	Cg001G015890
OG0000604	XP_023640451.1	Cg005G158000
OG0000605	XP_023644101.1	Cg007G274490
OG0000605	XP_023643609.1	Cg007G274500
