Orthogroup	Capsella_rubella	Alyssum_gmelinii
OG0000214	XP_006289397.1, XP_006287235.1, XP_006289797.1, XP_023636924.1, XP_006282887.2, XP_006286785.2	Ag006G510210
OG0000216	XP_006283801.2	Ag006G554100, Ag006G554110
OG0000218	XP_006305966.2, XP_006306087.1	Ag004G322150
OG0000218	XP_023638990.1, XP_006291999.1, XP_023638678.1, XP_006291997.1	Ag004G318250, Ag006G542090, Ag006G547060
OG0000218	XP_006291995.1	Ag008G689600, Ag002G177290
OG0000219	XP_006300988.1, XP_006300969.1, XP_006300929.1, XP_006301393.1	Ag004G357760
OG0000219	XP_006293434.1	Ag007G593670
OG0000219	XP_023633471.1	Ag006G565670
OG0000219	XP_006281906.1	Ag008G724120
OG0000220	XP_023643827.1, XP_023643232.1, XP_006279057.2	Ag002G172490
OG0000220	XP_023632799.1	Ag001G093870
OG0000220	XP_006292443.2, XP_006282024.1, XP_006292502.1	Ag002G179690
OG0000224	XP_006301754.1, XP_006302386.1	Ag003G217560, Ag003G217550, Ag001G013260, Ag003G217250, Ag003G217260, Ag003G217440, Ag003G217450
OG0000224	XP_006299068.1	Ag003G270550
OG0000224	XP_006301062.1, XP_006301004.1	Ag004G383650
OG0000225	XP_006305764.1, XP_006304484.1	Ag007G582050, Ag007G581990
OG0000225	XP_023632637.1	Ag007G581980, Ag007G582060
OG0000226	XP_006305431.1, XP_006305370.1, XP_023645963.1	Ag001G000690, Ag004G337830, Ag005G429260, Ag005G429270, Ag001G000670
OG0000228	XP_006289231.1	Ag004G341460
OG0000229	XP_006304151.2, XP_006303339.1, XP_006304149.1	Ag003G260760
OG0000230	XP_006300992.1	Ag003G223650, Ag003G223730
OG0000231	XP_006283372.1	Ag001G058920
OG0000232	XP_006296911.1, XP_023632678.1, XP_006296942.1	Ag001G011980, Ag001G025350, Ag005G473990, Ag005G474010, Ag005G474060, Ag006G511920, Ag005G474020, Ag005G473970, Ag001G083150
OG0000234	XP_006290668.1	Ag001G076970
OG0000234	XP_006292545.1	Ag001G076940
OG0000234	XP_006292248.1	Ag001G076930
OG0000234	XP_006287124.2	Ag007G612020
OG0000235	XP_023633071.1, XP_023632600.1	Ag005G452990, Ag005G453010, Ag005G460460
OG0000235	XP_006304962.1	Ag004G314680
OG0000236	XP_006289606.1	Ag008G716730, Ag008G716740, Ag008G716760
OG0000238	XP_023638933.1	Ag004G343670
OG0000239	XP_006296090.2	Ag001G025650
OG0000240	XP_006290232.2, XP_006281727.1	Ag006G521840
OG0000240	XP_006289451.2, XP_023644307.1, XP_006282853.2, XP_006286342.2	Ag001G089960
OG0000242	XP_006300202.1	Ag005G419410
OG0000242	XP_023645571.1	Ag004G319220
OG0000242	XP_006307291.2	Ag004G319640
OG0000242	XP_006307178.2	Ag004G319270
OG0000244	XP_006284545.1	Ag006G567480
OG0000244	XP_006289916.1	Ag002G138420, Ag002G137630
OG0000244	XP_006289300.1	Ag002G138400, Ag002G137710
OG0000244	XP_006279099.1, XP_023635292.1, XP_006279100.1, XP_006285919.1, XP_006279101.1	Ag006G567460, Ag006G567470
OG0000244	XP_006289215.1	Ag002G137640, Ag002G138410
OG0000247	XP_006300571.1	Ag001G024030, Ag002G117490, Ag008G711270, Ag002G102510, Ag008G711550, Ag001G024050, Ag005G473860
OG0000248	XP_023637283.1	Ag002G142990
OG0000248	XP_023635820.1	Ag002G142870, Ag002G142960, Ag002G142950, Ag002G142860
OG0000248	XP_006302421.1	Ag004G367480
OG0000248	XP_006292358.1	Ag001G081600
OG0000249	XP_006296366.1	Ag002G168370
OG0000249	XP_006294087.1, XP_006294083.1	Ag002G168420, Ag002G179380
OG0000249	XP_006293528.1, XP_006294067.1	Ag002G168380
OG0000249	XP_023639020.1	Ag001G071720
OG0000250	XP_006301801.2, XP_006301741.2	Ag003G292650
OG0000250	XP_023644302.1	Ag004G328080
OG0000252	XP_023636750.1, XP_023644543.1, XP_006305075.2, XP_023635829.1, XP_006295841.1, XP_023639230.1, XP_023635762.1	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240
OG0000256	XP_006292910.1	Ag002G186760, Ag002G186720
OG0000256	XP_006281060.1, XP_023642516.1	Ag002G182840, Ag002G182690, Ag002G182780
OG0000256	XP_006294980.1	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560
OG0000257	XP_006303618.1, XP_006303691.1, XP_006305982.2	Ag001G011470, Ag008G698480, Ag001G011500, Ag001G010720, Ag004G331430, Ag008G697590, Ag003G211470, Ag003G211370, Ag003G220650, Ag003G228410, Ag003G212030, Ag003G212020, Ag001G012300, Ag003G233340
OG0000257	XP_023642301.1	Ag005G475480, Ag005G476080, Ag005G425180, Ag005G475490, Ag005G476060, Ag005G476070, Ag005G475200
OG0000258	XP_006290957.1, XP_006290955.1	Ag002G175550
OG0000258	XP_006282010.1	Ag008G702170
OG0000258	XP_006292275.1, XP_006290954.1	Ag002G191840, Ag001G079880
OG0000258	XP_006290953.1, XP_023638661.1	Ag004G336180
OG0000260	XP_006285264.2	Ag003G219630, Ag006G495360, Ag006G495440, Ag006G496100
OG0000261	XP_023641349.1	Ag008G677220, Ag002G165990, Ag004G394360, Ag004G389380, Ag006G571670, Ag005G456880, Ag005G456900, Ag003G265440, Ag004G353120
OG0000264	XP_006286805.1, XP_006290182.1	Ag002G129660
OG0000264	XP_023636139.1, XP_006286807.1	Ag007G599430
OG0000266	XP_023645896.1	Ag007G619580
OG0000267	XP_023640926.1, XP_023644474.1, XP_006295737.1, XP_023640855.1, XP_006295478.1, XP_023640375.1, XP_023640377.1, XP_006296294.1	Ag004G311330
OG0000268	XP_006292510.2	Ag008G659990
OG0000268	XP_023643441.1	Ag007G590690, Ag006G555210, Ag004G378430
OG0000268	XP_006287367.1	Ag006G492050
OG0000268	XP_006292488.1	Ag001G074460
OG0000271	XP_006302388.1	Ag002G129880
OG0000271	XP_006299908.2, XP_006288300.1, XP_006288303.1	Ag001G022460, Ag001G022490
OG0000271	XP_006285847.2	Ag007G630990
OG0000273	XP_006281771.1	Ag003G275520
OG0000274	XP_006281238.1	Ag001G037550, Ag008G709540, Ag008G709790
OG0000274	XP_006295138.1	Ag007G593920, Ag007G593930, Ag007G593900
OG0000275	XP_006299261.1	Ag005G439960
OG0000276	XP_006289633.1, XP_006290193.1	Ag006G560510, Ag006G560400
OG0000276	XP_006286226.1	Ag006G560660
OG0000277	XP_006286199.1, XP_006284824.1, XP_006284826.1, XP_006284827.1, XP_006284817.1	Ag001G032920
OG0000278	XP_006292952.1, XP_023637248.1	Ag008G707160, Ag008G707170, Ag008G718330, Ag008G718700, Ag008G718650, Ag008G702890, Ag008G704070
OG0000281	XP_006279141.1	Ag001G016930, Ag001G016850
OG0000282	XP_006289379.1	Ag007G599590
OG0000282	XP_006290020.1	Ag007G599660
OG0000283	XP_006282331.1	Ag007G587950
OG0000283	XP_006281683.1	Ag007G587970, Ag007G587990
OG0000284	XP_006286819.1, XP_006279117.1, XP_006286567.1	Ag001G030880, Ag001G029500, Ag007G629010
OG0000285	XP_006296786.1	Ag007G645850, Ag005G415910
OG0000286	XP_023633396.1	Ag004G311120, Ag004G311180, Ag002G169720, Ag005G413850, Ag004G367060, Ag006G550120, Ag006G541770, Ag003G254170, Ag003G265930, Ag006G506430, Ag004G381260, Ag002G169570, Ag002G162620, Ag002G131130, Ag002G114870, Ag001G043760, Ag001G031000, Ag002G176140, Ag006G566470, Ag006G566360, Ag006G566350
OG0000286	XP_006279750.2	Ag006G557000, Ag006G556900
OG0000287	XP_023641339.1	Ag005G444110
OG0000287	XP_023642080.1, XP_023642081.1	Ag005G442830, Ag005G444040
OG0000288	XP_006297907.1	Ag005G478600, Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220
OG0000290	XP_006299790.2	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000290	XP_023633447.1	Ag008G713350, Ag008G713310
OG0000294	XP_006297742.2	Ag005G458030
OG0000294	XP_006294369.1	Ag002G204660
OG0000294	XP_006287904.1	Ag006G513280
OG0000294	XP_006305011.1	Ag004G299490, Ag004G299500
OG0000295	XP_006299313.1	Ag005G485590
OG0000295	XP_006300449.1	Ag005G465340, Ag005G465350, Ag005G465370
OG0000296	XP_023644533.1, XP_006305118.1	Ag008G733290, Ag008G733270, Ag005G402310, Ag003G207480, Ag002G105680, Ag003G207550, Ag003G207600, Ag001G080390, Ag003G207570, Ag003G207560
OG0000297	XP_006286101.1	Ag003G261170, Ag003G289210, Ag002G173860, Ag002G174020, Ag003G288940
OG0000297	XP_006282294.1	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000298	XP_006284760.1, XP_006284761.1	Ag001G062550, Ag001G062510, Ag001G061900, Ag008G695110
OG0000299	XP_006292669.1	Ag006G499900, Ag006G499860
OG0000300	XP_006298874.2	Ag003G259820
OG0000300	XP_023641056.1, XP_023642219.1, XP_023641055.1	Ag002G137460, Ag002G140980
OG0000301	XP_006300081.1, XP_023636086.1, XP_023638866.1, XP_023638862.1, XP_023634027.1, XP_023644471.1, XP_023643543.1	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650
OG0000303	XP_023639308.1, XP_023634711.1	Ag006G537950
OG0000304	XP_006282370.1	Ag002G124190, Ag002G102400
OG0000308	XP_006282439.1, XP_023635159.1	Ag004G327720
OG0000310	XP_006282038.1	Ag008G709240
OG0000310	XP_006282003.1, XP_006282276.1	Ag008G711030
OG0000311	XP_023636500.1	Ag007G622820
OG0000311	XP_006306121.1	Ag001G024940
OG0000311	XP_006298020.1	Ag005G457020
OG0000313	XP_006286118.1	Ag006G560670, Ag006G560940, Ag006G560690
OG0000313	XP_006304764.1, XP_006304837.1	Ag002G125840, Ag001G024170
OG0000313	XP_006300940.2, XP_023644280.1, XP_023643331.1	Ag002G171160
OG0000314	XP_006304190.1	Ag004G302930
OG0000314	XP_006306317.1	Ag004G302940
OG0000314	XP_006294968.1	Ag007G588550
OG0000315	XP_023638680.1, XP_023640099.1, XP_023633445.1	Ag002G193880, Ag006G566290
OG0000316	XP_023634679.1, XP_006300905.2	Ag006G542900, Ag002G187300
OG0000316	XP_006296154.2, XP_006296300.1, XP_006296274.2	Ag002G187160, Ag002G187230, Ag002G185950, Ag002G185990
OG0000319	XP_006307728.2, XP_006280459.1	Ag008G711750
OG0000321	XP_006285685.1, XP_006282490.1, XP_006283651.2, XP_006282573.1, XP_006286231.1	Ag002G166480, Ag002G166840, Ag006G571830
OG0000322	XP_006301427.1	Ag003G214240, Ag005G440770, Ag003G214260
OG0000322	XP_006295765.1, XP_006301907.1	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620
OG0000323	XP_023635366.1	Ag004G374930, Ag004G375010
OG0000323	XP_006284880.1	Ag004G374940, Ag004G374900
OG0000327	XP_023633034.1	Ag001G075570, Ag001G075560
OG0000327	XP_023633577.1, XP_023638622.1, XP_023633611.1	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070, Ag001G075500
OG0000329	XP_006293050.1	Ag001G078090
OG0000329	XP_023637513.1	Ag001G077310, Ag001G078150
OG0000330	XP_023637070.1	Ag001G093260
OG0000330	XP_006291046.1	Ag001G082790, Ag001G082750, Ag001G082850
OG0000330	XP_023635714.1	Ag001G093240
OG0000330	XP_006291184.2, XP_023638843.1	Ag007G612380, Ag001G092100
OG0000332	XP_006307493.1, XP_006279139.1	Ag001G016590, Ag001G016660
OG0000334	XP_023639259.1	Ag001G073280
OG0000334	XP_006295761.1	Ag002G173720
OG0000335	XP_023641263.1	Ag005G473330, Ag005G473370
OG0000336	XP_006294473.1, XP_006294435.1, XP_006296416.1, XP_006296260.2	Ag003G238210, Ag003G238250
OG0000336	XP_006305103.1	Ag004G327930
OG0000336	XP_006300480.1	Ag003G238280
OG0000338	XP_006304242.2, XP_006304268.1, XP_006302924.1, XP_006302921.1	Ag004G367200, Ag004G310510, Ag004G310410
OG0000339	XP_006304071.1, XP_006284249.1	Ag006G548660, Ag006G545860
OG0000339	XP_006294736.1	Ag002G202770
OG0000339	XP_023639059.1	Ag001G094740
OG0000340	XP_006295770.1	Ag002G197210
OG0000340	XP_006295410.1	Ag002G197290, Ag002G197280
OG0000342	XP_023634402.1	Ag007G614390
OG0000345	XP_006305774.2, XP_023641021.1, XP_023633094.1	Ag004G316330
OG0000345	XP_023632593.1, XP_023632594.1	Ag004G316310
OG0000345	XP_006304658.2	Ag007G592460
OG0000347	XP_006299246.2, XP_006296244.1, XP_023634257.1, XP_023640356.1	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170
OG0000348	XP_023633819.1	Ag007G649350
OG0000348	XP_006279286.2	Ag003G227730, Ag008G695200
OG0000349	XP_006282910.1	Ag003G286530, Ag008G692030
OG0000349	XP_023644263.1, XP_023644178.1, XP_023644336.1, XP_023644189.1, XP_023644264.1	Ag002G114050, Ag002G121670
OG0000349	XP_023639213.1, XP_023644494.1, XP_023644495.1	Ag003G286490, Ag003G286480
OG0000350	XP_023633107.1	Ag001G069780
OG0000351	XP_006299223.1	Ag005G465630
OG0000352	XP_023645432.1	Ag004G325890
OG0000353	XP_006299955.2	Ag004G299300, Ag003G211090, Ag004G381780, Ag001G053510, Ag008G672580
OG0000355	XP_023642223.1	Ag002G163850, Ag002G163800, Ag002G163860
OG0000355	XP_023636152.1	Ag003G210200
OG0000356	XP_006290077.2, XP_006290011.1	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730
OG0000358	XP_006303184.2	Ag007G587570, Ag004G302250
OG0000358	XP_006289891.1	Ag007G587560, Ag007G587550
OG0000359	XP_006293384.1	Ag003G211770
OG0000360	XP_023644261.1	Ag008G734820, Ag007G625370
OG0000360	XP_006281815.1	Ag008G734800
OG0000361	XP_006297904.1	Ag007G587740, Ag005G473000
OG0000362	XP_006297043.2	Ag003G220950, Ag003G220700, Ag003G220970
OG0000362	XP_006304551.1	Ag004G303110
OG0000363	XP_023640316.1	Ag006G517120, Ag004G372780
OG0000368	XP_006283601.1	Ag003G291010
OG0000368	XP_006283585.1	Ag003G291060
OG0000370	XP_006305429.2	Ag004G326160
OG0000370	XP_006305827.1	Ag004G326130, Ag004G326140, Ag004G326120
OG0000370	XP_006284329.1, XP_006302461.1	Ag007G583890
OG0000371	XP_006304409.1, XP_023640112.1	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960
OG0000372	XP_006285843.1, XP_006282347.1, XP_006286272.1, XP_006285601.1, XP_006284992.1	Ag001G092900, Ag001G081980
OG0000374	XP_023634983.1, XP_023634596.1	Ag001G012930
OG0000377	XP_006302496.1	Ag004G372070, Ag004G372680
OG0000378	XP_023633308.1, XP_023644476.1	Ag003G280940, Ag005G438980, Ag003G207240, Ag007G654760
OG0000382	XP_006301123.2	Ag004G366380
OG0000382	XP_023645205.1	Ag004G309460
OG0000383	XP_023644905.1, XP_023645696.1, XP_023646002.1, XP_023637173.1, XP_023632684.1	Ag007G582890, Ag007G582900, Ag007G582910
OG0000383	XP_023640959.1	Ag007G582920
OG0000383	XP_023644902.1, XP_023644904.1	Ag007G582940, Ag007G582930
OG0000384	XP_006305900.1	Ag005G463250
OG0000384	XP_006304019.1	Ag001G007560
OG0000384	XP_023644983.1	Ag001G007570, Ag001G007540
OG0000387	XP_023640393.1	Ag002G197080, Ag002G174250
OG0000388	XP_023634275.1	Ag007G647890, Ag007G647900, Ag007G647910, Ag007G647920
OG0000389	XP_006290300.2	Ag001G073460, Ag001G087520, Ag005G444560, Ag001G086850, Ag001G086790, Ag001G086680
OG0000390	XP_023645413.1	Ag006G570350
OG0000390	XP_006299181.1	Ag005G457610
OG0000391	XP_006304493.1	Ag004G339360
OG0000391	XP_006307682.2	Ag003G277260
OG0000391	XP_006304665.1	Ag004G339340
OG0000391	XP_006303659.1, XP_023644768.1, XP_006307366.1	Ag004G339210, Ag004G339290, Ag004G339300
OG0000392	XP_006292899.1	Ag001G060770
OG0000392	XP_006291128.1, XP_006291132.1	Ag001G060820
OG0000392	XP_023638913.1, XP_006293141.1	Ag007G602140
OG0000393	XP_006297727.2	Ag005G458500, Ag005G458510, Ag004G381460, Ag006G511860
OG0000396	XP_023638828.1	Ag007G643830
OG0000396	XP_006290512.1	Ag005G437820
OG0000398	XP_006306130.1	Ag001G002660, Ag001G002600
OG0000399	XP_006292967.1, XP_006292413.2, XP_006292295.1, XP_006290418.1, XP_023639208.1	Ag001G091730
OG0000400	XP_023639193.1	Ag003G262920, Ag003G264110
OG0000401	XP_006292785.1	Ag006G577070
OG0000402	XP_023637155.1	Ag006G561480
OG0000403	XP_006300928.1, XP_006279132.2, XP_006300421.1, XP_006301654.2	Ag004G371510
OG0000404	XP_006295174.1, XP_006298737.1, XP_006292003.1, XP_006299325.2	Ag002G166070, Ag006G502990, Ag001G069190, Ag005G472870
OG0000406	XP_023637148.1, XP_006289583.1, XP_023637147.1	Ag007G624170
OG0000406	XP_006291357.2	Ag001G091560
OG0000406	XP_006300073.1	Ag005G488120
OG0000407	XP_006289675.1, XP_023637647.1, XP_023644520.1	Ag007G610010
OG0000407	XP_023637726.1	Ag007G616520
OG0000410	XP_023643047.1	Ag004G376100, Ag004G376130
OG0000410	XP_023643050.1, XP_023643049.1	Ag004G375870, Ag004G375330
OG0000411	XP_006300332.1	Ag004G378270
OG0000411	XP_006288911.1	Ag002G139790
OG0000411	XP_023633999.1	Ag006G555710
OG0000412	XP_006281244.2	Ag008G693370
OG0000413	XP_006300251.2	Ag005G469030
OG0000413	XP_006279506.2	Ag008G699570
OG0000414	XP_006307169.1, XP_023632699.1, XP_023632865.1, XP_006303963.1	Ag003G245470
OG0000414	XP_006285161.1, XP_006285030.1	Ag006G561850, Ag006G561890, Ag006G561750, Ag006G561840, Ag006G561820, Ag006G561670
OG0000415	XP_023637706.1	Ag007G617980, Ag007G617850, Ag007G617950
OG0000415	XP_006289424.1	Ag007G636980
OG0000415	XP_006296273.1	Ag004G373490, Ag004G372040
OG0000416	XP_023640386.1	Ag007G590790
OG0000417	XP_006299592.1, XP_006297713.1	Ag003G269090
OG0000420	XP_023640666.1	Ag002G185870
OG0000420	XP_023637658.1, XP_023635806.1	Ag003G258420, Ag003G258400
OG0000420	XP_023633408.1	Ag006G501890
OG0000421	XP_006282503.1, XP_006285342.2, XP_006286228.2, XP_006286150.1	Ag002G119830, Ag002G119330, Ag006G539650, Ag001G005030, Ag001G005040, Ag006G537180, Ag007G634570, Ag003G213010
OG0000422	XP_006305357.1	Ag004G310220, Ag004G310190
OG0000422	XP_006304701.1	Ag004G310270
OG0000422	XP_006305369.1	Ag004G310180
OG0000423	XP_006279086.1, XP_006300238.1, XP_006302320.1	Ag003G238920
OG0000423	XP_006297793.1	Ag005G467980
OG0000424	XP_006290210.1, XP_006289326.2	Ag007G586510
OG0000424	XP_023637061.1, XP_023635170.1, XP_023635083.1, XP_023634846.1	Ag007G586930, Ag007G586920, Ag007G614300
OG0000425	XP_006304689.1	Ag001G007200
OG0000425	XP_006289129.1, XP_006282029.1	Ag001G007210
OG0000427	XP_006300414.1	Ag003G213380, Ag003G213390, Ag003G213400, Ag006G511050, Ag003G277620
OG0000429	XP_006289091.1	Ag008G720860
OG0000429	XP_006289984.1	Ag007G606940
OG0000430	XP_006298687.1	Ag005G417810
OG0000430	XP_006286099.1, XP_006295960.1, XP_006282738.1	Ag003G296480
OG0000431	XP_006302194.1	Ag004G368850
OG0000431	XP_006306441.1	Ag004G311050
OG0000431	XP_006307429.1	Ag004G311020
OG0000432	XP_006280097.1	Ag008G683530
OG0000432	XP_006287183.1, XP_006280101.1, XP_006280103.1	Ag008G697030, Ag008G697000
OG0000436	XP_006285100.1	Ag008G699920, Ag003G261400
OG0000436	XP_006284780.1	Ag003G257820
OG0000436	XP_006298740.2	Ag005G405190
OG0000438	XP_006289359.1, XP_006290087.1, XP_006290090.1, XP_006290213.1, XP_006289908.1, XP_006286641.1, XP_006289684.1, XP_006289723.1, XP_023634720.1	Ag006G552460
OG0000439	XP_006292538.1	Ag001G090720
OG0000439	XP_006294594.1	Ag007G591220
OG0000440	XP_006295974.1, XP_006289912.1	Ag007G625540
OG0000440	XP_006299511.1	Ag005G487640
OG0000441	XP_006297709.1	Ag005G461190
OG0000441	XP_023641538.1, XP_006296757.1	Ag005G461230
OG0000442	XP_023633705.1	Ag007G606320
OG0000442	XP_006295845.2, XP_006295480.1, XP_006295899.2, XP_006282870.2	Ag002G199760, Ag002G199730
OG0000442	XP_006299013.2	Ag006G516480, Ag002G199750, Ag002G199700, Ag002G199290, Ag006G516470
OG0000446	XP_006281265.1	Ag008G727860
OG0000446	XP_006303395.1	Ag004G320600
OG0000446	XP_006302955.1	Ag004G347770
OG0000447	XP_023641550.1	Ag005G464520
OG0000447	XP_006281083.1	Ag008G724720
OG0000447	XP_006306466.1	Ag007G583000
OG0000448	XP_006281442.1	Ag002G115820, Ag002G120630
OG0000448	XP_006281981.1	Ag002G120530
OG0000448	XP_006281516.1, XP_006281658.1	Ag002G115810, Ag002G120640
OG0000449	XP_006281292.1	Ag007G656240
OG0000449	XP_006292028.1, XP_006281290.1	Ag008G710230
OG0000450	XP_023644240.1, XP_023638054.1	Ag002G129050, Ag004G368200, Ag006G520010
OG0000452	XP_006281550.1	Ag003G261540, Ag007G616630, Ag003G261610, Ag003G261710, Ag007G622270, Ag003G262360, Ag003G262070
OG0000453	XP_023638654.1	Ag001G051690
OG0000454	XP_006281328.1	Ag001G017100, Ag004G393880, Ag004G388930, Ag004G388950, Ag004G389000, Ag004G388990, Ag004G388880, Ag004G388980, Ag004G393870, Ag004G393840, Ag004G393860, Ag008G730520, Ag008G730490, Ag008G683650
OG0000456	XP_006296466.2, XP_006282487.2, XP_006285273.2	Ag006G505030, Ag006G505060, Ag002G184890, Ag002G135830, Ag002G134180
OG0000457	XP_006287621.1, XP_006287603.1	Ag007G609520
OG0000460	XP_023634050.1	Ag004G401160, Ag002G206250
OG0000460	XP_023645318.1, XP_023641384.1	Ag004G371960
OG0000461	XP_006306997.1	Ag004G297280
OG0000461	XP_023633292.1	Ag004G297270
OG0000468	XP_006292723.1	Ag001G076000
OG0000468	XP_023639637.1	Ag007G588820
OG0000468	XP_023640971.1	Ag002G178980, Ag002G178970
OG0000471	XP_006303584.1	Ag007G582470
OG0000471	XP_006306115.1	Ag007G582540
OG0000472	XP_006283966.1	Ag007G651090
OG0000472	XP_006286126.1	Ag001G035310, Ag001G035280, Ag007G651110
OG0000474	XP_006288822.1	Ag008G691340
OG0000474	XP_006291971.1, XP_006284663.1, XP_006296532.1	Ag008G723500, Ag003G266780
OG0000475	XP_023643222.1, XP_023643220.1	Ag004G384440
OG0000475	XP_023643219.1	Ag004G316700
OG0000475	XP_023643227.1, XP_023644385.1	Ag004G384580
OG0000476	XP_006282377.2	Ag008G720710, Ag008G719360
OG0000477	XP_006280972.1, XP_006288484.1	Ag008G705870, Ag006G506260
OG0000478	XP_023645496.1	Ag001G000660, Ag005G468100
OG0000478	XP_006297631.1, XP_023641943.1	Ag001G017980
OG0000480	XP_023644207.1	Ag002G123160
OG0000481	XP_006302389.1	Ag004G377160
OG0000482	XP_006302885.1	Ag004G356890
OG0000483	XP_006281715.2	Ag008G695540
