Orthogroup	Capsella_rubella	Noccaea_praecox
OG0000265	XP_006299160.2, XP_006288763.1, XP_023636116.1, XP_006285328.2, XP_023644243.1, XP_006300357.2, XP_006285151.2, XP_006299988.1	Np005G294290
OG0000266	XP_023645896.1	Np002G082150
OG0000268	XP_006292510.2	Np001G026200
OG0000268	XP_006287367.1	Np003G125800
OG0000268	XP_006292488.1	Np001G057220
OG0000270	XP_006302919.1, XP_023644770.1	Np002G077720
OG0000271	XP_006285847.2	Np007G412870
OG0000272	XP_023638389.1	Np006G367610
OG0000273	XP_006281771.1	Np005G262870
OG0000274	XP_006281238.1	Np003G152640
OG0000274	XP_023642855.1, XP_006303386.1	Np004G252150
OG0000275	XP_006299285.1, XP_006299133.1, XP_006298980.1, XP_006299022.1, XP_006299855.1	Np007G384510, Np007G381770, Np007G381750, Np007G381740, Np007G382440, Np007G382420, Np007G384540, Np007G382890
OG0000276	XP_006285657.1	Np005G308640
OG0000276	XP_006289633.1, XP_006290193.1	Np005G309120
OG0000276	XP_006286226.1	Np001G039310
OG0000277	XP_006284821.1	Np005G302360
OG0000278	XP_006292952.1, XP_023637248.1	Np006G348830, Np003G189610, Np003G188750
OG0000278	XP_023636104.1, XP_006288761.1, XP_006280995.1	Np005G260810, Np005G260780, Np005G260850
OG0000281	XP_006286208.2	Np001G056160, Np001G056190
OG0000282	XP_006289949.1	Np003G133500
OG0000282	XP_006290020.1	Np003G133510, Np003G133520
OG0000282	XP_006286767.1	Np003G133530
OG0000283	XP_006282331.1	Np001G041370
OG0000283	XP_006282074.1, XP_006282173.1, XP_006281683.1	Np001G041380, Np001G041420, Np001G041390, Np001G041410
OG0000284	XP_006286819.1, XP_006279117.1, XP_006286567.1	Np001G014190
OG0000284	XP_006298183.1	Np007G417960
OG0000287	XP_023641339.1	Np004G226800, Np004G226820, Np004G226810, Np004G226830
OG0000287	XP_023642080.1	Np007G380790
OG0000288	XP_006297907.1	Np002G076120, Np007G410970, Np006G324750
OG0000288	XP_006281431.1, XP_006285867.1, XP_023635329.1	Np004G214460, Np005G304800
OG0000290	XP_006299790.2	Np007G394710
OG0000290	XP_023633447.1	Np001G003170, Np004G255370
OG0000293	XP_023644238.1, XP_023634606.1, XP_023638025.1, XP_023637692.1	Np004G190010
OG0000294	XP_006297742.2	Np007G392540
OG0000294	XP_006294372.1	Np006G338230
OG0000294	XP_006287904.1	Np003G187470
OG0000295	XP_006297414.1	Np007G379540, Np006G342510
OG0000296	XP_006298206.1, XP_006298477.2, XP_023636873.1, XP_006288183.1	Np006G337510
OG0000296	XP_006288152.1, XP_006288153.2	Np003G188650, Np003G180440
OG0000296	XP_023644533.1, XP_006305118.1	Np005G314280
OG0000297	XP_006282294.1	Np003G151840
OG0000299	XP_006292669.1	Np003G129930
OG0000299	XP_023645495.1	Np004G190450
OG0000300	XP_006298781.1	Np005G298690
OG0000300	XP_023641056.1	Np007G389150
OG0000300	XP_023642219.1, XP_023641055.1	Np007G388090
OG0000301	XP_023636086.1, XP_023638866.1, XP_023638862.1, XP_023634027.1, XP_023644471.1, XP_023643543.1	Np004G225550, Np006G356740, Np004G197240, Np002G077850, Np007G412040, Np002G074480, Np003G156020, Np005G314010, Np001G031450
OG0000303	XP_023639308.1, XP_023634711.1	Np002G108940
OG0000304	XP_006282370.1	Np001G038540, Np005G309560, Np001G038650, Np001G038750
OG0000306	XP_023640634.1	Np002G104300
OG0000308	XP_006282439.1, XP_023635159.1	Np005G316710
OG0000310	XP_006282003.1, XP_006282276.1	Np003G152090, Np001G045800, Np003G152100
OG0000311	XP_023636500.1	Np003G143670
OG0000311	XP_006306121.1	Np004G199430
OG0000311	XP_006298020.1	Np007G393150
OG0000311	XP_006284008.1	Np005G312280
OG0000311	XP_006300523.1	Np002G095870
OG0000313	XP_006286118.1	Np005G309150
OG0000313	XP_006304764.1, XP_006304837.1	Np004G198970, Np004G198950, Np004G198980
OG0000314	XP_006304190.1	Np004G255460
OG0000314	XP_006293513.1	Np006G357070
OG0000314	XP_006306317.1	Np004G255440
OG0000314	XP_006294968.1	Np006G357690
OG0000315	XP_023638680.1, XP_023640099.1, XP_023633445.1	Np006G328650
OG0000316	XP_023634679.1, XP_006300905.2	Np002G115140, Np006G331480, Np006G331350, Np006G331360, Np006G358410, Np004G208610
OG0000316	XP_006296154.2, XP_006296300.1, XP_006296274.2	Np006G331500
OG0000319	XP_006307728.2, XP_006280459.1	Np003G151880, Np005G304320, Np004G196850, Np005G304300
OG0000320	XP_023644227.1, XP_023633340.1, XP_023644217.1, XP_023639608.1	Np002G092510
OG0000321	XP_006285871.1	Np004G208960
OG0000322	XP_006301427.1	Np002G073460
OG0000322	XP_023632628.1	Np004G239000, Np004G204080
OG0000322	XP_006295765.1, XP_006301907.1	Np006G331820, Np002G082860
OG0000323	XP_023635692.1	Np003G162270
OG0000323	XP_023635366.1	Np005G277410
OG0000323	XP_006284880.1	Np005G277420, Np005G277440
OG0000327	XP_023633034.1	Np006G364610, Np006G364600
OG0000327	XP_023633577.1, XP_023638622.1, XP_023633611.1	Np002G097600, Np001G057660, Np001G057680, Np001G057670
OG0000329	XP_006293050.1	Np001G065660
OG0000329	XP_006290449.1	Np006G369220, Np006G365770
OG0000329	XP_023637513.1	Np001G066400
OG0000330	XP_023637070.1	Np007G378870
OG0000330	XP_006291046.1	Np001G065240, Np001G065330
OG0000330	XP_006291184.2	Np001G049070, Np001G049100
OG0000332	XP_006286664.1, XP_006286795.1	Np003G147850, Np003G147860
OG0000332	XP_006307493.1, XP_006279139.1	Np004G197090
OG0000334	XP_023639259.1	Np001G056660
OG0000334	XP_006295761.1	Np006G336790
OG0000335	XP_023644982.1	Np004G255090
OG0000335	XP_023644521.1	Np004G203620
OG0000336	XP_006294246.2, XP_006294415.1, XP_006302398.1	Np002G081700, Np002G081710
OG0000336	XP_006300480.1	Np002G081720
OG0000338	XP_006302924.1, XP_006302921.1	Np002G112620, Np002G111810, Np004G249560, Np004G249390
OG0000339	XP_006284249.1	Np005G283750
OG0000339	XP_006294736.1	Np006G323420
OG0000340	XP_006295770.1	Np006G326900
OG0000340	XP_006295410.1	Np006G326830, Np006G326880
OG0000340	XP_006295306.1, XP_006303050.1, XP_023640952.1	Np006G326810
OG0000341	XP_023636036.1, XP_023633341.1, XP_023642569.1, XP_023634276.1, XP_023644468.1, XP_023644464.1, XP_023638852.1	Np004G218220
OG0000342	XP_023635062.1	Np007G416180
OG0000344	XP_006287450.1	Np001G013610
OG0000345	XP_023632593.1, XP_023632594.1	Np004G244950, Np004G245040
OG0000347	XP_006299246.2, XP_006296244.1	Np005G279340, Np007G409890, Np005G279350, Np007G409880
OG0000348	XP_023644223.1, XP_023633819.1	Np006G350410
OG0000348	XP_006279286.2	Np003G172280, Np005G296790
OG0000349	XP_006282910.1	Np005G267200
OG0000349	XP_023644263.1, XP_023644178.1, XP_023644336.1, XP_023644189.1, XP_023644264.1	Np006G364070
OG0000350	XP_006305912.1	Np004G212900
OG0000350	XP_023633103.1	Np004G212890
OG0000350	XP_023633107.1	Np004G212930
OG0000351	XP_006299882.1	Np007G379020, Np007G378990
OG0000351	XP_006299223.1	Np002G084610
OG0000352	XP_023645432.1	Np004G239260
OG0000352	XP_006300344.1, XP_006302300.1	Np002G116100
OG0000353	XP_006299955.2	Np002G098820
OG0000355	XP_006285238.1	Np005G303620
OG0000355	XP_023642223.1	Np002G071340
OG0000355	XP_023636152.1	Np002G071660
OG0000355	XP_006300980.1, XP_006301990.1, XP_006301072.1, XP_006300346.2, XP_023643972.1	Np004G252470, Np003G174550
OG0000356	XP_006290077.2, XP_006290011.1	Np001G014370, Np004G217270, Np004G217180, Np004G217110
OG0000358	XP_006288844.1, XP_006303184.2	Np004G256010
OG0000358	XP_006289891.1	Np003G135720
OG0000359	XP_006304391.1, XP_006305913.1, XP_006305533.1	Np004G213110, Np004G213120
OG0000360	XP_023644261.1	Np001G001460
OG0000360	XP_006281815.1	Np001G001470
OG0000361	XP_006297904.1	Np007G410320
OG0000361	XP_023636652.1	Np003G128970
OG0000361	XP_006287917.1	Np003G128980
OG0000362	XP_006304551.1	Np002G098770
OG0000363	XP_023640316.1	Np005G261020
OG0000364	XP_023641511.1	Np004G217400, Np003G178990
OG0000368	XP_006283601.1	Np005G269240
OG0000368	XP_023643598.1, XP_006302152.1, XP_006283582.1	Np005G269270
OG0000368	XP_006283585.1	Np005G269280
OG0000369	XP_006295517.1	Np003G152480, Np004G251590
OG0000370	XP_006305429.2	Np004G239190
OG0000370	XP_006305827.1	Np004G239200
OG0000370	XP_006284329.1, XP_006302461.1	Np005G280980, Np005G280970, Np005G280960, Np005G280940, Np005G280920
OG0000371	XP_006304409.1, XP_023640112.1	Np006G321660, Np003G162330
OG0000372	XP_006285843.1, XP_006282347.1, XP_006286272.1, XP_006285601.1, XP_006284992.1	Np005G278400, Np005G278420, Np005G278410, Np005G278390
OG0000374	XP_023634983.1, XP_023634596.1	Np006G361320
OG0000377	XP_006302496.1	Np002G116500
OG0000377	XP_006302482.1	Np002G116540
OG0000378	XP_023633308.1, XP_023644476.1	Np005G299340
OG0000379	XP_006306907.1, XP_006299894.2	Np004G234080
OG0000380	XP_006300878.1	Np006G361900
OG0000382	XP_006301123.2	Np002G107670, Np002G107720
OG0000382	XP_023645205.1	Np004G250010
OG0000383	XP_023640959.1	Np004G211580
OG0000383	XP_023644902.1, XP_023644904.1	Np004G211550
OG0000386	XP_006292171.1, XP_006292361.1	Np001G056060
OG0000386	XP_023638827.1	Np004G197570
OG0000386	XP_006292223.1	Np001G056100
OG0000387	XP_006294283.1	Np006G327210
OG0000387	XP_006285973.1	Np003G184710
OG0000387	XP_023640393.1	Np006G326120
OG0000388	XP_023634275.1	Np003G141230, Np006G332610, Np001G004990, Np001G005010, Np006G332630
OG0000389	XP_006290300.2	Np004G204920
OG0000390	XP_006299181.1	Np007G392350, Np007G392370, Np007G392400, Np007G378210
OG0000391	XP_006304493.1	Np004G232330
OG0000391	XP_006304665.1	Np004G232380
OG0000391	XP_006307366.1	Np004G232430
OG0000392	XP_006292899.1, XP_006291128.1, XP_006291132.1	Np001G051590, Np001G051560
OG0000393	XP_023639564.1	Np005G306000, Np005G305970
OG0000396	XP_023638828.1	Np001G018330
OG0000396	XP_006290512.1	Np001G019970
OG0000396	XP_006292607.1, XP_006292374.1	Np001G019930, Np001G019950, Np001G019940
OG0000398	XP_006306130.1	Np004G191370, Np004G191380, Np004G191360
OG0000400	XP_023638073.1	Np001G020000
OG0000400	XP_023640428.1	Np005G272210, Np005G272200, Np005G272220
OG0000402	XP_023637155.1	Np002G111680, Np005G263270, Np004G225720, Np007G386530, Np001G020580, Np001G051050, Np002G110350, Np006G355770, Np001G026750
OG0000403	XP_006301572.1	Np002G115780
OG0000403	XP_006300928.1, XP_006279132.2, XP_006300421.1, XP_006301654.2	Np003G137600
OG0000404	XP_006295174.1, XP_006298737.1, XP_006292003.1, XP_006299325.2	Np006G339530, Np001G054740, Np003G131430, Np007G410290
OG0000406	XP_023637148.1, XP_006289583.1, XP_023637147.1	Np003G144160
OG0000406	XP_006291357.2	Np002G105970, Np002G112240
OG0000406	XP_006300073.1	Np007G422620
OG0000407	XP_023637686.1, XP_006289140.2	Np007G393170, Np002G094740
OG0000407	XP_006289675.1, XP_023637647.1, XP_023644520.1	Np002G077750
OG0000408	XP_023639414.1	Np006G365230
OG0000409	XP_023641265.1	Np004G243910, Np004G244070
OG0000409	XP_023633760.1, XP_023638892.1	Np006G336340
OG0000410	XP_023643047.1	Np002G118080
OG0000411	XP_006300332.1	Np002G119350
OG0000411	XP_006298837.1	Np007G389260
OG0000411	XP_006288911.1	Np003G183560
OG0000412	XP_006281244.2	Np003G163330
OG0000412	XP_006284751.1	Np005G278350
OG0000412	XP_006303412.1	Np004G196050
OG0000413	XP_006300251.2	Np007G407430
OG0000413	XP_023635326.1	Np005G279440
OG0000414	XP_006307169.1, XP_023632699.1, XP_023632865.1, XP_006303963.1	Np004G225620
OG0000415	XP_023637706.1	Np004G202110
OG0000415	XP_006289424.1	Np007G378170
OG0000416	XP_023640386.1	Np006G355480, Np006G355650, Np006G355470, Np006G355660
OG0000421	XP_006282503.1, XP_006285342.2	Np005G314770, Np005G314820, Np005G314810, Np005G314850
OG0000421	XP_006286228.2	Np005G314860
OG0000421	XP_006286150.1	Np005G314760
OG0000422	XP_006305357.1	Np004G249670, Np001G044100
OG0000423	XP_006302320.1	Np002G082000
OG0000423	XP_006297793.1	Np007G406460
OG0000424	XP_006290210.1, XP_006289326.2	Np003G185160
OG0000424	XP_023641048.1	Np003G185190
OG0000425	XP_006304689.1	Np004G193780
OG0000425	XP_006289129.1, XP_006282029.1	Np007G409560
OG0000427	XP_006300414.1	Np002G073180
OG0000427	XP_006295834.2	Np006G343730
OG0000429	XP_006289091.1	Np001G012860
OG0000429	XP_006289984.1	Np003G137770
OG0000429	XP_006296156.2	Np006G363880
OG0000430	XP_006298687.1	Np007G377070
OG0000430	XP_006286099.1	Np005G265490
OG0000430	XP_006295960.1	Np006G371120
OG0000431	XP_006302194.1	Np002G113550
OG0000431	XP_006306441.1	Np004G248890
OG0000431	XP_006307429.1	Np004G248900
OG0000432	XP_006280097.1	Np003G165250
OG0000432	XP_006287183.1, XP_006280101.1, XP_006280103.1	Np003G149220, Np007G376900, Np003G159570, Np003G158520
OG0000433	XP_023643825.1	Np002G112440
OG0000436	XP_023640362.1, XP_006285100.1	Np003G157260
OG0000436	XP_006298740.2	Np007G372950
OG0000437	XP_006299019.1	Np004G206690
OG0000438	XP_006289359.1, XP_006290087.1, XP_006290090.1, XP_006290213.1, XP_006289908.1, XP_006286641.1, XP_006289684.1, XP_006289723.1	Np003G182660
OG0000439	XP_006292538.1	Np001G064720
OG0000439	XP_006294594.1	Np006G355120
OG0000440	XP_006299511.1	Np004G198320
OG0000441	XP_006297709.1	Np007G390830
OG0000441	XP_006298225.1	Np007G390750
OG0000442	XP_023633705.1	Np005G260740
OG0000446	XP_006281265.1	Np001G007230
OG0000446	XP_006291992.1	Np001G025190
OG0000446	XP_006303395.1	Np004G242300
OG0000447	XP_023641550.1	Np007G404710
OG0000447	XP_006295560.1	Np006G343160
OG0000447	XP_006306466.1	Np004G211530
OG0000448	XP_006281981.1	Np001G033730
OG0000449	XP_006292022.1	Np001G045710
OG0000449	XP_006281292.1	Np003G152360
OG0000449	XP_006292028.1	Np001G045700
OG0000449	XP_006281290.1	Np003G152370
OG0000450	XP_023644240.1, XP_023638054.1	Np004G217720
OG0000452	XP_006281550.1	Np005G273490
OG0000452	XP_006285734.1, XP_006284215.2	Np005G273480
OG0000454	XP_023644524.1, XP_006281315.1, XP_006281300.1, XP_006281568.2, XP_006281328.1	Np003G165150
OG0000455	XP_006303688.1	Np004G233010
OG0000456	XP_006296466.2, XP_006282487.2, XP_006285273.2	Np007G387920, Np004G226780, Np003G132300
OG0000459	XP_006293054.1, XP_006282900.1, XP_006282805.1	Np005G287320, Np005G287280
OG0000461	XP_006306997.1	Np004G206830, Np004G259930
OG0000461	XP_023632753.1	Np006G364910
OG0000461	XP_023633292.1	Np004G259940
OG0000463	XP_006291138.1	Np001G046500, Np001G046440, Np001G046450
OG0000463	XP_023639149.1, XP_023638349.1, XP_023638317.1	Np001G046420
OG0000466	XP_006301651.2, XP_006299219.1	Np006G324960
OG0000468	XP_006292723.1	Np001G057840
OG0000468	XP_023639637.1	Np006G357390
OG0000468	XP_023640971.1	Np006G334580
OG0000471	XP_006303584.1	Np004G211890
OG0000472	XP_006283966.1	Np005G317120, Np005G317110, Np005G317080, Np005G317060
OG0000472	XP_006286126.1	Np005G317040, Np005G316840
OG0000473	XP_023639393.1	Np006G321410
OG0000473	XP_023639792.1	Np001G009370
OG0000474	XP_006288822.1	Np001G010930, Np001G049630
OG0000474	XP_006291971.1, XP_006284663.1, XP_006296532.1	Np006G366370
OG0000475	XP_023643222.1, XP_023643220.1	Np002G122020, Np002G121880, Np002G122230, Np002G121910, Np002G121940
OG0000475	XP_023643224.1, XP_023643863.1, XP_023643227.1, XP_023644385.1	Np002G122010
OG0000476	XP_006282377.2, XP_006279757.1, XP_023637253.1, XP_006300365.1	Np001G012720
OG0000477	XP_006298349.1	Np003G154550, Np003G132840, Np006G335660
OG0000480	XP_023644207.1	Np002G103440
OG0000481	XP_006302389.1	Np002G118670
OG0000481	XP_006297863.1	Np002G101110
OG0000482	XP_006302885.1	Np002G093240, Np005G313460
OG0000483	XP_006281715.2	Np003G159730, Np003G159870
OG0000483	XP_006281362.1, XP_006281285.2	Np003G159720, Np003G159710
OG0000484	XP_023633912.1	Np005G267760
OG0000486	XP_023638768.1, XP_006305621.1	Np001G066700, Np001G066070, Np001G068030, Np001G065890, Np001G065930
OG0000486	XP_006303350.2	Np001G065990, Np001G065910, Np001G065960
OG0000487	XP_006304841.1	Np004G255840, Np006G346030, Np009G431080, Np007G420570
OG0000488	XP_023638943.1	Np001G054680
OG0000490	XP_006305025.2	Np004G258020, Np004G258340
OG0000491	XP_023636253.1	Np003G150790
OG0000492	XP_006294348.1, XP_006294343.1	Np005G309470
OG0000492	XP_006279769.1	Np007G392380
OG0000492	XP_023640607.1	Np003G157160
OG0000497	XP_006305364.1	Np007G381080
OG0000498	XP_006280881.1	Np003G163900
OG0000499	XP_006283965.1	Np005G291890
OG0000499	XP_006297957.1	Np007G405570
OG0000500	XP_006282208.1	Np001G038410
OG0000500	XP_006282091.1	Np004G236400, Np001G038420
OG0000501	XP_006305314.1	Np004G203910
OG0000503	XP_006286222.2	Np002G115090, Np005G318520
OG0000504	XP_006288904.1	Np003G126850
OG0000504	XP_006298823.1	Np007G413350
OG0000506	XP_006285493.1, XP_006286640.1	Np003G131500
OG0000506	XP_006302149.1	Np002G083270, Np002G083280
OG0000507	XP_006300484.1	Np002G124190
OG0000507	XP_006302276.1	Np001G024370, Np001G024320, Np001G024410, Np006G332560
OG0000509	XP_023634870.1	Np005G299470
OG0000510	XP_023643541.1, XP_006300628.2	Np002G116120
OG0000511	XP_006286225.1	Np005G303470
OG0000511	XP_023641700.1, XP_023643359.1	Np002G120210
OG0000513	XP_006291831.1	Np001G056460
OG0000513	XP_006291822.1	Np001G045750
OG0000513	XP_006279700.1	Np003G152500
OG0000515	XP_023645942.1, XP_023645936.1, XP_023645933.1	Np003G158590
OG0000515	XP_006303851.2	Np004G190200
OG0000516	XP_006292944.1, XP_006286085.2, XP_006285664.1, XP_006285479.1, XP_006296760.2	Np005G304650, Np005G313530
OG0000520	XP_006295333.1, XP_006292074.2, XP_006279439.2, XP_023634388.1	Np006G323880, Np001G018160, Np001G066860
OG0000521	XP_006303273.1	Np004G204100
OG0000521	XP_006288456.1	Np003G176230
OG0000522	XP_023644931.1	Np004G205820
OG0000522	XP_023636909.1	Np003G178580
OG0000522	XP_023636853.1	Np003G178570
OG0000522	XP_023637440.1	Np003G178600
OG0000523	XP_006296335.1	Np006G322790
OG0000523	XP_006299271.1	Np001G067720
OG0000524	XP_006299382.1	Np007G414900, Np005G309320
OG0000524	XP_006299274.1	Np007G414910, Np007G414950
OG0000524	XP_006279754.1	Np001G018020
OG0000525	XP_006301908.1	Np002G073270
OG0000525	XP_006306947.1	Np004G192850
OG0000526	XP_006290566.1	Np001G047600
OG0000527	XP_023635356.1, XP_023638885.1, XP_006283096.1	Np005G306910
OG0000527	XP_023633959.1, XP_006285407.1, XP_023634251.1, XP_023635542.1	Np005G306770, Np005G305770, Np005G306900
OG0000529	XP_006287672.1, XP_006279136.1	Np003G150630
OG0000529	XP_023639192.1	Np001G044310
OG0000530	XP_006288616.1	Np004G249530, Np004G249410, Np003G144290
OG0000530	XP_006286773.1, XP_006288551.1	Np007G422370, Np007G422270
OG0000533	XP_006284805.1	Np005G261250, Np006G369990
OG0000534	XP_023637277.1, XP_006300373.1, XP_006301650.1, XP_006300970.1, XP_023644074.1, XP_006300567.1, XP_006301518.1, XP_006301153.1	Np002G119620
OG0000535	XP_006301968.1	Np002G087460, Np001G026080, Np001G026060, Np001G026090, Np002G117340
OG0000537	XP_006286433.1	Np003G185370
OG0000538	XP_006294805.1	Np006G326730, Np003G153770
OG0000539	XP_023633585.1	Np001G000020
OG0000539	XP_023639333.1, XP_023639984.1, XP_006296089.1, XP_023640382.1	Np006G360600
OG0000540	XP_006294909.2	Np006G360630
OG0000541	XP_006294711.2, XP_006295594.1, XP_023639770.1, XP_006293509.1, XP_006294788.1, XP_006294815.1, XP_023639766.1	Np006G360540
OG0000542	XP_006288729.1	Np003G143150
OG0000542	XP_006305661.1	Np004G198940
OG0000542	XP_023641607.1	Np007G423250
OG0000543	XP_006295889.1, XP_006296440.1	Np006G365660, Np001G044830
OG0000545	XP_006301180.1	Np002G078500
OG0000545	XP_023643666.1	Np002G078560
OG0000546	XP_006300229.1	Np007G376380
OG0000547	XP_006289788.1, XP_006286408.1	Np003G181300
OG0000547	XP_006282939.1	Np004G218780, Np004G219500
OG0000550	XP_023638695.1	Np001G054750, Np006G339520
OG0000550	XP_006303819.1	Np003G166830, Np004G192230
OG0000551	XP_006279743.1	Np001G004080
OG0000551	XP_006283042.1	Np005G261440
OG0000551	XP_006286951.1	Np003G136120
OG0000552	XP_006306408.1	Np004G230230
OG0000552	XP_006293091.1	Np006G321880
OG0000554	XP_006302364.1	Np002G118220
OG0000555	XP_006289988.1, XP_006286853.1	Np003G182070
OG0000556	XP_006298567.1	Np007G415980
OG0000556	XP_006281111.1	Np001G017160
OG0000556	XP_006298559.1	Np007G387580
OG0000557	XP_006292167.1	Np001G065770
OG0000558	XP_006299238.2, XP_006295977.1	Np006G347620, Np006G353170, Np006G352480
OG0000559	XP_006287718.1	Np003G127110
OG0000559	XP_023637457.1	Np007G378410
OG0000560	XP_006282023.1, XP_006294467.1, XP_006279819.1	Np003G152880
