Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_NCBI
OG0000357	g32419, g32420, g50521	XP_002893588.2, XP_002890838.2
OG0000358	g36851, g36853, g36855, g36852, g36854	XP_020866073.1
OG0000358	g11643	XP_002891641.1, XP_002891287.1
OG0000359	g23616	XP_002869552.1
OG0000362	g43613, g4131, g4234, g3255, g33492, g25276, g43263, g20304, g3787, g16102, g4130, g35341, g25266, g43262, g41821, g36457, g12619, g25261, g25259, g43259, g33494, g3251, g25071, g9678, g35281, g34308, g9679, g35248	XP_020884558.1
OG0000363	g27806	XP_020865762.1
OG0000364	g37360, g37362, g37913, g17870	XP_020886529.1
OG0000365	g27592	XP_002890663.1
OG0000365	g24049	XP_020874932.1
OG0000365	g50367	XP_020868575.1, XP_020868574.1, XP_020868576.1, XP_002890659.1
OG0000367	g18012	XP_020875683.1
OG0000368	g11421	XP_002877506.1, XP_020880210.1
OG0000368	g11422	XP_020879738.1
OG0000369	g4675, g4768, g6892, g51876	XP_020871775.1, XP_020877424.1, XP_020872669.1, XP_020890208.1, XP_020877244.1, XP_020881008.1, XP_020890264.1
OG0000370	g6467	XP_002883509.2, XP_002883512.2, XP_002883510.1
OG0000371	g11614	XP_002891227.2
OG0000375	g24614, g4053, g42670, g42662, g25030, g4718, g35252, g22259, g19614, g24704, g25123, g26727, g11473, g34270, g3460, g26000, g26728, g48279, g35564, g42661, g14340, g53194, g35740, g25090, g26814, g49158, g24703, g25124, g34269, g53637, g22260, g48278, g25031, g26729, g4719, g35251, g24668, g42660, g42669	XP_020888610.1, XP_020888509.1, XP_020872589.1
OG0000376	g41000	XP_020890101.1
OG0000377	g47983	XP_020873168.1
OG0000377	g47982	XP_020865922.1, XP_002888509.2
OG0000377	g22842	XP_002866955.2
OG0000379	g1514	XP_020879860.1
OG0000379	g19165	XP_002877959.1
OG0000380	g19547, g28753	XP_002866323.1, XP_020867728.1
OG0000380	g28797, g28774, g28802	XP_002866375.1, XP_002862953.1, XP_002864667.1
OG0000381	g43972, g18058, g26185	XP_002889204.1
OG0000381	g23603	XP_002875493.1, XP_002879467.2
OG0000382	g44023	XP_002872840.1, XP_002872839.1, XP_020876136.1
OG0000382	g37230	XP_020882973.1
OG0000383	g11293, g11292, g11294	XP_020880743.1, XP_002877115.2, XP_002877989.2, XP_020879875.1
OG0000384	g10911	XP_002863381.1, XP_002863379.1, XP_002863382.1
OG0000386	g32707	XP_002893794.1
OG0000386	g32710	XP_002893796.1, XP_002891067.1, XP_002891068.2
OG0000388	g13288	XP_002885216.1
OG0000388	g34348, g35026, g34350, g28458, g28439, g35303	XP_002864312.1, XP_020870195.1
OG0000388	g6787	XP_002885786.1
OG0000389	g43635, g1338, g1343	XP_020890802.1, XP_020890804.1, XP_020865791.1, XP_020865833.1, XP_020872401.1, XP_020865797.1, XP_020865827.1
OG0000390	g50242	XP_020870867.1
OG0000390	g27516	XP_020870868.1
OG0000391	g46059, g46056	XP_020890374.1
OG0000391	g7432	XP_020887377.1
OG0000392	g47536	XP_020873585.1, XP_020873586.1
OG0000393	g46706	XP_002868738.1
OG0000393	g46707, g53730	XP_020872982.1
OG0000394	g24279	XP_020870971.1
OG0000395	g31494	XP_020870862.1
OG0000395	g6162, g14272	XP_002885958.1
OG0000395	g49902	XP_020869724.1
OG0000396	g16098	XP_020878657.1, XP_020882005.1
OG0000397	g36029, g3758, g12040	XP_020888360.1
OG0000399	g25452	XP_002874941.1
OG0000399	g41120	XP_020868304.1
OG0000399	g31165	XP_020867895.1
OG0000402	g9658	XP_020885507.1
OG0000402	g9656	XP_002865045.1, XP_020871494.1
OG0000404	g11863	XP_020867763.1
OG0000404	g23221	XP_002893048.1
OG0000407	g36060, g14938, g43281, g11474, g7650	XP_020870312.1, XP_002890652.1, XP_002880288.1
OG0000409	g32362, g32361	XP_020885420.1
OG0000409	g27666	XP_002891138.1, XP_020868242.1
OG0000409	g50490	XP_020868889.1, XP_020868885.1
OG0000411	g50674, g6276, g3083, g6257, g6259, g6273, g38385	XP_002878793.1, XP_002878935.1, XP_020883505.1, XP_020883097.1, XP_002878760.1, XP_002863681.1
OG0000412	g45737	XP_020877332.1
OG0000412	g46788	XP_002870545.1
OG0000412	g45009	XP_020891044.1
OG0000412	g6918, g13293	XP_020889182.1
OG0000413	g12223, g12228	XP_002882837.2
OG0000413	g27985	XP_002894496.1
OG0000414	g40900	XP_020865813.1
OG0000414	g13659	XP_020887850.1
OG0000414	g47091	XP_020875754.1
OG0000415	g20406, g21339, g26299	XP_020883764.1
OG0000419	g51508	XP_002862231.1, XP_020884748.1
OG0000420	g4802, g4813	XP_020879290.1
OG0000421	g39358	XP_020879107.1
OG0000421	g47588	XP_002869603.1
OG0000423	g6331	XP_020887666.1
OG0000423	g32550	XP_020867632.1
OG0000424	g28489	XP_002864349.1
OG0000424	g47623	XP_002867518.1
OG0000426	g40973, g23602	XP_002883923.2
OG0000428	g34488	XP_002862473.2
OG0000429	g1975, g1976	XP_002891987.1
OG0000429	g18956	XP_020880517.1
OG0000429	g2032	XP_002891988.1, XP_002878218.1, XP_002878213.1
OG0000430	g23976, g17311	XP_002869850.1
OG0000430	g13575	XP_002885799.1
OG0000431	g1437	XP_002885960.2
OG0000432	g555	XP_020866653.1, XP_020869736.1
OG0000433	g17099, g17097, g17100, g17096	XP_020873782.1, XP_002869578.2, XP_020873778.1, XP_002869577.1
OG0000434	g36218, g36226, g36221	XP_020875485.1, XP_002870840.1
OG0000436	g19572	XP_020880865.1
OG0000436	g41304	XP_002864656.1
OG0000436	g1293	XP_002864657.2
OG0000436	g19571	XP_020880864.1
OG0000437	g39339, g1080, g28563	XP_020871534.1, XP_020873821.1
OG0000439	g45982, g16494, g44625	XP_002887396.1
OG0000439	g13576	XP_020873478.1, XP_020889633.1
OG0000439	g29695	XP_020891685.1, XP_002871200.1, XP_020888125.1
OG0000440	g53832	XP_002868753.2
OG0000443	g23276	XP_002869276.1
OG0000443	g45564	XP_002871465.1
OG0000443	g598	XP_002874255.1
OG0000444	g51246	XP_002881172.1
OG0000444	g2023	XP_002876506.1
OG0000444	g49529	XP_002889581.1, XP_002889582.2
OG0000445	g502, g2678, g19442, g19454, g9989	XP_002874145.1
OG0000446	g1408	XP_020879003.1
OG0000446	g21423	XP_020879284.1, XP_020887474.1
OG0000447	g51571	XP_002876158.1, XP_020888327.1, XP_002879596.1
OG0000448	g4323	XP_002877104.2, XP_020881239.1
OG0000448	g10425	XP_020881129.1
OG0000450	g2642	XP_020867472.1
OG0000451	g50836	XP_020890146.1, XP_020890731.1, XP_020891235.1, XP_002873785.1, XP_020869855.1
OG0000452	g45250	XP_002886426.2
OG0000457	g7774, g12606, g30872, g12810, g7765	XP_002881278.1
OG0000458	g50497	XP_002893548.1
OG0000459	g17375	XP_020875067.1
OG0000459	g54240	XP_020866836.1
OG0000460	g12238	XP_002864463.1, XP_020873839.1, XP_002894500.1
OG0000463	g32899	XP_020868804.1
OG0000466	g25526, g25938	XP_020876487.1
OG0000466	g32989, g31982	XP_020887078.1, XP_002884527.1
OG0000468	g37276	XP_002881642.1
OG0000470	g17411, g17424	XP_002873596.2
OG0000472	g4134	XP_020874199.1, XP_002886436.2
OG0000473	g49273	XP_020866566.1
OG0000473	g30720, g1438	XP_002892018.2
OG0000473	g51663	XP_002881545.2
OG0000474	g49450	XP_020870451.1
OG0000474	g39721	XP_020886615.1
OG0000474	g50694	XP_002870188.2
OG0000474	g50021	XP_002865908.1
OG0000475	g40945	XP_020890091.1
OG0000476	g37782, g4812, g4800, g4814	XP_002874408.2, XP_002874407.2, XP_002872250.1
OG0000477	g353	XP_002864799.1
OG0000477	g27266	XP_020868927.1
OG0000479	g24849, g25499, g2998, g52035, g24976, g16387, g24629, g25212, g47577, g23795, g43423, g14584, g28936, g22990, g31196, g31195, g3319, g45108, g7090, g42161, g42133, g34859, g43936, g25684, g25447, g43540, g26327, g26330, g42151, g50231, g49521, g1895, g36541, g24329, g10347, g42998, g19047, g3572, g16313, g32395, g36363, g26168, g24977, g15524, g2395, g41069, g18829, g24412, g15888, g2738, g52034, g19920, g11627, g45891, g49767, g25497, g15606, g6487, g42065, g32854, g26798, g42185, g53221, g15905, g28876, g43169, g28037, g45464, g25498, g31197, g3320, g23794	XP_020869562.1
OG0000480	g40981	XP_002886566.1
OG0000480	g1517	XP_020881110.1
OG0000481	g44045	XP_002888218.1
OG0000481	g27100	XP_020870476.1
OG0000481	g31232	XP_002889784.1
OG0000483	g10089	XP_020877847.1, XP_020876157.1
OG0000484	g47740	XP_020869179.1
OG0000484	g47741, g47742, g23417	XP_020875370.1, XP_020889704.1, XP_020865687.1
OG0000485	g23902	XP_020873524.1
OG0000485	g17267	XP_002867713.1, XP_020873851.1
OG0000485	g23904	XP_020873533.1, XP_020873527.1
OG0000485	g24586, g23899, g23901	XP_020887561.1
OG0000486	g46992, g26157, g46989	XP_020866607.1, XP_020869582.1, XP_002893014.1, XP_020886267.1
OG0000491	g19467	XP_002875894.1
OG0000491	g41553, g11391	XP_020880384.1
OG0000492	g19139, g11288	XP_002877995.1
OG0000492	g37303	XP_020884576.1
OG0000493	g16860	XP_002870726.2, XP_020872955.1
OG0000494	g11331	XP_020888485.1, XP_002876140.1
OG0000495	g17535	XP_020881774.1
OG0000495	g53091	XP_020889600.1
OG0000496	g2743	XP_020879673.1, XP_020879676.1
OG0000496	g19502	XP_002875861.1
OG0000496	g2744	XP_020879671.1
OG0000497	g12212	XP_002888890.1
OG0000497	g27989	XP_002884997.1, XP_002891805.1
OG0000499	g6742	XP_020888107.1
OG0000501	g50671, g32646	XP_020868025.1
OG0000501	g50679	XP_002891021.1, XP_002891022.1
OG0000501	g40318	XP_020877248.1
OG0000502	g46703, g46704	XP_002868731.1, XP_002868732.1
OG0000502	g37779	XP_002868730.1
OG0000506	g29645, g45471, g28728, g1183, g39280	XP_002884052.1, XP_002871248.1
OG0000507	g3111, g27067, g12541, g24850, g36336, g18639, g22861, g13024, g51671, g39956, g22859	XP_002889590.2
OG0000509	g24336	XP_020872643.1
OG0000509	g17576	XP_020866899.1
OG0000509	g24334, g24335	XP_020873980.1, XP_020873979.1
OG0000510	g46683, g46681	XP_020874381.1
OG0000510	g18100	XP_002868665.1
OG0000513	g27109	XP_020867133.1
OG0000516	g44889, g42659, g42668, g4054, g53638, g3459, g26813	XP_002887133.1
OG0000517	g29147, g29148, g29150	XP_020878215.1
OG0000518	g28418, g28417	XP_002864239.1
OG0000518	g5308	XP_020879072.1, XP_020879487.1, XP_020878648.1
OG0000519	g8	XP_020881302.1
OG0000520	g51206	XP_020869323.1
OG0000520	g27193	XP_002889955.1
OG0000521	g185, g186	XP_020889324.1
OG0000521	g9727	XP_020872031.1, XP_020889288.1, XP_020890340.1
OG0000522	g37317	XP_020884014.1
OG0000522	g13045, g12397, g7487	XP_020887260.1
OG0000523	g51022, g51021	XP_002880613.1, XP_020885839.1
OG0000523	g54035	XP_020872308.1
OG0000524	g32583	XP_002869959.1
OG0000524	g45181, g45202	XP_020877185.1, XP_020876070.1
OG0000525	g37492, g37493	XP_020885660.1
OG0000525	g52116	XP_002879667.1, XP_020882907.1
OG0000526	g29070	XP_002871832.2, XP_020879209.1, XP_002871830.1
OG0000526	g29071	XP_002871831.1
OG0000529	g39835, g51257	XP_002878768.1
OG0000529	g51197, g37897	XP_002881091.1, XP_002879261.1
OG0000530	g41237, g890	XP_002864192.1, XP_020866651.1
OG0000533	g14003	XP_020866172.1
OG0000534	g17931	XP_002887739.2
OG0000534	g38275	XP_002868232.2
OG0000536	g46831	XP_020872147.1
OG0000536	g25662	XP_020873072.1
OG0000537	g12430	XP_002884668.1
OG0000538	g10345	XP_020880774.1
OG0000539	g46875	XP_002879211.1
OG0000540	g39867	XP_002881159.1
OG0000542	g31250	XP_002892571.1
OG0000542	g44098	XP_020890319.1
OG0000542	g49727	XP_020890158.1
OG0000543	g18472	XP_002865287.1
OG0000547	g52123, g37511	XP_020884057.1
OG0000549	g51324	XP_020884722.1
OG0000549	g51327	XP_020883976.1
OG0000553	g11687	XP_002883564.1
OG0000554	g14052, g40408, g25607, g25625, g25606, g25632, g25629, g25605, g25619, g25621	XP_020877740.1, XP_020877739.1, XP_002874777.1, XP_002874776.1
OG0000557	g38464	XP_002878651.1
OG0000557	g28220	XP_020884044.1
OG0000557	g50928, g50931, g50935, g50932	XP_020884040.1, XP_020884041.1
OG0000561	g16898	XP_002870795.1
OG0000561	g7907	XP_002884300.1
OG0000561	g5112, g45694	XP_020876582.1
OG0000562	g40099	XP_020885321.1
OG0000562	g797	XP_002874070.1
OG0000563	g24348, g2664, g37712, g50813	XP_002880283.1, XP_020880151.1, XP_020868824.1
OG0000564	g52272	XP_002865574.1
OG0000565	g27159	XP_020868354.1
OG0000566	g44024, g44018	XP_002894690.1
OG0000566	g16614, g18133	XP_020890851.1
OG0000566	g18132, g16748	XP_002865907.1
OG0000567	g32338	XP_020875103.1, XP_002868228.1, XP_002868235.1, XP_002870761.2, XP_020872150.1, XP_002868525.1, XP_002878811.2
OG0000568	g37534	XP_002862482.1
OG0000568	g37536	XP_002880723.1
OG0000569	g10717, g18677, g76	XP_002865016.1
OG0000569	g47779	XP_020875970.1
OG0000571	g47464	XP_020889770.1
OG0000572	g18462	XP_020871877.1, XP_020891345.1, XP_020868608.1
OG0000573	g40463	XP_020876415.1
OG0000573	g25545	XP_020877203.1, XP_020876411.1, XP_020876410.1
OG0000579	g7906	XP_020888951.1
OG0000579	g9919	XP_020871563.1
OG0000580	g39847	XP_020870752.1, XP_020885682.1
OG0000581	g41399	XP_020878284.1, XP_002871946.1, XP_020878364.1
OG0000581	g720	XP_002871945.1
OG0000582	g19605	XP_002875671.2
OG0000583	g36635	XP_020867140.1
OG0000583	g46461	XP_020890438.1
OG0000584	g44179	XP_020868427.1
OG0000587	g44684, g44686	XP_020870740.1
OG0000587	g2580	XP_020869966.1, XP_002876028.1
OG0000588	g37885	XP_002881051.1
OG0000588	g51163	XP_002881050.1
OG0000589	g39380	XP_002864382.1
OG0000589	g28961	XP_002871916.1
OG0000589	g28509	XP_002871917.1
OG0000591	g23678	XP_020873303.1
OG0000592	g46462	XP_020890485.1
OG0000592	g49988	XP_002890196.1
OG0000592	g23624	XP_020874015.1
OG0000593	g46398	XP_020865981.1
OG0000593	g13318, g11992	XP_002883147.1, XP_002891214.1
OG0000594	g50705	XP_002869437.1
OG0000595	g41726, g40992, g6247	XP_002888119.1
OG0000595	g17988	XP_002887526.1
OG0000596	g38393	XP_020883494.1, XP_002878731.1
OG0000597	g17740, g16321	XP_020875597.1
OG0000597	g47041	XP_020874914.1
OG0000598	g27801	XP_020884691.1
OG0000598	g7814	XP_002869106.1, XP_002869107.1
OG0000599	g18305	XP_020872547.1
OG0000600	g12549	XP_020870645.1
OG0000600	g53288, g7700	XP_020876988.1
OG0000601	g44058	XP_020884035.1
OG0000601	g37413	XP_002878157.1
OG0000604	g28384	XP_020879119.1
OG0000604	g23738	XP_020873770.1
OG0000605	g39480	XP_002872902.1
OG0000605	g25435	XP_020877971.1, XP_020878724.1, XP_020877972.1
OG0000607	g50152	XP_020866919.1, XP_020870154.1, XP_020869905.1, XP_020866093.1, XP_020869867.1, XP_020870472.1, XP_020870093.1, XP_020869849.1
OG0000608	g16505, g35182	XP_020883096.1
OG0000608	g26802, g48931, g32622, g125, g1789, g52643, g52940, g6765, g4331, g27838, g3482	XP_020873378.1
OG0000609	g6101	XP_002886093.2
OG0000610	g50998	XP_020885759.1
OG0000613	g19206	XP_020880755.1
OG0000613	g12391, g7465, g13062	XP_020888361.1
OG0000613	g5741	XP_002873087.1
OG0000615	g25928	XP_020890429.1, XP_020890432.1
OG0000615	g13347	XP_020880906.1
OG0000616	g16963	XP_020873213.1
OG0000616	g31850	XP_002893045.1
OG0000617	g45438	XP_020875971.1
OG0000617	g29704	XP_002871187.1, XP_020875973.1, XP_020875972.1
OG0000618	g5854	XP_020878918.1
OG0000618	g7358	XP_002882745.1
OG0000619	g54384	XP_002894562.1, XP_020867916.1
OG0000620	g40503, g46686	XP_020873756.1, XP_002865341.2
OG0000620	g11041	XP_020870910.1
OG0000621	g14112	XP_020881360.1
OG0000622	g19196, g37198	XP_002881494.1
OG0000623	g22949, g47953, g18248	XP_020872761.1
OG0000624	g38222	XP_002881928.2
OG0000625	g7245	XP_020887370.1, XP_020887444.1
OG0000626	g31431	XP_002889985.1
OG0000627	g44133	XP_020891639.1, XP_002888135.1
OG0000628	g23152	XP_020875149.1, XP_020872437.1
OG0000628	g47857	XP_002867151.1
OG0000630	g36932, g52937, g16337, g11660, g35861, g32582, g35860, g43698, g53738, g13548, g23500, g11659, g1698, g52938	XP_020885209.1
OG0000633	g50324	XP_020869750.1, XP_002893337.1, XP_002883612.2
OG0000635	g830	XP_002864702.1
OG0000636	g28768	XP_020884156.1
OG0000636	g49733, g14247	XP_020879617.1, XP_020870811.1
OG0000637	g2921	XP_020866290.1, XP_020880862.1
OG0000637	g19186	XP_020881982.1
OG0000638	g1289	XP_002864652.1
OG0000638	g2922	XP_002877452.1, XP_020881448.1
OG0000639	g1837	XP_020881153.1
OG0000639	g52299, g37652	XP_002880228.1
OG0000640	g17009	XP_020883058.1, XP_002878589.1, XP_002872436.1, XP_002872434.1, XP_020876527.1, XP_020876292.1, XP_002867416.2, XP_020874979.1, XP_020874980.1, XP_002867415.1
OG0000641	g23476, g17007	XP_002869438.1
OG0000642	g37665, g37664	XP_020891118.1
OG0000642	g38249	XP_002880240.1
OG0000643	g7477, g12395, g29845	XP_002873070.1
OG0000644	g17492	XP_002870686.1
OG0000645	g31077	XP_002878145.1
OG0000645	g34398	XP_020866790.1, XP_002889663.1, XP_002889661.1, XP_020876675.1, XP_002887008.1, XP_002863289.1, XP_002889660.1
OG0000646	g19197, g2358	XP_020880136.1
OG0000647	g26908	XP_002883470.1
OG0000649	g27399, g31749, g50029	XP_002890259.1
OG0000649	g6901	XP_002885240.1
OG0000650	g6843	XP_020887982.1
OG0000650	g23142	XP_020874892.1
OG0000652	g12661	XP_002884357.1, XP_020888940.1
OG0000652	g5008, g5012	XP_002873802.1, XP_002873801.1, XP_002873803.1
OG0000653	g11148, g37743	XP_020883396.1
OG0000655	g51449, g37082, g7149	XP_002881337.1
OG0000655	g32425	XP_020886820.1, XP_020867366.1
OG0000656	g10673	XP_020881043.1
OG0000656	g31492	XP_020870496.1
OG0000658	g485, g484	XP_002872054.1, XP_002874125.1, XP_002874124.2
OG0000660	g28538	XP_020866247.1
OG0000660	g28539	XP_020868313.1
OG0000661	g37733, g50833	XP_020885245.1
OG0000661	g30793	XP_020868832.1
OG0000661	g39558	XP_020877294.1
OG0000663	g27410	XP_002893003.1
OG0000663	g46124, g44549	XP_020889880.1, XP_002888961.1
OG0000667	g1892, g18715, g37597	XP_002878348.1, XP_002863212.1
OG0000669	g32732, g40273	XP_002893800.1, XP_002872461.1, XP_020868858.1
OG0000670	g1443	XP_020883534.1
OG0000671	g25667	XP_020877730.1, XP_020877729.1, XP_020877727.1
OG0000672	g48922	XP_020869899.1
OG0000673	g30919, g30920	XP_002889541.1, XP_020866776.1
OG0000674	g13131	XP_002894058.2, XP_002863256.2, XP_002876909.2, XP_002876911.1, XP_002876910.1, XP_020880684.1, XP_002876914.1, XP_002882760.2
OG0000678	g5478, g5477, g5483, g5481	XP_020878627.1, XP_002873376.1
OG0000680	g32394	XP_020868265.1
OG0000681	g36563, g54263	XP_020870104.1
OG0000682	g37077, g37094, g6394, g45137, g37420	XP_020886022.1
OG0000683	g10368	XP_020881538.1
OG0000683	g12697	XP_002882201.1
OG0000684	g18931	XP_002878237.2
OG0000684	g18930, g1998	XP_020880513.1
OG0000685	g12753	XP_020886921.1
OG0000685	g18086	XP_020874891.1
OG0000685	g932	XP_020871314.1
OG0000686	g50336	XP_020870374.1, XP_020871397.1
OG0000687	g53790	XP_020866578.1
OG0000690	g18149, g23193	XP_020873127.1, XP_020872331.1, XP_002875703.1, XP_002880798.1, XP_002872290.2
OG0000691	g5081	XP_020876593.1
OG0000691	g7879, g6216	XP_020886912.1
OG0000692	g1550	XP_002876119.1, XP_002876371.1
OG0000693	g51261, g51258, g39834	XP_002876229.1, XP_002879336.1, XP_020875099.1
OG0000694	g39803	XP_020883441.1, XP_020883443.1
OG0000694	g47095	XP_002868214.1
OG0000695	g17578	XP_002868127.1
OG0000695	g18804	XP_002880163.1
OG0000696	g2629	XP_002877664.1
OG0000696	g40738	XP_020890378.1
OG0000696	g47643	XP_002869545.1
OG0000697	g860, g862	XP_020874019.1, XP_002866367.1
OG0000697	g41317, g41316, g41315, g28789	XP_002862957.1, XP_002866366.1
OG0000699	g51991	XP_020885412.1, XP_002879925.1
OG0000700	g28045, g28051	XP_002891618.2, XP_002894269.2
OG0000701	g45114	XP_020886185.1, XP_020871921.1, XP_020890769.1
OG0000701	g53817	XP_020874886.1, XP_020871391.1
OG0000702	g52005	XP_020883955.1
OG0000702	g2106	XP_020881482.1
OG0000703	g37337	XP_002879830.1
OG0000703	g19065	XP_020880997.1
OG0000705	g37342	XP_020882663.1
OG0000705	g13022, g7512	XP_002884720.1
OG0000706	g50800	XP_020884883.1
OG0000706	g45222	XP_002874977.1
OG0000707	g52160, g37530	XP_020885325.1, XP_020876723.1
OG0000707	g10812	XP_002876738.1
OG0000707	g13190	XP_020888875.1
OG0000708	g12089	XP_002883007.1
OG0000708	g12085, g12088, g12084, g12086, g12087, g12083	XP_020889114.1
OG0000709	g36961, g52861	XP_020880768.1
OG0000711	g44311	XP_020886182.1
OG0000713	g50114	XP_020866308.1, XP_020879729.1, XP_020872631.1
OG0000714	g51082, g51084, g28179	XP_020883806.1, XP_020883805.1, XP_002880941.2
OG0000716	g36715	XP_020870055.1
OG0000716	g54319	XP_020887109.1, XP_020874108.1, XP_020866314.1
OG0000717	g31518	XP_002890049.1
OG0000717	g45812	XP_002887255.1
OG0000718	g16643	XP_002876952.1
OG0000719	g1309	XP_002865884.1
OG0000719	g41199, g41183, g41184	XP_020881626.1
OG0000720	g18725, g18726, g18727, g18724	XP_020881148.1, XP_002876688.1
OG0000721	g6096	XP_002893354.1, XP_020886047.1, XP_002889829.1
OG0000723	g1518, g1520	XP_002876808.2, XP_002876807.1
OG0000724	g30842, g49434	XP_002888438.1
OG0000726	g4059	XP_002866730.2
OG0000728	g45753	XP_020878409.1
OG0000729	g53541	XP_020885635.1
OG0000730	g46550	XP_020891169.1
OG0000730	g39816	XP_002881215.1, XP_002862886.2
OG0000730	g31624	XP_002890137.1
OG0000732	g587	XP_002872147.1, XP_020877771.1
OG0000732	g9735	XP_002866640.1, XP_002891046.1
OG0000735	g28860	XP_020879379.1, XP_020878921.1
OG0000736	g50687, g39240	XP_002866326.1
