Orthogroup	Cochlearia_excelsa	Brassica_rapa
OG0000081	g33350, g4665	XP_018509212.1, XP_033131829.1, XP_033133259.1
OG0000082	g51169, g7128, g31724	XP_033144158.1
OG0000082	g2898, g6230, g11611	XP_018510014.1
OG0000082	g54030, g36211	XP_033131405.1, XP_009110495.1
OG0000083	g26019, g25832	XP_033134381.1, XP_033147924.1, XP_033133989.1
OG0000083	g10029, g51552, g41167, g16239, g27391, g24809, g10031, g50071, g1277, g22813, g23046, g2078, g43908, g41775, g32865, g39422, g31427, g53391, g4465, g28112, g2282, g41124, g37671, g46254, g31488, g46534, g47392, g23574, g1440, g18218, g29209, g189, g44333, g12699, g45077, g7891, g50678, g45076, g29210, g46332, g12698, g17314, g37985, g4867, g188, g44332, g2997, g11012, g10577, g10469, g41776, g400, g35186, g10139, g6497, g43868, g51292, g28232, g45392, g2408, g135, g7916, g23429, g51381, g13593, g1215, g24810, g53918	XP_033133218.1
OG0000083	g26027, g52571, g17747, g25833, g42932, g6324	XP_033145473.1, XP_033144422.1
OG0000083	g2079, g31823	XP_033146873.1
OG0000086	g22657, g15074	XP_009139752.1
OG0000086	g46770, g46768, g46769, g43995	XP_033147599.1
OG0000089	g9991	XP_009150907.1
OG0000089	g339, g2817, g9845	XP_009150241.1, XP_009151388.1
OG0000089	g5316	XP_009121863.1
OG0000089	g11055, g40485	XP_009113926.1, XP_009101721.2
OG0000089	g24042	XP_009123590.1
OG0000089	g17371	XP_009134084.2, XP_009108485.1, XP_009137158.2
OG0000089	g46232	XP_009106234.1
OG0000090	g43843	XP_033147238.1
OG0000091	g46886	XP_009119422.1
OG0000091	g19510	XP_009149894.1
OG0000091	g11030, g40516	XP_009113892.3, XP_009131995.2, XP_033142283.1, XP_009116363.1
OG0000091	g28934, g28933	XP_009120802.1
OG0000092	g2109, g39323, g26668, g53726, g17664, g37838, g27054, g1402, g24886	XP_009145085.2
OG0000092	g50635, g37373, g41537, g52822, g25282	XP_033131411.1, XP_033143949.1, XP_033143950.1, XP_009137270.1, XP_033140197.1
OG0000092	g26535	XP_033136537.1
OG0000092	g4808, g10113	XP_033132217.1
OG0000095	g51024	XP_009134223.1, XP_009140586.1, XP_033145266.1, XP_033145760.1, XP_009140588.1, XP_033146353.1, XP_033146352.1, XP_009151921.1, XP_009133951.1, XP_033145265.1, XP_033145267.1, XP_033145730.1
OG0000096	g6393	XP_009136113.1
OG0000098	g41770	XP_033141220.1
OG0000100	g35259, g34277, g40795	XP_018509586.1
OG0000101	g35797, g4324, g3304, g41853	XP_009123725.2
OG0000101	g48266, g6083, g12208, g35531	XP_033143361.1, XP_033133927.1
OG0000101	g53490, g35534, g11876	XP_033145957.1
OG0000102	g45186	XP_009134336.2, XP_009110937.1, XP_033135887.1
OG0000102	g45182	XP_033136290.1, XP_033140146.1
OG0000105	g11211	XP_009144642.1, XP_033141697.1, XP_009113336.1, XP_009126271.2, XP_033141972.1
OG0000105	g35258	XP_033134179.1
OG0000107	g6757	XP_018514730.2
OG0000107	g11936	XP_009140112.1, XP_033142636.1
OG0000107	g13346, g6693, g13363, g17802, g17676, g17783	XP_009107347.1, XP_009117328.1
OG0000108	g37225, g38077, g2333, g51658	XP_009133195.1, XP_009141678.2
OG0000108	g29544	XP_009131124.2
OG0000108	g13323	XP_009145858.2, XP_018513774.1
OG0000110	g46791, g24881	XP_033143194.1, XP_033144149.1, XP_033135355.1, XP_033142711.1, XP_033140785.1, XP_009119775.3, XP_033143375.1, XP_033148618.1, XP_033148616.1, XP_033147279.1, XP_018512940.2, XP_033143619.1, XP_033138831.1, XP_033148565.1
OG0000114	g50797, g32639, g15993, g24938, g6351, g14468, g28182, g27531	XP_033145921.1
OG0000114	g28772, g49077, g32668, g34673	XP_033131686.1, XP_009108265.2, XP_033147440.1, XP_033141372.1, XP_033148004.1, XP_033136016.1, XP_033136764.1, XP_009123419.2
OG0000115	g16651, g17473, g31783	XP_009133161.1
OG0000115	g3371	XP_033143891.1
OG0000115	g45611, g31838, g1147, g31875, g29408	XP_009102138.1
OG0000115	g10344, g47021	XP_018509087.2
OG0000116	g27853	XP_033137857.1, XP_018510163.1, XP_018509848.2
OG0000116	g26228	XP_009115537.1
OG0000117	g27550, g27549	XP_009115511.1
OG0000118	g35294, g50762, g6146, g12640	XP_009113644.3, XP_009115539.2, XP_033135170.1, XP_033135169.1, XP_033135012.1, XP_009135990.1, XP_033135900.1
OG0000118	g12809	XP_033143226.1
OG0000119	g11441, g11440	XP_033139673.1
OG0000119	g38299, g38298	XP_033143911.1
OG0000120	g27841	XP_009101979.1
OG0000122	g1066	XP_033142107.1, XP_009132310.1, XP_033144567.1
OG0000123	g1342	XP_009132628.1, XP_033142284.1
OG0000124	g51625, g52915, g53579	XP_009145189.1
OG0000125	g31072	XP_009118428.1
OG0000125	g18497	XP_009144873.1
OG0000125	g54244, g54237, g54238	XP_009147730.1
OG0000125	g6675	XP_009135746.2, XP_018514690.2
OG0000126	g16331	XP_033130693.1
OG0000126	g8607, g29944, g38807, g43388	XP_033148740.1
OG0000126	g41907, g14623	XP_033136403.1
OG0000126	g11646	XP_033133742.1
OG0000126	g16333, g30547	XP_033141534.1
OG0000127	g41348	XP_009120626.1
OG0000127	g19182	XP_009139383.1, XP_009116061.1
OG0000127	g2919, g1294, g28781	XP_009120513.1, XP_009150049.1, XP_009126639.2
OG0000127	g39998	XP_009140934.1, XP_009103710.2
OG0000128	g2010	XP_009104190.1
OG0000128	g2008	XP_009116586.2, XP_033134415.1
OG0000128	g2009	XP_009116587.1, XP_018508692.1, XP_009104193.2
OG0000129	g45131	XP_033146831.1, XP_033146830.1
OG0000129	g24222, g24219	XP_033145048.1
OG0000129	g45103, g45101	XP_009127389.1
OG0000129	g9880	XP_009130179.2, XP_009130183.1
OG0000134	g18420	XP_033142785.1, XP_033142547.1, XP_009113973.2, XP_033142504.1
OG0000136	g11179, g54012	XP_009152176.2
OG0000136	g24259	XP_033145713.1, XP_033145714.1
OG0000136	g35680	XP_033143311.1
OG0000137	g1010	XP_033144579.1, XP_009127007.2, XP_033139637.1
OG0000137	g1011	XP_009111746.1, XP_009127005.1
OG0000137	g1009	XP_009127057.1
OG0000140	g40049	XP_018512005.1
OG0000140	g49472, g35118, g24428	XP_009145081.1
OG0000141	g49817	XP_033133736.1
OG0000142	g51320, g51751, g3127, g26476, g5087, g2256, g3374, g1921, g11722	XP_033148523.1, XP_033138763.1, XP_033148548.1
OG0000142	g4368, g35945, g1494	XP_018511547.2
OG0000143	g24947, g35918, g41958, g24857, g24997	XP_033131813.1, XP_009123559.2, XP_033148484.1, XP_033134220.1, XP_033138760.1, XP_009124167.1
OG0000143	g52356	XP_033134274.1
OG0000148	g6399	XP_033129328.1, XP_033135481.1, XP_033133852.1
OG0000149	g8202, g15861, g42365, g49076, g3354, g34373, g15983, g43856, g4448, g47307, g30073, g26342, g42808, g42387, g9012, g30071, g14770, g16199, g15921, g52315, g3607, g33373, g49055, g53000, g25830, g25321, g42196, g16440, g15778, g52596, g38748, g44923, g43205, g49145, g16637, g26745, g26411, g4449, g47308, g32966, g19949, g24853, g52733, g15751, g42246, g53021, g33364, g35627, g9053, g14005, g19957, g19956, g48373, g43098, g25809, g42709, g27845, g35595, g8859, g17866, g19948, g26456, g53207, g52441, g34897, g51091, g15733, g21450, g48856, g8166, g42711, g41614, g21891, g15618, g32777, g21484, g48230, g48238, g35596, g40220, g33363, g2203, g24998, g36241, g8664, g11538, g4316, g48893, g22555, g835, g16223, g48691, g38568, g22540, g30040, g43490, g19807, g8995, g43099, g6057, g43210, g43644, g34438, g34436, g35159, g15874, g35752, g25412, g6563, g53694, g52553, g42692, g3410, g48214, g11694, g48553, g15785, g50726, g53524, g24511, g42062, g9140, g2202, g47570, g22971, g33696, g53380, g41346, g32965, g24600, g45728, g43622, g26424, g43810, g26149, g26325, g13449, g34567, g2865, g38772, g52594, g15506, g38672, g48549, g8804, g4117, g21943, g26636, g41857, g3490, g16649, g52156, g41877, g5521, g30125, g25268, g27575, g28835, g48705, g2740, g42944, g42063, g3651, g34864, g24787, g8665, g48847, g34791, g14932, g42575, g11696, g34711, g33780, g26377	XP_033144516.1
OG0000150	g34628	XP_033138885.1
OG0000151	g19126	XP_033146516.1, XP_009139197.1
OG0000151	g19127	XP_009116212.1, XP_009103951.1, XP_033146519.1
OG0000151	g19128	XP_009139199.2
OG0000151	g51765	XP_033148760.1
OG0000151	g2235	XP_009139200.1
OG0000151	g51633	XP_009141649.1
OG0000151	g29346	XP_009121752.1
OG0000152	g14543, g14512	XP_033138570.1
OG0000152	g40584, g34322, g34333, g14397, g37855, g8931, g20629, g1371, g9158, g24560, g46859	XP_033145180.1
OG0000152	g14551, g36331, g48933, g14532, g42973, g23244, g43142, g48937, g53052	XP_033129820.1
OG0000152	g52235, g44050, g4521, g17734, g32003, g4816, g16697, g10565, g1970, g40835, g10634, g10249, g1568, g51668, g28378, g27276, g40834, g10566, g40838, g17906, g28379, g10636, g16864, g1567, g39722, g40837, g27277, g10250, g10635, g28380, g5857, g12182, g6703, g11042, g1971, g17733, g4522, g16696, g44051, g32004, g5946, g28381, g10251, g4817	XP_033131415.1
OG0000153	g51155, g51154, g51130, g51156	XP_009140992.3, XP_009140985.1, XP_033147950.1, XP_018514500.2
OG0000153	g51131	XP_009133859.1
OG0000153	g40020	XP_009123599.1, XP_009140991.1, XP_009140982.1
OG0000153	g37875, g37876	XP_009110944.1, XP_009118438.1, XP_009140988.2, XP_009144387.2
OG0000154	g36466, g36467	XP_033129843.1
OG0000154	g36509	XP_033132399.1, XP_033128688.1, XP_033128693.1
OG0000155	g36320, g54169, g36224, g24260	XP_033145232.1, XP_018508434.1, XP_033134004.1, XP_018513877.1
OG0000155	g37113, g6888, g3418, g43341, g44494	XP_033137724.1, XP_018515086.1
OG0000155	g36035	XP_033148580.1
OG0000158	g51427	XP_009122633.2, XP_009146323.2
OG0000159	g35382, g43640, g42719, g19947	XP_033134137.1
OG0000159	g14659, g33594, g26152, g43872, g14817, g4106, g53756, g26059, g19681, g43464, g35132	XP_033130755.1, XP_033139533.1, XP_009115089.3, XP_033137203.1, XP_033128569.1, XP_033147093.1, XP_033136624.1, XP_033148101.1, XP_009144918.2, XP_033131816.1, XP_033133914.1, XP_033129350.1
OG0000160	g5985	XP_009112568.1, XP_009102205.2
OG0000160	g23426	XP_009137896.1, XP_009137895.2, XP_009128001.1, XP_009109000.1
OG0000160	g1105	XP_033141904.1, XP_009120261.2
OG0000160	g6339	XP_018513014.1
OG0000160	g11547	XP_009128205.1
OG0000160	g46563	XP_018508569.2, XP_009106729.2
OG0000160	g50994	XP_009117122.1
OG0000162	g11480	XP_009113251.2
OG0000162	g28290, g11479	XP_033129079.1
OG0000163	g43620	XP_033146993.1, XP_033139051.1, XP_033143261.1, XP_009116255.2, XP_033131808.1, XP_009123338.2, XP_009113507.1, XP_033129441.1, XP_033133991.1, XP_033147620.1, XP_033134223.1, XP_033131108.1, XP_033139571.1, XP_033129945.1, XP_033143385.1
OG0000164	g26417	XP_033145169.1
OG0000164	g15914, g14666, g33101, g27890, g43403, g34933, g14570, g24992	XP_033134250.1, XP_033131895.1, XP_033133921.1, XP_033138766.1, XP_033138936.1
OG0000166	g46166	XP_033131489.1, XP_033141680.1
OG0000169	g32507, g50750	XP_033132763.1
OG0000170	g52256	XP_018514087.1
OG0000170	g52257	XP_009142347.1
OG0000170	g37614, g37615	XP_018514178.1
OG0000171	g915, g28415	XP_009119874.1
OG0000171	g14078	XP_009121200.1
OG0000171	g28546	XP_018512593.2
OG0000171	g7540	XP_009123804.1, XP_009146989.1, XP_009135093.1
OG0000171	g17072	XP_009109116.1
OG0000172	g51256, g27772, g14066	XP_018513882.1, XP_009140415.1
OG0000174	g52379	XP_009107416.1
OG0000175	g45857	XP_033134622.1, XP_009103171.1, XP_009127800.1
OG0000175	g44698	XP_009104952.1
OG0000175	g29297	XP_033137829.1
OG0000175	g50814	XP_033146739.1
OG0000176	g12860	XP_033133290.1, XP_033133266.1, XP_009108377.1
OG0000177	g36879	XP_033132885.1
OG0000177	g27488, g50732, g31972	XP_009124585.1, XP_033147925.1
OG0000178	g40442	XP_033136390.1
OG0000178	g45169	XP_009114564.1
OG0000178	g45158	XP_009114346.2, XP_009134304.1, XP_033142043.1, XP_033142131.1, XP_033136829.1, XP_009134308.2
OG0000178	g45173	XP_033141427.1, XP_009144510.1
OG0000179	g31539, g1718	XP_033136172.1
OG0000181	g25104, g19843, g34987, g26498, g33575, g30584, g19915, g42106, g43187, g30149, g52470, g35201, g33519, g42776, g34902	XP_033141288.1
OG0000182	g27624	XP_009116717.1
OG0000183	g18117	XP_009105204.1
OG0000183	g761, g28899	XP_009131839.1, XP_009103571.1, XP_009120715.2, XP_033128873.1, XP_009126509.1
OG0000183	g40143	XP_009140755.1
OG0000184	g11846	XP_009136545.2, XP_009136566.1, XP_018508379.1, XP_009143886.1, XP_009143893.1
OG0000185	g11864	XP_009122447.1, XP_009129754.1
OG0000185	g35799	XP_033131868.1, XP_033132192.1
OG0000189	g18237	XP_009115809.1, XP_009138399.1, XP_009148517.1
OG0000189	g23036	XP_009136330.1
OG0000189	g44421	XP_009103358.2
OG0000189	g46237	XP_018511679.1
OG0000189	g50117	XP_009106240.1, XP_009110241.1
OG0000192	g17137	XP_009142142.1, XP_009124814.1
OG0000193	g6133, g6386, g39569, g39573, g2100, g39563, g6136, g6130	XP_009146074.3, XP_009133053.2, XP_009133174.1, XP_033146302.1
OG0000193	g27763	XP_033134338.1, XP_033147866.1
OG0000193	g39564, g2101	XP_033147857.1
OG0000194	g32237, g28166, g50078, g23649, g51802	XP_033147366.1, XP_033131815.1, XP_033139172.1, XP_009123785.2
OG0000196	g43806, g43821	XP_033131243.1
OG0000196	g2891	XP_009125379.2
OG0000197	g24122	XP_033133256.1
OG0000197	g17408	XP_009108433.1
OG0000198	g10793	XP_009114232.1, XP_009129226.1
OG0000198	g49926	XP_009117861.2
OG0000200	g40675	XP_009111048.2
OG0000200	g32383	XP_033133539.1
OG0000200	g40674	XP_009111047.1, XP_009119146.1
OG0000200	g27686	XP_009109613.1
OG0000201	g4655, g26600, g16293, g32898, g33199, g25229, g26102, g33200, g34779, g16144, g6202, g53346, g27732, g43307, g16269, g19533, g52369, g14957, g43031, g42816, g1483, g14787	XP_033138765.1, XP_033147942.1, XP_033130023.1
OG0000203	g18958	XP_033131129.1
OG0000203	g2360	XP_009138966.1, XP_009138965.1
OG0000205	g11567	XP_033131805.1, XP_033131844.1, XP_033128516.1, XP_033138985.1
OG0000206	g34594, g8693, g34396, g26693, g26442, g42223, g42237, g52660	XP_033134007.1
OG0000209	g5026	XP_033134010.1
OG0000209	g49840, g49834, g49829	XP_009151204.1, XP_009151202.1
OG0000214	g6224, g41308, g33055, g29003, g53538, g53539	XP_033146217.1
OG0000214	g29004, g33054	XP_033146631.1
OG0000214	g2449, g32347, g37022	XP_033142562.1, XP_033148612.1, XP_033134369.1, XP_018514436.2
OG0000214	g45095	XP_033129639.1
OG0000216	g25664	XP_033134839.1, XP_009144491.1
OG0000216	g41090, g41083, g41086	XP_009102525.1
OG0000219	g40833, g27764, g39817	XP_033144576.1, XP_009145945.1
OG0000219	g18526, g7663	XP_033129265.1, XP_033141548.1
OG0000221	g41785, g6733, g14207	XP_033129337.1
OG0000221	g32627, g45157, g4236, g53404, g41761, g48924	XP_033131233.1
OG0000221	g17798, g2498, g23587, g32642, g45252, g40135, g50684, g41375, g4779	XP_009141443.1
OG0000222	g35092	XP_033139130.1
OG0000222	g8532, g36951, g38875, g35824, g36811, g35009, g15547, g19660, g9434	XP_033139238.1
OG0000223	g46938, g34690, g28576	XP_018515114.1
OG0000223	g47027	XP_033134360.1
OG0000223	g42119	XP_018514374.1
OG0000223	g46380	XP_033144296.1
OG0000225	g4045	XP_009106592.3
OG0000229	g13978	XP_009151331.2, XP_033145123.1, XP_033134005.1, XP_033141396.1
OG0000229	g26214	XP_009124766.1
OG0000229	g10490, g22460	XP_033129354.1
OG0000229	g24726	XP_009108848.1, XP_009113706.2, XP_033128874.1
OG0000230	g18915	XP_009104177.1, XP_033130624.1
OG0000233	g45483	XP_009122326.1
OG0000233	g29622	XP_018511882.1, XP_009125692.3, XP_033144506.1, NP_001288906.1
OG0000233	g45482	XP_033141823.1, XP_009122327.1
OG0000233	g29623	XP_033139819.1
OG0000234	g45347	XP_009110744.2
OG0000235	g11302	XP_009115349.1, XP_033143279.1
OG0000236	g11672	XP_033147566.1
OG0000236	g6598	XP_033144988.1
OG0000236	g13483	XP_009109227.1
OG0000237	g11805	XP_009135819.1
OG0000237	g36933	XP_033144214.1
OG0000238	g44677	XP_009105750.1, XP_009127828.1
OG0000238	g32057	XP_009110123.1
OG0000241	g17320	XP_009137217.1, XP_009135314.1, XP_009108531.1, XP_009114544.1, XP_009134322.1
OG0000242	g10112	XP_009151152.2, XP_033140482.1
OG0000244	g25493	XP_009111248.1
OG0000246	g51604	XP_009133096.2
OG0000246	g37185	XP_009133099.1
OG0000246	g51605, g43105, g43113	XP_009143556.1, XP_009143557.1
OG0000246	g51603	XP_009114411.2, XP_009141608.1
OG0000247	g27759, g27721	XP_033136267.1
OG0000249	g16095, g42905	XP_033147169.1, XP_033129329.1
OG0000249	g34924, g34773, g26678	XP_033143627.1, XP_033147635.1
OG0000250	g6508, g45178	XP_033138066.1, XP_009150698.2
OG0000251	g16641	XP_009123565.1, XP_009121542.3
OG0000251	g39309	XP_018515176.2
OG0000252	g40852	XP_009112729.1
OG0000253	g54073	XP_033134270.1
OG0000253	g12277	XP_009135236.2, XP_009120551.1
OG0000253	g5784, g45315	XP_009123001.2, XP_009136338.1
OG0000254	g47116, g47114, g17643	XP_033146251.1, XP_009146815.1
OG0000254	g47117	XP_009146804.1
OG0000255	g52606, g16443	XP_033131806.1, XP_033140618.1, XP_033145196.1
OG0000256	g10880	XP_033132006.1
OG0000257	g44426	XP_009106237.1
OG0000259	g6897	XP_033148595.1, XP_009146121.1, XP_009145915.1, XP_009146127.3, XP_033147082.1, XP_033148591.1, XP_009145913.2
OG0000260	g6207, g6217	XP_009101866.1, XP_009101865.1
OG0000260	g1632	XP_009151941.1
OG0000261	g27439, g32776, g32770, g32783, g27211	XP_033140463.1
OG0000262	g43603	XP_009121822.3, XP_009132579.1
OG0000262	g24889	XP_033135357.1
OG0000263	g3713	XP_009119509.1
OG0000263	g910, g3712	XP_033129480.1, XP_033143337.1, XP_009102113.2, XP_009102169.1, XP_018511108.1
OG0000265	g30948, g25301, g11542, g43509, g3110, g32825, g14672	XP_033136496.1, XP_033143235.1, XP_033129398.1
OG0000266	g28434, g45026	XP_018510979.1
OG0000267	g34899	XP_033139273.1, XP_033139162.1
OG0000267	g52730	XP_033146692.1, XP_033146625.1
OG0000268	g43650, g35558, g35553, g3065, g53597, g36626, g15959	XP_033143411.1
OG0000268	g25628, g50735, g44198	XP_033145205.1, XP_033141113.1
OG0000268	g32701	XP_018511330.2
OG0000268	g51641, g27914, g10990, g52236	XP_033145096.1
OG0000268	g48936, g35463	XP_033131052.1, XP_018509904.2
OG0000269	g28758	XP_009131977.2, XP_009120488.1
OG0000269	g2910, g2936	XP_009149982.1
OG0000269	g39974	XP_009144371.1, XP_009118237.2
OG0000270	g41044	XP_033133811.1
OG0000270	g40880	XP_033135337.1, XP_033136803.1
OG0000274	g26301, g21338	XP_033131899.1, XP_033128661.1
OG0000274	g14940	XP_033137037.1
OG0000275	g22735	XP_018509849.2
OG0000276	g34448, g33115	XP_009145453.2, XP_033138396.1
OG0000278	g32189	XP_033133683.1
OG0000278	g38273, g38276	XP_009139716.1, XP_009126866.1, XP_033145882.1
OG0000282	g47412	XP_009135671.1
OG0000282	g53736	XP_033143298.1, XP_009126213.1
OG0000283	g22201, g30263, g20011, g19891, g2550, g43075, g53035, g26096, g3992, g52989, g16553, g53516	XP_033143433.1, XP_033143395.1, XP_033143408.1
OG0000283	g53724	XP_009102950.2, XP_033140547.1
OG0000283	g15621, g48271, g41887, g15633	XP_033139377.1
OG0000285	g47372	XP_009134691.2
OG0000285	g49774	XP_033128953.1, XP_009148473.3, XP_009110735.1
OG0000285	g23645	XP_009137650.1, XP_009143289.2
OG0000285	g42046	XP_009133539.2, XP_033130819.1, XP_018508817.2, XP_033130815.1
OG0000286	g44985, g44982, g44984	XP_033147875.1, XP_009146809.1, XP_033148625.1, XP_009147163.1, XP_033147883.1, XP_033147863.1
OG0000286	g49458	XP_033143334.1, XP_009138083.1
OG0000289	g39775	XP_009143948.1
OG0000289	g39783	XP_033146269.1
OG0000290	g32744	XP_033145241.1
OG0000291	g51227	XP_009141111.1
OG0000291	g6349, g13574	XP_009136172.2
OG0000292	g32988, g18507, g30203, g20814, g438, g12785, g49225, g30202, g473, g12784, g27889, g9642	XP_009141463.1, XP_033129381.1, XP_009151736.1, XP_009121368.1, XP_009151538.1, XP_018510873.1, XP_009113118.1
OG0000294	g25697	XP_033135386.1
OG0000295	g37063	XP_033142331.1
OG0000295	g27709	XP_033135955.1
OG0000296	g1252	XP_009120430.1, XP_033142716.1
OG0000296	g28714	XP_009126729.2, XP_033141242.1, XP_009126731.2, XP_009145270.2, XP_033141241.1, XP_033141237.1
OG0000297	g25175	XP_033138935.1, XP_033134305.1, XP_033138851.1, XP_033143947.1, XP_033138738.1, XP_033144126.1
OG0000297	g30421, g30418, g30424, g30425, g21279, g20461	XP_033139365.1, XP_033143414.1, XP_009124810.2, XP_033133917.1, XP_033139180.1, XP_033148272.1, XP_033139128.1, XP_033143391.1, XP_033134302.1, XP_033138901.1, XP_033143394.1, XP_033139071.1, XP_033139264.1, XP_033139331.1, XP_033138900.1, XP_033131794.1, XP_033129362.1, XP_033138991.1, XP_033137951.1
