Orthogroup	Cochlearia_excelsa	Noccaea_praecox
OG0000125	g6675	Np007G3813400
OG0000126	g16331	Np004G2155700, Np002G1082900, Np006G3480500, Np030G4400000, Np030G4398400
OG0000126	g8607, g29944, g38807, g43388	Np002G0902700
OG0000126	g53532, g24771, g30546	Np002G1171100
OG0000126	g41907, g14623	Np001G0233600
OG0000126	g11646	Np001G0262900
OG0000126	g16333	Np004G2191600
OG0000127	g41348	Np003G1510700
OG0000127	g19182	Np001G0565000
OG0000127	g2919, g1294, g28781	Np003G1523500, Np001G0457300
OG0000127	g39998	Np006G3598300
OG0000128	g2010	Np001G0645400
OG0000128	g2009	Np001G0644700, Np001G0644900
OG0000128	g50627	Np001G0644500
OG0000129	g45131	Np002G0866100
OG0000129	g45103, g45101	Np005G3118200
OG0000129	g9880	Np001G0064000, Np001G0063300, Np001G0086000
OG0000134	g18420	Np003G1378400
OG0000136	g1845, g27817, g24476	Np007G3980200
OG0000137	g1010	Np003G1600600
OG0000137	g1011	Np003G1600500
OG0000137	g1009	Np003G1602300
OG0000143	g4139, g16474	Np004G2289300
OG0000148	g6399	Np001G0107700
OG0000150	g34628	Np002G1102100, Np006G3465100, Np005G2952600
OG0000151	g19126	Np001G0587000
OG0000151	g19128	Np001G0586800
OG0000151	g51765	Np006G3339200
OG0000151	g2235	Np001G0586700
OG0000151	g2346	Np001G0563500
OG0000151	g51633	Np006G3374700
OG0000151	g29346	Np003G1404000
OG0000152	g4677, g16585, g46635, g52312, g572, g39544, g37857, g1370	Np011G4358800
OG0000152	g37414, g25624, g44199, g50733, g573	Np003G1873800
OG0000152	g47081, g14551, g36331, g48933, g14532, g42973, g23244, g43142, g48937, g53052, g25218, g22864, g35462, g30026	Np002G0970200
OG0000153	g37875, g37876	Np004G2521100
OG0000154	g36466, g36467	Np004G1998200
OG0000155	g36320, g54169, g36224, g24260	Np007G3980100, Np003G1771100, Np003G1806600, Np003G1630300, Np003G1842800, Np002G0986800, Np003G1349300
OG0000158	g51427	Np002G0878300
OG0000159	g43495, g43119	Np005G3080900
OG0000159	g35382, g43640, g42719, g19947	Np008G4256300, Np006G3412600, Np007G3979900, Np005G2983500, Np008G4256500
OG0000160	g5985	Np007G3739600
OG0000160	g23426	Np005G2740000
OG0000160	g1105	Np003G1560700
OG0000160	g6339	Np007G3899700
OG0000160	g11547	Np001G0430500
OG0000160	g46563	Np002G0711700
OG0000162	g11480	Np004G2052000
OG0000162	g28290	Np007G3727700
OG0000162	g11479	Np001G0244500
OG0000163	g43620	Np003G1731400, Np002G1026100
OG0000164	g33080, g33073, g33069, g14660, g26417	Np007G4010900, Np004G2250900, Np008G4276900, Np009G4319300, Np006G3505100
OG0000164	g15914	Np004G2250800
OG0000164	g33101, g27890, g43403, g34933, g14570	Np002G1058000
OG0000166	g46162	Np004G1974000, Np001G0560100
OG0000169	g53988	Np004G2006300, Np004G2270200, Np001G0564500, Np004G2270300
OG0000170	g52256	Np006G3241500
OG0000171	g915, g28415	Np003G1641800
OG0000171	g14078	Np007G3768900
OG0000171	g28546	Np003G1582900
OG0000171	g17072	Np005G2770300
OG0000172	g4028	Np003G1644100, Np006G3712300, Np004G1991300, Np004G1900300
OG0000174	g52379	Np004G2073400, Np002G0998200, Np004G2311300, Np004G2306100, Np005G2829600, Np005G2992600, Np003G1659900, Np003G1696800, Np003G1769800
OG0000174	g50178	Np002G1029900
OG0000175	g29297	Np003G1416000
OG0000175	g50814	Np001G0685700, Np006G3217800
OG0000177	g27488, g50732, g31972	Np002G0868200, Np007G3897800, Np002G0760200
OG0000178	g40442	Np003G1833700
OG0000178	g45169	Np003G1835300
OG0000178	g45173	Np003G1834900, Np003G1834200
OG0000181	g14466, g22094, g52314, g8812, g52744, g49240, g9145, g48304, g15754, g4250, g48882, g35200, g52722, g41903, g4682, g52718, g3351, g43498, g52536, g21850, g16123, g52340, g3494, g42896, g21119, g43462, g4365, g8900, g51215, g34855, g3349, g9312, g34508, g14475, g34868, g33612, g16133, g51357, g51452, g7995, g52901, g7972, g20491, g53721, g9279, g52457, g48253, g21247, g33577, g41925, g41923, g3239, g14976, g43472, g25956, g38804, g43258, g53356, g53361, g18560, g42852, g49038, g49121, g54409, g8813, g24912, g42902, g16446, g42733, g33524, g52319, g42777, g8899, g34822, g42805, g14656, g25102, g24925, g15727, g14980, g14969, g34245, g20867, g3792, g38668, g20837, g26459, g26274, g42512, g26628, g53977, g30191, g4270, g17763, g25103, g16445, g33518, g14819, g22029, g43186, g34988, g19896, g3777, g26155, g19916, g34221, g48302, g15871, g26542, g26497, g14975, g52541, g52409, g30585, g54204, g34901, g9016, g42020, g22021, g33356, g49037, g34319, g53613, g16371, g42853, g33576, g53939, g14657, g15009, g3486, g14990, g21248, g43116, g14728	Np006G3508200
OG0000182	g27624	Np001G0465800, Np003G1776200
OG0000183	g18117	Np002G0949900, Np001G0612700, Np005G3124900
OG0000183	g761, g28899	Np001G0436300
OG0000183	g11258	Np006G3306600
OG0000183	g2056, g38152	Np003G1497800
OG0000183	g40143	Np006G3615500
OG0000184	g11846	Np007G3795700
OG0000185	g11864	Np001G0633400, Np001G0633500, Np004G2438100, Np004G2439800, Np004G2439100, Np001G0026600, Np001G0030000, Np001G0688200
OG0000189	g47947	Np005G2675300
OG0000189	g13998, g6044	Np007G3753800
OG0000189	g23036	Np007G3769000
OG0000189	g50117	Np002G0772800, Np004G2354100
OG0000192	g25906, g25905, g25909, g25912, g25904	Np003G1311400
OG0000192	g25911	Np004G2432400
OG0000192	g17137	Np005G2794900, Np004G2432200
OG0000193	g6133, g6386, g39569, g39573, g2100, g39563, g6136, g6130	Np004G1960100, Np004G1960300
OG0000193	g39564, g2101	Np004G2176400
OG0000194	g32237, g28166, g50078, g23649, g51802	Np002G1056600
OG0000196	g53972, g23981	Np005G3188800
OG0000197	g24122	Np004G2439300, Np002G1112700, Np005G2896400, Np001G0033100
OG0000197	g17408	Np005G2896800, Np005G2896900
OG0000198	g10793	Np001G0273100
OG0000198	g31564	Np004G2415000
OG0000198	g49926	Np004G2414700
OG0000199	g47707	Np005G3095000
OG0000200	g40675	Np004G2544000
OG0000200	g32383	Np004G2120000
OG0000200	g40674	Np004G2543900
OG0000200	g27686	Np003G1654700
OG0000202	g1023, g25454, g25477	Np002G1149700, Np007G3791900
OG0000203	g2360	Np001G0632300
OG0000205	g11567	Np009G4305400, Np002G1035400, Np010G4327900, Np004G2209100, Np007G3966500
OG0000206	g8618, g48844, g29953, g30349, g34591, g45346, g42202, g30177, g35498, g42663	Np003G1786800
OG0000209	g49840, g49834, g49829	Np004G2336500
OG0000210	g26821	Np002G1162900
OG0000211	g43500, g43665	Np007G4123300
OG0000214	g37022	Np004G2167500
OG0000215	g449	Np007G4021500, Np002G1038000
OG0000216	g41090, g41083, g41086	Np002G1121800
OG0000219	g18526, g7663	Np005G3102000, Np002G0871700
OG0000222	g4529, g35092, g8532, g36951, g38875, g35824, g36811, g35009, g15547, g19660, g9434	Np003G1707700
OG0000222	g24943, g20945, g20027	Np003G1700600
OG0000225	g4045	Np002G0730400
OG0000226	g46771	Np005G3166700
OG0000229	g26214	Np006G3473000
OG0000229	g24726	Np002G1043000
OG0000230	g2000	Np001G0641400
OG0000233	g45483	Np003G1335200
OG0000233	g29622	Np003G1335400
OG0000233	g45482	Np003G1335100
OG0000233	g29623	Np005G2911800
OG0000234	g45347	Np004G2055100
OG0000235	g40743	Np005G3142900
OG0000235	g11302	Np005G3191700, Np005G3191200, Np005G3197900, Np006G3375200
OG0000236	g11672	Np002G0865900, Np002G0866200, Np002G0866000
OG0000236	g6598	Np007G3825300, Np007G3825800
OG0000236	g13483	Np007G3825000
OG0000237	g11805	Np007G3835000
OG0000237	g36933	Np007G3814600
OG0000238	g44677	Np002G0845400
OG0000239	g2261, g45344, g44563, g51060, g10741, g28476, g5898, g32750	Np003G1674300, Np001G0362700, Np001G0271800, Np003G1818900, Np002G0913500, Np007G4007300, Np001G0271700
OG0000241	g17320	Np005G2864100, Np003G1837500
OG0000242	g10112	Np001G0141900
OG0000243	g27682	Np004G2125200
OG0000244	g25493	Np003G1858400
OG0000244	g39627	Np007G3936600
OG0000244	g40712	Np003G1848200, Np003G1848100
OG0000245	g15848	Np004G2322800, Np006G3313100, Np003G1676900
OG0000246	g51604	Np001G0396200, Np006G3384400
OG0000246	g37185, g51605, g43105, g43113	Np006G3384100, Np003G1776100
OG0000247	g27759, g27721	Np004G2538200, Np003G1780900, Np003G1801100, Np003G1791800, Np003G1778100, Np003G1777900, Np003G1786000, Np004G2175400
OG0000249	g32697	Np004G2068100
OG0000249	g35682, g42542	Np009G4325100
OG0000249	g16095, g42905	Np001G0129900, Np003G1744700
OG0000249	g34924, g34773, g26678	Np007G4050900, Np005G2822000
OG0000250	g40469	Np003G1507100, Np003G1848500
OG0000251	g16641	Np001G0491300, Np001G0226800, Np001G0226600
OG0000252	g40852	Np002G1217000, Np002G1216400, Np002G1216900, Np002G1216600
OG0000253	g54073	Np003G1267100, Np003G1271600
OG0000253	g12277	Np007G4088500
OG0000253	g7492	Np007G4134200
OG0000253	g5784, g45315	Np006G3304500, Np003G1267200
OG0000254	g47116, g47114, g17643	Np005G3023700, Np005G3023600
OG0000254	g47117	Np005G3024300
OG0000255	g52606, g16443	Np006G3497300
OG0000255	g6529	Np003G1707800
OG0000257	g44426	Np002G0773000, Np001G0171800, Np001G0168200
OG0000259	g1607	Np001G0461900
OG0000259	g6897	Np007G3830200
OG0000260	g19610	Np001G0405800
OG0000262	g4737, g46874	Np004G2283300, Np002G1124100
OG0000262	g43603	Np002G1139000, Np007G4037400, Np002G1236600
OG0000263	g910, g3712	Np004G2041700
OG0000265	g30948, g25301, g11542, g43509, g3110, g32825, g14672	Np005G3140200, Np007G4120400, Np002G0744800, Np002G0778500, Np003G1560300, Np004G1972500, Np006G3567500, Np004G2255600, Np001G0314500
OG0000267	g34874	Np001G0402800
OG0000267	g34899	Np006G3503500
OG0000267	g52730	Np001G0079700
OG0000268	g35054	Np005G2764400
OG0000268	g25628, g50735, g44198	Np011G4358700
OG0000269	g28758	Np003G1526500
OG0000269	g2910, g2936	Np001G0459000, Np001G0458900
OG0000269	g39974	Np004G2521600
OG0000270	g41044	Np002G1237700
OG0000270	g40880	Np006G3619100
OG0000274	g47338, g33147, g14472, g44486, g21632, g42257, g21852, g21844, g36809, g10312	Np002G1028400
OG0000274	g45298	Np004G2151900
OG0000274	g14940	Np002G1089600, Np007G4175900
OG0000276	g34448, g33115	Np002G1070200, Np001G0402600
OG0000276	g15118, g44910	Np007G4034600, Np007G3963500
OG0000277	g18216, g23060, g18323	Np007G3772100
OG0000277	g50111, g27445, g31888	Np002G0777200
OG0000278	g32189	Np004G2089700
OG0000278	g38273, g38276	Np005G3116600
OG0000278	g46809, g46812, g46827	Np005G3117100
OG0000279	g11018, g11016, g11024	Np001G0387500
OG0000279	g40527, g40528, g40529	Np002G1141200, Np003G1803300
OG0000282	g47412	Np006G3612000
OG0000282	g53736	Np004G2027200, Np005G3148900, Np005G2741000
OG0000283	g10623, g22201, g30263, g20011, g19891, g2550, g43075, g53035, g26096, g3992, g52989, g16553, g53516, g53724	Np005G2968000, Np003G1722900
OG0000283	g15621, g48271, g41887, g15633	Np006G3504200
OG0000285	g47372	Np005G2879700
OG0000286	g41270, g44985, g44982, g44984	Np003G1578100
OG0000286	g52037	Np006G3225600
OG0000286	g49458	Np003G1257000
OG0000290	g40828	Np002G1239500, Np002G0914000
OG0000290	g40830	Np002G1239700, Np002G1239800
OG0000291	g6346	Np007G3891600
OG0000291	g51227	Np005G2987000
OG0000292	g32988, g18507, g30203, g20814, g438, g12785	Np003G1428400, Np005G3200500
OG0000294	g51379, g32720, g28307, g28263, g25697	Np002G1225100
OG0000295	g37063	Np005G2760100
OG0000295	g27709	Np004G2108200
OG0000296	g1252, g28701, g28702	Np003G1534000, Np007G4243900, Np003G1534400
OG0000296	g28714	Np003G1539300
OG0000296	g1225	Np003G1534300
OG0000297	g25161	Np003G1702400
OG0000298	g32687	Np001G0361700, Np004G2066800, Np004G2066700
OG0000304	g50554	Np003G1831200
OG0000304	g51896	Np006G3316300
OG0000304	g51897	Np004G2005100, Np004G2005300
OG0000305	g50458	Np004G2111200
OG0000307	g41020, g1000, g999	Np007G3778000, Np007G3777800, Np007G3729400, Np005G3140500
OG0000307	g24015, g31669, g11568, g36491	Np007G3777700
OG0000308	g11113, g11114	Np001G0413900, Np001G0413800, Np001G0414200, Np001G0414100
OG0000309	g849, g41323	Np005G3043400
OG0000310	g16418, g24955, g17151, g5821, g16273, g11350, g26740, g46272, g53560, g26312, g27927, g17497, g1909, g25588, g10007, g32481, g18535, g52980, g25639, g25649, g6342, g24756, g14373, g35901, g6475, g12805, g23867, g7195, g39871, g16776, g53375, g19090, g17877, g41521, g17642, g17861, g16715, g17209, g42752, g3943, g27218, g10614, g27035, g10856, g12439, g6304, g22417, g22430, g38116, g10692, g1097, g7194, g44014, g17208, g19091, g6476, g23866, g25026, g26739, g19089, g39653, g639, g36820, g16769, g5674, g36427, g43777, g40532, g43794, g13340, g42178, g34542, g40664, g13691, g28652, g6282, g46409, g27036, g10748, g41264, g51766, g46908, g24709, g46444, g36587, g22875, g11466, g23888, g49022, g23868, g25640, g28653, g12806, g53747, g52889, g35856, g26313, g53789, g11347, g52175, g6281, g13761, g3061, g4911, g3331, g53376, g10855, g7196, g4004, g3944, g36588, g27217, g10615	Np006G3483500
OG0000312	g34486	Np001G0253500
OG0000313	g13846, g23784	Np006G3319700
OG0000314	g1672	Np003G1725200
OG0000314	g41968	Np001G0349500
OG0000314	g49276	Np003G1725100
OG0000314	g27333	Np002G0900000
OG0000316	g7145, g7146	Np007G4052400
OG0000316	g12171	Np007G4052300
OG0000316	g12173, g12193	Np002G1064100
OG0000318	g43847	Np004G2401400
OG0000318	g31636	Np004G2401300
OG0000320	g39023, g15482, g22561	Np003G1684900
OG0000320	g11616, g38570	Np008G4290800
OG0000320	g21086	Np007G4043300
OG0000320	g11617	Np008G4290700
OG0000320	g21631, g38950, g21782, g34586, g9355, g33680, g15407, g21660, g8315, g8357, g48435, g30183, g38569, g48098, g21770, g22560	Np003G1728200
OG0000321	g54159	Np004G1971000
OG0000321	g41419	Np003G1478600, Np003G1478700
OG0000322	g26081, g26058	Np005G2608200, Np005G2608600, Np005G2607900
OG0000323	g44591	Np004G2384500
OG0000325	g26947, g49462	Np004G2554700
OG0000325	g51329	Np006G3577000
OG0000325	g30904	Np004G2554500
OG0000325	g51309	Np006G3570800
OG0000327	g26940	Np005G2894400, Np005G2895700, Np005G2894300
OG0000328	g13376	Np007G3808000
OG0000328	g13375	Np007G3807400
OG0000329	g24516, g24521	Np005G3045800
OG0000329	g37784, g53311, g37787, g53330, g53326, g53348, g53328	Np004G2324000, Np005G3144800
OG0000330	g17997, g17998, g44586	Np002G0817100, Np002G0817000
OG0000330	g44587	Np002G0817200
OG0000331	g25429, g39522	Np003G1874800
OG0000331	g6947	Np007G3925500
OG0000332	g24568, g44176	Np002G1180900
OG0000334	g4402	Np001G0128900, Np001G0128700
OG0000334	g43359	Np006G3520700
OG0000334	g53580, g43677	Np002G0884600, Np002G0934800
OG0000335	g1956	Np007G3788800, Np001G0652400, Np001G0653300
OG0000336	g31190, g27091, g27095, g31209	Np004G2494000, Np002G1126300, Np004G2495700, Np002G1118200
OG0000338	g50433, g35440	Np004G2105600
OG0000339	g17631	Np001G0393100
OG0000339	g17712, g53651	Np005G3091300
OG0000344	g36278	Np007G3786100
OG0000345	g29557, g39719	Np001G0410500
OG0000345	g45514	Np003G1357300
OG0000345	g26927, g49447, g30863	Np004G2560200
OG0000346	g2365	Np001G0560600
OG0000346	g10579	Np001G0228500, Np001G0228200, Np001G0228300
OG0000347	g52289	Np006G3234300
OG0000348	g50668	Np003G1858900
OG0000349	g1282	Np003G1527100
OG0000350	g13403, g13402	Np007G3817600, Np007G3817500, Np007G3817800, Np007G3824500, Np007G3824300, Np007G3845500, Np007G3845200, Np007G3829000
OG0000351	g12309	Np007G4098900, Np005G2793500, Np005G2793600, Np007G4098800
OG0000356	g51011	Np006G3652400
OG0000357	g32419, g32420, g50521	Np004G2131300, Np004G2131200
OG0000357	g51445, g37083	Np006G3421100
OG0000358	g54187	Np006G3613300
OG0000359	g47638	Np005G2774100
OG0000362	g52587	Np005G2824200
OG0000362	g35345, g4371	Np003G1671300, Np008G4271100, Np003G1653100, Np001G0541800, Np001G0386300, Np002G0787100, Np002G0996100, Np004G2561400, Np006G3478600
OG0000362	g43613, g4131, g4234, g3255, g33492, g25276, g43263, g20304, g3787, g16102, g4130, g35341, g25266, g43262, g41821, g36457, g12619, g25261, g25259, g43259, g33494, g3251, g25071, g9678, g35281, g34308, g9679, g35248	Np005G2740100, Np001G0427800, Np006G3326900, Np004G2558000, Np005G3120800, Np007G3892600
OG0000363	g53411, g29745	Np003G1299400
OG0000363	g27806	Np004G2083300
OG0000363	g50959	Np006G3677200
OG0000364	g37360, g37362, g37913, g17870	Np006G3313600, Np006G3314900, Np006G3313700, Np006G3584200, Np004G2086200
OG0000364	g51921	Np006G3314300
OG0000365	g50367	Np004G2256300
OG0000367	g18012	Np002G0859300, Np002G0859700
OG0000368	g11422, g2833	Np001G0464500, Np001G0465000, Np001G0464400
OG0000369	g4480, g4569, g4675, g4768, g6892, g51876, g6424	Np007G3873300, Np007G3872900, Np007G3878000, Np003G1659100, Np006G3612900
OG0000370	g6467	Np007G3881700
OG0000371	g53445	Np005G2999900
OG0000371	g11614	Np005G2999800
OG0000375	g3460, g26000, g26728, g48279, g35564, g42661, g14340, g53194, g35740, g25090, g26814, g49158, g24703, g25124, g34269, g53637, g22260, g48278, g25031, g26729, g4719, g35251, g24668, g42660, g42669	Np003G1608200
OG0000376	g41000	Np002G1165100
OG0000377	g47983	Np005G2692900
OG0000377	g47982	Np005G2692800
OG0000377	g22842	Np005G2692700
OG0000379	g1514	Np001G0262000
OG0000379	g19165	Np001G0572200
OG0000380	g19547, g28753	Np003G1532600
OG0000380	g28797, g28774, g28802	Np003G1521100, Np003G1521000, Np001G0458000
OG0000381	g43972, g18058, g26185	Np002G0731800
OG0000381	g23603	Np001G0032900, Np006G3437800, Np006G3437400, Np002G0731900
OG0000382	g44023	Np003G1866800
OG0000382	g37230	Np006G3368000
OG0000383	g11293, g11292, g11294	Np001G0576800, Np001G0576700, Np001G0576600
OG0000384	g10911	Np001G0337300
OG0000384	g10910, g40670	Np006G3602100, Np006G3601800, Np001G0096600
OG0000385	g23311	Np005G2714300
OG0000386	g50718	Np004G2069500
OG0000386	g32707	Np004G2074600, Np004G2076900, Np004G2072700
OG0000386	g32710	Np004G2074700, Np004G2078500, Np004G2079300, Np004G2073500, Np004G2071300, Np004G2074900
OG0000388	g13288	Np007G3923800, Np007G3923600, Np007G3924100, Np007G3782200
OG0000388	g34348, g35026, g34350, g28458, g28439, g35303	Np003G1624100, Np003G1624300
OG0000389	g43635, g1338, g1343	Np003G1571700, Np007G3923900, Np004G2014700, Np004G2017900
OG0000390	g50242	Np005G2754700
OG0000390	g27516	Np004G2324400
OG0000391	g7432	Np005G3125100
OG0000392	g47536	Np005G2809800, Np005G2809900, Np005G2809300, Np005G2809500, Np005G2809700
OG0000393	g46706	Np005G3148700
OG0000393	g46707, g53730	Np005G3147700
OG0000394	g7070, g7071, g7072	Np007G4031600
OG0000395	g49902	Np004G2427700
OG0000396	g16098	Np006G3286600
OG0000397	g6928	Np007G3928300
OG0000398	g22154	Np005G2718300
OG0000399	g39537, g25452	Np003G1871200
OG0000399	g41120	Np002G1076800, Np002G1077300
OG0000399	g31165	Np004G2500200
OG0000401	g30521, g8181, g42328, g42333, g42330, g38642, g48362, g33792, g22011, g9207, g38585, g21566, g20989, g3528, g42332, g21775, g21550, g16513, g15679, g22531, g3523, g20024, g38602, g20539, g15462, g20484, g20530, g33863, g48912, g42470, g21197, g9420, g21204, g9350, g38853, g15476, g42415, g15128, g9369, g20932, g24693, g9133, g26551, g22099, g34156, g21656, g9026, g39312, g21081, g20730, g34645, g33948, g20978, g9527, g21988, g49139, g43127, g15072, g33183, g20277, g8493, g21026, g21054, g15269, g30621, g20526, g33767, g20770, g54391, g3508, g21313, g49855, g38770, g21619, g15218, g42419, g34130, g34067, g21037, g15101, g9485, g52765, g21720, g21282, g38703, g15216, g19835, g42297, g49104, g49105, g38931, g42334, g52771, g53331	Np006G3465200
