Orthogroup	Cochlearia_excelsa	Alyssum_gmelinii
OG0000207	g52806	Ag024G2857500
OG0000208	g33150, g21459, g33511, g33550	Ag008G0951300, Ag029G3116900, Ag034G3931200, Ag013G1421500
OG0000209	g5026	Ag034G3863700
OG0000209	g49840, g49834, g49829	Ag034G3859800, Ag031G3345400, Ag058G4976900, Ag006G0806100, Ag011G1197300, Ag034G3855000, Ag034G3854900, Ag034G3850200
OG0000210	g26821	Ag004G0616900
OG0000210	g1914	Ag031G3221000
OG0000214	g2449, g32347	Ag016G2293400
OG0000215	g449	Ag061G5039900, Ag040G4337500
OG0000216	g25664	Ag030G3133600
OG0000216	g41090, g41083, g41086	Ag002G0262400
OG0000219	g40833, g27764, g39817, g18526, g7663	Ag015G2278200, Ag013G1733900, Ag003G0403300
OG0000220	g11348	Ag017G2420400
OG0000220	g26314, g18518, g13342, g25651, g13763, g10009, g3059, g53788, g5671, g53558, g42177, g6280, g27925, g26744, g11346	Ag075G5290300
OG0000221	g4264, g37418, g16017, g28616, g34276, g15805, g31881, g48923	Ag076G5309600
OG0000221	g41785, g6733, g14207, g32627, g45157, g4236, g53404, g41761, g48924, g17798, g2498, g23587, g32642, g45252, g40135, g50684, g41375, g4779	Ag034G4051900
OG0000223	g46938, g34690, g28576	Ag025G2912300
OG0000225	g4045	Ag025G2955300
OG0000229	g13978	Ag031G3248700
OG0000229	g26214	Ag013G1568700
OG0000230	g18915	Ag039G4289100, Ag031G3254100, Ag031G3253000, Ag031G3254300, Ag031G3402900, Ag031G3254500, Ag031G3254400, Ag031G3254600, Ag031G3402700
OG0000230	g2000	Ag031G3255600, Ag031G3298100, Ag031G3298200
OG0000233	g5538, g45482	Ag013G1570500
OG0000233	g29623	Ag031G3246600
OG0000234	g45347	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200
OG0000235	g40743	Ag004G0433900, Ag004G0434000
OG0000237	g11805	Ag027G3032700
OG0000238	g44676, g44668, g44669, g44677	Ag034G4055200
OG0000241	g17320	Ag033G3624000, Ag033G3623800, Ag033G3623900, Ag033G3623500, Ag066G5155300, Ag087G5425900, Ag087G5425400, Ag066G5154800, Ag066G5154900, Ag087G5425500
OG0000242	g10112	Ag025G2907300, Ag053G4869700, Ag060G4999200
OG0000244	g25493	Ag016G2372100
OG0000244	g40712	Ag016G2373600
OG0000246	g37185	Ag054G4896600, Ag039G4258400
OG0000246	g51603	Ag054G4896300
OG0000247	g49523, g27759, g27721	Ag014G2114700, Ag014G2114900, Ag014G2114800, Ag014G2114500, Ag014G2114600, Ag027G3032000, Ag034G3721900, Ag033G3509400, Ag042G4395500, Ag033G3506700, Ag001G0009300, Ag007G0907500
OG0000249	g35682, g42542	Ag014G2125100, Ag014G2124700, Ag016G2360300
OG0000249	g16095, g42905, g32698	Ag033G3520600
OG0000249	g16094, g26699, g24901	Ag029G3101300, Ag028G3086800
OG0000251	g16641	Ag034G3997100, Ag003G0404600, Ag031G3334700
OG0000251	g39309	Ag001G0018700
OG0000252	g40852	Ag002G0152300
OG0000253	g54073	Ag066G5151200
OG0000253	g12277	Ag014G1951000
OG0000253	g5784, g45315	Ag039G4275200, Ag001G0017200, Ag022G2773000
OG0000254	g47115	Ag007G0925500
OG0000257	g44426	Ag048G4692100, Ag048G4691500, Ag048G4692300
OG0000259	g1607	Ag039G4215200, Ag039G4215400, Ag039G4215300, Ag050G4772900, Ag039G4214200, Ag039G4214100, Ag039G4213800, Ag039G4213700, Ag014G2073900
OG0000262	g4737, g46874	Ag024G2853300, Ag002G0096900, Ag002G0097100, Ag002G0098000, Ag024G2853000, Ag024G2853600, Ag002G0097600, Ag002G0097200, Ag024G2853800
OG0000262	g43603	Ag024G2855100, Ag002G0111100, Ag063G5081500, Ag063G5080600, Ag024G2856400, Ag002G0095700, Ag024G2866300, Ag024G2866100, Ag024G2865000, Ag024G2865200, Ag024G2864400, Ag002G0095200, Ag002G0096500, Ag024G2855200, Ag024G2865500, Ag024G2854500, Ag063G5082300, Ag002G0110100, Ag024G2865100, Ag024G2864700, Ag002G0153000, Ag002G0095600, Ag024G2856300, Ag024G2855400, Ag002G0096300
OG0000262	g24889	Ag024G2871800, Ag024G2871300, Ag024G2852700, Ag002G0098100
OG0000265	g30948, g25301, g11542, g43509, g3110, g32825, g14672	Ag067G5197400, Ag029G3122800
OG0000266	g28434, g45026	Ag002G0170300, Ag002G0265300, Ag052G4847600, Ag037G4134300, Ag016G2384100, Ag039G4285100, Ag039G4330200, Ag053G4870600, Ag039G4329300, Ag033G3503900, Ag023G2833700, Ag045G4506200, Ag007G0871300, Ag040G4343700, Ag022G2668000, Ag040G4342600
OG0000267	g34899	Ag088G5435900, Ag061G5036200
OG0000267	g52730	Ag038G4178800, Ag004G0593300, Ag043G4450900, Ag018G2437000, Ag065G5123900, Ag026G3001500, Ag031G3366700
OG0000267	g42218, g42234	Ag086G5422800, Ag048G4600400, Ag012G1299600, Ag073G5260400
OG0000268	g44991	Ag016G2388000
OG0000268	g53121, g53878, g53859, g50734	Ag039G4274900
OG0000268	g17915, g5948, g4147, g53120, g22863, g25628, g50735, g44198, g32701, g51641, g27914, g10990, g52236, g48936, g35463	Ag029G3091000
OG0000269	g28758	Ag004G0636600, Ag004G0635100, Ag004G0636400, Ag007G0892200
OG0000269	g2910, g2936	Ag016G2389000
OG0000269	g39974	Ag013G1620300, Ag013G1620400, Ag013G1620600
OG0000270	g41044	Ag002G0132900, Ag002G0109500, Ag063G5083000
OG0000270	g40880	Ag002G0160600, Ag002G0160400
OG0000274	g47338, g33147, g14472, g44486, g21632, g42257, g21852, g21844, g36809, g10312	Ag011G1223200, Ag016G2295900
OG0000274	g14940	Ag015G2260200
OG0000275	g22735	Ag034G3875100, Ag011G1056100
OG0000276	g34448, g33115	Ag078G5381700, Ag045G4512800, Ag048G4721900
OG0000276	g15118, g44910	Ag031G3228600, Ag007G0859000, Ag002G0276900, Ag036G4121300, Ag013G1378700, Ag041G4361400, Ag025G2952900
OG0000277	g18216, g23060, g18323	Ag011G1147800
OG0000278	g38273, g38276	Ag054G4882600, Ag054G4885700, Ag050G4747300
OG0000279	g11018, g11016, g11024	Ag006G0844200, Ag016G2337000
OG0000279	g40527, g40528, g40529	Ag066G5133900, Ag016G2336900, Ag006G0843600
OG0000282	g53736	Ag050G4769600, Ag050G4770100, Ag033G3645200, Ag033G3533200, Ag033G3507100, Ag033G3532600, Ag033G3532100, Ag004G0710300, Ag033G3530400, Ag014G1930300, Ag014G1930100, Ag014G1930900, Ag014G1930800, Ag014G1930600, Ag014G1930500, Ag033G3532400, Ag033G3531500, Ag033G3532300, Ag033G3611000, Ag033G3611100, Ag033G3610800, Ag033G3614700, Ag033G3609700, Ag050G4769500, Ag033G3533000
OG0000283	g22201, g30263, g20011, g19891, g2550, g43075, g53035, g26096, g3992, g52989, g16553, g53516	Ag066G5158700
OG0000283	g53724	Ag048G4720200, Ag056G4950200, Ag004G0743600
OG0000285	g47372	Ag033G3606300
OG0000285	g49774, g23645, g17338	Ag033G3605400
OG0000286	g41270	Ag003G0333300, Ag003G0333800, Ag003G0333900
OG0000286	g44985, g44982, g44984	Ag002G0119000
OG0000286	g49458	Ag011G1174800
OG0000288	g54300, g26198, g32873, g23186, g32999, g49511, g22605, g3280, g3645, g4167, g24937	Ag039G4330500, Ag033G3504600, Ag039G4285400, Ag023G2834000, Ag045G4506700, Ag007G0870800, Ag040G4343400, Ag040G4342900, Ag033G3504200, Ag016G2383200, Ag039G4328800, Ag021G2628500, Ag011G1167700, Ag076G5315200, Ag007G0869600, Ag017G2430500, Ag041G4354400, Ag013G1396000
OG0000289	g39775, g39783	Ag001G0007500, Ag032G3460700
OG0000290	g40830	Ag016G2343100, Ag024G2877300
OG0000291	g6349, g13574	Ag068G5230800
OG0000294	g51379, g32720, g28307, g28263	Ag013G1499400, Ag013G1499300
OG0000294	g25697	Ag013G1428100, Ag011G1168600, Ag011G1169000, Ag013G1683000, Ag031G3261900, Ag031G3261800, Ag031G3261700, Ag002G0131200, Ag002G0131300, Ag002G0131600, Ag002G0130900, Ag002G0131500, Ag002G0130700
OG0000295	g37063	Ag023G2804700
OG0000295	g27709	Ag013G1715800
OG0000296	g1252, g28701, g28702	Ag031G3329800, Ag004G0650600
OG0000296	g28714	Ag004G0706200, Ag025G2921300, Ag004G0655000
OG0000296	g1225	Ag004G0653000, Ag004G0657900, Ag004G0657700, Ag004G0658000
OG0000297	g25175	Ag020G2577900
OG0000298	g32687	Ag052G4862800, Ag015G2271900
OG0000303	g53852, g33562, g32888, g26702	Ag008G0955800, Ag046G4526900
OG0000303	g26634	Ag039G4329900
OG0000304	g50556	Ag039G4204200, Ag039G4204300
OG0000304	g51896	Ag039G4234500, Ag039G4235300, Ag039G4235000
OG0000305	g53520, g51878	Ag033G3491000, Ag077G5320200, Ag033G3491200, Ag033G3491100, Ag039G4257100
OG0000306	g13807, g46733	Ag049G4725900
OG0000307	g41020, g1000, g999	Ag013G1490100, Ag013G1490200
OG0000307	g11568	Ag034G3906800
OG0000307	g36491	Ag001G0055100, Ag001G0054700, Ag001G0054800, Ag004G0720800, Ag001G0061400, Ag048G4591800, Ag072G5253600, Ag001G0048900, Ag078G5365200, Ag048G4665600, Ag048G4620000, Ag048G4586800, Ag048G4586700, Ag004G0726400, Ag034G3956700, Ag050G4767200, Ag027G3061400
OG0000308	g11113, g11114	Ag013G1676700, Ag013G1676900, Ag013G1676600, Ag013G1677000
OG0000309	g849, g41323	Ag011G1209100
OG0000311	g20487	Ag108G5479800, Ag108G5480100, Ag105G5478800, Ag103G5476800, Ag427G5500100, Ag118G5481700, Ag105G5479000, Ag423G5497100, Ag088G5445700, Ag455G5509700, Ag118G5482100, Ag786G5514800, Ag365G5494100, Ag448G5507700, Ag364G5493100, Ag423G5497200, Ag786G5514900, Ag103G5476700, Ag118G5481800, Ag427G5500400, Ag786G5514700, Ag423G5498000, Ag454G5508800, Ag463G5511700, Ag364G5493400, Ag365G5494000, Ag138G5487600, Ag786G5514500, Ag423G5498600, Ag365G5493600, Ag448G5507800, Ag448G5507200, Ag103G5476600, Ag138G5487500, Ag105G5477600, Ag364G5492900, Ag441G5505300, Ag423G5498400, Ag423G5497900, Ag105G5478000, Ag088G5445800, Ag462G5511400, Ag454G5509000, Ag423G5497800, Ag427G5500200, Ag108G5480400, Ag365G5495100, Ag441G5505100, Ag448G5507600, Ag423G5497700, Ag138G5487800, Ag138G5487300, Ag108G5480000, Ag454G5508600, Ag103G5476300, Ag454G5508700, Ag365G5493500, Ag103G5476100, Ag423G5498200, Ag103G5476000, Ag364G5492800, Ag448G5507400, Ag365G5494900, Ag364G5493300, Ag455G5509400, Ag038G4144200, Ag105G5477000, Ag105G5478700, Ag108G5480600, Ag122G5482900, Ag464G5513100, Ag074G5265200, Ag122G5483100, Ag464G5512700, Ag356G5491100, Ag105G5477200, Ag448G5507100, Ag441G5505000, Ag423G5497500, Ag105G5478400, Ag427G5500600, Ag105G5478200, Ag365G5494200, Ag365G5493800, Ag455G5509600, Ag122G5483400, Ag356G5491700, Ag452G5508200, Ag356G5491200, Ag122G5484100, Ag452G5508300, Ag464G5513200, Ag122G5483900, Ag464G5512900, Ag122G5483700, Ag356G5491600, Ag074G5265400, Ag452G5508100, Ag122G5483000, Ag074G5265000, Ag105G5477900, Ag122G5483300, Ag350G5489700, Ag427G5499800, Ag103G5476200, Ag105G5478900, Ag105G5477700
OG0000312	g14467, g35227	Ag004G0687400
OG0000313	g23784	Ag039G4211800
OG0000314	g1672	Ag065G5124700
OG0000314	g41968	Ag039G4181900
OG0000314	g6082, g4525, g37385	Ag025G2923100
OG0000314	g27333	Ag012G1335500
OG0000314	g46975	Ag054G4894500, Ag057G4950500
OG0000316	g12167, g12172	Ag014G1997100, Ag014G1997000
OG0000316	g12173, g12193	Ag014G1998300, Ag014G1997300, Ag014G1997200, Ag014G1998500, Ag014G1998400
OG0000318	g43847	Ag048G4667000, Ag048G4666200, Ag048G4667200, Ag048G4666800, Ag048G4667400, Ag048G4666300, Ag048G4586600
OG0000318	g49471	Ag034G3704800, Ag034G3704600
OG0000318	g31636	Ag034G3897800
OG0000320	g11617	Ag013G1422600
OG0000321	g54159	Ag001G0020100, Ag001G0019600
OG0000321	g28972	Ag004G0557400
OG0000321	g41419	Ag004G0557500
OG0000325	g49462	Ag034G3702900
OG0000325	g30904	Ag034G3703000
OG0000325	g37954	Ag013G1671700
OG0000327	g26940	Ag022G2659500, Ag022G2659700, Ag022G2660500, Ag022G2659600, Ag033G3644800, Ag033G3644900
OG0000328	g13376	Ag014G2172200, Ag027G3069600
OG0000328	g13375	Ag027G3069300, Ag014G2172500
OG0000329	g24516, g24521	Ag007G0902000
OG0000329	g37784, g53311, g37787, g53330, g53326, g53348, g53328	Ag011G1193200, Ag011G1193800, Ag011G1193700, Ag011G1193600, Ag011G1194000, Ag011G1193100
OG0000330	g17997, g17998	Ag078G5330800
OG0000330	g44587	Ag078G5330400
OG0000330	g31719	Ag034G3928200
OG0000331	g25429, g39522	Ag019G2501200
OG0000331	g6947	Ag014G2057000
OG0000332	g24568, g44176	Ag002G0205300, Ag002G0205000, Ag002G0211300, Ag002G0207100, Ag002G0207600
OG0000334	g43888, g43360	Ag013G1404500, Ag016G2317100, Ag014G2144600
OG0000334	g50156	Ag078G5395200
OG0000335	g1956	Ag031G3230000, Ag031G3233600, Ag067G5191200, Ag031G3233800, Ag031G3219300
OG0000336	g31190, g27091, g27095, g31209	Ag034G3775700, Ag034G3774700, Ag002G0264100
OG0000338	g3826	Ag071G5240300, Ag015G2203600
OG0000339	g17631	Ag033G3576300
OG0000344	g36278	Ag034G3803300
OG0000345	g45514	Ag013G1680600
OG0000345	g26927, g49447, g30863	Ag034G3696300, Ag013G1680400
OG0000346	g2365	Ag031G3394900
OG0000346	g10579	Ag012G1326300
OG0000347	g52289	Ag003G0312500
OG0000347	g25359	Ag019G2533400
OG0000348	g50668	Ag047G4546200, Ag046G4534100
OG0000349	g1282	Ag004G0637900
OG0000349	g28755, g1676	Ag004G0638600, Ag004G0638500
OG0000350	g13403, g13402	Ag027G3050300, Ag027G3050800, Ag027G3050700, Ag039G4215100, Ag039G4214700, Ag039G4214800, Ag039G4214500, Ag039G4214300, Ag023G2837300, Ag027G3050200, Ag027G3050100, Ag027G3050400, Ag027G3049600, Ag027G3049300
OG0000351	g12309	Ag014G1940600, Ag014G1940700
OG0000357	g32419, g32420, g50521	Ag013G1737900, Ag013G1737600
OG0000358	g54187	Ag001G0044600
OG0000359	g47638, g23616	Ag002G0213300, Ag002G0213000
OG0000362	g52587	Ag008G0946100
OG0000362	g35345, g4371	Ag004G0643700, Ag004G0643800, Ag007G0882000, Ag056G4945200
OG0000362	g43613, g4131, g4234, g3255, g33492, g25276, g43263, g20304, g3787, g16102, g4130, g35341, g25266, g43262, g41821, g36457, g12619, g25261, g25259, g43259, g33494, g3251, g25071, g9678, g35281, g34308, g9679, g35248	Ag051G4814600
OG0000363	g53411, g29745	Ag022G2719400, Ag022G2719600, Ag022G2719500
OG0000363	g27806	Ag048G4608300, Ag048G4660000
OG0000364	g51921	Ag039G4200300, Ag039G4199100, Ag039G4200500
OG0000365	g47348	Ag033G3585700, Ag033G3586500, Ag033G3586800, Ag033G3586300, Ag033G3585000, Ag033G3586600
OG0000367	g18012	Ag034G4072000, Ag034G4071900
OG0000368	g11421	Ag050G4745200
OG0000368	g2833	Ag016G2373200
OG0000369	g4480, g4569, g4675, g4768, g6892, g51876, g6424	Ag011G1188800, Ag011G1173200, Ag011G1202100
OG0000370	g6467	Ag011G1254200, Ag064G5110600
OG0000375	g24614, g4053, g42670, g42662, g25030, g4718, g35252, g22259, g19614, g24704, g25123, g26727, g11473, g34270	Ag066G5170700
OG0000375	g3460, g26000, g26728, g48279, g35564, g42661, g14340, g53194, g35740, g25090, g26814, g49158, g24703, g25124, g34269, g53637, g22260, g48278, g25031, g26729, g4719, g35251, g24668, g42660, g42669	Ag027G3041200, Ag011G1161100, Ag028G3076500, Ag007G0854400, Ag039G4198500, Ag064G5104700, Ag049G4730800
OG0000376	g41000	Ag002G0232900, Ag002G0228300
OG0000377	g47983	Ag011G1079200
OG0000377	g22842	Ag011G1079500
OG0000378	g26534, g34215, g35390	Ag019G2520500
OG0000379	g1514	Ag074G5273600
OG0000379	g19165	Ag031G3376900
OG0000380	g19547, g28753, g28797, g28774, g28802	Ag004G0625500, Ag004G0624000
OG0000381	g43972, g18058, g26185	Ag022G2632600, Ag048G4604500, Ag048G4604600, Ag048G4604700, Ag011G1187200
OG0000381	g23603	Ag014G2158800, Ag014G1838200
OG0000382	g44023	Ag011G1132600, Ag022G2635000, Ag022G2636600, Ag022G2637700, Ag022G2635100, Ag022G2636000
OG0000382	g37230	Ag039G4301400
OG0000383	g11293, g11292, g11294	Ag031G3366300, Ag033G3575600, Ag033G3582700, Ag031G3366100, Ag031G3332800, Ag031G3332500, Ag031G3367200
OG0000384	g10911	Ag037G4141500, Ag016G2314300, Ag016G2313300
OG0000385	g35037, g23311	Ag011G1243000
OG0000388	g13288	Ag014G2061300, Ag031G3378600
OG0000388	g34348, g35026, g34350, g28458, g28439, g35303	Ag033G3647100
OG0000388	g6787	Ag014G2129900, Ag014G2134200, Ag014G2130200
OG0000389	g43635, g1338, g1343	Ag004G0771400, Ag004G0709900, Ag004G0710100, Ag013G1345400
OG0000390	g50242, g27516	Ag034G4019100, Ag034G4019200
OG0000391	g46059, g46056	Ag078G5342000, Ag078G5343600
OG0000392	g47536	Ag013G1714900
OG0000393	g46706	Ag016G2307900, Ag016G2304400, Ag048G4601500, Ag038G4157000, Ag032G3459000, Ag015G2272700, Ag032G3459100, Ag052G4862600
OG0000394	g27880	Ag001G0086100, Ag001G0085900
OG0000394	g12121	Ag014G2016400, Ag014G2016800, Ag014G2016600
OG0000394	g24279	Ag014G2015700, Ag014G2016200, Ag014G2016300, Ag014G2016000
OG0000394	g7070, g7071, g7072	Ag014G2015800
OG0000395	g27257, g31494	Ag034G3851600
OG0000395	g6162, g14272	Ag044G4484000
OG0000395	g49902	Ag034G3851900, Ag034G3851800
OG0000396	g16098	Ag015G2278700, Ag003G0389200
OG0000397	g6928, g36029, g3758, g12040	Ag014G2062300, Ag014G2062400
OG0000399	g39537, g25452	Ag019G2495400
OG0000399	g49381	Ag034G3671300
OG0000399	g41120	Ag002G0270000
OG0000399	g31165	Ag034G3765600
OG0000402	g9656	Ag013G1364000, Ag004G0419600
OG0000404	g11863	Ag029G3093000
OG0000404	g38491	Ag011G1093000
OG0000405	g45239	Ag004G0497600
OG0000407	g36060, g14938, g43281, g11474, g7650	Ag003G0293200, Ag048G4570300
OG0000407	g3821	Ag003G0293100
OG0000409	g27666	Ag013G1723400, Ag013G1723600, Ag013G1723500, Ag013G1723700
OG0000409	g50490	Ag013G1723200, Ag013G1723300, Ag013G1723100, Ag013G1722900
OG0000411	g50674, g6276, g3083, g6257, g6259, g6273, g38385	Ag066G5148900, Ag066G5149300, Ag066G5147700, Ag066G5148300
OG0000412	g45737	Ag013G1384500
OG0000412	g46788, g45009, g6918, g13293	Ag014G2065800
OG0000413	g12223, g12228	Ag014G1970300, Ag014G1970100, Ag014G1971600, Ag014G1965900
OG0000413	g54333	Ag032G3439600, Ag032G3439500
OG0000414	g40900	Ag002G0179900
OG0000414	g47091	Ag007G0915200
OG0000415	g20406, g21339	Ag017G2430800
OG0000416	g50288, g26677, g49171, g425, g53223, g43811, g43816, g31442, g43802	Ag021G2625300
OG0000419	g51508	Ag050G4796000, Ag033G3498000, Ag093G5458600
OG0000420	g4802, g4813	Ag013G1417300, Ag013G1418200, Ag013G1417600
OG0000421	g39358	Ag008G0960300, Ag013G1417700, Ag004G0701900, Ag073G5262300
OG0000421	g17129, g47588, g23688	Ag004G0730400, Ag004G0730300
OG0000423	g6329, g34479	Ag028G3082100, Ag054G4895400
OG0000423	g6331	Ag021G2619500
OG0000423	g32550	Ag037G4138000, Ag048G4687400
OG0000424	g28489	Ag004G0757300
OG0000424	g11899	Ag014G2166100
OG0000425	g5590	Ag002G0117100, Ag002G0118000, Ag063G5073400
OG0000426	g40973, g23602	Ag001G0009200
OG0000427	g16255, g35653, g49085, g14479, g17706	Ag007G0889600
OG0000429	g1975, g1976	Ag006G0817500
OG0000429	g2032	Ag031G3267200
OG0000430	g23976, g17311	Ag033G3543200
OG0000431	g1437	Ag001G0072900, Ag001G0072500, Ag001G0072800, Ag001G0072400
OG0000432	g555	Ag025G2945100, Ag016G2347900
OG0000432	g24067	Ag033G3574900
OG0000432	g17626	Ag033G3579000, Ag033G3576500, Ag033G3576400
OG0000436	g19572, g41304	Ag004G0631300
OG0000436	g1293	Ag075G5299000
OG0000437	g39339, g1080, g28563	Ag068G5219300
OG0000439	g13576, g29695	Ag034G4038100
OG0000443	g23276	Ag011G1172700
OG0000443	g45564	Ag013G1508000
OG0000443	g598	Ag004G0542800
OG0000444	g51246	Ag013G1646700
OG0000444	g2023	Ag031G3242100
OG0000445	g502, g2678, g19442, g19454, g9989	Ag004G0771100, Ag004G0519100
OG0000446	g21423	Ag050G4748400
OG0000447	g51571	Ag014G1935800
OG0000448	g4323	Ag040G4348600
OG0000448	g10425	Ag027G3033900
OG0000450	g2642	Ag034G3894900
OG0000451	g50836	Ag024G2891400, Ag024G2891500, Ag003G0282400
OG0000452	g45250	Ag002G0144800
OG0000456	g24541	Ag023G2843500
OG0000456	g25732, g5758, g34781, g37098, g1164, g41680, g40619, g14339, g51065, g14276, g3102, g45013, g27783, g13781, g28519, g26141, g32500, g13197, g46070, g24627, g27472, g1417, g40113, g4039, g13941, g23744, g46072, g28737, g44439, g11315, g23839, g11546, g53398, g23865, g2198, g25659, g22664, g40910, g40906, g23746, g13943, g45214, g51852, g24540, g27784, g45012, g28738, g18154, g25731, g10437, g34932, g27822, g28520, g17651, g42042, g38420, g46071, g13779, g17650, g46074, g14275, g3101, g40907, g13198, g17061, g32501, g54330, g26144	Ag055G4919400, Ag001G0034600
OG0000457	g7774, g12606, g30872, g12810, g7765	Ag013G1674900, Ag034G3699000, Ag014G1818100
OG0000458	g50497	Ag013G1727100
OG0000458	g50496, g32378	Ag013G1727000
OG0000459	g54231, g33385	Ag001G0065700
OG0000460	g12238	Ag004G0713200
OG0000462	g24037, g24036, g47359	Ag033G3596300, Ag033G3512200
OG0000463	g32899	Ag015G2260800, Ag011G1171400
OG0000463	g19562, g2874, g19563, g19561, g19560	Ag033G3560200
OG0000466	g32989, g31982	Ag011G1047200, Ag011G1046700, Ag011G1047400, Ag011G1047600, Ag011G1047500, Ag013G1690200, Ag013G1689900, Ag014G1841000, Ag014G1841100, Ag014G1839200
OG0000468	g6609	Ag003G0365000
OG0000468	g37276	Ag039G4255500, Ag078G5395100
OG0000469	g1996, g10969, g40576, g47280, g17461	Ag050G4765200, Ag006G0816800
OG0000472	g4134	Ag014G2120000, Ag061G5040700, Ag018G2447000
OG0000473	g49273	Ag034G3650200
OG0000473	g30720, g1438	Ag034G3650100
OG0000474	g49450	Ag034G3696600
OG0000474	g50694	Ag002G0172600
OG0000475	g40945	Ag002G0198500
OG0000476	g37782, g4812, g4800, g4814	Ag021G2625200, Ag044G4502000, Ag055G4923100, Ag078G5326400
OG0000477	g353	Ag004G0482300
OG0000477	g27266	Ag034G3862700
OG0000478	g16066, g16061	Ag024G2881400
OG0000479	g24849, g25499, g2998, g52035, g24976, g16387, g24629, g25212, g47577, g23795, g43423, g14584, g28936, g22990, g31196, g31195, g3319, g45108, g7090, g42161, g42133, g34859, g43936, g25684, g25447, g43540, g26327, g26330, g42151, g50231, g49521, g1895, g36541, g24329, g10347, g42998, g19047, g3572, g16313, g32395, g36363, g26168, g24977, g15524, g2395, g41069, g18829, g24412, g15888, g2738, g52034, g19920, g11627, g45891, g49767, g25497, g15606, g6487, g42065, g32854, g26798, g42185, g53221, g15905, g28876, g43169, g28037, g45464, g25498, g31197, g3320, g23794	Ag004G0776400
