Orthogroup	Cochlearia_excelsa	Eutrema_salsugineum
OG0000108	g37225, g38077, g2333, g51658	XP_006410952.1, XP_006403657.1
OG0000108	g29544	XP_006399464.1
OG0000108	g13323	XP_006406564.1
OG0000108	g11989	XP_006405819.1
OG0000109	g30198, g33477	XP_024009711.1, XP_024010384.1, XP_024009792.1, XP_024009380.1, XP_024010244.1, XP_024014026.1, XP_024006561.1, XP_024013107.1, XP_024015896.1, XP_024009348.1, XP_024013914.1, XP_024009952.1, XP_024006596.1
OG0000110	g44450, g32727, g24957	XP_024006349.1, XP_024013973.1
OG0000112	g3867, g38780, g3911, g48511, g1280, g42312, g42537, g38779, g34111, g20771, g15690, g20682, g21584, g20785, g21298, g21057, g48449, g20063, g48532, g9608, g20327, g53500, g15701, g20114, g8567, g42393, g20060, g21759, g33981, g15404, g29903, g33987, g3675, g33860, g1279, g3998, g48510, g20649, g42462, g29986, g48380, g38854, g53335, g20728, g49008, g9610, g48476, g14448, g30639, g19872, g15474, g20092, g3866, g52836, g48911, g38992, g15831, g33793, g8919, g30338, g30522, g38671, g8182, g34873, g15088, g26583, g33642, g33669, g8445, g52324, g8337, g15677, g48094, g15113, g9270, g38702, g30135, g38664, g38947, g15268, g19863, g19870, g15477, g38932, g15239, g26017, g8353, g34129, g9489, g8389, g33883, g39063, g20278, g3776, g38573, g20326, g20933, g30212, g9425, g43347, g21307, g48367, g34655, g20104, g34650, g34661, g33745, g21005, g20366, g34652, g39042, g38675, g9430, g20520, g38885, g39149, g39041, g9447, g9431, g9541, g20519, g43349, g30676, g38946, g38713, g52985, g25313, g20761, g8884, g20033, g20715, g34878, g8671, g53013, g15348, g21058, g20064, g3674, g20683, g21132, g16515, g48433, g20616, g48531, g49110, g38574, g39053, g21758, g9368, g39043, g39159, g21666, g20442, g20948, g48448, g33995, g20956, g38981, g38960, g3997, g33847, g49221, g20081, g33882, g52835, g15322, g46202, g9543, g30552, g9100, g26552, g21270, g8282, g38755, g20083, g39019, g8336, g33861, g48477, g21048, g48444, g8341, g38889, g20957, g21777, g21023, g15127, g15485, g26549, g8464, g15717, g8472, g30208, g9103	XP_024014712.1
OG0000114	g50797, g32639, g15993, g24938, g6351, g14468, g28182, g27531	XP_024014535.1
OG0000114	g15992	XP_024009390.1, XP_024014516.1, XP_024009469.1, XP_024011379.1, XP_024006494.1, XP_024006892.1, XP_024013367.1
OG0000114	g28772, g49077, g32668, g34673	XP_024010573.1, XP_024007698.1, XP_024015859.1
OG0000115	g24973	XP_024011285.1
OG0000116	g27853	XP_006404698.2, XP_006415357.2, XP_024006877.1
OG0000116	g48680, g15046, g14763, g43457, g1389, g17894	XP_024004957.1
OG0000118	g35294, g50762, g6146, g12640	XP_006416096.1
OG0000118	g12809	XP_006408206.1
OG0000119	g11441, g11440	XP_006419033.2
OG0000120	g27841	XP_024013368.1
OG0000120	g37471, g16077, g45978, g53241, g1643, g42811, g26747, g14393, g52267, g32913, g19802, g25977, g28336, g49079, g28773, g17732, g3278, g32663, g42286, g53240, g45979, g19824, g19828, g42291, g32916	XP_024008013.1, XP_024015956.1, XP_024014536.1, XP_024006495.1
OG0000121	g38498, g32974, g38499	XP_024013152.1
OG0000122	g1065	XP_024012240.1
OG0000122	g18088	XP_024014583.1, XP_024014445.1
OG0000122	g1066	XP_006401346.1
OG0000123	g28315	XP_024011279.1, XP_024011277.1, XP_024011276.1, XP_024012457.1
OG0000123	g1342	XP_024012107.1
OG0000124	g51625, g52915, g53579	XP_024011275.1, XP_024009428.1, XP_024006620.1, XP_024007267.1, XP_024015892.1, XP_024009781.1, XP_024013977.1, XP_024010413.1, XP_024005584.1, XP_024010662.1, XP_024011095.1, XP_024010391.1, XP_006409642.2, XP_024007266.1, XP_024011274.1, XP_024016583.1
OG0000125	g18497	XP_006392987.1
OG0000125	g54244, g54237, g54238	XP_006392988.1, XP_024006272.1
OG0000125	g6675	XP_006406282.1
OG0000125	g54236	XP_024006009.1
OG0000126	g1666, g11646	XP_024009117.1, XP_024009113.1
OG0000126	g16333	XP_024011103.1
OG0000127	g41348	XP_006400797.1
OG0000127	g19182	XP_006403666.1
OG0000127	g2919, g1294, g28781	XP_006400898.1, XP_006418979.1, XP_006418973.1
OG0000127	g39998	XP_006409905.1
OG0000128	g2010	XP_024012970.1
OG0000128	g2008	XP_006402714.1
OG0000128	g2009	XP_006412145.2, XP_006402712.2, XP_006402710.1
OG0000128	g50627	XP_006402715.1
OG0000129	g45131	XP_006408194.2
OG0000129	g24222, g24219	XP_024011911.1
OG0000129	g9880	XP_024006771.1, XP_006394457.2, XP_024007354.1
OG0000132	g51066	XP_006405758.2, XP_024014449.1
OG0000134	g4924	XP_024011055.1
OG0000134	g18420	XP_006399626.1, XP_024004566.1, XP_024004563.1
OG0000136	g1845, g27817, g24476, g32584, g24259	XP_024007995.1
OG0000137	g1010	XP_006401461.1
OG0000137	g1011	XP_006401460.1
OG0000140	g40049	XP_024010233.1, XP_024016314.1
OG0000140	g49472, g35118, g24428, g49019	XP_024009937.1
OG0000142	g51320, g51751, g3127, g26476, g5087, g2256, g3374, g1921, g11722	XP_024013931.1, XP_024009757.1, XP_024010147.1
OG0000142	g1920, g26785, g32853	XP_024006563.1, XP_024010230.1
OG0000142	g5189, g2123, g47377, g4687, g53003, g43719, g43445, g16638, g52994, g16654, g5024, g43828, g52202, g45731, g5949, g35415, g44526, g3333	XP_024013628.1, XP_024011100.1, XP_024009927.1, XP_024004122.1, XP_024013974.1, XP_024009749.1, XP_024012580.1, XP_024014391.1, XP_024014044.1, XP_024015910.1, XP_024007985.1
OG0000142	g2523, g42052, g4461, g3187, g43831, g14282, g3336, g41855, g12267, g27070, g40923, g1918, g38048, g53529, g18537, g3232, g26465, g2129, g4362, g11392, g26737, g14405, g42741, g53475, g35776, g17463, g28199, g35812, g50657, g17847	XP_024004902.1, XP_024006549.1
OG0000143	g24947, g35918, g41958, g24857, g24997	XP_024010423.1, XP_024006481.1, XP_024016274.1, XP_024007909.1, XP_024010471.1
OG0000143	g52356	XP_024010602.1, XP_024010603.1, XP_024010269.1, XP_024010488.1, XP_024009587.1, XP_024014718.1, XP_024007269.1, XP_024014984.1, XP_024006558.1, XP_024015954.1, XP_024014871.1, XP_024011336.1, XP_024009448.1, XP_024009582.1, XP_024007272.1, XP_024007245.1, XP_024016353.1, XP_024013094.1, XP_024015124.1, XP_024011407.1, XP_024010424.1, XP_024007246.1, XP_024007303.1, XP_024009244.1, XP_024011363.1, XP_024013386.1, XP_024009423.1, XP_024005024.1, XP_024013120.1, XP_024013068.1, XP_024010915.1, XP_024010675.1
OG0000148	g36469	XP_024004911.1
OG0000148	g6399	XP_006416297.2, XP_024006818.1, XP_006412742.1, XP_006415686.2, XP_024008000.1, XP_006415657.1
OG0000150	g26208, g43583	XP_024009728.1, XP_024007466.1
OG0000151	g19126	XP_006403489.1
OG0000151	g19127	XP_006403491.1
OG0000151	g19128	XP_006403492.1
OG0000151	g51765	XP_006411161.1
OG0000151	g2235	XP_006403493.1
OG0000151	g2346	XP_006403679.1
OG0000151	g51633	XP_006410918.1
OG0000151	g29346	XP_006399852.1
OG0000152	g52235	XP_024004089.1, XP_024013181.1, XP_024016301.1
OG0000152	g44050, g4521, g17734, g32003, g4816, g16697, g10565, g1970, g40835, g10634, g10249, g1568, g51668, g28378, g27276, g40834, g10566, g40838, g17906, g28379, g10636, g16864, g1567, g39722, g40837, g27277, g10250, g10635, g28380, g5857, g12182, g6703, g11042, g1971, g17733, g4522, g16696, g44051, g32004, g5946, g28381, g10251, g4817	XP_024009964.1
OG0000153	g51131	XP_006409977.2
OG0000153	g40020	XP_024003718.1, XP_024003707.1, XP_024003713.1, XP_024003669.1
OG0000153	g37875, g37876	XP_024008215.1, XP_006409978.1
OG0000154	g36466, g36467	XP_006393107.1
OG0000154	g36509	XP_024006134.1
OG0000155	g36320, g54169, g36224, g24260	XP_024016201.1, XP_024005989.1
OG0000157	g27714	XP_006415425.1
OG0000158	g51427	XP_006390675.2
OG0000159	g14659, g33594, g26152, g43872, g14817, g4106, g53756, g26059, g19681, g43464, g35132	XP_024009779.1
OG0000160	g5985	XP_006409094.1
OG0000160	g23426	XP_024005341.1
OG0000160	g1105	XP_024012572.1
OG0000160	g6339	XP_006396088.1
OG0000160	g11547	XP_006419170.1
OG0000160	g46563	XP_006389820.1
OG0000160	g50994	XP_006404985.2
OG0000161	g27065, g39955, g42081	XP_024013360.1
OG0000163	g43620	XP_024006579.1, XP_024016225.1, XP_024016199.1, XP_024016326.1, XP_024009314.1, XP_024011229.1, XP_024004795.1, XP_024006469.1, XP_024015926.1, XP_024016668.1
OG0000164	g33080, g33073, g33069, g14660, g26417	XP_024015078.1, XP_024013971.1, XP_024006436.1
OG0000169	g53988	XP_024006540.1, XP_024006299.1, XP_024006462.1
OG0000170	g52256	XP_024010761.1
OG0000170	g52257	XP_024010825.1
OG0000171	g915, g28415	XP_006401722.1
OG0000171	g14078	XP_006409398.1
OG0000171	g28546	XP_006401372.1
OG0000171	g7540	XP_006407751.1
OG0000171	g17072	XP_024005195.1
OG0000172	g51256, g27772, g14066	XP_024006538.1, XP_024012099.1, XP_024006075.1
OG0000174	g52379	XP_024016093.1, XP_024008042.1, XP_024013572.1, XP_024015842.1, XP_024013153.1
OG0000174	g50178	XP_024009910.1, XP_024010843.1, XP_024010311.1, XP_024004523.1
OG0000175	g45857	XP_006416080.1, XP_024015929.1
OG0000175	g29297	XP_024012404.1
OG0000176	g12860	XP_006414114.1, XP_024005467.1, XP_024005332.1, XP_006414117.2
OG0000176	g7705	XP_024009012.1
OG0000177	g36879, g31976	XP_006416321.2
OG0000178	g40442	XP_006396688.1
OG0000178	g45158	XP_024009811.1
OG0000178	g45173	XP_024010194.1, XP_006396684.1
OG0000179	g31539, g1718	XP_024004887.1, XP_006392295.2
OG0000182	g27624	XP_006402522.1, XP_006405778.1
OG0000183	g18117	XP_006391396.1, XP_006405835.1
OG0000183	g761, g28899	XP_006419159.1, XP_024011906.1
OG0000183	g40143	XP_006408585.1
OG0000184	g6534, g11758	XP_006406033.1, XP_024014915.1
OG0000184	g11846	XP_006406219.1, XP_006406221.2, XP_006406220.1, XP_006406218.1, XP_006391352.1
OG0000187	g17092	XP_006409848.1, XP_006413517.1, XP_006413085.1, XP_006401995.1, XP_006410218.1
OG0000189	g47947, g18237	XP_006412039.1
OG0000189	g13998, g6044	XP_006409243.1
OG0000189	g23036	XP_006409399.1
OG0000189	g50117	XP_006390262.1, XP_006416436.1
OG0000192	g25904	XP_006413192.2
OG0000192	g44233, g25911	XP_024013225.1
OG0000193	g6133, g6386, g39569, g39573, g2100, g39563, g6136, g6130	XP_006406824.1, XP_006406823.1, XP_006406760.1
OG0000193	g27763	XP_006410830.1, XP_006415272.2
OG0000193	g39564, g2101	XP_024007938.1
OG0000194	g32237, g28166, g50078, g23649, g51802	XP_024004918.1, XP_024004013.1, XP_024016544.1, XP_024016562.1, XP_024014701.1, XP_024010275.1, XP_024014547.1, XP_024014437.1, XP_024016288.1, XP_024013567.1, XP_024013299.1, XP_024015894.1, XP_024004942.1, XP_024010359.1
OG0000194	g16610, g46300, g50561, g54220, g11930, g43921, g32761, g37142, g22302, g15938, g22360, g22356, g22520, g46088, g19637, g2226, g44629, g28809, g28127, g35125	XP_024014700.1
OG0000194	g47319, g16022	XP_024007921.1
OG0000196	g43783, g53971, g43782, g43797	XP_024014729.1
OG0000197	g24122	XP_006413958.1, XP_024005579.1, XP_006393616.1
OG0000197	g17408	XP_024004741.1, XP_006413960.1
OG0000198	g25893	XP_006395886.1, XP_006395885.1
OG0000198	g31564, g49926	XP_006413529.1
OG0000200	g32383	XP_006415606.2
OG0000200	g40674	XP_006418015.2
OG0000200	g27686	XP_006415505.2
OG0000201	g4655, g26600, g16293, g32898, g33199, g25229, g26102, g33200, g34779, g16144, g6202, g53346, g27732, g43307, g16269, g19533, g52369, g14957, g43031, g42816, g1483, g14787	XP_024009278.1
OG0000201	g15747, g33170, g33166, g16294, g26599, g48282, g34930, g35561, g53946, g3184, g41190, g25228	XP_024010263.1, XP_024010264.1
OG0000203	g18958	XP_024012757.1
OG0000204	g53714, g14389	XP_024008033.1, XP_024010569.1
OG0000205	g11567	XP_024014711.1, XP_024015854.1, XP_024006545.1
OG0000209	g12731	XP_024006207.1
OG0000209	g49840, g49834, g49829	XP_006417013.1, XP_006417028.2
OG0000210	g26821	XP_024012462.1
OG0000210	g1914	XP_006395656.2
OG0000211	g43500, g43665	XP_024009238.1, XP_024015927.1, XP_024011253.1, XP_024009718.1, XP_024009445.1, XP_024011236.1, XP_024010337.1, XP_024010096.1, XP_024009305.1
OG0000212	g9286	XP_024010493.1, XP_024013116.1
OG0000212	g48031, g33529, g33455, g14372, g14382, g9284, g16082, g43559, g11747, g19675, g3542, g30441, g30449, g8778, g43022, g52672, g52429, g53106, g16011, g34251, g48022, g33527, g44672, g32563, g30541, g35071, g3785, g41483, g32905, g52402, g8777, g48021, g19857, g52348, g8734, g8236, g30460, g9285, g53229, g15997, g21530, g3275, g53166, g42302, g30405, g8782, g25815, g26349, g49793, g30465, g8771, g30452, g53098, g15996, g33476, g17803, g35941, g49031, g26610, g48028, g53228, g8784, g25238, g8235, g11746, g35671, g53176, g35487, g32564, g14692, g26350, g33048, g30451, g30466, g8776, g43560, g3786, g33528, g35070, g3274, g30450, g35845, g16083, g4609, g21532, g30408, g16259, g48015, g8773, g48038, g7991, g33238, g33264, g30406, g8783, g48030, g14585, g35741, g36342, g20876, g21531, g48052, g52358, g17507, g52329, g8733, g26714, g2617, g32572, g19855, g25039, g16666, g8822, g30056, g42955, g25237, g32790, g50749, g48959, g53177, g41482, g48020, g52401, g53058, g32906, g44673, g49030, g16620, g52432, g43021, g53105, g4608, g11748, g19856, g3541, g19676, g26650	XP_024009598.1, XP_024011351.1, XP_024013878.1
OG0000214	g6224	XP_024006280.1
OG0000214	g51222	XP_024005273.1
OG0000214	g37934	XP_024003977.1, XP_024006442.1, XP_024006834.1, XP_024006206.1
OG0000215	g449	XP_024014265.1, XP_006408133.1, XP_006411039.1, XP_006419058.2, XP_006403387.1
OG0000216	g41090, g41083, g41086	XP_024016821.1
OG0000219	g40833, g27764, g39817, g18526, g7663	XP_024009776.1, XP_006391273.1, XP_024005932.1, XP_024005928.1
OG0000221	g7032, g2311, g4264, g37418, g16017, g28616, g34276, g15805, g31881, g48923, g4077, g32890	XP_024003652.1
OG0000221	g32889, g53047, g4078, g27354, g2143, g52809, g53046, g27482	XP_024008028.1, XP_024009606.1
OG0000222	g4529, g35092, g8532, g36951, g38875, g35824, g36811, g35009, g15547, g19660, g9434	XP_024015830.1, XP_024014542.1
OG0000222	g24943, g20945, g20027	XP_024010571.1, XP_024010572.1, XP_024016386.1
OG0000225	g4045	XP_024009484.1
OG0000229	g26214	XP_024007588.1, XP_006407514.1
OG0000229	g24726	XP_024005057.1, XP_024010219.1, XP_006396981.1
OG0000230	g18915	XP_006402736.1
OG0000230	g2000	XP_024012843.1
OG0000233	g45483	XP_006399237.1
OG0000233	g29622	XP_024012088.1, XP_006399240.2
OG0000233	g5538	XP_006399236.1
OG0000233	g45482	XP_024012161.1
OG0000235	g11302	XP_006405379.1, XP_006405400.2, XP_006405376.2
OG0000236	g11672	XP_024011487.1
OG0000236	g13483	XP_024014966.1
OG0000237	g11805	XP_006406140.1
OG0000237	g36933	XP_024014985.1
OG0000238	g44677	XP_006390832.1
OG0000241	g17320	XP_006413726.1, XP_006413727.1, XP_006396664.1, XP_006396665.1, XP_024010083.1
OG0000242	g12521	XP_006391312.1, XP_006396188.1, XP_006391455.1, XP_006419174.1, XP_006391378.1, XP_006391379.1, XP_006391380.1, XP_006391456.1, XP_024009775.1, XP_024009395.1, XP_006418995.1, XP_006391433.1
OG0000242	g10112	XP_006394900.1
OG0000243	g27682	XP_006415569.1
OG0000246	g51604	XP_006410851.1
OG0000246	g37185	XP_006410852.1
OG0000246	g51603	XP_006410850.1
OG0000247	g27759, g27721	XP_024016187.1, XP_006397124.1, XP_006396952.1, XP_024010305.1, XP_024010284.1
OG0000249	g32697, g35682, g42542, g16095, g42905, g32698	XP_024011318.1, XP_024004901.1
OG0000250	g6508, g45178	XP_006396612.1, XP_006396617.1
OG0000250	g40469	XP_006393349.1
OG0000251	g16641	XP_006395568.2, XP_006395567.1
OG0000252	g46370	XP_006390080.1
OG0000253	g12277	XP_006407319.1
OG0000253	g7492	XP_006407676.1
OG0000253	g5784, g45315	XP_006398709.1
OG0000254	g47116, g47114, g17643	XP_006414472.1
OG0000254	g47117	XP_024005335.1
OG0000255	g52606, g16443	XP_024016305.1, XP_024015085.1
OG0000256	g10880	XP_006406160.1, XP_024014950.1
OG0000257	g44426	XP_006390265.1
OG0000259	g1607	XP_006412559.1
OG0000259	g6897	XP_024004170.1
OG0000260	g6207, g6217	XP_006411750.1
OG0000260	g1632	XP_006405740.1, XP_006405739.1
OG0000260	g24958	XP_006405350.1, XP_024014684.1
OG0000260	g19610	XP_006404465.1
OG0000261	g27439, g32776, g32770, g32783, g27211	XP_024004904.1
OG0000261	g33024, g16512, g2016, g54006, g19601, g2848, g2831, g22889, g3698, g24204, g2864, g40878, g25185, g46830, g53056, g2687, g48307, g41286, g41287	XP_024004799.1, XP_024004773.1
OG0000261	g17814, g11397, g26832, g53535, g14667, g44305, g24421, g35902, g53717, g41585, g2934, g28029	XP_024014266.1, XP_024014270.1
OG0000261	g26827	XP_024005007.1
OG0000262	g43603	XP_006405351.1
OG0000262	g24889	XP_024013586.1, XP_024011074.1
OG0000263	g11496	XP_024016526.1
OG0000263	g43268	XP_024013213.1
OG0000263	g910, g3712	XP_024014473.1
OG0000267	g42218, g42234	XP_024004803.1
OG0000268	g35054, g25240, g11530, g44991, g53121, g53878, g53859, g50734, g43650, g35558, g35553, g3065, g53597, g36626, g15959	XP_024005307.1
OG0000268	g32701	XP_024014410.1
OG0000268	g51641	XP_024013227.1
OG0000268	g27914, g10990	XP_024014585.1
OG0000268	g52236	XP_024007751.1
OG0000269	g28758	XP_006400925.1
OG0000269	g2910, g2936	XP_006418933.1, XP_006418941.1
OG0000269	g39974	XP_024003799.1
OG0000270	g40880	XP_024014551.1
OG0000274	g26301, g21338	XP_024006787.1
OG0000276	g34448, g33115	XP_024005459.1
OG0000276	g15118, g44910	XP_024016360.1, XP_024016375.1, XP_024014012.1, XP_024009234.1
OG0000278	g14307	XP_006408609.2
OG0000278	g38273, g38276	XP_024004897.1, XP_006405893.1, XP_006405851.1
OG0000279	g11018, g11016, g11024	XP_006398139.1
OG0000282	g53736	XP_024004517.1, XP_024004516.1
OG0000283	g10623, g22201, g30263, g20011, g19891, g2550, g43075, g53035, g26096, g3992, g52989, g16553, g53516, g53724	XP_024007235.1
OG0000283	g18434, g15621, g48271, g41887, g15633	XP_024014716.1
OG0000285	g47372	XP_024005112.1
OG0000285	g23645	XP_006413094.1
OG0000285	g42046	XP_024007950.1, XP_006391515.2, XP_006391517.1
OG0000286	g41270	XP_024004165.1
OG0000286	g44985, g44982, g44984	XP_024015270.1
OG0000286	g49458	XP_006412465.2
OG0000291	g6346	XP_006396158.1
OG0000291	g11641, g53214, g52576, g53200	XP_024009515.1
OG0000291	g51227	XP_006410187.1
OG0000291	g6349, g13574	XP_024009522.1
OG0000292	g49225, g30202, g473, g12784, g27889, g9642	XP_024010327.1
OG0000294	g25697	XP_024012273.1
OG0000295	g37063	XP_006412919.1
OG0000296	g1252	XP_006400992.1
OG0000296	g28714	XP_024011966.1, XP_024012425.1
OG0000296	g1225	XP_024012145.1
OG0000297	g25175	XP_024014692.1
OG0000298	g16330, g50713, g32687	XP_006415076.2
OG0000303	g26634	XP_024007779.1, XP_024013204.1, XP_024007914.1
OG0000304	g50554	XP_006393540.1
OG0000304	g50556	XP_024009992.1
OG0000304	g51897	XP_006393554.2, XP_024006523.1
OG0000305	g50458	XP_006413912.1
OG0000305	g53520, g51878	XP_006411287.1
OG0000306	g13807	XP_006402171.2, XP_006405728.2
OG0000307	g24015, g31669, g11568	XP_006414877.1
OG0000308	g11113, g11114	XP_006403249.1, XP_006403251.1, XP_006403248.1, XP_006403252.1, XP_024013277.1, XP_006403255.1
OG0000314	g1672	XP_024005553.1
OG0000314	g27333	XP_024010526.1
OG0000316	g12167, g12172	XP_006407057.2
OG0000316	g12171	XP_006407055.1
OG0000316	g12173, g12193	XP_024015112.1
OG0000318	g43847	XP_024010631.1
OG0000318	g49471	XP_006416157.2
OG0000320	g39023, g15482, g22561	XP_024010925.1, XP_024014928.1, XP_024010476.1, XP_024005038.1
OG0000320	g11616, g38570	XP_024009086.1
OG0000320	g21086	XP_024005017.1
OG0000320	g21791, g8880, g21805, g11617	XP_024016232.1, XP_024016190.1, XP_024009447.1, XP_024011359.1, XP_024007244.1, XP_024013070.1
OG0000320	g21631, g38950, g21782, g34586, g9355, g33680, g15407, g21660, g8315, g8357, g48435, g30183, g38569, g48098, g21770, g22560	XP_024010649.1
OG0000321	g54159	XP_006406473.1, XP_006393188.1
OG0000322	g26081, g26058	XP_024008930.1
OG0000322	g3407, g30889	XP_024004891.1
OG0000325	g26947, g49462	XP_006418097.1
OG0000325	g51329	XP_006410450.1
OG0000325	g30904	XP_024008616.1
OG0000325	g51309	XP_024003717.1
OG0000329	g24516, g24521	XP_006414672.1
OG0000329	g37784, g53311, g37787, g53330, g53326, g53348, g53328	XP_006405675.1
OG0000330	g17997, g17998, g44586	XP_024008627.1
OG0000330	g44587	XP_006390610.1
