Orthogroup	Euclidium_syriacum	Noccaea_praecox
OG0000117	ESY23_g105_DN2_SP0_c89.t1	Np004G227340
OG0000118	ESY8_g60791_DN2_SP0_c0.t1	Np001G044480, Np005G313880
OG0000119	ESY11_g53584_DN1_SP0_c0.t1, ESY3_g28899_DN2_SP0_c0.t1, ESY11_g53147_DN2_SP0_c3.t1, ESY4_g24612_DN2_SP0_c73.t1, ESY2_g38528_DN2_SP0_c0.t1, ESY19_g41722_DN3_SP0_c0.t1	Np007G421930, Np004G214240, Np005G280390, Np004G237460, Np004G208260, Np004G207330, Np002G099820, Np005G299250, Np003G165980, Np004G231120, Np005G282950, Np004G230600, Np003G169670, Np003G176970, Np002G102980
OG0000120	ESY2_g33927_DN3_SP0_c0.t1, ESY7_g16136_DN3_SP0_c0.t1	Np002G117060, Np002G116940
OG0000120	ESY9_g43372_DN2_SP0_c0.t1, ESY9_g43317_DN3_SP0_c0.t1	Np006G361280, Np003G165900, Np007G387790, Np007G387320, Np007G387280
OG0000120	ESY7_g19067_DN2_SP0_c34.t1, ESY7_g19059_DN3_SP0_c0.t1	Np003G129250
OG0000122	ESY2_g36290_DN3_SP0_c0.t1	Np003G157760
OG0000122	ESY2_g33718_DN3_SP0_c0.t1, ESY6_g48203_DN3_SP0_c0.t1, ESY18_g63392_DN1_SP0_c0.t1, ESY4_g25959_DN3_SP0_c0.t1, ESY6_g48231_DN2_SP0_c0.t1	Np001G056320
OG0000122	ESY6_g48229_DN2_SP0_c9.t1, ESY6_g48204_DN3_SP0_c0.t1, ESY6_g48222_DN3_SP0_c0.t1	Np003G157770
OG0000122	ESY10_g15010_DN3_SP0_c0.t1	Np003G158000
OG0000123	ESY5_g3215_DN2_SP0_c2.t1	Np003G131130
OG0000124	ESY23_g219_DN2_SP0_c0.t1	Np006G348530
OG0000125	ESY3_g30941_DN1_SP0_c0.t1	Np006G337140
OG0000125	ESY6_g48978_DN3_SP0_c0.t1, ESY6_g48979_DN3_SP0_c0.t1	Np003G151060
OG0000125	ESY6_g48851_DN3_SP0_c0.t1	Np003G152340
OG0000125	ESY8_g58880_DN2_SP0_c0.t1	Np006G359820
OG0000126	ESY1_g8024_DN2_SP0_c0.t1, ESY1_g9129_DN3_SP0_c0.t1	Np003G176980, Np005G260240
OG0000126	ESY1_g9428_DN3_SP0_c0.t1	Np002G094910
OG0000127	ESY7_g19561_DN3_SP0_c0.t1	Np003G125840
OG0000127	ESY3_g30854_DN3_SP0_c0.t1, ESY3_g30853_DN3_SP0_c0.t1	Np007G413710
OG0000127	ESY5_g3610_DN3_SP0_c0.t1	Np002G096200
OG0000130	ESY3_g27873_DN2_SP0_c0.t1	Np006G346500, Np002G110200, Np005G295250
OG0000131	ESY1_g8019_DN3_SP0_c0.t1, ESY1_g9122_DN3_SP0_c0.t1, ESY1_g6559_DN2_SP0_c10.t1, ESY3_g29866_DN2_SP0_c0.t1	Np002G101800
OG0000131	ESY9_g42538_DN3_SP0_c15.t1, ESY1_g8020_DN3_SP0_c0.t1, ESY12_g51930_DN3_SP0_c0.t1, ESY1_g11590_DN2_SP0_c0.t1, ESY2_g38712_DN2_SP0_c0.t1, ESY10_g13678_DN3_SP0_c0.t1, ESY1_g8939_DN3_SP0_c0.t1, ESY7_g17909_DN3_SP0_c0.t1, ESY1_g8018_DN1_SP0_c0.t1	Np003G174400
OG0000132	ESY1_g8384_DN3_SP0_c0.t1, ESY1_g7078_DN3_SP0_c0.t1, ESY13_g57119_DN3_SP0_c0.t1, ESY12_g51236_DN3_SP0_c0.t1	Np003G171960
OG0000132	ESY11_g53666_DN2_SP0_c0.t1	Np007G378350
OG0000132	ESY8_g59869_DN2_SP0_c0.t1, ESY6_g46511_DN2_SP0_c13.t1	Np004G192110, Np001G023710
OG0000133	ESY9_g44960_DN3_SP0_c0.t1, ESY3_g27428_DN3_SP0_c0.t1	Np005G308080
OG0000135	ESY7_g18225_DN1_SP0_c0.t1, ESY8_g59370_DN1_SP0_c0.t1, ESY3_g30908_DN2_SP0_c0.t1	Np003G164400, Np004G199120, Np004G190020, Np006G371220
OG0000136	ESY2_g35232_DN2_SP0_c0.t1	Np002G086710
OG0000136	ESY9_g43340_DN2_SP0_c0.t1, ESY9_g43341_DN3_SP0_c0.t1, ESY7_g19367_DN1_SP0_c0.t1, ESY7_g19406_DN2_SP0_c0.t1, ESY7_g19368_DN2_SP0_c0.t1	Np005G312700
OG0000138	ESY6_g49113_DN1_SP0_c0.t1	Np002G085260
OG0000138	ESY6_g49114_DN1_SP0_c0.t1	Np006G368130
OG0000138	ESY3_g28943_DN3_SP0_c0.t1	Np001G009540
OG0000138	ESY2_g35115_DN3_SP0_c0.t1, ESY2_g35563_DN3_SP0_c0.t1, ESY2_g35565_DN3_SP0_c0.t1	Np002G085240, Np002G085270, Np002G085250
OG0000139	ESY22_g41120_DN1_SP0_c0.t1	Np006G345080, Np003G170780, Np004G225070, Np001G033760, Np002G105790
OG0000139	ESY16_g61859_DN1_SP0_c0.t1, ESY4_g22572_DN3_SP0_c0.t1, ESY6_g45791_DN1_SP0_c0.t1	Np006G357120, Np005G298550
OG0000139	ESY17_g40306_DN1_SP0_c0.t1	Np003G167980, Np006G368820, Np004G213800, Np003G179380, Np005G308690
OG0000140	ESY1_g8242_DN3_SP0_c10.t1	Np003G153340, Np006G370470, Np006G370770, Np003G153440, Np003G153920, Np003G153420, Np006G362070, Np003G153430, Np007G424390, Np003G153390, Np001G046630
OG0000142	ESY18_g63267_DN3_SP0_c0.t1	Np006G360490
OG0000146	ESY1_g10590_DN2_SP0_c0.t1, ESY6_g48021_DN2_SP0_c38.t1	Np003G160050
OG0000146	ESY1_g10587_DN2_SP0_c0.t1	Np003G160220
OG0000147	ESY11_g54431_DN3_SP8_c0.t1	Np007G373950
OG0000147	ESY4_g24538_DN3_SP0_c0.t1	Np005G273990
OG0000147	ESY6_g48428_DN3_SP8_c0.t1	Np003G156060
OG0000147	ESY2_g36615_DN3_SP8_c6.t1	Np002G071170
OG0000147	ESY19_g42179_DN3_SP8_c0.t1	Np001G043050
OG0000149	ESY2_g37243_DN3_SP0_c7.t1	Np001G046040
OG0000149	ESY6_g48779_DN3_SP0_c27.t1	Np003G152730
OG0000150	ESY9_g42653_DN3_SP0_c4.t1	Np003G156160, Np003G156150, Np003G183630
OG0000151	ESY6_g47353_DN3_SP8_c0.t1	Np003G164170
OG0000151	ESY4_g23864_DN3_SP6_c0.t1	Np005G277020
OG0000151	ESY11_g53876_DN3_SP8_c0.t1	Np007G376880
OG0000151	ESY6_g48165_DN3_SP8_c0.t1	Np003G158280
OG0000155	ESY16_g62270_DN3_SP0_c0.t1	Np004G218540
OG0000155	ESY9_g43517_DN2_SP0_c81.t1	Np007G409550, Np005G287400, Np007G412670
OG0000156	ESY7_g16345_DN2_SP0_c0.t1	Np006G324070, Np001G066040, Np001G066790, Np006G324110, Np006G324150, Np006G324140
OG0000157	ESY7_g16947_DN2_SP0_c0.t1	Np007G422190, Np007G422180
OG0000157	ESY11_g54074_DN3_SP0_c0.t1	Np006G338300
OG0000157	ESY3_g32358_DN3_SP0_c0.t1	Np002G078620
OG0000158	ESY4_g26335_DN1_SP0_c0.t1, ESY4_g26332_DN3_SP0_c0.t1, ESY4_g26336_DN2_SP0_c0.t1, ESY4_g26329_DN2_SP0_c0.t1, ESY4_g26041_DN2_SP0_c0.t1, ESY7_g18055_DN3_SP0_c0.t1	Np001G070050
OG0000158	ESY12_g51000_DN3_SP0_c0.t1, ESY4_g26330_DN1_SP0_c0.t1	Np002G081190
OG0000158	ESY6_g49100_DN2_SP0_c0.t1	Np002G090980, Np002G081180
OG0000158	ESY6_g49099_DN3_SP0_c0.t1	Np002G081170
OG0000161	ESY6_g49428_DN3_SP0_c0.t1	Np001G008600, Np001G006330, Np001G006400
OG0000161	ESY9_g43049_DN3_SP0_c0.t1, ESY9_g43047_DN3_SP0_c0.t1, ESY7_g18677_DN3_SP0_c0.t1, ESY2_g34340_DN2_SP0_c0.t1	Np002G086610
OG0000162	ESY6_g48926_DN3_SP0_c0.t1	Np002G116280
OG0000164	ESY4_g24479_DN2_SP0_c49.t1	Np005G261970, Np004G198520, Np001G024440
OG0000165	ESY7_g16424_DN1_SP0_c0.t1, ESY7_g18223_DN2_SP0_c0.t1, ESY6_g48389_DN1_SP0_c0.t1, ESY2_g34658_DN1_SP0_c7.t1	Np007G398000, Np003G163020, Np003G177100, Np003G180650, Np003G184270, Np003G134920, Np002G098680
OG0000165	ESY6_g48190_DN1_SP0_c0.t1, ESY2_g33736_DN1_SP0_c0.t1, ESY3_g30556_DN1_SP0_c0.t1, ESY5_g588_DN3_SP0_c0.t1	Np004G232590
OG0000166	ESY4_g26280_DN2_SP0_c0.t1	Np001G026760
OG0000166	ESY2_g38440_DN2_SP0_c0.t1	Np005G320040, Np003G142830
OG0000167	ESY9_g43020_DN3_SP0_c14.t1	Np005G289610
OG0000167	ESY9_g43011_DN2_SP0_c0.t1	Np004G243920, Np002G111260
OG0000167	ESY9_g43010_DN3_SP0_c0.t1	Np004G202230
OG0000167	ESY9_g43009_DN3_SP0_c0.t1	Np005G289620, Np005G289670, Np005G289680
OG0000168	ESY6_g48209_DN3_SP0_c0.t1	Np003G173770, Np007G418090, Np005G293780, Np003G134930, Np007G402480
OG0000169	ESY2_g36574_DN3_SP0_c0.t1	Np001G056010
OG0000172	ESY11_g54288_DN3_SP0_c0.t1	Np001G064170
OG0000174	ESY6_g47659_DN3_SP0_c30.t1	Np007G396640, Np004G217810, Np009G430530, Np002G103530, Np004G220900, Np010G432780
OG0000175	ESY11_g54143_DN3_SP3_c0.t1	Np007G375370
OG0000175	ESY5_g3986_DN3_SP8_c0.t1	Np004G235400
OG0000175	ESY11_g53875_DN3_SP4_c0.t1	Np007G376890
OG0000175	ESY4_g26116_DN3_SP8_c10.t1	Np005G267520
OG0000176	ESY9_g42903_DN1_SP0_c0.t1	Np005G310450
OG0000176	ESY3_g31914_DN1_SP0_c0.t1	Np005G310750, Np005G310470
OG0000177	ESY7_g16167_DN1_SP0_c0.t1, ESY2_g37100_DN3_SP0_c0.t1, ESY13_g57929_DN1_SP0_c0.t1, ESY15_g64236_DN1_SP0_c10.t1, ESY21_g55511_DN2_SP0_c0.t1	Np006G349030
OG0000177	ESY4_g25614_DN2_SP0_c66.t1	Np005G303140
OG0000177	ESY4_g25613_DN2_SP0_c73.t1, ESY1_g10594_DN3_SP0_c0.t1, ESY1_g8699_DN1_SP0_c88.t1, ESY7_g16166_DN1_SP0_c0.t1, ESY15_g65844_DN2_SP0_c0.t1, ESY21_g55510_DN1_SP0_c0.t1	Np005G303130
OG0000177	ESY9_g44026_DN2_SP0_c0.t1	Np007G404410, Np007G403560
OG0000178	ESY4_g23863_DN2_SP0_c100.t1	Np002G123320, Np001G009130, Np003G148710, Np002G110800, Np005G274500, Np006G367500, Np002G124800, Np004G243400, Np001G020660, Np003G157700
OG0000180	ESY3_g31688_DN3_SP0_c0.t1	Np005G291330, Np005G294660
OG0000180	ESY4_g26861_DN3_SP0_c0.t1	Np005G291290, Np005G292670, Np005G292680, Np005G291280
OG0000180	ESY6_g49560_DN2_SP0_c0.t1	Np006G370410, Np006G369740
OG0000183	ESY6_g48062_DN1_SP0_c0.t1	Np004G227120
OG0000185	ESY10_g15894_DN2_SP0_c0.t1	Np005G288320, Np001G050930, Np001G052490
OG0000187	ESY4_g24964_DN3_SP0_c0.t1	Np005G271570
OG0000189	ESY4_g26692_DN1_SP0_c0.t1, ESY4_g26645_DN3_SP0_c39.t1, ESY4_g26322_DN2_SP0_c0.t1, ESY4_g26038_DN2_SP0_c0.t1, ESY4_g26316_DN3_SP0_c0.t1, ESY4_g26323_DN2_SP0_c0.t1, ESY4_g26691_DN3_SP0_c5.t1, ESY4_g26646_DN2_SP0_c0.t1, ESY4_g26238_DN3_SP0_c0.t1, ESY4_g26647_DN1_SP0_c0.t1, ESY3_g28607_DN2_SP0_c0.t1, ESY4_g25629_DN2_SP0_c19.t1	Np005G262130
OG0000189	ESY4_g25827_DN2_SP0_c0.t1, ESY11_g54275_DN3_SP0_c0.t1	Np001G019990
OG0000191	ESY7_g17518_DN2_SP0_c0.t1	Np005G291410
OG0000191	ESY7_g17124_DN1_SP0_c0.t1	Np007G391150, Np007G391080
OG0000192	ESY8_g59786_DN2_SP0_c0.t1	Np002G086820, Np007G389770, Np002G076020
OG0000193	ESY2_g33553_DN2_SP0_c0.t1	Np007G380740, Np007G384080, Np007G384380, Np007G387690, Np007G380880, Np007G381040, Np007G381000
OG0000195	ESY6_g49123_DN3_SP5_c0.t1	Np001G043630
OG0000195	ESY2_g35240_DN3_SP8_c46.t1	Np005G312480
OG0000196	ESY7_g17038_DN2_SP0_c0.t1	Np004G214150, Np004G214340
OG0000196	ESY7_g17041_DN3_SP0_c0.t1	Np003G165460
OG0000197	ESY1_g12154_DN3_SP0_c0.t1, ESY2_g37088_DN2_SP0_c0.t1, ESY2_g33496_DN3_SP0_c55.t1	Np001G016100
OG0000200	ESY11_g52422_DN2_SP0_c0.t1, ESY5_g4830_DN3_SP0_c0.t1, ESY5_g4829_DN3_SP0_c0.t1, ESY5_g2141_DN2_SP0_c0.t1, ESY5_g4744_DN3_SP0_c0.t1, ESY5_g2142_DN2_SP0_c0.t1, ESY5_g4743_DN3_SP0_c0.t1, ESY3_g30089_DN2_SP0_c0.t1, ESY11_g54658_DN3_SP0_c0.t1, ESY12_g51573_DN3_SP0_c0.t1, ESY8_g58357_DN2_SP0_c44.t1	Np004G254580
OG0000203	ESY7_g19296_DN2_SP0_c0.t1, ESY3_g31966_DN3_SP0_c1.t1	Np007G420270
OG0000203	ESY3_g31967_DN2_SP0_c0.t1, ESY3_g31964_DN2_SP0_c0.t1	Np001G033810, Np007G420280, Np004G195540, Np007G420850
OG0000204	ESY1_g12367_DN3_SP0_c0.t1	Np005G302460, Np006G366470
OG0000204	ESY7_g18894_DN2_SP0_c0.t1	Np006G366440, Np006G364650
OG0000204	ESY3_g28814_DN3_SP0_c0.t1	Np007G383490
OG0000204	ESY4_g24696_DN2_SP0_c0.t1	Np007G381450
OG0000205	ESY12_g51764_DN2_SP0_c0.t1, ESY12_g51769_DN2_SP0_c0.t1	Np004G252280
OG0000205	ESY12_g51768_DN3_SP0_c0.t1	Np004G227020, Np004G200770
OG0000207	ESY2_g36146_DN3_SP0_c12.t1	Np002G073040
OG0000207	ESY2_g35546_DN3_SP0_c9.t1	Np002G073080
OG0000207	ESY5_g3707_DN3_SP0_c12.t1, ESY5_g3706_DN3_SP0_c14.t1, ESY1_g11118_DN3_SP0_c46.t1, ESY1_g10980_DN2_SP0_c12.t1, ESY4_g25084_DN3_SP0_c12.t1, ESY7_g17384_DN2_SP0_c0.t1	Np002G073110, Np002G073100
OG0000208	ESY4_g26760_DN2_SP0_c0.t1	Np001G040580
OG0000209	ESY2_g33314_DN2_SP0_c91.t1	Np002G123960, Np002G123970
OG0000209	ESY8_g60042_DN3_SP0_c0.t1	Np002G123940, Np002G091400
OG0000210	ESY20_g12800_DN3_SP0_c0.t1	Np006G357820
OG0000210	ESY20_g12799_DN3_SP0_c0.t1	Np006G357760
OG0000213	ESY3_g31092_DN3_SP0_c0.t1, ESY3_g31094_DN3_SP0_c32.t1, ESY3_g31090_DN3_SP0_c3.t1	Np005G312500
OG0000214	ESY1_g12318_DN1_SP0_c13.t1	Np007G375860
OG0000214	ESY17_g40199_DN1_SP0_c62.t1	Np003G186320, Np003G186260
OG0000215	ESY6_g47580_DN2_SP0_c0.t1	Np003G161640, Np006G336640
OG0000216	ESY8_g58235_DN1_SP0_c0.t1, ESY9_g43718_DN1_SP0_c0.t1	Np005G286040, Np005G286010, Np005G285980, Np005G286120, Np005G286080
OG0000216	ESY6_g50684_DN3_SP0_c0.t1	Np004G202700, Np005G274080, Np005G314870
OG0000216	ESY1_g12400_DN3_SP0_c0.t1	Np006G361190
OG0000216	ESY5_g5275_DN1_SP0_c0.t1	Np004G202710, Np005G314880, Np005G274090, Np001G003750
OG0000218	ESY7_g18208_DN3_SP0_c0.t1, ESY7_g18205_DN3_SP0_c0.t1	Np005G283350
OG0000218	ESY10_g14610_DN3_SP8_c0.t1	Np001G027310
OG0000219	ESY6_g49711_DN1_SP0_c0.t1	Np003G187720, Np001G006210, Np001G006190, Np001G008170
OG0000221	ESY4_g25962_DN1_SP0_c27.t1, ESY15_g65094_DN1_SP0_c0.t1, ESY3_g29249_DN1_SP0_c0.t1	Np007G412340, Np007G412330
OG0000222	ESY2_g35012_DN2_SP0_c0.t1	Np001G027170, Np002G091350, Np003G181880, Np001G027180, Np001G036270, Np003G167420, Np001G021650, Np005G303660, Np001G029320, Np003G141180, Np001G063040, Np006G365120, Np007G404090, Np004G194850, Np004G215680, Np004G233330, Np003G165700, Np005G311760, Np007G390900, Np004G194840, Np005G309420, Np004G212790, Np001G029240, Np006G365130, Np001G027190, Np003G175170, Np006G322380, Np001G023650, Np005G318440, Np007G420490
OG0000224	ESY2_g34607_DN3_SP0_c0.t1, ESY2_g34606_DN3_SP0_c0.t1	Np002G074890, Np002G074880, Np002G074860
OG0000224	ESY2_g33558_DN3_SP0_c0.t1, ESY2_g33557_DN3_SP0_c0.t1	Np002G096650
OG0000225	ESY3_g29916_DN2_SP0_c0.t1, ESY3_g29914_DN2_SP0_c0.t1	Np004G212520, Np004G212510, Np004G212490, Np004G212580, Np004G212560, Np004G212550, Np004G212570, Np004G212500, Np004G212610
OG0000226	ESY3_g29317_DN3_SP0_c0.t1	Np001G068820, Np001G002660, Np001G003000
OG0000226	ESY2_g36973_DN1_SP0_c0.t1, ESY7_g16549_DN3_SP0_c0.t1	Np004G243800, Np004G243970, Np004G243900, Np001G063350, Np001G063340
OG0000228	ESY2_g38077_DN3_SP0_c0.t1	Np004G230940
OG0000229	ESY1_g12012_DN3_SP0_c0.t1	Np004G245990, Np004G246960, Np004G247090, Np004G247150, Np004G246980, Np005G309490
OG0000229	ESY1_g12014_DN3_SP0_c0.t1, ESY1_g12013_DN3_SP0_c0.t1	Np007G377500, Np007G377590, Np006G330770
OG0000231	ESY8_g60999_DN3_SP0_c0.t1, ESY3_g29895_DN3_SP0_c0.t1	Np003G174440
OG0000231	ESY10_g14245_DN3_SP0_c0.t1	Np004G203320
OG0000234	ESY1_g10786_DN3_SP0_c0.t1, ESY1_g10749_DN1_SP0_c6.t1	Np001G058680, Np001G058670, Np006G333910, Np003G140390, Np001G058700
OG0000235	ESY3_g29925_DN2_SP0_c0.t1, ESY11_g54357_DN1_SP0_c0.t1	Np004G217630
OG0000235	ESY3_g29923_DN3_SP0_c0.t1, ESY3_g29926_DN2_SP0_c0.t1, ESY6_g50160_DN1_SP0_c0.t1, ESY7_g17699_DN2_SP0_c0.t1, ESY3_g32160_DN1_SP0_c0.t1, ESY3_g32161_DN1_SP0_c0.t1	Np007G391330
OG0000236	ESY3_g28939_DN3_SP0_c0.t1	Np007G382490
OG0000236	ESY3_g31656_DN3_SP0_c0.t1	Np007G382520, Np007G382570
OG0000236	ESY7_g17849_DN3_SP0_c0.t1, ESY2_g33344_DN3_SP0_c0.t1, ESY16_g62081_DN2_SP0_c0.t1	Np003G177320
OG0000240	ESY5_g764_DN1_SP0_c0.t1, ESY1_g7176_DN1_SP0_c0.t1	Np002G104290
OG0000242	ESY5_g2746_DN3_SP0_c0.t1	Np004G242740
OG0000242	ESY5_g2744_DN3_SP0_c0.t1	Np004G242760
OG0000244	ESY9_g43553_DN3_SP0_c0.t1	Np005G286400
OG0000244	ESY7_g16355_DN3_SP3_c0.t1	Np003G183740
OG0000246	ESY7_g16249_DN2_SP0_c100.t1	Np001G034750, Np010G434470, Np003G147670, Np001G034740
OG0000247	ESY11_g54875_DN3_SP0_c0.t1, ESY11_g54874_DN3_SP0_c0.t1	Np002G120130, Np002G120100, Np002G120120, Np002G120110, Np007G410840, Np003G181290, Np003G180120, Np003G180140, Np003G182250, Np003G180080, Np003G178150, Np003G178160
OG0000248	ESY5_g2595_DN2_SP0_c6.t1	Np004G215820, Np002G112170, Np005G313980, Np005G313900, Np001G048790, Np001G060640, Np001G060630
OG0000249	ESY10_g15197_DN1_SP0_c67.t1	Np006G338430, Np001G039620, Np003G177600, Np006G338400, Np005G309230
OG0000250	ESY2_g35522_DN1_SP0_c0.t1, ESY2_g35505_DN1_SP0_c0.t1, ESY2_g35511_DN2_SP0_c0.t1, ESY2_g35512_DN3_SP0_c0.t1	Np002G085780
OG0000250	ESY4_g26844_DN2_SP0_c0.t1, ESY4_g26842_DN3_SP0_c0.t1, ESY4_g25839_DN3_SP0_c0.t1, ESY8_g59857_DN3_SP0_c0.t1, ESY12_g51969_DN1_SP0_c0.t1	Np005G261040
OG0000250	ESY9_g43852_DN1_SP0_c0.t1	Np002G086000
OG0000252	ESY7_g19409_DN2_SP0_c0.t1	Np003G179240
OG0000252	ESY7_g19412_DN1_SP0_c0.t1	Np003G131660
OG0000252	ESY7_g19411_DN1_SP0_c0.t1, ESY7_g19410_DN2_SP0_c0.t1	Np004G205500
OG0000253	ESY4_g22351_DN2_SP0_c0.t1	Np003G170230
OG0000254	ESY20_g12901_DN3_SP0_c0.t1, ESY3_g31772_DN3_SP0_c0.t1	Np007G383010
OG0000254	ESY4_g26655_DN3_SP0_c0.t1, ESY4_g26565_DN3_SP0_c0.t1, ESY20_g12902_DN3_SP0_c0.t1	Np001G046190
OG0000256	ESY12_g50901_DN1_SP0_c88.t1	Np003G183110
OG0000257	ESY3_g32555_DN1_SP0_c0.t1, ESY3_g32550_DN1_SP0_c0.t1	Np007G377790, Np007G377770, Np005G314040, Np007G372930, Np007G377760
OG0000258	ESY11_g54020_DN2_SP0_c65.t1	Np004G230620, Np002G087740, Np001G022690, Np003G156210, Np001G022720, Np001G049130, Np001G022660, Np001G022680
OG0000259	ESY13_g56166_DN2_SP0_c0.t1	Np006G352720, Np001G046070, Np003G171180, Np007G395670, Np002G108230, Np001G034910, Np001G020540, Np001G046060
OG0000260	ESY7_g19330_DN3_SP0_c0.t1	Np005G316850
OG0000260	ESY7_g19332_DN2_SP0_c0.t1, ESY7_g19328_DN3_SP0_c0.t1, ESY7_g19231_DN1_SP0_c0.t1, ESY7_g19247_DN1_SP0_c0.t1, ESY7_g19227_DN3_SP0_c0.t1, ESY7_g19248_DN2_SP0_c0.t1, ESY7_g19244_DN2_SP0_c0.t1, ESY7_g19229_DN2_SP0_c0.t1, ESY7_g19307_DN2_SP0_c0.t1, ESY7_g19306_DN3_SP0_c0.t1, ESY7_g19359_DN1_SP0_c0.t1, ESY7_g19361_DN2_SP0_c0.t1, ESY7_g19360_DN1_SP0_c0.t1, ESY9_g43639_DN3_SP0_c0.t1, ESY7_g17050_DN2_SP0_c0.t1, ESY1_g12119_DN1_SP0_c0.t1, ESY7_g19337_DN3_SP0_c0.t1, ESY7_g19338_DN2_SP0_c0.t1	Np005G316660
OG0000264	ESY7_g16510_DN3_SP0_c56.t1, ESY7_g16503_DN3_SP0_c20.t1	Np003G185830, Np003G184810, Np003G184800, Np007G393650, Np003G185820, Np003G185810, Np003G185770, Np003G185800
OG0000265	ESY2_g37518_DN2_SP0_c0.t1	Np005G294290
OG0000265	ESY7_g16163_DN2_SP0_c0.t1	Np001G068970
OG0000266	ESY6_g49192_DN2_SP0_c0.t1	Np003G177610, Np001G046580
OG0000266	ESY4_g26670_DN2_SP0_c0.t1	Np003G155740
OG0000269	ESY2_g37281_DN2_SP0_c83.t1	Np004G214640, Np004G206790, Np003G174470, Np001G012990, Np003G174460, Np009G432510, Np005G282190, Np007G405090, Np009G432500, Np008G427010, Np004G206800, Np002G105820
OG0000270	ESY11_g53846_DN3_SP8_c0.t1	Np005G265330
OG0000270	ESY4_g25561_DN3_SP8_c0.t1	Np007G377200
OG0000270	ESY5_g4010_DN3_SP4_c0.t1, ESY2_g36074_DN3_SP8_c0.t1	Np004G235580
OG0000272	ESY7_g17164_DN1_SP0_c0.t1	Np007G398010, Np003G184260, Np007G397990, Np001G020070, Np006G367610, Np007G390870, Np001G044270
OG0000273	ESY1_g10436_DN3_SP0_c58.t1	Np007G375980, Np004G199070, Np005G312740, Np005G262870
OG0000276	ESY2_g37679_DN3_SP0_c17.t1	Np005G308640
OG0000277	ESY2_g38710_DN3_SP0_c0.t1, ESY2_g38730_DN1_SP0_c0.t1, ESY2_g38708_DN3_SP0_c0.t1, ESY2_g38699_DN3_SP0_c0.t1	Np005G302420
OG0000278	ESY5_g5055_DN3_SP0_c0.t1, ESY2_g35230_DN2_SP0_c0.t1, ESY4_g26890_DN3_SP0_c0.t1, ESY4_g26856_DN2_SP0_c0.t1, ESY4_g26866_DN3_SP0_c0.t1, ESY4_g26763_DN3_SP0_c0.t1, ESY4_g26867_DN3_SP0_c0.t1, ESY4_g26868_DN3_SP0_c0.t1, ESY4_g26736_DN3_SP0_c0.t1, ESY4_g25176_DN3_SP0_c0.t1, ESY11_g54068_DN3_SP0_c0.t1, ESY4_g26519_DN3_SP0_c0.t1	Np008G426890, Np009G429180
OG0000280	ESY1_g6464_DN1_SP0_c52.t1	Np006G359880, Np005G298160, Np001G041300
OG0000281	ESY12_g51524_DN1_SP0_c0.t1, ESY1_g10338_DN1_SP0_c0.t1	Np001G056160, Np001G056190
OG0000281	ESY9_g43439_DN3_SP0_c0.t1	Np002G078840
OG0000281	ESY9_g43430_DN1_SP0_c0.t1	Np003G147970
OG0000282	ESY9_g43229_DN2_SP0_c0.t1	Np003G133480, Np003G133500, Np003G133490
OG0000282	ESY7_g18557_DN2_SP0_c0.t1	Np003G133510, Np003G133520
OG0000282	ESY7_g18558_DN2_SP0_c0.t1, ESY7_g18561_DN2_SP0_c0.t1, ESY7_g18562_DN2_SP0_c0.t1	Np003G133530
OG0000283	ESY20_g12865_DN2_SP3_c0.t1	Np001G041370
OG0000283	ESY20_g12864_DN3_SP1_c0.t1, ESY20_g12860_DN3_SP1_c0.t1, ESY20_g12861_DN3_SP3_c0.t1, ESY20_g12863_DN3_SP7_c0.t1, ESY20_g12859_DN3_SP1_c0.t1	Np001G041380, Np001G041420, Np001G041390, Np001G041410
OG0000284	ESY10_g15359_DN3_SP0_c0.t1, ESY15_g64561_DN3_SP0_c0.t1	Np001G014190
OG0000284	ESY19_g41982_DN3_SP0_c33.t1, ESY19_g41981_DN2_SP0_c45.t1	Np007G375910, Np007G417960
OG0000285	ESY10_g15410_DN3_SP0_c0.t1	Np002G086400
OG0000285	ESY13_g57734_DN2_SP0_c0.t1, ESY16_g62421_DN3_SP0_c70.t1, ESY21_g55434_DN3_SP0_c82.t1, ESY1_g9596_DN1_SP0_c0.t1, ESY43_g13373_DN3_SP0_c65.t1	Np007G402150, Np002G103790
OG0000286	ESY15_g64433_DN1_SP0_c0.t1	Np003G186400
OG0000287	ESY1_g9683_DN3_SP0_c43.t1	Np005G307830
OG0000287	ESY3_g29135_DN3_SP0_c0.t1	Np007G380720, Np007G380760, Np007G380730
OG0000288	ESY5_g5188_DN3_SP0_c9.t1	Np002G076120, Np007G410970, Np006G324750, Np004G214460, Np005G304800
OG0000290	ESY3_g29637_DN2_SP0_c0.t1	Np007G394710
OG0000290	ESY8_g60315_DN2_SP0_c0.t1	Np001G003170, Np004G255370, Np005G316560
OG0000293	ESY10_g13999_DN2_SP0_c0.t1, ESY1_g10790_DN3_SP0_c0.t1	Np002G120030
