Orthogroup	Arabidopsis_lyrata_NCBI	Noccaea_praecox
OG0000243	XP_020867504.1	Np004G2125700, Np004G2125900, Np004G2125000
OG0000243	XP_020867502.1	Np004G2125200
OG0000243	XP_020867503.1, XP_020867501.1	Np004G2125600
OG0000244	XP_002872741.1	Np003G1858400
OG0000244	XP_020876452.1, XP_020877213.1, XP_020876461.1, XP_020876462.1	Np003G1858200, Np003G1858100, Np003G1857800
OG0000244	XP_020876466.1	Np003G1848200, Np003G1848100
OG0000245	XP_020891448.1, XP_020882908.1	Np004G2322800, Np006G3313100, Np003G1676900
OG0000246	XP_002881469.1	Np006G3384100, Np003G1776100
OG0000247	XP_002868770.2, XP_002867509.1, XP_020871709.1, XP_002877687.1	Np004G2545900
OG0000247	XP_020869614.1	Np004G2538200, Np003G1780900, Np003G1801100, Np003G1791800, Np003G1778100, Np003G1777900, Np003G1786000
OG0000248	XP_002887278.1, XP_020865738.1	Np002G0857800
OG0000248	XP_020872989.1, XP_002887265.1	Np002G0860000
OG0000249	XP_020888722.1	Np004G2146500
OG0000249	XP_020866080.1	Np004G2068100
OG0000249	XP_020884646.1	Np009G4325100
OG0000249	XP_002887885.2	Np009G4325200, Np001G0129900, Np003G1744700
OG0000250	XP_002870459.1	Np007G3953700, Np007G4128700
OG0000250	XP_020876444.1	Np003G1647300
OG0000251	XP_002876961.1, XP_002876962.1, XP_002876963.1	Np001G0226900
OG0000251	XP_002876964.1	Np001G0491300, Np001G0226800, Np001G0226600
OG0000251	XP_002866197.1	Np003G1562200
OG0000251	XP_002876960.2	Np002G0877400, Np004G2306300
OG0000253	XP_002891955.2	Np002G0865000
OG0000253	XP_002884737.1	Np007G4134200
OG0000253	XP_002873056.1	Np003G1267200
OG0000254	XP_020874808.1	Np005G3023700, Np005G3023600
OG0000254	XP_002870217.1	Np005G3024300
OG0000259	XP_020866712.1, XP_020877604.1, XP_020877605.1, XP_002889545.2, XP_020883633.1, XP_020866820.1	Np001G0461900
OG0000259	XP_020887741.1, XP_002883112.2, XP_002880923.2, XP_002880609.1	Np007G3830200
OG0000262	XP_020890692.1	Np004G2283300, Np002G1124100
OG0000263	XP_020887742.1, XP_020880631.1	Np004G2041700
OG0000265	XP_020883108.1, XP_020872622.1, XP_020877172.1, XP_020886446.1, XP_020876112.1, XP_020868906.1, XP_020870118.1, XP_020874153.1, XP_020886556.1, XP_020885910.1	Np005G3140200, Np007G4120400, Np002G0744800, Np002G0778500, Np003G1560300, Np004G1972500, Np006G3567500, Np004G2255600, Np001G0314500
OG0000267	XP_020881424.1, XP_020890931.1, XP_020872390.1, XP_020868795.1, XP_020872178.1, XP_020872998.1, XP_020891338.1	Np001G0079700
OG0000267	XP_020876553.1	Np003G1683000
OG0000269	XP_002864649.1	Np003G1526500
OG0000269	XP_020881938.1, XP_002877465.1	Np001G0459000, Np001G0458900
OG0000269	XP_002888167.1, XP_020883555.1	Np004G2521600
OG0000275	XP_002866883.1	Np001G0244400
OG0000275	XP_020872234.1	Np005G2619800
OG0000275	XP_002886688.1, XP_002872307.1, XP_020879009.1, XP_020879174.1	Np004G1985300
OG0000276	XP_020887762.1, XP_020881628.1, XP_020878929.1, XP_020879276.1, XP_020876981.1, XP_020890967.1	Np002G1070200, Np001G0402600
OG0000277	XP_020867393.1	Np002G0777200
OG0000277	XP_020891062.1	Np004G2355900
OG0000278	XP_002870533.1, XP_002870532.1, XP_020875512.1, XP_020873117.1, XP_020875510.1	Np005G3117100
OG0000279	XP_020866105.1	Np001G0387500
OG0000279	XP_020885653.1, XP_020880341.1	Np002G1141200, Np003G1803300
OG0000279	XP_002865315.1	Np005G3095700, Np001G0385400
OG0000279	XP_020871068.1	Np001G0386500
OG0000282	XP_020873572.1, XP_020873565.1	Np006G3612000
OG0000283	XP_020889075.1, XP_020891714.1	Np005G2968000, Np003G1722900
OG0000284	XP_020879047.1	Np005G2943000
OG0000285	XP_002867852.2	Np005G2879700
OG0000285	XP_020873335.1, XP_020881884.1, XP_020873355.1	Np004G2185500
OG0000286	XP_002863596.2, XP_002867613.2, XP_020875162.1	Np003G1578100
OG0000286	XP_020868786.1	Np005G2707100, Np005G2706600, Np005G2707500
OG0000286	XP_020871052.1	Np003G1257000
OG0000290	XP_020866701.1	Np002G1240300
OG0000290	XP_020890821.1	Np002G1239600
OG0000290	XP_020890819.1, XP_020890820.1	Np002G1239700, Np002G1239800
OG0000292	XP_020890626.1	Np003G1428400, Np005G3200500, Np003G1590800
OG0000294	XP_020875769.1	Np007G3931800, Np002G0947400
OG0000294	XP_020879520.1	Np002G1225100
OG0000295	XP_020866817.1, XP_020866818.1	Np004G2036300
OG0000295	XP_020868018.1	Np004G2551000
OG0000295	XP_020870420.1	Np005G2760100
OG0000295	XP_020888216.1, XP_002885658.1, XP_020886583.1	Np004G2108300
OG0000296	XP_020874639.1, XP_002864614.1	Np003G1534000, Np007G4243900, Np003G1534400
OG0000296	XP_020871535.1, XP_020871085.1, XP_020871516.1, XP_020871467.1, XP_020871600.1, XP_020871468.1, XP_020871433.1, XP_020870866.1, XP_020879394.1	Np003G1539300
OG0000296	XP_020869658.1	Np003G1534300
OG0000298	XP_002891052.1	Np004G2067000
OG0000298	XP_002891050.1	Np001G0361700, Np004G2066800, Np004G2066700
OG0000300	XP_020872734.1, XP_002877052.1, XP_020881468.1, XP_020890816.1	Np004G1944000
OG0000301	XP_020884774.1	Np001G0656600
OG0000304	XP_002878839.1, XP_020883542.1, XP_020885530.1	Np003G1831200
OG0000304	XP_002863900.1, XP_002865643.1, XP_002885797.1	Np004G2005100, Np004G2005300
OG0000304	XP_002881723.1	Np003G1830800
OG0000305	XP_002890206.2	Np004G2040900, Np004G2390100
OG0000307	XP_002894303.2, XP_002894304.2, XP_002891555.1, XP_020876752.1, XP_020865716.1, XP_020870689.1, XP_002892495.2	Np007G3777700
OG0000313	XP_020887580.1	Np006G3363800, Np006G3363700
OG0000313	XP_020882955.1, XP_002879861.1	Np006G3319700
OG0000314	XP_020879586.1	Np003G1698600, Np003G1725200, Np001G0349500
OG0000314	XP_020889577.1	Np004G2096300, Np002G0900000, Np001G0544400
OG0000320	XP_020875403.1	Np008G4290700
OG0000321	XP_020866713.1	Np004G1971000
OG0000322	XP_002862832.1	Np006G3488400, Np003G1896200, Np003G1887600
OG0000323	XP_020873004.1	Np005G3167200
OG0000323	XP_020865749.1	Np004G2384500
OG0000325	XP_002892239.1	Np004G2554700
OG0000325	XP_020883979.1	Np006G3577000
OG0000325	XP_002889523.1	Np004G2554500
OG0000326	XP_002893341.1, XP_020882129.1, XP_020886472.1	Np006G3247600, Np004G2144700, Np005G3048100
OG0000328	XP_020886039.1	Np007G3808000
OG0000328	XP_020886036.1	Np007G3807900
OG0000328	XP_020871918.1	Np007G3807800
OG0000328	XP_020886261.1, XP_020871911.1	Np007G3807700
OG0000329	XP_002870302.1	Np005G3045800
OG0000330	XP_002887461.1, XP_002887460.1, XP_002887463.1	Np002G0817100, Np002G0817000
OG0000330	XP_002887457.1	Np002G0817200
OG0000331	XP_020877038.1	Np003G1874800
OG0000331	XP_020889164.1	Np007G3925500
OG0000331	XP_002881476.1	Np006G3382400
OG0000332	XP_020890048.1, XP_020890047.1	Np002G1180900
OG0000335	XP_020879727.1	Np007G3788800
OG0000335	XP_020882480.1	Np001G0491000, Np001G0490700
OG0000336	XP_002892517.1	Np004G2494000, Np002G1126300, Np004G2495700, Np002G1118200
OG0000339	XP_020877153.1	Np005G3086500
OG0000341	XP_002891297.2, XP_020866157.1	Np005G3127500
OG0000342	XP_020884394.1	Np005G3060100, Np005G3059800
OG0000344	XP_002889905.1, XP_002880773.1, XP_020869549.1, XP_002892766.1, XP_020869015.1, XP_020882023.1, XP_020867242.1	Np007G3786100
OG0000345	XP_020877760.1, XP_020868529.1, XP_002865409.1	Np001G0410500
OG0000345	XP_002873405.1	Np003G1357300
OG0000345	XP_002892204.1	Np004G2560200
OG0000346	XP_002876198.1	Np001G0560600
OG0000346	XP_002875312.1	Np001G0228500, Np001G0228200, Np001G0228300
OG0000346	XP_002876199.1	Np004G1975800
OG0000346	XP_020881893.1	Np001G0561000
OG0000347	XP_020885426.1	Np006G3234300
OG0000347	XP_020881574.1	Np001G0672700
OG0000347	XP_020873658.1	Np005G2837600
OG0000347	XP_020869191.1	Np004G2592100
OG0000347	XP_002872953.1	Np003G1893600
OG0000348	XP_020880367.1	Np003G1858900
OG0000348	XP_020873026.1, XP_020887719.1, XP_020887720.1	Np004G2045200, Np007G3968000
OG0000349	XP_020871263.1	Np003G1527400
OG0000349	XP_020871259.1	Np003G1526900
OG0000349	XP_020871256.1	Np003G1527100
OG0000350	XP_002877153.1, XP_020889498.1, XP_002883330.1, XP_002883331.1, XP_020886120.1	Np007G3817600, Np007G3817500, Np007G3817800, Np007G3824500, Np007G3824300, Np007G3845500, Np007G3845200, Np007G3829000
OG0000351	XP_020889440.1, XP_020887803.1	Np007G4098900, Np005G2793500, Np005G2793600, Np007G4098800
OG0000355	XP_002864686.1	Np003G1518500
OG0000357	XP_002893588.2, XP_002890838.2	Np004G2131300, Np004G2131200
OG0000359	XP_020866009.1	Np003G1622800
OG0000359	XP_020875469.1	Np005G2774500, Np005G2774300
OG0000359	XP_002869553.1	Np005G2774200
OG0000361	XP_020881921.1, XP_020876173.1, XP_020881894.1	Np004G1900200
OG0000363	XP_020867799.1	Np004G1904600
OG0000363	XP_020865762.1	Np004G2083300
OG0000364	XP_020886529.1	Np002G1151500, Np006G3313600, Np006G3314900, Np006G3313700, Np006G3584200, Np004G2086200
OG0000364	XP_002881726.1, XP_002879874.1, XP_002881728.1	Np006G3315100
OG0000365	XP_020868575.1, XP_020868574.1, XP_020868576.1, XP_002890659.1	Np004G2256300
OG0000367	XP_020875683.1	Np002G0859300, Np002G0859700
OG0000367	XP_020866398.1	Np005G2934000
OG0000368	XP_002877501.1, XP_020881922.1	Np001G0464200
OG0000368	XP_002877507.1, XP_002877508.1, XP_020879738.1	Np001G0464500, Np001G0465000, Np001G0464400
OG0000369	XP_020871775.1, XP_020877424.1, XP_020872669.1, XP_020890208.1, XP_020877244.1, XP_020881008.1, XP_020890264.1	Np007G3873300, Np007G3872900, Np007G3878000, Np003G1659100, Np006G3612900
OG0000370	XP_002883509.2, XP_002883512.2, XP_002883510.1	Np007G3881700
OG0000371	XP_020875171.1	Np005G2999700
OG0000371	XP_020881802.1	Np003G1738900
OG0000371	XP_002891227.2	Np005G2999800
OG0000371	XP_020869654.1	Np004G2170200
OG0000375	XP_020888610.1, XP_020888509.1, XP_020872589.1	Np003G1608200, Np005G2993500
OG0000376	XP_020890100.1	Np002G1165500
OG0000376	XP_020869788.1	Np002G1164800, Np002G0907800
OG0000376	XP_002886599.1	Np002G1165400
OG0000376	XP_020890101.1	Np002G1165100
OG0000377	XP_020873168.1	Np005G2692900
OG0000377	XP_020865922.1, XP_002888509.2	Np005G2692800
OG0000377	XP_020874750.1	Np005G2692500
OG0000377	XP_002866955.2	Np005G2692700
OG0000379	XP_020879860.1	Np001G0262000
OG0000379	XP_002877959.1	Np001G0572200
OG0000379	XP_020879861.1	Np001G0262300
OG0000380	XP_002866323.1, XP_020867728.1	Np003G1532600
OG0000380	XP_002866375.1, XP_002862953.1, XP_002864667.1	Np003G1521100, Np003G1521000, Np001G0458000
OG0000381	XP_002889204.1	Np002G0731800
OG0000381	XP_002875493.1	Np001G0032900, Np006G3437800
OG0000381	XP_002879467.2	Np006G3437400
OG0000382	XP_002872840.1, XP_002872839.1, XP_020876136.1	Np003G1866800
OG0000382	XP_020882973.1	Np006G3368000
OG0000383	XP_020870142.1	Np006G3646200, Np006G3646100, Np004G2298600
OG0000383	XP_020880743.1, XP_002877115.2, XP_002877989.2, XP_020879875.1	Np001G0576800, Np001G0576700, Np001G0576600, Np002G0976000
OG0000384	XP_002863381.1, XP_002863379.1, XP_002863382.1	Np001G0337300
OG0000385	XP_020875226.1	Np005G2715300
OG0000386	XP_002893794.1	Np004G2074600, Np004G2076900, Np004G2072700
OG0000386	XP_002893792.1	Np004G2078600, Np004G2071200
OG0000386	XP_002893796.1	Np004G2074700
OG0000386	XP_002891067.1	Np004G2078500, Np004G2079300, Np004G2073500, Np004G2071300, Np004G2074900
OG0000388	XP_002885216.1	Np007G3923800, Np007G3923600, Np007G3924100, Np007G3782200
OG0000388	XP_002864312.1	Np003G1624100, Np003G1624300
OG0000388	XP_002872057.1	Np001G0105800
OG0000388	XP_002885786.1	Np007G3969000, Np007G3969100
OG0000389	XP_020890802.1, XP_020890804.1, XP_020865791.1	Np003G1571700
OG0000389	XP_020865833.1, XP_020872401.1, XP_020865797.1, XP_020865827.1	Np004G2014700, Np004G2017900
OG0000389	XP_020885640.1	Np005G3094800
OG0000390	XP_002893223.1	Np004G2323900
OG0000390	XP_020870867.1	Np005G2754700
OG0000390	XP_020870868.1	Np004G2324400
OG0000390	XP_002891115.1, XP_020869226.1	Np004G2323400, Np001G0608500
OG0000391	XP_020887377.1	Np005G3125100
OG0000392	XP_002890198.2	Np004G2392000
OG0000392	XP_020870155.1	Np004G2392100
OG0000392	XP_020873585.1, XP_020873586.1	Np005G2809800, Np005G2809900, Np005G2809300, Np005G2809500, Np005G2809700
OG0000393	XP_002868738.1	Np005G3148700
OG0000393	XP_020872982.1	Np005G3147700
OG0000393	XP_002868745.2	Np005G3147800, Np005G3148300, Np005G3148200, Np005G3148600
OG0000394	XP_020870422.1	Np004G1940300
OG0000396	XP_020878657.1, XP_020882005.1	Np006G3286600
OG0000399	XP_002889409.1, XP_002874941.1	Np003G1871200
OG0000399	XP_020868304.1	Np002G1076800, Np002G1077300
OG0000399	XP_020867895.1	Np004G2500200
OG0000402	XP_020885507.1	Np001G0014700
OG0000402	XP_002865045.1, XP_020871494.1	Np001G0014600
OG0000403	XP_020876381.1	Np003G1851700
OG0000403	XP_020876447.1	Np003G1852000
OG0000404	XP_020867763.1, XP_020869354.1	Np004G2440800, Np004G2439200
OG0000404	XP_020882951.1, XP_002893048.1, XP_020872469.1, XP_020872474.1, XP_020879689.1	Np006G3363500
OG0000405	XP_002885048.2	Np007G3790000, Np007G3790300
OG0000406	XP_002892419.1, XP_002875761.1, XP_002866354.1	Np001G0457400
OG0000406	XP_002881664.1	Np004G2516000
OG0000407	XP_020870312.1, XP_002890652.1, XP_002880288.1	Np006G3216700, Np003G1623400
OG0000409	XP_020885420.1	Np004G2115900
OG0000409	XP_020868889.1, XP_020868885.1	Np004G2115600
OG0000411	XP_002878793.1, XP_002878935.1, XP_020883505.1, XP_020883097.1, XP_002878760.1, XP_002863681.1	Np006G3656700, Np001G0448300
OG0000412	XP_020877332.1	Np003G1436800
OG0000412	XP_002870545.1	Np005G3122900
OG0000412	XP_020891044.1	Np002G0958700
OG0000412	XP_020889182.1	Np007G3931600
OG0000413	XP_002882837.2	Np007G4070900, Np007G4070700
OG0000413	XP_002894496.1	Np004G1913900, Np004G1913800, Np004G1913700
OG0000414	XP_020865813.1	Np002G1202200
OG0000414	XP_020887850.1	Np005G3114200, Np007G4006400
OG0000414	XP_020875754.1	Np005G3034800
OG0000414	XP_020886757.1	Np007G3826300
OG0000415	XP_020883764.1	Np005G2996800, Np002G1089500
OG0000420	XP_002874367.1	Np007G3781800
OG0000421	XP_020879107.1	Np003G1652600
OG0000421	XP_020871919.1, XP_020871160.1	Np007G3769100, Np003G1492300, Np003G1595800, Np003G1585300
OG0000423	XP_020867632.1	Np004G2361600
OG0000423	XP_020869456.1, XP_020868293.1	Np004G2332100, Np003G1694800, Np006G3508100
OG0000424	XP_002864349.1	Np003G1633400
OG0000424	XP_002867518.1	Np005G2783600
OG0000428	XP_020871628.1, XP_002862473.2	Np004G2340900
OG0000429	XP_002891987.1	Np004G2049300
OG0000429	XP_020880517.1	Np005G3179700
OG0000429	XP_002891988.1, XP_002878218.1	Np001G0632600
OG0000430	XP_002874805.1	Np003G1835700
OG0000430	XP_020891025.1	Np002G1193600
OG0000430	XP_002885799.1	Np007G3892700
OG0000431	XP_002888099.1	Np002G1177200
OG0000432	XP_020866653.1, XP_020869736.1	Np004G1989900, Np004G1989600
OG0000433	XP_020873782.1, XP_002869578.2, XP_020873778.1, XP_002869577.1	Np005G2784000, Np005G2784300, Np005G2784100, Np005G2784200
OG0000436	XP_020880865.1	Np001G0457000
OG0000436	XP_002864656.1	Np003G1523800
OG0000436	XP_002864657.2	Np003G1523700
OG0000436	XP_020880864.1	Np001G0457100
OG0000437	XP_020871534.1, XP_020873821.1	Np005G2796000
OG0000437	XP_002886024.1	Np007G3729600
OG0000438	XP_020882264.1, XP_020882053.1, XP_020882473.1, XP_020881200.1, XP_020882093.1	Np001G0445000, Np001G0445500
OG0000439	XP_002887396.1	Np002G0832700, Np002G0832800
OG0000439	XP_020891685.1, XP_002871200.1, XP_020888125.1	Np003G1315100
OG0000440	XP_002868753.2	Np005G3174000
OG0000442	XP_020889161.1	Np001G0093700
OG0000442	XP_002876673.1, XP_020872236.1	Np001G0686900
OG0000442	XP_020874721.1	Np005G3175400
OG0000443	XP_002878859.1	Np006G3638900
OG0000443	XP_002871465.1	Np003G1377800
OG0000443	XP_002874255.1	Np001G0128600
OG0000444	XP_002881172.1	Np006G3551300
OG0000444	XP_002876506.1	Np001G0647200
OG0000445	XP_002874145.1	Np001G0496300, Np001G0109300
OG0000445	XP_002880547.1	Np006G3663800
OG0000446	XP_020879288.1	Np003G1508000
OG0000446	XP_020879284.1, XP_020887474.1	Np003G1507900
OG0000447	XP_002876158.1, XP_020888327.1, XP_002879596.1	Np003G1314400, Np007G4102900
OG0000448	XP_020879781.1	Np001G0183300
OG0000448	XP_020881239.1	Np002G1081700
OG0000448	XP_020881129.1	Np001G0199700
OG0000449	XP_020880507.1, XP_020884444.1	Np007G3893700
OG0000449	XP_020880494.1, XP_020880524.1, XP_020880521.1	Np001G0641900
OG0000449	XP_020888699.1, XP_020887488.1	Np007G4226700
OG0000450	XP_002868530.1	Np005G3123700
OG0000451	XP_020890146.1, XP_020890731.1, XP_020891235.1, XP_002873785.1, XP_020869855.1	Np005G2859600, Np006G3209400
OG0000452	XP_002886425.1, XP_020891488.1	Np002G1218800
OG0000452	XP_002886426.2	Np002G1220200, Np002G1219700
OG0000457	XP_002881278.1	Np007G4205700, Np006G3460400, Np004G2558500, Np009G4310900
OG0000458	XP_002893548.1	Np004G2119000
OG0000460	XP_020886129.1	Np007G4074300
OG0000460	XP_020873839.1	Np005G2794500
OG0000463	XP_020868804.1	Np004G2039200
OG0000464	XP_002892092.1, XP_002892093.1	Np004G2583500, Np004G2580300
OG0000466	XP_020877209.1, XP_020876487.1, XP_020887078.1, XP_002884527.1	Np007G4165800, Np007G4185400
OG0000468	XP_020884599.1	Np006G3277100
OG0000470	XP_002873596.2	Np002G0795000
OG0000470	XP_002870105.1	Np005G2718900
OG0000470	XP_002868068.1	Np005G2908400, Np003G1893400
OG0000471	XP_020875496.1	Np005G3069200
OG0000471	XP_020874394.1	Np005G3067600
OG0000473	XP_020866566.1	Np004G2068400, Np004G2599400
OG0000473	XP_002892018.2	Np004G2599500
OG0000474	XP_020870451.1	Np004G2559900
OG0000474	XP_020886615.1	Np001G0411400
OG0000474	XP_002870188.2	Np001G0439700
OG0000475	XP_020875636.1, XP_020886805.1	Np002G1011100
OG0000475	XP_020890091.1	Np002G1186800
OG0000476	XP_002874408.2, XP_002874407.2, XP_002872250.1	Np001G0143700, Np004G2171900, Np004G2172800, Np004G2171200
OG0000477	XP_002864799.1	Np001G0072300
OG0000477	XP_020879966.1	Np001G0251900
OG0000477	XP_020868927.1	Np004G2423100
OG0000478	XP_002883482.1, XP_002883015.1, XP_020878583.1, XP_020878143.1	Np002G1243800
OG0000478	XP_002887884.2	Np001G0052500
OG0000479	XP_020869562.1	Np003G1732000, Np002G1075900
OG0000480	XP_002886566.1	Np002G1173500
OG0000480	XP_020881107.1	Np001G0260600, Np001G0260800, Np002G0874600, Np001G0260900
OG0000480	XP_020881110.1	Np001G0261000
OG0000481	XP_002888218.1	Np002G1135600
OG0000481	XP_020870476.1	Np004G2489000
OG0000481	XP_002889784.1	Np004G2489100
OG0000483	XP_020877847.1, XP_020876157.1	Np001G0136100
OG0000484	XP_020869179.1	Np005G2735000
OG0000484	XP_020875370.1, XP_020889704.1, XP_020865687.1	Np005G2734900, Np005G2734800
OG0000485	XP_002867713.1, XP_020873851.1	Np005G2838000
OG0000486	XP_020866607.1, XP_020869582.1, XP_002893014.1, XP_020886267.1	Np004G2369400
OG0000491	XP_002875894.1	Np001G0483800
OG0000491	XP_020880384.1	Np001G0483700
OG0000492	XP_002877995.1	Np001G0578400
OG0000492	XP_002881246.1	Np006G3574000
OG0000492	XP_020884576.1	Np006G3345900
OG0000493	XP_002864952.1	Np001G0031700, Np004G2553800
OG0000493	XP_002870726.2, XP_020872955.1	Np005G3165700
OG0000494	XP_020888485.1, XP_002876140.1	Np001G0544600, Np001G0544300
OG0000494	XP_020873021.1, XP_002868464.1	Np001G0546800
OG0000495	XP_020881774.1	Np001G0458400
OG0000496	XP_020879671.1	Np001G0476000
OG0000497	XP_002888890.1	Np002G0820000
OG0000497	XP_002884997.1	Np007G4064600
OG0000497	XP_002891805.1	Np004G1916400
OG0000500	XP_002888576.1	Np002G0932400, Np005G3134700
OG0000501	XP_020868025.1	Np004G2058300
OG0000501	XP_020876295.1	Np003G1785800
OG0000501	XP_020877248.1	Np003G1786100
OG0000502	XP_002868731.1, XP_002868732.1	Np005G3150100
OG0000502	XP_002868730.1	Np005G3150200
OG0000506	XP_002884052.1, XP_002871248.1	Np003G1545600, Np003G1328500, Np006G3356700
OG0000507	XP_002889590.2	Np003G1696700, Np005G2992500
OG0000509	XP_020866899.1	Np005G2994600
OG0000509	XP_020873980.1, XP_020873979.1	Np005G2994800
OG0000510	XP_020874381.1	Np005G3171300, Np005G3171200
OG0000510	XP_002868665.1	Np005G3168500
OG0000512	XP_002877314.1, XP_002867150.1, XP_002877311.1, XP_002869188.1	Np001G0437000, Np005G2640700, Np002G0915600
OG0000513	XP_020867133.1	Np004G2485700
OG0000516	XP_002887133.1	Np001G0082200, Np002G0912600
OG0000517	XP_020875875.1, XP_002873811.1	Np003G1443000, Np004G2494200, Np004G2495400
OG0000518	XP_002864239.1	Np003G1640600, Np003G1640900, Np003G1639400
OG0000518	XP_020879072.1, XP_020879487.1, XP_020878648.1	Np003G1392900
OG0000519	XP_020881302.1	Np001G0000200
OG0000519	XP_020884835.1, XP_020884831.1, XP_020884708.1	Np006G3606100
OG0000520	XP_020869507.1	Np004G2449500
OG0000521	XP_020889324.1	Np001G0036100
OG0000522	XP_020879507.1	Np003G1268600
OG0000522	XP_020884014.1, XP_020882284.1	Np001G0587800, Np006G3338600
OG0000522	XP_020887260.1	Np007G4133500
OG0000523	XP_020885380.1	Np006G3650900, Np006G3652100
