Orthogroup	Eutrema_salsugineum	Cardamine_glauca
OG0000283	XP_024007235.1	Cg007G2481000, Cg004G1350900
OG0000283	XP_024014716.1	Cg011G3015000, Cg006G2249500, Cg001G0232700, Cg005G1551500, Cg002G0631500, Cg001G0291600
OG0000285	XP_024005112.1	Cg001G0190700
OG0000285	XP_006413094.1	Cg001G0130400
OG0000286	XP_006396333.1	Cg008G2943000
OG0000286	XP_024004165.1	Cg006G1979100
OG0000286	XP_006412465.2	Cg001G0074700
OG0000291	XP_024009515.1	Cg004G1343300, Cg004G1337600
OG0000294	XP_006400088.2	Cg008G2721100
OG0000294	XP_024012273.1	Cg008G2713400
OG0000295	XP_006415705.2	Cg006G1996000
OG0000296	XP_006400992.1	Cg008G2982100, Cg003G0982000, Cg003G0887600
OG0000296	XP_024011989.1, XP_024011966.1, XP_024012425.1	Cg003G0978500
OG0000296	XP_024012145.1	Cg003G0978400
OG0000297	XP_024014692.1	Cg001G0284800
OG0000298	XP_006415074.1, XP_006415068.1, XP_006415075.2	Cg006G1934800, Cg006G1935200
OG0000298	XP_006415076.2	Cg006G1935000, Cg006G1935400
OG0000301	XP_024006006.1, XP_024014229.1	Cg005G1482700
OG0000301	XP_006404678.1	Cg004G1274700
OG0000303	XP_024009916.1	Cg002G0647500
OG0000304	XP_024004174.1	Cg005G1526200
OG0000305	XP_006413912.1	Cg006G2092900
OG0000305	XP_006411287.1	Cg005G1528100
OG0000308	XP_006403249.1, XP_006403251.1, XP_006403248.1, XP_006403252.1, XP_024013277.1, XP_006403255.1	Cg008G2928800, Cg008G2929000, Cg008G2928900
OG0000314	XP_024005553.1	Cg006G1940900
OG0000314	XP_024010526.1	Cg005G1640900
OG0000316	XP_006407057.2	Cg007G2407200
OG0000318	XP_024010631.1	Cg007G2568100, Cg007G2467300
OG0000318	XP_006416157.2	Cg006G2217500
OG0000320	XP_024009240.1, XP_024009782.1, XP_024013240.1, XP_024010925.1, XP_024014928.1, XP_024010476.1, XP_024005038.1, XP_024006599.1, XP_024016350.1, XP_024006505.1, XP_024009086.1, XP_024005017.1, XP_024011237.1, XP_024009236.1, XP_024009759.1, XP_024013222.1, XP_024010582.1	Cg007G2343200
OG0000320	XP_024016232.1, XP_024016190.1, XP_024009447.1, XP_024011359.1, XP_024007244.1, XP_024013070.1	Cg004G1332200
OG0000320	XP_024016210.1, XP_024010672.1, XP_024009254.1	Cg001G0317000
OG0000321	XP_006406473.1, XP_006393188.1	Cg004G1262800, Cg006G1832400
OG0000322	XP_024008930.1	Cg003G0970300
OG0000325	XP_006418097.1	Cg006G2219100
OG0000325	XP_024008616.1	Cg006G2219000
OG0000327	XP_006405569.1	Cg004G1211800
OG0000330	XP_024008627.1	Cg007G2499400, Cg007G2499500
OG0000330	XP_006390610.1	Cg007G2499300
OG0000331	XP_006396376.1	Cg014G3041700, Cg003G0713900
OG0000331	XP_006418333.1	Cg006G2241100
OG0000331	XP_006406736.1	Cg004G1239000
OG0000331	XP_006410860.1	Cg005G1565200
OG0000331	XP_006397900.1	Cg005G1458200
OG0000332	XP_006391998.1	Cg007G2289700, Cg007G2290000, Cg007G2289800, Cg007G2289200
OG0000334	XP_024014912.1	Cg001G0215800
OG0000334	XP_024016213.1	Cg003G0804200
OG0000339	XP_024004976.1	Cg001G0284600
OG0000341	XP_024006296.1	Cg006G1845700, Cg006G1845600
OG0000341	XP_006392846.1, XP_006393515.2	Cg006G1845900
OG0000342	XP_024015029.1, XP_024014866.1	Cg004G1240600
OG0000342	XP_006414721.2, XP_006414718.2, XP_024014865.1	Cg003G0793700, Cg003G0794400
OG0000345	XP_024013255.1	Cg008G2662100, Cg008G2933100
OG0000345	XP_006418147.1	Cg006G2224300
OG0000346	XP_006395576.1	Cg002G0665500
OG0000346	XP_006395577.1	Cg002G0665600
OG0000346	XP_024013545.1, XP_006403706.1	Cg002G0494000
OG0000347	XP_006397781.1	Cg005G1469700
OG0000347	XP_006413559.1	Cg001G0169800
OG0000347	XP_006396241.1	Cg014G3053800, Cg003G0702200
OG0000348	XP_006405817.2	Cg004G1340700
OG0000348	XP_024010856.1	Cg005G1464600
OG0000349	XP_006400931.1	Cg003G0987000
OG0000355	XP_024013315.1, XP_024013316.1, XP_006400849.1	Cg003G0995200
OG0000355	XP_006406472.1	Cg004G1262900
OG0000355	XP_006409893.2, XP_006405949.1	Cg005G1649200, Cg005G1649300, Cg005G1649400
OG0000355	XP_006411985.1	Cg008G2953000
OG0000356	XP_006397056.1	Cg005G1740400
OG0000357	XP_006415534.1, XP_006415536.1, XP_006415537.1	Cg006G1975000, Cg006G1975200, Cg006G1975100, Cg005G1588800
OG0000358	XP_024006233.1, XP_006393112.2	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100
OG0000359	XP_024012357.1	Cg003G0926700
OG0000359	XP_006413047.1	Cg001G0126400
OG0000363	XP_024003896.1	Cg001G0257100, Cg002G0644500
OG0000363	XP_024013752.1	Cg001G0254400, Cg001G0257200
OG0000363	XP_006395553.1	Cg006G1783200, Cg001G0361700, Cg006G1783100
OG0000364	XP_006396845.1, XP_006396574.1	Cg006G1922200, Cg001G0376100, Cg008G2746400
OG0000364	XP_024003638.1, XP_006409746.1	Cg005G1525600, Cg005G1524700
OG0000365	XP_006415920.1	Cg006G2014900
OG0000365	XP_006415921.1	Cg006G2015100
OG0000368	XP_006418874.2, XP_024009622.1, XP_006418873.1	Cg002G0560600, Cg002G0561600, Cg002G0562400, Cg002G0561500, Cg002G0561400
OG0000368	XP_006418870.1	Cg002G0560400
OG0000376	XP_006392126.1	Cg007G2295800
OG0000376	XP_006392127.1	Cg007G2295700
OG0000377	XP_006411898.1	Cg001G0027900
OG0000377	XP_024004487.1	Cg001G0028000
OG0000377	XP_006393642.1	Cg001G0028200
OG0000377	XP_006411900.1, XP_006411901.1	Cg001G0028100
OG0000379	XP_006395818.1	Cg002G0687400
OG0000379	XP_006403613.1	Cg002G0485400
OG0000379	XP_024006961.1	Cg007G2282900
OG0000379	XP_024016059.1	Cg007G2283000
OG0000380	XP_024012512.1, XP_024012532.1, XP_006400936.1	Cg002G0542500
OG0000381	XP_024016547.1	Cg005G1596000
OG0000381	XP_006408057.1, XP_006405752.1	Cg004G1117500
OG0000382	XP_006396450.1	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400
OG0000382	XP_006410963.1	Cg005G1556300
OG0000384	XP_006398389.1	Cg008G2978800, Cg008G2979000
OG0000386	XP_006415055.1	Cg006G1932000
OG0000388	XP_024016650.1	Cg002G0582500
OG0000390	XP_024008916.1	Cg006G2042700
OG0000390	XP_024008649.1	Cg006G2042600
OG0000391	XP_006390568.1	Cg007G2503200
OG0000392	XP_006416751.1	Cg006G2094500
OG0000392	XP_006413319.1	Cg001G0314800, Cg001G0150700
OG0000393	XP_024014651.1	Cg001G0360200, Cg001G0359400
OG0000394	XP_006406953.1	Cg004G1219700, Cg004G1219800
OG0000395	XP_006417058.1	Cg006G2123300
OG0000395	XP_006417060.1	Cg006G2123400
OG0000397	XP_024015686.1	Cg004G1242500
OG0000398	XP_006395910.2	Cg004G1333300
OG0000398	XP_006418550.2	Cg001G0109600
OG0000399	XP_006418323.1	Cg006G2240300
OG0000399	XP_006417597.1	Cg006G2172500
OG0000402	XP_024007630.1	Cg003G1060100
OG0000402	XP_024006781.1	Cg003G1060300
OG0000402	XP_024006782.1	Cg003G1060200
OG0000403	XP_024004870.1	Cg005G1705000
OG0000405	XP_024012331.1	Cg008G2665000
OG0000406	XP_006417777.1, XP_006400905.1, XP_006418972.1	Cg003G0989200, Cg006G2186200
OG0000407	XP_006397915.1, XP_024015422.1	Cg006G2233500, Cg006G2015800
OG0000407	XP_006397916.1	Cg005G1457300
OG0000409	XP_024008361.1	Cg006G1989100, Cg006G1989400
OG0000410	XP_006396746.1	Cg003G0748200
OG0000411	XP_006419063.1	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800, Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200
OG0000412	XP_006400196.1	Cg008G2729800
OG0000412	XP_006405853.1	Cg001G0336400
OG0000412	XP_006391364.1	Cg007G2424400
OG0000412	XP_006406687.1	Cg004G1243600
OG0000413	XP_006415181.1, XP_006407188.1, XP_006407189.1	Cg004G1196800
OG0000413	XP_006392671.1	Cg006G1789500, Cg006G1789400
OG0000413	XP_006407190.1	Cg004G1196700
OG0000414	XP_006391857.1	Cg007G2278800
OG0000414	XP_006409711.1	Cg004G1355800
OG0000414	XP_006414560.1	Cg001G0257700
OG0000416	XP_024015960.1	Cg003G0751600
OG0000419	XP_006410685.1	Cg005G1580600
OG0000420	XP_006399726.2	Cg008G2687800
OG0000421	XP_006401798.1	Cg003G0909400
OG0000421	XP_006413166.1	Cg001G0137300
OG0000421	XP_006401391.1	Cg003G0948500
OG0000424	XP_006401550.1	Cg003G0934600
OG0000424	XP_006413100.1	Cg001G0130900
OG0000424	XP_006393086.1	Cg006G1824000
OG0000424	XP_006406360.1	Cg004G1273900
OG0000428	XP_024013624.1, XP_024010341.1, XP_024007943.1, XP_024010451.1, XP_024004969.1, XP_024007771.1, XP_024013942.1, XP_024004070.1, XP_024011239.1, XP_024010255.1, XP_024013393.1, XP_024007315.1, XP_024010656.1, XP_024011264.1, XP_024014459.1, XP_024004964.1, XP_024013614.1, XP_024013943.1, XP_024015946.1, XP_024006517.1, XP_024006431.1, XP_024004956.1, XP_024011298.1, XP_024014046.1, XP_024014722.1, XP_024010397.1, XP_024014767.1, XP_024009489.1, XP_024016205.1, XP_024010338.1, XP_024013686.1, XP_024014011.1, XP_024013390.1	Cg003G0991700, Cg002G0561000, Cg001G0245000, Cg005G1713000, Cg008G2856200
OG0000429	XP_024012759.1	Cg002G0441000
OG0000430	XP_006413700.1	Cg001G0184100
OG0000430	XP_006396679.1	Cg003G0855500, Cg003G0741900
OG0000430	XP_006391930.1	Cg007G2284200
OG0000431	XP_006392962.2, XP_024006208.1	Cg007G2305800
OG0000432	XP_024005371.1	Cg001G0199300
OG0000434	XP_006419002.1, XP_006419029.1	Cg006G1918600
OG0000436	XP_006418977.1	Cg002G0569200
OG0000436	XP_006400899.1	Cg003G0989600
OG0000436	XP_006418975.1	Cg002G0569300
OG0000437	XP_006412845.1	Cg001G0108200
OG0000437	XP_006401294.1	Cg003G0956000
OG0000437	XP_006413212.1	Cg001G0140500
OG0000437	XP_006408890.2	Cg004G1434600
OG0000438	XP_024004195.1	Cg002G0595900
OG0000439	XP_006392340.1, XP_006399085.1	Cg008G2633900
OG0000442	XP_024007127.1	Cg003G1003800
OG0000442	XP_024010693.1, XP_024012881.1, XP_024014752.1	Cg002G0405900, Cg005G1455600
OG0000443	XP_006412480.1	Cg001G0079100
OG0000443	XP_006405188.1	Cg005G1729000
OG0000443	XP_006399622.1	Cg008G2679500
OG0000443	XP_006394790.1	Cg008G2810300
OG0000444	XP_006410273.1	Cg005G1618300
OG0000444	XP_006402684.1	Cg002G0432100
OG0000444	XP_006417964.2	Cg006G2204600
OG0000445	XP_006394638.1, XP_006404202.1	Cg008G2794000
OG0000446	XP_024011431.1	Cg008G2784200
OG0000447	XP_006407441.1, XP_006399080.1, XP_006410788.1	Cg002G0502200, Cg004G1174800, Cg008G2633300
OG0000448	XP_024007562.1	Cg002G0634800
OG0000448	XP_006395369.1	Cg001G0291100, Cg002G0634600
OG0000449	XP_006396702.1, XP_024012746.1	Cg002G0436700
OG0000449	XP_024015302.1	Cg004G1092100
OG0000450	XP_006409777.2	Cg008G2934300
OG0000451	XP_024005434.1	Cg001G0182900
OG0000451	XP_006395622.1	Cg007G2304500, Cg007G2304600, Cg005G1452000
OG0000457	XP_006408189.1	Cg004G1104700, Cg006G2222000, Cg005G1599100
OG0000458	XP_006415613.1	Cg006G1986400
OG0000460	XP_024015449.1	Cg004G1195400
OG0000460	XP_024012323.1	Cg003G0954600
OG0000463	XP_006397433.1	Cg006G1916900
OG0000469	XP_006414065.1, XP_006398262.1, XP_006402758.1	Cg001G0213700, Cg002G0438500, Cg008G2965000
OG0000471	XP_006414852.1	Cg001G0275900
OG0000471	XP_024004360.1	Cg001G0274700
OG0000472	XP_024011329.1	Cg006G1852500, Cg006G1852400
OG0000473	XP_006418508.2	Cg006G2256500
OG0000473	XP_024008949.1	Cg006G2256600
OG0000474	XP_006418142.1	Cg006G2224000
OG0000474	XP_024013128.1	Cg008G2932300
OG0000475	XP_006391972.1	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300
OG0000476	XP_006419039.1, XP_006394913.1, XP_024006833.1	Cg008G2824600, Cg008G2823100
OG0000477	XP_006394381.1	Cg003G1015900
OG0000477	XP_006395760.1	Cg002G0683200
OG0000477	XP_006417014.1	Cg006G2119800
OG0000478	XP_006391705.2	Cg007G2261500, Cg007G2261300, Cg007G2261600
OG0000480	XP_006395808.1, XP_006395809.1	Cg002G0686300
OG0000481	XP_006392303.1	Cg007G2316200
OG0000481	XP_006417504.1	Cg006G2163200
OG0000481	XP_006417505.1	Cg006G2163300
OG0000482	XP_006390679.1	Cg007G2492700, Cg007G2492600
OG0000483	XP_006418706.1, XP_006394848.1, XP_024007503.1, XP_024011021.1	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600
OG0000484	XP_006412724.1	Cg001G0099700
OG0000485	XP_024004627.1	Cg001G0170000
OG0000485	XP_024008934.1	Cg001G0170200, Cg001G0170300
OG0000485	XP_024004630.1	Cg001G0170100
OG0000485	XP_024004631.1	Cg002G0629300, Cg001G0169900
OG0000486	XP_006404136.1, XP_006416568.1	Cg006G2077700, Cg006G2077400, Cg006G2046700
OG0000492	XP_024013791.1	Cg002G0480000
OG0000492	XP_006410416.1	Cg005G1604600
OG0000492	XP_006411118.1	Cg005G1542600
OG0000493	XP_024014450.1, XP_024014365.1, XP_024014589.1	Cg001G0372000, Cg001G0372900, Cg001G0372700
OG0000495	XP_024009377.1, XP_006390537.1, XP_006390442.1	Cg007G2505700
OG0000496	XP_024013422.1	Cg002G0550100, Cg002G0550000, Cg002G0550200
OG0000496	XP_024013574.1	Cg002G0550400
OG0000496	XP_006404341.1	Cg002G0549900
OG0000497	XP_006390626.1	Cg007G2497600
OG0000497	XP_024015180.1	Cg004G1199900
OG0000497	XP_006392695.1	Cg006G1791500
OG0000499	XP_006406388.1	Cg004G1270800
OG0000501	XP_006415136.1	Cg006G1943100
OG0000501	XP_006397047.2	Cg003G0770600
OG0000502	XP_006405642.1	Cg001G0361400, Cg001G0361500
OG0000506	XP_006409322.1, XP_024004213.1, XP_006411040.1	Cg003G0974000, Cg004G1409000, Cg005G1549700, Cg008G2642900
OG0000507	XP_024015829.1	Cg005G1674800, Cg005G1675000, Cg005G1723100
OG0000507	XP_024016322.1	Cg008G2839700
OG0000509	XP_006414334.2, XP_024005837.1	Cg001G0239400
OG0000509	XP_006414335.1	Cg001G0239300, Cg006G1849600
OG0000510	XP_006405518.1	Cg001G0374100
OG0000510	XP_024014648.1, XP_006405529.2	Cg001G0373900, Cg001G0374000
OG0000514	XP_024005418.1, XP_024006587.1, XP_024010187.1	Cg003G0885900
OG0000519	XP_024006693.1	Cg007G2307700
OG0000519	XP_006409992.2, XP_006391376.1	Cg005G1626000, Cg005G1626100
OG0000520	XP_006417207.2	Cg006G2137100
OG0000522	XP_006398719.1	Cg008G2598200
OG0000522	XP_024013713.1	Cg005G1538400
OG0000522	XP_006407670.1	Cg004G1154500
OG0000523	XP_024013958.1	Cg005G1739600
OG0000523	XP_006412568.1	Cg001G0086500
OG0000524	XP_006396856.1	Cg003G0755700, Cg003G0755600, Cg003G0755500
OG0000525	XP_006411150.2	Cg005G1495800
OG0000526	XP_024012436.1	Cg008G2751500
OG0000529	XP_006410288.2	Cg005G1616800
OG0000529	XP_006410133.1	Cg005G1629800
OG0000530	XP_006401786.1	Cg003G0909800, Cg003G0909900
OG0000531	XP_006394762.1, XP_006394763.1	Cg008G2806800, Cg008G2807300, Cg008G2806900
OG0000534	XP_006417837.2	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000
OG0000535	XP_024012737.1	Cg002G0443600, Cg002G0443700
OG0000536	XP_024016615.1	Cg001G0329600
OG0000536	XP_006396728.1	Cg003G0746800
OG0000537	XP_006407793.1	Cg004G1142700
OG0000537	XP_006395214.1	Cg008G2881500
OG0000537	XP_006407791.1	Cg004G1142800
OG0000539	XP_024003660.1	Cg005G1642100, Cg005G1640600
OG0000540	XP_006410225.1, XP_006410227.1, XP_006410226.1	Cg005G1622400
OG0000542	XP_006417465.1	Cg006G2159400
OG0000542	XP_006392226.1	Cg007G2309500
OG0000542	XP_006390941.1	Cg006G2023500, Cg007G2470000
OG0000543	XP_006398151.1	Cg008G2954100
OG0000543	XP_024013186.1	Cg008G2953600
OG0000543	XP_024011106.1	Cg008G2953800
OG0000544	XP_006413928.2	Cg001G0202500
OG0000546	XP_006398788.1	Cg008G2605100
OG0000547	XP_006397532.2	Cg005G1493600
OG0000547	XP_006410096.1	Cg005G1493900
OG0000547	XP_006397531.1	Cg005G1493700
OG0000548	XP_006405549.1	Cg006G2240000
OG0000549	XP_006410444.1	Cg005G1602400
OG0000549	XP_006410443.1	Cg005G1602500
OG0000552	XP_006402798.1	Cg002G0442400
OG0000553	XP_006418685.1	Cg004G1319500
OG0000553	XP_006395114.1	Cg008G2867400, Cg008G2851700
OG0000553	XP_006407868.1	Cg004G1135200
OG0000554	XP_006396752.1, XP_006396754.1, XP_006396753.1, XP_006396751.1	Cg003G0748800, Cg003G0748900
OG0000555	XP_006406302.1, XP_024015637.1	Cg004G1279400
OG0000556	XP_006391915.1, XP_006391916.1	Cg007G2282000, Cg007G2282800, Cg007G2282200, Cg007G2282100
OG0000557	XP_024013862.1	Cg005G1759000
OG0000561	XP_024014612.1	Cg001G0361600
OG0000561	XP_006395280.1	Cg002G0623100
OG0000561	XP_006400070.1	Cg008G2719500
OG0000562	XP_006409766.1	Cg005G1666300
OG0000562	XP_006400750.1	Cg008G2782500
OG0000563	XP_006397903.1	Cg005G1622000, Cg002G0407100
OG0000563	XP_006416085.1	Cg006G2032000
OG0000564	XP_006395228.1	Cg009G2987700, Cg008G2887400
OG0000564	XP_006402520.1, XP_006418083.1	Cg002G0419100
OG0000565	XP_006417343.1	Cg006G2147600
OG0000566	XP_006392376.1, XP_006392374.1	Cg008G2922600
OG0000567	XP_006414604.1, XP_024005765.1	Cg001G0258600, Cg001G0258700
OG0000568	XP_006397603.1	Cg005G1487400
OG0000569	XP_024007211.1	Cg003G1056500
OG0000569	XP_024013812.1	Cg002G0527400
OG0000570	XP_006400979.2, XP_006400942.2, XP_024012566.1, XP_024014430.1, XP_006405709.1	Cg003G0982700, Cg003G0986400, Cg003G0982800
OG0000571	XP_006418563.1	Cg004G1153500
OG0000573	XP_006396631.1	Cg003G0860600, Cg003G0737400
OG0000578	XP_024015843.1, XP_024015959.1, XP_024015919.1	Cg008G2839600
OG0000579	XP_006408450.1	Cg004G1082100
OG0000580	XP_024004248.1	Cg005G1618900
OG0000581	XP_006400602.1	Cg008G2768400
OG0000582	XP_006419124.1	Cg002G0587100
OG0000582	XP_006419122.1	Cg002G0587000
OG0000583	XP_006392784.1	Cg006G1800700
OG0000583	XP_006389974.1	Cg007G2556600
OG0000583	XP_006407044.2	Cg004G1209700
OG0000584	XP_006391991.1	Cg007G2288800
OG0000587	XP_024007858.1	Cg006G2058800
OG0000587	XP_006416363.2, XP_024006478.1, XP_006393458.2, XP_024006480.1, XP_006402028.1	Cg006G2059000
OG0000588	XP_006410006.1, XP_006410005.1	Cg005G1638900
OG0000588	XP_024004258.1, XP_006410003.1	Cg005G1639200, Cg005G1639100
OG0000589	XP_006401481.1	Cg003G0940500
OG0000591	XP_006391459.1	Cg007G2435900
OG0000591	XP_006413151.1	Cg001G0135900
OG0000592	XP_006389973.1	Cg007G2556700
OG0000592	XP_024005525.1	Cg001G0127500
OG0000593	XP_006390039.1	Cg007G2550300
OG0000593	XP_006406572.1, XP_006406571.1	Cg006G1904600, Cg004G1253200
OG0000594	XP_024004456.1	Cg001G0364600
OG0000595	XP_006392096.1, XP_006392098.1	Cg006G1854400, Cg006G1854500, Cg007G2297100
OG0000595	XP_006390467.1	Cg007G2511900
OG0000597	XP_006414754.2, XP_024004916.1	Cg001G0269900, Cg002G0538700, Cg001G0269700
OG0000597	XP_024005706.1	Cg001G0270000
OG0000598	XP_006412322.1	Cg001G0049800
OG0000598	XP_006412143.1, XP_006412147.1	Cg001G0032900
OG0000599	XP_024016443.1	Cg004G1398200
OG0000599	XP_006411723.1	Cg005G1772900
OG0000600	XP_006418299.1	Cg006G2238000
OG0000600	XP_006394940.1	Cg008G2826000
OG0000601	XP_006402872.1	Cg006G2162600
OG0000602	XP_024015286.1	Cg004G1130800
OG0000604	XP_006405346.1	Cg001G0387500
OG0000605	XP_006396288.1	Cg003G0707100, Cg014G3048400
OG0000605	XP_006402214.1, XP_024004538.1, XP_006396388.1	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000
OG0000606	XP_006398189.2	Cg008G2957800
OG0000609	XP_006409352.1, XP_006409355.1	Cg004G1405600
OG0000610	XP_024014116.1	Cg005G1740700
OG0000610	XP_006405004.1	Cg005G1690400
OG0000613	XP_006405119.1	Cg002G0494900
OG0000613	XP_006407632.1	Cg004G1157600
OG0000613	XP_006398779.1	Cg008G2604600
OG0000615	XP_024005175.1	Cg001G0254900
OG0000615	XP_024003880.1	Cg007G2324700
OG0000616	XP_024008165.1	Cg006G2071400
OG0000617	XP_006399051.1	Cg008G2630600
OG0000617	XP_024012374.1	Cg008G2630800, Cg008G2630700, Cg005G1669000
OG0000618	XP_006398584.1	Cg008G2585500
OG0000618	XP_006396820.1	Cg005G1768500, Cg005G1768700, Cg005G1769100
OG0000619	XP_024016702.1	Cg006G1781400
OG0000620	XP_024004975.1	Cg001G0285200
OG0000620	XP_006398086.2, XP_006398085.1	Cg008G2948200
OG0000621	XP_006405124.1	Cg002G0447600
OG0000621	XP_024012869.1	Cg002G0447400
OG0000621	XP_006402849.2	Cg002G0447700
OG0000622	XP_006400823.1	Cg003G0997100
OG0000623	XP_006409207.1	Cg004G1416200
OG0000623	XP_006403942.1	Cg002G0516500
OG0000623	XP_006412022.1	Cg001G0038700
OG0000624	XP_024010846.1, XP_024013750.1	Cg005G1492000
OG0000625	XP_006407232.1	Cg004G1193700
OG0000625	XP_006392614.1	Cg006G1785900
OG0000626	XP_006417160.1	Cg006G2132700
OG0000627	XP_006392156.1	Cg007G2303100, Cg007G2303000
OG0000628	XP_024004418.1	Cg008G2868500
OG0000628	XP_024005495.1	Cg001G0063400, Cg001G0063500
OG0000630	XP_024007919.1	Cg008G2854000
OG0000635	XP_006400814.1	Cg003G0998100
OG0000635	XP_006417729.1, XP_006417730.1	Cg006G2183300, Cg006G2183400
OG0000636	XP_006400907.1	Cg003G0989100
OG0000636	XP_006417449.1	Cg001G0278600
OG0000637	XP_006418971.1	Cg002G0568900
OG0000637	XP_006400909.1	Cg003G0989000
OG0000637	XP_024013482.1	Cg002G0490200
OG0000638	XP_006400912.1	Cg003G0988800
OG0000638	XP_006418970.1, XP_006418969.1	Cg002G0568800, Cg002G0568700
OG0000639	XP_006402466.1	Cg002G0414400
OG0000639	XP_006397813.1	Cg005G1466800
OG0000640	XP_006412857.1	Cg001G0109100
OG0000641	XP_024011763.1	Cg003G0955100
OG0000641	XP_024005040.1	Cg001G0108600
OG0000642	XP_006391308.2	Cg005G1464800
OG0000642	XP_006397834.1	Cg005G1464900
OG0000643	XP_006407650.1, XP_006409742.2, XP_006398751.1	Cg008G2601200
OG0000646	XP_006403691.1	Cg002G0492500
OG0000649	XP_006416642.1	Cg006G2084600
OG0000649	XP_006393380.1	Cg006G1846700
OG0000649	XP_006406649.1	Cg004G1246700
OG0000650	XP_006406541.2	Cg004G1256000
OG0000650	XP_006409498.2	Cg004G1394700
OG0000650	XP_006412291.2	Cg001G0061800
OG0000652	XP_006408345.1	Cg004G1092500
OG0000652	XP_006400239.1	Cg008G2733700
OG0000653	XP_006413364.1, XP_006402333.1	Cg001G0154400
OG0000653	XP_006397956.1	Cg002G0402200, Cg005G1453100
OG0000656	XP_006395730.1	Cg002G0680000
OG0000656	XP_006417063.1	Cg006G2123600
OG0000658	XP_006394601.1, XP_006394602.2	Cg008G2790800, Cg008G2790600
OG0000660	XP_024012647.1	Cg003G0949100
OG0000660	XP_024011182.1	Cg003G0948900
OG0000661	XP_006397950.1	Cg005G1453700
OG0000661	XP_006418303.1	Cg006G2238400
OG0000661	XP_006396440.1	Cg003G0720700, Cg014G3034900
OG0000662	XP_024008017.1	Cg008G2616700, Cg008G2616000
OG0000663	XP_006416595.1	Cg006G2080200
OG0000663	XP_006390473.1, XP_006390471.1	Cg007G2511500
OG0000664	XP_024016567.1	Cg007G2268800
