Orthogroup	Eutrema_salsugineum	Noccaea_praecox
OG0000129	XP_006408194.2	Np002G0866100
OG0000129	XP_024006771.1, XP_006394457.2, XP_024007354.1	Np001G0064000, Np001G0063300, Np001G0086000
OG0000132	XP_006403516.1	Np001G0583700
OG0000132	XP_006401328.1	Np003G1577600
OG0000132	XP_006394280.1	Np001G0060000
OG0000132	XP_006396648.1, XP_006391408.1, XP_006391409.1	Np001G0060300
OG0000132	XP_024014706.1, XP_024014454.1, XP_024014448.1	Np005G3136800, Np006G3273200, Np005G3137100, Np005G3137000
OG0000132	XP_024014405.1, XP_024014786.1, XP_006405613.2, XP_006405755.2, XP_006405611.2, XP_024014617.1, XP_024014705.1	Np005G3117900, Np005G3137200, Np005G3137300, Np005G3137400
OG0000132	XP_024014624.1	Np005G3136900
OG0000134	XP_006399626.1	Np003G1378400
OG0000136	XP_024014272.1, XP_024010038.1	Np005G2937900
OG0000136	XP_024007995.1	Np007G3980200, Np003G1842700, Np007G3980000
OG0000137	XP_006401461.1	Np003G1600600
OG0000137	XP_006401460.1	Np003G1600500
OG0000137	XP_006401466.1	Np003G1602200
OG0000137	XP_006401462.1	Np003G1602000, Np003G1601500, Np003G1600700
OG0000137	XP_006401463.2	Np003G1602100
OG0000137	XP_006401465.2	Np003G1602400
OG0000140	XP_024009937.1	Np005G2883300, Np001G0509300, Np001G0524900
OG0000141	XP_024004548.1, XP_006391848.1, XP_006392118.1	Np002G1165900
OG0000145	XP_024011402.1	Np022G4391500
OG0000148	XP_006393087.2	Np004G1960900, Np004G1960800
OG0000148	XP_024006818.1, XP_006412742.1	Np001G0107700
OG0000151	XP_006403489.1	Np001G0587000
OG0000151	XP_006403492.1	Np001G0586800
OG0000151	XP_006411161.1	Np006G3339200
OG0000151	XP_006403493.1	Np001G0586700
OG0000151	XP_006403679.1	Np001G0563500
OG0000151	XP_006410918.1	Np006G3374700
OG0000151	XP_006399852.1	Np003G1404000
OG0000153	XP_024008215.1	Np004G2521100
OG0000154	XP_006393107.1	Np004G1998200
OG0000155	XP_024005989.1	Np007G3980100, Np003G1771100, Np003G1806600, Np003G1630300, Np003G1842800, Np002G0986800, Np003G1349300
OG0000155	XP_024007228.1	Np007G4008100
OG0000157	XP_006418682.2	Np003G1450700
OG0000158	XP_006391162.2	Np002G0811900
OG0000158	XP_006402964.2	Np001G0700500
OG0000158	XP_006390675.2	Np002G0878300
OG0000158	XP_006397112.2	Np005G2956600, Np001G0506900, Np001G0492300, Np001G0486500, Np001G0283500, Np001G0283800, Np001G0282900, Np007G4061200
OG0000158	XP_006390521.2, XP_024007853.1	Np004G2036800, Np004G2174600, Np004G1934200
OG0000159	XP_024007614.1	Np003G1303600, Np003G1531700
OG0000159	XP_024007305.1	Np002G0996800
OG0000160	XP_006409094.1	Np007G3739600
OG0000160	XP_024005341.1	Np005G2740000
OG0000160	XP_024012572.1	Np003G1560700
OG0000160	XP_006396088.1	Np007G3899700
OG0000160	XP_006419170.1	Np001G0430500
OG0000160	XP_006389820.1	Np002G0711700
OG0000162	XP_006410456.1	Np006G3577700
OG0000162	XP_024004125.1	Np006G3578300
OG0000163	XP_024010313.1	Np006G3651700, Np002G0952300, Np002G0879200, Np007G3786700, Np007G3787500, Np002G1203300, Np001G0333500, Np003G1621000, Np001G0558600, Np007G3939100
OG0000163	XP_024006579.1, XP_024016225.1, XP_024016199.1, XP_024016326.1, XP_024009314.1, XP_024011229.1	Np003G1731400, Np002G1026100
OG0000164	XP_024009753.1, XP_024007232.1	Np006G3571300, Np005G2985600
OG0000164	XP_024015078.1, XP_024013971.1, XP_024006436.1	Np007G4010900, Np004G2250900, Np008G4276900, Np009G4319300, Np006G3505100
OG0000164	XP_024015172.1	Np005G3087000, Np006G3688300, Np004G2138100, Np003G1793900
OG0000164	XP_024004032.1	Np002G1016200, Np001G0433600, Np005G2941300, Np004G2582200, Np001G0316200, Np001G0316100, Np002G1011500, Np004G2239900
OG0000167	XP_006406315.1, XP_006406314.2, XP_024014953.1	Np007G3807500
OG0000167	XP_024014991.1, XP_024006548.1	Np007G3808900
OG0000167	XP_024015693.1	Np007G3810100, Np007G3810500
OG0000167	XP_024014929.1	Np007G3877000
OG0000167	XP_024014930.1	Np007G3840900
OG0000167	XP_006406076.1, XP_006406082.1, XP_006406087.1, XP_024014935.1	Np007G3843900
OG0000169	XP_024006540.1, XP_024006299.1, XP_024006462.1	Np004G2006300, Np004G2270200, Np001G0564500
OG0000170	XP_024012911.1	Np001G0667900
OG0000170	XP_024010761.1	Np006G3241500
OG0000170	XP_006404367.2	Np006G3241600
OG0000171	XP_006401722.1	Np003G1641800
OG0000171	XP_006409398.1	Np007G3768900
OG0000171	XP_006401372.1	Np003G1582900
OG0000171	XP_024005195.1	Np005G2770300
OG0000172	XP_024016223.1, XP_024004923.1, XP_024004065.1	Np003G1644100, Np006G3712300, Np004G1991300, Np004G1900300
OG0000173	XP_006411787.1	Np005G2621400
OG0000173	XP_006395058.1, XP_024006800.1, XP_006409103.1	Np001G0199900
OG0000174	XP_024013153.1	Np004G2073400, Np002G0998200, Np004G2311300, Np004G2306100, Np005G2829600, Np005G2992600, Np003G1659900, Np003G1696800, Np003G1769800
OG0000174	XP_024009910.1, XP_024010843.1, XP_024010311.1, XP_024004523.1	Np002G1029900
OG0000174	XP_024013619.1, XP_024011132.1, XP_024009468.1, XP_024006493.1, XP_024004480.1, XP_024014964.1, XP_024007918.1, XP_024011208.1, XP_024006536.1	Np004G2082700, Np004G2374700, Np004G2142500, Np007G4219300, Np005G2804000
OG0000175	XP_024012404.1	Np003G1416000
OG0000175	XP_006417443.1	Np004G2480900, Np002G1160900
OG0000176	XP_006405511.2	Np007G4189400
OG0000176	XP_024011615.1	Np002G0837100
OG0000178	XP_006396688.1	Np003G1833700
OG0000178	XP_006396683.2	Np003G1835100, Np003G1835200
OG0000178	XP_024010194.1, XP_006396684.1	Np003G1834900, Np003G1834200
OG0000182	XP_006402522.1, XP_006405778.1	Np003G1776200
OG0000182	XP_006390108.2	Np003G1557500, Np007G3723300
OG0000183	XP_006391396.1, XP_006405835.1	Np005G3124900
OG0000183	XP_006419159.1, XP_024011906.1	Np001G0436300
OG0000183	XP_006408585.1	Np006G3615500
OG0000184	XP_024014969.1	Np007G3824400, Np007G3829200
OG0000184	XP_006391352.1	Np007G3795700
OG0000186	XP_006404845.1	Np003G1587900
OG0000188	XP_006403294.1, XP_006413270.2	Np007G4208500
OG0000188	XP_006408167.1	Np007G4202800, Np004G1955500
OG0000188	XP_006408168.2	Np001G0338100
OG0000189	XP_006412039.1	Np005G2675300
OG0000189	XP_006409243.1	Np007G3753800
OG0000189	XP_006409399.1	Np007G3769000
OG0000189	XP_006390262.1	Np002G0772800
OG0000189	XP_006416436.1	Np004G2354100
OG0000191	XP_006396068.2	Np003G1529900, Np006G3490300, Np005G3031400
OG0000191	XP_024004140.1	Np006G3490400, Np005G3031500, Np005G3157900, Np003G1298200, Np007G4044100, Np007G4035600
OG0000192	XP_006413192.2	Np003G1311400
OG0000192	XP_006399078.1	Np003G1314300
OG0000192	XP_024013225.1	Np004G2432400
OG0000193	XP_006406824.1, XP_006406823.1, XP_006406760.1	Np004G1960100, Np004G1960300
OG0000193	XP_024007938.1	Np004G2176400
OG0000194	XP_024004918.1, XP_024004013.1, XP_024016544.1, XP_024016562.1, XP_024014701.1, XP_024010275.1, XP_024014547.1, XP_024014437.1, XP_024016288.1, XP_024013567.1, XP_024013299.1, XP_024015894.1, XP_024004942.1, XP_024010359.1	Np002G1056600
OG0000195	XP_006408884.1	Np007G3730700
OG0000196	XP_006405313.2	Np007G4161800
OG0000196	XP_024014729.1	Np005G2929400
OG0000197	XP_006413958.1	Np004G2439300, Np002G1112700
OG0000197	XP_006393616.1	Np005G2896400, Np001G0033100
OG0000197	XP_024004741.1, XP_006413960.1	Np005G2896800
OG0000197	XP_024004740.1	Np005G2896300
OG0000197	XP_006393695.2	Np004G2022400
OG0000198	XP_006395887.1	Np001G0273200
OG0000198	XP_006413529.1	Np006G3633600, Np003G1742600, Np004G2415000, Np004G2414700, Np005G2833600
OG0000199	XP_006412791.2	Np004G2471000, Np004G2469700, Np004G2471600, Np004G2469900
OG0000199	XP_006413298.1	Np004G2460000
OG0000200	XP_006415606.2	Np004G2120000
OG0000200	XP_006418015.2	Np004G2543900
OG0000200	XP_006415505.2	Np004G2143200, Np004G2141700, Np003G1654700
OG0000200	XP_006415507.2	Np004G2141600, Np004G2143500
OG0000202	XP_024009918.1	Np007G3890500
OG0000202	XP_006398075.1	Np007G3758700
OG0000203	XP_006405456.2	Np005G3179800
OG0000204	XP_024010054.1	Np010G4333900, Np002G1006100, Np008G4258800, Np001G0373800, Np002G1023600, Np003G1715100, Np004G2296300, Np006G3432400, Np002G1076300, Np005G3053600, Np001G0460800, Np001G0205300, Np005G3023800, Np002G1189000, Np002G1009400, Np005G2971600, Np002G0943300
OG0000205	XP_024014711.1, XP_024015854.1, XP_024006545.1	Np007G3966500
OG0000209	XP_024015726.1	Np003G1366500
OG0000209	XP_006417013.1, XP_006417028.2	Np004G2336500
OG0000210	XP_024010855.1, XP_024004704.1	Np006G3250000
OG0000210	XP_024012462.1	Np002G1162900
OG0000210	XP_024012914.1	Np001G0662300
OG0000211	XP_024009238.1, XP_024015927.1, XP_024011253.1, XP_024009718.1, XP_024009445.1, XP_024011236.1, XP_024010337.1, XP_024010096.1, XP_024009305.1	Np007G4123300
OG0000215	XP_024014265.1, XP_006408133.1, XP_006411039.1, XP_006419058.2, XP_006403387.1	Np007G4021500, Np002G1038000
OG0000215	XP_024013184.1, XP_024014828.1	Np007G3831400
OG0000215	XP_024006539.1	Np002G0864000
OG0000216	XP_024016821.1	Np002G1121800
OG0000216	XP_024014433.1, XP_006389699.2, XP_006405717.2	Np001G0487900
OG0000216	XP_006408645.2	Np005G3139900, Np005G3139100
OG0000219	XP_024009776.1, XP_006391273.1, XP_024005932.1, XP_024005928.1	Np001G0161000, Np003G1677000, Np005G3102000, Np002G0871700
OG0000222	XP_024015830.1, XP_024014542.1	Np003G1707700
OG0000222	XP_024010571.1, XP_024010572.1, XP_024016386.1	Np003G1700600
OG0000224	XP_024013192.1, XP_024010801.1, XP_024007311.1, XP_024010677.1, XP_024016871.1	Np002G1042200, Np004G2182200
OG0000224	XP_024014788.1, XP_024015874.1, XP_024014632.1, XP_024013193.1, XP_024016339.1, XP_024010372.1, XP_024016267.1, XP_024016870.1, XP_024013100.1, XP_024013091.1, XP_024010265.1, XP_024013051.1, XP_024014286.1, XP_024009477.1, XP_024013077.1, XP_024010322.1, XP_024009268.1, XP_024009432.1, XP_024014394.1, XP_024013396.1, XP_024009295.1, XP_024009643.1	Np002G1208000, Np002G0965300, Np009G4293100
OG0000225	XP_024009484.1	Np002G0730400
OG0000227	XP_024014076.1, XP_006404797.1, XP_024014081.1, XP_024009766.1, XP_024009764.1, XP_006404843.1, XP_006404844.1	Np006G3524200, Np006G3524300
OG0000229	XP_024007588.1, XP_006407514.1	Np006G3473000
OG0000230	XP_024012843.1	Np001G0641400
OG0000232	XP_024014219.1	Np004G2411800, Np006G3677000
OG0000232	XP_024016372.1, XP_024009429.1, XP_024009258.1, XP_024006411.1	Np006G3632500, Np007G3843600, Np001G0330000, Np002G0948700, Np004G2389900, Np006G3592000, Np005G2963500
OG0000233	XP_006399237.1	Np003G1335200
OG0000233	XP_006399238.1	Np003G1335300
OG0000233	XP_024012088.1, XP_006399240.2	Np003G1335400
OG0000233	XP_024012161.1	Np003G1335100
OG0000235	XP_006394180.1, XP_006394175.1	Np003G1445200
OG0000235	XP_024013292.1	Np003G1886600, Np003G1804500
OG0000235	XP_006405379.1	Np005G3191700, Np005G3191200
OG0000235	XP_006405400.2	Np005G3197900
OG0000235	XP_006405376.2	Np006G3375200
OG0000236	XP_024011487.1, XP_024011483.1	Np002G0865900, Np002G0866200, Np002G0866000
OG0000236	XP_024014966.1	Np007G3825000
OG0000236	XP_024014734.1	Np003G1773300
OG0000237	XP_006392176.1	Np006G3646600, Np006G3664500
OG0000237	XP_006406140.1	Np007G3835000
OG0000237	XP_024014985.1	Np007G3814600
OG0000238	XP_006390832.1	Np002G0845400
OG0000238	XP_024007098.1	Np002G0845300
OG0000241	XP_006413726.1	Np005G2864100
OG0000241	XP_024010083.1	Np003G1837500
OG0000242	XP_024015704.1, XP_006392079.1, XP_006392157.1	Np007G4179600
OG0000242	XP_006394900.1	Np001G0141900
OG0000243	XP_024008323.1, XP_006415570.1	Np004G2125700, Np004G2125900, Np004G2125000
OG0000243	XP_006415569.1	Np004G2125200
OG0000243	XP_006415571.1	Np004G2125800, Np004G2125100
OG0000244	XP_006396522.2	Np003G1858200, Np003G1858100, Np003G1857800
OG0000245	XP_024009403.1, XP_024007449.1, XP_024007965.1	Np004G2322800, Np006G3313100, Np003G1676900
OG0000245	XP_024009932.1, XP_024013102.1, XP_024010565.1	Np002G1071400
OG0000246	XP_006410851.1	Np001G0396200, Np006G3384400
OG0000246	XP_006410852.1	Np006G3384100, Np003G1776100
OG0000247	XP_024016187.1, XP_006397124.1, XP_006396952.1, XP_024010305.1, XP_024010284.1	Np004G2538200, Np003G1780900, Np003G1801100, Np003G1791800, Np003G1778100, Np003G1777900, Np003G1786000, Np004G2175400
OG0000248	XP_006390930.2	Np002G0857800, Np005G2610500, Np002G0860000
OG0000249	XP_024013786.1	Np003G1744800
OG0000249	XP_024011318.1, XP_024004901.1	Np004G2068100, Np009G4325100, Np008G4270100, Np009G4325200, Np001G0129900, Np003G1744700
OG0000250	XP_006393349.1	Np003G1507100, Np003G1848500
OG0000251	XP_006395570.1	Np001G0226900
OG0000251	XP_006395568.2	Np001G0491300, Np001G0226800, Np001G0226600
OG0000251	XP_006401223.1	Np003G1562200
OG0000251	XP_006395572.1	Np002G0877400, Np004G2306300
OG0000252	XP_024015991.1	Np002G0966500
OG0000253	XP_006407319.1	Np007G4088500
OG0000253	XP_006407676.1	Np007G4134200
OG0000253	XP_006398709.1	Np003G1267200
OG0000254	XP_006414472.1	Np005G3023700
OG0000254	XP_024005335.1, XP_006414471.1	Np005G3024300
OG0000255	XP_024016305.1, XP_024015085.1	Np006G3497300
OG0000257	XP_006390266.1, XP_006390265.1	Np002G0773000, Np001G0171800, Np001G0168200
OG0000258	XP_024014252.1	Np004G2182400
OG0000258	XP_024009424.1, XP_024016307.1, XP_024016195.1, XP_024005011.1, XP_024009805.1, XP_024014491.1, XP_024007319.1, XP_024014510.1, XP_024013707.1, XP_024004828.1, XP_024010235.1, XP_024010552.1, XP_024013203.1, XP_024009361.1, XP_024014262.1, XP_024006450.1, XP_024016196.1, XP_024016327.1, XP_024010286.1, XP_024013588.1, XP_024014466.1, XP_024016527.1, XP_024006541.1, XP_024010206.1, XP_024016189.1, XP_024010441.1, XP_024006610.1, XP_024006440.1, XP_024007287.1, XP_024014730.1, XP_024009814.1, XP_024016588.1, XP_024015918.1, XP_024009409.1, XP_024013122.1, XP_024013915.1, XP_024013976.1, XP_024006449.1, XP_024014245.1, XP_024014243.1, XP_024015856.1, XP_024014751.1, XP_024016145.1, XP_024011299.1, XP_024011290.1, XP_024014462.1, XP_024006544.1	Np004G2195200, Np002G1089200
OG0000259	XP_006412559.1, XP_024015021.1, XP_024015022.1, XP_006412107.2	Np001G0461900
OG0000259	XP_024004170.1	Np007G3830200
OG0000260	XP_006404465.1	Np001G0405800
OG0000262	XP_006405351.1	Np002G1139000
OG0000263	XP_024014473.1	Np004G2041700
OG0000267	XP_024004424.1, XP_024005008.1	Np003G1683000
OG0000268	XP_024005307.1	Np005G2764400, Np002G1065200
OG0000269	XP_006400925.1	Np003G1526500
OG0000269	XP_006418933.1, XP_006418941.1	Np001G0459000, Np001G0458900
OG0000269	XP_024003799.1	Np004G2521600
OG0000270	XP_024014551.1	Np006G3619100
OG0000273	XP_006401677.2	Np003G1612800
OG0000275	XP_024006885.1, XP_006395689.1	Np001G0244400
OG0000275	XP_024006417.1	Np004G1985300
OG0000276	XP_024005459.1	Np002G1070200, Np001G0402600
OG0000276	XP_024016360.1, XP_024016375.1, XP_024014012.1	Np007G4034600, Np007G3963500
OG0000277	XP_006416453.1	Np004G2355900
OG0000278	XP_024004898.1, XP_006410508.1	Np005G3117300
OG0000278	XP_006405893.1, XP_006405851.1	Np005G3116600
OG0000279	XP_006398139.1	Np001G0387500
OG0000279	XP_024010978.1	Np001G0386500
OG0000282	XP_024004517.1, XP_024004516.1	Np004G2027200, Np005G3148900, Np005G2741000
OG0000283	XP_024007235.1	Np005G2968000, Np003G1722900
OG0000283	XP_024014716.1	Np006G3504200
OG0000284	XP_024011107.1, XP_024006182.1	Np005G2943000
OG0000285	XP_024005112.1	Np005G2879700
OG0000286	XP_006396333.1, XP_024004165.1, XP_024015270.1	Np003G1578100
OG0000286	XP_006412465.2, XP_006403112.2, XP_024011148.1	Np003G1257000
OG0000291	XP_024009633.1	Np002G0943700, Np007G3891200
OG0000291	XP_006396158.1	Np007G3891600
OG0000291	XP_006410187.1	Np005G2987000
OG0000292	XP_024014030.1, XP_024012275.1	Np003G1590800
OG0000294	XP_024010155.1	Np007G3931800, Np002G0947400
OG0000294	XP_024012273.1	Np002G1225100
OG0000295	XP_024008297.1	Np004G2551000
OG0000295	XP_006412919.1	Np005G2760100
OG0000296	XP_006400992.1	Np003G1534000, Np007G4243900, Np003G1534400
OG0000296	XP_024011989.1, XP_024011966.1, XP_024012425.1	Np003G1539300
OG0000296	XP_024012145.1	Np003G1534300
OG0000298	XP_006415074.1, XP_006415068.1, XP_006415075.2	Np004G2067000
OG0000298	XP_006415076.2	Np001G0361700, Np004G2066800, Np004G2066700
OG0000300	XP_006408678.2	Np004G2011900
OG0000300	XP_006403410.1	Np004G1944000
OG0000301	XP_024006006.1, XP_024014229.1	Np001G0656600
OG0000301	XP_006404678.1	Np006G3657800, Np006G3692300
OG0000301	XP_006402565.2	Np001G0664000
OG0000304	XP_006393540.1	Np003G1831200
OG0000304	XP_006393554.2	Np004G2005100
OG0000304	XP_024006523.1	Np004G2005300
OG0000304	XP_006396717.1	Np003G1830800
OG0000305	XP_006413912.1	Np004G2111200, Np004G2040900, Np004G2390100
OG0000307	XP_006414877.1, XP_006394385.1	Np007G3777700
OG0000309	XP_006417751.1, XP_006417749.1, XP_006417745.1, XP_006400853.1	Np005G3043100, Np003G1518900, Np005G3043300, Np004G1968600
OG0000313	XP_024016788.1, XP_024006142.1	Np002G0785500
OG0000314	XP_024005553.1	Np003G1725200
OG0000314	XP_024010526.1	Np002G0900000
OG0000316	XP_006407055.1	Np007G4052300
OG0000316	XP_024015112.1	Np002G1064100
OG0000318	XP_024010631.1	Np004G2401400
OG0000320	XP_024010925.1, XP_024014928.1, XP_024010476.1, XP_024005038.1	Np003G1684900
OG0000320	XP_024009086.1	Np008G4290800
OG0000320	XP_024005017.1	Np007G4043300
OG0000320	XP_024013222.1, XP_024010582.1	Np005G2969900
OG0000320	XP_024016232.1, XP_024016190.1, XP_024009447.1, XP_024011359.1, XP_024007244.1, XP_024013070.1	Np002G0993800, Np001G0310100, Np008G4290700
OG0000320	XP_024010454.1, XP_024007247.1, XP_024009444.1, XP_024010649.1	Np003G1728200
OG0000321	XP_006406473.1, XP_006393188.1	Np004G1971000
OG0000321	XP_006404742.1	Np006G3683700
OG0000322	XP_024013303.1	Np008G4268900, Np009G4291900
OG0000322	XP_024012517.1	Np006G3488400, Np003G1896200, Np003G1887600
OG0000322	XP_024008930.1	Np005G2608200, Np005G2608600, Np005G2607900
OG0000325	XP_006418097.1	Np004G2554700
OG0000325	XP_006410450.1	Np006G3577000
OG0000325	XP_024008616.1	Np004G2554500
OG0000325	XP_024003717.1	Np006G3570800
OG0000326	XP_006414687.1, XP_006414684.2, XP_006414683.2, XP_006414686.1	Np004G2144700, Np005G3048100
OG0000327	XP_006405569.1	Np005G2955000, Np005G2949800, Np005G3168200
OG0000328	XP_024014997.1	Np007G3807100
OG0000329	XP_006414672.1	Np005G3045800
OG0000329	XP_006405675.1	Np004G2324000, Np005G3144800
OG0000330	XP_024008627.1	Np002G0817100, Np002G0817000
OG0000330	XP_006390610.1	Np002G0817200
OG0000331	XP_006396376.1	Np003G1874800
OG0000331	XP_006406736.1	Np007G3925500
OG0000331	XP_006410860.1	Np006G3382400
OG0000334	XP_024016332.1	Np008G4277100
OG0000334	XP_024016213.1	Np001G0128900, Np001G0128700
OG0000334	XP_024004039.1	Np002G1103700
OG0000335	XP_006402644.2	Np001G0652400, Np001G0653300
OG0000336	XP_006392360.1, XP_006392391.1	Np004G2494000, Np002G1126300, Np004G2495700, Np002G1118200
OG0000338	XP_024008405.1	Np004G2105600
OG0000339	XP_006414647.1	Np005G3091300
OG0000339	XP_024004976.1	Np005G3086500
OG0000341	XP_024006296.1	Np005G3127500
OG0000342	XP_024015029.1, XP_024014866.1	Np005G3060100, Np005G3059800
OG0000343	XP_024004090.1	Np006G3457100, Np009G4315700, Np006G3457200, Np006G3383800
OG0000344	XP_024007719.1, XP_024007179.1	Np007G3786100
OG0000345	XP_006399430.1, XP_024013255.1	Np001G0410500
OG0000345	XP_006399428.2	Np003G1357300
OG0000345	XP_006418147.1	Np004G2560200
OG0000346	XP_006395576.1	Np001G0228500, Np001G0228200, Np001G0228300
OG0000346	XP_024013545.1, XP_006403706.1	Np004G1975800
OG0000347	XP_006397781.1	Np006G3234300
OG0000347	XP_006413559.1	Np005G2837600
OG0000347	XP_006396241.1	Np003G1893600
OG0000348	XP_006405817.2	Np003G1858900
OG0000348	XP_024014913.1	Np004G2045200, Np007G3968000
OG0000348	XP_024010856.1, XP_024007895.1, XP_024007894.1	Np005G2722200, Np005G2722100, Np005G2722300
OG0000349	XP_006400931.1	Np003G1527100
OG0000349	XP_024011821.1	Np003G1527600
OG0000350	XP_024014973.1, XP_024014974.1	Np007G3817600, Np007G3817500, Np007G3817800, Np007G3824500, Np007G3824300, Np007G3845500, Np007G3845200, Np007G3829000
OG0000351	XP_006407408.1, XP_006413962.1	Np007G4098900, Np005G2793500, Np005G2793600, Np007G4098800
OG0000355	XP_024013315.1, XP_024013316.1, XP_006400849.1	Np003G1518500
OG0000355	XP_006406472.1	Np007G3970700
OG0000355	XP_006409893.2, XP_006405949.1	Np004G2019400
OG0000356	XP_006405015.2	Np006G3652400
OG0000356	XP_024013952.1	Np006G3653600, Np006G3653700
OG0000357	XP_006415534.1, XP_006415536.1, XP_006415537.1	Np004G2131300, Np004G2131200
OG0000357	XP_006410587.1	Np006G3421100
OG0000358	XP_024006233.1, XP_006393112.2	Np006G3613300
OG0000359	XP_024012357.1	Np003G1622800
OG0000359	XP_006413047.1	Np005G2774500, Np005G2774300
