Orthogroup	Cardamine_hirsuta	Noccaea_praecox
OG0000331	CARHR092710	Np007G3925500
OG0000331	CARHR131330	Np006G3382400
OG0000332	CARHR050960, CARHR050950, CARHR055150	Np002G1180900
OG0000335	CARHR170010	Np001G0652400, Np001G0653300
OG0000335	CARHR170350	Np001G0491000, Np001G0490700
OG0000336	CARHR183900	Np004G2494000, Np002G1126300, Np004G2495700, Np002G1118200
OG0000339	CARHR218850	Np005G3086500
OG0000341	CARHR038610	Np005G3127500
OG0000342	CARHR092860	Np005G3060100, Np005G3059800
OG0000344	CARHR292150, CARHR119930, CARHR099040, CARHR011460	Np007G3786100
OG0000345	CARHR203880, CARHR006290	Np001G0410500
OG0000345	CARHR203890	Np003G1357300
OG0000345	CARHR003600, CARHR203870	Np004G2560200
OG0000346	CARHR163180	Np001G0560600
OG0000346	CARHR147230	Np001G0228500, Np001G0228200, Np001G0228300
OG0000346	CARHR163190	Np004G1975800
OG0000346	CARHR163200	Np001G0561000
OG0000347	CARHR141230	Np006G3234300
OG0000347	CARHR171770	Np001G0672700
OG0000347	CARHR230740	Np005G2837600
OG0000347	CARHR000730	Np004G2592100
OG0000347	CARHR248520	Np003G1893600
OG0000348	CARHR158010	Np001G0200000
OG0000348	CARHR100730	Np005G2722200, Np005G2722100, Np005G2722300
OG0000349	CARHR273230, CARHR273250, CARHR273240	Np003G1526900
OG0000350	CARHR097870	Np007G3817600, Np007G3817500, Np007G3817800, Np007G3824500, Np007G3824300, Np007G3845500, Np007G3845200, Np007G3829000
OG0000355	CARHR274100	Np003G1518500
OG0000355	CARHR095150	Np007G3970700
OG0000355	CARHR121680, CARHR121660, CARHR121670, CARHR121720	Np004G2019400
OG0000357	CARHR128500, CARHR029510	Np004G2131300, Np004G2131200
OG0000358	CARHR041650, CARHR259760	Np006G3613300
OG0000359	CARHR267340	Np003G1622800
OG0000359	CARHR235360	Np005G2774500, Np005G2774300
OG0000359	CARHR235370	Np005G2774200
OG0000362	CARHR056490	Np004G2561400, Np006G3478600
OG0000362	CARHR266430, CARHR150180	Np005G2740100, Np001G0427800, Np006G3326900, Np004G2558000, Np005G3120800, Np007G3892600
OG0000363	CARHR045650	Np004G1904600
OG0000363	CARHR071990	Np004G2083300
OG0000363	CARHR119900	Np006G3677200
OG0000364	CARHR135700	Np006G3315100
OG0000365	CARHR025540, CARHR025530	Np004G2256300
OG0000367	CARHR253970, CARHR024610	Np005G2934000
OG0000368	CARHR155150, CARHR155070	Np001G0464200
OG0000368	CARHR155030, CARHR154970	Np001G0464500, Np001G0465000, Np001G0464400
OG0000369	CARHR293630, CARHR283580, CARHR058390, CARHR059500, CARHR186430, CARHR116680	Np007G3873300, Np007G3872900, Np007G3878000, Np003G1659100, Np006G3612900
OG0000369	CARHR221010	Np004G2010000
OG0000370	CARHR033610, CARHR100280, CARHR100270, CARHR288610, CARHR033580, CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580	Np007G3881700
OG0000371	CARHR102540	Np005G2999700
OG0000371	CARHR145800	Np004G2170300
OG0000376	CARHR051720	Np002G1165500
OG0000376	CARHR011030	Np002G1164800, Np002G0907800
OG0000376	CARHR051710	Np002G1165400
OG0000376	CARHR051700	Np002G1165100
OG0000377	CARHR245750	Np005G2692900
OG0000377	CARHR058550, CARHR058530, CARHR058590, CARHR245740	Np005G2692800
OG0000377	CARHR245720	Np005G2692500
OG0000377	CARHR245730	Np005G2692700
OG0000379	CARHR144670	Np001G0262000
OG0000379	CARHR164050	Np001G0572200
OG0000379	CARHR144630	Np001G0262300
OG0000380	CARHR157270	Np003G1532600
OG0000380	CARHR036840, CARHR118680, CARHR285940, CARHR183820, CARHR273750, CARHR273860	Np003G1521100, Np003G1521000, Np001G0458000
OG0000381	CARHR072160, CARHR072170	Np002G0731800
OG0000382	CARHR250680, CARHR250610	Np003G1866800
OG0000382	CARHR131810	Np006G3368000
OG0000383	CARHR164490, CARHR164480	Np001G0576800, Np001G0576700, Np001G0576600, Np002G0976000
OG0000384	CARHR174500, CARHR174480, CARHR174510	Np001G0337300
OG0000385	CARHR116890	Np005G2715300
OG0000386	CARHR033250	Np004G2074600, Np004G2076900, Np004G2072700
OG0000386	CARHR033230	Np004G2078600, Np004G2071200
OG0000386	CARHR033280	Np004G2074700
OG0000386	CARHR033290	Np004G2078500, Np004G2079300, Np004G2073500, Np004G2071300, Np004G2074900
OG0000388	CARHR092870	Np007G3923800, Np007G3923600, Np007G3924100, Np007G3782200
OG0000388	CARHR267450	Np003G1624100, Np003G1624300
OG0000388	CARHR190050, CARHR179180, CARHR153480	Np001G0105800
OG0000388	CARHR095050	Np007G3969000, Np007G3969100
OG0000389	CARHR105990	Np003G1571700
OG0000389	CARHR270450	Np004G2014700, Np004G2017900
OG0000390	CARHR022740	Np004G2323900
OG0000390	CARHR022730	Np005G2754700
OG0000390	CARHR022720	Np004G2324400
OG0000390	CARHR022750	Np004G2323400, Np001G0608500
OG0000391	CARHR084950	Np005G3125100
OG0000392	CARHR017550	Np004G2392000
OG0000392	CARHR017540	Np004G2392100
OG0000392	CARHR185400, CARHR216970, CARHR232710	Np005G2809800, Np005G2809900, Np005G2809300, Np005G2809500, Np005G2809700
OG0000393	CARHR263220	Np005G3148700
OG0000393	CARHR103170	Np005G3147800, Np005G3148300, Np005G3148200, Np005G3148600
OG0000394	CARHR043000	Np004G1940300
OG0000396	CARHR119440	Np006G3286600
OG0000397	CARHR106550, CARHR107430	Np007G3928300
OG0000399	CARHR001910	Np003G1871200
OG0000399	CARHR009120	Np004G2500200
OG0000402	CARHR289020	Np001G0014600
OG0000403	CARHR251850	Np003G1851700
OG0000403	CARHR251840	Np003G1852000
OG0000404	CARHR170770	Np004G1969800, Np005G3197800, Np005G3189300, Np005G3177400, Np001G0535200
OG0000404	CARHR235030	Np006G3363500
OG0000405	CARHR089280	Np007G3790000, Np007G3790300
OG0000405	CARHR275230	Np001G0091500
OG0000405	CARHR203560	Np002G0846100
OG0000406	CARHR273440, CARHR007590	Np001G0457400
OG0000406	CARHR123820, CARHR154410	Np003G1524900
OG0000407	CARHR005930, CARHR002610, CARHR002600, CARHR025430, CARHR142610	Np006G3216700, Np003G1623400
OG0000407	CARHR011680	Np005G3061500
OG0000407	CARHR142620	Np006G3216600, Np006G3212800
OG0000409	CARHR028100	Np004G2115900
OG0000409	CARHR028080, CARHR028050	Np004G2115600
OG0000410	CARHR229370	Np005G2853200, Np005G2853100
OG0000410	CARHR253620	Np003G1826700
OG0000411	CARHR117550, CARHR117600	Np006G3656700, Np001G0448300
OG0000412	CARHR196640	Np003G1436800
OG0000412	CARHR215260	Np005G3122900
OG0000412	CARHR292180	Np002G0958700
OG0000412	CARHR093170	Np007G3931600
OG0000413	CARHR088360, CARHR088350	Np007G4070900, Np007G4070700
OG0000413	CARHR044870	Np004G1913900, Np004G1913800, Np004G1913700
OG0000414	CARHR049420	Np002G1202200
OG0000414	CARHR105130, CARHR106410	Np005G3114200, Np007G4006400
OG0000414	CARHR221890	Np005G3034800
OG0000414	CARHR098010, CARHR097980	Np007G3826300
OG0000415	CARHR286360	Np005G2996800, Np002G1089500
OG0000420	CARHR186080	Np007G3781800
OG0000421	CARHR265630	Np003G1652600
OG0000424	CARHR267950	Np003G1633400
OG0000424	CARHR234870	Np005G2783600
OG0000424	CARHR041080	Np004G1960600
OG0000424	CARHR096480	Np007G3803600
OG0000425	CARHR206570, CARHR180690	Np004G2267900, Np003G1323100, Np007G3879300
OG0000428	CARHR292240	Np004G2340900
OG0000428	CARHR286290	Np001G0367600
OG0000429	CARHR054890	Np004G2049300
OG0000429	CARHR168810	Np005G3179700
OG0000429	CARHR168790	Np001G0632600
OG0000430	CARHR252910	Np003G1835700
OG0000430	CARHR050150	Np002G1193600
OG0000430	CARHR103290	Np007G3892700
OG0000431	CARHR051400, CARHR051430, CARHR051410, CARHR051440	Np002G1177200
OG0000432	CARHR038820	Np004G1989900, Np004G1989600
OG0000432	CARHR227030, CARHR227040, CARHR227060, CARHR227020	Np005G3091600
OG0000433	CARHR234790, CARHR289420, CARHR234800, CARHR289410, CARHR058020	Np005G2784000, Np005G2784300, Np005G2784100, Np005G2784200
OG0000436	CARHR154360	Np001G0457000
OG0000436	CARHR273490	Np003G1523800
OG0000436	CARHR273500	Np003G1523700
OG0000436	CARHR154370	Np001G0457100
OG0000437	CARHR270460	Np003G1572700
OG0000437	CARHR233780	Np005G2796000
OG0000437	CARHR110190	Np007G3729600
OG0000438	CARHR152860, CARHR151200, CARHR152850	Np001G0445000, Np001G0445500
OG0000439	CARHR064690	Np002G0832700, Np002G0832800
OG0000439	CARHR179040, CARHR206880	Np003G1315100
OG0000442	CARHR275070	Np001G0093700
OG0000442	CARHR142770	Np006G3214200
OG0000442	CARHR172740	Np001G0686900
OG0000442	CARHR261710	Np005G3175400
OG0000443	CARHR115900	Np006G3638900
OG0000443	CARHR202110	Np003G1377800
OG0000443	CARHR188110	Np001G0128600
OG0000444	CARHR125020	Np006G3551300
OG0000444	CARHR169860	Np001G0647200
OG0000444	CARHR005550	Np004G2537300
OG0000445	CARHR189790	Np001G0496300, Np001G0109300
OG0000446	CARHR190860, CARHR190870	Np003G1508000
OG0000446	CARHR107640, CARHR189230	Np003G1507900
OG0000447	CARHR130390, CARHR206830, CARHR086060	Np003G1314400, Np007G4102900
OG0000448	CARHR292620	Np001G0199700
OG0000449	CARHR169300, CARHR169310	Np001G0641900
OG0000450	CARHR215210	Np005G3123700
OG0000451	CARHR052700	Np005G2859600, Np006G3209400
OG0000452	CARHR048280	Np002G1218800
OG0000452	CARHR048290, CARHR048270	Np002G1220200, Np002G1219700
OG0000457	CARHR127370	Np007G4205700, Np006G3460400, Np004G2558500
OG0000457	CARHR003820	Np009G4310900
OG0000458	CARHR028400	Np004G2119000
OG0000460	CARHR088190	Np007G4074300
OG0000460	CARHR233890	Np005G2794500
OG0000462	CARHR227560, CARHR254740	Np005G2873400, Np005G2873500
OG0000463	CARHR287270	Np004G2039200
OG0000464	CARHR001520, CARHR000930, CARHR001530	Np004G2583500, Np004G2580300
OG0000466	CARHR284350	Np007G4165800, Np007G4185400
OG0000467	CARHR187940	Np001G0127200
OG0000468	CARHR134960, CARHR061710	Np006G3277100
OG0000469	CARHR176200, CARHR225580, CARHR169080	Np001G0367700, Np001G0636500, Np005G2910700
OG0000470	CARHR240060	Np002G0795000
OG0000470	CARHR290350	Np005G2718900
OG0000471	CARHR219700, CARHR219720	Np005G3069200
OG0000471	CARHR219800	Np005G3067600
OG0000473	CARHR131830	Np006G3368100, Np006G3368300, Np006G3368200
OG0000473	CARHR000130	Np004G2068400, Np004G2599400
OG0000473	CARHR000120	Np004G2599500
OG0000474	CARHR003630	Np004G2559900
OG0000474	CARHR180040	Np001G0411400
OG0000474	CARHR110210	Np001G0439700
OG0000475	CARHR219220	Np002G1011100
OG0000475	CARHR050610	Np002G1186800
OG0000476	CARHR186490, CARHR186690	Np001G0143700, Np004G2171900, Np004G2172800, Np004G2171200
OG0000477	CARHR276320	Np001G0072300
OG0000477	CARHR145200	Np001G0251900
OG0000477	CARHR014840	Np004G2423100
OG0000478	CARHR292080	Np002G1233400
OG0000478	CARHR052650, CARHR078100	Np002G1243800
OG0000480	CARHR144760, CARHR144790, CARHR052230	Np002G1173500
OG0000481	CARHR284150	Np002G1135600
OG0000481	CARHR010120	Np004G2489000
OG0000481	CARHR010110	Np004G2489100
OG0000483	CARHR187250, CARHR187260	Np001G0136200, Np001G0418700, Np001G0136100
OG0000484	CARHR238190	Np005G2734900
OG0000485	CARHR230700	Np005G2838000
OG0000486	CARHR019430, CARHR019400, CARHR019410, CARHR189080, CARHR104640	Np004G2369400
OG0000491	CARHR157080	Np001G0483800
OG0000491	CARHR157090, CARHR157100	Np001G0483700
OG0000492	CARHR164620	Np001G0578400
OG0000492	CARHR126780	Np006G3574000
OG0000492	CARHR133660	Np006G3345900
OG0000493	CARHR058360, CARHR279290	Np001G0031700, Np004G2553800
OG0000494	CARHR162140	Np001G0544600, Np001G0544300
OG0000495	CARHR065140, CARHR154580	Np001G0458400
OG0000496	CARHR156460	Np001G0476000
OG0000497	CARHR065650	Np002G0820000
OG0000497	CARHR088730	Np007G4064600
OG0000497	CARHR044630	Np004G1916400
OG0000498	CARHR087660	Np007G4081100
OG0000498	CARHR195160	Np003G1453300
OG0000499	CARHR096080	Np001G0092000
OG0000500	CARHR059540	Np002G0932400
OG0000500	CARHR214170	Np005G3134700
OG0000501	CARHR032270	Np004G2058300
OG0000501	CARHR256050	Np003G1785900
OG0000501	CARHR256030	Np003G1786100
OG0000502	CARHR262940, CARHR263150, CARHR263140	Np005G3150100
OG0000502	CARHR263120	Np005G3150200
OG0000506	CARHR272250, CARHR132920, CARHR107490, CARHR206050	Np003G1545600, Np003G1328500, Np006G3356700
OG0000509	CARHR223020	Np005G2994800
OG0000510	CARHR261860, CARHR261870	Np005G3171300, Np005G3171200
OG0000510	CARHR261890, CARHR261880	Np005G3168500
OG0000511	CARHR267150	Np002G1113900, Np005G2776000
OG0000512	CARHR146100, CARHR187460	Np001G0437000, Np005G2640700, Np002G0915600
OG0000514	CARHR058790, CARHR151080, CARHR257980, CARHR216880, CARHR214550	Np008G4269900
OG0000516	CARHR060200	Np001G0082200, Np002G0912600
OG0000517	CARHR196080	Np003G1443000, Np004G2494200, Np004G2495400
OG0000517	CARHR196090	Np007G4223700, Np007G4222700
OG0000518	CARHR200680	Np003G1392900
OG0000519	CARHR053020	Np001G0000200
OG0000519	CARHR124120, CARHR124130, CARHR124150	Np006G3606100
OG0000520	CARHR012960	Np004G2450600
OG0000520	CARHR012980	Np004G2449500
OG0000521	CARHR278990, CARHR278980	Np001G0036100
OG0000522	CARHR210740	Np003G1268600
OG0000522	CARHR134240	Np001G0587800, Np006G3338600
OG0000522	CARHR083900	Np007G4133500
OG0000523	CARHR117080, CARHR117060	Np006G3652300
OG0000523	CARHR239580	Np005G2714500
OG0000524	CARHR254550, CARHR254600, CARHR254540	Np003G1813100
OG0000525	CARHR138330	Np006G3272200
OG0000527	CARHR022330, CARHR031850, CARHR022300, CARHR022290, CARHR022850, CARHR213610, CARHR022280	Np004G2330200
OG0000529	CARHR125180	Np006G3553000
OG0000529	CARHR123630	Np006G3527600, Np006G3479500
OG0000530	CARHR265700, CARHR265680, CARHR265710, CARHR265690	Np003G1651600
OG0000535	CARHR023280	Np004G2312400
OG0000535	CARHR023260	Np004G2312600
OG0000535	CARHR168410, CARHR168430, CARHR168400, CARHR168420	Np001G0629100
OG0000536	CARHR215920, CARHR215900	Np005G3112700
OG0000537	CARHR082530	Np007G4149500, Np007G4149100
OG0000537	CARHR184200	Np001G0180200
OG0000537	CARHR082540	Np007G4149000, Np005G3093300
OG0000538	CARHR153120	Np001G0187000
OG0000538	CARHR274860, CARHR274880, CARHR274890	Np006G3681400
OG0000539	CARHR122660	Np006G3605600
OG0000540	CARHR124720	Np006G3543900, Np006G3486500
OG0000540	CARHR124400, CARHR124580, CARHR124730	Np006G3543800, Np006G3486600, Np006G3546800, Np006G3482600, Np006G3479300, Np006G3528000
OG0000542	CARHR010580	Np004G2483400
OG0000542	CARHR053260	Np002G1149500
OG0000542	CARHR024780, CARHR063060	Np002G0860700
OG0000543	CARHR177550, CARHR177600	Np004G2364000
OG0000543	CARHR177670, CARHR177570	Np004G2364100
OG0000543	CARHR177610, CARHR177580	Np001G0384200
OG0000546	CARHR140210	Np006G3249800
OG0000546	CARHR140230	Np006G3249700
OG0000547	CARHR138750, CARHR138760	Np006G3267300
OG0000547	CARHR138740	Np003G1537800, Np006G3267400
OG0000548	CARHR001950	Np005G3166600
OG0000549	CARHR126970	Np006G3576700
OG0000553	CARHR101180	Np007G3875900
OG0000554	CARHR253710, CARHR253700, CARHR253730, CARHR253720	Np003G1825900, Np003G1826000
OG0000555	CARHR097090	Np007G3811200
OG0000556	CARHR049900	Np002G1196300
OG0000561	CARHR263090	Np005G3150300
OG0000561	CARHR154070	Np001G0188000
OG0000561	CARHR197820	Np003G1424200
OG0000562	CARHR120180	Np006G3579300
OG0000562	CARHR191090, CARHR155630	Np003G1505300
OG0000563	CARHR172580	Np006G3218900
OG0000563	CARHR124610, CARHR023850	Np004G2302400
OG0000564	CARHR140950	Np006G3238900, Np001G0668600, Np001G0181600
OG0000565	CARHR011880	Np004G2463100
OG0000565	CARHR011870	Np004G2467800
OG0000566	CARHR292650, CARHR181100, CARHR181080	Np004G2036600
OG0000567	CARHR221740, CARHR054030	Np005G3036500
OG0000568	CARHR139380	Np006G3258900
OG0000569	CARHR280390	Np001G0019000
OG0000569	CARHR112890	Np001G0513000
OG0000570	CARHR273100	Np003G1527900, Np003G1536700, Np003G1537500
OG0000571	CARHR163670, CARHR228300, CARHR228310, CARHR254090, CARHR083760	Np007G4131700, Np007G4129400
OG0000572	CARHR180450	Np001G0429400
OG0000573	CARHR252440	Np003G1846700
OG0000573	CARHR252450	Np003G1846600
OG0000579	CARHR076040	Np007G4239400
OG0000579	CARHR197790	Np003G1340800
OG0000580	CARHR005640, CARHR124970	Np006G3550700
OG0000580	CARHR124950, CARHR214280, CARHR005650	Np004G2536400
OG0000581	CARHR192260	Np003G1488300
OG0000581	CARHR192500	Np003G1486100
OG0000581	CARHR192270	Np003G1488200
OG0000582	CARHR117250, CARHR191110	Np003G1504900
OG0000582	CARHR151600	Np001G0441600
OG0000582	CARHR151610	Np001G0441800, Np001G0441900
OG0000583	CARHR043730	Np004G1928600
OG0000583	CARHR017500	Np004G2392200
OG0000583	CARHR072060	Np002G0732700
OG0000584	CARHR050810	Np002G1182300, Np002G1127400
OG0000584	CARHR035310, CARHR181990	Np001G0426700
OG0000585	CARHR166660	Np001G0607200, Np001G0607300, Np001G0607000
OG0000588	CARHR122770, CARHR122810, CARHR122760, CARHR122730, CARHR122750	Np006G3606400
OG0000589	CARHR192820	Np003G1604100, Np003G1482400
OG0000590	CARHR263350	Np004G2288900
OG0000591	CARHR234300	Np005G2789100
OG0000592	CARHR072070	Np002G0732600
OG0000592	CARHR017490	Np004G2392300
OG0000592	CARHR235230	Np005G2776300
OG0000593	CARHR071420	Np002G0742300
OG0000593	CARHR094130, CARHR034950	Np004G2044200, Np007G3857500, Np007G3949200, Np006G3310100, Np007G3821200
OG0000595	CARHR051830, CARHR037390, CARHR051860	Np002G1132900, Np005G3126300, Np002G1167500
OG0000595	CARHR067250	Np002G0797100
OG0000596	CARHR117940	Np006G3662700
OG0000596	CARHR146780	Np001G0233800, Np001G0234000
OG0000597	CARHR220380, CARHR152270, CARHR220390	Np005G3058600, Np005G3062900, Np005G3058700
OG0000597	CARHR220370	Np005G3062800, Np005G3059100
OG0000598	CARHR243420	Np007G3737900
OG0000599	CARHR112530, CARHR247520	Np005G2612600, Np006G3700000
OG0000600	CARHR186280	Np001G0147200, Np001G0145100
OG0000602	CARHR081240, CARHR081300	Np007G4166500
OG0000602	CARHR240640	Np005G2699500, Np005G2699600
OG0000603	CARHR081890	Np006G3423800
OG0000604	CARHR233190	Np005G2802600
OG0000605	CARHR249080	Np003G1887800
OG0000605	CARHR249940	Np003G1873900, Np003G1873600, Np003G1873700
OG0000609	CARHR293370	Np007G3764000, Np007G3764100
OG0000610	CARHR116950, CARHR118600	Np006G3649300
OG0000613	CARHR163070	Np001G0560000
OG0000613	CARHR272090	Np003G1275500
OG0000614	CARHR064250	Np004G2469000, Np007G4208600
OG0000615	CARHR071980	Np001G0468100
OG0000615	CARHR152220, CARHR152190	Np006G3587000
OG0000617	CARHR207350	Np003G1310400
OG0000617	CARHR207330, CARHR207340, CARHR194090	Np003G1310500
OG0000618	CARHR212110	Np003G1251700
OG0000618	CARHR086290	Np007G4099500
OG0000619	CARHR045880	Np004G1902100
OG0000620	CARHR218840	Np005G3151500, Np005G3085900
OG0000621	CARHR167980	Np001G0625200
OG0000621	CARHR167840	Np001G0625100
OG0000622	CARHR274350	Np003G1515900
OG0000623	CARHR108510, CARHR244530	Np007G3750500
OG0000623	CARHR160780	Np001G0529200
OG0000624	CARHR050270	Np006G3265500
OG0000625	CARHR087960	Np007G4077000
OG0000626	CARHR013440, CARHR013430	Np004G2444200
OG0000627	CARHR288930, CARHR289000, CARHR288820, CARHR052480, CARHR288790, CARHR288780, CARHR052490	Np002G1161300
OG0000628	CARHR183040	Np005G2640500
OG0000630	CARHR107870	Np007G4165400
OG0000630	CARHR056780	Np007G3992100
OG0000635	CARHR274450	Np003G1514000
OG0000635	CARHR007910	Np004G2512900
OG0000637	CARHR154420	Np001G0457500
OG0000637	CARHR273420	Np003G1525100
OG0000637	CARHR163540	Np001G0564600
OG0000638	CARHR273400	Np003G1525400
OG0000638	CARHR154430, CARHR154440	Np001G0457600
OG0000639	CARHR171910	Np001G0674800
OG0000639	CARHR249120	Np003G1887200
OG0000639	CARHR141530	Np006G3230800
OG0000641	CARHR270290	Np003G1573800
OG0000641	CARHR237140	Np005G2752400
OG0000642	CARHR107710, CARHR141740, CARHR141750	Np006G3229000
OG0000642	CARHR141710	Np006G3229100
OG0000643	CARHR084100	Np002G0869100
OG0000643	CARHR210330	Np007G4005600, Np007G4131200, Np005G2734700
OG0000644	CARHR220240, CARHR220250, CARHR220260	Np005G3185300
OG0000646	CARHR163320	Np001G0562500
OG0000647	CARHR061100	Np005G3189200
OG0000648	CARHR083490	Np007G4137100
OG0000649	CARHR018660	Np004G2378100
OG0000649	CARHR038260	Np004G1992000
OG0000649	CARHR093430	Np007G3937700
OG0000650	CARHR094440	Np007G3955500
OG0000650	CARHR106210	Np007G3778800
OG0000650	CARHR242100	Np005G2641900
OG0000652	CARHR196180	Np003G1441700
OG0000653	CARHR143010, CARHR232350	Np001G0692600, Np005G2814400
OG0000653	CARHR173130	Np006G3210500
OG0000654	CARHR166240, CARHR166160	Np004G1910400
OG0000655	CARHR128570, CARHR089580, CARHR029430	Np007G4029400, Np007G4052900
OG0000656	CARHR145570	Np001G0248300
OG0000656	CARHR014420, CARHR014410	Np004G2427900
OG0000657	CARHR050090	Np005G3066700, Np005G3051200
OG0000657	CARHR242450, CARHR174350, CARHR174920, CARHR174960, CARHR174370, CARHR256250, CARHR146520	Np005G3048300
