Orthogroup	Cardamine_hirsuta	Euclidium_syriacum
OG0000157	CARHR253630, CARHR047620	ESY6_g49737_DN2_SP0_c0.t1
OG0000158	CARHR113640	ESY12_g51000_DN3_SP0_c0.t1, ESY4_g26330_DN1_SP0_c0.t1
OG0000158	CARHR245230	ESY4_g26329_DN2_SP0_c0.t1, ESY4_g26335_DN1_SP0_c0.t1, ESY4_g26332_DN3_SP0_c0.t1, ESY4_g26336_DN2_SP0_c0.t1, ESY4_g26041_DN2_SP0_c0.t1, ESY7_g18055_DN3_SP0_c0.t1
OG0000158	CARHR104280	ESY16_g62031_DN2_SP0_c0.t1
OG0000158	CARHR150520	ESY6_g49100_DN2_SP0_c0.t1
OG0000159	CARHR184120	ESY5_g2337_DN3_SP0_c0.t1
OG0000160	CARHR109500	ESY11_g54431_DN3_SP8_c0.t1
OG0000160	CARHR238090	ESY4_g24538_DN3_SP0_c0.t1
OG0000160	CARHR271150	ESY6_g48428_DN3_SP8_c0.t1
OG0000160	CARHR153650	ESY19_g42179_DN3_SP8_c0.t1
OG0000160	CARHR073860	ESY2_g36615_DN3_SP8_c6.t1
OG0000160	CARHR117520	ESY8_g59421_DN3_SP7_c0.t1
OG0000161	CARHR059960, CARHR284490	ESY11_g54524_DN2_SP0_c0.t1
OG0000162	CARHR127170	ESY20_g12795_DN3_SP0_c0.t1
OG0000162	CARHR127190	ESY20_g12800_DN3_SP0_c0.t1
OG0000163	CARHR259710, CARHR057870, CARHR288340, CARHR058120, CARHR218430	ESY8_g60272_DN2_SP0_c0.t1
OG0000165	CARHR292600, CARHR180400, CARHR085710, CARHR085700, CARHR085180, CARHR180370, CARHR180470, CARHR057950	ESY11_g54874_DN3_SP0_c0.t1, ESY11_g54875_DN3_SP0_c0.t1
OG0000166	CARHR115410, CARHR183960	ESY6_g49239_DN3_SP0_c66.t1, ESY5_g5230_DN1_SP0_c0.t1, ESY2_g34940_DN2_SP0_c11.t1
OG0000166	CARHR067370	ESY5_g5232_DN3_SP0_c0.t1
OG0000166	CARHR067330	ESY2_g36574_DN3_SP0_c0.t1, ESY4_g24375_DN3_SP0_c0.t1, ESY2_g34111_DN3_SP0_c10.t1, ESY2_g36576_DN3_SP0_c22.t1, ESY2_g36385_DN2_SP0_c0.t1
OG0000167	CARHR096970, CARHR096960, CARHR096980, CARHR096990, CARHR097030, CARHR108190, CARHR108200, CARHR150060, CARHR099220	ESY2_g33553_DN2_SP0_c0.t1
OG0000169	CARHR149530, CARHR116790, CARHR043210	ESY12_g51764_DN2_SP0_c0.t1
OG0000170	CARHR140800, CARHR171350, CARHR171330, CARHR140750, CARHR186310, CARHR140760, CARHR140780, CARHR140790, CARHR140740, CARHR140730, CARHR140770, CARHR103320	ESY7_g16345_DN2_SP0_c0.t1
OG0000171	CARHR266340	ESY6_g47353_DN3_SP8_c0.t1
OG0000171	CARHR046700	ESY8_g60049_DN3_SP6_c0.t1
OG0000171	CARHR107000	ESY11_g53876_DN3_SP8_c0.t1
OG0000171	CARHR269520	ESY6_g48165_DN3_SP8_c0.t1
OG0000171	CARHR083000, CARHR082990	ESY3_g30785_DN3_SP8_c0.t1, ESY3_g30787_DN3_SP0_c0.t1
OG0000171	CARHR235660	ESY4_g23864_DN3_SP6_c0.t1
OG0000173	CARHR246590	ESY4_g25629_DN2_SP0_c19.t1, ESY4_g26323_DN2_SP0_c0.t1, ESY4_g26316_DN3_SP0_c0.t1, ESY4_g26038_DN2_SP0_c0.t1, ESY4_g26322_DN2_SP0_c0.t1, ESY4_g26691_DN3_SP0_c5.t1, ESY4_g26645_DN3_SP0_c39.t1, ESY4_g26692_DN1_SP0_c0.t1, ESY4_g26646_DN2_SP0_c0.t1, ESY4_g26238_DN3_SP0_c0.t1, ESY4_g26647_DN1_SP0_c0.t1
OG0000173	CARHR100900	ESY3_g31617_DN3_SP0_c0.t1
OG0000173	CARHR146050	ESY4_g25827_DN2_SP0_c0.t1
OG0000174	CARHR292260, CARHR102990, CARHR115250	ESY11_g53584_DN1_SP0_c0.t1, ESY3_g28899_DN2_SP0_c0.t1, ESY4_g24612_DN2_SP0_c73.t1, ESY2_g38528_DN2_SP0_c0.t1, ESY19_g41722_DN3_SP0_c0.t1, ESY11_g53147_DN2_SP0_c3.t1
OG0000177	CARHR054130, CARHR287770	ESY6_g48223_DN3_SP0_c93.t1
OG0000177	CARHR146970, CARHR021690, CARHR021680, CARHR116570	ESY1_g11444_DN3_SP0_c0.t1
OG0000177	CARHR181970	ESY8_g59786_DN2_SP0_c0.t1
OG0000179	CARHR284050, CARHR284010	ESY2_g34090_DN2_SP0_c0.t1
OG0000179	CARHR053290, CARHR283710, CARHR053930	ESY2_g34066_DN3_SP0_c38.t1, ESY16_g61889_DN3_SP0_c12.t1, ESY2_g34050_DN2_SP0_c7.t1
OG0000179	CARHR058170	ESY2_g34089_DN3_SP0_c0.t1
OG0000182	CARHR265190	ESY4_g26670_DN2_SP0_c0.t1, ESY6_g50201_DN1_SP0_c0.t1
OG0000182	CARHR166230	ESY6_g49192_DN2_SP0_c0.t1
OG0000182	CARHR119130	ESY16_g62167_DN2_SP0_c0.t1
OG0000183	CARHR215030, CARHR058380	ESY2_g35240_DN3_SP8_c46.t1
OG0000183	CARHR136200	ESY12_g51047_DN3_SP8_c0.t1
OG0000183	CARHR191680, CARHR114540	ESY8_g59101_DN3_SP5_c0.t1
OG0000183	CARHR119300	ESY1_g7203_DN3_SP0_c0.t1
OG0000184	CARHR103600	ESY3_g28956_DN2_SP0_c92.t1
OG0000184	CARHR097880, CARHR097910	ESY3_g29455_DN1_SP0_c0.t1
OG0000186	CARHR211050	ESY7_g19500_DN1_SP0_c13.t1
OG0000186	CARHR145130, CARHR145120, CARHR113370, CARHR050630, CARHR158340	ESY3_g32370_DN2_SP0_c0.t1, ESY3_g32365_DN1_SP0_c79.t1
OG0000188	CARHR078890	ESY7_g19296_DN2_SP0_c0.t1, ESY3_g31966_DN3_SP0_c1.t1
OG0000188	CARHR201470, CARHR078860, CARHR078880, CARHR078870	ESY3_g31964_DN2_SP0_c0.t1, ESY3_g31967_DN2_SP0_c0.t1
OG0000189	CARHR244350	ESY4_g26116_DN3_SP8_c10.t1
OG0000189	CARHR243300	ESY4_g25500_DN3_SP8_c0.t1
OG0000189	CARHR020570	ESY5_g3986_DN3_SP8_c0.t1
OG0000191	CARHR150970	ESY2_g38532_DN2_SP0_c0.t1, ESY4_g25493_DN2_SP0_c32.t1, ESY14_g20583_DN3_SP0_c0.t1, ESY1_g11023_DN2_SP0_c0.t1, ESY4_g25206_DN3_SP0_c45.t1, ESY10_g15012_DN1_SP0_c0.t1, ESY15_g65844_DN2_SP0_c0.t1, ESY7_g16166_DN1_SP0_c0.t1, ESY1_g10594_DN3_SP0_c0.t1, ESY1_g8699_DN1_SP0_c88.t1, ESY21_g55510_DN1_SP0_c0.t1, ESY15_g64236_DN1_SP0_c10.t1, ESY4_g25613_DN2_SP0_c73.t1, ESY13_g57929_DN1_SP0_c0.t1, ESY21_g55511_DN2_SP0_c0.t1, ESY2_g37100_DN3_SP0_c0.t1, ESY7_g16167_DN1_SP0_c0.t1, ESY4_g25614_DN2_SP0_c66.t1, ESY9_g44026_DN2_SP0_c0.t1
OG0000192	CARHR233830	ESY10_g14136_DN1_SP0_c0.t1
OG0000192	CARHR049240	ESY11_g54789_DN1_SP0_c0.t1, ESY2_g37000_DN2_SP0_c0.t1, ESY2_g33644_DN3_SP0_c0.t1
OG0000193	CARHR031320	ESY3_g32161_DN1_SP0_c0.t1
OG0000193	CARHR091800, CARHR036940	ESY6_g50160_DN1_SP0_c0.t1, ESY7_g17699_DN2_SP0_c0.t1
OG0000193	CARHR091790	ESY5_g4726_DN2_SP0_c0.t1, ESY4_g25268_DN1_SP0_c0.t1, ESY6_g50699_DN2_SP0_c0.t1
OG0000193	CARHR091810	ESY11_g54357_DN1_SP0_c0.t1
OG0000193	CARHR031310	ESY3_g29925_DN2_SP0_c0.t1
OG0000195	CARHR273560	ESY3_g31987_DN1_SP0_c0.t1
OG0000197	CARHR215070, CARHR051370	ESY9_g43011_DN2_SP0_c0.t1
OG0000198	CARHR144080	ESY10_g14610_DN3_SP8_c0.t1
OG0000198	CARHR147290	ESY7_g18205_DN3_SP0_c0.t1, ESY7_g18208_DN3_SP0_c0.t1
OG0000198	CARHR231070	ESY5_g5309_DN3_SP0_c0.t1
OG0000199	CARHR063270, CARHR063300, CARHR163030, CARHR063260, CARHR063690, CARHR063700, CARHR263650	ESY1_g12013_DN3_SP0_c0.t1, ESY1_g12014_DN3_SP0_c0.t1
OG0000199	CARHR251110, CARHR215270, CARHR237670	ESY1_g12012_DN3_SP0_c0.t1
OG0000200	CARHR110490	ESY11_g54907_DN2_SP0_c0.t1, ESY11_g54900_DN2_SP0_c0.t1, ESY11_g54903_DN3_SP0_c0.t1, ESY11_g54896_DN3_SP0_c0.t1
OG0000200	CARHR028750, CARHR037140	ESY7_g17892_DN3_SP0_c0.t1, ESY7_g17041_DN3_SP0_c0.t1
OG0000200	CARHR037150	ESY7_g17038_DN2_SP0_c0.t1
OG0000200	CARHR037160	ESY7_g17890_DN2_SP0_c0.t1
OG0000200	CARHR037130	ESY8_g58382_DN2_SP0_c0.t1, ESY7_g17040_DN1_SP0_c0.t1
OG0000203	CARHR168640	ESY1_g10742_DN3_SP0_c0.t1
OG0000203	CARHR168590, CARHR259860	ESY16_g61546_DN3_SP0_c0.t1, ESY1_g11459_DN3_SP0_c0.t1
OG0000203	CARHR168730	ESY1_g11458_DN3_SP0_c0.t1
OG0000203	CARHR168740	ESY1_g11462_DN3_SP0_c0.t1
OG0000203	CARHR168690, CARHR168710	ESY1_g11463_DN3_SP0_c0.t1
OG0000205	CARHR286250, CARHR105060, CARHR218440	ESY6_g47659_DN3_SP0_c30.t1
OG0000209	CARHR014740, CARHR010320	ESY5_g2795_DN2_SP0_c0.t1
OG0000209	CARHR202500	ESY7_g18015_DN2_SP0_c0.t1
OG0000209	CARHR024930, CARHR008650	ESY3_g31328_DN1_SP0_c0.t1
OG0000210	CARHR059620	ESY2_g33577_DN3_SP0_c0.t1
OG0000210	CARHR057970	ESY6_g48926_DN3_SP0_c0.t1
OG0000210	CARHR069160, CARHR059610	ESY1_g12088_DN2_SP0_c6.t1, ESY1_g12083_DN3_SP0_c23.t1, ESY1_g12076_DN1_SP0_c0.t1, ESY1_g12081_DN2_SP0_c0.t1
OG0000210	CARHR170850	ESY1_g12170_DN3_SP0_c0.t1, ESY1_g12160_DN3_SP0_c0.t1, ESY1_g12162_DN3_SP0_c0.t1, ESY1_g12161_DN3_SP0_c0.t1, ESY1_g12165_DN3_SP0_c0.t1, ESY1_g12166_DN3_SP0_c0.t1
OG0000215	CARHR033990, CARHR055980, CARHR108830	ESY43_g13373_DN3_SP0_c65.t1, ESY1_g9596_DN1_SP0_c0.t1, ESY21_g55434_DN3_SP0_c82.t1, ESY13_g57734_DN2_SP0_c0.t1, ESY16_g62421_DN3_SP0_c70.t1
OG0000216	CARHR253820, CARHR253860, CARHR253850, CARHR253870, CARHR253840, CARHR253830, CARHR054340, CARHR054360, CARHR166590, CARHR216300	ESY5_g2595_DN2_SP0_c6.t1
OG0000219	CARHR065380	ESY2_g37088_DN2_SP0_c0.t1, ESY5_g4909_DN2_SP0_c59.t1
OG0000219	CARHR272960	ESY2_g33708_DN2_SP0_c0.t1
OG0000219	CARHR123890	ESY2_g33496_DN3_SP0_c55.t1
OG0000225	CARHR180390	ESY7_g18882_DN2_SP0_c0.t1, ESY7_g17384_DN2_SP0_c0.t1
OG0000225	CARHR072290	ESY2_g35546_DN3_SP0_c9.t1
OG0000225	CARHR072270, CARHR141370	ESY2_g36146_DN3_SP0_c12.t1
OG0000226	CARHR058450	ESY7_g19329_DN2_SP0_c0.t1, ESY7_g19230_DN3_SP0_c0.t1, ESY7_g19228_DN2_SP0_c0.t1, ESY7_g19246_DN1_SP0_c0.t1
OG0000226	CARHR209980	ESY7_g19330_DN3_SP0_c0.t1, ESY7_g19335_DN1_SP0_c0.t1
OG0000226	CARHR176630	ESY7_g19337_DN3_SP0_c0.t1
OG0000229	CARHR062190	ESY1_g5643_DN2_SP0_c0.t1, ESY18_g63659_DN3_SP0_c28.t1
OG0000229	CARHR004570	ESY1_g7176_DN1_SP0_c0.t1, ESY5_g764_DN1_SP0_c0.t1
OG0000233	CARHR205610	ESY7_g18557_DN2_SP0_c0.t1
OG0000233	CARHR205600, CARHR205590, CARHR205580	ESY7_g18561_DN2_SP0_c0.t1, ESY7_g18558_DN2_SP0_c0.t1, ESY7_g18562_DN2_SP0_c0.t1
OG0000234	CARHR210320, CARHR095200, CARHR095190, CARHR100580, CARHR100650, CARHR100570, CARHR210300	ESY7_g19410_DN2_SP0_c0.t1, ESY7_g19411_DN1_SP0_c0.t1
OG0000235	CARHR168030	ESY2_g34542_DN1_SP0_c0.t1
OG0000235	CARHR073970	ESY3_g30522_DN2_SP0_c0.t1, ESY7_g18869_DN2_SP0_c0.t1, ESY9_g42470_DN3_SP0_c0.t1
OG0000236	CARHR062590, CARHR062610, CARHR102640	ESY10_g15168_DN3_SP0_c0.t1
OG0000236	CARHR000080, CARHR100230, CARHR102630	ESY3_g28939_DN3_SP0_c0.t1
OG0000237	CARHR043980, CARHR044120	ESY1_g12367_DN3_SP0_c0.t1
OG0000237	CARHR098530	ESY3_g28814_DN3_SP0_c0.t1
OG0000237	CARHR238210, CARHR097380	ESY4_g24696_DN2_SP0_c0.t1
OG0000238	CARHR185670, CARHR023530, CARHR023500, CARHR023520, CARHR023510	ESY2_g38077_DN3_SP0_c0.t1
OG0000239	CARHR218360, CARHR113140, CARHR063680, CARHR117110, CARHR184570, CARHR118460, CARHR285080, CARHR125790	ESY2_g35012_DN2_SP0_c0.t1
OG0000241	CARHR228610	ESY9_g43553_DN3_SP0_c0.t1
OG0000241	CARHR252730	ESY7_g16354_DN3_SP5_c0.t1
OG0000241	CARHR107520	ESY7_g16355_DN3_SP3_c0.t1
OG0000242	CARHR119540, CARHR119080, CARHR180810, CARHR264270, CARHR101660, CARHR102130, CARHR102230, CARHR102520	ESY19_g41982_DN3_SP0_c33.t1, ESY19_g41981_DN2_SP0_c45.t1
OG0000242	CARHR183240	ESY1_g10190_DN2_SP0_c0.t1
OG0000242	CARHR175670	ESY15_g64561_DN3_SP0_c0.t1, ESY10_g15359_DN3_SP0_c0.t1
OG0000244	CARHR252260, CARHR252270, CARHR252310, CARHR252320, CARHR252280, CARHR252240, CARHR251320, CARHR252330, CARHR252290, CARHR251330, CARHR251340	ESY7_g16503_DN3_SP0_c20.t1, ESY7_g16510_DN3_SP0_c56.t1
OG0000246	CARHR131170, CARHR131180, CARHR131110, CARHR131140, CARHR131130, CARHR131150, CARHR131160	ESY10_g15197_DN1_SP0_c67.t1
OG0000247	CARHR291820, CARHR217360, CARHR263700	ESY5_g4830_DN3_SP0_c0.t1, ESY5_g4829_DN3_SP0_c0.t1
OG0000247	CARHR101580, CARHR101880, CARHR101530	ESY8_g58357_DN2_SP0_c44.t1, ESY12_g51573_DN3_SP0_c0.t1, ESY5_g4744_DN3_SP0_c0.t1, ESY5_g2142_DN2_SP0_c0.t1, ESY5_g4743_DN3_SP0_c0.t1, ESY3_g30089_DN2_SP0_c0.t1, ESY11_g54658_DN3_SP0_c0.t1, ESY5_g2141_DN2_SP0_c0.t1, ESY5_g4739_DN2_SP0_c0.t1
OG0000248	CARHR063130	ESY2_g35510_DN3_SP0_c0.t1, ESY2_g35523_DN2_SP0_c0.t1
OG0000248	CARHR215600	ESY6_g49201_DN3_SP0_c0.t1, ESY4_g26843_DN3_SP0_c0.t1, ESY8_g59857_DN3_SP0_c0.t1, ESY4_g26842_DN3_SP0_c0.t1, ESY4_g26844_DN2_SP0_c0.t1, ESY4_g25839_DN3_SP0_c0.t1, ESY12_g51969_DN1_SP0_c0.t1
OG0000248	CARHR263070, CARHR263080	ESY9_g43852_DN1_SP0_c0.t1
OG0000249	CARHR219480, CARHR033120, CARHR014080, CARHR029720	ESY2_g37281_DN2_SP0_c83.t1
OG0000250	CARHR252250	ESY6_g49018_DN2_SP0_c0.t1
OG0000252	CARHR230420	ESY4_g24982_DN3_SP0_c27.t1, ESY4_g24972_DN3_SP0_c33.t1
OG0000252	CARHR048360, CARHR048350, CARHR048370	ESY2_g33558_DN3_SP0_c0.t1, ESY2_g33557_DN3_SP0_c0.t1
OG0000254	CARHR290080	ESY2_g38710_DN3_SP0_c0.t1, ESY2_g38730_DN1_SP0_c0.t1, ESY2_g38699_DN3_SP0_c0.t1, ESY2_g38708_DN3_SP0_c0.t1
OG0000256	CARHR092830, CARHR151680	ESY3_g29794_DN3_SP0_c0.t1
OG0000256	CARHR024770	ESY7_g18296_DN1_SP0_c0.t1, ESY4_g23387_DN1_SP0_c0.t1, ESY5_g2747_DN2_SP0_c0.t1
OG0000259	CARHR093470, CARHR093450	ESY20_g12901_DN3_SP0_c0.t1
OG0000260	CARHR247220	ESY4_g26754_DN3_SP0_c0.t1, ESY4_g26753_DN3_SP0_c0.t1
OG0000260	CARHR247230	ESY4_g26309_DN3_SP0_c0.t1, ESY4_g26755_DN3_SP0_c0.t1
OG0000262	CARHR046970, CARHR051080, CARHR046940, CARHR046930	ESY2_g33426_DN3_SP0_c0.t1
OG0000266	CARHR257990	ESY6_g49860_DN3_SP0_c0.t1, ESY4_g26231_DN3_SP0_c0.t1
OG0000266	CARHR266780, CARHR224090, CARHR036480	ESY15_g64433_DN1_SP0_c0.t1
OG0000275	CARHR175770	ESY6_g50261_DN3_SP0_c0.t1, ESY6_g50262_DN2_SP0_c0.t1, ESY8_g58138_DN1_SP0_c0.t1, ESY4_g25215_DN3_SP0_c0.t1, ESY6_g50264_DN2_SP0_c0.t1
OG0000275	CARHR041170, CARHR041160, CARHR185060, CARHR185040, CARHR246950	ESY4_g24479_DN2_SP0_c49.t1
OG0000277	CARHR243020, CARHR247840	ESY4_g25561_DN3_SP8_c0.t1, ESY11_g53846_DN3_SP8_c0.t1
OG0000278	CARHR215670, CARHR215220, CARHR215570, CARHR215560, CARHR215610, CARHR215640, CARHR215620, CARHR215650, CARHR215200	ESY7_g19126_DN1_SP0_c0.t1
OG0000279	CARHR031350, CARHR031360, CARHR177740, CARHR257320, CARHR177410, CARHR177420, CARHR152170, CARHR177900, CARHR221580, CARHR177780, CARHR177760, CARHR177770, CARHR178120, CARHR177310, CARHR177790, CARHR177800, CARHR178860, CARHR178130, CARHR180680	ESY7_g16716_DN3_SP0_c0.t1
OG0000282	CARHR229020, CARHR229730	ESY1_g12400_DN3_SP0_c0.t1
OG0000282	CARHR229010, CARHR229580, CARHR229030, CARHR229040, CARHR229110, CARHR229050, CARHR229070, CARHR283650, CARHR229570	ESY5_g5275_DN1_SP0_c0.t1
OG0000284	CARHR108240, CARHR256080, CARHR285950, CARHR256150, CARHR177480, CARHR104190, CARHR035000, CARHR259300, CARHR217290	ESY2_g37518_DN2_SP0_c0.t1
OG0000288	CARHR116560	ESY13_g56131_DN1_SP0_c0.t1, ESY11_g54525_DN3_SP0_c0.t1, ESY1_g8944_DN3_SP0_c0.t1, ESY1_g9432_DN2_SP0_c0.t1
OG0000294	CARHR058080	ESY9_g43330_DN3_SP0_c0.t1
OG0000294	CARHR198380	ESY7_g17549_DN2_SP0_c0.t1
OG0000295	CARHR035800	ESY9_g42648_DN3_SP0_c0.t1, ESY9_g42650_DN3_SP0_c0.t1, ESY12_g51324_DN3_SP0_c0.t1, ESY9_g42619_DN3_SP0_c0.t1
OG0000295	CARHR223360	ESY9_g42620_DN1_SP0_c0.t1, ESY9_g42649_DN1_SP0_c0.t1
OG0000297	CARHR115150	ESY22_g41120_DN1_SP0_c0.t1, ESY6_g45791_DN1_SP0_c0.t1, ESY16_g61859_DN1_SP0_c0.t1
OG0000298	CARHR033060	ESY10_g14431_DN2_SP0_c38.t1, ESY7_g19252_DN1_SP0_c0.t1, ESY2_g37650_DN3_SP0_c1.t1, ESY4_g26472_DN1_SP0_c0.t1, ESY7_g19250_DN1_SP0_c0.t1
OG0000298	CARHR033100	ESY1_g12240_DN2_SP0_c15.t1, ESY1_g10425_DN2_SP0_c0.t1
OG0000298	CARHR033080	ESY2_g37652_DN2_SP0_c0.t1
OG0000298	CARHR033050	ESY1_g10421_DN3_SP0_c0.t1, ESY14_g20333_DN3_SP0_c0.t1
OG0000300	CARHR166780	ESY1_g10576_DN1_SP0_c0.t1
OG0000300	CARHR166000, CARHR264620, CARHR264630	ESY10_g15500_DN1_SP0_c0.t1, ESY4_g25564_DN2_SP0_c93.t1
OG0000301	CARHR139910, CARHR139920	ESY12_g52023_DN2_SP0_c0.t1, ESY12_g52025_DN3_SP0_c0.t1, ESY6_g50380_DN2_SP0_c0.t1, ESY12_g52134_DN3_SP0_c0.t1, ESY8_g58529_DN3_SP0_c0.t1, ESY3_g32020_DN3_SP0_c0.t1, ESY7_g18922_DN3_SP0_c0.t1, ESY7_g18921_DN3_SP0_c0.t1
OG0000301	CARHR096590	ESY1_g11806_DN2_SP0_c0.t1, ESY7_g18960_DN2_SP0_c0.t1
OG0000305	CARHR260510, CARHR135390	ESY12_g50855_DN3_SP0_c0.t1
OG0000306	CARHR214120, CARHR262590	ESY8_g60999_DN3_SP0_c0.t1
OG0000306	CARHR214130, CARHR213950, CARHR041780	ESY8_g61000_DN3_SP0_c0.t1
OG0000307	CARHR102040, CARHR102030, CARHR220080, CARHR041320, CARHR219950, CARHR112870, CARHR216070, CARHR057800, CARHR216060, CARHR216110	ESY3_g32555_DN1_SP0_c0.t1, ESY3_g32550_DN1_SP0_c0.t1
OG0000308	CARHR180240	ESY20_g12865_DN2_SP3_c0.t1
OG0000308	CARHR180280	ESY20_g12864_DN3_SP1_c0.t1, ESY20_g12861_DN3_SP3_c0.t1, ESY20_g12860_DN3_SP1_c0.t1, ESY20_g12863_DN3_SP7_c0.t1, ESY20_g12859_DN3_SP1_c0.t1
OG0000309	CARHR007730, CARHR204750	ESY10_g15085_DN3_SP0_c0.t1
OG0000312	CARHR119980	ESY1_g9124_DN2_SP0_c0.t1
OG0000313	CARHR111260	ESY5_g3059_DN3_SP0_c15.t1
OG0000313	CARHR111270	ESY11_g54955_DN3_SP0_c0.t1
OG0000315	CARHR101940, CARHR101950, CARHR284260	ESY1_g11918_DN3_SP0_c0.t1, ESY1_g11922_DN3_SP0_c0.t1, ESY1_g11919_DN3_SP0_c0.t1, ESY1_g11921_DN3_SP0_c0.t1, ESY1_g11920_DN3_SP0_c0.t1, ESY1_g11917_DN3_SP0_c0.t1, ESY1_g11865_DN2_SP0_c0.t1
OG0000316	CARHR058760, CARHR058810, CARHR089640, CARHR089630, CARHR089620, CARHR057270	ESY11_g54015_DN1_SP0_c100.t1
OG0000318	CARHR073450, CARHR062770, CARHR062740, CARHR057010, CARHR016600, CARHR062730, CARHR062760, CARHR004290	ESY5_g3011_DN3_SP0_c0.t1
OG0000321	CARHR040120	ESY2_g37547_DN3_SP1_c0.t1, ESY2_g37555_DN3_SP8_c0.t1
OG0000321	CARHR193110, CARHR193130	ESY6_g49299_DN3_SP7_c0.t1
OG0000321	CARHR055410	ESY2_g34313_DN3_SP3_c0.t1
OG0000322	CARHR259720	ESY3_g31795_DN3_SP0_c0.t1, ESY3_g32086_DN3_SP0_c0.t1, ESY4_g26866_DN3_SP0_c0.t1, ESY4_g26763_DN3_SP0_c0.t1, ESY4_g26867_DN3_SP0_c0.t1, ESY4_g26868_DN3_SP0_c0.t1, ESY11_g54068_DN3_SP0_c0.t1, ESY4_g25176_DN3_SP0_c0.t1, ESY4_g26736_DN3_SP0_c0.t1, ESY4_g26519_DN3_SP0_c0.t1, ESY4_g26890_DN3_SP0_c0.t1, ESY2_g35230_DN2_SP0_c0.t1, ESY5_g5055_DN3_SP0_c0.t1, ESY4_g26856_DN2_SP0_c0.t1
OG0000323	CARHR018220	ESY5_g4303_DN3_SP0_c13.t1
OG0000325	CARHR004130	ESY5_g4954_DN3_SP8_c0.t1
OG0000325	CARHR004140	ESY5_g4953_DN3_SP7_c0.t1
OG0000326	CARHR112590, CARHR083130, CARHR112900	ESY5_g5188_DN3_SP0_c9.t1
OG0000327	CARHR089970	ESY2_g36761_DN3_SP0_c0.t1
OG0000327	CARHR226470	ESY2_g34543_DN1_SP0_c0.t1
OG0000327	CARHR120100, CARHR226410, CARHR226430	ESY2_g34541_DN2_SP0_c0.t1
OG0000329	CARHR220880	ESY5_g5095_DN3_SP0_c0.t1
OG0000329	CARHR263540, CARHR263600, CARHR263580, CARHR263590	ESY8_g60943_DN3_SP0_c0.t1
OG0000331	CARHR249810	ESY20_g13155_DN3_SP0_c0.t1
OG0000331	CARHR092710	ESY3_g29804_DN3_SP0_c0.t1
OG0000331	CARHR131330	ESY9_g44587_DN1_SP0_c0.t1
OG0000331	CARHR142440	ESY12_g51392_DN3_SP0_c0.t1
OG0000335	CARHR169770, CARHR170010	ESY1_g11966_DN3_SP0_c0.t1, ESY1_g11959_DN3_SP0_c0.t1, ESY1_g11963_DN3_SP0_c0.t1, ESY1_g12007_DN3_SP0_c0.t1
OG0000336	CARHR054330, CARHR054520, CARHR009570, CARHR009660, CARHR183900	ESY2_g34140_DN3_SP8_c0.t1, ESY5_g3340_DN3_SP0_c0.t1, ESY5_g3323_DN3_SP1_c0.t1, ESY2_g34160_DN3_SP0_c0.t1
OG0000339	CARHR218850	ESY2_g37679_DN3_SP0_c17.t1
OG0000341	CARHR032690, CARHR032680, CARHR038710, CARHR038690, CARHR038330, CARHR038630, CARHR038610, CARHR021380, CARHR021360	ESY1_g10436_DN3_SP0_c58.t1
OG0000342	CARHR092860	ESY5_g1891_DN1_SP0_c0.t1
OG0000342	CARHR092570	ESY5_g1892_DN2_SP0_c0.t1
OG0000342	CARHR092540, CARHR092580	ESY8_g61372_DN2_SP0_c0.t1, ESY3_g29817_DN2_SP0_c0.t1
OG0000344	CARHR292150	ESY1_g10851_DN1_SP0_c0.t1, ESY1_g10852_DN3_SP0_c0.t1, ESY5_g3637_DN2_SP0_c0.t1, ESY4_g24723_DN3_SP0_c0.t1, ESY7_g18509_DN3_SP0_c0.t1, ESY2_g34553_DN3_SP0_c0.t1
OG0000344	CARHR119930	ESY1_g12309_DN1_SP0_c0.t1
OG0000344	CARHR011460	ESY7_g17448_DN2_SP0_c0.t1, ESY5_g3636_DN2_SP0_c0.t1
OG0000345	CARHR203880, CARHR006290	ESY20_g12900_DN3_SP6_c0.t1
OG0000345	CARHR203890	ESY20_g12904_DN3_SP2_c0.t1
OG0000346	CARHR147220	ESY2_g34494_DN3_SP4_c28.t1
OG0000346	CARHR163200	ESY1_g11126_DN3_SP0_c0.t1
OG0000347	CARHR141230	ESY12_g51781_DN3_SP8_c0.t1
OG0000347	CARHR171770	ESY1_g12292_DN3_SP6_c0.t1
OG0000347	CARHR230740	ESY20_g12945_DN3_SP4_c0.t1
OG0000347	CARHR000730	ESY5_g5505_DN3_SP8_c16.t1
OG0000348	CARHR100730	ESY7_g17492_DN3_SP0_c0.t1, ESY6_g50516_DN3_SP0_c0.t1
OG0000349	CARHR273230, CARHR273250, CARHR273240, CARHR273130, CARHR273200, CARHR273170, CARHR273210, CARHR273220	ESY6_g48779_DN3_SP0_c27.t1
OG0000350	CARHR097870	ESY2_g33881_DN3_SP0_c95.t1
OG0000355	CARHR274100, CARHR095150, CARHR121680, CARHR121660, CARHR121670, CARHR121720, CARHR244920, CARHR118860, CARHR244890	ESY4_g26254_DN1_SP0_c0.t1, ESY21_g55414_DN2_SP0_c0.t1
OG0000356	CARHR117170, CARHR178010	ESY5_g2302_DN3_SP0_c0.t1
OG0000356	CARHR117270	ESY8_g59409_DN3_SP0_c0.t1
