Orthogroup	Cardamine_hirsuta	Arabidopsis_arenosa
OG0000252	CARHR071060, CARHR071050	jg3422
OG0000253	CARHR087080	jg25213
OG0000253	CARHR083850	jg24871
OG0000253	CARHR210880	jg3985
OG0000256	CARHR024770	jg26502
OG0000256	CARHR099690	jg26501
OG0000257	CARHR069250, CARHR069290, CARHR069270	jg3241
OG0000257	CARHR069280, CARHR069310, CARHR284300, CARHR069260	jg20723
OG0000259	CARHR135220, CARHR117790	jg19336
OG0000259	CARHR093470, CARHR093450	jg32916
OG0000260	CARHR247220	jg8418
OG0000260	CARHR264830	jg21871
OG0000260	CARHR247230	jg32800
OG0000260	CARHR181000	jg12428
OG0000262	CARHR046970	jg7311
OG0000262	CARHR051080, CARHR046940	jg454
OG0000262	CARHR046930	jg451
OG0000266	CARHR257990	jg22089, jg22121
OG0000266	CARHR266780, CARHR224090, CARHR036480	jg22091
OG0000269	CARHR273300	jg22908
OG0000269	CARHR053220	jg1015
OG0000269	CARHR122830	jg17967
OG0000270	CARHR055280	jg609, jg537
OG0000270	CARHR052820	jg443
OG0000270	CARHR055290, CARHR048540, CARHR048090	jg581
OG0000270	CARHR050170, CARHR048500	jg498
OG0000273	CARHR266740	jg22106
OG0000273	CARHR284830, CARHR266760	jg22098
OG0000275	CARHR175770	jg8473
OG0000275	CARHR185060, CARHR185040	jg1129, jg6761, jg6771, jg6767, jg6769, jg6762, jg6770, jg1128
OG0000275	CARHR246950	jg8472, jg1130
OG0000277	CARHR243020, CARHR247840	jg8879
OG0000277	CARHR020400	jg30517
OG0000278	CARHR215670	jg12172
OG0000278	CARHR215220	jg12224
OG0000278	CARHR215570, CARHR215560, CARHR215610	jg12188, jg12186
OG0000278	CARHR215640, CARHR215620, CARHR215650, CARHR215200	jg12174, jg10987, jg10984, jg12178, jg12175
OG0000279	CARHR094510	jg17236
OG0000279	CARHR177740, CARHR257320, CARHR177410, CARHR177420, CARHR152170, CARHR177900, CARHR221580, CARHR177780, CARHR177760, CARHR177770, CARHR178120, CARHR177310, CARHR177790, CARHR177800, CARHR178860, CARHR178130, CARHR180680	jg20634, jg20628, jg20633, jg20631, jg20635
OG0000282	CARHR229020	jg33448
OG0000282	CARHR229730	jg10319, jg10323
OG0000282	CARHR229580	jg10317
OG0000282	CARHR229030, CARHR229040	jg10273, jg10321, jg10322, jg10320
OG0000282	CARHR229570	jg10266
OG0000285	CARHR227980	jg10428
OG0000285	CARHR234950	jg9725
OG0000286	CARHR178840	jg20757, jg20756
OG0000286	CARHR175950, CARHR174900	jg28841
OG0000289	CARHR175550	jg26840, jg26924, jg26930, jg26928, jg26834, jg26931
OG0000289	CARHR126570, CARHR126060, CARHR126550, CARHR127010, CARHR253920, CARHR126990	jg18343
OG0000289	CARHR262160	jg18344
OG0000289	CARHR116010, CARHR127060	jg26837
OG0000289	CARHR127090	jg18387
OG0000291	CARHR103190, CARHR103130	jg27066, jg27067, jg27057
OG0000291	CARHR103220, CARHR103210	jg27048
OG0000294	CARHR197660	jg5391, jg5390, jg31107, jg31105, jg31104
OG0000294	CARHR198380	jg5315
OG0000295	CARHR035800	jg32824
OG0000295	CARHR004430	jg28831
OG0000295	CARHR223360	jg25084, jg7397
OG0000295	CARHR027430	jg25083
OG0000295	CARHR100860	jg25085, jg7398, jg25082, jg26786
OG0000296	CARHR285460, CARHR285480	jg22851, jg22847
OG0000296	CARHR272760, CARHR053670, CARHR272770	jg22801, jg21885, jg22800
OG0000296	CARHR272750	jg22798, jg22799
OG0000297	CARHR115150	jg17414
OG0000298	CARHR033060	jg32010, jg32011
OG0000298	CARHR033080	jg32014
OG0000298	CARHR033050	jg32008
OG0000300	CARHR166780	jg15634
OG0000300	CARHR258400	jg21677
OG0000300	CARHR166000	jg15546, jg13486
OG0000300	CARHR264620, CARHR264630	jg21853
OG0000301	CARHR139910, CARHR139920	jg19826
OG0000301	CARHR167680, CARHR096590	jg16118
OG0000305	CARHR017730	jg30239
OG0000305	CARHR260510, CARHR135390	jg32496, jg19283, jg19279, jg7268
OG0000306	CARHR214120, CARHR262590	jg12412
OG0000307	CARHR041320	jg33267
OG0000308	CARHR180280	jg20897, jg20895, jg20892, jg20894, jg20890, jg20896, jg20889
OG0000309	CARHR274060	jg22981
OG0000314	CARHR213600	jg17949
OG0000314	CARHR006310	jg17443, jg21060
OG0000318	CARHR073450	jg3658
OG0000318	CARHR062770, CARHR062740	jg2564, jg2563
OG0000318	CARHR016600	jg27679, jg32154
OG0000318	CARHR062760	jg32160
OG0000321	CARHR095140, CARHR040120	jg33127, jg33133
OG0000321	CARHR193110, CARHR193130	jg5838, jg5839
OG0000321	CARHR055410	jg1712
OG0000322	CARHR259720	jg2988, jg22743, jg22742, jg22822
OG0000323	CARHR065850	jg2927
OG0000323	CARHR262010	jg12614
OG0000323	CARHR018200	jg30285
OG0000325	CARHR004130	jg28796
OG0000325	CARHR126540	jg18340
OG0000325	CARHR004140	jg28797
OG0000326	CARHR112590	jg2458, jg25667
OG0000326	CARHR083130	jg24602
OG0000327	CARHR089970	jg3425
OG0000327	CARHR226470	jg9024
OG0000329	CARHR220880	jg11299
OG0000329	CARHR263580	jg12437, jg12445, jg12449, jg12448, jg12438, jg12436
OG0000329	CARHR263590	jg12435
OG0000330	CARHR065880	jg2930
OG0000331	CARHR001810	jg28558, jg8055
OG0000331	CARHR092710	jg25844
OG0000332	CARHR050960, CARHR050950	jg805, jg807, jg814
OG0000332	CARHR050970, CARHR050980	jg823, jg821, jg818
OG0000332	CARHR050860	jg806
OG0000335	CARHR170010	jg16010
OG0000335	CARHR170350	jg16059
OG0000336	CARHR054330	jg1242, jg1313
OG0000339	CARHR188470	jg6369
OG0000339	CARHR188490	jg6371
OG0000339	CARHR218850	jg11537, jg11540
OG0000341	CARHR038710, CARHR038690, CARHR038330	jg29043
OG0000341	CARHR038610	jg32635, jg32647
OG0000342	CARHR092860	jg16938, jg25856
OG0000344	CARHR011460	jg364
OG0000345	CARHR203880	jg4766
OG0000345	CARHR006290	jg20849
OG0000345	CARHR203890	jg4765
OG0000346	CARHR163180	jg15260
OG0000346	CARHR147230	jg13305
OG0000346	CARHR147220	jg13304
OG0000346	CARHR163190	jg15261
OG0000346	CARHR163200	jg15262
OG0000347	CARHR141230	jg19995
OG0000347	CARHR171770	jg28483, jg16199
OG0000347	CARHR230740	jg10163
OG0000347	CARHR000730	jg28458
OG0000347	CARHR248520	jg8201
OG0000348	CARHR286050	jg21499, jg21484, jg21493
OG0000348	CARHR100730	jg26730
OG0000349	CARHR273130	jg22900
OG0000350	CARHR097870	jg13712, jg26397, jg26398, jg26400, jg26399, jg26396, jg26395
OG0000351	CARHR086360	jg12750, jg19271, jg17533
OG0000355	CARHR274100	jg22984
OG0000355	CARHR244920, CARHR118860, CARHR244890	jg8679
OG0000356	CARHR117170, CARHR178010	jg16973
OG0000356	CARHR117180	jg16971, jg16970
OG0000356	CARHR117150	jg16975
OG0000356	CARHR117270	jg16967
OG0000357	CARHR128500, CARHR029510	jg31533, jg31532
OG0000358	CARHR041650, CARHR259760	jg10334
OG0000358	CARHR041640	jg33246, jg33306, jg33305, jg33298, jg33297, jg33303, jg33299, jg33304, jg33300, jg33302, jg33301
OG0000359	CARHR235360	jg9679
OG0000363	CARHR045650	jg33778
OG0000363	CARHR071990	jg3528
OG0000364	CARHR135700	jg19314, jg19320, jg12453, jg19325
OG0000365	CARHR025550	jg31120
OG0000365	CARHR227340	jg10496, jg10495
OG0000365	CARHR025540	jg31119
OG0000365	CARHR025530	jg31117
OG0000367	CARHR063110, CARHR263620, CARHR063120	jg2605
OG0000367	CARHR024590	jg2333
OG0000367	CARHR253970, CARHR024610	jg30998, jg31000, jg27187, jg27188, jg31008, jg31010
OG0000368	CARHR155100	jg14453
OG0000368	CARHR155150, CARHR155070	jg14450
OG0000368	CARHR154970	jg14457
OG0000369	CARHR293630, CARHR283580, CARHR058390, CARHR059500, CARHR186430, CARHR116680	jg21600, jg21583, jg21561, jg21534, jg21584, jg21558
OG0000369	CARHR221010	jg11313
OG0000370	CARHR033610, CARHR100280, CARHR100270, CARHR288610, CARHR033580	jg26720
OG0000370	CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580	jg26719
OG0000371	CARHR102540	jg1972
OG0000371	CARHR034450	jg23552
OG0000376	CARHR051710	jg918
OG0000376	CARHR051700	jg916
OG0000377	CARHR058550, CARHR058530, CARHR058590	jg2119
OG0000377	CARHR245740	jg8598, jg8599
OG0000377	CARHR245720	jg8601
OG0000377	CARHR245730	jg8600
OG0000379	CARHR144670	jg13018
OG0000379	CARHR164050	jg15354
OG0000379	CARHR144630	jg13016
OG0000379	CARHR049930	jg13017, jg716
OG0000380	CARHR157270	jg30710
OG0000380	CARHR036840, CARHR118680, CARHR285940, CARHR183820, CARHR273750, CARHR273860	jg22963, jg22951
OG0000381	CARHR072160	jg3545
OG0000382	CARHR250680	jg7975, jg7974
OG0000382	CARHR250610	jg7976
OG0000382	CARHR131810	jg18934
OG0000383	CARHR164490, CARHR164480	jg13626, jg13629, jg15391, jg15393
OG0000384	CARHR174500	jg20367
OG0000384	CARHR174480	jg20365
OG0000384	CARHR174510	jg20368
OG0000384	CARHR174490, CARHR089510	jg20366
OG0000385	CARHR239600	jg9230
OG0000386	CARHR033250	jg32051
OG0000386	CARHR033240	jg32050
OG0000386	CARHR033230	jg32049
OG0000386	CARHR033300	jg32060
OG0000386	CARHR289270	jg32429
OG0000386	CARHR033280	jg32057
OG0000386	CARHR033290	jg32058
OG0000386	CARHR292740	jg32059
OG0000388	CARHR092870	jg25857
OG0000388	CARHR267450	jg22210, jg30557
OG0000388	CARHR190050, CARHR179180, CARHR153480	jg6196
OG0000388	CARHR095050	jg27023, jg26105, jg26106
OG0000389	CARHR179630, CARHR179650, CARHR274280, CARHR274270	jg22999
OG0000389	CARHR270410, CARHR105990, CARHR152840, CARHR152780, CARHR270430, CARHR270420, CARHR270400	jg22549
OG0000389	CARHR270450	jg22550
OG0000390	CARHR022710	jg30797
OG0000390	CARHR022740	jg30801
OG0000390	CARHR022730	jg30800
OG0000390	CARHR022750	jg27191
OG0000391	CARHR066360	jg2971
OG0000391	CARHR084950	jg24982
OG0000392	CARHR017550	jg30223
OG0000392	CARHR017540	jg30222
OG0000392	CARHR185400, CARHR216970, CARHR232710	jg9939, jg9938
OG0000393	CARHR263220	jg12479
OG0000393	CARHR103170	jg12332, jg12477, jg12476, jg12475
OG0000394	CARHR043000	jg33475
OG0000395	CARHR014460	jg29880
OG0000395	CARHR105730, CARHR105760, CARHR105770	jg27567
OG0000397	CARHR091750	jg25713, jg25714, jg25718, jg25676, jg25673, jg25675
OG0000397	CARHR293580	jg27860, jg27859
OG0000399	CARHR001910	jg28568
OG0000399	CARHR009120	jg29276
OG0000402	CARHR289020	jg23699
OG0000402	CARHR177820, CARHR292110, CARHR292450, CARHR289650, CARHR289030	jg23697
OG0000403	CARHR251850	jg7841
OG0000403	CARHR251840	jg7840, jg7766, jg11334, jg11332, jg11331
OG0000404	CARHR235030	jg27776, jg9479, jg17226, jg19138
OG0000405	CARHR089280	jg25463
OG0000405	CARHR089240	jg12225
OG0000405	CARHR033150, CARHR033140	jg32033, jg32027, jg6347
OG0000405	CARHR203560	jg25469, jg25468
OG0000405	CARHR089260	jg25462
OG0000406	CARHR123820, CARHR154410	jg22923, jg29135, jg14384
OG0000407	CARHR005930, CARHR002610	jg28645
OG0000407	CARHR025430	jg31101
OG0000407	CARHR142610	jg20131
OG0000409	CARHR028100	jg17641
OG0000409	CARHR028090	jg31780, jg31388
OG0000409	CARHR028080, CARHR028050	jg31386
OG0000410	CARHR229370	jg10285
OG0000411	CARHR117550, CARHR117600	jg16935, jg20923, jg16934
OG0000412	CARHR196640	jg5485
OG0000412	CARHR215260	jg12214
OG0000412	CARHR292180	jg2061
OG0000412	CARHR093170	jg25896
OG0000413	CARHR088360, CARHR088350	jg25354
OG0000413	CARHR044870	jg33681
OG0000413	CARHR088340	jg25353
OG0000413	CARHR182690	jg21510
OG0000414	CARHR049420	jg673
OG0000414	CARHR105130, CARHR106410	jg27345
OG0000414	CARHR221890	jg11210
OG0000414	CARHR097980	jg26431
OG0000419	CARHR129410	jg18645, jg18647
OG0000420	CARHR137680	jg19571
OG0000420	CARHR186080	jg6651
OG0000420	CARHR201040	jg5048
OG0000421	CARHR265630	jg21967
OG0000424	CARHR267950	jg22288
OG0000424	CARHR234870	jg9732
OG0000425	CARHR206570, CARHR180690	jg21524
OG0000426	CARHR032310, CARHR032340, CARHR136030	jg32903
OG0000426	CARHR182090	jg27618
OG0000428	CARHR292240	jg1641, jg31721, jg6752, jg1927, jg12019
OG0000429	CARHR168810	jg15870
OG0000429	CARHR168790	jg1359, jg15868, jg15858
OG0000430	CARHR228790	jg10342
OG0000430	CARHR050150	jg731
OG0000430	CARHR103290	jg27082
OG0000431	CARHR051400	jg844
OG0000431	CARHR051440	jg846
OG0000432	CARHR038820	jg32966
OG0000432	CARHR227030	jg10548
OG0000433	CARHR234790, CARHR289420, CARHR234800, CARHR289410, CARHR058020	jg9737, jg9736, jg9735
OG0000434	CARHR291870	jg12377
OG0000434	CARHR034080	jg19077
OG0000436	CARHR154360	jg14380
OG0000436	CARHR273490	jg22927, jg22928
OG0000436	CARHR273500	jg22929
OG0000436	CARHR154370	jg14381
OG0000437	CARHR233780	jg22554, jg9831
OG0000437	CARHR110190	jg28169
OG0000438	CARHR152850	jg14106
OG0000438	CARHR152740	jg14099
OG0000438	CARHR152730	jg14126, jg14101
OG0000439	CARHR064690	jg2816
OG0000439	CARHR179040, CARHR206880	jg2123, jg4379, jg27491, jg2122
OG0000440	CARHR286140, CARHR286080, CARHR286060, CARHR286070, CARHR085380	jg21485, jg21490
OG0000443	CARHR240310	jg9154
OG0000443	CARHR115900	jg17131
OG0000443	CARHR188110	jg6415
OG0000444	CARHR125020	jg18200
OG0000444	CARHR169860	jg15993
OG0000445	CARHR189790	jg6224
OG0000445	CARHR157730	jg9330
OG0000446	CARHR190860, CARHR190870	jg6094, jg7081
OG0000446	CARHR148780	jg13483
OG0000446	CARHR190880	jg6075
OG0000446	CARHR107640, CARHR189230	jg6090
OG0000448	CARHR292580, CARHR292570	jg13604
OG0000448	CARHR292620	jg13602
OG0000449	CARHR169300	jg15925
OG0000449	CARHR169310	jg15924
OG0000450	CARHR150940	jg30082
OG0000450	CARHR179840, CARHR179880, CARHR179890, CARHR179750, CARHR179850, CARHR179820, CARHR179790, CARHR116510	jg11999, jg20839, jg20841
OG0000451	CARHR228900	jg10331
OG0000451	CARHR052700	jg990, jg976
OG0000452	CARHR048280	jg561, jg560
OG0000452	CARHR048290, CARHR048270	jg562
OG0000457	CARHR127370	jg24317
OG0000457	CARHR003820	jg28766
OG0000458	CARHR028400	jg31419
OG0000458	CARHR028420	jg31424
OG0000458	CARHR028370, CARHR286910, CARHR028390	jg31418
OG0000459	CARHR108900	jg10503
OG0000459	CARHR122180	jg17882
OG0000459	CARHR122200	jg33353
OG0000460	CARHR088190	jg25335
OG0000460	CARHR270190	jg22533
OG0000462	CARHR227570, CARHR227590, CARHR227620, CARHR227580, CARHR221090, CARHR254770	jg10471, jg26914, jg10468
OG0000463	CARHR287270	jg32175
OG0000463	CARHR155320	jg14430
OG0000463	CARHR155360	jg14431
OG0000464	CARHR001520, CARHR000930	jg28529
OG0000466	CARHR284350	jg24485
OG0000467	CARHR188130	jg6422
OG0000468	CARHR138480	jg16346
OG0000468	CARHR134120, CARHR134100	jg26267, jg18103, jg17563
OG0000468	CARHR130510	jg18411
OG0000469	CARHR176200	jg19591, jg10715
OG0000469	CARHR169080	jg20504
OG0000470	CARHR240060	jg5117, jg5119
OG0000471	CARHR219700	jg11429
OG0000471	CARHR219800	jg11432, jg11422
OG0000473	CARHR000130	jg28396
OG0000473	CARHR000120	jg28395
OG0000473	CARHR131820	jg18932
OG0000474	CARHR003630	jg28747
OG0000474	CARHR180040	jg20853
OG0000474	CARHR252030, CARHR110210	jg11064
OG0000475	CARHR219220	jg11478, jg28172
OG0000475	CARHR261640, CARHR216020	jg33667, jg12650
OG0000475	CARHR050610	jg775
OG0000476	CARHR186490, CARHR186690	jg6712, jg6710, jg6600, jg6598
OG0000477	CARHR276320	jg23206
OG0000477	CARHR145200	jg13074
OG0000478	CARHR052650, CARHR078100	jg26681
OG0000480	CARHR052230	jg868
OG0000480	CARHR144740	jg13026
OG0000481	CARHR284150	jg1153
OG0000481	CARHR010120	jg29378
OG0000481	CARHR010110	jg29377
OG0000482	CARHR065170, CARHR065180	jg2864
OG0000483	CARHR184910	jg21371
OG0000483	CARHR187250, CARHR187260	jg6491, jg6492, jg6493
OG0000484	CARHR238200	jg9382
OG0000484	CARHR238190	jg9383, jg1872
OG0000485	CARHR230730	jg10165
OG0000485	CARHR230700	jg10170, jg10168, jg10169
OG0000485	CARHR230710	jg10166, jg10167
OG0000485	CARHR149360	jg28227
OG0000486	CARHR019430, CARHR019400, CARHR019410, CARHR189080	jg30401, jg30400
OG0000491	CARHR056050, CARHR157060, CARHR157050	jg14643, jg14645
OG0000491	CARHR157080	jg14644
OG0000491	CARHR157040	jg14642
OG0000491	CARHR157090, CARHR157100	jg14641
OG0000492	CARHR164620	jg15405
OG0000492	CARHR126780	jg18363
OG0000492	CARHR133660	jg19076
OG0000493	CARHR058360, CARHR279290	jg23546
OG0000494	CARHR162100	jg15141
OG0000494	CARHR162140	jg15148
OG0000495	CARHR154580	jg14399
OG0000495	CARHR065150, CARHR056910	jg16645
OG0000495	CARHR262730, CARHR066640, CARHR066630, CARHR066650	jg3001
OG0000496	CARHR156430	jg14579
OG0000496	CARHR156450	jg14580
OG0000496	CARHR156420	jg14578
OG0000496	CARHR156460	jg14581
OG0000497	CARHR065650	jg2908
OG0000497	CARHR088730	jg25396
OG0000498	CARHR087660	jg25277
OG0000498	CARHR085920	jg25086, jg25087
OG0000498	CARHR195160	jg9327
OG0000498	CARHR107800	jg12034
OG0000499	CARHR096070	jg17671
OG0000499	CARHR096080	jg26193
OG0000499	CARHR026050	jg31173
OG0000499	CARHR096060, CARHR096040	jg26192
OG0000500	CARHR059540, CARHR214170	jg2227
OG0000501	CARHR032270	jg31946
OG0000501	CARHR032280	jg31947
OG0000501	CARHR256050	jg7403
OG0000501	CARHR256030	jg7404
OG0000502	CARHR262940, CARHR263150, CARHR263140	jg12488, jg12487
OG0000502	CARHR263120	jg12489
OG0000506	CARHR272250, CARHR132920, CARHR107490	jg4536, jg27864
OG0000508	CARHR044660	jg33662
OG0000508	CARHR044100	jg33664, jg33564
OG0000508	CARHR043780	jg33605, jg33562, jg33565, jg33563
OG0000509	CARHR215530	jg10978
OG0000509	CARHR223020	jg10977, jg10980, jg10975
OG0000510	CARHR261860, CARHR261870	jg12627
OG0000510	CARHR261890, CARHR261880	jg12626
OG0000511	CARHR267150	jg22180
OG0000512	CARHR187460	jg8980
OG0000513	CARHR011140	jg29502
OG0000513	CARHR183370	jg21423
OG0000513	CARHR028380, CARHR290720	jg26959, jg26956
OG0000514	CARHR052930, CARHR154020, CARHR216890, CARHR121700, CARHR104360	jg17303, jg17304, jg21135, jg11876
OG0000514	CARHR058790, CARHR151080, CARHR257980, CARHR216880, CARHR214550	jg32479
OG0000514	CARHR216860	jg11820
OG0000516	CARHR060200	jg2299
OG0000517	CARHR196080	jg5539
OG0000519	CARHR053020	jg23802
OG0000519	CARHR124120, CARHR124130	jg18116
OG0000520	CARHR012950, CARHR035990, CARHR182820	jg29717
OG0000520	CARHR012980	jg29720
OG0000521	CARHR278990	jg23516
OG0000521	CARHR278980	jg23515
OG0000521	CARHR278970	jg23514, jg23512, jg3374
OG0000522	CARHR210740	jg3998
OG0000522	CARHR134240	jg19114
OG0000522	CARHR083900	jg24877
OG0000523	CARHR117080, CARHR117060	jg16981
OG0000524	CARHR254550	jg7573, jg7576
OG0000524	CARHR254600, CARHR254540	jg7572, jg7574
OG0000525	CARHR138330	jg19656
OG0000525	CARHR224500	jg10836
OG0000526	CARHR194280	jg5724
OG0000526	CARHR194270	jg5721
OG0000527	CARHR031850	jg17607
OG0000529	CARHR283970	jg1138
OG0000529	CARHR125180	jg18217
OG0000529	CARHR123630	jg18062, jg18072
OG0000531	CARHR188300, CARHR188360, CARHR188370, CARHR188310, CARHR188350	jg6390
OG0000533	CARHR286630	jg32834, jg32837
OG0000533	CARHR286620	jg13422, jg13423
OG0000535	CARHR023280	jg21075
OG0000535	CARHR023260	jg30849
OG0000535	CARHR168410, CARHR168430	jg15829
OG0000535	CARHR168400, CARHR168420	jg15828
OG0000536	CARHR215920, CARHR215900	jg12138
OG0000537	CARHR082530	jg24739
OG0000537	CARHR184200	jg21346
OG0000538	CARHR153120	jg13818
OG0000538	CARHR274860, CARHR274880, CARHR274890	jg13822, jg23058
OG0000539	CARHR122660	jg17943
OG0000539	CARHR122450, CARHR122440	jg17941
OG0000540	CARHR124720	jg18166
OG0000540	CARHR124400, CARHR124580, CARHR124730	jg18157
OG0000542	CARHR010580	jg29431
OG0000542	CARHR053260	jg1019
OG0000542	CARHR063060	jg2597
OG0000543	CARHR177550, CARHR177600	jg20611
OG0000543	CARHR177610, CARHR177580	jg20613
OG0000546	CARHR283630	jg2479
OG0000547	CARHR138750, CARHR138760	jg19699
OG0000547	CARHR138720	jg19696
OG0000547	CARHR138740	jg19698
OG0000548	CARHR217760	jg16818
OG0000549	CARHR126770	jg18427
OG0000549	CARHR127300	jg18385
OG0000549	CARHR126970	jg18389
OG0000552	CARHR168580	jg15841
OG0000552	CARHR151280	jg14225
OG0000553	CARHR081710, CARHR101180	jg26824
OG0000554	CARHR253710, CARHR253700	jg7650
OG0000554	CARHR253730, CARHR253720	jg7651, jg7652, jg7653
OG0000555	CARHR097090	jg26302
OG0000556	CARHR049900	jg708
OG0000557	CARHR292760, CARHR285920	jg16741
OG0000557	CARHR257100, CARHR292750	jg16738
OG0000561	CARHR263090	jg12491
OG0000561	CARHR154070	jg13777
OG0000561	CARHR197820	jg5374
OG0000562	CARHR191090, CARHR155630	jg6054
OG0000562	CARHR008240	jg29198
OG0000563	CARHR172580	jg20120
OG0000563	CARHR124610, CARHR023850	jg30914, jg32005
OG0000564	CARHR184330	jg16160
OG0000564	CARHR140950	jg21281
OG0000565	CARHR011880	jg33064, jg32475, jg33172, jg29597
OG0000565	CARHR011870	jg29593
OG0000566	CARHR292650, CARHR181100, CARHR181080	jg1883
OG0000567	CARHR145790, CARHR145270, CARHR215390, CARHR146690	jg12551
OG0000568	CARHR139380	jg19773
OG0000569	CARHR280390	jg23657
OG0000569	CARHR112890	jg14876
OG0000569	CARHR239210, CARHR207730	jg4310
OG0000570	CARHR273100	jg22830
OG0000571	CARHR228300	jg10402
OG0000571	CARHR228310, CARHR254090, CARHR083760	jg8978
OG0000572	CARHR180450	jg21166
OG0000573	CARHR252430	jg7777
OG0000573	CARHR252440	jg7776
OG0000573	CARHR252450	jg7774, jg7775
OG0000579	CARHR076040	jg24012
OG0000580	CARHR005640	jg28960
OG0000580	CARHR124970	jg18195
OG0000580	CARHR005650	jg28961
OG0000581	CARHR192500	jg31971, jg5898, jg5899
OG0000581	CARHR192270	jg5920
OG0000582	CARHR151600	jg14167
OG0000582	CARHR151610	jg14169
OG0000583	CARHR043730	jg33557
OG0000583	CARHR089730	jg25495
OG0000584	CARHR050810	jg1218
OG0000584	CARHR035310, CARHR181990	jg32499
OG0000588	CARHR122810	jg17964
OG0000588	CARHR122760	jg17962
OG0000588	CARHR122730, CARHR122750	jg17961
OG0000589	CARHR268550	jg22346
OG0000589	CARHR192820	jg5865
OG0000589	CARHR192830	jg5866
OG0000590	CARHR263610, CARHR263330	jg12470
OG0000590	CARHR263350	jg12468
OG0000590	CARHR263380, CARHR263360, CARHR263370	jg12467
OG0000591	CARHR059300	jg2201
