Orthogroup	Cardamine_hirsuta	Capsella_rubella
OG0000250	CARHR252250	XP_006299908.2
OG0000251	CARHR147300	XP_006290957.1, XP_006290955.1
OG0000251	CARHR147330	XP_006290953.1, XP_023638661.1
OG0000251	CARHR147340	XP_006290954.1, XP_006292275.1
OG0000251	CARHR271060	XP_006282010.1
OG0000252	CARHR230420	XP_006299068.1
OG0000252	CARHR048360, CARHR048350, CARHR048370	XP_006300513.1, XP_006291286.1, XP_006301004.1
OG0000252	CARHR071040	XP_006302386.1
OG0000252	CARHR071060, CARHR071050	XP_006301754.1
OG0000253	CARHR087080	XP_006297173.1
OG0000253	CARHR083850	XP_006297174.1
OG0000253	CARHR210880	XP_006287234.1
OG0000254	CARHR290060, CARHR290070	XP_006284819.1
OG0000260	CARHR247220	XP_006283573.1
OG0000260	CARHR260330	XP_006285226.1
OG0000260	CARHR264830	XP_006279822.1, XP_006282055.1, XP_006287519.1, XP_006280314.1, XP_023633561.1
OG0000260	CARHR181000	XP_006281509.2
OG0000262	CARHR046970	XP_023643964.1
OG0000262	CARHR051080, CARHR046940	XP_006299358.1
OG0000266	CARHR266730, CARHR253160	XP_023633396.1
OG0000269	CARHR273300	XP_006281238.1
OG0000269	CARHR053220	XP_023642855.1
OG0000269	CARHR122830	XP_006295138.1
OG0000270	CARHR048080	XP_006302017.1
OG0000270	CARHR051150	XP_023642980.1, XP_006300875.1
OG0000270	CARHR048540, CARHR048090	XP_023644130.1
OG0000275	CARHR175770	XP_023633707.1
OG0000275	CARHR041170, CARHR041160	XP_006285590.2, XP_023639572.1
OG0000275	CARHR185060, CARHR185040	XP_023635808.1, XP_023643272.1
OG0000275	CARHR246950	XP_023635206.1
OG0000277	CARHR020400	XP_023644770.1, XP_006302919.1
OG0000278	CARHR215670	XP_006285871.1
OG0000278	CARHR215220	XP_023634323.1
OG0000278	CARHR215570, CARHR215560, CARHR215610	XP_006282573.1, XP_006286231.1
OG0000278	CARHR215640, CARHR215620, CARHR215650, CARHR215200	XP_006285685.1, XP_006283651.2, XP_006282490.1
OG0000279	CARHR094510	XP_006294221.1
OG0000282	CARHR229020	XP_006306137.1
OG0000282	CARHR229730	XP_006285218.1, XP_006286276.1
OG0000282	CARHR229580	XP_006285624.1
OG0000282	CARHR229030, CARHR229040	XP_006285202.1
OG0000284	CARHR285950, CARHR256150, CARHR177480	XP_006285151.2
OG0000285	CARHR227980	XP_023634855.1
OG0000285	CARHR234950	XP_006286160.1
OG0000286	CARHR178840	XP_023637684.1, XP_023637652.1
OG0000286	CARHR175950, CARHR174900	XP_023633084.1
OG0000289	CARHR175550	XP_006297139.1, XP_006279144.2, XP_023642640.1
OG0000289	CARHR126570, CARHR126060, CARHR126550, CARHR127010, CARHR253920, CARHR126990	XP_006295734.1
OG0000291	CARHR103190, CARHR103130	XP_023641055.1, XP_023642219.1
OG0000291	CARHR103210	XP_006298886.1, XP_006298873.2
OG0000294	CARHR197660	XP_023637593.1
OG0000294	CARHR198380	XP_023637726.1
OG0000295	CARHR035800	XP_023644521.1
OG0000295	CARHR004430	XP_023644982.1
OG0000295	CARHR100860	XP_023641263.1
OG0000296	CARHR285460, CARHR285480	XP_006280067.1, XP_006280069.1
OG0000296	CARHR272760, CARHR053670, CARHR272770	XP_023640928.1, XP_023642636.1, XP_023640932.1
OG0000298	CARHR033100	XP_006299019.1, XP_006304949.1, XP_006307391.1
OG0000300	CARHR166780	XP_023643235.1
OG0000300	CARHR166000	XP_006292785.1
OG0000301	CARHR167680	XP_006290449.1, XP_006293245.1
OG0000305	CARHR017730	XP_023632628.1
OG0000305	CARHR260510, CARHR135390	XP_006295765.1, XP_006301907.1
OG0000306	CARHR214120, CARHR262590	XP_006283372.1
OG0000307	CARHR102040, CARHR102030	XP_006300047.2
OG0000307	CARHR041320	XP_006303618.1, XP_006303691.1, XP_006305982.2
OG0000307	CARHR219950, CARHR112870, CARHR216070, CARHR057800, CARHR216060, CARHR216110	XP_006284973.1, XP_006301076.1
OG0000308	CARHR180240	XP_006282331.1
OG0000308	CARHR180250	XP_006282074.1, XP_006282173.1
OG0000308	CARHR180280	XP_006281683.1
OG0000311	CARHR111770	XP_023633383.1
OG0000313	CARHR135320	XP_023640666.1
OG0000315	CARHR101940, CARHR101950, CARHR284260	XP_023643290.1
OG0000316	CARHR057270	XP_006300449.1
OG0000318	CARHR062770, CARHR062740	XP_006301027.2, XP_006300756.1
OG0000318	CARHR062760	XP_023642916.1
OG0000321	CARHR095140, CARHR040120	XP_006279139.1, XP_006307493.1
OG0000321	CARHR193110, CARHR193130	XP_006286795.1
OG0000321	CARHR055410	XP_006301274.1
OG0000322	CARHR259720	XP_023637248.1, XP_006292952.1, XP_006280995.1, XP_023636104.1, XP_006288761.1
OG0000323	CARHR262010	XP_023635159.1, XP_006282439.1
OG0000325	CARHR004130	XP_006304190.1
OG0000325	CARHR127110	XP_006294968.1
OG0000325	CARHR004140	XP_006306317.1
OG0000327	CARHR226430	XP_006284761.1, XP_006284760.1
OG0000329	CARHR263540, CARHR263600	XP_006285598.2
OG0000329	CARHR263580	XP_006285306.1, XP_006284934.2
OG0000329	CARHR263590	XP_006285960.2
OG0000330	CARHR065890, CARHR065920, CARHR065910, CARHR065900	XP_006294435.1, XP_006296416.1, XP_006296260.2, XP_006294473.1, XP_023643022.1
OG0000330	CARHR065880	XP_006300480.1
OG0000331	CARHR249810	XP_006287904.1
OG0000331	CARHR001810	XP_006305011.1
OG0000331	CARHR092710	XP_006297742.2
OG0000331	CARHR142440	XP_006294369.1
OG0000332	CARHR050960, CARHR050950, CARHR055150	XP_023643047.1
OG0000332	CARHR050860	XP_023642947.1
OG0000335	CARHR170010	XP_023638528.1, XP_023635714.1
OG0000335	CARHR170350	XP_006291184.2
OG0000336	CARHR054330	XP_006302924.1, XP_006302921.1
OG0000336	CARHR183900	XP_006304268.1, XP_006304242.2
OG0000339	CARHR188470, CARHR188490	XP_006289208.1
OG0000339	CARHR218850	XP_006285657.1
OG0000341	CARHR021380, CARHR021360	XP_006281771.1
OG0000342	CARHR092860	XP_006295871.2, XP_023639564.1
OG0000344	CARHR119930	XP_023633371.1
OG0000345	CARHR203880	XP_006289613.1
OG0000345	CARHR006290	XP_006281260.2
OG0000345	CARHR203890	XP_006289891.1
OG0000345	CARHR003600	XP_006303184.2
OG0000345	CARHR203870	XP_006288844.1
OG0000346	CARHR163180	XP_006292361.1, XP_006292171.1
OG0000346	CARHR163190	XP_023638827.1
OG0000346	CARHR163200	XP_006292223.1
OG0000347	CARHR141230	XP_006294736.1
OG0000347	CARHR171770	XP_023639059.1
OG0000347	CARHR230740	XP_006284249.1
OG0000347	CARHR000730	XP_006304071.1
OG0000347	CARHR248520	XP_006288376.1
OG0000348	CARHR158010	XP_023638073.1
OG0000349	CARHR273230, CARHR273250, CARHR273240	XP_023633454.1
OG0000349	CARHR273130	XP_023638620.1
OG0000349	CARHR273200, CARHR273170	XP_023639042.1
OG0000350	CARHR097870	XP_006299022.1, XP_006299133.1, XP_006298980.1, XP_006299285.1, XP_006299855.1
OG0000355	CARHR274100	XP_006282294.1
OG0000356	CARHR117180	XP_023639411.1, XP_023639413.1
OG0000356	CARHR117150	XP_023640295.1
OG0000356	CARHR117270	XP_023639406.1
OG0000357	CARHR128500, CARHR029510	XP_006305913.1, XP_006305533.1, XP_006304391.1
OG0000358	CARHR041650, CARHR259760	XP_023634596.1, XP_023634983.1
OG0000358	CARHR041640	XP_006303728.1, XP_023643844.1
OG0000359	CARHR267340	XP_023635692.1
OG0000359	CARHR235360	XP_006284880.1
OG0000359	CARHR235370	XP_023635068.1
OG0000363	CARHR045650	XP_023645495.1
OG0000364	CARHR135700	XP_006296274.2, XP_006296154.2, XP_006296300.1
OG0000365	CARHR025550	XP_006307227.1
OG0000365	CARHR227340	XP_006285161.1, XP_006285030.1
OG0000365	CARHR025540	XP_023632865.1
OG0000365	CARHR025530	XP_006303963.1
OG0000367	CARHR063110, CARHR263620, CARHR063120	XP_006301692.1
OG0000367	CARHR253970, CARHR024610	XP_023644866.1, XP_006304870.1
OG0000368	CARHR155020	XP_006291127.1
OG0000368	CARHR155150, CARHR155070	XP_023639149.1, XP_023638349.1, XP_023638317.1
OG0000368	CARHR155090	XP_006292340.1
OG0000368	CARHR155030	XP_006291138.1
OG0000369	CARHR293630, CARHR283580, CARHR058390, CARHR059500, CARHR186430, CARHR116680	XP_006281901.1
OG0000370	CARHR033610, CARHR100280, CARHR100270, CARHR288610, CARHR033580	XP_006299592.1
OG0000371	CARHR102540	XP_023635543.1
OG0000371	CARHR145800, CARHR034450	XP_023633698.1
OG0000376	CARHR051720	XP_006302482.1
OG0000376	CARHR051710	XP_023642863.1
OG0000376	CARHR051700	XP_006302496.1
OG0000377	CARHR245750	XP_006283585.1
OG0000377	CARHR058550, CARHR058530, CARHR058590	XP_023643598.1, XP_006302152.1
OG0000377	CARHR245740	XP_006283582.1
OG0000377	CARHR245720	XP_006283601.1
OG0000379	CARHR144670	XP_006292510.2
OG0000379	CARHR164050	XP_006292488.1
OG0000379	CARHR144630	XP_023637894.1
OG0000379	CARHR049930	XP_023643441.1
OG0000380	CARHR036840, CARHR118680, CARHR285940, CARHR183820, CARHR273750, CARHR273860	XP_006282003.1, XP_006282276.1
OG0000381	CARHR072160, CARHR072170	XP_006300414.1
OG0000382	CARHR250680	XP_006287213.1
OG0000382	CARHR131810	XP_006295761.1
OG0000383	CARHR164490, CARHR164480	XP_023633577.1
OG0000384	CARHR174500	XP_006281981.1
OG0000384	CARHR174480	XP_006281658.1
OG0000384	CARHR174510	XP_006281516.1
OG0000384	CARHR174490, CARHR089510	XP_006281442.1
OG0000385	CARHR239600	XP_006283864.1
OG0000388	CARHR092870	XP_006299181.1
OG0000388	CARHR267450	XP_023645413.1
OG0000390	CARHR022740	XP_006304665.1
OG0000390	CARHR022730	XP_006303659.1, XP_023644768.1
OG0000390	CARHR022720	XP_006307366.1
OG0000390	CARHR022750	XP_006304493.1
OG0000391	CARHR084950	XP_023642299.1, XP_023641412.1
OG0000392	CARHR017550	XP_006305429.2
OG0000392	CARHR017540	XP_006305827.1
OG0000392	CARHR185400, CARHR216970, CARHR232710	XP_006302461.1, XP_006284329.1
OG0000393	CARHR103170	XP_006285342.2, XP_006282503.1
OG0000395	CARHR014460	XP_023645571.1
OG0000395	CARHR105730, CARHR105760, CARHR105770	XP_006297317.1
OG0000396	CARHR119440	XP_023638680.1, XP_023640099.1, XP_023633445.1
OG0000397	CARHR148110	XP_006299879.1
OG0000397	CARHR293580	XP_006299361.1
OG0000397	CARHR107440, CARHR107420	XP_006299977.2, XP_006299373.1
OG0000398	CARHR101890	XP_023634275.1
OG0000399	CARHR001910	XP_006305654.1
OG0000399	CARHR289870	XP_023645205.1
OG0000402	CARHR289020	XP_023644261.1
OG0000403	CARHR251850	XP_006290210.1, XP_006289326.2
OG0000403	CARHR251840	XP_023641048.1, XP_023637061.1, XP_023635083.1, XP_023634846.1, XP_023635170.1
OG0000404	CARHR235030	XP_023633760.1, XP_023638892.1
OG0000405	CARHR089280	XP_006299882.1
OG0000405	CARHR089260	XP_006304904.2
OG0000406	CARHR273440, CARHR007590	XP_006303419.1, XP_006281312.1, XP_006292046.1
OG0000407	CARHR005930, CARHR002610	XP_006303834.1
OG0000407	CARHR025430	XP_006304409.1
OG0000407	CARHR142610	XP_023640112.1
OG0000409	CARHR028100	XP_023640959.1
OG0000409	CARHR028090	XP_023645696.1, XP_023646002.1, XP_023632684.1, XP_023637173.1, XP_023644905.1
OG0000409	CARHR028080, CARHR028050	XP_023644902.1, XP_023644904.1
OG0000410	CARHR229370	XP_023634720.1
OG0000410	CARHR253620	XP_006289684.1, XP_006289723.1
OG0000411	CARHR117550, CARHR117600	XP_006296440.1
OG0000412	CARHR196640	XP_023636500.1
OG0000412	CARHR215260	XP_006284008.1
OG0000412	CARHR292180	XP_006300523.1
OG0000412	CARHR093170	XP_006298020.1
OG0000413	CARHR088360, CARHR088350	XP_006298652.1
OG0000413	CARHR044870	XP_006306130.1
OG0000413	CARHR182690	XP_023641278.1
OG0000414	CARHR049420	XP_023643359.1
OG0000414	CARHR105130, CARHR106410	XP_006298325.1
OG0000414	CARHR221890	XP_006286225.1
OG0000414	CARHR098010	XP_023641355.1
OG0000415	CARHR286360	XP_023639308.1, XP_023634711.1
OG0000419	CARHR129410	XP_023640570.1
OG0000419	CARHR133760	XP_023640698.1, XP_023640410.1, XP_023636778.1
OG0000420	CARHR137680	XP_006296273.1
OG0000420	CARHR186080	XP_006289424.1
OG0000420	CARHR201040	XP_023637706.1
OG0000421	CARHR265630	XP_006280097.1
OG0000424	CARHR267950	XP_006281244.2
OG0000424	CARHR234870	XP_006284751.1
OG0000424	CARHR041080	XP_006303412.1
OG0000425	CARHR206570, CARHR180690	XP_006282487.2, XP_006285273.2, XP_006296466.2
OG0000426	CARHR182090	XP_006297631.1, XP_023641943.1
OG0000428	CARHR292240	XP_006306907.1, XP_006299894.2
OG0000429	CARHR054890	XP_006290300.2
OG0000429	CARHR168810	XP_023638962.1
OG0000429	CARHR168790	XP_023643802.1, XP_023639062.1
OG0000430	CARHR228790	XP_023633999.1
OG0000430	CARHR252910	XP_006288911.1
OG0000430	CARHR050150	XP_006300332.1
OG0000430	CARHR103290	XP_006298837.1
OG0000431	CARHR052800	XP_006301332.2
OG0000431	CARHR051440	XP_006301035.1
OG0000432	CARHR038790, CARHR038780, CARHR038820	XP_006304837.1, XP_006304764.1
OG0000432	CARHR227030	XP_006285692.2
OG0000433	CARHR234790, CARHR289420, CARHR234800, CARHR289410, CARHR058020	XP_006285843.1, XP_006286272.1, XP_006282347.1, XP_006284992.1, XP_006285601.1
OG0000434	CARHR291870	XP_006285966.1, XP_006285952.1, XP_006285494.1
OG0000434	CARHR034080, CARHR061160	XP_006303689.1, XP_006304775.1
OG0000436	CARHR154360	XP_006292028.1
OG0000436	CARHR273490	XP_006281290.1
OG0000436	CARHR273500	XP_006281292.1
OG0000436	CARHR154370	XP_006292022.1
OG0000437	CARHR237210	XP_006284780.1
OG0000437	CARHR270460	XP_006285100.1
OG0000437	CARHR233780	XP_023640362.1
OG0000437	CARHR110190	XP_006298740.2
OG0000438	CARHR152740, CARHR152730	XP_023641933.1
OG0000439	CARHR064690	XP_006302149.1
OG0000439	CARHR179040, CARHR206880	XP_006285493.1, XP_006286640.1
OG0000442	CARHR275070	XP_023639792.1
OG0000442	CARHR142770	XP_023639393.1
OG0000443	CARHR115900	XP_006296156.2
OG0000443	CARHR202110	XP_006289984.1
OG0000443	CARHR188110	XP_006289091.1
OG0000444	CARHR125020	XP_006294594.1
OG0000444	CARHR169860	XP_006292538.1
OG0000445	CARHR189790	XP_006288822.1
OG0000446	CARHR190860, CARHR190870	XP_023636253.1
OG0000446	CARHR190880	XP_023637323.1
OG0000448	CARHR292620	XP_006290512.1
OG0000449	CARHR169300	XP_006290714.1
OG0000449	CARHR169310	XP_006293285.1
OG0000450	CARHR150940	XP_023636141.1
OG0000450	CARHR179840, CARHR179880, CARHR179890, CARHR179750, CARHR179850, CARHR179820, CARHR179790, CARHR116510	XP_023644762.1
OG0000451	CARHR228900	XP_023634050.1
OG0000451	CARHR052700	XP_023644131.1
OG0000452	CARHR048290, CARHR048270	XP_023643863.1, XP_023643224.1
OG0000457	CARHR078580, CARHR127370, CARHR003820	XP_006295201.1
OG0000458	CARHR028400	XP_006303584.1
OG0000458	CARHR028420	XP_006306520.1, XP_006281547.1
OG0000458	CARHR028370, CARHR286910, CARHR028390	XP_006306115.1
OG0000460	CARHR088190	XP_006300251.2
OG0000460	CARHR270190	XP_006279506.2
OG0000460	CARHR233890	XP_023635326.1
OG0000460	CARHR044990	XP_023645893.1
OG0000461	CARHR186880	XP_023634302.1
OG0000462	CARHR227570, CARHR227590, CARHR227620, CARHR227580, CARHR221090, CARHR254770	XP_006282805.1
OG0000463	CARHR287270	XP_006305314.1
OG0000463	CARHR155320	XP_023638910.1
OG0000463	CARHR105900, CARHR155330, CARHR155350	XP_023638425.1
OG0000463	CARHR155360	XP_023638406.1, XP_023638657.1
OG0000464	CARHR001520, CARHR000930	XP_006305025.2
OG0000467	CARHR274050	XP_006282377.2
OG0000467	CARHR187530, CARHR130790	XP_006279757.1
OG0000467	CARHR188130	XP_006300365.1
OG0000468	CARHR138480	XP_006293027.2
OG0000469	CARHR176200, CARHR225580, CARHR169080	XP_006291911.1, XP_006281176.1, XP_006285819.1
OG0000470	CARHR290350	XP_006295495.1
OG0000471	CARHR219700	XP_006283096.1
OG0000471	CARHR219720	XP_023638885.1
OG0000473	CARHR000130	XP_006306997.1
OG0000473	CARHR000120	XP_023633292.1
OG0000473	CARHR131820	XP_023640613.1
OG0000474	CARHR003630	XP_006306324.1
OG0000474	CARHR110220, CARHR252030, CARHR110210	XP_023633873.1
OG0000475	CARHR219220	XP_006297863.1, XP_023634441.1
OG0000475	CARHR261640	XP_023641969.1
OG0000475	CARHR216020	XP_023634348.1
OG0000475	CARHR050610	XP_006302389.1
OG0000476	CARHR186490, CARHR186690	XP_006290011.1, XP_006290077.2
OG0000477	CARHR276320	XP_006281265.1
OG0000477	CARHR145200	XP_006291992.1
OG0000477	CARHR014840	XP_006303395.1
OG0000478	CARHR292080	XP_006293681.2
OG0000480	CARHR144780	XP_006292097.2
OG0000480	CARHR052230	XP_006301968.1
OG0000480	CARHR144770, CARHR144750	XP_006292781.1
OG0000480	CARHR144740	XP_006292136.1
OG0000481	CARHR284150	XP_006302194.1
OG0000481	CARHR010120	XP_006306441.1
OG0000481	CARHR010110	XP_006307429.1
OG0000483	CARHR187250, CARHR187260	XP_006287450.1
OG0000484	CARHR238200	XP_006284286.1
OG0000484	CARHR238190	XP_006285734.1, XP_006284215.2
OG0000485	CARHR230730	XP_006285535.1
OG0000485	CARHR230710	XP_006283872.2
OG0000485	CARHR149360	XP_006299949.1
OG0000486	CARHR019430, CARHR019400, CARHR019410, CARHR189080	XP_006303535.1
OG0000491	CARHR056050, CARHR157060, CARHR157050	XP_006290974.1, XP_023638796.1
OG0000491	CARHR157080	XP_006292831.2
OG0000491	CARHR157040	XP_006292666.1
OG0000491	CARHR157030, CARHR157090, CARHR157100	XP_006293015.1
OG0000492	CARHR164620	XP_006292723.1
OG0000492	CARHR126780	XP_023639637.1
OG0000492	CARHR133660	XP_023640971.1
OG0000493	CARHR058360, CARHR279290	XP_023633447.1
OG0000494	CARHR162140	XP_023638942.1
OG0000495	CARHR154580	XP_023638908.1, XP_023639160.1
OG0000496	CARHR156430	XP_023638299.1
OG0000496	CARHR156460	XP_006290566.1
OG0000497	CARHR065650	XP_006302320.1
OG0000497	CARHR088730	XP_006297793.1, XP_006307670.1
OG0000497	CARHR044630	XP_006300238.1, XP_006279086.1
OG0000498	CARHR085920	XP_023641213.1
OG0000498	CARHR195160	XP_023635709.1
OG0000498	CARHR107780, CARHR107790	XP_006299720.2, XP_023641948.1
OG0000498	CARHR107800	XP_023643278.1
OG0000501	CARHR032270	XP_023644931.1
OG0000501	CARHR256050	XP_023636909.1
OG0000501	CARHR256030	XP_023637440.1
OG0000502	CARHR262940, CARHR263150, CARHR263140	XP_006282225.1, XP_006285777.2
OG0000502	CARHR263120	XP_006284933.2
OG0000506	CARHR272250, CARHR132920, CARHR107490, CARHR206050	XP_006298349.1
OG0000508	CARHR044660	XP_023644564.1
OG0000508	CARHR044100	XP_023644810.1
OG0000508	CARHR043780	XP_023644557.1
OG0000509	CARHR223020	XP_023634869.1, XP_023634868.1, XP_023634998.1
OG0000510	CARHR261860, CARHR261870	XP_006283966.1
OG0000510	CARHR261890, CARHR261880	XP_006286126.1
OG0000511	CARHR267150	XP_023644537.1
OG0000511	CARHR056320	XP_023643568.1
OG0000512	CARHR187460	XP_023635605.1
OG0000513	CARHR011140	XP_023644806.1
OG0000513	CARHR183370	XP_006279982.1
OG0000513	CARHR183400	XP_006281660.2
OG0000513	CARHR290720	XP_023634710.1
OG0000514	CARHR260560	XP_023636009.1
OG0000516	CARHR060200	XP_006301381.2
OG0000517	CARHR196080	XP_006288616.1
OG0000517	CARHR196090	XP_006288551.1, XP_006286773.1
OG0000518	CARHR200680	XP_006287603.1
OG0000519	CARHR053020	XP_023633585.1
OG0000519	CARHR124120, CARHR124130, CARHR124150	XP_023639984.1, XP_006296089.1, XP_023640382.1
OG0000520	CARHR012950, CARHR035990, CARHR182820	XP_006304658.2
OG0000520	CARHR012980	XP_023641021.1, XP_023633094.1
OG0000521	CARHR278980	XP_006279830.1
OG0000521	CARHR278970	XP_006302848.1, XP_023638609.1
OG0000522	CARHR210740	XP_006288904.1
OG0000522	CARHR134240	XP_006295241.1
OG0000522	CARHR083900	XP_006298823.1
OG0000523	CARHR117080, CARHR117060	XP_006295556.1
OG0000524	CARHR254550	XP_006289788.1
OG0000524	CARHR254600, CARHR254540	XP_006286408.1
OG0000525	CARHR138330	XP_006294283.1
OG0000525	CARHR224500	XP_006285973.1
OG0000526	CARHR194280	XP_006289134.2, XP_006290101.2
OG0000526	CARHR194270	XP_006289643.1
OG0000527	CARHR022330	XP_006301304.1
OG0000527	CARHR031850	XP_006293092.1, XP_006303658.2
OG0000527	CARHR022300, CARHR022290	XP_023633217.1
OG0000529	CARHR283970	XP_023644013.1
OG0000529	CARHR125180	XP_023640832.1, XP_006296461.1
OG0000529	CARHR123630	XP_006296483.1, XP_006295994.1
OG0000530	CARHR265690	XP_006281328.1
OG0000531	CARHR188300, CARHR188360, CARHR188370, CARHR188310, CARHR188350	XP_023637350.1, XP_006287584.1
OG0000533	CARHR286630	XP_006303206.2, XP_023644515.1, XP_006303684.2, XP_006306682.2, XP_006304528.2
OG0000533	CARHR286620	XP_023638060.1
OG0000535	CARHR023280	XP_006281178.1, XP_006281166.1
OG0000535	CARHR168410, CARHR168430	XP_023639310.1
OG0000535	CARHR168400, CARHR168420	XP_006292940.1
OG0000536	CARHR215920, CARHR215900	XP_023635045.1
OG0000537	CARHR082530	XP_006299274.1
OG0000537	CARHR184200	XP_006279754.1
OG0000537	CARHR082540	XP_006299382.1
OG0000538	CARHR153120	XP_023639004.1
OG0000538	CARHR274860, CARHR274880, CARHR274890	XP_006292955.1, XP_006280457.1
OG0000539	CARHR122660	XP_006294799.1
OG0000539	CARHR122630, CARHR122640	XP_006295594.1
OG0000539	CARHR122450, CARHR122440	XP_006293509.1, XP_006294788.1
OG0000540	CARHR124720	XP_006296353.1, XP_006295923.1
OG0000540	CARHR124730	XP_006296184.1, XP_006289264.1
OG0000542	CARHR010580	XP_006304044.1
OG0000542	CARHR053260	XP_006302601.1
OG0000542	CARHR024780	XP_006305436.1
OG0000542	CARHR063060	XP_006302599.1
OG0000543	CARHR177610, CARHR177580	XP_006282091.1
OG0000546	CARHR283630	XP_006299219.1, XP_006301651.2
OG0000547	CARHR138750, CARHR138760	XP_006294804.1
OG0000547	CARHR138720	XP_006294823.1
OG0000547	CARHR138740	XP_006294805.1
OG0000548	CARHR217760	XP_023640695.1, XP_023640697.1
OG0000549	CARHR126970	XP_006296071.1
OG0000553	CARHR081710, CARHR101180	XP_006298559.1
OG0000554	CARHR253710, CARHR253700	XP_006289945.1, XP_006289150.1, XP_006289892.1, XP_006289038.1, XP_006289530.1
OG0000555	CARHR221510, CARHR159840	XP_006289499.1
OG0000555	CARHR097090	XP_006297238.2
OG0000556	CARHR049900	XP_006300373.1
OG0000557	CARHR292760, CARHR285920	XP_006295774.1
