Orthogroup	Cardamine_hirsuta	Cochlearia_excelsa
OG0000377	CARHR058550, CARHR058530, CARHR058590, CARHR245740	g47982
OG0000377	CARHR245730	g22842
OG0000379	CARHR144670	g1514
OG0000379	CARHR164050	g19165
OG0000380	CARHR157270	g19547, g28753
OG0000380	CARHR036840, CARHR118680, CARHR285940, CARHR183820, CARHR273750, CARHR273860	g28797, g28774, g28802
OG0000381	CARHR072160, CARHR072170	g43972, g18058, g26185
OG0000381	CARHR079970	g23603
OG0000382	CARHR250680, CARHR250610	g44023
OG0000382	CARHR131810	g37230
OG0000383	CARHR164490, CARHR164480	g11293, g11292, g11294
OG0000384	CARHR174500, CARHR174480, CARHR174510	g10911
OG0000386	CARHR033250	g32707
OG0000386	CARHR033280, CARHR033290, CARHR292740	g32710
OG0000388	CARHR092870	g13288
OG0000388	CARHR267450	g34348, g35026, g34350, g28458, g28439, g35303
OG0000388	CARHR095050	g6787
OG0000389	CARHR179630, CARHR179650, CARHR274280, CARHR274270, CARHR270410, CARHR105990, CARHR152840, CARHR152780, CARHR270430, CARHR270420, CARHR270400, CARHR270450	g43635, g1338, g1343
OG0000390	CARHR022730	g50242
OG0000390	CARHR022720	g27516
OG0000391	CARHR066340, CARHR066300, CARHR066320, CARHR066310, CARHR066330, CARHR066290, CARHR066360	g46059, g46056
OG0000391	CARHR084950	g7432
OG0000392	CARHR185400, CARHR216970, CARHR232710	g47536
OG0000393	CARHR263220	g46706
OG0000395	CARHR014460	g31494
OG0000396	CARHR119440	g16098
OG0000397	CARHR106550, CARHR107430	g6928
OG0000397	CARHR293580, CARHR107440, CARHR107420	g36029, g3758, g12040
OG0000399	CARHR009120	g31165
OG0000402	CARHR289020	g9656
OG0000403	CARHR251840	g39649
OG0000404	CARHR170770	g38491
OG0000404	CARHR235030	g23783, g23221
OG0000405	CARHR275230	g45239
OG0000406	CARHR123820, CARHR154410	g1291, g2920
OG0000407	CARHR005930, CARHR002610, CARHR002600, CARHR025430, CARHR142610	g36060, g14938, g43281, g11474, g7650
OG0000407	CARHR142620	g3821
OG0000409	CARHR028100	g32362, g32361
OG0000409	CARHR028090	g27666
OG0000409	CARHR028080, CARHR028050	g50490
OG0000410	CARHR253620	g40411
OG0000411	CARHR117550, CARHR117600	g50674, g6276, g3083, g6257, g6259, g6273, g38385
OG0000412	CARHR196640	g45737
OG0000412	CARHR215260	g46788
OG0000412	CARHR292180	g45009
OG0000412	CARHR093170	g6918, g13293
OG0000413	CARHR088360, CARHR088350	g12223, g12228
OG0000413	CARHR044870	g27985
OG0000414	CARHR049420	g40900
OG0000414	CARHR105130, CARHR106410	g13659
OG0000414	CARHR221890	g47091
OG0000414	CARHR098010	g13408
OG0000415	CARHR286360	g20406, g21339, g26299
OG0000420	CARHR201040	g4802, g4813
OG0000421	CARHR265630	g39358
OG0000424	CARHR267950	g28489
OG0000424	CARHR234870	g47623
OG0000424	CARHR041080	g36484
OG0000424	CARHR096480	g11899
OG0000425	CARHR160300, CARHR160320	g5590
OG0000426	CARHR182090	g40973, g23602
OG0000428	CARHR292240	g41816, g34488
OG0000429	CARHR054890	g1975, g1976
OG0000429	CARHR168810	g18956
OG0000429	CARHR168790	g2032
OG0000430	CARHR228790	g23976, g17311
OG0000430	CARHR103290	g13575
OG0000431	CARHR052800	g1437
OG0000432	CARHR038790, CARHR038780, CARHR038820	g555
OG0000432	CARHR227030, CARHR227040, CARHR227060, CARHR227020	g24067
OG0000433	CARHR234790, CARHR289420, CARHR234800, CARHR289410, CARHR058020	g17099, g17097, g17100, g17096
OG0000434	CARHR291870	g36218, g36226, g36221
OG0000434	CARHR243780, CARHR243790	g6231
OG0000436	CARHR154360	g19572
OG0000436	CARHR273490	g41304
OG0000436	CARHR273500	g1293
OG0000436	CARHR154370	g19571
OG0000437	CARHR233780	g39339, g1080, g28563
OG0000439	CARHR064690	g45982, g16494, g44625
OG0000439	CARHR179040, CARHR206880	g29695
OG0000442	CARHR142770	g37725
OG0000443	CARHR240310	g23276
OG0000443	CARHR202110	g45564
OG0000443	CARHR188110	g598
OG0000444	CARHR125020	g51246
OG0000444	CARHR169860	g2023
OG0000444	CARHR005540	g49529
OG0000445	CARHR189790	g502, g2678, g19442, g19454, g9989
OG0000446	CARHR190880	g1408
OG0000446	CARHR107640, CARHR189230	g21423
OG0000447	CARHR130390, CARHR206830, CARHR086060	g51571
OG0000448	CARHR292580, CARHR292570	g4323
OG0000448	CARHR292620	g10425
OG0000451	CARHR052700	g50836
OG0000452	CARHR048290, CARHR048270	g45250
OG0000457	CARHR078580, CARHR127370, CARHR003820	g7774, g12606, g30872, g12810, g7765
OG0000458	CARHR028400	g50497
OG0000459	CARHR108900	g17375
OG0000459	CARHR122200	g54231, g33385
OG0000460	CARHR270190, CARHR233890, CARHR044990	g12238
OG0000462	CARHR227560, CARHR254740	g47359
OG0000463	CARHR287270	g32899
OG0000463	CARHR155320	g2874
OG0000463	CARHR155300	g27874
OG0000466	CARHR284350	g32989, g31982
OG0000468	CARHR138360, CARHR134110, CARHR130500	g6609
OG0000468	CARHR134120, CARHR134100	g37276
OG0000469	CARHR176200, CARHR225580, CARHR169080	g1996, g10969, g40576, g47280, g17461
OG0000470	CARHR240060	g17411, g17424
OG0000472	CARHR037060	g4134
OG0000473	CARHR000130	g49273
OG0000473	CARHR000120	g30720, g1438
OG0000473	CARHR131820	g51663
OG0000474	CARHR003630	g49450
OG0000474	CARHR180040	g39721
OG0000474	CARHR110220, CARHR252030, CARHR110210	g50694
OG0000475	CARHR050610	g40945
OG0000476	CARHR186490, CARHR186690	g37782, g4812, g4800, g4814
OG0000477	CARHR276320	g353
OG0000477	CARHR014840	g27266
OG0000480	CARHR144760, CARHR144790, CARHR052230	g40981
OG0000480	CARHR144770, CARHR144750	g10730
OG0000481	CARHR284150	g44045
OG0000481	CARHR010120	g27100
OG0000481	CARHR010110	g31232
OG0000483	CARHR187250, CARHR187260	g10980, g10092, g10089
OG0000484	CARHR238190	g47741, g47742, g23417
OG0000485	CARHR230730	g23902
OG0000485	CARHR230700	g17267
OG0000485	CARHR230710	g23904
OG0000485	CARHR149360	g24586, g23899, g23901
OG0000486	CARHR019430, CARHR019400, CARHR019410, CARHR189080, CARHR104640	g46992, g26157, g46989
OG0000491	CARHR157080	g19467
OG0000491	CARHR157090, CARHR157100	g11391
OG0000492	CARHR164620	g19139, g11288
OG0000492	CARHR133660	g37303
OG0000494	CARHR162140	g11331
OG0000495	CARHR065140, CARHR154580	g17535
OG0000495	CARHR065150, CARHR056910	g44613, g45954
OG0000495	CARHR262730, CARHR066640, CARHR066630, CARHR066650	g53091
OG0000496	CARHR156440, CARHR156430, CARHR156450	g2743
OG0000496	CARHR156420	g19502
OG0000496	CARHR156460	g2744
OG0000497	CARHR065650	g12212
OG0000497	CARHR088730, CARHR044630	g27989
OG0000498	CARHR107780, CARHR107790	g6058
OG0000498	CARHR107800	g6054
OG0000499	CARHR096070	g6741
OG0000501	CARHR032270	g50671, g32646
OG0000501	CARHR032280	g50679
OG0000501	CARHR256030	g40318
OG0000502	CARHR262940, CARHR263150, CARHR263140	g46703, g46704
OG0000502	CARHR263120	g37779
OG0000506	CARHR272250, CARHR132920, CARHR107490, CARHR206050	g29645, g45471, g28728, g1183, g39280
OG0000509	CARHR215530	g24336
OG0000509	CARHR223020	g24334, g24335
OG0000510	CARHR261860, CARHR261870	g46683, g46681
OG0000510	CARHR261890, CARHR261880	g18100
OG0000511	CARHR267150	g36452
OG0000516	CARHR060200	g44889, g42659, g42668, g4054, g53638, g3459, g26813
OG0000518	CARHR266510	g28419
OG0000518	CARHR200680	g5308
OG0000519	CARHR053020	g8
OG0000520	CARHR012950, CARHR035990, CARHR182820	g51206
OG0000520	CARHR035980	g27193
OG0000520	CARHR012960	g49843
OG0000521	CARHR278990, CARHR278980	g185, g186
OG0000521	CARHR278970	g9727
OG0000522	CARHR134240	g37317
OG0000522	CARHR083900	g13045, g12397, g7487
OG0000523	CARHR117130, CARHR117100, CARHR117080, CARHR117060	g51022, g51021
OG0000523	CARHR239580	g54031
OG0000524	CARHR254550, CARHR254600, CARHR254540	g45181, g45202
OG0000525	CARHR138330	g37492, g37493
OG0000526	CARHR194280	g29070
OG0000526	CARHR194270	g29071
OG0000529	CARHR123630	g51197, g37897
OG0000530	CARHR265700, CARHR265680, CARHR265710, CARHR265690	g41237, g890
OG0000533	CARHR286630	g14003
OG0000535	CARHR168410, CARHR168430, CARHR168400, CARHR168420	g2040
OG0000536	CARHR215920, CARHR215900	g46831
OG0000537	CARHR082530	g12430
OG0000537	CARHR082540	g37940, g37932, g12429
OG0000538	CARHR153120	g10345
OG0000539	CARHR122630, CARHR122640	g46875
OG0000540	CARHR124720	g39867
OG0000542	CARHR010580	g31250
OG0000542	CARHR053260	g44098
OG0000542	CARHR024780, CARHR063060	g49727
OG0000543	CARHR177540	g11013
OG0000543	CARHR177670	g18472
OG0000544	CARHR200550	g47326
OG0000544	CARHR152800, CARHR226650, CARHR225340	g36111, g47327
OG0000546	CARHR283630	g12390
OG0000547	CARHR138750, CARHR138760	g52123, g37511
OG0000548	CARHR001950	g36985
OG0000549	CARHR127300	g51324, g39784
OG0000549	CARHR126970	g51327
OG0000553	CARHR101180	g11687
OG0000554	CARHR253710, CARHR253700, CARHR253730, CARHR253720	g14052, g40408, g25607, g25625, g25606, g25632, g25629, g25605, g25619, g25621
OG0000557	CARHR292760, CARHR285920	g38464
OG0000557	CARHR257100, CARHR292750	g50928, g50931, g50935, g50932
OG0000561	CARHR263090	g16898
OG0000561	CARHR197820	g45694
OG0000562	CARHR120180	g40099
OG0000562	CARHR191090, CARHR155630	g797
OG0000563	CARHR172580, CARHR124610, CARHR023850	g24348, g2664, g37712, g50813
OG0000564	CARHR171400	g1879
OG0000564	CARHR140950	g52272
OG0000565	CARHR011880	g33057, g33090, g33065
OG0000565	CARHR011870	g27159
OG0000566	CARHR292650, CARHR181100, CARHR181080	g18132, g16748
OG0000567	CARHR221740, CARHR054030, CARHR145790, CARHR145270, CARHR215390, CARHR146690	g32338
OG0000569	CARHR280390	g10717, g18677, g76
OG0000569	CARHR239210	g47779
OG0000572	CARHR180450	g18462
OG0000573	CARHR252440	g40463
OG0000573	CARHR252450	g25545
OG0000579	CARHR076040	g7906
OG0000579	CARHR274900	g433
OG0000580	CARHR005640, CARHR124970	g39847
OG0000581	CARHR192260	g41399
OG0000581	CARHR192270	g720
OG0000582	CARHR117250, CARHR191110	g17977
OG0000582	CARHR151600	g19605
OG0000583	CARHR043730	g36635
OG0000583	CARHR017500	g27359
OG0000583	CARHR072060	g46461
OG0000584	CARHR050810	g40964
OG0000584	CARHR035310, CARHR181990	g44179
OG0000588	CARHR122770	g51164
OG0000588	CARHR122760	g37885
OG0000588	CARHR122730, CARHR122750	g51163
OG0000589	CARHR268550	g39380
OG0000589	CARHR192820	g28961
OG0000589	CARHR192830	g28509
OG0000591	CARHR234300	g23678, g47594
OG0000592	CARHR072070	g46462
OG0000592	CARHR017490	g49988
OG0000592	CARHR235230	g23624
OG0000593	CARHR071420	g46398
OG0000593	CARHR094130, CARHR034950	g13318, g11992
OG0000594	CARHR237180, CARHR237160	g50705
OG0000595	CARHR051830, CARHR037390, CARHR051860	g41726, g40992, g6247
OG0000595	CARHR067250	g17988
OG0000596	CARHR117940	g38393
OG0000596	CARHR146750	g52644
OG0000597	CARHR220380, CARHR152270, CARHR220390	g17740, g16321
OG0000597	CARHR220370	g24549
OG0000598	CARHR243420	g27801
OG0000598	CARHR245210	g7814
OG0000599	CARHR112530, CARHR247520	g18305
OG0000600	CARHR079960, CARHR002150	g12549
OG0000600	CARHR186280	g53288, g7700
OG0000601	CARHR283890	g44058
OG0000601	CARHR136930	g37413
OG0000602	CARHR081300	g12937
OG0000604	CARHR283550	g28384
OG0000605	CARHR249080	g39480
OG0000605	CARHR249940	g25435
OG0000609	CARHR293370	g6101
OG0000613	CARHR163070	g19206
OG0000613	CARHR272090	g5741
OG0000614	CARHR064250	g36969, g37007
OG0000615	CARHR071980	g25928
OG0000615	CARHR152220, CARHR152190	g13347
OG0000616	CARHR239010, CARHR239000	g16963
OG0000616	CARHR018510	g31850
OG0000617	CARHR207350	g45438
OG0000617	CARHR207330, CARHR207340, CARHR194090	g29704
OG0000618	CARHR212110	g5854
OG0000618	CARHR086290	g7358
OG0000619	CARHR045880	g54384
OG0000620	CARHR178290	g40503, g46686
OG0000620	CARHR178270	g11041
OG0000621	CARHR167990, CARHR167960, CARHR167970	g14112
OG0000624	CARHR099610	g52128
OG0000624	CARHR099620	g38222
OG0000625	CARHR087960	g13165, g7245
OG0000626	CARHR013440, CARHR013430	g31431
OG0000626	CARHR239390	g23320
OG0000627	CARHR288930	g44133
OG0000628	CARHR183040	g23152
OG0000630	CARHR216750	g36932, g52937, g16337
OG0000630	CARHR056780	g53738
OG0000635	CARHR274450	g830
OG0000636	CARHR273430	g28768
OG0000636	CARHR219360, CARHR219410	g49733, g14247
OG0000637	CARHR154420	g2921
OG0000637	CARHR163540	g19186
OG0000638	CARHR273400	g1289
OG0000638	CARHR154430, CARHR154440	g2922
OG0000639	CARHR171910	g1837
OG0000639	CARHR141530	g52299, g37652
OG0000640	CARHR237070, CARHR237080, CARHR237090, CARHR237060, CARHR237050	g17009
OG0000641	CARHR237140	g13897, g23476, g17007
OG0000642	CARHR107710, CARHR141740, CARHR141750	g37665, g37664
OG0000642	CARHR141710	g38249
OG0000643	CARHR210330	g7477, g12395, g29845
OG0000644	CARHR220240, CARHR220250, CARHR220260	g17492
OG0000645	CARHR182440, CARHR007570, CARHR007560	g34398
OG0000646	CARHR163320	g19197, g2358
OG0000646	CARHR131690, CARHR131680	g38064
OG0000647	CARHR061100	g26908
OG0000649	CARHR018660	g27399, g31749, g50029
OG0000649	CARHR093430	g6901
OG0000650	CARHR094440	g6843
OG0000650	CARHR242100	g23142
OG0000652	CARHR196180	g5008, g5012
OG0000653	CARHR173130	g11148, g37743
OG0000655	CARHR128570, CARHR089580, CARHR029430	g32425
OG0000656	CARHR145570	g10673
OG0000656	CARHR014420, CARHR014410	g31492
OG0000657	CARHR247170	g46524
OG0000657	CARHR112600, CARHR242450, CARHR174350, CARHR174920, CARHR174960, CARHR174370, CARHR256250, CARHR146520	g12455
OG0000657	CARHR185080	g43100
OG0000658	CARHR190190, CARHR190140, CARHR190130	g485, g484
OG0000660	CARHR270000	g28538
OG0000660	CARHR269440	g28539
OG0000661	CARHR142960	g37733, g50833
OG0000661	CARHR002110	g30793
OG0000661	CARHR250520	g39558
OG0000663	CARHR019160	g27410
OG0000663	CARHR067220, CARHR067200	g46124, g44549
OG0000665	CARHR042410	g54257, g28014, g13252, g36560
OG0000669	CARHR033420, CARHR023140, CARHR260800	g32732, g40273
OG0000670	CARHR147930	g1443
OG0000671	CARHR254040, CARHR255750, CARHR254030, CARHR256630	g25667
OG0000672	CARHR254830	g48922
OG0000673	CARHR004710	g30919, g30920
OG0000674	CARHR086550, CARHR179580	g13131
OG0000678	CARHR256110	g5478, g5477, g5483, g5481
OG0000680	CARHR243530	g23019
OG0000680	CARHR058460, CARHR058470	g1753, g13730
OG0000680	CARHR072260	g37974
OG0000680	CARHR028630	g32394
OG0000681	CARHR042500	g36563, g54263
OG0000682	CARHR102980	g37077, g37094, g6394, g45137, g37420
OG0000683	CARHR152320	g10368
OG0000683	CARHR075950	g12697
OG0000684	CARHR169120, CARHR169130	g18931
OG0000684	CARHR169140	g18930, g1998
OG0000685	CARHR076460	g12753
OG0000685	CARHR288730	g46730, g18086
OG0000685	CARHR266960	g932
OG0000686	CARHR024890	g50336
OG0000687	CARHR035720	g53790
OG0000690	CARHR193410	g18149, g23193
OG0000691	CARHR197480	g5081
OG0000691	CARHR076360	g7879, g6216
OG0000693	CARHR217570	g51261, g51258, g39834
OG0000694	CARHR222000, CARHR222010, CARHR222020	g47095
OG0000695	CARHR222930	g17578
OG0000695	CARHR140390	g18804
OG0000696	CARHR158250	g2629
OG0000696	CARHR046260	g40738
OG0000696	CARHR235440	g47643
OG0000697	CARHR259980, CARHR273710	g860, g862
OG0000697	CARHR273700, CARHR273720	g41317, g41316, g41315, g28789
OG0000699	CARHR113180	g51991
OG0000700	CARHR041140, CARHR040730, CARHR040740, CARHR040770	g28045, g28051
OG0000701	CARHR217550, CARHR081310, CARHR110830	g45114
OG0000701	CARHR261780	g53817
OG0000702	CARHR136870	g52005
OG0000702	CARHR167690	g2106
OG0000703	CARHR134810	g37337
OG0000703	CARHR165850	g19066, g19065
OG0000704	CARHR148820, CARHR186220	g4789, g10133
OG0000705	CARHR134970	g37342
OG0000705	CARHR207500	g13022, g7512
OG0000706	CARHR142210	g50800
OG0000706	CARHR250190	g45222
OG0000707	CARHR139290	g52160, g37530
OG0000707	CARHR143780	g10812
OG0000708	CARHR091640	g12089
OG0000708	CARHR091670	g12085, g12088, g12084, g12086, g12087, g12083
OG0000709	CARHR104030, CARHR289190, CARHR032540, CARHR260230, CARHR177560	g22655
OG0000711	CARHR117990, CARHR135270, CARHR052870	g44311
OG0000713	CARHR115840, CARHR218140, CARHR100910	g4632, g39532
OG0000714	CARHR121140	g51082, g51084, g28179
OG0000716	CARHR045160	g36715
OG0000716	CARHR088130, CARHR109560, CARHR270140	g54319
OG0000717	CARHR014750	g31518
OG0000717	CARHR062810	g45812
OG0000718	CARHR147210	g16643
OG0000719	CARHR264890	g1309
OG0000719	CARHR264860	g41199, g41183, g41184
OG0000719	CARHR264870	g1310
OG0000720	CARHR173010, CARHR173020, CARHR173030, CARHR289920, CARHR052460	g18725, g18726, g18727, g18724
OG0000721	CARHR106100, CARHR010900	g6096
OG0000723	CARHR144900, CARHR144920	g1518, g1520
OG0000724	CARHR215740, CARHR057480	g30842, g49434
OG0000726	CARHR061990	g4059
OG0000726	CARHR062010, CARHR061980	g44626
OG0000728	CARHR195640, CARHR195650	g45753
OG0000729	CARHR120010	g53541
OG0000730	CARHR073700	g46550
OG0000730	CARHR125870	g39816
OG0000730	CARHR016430	g31624
OG0000732	CARHR188230, CARHR188240	g587
OG0000732	CARHR032980	g9735
OG0000736	CARHR285660, CARHR285680, CARHR285670	g50687, g39240
OG0000737	CARHR250860	g39592
OG0000737	CARHR041260, CARHR041250, CARHR002310	g49396
OG0000738	CARHR209610	g29827
OG0000738	CARHR162810	g19214
OG0000740	CARHR071770	g46440
OG0000740	CARHR034110	g32883, g27873
OG0000740	CARHR260010	g40242
OG0000741	CARHR067530	g46133, g44537
OG0000744	CARHR171600	g18713
OG0000745	CARHR237310	g47697
OG0000745	CARHR233760	g23710
OG0000746	CARHR180110	g18426
OG0000747	CARHR002060	g49388, g30789, g26898
OG0000748	CARHR052680	g17396, g44135, g44131
OG0000749	CARHR287780, CARHR293620, CARHR058410, CARHR185450, CARHR287790, CARHR070510	g10211
OG0000749	CARHR182500	g4581
OG0000750	CARHR272930, CARHR289130, CARHR237650	g23088, g23092
OG0000751	CARHR050880	g16954, g25974
OG0000753	CARHR194700	g4925
OG0000761	CARHR153870	g14408, g6195
OG0000761	CARHR157970	g19417
OG0000762	CARHR077420	g12773
OG0000763	CARHR200050	g5274
OG0000763	CARHR256530	g29359
OG0000764	CARHR113440	g38506
OG0000764	CARHR203120	g29511
OG0000764	CARHR246900	g22739
OG0000766	CARHR190930	g28866, g807
OG0000766	CARHR151390	g3089
OG0000767	CARHR206280, CARHR206290	g5584
OG0000767	CARHR206310, CARHR206300	g5583, g1670
OG0000769	CARHR015830	g31589
OG0000769	CARHR262170	g38177, g9749
OG0000770	CARHR294240	g31913, g50129
OG0000771	CARHR184510, CARHR281010	g19649
OG0000771	CARHR160230	g11359, g19349
OG0000772	CARHR059020	g41820
OG0000772	CARHR284420	g46750
OG0000773	CARHR112960	g38515
OG0000774	CARHR167920, CARHR039700, CARHR101300	g6414
OG0000774	CARHR233870, CARHR270200	g47581
OG0000775	CARHR020950, CARHR020940	g27461
OG0000777	CARHR068640, CARHR075660	g36973
OG0000777	CARHR075670	g12736
OG0000781	CARHR122410	g37867, g37860, g37868
OG0000782	CARHR220190	g24567
OG0000782	CARHR005000	g49502
OG0000783	CARHR120790	g51317, g51340, g51316
OG0000784	CARHR027720	g50452, g50492
OG0000786	CARHR192670, CARHR229290	g706
OG0000787	CARHR270610	g1090
OG0000787	CARHR233660	g23718
OG0000787	CARHR162710	g11321
OG0000788	CARHR241370	g18150
OG0000788	CARHR208570	g29776
OG0000789	CARHR131970, CARHR163640	g37224
OG0000790	CARHR060630	g44868
OG0000790	CARHR026400, CARHR026410	g32229
OG0000791	CARHR018380	g31729
OG0000793	CARHR089880	g12159
OG0000793	CARHR043540	g54285
OG0000793	CARHR137740	g52074
OG0000794	CARHR286780	g10410
OG0000795	CARHR025100, CARHR062570, CARHR151920	g44749
OG0000796	CARHR146710, CARHR013700	g10608
OG0000796	CARHR025970	g32196
OG0000797	CARHR155650	g2808
OG0000799	CARHR042010	g36525
OG0000799	CARHR041990	g36524
OG0000801	CARHR172930	g1754
OG0000801	CARHR250310	g39542
OG0000802	CARHR060750	g19102
OG0000803	CARHR139000, CARHR139010	g38223, g37478
OG0000803	CARHR139020	g37524
OG0000804	CARHR083620, CARHR083610	g7507, g2527
OG0000813	CARHR058000, CARHR069520	g54336
OG0000814	CARHR011920	g27166
OG0000816	CARHR268100, CARHR234780	g39401
OG0000817	CARHR207460	g29708
OG0000817	CARHR085850	g13113
OG0000818	CARHR211910	g5834
OG0000818	CARHR211900	g5833
OG0000822	CARHR223250	g17563, g47178, g24266
OG0000822	CARHR224000	g24320, g47203
OG0000823	CARHR171480	g24626, g6994
OG0000824	CARHR095720, CARHR095740, CARHR284770, CARHR095730	g11934
OG0000825	CARHR092500	g6958
OG0000826	CARHR006340	g31014
OG0000826	CARHR006320	g31013
