Orthogroup	Cardamine_hirsuta	Cardamine_glauca
OG0000278	CARHR215560	Cg001G0333100
OG0000278	CARHR215610	Cg001G0332700
OG0000278	CARHR215640	Cg001G0332500
OG0000278	CARHR215200	Cg001G0337400
OG0000279	CARHR177740, CARHR257320, CARHR177410, CARHR177420, CARHR152170, CARHR177900, CARHR221580, CARHR177780, CARHR177760, CARHR177770	Cg003G0839100, Cg008G2952700
OG0000279	CARHR178120, CARHR177310, CARHR177790, CARHR177800, CARHR178860	Cg008G2952600, Cg008G2952800, Cg008G2950400, Cg008G2950200, Cg008G2950100
OG0000282	CARHR229020	Cg001G0182200
OG0000282	CARHR229730	Cg001G0182000
OG0000282	CARHR229010	Cg001G0182100
OG0000284	CARHR285950	Cg004G1433800
OG0000284	CARHR256150	Cg002G0598700
OG0000284	CARHR177480	Cg001G0028400, Cg006G1870000, Cg003G0941700, Cg001G0282200, Cg001G0383900, Cg006G1945100, Cg008G2850200
OG0000285	CARHR227980	Cg001G0190700
OG0000285	CARHR234950	Cg001G0130400
OG0000286	CARHR178840	Cg008G2943000
OG0000286	CARHR232240	Cg006G1979100
OG0000289	CARHR253920	Cg005G1602700
OG0000289	CARHR262160	Cg001G0371200
OG0000289	CARHR127090	Cg004G1374500
OG0000291	CARHR103190	Cg004G1343300
OG0000291	CARHR103130	Cg004G1337600
OG0000291	CARHR103220	Cg004G1343900, Cg004G1343800
OG0000291	CARHR103210	Cg004G1343500
OG0000294	CARHR197660	Cg008G2721100
OG0000294	CARHR058080	Cg007G2421800, Cg007G2421900, Cg007G2422200, Cg007G2422800
OG0000294	CARHR198380	Cg008G2713400
OG0000295	CARHR035800	Cg006G1876600
OG0000295	CARHR027480, CARHR027430	Cg006G1996000
OG0000295	CARHR100860	Cg004G1173400, Cg004G1317000
OG0000296	CARHR285480	Cg008G2982100, Cg003G0982000
OG0000296	CARHR272760, CARHR053670, CARHR272770	Cg003G0978500
OG0000296	CARHR272750	Cg003G0978400
OG0000297	CARHR115150	Cg001G0284800
OG0000298	CARHR033100	Cg006G1934800, Cg006G1935200
OG0000298	CARHR033050	Cg006G1935400
OG0000300	CARHR276640	Cg003G1019300
OG0000300	CARHR264620, CARHR264630	Cg003G0899400
OG0000301	CARHR096590	Cg004G1274700
OG0000304	CARHR253260, CARHR253390	Cg003G0745900
OG0000304	CARHR135560	Cg005G1526200
OG0000305	CARHR017730	Cg006G2092900
OG0000305	CARHR260510, CARHR135390	Cg005G1528100
OG0000307	CARHR102040	Cg004G1326000
OG0000307	CARHR102030	Cg004G1326100
OG0000308	CARHR180240	Cg008G2929200
OG0000308	CARHR180280	Cg008G2928800, Cg008G2929000, Cg008G2928900
OG0000309	CARHR274060	Cg003G0994700
OG0000312	CARHR119980, CARHR284410, CARHR057020	Cg001G0335800, Cg006G1899900
OG0000313	CARHR135310	Cg005G1528700
OG0000314	CARHR213600	Cg006G1940900
OG0000314	CARHR006310	Cg008G2865300, Cg005G1640900, Cg002G0646700, Cg005G1640800
OG0000315	CARHR101940, CARHR101950, CARHR284260	Cg004G1324900, Cg004G1325300
OG0000316	CARHR089640	Cg004G1208500, Cg005G1664700
OG0000316	CARHR089630, CARHR089620	Cg004G1208400
OG0000316	CARHR057270	Cg007G2407200
OG0000318	CARHR073450	Cg007G2568100
OG0000318	CARHR062770, CARHR062740	Cg007G2467300
OG0000318	CARHR004290	Cg006G2217500
OG0000321	CARHR095140, CARHR040120	Cg004G1262800
OG0000321	CARHR193110, CARHR193130	Cg008G2763000
OG0000321	CARHR055410	Cg007G2375700
OG0000322	CARHR259720	Cg003G0970300
OG0000325	CARHR004130	Cg006G2219100
OG0000325	CARHR004140	Cg006G2219000
OG0000327	CARHR089970	Cg004G1211800
OG0000327	CARHR226410	Cg001G0204800
OG0000329	CARHR263540	Cg001G0356100
OG0000329	CARHR263600	Cg001G0357100
OG0000329	CARHR263590	Cg001G0356200, Cg001G0356300
OG0000330	CARHR065920	Cg007G2499400
OG0000330	CARHR065880	Cg007G2499300
OG0000331	CARHR249810	Cg014G3041700, Cg003G0713900
OG0000331	CARHR001810	Cg006G2241100
OG0000331	CARHR092710	Cg004G1239000
OG0000331	CARHR131330	Cg005G1565200
OG0000331	CARHR142440	Cg005G1458200
OG0000332	CARHR051100	Cg007G2290000
OG0000332	CARHR050970, CARHR050980	Cg007G2289800
OG0000332	CARHR050860	Cg007G2289200
OG0000335	CARHR170350	Cg002G0427600
OG0000336	CARHR054520	Cg007G2323200
OG0000336	CARHR009570	Cg006G2167300
OG0000336	CARHR009660	Cg006G2168200
OG0000339	CARHR218850	Cg001G0284600
OG0000341	CARHR038610	Cg006G1845700, Cg006G1845600
OG0000342	CARHR092860	Cg004G1240600
OG0000342	CARHR092570, CARHR092540, CARHR092580, CARHR092590, CARHR101190	Cg003G0793700, Cg003G0794400
OG0000344	CARHR119930	Cg004G1369200
OG0000344	CARHR099040	Cg007G2310400, Cg008G2923600, Cg001G0384600
OG0000345	CARHR203880	Cg008G2662100
OG0000345	CARHR006290	Cg008G2933100
OG0000345	CARHR003600	Cg006G2224300
OG0000345	CARHR203870	Cg008G2662200
OG0000346	CARHR163180	Cg002G0494100
OG0000346	CARHR147230	Cg002G0665500
OG0000346	CARHR147220	Cg002G0665600
OG0000346	CARHR163190	Cg002G0494000
OG0000347	CARHR141230	Cg005G1469700
OG0000347	CARHR171770	Cg002G0416000
OG0000347	CARHR230740	Cg001G0169800
OG0000347	CARHR000730	Cg006G2250500
OG0000347	CARHR248520	Cg014G3053800, Cg003G0702200
OG0000348	CARHR158010	Cg008G2938800
OG0000349	CARHR273240	Cg003G0987200
OG0000351	CARHR086360	Cg004G1178000
OG0000355	CARHR274100	Cg003G0995200
OG0000355	CARHR095150	Cg004G1262900
OG0000355	CARHR121680, CARHR121660, CARHR121670	Cg005G1649200, Cg005G1649300, Cg005G1649400
OG0000355	CARHR244920, CARHR118860, CARHR244890	Cg001G0035500
OG0000357	CARHR029510	Cg006G1975000
OG0000358	CARHR041650, CARHR259760	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100
OG0000359	CARHR267340	Cg003G0926700
OG0000359	CARHR235360	Cg001G0126400
OG0000362	CARHR266430, CARHR150180	Cg008G2879000, Cg001G0183800
OG0000363	CARHR045650	Cg006G1783200
OG0000363	CARHR071990	Cg007G2555900
OG0000363	CARHR119900	Cg005G1671900
OG0000364	CARHR135700	Cg005G1525600, Cg005G1524700
OG0000365	CARHR025550	Cg006G2014900
OG0000365	CARHR025530	Cg006G2015100
OG0000367	CARHR198280, CARHR198270	Cg008G2714400
OG0000368	CARHR155020	Cg002G0560600
OG0000368	CARHR155100	Cg002G0561600
OG0000368	CARHR155150, CARHR155070	Cg002G0562400
OG0000368	CARHR155090	Cg002G0561500, Cg002G0561400
OG0000368	CARHR154970	Cg002G0560400
OG0000369	CARHR293630, CARHR283580, CARHR058390, CARHR059500, CARHR186430, CARHR116680	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000
OG0000371	CARHR102540	Cg004G1365900, Cg006G1943300, Cg007G2391700
OG0000376	CARHR051710	Cg007G2295800
OG0000376	CARHR051700	Cg007G2295700
OG0000377	CARHR245750	Cg001G0027900
OG0000377	CARHR245740	Cg001G0028000
OG0000377	CARHR245720	Cg001G0028200
OG0000377	CARHR245730	Cg001G0028100
OG0000379	CARHR144670	Cg002G0687400
OG0000379	CARHR164050	Cg002G0485400
OG0000379	CARHR144630	Cg007G2282900
OG0000379	CARHR049930	Cg007G2283000
OG0000380	CARHR157270	Cg002G0542500
OG0000381	CARHR072160, CARHR072170	Cg007G2557700, Cg004G1347200, Cg004G1347300
OG0000381	CARHR079970	Cg004G1117500
OG0000382	CARHR250680	Cg008G2911100, Cg014G3033300
OG0000382	CARHR250610	Cg003G0721900, Cg014G3033400
OG0000382	CARHR131810	Cg005G1556300
OG0000383	CARHR164490, CARHR164480	Cg002G0481200
OG0000384	CARHR174500	Cg008G2978800
OG0000384	CARHR174480	Cg008G2979000
OG0000384	CARHR174490	Cg008G2978900
OG0000384	CARHR089510	Cg002G0581400
OG0000388	CARHR092870	Cg002G0582500
OG0000388	CARHR190050, CARHR179180, CARHR153480	Cg008G2791800
OG0000390	CARHR022710	Cg006G2042900
OG0000390	CARHR022720	Cg006G2042700
OG0000390	CARHR022750	Cg006G2042600
OG0000391	CARHR066340, CARHR066300, CARHR066320, CARHR066310, CARHR066330, CARHR066290, CARHR066360	Cg007G2503200
OG0000391	CARHR196560	Cg008G2730400
OG0000392	CARHR017550	Cg006G2094500
OG0000392	CARHR185400, CARHR216970	Cg001G0314800
OG0000392	CARHR232710	Cg001G0150700
OG0000393	CARHR263240, CARHR263230, CARHR263250	Cg001G0359500
OG0000393	CARHR103170	Cg001G0360200, Cg001G0359400
OG0000395	CARHR014460	Cg006G2123300
OG0000395	CARHR105730	Cg004G1381000, Cg004G1386500
OG0000395	CARHR105760, CARHR105770	Cg004G1386300, Cg004G1381400, Cg004G1386400, Cg004G1381300
OG0000397	CARHR293580	Cg004G1408400, Cg004G1407400
OG0000399	CARHR001910	Cg006G2240300
OG0000399	CARHR009120	Cg006G2172500
OG0000402	CARHR289280, CARHR289040, CARHR177830, CARHR177850, CARHR292120	Cg003G1060100
OG0000402	CARHR289020	Cg003G1060300
OG0000402	CARHR177820, CARHR292110, CARHR292450, CARHR289650, CARHR289030	Cg003G1060200
OG0000405	CARHR089280	Cg004G1207200
OG0000405	CARHR033150, CARHR033140	Cg006G1933600
OG0000405	CARHR203560	Cg008G2665000
OG0000405	CARHR089260	Cg004G1207300
OG0000406	CARHR273440	Cg003G0989200
OG0000406	CARHR007590	Cg006G2186200
OG0000407	CARHR005930, CARHR002610	Cg006G2233500
OG0000407	CARHR025430	Cg006G2015800
OG0000407	CARHR142620	Cg005G1457300
OG0000409	CARHR028090	Cg006G1989000
OG0000409	CARHR028080	Cg006G1989100
OG0000409	CARHR028050	Cg006G1989400
OG0000410	CARHR253620	Cg003G0748200
OG0000411	CARHR117550	Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300
OG0000411	CARHR117600	Cg005G1743100, Cg005G1742700, Cg005G1747200
OG0000412	CARHR196640	Cg008G2729800
OG0000412	CARHR215260	Cg001G0336400
OG0000412	CARHR292180	Cg007G2424400
OG0000412	CARHR093170	Cg004G1243600
OG0000413	CARHR088360, CARHR088350	Cg004G1196800
OG0000413	CARHR044870	Cg006G1789400
OG0000413	CARHR088340	Cg004G1196700
OG0000413	CARHR182690	Cg008G2862700, Cg008G2848300
OG0000414	CARHR049420	Cg007G2278800
OG0000414	CARHR105130, CARHR106410	Cg004G1355800
OG0000414	CARHR221890	Cg001G0257700
OG0000419	CARHR129410	Cg005G1580600
OG0000419	CARHR224200, CARHR224190	Cg001G0227700
OG0000420	CARHR137680	Cg005G1505100
OG0000420	CARHR186080	Cg008G2828400
OG0000420	CARHR201040	Cg008G2687800
OG0000421	CARHR265630	Cg003G0909400
OG0000424	CARHR267950	Cg003G0934600
OG0000424	CARHR234870	Cg001G0130900
OG0000424	CARHR041080	Cg006G1824000
OG0000424	CARHR096480	Cg004G1273900
OG0000425	CARHR180690	Cg008G2926100
OG0000425	CARHR031380	Cg002G0520600, Cg002G0520500, Cg005G1720200
OG0000428	CARHR292240	Cg003G0991700, Cg002G0561000, Cg001G0245000, Cg005G1713000, Cg008G2856200
OG0000429	CARHR168790	Cg002G0441000
OG0000430	CARHR228790	Cg001G0184100
OG0000430	CARHR252910	Cg003G0855500, Cg003G0741900
OG0000430	CARHR050150	Cg007G2284200
OG0000430	CARHR103290	Cg004G1345700
OG0000431	CARHR052800	Cg007G2305800
OG0000431	CARHR051440	Cg007G2292300
OG0000432	CARHR038790, CARHR038780, CARHR038820	Cg006G1844700
OG0000432	CARHR227030	Cg001G0199300
OG0000433	CARHR234790, CARHR289420, CARHR234800, CARHR289410, CARHR058020	Cg001G0131500, Cg001G0131400, Cg001G0131300
OG0000434	CARHR034080	Cg006G1918600
OG0000436	CARHR154360	Cg002G0569200
OG0000436	CARHR273490	Cg003G0989600
OG0000436	CARHR273500	Cg003G0989700
OG0000436	CARHR154370	Cg002G0569300
OG0000437	CARHR237210	Cg001G0108200
OG0000437	CARHR270460	Cg003G0956000
OG0000437	CARHR233780	Cg001G0140500
OG0000437	CARHR110190	Cg004G1434600
OG0000438	CARHR152860, CARHR151200, CARHR152850	Cg002G0595900
OG0000439	CARHR064690	Cg007G2488100
OG0000439	CARHR064700	Cg007G2488200
OG0000439	CARHR179040, CARHR206880	Cg008G2633900
OG0000440	CARHR286140, CARHR286080, CARHR286060, CARHR286070	Cg008G2848800, Cg008G2863700
OG0000440	CARHR085380	Cg008G2848900
OG0000442	CARHR275070	Cg003G1003800
OG0000442	CARHR142770, CARHR172740, CARHR054380, CARHR261710	Cg002G0405900, Cg005G1455600
OG0000443	CARHR240310	Cg001G0079100
OG0000443	CARHR115900	Cg005G1729000
OG0000443	CARHR202110	Cg008G2679500
OG0000443	CARHR188110	Cg008G2810300
OG0000444	CARHR125020	Cg005G1618300
OG0000444	CARHR169860	Cg002G0432100
OG0000444	CARHR005550	Cg006G2204600
OG0000444	CARHR005540	Cg006G2204700
OG0000445	CARHR189790	Cg008G2794000
OG0000445	CARHR157730	Cg002G0538400
OG0000445	CARHR118230	Cg005G1748300
OG0000445	CARHR238640	Cg001G0095000
OG0000446	CARHR190860, CARHR190870	Cg008G2784200
OG0000447	CARHR130390, CARHR206830, CARHR086060	Cg002G0502200, Cg004G1174800, Cg008G2633300
OG0000448	CARHR292580, CARHR292570	Cg002G0634800
OG0000448	CARHR292620	Cg001G0291100, Cg002G0634600
OG0000449	CARHR169310	Cg002G0436700
OG0000450	CARHR179840, CARHR179880, CARHR179890, CARHR179750, CARHR179850, CARHR179820, CARHR179790, CARHR116510	Cg008G2934300
OG0000451	CARHR228900	Cg001G0182900
OG0000451	CARHR052700	Cg007G2304500, Cg007G2304600
OG0000457	CARHR127370	Cg004G1104700
OG0000457	CARHR003820	Cg006G2222000
OG0000458	CARHR028400	Cg006G1986400
OG0000458	CARHR028420	Cg006G1986200
OG0000458	CARHR028370	Cg006G1986600
OG0000458	CARHR286910	Cg006G1986700
OG0000458	CARHR028390	Cg006G1986500
OG0000460	CARHR088190	Cg004G1195400
OG0000460	CARHR270190	Cg003G0954600
OG0000461	CARHR186880	Cg004G1247900, Cg007G2345900, Cg003G0808300, Cg006G1919600
OG0000463	CARHR287270	Cg006G1916900
OG0000463	CARHR105900	Cg002G0564400
OG0000463	CARHR155330	Cg004G1391200
OG0000464	CARHR001520, CARHR000930	Cg006G2243700
OG0000464	CARHR001530	Cg006G2243600
OG0000466	CARHR284350	Cg004G1118900, Cg004G1119000
OG0000467	CARHR187530	Cg008G2809100, Cg008G2809600
OG0000467	CARHR130790	Cg008G2807600
OG0000467	CARHR188130	Cg008G2809700, Cg008G2810500
OG0000468	CARHR134120, CARHR134100	Cg005G1559000
OG0000468	CARHR130510	Cg005G1571200
OG0000469	CARHR176200, CARHR225580	Cg002G0438500
OG0000469	CARHR169080	Cg008G2965000
OG0000470	CARHR290350	Cg001G0249200
OG0000471	CARHR219700	Cg001G0275900
OG0000471	CARHR219800	Cg001G0274700
OG0000472	CARHR037060	Cg006G1852500, Cg006G1852400
OG0000473	CARHR000130	Cg006G2256500
OG0000473	CARHR000120	Cg006G2256600
OG0000473	CARHR131820	Cg005G1556400
OG0000474	CARHR003630	Cg006G2224000
OG0000474	CARHR180040	Cg008G2932300
OG0000474	CARHR110220, CARHR252030, CARHR110210	Cg004G1435300
OG0000475	CARHR219220	Cg001G0281200, Cg003G0806900
OG0000475	CARHR050610	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300
OG0000476	CARHR186490, CARHR186690	Cg008G2824600, Cg008G2823100
OG0000477	CARHR276320	Cg003G1015900
OG0000477	CARHR145200	Cg002G0683200
OG0000477	CARHR014840	Cg006G2119800
OG0000478	CARHR292080	Cg008G2939800
OG0000478	CARHR078100	Cg004G1101300, Cg004G1101400
OG0000480	CARHR144780	Cg002G0686200
OG0000480	CARHR144770	Cg002G0686300
OG0000480	CARHR144740	Cg002G0686500
OG0000481	CARHR284150	Cg007G2316200
OG0000481	CARHR010120	Cg006G2163200
OG0000481	CARHR010110	Cg006G2163300
OG0000482	CARHR065170, CARHR065180	Cg007G2492700, Cg007G2492600
OG0000483	CARHR184910	Cg008G2838300, Cg008G2881400
OG0000483	CARHR222620	Cg001G0242800
OG0000483	CARHR187250, CARHR187260	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600
OG0000484	CARHR238200	Cg001G0099600
OG0000484	CARHR238190	Cg001G0099700
OG0000485	CARHR230730	Cg001G0170000
OG0000485	CARHR230700	Cg001G0170200, Cg001G0170300
OG0000485	CARHR230710	Cg001G0170100
OG0000485	CARHR149360	Cg002G0629300
OG0000486	CARHR019430, CARHR019400, CARHR019410, CARHR189080	Cg006G2077700, Cg006G2077400
OG0000486	CARHR104640	Cg006G2046700
OG0000492	CARHR164620	Cg002G0480000
OG0000492	CARHR126780	Cg005G1604600
OG0000492	CARHR133660	Cg005G1542600
OG0000494	CARHR162100	Cg002G0505000
OG0000495	CARHR065140, CARHR154580, CARHR065150, CARHR056910, CARHR262730, CARHR066640, CARHR066630, CARHR066650	Cg007G2505700
OG0000496	CARHR156440	Cg002G0550100
OG0000496	CARHR156450	Cg002G0550000, Cg002G0550200
OG0000496	CARHR156420	Cg002G0550400
OG0000496	CARHR156460	Cg002G0549900
OG0000497	CARHR065650	Cg007G2497600
OG0000497	CARHR088730	Cg004G1199900
OG0000497	CARHR044630	Cg006G1791500
OG0000499	CARHR026050	Cg006G2009700
OG0000499	CARHR096060, CARHR096040	Cg004G1270900
OG0000500	CARHR059540	Cg007G2437500
OG0000500	CARHR214170	Cg001G0350900
OG0000501	CARHR032270	Cg006G1943100
OG0000501	CARHR032280	Cg006G1943000
OG0000501	CARHR256050	Cg003G0770600
OG0000502	CARHR262940, CARHR263150, CARHR263140	Cg001G0361300, Cg001G0361000, Cg001G0361200
OG0000502	CARHR263120	Cg001G0361400, Cg001G0361500
OG0000506	CARHR272250, CARHR132920	Cg003G0974000, Cg004G1409000
OG0000506	CARHR107490	Cg005G1549700
OG0000506	CARHR206050	Cg008G2642900
OG0000509	CARHR215530	Cg001G0239400
OG0000509	CARHR223020	Cg006G1849600
OG0000510	CARHR261860, CARHR261870	Cg001G0374100
OG0000510	CARHR261890	Cg001G0373900
OG0000510	CARHR261880	Cg001G0374000
OG0000511	CARHR267150	Cg003G0925000
OG0000512	CARHR152700, CARHR270390	Cg002G0595100
OG0000513	CARHR183400	Cg008G2870400
OG0000514	CARHR052930, CARHR154020, CARHR216890, CARHR121700, CARHR104360	Cg003G0885900
OG0000514	CARHR260560	Cg007G2284800, Cg003G0886000
OG0000514	CARHR058790, CARHR151080, CARHR257980, CARHR216880, CARHR214550	Cg004G1365800, Cg002G0590900
OG0000517	CARHR196090	Cg008G2735300, Cg008G2734500
OG0000518	CARHR200680	Cg008G2691300
OG0000519	CARHR053020	Cg007G2307700
OG0000519	CARHR124150	Cg005G1626000, Cg005G1626100
OG0000520	CARHR012980	Cg006G2137100
OG0000521	CARHR278970	Cg003G0877500, Cg003G0829700, Cg003G1043200
OG0000522	CARHR210740	Cg008G2598200
OG0000522	CARHR083900	Cg004G1154500
OG0000523	CARHR117130	Cg005G1740000, Cg005G1739900
OG0000523	CARHR117080, CARHR117060	Cg005G1739500
OG0000524	CARHR254550	Cg003G0755700
OG0000524	CARHR254540	Cg003G0755600, Cg003G0755500
OG0000526	CARHR194280	Cg008G2751600
OG0000529	CARHR283970	Cg007G2309800
OG0000529	CARHR125180	Cg005G1616800
OG0000529	CARHR123630	Cg005G1629800
OG0000530	CARHR265700, CARHR265680	Cg003G0909800
OG0000530	CARHR265710	Cg003G0909900
OG0000531	CARHR188310	Cg008G2807300
OG0000531	CARHR188350	Cg008G2806900
OG0000535	CARHR023280	Cg006G2037200
OG0000535	CARHR168410, CARHR168430	Cg002G0443600
OG0000535	CARHR168400, CARHR168420	Cg002G0443700
OG0000536	CARHR215900	Cg001G0329600
OG0000537	CARHR082530	Cg004G1142700
OG0000537	CARHR184200	Cg008G2881500
OG0000537	CARHR082540	Cg004G1142800
OG0000539	CARHR122630, CARHR122640	Cg005G1640600
OG0000540	CARHR124730	Cg005G1622400
OG0000542	CARHR010580	Cg006G2159400
OG0000542	CARHR053260	Cg007G2309500
OG0000542	CARHR024780	Cg006G2023500
OG0000542	CARHR063060	Cg007G2470000
OG0000543	CARHR177670	Cg008G2953600
OG0000543	CARHR177610, CARHR177580	Cg008G2953900
OG0000543	CARHR177590	Cg008G2953800
OG0000544	CARHR152800, CARHR226650, CARHR225340	Cg001G0202500
OG0000546	CARHR140220	Cg005G1473900
OG0000547	CARHR138750, CARHR138760	Cg005G1493600
OG0000547	CARHR138720	Cg005G1493900
OG0000547	CARHR138740	Cg005G1493700
OG0000548	CARHR001950	Cg006G2240000
OG0000548	CARHR217760	Cg005G1754100
OG0000549	CARHR126970	Cg005G1602500
OG0000552	CARHR151270	Cg002G0582800, Cg002G0582700
OG0000553	CARHR101180	Cg004G1319500
OG0000554	CARHR253730, CARHR253720	Cg003G0748800, Cg003G0748900
OG0000555	CARHR221510, CARHR159840	Cg002G0524800
OG0000555	CARHR097090	Cg004G1279400
OG0000556	CARHR049900	Cg007G2282000
OG0000557	CARHR292760, CARHR285920	Cg005G1759000
OG0000557	CARHR257100, CARHR292750	Cg005G1759100
OG0000561	CARHR263090	Cg001G0361600
OG0000561	CARHR154070	Cg002G0623100
OG0000561	CARHR197820	Cg008G2719500
OG0000562	CARHR120180	Cg005G1666300
OG0000562	CARHR191090, CARHR155630	Cg008G2782500
OG0000563	CARHR124610, CARHR023850	Cg006G2032000
OG0000564	CARHR184330	Cg009G2987700, Cg008G2887400
OG0000564	CARHR171400	Cg002G0419100
OG0000564	CARHR140950	Cg005G1472300
OG0000565	CARHR011870	Cg006G2147600
OG0000566	CARHR292650, CARHR181100, CARHR181080	Cg008G2922700
OG0000567	CARHR054030	Cg001G0258600, Cg001G0258700
OG0000568	CARHR139410	Cg005G1487400
OG0000569	CARHR280390	Cg003G1056500
OG0000569	CARHR112890	Cg002G0527400
OG0000569	CARHR207730	Cg008G2627200
OG0000570	CARHR273100	Cg003G0982700, Cg003G0986400, Cg003G0982800
OG0000572	CARHR180450	Cg008G2913100
OG0000573	CARHR252450	Cg003G0860600, Cg003G0737400
OG0000579	CARHR076040	Cg004G1082100
OG0000579	CARHR274900	Cg003G1002100
OG0000580	CARHR124950, CARHR214280	Cg005G1618900
OG0000581	CARHR192500	Cg008G2768400
OG0000582	CARHR151600	Cg002G0587100
OG0000582	CARHR151610	Cg002G0587000
OG0000583	CARHR043730	Cg006G1800700
OG0000583	CARHR017500	Cg006G2094600
OG0000583	CARHR072060	Cg007G2556600
OG0000583	CARHR089730	Cg004G1209700
OG0000584	CARHR050810	Cg007G2288800
OG0000584	CARHR035310	Cg006G1880800
OG0000584	CARHR181990	Cg008G2909200
OG0000585	CARHR166660	Cg002G0459300, Cg002G0459100, Cg002G0458900, Cg002G0459500, Cg002G0458700
OG0000588	CARHR122770, CARHR122810, CARHR122760	Cg005G1638900
OG0000588	CARHR122730	Cg005G1639200
OG0000589	CARHR268550	Cg003G0940500
OG0000589	CARHR192830	Cg008G2765300
OG0000590	CARHR263610, CARHR263330	Cg001G0359300
OG0000590	CARHR263350	Cg001G0358800
OG0000590	CARHR263380, CARHR263360, CARHR263370	Cg001G0358700
OG0000591	CARHR059300	Cg007G2435900
OG0000591	CARHR234300	Cg001G0135900
OG0000591	CARHR268790	Cg003G0943100
OG0000592	CARHR072070	Cg007G2556700
OG0000592	CARHR235230	Cg001G0127500
OG0000593	CARHR071420	Cg007G2550300
OG0000593	CARHR094130	Cg006G1904600
OG0000593	CARHR034950	Cg004G1253200
OG0000595	CARHR037390	Cg006G1854400, Cg006G1854500
OG0000595	CARHR051860	Cg007G2297100
OG0000595	CARHR067250	Cg007G2511900
OG0000596	CARHR117940	Cg005G1743600
OG0000596	CARHR146780	Cg002G0669900
OG0000597	CARHR220380	Cg001G0269900, Cg002G0538700
OG0000597	CARHR152270, CARHR220390	Cg001G0269700
OG0000597	CARHR220370	Cg001G0270000
OG0000598	CARHR243420	Cg001G0049800
OG0000598	CARHR245210	Cg001G0032900
OG0000599	CARHR106570	Cg004G1398200
OG0000599	CARHR112530, CARHR247520	Cg001G0010300
OG0000600	CARHR079960	Cg004G1117400
OG0000600	CARHR002150	Cg006G2238000
OG0000600	CARHR186280	Cg008G2826000
