Orthogroup	Cardamine_hirsuta	Brassica_rapa
OG0000234	CARHR210320, CARHR095200, CARHR095190, CARHR100580, CARHR100650, CARHR100570, CARHR210300	XP_009110744.2
OG0000235	CARHR168030	XP_033147349.1
OG0000235	CARHR073970	XP_033143279.1
OG0000236	CARHR062590, CARHR062610	XP_033147566.1
OG0000236	CARHR000080, CARHR100230, CARHR102630	XP_009109227.1
OG0000237	CARHR099050	XP_009135994.1, XP_018513505.1, XP_033143227.1, XP_018513498.1, XP_009147171.1, XP_018515099.1, XP_009122925.1, XP_018514914.1
OG0000237	CARHR098530	XP_009135819.1
OG0000237	CARHR238210, CARHR097380	XP_033144214.1
OG0000238	CARHR064100, CARHR064090	XP_009105750.1, XP_009127828.1
OG0000238	CARHR064130	XP_009127830.1
OG0000238	CARHR064110	XP_033141574.1, XP_009127833.1
OG0000238	CARHR292540	XP_009115561.1
OG0000238	CARHR023530, CARHR023500, CARHR023520, CARHR023510	XP_009103193.1
OG0000239	CARHR218360	XP_033147475.1
OG0000241	CARHR228610	XP_009137217.1, XP_009135314.1
OG0000241	CARHR252730	XP_009114544.1
OG0000241	CARHR107520	XP_009134322.1
OG0000242	CARHR119540, CARHR119080, CARHR180810, CARHR264270, CARHR101660, CARHR102130, CARHR102230, CARHR102520	XP_009144622.1, XP_009114607.1
OG0000242	CARHR175670	XP_009151152.2, XP_033140482.1
OG0000243	CARHR028760	XP_009115238.1
OG0000243	CARHR028800, CARHR028770, CARHR028900, CARHR028820, CARHR028850	XP_009109661.1
OG0000244	CARHR251320, CARHR252330, CARHR252290	XP_009114492.1, XP_009108752.1, XP_009111248.1
OG0000244	CARHR251330, CARHR251340	XP_009111247.1
OG0000246	CARHR131170, CARHR131180	XP_009133099.1
OG0000246	CARHR131110	XP_009114411.2, XP_009141608.1
OG0000246	CARHR131140, CARHR131130, CARHR131150, CARHR131160	XP_009141607.1, XP_009133097.2, XP_009143554.2, XP_009143555.1
OG0000247	CARHR291820, CARHR217360, CARHR263700	XP_009119459.1
OG0000248	CARHR063130	XP_009105678.1, XP_009105679.1
OG0000248	CARHR215600	XP_009136507.1, XP_009101906.1
OG0000249	CARHR033120	XP_033128555.1
OG0000249	CARHR014080	XP_033143627.1, XP_033147635.1
OG0000249	CARHR029720	XP_009103624.1
OG0000250	CARHR252250	XP_009134330.1, XP_018510294.1
OG0000251	CARHR147300	XP_009123566.1
OG0000251	CARHR147330	XP_009123565.1
OG0000251	CARHR147340	XP_009121542.3
OG0000251	CARHR271060	XP_009132141.2
OG0000252	CARHR230420	XP_009126727.1, XP_009108914.1
OG0000252	CARHR048360, CARHR048350, CARHR048370	XP_033130758.1, XP_033130761.1, XP_033143449.1, XP_009112729.1
OG0000252	CARHR071040	XP_009128234.1, XP_009101726.1
OG0000253	CARHR083800, CARHR083820, CARHR083810	XP_033134270.1
OG0000253	CARHR210890	XP_009115390.1, XP_033143098.1
OG0000253	CARHR087080	XP_009135236.2, XP_009120551.1
OG0000253	CARHR000060, CARHR229590	XP_009123001.2, XP_009136338.1
OG0000254	CARHR290080	XP_009146804.1
OG0000256	CARHR092830, CARHR151680	XP_009107687.1
OG0000259	CARHR093470, CARHR093450	XP_033148595.1, XP_009146121.1, XP_009145915.1, XP_009146127.3, XP_033147082.1, XP_033148591.1, XP_009145913.2
OG0000260	CARHR247220	XP_009123569.1
OG0000260	CARHR149040	XP_009151941.1
OG0000260	CARHR247230	XP_009128105.1, XP_009101867.1
OG0000262	CARHR051080, CARHR046940	XP_033135357.1
OG0000262	CARHR046930	XP_009112794.2
OG0000265	CARHR033470, CARHR263710, CARHR257150, CARHR159730, CARHR113850	XP_033136496.1, XP_033143235.1, XP_033129398.1, XP_033134266.1, XP_009114824.2, XP_009108249.1
OG0000266	CARHR266780, CARHR224090, CARHR036480	XP_018510979.1
OG0000266	CARHR266730, CARHR253160	XP_033143114.1
OG0000269	CARHR273300	XP_009131977.2, XP_009120488.1
OG0000269	CARHR007130, CARHR007140, CARHR053220, CARHR122830	XP_009144371.1, XP_009118237.2
OG0000270	CARHR048080, CARHR051150, CARHR055290, CARHR048540, CARHR048090, CARHR048780	XP_033136803.1
OG0000273	CARHR266740	XP_033143602.1
OG0000273	CARHR284830, CARHR266760	XP_033147472.1
OG0000275	CARHR175770	XP_033128791.1, XP_009152161.2, XP_009152162.1, XP_009114077.2
OG0000275	CARHR041170, CARHR041160	XP_009109984.2, XP_009109983.2, XP_009127111.1
OG0000275	CARHR246950	XP_009109447.1, XP_018509849.2
OG0000279	CARHR031350, CARHR031360, CARHR177740, CARHR257320, CARHR177410, CARHR177420, CARHR152170, CARHR177900, CARHR221580, CARHR177780, CARHR177760, CARHR177770, CARHR178120, CARHR177310, CARHR177790, CARHR177800, CARHR178860, CARHR178130, CARHR180680	XP_009101629.1, XP_033136859.1
OG0000282	CARHR229020, CARHR229730	XP_009135671.1
OG0000282	CARHR229010, CARHR229580, CARHR229030, CARHR229040, CARHR229110, CARHR229050, CARHR229070, CARHR283650, CARHR229570	XP_033143298.1, XP_009126213.1
OG0000284	CARHR104190	XP_009121260.1
OG0000285	CARHR227980	XP_009134691.2
OG0000285	CARHR234950	XP_009137650.1, XP_009143289.2
OG0000286	CARHR178840	XP_009137794.1
OG0000289	CARHR126570, CARHR126060, CARHR126550, CARHR127010, CARHR253920, CARHR126990	XP_009133159.1
OG0000289	CARHR116010, CARHR127060	XP_009143948.1
OG0000294	CARHR197660	XP_033137553.1
OG0000294	CARHR058080	XP_033140065.1, XP_009105605.1, XP_033147233.1, XP_033141728.1
OG0000295	CARHR223360	XP_033135955.1
OG0000295	CARHR027470	XP_033136555.1
OG0000295	CARHR027480, CARHR027430	XP_033136554.1
OG0000295	CARHR100860	XP_033142265.1
OG0000296	CARHR285460, CARHR285480	XP_009120430.1, XP_033142716.1
OG0000296	CARHR272760, CARHR053670, CARHR272770	XP_009126729.2, XP_033141242.1, XP_009126731.2, XP_009145270.2, XP_033141241.1, XP_033141237.1
OG0000297	CARHR115150	XP_033139365.1, XP_033143414.1, XP_009124810.2, XP_033133917.1, XP_033139180.1, XP_033148272.1, XP_033139128.1, XP_033143391.1, XP_033134302.1, XP_033138901.1, XP_033143394.1, XP_033139071.1, XP_033139264.1, XP_033139331.1, XP_033138900.1, XP_033131794.1, XP_033129362.1, XP_033138991.1, XP_033137951.1
OG0000298	CARHR033100	XP_009151477.1, XP_009105682.1
OG0000298	CARHR033050	XP_009114790.1
OG0000301	CARHR139910, CARHR139920	XP_009117672.2, XP_009117388.2, XP_009117355.1, XP_009140859.2, XP_018513864.2, XP_033132454.1, XP_009140683.1, XP_009111443.1
OG0000304	CARHR253260, CARHR253390	XP_009138558.1
OG0000304	CARHR135560	XP_009133433.2
OG0000306	CARHR213950, CARHR041780	XP_033131398.1, XP_033131015.1
OG0000307	CARHR220080	XP_033136642.1
OG0000307	CARHR219950, CARHR112870, CARHR216070, CARHR057800, CARHR216060, CARHR216110	XP_033140341.1
OG0000308	CARHR180240	XP_009101789.1
OG0000308	CARHR180250	XP_009123895.1
OG0000308	CARHR180280	XP_033136159.1, XP_009101973.1, XP_033136503.1, XP_033136557.1, XP_033136506.1, XP_033136273.1, XP_009123893.1, XP_009123946.2, XP_009113997.2, XP_009101790.1, XP_009123889.1
OG0000309	CARHR007730, CARHR204750	XP_009144204.2
OG0000313	CARHR135320	XP_033146452.1
OG0000313	CARHR111270	XP_009117175.1
OG0000314	CARHR006310	XP_018511257.1, XP_033137289.1, XP_033134239.1, XP_033145454.1
OG0000316	CARHR057270	XP_009116708.1
OG0000318	CARHR062770, CARHR062740	XP_009106691.2
OG0000318	CARHR016600	XP_009134636.2
OG0000318	CARHR004290	XP_033138191.1
OG0000321	CARHR193110, CARHR193130	XP_009120857.1
OG0000321	CARHR055410	XP_033141348.1, XP_009126388.2
OG0000322	CARHR259720	XP_009115170.1, XP_033144288.1, XP_009126872.2, XP_009109521.1, XP_009143396.1
OG0000323	CARHR018220	XP_033134008.1, XP_033133188.1
OG0000323	CARHR018200	XP_033137191.1
OG0000325	CARHR004130	XP_009111083.2, XP_009119258.1, XP_009118621.1
OG0000325	CARHR127110	XP_009143895.1, XP_009132911.1
OG0000326	CARHR083130	XP_009108045.2
OG0000326	CARHR112900	XP_009131164.1, XP_033134805.1
OG0000327	CARHR089970	XP_009140412.1
OG0000327	CARHR226470	XP_009132950.1
OG0000329	CARHR220880	XP_009107789.1
OG0000329	CARHR263560, CARHR263570	XP_009113441.1, XP_009140172.1
OG0000330	CARHR065890, CARHR065920, CARHR065910, CARHR065900	XP_009106486.2, XP_009105952.1
OG0000330	CARHR065880	XP_009104838.1, XP_009104837.1, XP_009105951.1, XP_009127959.1
OG0000331	CARHR249810	XP_009134472.1, XP_009111338.2
OG0000331	CARHR092710	XP_009135526.2, XP_009114068.1
OG0000331	CARHR131330	XP_009133101.1
OG0000331	CARHR142440	XP_009124482.1
OG0000332	CARHR050960, CARHR050950, CARHR055150	XP_018510130.1, XP_009104693.1
OG0000332	CARHR050930, CARHR051060, CARHR050990, CARHR051100, CARHR051090, CARHR051110, CARHR051120, CARHR050970, CARHR050980, CARHR050860	XP_033133452.1, XP_018510244.1
OG0000336	CARHR054330, CARHR054520, CARHR009570, CARHR009660, CARHR183900	XP_009113354.1
OG0000341	CARHR038710, CARHR038690, CARHR038330	XP_009133284.1
OG0000341	CARHR038610	XP_009120003.1, XP_009113338.1
OG0000341	CARHR021380, CARHR021360	XP_033142842.1, XP_033140992.1
OG0000342	CARHR092860	XP_018514306.1, XP_033145144.1, XP_033146876.1, XP_033132405.1, XP_009123139.3
OG0000344	CARHR292150	XP_033135917.1
OG0000344	CARHR099040	XP_009131723.1, XP_009121040.1
OG0000344	CARHR011460	XP_018509673.2, XP_033134684.1, XP_018510505.2
OG0000345	CARHR203880, CARHR006290	XP_009131113.1, XP_009125366.1
OG0000345	CARHR003600, CARHR203870	XP_009111117.2, XP_009118657.1, XP_009119322.1
OG0000346	CARHR163180	XP_009103856.1
OG0000346	CARHR147230	XP_009129561.1, XP_009152070.1
OG0000346	CARHR147220	XP_009152071.1
OG0000346	CARHR163190	XP_009116024.1
OG0000346	CARHR163200	XP_009116022.1
OG0000347	CARHR141230	XP_009133759.2, XP_009142386.2
OG0000347	CARHR171770	XP_009138772.2, XP_009116806.2
OG0000347	CARHR000730	XP_033134760.1, XP_009119712.2
OG0000347	CARHR248520	XP_009134562.1
OG0000349	CARHR273130	XP_018510745.1
OG0000349	CARHR273200, CARHR273170, CARHR273210, CARHR273220	XP_009126681.1
OG0000350	CARHR097870	XP_009132499.1, XP_009145438.1, XP_009145263.1, XP_009145440.1, XP_009145439.2, XP_009109255.2, XP_009109273.1
OG0000355	CARHR274100	XP_009120577.1, XP_033140106.1, XP_033140107.1, XP_009126602.1
OG0000355	CARHR095150	XP_033147125.1
OG0000355	CARHR121680, CARHR121660, CARHR121670, CARHR121720	XP_009140925.1
OG0000356	CARHR117170, CARHR178010	XP_033145333.1, XP_009140573.2
OG0000356	CARHR117150	XP_033136684.1
OG0000358	CARHR041650, CARHR259760	XP_033133366.1, XP_033133367.1, XP_033133363.1
OG0000358	CARHR041640	XP_009144939.2, XP_033148500.1, XP_033148501.1, XP_033148499.1
OG0000359	CARHR267340	XP_033137968.1, XP_009127112.1
OG0000359	CARHR235360	XP_009109130.1, XP_009137679.1
OG0000359	CARHR235380	XP_009137683.1, XP_009143792.1, XP_009109128.1
OG0000359	CARHR235370	XP_009109129.1, XP_009137680.1, XP_033144141.1, XP_009143743.1
OG0000362	CARHR266430, CARHR150180	XP_033141849.1
OG0000363	CARHR119900	XP_009140448.1, XP_009140449.1
OG0000365	CARHR025550	XP_033137302.1
OG0000365	CARHR227340	XP_009133978.1
OG0000365	CARHR025540, CARHR025530	XP_009115359.1
OG0000367	CARHR198280, CARHR198270, CARHR253970, CARHR024610	XP_009103131.2
OG0000368	CARHR154970	XP_009149970.1
OG0000369	CARHR293630, CARHR283580, CARHR058390, CARHR059500, CARHR186430, CARHR116680	XP_033133710.1, XP_009107578.2, XP_033128024.1
OG0000369	CARHR221010	XP_009151512.2, XP_033129712.1
OG0000370	CARHR033610, CARHR100280, CARHR100270, CARHR288610, CARHR033580, CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580	XP_009102534.1
OG0000376	CARHR051720	XP_009103926.1, XP_009103955.1
OG0000377	CARHR245750	XP_009138491.1
OG0000377	CARHR058550, CARHR058530, CARHR058590, CARHR245740	XP_009136876.1
OG0000377	CARHR245730	XP_009138490.1, XP_009136992.1
OG0000379	CARHR144670	XP_009101283.1, XP_009114212.1
OG0000379	CARHR164050	XP_018514158.2
OG0000379	CARHR144630	XP_009129179.1
OG0000380	CARHR157270	XP_009121314.2, XP_009121239.3
OG0000380	CARHR036840, CARHR118680, CARHR285940, CARHR183820, CARHR273750, CARHR273860	XP_033137987.1, XP_033138021.1, XP_033133201.1, XP_033142420.1, XP_033142421.1, XP_009120537.2
OG0000381	CARHR079970	XP_033132113.1
OG0000382	CARHR250680, CARHR250610	XP_009144569.1, XP_009134433.1, XP_009134432.1
OG0000382	CARHR131810	XP_009143456.1, XP_009133202.2
OG0000383	CARHR164490, CARHR164480	XP_033145569.1, XP_033146020.1, XP_033136302.1, XP_033131973.1
OG0000384	CARHR174500, CARHR174480, CARHR174510	XP_033141447.1
OG0000384	CARHR174490, CARHR089510	XP_009128918.1, XP_033141448.1, XP_009128915.1, XP_033141010.1, XP_033141449.1
OG0000385	CARHR116890	XP_033141740.1
OG0000388	CARHR092870, CARHR151230	XP_009145769.1
OG0000388	CARHR095050	XP_018514444.2, XP_009111665.1
OG0000389	CARHR179630, CARHR179650, CARHR274280, CARHR274270, CARHR270410, CARHR105990, CARHR152840, CARHR152780, CARHR270430, CARHR270420, CARHR270400, CARHR270450	XP_009127252.1
OG0000390	CARHR022710	XP_009145349.1
OG0000390	CARHR022740	XP_009103242.1
OG0000390	CARHR022730	XP_009110142.2, XP_009145344.1
OG0000390	CARHR022720	XP_009145345.1
OG0000390	CARHR022750	XP_009103240.1
OG0000391	CARHR066340, CARHR066300, CARHR066320, CARHR066310, CARHR066330, CARHR066290, CARHR066360	XP_009105992.1, XP_033131151.1, XP_033131152.1
OG0000391	CARHR196560	XP_009131550.1, XP_009126130.1, XP_009121469.1
OG0000391	CARHR084950	XP_009146838.2
OG0000392	CARHR017550	XP_009117729.1
OG0000392	CARHR017540	XP_009117731.1, XP_009149139.1
OG0000392	CARHR185400, CARHR216970, CARHR232710	XP_009137512.1, XP_009139101.2, XP_018508332.1, XP_009109218.1, XP_009109221.2, XP_009109219.2
OG0000393	CARHR263220	XP_009129904.1, XP_009140209.1
OG0000393	CARHR103170	XP_009125150.1
OG0000394	CARHR043000	XP_009107019.1, XP_009147659.1
OG0000394	CARHR090630	XP_033148608.1
OG0000395	CARHR014460	XP_009110562.1, XP_009117938.1
OG0000396	CARHR119440	XP_033130946.1, XP_033139810.1, XP_033141070.1, XP_033134328.1, XP_009129529.2, XP_009136048.2, XP_033134357.1, XP_033134376.1, XP_033139276.1
OG0000397	CARHR106550, CARHR107430	XP_033132278.1, XP_033132607.1, XP_033148331.1
OG0000398	CARHR101890	XP_009138228.1, XP_033142291.1, XP_009117693.2, XP_033148601.1, XP_009108634.1
OG0000399	CARHR001910	XP_009111320.1, XP_009134447.1
OG0000399	CARHR009120	XP_009110844.1, XP_009148170.1
OG0000402	CARHR289020	XP_018508882.1
OG0000402	CARHR177820, CARHR292110, CARHR292450, CARHR289650, CARHR289030	XP_018508139.1, XP_018508140.1
OG0000403	CARHR251840	XP_033135858.1, XP_009134347.1
OG0000404	CARHR235030	XP_033135737.1, XP_018512240.1, XP_033128395.1, XP_033143511.1, XP_009107590.1
OG0000405	CARHR089280	XP_009135388.1
OG0000405	CARHR089240	XP_033142298.1
OG0000405	CARHR275230	XP_009136480.1
OG0000405	CARHR203560	XP_033128163.1, XP_009116816.1, XP_009116847.1
OG0000406	CARHR273440, CARHR007590	XP_009118420.1
OG0000406	CARHR123820, CARHR154410	XP_009148016.2, NP_001288842.1, XP_009126644.1, XP_009110929.1, XP_009131965.1
OG0000407	CARHR005930, CARHR002610, CARHR002600, CARHR025430, CARHR142610	XP_009129664.1
OG0000407	CARHR011680	XP_033133931.1
OG0000409	CARHR028100	XP_009113642.2
OG0000409	CARHR028080, CARHR028050	XP_009102895.1, XP_009102892.1
OG0000410	CARHR229400	XP_033144148.1
OG0000410	CARHR253620	XP_033142113.1
OG0000411	CARHR117550, CARHR117600	XP_009117228.1, XP_009140655.2, XP_033145771.1, XP_033145769.1
OG0000412	CARHR196640	XP_009121474.1, XP_009126124.1
OG0000412	CARHR215260	XP_009139734.1
OG0000412	CARHR292180	XP_009127474.2
OG0000412	CARHR093170	XP_009113719.2, XP_009145973.2, XP_009135551.1
OG0000413	CARHR088360, CARHR088350	XP_009117592.1
OG0000413	CARHR044870	XP_009107087.1
OG0000413	CARHR088340	XP_009117606.1, XP_009117615.1
OG0000414	CARHR049420	XP_009113073.1
OG0000414	CARHR105130, CARHR106410	XP_009112260.2
OG0000414	CARHR221890	XP_009107833.1, XP_009147527.2, XP_009144715.2
OG0000414	CARHR098010	XP_009135778.2
OG0000415	CARHR286360	XP_033141982.1, XP_009119510.2, XP_033131296.1, XP_033131037.1, XP_033137062.1, XP_033137932.1, XP_033130584.1, XP_033133221.1
OG0000419	CARHR129410	XP_009141477.1, XP_009141476.1
OG0000419	CARHR133760	XP_009133639.1, XP_009133243.2, XP_009133273.1
OG0000420	CARHR137680	XP_018514613.1
OG0000421	CARHR265630	XP_009119805.1
OG0000424	CARHR267950	XP_009119993.1
OG0000424	CARHR234870	XP_009143223.1
OG0000424	CARHR041080	XP_009107182.1, XP_009144926.1
OG0000424	CARHR096480	XP_009145600.2, XP_009110281.1
OG0000425	CARHR206570, CARHR180690	XP_018512945.2, XP_033144162.1, XP_033144134.1
OG0000426	CARHR032340, CARHR136030	XP_009107627.2
OG0000426	CARHR182090	XP_009120084.1
OG0000429	CARHR054890, CARHR168810	XP_009138961.1, XP_009105539.1
OG0000429	CARHR168790	XP_033136010.1, XP_009138964.1, XP_018509646.2, XP_033136040.1, XP_009117192.2
OG0000430	CARHR252910	XP_009114557.1, XP_009144513.1
OG0000430	CARHR103290	XP_009136176.1
OG0000431	CARHR051440	XP_009113233.1
OG0000432	CARHR038790, CARHR038780, CARHR038820	XP_009113858.2
OG0000432	CARHR227030, CARHR227040, CARHR227060, CARHR227020	XP_033142746.1
OG0000434	CARHR291870	XP_033145964.1, XP_033131420.1
OG0000434	CARHR243780, CARHR243790	XP_033132655.1, XP_009121420.1
OG0000434	CARHR034080, CARHR061160	XP_009130772.1, XP_009130770.1
OG0000436	CARHR273490	XP_009120511.2, XP_018512380.1, XP_018513341.2
OG0000436	CARHR273500	XP_009126640.1, XP_009131961.1
OG0000437	CARHR270460	XP_009126926.1, XP_009132186.2, XP_009142069.1, XP_009120181.1
OG0000437	CARHR110190	XP_009117525.1, XP_009112624.1
OG0000439	CARHR179040, CARHR206880	XP_009122220.1, XP_033145038.1
OG0000440	CARHR286040, CARHR286140, CARHR286080, CARHR286060, CARHR286070, CARHR085380	XP_033147225.1
OG0000442	CARHR275070	XP_033142403.1
OG0000442	CARHR142770	XP_033136091.1, XP_033131564.1, XP_033143616.1
OG0000442	CARHR172740, CARHR054380, CARHR261710	XP_009139999.1
OG0000443	CARHR240310	XP_009126072.2
OG0000443	CARHR115900	XP_009140677.1, XP_009117057.1
OG0000443	CARHR202110	XP_009121978.2
OG0000443	CARHR188110	XP_033129927.1, XP_009129964.1
OG0000444	CARHR125020	XP_009132781.2, XP_009144211.1
OG0000444	CARHR169860	XP_009116612.1, XP_009138911.1, XP_009104208.2
OG0000444	CARHR005550	XP_009119097.1
OG0000444	CARHR005540	XP_009111012.1
OG0000445	CARHR189790	XP_009151636.1, XP_009150903.1, XP_009141711.1, XP_009130101.1
OG0000446	CARHR190860, CARHR190870	XP_009131886.1, XP_009126560.1, XP_033140101.1
OG0000446	CARHR148780	XP_033140145.1, XP_018512437.1
OG0000447	CARHR130390, CARHR206830, CARHR086060	XP_033144021.1, XP_009143612.1, XP_009133065.1, XP_009141564.1, XP_033143082.1, XP_033143081.1, XP_009122218.1, XP_018511274.2, XP_009146712.2, XP_009115956.1
OG0000448	CARHR292580, CARHR292570	XP_033129766.1, XP_033129588.1, XP_033135089.1, XP_009111595.2
OG0000448	CARHR292620	XP_033140725.1, XP_009151889.2
OG0000449	CARHR169300, CARHR169310	XP_009132838.1, XP_009117247.1
OG0000450	CARHR150940	XP_009149025.1
OG0000450	CARHR215210	XP_009147850.2, XP_033128437.1, XP_009147820.2, XP_033128691.1, XP_009147849.2
OG0000451	CARHR228900	XP_009108545.1
OG0000451	CARHR052700	XP_009118234.2, XP_009133825.1
OG0000457	CARHR078580, CARHR127370, CARHR003820	XP_009119294.2, XP_009111101.1, XP_009118642.1
OG0000458	CARHR028400	XP_033135907.1, XP_009102881.1
OG0000458	CARHR028420	XP_009107294.1, XP_009107292.1
OG0000459	CARHR108900	XP_033132465.1
OG0000459	CARHR219840	XP_033137991.1
OG0000460	CARHR088190	XP_009146482.1, XP_009124752.1
OG0000460	CARHR270190	XP_009126933.1
OG0000460	CARHR233890	XP_009137587.1, XP_009142182.1
OG0000463	CARHR287270	XP_009145136.1
OG0000463	CARHR155360	XP_009150246.1
OG0000466	CARHR284350	XP_009121727.2
OG0000467	CARHR274050	XP_033140439.1, XP_009129941.2, XP_009129939.2
OG0000468	CARHR138480	XP_033131395.1
OG0000468	CARHR134960, CARHR061710	XP_009151173.1
OG0000469	CARHR176200, CARHR225580, CARHR169080	XP_009132184.1, XP_009136954.1, XP_009138940.1, XP_009128823.1, XP_033136050.1, XP_033136881.1, XP_009101572.1
OG0000470	CARHR240060	XP_033141660.1
OG0000471	CARHR219700, CARHR219720	XP_033146596.1
OG0000471	CARHR219800	XP_033132441.1, XP_033134615.1, XP_009139580.1, XP_033130451.1, XP_009148518.2, XP_033148522.1, XP_009148596.2
OG0000473	CARHR000120	XP_009118866.2
OG0000474	CARHR003630	XP_009118655.1, XP_009111114.1, XP_033138282.1
OG0000474	CARHR180040	XP_018515195.1
OG0000474	CARHR110220, CARHR252030, CARHR110210	XP_009114869.1
OG0000475	CARHR219220	XP_009123373.2, XP_009139614.1
OG0000475	CARHR050610	XP_009105150.1, XP_009113245.1, XP_009113119.1
OG0000476	CARHR186490, CARHR186690	XP_009105602.1, XP_033134477.1, XP_033134406.1, XP_033134327.1
OG0000477	CARHR276320	XP_009130224.1
OG0000477	CARHR145200	NP_001288862.1, XP_009129126.1
OG0000477	CARHR014840	XP_009148815.1, XP_009110545.1, XP_009117904.1
OG0000481	CARHR284150	XP_009102845.1, XP_009138576.1, XP_018510444.2
OG0000481	CARHR010120	XP_009148321.2
OG0000481	CARHR010110	XP_009148319.2, XP_009148320.2, XP_009118279.2, XP_009118276.2, XP_009118278.1
OG0000482	CARHR065170, CARHR065180	XP_009127923.1, XP_009105889.1
OG0000482	CARHR065160	XP_009127921.1, NP_001288806.1
