Orthogroup	Conringia_planisiliqua	Alyssum_gmelinii
OG0000099	CP18_g11891_DN2_SP0_c.t1, CP6_g9312_DN3_SP0_c.t1	Ag056G4934400
OG0000100	CP2_g48891_DN3_SP0_c.t1	Ag002G0112700, Ag063G5079400
OG0000101	CP22_g17341_DN3_SP0_c.t1	Ag024G2897100, Ag015G2244100, Ag015G2195700, Ag037G4126400, Ag017G2433300, Ag013G1679700
OG0000102	CP5_g1424_DN3_SP0_c.t1	Ag016G2365900, Ag016G2370500, Ag016G2369900
OG0000105	CP12_g31635_DN1_SP0_c.t1	Ag014G1812600, Ag011G1082500, Ag011G1083100, Ag011G1082700, Ag011G1082400
OG0000105	CP2_g49355_DN1_SP0_c.t1	Ag016G2303900
OG0000105	CP2_g50540_DN2_SP0_c.t1	Ag066G5152800
OG0000107	CP7_g44362_DN3_SP0_c.t1, CP7_g44349_DN3_SP0_c.t1	Ag014G1858900
OG0000107	CP6_g8709_DN3_SP0_c.t1	Ag014G2148700
OG0000115	CP25_g55879_DN1_SP0_c.t1, CP29_g22137_DN2_SP0_c.t1, CP6_g9543_DN2_SP0_c.t1, CP4_g26131_DN2_SP0_c.t1	Ag032G3465800
OG0000115	CP29_g22135_DN2_SP0_c.t1	Ag043G4458700
OG0000116	CP6_g8031_DN3_SP0_c.t1, CP59_g6664_DN1_SP0_c.t1	Ag078G5379100
OG0000117	CP7_g45428_DN3_SP0_c.t1	Ag088G5442700
OG0000117	CP7_g45420_DN3_SP0_c.t1	Ag018G2454400, Ag018G2459300
OG0000117	CP7_g45419_DN3_SP0_c.t1	Ag088G5431700
OG0000117	CP7_g45418_DN3_SP0_c.t1	Ag022G2713800, Ag018G2459500, Ag018G2459700
OG0000120	CP22_g17665_DN2_SP0_c.t1	Ag001G0032000
OG0000121	CP8_g52256_DN3_SP0_c.t1	Ag020G2575400, Ag058G4990100, Ag040G4352400, Ag036G4114000, Ag004G0594400, Ag020G2574400, Ag013G1341000, Ag013G1341700, Ag048G4606800, Ag021G2626200, Ag030G3125100, Ag022G2663000, Ag013G1681600, Ag022G2636200
OG0000121	CP17_g5913_DN2_SP0_c.t1, CP17_g5918_DN2_SP0_c.t1	Ag038G4148800, Ag002G0147900
OG0000122	CP8_g53621_DN3_SP0_c.t1, CP8_g53620_DN3_SP0_c.t1	Ag004G0720700
OG0000122	CP8_g53627_DN3_SP0_c.t1	Ag004G0718500
OG0000124	CP92_g51792_DN1_SP0_c.t1	Ag031G3394500
OG0000124	CP6_g8263_DN1_SP0_c.t1, CP14_g23406_DN1_SP0_c.t1	Ag049G4732800
OG0000124	CP5_g3274_DN3_SP0_c.t1, CP16_g55714_DN1_SP0_c.t1, CP18_g12101_DN3_SP0_c.t1	Ag019G2494200
OG0000125	CP4_g25846_DN3_SP0_c.t1	Ag013G1612600
OG0000127	CP8_g54114_DN3_SP0_c.t1	Ag004G0605400
OG0000127	CP3_g13990_DN2_SP0_c.t1	Ag031G3386800, Ag039G4310500
OG0000127	CP3_g14838_DN3_SP0_c.t1, CP8_g54018_DN3_SP0_c.t1, CP3_g14833_DN3_SP0_c.t1, CP4_g25869_DN3_SP0_c.t1	Ag013G1609800
OG0000128	CP3_g13458_DN3_SP0_c.t1	Ag031G3246700
OG0000129	CP10_g42426_DN3_SP0_c.t1, CP14_g22722_DN3_SP0_c.t1	Ag013G1553100, Ag013G1550500, Ag013G1552900, Ag016G2401500, Ag013G1550300
OG0000130	CP2_g49700_DN3_SP0_c.t1	Ag074G5269900
OG0000136	CP18_g12237_DN1_SP0_c.t1	Ag013G1519100, Ag024G2872900
OG0000136	CP20_g4089_DN2_SP0_c.t1, CP5_g3095_DN2_SP0_c.t1	Ag033G3633700, Ag006G0798400, Ag020G2576300, Ag039G4209200, Ag033G3590600, Ag012G1284000
OG0000136	CP14_g23760_DN1_SP0_c.t1	Ag002G0180300
OG0000136	CP15_g36148_DN1_SP0_c.t1	Ag014G2176200
OG0000140	CP12_g31007_DN2_SP0_c.t1	Ag027G3064900
OG0000140	CP5_g2106_DN1_SP0_c.t1	Ag039G4233000
OG0000140	CP12_g31264_DN1_SP0_c.t1, CP12_g31008_DN1_SP0_c.t1	Ag014G2136000
OG0000148	CP7_g45047_DN1_SP0_c.t1	Ag013G1622400, Ag034G3735700
OG0000150	CP15_g34449_DN2_SP0_c.t1	Ag002G0131000, Ag068G5224900, Ag025G2934900
OG0000154	CP1_g38036_DN1_SP0_c.t1, CP1_g38035_DN2_SP0_c.t1, CP1_g38037_DN3_SP0_c.t1	Ag001G0045800
OG0000154	CP6_g7266_DN3_SP0_c.t1	Ag053G4872200
OG0000154	CP1_g38028_DN2_SP0_c.t1, CP1_g37974_DN3_SP0_c.t1	Ag001G0045400, Ag001G0045500, Ag001G0045200, Ag001G0045100, Ag001G0045300, Ag001G0049100, Ag002G0262200
OG0000155	CP10_g43760_DN1_SP0_c.t1	Ag083G5410000, Ag013G1376100, Ag034G3868600, Ag022G2729400, Ag031G3154900, Ag013G1368700, Ag016G2361100, Ag067G5183100
OG0000155	CP6_g9735_DN1_SP0_c.t1, CP14_g23761_DN2_SP0_c.t1, CP6_g8038_DN2_SP0_c.t1, CP15_g35374_DN3_SP0_c.t1, CP13_g20570_DN1_SP0_c.t1	Ag013G1584700
OG0000158	CP4_g24795_DN1_SP0_c.t1	Ag014G1900800
OG0000159	CP8_g52981_DN3_SP0_c.t1	Ag031G3375100, Ag031G3302200, Ag051G4815400, Ag067G5173200, Ag004G0645100, Ag031G3375200
OG0000159	CP1_g40026_DN2_SP0_c.t1, CP46_g6624_DN3_SP0_c.t1, CP18_g11985_DN2_SP0_c.t1	Ag011G1125800, Ag002G0098700, Ag002G0120500
OG0000159	CP16_g55355_DN3_SP0_c.t1	Ag002G0124600
OG0000160	CP10_g43624_DN3_SP8_c.t1	Ag042G4405700
OG0000160	CP5_g984_DN3_SP8_c.t1	Ag068G5221600
OG0000160	CP8_g53733_DN3_SP8_c.t1	Ag004G0692900
OG0000160	CP9_g29643_DN3_SP8_c.t1	Ag048G4572800
OG0000161	CP2_g49800_DN1_SP0_c.t1	Ag015G2193300, Ag055G4906800
OG0000162	CP4_g25433_DN2_SP0_c.t1	Ag013G1672500
OG0000163	CP14_g22654_DN2_SP0_c.t1	Ag042G4391500, Ag038G4161600
OG0000164	CP35_g52063_DN2_SP0_c.t1, CP5_g3147_DN2_SP0_c.t1, CP5_g3037_DN1_SP0_c.t1	Ag025G2923700, Ag048G4709500
OG0000164	CP35_g52064_DN1_SP0_c.t1, CP15_g35652_DN2_SP0_c.t1, CP28_g34015_DN2_SP0_c.t1	Ag006G0821000
OG0000167	CP12_g30688_DN2_SP0_c.t1	Ag003G0383500, Ag003G0383700
OG0000171	CP8_g53294_DN3_SP8_c.t1	Ag020G2575200
OG0000171	CP13_g19098_DN3_SP8_c.t1	Ag024G2869500
OG0000171	CP10_g43893_DN3_SP8_c.t1	Ag044G4495800
OG0000171	CP8_g53599_DN3_SP8_c.t1	Ag004G0721800
OG0000171	CP10_g42832_DN3_SP8_c.t1	Ag014G1883300
OG0000171	CP5_g1205_DN3_SP7_c.t1	Ag010G1018000
OG0000172	CP6_g7882_DN2_SP0_c.t1	Ag033G3608500, Ag022G2765300
OG0000172	CP20_g4161_DN1_SP0_c.t1	Ag004G0550900
OG0000173	CP5_g175_DN2_SP0_c.t1	Ag011G1059500
OG0000174	CP8_g52236_DN2_SP0_c.t1, CP29_g21958_DN3_SP0_c.t1, CP45_g22359_DN3_SP0_c.t1, CP8_g52687_DN2_SP0_c.t1, CP8_g54530_DN3_SP0_c.t1, CP5_g1847_DN2_SP0_c.t1	Ag014G1989900, Ag018G2446300, Ag039G4332400, Ag034G3903300, Ag031G3411400, Ag027G3023200
OG0000175	CP9_g28660_DN3_SP6_c.t1	Ag034G4063600
OG0000175	CP11_g32500_DN3_SP8_c.t1	Ag013G1441100
OG0000175	CP2_g49264_DN3_SP7_c.t1	Ag002G0234800
OG0000175	CP3_g13159_DN3_SP8_c.t1	Ag003G0294400
OG0000177	CP7_g45651_DN3_SP1_c.t1	Ag034G3998800
OG0000177	CP9_g29342_DN3_SP0_c.t1	Ag004G0483700
OG0000178	CP11_g31843_DN3_SP0_c.t1	Ag066G5144100, Ag066G5143400
OG0000183	CP5_g1726_DN3_SP8_c.t1	Ag061G5037800
OG0000183	CP3_g13675_DN3_SP8_c.t1, CP4_g24609_DN3_SP8_c.t1	Ag031G3311200
OG0000183	CP8_g54208_DN3_SP5_c.t1, CP3_g15618_DN3_SP5_c.t1	Ag004G0583300
OG0000183	CP4_g26440_DN3_SP8_c.t1	Ag013G1588300
OG0000184	CP12_g30564_DN3_SP0_c.t1	Ag027G3046700, Ag027G3046000
OG0000187	CP7_g44449_DN3_SP0_c.t1	Ag034G3783000
OG0000189	CP10_g43894_DN3_SP5_c.t1	Ag044G4495700
OG0000189	CP9_g29229_DN3_SP8_c.t1, CP7_g45756_DN3_SP8_c.t1	Ag048G4687900
OG0000191	CP20_g4066_DN2_SP0_c.t1, CP56_g20992_DN1_SP0_c.t1	Ag033G3514800, Ag031G3293800, Ag052G4855700, Ag004G0666500, Ag022G2668400, Ag011G1171900, Ag015G2179500, Ag002G0258300
OG0000192	CP1_g37670_DN3_SP0_c.t1, CP2_g49912_DN3_SP0_c.t1	Ag050G4764200
OG0000193	CP7_g44707_DN2_SP0_c.t1	Ag014G2033900
OG0000193	CP3_g15012_DN3_SP0_c.t1, CP3_g15010_DN3_SP0_c.t1, CP3_g15011_DN3_SP0_c.t1	Ag014G2096100, Ag014G2096200, Ag014G2036800, Ag034G3813900
OG0000196	CP19_g17880_DN3_SP0_c.t1	Ag048G4575400
OG0000197	CP6_g6857_DN3_SP0_c.t1	Ag001G0061800, Ag032G3452100, Ag033G3647000, Ag033G3646800
OG0000197	CP6_g6856_DN2_SP0_c.t1	Ag033G3647600, Ag033G3647500
OG0000198	CP13_g19662_DN3_SP0_c.t1, CP13_g19663_DN3_SP3_c.t1	Ag027G3046500
OG0000198	CP1_g37803_DN3_SP1_c.t1	Ag034G3876100, Ag034G3875700, Ag034G3875800, Ag034G3876300, Ag034G3876400
OG0000198	CP1_g37802_DN3_SP1_c.t1	Ag034G3875600
OG0000198	CP19_g18287_DN3_SP0_c.t1	Ag034G3844000, Ag033G3487200, Ag077G5316000
OG0000200	CP7_g44995_DN1_SP0_c.t1	Ag034G3715400
OG0000203	CP3_g13515_DN3_SP0_c.t1	Ag031G3270000
OG0000204	CP9_g27994_DN2_SP0_c.t1, CP8_g52457_DN3_SP0_c.t1, CP56_g20964_DN3_SP0_c.t1, CP36_g51007_DN2_SP0_c.t1, CP12_g31425_DN3_SP0_c.t1, CP9_g27948_DN3_SP0_c.t1, CP7_g44316_DN3_SP0_c.t1, CP2_g49631_DN2_SP0_c.t1, CP15_g35165_DN2_SP0_c.t1, CP12_g31178_DN3_SP0_c.t1, CP17_g5491_DN3_SP0_c.t1, CP17_g5591_DN3_SP0_c.t1, CP6_g8837_DN3_SP0_c.t1	Ag033G3617000, Ag034G3918800, Ag013G1736600, Ag015G2272000
OG0000204	CP1_g40641_DN3_SP0_c.t1, CP4_g26157_DN2_SP0_c.t1, CP1_g41250_DN3_SP0_c.t1, CP2_g50358_DN3_SP0_c.t1, CP8_g52998_DN3_SP0_c.t1, CP2_g50737_DN3_SP0_c.t1, CP3_g15374_DN2_SP0_c.t1, CP1_g40176_DN3_SP0_c.t1, CP6_g7778_DN2_SP0_c.t1, CP21_g10919_DN3_SP0_c.t1, CP16_g55451_DN3_SP0_c.t1, CP4_g26309_DN3_SP0_c.t1, CP18_g12006_DN3_SP0_c.t1, CP25_g56008_DN3_SP0_c.t1, CP15_g35752_DN3_SP0_c.t1, CP14_g23532_DN3_SP0_c.t1	Ag014G2066700, Ag014G2066900, Ag063G5082200, Ag054G4879200, Ag002G0110300, Ag051G4830700, Ag050G4746200, Ag047G4540300, Ag011G1167800, Ag027G3053300
OG0000205	CP18_g11804_DN1_SP0_c.t1, CP1_g40979_DN1_SP0_c.t1, CP104_g20849_DN3_SP0_c.t1	Ag031G3396600
OG0000205	CP1_g41139_DN2_SP0_c.t1	Ag012G1335200
OG0000207	CP31_g46729_DN2_SP0_c.t1	Ag024G2857500
OG0000209	CP1_g37296_DN2_SP0_c.t1, CP1_g37302_DN2_SP0_c.t1	Ag034G3863700
OG0000209	CP8_g52637_DN1_SP0_c.t1	Ag033G3479100, Ag052G4844900, Ag033G3481200, Ag052G4843000
OG0000210	CP8_g54067_DN2_SP0_c.t1	Ag004G0616900
OG0000210	CP16_g55105_DN3_SP0_c.t1	Ag031G3221600
OG0000214	CP29_g22119_DN2_SP0_c.t1	Ag016G2293400
OG0000215	CP3_g16699_DN2_SP0_c.t1, CP1_g39555_DN3_SP0_c.t1, CP20_g3894_DN3_SP0_c.t1, CP1_g40797_DN3_SP0_c.t1, CP22_g17231_DN2_SP0_c.t1, CP24_g46959_DN3_SP0_c.t1, CP9_g28016_DN3_SP0_c.t1, CP13_g20556_DN2_SP0_c.t1, CP9_g27954_DN3_SP0_c.t1, CP9_g27970_DN2_SP0_c.t1, CP9_g27998_DN3_SP0_c.t1	Ag061G5039900, Ag040G4337500
OG0000215	CP15_g35901_DN3_SP0_c.t1	Ag007G0896700
OG0000216	CP16_g55066_DN2_SP0_c.t1	Ag030G3133600, Ag030G3134000, Ag030G3134400, Ag030G3133900, Ag002G0262400, Ag031G3320500
OG0000217	CP6_g8032_DN3_SP0_c.t1	Ag039G4266100
OG0000221	CP4_g26390_DN2_SP0_c.t1	Ag042G4415100, Ag076G5309600
OG0000221	CP14_g22981_DN1_SP0_c.t1, CP202_g51868_DN2_SP0_c.t1, CP1_g41461_DN2_SP0_c.t1	Ag034G4051900
OG0000223	CP4_g26129_DN3_SP0_c.t1	Ag025G2912300
OG0000225	CP10_g42561_DN3_SP0_c.t1	Ag050G4755300, Ag004G0422200
OG0000226	CP19_g17936_DN2_SP0_c.t1	Ag022G2755100, Ag022G2755600
OG0000226	CP1_g38705_DN1_SP0_c.t1, CP1_g38727_DN2_SP0_c.t1, CP1_g38694_DN2_SP0_c.t1	Ag022G2747400, Ag022G2743200
OG0000229	CP12_g31368_DN3_SP0_c.t1, CP12_g31395_DN3_SP0_c.t1	Ag031G3248700
OG0000232	CP3_g15926_DN2_SP0_c.t1, CP15_g35373_DN2_SP0_c.t1, CP3_g15137_DN1_SP0_c.t1, CP8_g52846_DN1_SP0_c.t1, CP3_g16664_DN3_SP0_c.t1, CP18_g12220_DN2_SP0_c.t1, CP2_g50125_DN1_SP0_c.t1	Ag047G4548200
OG0000232	CP2_g49663_DN1_SP0_c.t1, CP9_g27844_DN3_SP0_c.t1, CP7_g44304_DN2_SP0_c.t1, CP3_g15640_DN1_SP0_c.t1, CP45_g22343_DN1_SP0_c.t1, CP15_g35502_DN1_SP0_c.t1, CP27_g41713_DN1_SP0_c.t1, CP2_g49667_DN3_SP0_c.t1, CP3_g16394_DN2_SP0_c.t1	Ag010G1010500
OG0000233	CP11_g33137_DN2_SP1_c.t1	Ag013G1570300
OG0000233	CP11_g33139_DN2_SP0_c.t1	Ag013G1570500
OG0000233	CP11_g33140_DN1_SP0_c.t1, CP11_g33143_DN2_SP0_c.t1	Ag031G3246600
OG0000237	CP10_g43004_DN3_SP0_c.t1	Ag014G1943900, Ag014G1944000
OG0000237	CP12_g30628_DN3_SP0_c.t1	Ag027G3032700
OG0000238	CP9_g28712_DN3_SP0_c.t1, CP9_g28709_DN2_SP0_c.t1	Ag034G4055200
OG0000238	CP9_g28708_DN2_SP0_c.t1	Ag034G4054800
OG0000238	CP7_g45471_DN3_SP0_c.t1	Ag002G0184700
OG0000241	CP19_g18502_DN3_SP0_c.t1	Ag033G3624000
OG0000241	CP19_g18503_DN3_SP1_c.t1	Ag033G3623800, Ag033G3623900
OG0000241	CP11_g31874_DN3_SP3_c.t1	Ag087G5425400, Ag066G5154800, Ag066G5154900, Ag087G5425500
OG0000242	CP21_g11131_DN2_SP0_c.t1, CP17_g5035_DN1_SP0_c.t1	Ag025G2907300, Ag053G4869700, Ag060G4999200
OG0000243	CP7_g44961_DN2_SP0_c.t1, CP7_g44969_DN2_SP0_c.t1, CP7_g44967_DN2_SP0_c.t1	Ag013G1732100, Ag013G1731300
OG0000244	CP11_g32001_DN3_SP0_c.t1	Ag016G2372100
OG0000245	CP14_g23751_DN3_SP0_c.t1	Ag048G4685400
OG0000247	CP3_g15725_DN3_SP0_c.t1, CP12_g31409_DN1_SP0_c.t1, CP12_g31309_DN3_SP0_c.t1, CP12_g31356_DN2_SP0_c.t1, CP12_g31334_DN3_SP0_c.t1, CP12_g31367_DN3_SP0_c.t1, CP12_g31322_DN3_SP0_c.t1, CP12_g31416_DN2_SP0_c.t1, CP6_g8942_DN2_SP0_c.t1	Ag014G2114700, Ag014G2114900, Ag014G2114800, Ag014G2114500, Ag014G2114600, Ag027G3032000, Ag034G3721900, Ag033G3509400, Ag042G4395500, Ag033G3506700, Ag001G0009300, Ag007G0907500
OG0000248	CP19_g18375_DN2_SP0_c.t1	Ag011G1039300, Ag011G1039400
OG0000248	CP13_g19328_DN2_SP0_c.t1	Ag031G3217300
OG0000249	CP1_g38977_DN2_SP0_c.t1	Ag001G0068300, Ag013G1518200, Ag014G2125100, Ag014G2124700, Ag016G2360300, Ag060G4995300, Ag048G4691200, Ag034G4000000, Ag047G4539500, Ag046G4528600, Ag033G3520600, Ag038G4158700, Ag001G0068400, Ag007G0888900, Ag026G2976600, Ag029G3101300, Ag028G3086800
OG0000250	CP11_g31916_DN3_SP0_c.t1, CP4_g25904_DN3_SP0_c.t1	Ag022G2758100
OG0000250	CP6_g7930_DN3_SP0_c.t1	Ag002G0159600, Ag025G2955800, Ag025G2956100, Ag013G1434600
OG0000251	CP8_g53723_DN3_SP1_c.t1	Ag004G0694500
OG0000252	CP9_g29396_DN3_SP0_c.t1	Ag048G4636300, Ag048G4635400, Ag001G0042600, Ag048G4635300
OG0000253	CP6_g8024_DN1_SP0_c.t1	Ag039G4275200, Ag001G0017200
OG0000256	CP6_g7458_DN2_SP0_c.t1	Ag014G2059200, Ag048G4625100, Ag014G2059300
OG0000257	CP9_g29228_DN3_SP3_c.t1	Ag048G4688600, Ag048G4692100, Ag048G4691500, Ag048G4692300, Ag048G4690700, Ag048G4690600, Ag048G4691400, Ag048G4690800, Ag048G4691100, Ag048G4691000, Ag048G4688800, Ag048G4688000, Ag048G4688200, Ag048G4688100
OG0000258	CP21_g10963_DN2_SP0_c.t1, CP14_g23831_DN1_SP0_c.t1, CP2_g50465_DN1_SP0_c.t1	Ag078G5365000
OG0000259	CP5_g469_DN3_SP0_c.t1	Ag014G2073000
OG0000260	CP5_g131_DN3_SP0_c.t1	Ag011G1048500
OG0000265	CP12_g31752_DN3_SP0_c.t1, CP14_g22415_DN3_SP0_c.t1	Ag007G0867200, Ag042G4396600, Ag050G4782300, Ag002G0175100, Ag002G0258600, Ag048G4700200, Ag014G1923200, Ag036G4112900, Ag023G2843400, Ag071G5240200, Ag052G4863000, Ag003G0334200, Ag033G3641000, Ag071G5246600, Ag071G5246700, Ag022G2726600, Ag065G5125400, Ag002G0115400, Ag039G4187900, Ag011G1185800, Ag008G0941300, Ag012G1307200, Ag075G5286000, Ag014G2065500, Ag053G4873100, Ag022G2747900, Ag004G0739500, Ag015G2248100, Ag054G4891200, Ag021G2601800, Ag055G4910100
OG0000266	CP8_g53329_DN3_SP0_c.t1	Ag034G3781200, Ag034G3781400
OG0000267	CP6_g8819_DN2_SP0_c.t1, CP35_g52032_DN1_SP0_c.t1	Ag008G0949300, Ag088G5435900, Ag061G5036200, Ag038G4178800, Ag004G0593300, Ag043G4450900, Ag018G2437000, Ag065G5123900, Ag026G3001500, Ag031G3366700, Ag016G2310400, Ag013G1475800, Ag020G2562200, Ag002G0262700, Ag051G4814200, Ag060G5001900, Ag033G3497500, Ag029G3120000, Ag045G4507900, Ag038G4178700, Ag086G5422800, Ag048G4600400, Ag012G1299600, Ag073G5260400, Ag027G3063500, Ag027G3062100
OG0000268	CP3_g16448_DN1_SP0_c.t1	Ag016G2388000, Ag039G4274900, Ag013G1520000
OG0000270	CP2_g50250_DN1_SP0_c.t1	Ag002G0109500, Ag063G5083000
OG0000276	CP15_g35590_DN3_SP0_c.t1, CP21_g11036_DN2_SP0_c.t1	Ag078G5381700, Ag045G4512800, Ag048G4721900
OG0000276	CP14_g23830_DN3_SP0_c.t1, CP47_g21230_DN1_SP0_c.t1, CP47_g21257_DN2_SP0_c.t1	Ag031G3228600, Ag007G0859000, Ag002G0276900, Ag036G4121300, Ag013G1378700, Ag041G4361400, Ag025G2952900
OG0000277	CP10_g43930_DN3_SP8_c.t1	Ag011G1147800
OG0000277	CP9_g29204_DN3_SP8_c.t1	Ag034G3972300
OG0000279	CP13_g20077_DN3_SP0_c.t1, CP14_g23425_DN3_SP0_c.t1, CP13_g20068_DN3_SP0_c.t1, CP13_g20073_DN3_SP0_c.t1	Ag006G0844200, Ag016G2337000
OG0000279	CP13_g20063_DN3_SP0_c.t1	Ag016G2337700
OG0000283	CP6_g8485_DN1_SP0_c.t1	Ag066G5158700
OG0000283	CP5_g2124_DN3_SP0_c.t1, CP6_g9045_DN3_SP0_c.t1, CP1_g40648_DN2_SP0_c.t1, CP2_g50570_DN3_SP0_c.t1, CP14_g22734_DN3_SP0_c.t1	Ag048G4720200, Ag056G4950200, Ag004G0743600
OG0000285	CP11_g32106_DN3_SP0_c.t1	Ag033G3605400
OG0000286	CP10_g43041_DN3_SP0_c.t1	Ag002G0119000
OG0000286	CP7_g45140_DN3_SP0_c.t1	Ag066G5158600, Ag066G5163200, Ag066G5168800
OG0000288	CP16_g55647_DN2_SP0_c.t1	Ag039G4330500, Ag033G3504600, Ag039G4285400, Ag023G2834000, Ag045G4506700, Ag007G0870800, Ag040G4343400, Ag040G4342900, Ag033G3504200, Ag016G2383200, Ag039G4328800, Ag021G2628500, Ag011G1167700, Ag076G5315200, Ag007G0869600, Ag017G2430500, Ag041G4354400, Ag013G1396000
OG0000291	CP2_g49208_DN3_SP0_c.t1, CP12_g31575_DN3_SP0_c.t1	Ag087G5424000, Ag066G5136400
OG0000291	CP12_g31598_DN3_SP0_c.t1	Ag068G5230800
OG0000295	CP3_g16661_DN2_SP0_c.t1, CP3_g16662_DN3_SP0_c.t1	Ag013G1715800
OG0000296	CP17_g5869_DN3_SP0_c.t1	Ag004G0706200, Ag025G2921300, Ag004G0655000
OG0000297	CP26_g51236_DN2_SP0_c.t1, CP17_g5315_DN2_SP0_c.t1	Ag020G2577900
OG0000298	CP7_g44536_DN3_SP0_c.t1	Ag052G4862800, Ag015G2271900
OG0000300	CP4_g26341_DN2_SP0_c.t1	Ag004G0480800
OG0000300	CP5_g1606_DN1_SP0_c.t1	Ag031G3321500, Ag031G3322600
OG0000301	CP16_g54831_DN3_SP0_c.t1, CP2_g49182_DN1_SP0_c.t1	Ag003G0336900, Ag087G5424700, Ag066G5154200, Ag003G0337100, Ag003G0336800, Ag003G0337200, Ag003G0337700, Ag001G0079600, Ag003G0337300
OG0000301	CP3_g13356_DN3_SP0_c.t1	Ag031G3347600
OG0000304	CP4_g24672_DN3_SP0_c.t1	Ag039G4204200, Ag039G4204300
OG0000305	CP10_g43906_DN3_SP0_c.t1	Ag039G4209500
OG0000308	CP13_g20296_DN2_SP3_c.t1	Ag013G1677100
OG0000308	CP13_g20312_DN3_SP7_c.t1, CP13_g20309_DN3_SP1_c.t1, CP13_g20308_DN3_SP1_c.t1, CP13_g20306_DN3_SP0_c.t1, CP13_g20310_DN3_SP5_c.t1, CP13_g20307_DN3_SP0_c.t1, CP13_g20311_DN3_SP1_c.t1	Ag013G1676700, Ag013G1676900
OG0000312	CP15_g35208_DN1_SP0_c.t1	Ag004G0687400
OG0000314	CP29_g22076_DN3_SP0_c.t1	Ag065G5124700
OG0000314	CP22_g17304_DN2_SP0_c.t1	Ag022G2790500, Ag039G4207600, Ag054G4894500, Ag057G4950500
OG0000315	CP2_g49319_DN3_SP0_c.t1, CP2_g49320_DN2_SP0_c.t1, CP2_g49323_DN2_SP0_c.t1, CP2_g49322_DN2_SP0_c.t1, CP2_g49317_DN2_SP0_c.t1, CP2_g49315_DN2_SP0_c.t1, CP2_g49313_DN2_SP0_c.t1, CP2_g49311_DN2_SP0_c.t1, CP2_g49324_DN3_SP0_c.t1, CP2_g49308_DN3_SP0_c.t1, CP2_g49318_DN2_SP0_c.t1, CP2_g49309_DN2_SP0_c.t1, CP3_g13395_DN3_SP0_c.t1, CP19_g17927_DN2_SP0_c.t1, CP10_g43750_DN3_SP0_c.t1, CP10_g43755_DN3_SP0_c.t1, CP10_g43753_DN3_SP0_c.t1, CP10_g43751_DN3_SP0_c.t1, CP5_g1519_DN3_SP0_c.t1, CP19_g17922_DN3_SP0_c.t1, CP19_g17924_DN3_SP0_c.t1, CP19_g17925_DN3_SP0_c.t1, CP19_g17930_DN3_SP0_c.t1, CP19_g17929_DN3_SP0_c.t1, CP19_g17928_DN2_SP0_c.t1, CP2_g49218_DN3_SP0_c.t1, CP2_g49219_DN3_SP0_c.t1	Ag031G3232400
OG0000321	CP1_g38104_DN3_SP7_c.t1	Ag001G0019600
OG0000321	CP8_g54355_DN3_SP7_c.t1, CP8_g54349_DN3_SP5_c.t1	Ag004G0557500
OG0000323	CP5_g1415_DN3_SP0_c.t1	Ag034G3926300
OG0000325	CP1_g36600_DN3_SP7_c.t1	Ag034G3703000
OG0000325	CP4_g25440_DN3_SP0_c.t1	Ag013G1671800
OG0000327	CP19_g17867_DN3_SP0_c.t1	Ag075G5278600, Ag011G1116400
OG0000328	CP22_g17724_DN2_SP0_c.t1, CP22_g17722_DN3_SP0_c.t1	Ag014G2172200, Ag027G3069600
OG0000328	CP22_g17721_DN1_SP0_c.t1, CP22_g17723_DN3_SP0_c.t1	Ag014G2171700
OG0000328	CP13_g20527_DN2_SP0_c.t1	Ag014G2171200
OG0000329	CP6_g7476_DN3_SP2_c.t1	Ag007G0902000
OG0000329	CP5_g1590_DN3_SP2_c.t1	Ag011G1193200, Ag011G1193800, Ag011G1193700, Ag011G1193600, Ag011G1194000, Ag011G1193100
OG0000330	CP9_g28926_DN2_SP0_c.t1	Ag078G5330800, Ag078G5331200
OG0000331	CP11_g32138_DN3_SP0_c.t1	Ag019G2501200
OG0000331	CP12_g30079_DN2_SP0_c.t1	Ag014G2057000
OG0000331	CP4_g25056_DN1_SP0_c.t1	Ag039G4332600
OG0000331	CP4_g24012_DN3_SP0_c.t1	Ag003G0296100
OG0000334	CP4_g26940_DN2_SP0_c.t1	Ag013G1404500, Ag016G2317100, Ag014G2144600
OG0000334	CP9_g27577_DN3_SP0_c.t1	Ag033G3637200, Ag019G2527000, Ag022G2665700
OG0000334	CP9_g27889_DN1_SP0_c.t1	Ag078G5395200
OG0000335	CP3_g13431_DN3_SP0_c.t1	Ag031G3219300
OG0000336	CP2_g49689_DN3_SP0_c.t1, CP2_g49549_DN3_SP0_c.t1, CP2_g49694_DN3_SP0_c.t1, CP318_g3528_DN3_SP0_c.t1, CP2_g49696_DN3_SP0_c.t1, CP1_g37240_DN3_SP8_c.t1, CP1_g37250_DN3_SP0_c.t1	Ag034G3775700, Ag034G3774700, Ag002G0264100
OG0000339	CP6_g6808_DN3_SP0_c.t1	Ag033G3575000, Ag033G3574700
OG0000339	CP6_g6806_DN3_SP1_c.t1	Ag033G3576300
OG0000339	CP6_g7302_DN3_SP0_c.t1	Ag033G3572900
OG0000345	CP11_g32977_DN3_SP4_c.t1	Ag013G1680600
OG0000345	CP1_g36652_DN3_SP8_c.t1	Ag034G3696300, Ag013G1680400
