Orthogroup	Conringia_planisiliqua	Cardamine_hirsuta
OG0000130	CP6_g8745_DN2_SP0_c.t1, CP14_g22626_DN2_SP0_c.t1, CP3_g16605_DN2_SP0_c.t1, CP4_g26048_DN1_SP0_c.t1, CP6_g8614_DN2_SP0_c.t1, CP5_g1942_DN3_SP0_c.t1, CP17_g4921_DN2_SP0_c.t1, CP5_g1870_DN2_SP0_c.t1, CP1_g39061_DN1_SP0_c.t1, CP13_g20361_DN1_SP0_c.t1	CARHR182430
OG0000130	CP127_g12823_DN1_SP0_c.t1	CARHR103120
OG0000134	CP12_g31654_DN3_SP0_c.t1	CARHR054550, CARHR054640, CARHR054580, CARHR151520
OG0000136	CP18_g12237_DN1_SP0_c.t1, CP20_g4089_DN2_SP0_c.t1, CP5_g3095_DN2_SP0_c.t1	CARHR186370
OG0000141	CP1_g37532_DN1_SP0_c.t1	CARHR220970, CARHR220990
OG0000141	CP1_g37531_DN2_SP0_c.t1	CARHR012600
OG0000141	CP1_g37530_DN3_SP0_c.t1	CARHR012590
OG0000143	CP33_g3610_DN1_SP0_c.t1	CARHR116230, CARHR285000
OG0000143	CP3_g15651_DN3_SP0_c.t1	CARHR181670, CARHR183500
OG0000148	CP1_g38394_DN3_SP0_c.t1	CARHR037410
OG0000148	CP8_g53130_DN2_SP0_c.t1	CARHR040920
OG0000148	CP1_g38017_DN2_SP0_c.t1	CARHR037710, CARHR037720, CARHR037850
OG0000150	CP15_g34449_DN2_SP0_c.t1	CARHR217380, CARHR294480
OG0000154	CP1_g38036_DN1_SP0_c.t1	CARHR121480
OG0000154	CP6_g7266_DN3_SP0_c.t1	CARHR290670
OG0000154	CP1_g38028_DN2_SP0_c.t1	CARHR041490, CARHR040850
OG0000157	CP7_g44859_DN3_SP0_c.t1	CARHR029980
OG0000157	CP3_g13734_DN3_SP0_c.t1	CARHR029970
OG0000159	CP96_g34206_DN3_SP0_c.t1, CP39_g21139_DN3_SP0_c.t1	CARHR059430
OG0000159	CP21_g10968_DN3_SP0_c.t1, CP6_g8815_DN3_SP0_c.t1, CP10_g44074_DN3_SP0_c.t1	CARHR184120
OG0000160	CP10_g43624_DN3_SP8_c.t1	CARHR109500
OG0000160	CP5_g984_DN3_SP8_c.t1	CARHR238090
OG0000160	CP8_g53733_DN3_SP8_c.t1	CARHR271150
OG0000160	CP17_g5850_DN3_SP8_c.t1	CARHR104060
OG0000160	CP9_g29643_DN3_SP8_c.t1	CARHR073860
OG0000160	CP16_g55126_DN3_SP8_c.t1	CARHR117520
OG0000161	CP2_g49800_DN1_SP0_c.t1	CARHR059960, CARHR284490
OG0000162	CP4_g25434_DN2_SP0_c.t1	CARHR127170
OG0000163	CP26_g51269_DN2_SP0_c.t1	CARHR259710, CARHR057870, CARHR288340, CARHR058120, CARHR218430
OG0000166	CP16_g55346_DN3_SP0_c.t1	CARHR115410, CARHR183960
OG0000166	CP2_g49508_DN2_SP0_c.t1	CARHR067330
OG0000166	CP16_g55347_DN1_SP0_c.t1	CARHR115420
OG0000167	CP12_g30688_DN2_SP0_c.t1	CARHR099220
OG0000170	CP4_g24175_DN3_SP0_c.t1	CARHR140730
OG0000171	CP8_g53294_DN3_SP8_c.t1	CARHR266340
OG0000171	CP19_g17855_DN3_SP6_c.t1, CP13_g19098_DN3_SP8_c.t1	CARHR046700
OG0000171	CP10_g43893_DN3_SP8_c.t1	CARHR107000
OG0000171	CP8_g53599_DN3_SP8_c.t1	CARHR269520
OG0000171	CP10_g42832_DN3_SP8_c.t1	CARHR083000, CARHR082990
OG0000171	CP5_g1205_DN3_SP7_c.t1	CARHR235660
OG0000173	CP5_g175_DN2_SP0_c.t1	CARHR246590
OG0000175	CP9_g28660_DN3_SP6_c.t1, CP7_g45435_DN3_SP8_c.t1	CARHR023910
OG0000175	CP2_g47507_DN3_SP0_c.t1	CARHR063650
OG0000175	CP11_g32500_DN3_SP8_c.t1	CARHR198650
OG0000175	CP2_g49264_DN3_SP7_c.t1	CARHR052550
OG0000175	CP4_g24004_DN3_SP6_c.t1, CP3_g13159_DN3_SP8_c.t1	CARHR142560
OG0000177	CP9_g29342_DN3_SP0_c.t1	CARHR021670, CARHR181970
OG0000178	CP11_g31843_DN3_SP0_c.t1	CARHR252970, CARHR263930
OG0000179	CP5_g3331_DN3_SP0_c.t1	CARHR123300
OG0000179	CP2_g49126_DN2_SP0_c.t1	CARHR053500
OG0000179	CP8_g52792_DN1_SP0_c.t1, CP2_g49383_DN2_SP0_c.t1	CARHR284050, CARHR284010
OG0000179	CP2_g49352_DN3_SP0_c.t1	CARHR283730
OG0000179	CP2_g49243_DN3_SP0_c.t1	CARHR053540
OG0000179	CP2_g49361_DN3_SP0_c.t1, CP2_g49359_DN3_SP0_c.t1, CP2_g49380_DN3_SP0_c.t1	CARHR053290, CARHR283710, CARHR053930
OG0000183	CP5_g1726_DN3_SP8_c.t1	CARHR215030
OG0000183	CP3_g13675_DN3_SP8_c.t1	CARHR136200
OG0000183	CP4_g26440_DN3_SP8_c.t1	CARHR119300
OG0000184	CP12_g30563_DN1_SP0_c.t1, CP15_g34906_DN2_SP0_c.t1	CARHR097910
OG0000189	CP5_g509_DN3_SP8_c.t1	CARHR243300
OG0000189	CP9_g29229_DN3_SP8_c.t1	CARHR069390
OG0000189	CP7_g45756_DN3_SP8_c.t1	CARHR020570
OG0000191	CP18_g12258_DN3_SP0_c.t1, CP3_g14990_DN3_SP0_c.t1, CP1_g38437_DN2_SP0_c.t1, CP20_g4066_DN2_SP0_c.t1, CP56_g20992_DN1_SP0_c.t1	CARHR150970
OG0000192	CP2_g49018_DN2_SP0_c.t1	CARHR049240
OG0000193	CP7_g44707_DN2_SP0_c.t1	CARHR031320
OG0000193	CP3_g15012_DN3_SP0_c.t1, CP3_g15010_DN3_SP0_c.t1, CP3_g15011_DN3_SP0_c.t1	CARHR036380, CARHR036970
OG0000195	CP15_g34742_DN3_SP0_c.t1	CARHR175700
OG0000197	CP6_g6857_DN3_SP0_c.t1	CARHR215060, CARHR215050, CARHR215370
OG0000198	CP1_g37802_DN3_SP1_c.t1	CARHR015480
OG0000198	CP19_g18287_DN3_SP0_c.t1	CARHR147290
OG0000199	CP5_g930_DN3_SP0_c.t1	CARHR251110, CARHR215270, CARHR237670
OG0000200	CP7_g44995_DN1_SP0_c.t1	CARHR037130
OG0000203	CP3_g14024_DN3_SP0_c.t1	CARHR168730
OG0000203	CP3_g13515_DN3_SP0_c.t1	CARHR168740
OG0000209	CP1_g37296_DN2_SP0_c.t1, CP1_g37302_DN2_SP0_c.t1	CARHR014880, CARHR035940, CARHR010330, CARHR014740, CARHR010320
OG0000209	CP8_g52637_DN1_SP0_c.t1	CARHR008650
OG0000210	CP8_g54067_DN2_SP0_c.t1	CARHR057970
OG0000210	CP16_g55105_DN3_SP0_c.t1	CARHR170840
OG0000215	CP15_g35901_DN3_SP0_c.t1	CARHR284710
OG0000216	CP16_g55066_DN2_SP0_c.t1	CARHR253820, CARHR253860, CARHR253850, CARHR253870, CARHR253840, CARHR253830, CARHR054340, CARHR054360, CARHR166590
OG0000226	CP19_g17936_DN2_SP0_c.t1	CARHR058450
OG0000226	CP1_g38705_DN1_SP0_c.t1, CP1_g38727_DN2_SP0_c.t1, CP1_g38694_DN2_SP0_c.t1	CARHR209980
OG0000227	CP16_g54960_DN1_SP0_c.t1	CARHR105480
OG0000229	CP12_g31368_DN3_SP0_c.t1, CP12_g31395_DN3_SP0_c.t1	CARHR062190
OG0000229	CP4_g26426_DN2_SP0_c.t1, CP4_g26411_DN2_SP0_c.t1, CP1_g39490_DN3_SP0_c.t1	CARHR004570
OG0000232	CP3_g15926_DN2_SP0_c.t1, CP15_g35373_DN2_SP0_c.t1, CP3_g15137_DN1_SP0_c.t1, CP8_g52846_DN1_SP0_c.t1, CP3_g16664_DN3_SP0_c.t1, CP18_g12220_DN2_SP0_c.t1, CP2_g50125_DN1_SP0_c.t1	CARHR180870, CARHR049200, CARHR122740, CARHR110940
OG0000233	CP11_g33138_DN1_SP1_c.t1	CARHR205610
OG0000233	CP11_g33136_DN2_SP0_c.t1	CARHR205600, CARHR205590, CARHR205580
OG0000236	CP9_g28569_DN3_SP0_c.t1	CARHR062590, CARHR062610
OG0000236	CP9_g28570_DN3_SP0_c.t1	CARHR062600
OG0000236	CP9_g28572_DN3_SP0_c.t1	CARHR062620
OG0000236	CP1_g38671_DN3_SP0_c.t1	CARHR000080, CARHR100230
OG0000236	CP8_g52883_DN3_SP0_c.t1	CARHR102630
OG0000237	CP10_g43004_DN3_SP0_c.t1	CARHR099050
OG0000237	CP12_g30628_DN3_SP0_c.t1	CARHR098530
OG0000237	CP12_g30499_DN2_SP0_c.t1	CARHR238210, CARHR097380
OG0000238	CP9_g28708_DN2_SP0_c.t1	CARHR064110
OG0000238	CP7_g45471_DN3_SP0_c.t1	CARHR292540
OG0000239	CP27_g41971_DN1_SP0_c.t1	CARHR113140
OG0000241	CP19_g18502_DN3_SP0_c.t1	CARHR228610
OG0000241	CP11_g31874_DN3_SP3_c.t1	CARHR252730, CARHR107520
OG0000242	CP11_g31795_DN3_SP0_c.t1	CARHR119540, CARHR119080, CARHR180810, CARHR264270, CARHR101660, CARHR102130, CARHR102230, CARHR102520
OG0000242	CP21_g11131_DN2_SP0_c.t1, CP17_g5035_DN1_SP0_c.t1	CARHR175670
OG0000243	CP7_g44960_DN3_SP0_c.t1, CP7_g44970_DN1_SP0_c.t1, CP7_g44962_DN2_SP0_c.t1	CARHR028800, CARHR028770, CARHR028900, CARHR028820, CARHR028850
OG0000244	CP11_g32001_DN3_SP0_c.t1	CARHR251320, CARHR252330, CARHR252290
OG0000248	CP9_g28611_DN1_SP0_c.t1	CARHR063150
OG0000248	CP19_g18375_DN2_SP0_c.t1	CARHR215600
OG0000249	CP1_g38977_DN2_SP0_c.t1	CARHR219480, CARHR033120, CARHR014080, CARHR029720
OG0000250	CP6_g7930_DN3_SP0_c.t1	CARHR252250
OG0000251	CP8_g53723_DN3_SP1_c.t1	CARHR271060
OG0000252	CP9_g29395_DN3_SP1_c.t1	CARHR071040
OG0000253	CP6_g8024_DN1_SP0_c.t1	CARHR229590
OG0000254	CP6_g7328_DN3_SP0_c.t1, CP6_g7327_DN3_SP0_c.t1	CARHR290080
OG0000256	CP12_g30726_DN3_SP0_c.t1	CARHR092830, CARHR151680
OG0000256	CP12_g30613_DN1_SP0_c.t1	CARHR024770
OG0000257	CP9_g29228_DN3_SP3_c.t1	CARHR069370, CARHR069380, CARHR216400, CARHR216420, CARHR069250, CARHR069290, CARHR069270, CARHR069280, CARHR069310, CARHR284300, CARHR069260, CARHR069320
OG0000260	CP5_g131_DN3_SP0_c.t1	CARHR247220
OG0000260	CP5_g1521_DN3_SP0_c.t1	CARHR260330, CARHR264830
OG0000260	CP9_g29186_DN3_SP0_c.t1, CP1_g38019_DN3_SP0_c.t1	CARHR247230
OG0000266	CP8_g53329_DN3_SP0_c.t1	CARHR266730, CARHR253160
OG0000268	CP3_g16448_DN1_SP0_c.t1	CARHR157490, CARHR181110, CARHR154180
OG0000270	CP2_g50250_DN1_SP0_c.t1	CARHR055280
OG0000270	CP2_g48988_DN1_SP0_c.t1	CARHR048490, CARHR055240
OG0000273	CP8_g53267_DN1_SP0_c.t1	CARHR258000
OG0000273	CP8_g53268_DN3_SP0_c.t1	CARHR266740
OG0000273	CP8_g53332_DN3_SP0_c.t1	CARHR284830, CARHR266760
OG0000277	CP10_g43930_DN3_SP8_c.t1	CARHR243020, CARHR247840
OG0000279	CP13_g20066_DN3_SP0_c.t1, CP13_g20063_DN3_SP0_c.t1	CARHR031350, CARHR031360, CARHR177740, CARHR257320, CARHR177410, CARHR177420, CARHR152170, CARHR177900, CARHR221580, CARHR177780, CARHR177760, CARHR177770, CARHR178120, CARHR177310, CARHR177790, CARHR177800, CARHR178860, CARHR178130, CARHR180680
OG0000295	CP3_g16661_DN2_SP0_c.t1	CARHR223360
OG0000295	CP3_g16662_DN3_SP0_c.t1	CARHR027480, CARHR027430
OG0000296	CP17_g5869_DN3_SP0_c.t1	CARHR272760, CARHR053670, CARHR272770
OG0000298	CP7_g44535_DN3_SP0_c.t1, CP7_g44534_DN3_SP0_c.t1, CP7_g44533_DN3_SP0_c.t1, CP7_g44528_DN2_SP0_c.t1	CARHR033100
OG0000298	CP7_g44536_DN3_SP0_c.t1	CARHR033050
OG0000301	CP16_g54831_DN3_SP0_c.t1, CP2_g49182_DN1_SP0_c.t1	CARHR139910, CARHR139920
OG0000306	CP234_g41533_DN3_SP0_p.t1	CARHR214130
OG0000306	CP5_g1550_DN3_SP0_c.t1, CP5_g1696_DN3_SP0_c.t1, CP15_g34756_DN3_SP0_c.t1, CP5_g1548_DN3_SP0_c.t1, CP5_g1693_DN3_SP0_c.t1, CP5_g1699_DN3_SP0_c.t1, CP1_g38304_DN3_SP0_c.t1, CP1_g38414_DN3_SP0_c.t1, CP1_g38812_DN3_SP0_c.t1, CP46_g6642_DN3_SP0_c.t1, CP1_g38771_DN3_SP0_c.t1, CP291_g50945_DN3_SP0_p.t1, CP1_g38628_DN3_SP0_c.t1, CP1_g39091_DN2_SP0_c.t1, CP1_g38413_DN3_SP0_c.t1, CP1_g38627_DN3_SP0_c.t1, CP1_g39750_DN3_SP0_c.t1, CP46_g6646_DN3_SP0_c.t1, CP100_g56184_DN3_SP0_c.t1, CP100_g56190_DN3_SP0_c.t1, CP46_g6650_DN3_SP0_c.t1, CP5_g1551_DN3_SP0_c.t1, CP5_g1691_DN3_SP0_c.t1, CP1_g38827_DN3_SP0_c.t1, CP1_g38795_DN2_SP0_c.t1, CP1_g38848_DN3_SP0_c.t1, CP1_g38858_DN3_SP0_c.t1, CP1_g38626_DN2_SP0_c.t1, CP3_g15219_DN3_SP0_c.t1, CP3_g15508_DN3_SP0_c.t1, CP1_g39086_DN3_SP0_c.t1, CP1_g38833_DN3_SP0_c.t1, CP1_g38878_DN3_SP0_c.t1, CP1_g38775_DN3_SP0_c.t1, CP234_g41540_DN3_SP0_c.t1, CP1_g38796_DN3_SP0_c.t1, CP1_g38849_DN3_SP0_c.t1, CP1_g38779_DN3_SP0_c.t1, CP1_g38760_DN3_SP0_c.t1, CP1_g38808_DN3_SP0_c.t1, CP1_g39087_DN3_SP0_c.t1, CP1_g38807_DN3_SP0_c.t1, CP1_g38797_DN3_SP0_c.t1, CP1_g38411_DN3_SP0_c.t1, CP1_g40623_DN3_SP0_c.t1, CP1_g38759_DN3_SP0_c.t1, CP16_g55342_DN3_SP0_c.t1, CP1_g38822_DN3_SP0_c.t1, CP1_g38765_DN3_SP0_c.t1, CP100_g56189_DN2_SP0_c.t1, CP46_g6647_DN2_SP0_c.t1, CP100_g56183_DN3_SP0_c.t1, CP386_g3773_DN3_SP0_c.t1, CP1_g38813_DN3_SP0_c.t1, CP5_g1545_DN3_SP0_c.t1, CP46_g6645_DN3_SP0_c.t1, CP100_g56185_DN3_SP0_c.t1, CP100_g56188_DN3_SP0_c.t1, CP1_g38794_DN3_SP0_c.t1, CP1_g38830_DN3_SP0_c.t1, CP291_g50944_DN3_SP0_c.t1, CP100_g56192_DN3_SP0_c.t1, CP1_g39081_DN3_SP0_c.t1, CP1_g38772_DN3_SP0_c.t1, CP1_g39749_DN3_SP0_c.t1, CP1_g38624_DN3_SP0_c.t1, CP5_g1552_DN3_SP0_c.t1, CP5_g1701_DN3_SP0_c.t1, CP15_g34757_DN3_SP0_c.t1, CP1_g38847_DN3_SP0_c.t1, CP46_g6641_DN3_SP0_c.t1, CP100_g56191_DN1_SP0_c.t1, CP46_g6649_DN1_SP0_c.t1, CP234_g41541_DN3_SP0_p.t1, CP1_g38877_DN1_SP0_c.t1, CP1_g39092_DN3_SP0_c.t1, CP46_g6643_DN1_SP0_c.t1, CP1_g38829_DN3_SP0_c.t1, CP18_g11849_DN3_SP0_c.t1, CP1_g39090_DN3_SP0_c.t1	CARHR213950, CARHR041780
OG0000308	CP13_g20296_DN2_SP3_c.t1	CARHR180240
OG0000308	CP13_g20312_DN3_SP7_c.t1, CP13_g20309_DN3_SP1_c.t1, CP13_g20308_DN3_SP1_c.t1, CP13_g20306_DN3_SP0_c.t1, CP13_g20310_DN3_SP5_c.t1, CP13_g20307_DN3_SP0_c.t1, CP13_g20311_DN3_SP1_c.t1	CARHR180280
OG0000312	CP22_g17670_DN3_SP0_c.t1, CP3_g14118_DN3_SP0_c.t1, CP13_g20754_DN3_SP0_c.t1, CP5_g2511_DN3_SP0_c.t1, CP18_g12090_DN2_SP0_c.t1, CP36_g50967_DN3_SP0_c.t1, CP1_g39949_DN3_SP0_c.t1, CP14_g23195_DN3_SP0_c.t1, CP12_g30980_DN1_SP0_c.t1	CARHR119980
OG0000312	CP15_g35208_DN1_SP0_c.t1	CARHR284410
OG0000312	CP16_g55283_DN1_SP0_c.t1	CARHR057020
OG0000314	CP29_g22076_DN3_SP0_c.t1	CARHR213600
OG0000321	CP1_g38104_DN3_SP7_c.t1	CARHR040120
OG0000321	CP8_g54355_DN3_SP7_c.t1	CARHR193110, CARHR193130
OG0000322	CP5_g67_DN3_SP0_c.t1	CARHR259720
OG0000323	CP7_g45988_DN3_SP0_c.t1	CARHR018220
OG0000323	CP5_g1415_DN3_SP0_c.t1	CARHR262010
OG0000325	CP1_g36601_DN3_SP8_c.t1	CARHR004130
OG0000325	CP4_g25441_DN3_SP8_c.t1	CARHR127110
OG0000325	CP1_g36600_DN3_SP7_c.t1	CARHR004140
OG0000329	CP6_g7476_DN3_SP2_c.t1	CARHR220880
OG0000329	CP5_g1590_DN3_SP2_c.t1	CARHR263560, CARHR263570
OG0000329	CP5_g1591_DN3_SP2_c.t1	CARHR263540, CARHR263600, CARHR263580, CARHR263590
OG0000330	CP9_g28926_DN2_SP0_c.t1	CARHR065890, CARHR065920, CARHR065910, CARHR065900
OG0000331	CP11_g32138_DN3_SP0_c.t1	CARHR249810
OG0000331	CP1_g36812_DN3_SP0_c.t1	CARHR001810
OG0000331	CP12_g30079_DN2_SP0_c.t1	CARHR092710
OG0000331	CP4_g25056_DN1_SP0_c.t1	CARHR131330
OG0000331	CP4_g24012_DN3_SP0_c.t1	CARHR142440
OG0000335	CP3_g13431_DN3_SP0_c.t1	CARHR170010
OG0000336	CP2_g49689_DN3_SP0_c.t1, CP2_g49549_DN3_SP0_c.t1, CP2_g49694_DN3_SP0_c.t1, CP318_g3528_DN3_SP0_c.t1, CP2_g49696_DN3_SP0_c.t1, CP1_g37240_DN3_SP8_c.t1, CP1_g37250_DN3_SP0_c.t1	CARHR054330, CARHR054520, CARHR009570, CARHR009660, CARHR183900
OG0000345	CP13_g20386_DN3_SP5_c.t1	CARHR203880, CARHR006290
OG0000345	CP11_g32977_DN3_SP4_c.t1	CARHR203890
OG0000345	CP1_g36652_DN3_SP8_c.t1	CARHR003600
OG0000346	CP3_g14031_DN3_SP1_c.t1	CARHR163180
OG0000346	CP13_g19387_DN3_SP4_c.t1	CARHR147220
OG0000347	CP4_g24125_DN3_SP8_c.t1	CARHR141230
OG0000347	CP3_g13253_DN3_SP6_c.t1	CARHR171770
OG0000347	CP19_g18321_DN3_SP8_c.t1	CARHR230740
OG0000347	CP1_g36454_DN3_SP7_c.t1	CARHR000730
OG0000347	CP8_g54641_DN3_SP8_c.t1	CARHR248520
OG0000348	CP7_g44496_DN1_SP0_c.t1	CARHR149600, CARHR292690
OG0000349	CP8_g53987_DN3_SP0_c.t1	CARHR273230, CARHR273250, CARHR273240, CARHR273130, CARHR273200, CARHR273170, CARHR273210, CARHR273220
OG0000355	CP8_g54064_DN3_SP0_c.t1	CARHR274100
OG0000355	CP4_g25881_DN2_SP0_c.t1	CARHR121680, CARHR121660, CARHR121670, CARHR121720
OG0000356	CP16_g55149_DN3_SP0_c.t1	CARHR117170, CARHR178010
OG0000358	CP1_g38042_DN3_SP1_c.t1	CARHR041640
OG0000359	CP8_g53388_DN3_SP0_c.t1	CARHR267340
OG0000359	CP5_g1241_DN3_SP0_c.t1	CARHR235360
OG0000359	CP5_g1239_DN3_SP0_c.t1	CARHR235380
OG0000359	CP5_g1240_DN2_SP0_c.t1	CARHR235370
OG0000362	CP5_g2131_DN3_SP0_c.t1	CARHR056490
OG0000362	CP14_g23477_DN3_SP0_c.t1, CP3_g15706_DN3_SP0_c.t1, CP3_g15691_DN3_SP0_c.t1	CARHR266430, CARHR150180
OG0000363	CP7_g46446_DN3_SP1_c.t1	CARHR045650
OG0000363	CP16_g54939_DN3_SP0_c.t1	CARHR071990, CARHR119900
OG0000364	CP4_g24666_DN2_SP0_c.t1	CARHR135700
OG0000365	CP7_g45280_DN3_SP0_c.t1	CARHR025550
OG0000365	CP6_g6777_DN3_SP0_c.t1, CP6_g6776_DN3_SP0_c.t1	CARHR227340
OG0000365	CP7_g45281_DN3_SP0_c.t1	CARHR025540, CARHR025530
OG0000368	CP10_g43551_DN3_SP0_c.t1, CP3_g14737_DN3_SP0_c.t1	CARHR155150, CARHR155070
OG0000368	CP3_g14733_DN3_SP0_c.t1	CARHR154970
OG0000369	CP20_g4172_DN3_SP0_c.t1, CP20_g4168_DN3_SP0_c.t1, CP6_g8949_DN3_SP0_c.t1, CP6_g7552_DN2_SP0_c.t1	CARHR293630, CARHR283580, CARHR058390, CARHR059500, CARHR186430, CARHR116680
OG0000369	CP20_g4264_DN2_SP0_c.t1	CARHR221010
OG0000370	CP12_g30812_DN1_SP0_c.t1	CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580
OG0000376	CP2_g49234_DN3_SP0_c.t1, CP2_g49233_DN3_SP6_c.t1	CARHR051720
OG0000379	CP13_g19606_DN2_SP0_c.t1, CP13_g19604_DN3_SP0_c.t1	CARHR049930
OG0000380	CP8_g53979_DN3_SP0_c.t1	CARHR157270
OG0000380	CP8_g53999_DN2_SP0_c.t1, CP8_g54035_DN2_SP0_c.t1, CP8_g54042_DN3_SP0_c.t1, CP8_g54034_DN3_SP0_c.t1	CARHR036840, CARHR118680, CARHR285940, CARHR183820, CARHR273750, CARHR273860
OG0000381	CP9_g29501_DN3_SP0_c.t1	CARHR072160, CARHR072170
OG0000382	CP11_g32067_DN3_SP0_c.t1, CP11_g32066_DN3_SP0_c.t1	CARHR250680, CARHR250610
OG0000383	CP3_g13899_DN2_SP0_c.t1, CP3_g13900_DN3_SP0_c.t1, CP3_g13901_DN3_SP0_c.t1, CP3_g13909_DN2_SP0_c.t1	CARHR164490, CARHR164480
OG0000384	CP13_g19805_DN2_SP0_c.t1, CP13_g19804_DN3_SP0_c.t1, CP13_g19808_DN3_SP0_c.t1, CP13_g19801_DN2_SP0_c.t1	CARHR174490, CARHR089510
OG0000385	CP5_g831_DN3_SP0_c.t1	CARHR117260, CARHR117000, CARHR119320, CARHR116890
OG0000386	CP7_g44514_DN3_SP0_c.t1	CARHR289270
OG0000388	CP2_g49021_DN2_SP0_c.t1, CP2_g49360_DN2_SP0_c.t1	CARHR267450, CARHR190050, CARHR179180, CARHR153480
OG0000388	CP12_g30303_DN3_SP0_c.t1, CP12_g30264_DN3_SP0_c.t1	CARHR095050
OG0000390	CP7_g45551_DN2_SP1_c.t1	CARHR022740
OG0000390	CP7_g45552_DN3_SP0_c.t1	CARHR022730
OG0000391	CP9_g28963_DN3_SP0_c.t1, CP9_g28965_DN3_SP0_c.t1	CARHR066340, CARHR066300, CARHR066320, CARHR066310, CARHR066330, CARHR066290, CARHR066360
OG0000391	CP11_g32305_DN3_SP0_c.t1, CP11_g32306_DN3_SP0_c.t1	CARHR196560
OG0000391	CP10_g43006_DN3_SP1_c.t1	CARHR084950
OG0000392	CP7_g46045_DN3_SP1_c.t1	CARHR017550
OG0000392	CP7_g46046_DN3_SP0_c.t1	CARHR017540
OG0000392	CP19_g18115_DN3_SP0_c.t1, CP7_g44614_DN3_SP0_c.t1, CP19_g18116_DN3_SP1_c.t1	CARHR185400, CARHR216970, CARHR232710
OG0000393	CP5_g1564_DN3_SP3_c.t1	CARHR263220
OG0000393	CP5_g1565_DN2_SP7_c.t1	CARHR103170
OG0000394	CP1_g37846_DN3_SP2_c.t1	CARHR043000
OG0000395	CP1_g37709_DN3_SP1_c.t1	CARHR014460
OG0000396	CP15_g35099_DN2_SP0_c.t1, CP1_g40984_DN2_SP0_c.t1, CP1_g40664_DN2_SP0_c.t1, CP20_g3842_DN2_SP0_c.t1, CP14_g23486_DN2_SP0_c.t1, CP3_g15209_DN1_SP0_c.t1, CP61_g51951_DN2_SP0_c.t1, CP88_g18974_DN3_SP0_c.t1, CP16_g55662_DN1_SP0_c.t1, CP6_g8838_DN3_SP0_c.t1, CP3_g15208_DN1_SP0_c.t1, CP7_g44376_DN3_SP0_c.t1, CP24_g47483_DN3_SP0_c.t1, CP5_g2041_DN3_SP0_c.t1, CP1_g38502_DN3_SP0_c.t1, CP7_g44370_DN1_SP0_c.t1, CP72_g12657_DN2_SP0_c.t1, CP12_g31335_DN2_SP0_c.t1, CP12_g31313_DN2_SP0_c.t1, CP12_g31358_DN3_SP0_c.t1, CP12_g31396_DN2_SP0_c.t1, CP1_g40980_DN2_SP0_c.t1, CP12_g31345_DN3_SP0_c.t1, CP12_g31325_DN2_SP0_c.t1, CP12_g31370_DN3_SP0_c.t1, CP1_g38448_DN1_SP0_c.t1, CP3_g14999_DN3_SP0_c.t1, CP17_g5832_DN3_SP0_c.t1, CP4_g26685_DN3_SP0_c.t1, CP16_g55663_DN2_SP0_c.t1, CP12_g31359_DN2_SP0_c.t1, CP27_g41747_DN2_SP0_c.t1, CP12_g31336_DN2_SP0_c.t1	CARHR119440
OG0000398	CP5_g2292_DN1_SP0_c.t1	CARHR101890
OG0000399	CP11_g32110_DN3_SP8_c.t1	CARHR001910
OG0000399	CP1_g37198_DN3_SP6_c.t1	CARHR009120
OG0000402	CP19_g18485_DN2_SP0_c.t1, CP7_g45345_DN2_SP0_c.t1, CP19_g18484_DN2_SP0_c.t1	CARHR289280, CARHR289040, CARHR177830, CARHR177850, CARHR292120
OG0000403	CP2_g49834_DN3_SP0_c.t1, CP11_g31942_DN3_SP0_c.t1	CARHR251850
OG0000403	CP11_g31937_DN3_SP0_c.t1, CP34_g51623_DN3_SP0_c.t1, CP11_g31943_DN3_SP0_c.t1	CARHR251840
OG0000405	CP8_g53531_DN3_SP0_c.t1	CARHR033150, CARHR033140
OG0000405	CP39_g21119_DN3_SP1_c.t1	CARHR089260, CARHR089270
OG0000406	CP1_g37053_DN3_SP5_c.t1, CP3_g14832_DN3_SP8_c.t1, CP8_g54010_DN3_SP6_c.t1	CARHR273440, CARHR007590
OG0000407	CP10_g42640_DN3_SP0_c.t1	CARHR005930, CARHR002610, CARHR002600, CARHR025430, CARHR142610
OG0000407	CP6_g7558_DN3_SP0_c.t1	CARHR011680
OG0000407	CP1_g36859_DN3_SP0_c.t1	CARHR142620
OG0000409	CP7_g45026_DN3_SP0_c.t1	CARHR028100
OG0000409	CP7_g45027_DN3_SP0_c.t1, CP7_g45028_DN3_SP0_c.t1, CP7_g45029_DN3_SP0_c.t1	CARHR028080, CARHR028050
OG0000410	CP11_g31781_DN3_SP0_c.t1	CARHR253620
OG0000411	CP16_g55123_DN2_SP0_c.t1, CP16_g55132_DN2_SP0_c.t1	CARHR117550, CARHR117600
OG0000412	CP11_g32313_DN3_SP8_c.t1	CARHR196640
OG0000412	CP5_g1783_DN3_SP8_c.t1	CARHR215260
OG0000412	CP9_g28164_DN3_SP8_c.t1	CARHR292180
OG0000412	CP12_g30117_DN3_SP8_c.t1	CARHR093170
OG0000413	CP19_g18302_DN2_SP0_c.t1	CARHR088360, CARHR088350
OG0000413	CP7_g46371_DN3_SP0_c.t1	CARHR044870
OG0000414	CP2_g49029_DN3_SP0_c.t1	CARHR049420
