Orthogroup	Conringia_planisiliqua	Euclidium_syriacum
OG0000062	CP20_g3940_DN3_SP0_c.t1	ESY9_g44155_DN3_SP0_c0.t1, ESY2_g36090_DN3_SP0_c34.t1, ESY1_g11365_DN3_SP0_c59.t1
OG0000062	CP12_g31035_DN3_SP0_c.t1, CP36_g50953_DN2_SP0_c.t1, CP20_g4061_DN2_SP0_c.t1, CP27_g41852_DN3_SP0_c.t1, CP3_g15593_DN3_SP0_c.t1, CP5_g2505_DN3_SP0_c.t1, CP20_g4062_DN3_SP0_c.t1	ESY11_g52398_DN3_SP0_c0.t1, ESY9_g43856_DN2_SP0_c0.t1
OG0000062	CP1_g40964_DN3_SP0_c.t1	ESY9_g44156_DN3_SP0_c0.t1, ESY14_g20663_DN3_SP0_c36.t1, ESY1_g8354_DN1_SP0_c0.t1, ESY1_g9427_DN1_SP0_c0.t1
OG0000063	CP3_g14591_DN2_SP0_c.t1, CP1_g41013_DN1_SP0_c.t1, CP13_g20642_DN2_SP0_c.t1, CP14_g23881_DN1_SP0_c.t1, CP1_g39921_DN2_SP0_c.t1, CP1_g40425_DN2_SP0_c.t1, CP3_g16302_DN1_SP0_c.t1, CP15_g34932_DN2_SP0_c.t1, CP4_g26223_DN2_SP0_c.t1, CP28_g33922_DN2_SP0_c.t1, CP37_g11370_DN1_SP0_c.t1, CP5_g3265_DN3_SP0_c.t1, CP17_g5203_DN1_SP0_c.t1, CP14_g23889_DN2_SP0_c.t1, CP3_g16300_DN1_SP0_c.t1, CP4_g26798_DN1_SP0_c.t1, CP4_g26225_DN1_SP0_c.t1, CP3_g15486_DN2_SP0_c.t1, CP21_g10523_DN3_SP0_c.t1, CP14_g23887_DN2_SP0_c.t1, CP6_g8261_DN3_SP0_c.t1, CP4_g26203_DN2_SP0_c.t1, CP4_g26799_DN1_SP0_c.t1, CP3_g15487_DN2_SP0_c.t1, CP15_g36114_DN1_SP0_c.t1, CP18_g12288_DN1_SP0_c.t1, CP21_g10524_DN1_SP0_c.t1, CP12_g31118_DN1_SP0_c.t1, CP3_g15363_DN1_SP0_c.t1, CP34_g51570_DN2_SP0_c.t1, CP6_g8260_DN1_SP0_c.t1, CP6_g9672_DN2_SP0_c.t1, CP4_g26224_DN1_SP0_c.t1, CP15_g36115_DN1_SP0_c.t1, CP9_g27438_DN1_SP0_c.t1, CP33_g3650_DN2_SP0_c.t1, CP37_g11371_DN2_SP0_c.t1, CP12_g31694_DN2_SP0_c.t1	ESY17_g40075_DN1_SP0_c10.t1
OG0000064	CP18_g12051_DN1_SP0_c.t1	ESY16_g62560_DN2_SP0_c0.t1
OG0000065	CP5_g1666_DN1_SP0_c.t1	ESY4_g25771_DN2_SP0_c0.t1
OG0000065	CP5_g1580_DN2_SP0_c.t1	ESY1_g11993_DN3_SP0_c13.t1
OG0000066	CP4_g25642_DN3_SP0_c.t1	ESY23_g163_DN2_SP0_c0.t1
OG0000066	CP2_g49425_DN3_SP0_c.t1	ESY7_g18023_DN3_SP0_c0.t1, ESY11_g54349_DN3_SP0_c0.t1
OG0000067	CP2_g50481_DN2_SP0_c.t1, CP17_g5644_DN3_SP0_c.t1, CP17_g5532_DN2_SP0_c.t1	ESY3_g28898_DN3_SP0_c0.t1
OG0000068	CP12_g31237_DN3_SP0_c.t1	ESY9_g42540_DN3_SP0_c0.t1, ESY10_g14312_DN3_SP0_c0.t1, ESY10_g14570_DN3_SP0_c0.t1, ESY10_g14619_DN3_SP0_c0.t1, ESY10_g14569_DN3_SP0_c0.t1, ESY2_g38376_DN3_SP0_c0.t1
OG0000070	CP17_g5790_DN3_SP0_c.t1	ESY10_g14297_DN3_SP0_c35.t1, ESY3_g32095_DN2_SP0_c41.t1
OG0000070	CP1_g38202_DN3_SP0_c.t1, CP1_g38197_DN2_SP0_c.t1	ESY2_g37816_DN3_SP0_c0.t1, ESY2_g37886_DN2_SP0_c0.t1
OG0000072	CP6_g8758_DN1_SP0_c.t1, CP6_g9757_DN2_SP0_c.t1	ESY7_g16117_DN2_SP0_c0.t1
OG0000072	CP2_g49697_DN3_SP0_c.t1	ESY2_g37912_DN2_SP0_c0.t1
OG0000072	CP22_g17290_DN2_SP0_c.t1, CP3_g16601_DN1_SP0_c.t1, CP12_g31150_DN2_SP0_c.t1	ESY15_g64467_DN1_SP0_c0.t1
OG0000072	CP17_g5883_DN3_SP0_c.t1	ESY4_g23383_DN2_SP0_c0.t1
OG0000073	CP13_g20431_DN2_SP0_c.t1	ESY8_g60414_DN2_SP0_c0.t1, ESY4_g22224_DN1_SP0_c0.t1
OG0000073	CP8_g52621_DN2_SP0_c.t1	ESY5_g2052_DN2_SP0_c0.t1
OG0000073	CP20_g3890_DN2_SP0_c.t1, CP15_g34957_DN1_SP0_c.t1, CP6_g9731_DN1_SP0_c.t1, CP6_g9730_DN1_SP0_c.t1, CP18_g12305_DN2_SP0_c.t1	ESY4_g22225_DN3_SP0_c0.t1, ESY3_g28765_DN1_SP0_c0.t1
OG0000073	CP9_g29611_DN2_SP0_c.t1, CP8_g53134_DN1_SP0_c.t1	ESY6_g48384_DN1_SP0_c0.t1
OG0000076	CP5_g77_DN1_SP0_c.t1	ESY4_g26855_DN3_SP0_c0.t1, ESY4_g26853_DN2_SP0_c0.t1
OG0000076	CP5_g2147_DN1_SP0_c.t1	ESY4_g25860_DN2_SP0_c0.t1, ESY4_g26382_DN2_SP0_c0.t1, ESY8_g59836_DN2_SP0_c0.t1, ESY8_g58171_DN3_SP0_c0.t1
OG0000076	CP8_g53270_DN3_SP0_c.t1, CP20_g3903_DN2_SP0_c.t1	ESY5_g5006_DN2_SP0_c0.t1, ESY4_g26296_DN3_SP0_c0.t1, ESY6_g50580_DN1_SP0_c0.t1
OG0000077	CP13_g19516_DN3_SP0_c.t1	ESY7_g18827_DN2_SP0_c0.t1
OG0000081	CP1_g40914_DN2_SP0_c.t1	ESY9_g44119_DN3_SP0_c0.t1, ESY7_g18625_DN3_SP0_c96.t1
OG0000082	CP5_g1772_DN1_SP0_c.t1, CP8_g52192_DN2_SP0_c.t1, CP16_g55573_DN1_SP0_c.t1, CP20_g3822_DN2_SP0_c.t1	ESY2_g37683_DN1_SP0_c0.t1, ESY4_g24411_DN1_SP0_c0.t1
OG0000082	CP3_g15632_DN1_SP0_c.t1, CP1_g41005_DN2_SP0_c.t1	ESY3_g28725_DN2_SP0_c0.t1
OG0000082	CP17_g6148_DN2_SP0_c.t1	ESY21_g55672_DN3_SP0_c0.t1
OG0000082	CP9_g27552_DN2_SP0_c.t1	ESY11_g54332_DN2_SP0_c0.t1
OG0000083	CP1_g38603_DN3_SP0_c.t1	ESY1_g7742_DN2_SP0_c0.t1
OG0000084	CP14_g23878_DN3_SP0_c.t1, CP13_g20759_DN2_SP0_c.t1	ESY10_g15253_DN1_SP0_c0.t1
OG0000084	CP5_g3263_DN2_SP0_c.t1, CP12_g31116_DN2_SP0_c.t1, CP22_g17338_DN1_SP0_c.t1, CP12_g31607_DN1_SP0_c.t1	ESY14_g20372_DN1_SP0_c0.t1
OG0000084	CP2_g49793_DN2_SP0_c.t1	ESY6_g47811_DN1_SP0_c0.t1
OG0000084	CP3_g15485_DN3_SP0_c.t1, CP15_g36117_DN3_SP0_c.t1	ESY9_g44313_DN1_SP0_c0.t1
OG0000086	CP11_g31887_DN3_SP0_c.t1, CP271_g11211_DN3_SP0_c.t1, CP45_g22371_DN3_SP0_c.t1, CP20_g3814_DN1_SP0_c.t1, CP45_g22369_DN3_SP0_c.t1, CP5_g1838_DN3_SP0_c.t1, CP5_g1706_DN3_SP0_c.t1	ESY8_g59458_DN3_SP0_c0.t1
OG0000089	CP2_g48308_DN3_SP8_c.t1	ESY6_g50131_DN3_SP8_c0.t1
OG0000089	CP4_g25793_DN3_SP8_c.t1	ESY8_g58764_DN3_SP8_c0.t1, ESY8_g58767_DN3_SP0_c0.t1, ESY8_g58770_DN3_SP0_c0.t1
OG0000089	CP11_g32707_DN3_SP8_c.t1	ESY7_g18326_DN3_SP8_c0.t1
OG0000089	CP13_g20168_DN3_SP8_c.t1	ESY7_g16559_DN3_SP8_c0.t1
OG0000089	CP6_g6768_DN3_SP8_c.t1	ESY9_g43361_DN3_SP8_c0.t1
OG0000089	CP9_g29223_DN3_SP8_c.t1	ESY2_g34829_DN3_SP8_c0.t1
OG0000090	CP13_g20454_DN2_SP0_c.t1, CP3_g15710_DN2_SP0_c.t1	ESY4_g22477_DN2_SP0_c0.t1, ESY4_g26657_DN1_SP0_c0.t1
OG0000090	CP12_g31417_DN2_SP0_c.t1, CP50_g6562_DN1_SP0_c.t1, CP1_g39886_DN2_SP0_c.t1, CP16_g55442_DN2_SP0_c.t1, CP12_g31580_DN1_SP0_c.t1, CP24_g47039_DN2_SP0_c.t1, CP6_g8583_DN3_SP0_c.t1, CP2_g50413_DN1_SP0_c.t1, CP12_g31050_DN2_SP0_c.t1, CP1_g40029_DN1_SP0_c.t1, CP3_g14975_DN3_SP0_c.t1, CP3_g16737_DN2_SP0_c.t1, CP1_g38486_DN2_SP0_c.t1	ESY26_g42317_DN1_SP0_c0.t1, ESY3_g30048_DN2_SP0_c0.t1, ESY2_g35989_DN3_SP0_c0.t1, ESY7_g17919_DN1_SP0_c0.t1, ESY6_g48406_DN3_SP0_c0.t1, ESY4_g24790_DN3_SP0_c0.t1, ESY6_g47216_DN3_SP0_c0.t1, ESY1_g12432_DN3_SP0_c0.t1, ESY2_g36671_DN2_SP0_c0.t1, ESY1_g7918_DN1_SP0_c0.t1, ESY8_g60387_DN3_SP0_c0.t1
OG0000095	CP16_g55159_DN2_SP0_c.t1	ESY7_g19280_DN2_SP0_c0.t1, ESY7_g17327_DN3_SP0_c0.t1, ESY7_g19279_DN2_SP0_c34.t1, ESY7_g19285_DN2_SP0_c0.t1, ESY7_g19282_DN3_SP0_c38.t1, ESY7_g18924_DN3_SP0_c58.t1, ESY7_g19283_DN2_SP0_c13.t1, ESY7_g19278_DN2_SP0_c40.t1
OG0000095	CP16_g55090_DN3_SP0_c.t1, CP16_g55089_DN3_SP0_c.t1	ESY3_g31038_DN1_SP0_c0.t1
OG0000097	CP29_g22155_DN1_SP0_c.t1	ESY10_g15554_DN1_SP0_c0.t1
OG0000098	CP2_g48438_DN1_SP0_c.t1	ESY11_g53833_DN2_SP0_c0.t1
OG0000100	CP2_g48895_DN3_SP0_c.t1, CP2_g49326_DN3_SP0_c.t1, CP2_g48891_DN3_SP0_c.t1, CP2_g48894_DN3_SP0_c.t1	ESY1_g11939_DN1_SP0_c0.t1
OG0000101	CP22_g17341_DN3_SP0_c.t1	ESY13_g57677_DN1_SP0_c0.t1
OG0000105	CP12_g31635_DN1_SP0_c.t1	ESY3_g32130_DN3_SP0_c69.t1, ESY3_g32066_DN2_SP0_c100.t1, ESY6_g49439_DN2_SP0_c0.t1, ESY9_g43950_DN2_SP0_c87.t1
OG0000107	CP7_g44362_DN3_SP0_c.t1, CP7_g44349_DN3_SP0_c.t1, CP6_g8709_DN3_SP0_c.t1	ESY4_g23035_DN3_SP0_c29.t1
OG0000110	CP5_g2099_DN3_SP0_c.t1	ESY3_g27675_DN3_SP0_c0.t1
OG0000111	CP6_g7513_DN2_SP0_c.t1, CP3_g14874_DN2_SP0_c.t1	ESY20_g12840_DN2_SP0_c0.t1, ESY8_g60792_DN2_SP0_c0.t1
OG0000114	CP9_g27816_DN2_SP0_c.t1	ESY1_g8020_DN3_SP0_c0.t1
OG0000114	CP17_g5831_DN3_SP0_c.t1	ESY12_g51930_DN3_SP0_c0.t1, ESY1_g11590_DN2_SP0_c0.t1, ESY2_g38712_DN2_SP0_c0.t1
OG0000114	CP1_g40794_DN1_SP0_c.t1	ESY1_g8018_DN1_SP0_c0.t1
OG0000116	CP59_g6663_DN3_SP0_c.t1, CP44_g20908_DN3_SP0_c.t1, CP18_g12569_DN3_SP0_c.t1	ESY13_g57384_DN2_SP0_c0.t1, ESY9_g43004_DN2_SP0_c0.t1, ESY2_g38543_DN3_SP0_c0.t1, ESY17_g39177_DN3_SP0_c0.t1, ESY1_g6907_DN3_SP0_c10.t1, ESY13_g57117_DN3_SP0_c0.t1
OG0000116	CP27_g41694_DN2_SP0_c.t1	ESY11_g52709_DN3_SP0_c0.t1, ESY21_g55780_DN2_SP0_c0.t1
OG0000116	CP14_g23531_DN3_SP0_c.t1, CP27_g41691_DN3_SP0_c.t1	ESY11_g52731_DN3_SP0_c0.t1, ESY21_g55783_DN3_SP0_c0.t1, ESY17_g39178_DN3_SP0_c0.t1, ESY17_g40097_DN3_SP0_c0.t1, ESY3_g28062_DN3_SP0_c0.t1
OG0000116	CP25_g55998_DN3_SP0_c.t1	ESY12_g51236_DN3_SP0_c0.t1
OG0000116	CP20_g3900_DN1_SP0_c.t1, CP2_g49406_DN2_SP0_c.t1	ESY6_g46511_DN2_SP0_c13.t1, ESY8_g59869_DN2_SP0_c0.t1
OG0000117	CP7_g45428_DN3_SP0_c.t1, CP7_g45432_DN3_SP0_c.t1, CP7_g45433_DN3_SP0_c.t1, CP7_g45431_DN3_SP0_c.t1	ESY5_g2024_DN3_SP0_c0.t1
OG0000118	CP7_g45449_DN2_SP0_c.t1	ESY5_g4941_DN1_SP0_c0.t1, ESY12_g51410_DN2_SP0_c0.t1, ESY7_g18694_DN2_SP0_c0.t1, ESY5_g3801_DN1_SP0_c0.t1
OG0000120	CP22_g17665_DN2_SP0_c.t1	ESY1_g9428_DN3_SP0_c0.t1
OG0000120	CP6_g8636_DN1_SP0_c.t1	ESY1_g8024_DN2_SP0_c0.t1
OG0000120	CP6_g8634_DN3_SP0_c.t1, CP3_g14120_DN3_SP0_c.t1, CP18_g12087_DN3_SP0_c.t1, CP95_g12689_DN3_SP0_c.t1, CP9_g27971_DN3_SP0_c.t1, CP13_g20555_DN3_SP0_c.t1, CP20_g4294_DN3_SP0_c.t1	ESY1_g8023_DN1_SP0_c0.t1
OG0000120	CP36_g50966_DN3_SP0_c.t1, CP1_g39950_DN3_SP0_c.t1, CP14_g23196_DN3_SP0_c.t1, CP13_g20554_DN1_SP0_c.t1, CP2_g50773_DN2_SP0_c.t1, CP95_g12688_DN3_SP0_c.t1, CP15_g35845_DN3_SP0_c.t1, CP5_g2510_DN1_SP0_c.t1, CP18_g12085_DN2_SP0_c.t1, CP1_g40799_DN1_SP0_c.t1, CP18_g11788_DN2_SP0_c.t1	ESY1_g9129_DN3_SP0_c0.t1
OG0000122	CP8_g53619_DN3_SP0_c.t1	ESY3_g30972_DN2_SP0_c0.t1
OG0000122	CP8_g53621_DN3_SP0_c.t1, CP8_g53620_DN3_SP0_c.t1	ESY10_g15010_DN3_SP0_c0.t1
OG0000127	CP8_g54114_DN3_SP0_c.t1	ESY6_g48978_DN3_SP0_c0.t1, ESY6_g48979_DN3_SP0_c0.t1
OG0000127	CP4_g24986_DN3_SP0_c.t1	ESY3_g30941_DN1_SP0_c0.t1
OG0000127	CP3_g13990_DN2_SP0_c.t1	ESY3_g30943_DN3_SP0_c0.t1, ESY1_g11076_DN3_SP0_c0.t1
OG0000127	CP11_g33621_DN2_SP0_c.t1, CP10_g42910_DN3_SP0_c.t1	ESY1_g11079_DN3_SP0_c0.t1
OG0000127	CP3_g14838_DN3_SP0_c.t1, CP8_g54018_DN3_SP0_c.t1	ESY6_g48851_DN3_SP0_c0.t1
OG0000127	CP4_g25869_DN3_SP0_c.t1	ESY8_g58880_DN2_SP0_c0.t1
OG0000128	CP3_g13458_DN3_SP0_c.t1	ESY1_g11245_DN1_SP0_c0.t1
OG0000129	CP10_g42426_DN3_SP0_c.t1	ESY2_g34340_DN2_SP0_c0.t1, ESY7_g18677_DN3_SP0_c0.t1, ESY9_g43047_DN3_SP0_c0.t1, ESY9_g43049_DN3_SP0_c0.t1
OG0000129	CP2_g48114_DN3_SP0_c.t1	ESY6_g49428_DN3_SP0_c0.t1
OG0000130	CP12_g31084_DN2_SP0_c.t1, CP39_g21134_DN2_SP0_c.t1, CP6_g7368_DN1_SP0_c.t1, CP6_g9750_DN1_SP0_c.t1, CP1_g38598_DN2_SP0_c.t1, CP24_g47153_DN1_SP0_c.t1, CP6_g8046_DN2_SP0_c.t1, CP13_g20268_DN3_SP0_c.t1, CP2_g50524_DN2_SP0_c.t1, CP22_g17175_DN1_SP0_c.t1, CP8_g54204_DN2_SP0_c.t1, CP16_g55125_DN3_SP0_c.t1, CP1_g38747_DN1_SP0_c.t1, CP9_g27784_DN2_SP0_c.t1, CP16_g55303_DN1_SP0_c.t1, CP1_g39867_DN1_SP0_c.t1, CP6_g8745_DN2_SP0_c.t1, CP14_g22626_DN2_SP0_c.t1, CP3_g16605_DN2_SP0_c.t1, CP4_g26048_DN1_SP0_c.t1, CP6_g8614_DN2_SP0_c.t1, CP5_g1942_DN3_SP0_c.t1, CP17_g4921_DN2_SP0_c.t1, CP5_g1870_DN2_SP0_c.t1, CP1_g39061_DN1_SP0_c.t1, CP13_g20361_DN1_SP0_c.t1, CP127_g12823_DN1_SP0_c.t1, CP3_g15569_DN2_SP0_c.t1, CP8_g54335_DN2_SP0_c.t1, CP2_g49673_DN2_SP0_c.t1	ESY1_g9827_DN1_SP0_c0.t1
OG0000130	CP2_g49700_DN3_SP0_c.t1	ESY23_g219_DN2_SP0_c0.t1
OG0000136	CP18_g12237_DN1_SP0_c.t1	ESY9_g45027_DN2_SP0_c0.t1
OG0000136	CP3_g15024_DN1_SP0_c.t1	ESY7_g17164_DN1_SP0_c0.t1
OG0000137	CP29_g22095_DN2_SP0_c.t1	ESY1_g10587_DN2_SP0_c0.t1
OG0000138	CP4_g26545_DN2_SP0_c.t1	ESY3_g32116_DN2_SP0_c0.t1
OG0000140	CP12_g31007_DN2_SP0_c.t1, CP2_g49134_DN3_SP0_c.t1, CP14_g23074_DN2_SP0_c.t1, CP5_g2106_DN1_SP0_c.t1, CP5_g2107_DN2_SP0_c.t1, CP10_g44055_DN3_SP0_c.t1, CP335_g34392_DN3_SP0_c.t1, CP13_g20745_DN1_SP0_c.t1, CP12_g31264_DN1_SP0_c.t1, CP12_g31008_DN1_SP0_c.t1	ESY10_g15894_DN2_SP0_c0.t1
OG0000141	CP2_g49022_DN2_SP0_c.t1, CP2_g49230_DN2_SP0_c.t1	ESY2_g33647_DN2_SP0_c0.t1, ESY2_g33651_DN2_SP0_c0.t1
OG0000148	CP1_g38394_DN3_SP0_c.t1	ESY8_g58470_DN2_SP0_c0.t1, ESY5_g5279_DN1_SP0_c0.t1
OG0000148	CP8_g53130_DN2_SP0_c.t1	ESY6_g48422_DN3_SP0_c0.t1, ESY5_g4001_DN3_SP0_c14.t1
OG0000148	CP16_g55147_DN3_SP0_c.t1, CP7_g44768_DN1_SP0_c.t1	ESY3_g32181_DN3_SP0_c0.t1
OG0000148	CP7_g45047_DN1_SP0_c.t1, CP7_g44975_DN1_SP0_c.t1	ESY8_g58410_DN2_SP0_c0.t1
OG0000148	CP1_g38033_DN1_SP0_c.t1	ESY2_g37391_DN2_SP0_c0.t1
OG0000150	CP15_g34449_DN2_SP0_c.t1	ESY3_g27873_DN2_SP0_c0.t1
OG0000154	CP1_g38036_DN1_SP0_c.t1, CP1_g38035_DN2_SP0_c.t1, CP1_g38037_DN3_SP0_c.t1	ESY16_g61942_DN3_SP0_c0.t1, ESY16_g61938_DN2_SP0_c0.t1, ESY2_g37486_DN2_SP0_c0.t1
OG0000154	CP1_g37974_DN3_SP0_c.t1	ESY2_g37384_DN3_SP0_c0.t1, ESY2_g37454_DN1_SP0_c0.t1, ESY2_g37458_DN2_SP0_c0.t1
OG0000155	CP10_g43760_DN1_SP0_c.t1	ESY2_g38672_DN2_SP0_c0.t1
OG0000155	CP6_g9735_DN1_SP0_c.t1	ESY2_g33736_DN1_SP0_c0.t1, ESY5_g588_DN3_SP0_c0.t1, ESY3_g30556_DN1_SP0_c0.t1, ESY6_g48190_DN1_SP0_c0.t1
OG0000155	CP14_g23761_DN2_SP0_c.t1	ESY5_g3385_DN3_SP0_c0.t1
OG0000155	CP6_g8038_DN2_SP0_c.t1, CP15_g35374_DN3_SP0_c.t1	ESY5_g587_DN1_SP0_c0.t1, ESY18_g63061_DN1_SP0_c0.t1
OG0000157	CP7_g44859_DN3_SP0_c.t1	ESY5_g3516_DN1_SP0_c0.t1
OG0000159	CP8_g52981_DN3_SP0_c.t1	ESY9_g44960_DN3_SP0_c0.t1, ESY3_g27428_DN3_SP0_c0.t1
OG0000159	CP23_g21575_DN3_SP0_c.t1, CP1_g40805_DN3_SP0_c.t1, CP36_g50997_DN3_SP0_c.t1, CP31_g46845_DN3_SP0_c.t1, CP17_g4998_DN3_SP0_c.t1, CP18_g11529_DN3_SP0_c.t1, CP16_g55355_DN3_SP0_c.t1, CP29_g21957_DN3_SP0_c.t1, CP18_g11525_DN3_SP0_c.t1, CP16_g55379_DN3_SP0_c.t1, CP1_g38743_DN3_SP0_c.t1, CP15_g34799_DN3_SP0_c.t1, CP6_g8172_DN3_SP0_c.t1, CP16_g55378_DN1_SP0_c.t1, CP17_g5408_DN3_SP0_c.t1, CP1_g38828_DN3_SP0_c.t1, CP1_g38774_DN3_SP0_c.t1, CP1_g38831_DN3_SP0_c.t1, CP3_g16786_DN3_SP0_c.t1, CP3_g16732_DN3_SP0_c.t1, CP25_g56000_DN3_SP0_c.t1, CP31_g46783_DN3_SP0_c.t1, CP12_g31312_DN3_SP0_c.t1, CP9_g27528_DN3_SP0_c.t1, CP6_g9687_DN3_SP0_c.t1, CP1_g39364_DN3_SP0_c.t1, CP17_g6255_DN3_SP0_c.t1, CP7_g44180_DN3_SP0_c.t1, CP15_g34601_DN3_SP0_c.t1, CP6_g8795_DN3_SP0_c.t1, CP22_g17525_DN3_SP0_c.t1, CP15_g35987_DN3_SP0_c.t1, CP12_g31604_DN3_SP0_c.t1, CP17_g4997_DN3_SP0_c.t1, CP1_g40804_DN3_SP0_c.t1, CP2_g50653_DN3_SP0_c.t1, CP15_g35572_DN3_SP0_c.t1, CP21_g10968_DN3_SP0_c.t1, CP6_g8815_DN3_SP0_c.t1, CP10_g44074_DN3_SP0_c.t1	ESY5_g2337_DN3_SP0_c0.t1
OG0000160	CP10_g43624_DN3_SP8_c.t1	ESY11_g54431_DN3_SP8_c0.t1
OG0000160	CP5_g984_DN3_SP8_c.t1	ESY4_g24538_DN3_SP0_c0.t1
OG0000160	CP8_g53733_DN3_SP8_c.t1	ESY6_g48428_DN3_SP8_c0.t1
OG0000160	CP9_g29643_DN3_SP8_c.t1	ESY2_g36615_DN3_SP8_c6.t1
OG0000160	CP16_g55126_DN3_SP8_c.t1	ESY8_g59421_DN3_SP7_c0.t1
OG0000161	CP2_g49800_DN1_SP0_c.t1	ESY11_g54524_DN2_SP0_c0.t1
OG0000162	CP4_g25433_DN2_SP0_c.t1	ESY20_g12799_DN3_SP0_c0.t1
OG0000162	CP4_g25434_DN2_SP0_c.t1	ESY20_g12795_DN3_SP0_c0.t1
OG0000163	CP26_g51269_DN2_SP0_c.t1	ESY8_g60272_DN2_SP0_c0.t1
OG0000163	CP14_g22654_DN2_SP0_c.t1	ESY10_g14513_DN2_SP0_c0.t1
OG0000164	CP35_g52063_DN2_SP0_c.t1, CP5_g3147_DN2_SP0_c.t1, CP5_g3037_DN1_SP0_c.t1, CP35_g52064_DN1_SP0_c.t1, CP15_g35652_DN2_SP0_c.t1, CP28_g34015_DN2_SP0_c.t1, CP17_g5684_DN1_SP0_c.t1, CP18_g11984_DN2_SP0_c.t1	ESY4_g22572_DN3_SP0_c0.t1
OG0000166	CP16_g55346_DN3_SP0_c.t1	ESY6_g49239_DN3_SP0_c66.t1, ESY5_g5230_DN1_SP0_c0.t1, ESY2_g34940_DN2_SP0_c11.t1
OG0000166	CP10_g44009_DN3_SP0_c.t1	ESY16_g62261_DN3_SP0_c0.t1
OG0000166	CP2_g49508_DN2_SP0_c.t1	ESY4_g24375_DN3_SP0_c0.t1, ESY2_g34111_DN3_SP0_c10.t1
OG0000167	CP12_g30688_DN2_SP0_c.t1	ESY2_g33553_DN2_SP0_c0.t1
OG0000168	CP15_g36061_DN1_SP0_c.t1	ESY10_g15970_DN1_SP0_c0.t1, ESY2_g33703_DN3_SP0_c0.t1
OG0000170	CP4_g24175_DN3_SP0_c.t1	ESY7_g16345_DN2_SP0_c0.t1
OG0000171	CP8_g53294_DN3_SP8_c.t1	ESY6_g47353_DN3_SP8_c0.t1
OG0000171	CP19_g17855_DN3_SP6_c.t1	ESY8_g60049_DN3_SP6_c0.t1
OG0000171	CP10_g43893_DN3_SP8_c.t1	ESY11_g53876_DN3_SP8_c0.t1
OG0000171	CP8_g53599_DN3_SP8_c.t1	ESY6_g48165_DN3_SP8_c0.t1
OG0000171	CP10_g42832_DN3_SP8_c.t1	ESY3_g30785_DN3_SP8_c0.t1, ESY3_g30787_DN3_SP0_c0.t1
OG0000171	CP5_g1205_DN3_SP7_c.t1	ESY4_g23864_DN3_SP6_c0.t1
OG0000172	CP5_g1428_DN2_SP0_c.t1, CP3_g15131_DN1_SP0_c.t1, CP8_g52523_DN1_SP0_c.t1	ESY7_g18225_DN1_SP0_c0.t1
OG0000172	CP2_g50296_DN1_SP0_c.t1, CP15_g35923_DN2_SP0_c.t1	ESY5_g3352_DN1_SP0_c0.t1
OG0000172	CP6_g7882_DN2_SP0_c.t1, CP20_g4161_DN1_SP0_c.t1	ESY8_g59370_DN1_SP0_c0.t1, ESY3_g30908_DN2_SP0_c0.t1
OG0000173	CP5_g175_DN2_SP0_c.t1	ESY4_g25629_DN2_SP0_c19.t1
OG0000174	CP8_g52236_DN2_SP0_c.t1, CP29_g21958_DN3_SP0_c.t1, CP45_g22359_DN3_SP0_c.t1, CP8_g52687_DN2_SP0_c.t1, CP8_g54530_DN3_SP0_c.t1, CP5_g1847_DN2_SP0_c.t1	ESY11_g53584_DN1_SP0_c0.t1, ESY3_g28899_DN2_SP0_c0.t1, ESY4_g24612_DN2_SP0_c73.t1, ESY2_g38528_DN2_SP0_c0.t1, ESY19_g41722_DN3_SP0_c0.t1, ESY11_g53147_DN2_SP0_c3.t1
OG0000177	CP7_g45651_DN3_SP1_c.t1	ESY1_g11445_DN3_SP0_c0.t1
OG0000177	CP9_g29342_DN3_SP0_c.t1	ESY8_g59786_DN2_SP0_c0.t1
OG0000179	CP8_g52792_DN1_SP0_c.t1, CP2_g49383_DN2_SP0_c.t1	ESY2_g34090_DN2_SP0_c0.t1
OG0000179	CP2_g49361_DN3_SP0_c.t1, CP2_g49359_DN3_SP0_c.t1, CP2_g49380_DN3_SP0_c.t1	ESY2_g34066_DN3_SP0_c38.t1, ESY16_g61889_DN3_SP0_c12.t1, ESY2_g34050_DN2_SP0_c7.t1
OG0000179	CP2_g49375_DN3_SP0_c.t1	ESY2_g34048_DN3_SP0_c0.t1
OG0000182	CP2_g49579_DN2_SP0_c.t1	ESY1_g12359_DN3_SP0_c0.t1
OG0000183	CP5_g1726_DN3_SP8_c.t1	ESY2_g35240_DN3_SP8_c46.t1
OG0000183	CP3_g13675_DN3_SP8_c.t1	ESY12_g51047_DN3_SP8_c0.t1
OG0000183	CP8_g54208_DN3_SP5_c.t1, CP3_g15618_DN3_SP5_c.t1	ESY6_g49123_DN3_SP5_c0.t1
OG0000183	CP4_g26440_DN3_SP8_c.t1	ESY1_g7203_DN3_SP0_c0.t1
OG0000184	CP12_g30563_DN1_SP0_c.t1, CP15_g34906_DN2_SP0_c.t1	ESY3_g29455_DN1_SP0_c0.t1
OG0000189	CP10_g43741_DN3_SP4_c.t1	ESY11_g54143_DN3_SP3_c0.t1
OG0000189	CP10_g43894_DN3_SP5_c.t1	ESY11_g53875_DN3_SP4_c0.t1
