Orthogroup	Conringia_planisiliqua	Cardamine_glauca
OG0000159	CP16_g55355_DN3_SP0_c.t1, CP29_g21957_DN3_SP0_c.t1, CP18_g11525_DN3_SP0_c.t1, CP16_g55379_DN3_SP0_c.t1, CP1_g38743_DN3_SP0_c.t1, CP15_g34799_DN3_SP0_c.t1, CP6_g8172_DN3_SP0_c.t1, CP16_g55378_DN1_SP0_c.t1, CP17_g5408_DN3_SP0_c.t1, CP1_g38828_DN3_SP0_c.t1, CP1_g38774_DN3_SP0_c.t1, CP1_g38831_DN3_SP0_c.t1, CP3_g16786_DN3_SP0_c.t1, CP3_g16732_DN3_SP0_c.t1, CP25_g56000_DN3_SP0_c.t1, CP31_g46783_DN3_SP0_c.t1, CP12_g31312_DN3_SP0_c.t1, CP9_g27528_DN3_SP0_c.t1, CP6_g9687_DN3_SP0_c.t1, CP1_g39364_DN3_SP0_c.t1, CP17_g6255_DN3_SP0_c.t1, CP7_g44180_DN3_SP0_c.t1, CP15_g34601_DN3_SP0_c.t1, CP6_g8795_DN3_SP0_c.t1, CP22_g17525_DN3_SP0_c.t1, CP15_g35987_DN3_SP0_c.t1, CP12_g31604_DN3_SP0_c.t1, CP17_g4997_DN3_SP0_c.t1, CP1_g40804_DN3_SP0_c.t1, CP2_g50653_DN3_SP0_c.t1, CP15_g35572_DN3_SP0_c.t1	Cg007G2460000
OG0000159	CP21_g10968_DN3_SP0_c.t1, CP6_g8815_DN3_SP0_c.t1, CP10_g44074_DN3_SP0_c.t1	Cg003G0778900, Cg005G1705200
OG0000160	CP10_g43624_DN3_SP8_c.t1	Cg004G1426700
OG0000160	CP5_g984_DN3_SP8_c.t1	Cg001G0100800
OG0000160	CP8_g53733_DN3_SP8_c.t1	Cg003G0963700
OG0000160	CP17_g5850_DN3_SP8_c.t1	Cg004G1353700
OG0000160	CP9_g29643_DN3_SP8_c.t1	Cg007G2573400
OG0000160	CP16_g55126_DN3_SP8_c.t1	Cg005G1742100
OG0000162	CP4_g25433_DN2_SP0_c.t1	Cg005G1601500
OG0000162	CP4_g25434_DN2_SP0_c.t1	Cg005G1601600
OG0000163	CP14_g22654_DN2_SP0_c.t1	Cg007G2356000, Cg005G1702000
OG0000166	CP16_g55346_DN3_SP0_c.t1	Cg013G3025200, Cg013G3024600, Cg013G3024900
OG0000166	CP16_g55347_DN1_SP0_c.t1	Cg036G3082400
OG0000167	CP12_g30688_DN2_SP0_c.t1	Cg004G1301000
OG0000171	CP8_g53294_DN3_SP8_c.t1	Cg003G0916500
OG0000171	CP19_g17855_DN3_SP6_c.t1, CP13_g19098_DN3_SP8_c.t1	Cg007G2262400
OG0000171	CP10_g43893_DN3_SP8_c.t1	Cg004G1402700
OG0000171	CP8_g53599_DN3_SP8_c.t1	Cg003G0949800
OG0000171	CP10_g42832_DN3_SP8_c.t1	Cg004G1146700
OG0000171	CP5_g1205_DN3_SP7_c.t1	Cg001G0123300
OG0000173	CP5_g175_DN2_SP0_c.t1	Cg008G2861400, Cg008G2846800
OG0000174	CP8_g52236_DN2_SP0_c.t1, CP29_g21958_DN3_SP0_c.t1, CP45_g22359_DN3_SP0_c.t1, CP8_g52687_DN2_SP0_c.t1, CP8_g54530_DN3_SP0_c.t1, CP5_g1847_DN2_SP0_c.t1	Cg003G0887300, Cg005G1647500
OG0000175	CP9_g28660_DN3_SP6_c.t1	Cg006G2031400
OG0000175	CP7_g45435_DN3_SP8_c.t1	Cg007G2474600
OG0000175	CP11_g32500_DN3_SP8_c.t1	Cg008G2710700
OG0000175	CP4_g24004_DN3_SP6_c.t1, CP3_g13159_DN3_SP8_c.t1	Cg002G0406800, Cg005G1457900
OG0000179	CP2_g49352_DN3_SP0_c.t1	Cg007G2311400
OG0000183	CP5_g1726_DN3_SP8_c.t1	Cg001G0339800
OG0000183	CP3_g13675_DN3_SP8_c.t1	Cg002G0456600
OG0000183	CP4_g26440_DN3_SP8_c.t1	Cg005G1681400
OG0000187	CP7_g44449_DN3_SP0_c.t1	Cg005G1635300, Cg005G1635400, Cg005G1634600, Cg005G1634500, Cg005G1635600, Cg005G1635200, Cg005G1635700, Cg005G1635500
OG0000189	CP5_g509_DN3_SP8_c.t1	Cg001G0051000
OG0000189	CP9_g29229_DN3_SP8_c.t1	Cg007G2529500
OG0000189	CP7_g45756_DN3_SP8_c.t1	Cg006G2064800
OG0000191	CP1_g38437_DN2_SP0_c.t1	Cg005G1682000, Cg007G2302000, Cg006G1951500
OG0000191	CP20_g4066_DN2_SP0_c.t1	Cg007G2389300
OG0000191	CP56_g20992_DN1_SP0_c.t1	Cg007G2329300
OG0000193	CP3_g15012_DN3_SP0_c.t1, CP3_g15010_DN3_SP0_c.t1, CP3_g15011_DN3_SP0_c.t1	Cg006G1859600, Cg006G1859800, Cg006G1859900, Cg006G1859400
OG0000197	CP6_g6857_DN3_SP0_c.t1	Cg001G0339500
OG0000197	CP1_g38811_DN2_SP0_c.t1, CP1_g38769_DN2_SP0_c.t1, CP1_g38820_DN1_SP0_c.t1	Cg001G0205400
OG0000198	CP1_g37802_DN3_SP1_c.t1	Cg006G2113800, Cg006G2113700
OG0000198	CP19_g18287_DN3_SP0_c.t1	Cg002G0664200
OG0000199	CP5_g930_DN3_SP0_c.t1	Cg014G3034400, Cg008G2903900, Cg014G3034300, Cg003G0721100, Cg003G0721200, Cg014G3034200, Cg001G0105000
OG0000203	CP3_g13515_DN3_SP0_c.t1	Cg002G0441400
OG0000205	CP1_g41140_DN2_SP0_c.t1	Cg006G1892500
OG0000209	CP1_g37296_DN2_SP0_c.t1, CP1_g37302_DN2_SP0_c.t1	Cg006G2154400, Cg006G2158500, Cg006G1924600, Cg006G2158400, Cg008G2968000
OG0000209	CP8_g52637_DN1_SP0_c.t1	Cg006G1996300
OG0000210	CP16_g55105_DN3_SP0_c.t1	Cg002G0423700
OG0000215	CP15_g35901_DN3_SP0_c.t1	Cg005G1678900, Cg002G0563200
OG0000216	CP16_g55066_DN2_SP0_c.t1	Cg003G0750100, Cg003G0750300, Cg003G0750200, Cg003G0750000, Cg007G2323800, Cg001G0324000
OG0000221	CP4_g26390_DN2_SP0_c.t1	Cg002G0658400
OG0000227	CP16_g54960_DN1_SP0_c.t1, CP12_g30592_DN3_SP0_c.t1, CP19_g18527_DN1_SP0_c.t1, CP19_g18532_DN1_SP0_c.t1, CP19_g18537_DN1_SP0_c.t1	Cg004G1376900
OG0000229	CP12_g31368_DN3_SP0_c.t1, CP12_g31395_DN3_SP0_c.t1	Cg001G0315200
OG0000232	CP3_g15926_DN2_SP0_c.t1, CP15_g35373_DN2_SP0_c.t1, CP3_g15137_DN1_SP0_c.t1, CP8_g52846_DN1_SP0_c.t1, CP3_g16664_DN3_SP0_c.t1, CP18_g12220_DN2_SP0_c.t1, CP2_g50125_DN1_SP0_c.t1	Cg006G1824400, Cg004G1119800, Cg005G1715100, Cg005G1758600
OG0000233	CP11_g33138_DN1_SP1_c.t1	Cg008G2647600
OG0000233	CP11_g33136_DN2_SP0_c.t1	Cg008G2647700, Cg008G2647900, Cg008G2647800
OG0000233	CP11_g33139_DN2_SP0_c.t1	Cg008G2647500
OG0000233	CP11_g33143_DN2_SP0_c.t1	Cg008G2647300
OG0000236	CP9_g28570_DN3_SP0_c.t1	Cg007G2466600
OG0000236	CP1_g38671_DN3_SP0_c.t1	Cg001G0272600, Cg004G1311000
OG0000236	CP8_g52883_DN3_SP0_c.t1	Cg004G1287200, Cg004G1333500
OG0000237	CP10_g43004_DN3_SP0_c.t1	Cg004G1298900, Cg004G1316600
OG0000237	CP12_g30499_DN2_SP0_c.t1	Cg001G0099500, Cg004G1282100
OG0000238	CP9_g28708_DN2_SP0_c.t1	Cg007G2478600
OG0000238	CP7_g45471_DN3_SP0_c.t1	Cg002G0635600
OG0000239	CP27_g41971_DN1_SP0_c.t1	Cg001G0354900, Cg008G2902200
OG0000241	CP19_g18502_DN3_SP0_c.t1	Cg001G0185400
OG0000241	CP19_g18503_DN3_SP1_c.t1	Cg001G0185500
OG0000241	CP11_g31874_DN3_SP3_c.t1	Cg003G0857500, Cg003G0740200
OG0000242	CP21_g11131_DN2_SP0_c.t1, CP17_g5035_DN1_SP0_c.t1	Cg008G2821600, Cg008G2821500, Cg008G2969100, Cg008G2968700, Cg005G1735200, Cg008G2969200, Cg008G2968900, Cg008G2969300, Cg008G2968800
OG0000244	CP11_g32001_DN3_SP0_c.t1	Cg003G0869800, Cg003G0728000, Cg003G0861800, Cg003G0736400
OG0000245	CP14_g23751_DN3_SP0_c.t1	Cg006G1889200
OG0000248	CP9_g28611_DN1_SP0_c.t1	Cg007G2470600
OG0000249	CP1_g38977_DN2_SP0_c.t1	Cg006G1934400, Cg004G1366500, Cg002G0640600, Cg002G0640500, Cg007G2349500, Cg004G1391400
OG0000250	CP11_g31916_DN3_SP0_c.t1, CP4_g25904_DN3_SP0_c.t1	Cg003G0862700
OG0000250	CP3_g13893_DN3_SP0_c.t1	Cg003G0735700
OG0000250	CP6_g7930_DN3_SP0_c.t1	Cg001G0307800
OG0000251	CP8_g53723_DN3_SP1_c.t1	Cg003G0962700
OG0000252	CP9_g29395_DN3_SP1_c.t1	Cg007G2546100
OG0000256	CP6_g7458_DN2_SP0_c.t1	Cg004G1240300, Cg004G1236700
OG0000257	CP9_g29228_DN3_SP3_c.t1	Cg007G2529300, Cg008G2969000, Cg007G2529400
OG0000258	CP2_g50464_DN1_SP0_c.t1, CP20_g3868_DN2_SP0_c.t1, CP21_g10963_DN2_SP0_c.t1, CP14_g23831_DN1_SP0_c.t1, CP2_g50465_DN1_SP0_c.t1	Cg007G2370800, Cg001G0290400
OG0000268	CP3_g16448_DN1_SP0_c.t1	Cg006G1966300, Cg006G1965600, Cg008G2873000
OG0000276	CP15_g35590_DN3_SP0_c.t1, CP21_g11036_DN2_SP0_c.t1	Cg005G1682300
OG0000276	CP14_g23830_DN3_SP0_c.t1, CP47_g21230_DN1_SP0_c.t1, CP47_g21257_DN2_SP0_c.t1	Cg002G0614200
OG0000277	CP10_g43930_DN3_SP8_c.t1	Cg001G0007500
OG0000279	CP13_g20066_DN3_SP0_c.t1, CP13_g20063_DN3_SP0_c.t1	Cg003G0839100, Cg008G2952700, Cg008G2952600, Cg008G2952800, Cg008G2950400, Cg008G2950200, Cg008G2950100
OG0000283	CP6_g8485_DN1_SP0_c.t1	Cg007G2481000, Cg004G1350900
OG0000285	CP11_g32106_DN3_SP0_c.t1	Cg003G0706200, Cg014G3049300, Cg003G0711400, Cg014G3044400
OG0000286	CP13_g20184_DN3_SP0_c.t1	Cg008G2943400
OG0000295	CP3_g16662_DN3_SP0_c.t1	Cg006G1996000
OG0000296	CP17_g5869_DN3_SP0_c.t1	Cg003G0978500
OG0000297	CP15_g35083_DN2_SP0_c.t1, CP26_g51236_DN2_SP0_c.t1, CP17_g5315_DN2_SP0_c.t1, CP6_g8885_DN1_SP0_c.t1, CP15_g36030_DN1_SP0_c.t1	Cg001G0284800
OG0000298	CP7_g44535_DN3_SP0_c.t1, CP7_g44534_DN3_SP0_c.t1, CP7_g44533_DN3_SP0_c.t1, CP7_g44528_DN2_SP0_c.t1	Cg006G1934800, Cg006G1935200
OG0000298	CP7_g44536_DN3_SP0_c.t1	Cg006G1935400
OG0000301	CP16_g54831_DN3_SP0_c.t1, CP2_g49182_DN1_SP0_c.t1	Cg005G1482700
OG0000303	CP7_g44188_DN1_SP0_c.t1	Cg002G0647500
OG0000308	CP13_g20296_DN2_SP3_c.t1	Cg008G2929200
OG0000308	CP13_g20312_DN3_SP7_c.t1, CP13_g20309_DN3_SP1_c.t1, CP13_g20308_DN3_SP1_c.t1, CP13_g20306_DN3_SP0_c.t1, CP13_g20310_DN3_SP5_c.t1, CP13_g20307_DN3_SP0_c.t1, CP13_g20311_DN3_SP1_c.t1	Cg008G2928800, Cg008G2929000, Cg008G2928900
OG0000309	CP5_g1996_DN2_SP0_c.t1, CP1_g37075_DN3_SP8_c.t1	Cg003G0793900, Cg006G2184900
OG0000312	CP2_g50774_DN2_SP0_c.t1, CP17_g5829_DN3_SP0_c.t1, CP14_g23843_DN3_SP0_c.t1, CP9_g28015_DN3_SP0_c.t1, CP22_g17676_DN3_SP0_c.t1, CP13_g20557_DN3_SP0_c.t1, CP24_g46960_DN3_SP0_c.t1, CP9_g27969_DN3_SP0_c.t1, CP9_g27997_DN3_SP0_c.t1, CP2_g48197_DN1_SP0_c.t1, CP17_g5400_DN1_SP0_c.t1, CP75_g34147_DN3_SP0_c.t1, CP24_g47150_DN2_SP0_c.t1, CP6_g8502_DN3_SP0_c.t1, CP1_g39026_DN1_SP0_c.t1, CP3_g16807_DN1_SP0_c.t1, CP9_g27950_DN2_SP0_c.t1, CP14_g23842_DN3_SP0_c.t1, CP6_g7657_DN3_SP0_c.t1, CP25_g55787_DN3_SP0_c.t1, CP12_g30981_DN3_SP0_c.t1, CP18_g12091_DN1_SP0_c.t1, CP2_g48192_DN2_SP0_c.t1, CP4_g26527_DN3_SP0_c.t1, CP95_g12690_DN3_SP0_c.t1, CP22_g17670_DN3_SP0_c.t1, CP3_g14118_DN3_SP0_c.t1, CP13_g20754_DN3_SP0_c.t1, CP5_g2511_DN3_SP0_c.t1, CP18_g12090_DN2_SP0_c.t1, CP36_g50967_DN3_SP0_c.t1, CP1_g39949_DN3_SP0_c.t1, CP14_g23195_DN3_SP0_c.t1, CP12_g30980_DN1_SP0_c.t1, CP15_g35208_DN1_SP0_c.t1, CP16_g55283_DN1_SP0_c.t1, CP2_g49799_DN2_SP0_c.t1, CP29_g22105_DN2_SP0_c.t1	Cg001G0335800, Cg006G1899900
OG0000314	CP29_g22076_DN3_SP0_c.t1	Cg006G1940900
OG0000321	CP1_g38103_DN3_SP7_c.t1, CP1_g38104_DN3_SP7_c.t1	Cg004G1262800
OG0000321	CP8_g54355_DN3_SP7_c.t1	Cg008G2763000
OG0000322	CP5_g67_DN3_SP0_c.t1	Cg003G0970300
OG0000323	CP9_g28921_DN3_SP0_c.t1	Cg007G2499000
OG0000325	CP1_g36600_DN3_SP7_c.t1	Cg006G2219000
OG0000328	CP22_g17724_DN2_SP0_c.t1	Cg004G1277600
OG0000328	CP22_g17722_DN3_SP0_c.t1	Cg004G1277500
OG0000328	CP22_g17721_DN1_SP0_c.t1, CP22_g17723_DN3_SP0_c.t1	Cg004G1277100
OG0000328	CP22_g17720_DN1_SP0_c.t1, CP13_g20527_DN2_SP0_c.t1	Cg004G1294800
OG0000329	CP5_g1591_DN3_SP2_c.t1	Cg001G0356100, Cg001G0357100, Cg001G0357000, Cg001G0356900, Cg001G0356800, Cg001G0356700, Cg001G0356200, Cg001G0356300
OG0000330	CP9_g28926_DN2_SP0_c.t1	Cg007G2499400, Cg007G2499500
OG0000331	CP11_g32138_DN3_SP0_c.t1	Cg014G3041700, Cg003G0713900
OG0000331	CP1_g36812_DN3_SP0_c.t1	Cg006G2241100
OG0000331	CP12_g30079_DN2_SP0_c.t1	Cg004G1239000
OG0000331	CP4_g25056_DN1_SP0_c.t1	Cg005G1565200
OG0000331	CP4_g24012_DN3_SP0_c.t1	Cg005G1458200
OG0000334	CP4_g26940_DN2_SP0_c.t1	Cg001G0215800
OG0000334	CP4_g26231_DN1_SP0_c.t1	Cg003G0804200
OG0000336	CP2_g49689_DN3_SP0_c.t1, CP2_g49549_DN3_SP0_c.t1, CP2_g49694_DN3_SP0_c.t1, CP318_g3528_DN3_SP0_c.t1, CP2_g49696_DN3_SP0_c.t1, CP1_g37240_DN3_SP8_c.t1, CP1_g37250_DN3_SP0_c.t1	Cg007G2325400, Cg007G2323200, Cg006G2167300, Cg006G2168200
OG0000345	CP13_g20386_DN3_SP5_c.t1	Cg008G2662100, Cg008G2933100
OG0000345	CP1_g36652_DN3_SP8_c.t1	Cg006G2224300
OG0000346	CP3_g14031_DN3_SP1_c.t1	Cg002G0494100
OG0000346	CP13_g19387_DN3_SP4_c.t1	Cg002G0665600
OG0000347	CP4_g24125_DN3_SP8_c.t1	Cg005G1469700
OG0000347	CP3_g13253_DN3_SP6_c.t1	Cg002G0416000
OG0000347	CP19_g18321_DN3_SP8_c.t1	Cg001G0169800
OG0000347	CP1_g36454_DN3_SP7_c.t1	Cg006G2250500
OG0000347	CP8_g54641_DN3_SP8_c.t1	Cg014G3053800, Cg003G0702200
OG0000349	CP8_g53987_DN3_SP0_c.t1	Cg003G0986800, Cg003G0986900, Cg003G0987100, Cg003G0987200, Cg003G0987000
OG0000355	CP8_g54064_DN3_SP0_c.t1	Cg003G0995200
OG0000355	CP4_g25881_DN2_SP0_c.t1	Cg005G1649200, Cg005G1649300, Cg005G1649400
OG0000357	CP4_g25299_DN3_SP0_c.t1	Cg005G1588700
OG0000359	CP8_g53388_DN3_SP0_c.t1	Cg003G0926700
OG0000359	CP5_g1241_DN3_SP0_c.t1	Cg001G0126400
OG0000362	CP9_g27904_DN3_SP0_c.t1	Cg005G1741300, Cg005G1741400
OG0000363	CP7_g46446_DN3_SP1_c.t1	Cg006G1783200
OG0000363	CP16_g54939_DN3_SP0_c.t1	Cg007G2555900, Cg005G1671900
OG0000364	CP13_g20114_DN3_SP0_c.t1	Cg006G1922200, Cg001G0376100, Cg008G2746400
OG0000364	CP4_g24666_DN2_SP0_c.t1	Cg005G1525600, Cg005G1524700
OG0000365	CP7_g45280_DN3_SP0_c.t1	Cg006G2014900
OG0000365	CP7_g45281_DN3_SP0_c.t1	Cg006G2015100
OG0000368	CP10_g43551_DN3_SP0_c.t1	Cg002G0562400
OG0000368	CP3_g14733_DN3_SP0_c.t1	Cg002G0560400
OG0000369	CP20_g4172_DN3_SP0_c.t1, CP20_g4168_DN3_SP0_c.t1, CP6_g8949_DN3_SP0_c.t1, CP6_g7552_DN2_SP0_c.t1	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000
OG0000371	CP5_g2094_DN2_SP0_c.t1	Cg005G1708800
OG0000379	CP13_g19606_DN2_SP0_c.t1, CP13_g19604_DN3_SP0_c.t1	Cg007G2283000
OG0000380	CP8_g53979_DN3_SP0_c.t1	Cg002G0542500
OG0000381	CP9_g29501_DN3_SP0_c.t1	Cg007G2557700, Cg004G1347200, Cg004G1347300
OG0000382	CP11_g32067_DN3_SP0_c.t1, CP11_g32066_DN3_SP0_c.t1	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400
OG0000383	CP7_g45415_DN1_SP0_c.t1, CP7_g45413_DN2_SP0_c.t1, CP7_g45411_DN1_SP0_c.t1, CP7_g45414_DN2_SP0_c.t1	Cg006G2029100, Cg006G2029200, Cg006G2029000
OG0000383	CP3_g13899_DN2_SP0_c.t1, CP3_g13900_DN3_SP0_c.t1, CP3_g13901_DN3_SP0_c.t1, CP3_g13909_DN2_SP0_c.t1	Cg002G0481200
OG0000384	CP13_g19805_DN2_SP0_c.t1, CP13_g19804_DN3_SP0_c.t1, CP13_g19808_DN3_SP0_c.t1, CP13_g19801_DN2_SP0_c.t1	Cg008G2978900, Cg002G0581400
OG0000388	CP2_g49021_DN2_SP0_c.t1, CP2_g49360_DN2_SP0_c.t1	Cg008G2791800
OG0000391	CP9_g28963_DN3_SP0_c.t1, CP9_g28965_DN3_SP0_c.t1	Cg007G2503200
OG0000391	CP11_g32305_DN3_SP0_c.t1, CP11_g32306_DN3_SP0_c.t1	Cg008G2730400
OG0000392	CP7_g46045_DN3_SP1_c.t1	Cg006G2094500
OG0000392	CP19_g18115_DN3_SP0_c.t1, CP7_g44614_DN3_SP0_c.t1, CP19_g18116_DN3_SP1_c.t1	Cg001G0314800, Cg001G0150700
OG0000393	CP5_g1565_DN2_SP7_c.t1	Cg001G0360200, Cg001G0359400
OG0000394	CP1_g37845_DN3_SP0_c.t1	Cg006G1807100
OG0000394	CP12_g29894_DN3_SP1_c.t1	Cg004G1219700, Cg004G1219800
OG0000395	CP1_g37709_DN3_SP1_c.t1	Cg006G2123300
OG0000397	CP12_g30107_DN3_SP0_c.t1	Cg004G1242500
OG0000398	CP6_g8023_DN3_SP0_c.t1	Cg004G1333300
OG0000398	CP64_g21091_DN1_SP0_c.t1, CP8_g52857_DN2_SP0_c.t1	Cg001G0109600
OG0000399	CP11_g32110_DN3_SP8_c.t1	Cg006G2240300
OG0000399	CP172_g51073_DN3_SP8_c.t1, CP2_g49950_DN3_SP0_c.t1	Cg007G2336800
OG0000399	CP1_g37198_DN3_SP6_c.t1	Cg006G2172500
OG0000402	CP19_g18485_DN2_SP0_c.t1, CP7_g45345_DN2_SP0_c.t1, CP19_g18484_DN2_SP0_c.t1	Cg003G1060100
OG0000403	CP11_g31948_DN3_SP0_c.t1, CP11_g31944_DN3_SP0_c.t1, CP11_g31946_DN3_SP0_c.t1	Cg005G1704900
OG0000405	CP8_g53531_DN3_SP0_c.t1	Cg006G1933600
OG0000405	CP39_g21119_DN3_SP1_c.t1	Cg004G1207300
OG0000406	CP1_g37053_DN3_SP5_c.t1, CP3_g14832_DN3_SP8_c.t1, CP8_g54010_DN3_SP6_c.t1	Cg003G0989200, Cg006G2186200
OG0000407	CP10_g42640_DN3_SP0_c.t1	Cg006G2233500, Cg006G2015800
OG0000407	CP1_g36859_DN3_SP0_c.t1	Cg005G1457300
OG0000409	CP7_g45027_DN3_SP0_c.t1, CP7_g45028_DN3_SP0_c.t1, CP7_g45029_DN3_SP0_c.t1	Cg006G1989100, Cg006G1989400
OG0000410	CP11_g31781_DN3_SP0_c.t1	Cg003G0748200
OG0000411	CP16_g55123_DN2_SP0_c.t1, CP16_g55132_DN2_SP0_c.t1	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800, Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200
OG0000412	CP11_g32313_DN3_SP8_c.t1	Cg008G2729800
OG0000412	CP5_g1783_DN3_SP8_c.t1	Cg001G0336400
OG0000412	CP9_g28164_DN3_SP8_c.t1	Cg007G2424400
OG0000412	CP12_g30117_DN3_SP8_c.t1	Cg004G1243600
OG0000413	CP19_g18302_DN2_SP0_c.t1	Cg004G1196800
OG0000413	CP7_g46371_DN3_SP0_c.t1	Cg006G1789500, Cg006G1789400
OG0000414	CP2_g49029_DN3_SP0_c.t1	Cg007G2278800
OG0000414	CP15_g36160_DN3_SP0_c.t1	Cg004G1355800
OG0000414	CP6_g7390_DN3_SP0_c.t1	Cg001G0257700
OG0000416	CP12_g31583_DN1_SP0_c.t1, CP6_g8094_DN2_SP0_c.t1	Cg002G0641800, Cg003G0751600
OG0000420	CP4_g24470_DN3_SP0_c.t1	Cg005G1505100
OG0000420	CP20_g4072_DN2_SP0_c.t1, CP20_g4094_DN3_SP0_c.t1, CP20_g4092_DN2_SP0_c.t1, CP20_g4074_DN3_SP0_c.t1, CP11_g32724_DN3_SP0_c.t1	Cg008G2687800
OG0000421	CP8_g53214_DN3_SP6_c.t1	Cg003G0909400
OG0000421	CP19_g17982_DN3_SP4_c.t1	Cg001G0137300
OG0000421	CP8_g53584_DN3_SP8_c.t1	Cg003G0948500
OG0000424	CP8_g53432_DN3_SP8_c.t1	Cg003G0934600
OG0000424	CP5_g1290_DN3_SP2_c.t1	Cg001G0130900
OG0000424	CP1_g38014_DN3_SP7_c.t1	Cg006G1824000
OG0000424	CP12_g30425_DN3_SP8_c.t1	Cg004G1273900
OG0000425	CP6_g7094_DN3_SP0_c.t1, CP1_g38439_DN1_SP0_c.t1	Cg008G2926100
OG0000430	CP19_g18474_DN3_SP8_c.t1	Cg001G0184100
OG0000430	CP11_g31860_DN3_SP6_c.t1	Cg003G0855500, Cg003G0741900
OG0000430	CP2_g49070_DN3_SP8_c.t1	Cg007G2284200
OG0000430	CP12_g31665_DN3_SP5_c.t1	Cg004G1345700
OG0000431	CP2_g49157_DN3_SP1_c.t1	Cg007G2292300
OG0000432	CP6_g7305_DN3_SP1_c.t1	Cg001G0277100
OG0000433	CP5_g1292_DN3_SP0_c.t1	Cg001G0131500, Cg001G0131400, Cg001G0131300
OG0000436	CP3_g14836_DN3_SP7_c.t1	Cg002G0569200
OG0000436	CP8_g54015_DN3_SP5_c.t1	Cg003G0989600
OG0000436	CP8_g54016_DN3_SP7_c.t1	Cg003G0989700
OG0000436	CP3_g14835_DN3_SP4_c.t1	Cg002G0569300
OG0000437	CP5_g1061_DN2_SP2_c.t1	Cg001G0108200
OG0000437	CP8_g53662_DN3_SP1_c.t1	Cg003G0956000
OG0000437	CP10_g43558_DN2_SP6_c.t1	Cg004G1434600
OG0000439	CP11_g33206_DN3_SP3_c.t1, CP161_g50908_DN3_SP0_c.t1, CP161_g50914_DN3_SP0_c.t1	Cg008G2633900
OG0000442	CP2_g48172_DN2_SP0_c.t1	Cg003G1003800
OG0000442	CP3_g13151_DN3_SP0_c.t1, CP4_g23983_DN3_SP0_c.t1, CP5_g1379_DN3_SP0_c.t1	Cg002G0405900, Cg005G1455600
OG0000443	CP5_g768_DN2_SP0_c.t1	Cg001G0079100
OG0000443	CP16_g55377_DN3_SP0_c.t1	Cg005G1729000
OG0000443	CP11_g32808_DN3_SP0_c.t1	Cg008G2679500
OG0000444	CP4_g25610_DN3_SP8_c.t1	Cg005G1618300
OG0000444	CP3_g13441_DN3_SP8_c.t1	Cg002G0432100
OG0000444	CP1_g36893_DN3_SP7_c.t1	Cg006G2204700
OG0000445	CP3_g14484_DN3_SP7_c.t1, CP2_g48302_DN3_SP2_c.t1	Cg008G2794000
OG0000447	CP10_g43111_DN3_SP8_c.t1, CP4_g25129_DN3_SP3_c.t1, CP11_g33201_DN3_SP1_c.t1	Cg002G0502200, Cg004G1174800, Cg008G2633300
OG0000449	CP16_g55065_DN3_SP0_c.t1	Cg002G0436700
OG0000449	CP10_g42299_DN3_SP0_c.t1	Cg004G1092100
OG0000450	CP7_g46144_DN3_SP0_c.t1, CP6_g7341_DN2_SP0_c.t1	Cg008G2934300
OG0000451	CP4_g23949_DN3_SP1_c.t1	Cg007G2304500, Cg007G2304600, Cg005G1452000
OG0000457	CP10_g42431_DN3_SP8_c.t1	Cg004G1104700, Cg006G2222000
OG0000457	CP4_g25412_DN3_SP7_c.t1	Cg005G1599100
OG0000458	CP7_g45003_DN3_SP0_c.t1	Cg006G1986400
OG0000459	CP1_g41002_DN3_SP0_c.t1	Cg006G1816800
OG0000460	CP10_g43316_DN3_SP0_c.t1	Cg004G1195400
OG0000460	CP8_g53648_DN3_SP0_c.t1	Cg003G0954600
OG0000461	CP24_g47104_DN2_SP0_c.t1	Cg004G1247900, Cg007G2345900, Cg003G0808300, Cg006G1919600
OG0000463	CP7_g44407_DN3_SP6_c.t1	Cg006G1916900
OG0000463	CP3_g14757_DN3_SP1_c.t1	Cg002G0564400, Cg004G1391200
OG0000469	CP6_g6937_DN3_SP3_c.t1, CP3_g13486_DN3_SP3_c.t1, CP13_g19938_DN3_SP8_c.t1	Cg001G0213700, Cg002G0438500, Cg008G2965000
OG0000470	CP6_g6926_DN3_SP0_c.t1	Cg001G0212600, Cg001G0228700
OG0000472	CP3_g14946_DN2_SP0_c.t1, CP8_g52930_DN2_SP0_c.t1	Cg004G1343600
OG0000474	CP1_g36649_DN3_SP1_c.t1, CP1_g36648_DN3_SP0_c.t1	Cg006G2224000
OG0000474	CP13_g20271_DN3_SP0_c.t1	Cg008G2932300
OG0000474	CP7_g44631_DN3_SP0_c.t1	Cg004G1435300
OG0000475	CP2_g49102_DN3_SP0_c.t1	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300
