HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N6.HOG0000350	OG0000023	n441													evm.model.RL_2.1827		CARHR230350								
N6.HOG0000351	OG0000023	n452															CARHR055330								
N6.HOG0000352	OG0000024	n355													evm.model.RL_7.2066, evm.model.RL_8.1089										
N6.HOG0000353	OG0000024	n364													evm.model.RL_5.2480										
N6.HOG0000354	OG0000025	n12													evm.model.RL_2.872										
N6.HOG0000355	OG0000025	n15														Cg003G106740									
N6.HOG0000356	OG0000025	n30															CARHR220000								
N6.HOG0000357	OG0000025	n41															CARHR100770, CARHR248330, CARHR028790								
N6.HOG0000358	OG0000025	n47															CARHR267510, CARHR104940, CARHR242960								
N6.HOG0000359	OG0000025	n126															CARHR267660								
N6.HOG0000360	OG0000025	n129															CARHR267520								
N6.HOG0000361	OG0000025	n149															CARHR030080								
N6.HOG0000362	OG0000025	n152															CARHR242590, CARHR242640, CARHR030090, CARHR030060								
N6.HOG0000363	OG0000025	n196															CARHR289300								
N6.HOG0000364	OG0000025	n197															CARHR289310								
N6.HOG0000365	OG0000025	n200															CARHR268630								
N6.HOG0000366	OG0000025	n223													evm.model.RL_8.1541		CARHR267830								
N6.HOG0000367	OG0000025	n229															CARHR267840								
N6.HOG0000368	OG0000025	n249															CARHR267700								
N6.HOG0000369	OG0000025	n294															CARHR281120								
N6.HOG0000370	OG0000025	n307															CARHR269260								
N6.HOG0000371	OG0000025	n311															CARHR269250								
N6.HOG0000372	OG0000025	n319															CARHR203510								
N6.HOG0000373	OG0000025	n344													evm.model.RL_2.3111		CARHR244240								
N6.HOG0000374	OG0000025	n376															CARHR242060								
N6.HOG0000375	OG0000025	n425															CARHR285330								
N6.HOG0000376	OG0000025	n431													evm.model.RL_8.1529	Cg003G102540	CARHR203520, CARHR028780								
N6.HOG0000377	OG0000025	n445															CARHR257940, CARHR100760								
N6.HOG0000378	OG0000026	n16															CARHR215490								
N6.HOG0000379	OG0000026	n21													evm.model.RL_2.467, evm.model.RL_1.1627, evm.model.RL_1.2710										
N6.HOG0000380	OG0000026	n226													evm.model.RL_1.193, evm.model.RL_1.2571										
N6.HOG0000381	OG0000026	n228													evm.model.RL_5.679										
N6.HOG0000382	OG0000027	n28															CARHR116780								
N6.HOG0000383	OG0000027	n39															CARHR030400								
N6.HOG0000384	OG0000027	n49															CARHR052850								
N6.HOG0000385	OG0000027	n77															CARHR030460								
N6.HOG0000386	OG0000027	n78															CARHR030420								
N6.HOG0000387	OG0000027	n83															CARHR030890, CARHR031230								
N6.HOG0000388	OG0000027	n94															CARHR126510, CARHR030870								
N6.HOG0000389	OG0000027	n122														Cg006G214900, Cg006G214890, Cg006G214810, Cg006G214840, Cg006G214870, Cg006G214820, Cg006G214800	CARHR174240								
N6.HOG0000390	OG0000027	n217													evm.model.RL_3.649, evm.model.RL_7.2276		CARHR148710								
N6.HOG0000391	OG0000027	n220															CARHR113190								
N6.HOG0000392	OG0000027	n304														Cg006G213920	CARHR031540								
N6.HOG0000393	OG0000027	n311														Cg001G041530	CARHR213730								
N6.HOG0000394	OG0000027	n318														Cg007G250820	CARHR112760								
N6.HOG0000395	OG0000027	n337													evm.model.RL_5.2839										
N6.HOG0000396	OG0000027	n339															CARHR045190								
N6.HOG0000397	OG0000027	n354															CARHR030410, CARHR030440, CARHR030470								
N6.HOG0000398	OG0000027	n358														Cg006G215350, Cg006G215360	CARHR062310								
N6.HOG0000399	OG0000027	n412													evm.model.RL_7.603	Cg002G048550									
N6.HOG0000400	OG0000027	n413													evm.model.RL_7.580	Cg002G048720	CARHR168020								
N6.HOG0000401	OG0000027	n415															CARHR167830								
N6.HOG0000402	OG0000028	n25													evm.model.RL_7.2004, evm.model.RL_7.2001, evm.model.RL_7.2002, evm.model.RL_7.4, evm.model.RL_5.3115	Cg001G041970									
N6.HOG0000403	OG0000028	n107															CARHR056480								
N6.HOG0000404	OG0000028	n432															CARHR116610, CARHR153140								
N6.HOG0000405	OG0000029	n28														Cg008G311020									
N6.HOG0000406	OG0000029	n51														Cg003G107860									
N6.HOG0000407	OG0000029	n111															CARHR176810								
N6.HOG0000408	OG0000029	n133															CARHR154270								
N6.HOG0000409	OG0000029	n134													evm.model.RL_8.656										
N6.HOG0000410	OG0000029	n158														Cg005G177650									
N6.HOG0000411	OG0000029	n171														Cg002G070490	CARHR006310								
N6.HOG0000412	OG0000029	n176													evm.model.RL_4.797										
N6.HOG0000413	OG0000029	n229															CARHR287350								
N6.HOG0000414	OG0000029	n282													evm.model.RL_2.306		CARHR287660								
N6.HOG0000415	OG0000029	n370															CARHR099970								
N6.HOG0000416	OG0000029	n380															CARHR006250								
N6.HOG0000417	OG0000029	n384													evm.model.RL_5.2382		CARHR183060								
N6.HOG0000418	OG0000029	n393													evm.model.RL_1.2704										
N6.HOG0000419	OG0000029	n397														Cg005G177640									
N6.HOG0000420	OG0000029	n415															CARHR036950								
N6.HOG0000421	OG0000029	n422														Cg006G212710	CARHR213600								
N6.HOG0000422	OG0000030	n38													evm.model.RL_7.2074										
N6.HOG0000423	OG0000030	n92															CARHR181500								
N6.HOG0000424	OG0000030	n97													evm.model.RL_5.2340, evm.model.RL_6.2259	Cg008G322770									
N6.HOG0000425	OG0000030	n107															CARHR262520								
N6.HOG0000426	OG0000030	n110															CARHR029190, CARHR119670, CARHR035080								
N6.HOG0000427	OG0000030	n115															CARHR106930, CARHR110000								
N6.HOG0000428	OG0000030	n117															CARHR102250, CARHR289810								
N6.HOG0000429	OG0000030	n122															CARHR103350								
N6.HOG0000430	OG0000030	n127															CARHR112880								
N6.HOG0000431	OG0000030	n128															CARHR293310, CARHR155440								
N6.HOG0000432	OG0000030	n139													evm.model.RL_5.2342										
N6.HOG0000433	OG0000030	n144														Cg007G253140									
N6.HOG0000434	OG0000030	n177															CARHR285900								
N6.HOG0000435	OG0000030	n231														Cg013G330360									
N6.HOG0000436	OG0000030	n335													evm.model.RL_3.1268, evm.model.RL_5.2343, evm.model.RL_6.2258										
N6.HOG0000437	OG0000030	n359															CARHR258550								
N6.HOG0000438	OG0000030	n360														Cg005G188990	CARHR116060								
N6.HOG0000439	OG0000030	n400															CARHR260310								
N6.HOG0000440	OG0000030	n415															CARHR154720								
N6.HOG0000441	OG0000031	n3															CARHR048840								
N6.HOG0000442	OG0000031	n20													evm.model.RL_3.204		CARHR055270								
N6.HOG0000443	OG0000031	n25														Cg007G247460	CARHR048770, CARHR051020								
N6.HOG0000444	OG0000031	n27														Cg007G254230	CARHR048820								
N6.HOG0000445	OG0000031	n29														Cg007G247230, Cg007G246930	CARHR048440, CARHR047970								
N6.HOG0000446	OG0000031	n82													evm.model.RL_3.758		CARHR048810, CARHR051050								
N6.HOG0000447	OG0000031	n92														Cg007G247710	CARHR049170								
N6.HOG0000448	OG0000031	n105													evm.model.RL_3.205		CARHR048190, CARHR051150, CARHR047980								
N6.HOG0000449	OG0000031	n181															CARHR013000								
N6.HOG0000450	OG0000031	n234															CARHR012910								
N6.HOG0000451	OG0000031	n287															CARHR048220								
N6.HOG0000452	OG0000031	n296															CARHR045470, CARHR051030								
N6.HOG0000453	OG0000031	n305															CARHR196550								
N6.HOG0000454	OG0000031	n326														Cg001G042060	CARHR213210								
N6.HOG0000455	OG0000031	n345														Cg004G133170	CARHR091960								
N6.HOG0000456	OG0000031	n364															CARHR234420								
N6.HOG0000457	OG0000031	n382															CARHR049120								
N6.HOG0000458	OG0000031	n405														Cg007G245660	CARHR046360								
N6.HOG0000459	OG0000031	n415															CARHR046370								
N6.HOG0000460	OG0000032	n1													evm.model.RL_1.3081										
N6.HOG0000461	OG0000032	n72													evm.model.RL_1.3084										
N6.HOG0000462	OG0000033	n13													evm.model.RL_2.1834, evm.model.RL_2.1824		CARHR230270								
N6.HOG0000463	OG0000033	n16														Cg001G017700	CARHR230290								
N6.HOG0000464	OG0000033	n49														Cg001G017740, Cg001G017730									
N6.HOG0000465	OG0000033	n105													evm.model.RL_2.1828		CARHR230320								
N6.HOG0000466	OG0000033	n129															CARHR230240								
N6.HOG0000467	OG0000033	n139															CARHR055320								
N6.HOG0000468	OG0000033	n158															CARHR230360								
N6.HOG0000469	OG0000033	n160															CARHR230210								
N6.HOG0000470	OG0000033	n177														Cg001G019620	CARHR228010, CARHR228050, CARHR228080, CARHR228070, CARHR228060								
N6.HOG0000471	OG0000033	n189														Cg001G019630	CARHR289950								
N6.HOG0000472	OG0000033	n211															CARHR228000								
N6.HOG0000473	OG0000033	n231															CARHR106160								
N6.HOG0000474	OG0000033	n247															CARHR254860								
N6.HOG0000475	OG0000033	n249															CARHR254900								
N6.HOG0000476	OG0000033	n258														Cg001G017580									
N6.HOG0000477	OG0000033	n288													evm.model.RL_2.1847, evm.model.RL_2.1846		CARHR230650, CARHR230570, CARHR230590, CARHR230540, CARHR230620								
N6.HOG0000478	OG0000033	n337														Cg001G017790	CARHR230200								
N6.HOG0000479	OG0000033	n347													evm.model.RL_2.1820_evm.model.RL_2.1823		CARHR230230								
N6.HOG0000480	OG0000033	n373															CARHR230600								
N6.HOG0000481	OG0000033	n378															CARHR230550								
N6.HOG0000482	OG0000033	n379															CARHR255000, CARHR230610								
N6.HOG0000483	OG0000033	n387													evm.model.RL_3.424, evm.model.RL_3.1278										
N6.HOG0000484	OG0000033	n396													evm.model.RL_8.413	Cg003G079950, Cg003G094060	CARHR252350								
N6.HOG0000485	OG0000034	n116													evm.model.RL_2.4										
N6.HOG0000486	OG0000034	n176													evm.model.RL_5.2587, evm.model.RL_2.749										
N6.HOG0000487	OG0000034	n184													evm.model.RL_5.2586										
N6.HOG0000488	OG0000034	n208													evm.model.RL_2.719, evm.model.RL_6.542										
N6.HOG0000489	OG0000034	n228													evm.model.RL_4.675										
N6.HOG0000490	OG0000034	n280													evm.model.RL_7.2041										
N6.HOG0000491	OG0000035	n3															CARHR125800								
N6.HOG0000492	OG0000035	n15															CARHR125110								
N6.HOG0000493	OG0000035	n29															CARHR054750								
N6.HOG0000494	OG0000035	n168													evm.model.RL_6.1297										
N6.HOG0000495	OG0000035	n191															CARHR110070, CARHR126120								
N6.HOG0000496	OG0000035	n200															CARHR126110								
N6.HOG0000497	OG0000035	n335															CARHR042940								
N6.HOG0000498	OG0000035	n344															CARHR261700, CARHR261660								
N6.HOG0000499	OG0000035	n362															CARHR171660, CARHR219280								
N6.HOG0000500	OG0000035	n371															CARHR171670, CARHR219290								
N6.HOG0000501	OG0000035	n390															CARHR127720								
N6.HOG0000502	OG0000036	n2														Cg008G323260									
N6.HOG0000503	OG0000036	n22														Cg004G147460, Cg007G255830, Cg004G147450, Cg007G253380									
N6.HOG0000504	OG0000036	n26														Cg004G140700, Cg006G210150									
N6.HOG0000505	OG0000036	n34														Cg005G180340, Cg002G065870, Cg008G312450, Cg005G190140, Cg004G144710, Cg001G036700, Cg002G070690									
N6.HOG0000506	OG0000036	n86													evm.model.RL_1.2959										
N6.HOG0000507	OG0000036	n92													evm.model.RL_5.2564										
N6.HOG0000508	OG0000036	n131													evm.model.RL_2.742, evm.model.RL_2.665										
N6.HOG0000509	OG0000036	n170														Cg002G062800, Cg002G062790									
N6.HOG0000510	OG0000036	n331														Cg005G182230, Cg005G181070									
N6.HOG0000511	OG0000037	n3													evm.model.RL_8.830										
N6.HOG0000512	OG0000037	n40													evm.model.RL_1.2680										
N6.HOG0000513	OG0000037	n57													evm.model.RL_5.891										
N6.HOG0000514	OG0000037	n124													evm.model.RL_1.63										
N6.HOG0000515	OG0000037	n182													evm.model.RL_4.2891										
N6.HOG0000516	OG0000037	n183													evm.model.RL_5.3695										
N6.HOG0000517	OG0000037	n208													evm.model.RL_3.518										
N6.HOG0000518	OG0000037	n337															CARHR220930								
N6.HOG0000519	OG0000037	n379														Cg007G247800									
N6.HOG0000520	OG0000037	n381														Cg007G255010									
N6.HOG0000521	OG0000038	n15														Cg008G285210, Cg008G285280									
N6.HOG0000522	OG0000038	n30														Cg005G159520	CARHR141500								
N6.HOG0000523	OG0000038	n56															CARHR024990								
N6.HOG0000524	OG0000038	n86													evm.model.RL_7.1446	Cg002G057430	CARHR158480, CARHR158470, CARHR158440								
N6.HOG0000525	OG0000038	n95															CARHR222700								
N6.HOG0000526	OG0000038	n149													evm.model.RL_8.1346, evm.model.RL_8.1344	Cg003G103850	CARHR265450								
N6.HOG0000527	OG0000038	n182														Cg008G320600									
N6.HOG0000528	OG0000038	n185															CARHR174900, CARHR175950								
N6.HOG0000529	OG0000038	n207														Cg004G153530									
N6.HOG0000530	OG0000038	n209														Cg001G007650									
N6.HOG0000531	OG0000038	n238														Cg008G320560	CARHR178840								
N6.HOG0000532	OG0000038	n258														Cg006G216960									
N6.HOG0000533	OG0000038	n285															CARHR232240								
N6.HOG0000534	OG0000038	n303														Cg002G052970									
N6.HOG0000535	OG0000039	n15														Cg004G126960									
N6.HOG0000536	OG0000039	n20													evm.model.RL_3.1691	Cg005G180100, Cg002G062370, Cg002G062340									
N6.HOG0000537	OG0000039	n364													evm.model.RL_1.3015, evm.model.RL_3.1690										
N6.HOG0000538	OG0000040	n32															CARHR025790								
N6.HOG0000539	OG0000040	n34															CARHR162370								
N6.HOG0000540	OG0000040	n72													evm.model.RL_7.2097	Cg001G030090	CARHR260760, CARHR260790								
N6.HOG0000541	OG0000040	n96														Cg005G160040									
N6.HOG0000542	OG0000040	n103														Cg006G235040									
N6.HOG0000543	OG0000040	n119															CARHR223790								
N6.HOG0000544	OG0000040	n131													evm.model.RL_2.1272	Cg002G057370	CARHR158530								
N6.HOG0000545	OG0000040	n138															CARHR088850								
N6.HOG0000546	OG0000040	n153															CARHR154640								
N6.HOG0000547	OG0000040	n215															CARHR088870								
N6.HOG0000548	OG0000040	n237															CARHR026350								
N6.HOG0000549	OG0000040	n238															CARHR095910, CARHR149840								
N6.HOG0000550	OG0000040	n240															CARHR088860, CARHR289440								
N6.HOG0000551	OG0000040	n244															CARHR223800								
N6.HOG0000552	OG0000040	n272															CARHR158510, CARHR158520								
N6.HOG0000553	OG0000040	n301															CARHR088150								
N6.HOG0000554	OG0000040	n308														Cg004G137150									
N6.HOG0000555	OG0000040	n363													evm.model.RL_3.1121		CARHR059990, CARHR060010								
N6.HOG0000556	OG0000040	n371														Cg004G136640									
N6.HOG0000557	OG0000040	n378															CARHR134370								
N6.HOG0000558	OG0000041	n3															CARHR260230, CARHR034730								
N6.HOG0000559	OG0000041	n103															CARHR104160								
N6.HOG0000560	OG0000042	n42														Cg006G198550									
