HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N12.HOG0000347	OG0000033	n101		Ag006G543630, Ag006G543880																				Om001G011550	
N12.HOG0000348	OG0000033	n172		Ag006G564890, Ag003G210460																				Om001G007120	
N12.HOG0000349	OG0000033	n258		Ag006G548990																					
N12.HOG0000350	OG0000033	n299		Ag006G547250, Ag006G549400																				Om001G010220	
N12.HOG0000351	OG0000033	n302		Ag008G717210																					
N12.HOG0000352	OG0000033	n334		Ag006G547380, Ag006G549570																				Om001G010110	
N12.HOG0000353	OG0000033	n396		Ag002G130680, Ag002G130760																					
N12.HOG0000354	OG0000034	n5																						Om010G364590, Om008G356530, Om001G014760	
N12.HOG0000355	OG0000034	n21																						Om008G348960	
N12.HOG0000356	OG0000034	n22		Ag004G372350																				Om006G264160	
N12.HOG0000357	OG0000034	n48		Ag007G621770																					
N12.HOG0000358	OG0000034	n56		Ag002G147590, Ag004G329060																					
N12.HOG0000359	OG0000034	n71		Ag002G126640, Ag006G537230																					
N12.HOG0000360	OG0000034	n75		Ag001G041740, Ag004G365370, Ag004G364780																					
N12.HOG0000361	OG0000034	n87		Ag005G434950																				Om008G350440, Om004G148920	
N12.HOG0000362	OG0000034	n104																						Om008G345340	
N12.HOG0000363	OG0000034	n116		Ag002G167050, Ag004G351590, Ag002G161710, Ag008G677580, Ag005G428870																				Om003G111610	
N12.HOG0000364	OG0000034	n169		Ag007G644830																				Om007G308590	
N12.HOG0000365	OG0000034	n171		Ag007G637970																				Om008G343530	
N12.HOG0000366	OG0000034	n176																						Om005G219940	
N12.HOG0000367	OG0000034	n179		Ag005G424470																					
N12.HOG0000368	OG0000034	n184																						Om006G267380	
N12.HOG0000369	OG0000034	n202																						Om008G344910	
N12.HOG0000370	OG0000034	n212																						Om007G303110, Om003G111210, Om003G106810, Om001G013580	
N12.HOG0000371	OG0000034	n217		Ag007G610710, Ag002G120190																				Om001G019560	
N12.HOG0000372	OG0000034	n220		Ag004G354480																				Om008G349540	
N12.HOG0000373	OG0000034	n228		Ag008G692130, Ag002G161700																				Om004G146340, Om008G350170, Om002G076250, Om008G348400, Om007G307960, Om008G348190	
N12.HOG0000374	OG0000034	n270		Ag005G442050																					
N12.HOG0000375	OG0000034	n280		Ag005G441910																				Om005G219960, Om002G081730	
N12.HOG0000376	OG0000034	n297		Ag005G425070, Ag006G549200, Ag003G254420, Ag008G687810																					
N12.HOG0000377	OG0000034	n311		Ag006G548030																					
N12.HOG0000378	OG0000034	n313		Ag002G114610																					
N12.HOG0000379	OG0000034	n337		Ag004G317550, Ag002G142920																					
N12.HOG0000380	OG0000034	n353		Ag003G264010, Ag001G058120, Ag005G440470																					
N12.HOG0000381	OG0000034	n361		Ag005G463260, Ag002G205240																					
N12.HOG0000382	OG0000034	n362		Ag001G022990, Ag004G369310																					
N12.HOG0000383	OG0000034	n364																						Om003G110790	
N12.HOG0000384	OG0000034	n367		Ag001G024500, Ag002G147600, Ag003G280350, Ag007G640930																				Om009G362950	
N12.HOG0000385	OG0000034	n385		Ag002G118220																					
N12.HOG0000386	OG0000034	n396																						Om002G074540, Om005G222580, Om009G363250	
N12.HOG0000387	OG0000034	n399																						Om008G344620	
N12.HOG0000388	OG0000035	n30		Ag007G589380																					
N12.HOG0000389	OG0000035	n80		Ag004G307250, Ag007G591050, Ag002G132200																				Om007G280400	
N12.HOG0000390	OG0000035	n84		Ag007G593340																				Om005G227290, Om004G176320	
N12.HOG0000391	OG0000035	n86		Ag007G591090, Ag007G591040																				Om007G280390	
N12.HOG0000392	OG0000035	n90																						Om006G273920, Om002G042810	
N12.HOG0000393	OG0000035	n168		Ag007G589990																					
N12.HOG0000394	OG0000035	n186		Ag006G499210																					
N12.HOG0000395	OG0000035	n200		Ag007G590010																					
N12.HOG0000396	OG0000035	n246		Ag005G405240, Ag002G183820																				Om007G280220, Om007G279280, Om006G269650, Om008G331040	
N12.HOG0000397	OG0000035	n261		Ag005G414840																					
N12.HOG0000398	OG0000035	n272		Ag005G463540, Ag005G463520, Ag005G463530																				Om002G060840	
N12.HOG0000399	OG0000035	n286		Ag003G212430																				Om004G132400	
N12.HOG0000400	OG0000035	n287		Ag007G589940, Ag007G589950																				Om008G334460	
N12.HOG0000401	OG0000035	n289		Ag007G590080, Ag007G590100																				Om007G279790	
N12.HOG0000402	OG0000035	n382																						Om003G126360, Om003G126370	
N12.HOG0000403	OG0000036	n2		Ag004G310880																					
N12.HOG0000404	OG0000036	n19																						Om005G184480	
N12.HOG0000405	OG0000036	n30		Ag008G717220, Ag008G702600, Ag004G328130																					
N12.HOG0000406	OG0000036	n41		Ag006G551100, Ag001G036210																				Om007G312960	
N12.HOG0000407	OG0000036	n92		Ag003G262470, Ag003G288580, Ag005G424740																					
N12.HOG0000408	OG0000036	n304		Ag004G360850, Ag004G351140, Ag006G523870, Ag004G387130, Ag003G230730																					
N12.HOG0000409	OG0000037	n57		Ag001G080220																					
N12.HOG0000410	OG0000037	n70		Ag007G646570																					
N12.HOG0000411	OG0000037	n124																						Om008G355590	
N12.HOG0000412	OG0000037	n165																						Om001G018180	
N12.HOG0000413	OG0000037	n255																						Om003G121840	
N12.HOG0000414	OG0000037	n283		Ag001G053350																				Om001G014920	
N12.HOG0000415	OG0000037	n290																						Om002G074010	
N12.HOG0000416	OG0000037	n321		Ag008G688330																					
N12.HOG0000417	OG0000038	n7		Ag003G226390, Ag003G216540, Ag004G301790, Ag004G301770																				Om005G196570	
N12.HOG0000418	OG0000038	n11		Ag003G211230, Ag003G211160, Ag003G211040																				Om004G131590	
N12.HOG0000419	OG0000038	n56		Ag001G003660																				Om003G091800	
N12.HOG0000420	OG0000038	n106		Ag007G594740, Ag007G591770, Ag004G335660																					
N12.HOG0000421	OG0000038	n119		Ag006G511550, Ag006G511600																					
N12.HOG0000422	OG0000038	n131		Ag001G056400																					
N12.HOG0000423	OG0000038	n166		Ag002G128180																					
N12.HOG0000424	OG0000038	n168																						Om008G356970	
N12.HOG0000425	OG0000038	n176		Ag002G135290, Ag002G133990, Ag002G133520																					
N12.HOG0000426	OG0000038	n209		Ag003G279120																				Om001G029210	
N12.HOG0000427	OG0000038	n233		Ag002G200370, Ag002G200380, Ag002G200390, Ag002G200460, Ag002G200420																					
N12.HOG0000428	OG0000038	n275		Ag001G083350																					
N12.HOG0000429	OG0000038	n278		Ag007G621230																					
N12.HOG0000430	OG0000038	n281		Ag004G335820																					
N12.HOG0000431	OG0000038	n297		Ag005G471060																				Om001G023300	
N12.HOG0000432	OG0000038	n303		Ag004G312700																					
N12.HOG0000433	OG0000038	n313		Ag004G348120																					
N12.HOG0000434	OG0000038	n318																						Om008G322940	
N12.HOG0000435	OG0000038	n353		Ag005G474640																				Om002G053860	
N12.HOG0000436	OG0000038	n354		Ag005G474620, Ag004G393210, Ag004G388210, Ag004G388220, Ag004G388090, Ag005G471010, Ag007G610580, Ag005G471020, Ag005G471040, Ag005G471080																				Om001G005520	
N12.HOG0000437	OG0000038	n364		Ag005G474650, Ag002G141090																					
N12.HOG0000438	OG0000039	n8		Ag004G347330, Ag007G622120																				Om008G321840	
N12.HOG0000439	OG0000039	n36		Ag001G029450, Ag001G027390																					
N12.HOG0000440	OG0000039	n185		Ag003G277700, Ag003G245930, Ag007G625110, Ag005G408330, Ag001G093090, Ag001G022570																					
N12.HOG0000441	OG0000039	n364		Ag005G448620, Ag004G337020																					
N12.HOG0000442	OG0000039	n379																						Om006G250590, Om002G057780	
N12.HOG0000443	OG0000040	n8		Ag005G468330, Ag005G409970, Ag005G409830, Ag005G409790, Ag005G470150, Ag005G469490, Ag005G470890, Ag005G470920, Ag005G470910																				Om002G084710, Om002G084780, Om002G084740, Om002G084670	
N12.HOG0000444	OG0000040	n119		Ag005G483190																					
N12.HOG0000445	OG0000040	n151		Ag002G192690, Ag002G188830																					
N12.HOG0000446	OG0000040	n236																						Om007G309130	
N12.HOG0000447	OG0000040	n240		Ag007G626240, Ag005G483200, Ag002G109870																					
N12.HOG0000448	OG0000040	n247		Ag005G441920, Ag005G467750, Ag005G452660																					
N12.HOG0000449	OG0000040	n272																						Om008G328570	
N12.HOG0000450	OG0000040	n308		Ag005G446880, Ag005G447100, Ag005G447140																					
N12.HOG0000451	OG0000040	n371																						Om002G067320	
N12.HOG0000452	OG0000040	n378																						Om008G332860	
N12.HOG0000453	OG0000041	n3		Ag003G296430, Ag003G296390, Ag008G683020																					
N12.HOG0000454	OG0000041	n103																						Om003G112520, Om001G018430, Om007G297590	
N12.HOG0000455	OG0000041	n137		Ag003G251790																					
N12.HOG0000456	OG0000041	n142																						Om007G301270, Om004G141670, Om009G364080, Om007G307140	
N12.HOG0000457	OG0000041	n172																						Om001G021310	
N12.HOG0000458	OG0000041	n181																						Om002G075020	
N12.HOG0000459	OG0000041	n326		Ag004G400760																				Om002G075010	
N12.HOG0000460	OG0000041	n327		Ag002G143210, Ag008G685490, Ag006G552710																				Om001G018420	
N12.HOG0000461	OG0000042	n38		Ag007G610350, Ag001G022920																				Om007G298450	
N12.HOG0000462	OG0000042	n334		Ag008G683730, Ag007G637230, Ag001G051650, Ag008G718640																					
N12.HOG0000463	OG0000042	n341		Ag005G442270																					
N12.HOG0000464	OG0000042	n355		Ag002G176270																					
N12.HOG0000465	OG0000043	n101																						Om007G304750	
N12.HOG0000466	OG0000043	n258																						Om002G089060	
N12.HOG0000467	OG0000044	n7																						Om006G259440, Om005G221670	
N12.HOG0000468	OG0000044	n16																						Om006G265780	
N12.HOG0000469	OG0000044	n30		Ag008G702570																					
N12.HOG0000470	OG0000044	n304																						Om007G314900	
N12.HOG0000471	OG0000044	n322		Ag006G512870																					
N12.HOG0000472	OG0000044	n337		Ag001G054960																				Om007G312940, Om006G264420, Om002G069520, Om005G221680, Om005G221660	
N12.HOG0000473	OG0000045	n40		Ag005G474590, Ag005G450900, Ag005G424570																				Om003G112290	
N12.HOG0000474	OG0000045	n71																						Om002G088970, Om006G255110	
N12.HOG0000475	OG0000045	n211		Ag005G417800, Ag004G353390, Ag005G464900, Ag002G130610, Ag001G035560, Ag008G683870, Ag005G459470, Ag009G736850, Ag002G151850, Ag005G408680, Ag005G420260, Ag003G262090, Ag004G355210																					
N12.HOG0000476	OG0000045	n360		Ag002G197550, Ag008G703200																				Om001G031280	
N12.HOG0000477	OG0000046	n80		Ag006G575360																				Om001G001900, Om001G001890	
N12.HOG0000478	OG0000046	n113																						Om001G001870	
N12.HOG0000479	OG0000046	n122		Ag007G619200, Ag007G619210																					
N12.HOG0000480	OG0000046	n128																						Om006G253990	
N12.HOG0000481	OG0000046	n149		Ag002G197360																					
N12.HOG0000482	OG0000046	n211		Ag002G129690, Ag002G129740																				Om005G206750	
N12.HOG0000483	OG0000046	n277																						Om005G213160	
N12.HOG0000484	OG0000046	n307		Ag002G129710																					
N12.HOG0000485	OG0000047	n18		Ag008G717960, Ag004G337790, Ag001G100560, Ag002G180790																				Om006G238470	
N12.HOG0000486	OG0000047	n44		Ag007G643270																					
N12.HOG0000487	OG0000047	n48		Ag006G556170																					
N12.HOG0000488	OG0000047	n69																						Om006G268590, Om001G028180	
N12.HOG0000489	OG0000047	n77		Ag001G041020, Ag007G643260, Ag004G339660, Ag007G603900, Ag006G556180																				Om007G295630	
N12.HOG0000490	OG0000047	n105		Ag005G457670																				Om002G077780	
N12.HOG0000491	OG0000047	n159																						Om005G225040	
N12.HOG0000492	OG0000047	n160		Ag006G528150																				Om001G020530	
N12.HOG0000493	OG0000047	n186		Ag003G283670																					
N12.HOG0000494	OG0000047	n192		Ag004G385990, Ag006G499220, Ag001G091420, Ag002G161650, Ag006G525780, Ag006G566760, Ag002G142070																				Om002G043900	
N12.HOG0000495	OG0000047	n203		Ag001G046570																				Om002G074710, Om003G111370, Om003G113410	
N12.HOG0000496	OG0000047	n223		Ag007G614620																					
N12.HOG0000497	OG0000047	n298																						Om007G295670, Om002G084660, Om008G332290, Om006G263590	
N12.HOG0000498	OG0000047	n336		Ag007G585730, Ag007G603890																				Om007G314310, Om002G071890, Om005G222620	
N12.HOG0000499	OG0000047	n353		Ag006G525770																					
N12.HOG0000500	OG0000048	n14																						Om002G045390	
N12.HOG0000501	OG0000048	n26		Ag005G486480																				Om002G045400	
N12.HOG0000502	OG0000048	n54		Ag005G486510, Ag005G486490																				Om002G045440	
N12.HOG0000503	OG0000048	n62		Ag005G486620, Ag005G486520																					
N12.HOG0000504	OG0000048	n257																						Om007G296190, Om007G296250	
N12.HOG0000505	OG0000048	n266																						Om007G296260	
N12.HOG0000506	OG0000049	n33		Ag003G236810																					
N12.HOG0000507	OG0000050	n33		Ag007G641850																				Om007G308990	
N12.HOG0000508	OG0000050	n38		Ag002G123120																					
N12.HOG0000509	OG0000050	n48		Ag004G303450, Ag008G721720, Ag004G400620, Ag002G193630																					
N12.HOG0000510	OG0000050	n150		Ag001G062310																				Om002G080890, Om003G112360	
N12.HOG0000511	OG0000050	n168		Ag007G656820, Ag001G040590, Ag001G089640, Ag008G665420																				Om008G323460, Om006G268120	
N12.HOG0000512	OG0000050	n226																						Om006G251250, Om005G228030, Om005G223650, Om006G249800, Om002G076720	
N12.HOG0000513	OG0000050	n232		Ag002G134900																				Om008G343650	
N12.HOG0000514	OG0000050	n241																						Om004G154670, Om004G146360	
N12.HOG0000515	OG0000050	n244		Ag006G569990, Ag006G561100																				Om002G076710, Om007G299220, Om002G077490	
N12.HOG0000516	OG0000050	n261		Ag008G684980																					
N12.HOG0000517	OG0000050	n275																						Om006G266210, Om002G080140	
N12.HOG0000518	OG0000050	n283																						Om002G080880	
N12.HOG0000519	OG0000050	n301																						Om008G341390, Om005G201890, Om005G219290	
N12.HOG0000520	OG0000052	n8		Ag004G301370																				Om005G179650, Om008G361390	
N12.HOG0000521	OG0000052	n11		Ag004G301320																				Om005G180640	
N12.HOG0000522	OG0000052	n50		Ag002G195160, Ag002G194240, Ag002G194190																					
N12.HOG0000523	OG0000052	n68		Ag002G194170																				Om008G354070, Om008G326640	
N12.HOG0000524	OG0000052	n153																						Om008G326600	
N12.HOG0000525	OG0000052	n178		Ag002G194070, Ag002G194050, Ag002G194040, Ag002G194030, Ag002G194060																				Om008G326650	
