HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N15.HOG0000166	OG0000003	n773									XP_013616730.1														
N15.HOG0000167	OG0000003	n775								XP_048628244.1, XP_048628243.1, XP_048628350.1, XP_048630864.1, XP_048628796.1, XP_048627881.1, XP_048628805.1, XP_048590783.1	XP_013628485.1, XP_013601164.1	XP_033139287.1, XP_033139528.1, XP_033141136.1, XP_033139526.1, XP_033139499.1, XP_033139354.1, XP_033139242.1, XP_033139222.1, XP_033138902.1, XP_033139368.1, XP_033139289.1, XP_033139427.1, XP_033139498.1, XP_033139424.1										XP_024013095.1, XP_024007283.1, XP_024009480.1, XP_024009250.1, XP_024016376.1, XP_024010624.1, XP_024013376.1, XP_024007271.1, XP_024009449.1			XP_018458647.1, XP_018479521.1
N15.HOG0000168	OG0000003	n851									XP_013624657.1														
N15.HOG0000169	OG0000003	n853								XP_048620014.1	XP_013613865.1														
N15.HOG0000170	OG0000003	n858																	CP14_g22595_DN2_SP0_c.t1						
N15.HOG0000171	OG0000003	n866									XP_013632581.1	XP_033138479.1													
N15.HOG0000172	OG0000003	n867								XP_048629521.1, XP_048629519.1, XP_048620066.1	XP_013624627.1														
N15.HOG0000173	OG0000003	n916								XP_048593358.1, XP_048627912.1, XP_048629520.1, XP_048596408.1, XP_048613491.1		XP_033139207.1, XP_033131095.1													
N15.HOG0000174	OG0000003	n926								XP_048611562.1	XP_013628848.1, XP_013632777.1														
N15.HOG0000175	OG0000003	n935								XP_048630520.1, XP_022557580.1	XP_013639715.1, XP_013639588.1, XP_013624597.1	XP_033139140.1, XP_033139380.1, XP_033139238.1													
N15.HOG0000176	OG0000003	n945									XP_013583381.1														
N15.HOG0000177	OG0000003	n948								XP_048627743.1	XP_013589090.1														
N15.HOG0000178	OG0000003	n950								XP_048613357.1															
N15.HOG0000179	OG0000003	n970																				XP_024014528.1, XP_024014499.1, XP_024006399.1			
N15.HOG0000180	OG0000003	n986																				XP_024010472.1			
N15.HOG0000181	OG0000003	n1000																							XP_018464823.1
N15.HOG0000182	OG0000003	n1009										XP_033139473.1, XP_033139210.1													
N15.HOG0000183	OG0000003	n1012									XP_013624602.1														XP_018473769.1
N15.HOG0000184	OG0000003	n1017								XP_013688944.1, XP_048631221.1, XP_048629910.1, XP_048628610.1, XP_048628617.1, XP_048611574.1		XP_033138944.1, XP_033139394.1, XP_033139482.1, XP_033139545.1										XP_024013092.1			XP_018460386.1, XP_018465458.1, XP_018464439.1, XP_018463188.1, XP_018462737.1
N15.HOG0000185	OG0000003	n1041								XP_048630645.1, XP_013669098.1, XP_048611542.1	XP_013639562.1	XP_033139261.1										XP_024009493.1			XP_018464076.1, XP_018465694.1, XP_018459974.1
N15.HOG0000186	OG0000003	n1054								XP_048628470.1	XP_013624568.1, XP_013632769.1	XP_033139353.1, XP_033138946.1, XP_033139489.1										XP_024014542.1, XP_024015830.1, XP_024014507.1, XP_024016342.1, XP_024010922.1, XP_024009400.1, XP_024011364.1, XP_024011296.1			
N15.HOG0000187	OG0000003	n1068								XP_048634045.1, XP_048635161.1, XP_048628351.1		XP_033141152.1										XP_024013060.1			XP_018462024.1, XP_018463630.1, XP_018463010.1
N15.HOG0000188	OG0000003	n1082										XP_033139497.1										XP_024004015.1, XP_024010544.1			
N15.HOG0000189	OG0000004	n13																	CP6_g8613_DN2_SP0_c.t1, CP6_g8047_DN1_SP0_c.t1						
N15.HOG0000190	OG0000004	n17																	CP15_g35744_DN2_SP0_c.t1						
N15.HOG0000191	OG0000004	n29																				XP_024004906.1			
N15.HOG0000192	OG0000004	n32																				XP_024016239.1			
N15.HOG0000193	OG0000004	n36																				XP_024006491.1			
N15.HOG0000194	OG0000004	n52								XP_048593472.1, XP_048633069.1	XP_013632878.1	XP_009124577.2							CP2_g49699_DN2_SP0_c.t1			XP_024014707.1			XP_018462059.1, XP_018453573.1
N15.HOG0000195	OG0000004	n69																	CP17_g5130_DN2_SP0_c.t1						
N15.HOG0000196	OG0000004	n88								XP_013720023.2, XP_048605758.1, XP_048613516.1	XP_013601024.1, XP_013639767.1											XP_024013148.1			XP_018454128.1, XP_018466708.1
N15.HOG0000197	OG0000004	n103								XP_048630790.1, XP_048635080.1	XP_013601459.1								CP36_g50963_DN2_SP0_c.t1			XP_024006398.1			
N15.HOG0000198	OG0000004	n113								XP_048591457.1	XP_013633199.1, XP_013608522.1														
N15.HOG0000199	OG0000004	n124									XP_013623358.1														
N15.HOG0000200	OG0000004	n145									XP_013624623.1														XP_018474039.1
N15.HOG0000201	OG0000004	n163								XP_048634043.1		XP_033130110.1							CP6_g8147_DN1_SP0_c.t1						
N15.HOG0000202	OG0000004	n167																	CP24_g47044_DN1_SP0_c.t1						XP_018473868.1, XP_018473865.1
N15.HOG0000203	OG0000004	n179								XP_048599890.1, XP_048622927.1, XP_048598122.1, XP_048626290.1, XP_013709134.2, XP_022562623.2	XP_013601125.1, XP_013639798.1	XP_009123632.2, XP_009150012.1, XP_009106474.1							CP1_g40632_DN1_SP0_c.t1, CP3_g15136_DN1_SP0_c.t1						XP_018435931.1
N15.HOG0000204	OG0000004	n212									XP_013594493.1														
N15.HOG0000205	OG0000004	n279																				XP_024004139.1			
N15.HOG0000206	OG0000004	n282																	CP24_g47154_DN1_SP0_c.t1						
N15.HOG0000207	OG0000004	n306								XP_048631415.1, XP_048628884.1, XP_013751163.2															XP_018464681.1
N15.HOG0000208	OG0000004	n422								XP_048620167.1, XP_013668578.2, XP_048608449.1, XP_048590919.1, XP_048628328.1, XP_022573038.2, XP_013738903.1, XP_013723746.2, XP_048613577.1	XP_013617255.1, XP_013624915.1, XP_013595166.1, XP_013617747.1, XP_013583433.1	XP_009103531.2, XP_009114092.1, XP_033147264.1													XP_018473616.1, XP_018461587.1, XP_018479550.1
N15.HOG0000209	OG0000004	n452								XP_048605567.1, XP_013745811.1, XP_048623656.1															XP_018435819.1
N15.HOG0000210	OG0000004	n456								XP_048629721.1, XP_048626338.1		XP_033130352.1, XP_033142720.1													
N15.HOG0000211	OG0000004	n460								XP_013709365.2, XP_013689957.1, XP_013709295.1		XP_033134838.1													XP_018479791.1
N15.HOG0000212	OG0000004	n469								XP_048596464.1															
N15.HOG0000213	OG0000004	n470								XP_013738880.1															
N15.HOG0000214	OG0000004	n480																				XP_024015975.1, XP_024008064.1, XP_024010299.1, XP_024010421.1, XP_024015192.1			
N15.HOG0000215	OG0000004	n486								XP_048599985.1, XP_013649372.1, XP_013650878.1, XP_048593474.1, XP_013720997.1	XP_013608467.1, XP_013633135.1, XP_013633487.1, XP_013639278.1								CP5_g2283_DN1_SP0_c.t1, CP3_g15925_DN2_SP0_c.t1, CP15_g34707_DN2_SP0_c.t1			XP_024014000.1, XP_024010207.1, XP_024004991.1, XP_024013215.1, XP_024004047.1, XP_024008096.1, XP_024016872.1			XP_018477037.1, XP_018479597.1, XP_018487968.1, XP_018473623.1, XP_018479587.1, XP_018443691.1, XP_018436376.1, XP_018479586.1, XP_018463022.1
N15.HOG0000216	OG0000004	n513								XP_013694423.1, XP_048624048.1, XP_013739852.2	XP_013608309.1	XP_033142250.1							CP21_g10514_DN2_SP0_c.t1			XP_024008027.1			XP_018463807.1, XP_018479254.1, XP_018474361.1, XP_018458945.1, XP_018463519.1
N15.HOG0000217	OG0000004	n526																				XP_024013218.1, XP_024015971.1			
N15.HOG0000218	OG0000004	n528								XP_048627721.1, XP_048620311.1, XP_022558258.1, XP_048633040.1, XP_048605017.1, XP_048605537.1, XP_048605491.1, XP_013679256.1, XP_048610021.1, XP_048622593.1, XP_013700233.1, XP_048634122.1, XP_013658287.2, XP_013751510.1, XP_048605041.1, XP_013689881.1, XP_048623794.1, XP_048620086.1, XP_048613285.1, XP_048629226.1, XP_048604979.1, XP_048595626.1, XP_048591584.1, XP_048596364.1, XP_048593215.1, XP_048608697.1, XP_048622814.1, XP_048623574.1, XP_048613300.1, XP_048611589.1, XP_048605505.1, XP_048632972.1, XP_048608917.1, XP_048615720.1, XP_048593487.1, XP_048611438.1, XP_022571217.1, XP_048593392.1, XP_048623644.1, XP_048605797.1, XP_048593344.1, XP_048613313.1, XP_048633060.1, XP_048623952.1, XP_048611432.1, XP_048622601.1, XP_013700421.1, XP_048633139.1, XP_048608961.1, XP_022553652.1, XP_048620199.1, XP_048627170.1, XP_048599931.1, XP_048610005.1, XP_048594891.1, XP_013718382.2, XP_048615660.1, XP_048622886.1, XP_048604743.1, XP_048637537.1, XP_048611782.1, XP_048598079.1, XP_048622723.1, XP_048605708.1, XP_048611774.1, XP_022549590.1, XP_048635018.1, XP_048633082.1, XP_048623919.1, XP_048593299.1, XP_048615701.1, XP_048615546.1, XP_048624014.1, XP_048623890.1, XP_048611535.1, XP_048593475.1, XP_048623608.1, XP_013700585.1, XP_048624010.1	XP_013633016.1, XP_013607729.1, XP_013607977.1, XP_013589266.1, XP_013629442.1, XP_013589255.1, XP_013608111.1, XP_013594674.1, XP_013594666.1, XP_013594588.1, XP_013608239.1, XP_013601232.1, XP_013617485.1, XP_013624981.1, XP_013632943.1, XP_013589029.1, XP_013628140.1, XP_013614584.1, XP_013594791.1, XP_013639579.1, XP_013594673.1, XP_013632803.1, XP_013639401.1, XP_013607959.1, XP_013624943.1, XP_013624834.1	XP_033131796.1, XP_033131803.1, XP_033131795.1, XP_033135014.1, XP_009128743.2, XP_033139943.1, XP_009128114.2, XP_009140640.1, XP_033144114.1, XP_033134243.1, XP_033138224.1, XP_033133402.1, XP_033131337.1, XP_033148515.1, XP_033138739.1, XP_033143353.1, XP_033148733.1, XP_033132135.1, XP_033131005.1, XP_033139405.1, XP_033143342.1, XP_033132082.1, XP_033136774.1, XP_033141150.1, XP_033133908.1, XP_033139542.1, XP_033134325.1, XP_033135924.1, XP_033134352.1, XP_033141135.1, XP_033131653.1, XP_033143400.1, XP_033132141.1, XP_033143430.1													XP_018462044.1, XP_018478488.1, XP_018435536.1, XP_018448777.1, XP_018466718.1, XP_018458435.1, XP_018463796.1, XP_018473896.1, XP_018448677.1, XP_018473859.1, XP_018458831.1, XP_018473866.1, XP_018473869.1, XP_018458508.1, XP_018487419.1, XP_018466408.1, XP_018479554.1, XP_018460445.1, XP_018458776.1, XP_018435836.1, XP_018487722.1, XP_018473811.1, XP_018487729.1, XP_018459879.1, XP_018453885.1, XP_018473827.1, XP_018435953.1
N15.HOG0000219	OG0000004	n699																				XP_024004414.1			
N15.HOG0000220	OG0000004	n719																				XP_024016203.1, XP_024012343.1, XP_024010239.1, XP_024011123.1			
N15.HOG0000221	OG0000004	n914								XP_048593435.1, XP_048605496.1, XP_048591490.1, XP_048633068.1, XP_048627306.1, XP_048606736.1, XP_048638523.1, XP_048613061.1, XP_048609142.1, XP_048624264.1, XP_048609510.1, XP_048604054.1, XP_048637040.1, XP_022564339.1, XP_048596459.1, XP_048609324.1, XP_048600258.1, XP_048601936.1, XP_048625046.1, XP_048613115.1, XP_048596422.1, XP_048605045.1, XP_048596553.1, XP_048593220.1, XP_048600502.1, XP_048590778.1, XP_048591563.1, XP_048633725.1, XP_022570140.2, XP_048592847.1	XP_013594561.1, XP_013617633.1	XP_033148785.1, XP_033147600.1, XP_033145007.1, XP_033136130.1, XP_033140697.1, XP_033146511.1, XP_033134232.1, XP_033135264.1, XP_033130565.1, XP_033138684.1, XP_033134820.1, XP_033148015.1, XP_033142632.1, XP_033131605.1, XP_033131962.1, XP_033143073.1													XP_018448539.1, XP_018443672.1, XP_018443671.1, XP_018488129.1, XP_018487799.1, XP_018462308.1, XP_018462595.1, XP_018435292.1, XP_018464994.1, XP_018463801.1
N15.HOG0000222	OG0000005	n2																	CP9_g27892_DN1_SP0_c.t1						
N15.HOG0000223	OG0000005	n12								XP_048615628.1												XP_006391314.1			
N15.HOG0000224	OG0000005	n18																				XP_024014484.1, XP_024013044.1, XP_024009292.1			
N15.HOG0000225	OG0000005	n31								XP_013713475.1, XP_013658836.1	XP_013608026.1, XP_013639201.1, XP_013635062.1														
N15.HOG0000226	OG0000005	n72																				XP_024010426.1			
N15.HOG0000227	OG0000005	n74																				XP_024014307.1, XP_024014469.1, XP_024004940.1			XP_018454182.1
N15.HOG0000228	OG0000005	n79																							XP_018454026.1
N15.HOG0000229	OG0000005	n81																				XP_024007257.1, XP_024009950.1			
N15.HOG0000230	OG0000005	n96								XP_013699684.2	XP_013615524.1	XP_009142128.2										XP_024016212.1, XP_024011403.1			
N15.HOG0000231	OG0000005	n104																							XP_018479571.1, XP_018488331.1
N15.HOG0000232	OG0000005	n119									XP_013633213.1											XP_006408923.1			XP_018487541.1
N15.HOG0000233	OG0000005	n129								XP_013751330.1, XP_048612061.1, XP_048626961.1, XP_013745159.1, XP_048604761.1	XP_013608547.1														
N15.HOG0000234	OG0000005	n139								XP_048599618.1		XP_033143163.1							CP17_g5422_DN1_SP0_c.t1						
N15.HOG0000235	OG0000005	n145									XP_013617990.1, XP_013633184.1								CP8_g52568_DN1_SP0_c.t1			XP_024015832.1, XP_024014738.1, XP_024010667.1, XP_024006416.1			
N15.HOG0000236	OG0000005	n153																	CP2_g50066_DN1_SP0_c.t1						
N15.HOG0000237	OG0000005	n165								XP_048634185.1, XP_013650490.2, XP_013668599.2, XP_013669340.1, XP_013658945.2, XP_048611304.1, XP_048622965.1, XP_048596320.1, XP_048602704.1, XP_013720458.1, XP_048626877.1, XP_048594904.1, XP_013739148.2, XP_013713578.1	XP_013589654.1, XP_013633488.1, XP_013588992.1, XP_013601782.1, XP_013589640.1, XP_013595158.1, XP_013608540.1, XP_013633284.1	XP_009102722.2, XP_009113005.2, XP_033131870.1, XP_009135550.2, XP_033134013.1, XP_009146774.1, XP_009139318.2, XP_009124848.1, XP_009140864.1, XP_018509100.1, XP_009129720.1, XP_009122880.1, XP_018513613.1, XP_009147334.1, XP_009117702.1													XP_018443533.1, XP_018481184.1, XP_018467418.1
N15.HOG0000238	OG0000005	n215																	CP12_g31672_DN2_SP0_c.t1						
N15.HOG0000239	OG0000005	n249								XP_022548621.1, XP_013674511.1, XP_013658926.1, XP_013653962.1	XP_013616789.1, XP_013607654.1	XP_009109961.2, XP_009139324.1, XP_033148561.1													
N15.HOG0000240	OG0000005	n265																	CP3_g15237_DN1_SP0_c.t1						XP_018448692.1
N15.HOG0000241	OG0000005	n269									XP_013617979.1														
N15.HOG0000242	OG0000005	n277																	CP1_g39903_DN2_SP0_c.t1, CP3_g15091_DN1_SP0_c.t1						
N15.HOG0000243	OG0000005	n282								XP_013673764.3, XP_048622638.1, XP_013739679.2, XP_013729746.2	XP_013617184.1, XP_013595190.1	XP_033140104.1, XP_033141066.1, XP_033146099.1, XP_009137100.1, XP_018515469.2													XP_018461258.1, XP_018435786.1
N15.HOG0000244	OG0000005	n310								XP_013729497.1, XP_048615948.1, XP_013665527.2, XP_048631460.1, XP_022569212.1, XP_013657649.1, XP_048598401.1, XP_048632940.1, XP_013645014.2, XP_013713423.1, XP_013668888.1, XP_048599649.1, XP_048621848.1, XP_013651316.1, XP_048626999.1, XP_048590909.1, XP_022562640.1, XP_048633723.1, XP_013710782.1, XP_022568759.2, XP_048601948.1, XP_013651180.1, XP_048590917.1, XP_013738879.2, XP_022564438.1, XP_048615786.1, XP_048596248.1, XP_048613305.1, XP_013745364.2, XP_048610016.1, XP_048606207.1, XP_048622690.1, XP_048593354.1	XP_013601015.1, XP_013589719.1, XP_013624846.1, XP_013613667.1, XP_013617039.1, XP_013623859.1, XP_013600965.1, XP_013607455.1, XP_013607693.1, XP_013608471.1, XP_013623891.1	XP_009105597.2, XP_033130816.1, XP_009148188.2, XP_018510720.2, XP_009140970.1, XP_009112590.1, XP_033133437.1													XP_018479482.1, XP_018479007.1, XP_018487838.1, XP_018479971.1, XP_018453423.1, XP_018463652.1, XP_018479190.1, XP_018479189.1, XP_018436049.1
N15.HOG0000245	OG0000005	n371									XP_013589709.1														
N15.HOG0000246	OG0000005	n384								XP_013669691.1, XP_048617358.1, XP_013709376.2, XP_022556970.2, XP_048602067.1, XP_048591522.1, XP_048621914.1, XP_048613106.1, XP_048599212.1, XP_022557398.2, XP_048599189.1, XP_048615609.1, XP_013746138.2, XP_013751397.2, XP_022575814.1, XP_013739634.2, XP_013703270.2, XP_013739903.1	XP_013623976.1, XP_013601013.1, XP_013608517.1, XP_013625016.1, XP_013588939.1, XP_013589538.1	XP_033131915.1, XP_009127063.3, XP_033131910.1, XP_009102787.1, XP_018510875.2, XP_033141202.1, XP_009107743.1, XP_033138834.1, XP_033128722.1, XP_009135908.2										XP_024015914.1			XP_018458389.1, XP_018474214.1, XP_018448431.1, XP_018474296.1, XP_018436034.1, XP_018467672.1, XP_018488051.1, XP_018464274.1, XP_018487967.1, XP_018443348.1, XP_018479302.1, XP_018443324.1, XP_018435806.1, XP_018474082.1, XP_018479430.1, XP_018465007.1, XP_018453761.1, XP_018487451.1, XP_018479585.1
N15.HOG0000247	OG0000005	n441																	CP15_g34443_DN2_SP0_c.t1						
N15.HOG0000248	OG0000005	n450								XP_022564533.1	XP_013624124.1														
N15.HOG0000249	OG0000005	n458								XP_048591512.1		XP_033128715.1													
N15.HOG0000250	OG0000005	n476																				XP_024013918.1, XP_024007904.1			
N15.HOG0000251	OG0000005	n491																	CP4_g26835_DN2_SP0_c.t1, CP15_g34532_DN1_SP0_c.t1						
N15.HOG0000252	OG0000005	n505								XP_048622755.1, XP_048631394.1	XP_013594815.1														XP_018448691.1
N15.HOG0000253	OG0000005	n509								XP_013650434.2	XP_013613616.1														XP_018435561.1, XP_018479324.1
N15.HOG0000254	OG0000005	n521								XP_048630058.1		XP_009117682.2													
N15.HOG0000255	OG0000005	n532																	CP9_g27891_DN2_SP0_c.t1						
N15.HOG0000256	OG0000005	n541								XP_048626850.1, XP_013665497.1, XP_013709689.1, XP_048605197.1, XP_048611727.1, XP_048596344.1	XP_013639114.1	XP_033146265.1, XP_033134456.1													XP_018474243.1, XP_018458174.1
N15.HOG0000257	OG0000005	n557								XP_048637311.1, XP_048621840.1, XP_048630649.1, XP_048613426.1, XP_048591270.1, XP_048633020.1, XP_048606173.1, XP_048620322.1, XP_022553759.1, XP_013739997.1, XP_013722776.3, XP_048593504.1, XP_013728385.1, XP_048596130.1, XP_048626384.1, XP_022559081.2	XP_013627264.1, XP_013635272.1, XP_013633205.1, XP_013607452.1, XP_013589362.1, XP_013614191.1, XP_013630471.1	XP_033139816.1, XP_009110782.1							CP4_g26834_DN1_SP0_c.t1						XP_018436426.1, XP_018436425.1, XP_018463676.1, XP_018474023.1, XP_018479849.1
N15.HOG0000258	OG0000005	n592								XP_048604677.1, XP_013699975.1	XP_013615193.1, XP_013624812.1, XP_013617492.1								CP4_g26233_DN2_SP0_c.t1			XP_024004860.1, XP_024006562.1			
N15.HOG0000259	OG0000005	n625								XP_048608242.1		XP_033141077.1, XP_009142536.1, XP_009111228.2													XP_018458816.1
N15.HOG0000260	OG0000005	n656										XP_033139461.1							CP5_g3355_DN3_SP0_c.t1						
N15.HOG0000261	OG0000005	n699																				XP_024009307.1			
N15.HOG0000262	OG0000005	n708									XP_013595203.1								CP29_g21990_DN1_SP0_c.t1						
N15.HOG0000263	OG0000005	n712																	CP18_g12171_DN2_SP0_c.t1						
N15.HOG0000264	OG0000005	n718																	CP3_g16336_DN2_SP0_c.t1						
N15.HOG0000265	OG0000005	n724																	CP18_g12477_DN3_SP0_c.t1, CP7_g44194_DN1_SP0_c.t1						
N15.HOG0000266	OG0000005	n731										XP_033132529.1													
N15.HOG0000267	OG0000005	n734								XP_048613553.1	XP_013583375.1								CP15_g34531_DN3_SP0_c.t1			XP_024004939.1			
N15.HOG0000268	OG0000005	n761								XP_048599804.1															
N15.HOG0000269	OG0000005	n766								XP_022564309.1	XP_013632594.1														XP_018473658.1
