HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N10.HOG0000366	OG0000030	n127															CARHR112880								
N10.HOG0000367	OG0000030	n128															CARHR293310, CARHR155440								
N10.HOG0000368	OG0000030	n139													evm.model.RL_5.2342										
N10.HOG0000369	OG0000030	n177															CARHR285900								
N10.HOG0000370	OG0000030	n335													evm.model.RL_3.1268, evm.model.RL_5.2343, evm.model.RL_6.2258										
N10.HOG0000371	OG0000030	n359															CARHR258550								
N10.HOG0000372	OG0000030	n360															CARHR116060								
N10.HOG0000373	OG0000030	n400															CARHR260310								
N10.HOG0000374	OG0000030	n415															CARHR154720								
N10.HOG0000375	OG0000031	n3															CARHR048840								
N10.HOG0000376	OG0000031	n20													evm.model.RL_3.204		CARHR055270								
N10.HOG0000377	OG0000031	n25															CARHR048770, CARHR051020								
N10.HOG0000378	OG0000031	n27															CARHR048820								
N10.HOG0000379	OG0000031	n29															CARHR048440, CARHR047970								
N10.HOG0000380	OG0000031	n82													evm.model.RL_3.758		CARHR048810, CARHR051050								
N10.HOG0000381	OG0000031	n92															CARHR049170								
N10.HOG0000382	OG0000031	n105													evm.model.RL_3.205		CARHR048190, CARHR051150, CARHR047980								
N10.HOG0000383	OG0000031	n181															CARHR013000								
N10.HOG0000384	OG0000031	n234															CARHR012910								
N10.HOG0000385	OG0000031	n287															CARHR048220								
N10.HOG0000386	OG0000031	n296															CARHR045470, CARHR051030								
N10.HOG0000387	OG0000031	n305															CARHR196550								
N10.HOG0000388	OG0000031	n326															CARHR213210								
N10.HOG0000389	OG0000031	n345															CARHR091960								
N10.HOG0000390	OG0000031	n364															CARHR234420								
N10.HOG0000391	OG0000031	n382															CARHR049120								
N10.HOG0000392	OG0000031	n405															CARHR046360								
N10.HOG0000393	OG0000031	n415															CARHR046370								
N10.HOG0000394	OG0000032	n1													evm.model.RL_1.3081										
N10.HOG0000395	OG0000032	n72													evm.model.RL_1.3084										
N10.HOG0000396	OG0000033	n13													evm.model.RL_2.1834, evm.model.RL_2.1824		CARHR230270								
N10.HOG0000397	OG0000033	n16															CARHR230290								
N10.HOG0000398	OG0000033	n105													evm.model.RL_2.1828		CARHR230320								
N10.HOG0000399	OG0000033	n129															CARHR230240								
N10.HOG0000400	OG0000033	n139															CARHR055320								
N10.HOG0000401	OG0000033	n158															CARHR230360								
N10.HOG0000402	OG0000033	n160															CARHR230210								
N10.HOG0000403	OG0000033	n177															CARHR228010, CARHR228050, CARHR228080, CARHR228070, CARHR228060								
N10.HOG0000404	OG0000033	n189															CARHR289950								
N10.HOG0000405	OG0000033	n211															CARHR228000								
N10.HOG0000406	OG0000033	n231															CARHR106160								
N10.HOG0000407	OG0000033	n247															CARHR254860								
N10.HOG0000408	OG0000033	n249															CARHR254900								
N10.HOG0000409	OG0000033	n293													evm.model.RL_2.1847		CARHR230570, CARHR230590, CARHR230540								
N10.HOG0000410	OG0000033	n296													evm.model.RL_2.1846		CARHR230620								
N10.HOG0000411	OG0000033	n337															CARHR230200								
N10.HOG0000412	OG0000033	n347													evm.model.RL_2.1820_evm.model.RL_2.1823		CARHR230230								
N10.HOG0000413	OG0000033	n373															CARHR230600								
N10.HOG0000414	OG0000033	n378															CARHR230550								
N10.HOG0000415	OG0000033	n379															CARHR255000, CARHR230610								
N10.HOG0000416	OG0000033	n387													evm.model.RL_3.424, evm.model.RL_3.1278										
N10.HOG0000417	OG0000033	n396													evm.model.RL_8.413		CARHR252350								
N10.HOG0000418	OG0000034	n116													evm.model.RL_2.4										
N10.HOG0000419	OG0000034	n176													evm.model.RL_5.2587, evm.model.RL_2.749										
N10.HOG0000420	OG0000034	n184													evm.model.RL_5.2586										
N10.HOG0000421	OG0000034	n208													evm.model.RL_2.719, evm.model.RL_6.542										
N10.HOG0000422	OG0000034	n228													evm.model.RL_4.675										
N10.HOG0000423	OG0000034	n280													evm.model.RL_7.2041										
N10.HOG0000424	OG0000035	n3															CARHR125800								
N10.HOG0000425	OG0000035	n15															CARHR125110								
N10.HOG0000426	OG0000035	n29															CARHR054750								
N10.HOG0000427	OG0000035	n168													evm.model.RL_6.1297										
N10.HOG0000428	OG0000035	n191															CARHR110070, CARHR126120								
N10.HOG0000429	OG0000035	n200															CARHR126110								
N10.HOG0000430	OG0000035	n335															CARHR042940								
N10.HOG0000431	OG0000035	n344															CARHR261700, CARHR261660								
N10.HOG0000432	OG0000035	n362															CARHR171660, CARHR219280								
N10.HOG0000433	OG0000035	n371															CARHR171670, CARHR219290								
N10.HOG0000434	OG0000035	n390															CARHR127720								
N10.HOG0000435	OG0000036	n86													evm.model.RL_1.2959										
N10.HOG0000436	OG0000036	n92													evm.model.RL_5.2564										
N10.HOG0000437	OG0000036	n131													evm.model.RL_2.742, evm.model.RL_2.665										
N10.HOG0000438	OG0000037	n3													evm.model.RL_8.830										
N10.HOG0000439	OG0000037	n40													evm.model.RL_1.2680										
N10.HOG0000440	OG0000037	n57													evm.model.RL_5.891										
N10.HOG0000441	OG0000037	n124													evm.model.RL_1.63										
N10.HOG0000442	OG0000037	n182													evm.model.RL_4.2891										
N10.HOG0000443	OG0000037	n183													evm.model.RL_5.3695										
N10.HOG0000444	OG0000037	n208													evm.model.RL_3.518										
N10.HOG0000445	OG0000037	n337															CARHR220930								
N10.HOG0000446	OG0000038	n30															CARHR141500								
N10.HOG0000447	OG0000038	n56															CARHR024990								
N10.HOG0000448	OG0000038	n86													evm.model.RL_7.1446		CARHR158480, CARHR158470, CARHR158440								
N10.HOG0000449	OG0000038	n95															CARHR222700								
N10.HOG0000450	OG0000038	n149													evm.model.RL_8.1346, evm.model.RL_8.1344		CARHR265450								
N10.HOG0000451	OG0000038	n185															CARHR174900, CARHR175950								
N10.HOG0000452	OG0000038	n238															CARHR178840								
N10.HOG0000453	OG0000038	n285															CARHR232240								
N10.HOG0000454	OG0000039	n20													evm.model.RL_3.1691										
N10.HOG0000455	OG0000039	n364													evm.model.RL_1.3015, evm.model.RL_3.1690										
N10.HOG0000456	OG0000040	n32															CARHR025790								
N10.HOG0000457	OG0000040	n34															CARHR162370								
N10.HOG0000458	OG0000040	n72													evm.model.RL_7.2097		CARHR260760, CARHR260790								
N10.HOG0000459	OG0000040	n119															CARHR223790								
N10.HOG0000460	OG0000040	n131													evm.model.RL_2.1272		CARHR158530								
N10.HOG0000461	OG0000040	n138															CARHR088850								
N10.HOG0000462	OG0000040	n153															CARHR154640								
N10.HOG0000463	OG0000040	n215															CARHR088870								
N10.HOG0000464	OG0000040	n237															CARHR026350								
N10.HOG0000465	OG0000040	n238															CARHR095910, CARHR149840								
N10.HOG0000466	OG0000040	n240															CARHR088860, CARHR289440								
N10.HOG0000467	OG0000040	n244															CARHR223800								
N10.HOG0000468	OG0000040	n272															CARHR158510, CARHR158520								
N10.HOG0000469	OG0000040	n301															CARHR088150								
N10.HOG0000470	OG0000040	n363													evm.model.RL_3.1121		CARHR059990, CARHR060010								
N10.HOG0000471	OG0000040	n378															CARHR134370								
N10.HOG0000472	OG0000041	n3															CARHR260230, CARHR034730								
N10.HOG0000473	OG0000041	n103															CARHR104160								
N10.HOG0000474	OG0000042	n51													evm.model.RL_3.4										
N10.HOG0000475	OG0000042	n75													evm.model.RL_7.1372										
N10.HOG0000476	OG0000042	n148													evm.model.RL_3.1074, evm.model.RL_8.1561, evm.model.RL_3.1047										
N10.HOG0000477	OG0000042	n190													evm.model.RL_7.1972										
N10.HOG0000478	OG0000043	n2													evm.model.RL_7.2084										
N10.HOG0000479	OG0000043	n23															CARHR218450								
N10.HOG0000480	OG0000043	n38													evm.model.RL_2.730		CARHR056220, CARHR105040, CARHR115830, CARHR284730, CARHR218810, CARHR292190, CARHR149820								
N10.HOG0000481	OG0000043	n64													evm.model.RL_3.1062										
N10.HOG0000482	OG0000043	n68													evm.model.RL_4.636										
N10.HOG0000483	OG0000043	n71													evm.model.RL_5.2585										
N10.HOG0000484	OG0000043	n101															CARHR288230								
N10.HOG0000485	OG0000043	n107															CARHR259190, CARHR257620								
N10.HOG0000486	OG0000043	n113															CARHR221160, CARHR034710, CARHR057830, CARHR284340, CARHR219040, CARHR182000, CARHR104410, CARHR218070, CARHR153240								
N10.HOG0000487	OG0000043	n139													evm.model.RL_6.792										
N10.HOG0000488	OG0000043	n153													evm.model.RL_8.981, evm.model.RL_8.1077										
N10.HOG0000489	OG0000043	n244													evm.model.RL_1.2849										
N10.HOG0000490	OG0000043	n258													evm.model.RL_6.636										
N10.HOG0000491	OG0000043	n286													evm.model.RL_3.1063, evm.model.RL_3.816										
N10.HOG0000492	OG0000043	n323													evm.model.RL_5.2584										
N10.HOG0000493	OG0000043	n339													evm.model.RL_2.394										
N10.HOG0000494	OG0000044	n11													evm.model.RL_4.607										
N10.HOG0000495	OG0000044	n16													evm.model.RL_6.541										
N10.HOG0000496	OG0000044	n78															CARHR159290								
N10.HOG0000497	OG0000044	n93															CARHR150320								
N10.HOG0000498	OG0000044	n262													evm.model.RL_8.225, evm.model.RL_2.612, evm.model.RL_1.2874, evm.model.RL_8.631, evm.model.RL_8.462, evm.model.RL_6.580, evm.model.RL_4.2682										
N10.HOG0000499	OG0000044	n304													evm.model.RL_3.633, evm.model.RL_7.2338		CARHR286710, CARHR217190, CARHR273180								
N10.HOG0000500	OG0000044	n322															CARHR150330								
N10.HOG0000501	OG0000044	n325													evm.model.RL_8.226		CARHR152970								
N10.HOG0000502	OG0000044	n328															CARHR258020, CARHR104690, CARHR159300, CARHR215510, CARHR037550, CARHR118760								
N10.HOG0000503	OG0000044	n337													evm.model.RL_2.659		CARHR057390, CARHR183570, CARHR116100, CARHR107370								
N10.HOG0000504	OG0000045	n16													evm.model.RL_1.2734										
N10.HOG0000505	OG0000045	n52													evm.model.RL_2.587										
N10.HOG0000506	OG0000045	n261													evm.model.RL_7.883, evm.model.RL_8.1002										
N10.HOG0000507	OG0000045	n293													evm.model.RL_1.930										
N10.HOG0000508	OG0000045	n340													evm.model.RL_6.267										
N10.HOG0000509	OG0000046	n9															CARHR257300								
N10.HOG0000510	OG0000046	n12															CARHR257310								
N10.HOG0000511	OG0000046	n13															CARHR263410								
N10.HOG0000512	OG0000046	n38															CARHR263450								
N10.HOG0000513	OG0000046	n41															CARHR214350								
N10.HOG0000514	OG0000046	n44													evm.model.RL_3.1067										
N10.HOG0000515	OG0000046	n45													evm.model.RL_2.391		CARHR214340								
N10.HOG0000516	OG0000046	n66															CARHR059200								
N10.HOG0000517	OG0000046	n89													evm.model.RL_2.1379		CARHR225000, CARHR225010								
N10.HOG0000518	OG0000046	n128													evm.model.RL_2.389, evm.model.RL_2.387										
N10.HOG0000519	OG0000046	n149															CARHR214320								
N10.HOG0000520	OG0000046	n162															CARHR059320, CARHR059230, CARHR124320								
N10.HOG0000521	OG0000046	n167															CARHR059090								
N10.HOG0000522	OG0000046	n179															CARHR059260, CARHR059160								
N10.HOG0000523	OG0000046	n197													evm.model.RL_3.1075										
N10.HOG0000524	OG0000046	n218													evm.model.RL_3.1072		CARHR059270								
N10.HOG0000525	OG0000046	n226													evm.model.RL_3.1077		CARHR059250								
N10.HOG0000526	OG0000046	n244													evm.model.RL_3.1060										
N10.HOG0000527	OG0000046	n264													evm.model.RL_3.1059		CARHR059070								
N10.HOG0000528	OG0000046	n265													evm.model.RL_3.1065		CARHR059130								
N10.HOG0000529	OG0000046	n283															CARHR059080								
N10.HOG0000530	OG0000046	n307															CARHR059360, CARHR263420								
N10.HOG0000531	OG0000046	n318													evm.model.RL_2.393, evm.model.RL_2.392										
N10.HOG0000532	OG0000046	n339													evm.model.RL_2.398		CARHR214400								
N10.HOG0000533	OG0000046	n344															CARHR214430								
N10.HOG0000534	OG0000047	n105													evm.model.RL_2.1217										
N10.HOG0000535	OG0000047	n161													evm.model.RL_7.1965, evm.model.RL_1.2799, evm.model.RL_1.325, evm.model.RL_5.3533, evm.model.RL_5.3697										
N10.HOG0000536	OG0000047	n325													evm.model.RL_2.1891, evm.model.RL_4.1421										
N10.HOG0000537	OG0000048	n3															CARHR077930								
N10.HOG0000538	OG0000048	n26															CARHR077950								
N10.HOG0000539	OG0000048	n54															CARHR077910								
N10.HOG0000540	OG0000048	n62															CARHR077940								
N10.HOG0000541	OG0000048	n143															CARHR112070								
N10.HOG0000542	OG0000048	n161															CARHR195010								
N10.HOG0000543	OG0000048	n169															CARHR195030, CARHR195060, CARHR194990								
N10.HOG0000544	OG0000048	n205															CARHR195040								
N10.HOG0000545	OG0000049	n306													evm.model.RL_4.948										
N10.HOG0000546	OG0000052	n3													evm.model.RL_5.167		CARHR002800								
N10.HOG0000547	OG0000052	n68															CARHR137510								
N10.HOG0000548	OG0000052	n153															CARHR260850								
N10.HOG0000549	OG0000052	n178													evm.model.RL_6.1412		CARHR127280								
N10.HOG0000550	OG0000052	n211															CARHR137530								
N10.HOG0000551	OG0000052	n222													evm.model.RL_8.803, evm.model.RL_8.802										
N10.HOG0000552	OG0000052	n253													evm.model.RL_6.2368		CARHR137550								
N10.HOG0000553	OG0000052	n257															CARHR137540								
N10.HOG0000554	OG0000052	n301													evm.model.RL_8.741		CARHR256260								
N10.HOG0000555	OG0000053	n2															CARHR148640, CARHR293330, CARHR118340, CARHR151940								
N10.HOG0000556	OG0000053	n122													evm.model.RL_1.2655		CARHR152130, CARHR102470, CARHR286550								
N10.HOG0000557	OG0000053	n284															CARHR104020								
N10.HOG0000558	OG0000053	n286															CARHR044830								
N10.HOG0000559	OG0000054	n12													evm.model.RL_8.912, evm.model.RL_7.2126										
N10.HOG0000560	OG0000054	n27															CARHR266430, CARHR150180								
N10.HOG0000561	OG0000054	n35													evm.model.RL_8.823, evm.model.RL_4.126										
N10.HOG0000562	OG0000054	n321													evm.model.RL_1.3123										
