HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N8.HOG0000306	OG0000023	n205							Aa_G643320.h1.t1, Aa_G597290.h1.t1																
N8.HOG0000307	OG0000023	n210		Ag002G145500																				Om008G351580	
N8.HOG0000308	OG0000023	n230							Aa_G847400.h1.t1																
N8.HOG0000309	OG0000023	n239							Aa_G200860.h1.t1																
N8.HOG0000310	OG0000023	n241							Aa_G522580.h1.t1																
N8.HOG0000311	OG0000023	n243							Aa_G200950.h1.t1, Aa_G200910.h1.t1																
N8.HOG0000312	OG0000023	n261		Ag002G145450					Aa_G597270.h1.t1															Om008G351620, Om008G351630	
N8.HOG0000313	OG0000023	n295																						Om008G351640, Om008G351650	
N8.HOG0000314	OG0000023	n315		Ag006G547270																				Om001G010200	
N8.HOG0000315	OG0000023	n333		Ag006G545440																				Om001G010350	
N8.HOG0000316	OG0000023	n345		Ag006G545510, Ag006G549380, Ag006G547220, Ag004G376920																				Om001G010250	
N8.HOG0000317	OG0000023	n411		Ag006G549060, Ag006G543820					Aa_G200830.h1.t1																
N8.HOG0000318	OG0000023	n434							Aa_G191740.h1.t1															Om001G011570	
N8.HOG0000319	OG0000024	n181		Ag005G441710																				Om010G364470, Om004G152890	
N8.HOG0000320	OG0000024	n184																						Om005G222510, Om006G264560, Om007G307780, Om002G075540, Om006G244060, Om005G218640, Om003G113030, Om004G148120, Om007G304370, Om007G308040, Om004G155450, Om002G078360, Om007G308800, Om007G309530, Om004G152880, Om007G309380, Om005G222500, Om010G364430	
N8.HOG0000321	OG0000024	n207		Ag004G351930, Ag005G445160																					
N8.HOG0000322	OG0000024	n218		Ag002G157990, Ag002G117810, Ag003G279100					Aa_G1029040.h1.t1, Aa_G1084040.h1.t1, Aa_G1015730.h1.t1, Aa_G717720.h1.t1, Aa_G310360.h1.t1, Aa_G209290.h1.t1, Aa_G355270.h1.t1, Aa_G852800.h1.t1, Aa_G702600.h1.t1, Aa_G707250.h1.t1, Aa_G125690.h1.t1, Aa_G790400.h1.t1, Aa_G655520.h1.t1, Aa_G254490.h1.t1, Aa_G827620.h1.t1, Aa_G166100.h1.t1, Aa_G24870.h1.t1, Aa_G117090.h1.t1, Aa_G328120.h1.t1, Aa_G143020.h1.t1, Aa_G82790.h1.t1, Aa_G77080.h1.t1, Aa_G369590.h1.t1, Aa_G214670.h1.t1, Aa_G398820.h1.t1, Aa_G315750.h1.t1, Aa_G171760.h1.t1, Aa_G415950.h1.t1, Aa_G547320.h1.t1, Aa_G762360.h1.t1, Aa_G28910.h1.t1, Aa_G62470.h1.t1, Aa_G618600.h1.t1, Aa_G251930.h1.t1, Aa_G490730.h1.t1, Aa_G355240.h1.t1, Aa_G321520.h1.t1																
N8.HOG0000323	OG0000024	n339																						Om007G304730	
N8.HOG0000324	OG0000024	n355																						Om008G342080, Om001G017150	
N8.HOG0000325	OG0000024	n364																						Om001G030080, Om007G305000	
N8.HOG0000326	OG0000024	n388		Ag003G257540					Aa_G1071170.h1.t1, Aa_G1070950.h1.t1, Aa_G504310.h1.t1, Aa_G1065450.h1.t1, Aa_G1065450.h2.t1, Aa_G1036850.h1.t1, Aa_G1060830.h1.t1, Aa_G1060830.h2.t1, Aa_G1022550.h1.t1, Aa_G592290.h1.t1, Aa_G1027940.h1.t1, Aa_G1057970.h1.t1, Aa_G1057970.h2.t1, Aa_G382890.h1.t1, Aa_G568240.h1.t1, Aa_G946730.h1.t1, Aa_G1031130.h1.t1, Aa_G989550.h1.t1, Aa_G354530.h1.t1, Aa_G1075240.h1.t1, Aa_G1090860.h1.t1, Aa_G907570.h1.t1, Aa_G639840.h1.t1, Aa_G1073480.h1.t1, Aa_G60160.h1.t1, Aa_G1059840.h1.t1, Aa_G128260.h1.t1, Aa_G200670.h1.t1, Aa_G60020.h1.t1, Aa_G689840.h1.t1, Aa_G178780.h1.t1, Aa_G489570.h1.t1, Aa_G6130.h1.t1, Aa_G415170.h1.t1, Aa_G655510.h1.t1, Aa_G440380.h1.t1, Aa_G530180.h1.t1, Aa_G398060.h1.t1, Aa_G319930.h1.t1, Aa_G218430.h1.t1, Aa_G705330.h1.t1, Aa_G600110.h1.t1, Aa_G3420.h1.t1, Aa_G3750.h1.t1, Aa_G305740.h1.t1, Aa_G362770.h1.t1, Aa_G70710.h1.t1, Aa_G91930.h1.t1, Aa_G592300.h1.t1, Aa_G707390.h1.t1																
N8.HOG0000327	OG0000024	n446							Aa_G984710.h1.t1, Aa_G222310.h1.t1, Aa_G1021230.h1.t1																
N8.HOG0000328	OG0000025	n7																						Om002G073490, Om002G073430	
N8.HOG0000329	OG0000025	n145							Aa_G123400.h1.t1, Aa_G71570.h1.t1, Aa_G123410.h1.t1																
N8.HOG0000330	OG0000025	n273							Aa_G687010.h2.t1, Aa_G687010.h3.t1, Aa_G687010.h1.t1, Aa_G687040.h1.t1, Aa_G604290.h1.t1, Aa_G604300.h1.t1															Om003G114490, Om003G114450	
N8.HOG0000331	OG0000026	n193		Ag013G741580																				Om002G080990	
N8.HOG0000332	OG0000026	n226		Ag002G192470																					
N8.HOG0000333	OG0000026	n440																						Om005G219100, Om002G081000, Om002G080320	
N8.HOG0000334	OG0000027	n45							Aa_G381220.h1.t1, Aa_G565560.h1.t1																
N8.HOG0000335	OG0000027	n49		Ag005G463660																					
N8.HOG0000336	OG0000027	n74																						Om007G316890	
N8.HOG0000337	OG0000027	n237							Aa_G737030.h1.t1, Aa_G731070.h1.t1																
N8.HOG0000338	OG0000027	n311		Ag006G546200, Ag005G439390																				Om002G070390	
N8.HOG0000339	OG0000027	n318		Ag007G580660																				Om005G224020	
N8.HOG0000340	OG0000027	n339							Aa_G230140.h1.t1																
N8.HOG0000341	OG0000027	n385							Aa_G565550.h1.t1, Aa_G614530.h1.t1, Aa_G511000.h1.t1, Aa_G14060.h1.t1																
N8.HOG0000342	OG0000028	n25																						Om001G022770	
N8.HOG0000343	OG0000028	n102																						Om007G314890	
N8.HOG0000344	OG0000028	n111		Ag005G466640, Ag009G736690, Ag001G053260, Ag004G352900, Ag006G577790, Ag003G259760, Ag002G132790, Ag005G466920, Ag005G466830, Ag005G466750																					
N8.HOG0000345	OG0000028	n123																						Om003G104120	
N8.HOG0000346	OG0000028	n184																						Om007G318240	
N8.HOG0000347	OG0000028	n324																						Om004G149360, Om007G299950, Om006G268370, Om001G035430, Om006G267550, Om004G151300	
N8.HOG0000348	OG0000028	n405							Aa_G988890.h1.t1																
N8.HOG0000349	OG0000028	n411							Aa_G637980.h1.t1, Aa_G288600.h1.t1																
N8.HOG0000350	OG0000028	n427																						Om007G308810	
N8.HOG0000351	OG0000028	n431																						Om003G104130	
N8.HOG0000352	OG0000028	n433																						Om001G019310	
N8.HOG0000353	OG0000029	n51																						Om006G261190	
N8.HOG0000354	OG0000029	n128		Ag006G523440																				Om008G343780	
N8.HOG0000355	OG0000029	n140		Ag006G532500, Ag004G401820																					
N8.HOG0000356	OG0000029	n149		Ag002G114660																					
N8.HOG0000357	OG0000029	n171		Ag004G375950																					
N8.HOG0000358	OG0000029	n176		Ag002G168100, Ag004G354120					Aa_G1055220.h1.t1, Aa_G1055220.h2.t1, Aa_G205300.h1.t1															Om005G216790	
N8.HOG0000359	OG0000029	n212																						Om005G225700, Om001G013080	
N8.HOG0000360	OG0000029	n250																						Om001G020560, Om002G078670, Om007G309080, Om007G298320	
N8.HOG0000361	OG0000029	n274		Ag005G441680, Ag006G519730																					
N8.HOG0000362	OG0000029	n278		Ag001G067390																					
N8.HOG0000363	OG0000029	n282							Aa_G302660.h1.t1															Om004G147450	
N8.HOG0000364	OG0000029	n294		Ag002G186330, Ag006G491400					Aa_G342490.h1.t1															Om006G262550, Om004G151510	
N8.HOG0000365	OG0000029	n353																						Om003G119560	
N8.HOG0000366	OG0000029	n370							Aa_G160180.h1.t1																
N8.HOG0000367	OG0000029	n407		Ag003G216290, Ag003G216300																					
N8.HOG0000368	OG0000029	n422		Ag003G258710																				Om007G298330	
N8.HOG0000369	OG0000030	n38		Ag002G145320																					
N8.HOG0000370	OG0000030	n44							Aa_G316320.h1.t1																
N8.HOG0000371	OG0000030	n52							Aa_G67230.h1.t1															Om004G153710	
N8.HOG0000372	OG0000030	n76		Ag008G659630, Ag006G491030																				Om020G374410, Om004G155320	
N8.HOG0000373	OG0000030	n97		Ag004G349980, Ag003G277490																				Om004G152960	
N8.HOG0000374	OG0000030	n107		Ag008G670610					Aa_G76670.h1.t1																
N8.HOG0000375	OG0000030	n113		Ag002G201000, Ag003G292120																				Om001G005680	
N8.HOG0000376	OG0000030	n136		Ag007G611240																					
N8.HOG0000377	OG0000030	n139																						Om011G364950	
N8.HOG0000378	OG0000030	n144																						Om004G165220	
N8.HOG0000379	OG0000030	n171																						Om001G038800, Om006G253510	
N8.HOG0000380	OG0000030	n177																						Om004G148440, Om006G271430, Om006G263330	
N8.HOG0000381	OG0000030	n209		Ag002G133450, Ag002G134890, Ag001G003750																					
N8.HOG0000382	OG0000030	n213							Aa_G660430.h1.t1, Aa_G517310.h1.t1																
N8.HOG0000383	OG0000030	n215		Ag007G608580					Aa_G528960.h1.t1																
N8.HOG0000384	OG0000030	n216		Ag005G416870					Aa_G569810.h1.t1																
N8.HOG0000385	OG0000030	n217		Ag005G452160, Ag002G188880, Ag007G608590, Ag004G348700, Ag001G096020					Aa_G361630.h1.t1, Aa_G61910.h1.t1																
N8.HOG0000386	OG0000030	n277		Ag008G691940, Ag005G407260, Ag002G169900																					
N8.HOG0000387	OG0000030	n280		Ag005G426520, Ag002G126760, Ag003G226280, Ag002G123900, Ag006G510430																				Om005G215420	
N8.HOG0000388	OG0000030	n287		Ag004G380470																				Om004G165210	
N8.HOG0000389	OG0000030	n290							Aa_G347570.h1.t1, Aa_G618610.h1.t1, Aa_G125500.h1.t1																
N8.HOG0000390	OG0000030	n296																						Om008G355010	
N8.HOG0000391	OG0000030	n300		Ag008G713150																					
N8.HOG0000392	OG0000030	n307		Ag002G167860, Ag004G319940																					
N8.HOG0000393	OG0000030	n317		Ag004G398140, Ag003G263120					Aa_G963460.h1.t1, Aa_G338960.h1.t1															Om001G015000, Om006G265800	
N8.HOG0000394	OG0000030	n328							Aa_G834810.h1.t1																
N8.HOG0000395	OG0000030	n335							Aa_G392560.h1.t1																
N8.HOG0000396	OG0000030	n354							Aa_G500830.h1.t1															Om005G226380	
N8.HOG0000397	OG0000030	n421		Ag001G021090, Ag003G292130, Ag005G430740																					
N8.HOG0000398	OG0000030	n423		Ag003G292140																					
N8.HOG0000399	OG0000031	n105		Ag001G078560, Ag004G386130					Aa_G830960.h1.t1, Aa_G357190.h1.t1, Aa_G22660.h1.t1																
N8.HOG0000400	OG0000031	n158							Aa_G10820.h1.t1																
N8.HOG0000401	OG0000031	n181		Ag004G316410, Ag004G316200, Ag004G317440, Ag004G317450, Ag004G315780, Ag004G316420																				Om005G191840, Om005G192090, Om005G192080, Om005G192190, Om005G191850	
N8.HOG0000402	OG0000031	n234							Aa_G291980.h1.t1, Aa_G291990.h1.t1																
N8.HOG0000403	OG0000031	n284							Aa_G291960.h1.t1, Aa_G328340.h1.t1, Aa_G319760.h1.t1, Aa_G683730.h1.t1																
N8.HOG0000404	OG0000031	n305							Aa_G447870.h1.t1															Om006G252510	
N8.HOG0000405	OG0000031	n326		Ag002G111150, Ag002G107580																				Om007G317990	
N8.HOG0000406	OG0000031	n345							Aa_G97120.h1.t1															Om002G063040	
N8.HOG0000407	OG0000031	n364																						Om001G018890	
N8.HOG0000408	OG0000032	n1																						Om008G348900	
N8.HOG0000409	OG0000032	n8							Aa_G631350.h1.t1															Om007G313850	
N8.HOG0000410	OG0000032	n51																						Om008G348910	
N8.HOG0000411	OG0000032	n247							Aa_G432170.h1.t1																
N8.HOG0000412	OG0000032	n248							Aa_G586180.h1.t1, Aa_G177110.h1.t1, Aa_G288650.h1.t1, Aa_G240420.h1.t1, Aa_G153590.h1.t1, Aa_G492670.h1.t1															Om008G348890	
N8.HOG0000413	OG0000033	n2		Ag006G547230, Ag006G549390					Aa_G619140.h1.t1, Aa_G782810.h1.t1															Om001G010240	
N8.HOG0000414	OG0000033	n49		Ag006G547260, Ag006G549410																				Om001G010210	
N8.HOG0000415	OG0000033	n91		Ag006G549590, Ag006G547470																				Om001G010160, Om001G021690	
N8.HOG0000416	OG0000033	n94		Ag006G547300, Ag006G549510, Ag006G549470, Ag006G549530																				Om001G010190, Om001G010170, Om001G010150	
N8.HOG0000417	OG0000033	n101		Ag006G543630, Ag006G543880					Aa_G191730.h1.t1															Om001G011550	
N8.HOG0000418	OG0000033	n158							Aa_G144980.h1.t1																
N8.HOG0000419	OG0000033	n160							Aa_G191710.h1.t1																
N8.HOG0000420	OG0000033	n172		Ag006G564890, Ag003G210460					Aa_G58920.h1.t1															Om001G007120	
N8.HOG0000421	OG0000033	n211							Aa_G58880.h1.t1, Aa_G58910.h1.t1, Aa_G58900.h1.t1, Aa_G58870.h2.t1, Aa_G58870.h1.t1, Aa_G317970.h1.t1, Aa_G317980.h1.t1																
N8.HOG0000422	OG0000033	n247							Aa_G917140.h1.t1																
N8.HOG0000423	OG0000033	n249							Aa_G200960.h1.t1, Aa_G522590.h1.t1																
N8.HOG0000424	OG0000033	n258		Ag006G548990																					
N8.HOG0000425	OG0000033	n299		Ag006G547250, Ag006G549400					Aa_G474070.h1.t1															Om001G010220	
N8.HOG0000426	OG0000033	n302		Ag008G717210																					
N8.HOG0000427	OG0000033	n303							Aa_G92800.h1.t1																
N8.HOG0000428	OG0000033	n327							Aa_G191700.h1.t1																
N8.HOG0000429	OG0000033	n334		Ag006G547380, Ag006G549570					Aa_G191690.h1.t1															Om001G010110	
N8.HOG0000430	OG0000033	n379							Aa_G191750.h1.t1																
N8.HOG0000431	OG0000033	n386							Aa_G92810.h1.t1, Aa_G92790.h1.t1																
N8.HOG0000432	OG0000033	n396		Ag002G130680, Ag002G130760																					
N8.HOG0000433	OG0000034	n5																						Om010G364590, Om008G356530, Om001G014760	
N8.HOG0000434	OG0000034	n21																						Om008G348960	
N8.HOG0000435	OG0000034	n22		Ag004G372350																				Om006G264160	
N8.HOG0000436	OG0000034	n48		Ag007G621770																					
N8.HOG0000437	OG0000034	n56		Ag002G147590, Ag004G329060																					
N8.HOG0000438	OG0000034	n71		Ag002G126640, Ag006G537230																					
N8.HOG0000439	OG0000034	n75		Ag001G041740, Ag004G365370, Ag004G364780																					
N8.HOG0000440	OG0000034	n87		Ag005G434950																				Om008G350440, Om004G148920	
N8.HOG0000441	OG0000034	n104																						Om008G345340	
N8.HOG0000442	OG0000034	n116		Ag002G167050, Ag004G351590, Ag002G161710, Ag008G677580, Ag005G428870																				Om003G111610	
N8.HOG0000443	OG0000034	n165		Ag007G644830, Ag007G637970, Ag004G364410, Ag001G055210																				Om007G308590, Om008G343530	
N8.HOG0000444	OG0000034	n176																						Om005G219940	
N8.HOG0000445	OG0000034	n179		Ag005G424470																					
N8.HOG0000446	OG0000034	n184																						Om006G267380	
N8.HOG0000447	OG0000034	n202																						Om008G344910	
N8.HOG0000448	OG0000034	n208		Ag007G610710, Ag002G120190																				Om007G303110, Om003G111210, Om003G106810, Om001G013580, Om001G019560	
N8.HOG0000449	OG0000034	n220		Ag004G354480																				Om008G349540	
N8.HOG0000450	OG0000034	n228		Ag008G692130, Ag002G161700																				Om004G146340, Om008G350170, Om002G076250, Om008G348400, Om007G307960, Om008G348190	
N8.HOG0000451	OG0000034	n270		Ag005G442050																					
N8.HOG0000452	OG0000034	n280		Ag005G441910																				Om005G219960, Om002G081730	
N8.HOG0000453	OG0000034	n297		Ag005G425070, Ag006G549200, Ag003G254420, Ag008G687810																					
N8.HOG0000454	OG0000034	n311		Ag006G548030																					
N8.HOG0000455	OG0000034	n313		Ag002G114610																					
N8.HOG0000456	OG0000034	n337		Ag004G317550, Ag002G142920																					
N8.HOG0000457	OG0000034	n353		Ag003G264010, Ag001G058120, Ag005G440470																					
N8.HOG0000458	OG0000034	n361		Ag005G463260, Ag002G205240																					
N8.HOG0000459	OG0000034	n362		Ag001G022990, Ag004G369310																					
N8.HOG0000460	OG0000034	n364																						Om003G110790	
N8.HOG0000461	OG0000034	n367		Ag001G024500, Ag002G147600, Ag003G280350, Ag007G640930																				Om009G362950	
N8.HOG0000462	OG0000034	n385		Ag002G118220																					
N8.HOG0000463	OG0000034	n396																						Om002G074540, Om005G222580, Om009G363250	
N8.HOG0000464	OG0000034	n399																						Om008G344620	
N8.HOG0000465	OG0000035	n30		Ag007G589380																					
N8.HOG0000466	OG0000035	n37							Aa_G20510.h1.t1																
N8.HOG0000467	OG0000035	n40		Ag004G307250, Ag007G591050, Ag002G132200, Ag007G593340, Ag007G591090, Ag007G591040					Aa_G584300.h1.t1															Om007G280400, Om005G227290, Om004G176320, Om007G280390	
N8.HOG0000468	OG0000035	n90																						Om006G273920, Om002G042810	
N8.HOG0000469	OG0000035	n168		Ag007G589990																					
N8.HOG0000470	OG0000035	n186		Ag006G499210																					
N8.HOG0000471	OG0000035	n190							Aa_G43710.h1.t1																
N8.HOG0000472	OG0000035	n200		Ag007G590010																					
N8.HOG0000473	OG0000035	n246		Ag005G405240, Ag002G183820																				Om007G280220, Om007G279280, Om006G269650, Om008G331040	
N8.HOG0000474	OG0000035	n261		Ag005G414840																					
N8.HOG0000475	OG0000035	n272		Ag005G463540, Ag005G463520, Ag005G463530																				Om002G060840	
N8.HOG0000476	OG0000035	n277							Aa_G570500.h1.t1																
N8.HOG0000477	OG0000035	n278							Aa_G7360.h1.t1, Aa_G393810.h1.t1, Aa_G274300.h1.t1																
N8.HOG0000478	OG0000035	n284		Ag003G212430, Ag007G589940, Ag007G589950, Ag007G590070																				Om004G132400, Om008G334460	
N8.HOG0000479	OG0000035	n289		Ag007G590080, Ag007G590100																				Om007G279790	
N8.HOG0000480	OG0000035	n382																						Om003G126360, Om003G126370	
N8.HOG0000481	OG0000036	n2		Ag004G310880																					
N8.HOG0000482	OG0000036	n19																						Om005G184480	
N8.HOG0000483	OG0000036	n30		Ag008G717220, Ag008G702600, Ag004G328130																					
N8.HOG0000484	OG0000036	n41		Ag006G551100, Ag001G036210																				Om007G312960	
