HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N3.HOG0000262	OG0000005	n935											XP_010490225.1, XP_010431586.1							El004G202650					
N3.HOG0000263	OG0000005	n941											XP_010497088.1												
N3.HOG0000264	OG0000005	n943						AT3G27495.1																	
N3.HOG0000265	OG0000006	n4											XP_019086691.1				CARHR180980, CARHR287750								
N3.HOG0000266	OG0000006	n8													evm.model.RL_6.444		CARHR216870, CARHR256390, CARHR115290, CARHR262640			El004G209180					
N3.HOG0000267	OG0000006	n16				XP_020870555.1, XP_020870157.1																			
N3.HOG0000268	OG0000006	n22											XP_010468811.1				CARHR214530								
N3.HOG0000269	OG0000006	n25					AL3G47390										CARHR052910, CARHR117490, CARHR293410, CARHR184100, CARHR216900, CARHR128840								
N3.HOG0000270	OG0000006	n34																		El006G316810					
N3.HOG0000271	OG0000006	n139											XP_010474227.1				CARHR055800								
N3.HOG0000272	OG0000006	n142				XP_020866419.1							XP_019087472.1	XP_023634292.1											
N3.HOG0000273	OG0000006	n149											XP_019099816.1, XP_010463256.1												
N3.HOG0000274	OG0000006	n152															CARHR054390								
N3.HOG0000275	OG0000006	n156												XP_023643356.1			CARHR099640								
N3.HOG0000276	OG0000006	n158															CARHR216040								
N3.HOG0000277	OG0000006	n161															CARHR029270, CARHR266880, CARHR156020								
N3.HOG0000278	OG0000006	n171				XP_002868379.2, XP_002893144.2, XP_020870776.1, XP_020871034.1, XP_002875947.2	AL7G43440, AL1G34010, AL8G16470, AL1G61810, AL6G29050, AL5G28660																		
N3.HOG0000279	OG0000006	n182					AL4G23130							XP_023644418.1											
N3.HOG0000280	OG0000006	n187															CARHR057030, CARHR032440								
N3.HOG0000281	OG0000006	n189											XP_010501823.1				CARHR271650, CARHR060220								
N3.HOG0000282	OG0000006	n193					AL5G15300																		
N3.HOG0000283	OG0000006	n199											XP_010489639.1												
N3.HOG0000284	OG0000006	n203											XP_010469173.1, XP_010444914.1, XP_019083796.1	XP_023640335.1			CARHR286510, CARHR024460								
N3.HOG0000285	OG0000006	n210															CARHR221620								
N3.HOG0000286	OG0000006	n211											XP_010428435.1												
N3.HOG0000287	OG0000006	n213				XP_020868816.1	AL1G46310																		
N3.HOG0000288	OG0000006	n214				XP_020883895.1, XP_020866620.1, XP_020879876.1, XP_020873499.1, XP_020887609.1, XP_020874852.1	AL5G42560, AL6G17970, AL4G15130, AL1G41850, AL7G40730							XP_023633251.1, XP_023636143.1, XP_023633686.1, XP_023640302.1											
N3.HOG0000289	OG0000006	n237													evm.model.RL_1.2522										
N3.HOG0000290	OG0000006	n243															CARHR052510								
N3.HOG0000291	OG0000006	n246											XP_010478660.1				CARHR150730								
N3.HOG0000292	OG0000006	n247											XP_019084295.1												
N3.HOG0000293	OG0000006	n251											XP_010424794.1			Cg008G312070									
N3.HOG0000294	OG0000006	n261					AL2G22610						XP_019082601.1, XP_019094917.1, XP_019090940.1, XP_019093341.1, XP_019087695.1, XP_019089183.1, XP_010470530.1												
N3.HOG0000295	OG0000006	n276												XP_023636902.1	evm.model.RL_2.3087, evm.model.RL_5.3322										
N3.HOG0000296	OG0000006	n295											XP_019093691.1, XP_010501166.1, XP_010424263.1, XP_010495913.1, XP_019101696.1, XP_010513731.1, XP_019087470.1, XP_010507724.1				CARHR151410								
N3.HOG0000297	OG0000006	n504				XP_020880934.1	AL5G31160						XP_010462584.1, XP_010490462.1, XP_010484977.1, XP_010418557.1, XP_010496147.1, XP_010418993.1, XP_019085642.1, XP_019091014.1, XP_019094573.1, XP_010446804.2, XP_010416297.2, XP_010468712.1, XP_010471152.1, XP_010507227.1, XP_010445003.1, XP_010477729.2, XP_010436513.1, XP_010506961.1, XP_010489975.1, XP_019088922.1, XP_019096041.1, XP_019096210.1, XP_019097221.1, XP_010495224.1, XP_010418574.1, XP_010436820.1, XP_010445698.1, XP_019087537.1, XP_010456622.1, XP_010445750.1, XP_010424813.1, XP_010474418.1, XP_019100967.1, XP_010436701.1, XP_019087605.1, XP_010445262.1, XP_010463458.1, XP_010496974.1, XP_010418941.1, XP_019087475.1, XP_019082563.1, XP_010445969.1, XP_010481097.1, XP_010496849.2, XP_010501923.1	XP_023641719.1, XP_023637544.1											
N3.HOG0000298	OG0000006	n558													evm.model.RL_1.817, evm.model.RL_2.785										
N3.HOG0000299	OG0000006	n625															CARHR183870								
N3.HOG0000300	OG0000006	n631															CARHR100700								
N3.HOG0000301	OG0000006	n640					AL8G17620										CARHR180780								
N3.HOG0000302	OG0000006	n642					AL8G24640							XP_023640317.1	evm.model.RL_4.552		CARHR055190, CARHR182530								
N3.HOG0000303	OG0000006	n660											XP_010495651.1				CARHR258710								
N3.HOG0000304	OG0000006	n667											XP_010431602.1												
N3.HOG0000305	OG0000006	n673						AT2G13770.1							evm.model.RL_4.553, evm.model.RL_5.578	Cg006G203530, Cg001G010040									
N3.HOG0000306	OG0000006	n678														Cg005G192450									
N3.HOG0000307	OG0000006	n679															CARHR182520								
N3.HOG0000308	OG0000006	n681											XP_010451880.1	XP_023635150.1											
N3.HOG0000309	OG0000006	n694											XP_010485068.1												
N3.HOG0000310	OG0000006	n698															CARHR216050								
N3.HOG0000311	OG0000006	n705											XP_010511600.1, XP_019087423.1, XP_010500080.1				CARHR096020								
N3.HOG0000312	OG0000006	n710											XP_010507587.1				CARHR060330								
N3.HOG0000313	OG0000006	n719											XP_010507307.1				CARHR271640, CARHR058320								
N3.HOG0000314	OG0000006	n726											XP_019087471.1												
N3.HOG0000315	OG0000006	n727					AL4G24120						XP_019096427.1, XP_010485281.1												
N3.HOG0000316	OG0000006	n731															CARHR257440								
N3.HOG0000317	OG0000006	n732											XP_010481225.1				CARHR100290								
N3.HOG0000318	OG0000006	n734											XP_010469447.1				CARHR029260								
N3.HOG0000319	OG0000006	n737											XP_019087477.1				CARHR051850, CARHR156010								
N3.HOG0000320	OG0000006	n740				XP_020882643.1											CARHR266890								
N3.HOG0000321	OG0000006	n746											XP_010478058.1, XP_010436672.1												
N3.HOG0000322	OG0000006	n756											XP_010421049.1												
N3.HOG0000323	OG0000006	n757												XP_023634518.1, XP_023644453.1											
N3.HOG0000324	OG0000006	n765				XP_020866331.1, XP_020876409.1, XP_020879940.1, XP_020872053.1, XP_020872382.1, XP_020873755.1	AL1G37680, AL3G20440, AL8G18310						XP_010468495.1, XP_010480912.1, XP_010507576.1, XP_010463082.1, XP_010445987.1, XP_010436436.1, XP_019091129.1, XP_019094477.1, XP_019094446.1, XP_019097408.1, XP_010451248.1, XP_010480734.1	XP_023644546.1, XP_023639048.1						El001G046690					
N3.HOG0000325	OG0000006	n797											XP_010450590.1, XP_010492833.1, XP_010465950.1, XP_010466613.1, XP_010494065.1, XP_010518565.1, XP_010412896.1, XP_010444893.1, XP_010474396.1, XP_010448841.1, XP_019098200.1, XP_010449757.1, XP_010508388.1, XP_010501452.1, XP_010480931.1, XP_010484998.2, XP_019094496.1, XP_019100121.1, XP_019091890.1, XP_019094351.1	XP_023641260.1, XP_023644414.1						El007G324910, El001G079730					
N3.HOG0000326	OG0000006	n881											XP_019100941.1			Cg008G318730, Cg008G316770	CARHR152010								
N3.HOG0000327	OG0000006	n886											XP_010435400.1, XP_010436667.1	XP_023635039.1			CARHR257960, CARHR154010								
N3.HOG0000328	OG0000006	n895											XP_010479585.2												
N3.HOG0000329	OG0000006	n910															CARHR128850, CARHR262650, CARHR183200								
N3.HOG0000330	OG0000006	n913														Cg004G148130	CARHR214540								
N3.HOG0000331	OG0000006	n915											XP_019084626.1			Cg002G063640									
N3.HOG0000332	OG0000006	n916														Cg001G021710									
N3.HOG0000333	OG0000007	n22														Cg005G188670, Cg005G188650, Cg005G188640, Cg005G188690, Cg005G188630, Cg008G303470				El006G311470					
N3.HOG0000334	OG0000007	n67														Cg003G103180	CARHR034550			El007G349510					
N3.HOG0000335	OG0000007	n85			jg7091	XP_020887823.1									evm.model.RL_2.1094										
N3.HOG0000336	OG0000007	n114													evm.model.RL_5.2474, evm.model.RL_8.1027, evm.model.RL_5.2316, evm.model.RL_1.2701, evm.model.RL_2.506		CARHR166210, CARHR219900, CARHR219240								
N3.HOG0000337	OG0000007	n134											XP_010419175.1, XP_019084422.1, XP_010456795.1, XP_010451787.1							El007G352010					
N3.HOG0000338	OG0000007	n142																		El006G311480					
N3.HOG0000339	OG0000007	n157					AL5G18640																		
N3.HOG0000340	OG0000007	n166													evm.model.RL_3.2011										
N3.HOG0000341	OG0000007	n181					AL1G43930																		
N3.HOG0000342	OG0000007	n218			jg32942																				
N3.HOG0000343	OG0000007	n225			jg11905																				
N3.HOG0000344	OG0000007	n231													evm.model.RL_4.333, evm.model.RL_4.870, evm.model.RL_4.1691, evm.model.RL_7.1568, evm.model.RL_5.674, evm.model.RL_4.1223										
N3.HOG0000345	OG0000007	n240											XP_010437344.1, XP_010474056.1												
N3.HOG0000346	OG0000007	n243											XP_010413204.1												
N3.HOG0000347	OG0000007	n261			jg11875, jg5331																				
N3.HOG0000348	OG0000007	n276											XP_019101890.1							El002G108270					
N3.HOG0000349	OG0000007	n286					AL532U10010						XP_019089085.1, XP_019086594.1												
N3.HOG0000350	OG0000007	n291					AL1G50800, AL8G39270, AL5G23220, AL8G18100, AL2G19540, AL3G39580, AL2G17910						XP_019097375.1, XP_010513742.1, XP_010495131.1, XP_010480531.1, XP_010431321.2, XP_010518579.1, XP_010462992.1	XP_023633614.1, XP_023634268.1		Cg001G041960, Cg003G089200				El006G310450, El004G211980, El007G348570					
N3.HOG0000351	OG0000007	n320					AL6G33910, AL4G36510						XP_010472440.1, XP_010474031.1, XP_019099588.1, XP_019084310.1, XP_010451797.1, XP_010472251.1												
N3.HOG0000352	OG0000007	n348													evm.model.RL_1.2700, evm.model.RL_2.507										
N3.HOG0000353	OG0000007	n352													evm.model.RL_2.539					El001G053750, El002G123330, El004G208390, El007G348150					
N3.HOG0000354	OG0000007	n420				XP_020883444.1	AL4G24130						XP_010484878.1	XP_023644256.1	evm.model.RL_4.2369	Cg003G086130				El006G310200					
N3.HOG0000355	OG0000007	n426											XP_010456858.1		evm.model.RL_4.557, evm.model.RL_2.1095										
N3.HOG0000356	OG0000007	n497					AL2G19310						XP_010446064.1, XP_010518602.1			Cg002G054650									
N3.HOG0000357	OG0000007	n545					AL1G62960						XP_010418622.1												
N3.HOG0000358	OG0000007	n554											XP_010507173.1												
N3.HOG0000359	OG0000007	n556											XP_019101891.1							El002G114670					
N3.HOG0000360	OG0000007	n571			jg25591		AL4G43860						XP_010436306.1		evm.model.RL_4.1690, evm.model.RL_7.1569										
N3.HOG0000361	OG0000007	n576					AL2G12570						XP_019092333.1, XP_010419043.1												
N3.HOG0000362	OG0000007	n589					AL5G26440, AL3G26530, AL1G56620, AL8G11050, AL8G15150, AL7G49620, AL4G12690, AL8G16910						XP_010418618.1, XP_010419439.1		evm.model.RL_2.556					El008G369640					
N3.HOG0000363	OG0000007	n631			jg26753	XP_020888529.1	AL7G35240, AL7G44950						XP_010495688.1, XP_010468497.1, XP_019091045.1												
N3.HOG0000364	OG0000007	n638											XP_010507236.1												
N3.HOG0000365	OG0000007	n639											XP_010513760.1, XP_010495271.1												
N3.HOG0000366	OG0000007	n643																		El006G311600, El002G119880					
N3.HOG0000367	OG0000007	n650			jg6816								XP_010430686.1, XP_010484922.1												
N3.HOG0000368	OG0000007	n667											XP_019088171.1												
N3.HOG0000369	OG0000007	n668			jg33137																				
N3.HOG0000370	OG0000007	n700											XP_010431245.1, XP_010419000.1	XP_023632598.1											
N3.HOG0000371	OG0000007	n718					AL4G39790													El006G293980					
N3.HOG0000372	OG0000007	n730											XP_010418558.1, XP_010489824.1, XP_010495246.1, XP_019102134.1, XP_010436305.1	XP_023633451.1											
N3.HOG0000373	OG0000007	n742											XP_019094484.1, XP_010469202.1												
N3.HOG0000374	OG0000007	n750				XP_020869115.1, XP_020890704.1																			
N3.HOG0000375	OG0000007	n752			jg14512, jg5404, jg7218		AL7G44730																		
N3.HOG0000376	OG0000007	n756			jg32933, jg21574																				
N3.HOG0000377	OG0000008	n1				XP_020871586.1							XP_010445484.1												
N3.HOG0000378	OG0000008	n8											XP_010451903.1, XP_019085491.1												
N3.HOG0000379	OG0000008	n16											XP_010490195.1												
N3.HOG0000380	OG0000008	n23															CARHR114970, CARHR117380, CARHR149870								
N3.HOG0000381	OG0000008	n30												XP_023641902.1											
N3.HOG0000382	OG0000008	n33											XP_010484870.1	XP_023633645.1						El007G351000					
N3.HOG0000383	OG0000008	n37															CARHR046080, CARHR116420								
N3.HOG0000384	OG0000008	n40															CARHR284250, CARHR288670								
N3.HOG0000385	OG0000008	n47											XP_010412531.1, XP_010494551.1												
N3.HOG0000386	OG0000008	n52			jg27185												CARHR101910								
N3.HOG0000387	OG0000008	n56											XP_010484906.1		evm.model.RL_7.2148, evm.model.RL_2.761		CARHR217630								
N3.HOG0000388	OG0000008	n68											XP_019085413.1												
N3.HOG0000389	OG0000008	n75															CARHR159360								
N3.HOG0000390	OG0000008	n81														Cg008G312650				El005G264190					
N3.HOG0000391	OG0000008	n87											XP_019084270.1			Cg002G071170	CARHR111800, CARHR114980			El001G021720					
N3.HOG0000392	OG0000008	n98				XP_020867861.1, XP_020876690.1	AL6G44830						XP_019085490.1, XP_010451904.1												
N3.HOG0000393	OG0000008	n103					AL877U10020, AL8G22780						XP_010479356.2												
N3.HOG0000394	OG0000008	n120											XP_019097485.1							El004G212460					
N3.HOG0000395	OG0000008	n140					AL2G20270, AL4G19160, AL298U10010, AL9U11800, AL4G18790, AL3G44010, AL7G44440, AL4G37240, AL4G20310						XP_010490304.1, XP_019092291.1, XP_019096470.1, XP_010468439.1, XP_010451611.1, XP_010480905.1, XP_010496603.1, XP_019092275.1, XP_010496514.1, XP_019085184.1, XP_010490409.1, XP_010451476.1	XP_006305876.2											
N3.HOG0000396	OG0000008	n167											XP_010419054.1, XP_019093233.1, XP_010468775.1												
N3.HOG0000397	OG0000008	n174											XP_019095563.1, XP_010419092.1												
N3.HOG0000398	OG0000008	n176											XP_010497028.1, XP_010480868.1, XP_010507052.1, XP_010445013.1, XP_010497042.1							El003G182320					
N3.HOG0000399	OG0000008	n197					AL7G45220, AL6G27010, AL5G18950, AL2G17460, AL226U10010, AL8G21160, AL8G41980, AL6G49380, AL39U10050, AL6G25540, AL5G16170, AL7G48840, AL7G10810, AL8G17730, AL747U10010, AL4G21710, AL66U10030, AL1G63180, AL7G51050, AL1G65090, AL7G50980, AL8G11530, AL1G29200						XP_010456611.1, XP_010468583.2, XP_010469634.1, XP_019100889.1	XP_023633343.1, XP_006303816.2, XP_023644880.1											
N3.HOG0000400	OG0000008	n307					AL8G21520, AL5G24310, AL3G40710, AL1G45690, AL5G20410, AL4G18090, AL2G19610, AL6G46960, AL3G44870, AL2G22310, AL4G13380, AL3G52160						XP_010462780.1	XP_023633617.1						El001G077860					
N3.HOG0000401	OG0000008	n326											XP_019097443.1, XP_010474186.1												
N3.HOG0000402	OG0000008	n339														Cg002G071180									
N3.HOG0000403	OG0000008	n375											XP_010425247.1, XP_010484838.1, XP_010480908.1	XP_006282156.2											
N3.HOG0000404	OG0000008	n382																		El003G167760					
N3.HOG0000405	OG0000008	n405											XP_019085556.1												
N3.HOG0000406	OG0000008	n406											XP_019097562.1												
N3.HOG0000407	OG0000008	n410											XP_019096484.1, XP_010424538.1												
N3.HOG0000408	OG0000008	n413											XP_010451894.1, XP_010445523.1, XP_019091029.1, XP_019089216.1, XP_019096478.1, XP_010445117.1												
N3.HOG0000409	OG0000008	n418				XP_020881833.1							XP_010445463.1, XP_010480870.1, XP_010445485.1												
N3.HOG0000410	OG0000008	n426											XP_019086304.1, XP_010468434.1, XP_010496023.1, XP_019094615.1, XP_010484960.1, XP_010473823.2, XP_010506903.1	XP_006300347.2, XP_006279329.2, XP_023644459.1, XP_023634290.1, XP_006304508.2, XP_023640337.1, XP_023644475.1, XP_023633664.1, XP_023642844.1			CARHR150550								
N3.HOG0000411	OG0000008	n467											XP_010451669.1												
N3.HOG0000412	OG0000008	n477															CARHR056560								
N3.HOG0000413	OG0000008	n486				XP_020881734.1							XP_019096488.1, XP_010419095.1, XP_010419093.1, XP_019087530.1												
N3.HOG0000414	OG0000008	n492				XP_020879664.1, XP_020882642.1, XP_020882276.1	AL5G20470						XP_010485185.1, XP_010480907.2, XP_010507054.1, XP_019098037.1, XP_010495527.1, XP_019087817.1												
N3.HOG0000415	OG0000008	n514														Cg007G263310	CARHR103540								
N3.HOG0000416	OG0000008	n531				XP_020882645.1, XP_020879665.1, XP_020881700.1							XP_019097389.1, XP_019092334.1	XP_023633344.1											
N3.HOG0000417	OG0000008	n548														Cg007G263320	CARHR258310, CARHR217850, CARHR104250, CARHR181300, CARHR038360, CARHR257900, CARHR286450, CARHR035440, CARHR031010, CARHR117390, CARHR218770								
N3.HOG0000418	OG0000008	n560											XP_019087202.1				CARHR259120								
N3.HOG0000419	OG0000008	n565															CARHR257810, CARHR218380								
N3.HOG0000420	OG0000008	n566				XP_020879836.1							XP_019102002.1, XP_010468441.1, XP_010451612.1, XP_010489748.1, XP_010424520.1, XP_010419764.1, XP_010484992.1, XP_010474114.1, XP_010445056.1, XP_010481160.1, XP_010480985.1, XP_010481083.1, XP_010424377.2, XP_010445494.1, XP_010456943.1				CARHR103530								
