Orthogroup	Brassica_rapa	Alyssum_gmelinii
OG0000108	XP_009133195.1, XP_009141678.2	Ag031G3385800, Ag039G4307100
OG0000108	XP_009150339.2, XP_033139189.1, XP_009150245.1, XP_009131999.1, XP_009120445.1, XP_009149973.1	Ag004G0614200, Ag004G0644200
OG0000108	XP_009146646.1	Ag014G1944700
OG0000108	XP_033138402.1, XP_009131124.2, XP_009125344.2	Ag013G1537900
OG0000108	XP_009145858.2, XP_018513774.1	Ag014G2095200
OG0000108	XP_009135599.1	Ag025G2965600
OG0000109	XP_033129717.1, XP_033139404.1, XP_033133988.1, XP_033135850.1, XP_033142467.1, XP_033139430.1, XP_033138987.1, XP_033134841.1	Ag029G3099600
OG0000110	XP_009135134.2, XP_009151027.2, XP_033142705.1, XP_033129379.1	Ag029G3103900
OG0000110	XP_033134264.1, XP_033148525.1, XP_033147962.1, XP_018511583.2, XP_018512883.1, XP_033145191.1, XP_033134317.1	Ag001G0067200, Ag060G5005400, Ag010G1016200
OG0000113	XP_033134292.1, XP_033148544.1, XP_033138745.1, XP_033148606.1, XP_033143257.1, XP_033136505.1, XP_033134387.1, XP_033131249.1, XP_033134191.1, XP_033145268.1, XP_033141191.1, XP_033143294.1, XP_033138793.1, XP_033131066.1, XP_033131512.1, XP_033148493.1, XP_033131862.1, XP_033143310.1, XP_033134196.1, XP_033129359.1, XP_033138744.1, XP_033143346.1	Ag013G1466300, Ag013G1360400, Ag024G2868000, Ag004G0725300, Ag014G2165200, Ag002G0185300, Ag004G0724400, Ag052G4861000, Ag078G5366500, Ag078G5365400, Ag078G5365900, Ag051G4836400, Ag023G2829100, Ag039G4333000, Ag011G1261400, Ag022G2665900, Ag066G5167600, Ag058G4992600
OG0000115	XP_009133161.1, XP_033143891.1	Ag032G3465800
OG0000117	XP_009115511.1	Ag019G2506600, Ag018G2460700
OG0000117	XP_033130333.1	Ag088G5431700
OG0000117	XP_033132544.1, XP_033132543.1, XP_009110093.1, XP_033132540.1, XP_009112003.1	Ag022G2713800, Ag018G2459500, Ag018G2459700
OG0000118	XP_009113644.3, XP_009115539.2, XP_033135170.1, XP_033135169.1, XP_033135012.1, XP_009135990.1, XP_033135900.1	Ag078G5395500, Ag034G4070400, Ag002G0250500
OG0000119	XP_033138816.1	Ag048G4660700, Ag013G1597500
OG0000119	XP_033138803.1	Ag004G0623100, Ag004G0623400
OG0000119	XP_033139673.1	Ag034G3967000
OG0000119	XP_009140726.1	Ag019G2548800, Ag013G1361500, Ag031G3224900
OG0000119	XP_009102480.1	Ag013G1505800
OG0000120	XP_009101979.1	Ag001G0032000
OG0000121	XP_033141060.1	Ag031G3397300, Ag063G5069400, Ag013G1536100, Ag038G4148800, Ag002G0147900
OG0000122	XP_033142107.1	Ag011G1267200
OG0000122	XP_009132310.1, XP_033144567.1	Ag004G0720700
OG0000122	XP_033139821.1	Ag004G0718500
OG0000124	XP_009145189.1	Ag005G0788500, Ag031G3394500, Ag067G5193700, Ag049G4732800, Ag019G2494200
OG0000125	XP_033145187.1, XP_033131572.1	Ag013G1613200
OG0000125	XP_009118428.1	Ag034G3743800
OG0000125	XP_033146903.1	Ag001G0065100
OG0000125	XP_009144873.1	Ag001G0066100, Ag001G0065800
OG0000125	XP_009135746.2, XP_018514690.2	Ag027G3062400
OG0000127	XP_009120626.1, XP_009131894.1	Ag004G0605400
OG0000127	XP_009131960.1	Ag004G0631100
OG0000127	XP_009139383.1, XP_009116061.1	Ag031G3386800, Ag039G4310500
OG0000127	XP_009120513.1, XP_009150049.1, XP_009126639.2, XP_009133865.1, XP_009140934.1, XP_009103710.2	Ag013G1609800
OG0000128	XP_009104190.1	Ag031G3245400, Ag031G3245300, Ag031G3245200
OG0000128	XP_009116586.2, XP_033134415.1	Ag031G3250200
OG0000128	XP_033130960.1	Ag031G3242400
OG0000128	XP_009116587.1, XP_018508692.1	Ag031G3246800, Ag031G3247000, Ag031G3246900
OG0000128	XP_009104193.2	Ag031G3246700
OG0000129	XP_033146831.1, XP_033146830.1	Ag013G1553100, Ag013G1550500, Ag013G1552900, Ag016G2401500, Ag013G1550300
OG0000129	XP_033145048.1	Ag013G1673500, Ag013G1673600
OG0000130	XP_033138183.1	Ag006G0840700
OG0000130	XP_033138416.1	Ag074G5269900
OG0000132	XP_033136550.1	Ag004G0468600, Ag004G0468500
OG0000132	XP_009144883.2	Ag039G4243000, Ag039G4243200, Ag039G4241900
OG0000134	XP_033142785.1, XP_033142547.1, XP_009113973.2, XP_033142504.1	Ag013G1506600
OG0000136	XP_033133938.1	Ag013G1519100, Ag024G2872900, Ag033G3633700, Ag006G0798400, Ag020G2576300, Ag039G4209200, Ag033G3590600, Ag012G1284000
OG0000136	XP_033148579.1	Ag014G1903900
OG0000137	XP_009132394.1	Ag004G0743100
OG0000137	XP_009137721.3	Ag014G1999700
OG0000137	XP_033138715.1	Ag004G0742000
OG0000137	XP_009132393.1	Ag004G0742300
OG0000137	XP_009132642.1, XP_009120051.1	Ag004G0742500, Ag004G0742600
OG0000138	XP_018514555.2	Ag031G3253900
OG0000138	XP_018514807.1	Ag031G3319900, Ag031G3319600, Ag031G3253400, Ag031G3253300, Ag003G0293800, Ag031G3402200
OG0000138	XP_033146362.1	Ag031G3253700, Ag031G3403500
OG0000140	XP_018512005.1	Ag002G0186700
OG0000140	XP_009145081.1	Ag039G4233000
OG0000140	XP_009114858.1	Ag014G2136000
OG0000140	XP_018513794.1, XP_009111975.1, XP_033143251.1, XP_033133624.1, XP_033142267.1	Ag011G1144500
OG0000141	XP_009148793.2	Ag034G3821900, Ag034G3821800
OG0000148	XP_033135481.1, XP_033133852.1	Ag013G1622400, Ag034G3735700
OG0000150	XP_033139048.1, XP_033139149.1, XP_033139478.1, XP_033139494.1, XP_033139194.1, XP_033139164.1, XP_033138880.1, XP_033139010.1, XP_033139244.1, XP_033138885.1	Ag002G0131000, Ag068G5224900, Ag025G2934900
OG0000151	XP_009116212.1, XP_009103951.1, XP_033146519.1	Ag031G3356400
OG0000151	XP_009139199.2	Ag031G3356700
OG0000151	XP_033148760.1	Ag039G4248200
OG0000151	XP_009139200.1	Ag031G3356800
OG0000151	XP_009141649.1	Ag039G4314300
OG0000151	XP_009121752.1	Ag013G1463800
OG0000153	XP_033147142.1	Ag013G1617600, Ag013G1618100
OG0000153	XP_009140992.3, XP_009140985.1, XP_033147950.1, XP_018514500.2	Ag013G1616400
OG0000153	XP_009140988.2, XP_009144387.2	Ag013G1615400
OG0000154	XP_033129843.1	Ag001G0045800
OG0000154	XP_009107881.1	Ag053G4872200
OG0000154	XP_018515541.1	Ag001G0059900, Ag001G0060000, Ag001G0060200, Ag001G0060100, Ag001G0060300, Ag001G0045900
OG0000154	XP_033128714.1, XP_033132399.1, XP_033128688.1, XP_033128693.1	Ag001G0045400, Ag001G0045500, Ag001G0045200, Ag001G0045100, Ag001G0045300, Ag001G0049100, Ag002G0262200
OG0000155	XP_033145232.1, XP_018508434.1, XP_033134004.1, XP_018513877.1	Ag083G5410000, Ag013G1376100, Ag034G3868600, Ag022G2729400, Ag031G3154900, Ag013G1368700, Ag016G2361100, Ag067G5183100
OG0000155	XP_033137724.1, XP_018515086.1	Ag004G0633600
OG0000155	XP_033143356.1, XP_009106792.1, XP_033148580.1	Ag013G1584700
OG0000158	XP_033136525.1	Ag011G1191200
OG0000158	XP_009104904.1	Ag011G1092000
OG0000158	XP_009122633.2, XP_009146323.2	Ag014G2085500
OG0000158	XP_033141306.1, XP_033134979.1, XP_009146319.1, XP_009146299.1, XP_033141607.1	Ag014G1900800
OG0000160	XP_009112568.1, XP_009102205.2	Ag042G4405700
OG0000160	XP_009137896.1, XP_009137895.2, XP_009128001.1, XP_009109000.1	Ag068G5221600
OG0000160	XP_033141904.1, XP_009120261.2	Ag004G0692900
OG0000160	XP_018508569.2, XP_009106729.2	Ag048G4572800
OG0000161	XP_033135408.1, XP_033145250.1, XP_018508038.2, XP_033137256.1, XP_033147297.1, XP_009106231.2, XP_009119135.2, XP_033137091.1, XP_033133352.1, XP_009117684.2, XP_033137116.1, XP_009138128.2, XP_018515327.2, XP_033135265.1, XP_009144129.1, XP_033138000.1, XP_033143489.1	Ag015G2193300, Ag055G4906800
OG0000162	XP_009132915.1	Ag013G1672500
OG0000162	XP_033129079.1	Ag011G1163200, Ag011G1165500, Ag011G1166800
OG0000162	XP_009117516.1	Ag034G3894100
OG0000163	XP_033146993.1, XP_033139051.1, XP_033143261.1, XP_009116255.2, XP_033131808.1, XP_009123338.2, XP_009113507.1, XP_033129441.1, XP_033133991.1, XP_033147620.1, XP_033134223.1, XP_033131108.1, XP_033139571.1, XP_033129945.1, XP_033143385.1	Ag042G4391500, Ag038G4161600
OG0000164	XP_033145169.1	Ag025G2923700, Ag048G4709500
OG0000164	XP_033134250.1, XP_033131895.1, XP_033133921.1, XP_033138766.1, XP_033138936.1	Ag006G0821000
OG0000164	XP_033138913.1, XP_033139398.1, XP_033139091.1, XP_033139319.1, XP_033139082.1	Ag039G4325700
OG0000165	XP_009127572.1	Ag014G1928400
OG0000167	XP_009108226.2, XP_033142187.1, XP_009146095.2, XP_009146097.1, XP_033131842.1	Ag003G0383500, Ag003G0383700
OG0000169	XP_033132763.1	Ag031G3259300, Ag031G3259700, Ag031G3259400, Ag027G3044600, Ag013G1504100, Ag013G1503900
OG0000170	XP_009116769.1	Ag031G3214400
OG0000170	XP_033146706.1	Ag031G3214600
OG0000170	XP_018514087.1	Ag003G0319700, Ag003G0319800, Ag003G0320300, Ag003G0320600, Ag003G0320500, Ag003G0320200
OG0000170	XP_009142348.1	Ag003G0320100
OG0000171	XP_009119874.1	Ag020G2575200
OG0000171	XP_009112891.1	Ag024G2869500
OG0000171	XP_009121200.1	Ag044G4495800
OG0000171	XP_018512593.2	Ag004G0721800
OG0000171	XP_009123804.1, XP_009146989.1, XP_009135093.1	Ag014G1883300
OG0000171	XP_009109116.1, XP_009144093.1	Ag010G1018000
OG0000173	XP_009109432.1	Ag011G1059500
OG0000173	XP_033143325.1, XP_033133045.1, XP_018509102.1, XP_009127593.1	Ag060G4997300, Ag060G4996700, Ag060G4997500, Ag060G4997700, Ag060G4996200, Ag060G4997100, Ag022G2648900, Ag022G2648400, Ag022G2648200, Ag067G5186700, Ag011G1085300
OG0000173	XP_033128749.1, XP_033129164.1	Ag014G1845700, Ag014G1846300, Ag014G1846000
OG0000173	XP_009120076.1, XP_009110381.2	Ag011G1199300
OG0000173	XP_033138718.1, XP_009138208.2	Ag068G5224200, Ag068G5224000, Ag011G1085700
OG0000174	XP_009107416.1	Ag014G1989900, Ag018G2446300, Ag039G4332400, Ag034G3903300, Ag031G3411400, Ag027G3023200
OG0000174	XP_009139373.1, XP_009111365.1, XP_009123003.1	Ag061G5042100, Ag027G3034800, Ag075G5303100, Ag025G2929800
OG0000175	XP_033134622.1, XP_009103171.1, XP_009127800.1	Ag034G4063600
OG0000175	XP_033137829.1	Ag013G1441100
OG0000175	XP_009113207.1	Ag034G3791700, Ag002G0234800
OG0000175	XP_033146739.1	Ag003G0294400, Ag012G1302600, Ag031G3188000
OG0000176	XP_009124082.1, XP_009107240.1	Ag014G1823200, Ag014G1822800, Ag014G1822900, Ag014G1823300, Ag014G1822700
OG0000176	XP_033133290.1, XP_033133266.1, XP_009108377.1	Ag014G1833000
OG0000177	XP_009149600.1	Ag034G3998900, Ag034G3998500, Ag034G3998600
OG0000177	XP_009110191.2	Ag034G3999000
OG0000177	XP_009103302.2	Ag034G3998400
OG0000177	XP_009103301.1	Ag034G3998800
OG0000177	XP_009124585.1, XP_033147925.1	Ag004G0483700
OG0000178	XP_033136390.1	Ag066G5142800
OG0000178	XP_009134310.1	Ag016G2366900, Ag016G2366600
OG0000178	XP_009134313.1	Ag016G2366000, Ag016G2366700
OG0000178	XP_009114346.2, XP_009134304.1, XP_033142043.1, XP_033142131.1, XP_033136829.1, XP_009134308.2, XP_033141427.1, XP_009144510.1, XP_009114566.2, XP_009144506.1, XP_009144502.1	Ag066G5144100, Ag066G5143400
OG0000182	XP_009122203.1	Ag013G1406700
OG0000183	XP_009105204.1	Ag061G5037800
OG0000183	XP_009104021.1, XP_009116373.2, XP_009139073.1, XP_033144385.1	Ag031G3311200
OG0000183	XP_009131839.1, XP_009103571.1, XP_009120715.2, XP_033128873.1, XP_009126509.1	Ag004G0583300
OG0000183	XP_009140755.1	Ag013G1588300
OG0000184	XP_009136545.2, XP_009136566.1, XP_018508379.1, XP_009143886.1, XP_009143893.1	Ag027G3047200, Ag027G3046800
OG0000185	XP_033131868.1, XP_033132192.1	Ag032G3424500, Ag032G3425100, Ag032G3424800, Ag034G4009900, Ag032G3424200, Ag029G3091400, Ag032G3424300, Ag029G3092200, Ag032G3424400, Ag029G3091800, Ag032G3424900, Ag032G3424600
OG0000185	XP_033131216.1, XP_018508547.1	Ag032G3420100
OG0000186	XP_009133030.1, XP_033142532.1	Ag039G4226500, Ag031G3213700
OG0000188	XP_033136263.1, XP_033135940.1	Ag063G5067000, Ag002G0125500, Ag014G1815800
OG0000188	XP_033134665.1, XP_033135894.1, XP_009124984.2, XP_033137619.1, XP_033136539.1	Ag014G1820500, Ag014G1820600, Ag011G1195700
OG0000188	XP_033147068.1, XP_033147041.1	Ag042G4428600, Ag042G4412400, Ag014G1989600
OG0000189	XP_009112460.1, XP_009121076.1, XP_009124572.1, XP_009115809.1, XP_009138399.1, XP_009148517.1	Ag011G1112900
OG0000189	XP_009136330.1	Ag044G4495700
OG0000189	XP_018511679.1, XP_009106240.1, XP_009110241.1	Ag048G4687900
OG0000191	XP_033133384.1, XP_033131339.1, XP_009110851.3, XP_033133909.1, XP_009123000.1, XP_033138772.1, XP_009114814.1, XP_018509101.1, XP_018509033.1, XP_033134390.1, XP_009138632.1, XP_009110955.2, XP_009138088.1, XP_009137132.1	Ag033G3514800, Ag031G3293800, Ag052G4855700, Ag004G0666500, Ag022G2668400, Ag011G1171900, Ag015G2179500, Ag002G0258300
OG0000192	XP_009105445.1, XP_009110577.1, XP_009105059.1	Ag050G4764200
OG0000193	XP_009146074.3, XP_009133053.2, XP_009133174.1, XP_033146302.1	Ag031G3245800, Ag011G1262700, Ag002G0190300, Ag014G2036500, Ag014G2036600
OG0000193	XP_033134338.1, XP_033147866.1	Ag014G2096100, Ag014G2096200, Ag014G2036800, Ag034G3813900
OG0000195	XP_033136721.1	Ag004G0622100
OG0000195	XP_009131959.1	Ag004G0631000
OG0000197	XP_033133256.1	Ag001G0061800, Ag032G3452100, Ag033G3647000, Ag033G3646800
OG0000197	XP_009108433.1	Ag033G3647600, Ag033G3647500
OG0000198	XP_009101339.1	Ag027G3046500
OG0000198	XP_009148880.1	Ag034G3876100, Ag034G3875700, Ag034G3875800, Ag034G3876300, Ag034G3876400
OG0000198	XP_009117861.2	Ag034G3875600
OG0000198	XP_009137379.1	Ag034G3844000, Ag033G3487200, Ag077G5316000
OG0000200	XP_009119144.1, XP_009111048.2	Ag034G3715300, Ag034G3715100, Ag034G3715600
OG0000200	XP_009111047.1, XP_009119146.1	Ag034G3715200, Ag034G3715500
OG0000200	XP_009109613.1, XP_009109611.1	Ag034G3715400
OG0000202	XP_018510493.2, XP_009111284.2, XP_033139309.1, XP_033136798.1, XP_033139307.1, XP_033136786.1, XP_033136787.1, XP_033136797.1, XP_033139304.1, XP_033136790.1, XP_033139302.1	Ag022G2641200
OG0000203	XP_033131129.1	Ag031G3304300
OG0000203	XP_009138966.1, XP_009138965.1	Ag031G3270000
OG0000203	XP_009104131.1	Ag031G3270800
OG0000209	XP_033134010.1	Ag034G3863700
OG0000209	XP_018509924.1, XP_033135419.1	Ag013G1527000, Ag013G1527200, Ag013G1526500
OG0000209	XP_009151204.1, XP_009151202.1	Ag034G3859800, Ag031G3345400, Ag058G4976900, Ag006G0806100, Ag011G1197300, Ag034G3855000, Ag034G3854900, Ag034G3850200
OG0000210	XP_009143082.1	Ag003G0329800, Ag003G0330000
OG0000210	XP_009104263.2	Ag031G3221600
OG0000210	XP_009138832.1, XP_033145512.1, XP_009138923.1	Ag031G3221400, Ag031G3221100, Ag031G3221200, Ag031G3221300, Ag031G3220800
OG0000214	XP_033142562.1, XP_033148612.1, XP_033134369.1, XP_018514436.2	Ag016G2293400
OG0000215	XP_009144753.2, XP_033143272.1, XP_018514409.1, XP_033139809.1, XP_033144986.1, XP_033139775.1, XP_033142243.1	Ag007G0896700
OG0000216	XP_033134839.1, XP_009144491.1	Ag030G3133600
OG0000216	XP_033142073.1, XP_033142074.1	Ag030G3134000, Ag030G3134400, Ag030G3133900
OG0000216	XP_009102525.1	Ag002G0262400
OG0000216	XP_009116349.1	Ag031G3320500
OG0000217	XP_018512352.2, XP_018515310.1, XP_033133963.1, XP_033144439.1, XP_033146243.1, XP_009106964.1, XP_033136204.1, XP_033142373.1, XP_009113896.2, XP_033134849.1, XP_033131294.1, XP_018509984.2, XP_033144119.1, XP_018515056.1, XP_033131935.1, XP_009140906.1, XP_033134205.1, XP_033139703.1, XP_033134433.1, XP_033129515.1, XP_033142279.1, XP_009115925.1, XP_033137293.1, XP_033135361.1, XP_033135163.1, XP_009102346.2, XP_033128410.1	Ag039G4266100
OG0000219	XP_033144576.1, XP_009145945.1, XP_033129265.1, XP_033141548.1	Ag015G2278200, Ag013G1733900, Ag003G0403300
OG0000221	XP_033129337.1, XP_033131233.1, XP_009141443.1, XP_033148014.1	Ag034G4051900
OG0000223	XP_018515114.1	Ag025G2912300
OG0000225	XP_009106592.3, XP_033132165.1, XP_033128822.1, XP_033129411.1, XP_033129810.1, XP_009151530.2, XP_033128821.1, XP_009106589.1	Ag025G2955300
OG0000227	XP_009140710.1	Ag014G1926300, Ag014G1926900
OG0000229	XP_009151331.2, XP_033145123.1, XP_033134005.1, XP_033141396.1	Ag031G3248700
OG0000229	XP_009124766.1	Ag013G1568700
OG0000229	XP_033137486.1	Ag015G2186100
OG0000230	XP_009104177.1, XP_033130624.1	Ag039G4289100, Ag031G3254100, Ag031G3253000, Ag031G3254300, Ag031G3402900, Ag031G3254500, Ag031G3254400, Ag031G3254600, Ag031G3402700
OG0000230	XP_009116566.1	Ag031G3402000
OG0000232	XP_033134326.1, XP_033132318.1, XP_033141154.1, XP_033141153.1, XP_033143783.1, XP_033128225.1, XP_033135982.1, XP_033132193.1, XP_033130867.1, XP_009145097.2, XP_033143399.1, XP_033143229.1, XP_009135982.1, XP_009103011.1, XP_033146236.1, XP_033141157.1, XP_009116214.2, XP_009129606.2, XP_033131875.1, XP_033131917.1, XP_009105595.2	Ag010G1010500
OG0000233	XP_033144505.1	Ag013G1570300
OG0000233	XP_033141823.1, XP_009122327.1	Ag013G1570500
OG0000233	XP_009122331.1, XP_009110375.3, XP_033139819.1	Ag031G3246600
OG0000234	XP_009132661.1	Ag022G2763800, Ag063G5065700, Ag002G0127300, Ag022G2763900, Ag022G2763100, Ag022G2763600, Ag022G2763700
OG0000234	XP_009110744.2	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200
OG0000237	XP_009135994.1, XP_018513505.1, XP_033143227.1, XP_018513498.1, XP_009147171.1, XP_018515099.1, XP_009122925.1, XP_018514914.1	Ag014G1943900, Ag014G1944000
OG0000237	XP_018511790.1	Ag039G4321500, Ag022G2710600, Ag022G2710900, Ag022G2710800, Ag022G2711000, Ag022G2711600, Ag006G0819300
OG0000237	XP_009135819.1	Ag027G3032700
OG0000238	XP_009105750.1, XP_009127828.1	Ag034G4055200
OG0000238	XP_033130552.1	Ag034G4055100
OG0000238	XP_033141574.1, XP_009127833.1	Ag034G4054800
OG0000238	XP_009115561.1	Ag002G0184700
OG0000238	XP_009103193.1	Ag034G4035700
OG0000241	XP_009137217.1, XP_009135314.1	Ag033G3624000
OG0000241	XP_009108531.1	Ag033G3623800, Ag033G3623900
OG0000241	XP_009114544.1	Ag087G5425400, Ag066G5154800
OG0000241	XP_009134322.1	Ag066G5154900, Ag087G5425500
OG0000242	XP_009151152.2, XP_033140482.1	Ag025G2907300, Ag053G4869700, Ag060G4999200
OG0000243	XP_009115238.1	Ag013G1732000, Ag013G1731400
OG0000243	XP_033137288.1, XP_009109662.1	Ag013G1732100, Ag013G1731300
OG0000244	XP_009114492.1, XP_009108752.1, XP_009111248.1	Ag016G2372100
OG0000244	XP_009111247.1	Ag013G1572000
OG0000245	XP_033128276.1	Ag048G4685400
OG0000246	XP_009116009.2	Ag031G3398800
OG0000246	XP_009133099.1	Ag054G4896600, Ag039G4258400
OG0000246	XP_009114411.2, XP_009141608.1	Ag054G4896300
OG0000246	XP_009141607.1	Ag054G4896100
OG0000246	XP_009133097.2, XP_009143554.2, XP_009143555.1	Ag054G4896400
OG0000247	XP_033136267.1	Ag014G2114700, Ag014G2114900, Ag014G2114800, Ag014G2114500, Ag014G2114600, Ag027G3032000, Ag034G3721900, Ag033G3509400, Ag042G4395500, Ag033G3506700, Ag001G0009300, Ag007G0907500
OG0000248	XP_009136507.1, XP_009101906.1	Ag011G1039300, Ag011G1039400
OG0000249	XP_033147169.1, XP_033129329.1	Ag033G3520600
OG0000249	XP_009103624.1	Ag026G2976600
OG0000250	XP_009134330.1, XP_018510294.1	Ag002G0159600
OG0000250	XP_009122723.1	Ag025G2955800, Ag025G2956100, Ag013G1434600
OG0000251	XP_009123566.1	Ag039G4288800
OG0000251	XP_009123565.1	Ag034G3997100
OG0000251	XP_009121542.3	Ag003G0404600, Ag031G3334700
OG0000251	XP_018515176.2	Ag001G0018700
OG0000251	XP_009132141.2	Ag004G0694500
OG0000252	XP_009126727.1, XP_009108914.1	Ag011G1243100
OG0000252	XP_009112729.1	Ag002G0152300
OG0000252	XP_009104620.1, XP_009128235.1	Ag048G4636300, Ag048G4635400, Ag001G0042600, Ag048G4635300
OG0000253	XP_033134270.1	Ag066G5151200
OG0000253	XP_009135236.2, XP_009120551.1	Ag014G1951000
OG0000253	XP_009123001.2, XP_009136338.1	Ag001G0017200
OG0000254	XP_033133486.1, XP_033146239.1	Ag007G0925100, Ag007G0925200
OG0000257	XP_009106237.1	Ag048G4692100, Ag048G4691500, Ag048G4692300
OG0000257	XP_009128139.1	Ag048G4688000, Ag048G4688200, Ag048G4688100
OG0000257	XP_009106239.1	Ag048G4692500
OG0000258	XP_033130780.1	Ag078G5365000
OG0000259	XP_018512623.1	Ag014G2073000
OG0000260	XP_009123569.1	Ag011G1048500
OG0000262	XP_009121822.3, XP_009132579.1	Ag024G2855100, Ag002G0111100, Ag063G5081500, Ag063G5080600, Ag024G2856400, Ag002G0095700, Ag024G2866300, Ag024G2866100, Ag024G2865000, Ag024G2865200, Ag024G2864400, Ag002G0095200, Ag002G0096500, Ag024G2855200, Ag024G2865500, Ag024G2854500, Ag063G5082300, Ag002G0110100, Ag024G2865100, Ag024G2864700, Ag002G0153000, Ag002G0095600, Ag024G2856300, Ag024G2855400, Ag002G0096300
OG0000262	XP_033135357.1	Ag024G2871800, Ag024G2871300, Ag024G2852700, Ag002G0098100
OG0000265	XP_033136496.1, XP_033143235.1, XP_033129398.1, XP_033134266.1, XP_009114824.2, XP_009108249.1	Ag067G5197400, Ag029G3122800
OG0000266	XP_018510979.1	Ag002G0170300, Ag002G0265300, Ag052G4847600, Ag037G4134300, Ag016G2384100, Ag039G4285100, Ag039G4330200, Ag053G4870600, Ag039G4329300, Ag033G3503900, Ag023G2833700, Ag045G4506200, Ag007G0871300, Ag040G4343700, Ag022G2668000, Ag040G4342600
OG0000266	XP_033143114.1	Ag034G3781200, Ag034G3781400
OG0000267	XP_033139273.1, XP_033139162.1	Ag088G5435900, Ag061G5036200
OG0000267	XP_033146692.1, XP_033146625.1	Ag038G4178800, Ag004G0593300, Ag043G4450900, Ag018G2437000, Ag065G5123900, Ag026G3001500, Ag031G3366700
OG0000268	XP_033145205.1, XP_033141113.1, XP_018511330.2, XP_018513830.1, XP_033145096.1, XP_033131052.1, XP_018509904.2	Ag029G3091000
OG0000269	XP_009131977.2, XP_009120488.1	Ag004G0636600, Ag004G0635100, Ag004G0636400, Ag007G0892200
OG0000269	XP_009149982.1	Ag016G2389000
OG0000269	XP_009144371.1, XP_009118237.2	Ag013G1620300, Ag013G1620400, Ag013G1620600
OG0000270	XP_033136803.1	Ag002G0160600, Ag002G0160400
OG0000274	XP_033141093.1, XP_033135524.1, XP_033131681.1	Ag057G4962600
OG0000274	XP_033140902.1, XP_033135470.1, XP_033136922.1, XP_009145098.1, XP_033141981.1, XP_033137037.1	Ag015G2260200
