HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N9.HOG0000408	OG0000052	n265												CARHR162520							
N9.HOG0000409	OG0000052	n267												CARHR162530, CARHR292090							
N9.HOG0000410	OG0000054	n14												CARHR218450							
N9.HOG0000411	OG0000054	n88											Cg008G2918900	CARHR259190							
N9.HOG0000412	OG0000054	n98												CARHR218070, CARHR104410, CARHR182000, CARHR219040, CARHR221160, CARHR284340, CARHR057830, CARHR034710							
N9.HOG0000413	OG0000054	n184											Cg003G0830800								
N9.HOG0000414	OG0000054	n248												CARHR115830, CARHR292190, CARHR218810, CARHR284730							
N9.HOG0000415	OG0000054	n252												CARHR105040, CARHR056220							
N9.HOG0000416	OG0000054	n258												CARHR149820							
N9.HOG0000417	OG0000054	n262												CARHR288230							
N9.HOG0000418	OG0000054	n270												CARHR218650							
N9.HOG0000419	OG0000055	n13												CARHR100810							
N9.HOG0000420	OG0000055	n14												CARHR107470, CARHR177430							
N9.HOG0000421	OG0000055	n16												CARHR192030							
N9.HOG0000422	OG0000055	n66												CARHR100840							
N9.HOG0000423	OG0000055	n69												CARHR222490, CARHR100820							
N9.HOG0000424	OG0000055	n74											Cg004G1288100, Cg004G1288500, Cg004G1288300, Cg004G1288700, Cg004G1288200	CARHR096180, CARHR096160							
N9.HOG0000425	OG0000055	n109											Cg004G1239300	CARHR092560, CARHR092720							
N9.HOG0000426	OG0000055	n126												CARHR094260							
N9.HOG0000427	OG0000055	n131												CARHR107830, CARHR149830, CARHR108270							
N9.HOG0000428	OG0000055	n163											Cg004G1232400	CARHR092150, CARHR092000							
N9.HOG0000429	OG0000055	n181												CARHR149840							
N9.HOG0000430	OG0000055	n198												CARHR111010							
N9.HOG0000431	OG0000055	n251												CARHR108730							
N9.HOG0000432	OG0000055	n253												CARHR108330, CARHR108320, CARHR107820, CARHR108260, CARHR135370							
N9.HOG0000433	OG0000055	n259												CARHR092630, CARHR092620, CARHR213520							
N9.HOG0000434	OG0000056	n19											Cg007G2283600, Cg007G2285200	CARHR050320							
N9.HOG0000435	OG0000056	n38											Cg007G2283700	CARHR050310							
N9.HOG0000436	OG0000056	n45												CARHR050060							
N9.HOG0000437	OG0000056	n46											Cg007G2283400	CARHR050020							
N9.HOG0000438	OG0000056	n49											Cg007G2284500	CARHR050220							
N9.HOG0000439	OG0000056	n54											Cg007G2283300	CARHR049970							
N9.HOG0000440	OG0000056	n63											Cg007G2283900, Cg007G2285300, Cg007G2285000	CARHR050330							
N9.HOG0000441	OG0000056	n74											Cg007G2283500	CARHR049990, CARHR050000							
N9.HOG0000442	OG0000056	n159											Cg007G2284900, Cg007G2285100	CARHR050280, CARHR049980, CARHR050290							
N9.HOG0000443	OG0000056	n174												CARHR050160							
N9.HOG0000444	OG0000056	n234											Cg002G0557700	CARHR155600							
N9.HOG0000445	OG0000058	n77											Cg005G1680800, Cg005G1670600								
N9.HOG0000446	OG0000058	n125											Cg002G0582900, Cg004G1300700, Cg006G1919800								
N9.HOG0000447	OG0000058	n156											Cg005G1665800, Cg002G0608700, Cg004G1336800, Cg005G1744500, Cg008G2877000, Cg001G0339300								
N9.HOG0000448	OG0000058	n232											Cg007G2347400, Cg004G1359500, Cg004G1359600, Cg007G2327500								
N9.HOG0000449	OG0000058	n251											Cg002G0648900								
N9.HOG0000450	OG0000059	n3												CARHR044830							
N9.HOG0000451	OG0000059	n26												CARHR293330, CARHR148640, CARHR151940, CARHR118340							
N9.HOG0000452	OG0000059	n76												CARHR104020							
N9.HOG0000453	OG0000059	n150											Cg008G2824900, Cg001G0300100, Cg001G0266200, Cg004G1243400, Cg007G2336400								
N9.HOG0000454	OG0000059	n155												CARHR286550							
N9.HOG0000455	OG0000059	n158												CARHR102470, CARHR152130							
N9.HOG0000456	OG0000059	n174											Cg003G0778100								
N9.HOG0000457	OG0000060	n25												CARHR007630							
N9.HOG0000458	OG0000060	n27												CARHR121870							
N9.HOG0000459	OG0000060	n51											Cg005G1558200	CARHR273260							
N9.HOG0000460	OG0000060	n60												CARHR273610							
N9.HOG0000461	OG0000060	n225											Cg002G0489100	CARHR154290							
N9.HOG0000462	OG0000060	n231											Cg003G0990300, Cg002G0570000								
N9.HOG0000463	OG0000060	n237											Cg005G1647300								
N9.HOG0000464	OG0000060	n239											Cg003G0987300								
N9.HOG0000465	OG0000060	n242											Cg002G0566100	CARHR163630							
N9.HOG0000466	OG0000060	n252											Cg006G2185800								
N9.HOG0000467	OG0000060	n257												CARHR154770							
N9.HOG0000468	OG0000061	n5											Cg004G1379900	CARHR228580							
N9.HOG0000469	OG0000061	n43												CARHR270010							
N9.HOG0000470	OG0000061	n95											Cg003G0858900	CARHR252580							
N9.HOG0000471	OG0000061	n99												CARHR039590							
N9.HOG0000472	OG0000061	n118												CARHR038010, CARHR098800, CARHR037540							
N9.HOG0000473	OG0000061	n145											Cg005G1455400								
N9.HOG0000474	OG0000061	n148												CARHR215660							
N9.HOG0000475	OG0000061	n165											Cg004G1382400, Cg004G1390200								
N9.HOG0000476	OG0000061	n178											Cg005G1634900	CARHR123140							
N9.HOG0000477	OG0000061	n221											Cg005G1631000	CARHR123070							
N9.HOG0000478	OG0000061	n234											Cg005G1634800	CARHR123150							
N9.HOG0000479	OG0000061	n242												CARHR151510, CARHR219570							
N9.HOG0000480	OG0000063	n36											Cg001G0313600								
N9.HOG0000481	OG0000064	n107												CARHR050760, CARHR273290							
N9.HOG0000482	OG0000064	n109												CARHR054420, CARHR289730, CARHR289690							
N9.HOG0000483	OG0000065	n4												CARHR214320							
N9.HOG0000484	OG0000065	n21												CARHR059090							
N9.HOG0000485	OG0000065	n25												CARHR059230, CARHR059320, CARHR124320							
N9.HOG0000486	OG0000065	n34												CARHR059260, CARHR059160							
N9.HOG0000487	OG0000065	n45											Cg007G2434500								
N9.HOG0000488	OG0000065	n69											Cg007G2434600	CARHR059130							
N9.HOG0000489	OG0000065	n71												CARHR059070							
N9.HOG0000490	OG0000065	n100											Cg007G2435800	CARHR059270, CARHR059250							
N9.HOG0000491	OG0000065	n118												CARHR059080							
N9.HOG0000492	OG0000065	n135												CARHR059150							
N9.HOG0000493	OG0000065	n141												CARHR059360, CARHR263420							
N9.HOG0000494	OG0000065	n148											Cg007G2435300	CARHR059200							
N9.HOG0000495	OG0000065	n158												CARHR214380							
N9.HOG0000496	OG0000065	n168												CARHR214430							
N9.HOG0000497	OG0000065	n174												CARHR214400							
N9.HOG0000498	OG0000065	n196												CARHR214340, CARHR214350							
N9.HOG0000499	OG0000065	n212											Cg001G0358400, Cg001G0358500	CARHR263450							
N9.HOG0000500	OG0000065	n221											Cg003G0889600	CARHR257300							
N9.HOG0000501	OG0000065	n224												CARHR257310							
N9.HOG0000502	OG0000065	n235												CARHR263400							
N9.HOG0000503	OG0000065	n246												CARHR263410							
N9.HOG0000504	OG0000066	n78											Cg006G2172200								
N9.HOG0000505	OG0000066	n87											Cg008G2671100								
N9.HOG0000506	OG0000066	n88											Cg003G1045600	CARHR279310							
N9.HOG0000507	OG0000066	n99											Cg003G1045700								
N9.HOG0000508	OG0000066	n109											Cg008G2671000	CARHR279320, CARHR202900, CARHR009160							
N9.HOG0000509	OG0000066	n127											Cg003G0715700, Cg002G0598000, Cg002G0598300, Cg014G3039900, Cg007G2340900	CARHR068990							
N9.HOG0000510	OG0000066	n152												CARHR058350, CARHR096450							
N9.HOG0000511	OG0000066	n160												CARHR069000							
N9.HOG0000512	OG0000066	n236												CARHR246640							
N9.HOG0000513	OG0000066	n239											Cg006G2066700								
N9.HOG0000514	OG0000067	n155											Cg004G1439200								
N9.HOG0000515	OG0000067	n218											Cg006G1886600								
N9.HOG0000516	OG0000068	n17											Cg008G2597800, Cg002G0415500	CARHR210960							
N9.HOG0000517	OG0000068	n27											Cg008G2596900								
N9.HOG0000518	OG0000068	n40											Cg004G1419400								
N9.HOG0000519	OG0000068	n83											Cg008G2928700								
N9.HOG0000520	OG0000068	n153											Cg002G0693300								
N9.HOG0000521	OG0000068	n169											Cg008G2602600	CARHR210190							
N9.HOG0000522	OG0000068	n173											Cg008G2600100								
N9.HOG0000523	OG0000068	n227												CARHR064230							
N9.HOG0000524	OG0000069	n3											Cg007G2462800	CARHR264470, CARHR175440							
N9.HOG0000525	OG0000069	n41											Cg007G2571800								
N9.HOG0000526	OG0000069	n44											Cg001G0395000								
N9.HOG0000527	OG0000069	n59												CARHR264460							
N9.HOG0000528	OG0000069	n124												CARHR179320, CARHR005970, CARHR007830							
N9.HOG0000529	OG0000069	n130												CARHR000960							
N9.HOG0000530	OG0000069	n131												CARHR012810							
N9.HOG0000531	OG0000069	n132											Cg006G2225100								
N9.HOG0000532	OG0000069	n192												CARHR070150							
N9.HOG0000533	OG0000069	n203											Cg004G1201400								
N9.HOG0000534	OG0000070	n4											Cg006G2161100	CARHR010350							
N9.HOG0000535	OG0000070	n26												CARHR145510							
N9.HOG0000536	OG0000070	n27												CARHR145520							
N9.HOG0000537	OG0000070	n28												CARHR286680, CARHR145480, CARHR145500							
N9.HOG0000538	OG0000070	n79											Cg006G2064200	CARHR020650							
N9.HOG0000539	OG0000070	n114											Cg001G0322900, Cg001G0323200, Cg007G2530800	CARHR069500							
N9.HOG0000540	OG0000070	n143											Cg008G2918500, Cg011G3015900	CARHR284690							
N9.HOG0000541	OG0000070	n180											Cg006G1844100, Cg006G1844000, Cg006G1844200, Cg006G1840200, Cg006G1844300								
N9.HOG0000542	OG0000070	n222											Cg001G0056200	CARHR052170, CARHR288810							
N9.HOG0000543	OG0000071	n0											Cg001G0318200								
N9.HOG0000544	OG0000072	n2											Cg006G1870600, Cg007G2425100								
N9.HOG0000545	OG0000072	n44												CARHR153090							
N9.HOG0000546	OG0000072	n84											Cg002G0615600, Cg003G0921700, Cg005G1721600, Cg006G1875000, Cg003G0891300, Cg006G1857400, Cg005G1716800, Cg005G1678100, Cg003G0771500, Cg003G0829500, Cg003G0793600, Cg004G1350300	CARHR049910, CARHR219260							
N9.HOG0000547	OG0000072	n97											Cg001G0334100	CARHR119870, CARHR260200							
N9.HOG0000548	OG0000072	n144											Cg007G2400700, Cg007G2408800								
N9.HOG0000549	OG0000072	n193											Cg005G1665600								
N9.HOG0000550	OG0000072	n210												CARHR292290							
N9.HOG0000551	OG0000073	n161												CARHR119500							
N9.HOG0000552	OG0000074	n2											Cg008G2873100								
N9.HOG0000553	OG0000074	n17											Cg007G2575700								
N9.HOG0000554	OG0000074	n96											Cg007G2434800								
N9.HOG0000555	OG0000075	n88											Cg001G0013900	CARHR247150							
N9.HOG0000556	OG0000075	n93												CARHR221070							
N9.HOG0000557	OG0000075	n101												CARHR247140							
N9.HOG0000558	OG0000075	n141											Cg001G0013800	CARHR247160							
N9.HOG0000559	OG0000075	n155												CARHR286190, CARHR286200, CARHR286160							
N9.HOG0000560	OG0000075	n175												CARHR285960							
N9.HOG0000561	OG0000075	n188											Cg004G1368500	CARHR105240							
N9.HOG0000562	OG0000075	n204												CARHR164670, CARHR164660							
N9.HOG0000563	OG0000075	n207												CARHR174400							
N9.HOG0000564	OG0000076	n1											Cg001G0007600	CARHR247830							
N9.HOG0000565	OG0000076	n22											Cg005G1594800	CARHR127180							
N9.HOG0000566	OG0000076	n159											Cg008G2983800								
N9.HOG0000567	OG0000076	n218											Cg008G2963600	CARHR176370							
N9.HOG0000568	OG0000077	n5											Cg008G2957400	CARHR177040							
N9.HOG0000569	OG0000077	n10												CARHR176890							
N9.HOG0000570	OG0000077	n11												CARHR177190, CARHR158180							
N9.HOG0000571	OG0000077	n60												CARHR177280							
N9.HOG0000572	OG0000077	n61												CARHR112190							
N9.HOG0000573	OG0000077	n65											Cg003G0758200	CARHR254940							
N9.HOG0000574	OG0000077	n67												CARHR177080							
N9.HOG0000575	OG0000077	n70												CARHR112200							
N9.HOG0000576	OG0000077	n78												CARHR054510							
N9.HOG0000577	OG0000077	n92											Cg007G2324000								
N9.HOG0000578	OG0000077	n111												CARHR176420							
N9.HOG0000579	OG0000077	n136											Cg002G0678300	CARHR288740							
N9.HOG0000580	OG0000077	n146												CARHR145630							
N9.HOG0000581	OG0000077	n154											Cg002G0679000	CARHR145650							
N9.HOG0000582	OG0000077	n170											Cg002G0679200	CARHR145640							
N9.HOG0000583	OG0000077	n176											Cg002G0679300								
N9.HOG0000584	OG0000077	n181												CARHR145620							
N9.HOG0000585	OG0000077	n184											Cg006G2167500	CARHR009640							
N9.HOG0000586	OG0000077	n217											Cg008G2956300								
N9.HOG0000587	OG0000078	n6											Cg004G1099800	CARHR077930							
N9.HOG0000588	OG0000078	n12												CARHR077950							
N9.HOG0000589	OG0000078	n32											Cg004G1099900	CARHR077940							
N9.HOG0000590	OG0000078	n52												CARHR077910							
N9.HOG0000591	OG0000078	n69												CARHR195040							
N9.HOG0000592	OG0000078	n214											Cg008G2744900								
N9.HOG0000593	OG0000078	n216											Cg008G2744200, Cg008G2744500								
N9.HOG0000594	OG0000078	n224												CARHR194990, CARHR195030, CARHR195060, CARHR195010							
N9.HOG0000595	OG0000079	n1												CARHR254750							
N9.HOG0000596	OG0000079	n14											Cg004G1172300, Cg002G0672800								
N9.HOG0000597	OG0000079	n170											Cg002G0570600	CARHR180710							
N9.HOG0000598	OG0000079	n179												CARHR151670, CARHR119610							
N9.HOG0000599	OG0000079	n222												CARHR256350							
N9.HOG0000600	OG0000080	n5											Cg002G0578600, Cg002G0578900, Cg005G1663800								
N9.HOG0000601	OG0000080	n16											Cg004G1172200								
N9.HOG0000602	OG0000080	n103											Cg006G1882600								
N9.HOG0000603	OG0000081	n7											Cg003G0774600, Cg008G2921900	CARHR217030							
N9.HOG0000604	OG0000081	n61												CARHR117010							
N9.HOG0000605	OG0000081	n90												CARHR264280							
N9.HOG0000606	OG0000081	n179											Cg007G2409600, Cg007G2443800	CARHR258030							
N9.HOG0000607	OG0000082	n14												CARHR184640							
N9.HOG0000608	OG0000082	n203											Cg003G0760400								
N9.HOG0000609	OG0000083	n196											Cg005G1676000								
N9.HOG0000610	OG0000084	n36											Cg006G1901600								
N9.HOG0000611	OG0000084	n86											Cg007G2362900								
N9.HOG0000612	OG0000084	n147											Cg001G0292000								
N9.HOG0000613	OG0000084	n200											Cg006G1886500, Cg006G1886000								
N9.HOG0000614	OG0000084	n203											Cg003G0875600								
N9.HOG0000615	OG0000084	n215											Cg014G3052300, Cg004G1424800, Cg005G1657000								
N9.HOG0000616	OG0000086	n3											Cg001G0342500	CARHR214810							
N9.HOG0000617	OG0000086	n21												CARHR276580							
N9.HOG0000618	OG0000086	n32												CARHR272990							
N9.HOG0000619	OG0000086	n43											Cg001G0341500	CARHR214860							
N9.HOG0000620	OG0000086	n79												CARHR214830							
N9.HOG0000621	OG0000086	n123												CARHR214840							
N9.HOG0000622	OG0000086	n130												CARHR214870							
N9.HOG0000623	OG0000086	n148											Cg001G0342600	CARHR214790, CARHR214760							
N9.HOG0000624	OG0000086	n169												CARHR058600							
N9.HOG0000625	OG0000086	n206												CARHR058690							
N9.HOG0000626	OG0000086	n211												CARHR058660, CARHR058640							
N9.HOG0000627	OG0000086	n213												CARHR058680							
N9.HOG0000628	OG0000089	n1											Cg008G2794800	CARHR189700							
N9.HOG0000629	OG0000089	n29											Cg003G1017300								
N9.HOG0000630	OG0000089	n49											Cg002G0558400	CARHR155480							
N9.HOG0000631	OG0000089	n66												CARHR276490							
N9.HOG0000632	OG0000089	n68											Cg005G1638200	CARHR122890							
N9.HOG0000633	OG0000089	n93											Cg008G2689500	CARHR200860							
N9.HOG0000634	OG0000089	n118											Cg008G2943700	CARHR178800							
N9.HOG0000635	OG0000089	n143											Cg001G0195600	CARHR227450							
