HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N15.HOG0000369	OG0000024	n232			XP_020883506.1	nbis-gene-966															
N15.HOG0000370	OG0000024	n237			XP_002890934.2	AL1G45610															
N15.HOG0000371	OG0000024	n239			XP_002890931.2	AL1G45580															
N15.HOG0000372	OG0000024	n242			XP_020866341.1	AL1G45510															
N15.HOG0000373	OG0000024	n251			XP_020866613.1	AL1G47320															
N15.HOG0000374	OG0000024	n258			XP_002893705.2	AL1G46270															
N15.HOG0000375	OG0000024	n260			XP_002893704.2	AL1G46260															
N15.HOG0000376	OG0000024	n276			XP_002890926.2	AL1G45530															
N15.HOG0000377	OG0000024	n281			XP_002893706.2	AL1G46280															
N15.HOG0000378	OG0000024	n308			XP_020888987.1	AL3G45420															
N15.HOG0000379	OG0000024	n310				AL4G35160															
N15.HOG0000380	OG0000024	n339			XP_020881113.1	AL5G38280															
N15.HOG0000381	OG0000024	n343			XP_020879759.1	AL5G39160															
N15.HOG0000382	OG0000024	n355			XP_020879758.1	AL5G39170															
N15.HOG0000383	OG0000024	n360			XP_002875716.2	AL5G23680															
N15.HOG0000384	OG0000024	n374			XP_002893654.2	AL1G45210															
N15.HOG0000385	OG0000025	n34			XP_020881073.1, XP_020879655.1	AL5G11540															
N15.HOG0000386	OG0000025	n77			XP_020877486.1	AL6G41860															
N15.HOG0000387	OG0000025	n88			XP_020889652.1																
N15.HOG0000388	OG0000025	n223				AL9U11280, AL5G16730, AL2G12870															
N15.HOG0000389	OG0000025	n289			XP_020876192.1																
N15.HOG0000390	OG0000026	n379			XP_020879791.1																
N15.HOG0000391	OG0000027	n9			XP_020878446.1	nbis-gene-1639															
N15.HOG0000392	OG0000027	n27			XP_020878445.1	AL6G45930															
N15.HOG0000393	OG0000027	n42			XP_002872592.1	AL6G45970															
N15.HOG0000394	OG0000027	n81			XP_002872595.1	AL6G46000															
N15.HOG0000395	OG0000027	n130			XP_020873345.1																
N15.HOG0000396	OG0000027	n136			XP_020878447.1, XP_020878438.1	AL6G45910															
N15.HOG0000397	OG0000027	n156			XP_020873367.1	AL7G30160															
N15.HOG0000398	OG0000027	n176			XP_020873341.1	AL7G30170															
N15.HOG0000399	OG0000027	n233			XP_020873352.1	AL7G30270															
N15.HOG0000400	OG0000027	n240			XP_020873363.1																
N15.HOG0000401	OG0000027	n247			XP_020867640.1	AL1G66280															
N15.HOG0000402	OG0000027	n262			XP_002872599.2	AL6G46070															
N15.HOG0000403	OG0000027	n289			XP_002867727.1	AL7G30280															
N15.HOG0000404	OG0000027	n349			XP_020873349.1	AL7G30260															
N15.HOG0000405	OG0000028	n16			XP_020885754.1	AL594U10010															
N15.HOG0000406	OG0000028	n20			XP_020874777.1																
N15.HOG0000407	OG0000028	n24			XP_020875627.1, XP_020874778.1	AL7G42840															
N15.HOG0000408	OG0000028	n49			XP_020871166.1																
N15.HOG0000409	OG0000028	n53			XP_020886436.1																
N15.HOG0000410	OG0000028	n99			XP_020873863.1																
N15.HOG0000411	OG0000028	n100			XP_020875058.1, XP_020872452.1																
N15.HOG0000412	OG0000028	n104			XP_020891737.1, XP_020891655.1	AL2G24370															
N15.HOG0000413	OG0000028	n107			XP_020878158.1	AL6G19150															
N15.HOG0000414	OG0000028	n118			XP_002864330.1, XP_020878159.1	AL8G29750															
N15.HOG0000415	OG0000028	n126			XP_002864331.1	AL8G29760															
N15.HOG0000416	OG0000028	n136			XP_002864388.2	AL8G30820															
N15.HOG0000417	OG0000028	n139			XP_020872014.1	AL236U10020															
N15.HOG0000418	OG0000028	n160			XP_020877991.1	AL8G29780															
N15.HOG0000419	OG0000028	n165			XP_020873006.1																
N15.HOG0000420	OG0000028	n220			XP_020867892.1																
N15.HOG0000421	OG0000028	n237			XP_020875061.1																
N15.HOG0000422	OG0000028	n285			XP_020871243.1, XP_020880825.1																
N15.HOG0000423	OG0000028	n290			XP_020867900.1	AL5G44140															
N15.HOG0000424	OG0000028	n333			XP_020865869.1	nbis-gene-2112															
N15.HOG0000425	OG0000028	n336			XP_020865879.1	nbis-gene-2113															
N15.HOG0000426	OG0000028	n342			XP_020877806.1	AL8G29920															
N15.HOG0000427	OG0000028	n349			XP_020878007.1	AL8G28780															
N15.HOG0000428	OG0000028	n353			XP_020880460.1																
N15.HOG0000429	OG0000028	n355			XP_020880469.1, XP_020880478.1	AL8G29950															
N15.HOG0000430	OG0000029	n94			XP_020869142.1, XP_020881896.1																
N15.HOG0000431	OG0000029	n105			XP_020874317.1																
N15.HOG0000432	OG0000029	n111			XP_020879925.1																
N15.HOG0000433	OG0000029	n114			XP_020871888.1																
N15.HOG0000434	OG0000029	n249			XP_020888389.1	AL5G20350, AL3G41570															
N15.HOG0000435	OG0000029	n276				AL1G65750															
N15.HOG0000436	OG0000029	n359				nbis-gene-1243															
N15.HOG0000437	OG0000030	n29			XP_020871692.1	AL3G33700															
N15.HOG0000438	OG0000030	n34			XP_020871677.1	AL275U10020, AL3G33320															
N15.HOG0000439	OG0000030	n36			XP_020888510.1	AL3G33690															
N15.HOG0000440	OG0000030	n67			XP_002885337.1	AL3G33370															
N15.HOG0000441	OG0000030	n103			XP_002893415.1	AL1G39630															
N15.HOG0000442	OG0000030	n110			XP_002890504.1	AL1G35700															
N15.HOG0000443	OG0000030	n122				AL1G40180															
N15.HOG0000444	OG0000030	n134			XP_002893432.1	AL1G40160															
N15.HOG0000445	OG0000030	n135			XP_020866580.1	AL1G40170															
N15.HOG0000446	OG0000030	n140				AL3G27510															
N15.HOG0000447	OG0000030	n154			XP_002868173.1	AL7G39300															
N15.HOG0000448	OG0000030	n196			XP_020879678.1	AL5G29320															
N15.HOG0000449	OG0000030	n202			XP_020881930.1	AL5G29310															
N15.HOG0000450	OG0000030	n204			XP_020880910.1	AL5G29340															
N15.HOG0000451	OG0000030	n211			XP_020889857.1	AL2G23050															
N15.HOG0000452	OG0000030	n233			XP_020869589.1	AL1G21870															
N15.HOG0000453	OG0000030	n270			XP_020885911.1																
N15.HOG0000454	OG0000030	n275			XP_020890322.1																
N15.HOG0000455	OG0000030	n303			XP_020888486.1	AL3G24770															
N15.HOG0000456	OG0000030	n327			XP_002884990.1	AL3G25930															
N15.HOG0000457	OG0000030	n332			XP_002884981.1	AL3G25710															
N15.HOG0000458	OG0000030	n337			XP_002884979.1	AL3G25690															
N15.HOG0000459	OG0000030	n339			XP_002877463.1	AL5G24990															
N15.HOG0000460	OG0000031	n2				AL6G36560															
N15.HOG0000461	OG0000031	n53				AL2G19770															
N15.HOG0000462	OG0000031	n116			XP_020872075.1	AL3G43240															
N15.HOG0000463	OG0000031	n139			XP_020890956.1, XP_020882438.1																
N15.HOG0000464	OG0000031	n159				AL2G29770															
N15.HOG0000465	OG0000031	n179			XP_020870253.1	AL1G56200															
N15.HOG0000466	OG0000031	n207				AL1G41870															
N15.HOG0000467	OG0000031	n239				AL5G21210															
N15.HOG0000468	OG0000032	n75				AL2G14450															
N15.HOG0000469	OG0000032	n305				AL8G28430															
N15.HOG0000470	OG0000034	n8			XP_002869784.2	AL7G30290															
N15.HOG0000471	OG0000034	n81			XP_020873482.1	AL7G30320															
N15.HOG0000472	OG0000034	n82			XP_020873361.1	AL7G30330															
N15.HOG0000473	OG0000034	n89				AL7G30210, AL7G30250															
N15.HOG0000474	OG0000034	n103			XP_020873360.1	AL7G32680															
N15.HOG0000475	OG0000034	n127			XP_002867849.1	AL7G32670															
N15.HOG0000476	OG0000034	n161			XP_002872597.2	AL6G46030															
N15.HOG0000477	OG0000034	n168			XP_020873368.1	AL7G30340															
N15.HOG0000478	OG0000034	n183			XP_020873845.1																
N15.HOG0000479	OG0000034	n256			XP_002877439.2	AL5G24540															
N15.HOG0000480	OG0000034	n292			XP_020873356.1	AL7G30310															
N15.HOG0000481	OG0000034	n300			XP_020873366.1	AL7G30350															
N15.HOG0000482	OG0000034	n311			XP_020872543.1																
N15.HOG0000483	OG0000035	n21			XP_020883112.1, XP_020887195.1, XP_020871214.1																
N15.HOG0000484	OG0000035	n25			XP_020875318.1																
N15.HOG0000485	OG0000035	n26			XP_020870256.1, XP_020884941.1, XP_020875756.1																
N15.HOG0000486	OG0000035	n29			XP_020887746.1, XP_020877165.1	AL3G42660, AL4G33750, AL7G46520, AL6G43970															
N15.HOG0000487	OG0000035	n73				AL6G50990															
N15.HOG0000488	OG0000035	n80				AL7G43840															
N15.HOG0000489	OG0000035	n109			XP_020883624.1	AL4G18470															
N15.HOG0000490	OG0000035	n110				AL8G13010, AL8G34850, AL7G40470, AL7G45660, AL2G19470															
N15.HOG0000491	OG0000035	n115			XP_020882782.1, XP_020891219.1, XP_020872062.1, XP_020889582.1																
N15.HOG0000492	OG0000035	n267				AL1G64690															
N15.HOG0000493	OG0000035	n277				AL7G52740															
N15.HOG0000494	OG0000035	n278				nbis-gene-1381															
N15.HOG0000495	OG0000035	n287			XP_020883599.1	AL2G19330, AL4G18050, AL1G57000															
N15.HOG0000496	OG0000035	n292				AL6G38880															
N15.HOG0000497	OG0000035	n293			XP_020884365.1, XP_020876202.1, XP_020876425.1	AL6G49460															
N15.HOG0000498	OG0000035	n305				AL782U10010															
N15.HOG0000499	OG0000035	n312			XP_020870265.1, XP_020886028.1																
N15.HOG0000500	OG0000038	n4				AL7G52690															
N15.HOG0000501	OG0000038	n9			XP_020871977.1																
N15.HOG0000502	OG0000038	n33				AL2G17230, AL4G20860															
N15.HOG0000503	OG0000038	n48			XP_020873505.1																
N15.HOG0000504	OG0000038	n56				AL3G40380, AL3G29370															
N15.HOG0000505	OG0000038	n59				AL3G42270, AL1G47700, AL6G40850, AL2G24190, AL2G32540, AL3G37700, AL7G41350															
N15.HOG0000506	OG0000038	n74				AL6G51820, AL6G35520, AL1G48000															
N15.HOG0000507	OG0000038	n83				AL109U10030															
N15.HOG0000508	OG0000038	n84			XP_020879598.1	AL5G23080															
N15.HOG0000509	OG0000038	n87				AL4G27640															
N15.HOG0000510	OG0000038	n91				AL4G12180, AL2G24020, AL5G19730, AL2G18440															
N15.HOG0000511	OG0000038	n96				AL5G12950															
N15.HOG0000512	OG0000038	n170				AL2G20150															
N15.HOG0000513	OG0000038	n184				AL1G38790															
N15.HOG0000514	OG0000038	n186				AL3G17400															
N15.HOG0000515	OG0000038	n194			XP_020876468.1																
N15.HOG0000516	OG0000038	n246				AL3G48900, AL9U10400															
N15.HOG0000517	OG0000038	n262				AL7G34140, AL7G50840, AL5G16610, AL8G26890, AL8G33470, AL6G34380															
N15.HOG0000518	OG0000038	n272				AL6G16840															
N15.HOG0000519	OG0000038	n275				AL7G52520															
N15.HOG0000520	OG0000038	n276				AL6G30230, AL3G51220															
N15.HOG0000521	OG0000038	n298				AL9U11250, AL3G29600, AL1G64180															
N15.HOG0000522	OG0000040	n17			XP_020891386.1	AL2G11290															
N15.HOG0000523	OG0000040	n23				AL3G43050															
N15.HOG0000524	OG0000040	n54			XP_020888726.1																
N15.HOG0000525	OG0000040	n136			XP_020872994.1	AL1G59470															
N15.HOG0000526	OG0000040	n138			XP_020882425.1	AL5G30010															
N15.HOG0000527	OG0000040	n163			XP_020873020.1																
N15.HOG0000528	OG0000040	n255			XP_020877174.1																
N15.HOG0000529	OG0000040	n264			XP_020890764.1, XP_020881671.1	AL677U10010															
N15.HOG0000530	OG0000040	n269			XP_020871402.1																
N15.HOG0000531	OG0000040	n273				AL6G48140															
N15.HOG0000532	OG0000040	n291			XP_020884682.1, XP_020887780.1																
N15.HOG0000533	OG0000040	n298				AL8G11480															
N15.HOG0000534	OG0000040	n299				AL1G40050															
N15.HOG0000535	OG0000041	n16				AL3G47420															
N15.HOG0000536	OG0000041	n63				AL1G48060															
N15.HOG0000537	OG0000041	n121				AL3G41190, AL6G35400															
N15.HOG0000538	OG0000041	n123				AL1G24610, AL5G28630, AL1G18250															
N15.HOG0000539	OG0000041	n130				AL6G32660															
N15.HOG0000540	OG0000041	n139				AL6G28140, AL2G16540															
N15.HOG0000541	OG0000041	n163				AL6G37950															
N15.HOG0000542	OG0000041	n198				AL3G38730, AL6G15330, AL5G12980															
N15.HOG0000543	OG0000041	n245				AL6G41090															
N15.HOG0000544	OG0000041	n256				AL1G48490															
N15.HOG0000545	OG0000041	n287				AL3G47410															
N15.HOG0000546	OG0000041	n291				AL3G42990															
N15.HOG0000547	OG0000041	n293				nbis-gene-1560															
N15.HOG0000548	OG0000042	n52			XP_020872945.1																
N15.HOG0000549	OG0000042	n96				AL2G36380, AL7G36770, AL6G22280, AL6G40680															
N15.HOG0000550	OG0000042	n102				AL8G39990, AL3G35100, AL4G45380															
N15.HOG0000551	OG0000042	n127				AL3G44120, AL9U11580, AL2G38670, AL103U10010															
N15.HOG0000552	OG0000042	n132				AL8G23430															
N15.HOG0000553	OG0000042	n234				AL8G14180															
N15.HOG0000554	OG0000042	n273				AL1G42210															
N15.HOG0000555	OG0000043	n7				AL4G22400															
N15.HOG0000556	OG0000043	n13				AL3G52960															
N15.HOG0000557	OG0000043	n16				AL3G46620															
N15.HOG0000558	OG0000043	n47				AL5G24790															
N15.HOG0000559	OG0000043	n50				AL1G50770															
N15.HOG0000560	OG0000043	n64				AL5G13730															
N15.HOG0000561	OG0000043	n126				AL5G16300															
N15.HOG0000562	OG0000043	n142				AL8G34940															
N15.HOG0000563	OG0000043	n145				AL1G48950, AL5G15500															
N15.HOG0000564	OG0000043	n159				AL7G45030															
N15.HOG0000565	OG0000043	n168				AL983U10010															
N15.HOG0000566	OG0000043	n214				AL9U11830															
N15.HOG0000567	OG0000043	n222			XP_020871723.1	AL8G31450, AL236U10040															
N15.HOG0000568	OG0000043	n234				AL2G30330															
N15.HOG0000569	OG0000043	n244				AL4G18980															
N15.HOG0000570	OG0000043	n262				AL8G19930															
N15.HOG0000571	OG0000044	n22			XP_020880050.1																
N15.HOG0000572	OG0000044	n23			XP_020868157.1																
N15.HOG0000573	OG0000044	n33				AL8G11940															
N15.HOG0000574	OG0000044	n52			XP_002885921.1	AL3G46070															
N15.HOG0000575	OG0000044	n70			XP_020877446.1	AL6G42230															
N15.HOG0000576	OG0000044	n78			XP_002865187.1	AL8G11930															
N15.HOG0000577	OG0000044	n85			XP_002865185.1	AL8G11910															
N15.HOG0000578	OG0000044	n92			XP_020881042.1																
N15.HOG0000579	OG0000044	n103			XP_020879725.1	AL5G18720															
N15.HOG0000580	OG0000044	n120			XP_020881036.1	AL8G11950															
N15.HOG0000581	OG0000044	n127			XP_020878609.1	AL8G12190															
N15.HOG0000582	OG0000044	n135			XP_002865186.1	AL8G11920															
N15.HOG0000583	OG0000044	n156			XP_020886914.1	AL8G18480															
N15.HOG0000584	OG0000044	n173			XP_020880043.1	AL8G11840															
N15.HOG0000585	OG0000044	n175			XP_020867167.1	AL8G11900															
N15.HOG0000586	OG0000044	n197			XP_002884747.1	AL3G20910															
N15.HOG0000587	OG0000044	n199			XP_020890887.1	AL2G19370															
N15.HOG0000588	OG0000044	n202			XP_002863747.1	AL8G18470															
N15.HOG0000589	OG0000044	n216			XP_002873864.1																
N15.HOG0000590	OG0000044	n249			XP_020875361.1	AL7G37760															
N15.HOG0000591	OG0000046	n46			XP_020871374.1, XP_020877131.1																
N15.HOG0000592	OG0000046	n54				AL4G10770															
N15.HOG0000593	OG0000046	n63				AL5G16920															
N15.HOG0000594	OG0000046	n64				AL7G43910, AL3G42580															
N15.HOG0000595	OG0000046	n169			XP_002883785.1	AL8G24550, AL3G45110, AL3G45080															
N15.HOG0000596	OG0000046	n173			XP_020880655.1	AL6G44180															
N15.HOG0000597	OG0000046	n175			XP_020876919.1	AL3G43290															
N15.HOG0000598	OG0000046	n179			XP_002893924.2	AL1G51180															
N15.HOG0000599	OG0000046	n180			XP_020870337.1	AL4G17640															
N15.HOG0000600	OG0000046	n182			XP_020887727.1	AL3G40680															
N15.HOG0000601	OG0000046	n188			XP_020867102.1	AL1G60090															
N15.HOG0000602	OG0000046	n189			XP_020874078.1	AL7G41120															
N15.HOG0000603	OG0000046	n190			XP_020866165.1	AL1G53510															
N15.HOG0000604	OG0000046	n246			XP_020872615.1	AL4G20190, AL3G44690															
N15.HOG0000605	OG0000046	n248			XP_020878672.1	AL6G40760															
N15.HOG0000606	OG0000046	n249			XP_020877149.1																
N15.HOG0000607	OG0000046	n250			XP_020879796.1, XP_020872313.1																
N15.HOG0000608	OG0000046	n255			XP_020883604.1																
N15.HOG0000609	OG0000046	n256			XP_020876127.1																
N15.HOG0000610	OG0000048	n4			XP_002864982.2	AL8G43560															
