HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N6.HOG0000263	OG0000016	n19																			Roisl.0082s0070.1.p, Roisl.0010s0034.1.p, Roisl.0184s0188.1.p, Roisl.0014s0103.1.p, Roisl.0087s0003.1.p, Roisl.0191s0682.1.p, Roisl.0029s0058.1.p, Roisl.0189s0040.1.p, Roisl.0012s0157.1.p, Roisl.0020s0151.1.p, Roisl.0209s0003.1.p
N6.HOG0000264	OG0000016	n34																			Roisl.0058s0009.1.p, Roisl.0058s0084.1.p
N6.HOG0000265	OG0000016	n36																			Roisl.0185s0024.1.p, Roisl.0209s0493.1.p, Roisl.0064s0035.1.p
N6.HOG0000266	OG0000016	n44																			Roisl.0184s0146.1.p, Roisl.0189s0034.1.p
N6.HOG0000267	OG0000016	n47																			Roisl.0089s0006.1.p, Roisl.0021s0645.1.p
N6.HOG0000268	OG0000016	n87																			Roisl.0029s0075.1.p, Roisl.0076s0001.1.p, Roisl.0005s0332.1.p
N6.HOG0000269	OG0000016	n90																			Roisl.0019s0044.1.p, Roisl.0179s0005.1.p, Roisl.0037s0076.1.p, Roisl.0047s0042.1.p, Roisl.0075s0022.1.p
N6.HOG0000270	OG0000016	n97																			Roisl.0040s0014.1.p
N6.HOG0000271	OG0000016	n99																			Roisl.0009s0324.1.p, Roisl.0184s0133.1.p, Roisl.0204s0170.1.p, Roisl.0053s0102.1.p, Roisl.0082s0045.1.p, Roisl.0027s0126.1.p, Roisl.0025s0053.1.p, Roisl.0185s0001.1.p, Roisl.0083s0043.1.p, Roisl.0013s0157.1.p, Roisl.0036s0052.1.p, Roisl.0082s0681.1.p, Roisl.0010s0008.1.p, Roisl.0005s0354.1.p, Roisl.0037s0069.1.p, Roisl.0194s0053.1.p, Roisl.0058s0120.1.p, Roisl.0061s0017.1.p, Roisl.0048s0026.1.p, Roisl.0077s0005.1.p, Roisl.0066s0425.1.p, Roisl.0020s0043.1.p, Roisl.0012s0048.1.p, Roisl.0051s0040.1.p, Roisl.0005s0088.1.p, Roisl.0185s0095.1.p, Roisl.0006s0338.1.p, Roisl.0188s0029.1.p, Roisl.0191s0511.1.p
N6.HOG0000272	OG0000016	n129																			Roisl.0194s0033.1.p, Roisl.0041s0054.1.p, Roisl.0008s0066.1.p, Roisl.0058s0044.1.p, Roisl.0022s0059.1.p, Roisl.0040s0052.1.p, Roisl.0204s0171.1.p, Roisl.0019s0073.1.p, Roisl.0184s0004.1.p, Roisl.0036s0123.1.p, Roisl.0078s0009.1.p, Roisl.0066s0254.1.p, Roisl.0214s0169.1.p, Roisl.0077s0006.1.p, Roisl.0027s0132.1.p, Roisl.0058s0096.1.p, Roisl.0082s0477.1.p
N6.HOG0000273	OG0000016	n146																			Roisl.0056s0002.1.p, Roisl.0204s0078.1.p, Roisl.0014s0045.1.p, Roisl.0022s0004.1.p, Roisl.0051s0024.1.p, Roisl.0191s0695.1.p, Roisl.0037s0070.1.p, Roisl.0014s0081.1.p, Roisl.0191s0696.1.p, Roisl.0198s0069.1.p, Roisl.0045s0104.1.p, Roisl.0188s0113.1.p, Roisl.0066s0455.1.p, Roisl.0209s0113.1.p, Roisl.0010s0006.1.p, Roisl.0010s0033.1.p, Roisl.0021s0629.1.p, Roisl.0012s0009.1.p, Roisl.0047s0071.1.p, Roisl.0194s0081.1.p, Roisl.0195s0028.1.p, Roisl.0204s0103.1.p, Roisl.0066s0451.1.p, Roisl.0053s0073.1.p, Roisl.0031s0054.1.p, Roisl.0209s0492.1.p, Roisl.0056s0030.1.p, Roisl.0040s0030.1.p, Roisl.0184s0052.1.p, Roisl.0209s0071.1.p, Roisl.0082s0458.1.p, Roisl.0014s0005.1.p, Roisl.0066s0372.1.p, Roisl.0193s0008.1.p, Roisl.0204s0174.1.p, Roisl.0214s0125.1.p, Roisl.0053s0030.1.p, Roisl.0058s0118.1.p, Roisl.0031s0021.1.p, Roisl.0082s0455.1.p, Roisl.0013s0158.1.p, Roisl.0019s0071.1.p, Roisl.0041s0049.1.p, Roisl.0040s0015.1.p, Roisl.0082s0453.1.p
N6.HOG0000274	OG0000016	n193																			Roisl.0037s0053.1.p, Roisl.0037s0074.1.p, Roisl.0056s0025.1.p, Roisl.0075s0107.1.p, Roisl.0189s0090.1.p, Roisl.0201s0011.1.p, Roisl.0210s2149.1.p, Roisl.0194s0080.1.p
N6.HOG0000275	OG0000016	n210																			Roisl.0208s0007.1.p, Roisl.0027s0024.1.p, Roisl.0111s0008.1.p, Roisl.0082s0020.1.p, Roisl.0189s0043.1.p, Roisl.0206s0040.1.p, Roisl.0037s0037.1.p
N6.HOG0000276	OG0000016	n222																			Roisl.0066s0398.1.p, Roisl.0045s0086.1.p, Roisl.0124s0004.1.p
N6.HOG0000277	OG0000016	n247											Cg005G1715500								
N6.HOG0000278	OG0000016	n255																			Roisl.0214s0061.1.p, Roisl.0031s0055.1.p, Roisl.0213s0004.1.p, Roisl.0194s0052.1.p
N6.HOG0000279	OG0000016	n267																			Roisl.0214s0144.1.p, Roisl.0027s0150.1.p
N6.HOG0000280	OG0000016	n274																			Roisl.0214s0473.1.p, Roisl.0066s0456.1.p, Roisl.0010s0020.1.p
N6.HOG0000281	OG0000016	n279																			Roisl.0055s0062.1.p, Roisl.0053s0143.1.p
N6.HOG0000282	OG0000016	n281																			Roisl.0209s0129.1.p
N6.HOG0000283	OG0000016	n283																			Roisl.0189s0002.1.p, Roisl.0037s0021.1.p, Roisl.0210s2215.1.p
N6.HOG0000284	OG0000016	n290																			Roisl.0053s0133.1.p, Roisl.0037s0075.1.p
N6.HOG0000285	OG0000016	n292																			Roisl.0083s0011.1.p, Roisl.0194s0032.1.p
N6.HOG0000286	OG0000016	n301																			Roisl.0188s0048.1.p
N6.HOG0000287	OG0000016	n302																			Roisl.0209s0119.1.p
N6.HOG0000288	OG0000016	n303																			Roisl.0204s0199.1.p, Roisl.0013s0225.1.p, Roisl.0056s0014.1.p, Roisl.0058s0088.1.p
N6.HOG0000289	OG0000016	n310																			Roisl.0053s0038.1.p, Roisl.0009s0286.1.p
N6.HOG0000290	OG0000016	n313																			Roisl.0191s0327.1.p, Roisl.0188s0008.1.p, Roisl.0082s0535.1.p, Roisl.0045s0107.1.p
N6.HOG0000291	OG0000016	n317																			Roisl.0083s0038.1.p, Roisl.0053s0004.1.p, Roisl.0204s0100.1.p, Roisl.0214s0181.1.p
N6.HOG0000292	OG0000016	n321																			Roisl.0011s0411.1.p, Roisl.0002s0269.1.p, Roisl.0200s0017.1.p
N6.HOG0000293	OG0000016	n347																			Roisl.0037s0080.1.p, Roisl.0102s0001.1.p
N6.HOG0000294	OG0000016	n350																			Roisl.0027s0071.1.p, Roisl.0009s0001.1.p, Roisl.0071s0005.1.p, Roisl.0003s0100.1.p, Roisl.0062s0008.1.p, Roisl.0053s0114.1.p, Roisl.0058s0049.1.p, Roisl.0191s0698.1.p, Roisl.0198s0070.1.p, Roisl.0184s0069.1.p
N6.HOG0000295	OG0000016	n364																			Roisl.0082s0082.1.p
N6.HOG0000296	OG0000016	n365																			Roisl.0065s0009.1.p, Roisl.0111s0013.1.p
N6.HOG0000297	OG0000016	n371																			Roisl.0188s0139.1.p, Roisl.0014s0105.1.p, Roisl.0022s0022.1.p, Roisl.0201s0019.1.p, Roisl.0184s0048.1.p
N6.HOG0000298	OG0000016	n376																			Roisl.0041s0040.1.p, Roisl.0014s0101.1.p
N6.HOG0000299	OG0000016	n378																			Roisl.0188s0073.1.p, Roisl.0066s0435.1.p, Roisl.0074s0171.1.p
N6.HOG0000300	OG0000016	n381																			Roisl.0209s0020.1.p, Roisl.0210s2085.1.p
N6.HOG0000301	OG0000016	n383																			Roisl.0014s0097.1.p, Roisl.0037s0046.1.p, Roisl.0015s0198.1.p, Roisl.0008s0038.1.p, Roisl.0055s0054.1.p, Roisl.0021s0633.1.p, Roisl.0045s0102.1.p
N6.HOG0000302	OG0000016	n390																			Roisl.0214s0131.1.p, Roisl.0206s0004.1.p, Roisl.0194s0031.1.p
N6.HOG0000303	OG0000016	n396																			Roisl.0041s0052.1.p, Roisl.0023s0004.1.p
N6.HOG0000304	OG0000016	n398																			Roisl.0078s0001.1.p
N6.HOG0000305	OG0000016	n401																			Roisl.0066s0442.1.p
N6.HOG0000306	OG0000016	n402																			Roisl.0036s0004.1.p
N6.HOG0000307	OG0000016	n404																			Roisl.0204s0001.1.p, Roisl.0058s0101.1.p, Roisl.0087s0001.1.p, Roisl.0022s0047.1.p, Roisl.0194s0030.1.p, Roisl.0053s0109.1.p, Roisl.0184s0040.1.p, Roisl.0021s0642.1.p, Roisl.0066s0152.1.p, Roisl.0040s0045.1.p
N6.HOG0000308	OG0000016	n418																			Roisl.0059s0003.1.p, Roisl.0184s0029.1.p
N6.HOG0000309	OG0000016	n422																			Roisl.0075s0211.1.p, Roisl.0022s0020.1.p
N6.HOG0000310	OG0000016	n425																			Roisl.0087s0018.1.p, Roisl.0021s0624.1.p, Roisl.0191s0694.1.p
N6.HOG0000311	OG0000016	n430																			Roisl.0020s0190.1.p
N6.HOG0000312	OG0000016	n446																			Roisl.0213s0002.1.p
N6.HOG0000313	OG0000018	n232																			Roisl.0194s0035.1.p, Roisl.0111s0039.1.p
N6.HOG0000314	OG0000020	n113																			Roisl.0179s0050.1.p
N6.HOG0000315	OG0000020	n130																			Roisl.0004s0008.1.p, Roisl.0188s0102.1.p, Roisl.0011s0407.1.p, Roisl.0184s0238.1.p, Roisl.0214s0108.1.p, Roisl.0062s0029.1.p, Roisl.0025s0013.1.p, Roisl.0188s0101.1.p, Roisl.0022s0062.1.p, Roisl.0214s0107.1.p, Roisl.0010s0023.1.p, Roisl.0011s0406.1.p, Roisl.0010s0021.1.p, Roisl.0214s0786.1.p, Roisl.0204s0002.1.p, Roisl.0005s0155.1.p, Roisl.0214s0099.1.p, Roisl.0028s0692.1.p, Roisl.0213s0860.1.p, Roisl.0210s0466.1.p, Roisl.0007s0026.1.p, Roisl.0020s0173.1.p, Roisl.0028s0007.1.p, Roisl.0184s0237.1.p, Roisl.0046s1265.1.p, Roisl.0210s2047.1.p, Roisl.0208s0011.1.p, Roisl.0056s0045.1.p, Roisl.0213s0006.1.p, Roisl.0214s0304.1.p, Roisl.0053s0189.1.p, Roisl.0027s0142.1.p
N6.HOG0000316	OG0000020	n163												CARHR113350, CARHR034150, CARHR049310							Roisl.0025s0020.1.p, Roisl.0204s0053.1.p, Roisl.0066s0088.1.p, Roisl.0036s0054.1.p, Roisl.0040s0004.1.p, Roisl.0214s0552.1.p, Roisl.0194s0048.1.p
N6.HOG0000317	OG0000020	n289																			Roisl.0082s0242.1.p
N6.HOG0000318	OG0000020	n330																			Roisl.0037s0007.1.p, Roisl.0066s0087.1.p
N6.HOG0000319	OG0000020	n384												CARHR213120							Roisl.0210s2188.1.p, Roisl.0083s0053.1.p
N6.HOG0000320	OG0000020	n408																			Roisl.0037s0008.1.p, Roisl.0211s0007.1.p
N6.HOG0000321	OG0000020	n410																			Roisl.0214s0109.1.p
N6.HOG0000322	OG0000020	n433											Cg008G2915200, Cg003G0729100								Roisl.0188s0046.1.p
N6.HOG0000323	OG0000021	n177												CARHR146600							Roisl.0082s0017.1.p
N6.HOG0000324	OG0000021	n197																			Roisl.0179s0097.1.p
N6.HOG0000325	OG0000021	n201																			Roisl.0198s0008.1.p
N6.HOG0000326	OG0000021	n218																			Roisl.0023s0095.1.p, Roisl.0046s0797.1.p, Roisl.0014s0138.1.p
N6.HOG0000327	OG0000021	n220											Cg003G0793000, Cg001G0263700, Cg003G0871900, Cg005G1666000								
N6.HOG0000328	OG0000021	n263																			Roisl.0213s0355.1.p, Roisl.0006s0361.1.p, Roisl.0046s0769.1.p
N6.HOG0000329	OG0000021	n318																			Roisl.0066s0388.1.p
N6.HOG0000330	OG0000021	n342																			Roisl.0032s0086.1.p, Roisl.0005s0191.1.p, Roisl.0214s0300.1.p, Roisl.0072s0013.1.p, Roisl.0185s0094.1.p, Roisl.0188s0063.1.p, Roisl.0011s0031.1.p, Roisl.0191s0373.1.p
N6.HOG0000331	OG0000021	n365											Cg006G1912000, Cg004G1333000								Roisl.0014s0139.1.p
N6.HOG0000332	OG0000021	n401																			Roisl.0066s0257.1.p
N6.HOG0000333	OG0000022	n2											Cg001G0134600	CARHR234420							Roisl.0022s0346.1.p
N6.HOG0000334	OG0000022	n18												CARHR196550							Roisl.0210s1365.1.p
N6.HOG0000335	OG0000022	n51												CARHR048190							Roisl.0008s0015.1.p, Roisl.0008s0011.1.p, Roisl.0010s0096.1.p, Roisl.0010s0089.1.p, Roisl.0010s0086.1.p
N6.HOG0000336	OG0000022	n79												CARHR051050, CARHR048810							Roisl.0010s0095.1.p
N6.HOG0000337	OG0000022	n93												CARHR047980							Roisl.0010s0161.1.p
N6.HOG0000338	OG0000022	n94											Cg007G2277400	CARHR049170							Roisl.0010s0065.1.p
N6.HOG0000339	OG0000022	n127												CARHR048480, CARHR048800							Roisl.0010s0092.1.p
N6.HOG0000340	OG0000022	n141												CARHR048840							Roisl.0010s0088.1.p
N6.HOG0000341	OG0000022	n148												CARHR055270							
N6.HOG0000342	OG0000022	n154											Cg007G2272800, Cg007G2270400, Cg007G2272900, Cg007G2273000	CARHR048440, CARHR047970							Roisl.0008s0013.1.p
N6.HOG0000343	OG0000022	n182												CARHR048820							Roisl.0008s0014.1.p
N6.HOG0000344	OG0000022	n183												CARHR051020, CARHR048770							Roisl.0010s0121.1.p
N6.HOG0000345	OG0000022	n203												CARHR045470, CARHR051030							
N6.HOG0000346	OG0000022	n207																			Roisl.0028s0598.1.p
N6.HOG0000347	OG0000022	n212												CARHR049120							Roisl.0010s0069.1.p
N6.HOG0000348	OG0000022	n223																			Roisl.0021s0368.1.p
N6.HOG0000349	OG0000022	n237												CARHR013000							Roisl.0021s0361.1.p
N6.HOG0000350	OG0000022	n331												CARHR012910							Roisl.0021s0350.1.p
N6.HOG0000351	OG0000022	n336																			Roisl.0091s0926.1.p
N6.HOG0000352	OG0000022	n347											Cg007G2258400	CARHR046360							Roisl.0050s0030.1.p
N6.HOG0000353	OG0000022	n357												CARHR046370							Roisl.0050s0031.1.p
N6.HOG0000354	OG0000022	n369											Cg001G0385000	CARHR213210							Roisl.0009s0109.1.p
N6.HOG0000355	OG0000022	n386											Cg004G1232100	CARHR091960							Roisl.0074s0275.1.p
N6.HOG0000356	OG0000023	n26											Cg003G0814800, Cg002G0614300								
N6.HOG0000357	OG0000023	n31											Cg003G0880200								
N6.HOG0000358	OG0000023	n35											Cg007G2371000								
N6.HOG0000359	OG0000023	n102											Cg003G0882200								
N6.HOG0000360	OG0000023	n106											Cg006G1902200								
N6.HOG0000361	OG0000023	n152											Cg003G1048300, Cg006G1990600, Cg003G0860500, Cg007G2541200, Cg014G3040300								
N6.HOG0000362	OG0000023	n340											Cg001G0296000								
N6.HOG0000363	OG0000023	n382											Cg006G2067800								
N6.HOG0000364	OG0000024	n3																			Roisl.0015s0178.1.p
N6.HOG0000365	OG0000024	n46												CARHR030400							
N6.HOG0000366	OG0000024	n59												CARHR030450							
N6.HOG0000367	OG0000024	n71												CARHR030420							
N6.HOG0000368	OG0000024	n82												CARHR031230, CARHR030890							
N6.HOG0000369	OG0000024	n86												CARHR126510, CARHR030870							
N6.HOG0000370	OG0000024	n92												CARHR116780							
N6.HOG0000371	OG0000024	n174											Cg006G1959100, Cg006G1958900, Cg006G1959600, Cg006G1959000, Cg006G1959800, Cg006G1959300								
N6.HOG0000372	OG0000024	n201												CARHR174240							
N6.HOG0000373	OG0000024	n206																			Roisl.0066s0178.1.p
N6.HOG0000374	OG0000024	n242																			Roisl.0213s0369.1.p
N6.HOG0000375	OG0000024	n246												CARHR113190							Roisl.0213s0506.1.p
N6.HOG0000376	OG0000024	n264											Cg001G0380300	CARHR213730							
N6.HOG0000377	OG0000024	n271												CARHR112760							Roisl.0204s0165.1.p, Roisl.0204s0164.1.p
N6.HOG0000378	OG0000024	n276												CARHR031540							Roisl.0213s0508.1.p, Roisl.0213s0507.1.p
N6.HOG0000379	OG0000024	n281											Cg002G0647900								
N6.HOG0000380	OG0000024	n306											Cg006G1963900, Cg006G1963800	CARHR062310							Roisl.0213s0365.1.p, Roisl.0213s0382.1.p, Roisl.0213s0370.1.p, Roisl.0213s0366.1.p
N6.HOG0000381	OG0000024	n317																			Roisl.0213s0367.1.p
N6.HOG0000382	OG0000024	n333											Cg002G0447000, Cg002G0448700								
N6.HOG0000383	OG0000024	n366												CARHR168020							Roisl.0026s0117.1.p
N6.HOG0000384	OG0000024	n367												CARHR167830							Roisl.0026s0135.1.p
N6.HOG0000385	OG0000024	n378												CARHR148710							Roisl.0011s0535.1.p
N6.HOG0000386	OG0000024	n379												CARHR030440							Roisl.0011s0534.1.p
N6.HOG0000387	OG0000024	n380												CARHR030410, CARHR045190							Roisl.0006s0183.1.p
N6.HOG0000388	OG0000025	n77											Cg007G2444400								Roisl.0002s0230.1.p, Roisl.0062s0001.1.p, Roisl.0020s0076.1.p
N6.HOG0000389	OG0000025	n91												CARHR288360							
N6.HOG0000390	OG0000025	n223											Cg005G1690200, Cg004G1264500								Roisl.0213s0858.1.p, Roisl.0022s0006.1.p
N6.HOG0000391	OG0000026	n379																			Roisl.0213s0871.1.p
N6.HOG0000392	OG0000027	n17											Cg003G0758800	CARHR264010, CARHR255080							Roisl.0213s0580.1.p
N6.HOG0000393	OG0000027	n25												CARHR255070							Roisl.0213s0582.1.p
N6.HOG0000394	OG0000027	n37												CARHR255050							
N6.HOG0000395	OG0000027	n42											Cg003G0758500	CARHR255040							
N6.HOG0000396	OG0000027	n57																			Roisl.0213s0584.1.p
N6.HOG0000397	OG0000027	n59											Cg003G0758700								Roisl.0213s0585.1.p, Roisl.0213s0581.1.p
N6.HOG0000398	OG0000027	n70												CARHR255010							Roisl.0213s0590.1.p
N6.HOG0000399	OG0000027	n74												CARHR263990, CARHR255060							
N6.HOG0000400	OG0000027	n76												CARHR254990							Roisl.0213s0588.1.p, Roisl.0213s0583.1.p
N6.HOG0000401	OG0000027	n89											Cg001G0170600	CARHR057450							Roisl.0008s0130.1.p
N6.HOG0000402	OG0000027	n103												CARHR230660							Roisl.0008s0132.1.p
N6.HOG0000403	OG0000027	n111												CARHR230630							
N6.HOG0000404	OG0000027	n117												CARHR230470, CARHR230480							Roisl.0184s0130.1.p
N6.HOG0000405	OG0000027	n125												CARHR230460							
N6.HOG0000406	OG0000027	n127												CARHR230450							
N6.HOG0000407	OG0000027	n130																			Roisl.0008s0071.1.p
N6.HOG0000408	OG0000027	n136											Cg003G0758900								
N6.HOG0000409	OG0000027	n156												CARHR230510							
N6.HOG0000410	OG0000027	n176											Cg001G0171100	CARHR230500							Roisl.0184s0126.1.p
N6.HOG0000411	OG0000027	n192																			Roisl.0184s0128.1.p, Roisl.0184s0127.1.p
N6.HOG0000412	OG0000027	n203																			Roisl.0184s0129.1.p
N6.HOG0000413	OG0000027	n208											Cg001G0171400	CARHR230410							Roisl.0008s0080.1.p
N6.HOG0000414	OG0000027	n223											Cg001G0172400								Roisl.0214s0896.1.p
N6.HOG0000415	OG0000027	n232												CARHR230400, CARHR230390							Roisl.0008s0079.1.p
N6.HOG0000416	OG0000027	n247											Cg003G0757800	CARHR254870							
N6.HOG0000417	OG0000027	n262												CARHR254910, CARHR254920							
N6.HOG0000418	OG0000027	n270												CARHR254880							
N6.HOG0000419	OG0000027	n281												CARHR230560, CARHR254930, CARHR254960							
N6.HOG0000420	OG0000027	n289											Cg001G0171900	CARHR230300							Roisl.0008s0069.1.p
N6.HOG0000421	OG0000027	n328												CARHR230280, CARHR230310							Roisl.0008s0070.1.p
N6.HOG0000422	OG0000027	n331												CARHR055330							Roisl.0008s0076.1.p
N6.HOG0000423	OG0000027	n338												CARHR230350							
N6.HOG0000424	OG0000027	n349												CARHR230440							
N6.HOG0000425	OG0000027	n360												CARHR230330, CARHR230640							
N6.HOG0000426	OG0000027	n366																			Roisl.0012s0193.1.p
N6.HOG0000427	OG0000027	n368											Cg001G0171600								Roisl.0008s0072.1.p
N6.HOG0000428	OG0000027	n372												CARHR230580							
N6.HOG0000429	OG0000028	n7												CARHR242960							
N6.HOG0000430	OG0000028	n8												CARHR104940							
N6.HOG0000431	OG0000028	n9												CARHR028790							
N6.HOG0000432	OG0000028	n19											Cg003G0981300	CARHR285330							Roisl.0080s0376.1.p
N6.HOG0000433	OG0000028	n34																			Roisl.0075s0120.1.p, Roisl.0001s0071.1.p, Roisl.0075s0080.1.p
N6.HOG0000434	OG0000028	n49												CARHR220000							Roisl.0075s0121.1.p
N6.HOG0000435	OG0000028	n53												CARHR100780							
N6.HOG0000436	OG0000028	n85												CARHR030090							
N6.HOG0000437	OG0000028	n91												CARHR289310							Roisl.0210s1185.1.p
N6.HOG0000438	OG0000028	n96												CARHR242640, CARHR242590							Roisl.0001s0017.1.p, Roisl.0001s0010.1.p
N6.HOG0000439	OG0000028	n104												CARHR030080							
N6.HOG0000440	OG0000028	n118												CARHR269260							Roisl.0080s0746.1.p, Roisl.0080s0747.1.p
N6.HOG0000441	OG0000028	n126												CARHR269250							
N6.HOG0000442	OG0000028	n134												CARHR268630							
N6.HOG0000443	OG0000028	n147												CARHR289300							
N6.HOG0000444	OG0000028	n152												CARHR267520							
N6.HOG0000445	OG0000028	n159												CARHR267660							
N6.HOG0000446	OG0000028	n211												CARHR267690							Roisl.0052s0006.1.p, Roisl.0052s0007.1.p
N6.HOG0000447	OG0000028	n220																			Roisl.0053s0335.1.p
N6.HOG0000448	OG0000028	n237											Cg007G2581000	CARHR242050							Roisl.0008s0342.1.p
N6.HOG0000449	OG0000028	n249												CARHR244240							
N6.HOG0000450	OG0000028	n283												CARHR242060							Roisl.0001s0209.1.p
N6.HOG0000451	OG0000028	n285																			Roisl.0053s0333.1.p
N6.HOG0000452	OG0000028	n290																			Roisl.0053s0334.1.p
N6.HOG0000453	OG0000028	n296											Cg006G2183100								Roisl.0091s1124.1.p
N6.HOG0000454	OG0000028	n302																			Roisl.0053s0416.1.p, Roisl.0053s0421.1.p, Roisl.0214s0405.1.p
N6.HOG0000455	OG0000028	n305											Cg003G0941300	CARHR028780, CARHR203520							
N6.HOG0000456	OG0000028	n319												CARHR281120, CARHR030060, CARHR267830							Roisl.0024s0660.1.p
N6.HOG0000457	OG0000028	n340												CARHR267840							
N6.HOG0000458	OG0000028	n348												CARHR267700							
N6.HOG0000459	OG0000029	n120											Cg007G2405400, Cg007G2364600								Roisl.0208s0029.1.p
N6.HOG0000460	OG0000029	n125											Cg001G0384100								
N6.HOG0000461	OG0000029	n249												CARHR056480, CARHR153130							Roisl.0046s0705.1.p
N6.HOG0000462	OG0000029	n321																			Roisl.0082s0611.1.p
N6.HOG0000463	OG0000029	n334												CARHR116610, CARHR153140							Roisl.0210s0592.1.p, Roisl.0046s0704.1.p
N6.HOG0000464	OG0000030	n17											Cg004G1270000								Roisl.0115s0348.1.p, Roisl.0115s0350.1.p, Roisl.0115s0351.1.p
