HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N17.HOG0000324	OG0000007	n567								XP_033142256.1, XP_033131850.1, XP_033132443.1, XP_033141204.1, XP_033141185.1, XP_033143314.1, XP_033128723.1											
N17.HOG0000325	OG0000007	n609							XP_013594930.1												
N17.HOG0000326	OG0000007	n612								XP_033136688.1, XP_033147435.1, XP_009108642.2, XP_018512011.2											
N17.HOG0000327	OG0000007	n636							XP_013608328.1												
N17.HOG0000328	OG0000008	n3								XP_033145381.1											
N17.HOG0000329	OG0000008	n12							XP_013594703.1, XP_013583429.1												
N17.HOG0000330	OG0000008	n16							XP_013639167.1, XP_013615146.1, XP_013612199.1	XP_033147955.1											
N17.HOG0000331	OG0000008	n24							XP_013633438.1												
N17.HOG0000332	OG0000008	n54							XP_013617727.1, XP_013601202.1, XP_013624229.1, XP_013607910.1												
N17.HOG0000333	OG0000008	n63							XP_013601357.1												
N17.HOG0000334	OG0000008	n74							XP_013629664.1												
N17.HOG0000335	OG0000008	n129								XP_033147295.1											
N17.HOG0000336	OG0000008	n131								XP_033148559.1											
N17.HOG0000337	OG0000008	n134							XP_013617143.1	XP_033129403.1, XP_033143620.1											
N17.HOG0000338	OG0000008	n136							XP_013633025.1	XP_033138365.1											
N17.HOG0000339	OG0000008	n146							XP_013639786.1												
N17.HOG0000340	OG0000008	n153							XP_013601568.1												
N17.HOG0000341	OG0000008	n172							XP_013614821.1	XP_033145226.1											
N17.HOG0000342	OG0000008	n233							XP_013608259.1	XP_033139890.1, XP_033129084.1, XP_033145197.1											
N17.HOG0000343	OG0000008	n239							XP_013584735.1	XP_018513989.2											
N17.HOG0000344	OG0000008	n247								XP_033129879.1											
N17.HOG0000345	OG0000008	n253								XP_033140569.1, XP_033140184.1											
N17.HOG0000346	OG0000008	n328							XP_013639623.1, XP_013639271.1												
N17.HOG0000347	OG0000008	n398							XP_013624474.1	XP_033142381.1											
N17.HOG0000348	OG0000008	n410								XP_033131033.1, XP_033133054.1, XP_033128088.1, XP_033137451.1											
N17.HOG0000349	OG0000008	n416								XP_033139686.1, XP_033140769.1											
N17.HOG0000350	OG0000008	n446							XP_013617960.1												
N17.HOG0000351	OG0000008	n447							XP_013589518.1												
N17.HOG0000352	OG0000008	n449							XP_013616794.1												
N17.HOG0000353	OG0000008	n453							XP_013615301.1	XP_033143622.1											
N17.HOG0000354	OG0000008	n455							XP_013615258.1												
N17.HOG0000355	OG0000008	n463							XP_013624621.1, XP_013639785.1												
N17.HOG0000356	OG0000008	n476							XP_013583252.1												
N17.HOG0000357	OG0000008	n484							XP_013601615.1	XP_009115858.3											
N17.HOG0000358	OG0000008	n525							XP_013615550.1	XP_033131438.1											
N17.HOG0000359	OG0000008	n534								XP_033138353.1											
N17.HOG0000360	OG0000008	n550							XP_013624694.1	XP_033131793.1											
N17.HOG0000361	OG0000008	n554							XP_013632335.1	XP_033131838.1											
N17.HOG0000362	OG0000009	n7								XP_033139461.1											
N17.HOG0000363	OG0000009	n28							XP_013616938.1	XP_009142536.1, XP_009111228.2											
N17.HOG0000364	OG0000009	n38							XP_013608210.1	XP_033141077.1											
N17.HOG0000365	OG0000009	n47							XP_013635062.1, XP_013639201.1, XP_013608026.1												
N17.HOG0000366	OG0000009	n75								XP_033143163.1											
N17.HOG0000367	OG0000009	n120							XP_013633213.1												
N17.HOG0000368	OG0000009	n135							XP_013595203.1												
N17.HOG0000369	OG0000009	n136							XP_013633175.1												
N17.HOG0000370	OG0000009	n183								XP_033141066.1											
N17.HOG0000371	OG0000009	n187							XP_013617184.1	XP_033146099.1, XP_009137100.1											
N17.HOG0000372	OG0000009	n189							XP_013595190.1	XP_018515469.2											
N17.HOG0000373	OG0000009	n192							XP_013633205.1												
N17.HOG0000374	OG0000009	n209								XP_009117682.2											
N17.HOG0000375	OG0000009	n235							XP_013623891.1												
N17.HOG0000376	OG0000009	n237								XP_009112590.1											
N17.HOG0000377	OG0000009	n242							XP_013589709.1, XP_013624846.1, XP_013607693.1, XP_013607455.1												
N17.HOG0000378	OG0000009	n248							XP_013600965.1	XP_018510720.2											
N17.HOG0000379	OG0000009	n251							XP_013623859.1	XP_009148188.2											
N17.HOG0000380	OG0000009	n254							XP_013613667.1, XP_013617039.1, XP_013616732.1	XP_009105597.2, XP_033130816.1											
N17.HOG0000381	OG0000009	n259							XP_013608471.1	XP_009140970.1											
N17.HOG0000382	OG0000009	n261							XP_013594815.1												
N17.HOG0000383	OG0000009	n272							XP_013624783.1, XP_013639114.1, XP_013588892.1, XP_013595202.1	XP_033134456.1											
N17.HOG0000384	OG0000009	n277								XP_033146265.1											
N17.HOG0000385	OG0000009	n278							XP_013617786.1												
N17.HOG0000386	OG0000009	n282							XP_013613616.1												
N17.HOG0000387	OG0000009	n297							XP_013614431.1	XP_033128715.1, XP_018515150.1											
N17.HOG0000388	OG0000009	n321							XP_013608016.1	XP_009107743.1											
N17.HOG0000389	OG0000009	n332							XP_013633379.1, XP_013607967.1	XP_009127063.3											
N17.HOG0000390	OG0000009	n335							XP_013623976.1												
N17.HOG0000391	OG0000009	n337							XP_013632569.1	XP_033131915.1											
N17.HOG0000392	OG0000009	n340							XP_013589538.1, XP_013624124.1	XP_009135908.2											
N17.HOG0000393	OG0000009	n344							XP_013601475.1, XP_013601681.1	XP_033138834.1, XP_009121250.1, XP_033145276.1											
N17.HOG0000394	OG0000009	n349							XP_013588939.1, XP_013624310.1, XP_013601424.1	XP_033128722.1											
N17.HOG0000395	OG0000009	n356							XP_013625016.1	XP_033141202.1											
N17.HOG0000396	OG0000009	n361							XP_013608517.1	XP_009102787.1											
N17.HOG0000397	OG0000009	n366							XP_013601013.1	XP_033131910.1											
N17.HOG0000398	OG0000009	n373							XP_013583375.1												
N17.HOG0000399	OG0000009	n374							XP_013624886.1												
N17.HOG0000400	OG0000009	n391							XP_013614191.1												
N17.HOG0000401	OG0000009	n392							XP_013589362.1, XP_013607452.1												
N17.HOG0000402	OG0000009	n395							XP_013627264.1	XP_033139816.1											
N17.HOG0000403	OG0000009	n428							XP_013633284.1	XP_009117702.1, XP_009147334.1											
N17.HOG0000404	OG0000009	n433							XP_013589640.1, XP_013617979.1, XP_013608540.1, XP_013595158.1	XP_009135550.2, XP_033134013.1											
N17.HOG0000405	OG0000009	n439							XP_013589654.1	XP_009113005.2											
N17.HOG0000406	OG0000009	n440							XP_013601782.1, XP_013588992.1	XP_033131870.1, XP_009102722.2											
N17.HOG0000407	OG0000009	n443							XP_013633488.1	XP_009129720.1, XP_009124848.1, XP_009140864.1, XP_009139318.2, XP_018509100.1, XP_009146774.1											
N17.HOG0000408	OG0000009	n495							XP_013616789.1, XP_013617492.1, XP_013624812.1	XP_009109961.2											
N17.HOG0000409	OG0000009	n498							XP_013607654.1	XP_033148561.1, XP_009139324.1											
N17.HOG0000410	OG0000009	n500							XP_013615193.1, XP_013583289.1												
N17.HOG0000411	OG0000009	n501							XP_013617990.1, XP_013633184.1												
N17.HOG0000412	OG0000009	n519							XP_013639216.1	XP_009139341.2											
N17.HOG0000413	OG0000009	n526								XP_009103764.1											
N17.HOG0000414	OG0000009	n527							XP_013589238.1	XP_009152173.2											
N17.HOG0000415	OG0000009	n530							XP_013589005.1, XP_013608331.1	XP_009117699.2											
N17.HOG0000416	OG0000009	n533							XP_013595149.1, XP_013639361.1, XP_013601764.1	XP_033144437.1											
N17.HOG0000417	OG0000009	n548								XP_009103820.1											
N17.HOG0000418	OG0000009	n549								XP_018512871.2, XP_033143266.1											
N17.HOG0000419	OG0000009	n575							XP_013616754.1	XP_009142128.2											
N17.HOG0000420	OG0000009	n576							XP_013615524.1	XP_009147176.2, XP_009152175.2, XP_018513613.1											
N17.HOG0000421	OG0000011	n2							XP_013617429.1												
N17.HOG0000422	OG0000011	n36								XP_033140208.1, XP_033129445.1, XP_033136844.1											
N17.HOG0000423	OG0000011	n39							XP_013586656.1	XP_033130854.1											
N17.HOG0000424	OG0000011	n40							XP_013616817.1	XP_033144009.1											
N17.HOG0000425	OG0000011	n44							XP_013639582.1	XP_033128807.1											
N17.HOG0000426	OG0000011	n65							XP_013627832.1	XP_018509279.1											
N17.HOG0000427	OG0000011	n66							XP_013615711.1	XP_033141867.1											
N17.HOG0000428	OG0000011	n76							XP_013591119.1	XP_018511928.1											
N17.HOG0000429	OG0000011	n92							XP_013619335.1												
N17.HOG0000430	OG0000011	n94								XP_033144010.1											
N17.HOG0000431	OG0000011	n130							XP_013596669.1, XP_013607541.1, XP_013607552.1	XP_033135200.1, XP_033139375.1											
N17.HOG0000432	OG0000011	n136							XP_013608199.1												
N17.HOG0000433	OG0000011	n222							XP_013594896.1	XP_009124475.1, XP_009117181.1, XP_018509802.2, XP_033148528.1											
N17.HOG0000434	OG0000011	n228								XP_033144190.1											
N17.HOG0000435	OG0000011	n236							XP_013607551.1	XP_033139088.1, XP_033131994.1, XP_033139376.1											
N17.HOG0000436	OG0000011	n277								XP_033143559.1											
N17.HOG0000437	OG0000011	n278								XP_033143864.1											
N17.HOG0000438	OG0000011	n279							XP_013594913.1, XP_013639515.1	XP_033136826.1											
N17.HOG0000439	OG0000011	n282							XP_013624987.1	XP_033128834.1, XP_033130890.1											
N17.HOG0000440	OG0000011	n286							XP_013615397.1												
N17.HOG0000441	OG0000011	n352							XP_013610312.1	XP_033143497.1, XP_033129499.1, XP_018513221.2											
N17.HOG0000442	OG0000011	n358							XP_013624126.1	XP_033148218.1											
N17.HOG0000443	OG0000011	n360							XP_013624406.1												
N17.HOG0000444	OG0000011	n363							XP_013608203.1	XP_018514420.1											
N17.HOG0000445	OG0000011	n404							XP_013615036.1	XP_009138607.1, XP_033134171.1											
N17.HOG0000446	OG0000011	n406							XP_013632920.1, XP_013617587.1, XP_013633062.1	XP_018511598.1, XP_009144754.1											
N17.HOG0000447	OG0000011	n420								XP_009121335.1											
N17.HOG0000448	OG0000011	n449							XP_013590672.1, XP_013612034.1												
N17.HOG0000449	OG0000011	n453							XP_013594587.1												
N17.HOG0000450	OG0000011	n458								XP_009152174.1											
N17.HOG0000451	OG0000011	n464								XP_033146667.1											
N17.HOG0000452	OG0000011	n484								XP_033143848.1, XP_033134783.1											
N17.HOG0000453	OG0000011	n486								XP_033132530.1											
N17.HOG0000454	OG0000011	n514							XP_013589498.1	XP_033131097.1											
N17.HOG0000455	OG0000011	n516							XP_013632628.1, XP_013633248.1	XP_033133861.1, XP_018512770.1											
N17.HOG0000456	OG0000011	n520								XP_033128536.1											
N17.HOG0000457	OG0000011	n545							XP_013601270.1	XP_033134218.1											
N17.HOG0000458	OG0000011	n546							XP_013633251.1	XP_033140102.1											
N17.HOG0000459	OG0000011	n547								XP_018515142.1, XP_033129402.1											
N17.HOG0000460	OG0000012	n17							XP_013601212.1												
N17.HOG0000461	OG0000012	n32							XP_013613562.1												
N17.HOG0000462	OG0000012	n43							XP_013626733.1	XP_009107541.1											
N17.HOG0000463	OG0000012	n45							XP_013624299.1, XP_013624561.1	XP_033131678.1											
N17.HOG0000464	OG0000012	n49							XP_013634210.1												
N17.HOG0000465	OG0000012	n55							XP_013594779.1, XP_013607542.1, XP_013608275.1												
N17.HOG0000466	OG0000012	n58							XP_013589468.1, XP_013632839.1, XP_013617712.1, XP_013632406.1, XP_013624874.1, XP_013601001.1, XP_013624747.1, XP_013601114.1, XP_013607586.1, XP_013589385.1, XP_013607529.1, XP_013600651.1, XP_013616890.1, XP_013623900.1, XP_013589412.1, XP_013594746.1	XP_033147573.1											
N17.HOG0000467	OG0000012	n76							XP_013616772.1, XP_013608363.1												
N17.HOG0000468	OG0000012	n84							XP_013608342.1, XP_013601794.1, XP_013624259.1												
N17.HOG0000469	OG0000012	n88							XP_013632501.1, XP_013583330.1, XP_013607785.1, XP_013617815.1												
N17.HOG0000470	OG0000012	n94							XP_013614616.1, XP_013589476.1	XP_033137992.1											
N17.HOG0000471	OG0000012	n96							XP_013624721.1, XP_013594775.1, XP_013639344.1, XP_013633221.1												
N17.HOG0000472	OG0000012	n100							XP_013589682.1												
N17.HOG0000473	OG0000012	n101							XP_013601622.1, XP_013607812.1, XP_013607760.1, XP_013607871.1, XP_013601396.1	XP_033145249.1											
N17.HOG0000474	OG0000012	n106							XP_013617062.1, XP_013601516.1, XP_013639230.1												
N17.HOG0000475	OG0000012	n108							XP_013624899.1, XP_013615219.1, XP_013589030.1, XP_013624901.1, XP_013624711.1, XP_013601366.1, XP_013617850.1, XP_013632873.1, XP_013617433.1, XP_013614555.1, XP_013595035.1, XP_013608334.1, XP_013632509.1, XP_013632737.1, XP_013595071.1, XP_013594774.1	XP_009133163.1											
N17.HOG0000476	OG0000012	n144								XP_033136153.1, XP_033143315.1											
N17.HOG0000477	OG0000012	n150							XP_013625577.1, XP_013589568.1, XP_013589219.1, XP_013594946.1	XP_018515508.1											
N17.HOG0000478	OG0000012	n158							XP_013617311.1	XP_033148485.1, XP_033129464.1, XP_033142991.1											
N17.HOG0000479	OG0000012	n162							XP_013633380.1, XP_013617905.1, XP_013633195.1, XP_013589495.1, XP_013624371.1, XP_013589324.1, XP_013594626.1, XP_013616810.1, XP_013601384.1, XP_013607609.1, XP_013624196.1, XP_013624162.1, XP_013624137.1, XP_013639852.1, XP_013589446.1, XP_013615322.1, XP_013624918.1, XP_013639160.1	XP_033143244.1											
N17.HOG0000480	OG0000012	n180							XP_013601474.1, XP_013594401.1, XP_013617958.1, XP_013616931.1, XP_013608215.1	XP_018512230.2, XP_033145320.1											
N17.HOG0000481	OG0000012	n186							XP_013617313.1, XP_013639496.1, XP_013607597.1, XP_013633158.1, XP_013589431.1, XP_013601007.1, XP_013633295.1, XP_013624353.1, XP_013607750.1, XP_013632893.1	XP_009130444.2											
N17.HOG0000482	OG0000012	n200							XP_013624149.1, XP_013608386.1, XP_013608475.1												
N17.HOG0000483	OG0000012	n203							XP_013583261.1, XP_013629270.1, XP_013583255.1, XP_013608429.1												
N17.HOG0000484	OG0000012	n207							XP_013617667.1												
N17.HOG0000485	OG0000012	n224							XP_013600999.1, XP_013624439.1	XP_009139681.1											
N17.HOG0000486	OG0000012	n239							XP_013608304.1												
N17.HOG0000487	OG0000012	n247							XP_013614778.1, XP_013588899.1, XP_013601161.1, XP_013607652.1, XP_013624688.1, XP_013614655.1	XP_033132935.1											
N17.HOG0000488	OG0000012	n253							XP_013589438.1, XP_013601311.1, XP_013594004.1, XP_013639324.1, XP_013594716.1, XP_013608513.1, XP_013589531.1, XP_013623942.1, XP_013601548.1, XP_013633347.1, XP_013633008.1, XP_013623653.1, XP_013616871.1, XP_013633036.1, XP_013594810.1, XP_013607496.1	XP_018512892.1											
N17.HOG0000489	OG0000012	n269							XP_013594605.1, XP_013624714.1, XP_013601355.1, XP_013583467.1, XP_013624002.1, XP_013624342.1, XP_013583393.1	XP_033145505.1											
N17.HOG0000490	OG0000012	n276							XP_013594658.1, XP_013624746.1, XP_013623738.1, XP_013614361.1, XP_013589530.1, XP_013617310.1, XP_013632383.1, XP_013601077.1, XP_013601337.1, XP_013624535.1												
N17.HOG0000491	OG0000012	n296							XP_013614480.1												
N17.HOG0000492	OG0000012	n424							XP_013639372.1, XP_013624793.1, XP_013613506.1, XP_013623455.1, XP_013626439.1, XP_013611088.1, XP_013612972.1, XP_013594278.1, XP_013608173.1, XP_013617074.1, XP_013632853.1, XP_013632664.1, XP_013583440.1, XP_013608356.1	XP_033134396.1											
N17.HOG0000493	OG0000012	n438							XP_013594808.1, XP_013632621.1, XP_013624069.1, XP_013589134.1, XP_013617725.1, XP_013617879.1, XP_013632620.1, XP_013589147.1, XP_013594932.1, XP_013607434.1, XP_013632771.1, XP_013632776.1, XP_013633419.1, XP_013584775.1, XP_013608370.1, XP_013589462.1, XP_013631748.1, XP_013601625.1, XP_013624348.1, XP_013639143.1, XP_013608057.1, XP_013624389.1, XP_013617337.1, XP_013623757.1, XP_013617763.1, XP_013632469.1, XP_013617104.1, XP_013624952.1	XP_009140434.1, XP_009124217.1											
N17.HOG0000494	OG0000012	n513							XP_013633088.1, XP_013616799.1, XP_013617880.1, XP_013594971.1, XP_013639268.1	XP_033131635.1											
N17.HOG0000495	OG0000012	n525							XP_013633385.1, XP_013595041.1, XP_013589318.1												
N17.HOG0000496	OG0000012	n529							XP_013601728.1, XP_013626826.1, XP_013607511.1, XP_013607859.1												
N17.HOG0000497	OG0000012	n539							XP_013632980.1, XP_013617543.1, XP_013639263.1, XP_013623879.1, XP_013615145.1, XP_013632658.1, XP_013601976.1, XP_013594568.1, XP_013617695.1, XP_013607950.1, XP_013608186.1	XP_033131837.1											
N17.HOG0000498	OG0000012	n560							XP_013614955.1												
N17.HOG0000499	OG0000012	n561							XP_013595015.1, XP_013601499.1	XP_009150017.2											
