HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N10.HOG0000300	OG0000011	n194									XP_010445771.1, XP_010490065.1, XP_010462557.1, XP_010445515.1, XP_010431263.1, XP_010473749.1, XP_010424194.1, XP_010501437.1, XP_010462846.1, XP_010468134.1, XP_010477411.1, XP_010445496.1, XP_010424758.1, XP_019099681.1, XP_019084322.1, XP_010518648.2, XP_019099759.1, XP_010456625.1, XP_010490157.1, XP_010501841.1, XP_019087442.1, XP_010424815.1	XP_023633409.1, XP_023641370.1									
N10.HOG0000301	OG0000011	n245									XP_010496928.1, XP_010501572.1										
N10.HOG0000302	OG0000011	n255									XP_019084218.1, XP_010497051.1, XP_010496929.1, XP_010456825.1, XP_010496981.1, XP_010480376.1, XP_010451291.1										
N10.HOG0000303	OG0000011	n298									XP_019087271.1										
N10.HOG0000304	OG0000011	n310									XP_010424212.1	XP_023636996.1									
N10.HOG0000305	OG0000011	n312									XP_010504520.2	XP_023635713.1, XP_023636144.1									
N10.HOG0000306	OG0000011	n318									XP_010502002.1, XP_010489152.1	XP_023636084.1									
N10.HOG0000307	OG0000011	n322									XP_010513273.2, XP_010484802.1, XP_010484982.1, XP_010445478.1	XP_023637727.1									
N10.HOG0000308	OG0000011	n326									XP_019087287.1	XP_006305811.2, XP_023641252.1, XP_023637592.1, XP_023644258.1									
N10.HOG0000309	OG0000011	n336									XP_010436576.1	XP_023643301.1, XP_023638031.1									
N10.HOG0000310	OG0000011	n428									XP_010451589.1, XP_019094549.1, XP_010496057.1, XP_010495781.2, XP_010501777.1										
N10.HOG0000311	OG0000011	n439									XP_010436526.1, XP_019087679.1, XP_010431020.1										
N10.HOG0000312	OG0000011	n442									XP_010441447.2, XP_010461380.2, XP_010472684.2, XP_010489801.1, XP_019082513.1, XP_019090446.1										
N10.HOG0000313	OG0000011	n458									XP_010463347.1, XP_010436569.1, XP_010445159.1, XP_010463024.1										
N10.HOG0000314	OG0000011	n464									XP_019090975.1										
N10.HOG0000315	OG0000011	n468									XP_019082656.1, XP_010424386.1, XP_010463179.1	XP_006298993.2, XP_023637233.1									
N10.HOG0000316	OG0000011	n491										XP_023641182.1									
N10.HOG0000317	OG0000011	n494									XP_010453170.1, XP_010497231.1	XP_006288329.2									
N10.HOG0000318	OG0000011	n503									XP_019086294.1, XP_019087453.1, XP_010471647.1										
N10.HOG0000319	OG0000011	n528									XP_010485259.1										
N10.HOG0000320	OG0000011	n529									XP_010412777.1										
N10.HOG0000321	OG0000011	n532										XP_023638956.1									
N10.HOG0000322	OG0000012	n7										XP_023644370.1, XP_023634858.1, XP_023636049.1									
N10.HOG0000323	OG0000012	n13									XP_010420789.1										
N10.HOG0000324	OG0000012	n17									XP_010464671.1, XP_010500083.1, XP_010517357.1, XP_010446274.1, XP_010474320.1, XP_010418947.1, XP_010451621.1, XP_010436204.1, XP_010445208.1, XP_010463434.1										
N10.HOG0000325	OG0000012	n402									XP_010456918.1, XP_010489976.1, XP_019087426.1, XP_019097606.1, XP_010507182.1, XP_019094134.1, XP_010473919.1, XP_010462803.1, XP_019100981.1, XP_010513730.1										
N10.HOG0000326	OG0000012	n415									XP_010467672.1										
N10.HOG0000327	OG0000012	n493										XP_023640438.1									
N10.HOG0000328	OG0000012	n495										XP_023633714.1									
N10.HOG0000329	OG0000012	n508										XP_023636126.1									
N10.HOG0000330	OG0000012	n523										XP_023645773.1									
N10.HOG0000331	OG0000014	n139									XP_019097536.1	XP_023644214.1									
N10.HOG0000332	OG0000014	n152									XP_010418861.1										
N10.HOG0000333	OG0000014	n158									XP_010470900.1										
N10.HOG0000334	OG0000014	n168									XP_019089193.1, XP_019090108.1										
N10.HOG0000335	OG0000014	n173										XP_023639612.1									
N10.HOG0000336	OG0000014	n177									XP_019096531.1, XP_019095899.1										
N10.HOG0000337	OG0000014	n179									XP_010496850.1, XP_010507594.1										
N10.HOG0000338	OG0000014	n206									XP_019089243.1, XP_019085515.1, XP_019089188.1, XP_019085407.1										
N10.HOG0000339	OG0000014	n212									XP_019084314.1										
N10.HOG0000340	OG0000014	n432										XP_023638462.1, XP_023634279.1									
N10.HOG0000341	OG0000014	n468									XP_019090131.1										
N10.HOG0000342	OG0000014	n477									XP_010495824.1, XP_019100932.1										
N10.HOG0000343	OG0000014	n491									XP_019091121.1										
N10.HOG0000344	OG0000014	n494									XP_019086291.1										
N10.HOG0000345	OG0000014	n503									XP_019087584.1										
N10.HOG0000346	OG0000014	n509									XP_019098328.1, XP_019098389.1, XP_019096593.1, XP_019098329.1										
N10.HOG0000347	OG0000015	n17									XP_010491426.2										
N10.HOG0000348	OG0000015	n23									XP_010445386.1										
N10.HOG0000349	OG0000015	n29									XP_010424225.1, XP_010418799.1, XP_010507136.1, XP_019084362.1, XP_010430636.1, XP_019092477.1, XP_010470588.1, XP_010513588.1, XP_010495514.1, XP_010497078.1, XP_010418845.1, XP_010484947.1										
N10.HOG0000350	OG0000015	n70									XP_010412881.1, XP_010463160.1										
N10.HOG0000351	OG0000015	n117									XP_010507453.1										
N10.HOG0000352	OG0000015	n126									XP_019098184.1, XP_010412474.1	XP_023644452.1									
N10.HOG0000353	OG0000015	n193									XP_010480818.1, XP_010497195.1, XP_010456599.1										
N10.HOG0000354	OG0000015	n218									XP_010420917.1, XP_019089071.1, XP_010462823.1, XP_019101915.1, XP_010490066.1, XP_010472228.1, XP_010490468.1, XP_010445504.1, XP_010481162.1										
N10.HOG0000355	OG0000015	n236									XP_010418862.1, XP_019084456.1, XP_019090265.1, XP_010497072.1, XP_010501828.1, XP_010496259.1										
N10.HOG0000356	OG0000015	n271									XP_010451702.1, XP_010497067.1, XP_010495723.1, XP_010430713.1, XP_010424221.1, XP_010497070.1, XP_019101930.1, XP_010481012.1, XP_010513208.1	XP_023633382.1									
N10.HOG0000357	OG0000015	n309									XP_010427798.1										
N10.HOG0000358	OG0000015	n321									XP_010450099.1										
N10.HOG0000359	OG0000015	n347									XP_010445653.1										
N10.HOG0000360	OG0000015	n358									XP_019101582.1, XP_010517126.1										
N10.HOG0000361	OG0000015	n362									XP_010488852.1										
N10.HOG0000362	OG0000015	n364									XP_019089569.1										
N10.HOG0000363	OG0000015	n375									XP_010412816.1, XP_010470614.1										
N10.HOG0000364	OG0000015	n399									XP_010474544.1	XP_023638902.1									
N10.HOG0000365	OG0000015	n425										XP_023636914.1									
N10.HOG0000366	OG0000015	n436									XP_010484774.1	XP_023638085.1									
N10.HOG0000367	OG0000016	n14									XP_019085513.1										
N10.HOG0000368	OG0000016	n19									XP_010456869.1										
N10.HOG0000369	OG0000016	n56									XP_019097501.1										
N10.HOG0000370	OG0000016	n90									XP_010418804.1										
N10.HOG0000371	OG0000016	n97									XP_019087427.1										
N10.HOG0000372	OG0000016	n247										XP_023634145.1									
N10.HOG0000373	OG0000016	n252									XP_019097468.1, XP_019089192.1										
N10.HOG0000374	OG0000016	n274									XP_019101837.1										
N10.HOG0000375	OG0000016	n301									XP_019096474.1										
N10.HOG0000376	OG0000016	n321									XP_019097363.1, XP_019085865.1, XP_010469984.1, XP_010513482.1, XP_010468558.1, XP_010474070.1, XP_010513601.1, XP_019085545.1, XP_010497062.1, XP_010507110.1, XP_010451811.1, XP_019091133.1, XP_010463173.1, XP_019085455.1, XP_010495970.1, XP_019082522.1, XP_010451699.1, XP_010456761.1, XP_010430902.1, XP_019092388.1										
N10.HOG0000377	OG0000016	n350									XP_019082595.1										
N10.HOG0000378	OG0000016	n396									XP_019097509.1										
N10.HOG0000379	OG0000016	n398									XP_010424427.1										
N10.HOG0000380	OG0000016	n401									XP_010445609.1										
N10.HOG0000381	OG0000016	n402									XP_010445482.1										
N10.HOG0000382	OG0000016	n441									XP_019094511.1										
N10.HOG0000383	OG0000016	n446									XP_019096116.1, XP_019092317.1										
N10.HOG0000384	OG0000016	n451									XP_010484717.1										
N10.HOG0000385	OG0000016	n455									XP_019101859.1, XP_010412662.1, XP_010412664.1, XP_010462765.1, XP_010496096.1, XP_019089253.1, XP_019092323.1, XP_019097462.1, XP_019089247.1										
N10.HOG0000386	OG0000016	n469									XP_010463195.1										
N10.HOG0000387	OG0000017	n28									XP_010440487.1										
N10.HOG0000388	OG0000018	n49										XP_023639601.1									
N10.HOG0000389	OG0000018	n154									XP_010462935.1, XP_010474081.1	XP_023641956.1									
N10.HOG0000390	OG0000018	n197									XP_010506881.1										
N10.HOG0000391	OG0000018	n398									XP_010461832.1										
N10.HOG0000392	OG0000020	n7									XP_019087487.1, XP_010473965.2, XP_010496135.2, XP_010417447.2, XP_010506998.1, XP_010419513.2, XP_010485084.1, XP_019093393.1, XP_010490144.2, XP_010445327.2	XP_023640323.1									
N10.HOG0000393	OG0000020	n113										XP_006279199.1									
N10.HOG0000394	OG0000020	n163									XP_010513440.1, XP_019085424.1, XP_019094593.1, XP_019085440.1, XP_010495727.1, XP_019085626.1, XP_019101996.1, XP_019086627.1	XP_023644500.1, XP_023642646.1, XP_023644234.1, XP_023636041.1, XP_023633702.1, XP_023633829.1, XP_023644232.1									
N10.HOG0000395	OG0000020	n289										XP_023644230.1, XP_023638100.1, XP_023633554.1, XP_023644447.1, XP_023640322.1, XP_006301549.2, XP_023638121.1									
N10.HOG0000396	OG0000020	n330									XP_010499860.1										
N10.HOG0000397	OG0000020	n332									XP_019084688.1, XP_019086950.1, XP_019092339.1, XP_019090999.1										
N10.HOG0000398	OG0000020	n337										XP_023638851.1, XP_023638850.1									
N10.HOG0000399	OG0000020	n356										XP_006302668.2									
N10.HOG0000400	OG0000020	n433									XP_010511936.1										
N10.HOG0000401	OG0000021	n179									XP_010513446.2, XP_019086267.1, XP_010423747.1	XP_023637241.1									
N10.HOG0000402	OG0000021	n187									XP_010436809.1, XP_010424537.1, XP_010506965.1										
N10.HOG0000403	OG0000021	n194									XP_010503779.1										
N10.HOG0000404	OG0000021	n197									XP_010484789.1										
N10.HOG0000405	OG0000021	n201									XP_010431203.2, XP_019096510.1, XP_019100928.1	XP_006303531.2, XP_023644562.1, XP_023641377.1									
N10.HOG0000406	OG0000021	n222									XP_010424409.1, XP_010425747.1	XP_023638098.1									
N10.HOG0000407	OG0000021	n244									XP_019097391.1, XP_019099607.1, XP_019097512.1, XP_010426045.1, XP_010490194.1, XP_010419328.1, XP_010425255.1	XP_023633350.1									
N10.HOG0000408	OG0000021	n251									XP_010425129.1										
N10.HOG0000409	OG0000021	n283									XP_010518556.1	XP_023634149.1									
N10.HOG0000410	OG0000021	n284									XP_010456610.1	XP_023640318.1									
N10.HOG0000411	OG0000021	n286									XP_010446058.1, XP_010451363.1	XP_023634347.1, XP_023644512.1, XP_023636053.1, XP_006285455.2, XP_023638958.1									
N10.HOG0000412	OG0000021	n306									XP_010431070.1, XP_019091017.1, XP_010445717.1	XP_023645856.1									
N10.HOG0000413	OG0000021	n309									XP_010474695.1, XP_010507197.1	XP_023634319.1									
N10.HOG0000414	OG0000021	n311									XP_010484803.1, XP_010456729.1										
N10.HOG0000415	OG0000021	n318									XP_010484820.1, XP_010496602.2										
N10.HOG0000416	OG0000021	n350									XP_019091130.1, XP_010456944.1, XP_019094396.1, XP_019100756.1, XP_019092276.1, XP_019097496.1, XP_010480828.1, XP_010445495.1, XP_010412713.1	XP_023641905.1, XP_023638482.1, XP_023634354.1									
N10.HOG0000417	OG0000021	n375									XP_019091495.1	XP_023634431.1									
N10.HOG0000418	OG0000021	n382									XP_010471217.1, XP_010434877.1, XP_019088976.1, XP_010482610.1	XP_023641962.1, XP_023641378.1									
N10.HOG0000419	OG0000021	n388									XP_010445118.1, XP_019086509.1, XP_010445483.1, XP_010451671.1, XP_019096477.1, XP_010511144.1, XP_010439761.1, XP_019089680.1	XP_023637243.1, XP_023642574.1									
N10.HOG0000420	OG0000022	n2									XP_010438694.1, XP_010448208.1, XP_010433436.1	XP_006283550.1									
N10.HOG0000421	OG0000022	n18									XP_010453827.1, XP_019084725.1, XP_010492576.1	XP_023636761.1									
N10.HOG0000422	OG0000022	n38									XP_010419482.1	XP_006301297.1									
N10.HOG0000423	OG0000022	n83									XP_019082759.1										
N10.HOG0000424	OG0000022	n88									XP_019087557.1	XP_006301194.2, XP_006300860.1									
N10.HOG0000425	OG0000022	n92									XP_010473491.1, XP_010418269.1, XP_010430336.1	XP_006302102.1									
N10.HOG0000426	OG0000022	n110									XP_010430428.1, XP_010484817.1, XP_019096365.1, XP_010418422.1										
N10.HOG0000427	OG0000022	n118									XP_019093579.1, XP_010419492.2, XP_010430431.1										
N10.HOG0000428	OG0000022	n127									XP_010419464.1										
N10.HOG0000429	OG0000022	n141									XP_019082760.1, XP_019085675.1										
N10.HOG0000430	OG0000022	n157									XP_010431725.1, XP_010431724.1, XP_010419467.1, XP_010418350.1										
N10.HOG0000431	OG0000022	n168									XP_019082755.1, XP_019087757.1, XP_010419472.1, XP_010430432.1										
N10.HOG0000432	OG0000022	n203									XP_019093419.1										
N10.HOG0000433	OG0000022	n210									XP_010462675.2										
N10.HOG0000434	OG0000022	n212									XP_010474584.1, XP_019085228.1, XP_010419465.1	XP_006301814.1									
N10.HOG0000435	OG0000022	n223									XP_010501563.1										
N10.HOG0000436	OG0000022	n237									XP_010458700.1	XP_006306232.1									
N10.HOG0000437	OG0000022	n253									XP_010458689.1, XP_019090833.1, XP_019095236.1, XP_010458718.1, XP_010476232.1, XP_010456672.1	XP_006303680.2, XP_006303621.1									
N10.HOG0000438	OG0000022	n274									XP_019091381.1, XP_010476184.1, XP_010476252.1, XP_019094809.1, XP_019098970.1, XP_019090986.1, XP_010458712.1, XP_010462662.1, XP_010493846.1, XP_010494656.1	XP_006306401.2, XP_006303167.1									
N10.HOG0000439	OG0000022	n347									XP_010418533.1, XP_019085324.1	XP_023643559.1									
N10.HOG0000440	OG0000022	n357									XP_010418529.1, XP_010430597.1	XP_006302132.1									
N10.HOG0000441	OG0000022	n369									XP_010447152.1, XP_010436064.1	XP_023635463.1									
N10.HOG0000442	OG0000022	n386									XP_019096254.1, XP_010504570.1, XP_010465692.1	XP_006297483.1									
N10.HOG0000443	OG0000023	n31									XP_019090144.1										
N10.HOG0000444	OG0000023	n35									XP_019083197.1, XP_010506933.1										
N10.HOG0000445	OG0000023	n46									XP_010445979.1										
N10.HOG0000446	OG0000023	n70									XP_010422813.1										
N10.HOG0000447	OG0000023	n82									XP_010425465.1, XP_010490322.1										
N10.HOG0000448	OG0000023	n87									XP_010436664.1										
N10.HOG0000449	OG0000023	n97									XP_010419027.1										
N10.HOG0000450	OG0000023	n102									XP_010422803.1										
N10.HOG0000451	OG0000023	n117									XP_019085500.1										
N10.HOG0000452	OG0000023	n118									XP_010431149.1, XP_019092394.1										
N10.HOG0000453	OG0000023	n131									XP_010451613.1, XP_010431214.1										
N10.HOG0000454	OG0000023	n139									XP_010489845.1, XP_010473334.1, XP_010412528.1										
N10.HOG0000455	OG0000023	n148									XP_019086325.1, XP_010495686.1										
N10.HOG0000456	OG0000023	n152									XP_010419111.1, XP_010484854.1, XP_010475417.1, XP_010468248.1, XP_019097497.1, XP_010431497.1, XP_010495795.1										
N10.HOG0000457	OG0000023	n181									XP_010424360.1										
N10.HOG0000458	OG0000023	n192									XP_010490106.1										
N10.HOG0000459	OG0000023	n203									XP_019092345.1, XP_010490056.1, XP_010495372.1, XP_010512916.1										
N10.HOG0000460	OG0000023	n221									XP_010480840.1, XP_010513121.1										
N10.HOG0000461	OG0000023	n229									XP_010428239.1, XP_019091465.1, XP_010495471.1, XP_010465658.1, XP_010460988.1, XP_010448578.1, XP_010446631.1, XP_010446264.1, XP_010485326.1, XP_010424137.1, XP_019087273.1, XP_010412821.1, XP_010419935.1, XP_010507508.1, XP_019100992.1, XP_010418572.1, XP_010513529.1, XP_010431509.1, XP_010451222.1, XP_019087083.1										
N10.HOG0000462	OG0000023	n257									XP_010445644.1										
N10.HOG0000463	OG0000023	n261									XP_010495590.1										
N10.HOG0000464	OG0000023	n269									XP_010468561.1, XP_010463429.1	XP_023636242.1									
N10.HOG0000465	OG0000023	n276									XP_010451895.1										
N10.HOG0000466	OG0000023	n280									XP_010418679.1, XP_010451825.1, XP_010468629.1, XP_019082669.1										
N10.HOG0000467	OG0000023	n285									XP_010474311.1										
N10.HOG0000468	OG0000023	n288									XP_010495350.1, XP_019100920.1, XP_010513512.1										
N10.HOG0000469	OG0000023	n305									XP_010495582.1										
N10.HOG0000470	OG0000023	n309									XP_019095592.1										
N10.HOG0000471	OG0000023	n313									XP_010490347.1, XP_010472048.1										
N10.HOG0000472	OG0000023	n321										XP_023636237.1									
N10.HOG0000473	OG0000023	n370									XP_010451510.1										
N10.HOG0000474	OG0000023	n382									XP_010424636.1										
N10.HOG0000475	OG0000023	n388									XP_010417428.1, XP_010489881.1										
N10.HOG0000476	OG0000024	n46									XP_019082533.1										
N10.HOG0000477	OG0000024	n67									XP_010480784.1, XP_010463034.1										
