HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N4.HOG0000248	OG0000033	n0						Aa_G1100980.h146.t1, Aa_G1100980.h195.t1, Aa_G1100980.h16.t1, Aa_G1100980.h205.t1, Aa_G1100980.h131.t1, Aa_G1100980.h47.t1, Aa_G1100980.h192.t1, Aa_G1100980.h159.t1, Aa_G1100980.h163.t1, Aa_G1100980.h324.t1, Aa_G1100980.h164.t1, Aa_G1100980.h15.t1, Aa_G1100980.h338.t1, Aa_G1100980.h170.t1, Aa_G1100980.h283.t1, Aa_G1100980.h25.t1, Aa_G1100980.h250.t1, Aa_G1100980.h194.t1, Aa_G1100980.h90.t1, Aa_G1100980.h130.t1, Aa_G1100980.h241.t1, Aa_G1100980.h333.t1, Aa_G1100980.h35.t1, Aa_G1100980.h199.t1, Aa_G1100980.h94.t1, Aa_G1100980.h103.t1, Aa_G1100980.h255.t1, Aa_G1100980.h233.t1, Aa_G1100980.h267.t1, Aa_G1100980.h227.t1, Aa_G1100980.h217.t1, Aa_G1100980.h292.t1, Aa_G1100980.h239.t1, Aa_G1100980.h64.t1, Aa_G1100980.h72.t1, Aa_G1100980.h268.t1, Aa_G1100980.h78.t1, Aa_G1100980.h327.t1, Aa_G1100980.h99.t1, Aa_G1100980.h229.t1, Aa_G1100980.h288.t1, Aa_G1100980.h331.t1, Aa_G1100980.h31.t1, Aa_G1100980.h118.t1, Aa_G1100980.h83.t1, Aa_G1100980.h155.t1, Aa_G1100980.h264.t1, Aa_G1100980.h245.t1, Aa_G1100980.h181.t1, Aa_G1100980.h204.t1, Aa_G1100980.h139.t1, Aa_G1100980.h234.t1, Aa_G1100980.h282.t1, Aa_G1100980.h140.t1, Aa_G1100980.h136.t1, Aa_G1100980.h143.t1, Aa_G1100980.h300.t1, Aa_G1100980.h190.t1, Aa_G1100980.h13.t1, Aa_G1100980.h33.t1, Aa_G1100980.h115.t1, Aa_G1100980.h315.t1, Aa_G1100980.h202.t1, Aa_G1100980.h198.t1, Aa_G1100980.h65.t1, Aa_G1100980.h154.t1, Aa_G1100980.h276.t1, Aa_G1100980.h189.t1, Aa_G1100980.h58.t1, Aa_G1100980.h38.t1, Aa_G1100980.h185.t1, Aa_G1100980.h3.t1, Aa_G1100980.h193.t1, Aa_G1100980.h277.t1, Aa_G1100980.h85.t1, Aa_G1100980.h9.t1, Aa_G1100980.h317.t1, Aa_G1100980.h335.t1, Aa_G1100980.h62.t1, Aa_G1100980.h153.t1, Aa_G1100980.h321.t1, Aa_G1100980.h252.t1, Aa_G1100980.h43.t1, Aa_G1100980.h281.t1, Aa_G1100980.h236.t1, Aa_G1100980.h112.t1, Aa_G1100980.h74.t1, Aa_G1100980.h125.t1, Aa_G1100980.h98.t1, Aa_G1100980.h82.t1, Aa_G1100980.h168.t1, Aa_G1100980.h323.t1, Aa_G1100980.h92.t1, Aa_G1100980.h87.t1, Aa_G1100980.h119.t1, Aa_G1100980.h23.t1, Aa_G1100980.h328.t1, Aa_G1100980.h63.t1, Aa_G1100980.h75.t1, Aa_G1100980.h160.t1, Aa_G1100980.h275.t1, Aa_G1100980.h39.t1, Aa_G1100980.h225.t1, Aa_G1100980.h271.t1, Aa_G1100980.h51.t1, Aa_G1100980.h91.t1, Aa_G1100980.h117.t1, Aa_G1100980.h71.t1, Aa_G1100980.h304.t1, Aa_G1100980.h262.t1, Aa_G1100980.h88.t1, Aa_G1100980.h230.t1, Aa_G1100980.h84.t1, Aa_G1100980.h305.t1, Aa_G1100980.h157.t1, Aa_G1100980.h169.t1, Aa_G1100980.h5.t1, Aa_G1100980.h261.t1, Aa_G1100980.h30.t1, Aa_G1100980.h218.t1, Aa_G1100980.h19.t1, Aa_G1100980.h26.t1, Aa_G1100980.h213.t1, Aa_G1100980.h309.t1, Aa_G1100980.h135.t1, Aa_G1100980.h148.t1, Aa_G1100980.h257.t1, Aa_G1100980.h242.t1, Aa_G1100980.h166.t1, Aa_G1100980.h325.t1, Aa_G1100980.h303.t1, Aa_G1100980.h219.t1, Aa_G1100980.h191.t1, Aa_G1100980.h297.t1, Aa_G1100980.h197.t1, Aa_G1100980.h27.t1, Aa_G1100980.h108.t1, Aa_G1100980.h293.t1, Aa_G1100980.h200.t1, Aa_G1100980.h332.t1, Aa_G1100980.h196.t1, Aa_G1100980.h238.t1, Aa_G1100980.h180.t1, Aa_G1100980.h178.t1, Aa_G1100980.h334.t1, Aa_G1100980.h48.t1, Aa_G1100980.h151.t1, Aa_G1100980.h95.t1, Aa_G1100980.h147.t1, Aa_G1100980.h208.t1, Aa_G1100980.h32.t1, Aa_G1100980.h149.t1, Aa_G1100980.h101.t1, Aa_G1100980.h224.t1, Aa_G1100980.h36.t1, Aa_G1100980.h272.t1, Aa_G1100980.h174.t1, Aa_G1100980.h307.t1, Aa_G1100980.h50.t1, Aa_G1100980.h294.t1, Aa_G1100980.h296.t1, Aa_G1100980.h175.t1, Aa_G1100980.h129.t1, Aa_G1100980.h7.t1, Aa_G1100980.h254.t1, Aa_G1100980.h182.t1, Aa_G1100980.h207.t1, Aa_G1100980.h49.t1, Aa_G1100980.h161.t1, Aa_G1100980.h70.t1, Aa_G1100980.h122.t1, Aa_G1100980.h231.t1, Aa_G1100980.h222.t1, Aa_G1100980.h54.t1, Aa_G1100980.h93.t1, Aa_G1100980.h2.t1, Aa_G1100980.h260.t1, Aa_G1100980.h171.t1, Aa_G1100980.h100.t1, Aa_G1100980.h53.t1, Aa_G1100980.h206.t1, Aa_G1100980.h248.t1, Aa_G1100980.h10.t1, Aa_G1100980.h124.t1, Aa_G1100980.h158.t1, Aa_G1100980.h104.t1, Aa_G1100980.h59.t1, Aa_G1100980.h210.t1, Aa_G1100980.h295.t1, Aa_G1100980.h165.t1, Aa_G1100980.h120.t1, Aa_G1100980.h308.t1, Aa_G1100980.h20.t1, Aa_G1100980.h123.t1, Aa_G1100980.h172.t1, Aa_G1100980.h61.t1, Aa_G1100980.h133.t1, Aa_G1100980.h60.t1, Aa_G1100980.h55.t1, Aa_G1100980.h316.t1, Aa_G1100980.h290.t1, Aa_G1100980.h138.t1, Aa_G1100980.h319.t1, Aa_G1100980.h201.t1, Aa_G1100980.h11.t1, Aa_G1100980.h216.t1, Aa_G1100980.h330.t1, Aa_G1100980.h145.t1, Aa_G1100980.h240.t1, Aa_G1100980.h80.t1, Aa_G1100980.h128.t1, Aa_G1100980.h114.t1, Aa_G1100980.h79.t1, Aa_G1100980.h46.t1, Aa_G1100980.h314.t1, Aa_G1100980.h150.t1, Aa_G1100980.h313.t1, Aa_G1100980.h89.t1, Aa_G1100980.h37.t1, Aa_G1100980.h45.t1, Aa_G1100980.h52.t1, Aa_G1100980.h111.t1, Aa_G1100980.h258.t1, Aa_G1100980.h237.t1, Aa_G1100980.h121.t1, Aa_G1100980.h301.t1, Aa_G1100980.h69.t1, Aa_G1100980.h97.t1, Aa_G1100980.h246.t1, Aa_G1100980.h106.t1, Aa_G1100980.h337.t1, Aa_G1100980.h279.t1, Aa_G1100980.h289.t1, Aa_G1100980.h214.t1, Aa_G1100980.h44.t1, Aa_G1100980.h235.t1, Aa_G1100980.h286.t1, Aa_G1100980.h285.t1, Aa_G1100980.h265.t1, Aa_G1100980.h57.t1, Aa_G1100980.h152.t1, Aa_G1100980.h263.t1, Aa_G1100980.h228.t1, Aa_G1100980.h280.t1, Aa_G1100980.h21.t1, Aa_G1100980.h270.t1, Aa_G1100980.h259.t1, Aa_G1100980.h177.t1, Aa_G1100980.h126.t1, Aa_G1100980.h223.t1, Aa_G1100980.h107.t1, Aa_G1100980.h243.t1, Aa_G1100980.h306.t1, Aa_G1100980.h6.t1, Aa_G1100980.h77.t1, Aa_G1100980.h274.t1, Aa_G1100980.h247.t1, Aa_G1100980.h29.t1, Aa_G1100980.h81.t1, Aa_G1100980.h329.t1, Aa_G1100980.h340.t1, Aa_G1100980.h110.t1, Aa_G1100980.h34.t1, Aa_G1100980.h179.t1, Aa_G1100980.h162.t1, Aa_G1100980.h278.t1, Aa_G1100980.h312.t1, Aa_G1100980.h273.t1, Aa_G1100980.h86.t1, Aa_G1100980.h127.t1, Aa_G1100980.h40.t1, Aa_G1100980.h96.t1, Aa_G1100980.h226.t1, Aa_G1100980.h212.t1, Aa_G1100980.h291.t1, Aa_G1100980.h1.t1, Aa_G1100980.h249.t1, Aa_G1100980.h113.t1, Aa_G1100980.h310.t1, Aa_G1100980.h232.t1, Aa_G1100980.h132.t1, Aa_G1100980.h326.t1, Aa_G1100980.h176.t1, Aa_G1100980.h220.t1, Aa_G1100980.h287.t1, Aa_G1100980.h215.t1, Aa_G1100980.h142.t1, Aa_G1100980.h156.t1, Aa_G1100980.h73.t1, Aa_G1100980.h320.t1, Aa_G1100980.h137.t1, Aa_G1100980.h18.t1, Aa_G1100980.h173.t1, Aa_G1100980.h339.t1, Aa_G1100980.h311.t1, Aa_G1100980.h302.t1, Aa_G1100980.h66.t1, Aa_G1100980.h322.t1, Aa_G1100980.h105.t1, Aa_G1100980.h76.t1, Aa_G1100980.h167.t1, Aa_G1100980.h186.t1, Aa_G1100980.h299.t1, Aa_G1100980.h221.t1, Aa_G1100980.h102.t1, Aa_G1100980.h266.t1, Aa_G1100980.h318.t1, Aa_G1100980.h184.t1, Aa_G1100980.h134.t1, Aa_G1100980.h14.t1, Aa_G1100980.h8.t1, Aa_G1100980.h211.t1, Aa_G1100980.h22.t1, Aa_G1100980.h56.t1, Aa_G1100980.h24.t1, Aa_G1100980.h109.t1, Aa_G1100980.h68.t1, Aa_G1100980.h12.t1, Aa_G1100980.h28.t1, Aa_G1100980.h209.t1, Aa_G1100980.h269.t1, Aa_G1100980.h183.t1, Aa_G1100980.h251.t1, Aa_G1100980.h298.t1, Aa_G1100980.h42.t1, Aa_G1100980.h116.t1, Aa_G1100980.h144.t1, Aa_G1100980.h188.t1, Aa_G1100980.h141.t1, Aa_G1100980.h244.t1, Aa_G1100980.h253.t1, Aa_G1100980.h67.t1, Aa_G1100980.h336.t1, Aa_G1100980.h256.t1, Aa_G1100980.h187.t1, Aa_G1100980.h41.t1, Aa_G1100980.h4.t1, Aa_G1100980.h17.t1, Aa_G1100980.h284.t1													
N4.HOG0000249	OG0000034	n2	Ag093G5459200, Ag033G3498700					Aa_G782810.h1.t1, Aa_G619140.h1.t1													
N4.HOG0000250	OG0000034	n35	Ag093G5459500, Ag033G3498900																		
N4.HOG0000251	OG0000034	n56	Ag033G3477100, Ag052G4847100					Aa_G191730.h1.t1													
N4.HOG0000252	OG0000034	n77						Aa_G144980.h1.t1, Aa_G191710.h1.t1													
N4.HOG0000253	OG0000034	n89						Aa_G200960.h1.t1													
N4.HOG0000254	OG0000034	n98						Aa_G317970.h1.t1													
N4.HOG0000255	OG0000034	n103						Aa_G58870.h2.t1, Aa_G58870.h1.t1, Aa_G58900.h1.t1, Aa_G58880.h1.t1, Aa_G58910.h1.t1, Aa_G317980.h1.t1													
N4.HOG0000256	OG0000034	n127						Aa_G58920.h1.t1													
N4.HOG0000257	OG0000034	n161						Aa_G522590.h1.t1													
N4.HOG0000258	OG0000034	n165						Aa_G917140.h1.t1													
N4.HOG0000259	OG0000034	n192	Ag093G5459900, Ag033G3499600, Ag033G3499900, Ag093G5460300, Ag033G3500000																		
N4.HOG0000260	OG0000034	n210	Ag033G3500300, Ag093G5461000																		
N4.HOG0000261	OG0000034	n226	Ag033G3496000, Ag077G5324500																		
N4.HOG0000262	OG0000034	n256						Aa_G191750.h1.t1, Aa_G92790.h1.t1, Aa_G92810.h1.t1													
N4.HOG0000263	OG0000034	n267						Aa_G191700.h1.t1													
N4.HOG0000264	OG0000034	n309	Ag033G3500200, Ag093G5460400					Aa_G191690.h1.t1													
N4.HOG0000265	OG0000034	n311	Ag033G3498800, Ag093G5459400					Aa_G92800.h1.t1, Aa_G474070.h1.t1													
N4.HOG0000266	OG0000035	n3	Ag061G5042200, Ag007G0851700, Ag007G0851600, Ag015G2256800, Ag031G3385600																		
N4.HOG0000267	OG0000035	n38						Aa_G7660.h1.t1													
N4.HOG0000268	OG0000035	n54						Aa_G44290.h1.t1													
N4.HOG0000269	OG0000035	n77	Ag003G0378200					Aa_G155360.h1.t1													
N4.HOG0000270	OG0000035	n80	Ag023G2841600, Ag033G3643700, Ag036G4119400, Ag002G0276700, Ag036G4121400																		
N4.HOG0000271	OG0000035	n203	Ag023G2806500					Aa_G275180.h1.t1													
N4.HOG0000272	OG0000035	n208						Aa_G417510.h1.t1													
N4.HOG0000273	OG0000035	n209						Aa_G54410.h1.t1													
N4.HOG0000274	OG0000035	n213	Ag023G2825000, Ag061G5042300, Ag007G0851800, Ag068G5222600																		
N4.HOG0000275	OG0000035	n220	Ag042G4402900, Ag032G3436200																		
N4.HOG0000276	OG0000035	n258						Aa_G9270.h1.t1													
N4.HOG0000277	OG0000035	n311						Aa_G104090.h1.t1													
N4.HOG0000278	OG0000035	n321						Aa_G195780.h1.t1													
N4.HOG0000279	OG0000035	n322	Ag011G1111100, Ag055G4905000																		
N4.HOG0000280	OG0000038	n102	Ag013G1382300, Ag066G5165400																		
N4.HOG0000281	OG0000038	n110	Ag002G0115800																		
N4.HOG0000282	OG0000038	n280						Aa_G117940.h1.t1													
N4.HOG0000283	OG0000039	n86	Ag033G3629500																		
N4.HOG0000284	OG0000040	n115	Ag039G4283900																		
N4.HOG0000285	OG0000040	n285	Ag038G4173200																		
N4.HOG0000286	OG0000041	n54	Ag011G1187400																		
N4.HOG0000287	OG0000041	n245						Aa_G135690.h1.t1													
N4.HOG0000288	OG0000042	n15	Ag046G4535300, Ag066G5171000, Ag024G2870100					Aa_G963460.h1.t1, Aa_G338960.h1.t1, Aa_G347570.h1.t1, Aa_G618610.h1.t1, Aa_G125500.h1.t1													
N4.HOG0000289	OG0000042	n52						Aa_G834810.h1.t1													
N4.HOG0000290	OG0000042	n66	Ag007G0876900, Ag096G5474100																		
N4.HOG0000291	OG0000042	n78						Aa_G528960.h1.t1													
N4.HOG0000292	OG0000042	n117	Ag015G2214400																		
N4.HOG0000293	OG0000042	n121	Ag011G1070600																		
N4.HOG0000294	OG0000042	n139	Ag013G1341100																		
N4.HOG0000295	OG0000042	n150	Ag023G2817300, Ag039G4253700, Ag002G0154100																		
N4.HOG0000296	OG0000042	n155						Aa_G392560.h1.t1, Aa_G500830.h1.t1													
N4.HOG0000297	OG0000042	n234	Ag014G2104800					Aa_G273270.h1.t1, Aa_G517310.h1.t1, Aa_G660430.h1.t1, Aa_G361630.h1.t1, Aa_G569810.h1.t1, Aa_G61910.h1.t1													
N4.HOG0000298	OG0000042	n263	Ag009G0976800, Ag006G0824100																		
N4.HOG0000299	OG0000042	n288	Ag013G1471600																		
N4.HOG0000300	OG0000043	n16	Ag074G5273900, Ag048G4698800																		
N4.HOG0000301	OG0000043	n22	Ag006G0822100, Ag001G0009400, Ag019G2497300, Ag052G4841300, Ag022G2790700																		
N4.HOG0000302	OG0000043	n27	Ag027G3024300, Ag089G5447200, Ag004G0779300																		
N4.HOG0000303	OG0000043	n50	Ag020G2574500																		
N4.HOG0000304	OG0000043	n116	Ag014G2139900																		
N4.HOG0000305	OG0000043	n119	Ag038G4145200																		
N4.HOG0000306	OG0000043	n175	Ag014G1940100, Ag078G5353500, Ag027G3068600, Ag002G0228700, Ag011G1124700, Ag004G0651000, Ag003G0322200																		
N4.HOG0000307	OG0000043	n222	Ag022G2736700, Ag016G2284200																		
N4.HOG0000308	OG0000043	n234						Aa_G20.h1.t1													
N4.HOG0000309	OG0000043	n262	Ag013G1650200																		
N4.HOG0000310	OG0000043	n272	Ag019G2521200																		
N4.HOG0000311	OG0000043	n284	Ag025G2947100, Ag086G5422400, Ag022G2636100																		
N4.HOG0000312	OG0000044	n8	Ag087G5424800																		
N4.HOG0000313	OG0000044	n23						Aa_G639660.h1.t1													
N4.HOG0000314	OG0000044	n27						Aa_G208050.h1.t1													
N4.HOG0000315	OG0000044	n44						Aa_G791980.h1.t1													
N4.HOG0000316	OG0000044	n78	Ag016G2313400																		
N4.HOG0000317	OG0000044	n103						Aa_G89780.h1.t1, Aa_G403300.h1.t1, Aa_G208070.h1.t1													
N4.HOG0000318	OG0000044	n156						Aa_G208060.h1.t1													
N4.HOG0000319	OG0000044	n166						Aa_G313590.h1.t1													
N4.HOG0000320	OG0000044	n188						Aa_G33030.h1.t1													
N4.HOG0000321	OG0000044	n206						Aa_G791970.h1.t1													
N4.HOG0000322	OG0000044	n221						Aa_G295940.h1.t1, Aa_G295950.h1.t1													
N4.HOG0000323	OG0000044	n230						Aa_G295890.h1.t1, Aa_G565780.h1.t1, Aa_G369060.h1.t1, Aa_G295880.h1.t1, Aa_G645470.h1.t1													
N4.HOG0000324	OG0000044	n271						Aa_G173310.h1.t1, Aa_G620000.h1.t1, Aa_G197680.h1.t1, Aa_G173300.h1.t1, Aa_G685500.h1.t1, Aa_G565790.h1.t1, Aa_G902620.h1.t1, Aa_G685490.h1.t1, Aa_G628640.h1.t1, Aa_G295910.h1.t1, Aa_G628620.h1.t1, Aa_G565810.h1.t1, Aa_G173340.h1.t1, Aa_G715510.h1.t1													
N4.HOG0000325	OG0000044	n287						Aa_G208030.h1.t1													
N4.HOG0000326	OG0000046	n19	Ag041G4362900, Ag013G1668200, Ag007G0902600, Ag055G4927800, Ag019G2498100																		
N4.HOG0000327	OG0000046	n195						Aa_G882110.h35.t1, Aa_G882110.h11.t1, Aa_G882110.h19.t1, Aa_G882110.h5.t1, Aa_G882110.h24.t1, Aa_G882110.h29.t1, Aa_G882110.h7.t1, Aa_G882110.h33.t1, Aa_G882110.h21.t1, Aa_G882110.h12.t1, Aa_G882110.h30.t1, Aa_G882110.h27.t1, Aa_G882110.h34.t1, Aa_G882110.h25.t1, Aa_G882110.h1.t1, Aa_G882110.h14.t1, Aa_G882110.h9.t1, Aa_G882110.h8.t1, Aa_G882110.h23.t1, Aa_G882110.h13.t1, Aa_G882110.h3.t1, Aa_G882110.h26.t1, Aa_G882110.h32.t1, Aa_G882110.h16.t1, Aa_G882110.h18.t1, Aa_G882110.h22.t1, Aa_G882110.h15.t1, Aa_G882110.h2.t1, Aa_G882110.h10.t1, Aa_G882110.h17.t1, Aa_G882110.h6.t1, Aa_G882110.h31.t1, Aa_G882110.h4.t1, Aa_G882110.h20.t1, Aa_G882110.h28.t1													
N4.HOG0000328	OG0000046	n281						Aa_G675110.h1.t1													
N4.HOG0000329	OG0000047	n2						Aa_G631350.h1.t1													
N4.HOG0000330	OG0000048	n10	Ag039G4227200, Ag039G4227400, Ag039G4227300																		
N4.HOG0000331	OG0000048	n38						Aa_G20510.h1.t1													
N4.HOG0000332	OG0000048	n59	Ag013G1657300, Ag013G1657200, Ag013G1657100, Ag013G1657000, Ag013G1657400, Ag013G1658600, Ag013G1658500, Ag013G1651500, Ag013G1657700, Ag022G2632300																		
N4.HOG0000333	OG0000048	n113						Aa_G7360.h1.t1, Aa_G393810.h1.t1, Aa_G274300.h1.t1													
N4.HOG0000334	OG0000048	n119	Ag034G3744100, Ag013G1648400, Ag016G2390700, Ag013G1573400, Ag013G1573000, Ag013G1626000, Ag013G1648500, Ag013G1647900					Aa_G584300.h1.t1													
N4.HOG0000335	OG0000048	n240	Ag013G1658000, Ag013G1657900																		
N4.HOG0000336	OG0000048	n243	Ag062G5058500					Aa_G570500.h1.t1													
N4.HOG0000337	OG0000048	n249						Aa_G43710.h1.t1													
N4.HOG0000338	OG0000048	n262	Ag032G3445200, Ag048G4573000, Ag013G1577300, Ag013G1657800																		
N4.HOG0000339	OG0000049	n121	Ag055G4909600, Ag034G3947200, Ag034G3947100																		
N4.HOG0000340	OG0000049	n132	Ag068G5223300																		
N4.HOG0000341	OG0000049	n135	Ag061G5034500																		
N4.HOG0000342	OG0000050	n16	Ag002G0166000																		
N4.HOG0000343	OG0000050	n26						Aa_G560070.h1.t1, Aa_G559960.h1.t1, Aa_G637230.h1.t1													
N4.HOG0000344	OG0000050	n38	Ag019G2535000, Ag013G1454200, Ag002G0129500, Ag014G1805000, Ag002G0202200, Ag015G2221900, Ag015G2264900, Ag025G2919100, Ag014G2113900																		
N4.HOG0000345	OG0000050	n62	Ag004G0548900																		
N4.HOG0000346	OG0000050	n93	Ag016G2298800, Ag034G3860900, Ag015G2213900, Ag020G2565400, Ag003G0365400, Ag022G2666500, Ag013G1429800, Ag023G2797800, Ag078G5357100, Ag088G5430600, Ag006G0803400, Ag034G3970700, Ag066G5153700																		
N4.HOG0000347	OG0000050	n143	Ag031G3328800, Ag019G2527600, Ag020G2554600					Aa_G263310.h1.t1, Aa_G634370.h1.t1, Aa_G7430.h1.t1													
N4.HOG0000348	OG0000050	n201	Ag027G3020100, Ag013G1440200, Ag022G2649500, Ag066G5147200, Ag001G0043200, Ag024G2885900																		
N4.HOG0000349	OG0000050	n260	Ag039G4204500, Ag011G1056800, Ag002G0129400, Ag034G3874200, Ag034G4016500, Ag034G3996800, Ag004G0706700, Ag008G0951800, Ag034G3964300																		
N4.HOG0000350	OG0000051	n4	Ag034G3687900					Aa_G217710.h1.t1, Aa_G818500.h2.t1, Aa_G818500.h1.t1, Aa_G18920.h1.t1													
N4.HOG0000351	OG0000051	n38	Ag003G0386300, Ag003G0378700, Ag003G0386600					Aa_G399340.h1.t1													
N4.HOG0000352	OG0000051	n55	Ag003G0386800																		
N4.HOG0000353	OG0000051	n103						Aa_G678670.h1.t1													
N4.HOG0000354	OG0000051	n133	Ag003G0386200																		
N4.HOG0000355	OG0000051	n166	Ag003G0387300					Aa_G599340.h1.t1													
N4.HOG0000356	OG0000051	n176	Ag003G0387500																		
N4.HOG0000357	OG0000051	n179	Ag003G0387800, Ag003G0387600, Ag003G0387700																		
N4.HOG0000358	OG0000051	n213	Ag003G0385200, Ag003G0384600																		
N4.HOG0000359	OG0000051	n223	Ag003G0385100, Ag003G0385000, Ag003G0384900																		
N4.HOG0000360	OG0000051	n242						Aa_G271540.h1.t1													
N4.HOG0000361	OG0000051	n278	Ag003G0384500																		
N4.HOG0000362	OG0000052	n31						Aa_G465260.h1.t1, Aa_G247990.h1.t1, Aa_G247980.h1.t1, Aa_G247970.h1.t1													
N4.HOG0000363	OG0000052	n46						Aa_G696490.h1.t1													
N4.HOG0000364	OG0000052	n96						Aa_G521750.h1.t1													
N4.HOG0000365	OG0000052	n130						Aa_G4800.h1.t1													
N4.HOG0000366	OG0000052	n160						Aa_G555640.h1.t1, Aa_G207450.h1.t1, Aa_G61370.h1.t1													
N4.HOG0000367	OG0000052	n206						Aa_G379100.h1.t1													
N4.HOG0000368	OG0000052	n239						Aa_G712070.h1.t1													
N4.HOG0000369	OG0000052	n250	Ag032G3434200, Ag032G3433000																		
N4.HOG0000370	OG0000052	n265						Aa_G521780.h1.t1													
N4.HOG0000371	OG0000052	n267						Aa_G61380.h1.t1													
