Orthogroup	Arabidopsis_lyrata_Rawat	Alyssum_gmelinii
OG0000193	AL3G46410, AL3G46450, AL8G22710, AL3G29470	Ag014G2035100, Ag014G2034500, Ag014G2034300, Ag014G2034200
OG0000193	AL1G53610	Ag014G2096100, Ag014G2096200, Ag014G2036800, Ag034G3813900
OG0000195	AL8G36490	Ag004G0630200
OG0000196	AL7G47540	Ag048G4576200, Ag048G4575400, Ag075G5300100, Ag011G1221400
OG0000197	AL7G34540, AL7G34550, AL7G34520	Ag001G0061800, Ag032G3452100, Ag033G3647000, Ag033G3646800
OG0000198	AL5G13150, AL5G10520	Ag039G4275700
OG0000198	AL7G42370, AL5G10550	Ag027G3046500
OG0000198	AL1G27020, AL1G45410	Ag034G3876100, Ag034G3875700, Ag034G3875800, Ag034G3876300, Ag034G3876400
OG0000198	AL1G26980, AL1G27000, AL1G27010	Ag034G3875600
OG0000198	AL5G15240	Ag034G3844000, Ag033G3487200, Ag077G5316000
OG0000199	AL1G59580, AL1G61110, AL1G54760	Ag068G5227600, Ag031G3205000
OG0000200	AL1G15400	Ag034G3715300, Ag034G3715100, Ag034G3715600
OG0000200	AL1G42930, AL1G15390	Ag034G3715200, Ag034G3715500
OG0000200	AL1G44070, AL1G44060, AL1G44080	Ag034G3715400
OG0000202	AL6G50960	Ag022G2638600, Ag022G2638700, Ag022G2638400, Ag022G2633500, Ag022G2638100, Ag048G4675800
OG0000202	AL6G50950, AL6G45800, AL2G21130, AL6G42990, AL6G47610	Ag019G2492100
OG0000202	AL6G51540	Ag048G4676700
OG0000203	AL5G39960	Ag031G3273700, Ag031G3272800, Ag031G3272600, Ag070G5235400
OG0000203	AL5G39980, AL5G40000	Ag031G3304300
OG0000203	AL5G40110	Ag031G3270000
OG0000203	AL5G40100	Ag031G3270800
OG0000205	AL4G17770, AL8G20180	Ag031G3396600
OG0000206	AL4G21300	Ag003G0367500
OG0000207	AL429U10020	Ag024G2857500
OG0000208	AL4G19750, AL1G65550, AL6G38580, AL7G43560, AL7G51990, AL8G15360, AL3G41540, AL4G19070, AL2G18810, AL3G43060, AL4G18690, AL6G42480, AL8G21750, AL25U10040, AL9U12130, AL6G41070, AL8G20340, AL2G15790, AL3G39650, AL8G19240, AL4G14050	Ag008G0951300, Ag029G3116900, Ag034G3931200, Ag013G1421500
OG0000209	AL6G20830	Ag013G1527000, Ag013G1527200, Ag013G1526500
OG0000209	AL1G43860	Ag033G3479100, Ag052G4844900, Ag033G3481200, Ag052G4843000
OG0000210	AL4G44040	Ag003G0329800, Ag003G0330000
OG0000210	AL2G25640	Ag002G0166900
OG0000210	AL2G23580	Ag004G0616900
OG0000215	AL1G49470, AL9U10420	Ag061G5039900, Ag040G4337500
OG0000215	AL22U10020, AL4G18700, AL6G38570, AL4G16420, AL2G18820	Ag007G0896700
OG0000216	AL6G47230	Ag030G3133600
OG0000216	AL6G43900, AL6G44750	Ag030G3134000, Ag030G3134400, Ag030G3133900
OG0000216	AL2G18850	Ag002G0262400
OG0000216	AL5G37800	Ag031G3320500
OG0000219	AL7G46090, AL7G49700, AL7G49110, AL7G49680, AL5G28350, AL5G28190, AL7G49120, AL7G43790, AL7G49130, AL7G46120, AL7G47660, AL7G48270, AL7G49950, AL7G48800, AL7G49150, AL7G19770, AL3G52780	Ag015G2278200, Ag013G1733900, Ag003G0403300
OG0000225	AL2G39120	Ag061G5039000, Ag048G4599700, Ag048G4599600, Ag048G4599100, Ag048G4599800, Ag048G4598800, Ag048G4598900, Ag048G4598600, Ag034G3762800, Ag048G4598700
OG0000225	AL2G28790, AL2G39130	Ag025G2955300
OG0000227	AL3G16300, AL3G16310	Ag014G1926300, Ag014G1926900
OG0000229	AL4G17660, AL4G17920, AL4G17900	Ag031G3248700
OG0000230	AL5G40710	Ag031G3255600, Ag031G3298100, Ag031G3298200
OG0000230	AL7G52220	Ag031G3253600
OG0000232	AL3G48740, AL1G53480, AL8G13400	Ag047G4548200
OG0000232	AL9U10240, AL5G17720, AL8G21610, AL7G48830, AL3G31430, AL4G15240, AL8G25040	Ag010G1010500
OG0000233	AL6G17860	Ag013G1570300
OG0000233	AL6G17850	Ag013G1570500
OG0000233	AL6G17810, AL6G17910, AL6G17830	Ag031G3246600
OG0000234	AL6G12270, AL6G12280, AL6G12310, AL3G47640, AL1G59710, AL1G59720, AL6G12290, AL6G12300	Ag022G2764200, Ag022G2764500, Ag022G2764700, Ag022G2764000, Ag022G2768000, Ag022G2768600, Ag022G2768200, Ag022G2768100, Ag022G2768400, Ag022G2768300, Ag011G1232900, Ag022G2767600, Ag022G2767700, Ag054G4882400, Ag022G2767800, Ag022G2764100, Ag022G2767900, Ag022G2764300, Ag039G4209400, Ag039G4208100, Ag039G4208800, Ag039G4208300, Ag039G4208700, Ag039G4209300, Ag039G4209100, Ag039G4209000, Ag039G4208400, Ag039G4208200
OG0000235	AL1G56900	Ag006G0818900, Ag048G4555300, Ag048G4555000, Ag048G4555900, Ag048G4556200, Ag031G3330700, Ag048G4556000, Ag088G5427900, Ag004G0433900, Ag004G0434000
OG0000237	AL5G33670	Ag002G0200000
OG0000238	AL173U10020, AL2G30290	Ag034G4055200
OG0000238	AL6G40180, AL6G40330	Ag034G4035700
OG0000238	AL2G30370	Ag034G4054700
OG0000241	AL7G32050	Ag033G3624000
OG0000241	AL7G32060	Ag033G3623800, Ag033G3623900
OG0000241	AL7G32080, AL7G32090	Ag033G3623500
OG0000241	AL6G48330	Ag066G5155300, Ag087G5425900
OG0000241	AL6G48290	Ag087G5425400, Ag066G5154800
OG0000241	AL6G48310	Ag066G5154900, Ag087G5425500
OG0000243	nbis-gene-176, AL1G43260	Ag013G1732100, Ag013G1731300
OG0000244	AL6G48830	Ag016G2372100
OG0000244	AL6G49970, AL6G49560	Ag013G1572000
OG0000244	AL6G49960	Ag016G2373600
OG0000246	AL5G34040	Ag031G3398800
OG0000246	AL4G32990	Ag054G4896600, Ag039G4258400
OG0000246	AL4G32970	Ag054G4896300
OG0000246	AL4G32980	Ag054G4896400
OG0000247	AL1G46070	Ag014G2114700, Ag014G2114900, Ag014G2114800, Ag014G2114500, Ag014G2114600, Ag027G3032000, Ag034G3721900, Ag033G3509400, Ag042G4395500, Ag033G3506700, Ag001G0009300, Ag007G0907500
OG0000248	nbis-gene-577	Ag011G1065700
OG0000248	nbis-gene-574, nbis-gene-573	Ag034G3929700
OG0000249	AL2G10350	Ag047G4539500, Ag046G4528600, Ag033G3520600
OG0000250	AL7G44880	Ag022G2758100, Ag060G5012500, Ag014G1902600
OG0000250	AL2G21890	Ag002G0229300
OG0000250	AL6G48650	Ag002G0159600
OG0000251	AL5G15050, AL5G15060, AL5G15070	Ag039G4288800
OG0000251	AL5G15090	Ag034G3997100
OG0000251	AL5G15100	Ag003G0404600, Ag031G3334700
OG0000251	AL8G33230	Ag004G0694500
OG0000252	AL7G20350	Ag011G1243100
OG0000253	AL1G66060	Ag001G0017800
OG0000253	AL3G24230	Ag014G1951000
OG0000253	AL1G19520	Ag039G4275200, Ag001G0017200
OG0000254	AL7G39770, AL7G39760, AL7G39740, AL7G39730	Ag007G0925500
OG0000257	AL2G35840	Ag048G4688000, Ag048G4688200, Ag048G4688100
OG0000259	AL6G44930, AL1G15160	Ag039G4215200, Ag039G4215400, Ag039G4215300
OG0000259	AL1G67360	Ag014G2073900
OG0000260	AL7G11510	Ag011G1048500
OG0000262	AL2G11960	Ag024G2853300, Ag002G0096900, Ag002G0097100, Ag002G0098000, Ag024G2853000, Ag024G2853600, Ag002G0097600, Ag002G0097200, Ag024G2853800
OG0000262	AL2G11040	Ag024G2855100, Ag002G0111100, Ag063G5081500, Ag063G5080600, Ag024G2856400, Ag002G0095700, Ag024G2866300, Ag024G2866100, Ag024G2865000, Ag024G2865200, Ag024G2864400, Ag002G0095200, Ag002G0096500, Ag024G2855200, Ag024G2865500, Ag024G2854500, Ag063G5082300, Ag002G0110100, Ag024G2865100, Ag024G2864700, Ag002G0153000, Ag002G0095600, Ag024G2856300, Ag024G2855400, Ag002G0096300
OG0000262	AL2G13760, AL6G43420, AL2G11060	Ag024G2871800, Ag024G2871300, Ag024G2852700, Ag002G0098100
OG0000265	AL1G50970	Ag007G0867200, Ag042G4396600, Ag050G4782300, Ag002G0175100, Ag002G0258600, Ag048G4700200, Ag014G1923200, Ag036G4112900, Ag023G2843400, Ag071G5240200, Ag052G4863000, Ag003G0334200, Ag033G3641000, Ag071G5246600, Ag071G5246700, Ag022G2726600, Ag065G5125400, Ag002G0115400, Ag039G4187900, Ag011G1185800, Ag008G0941300, Ag012G1307200, Ag075G5286000, Ag014G2065500, Ag053G4873100, Ag022G2747900, Ag004G0739500, Ag015G2248100, Ag054G4891200, Ag021G2601800, Ag055G4910100
OG0000266	AL8G28560, AL8G28540	Ag034G3781200, Ag034G3781400
OG0000267	AL8G19760	Ag020G2562200, Ag002G0262700, Ag051G4814200, Ag060G5001900, Ag033G3497500, Ag029G3120000, Ag045G4507900, Ag038G4178700
OG0000268	AL3G43630	Ag029G3091000
OG0000269	AL8G36240	Ag004G0636600, Ag004G0635100, Ag004G0636400, Ag007G0892200
OG0000269	AL5G25090, AL5G25020	Ag016G2389000
OG0000269	AL4G24200	Ag013G1620300, Ag013G1620400, Ag013G1620600
OG0000270	AL2G12510	Ag034G3830800, Ag034G3829000, Ag034G3837500, Ag034G3837300, Ag002G0133000
OG0000270	AL2G12790	Ag002G0160600
OG0000275	AL7G11950, AL8G23520	Ag014G1804000
OG0000275	nbis-gene-421, AL2G17720, AL6G40420, AL6G40440, AL6G40430, AL2G17690	Ag011G1055200
OG0000276	AL8G19610	Ag078G5381700, Ag045G4512800, Ag048G4721900
OG0000276	AL8G16120	Ag033G3489400, Ag006G0803600, Ag037G4126900, Ag051G4824600, Ag013G1392400, Ag031G3228600, Ag007G0859000, Ag002G0276900, Ag036G4121300, Ag013G1378700, Ag041G4361400, Ag025G2952900
OG0000277	AL3G49100, AL7G10820	Ag011G1147800
OG0000279	AL4G18170, AL8G14530	Ag066G5133900, Ag016G2336900, Ag006G0843600
OG0000279	AL8G14520, AL8G14470, AL8G14510, AL8G14500, AL8G14490, AL8G14480	Ag016G2337700
OG0000283	AL5G34600	Ag066G5158700
OG0000285	AL7G32710	Ag033G3606300
OG0000285	AL7G32730, AL113U10030, AL5G31320, AL113U10010, AL7G25530	Ag033G3605400
OG0000286	AL8G15660, AL7G27750	Ag003G0333300, Ag003G0333800, Ag003G0333900
OG0000286	AL3G22250, AL3G22230	Ag002G0119000
OG0000288	AL5G20680, nbis-gene-832, AL6G37470, AL3G45890, AL4G20200, AL3G44720, AL6G42170, AL5G19210, AL1G53800, AL4G20220, AL4G17620, AL9U11160, AL6G37460, AL4G18080, AL8G29350, AL4G30830, AL59U10070, AL7G49430	Ag039G4330500, Ag033G3504600, Ag039G4285400, Ag023G2834000, Ag045G4506700, Ag007G0870800, Ag040G4343400, Ag040G4342900, Ag033G3504200, Ag016G2383200, Ag039G4328800, Ag021G2628500, Ag011G1167700, Ag076G5315200, Ag007G0869600, Ag017G2430500, Ag041G4354400, Ag013G1396000
OG0000289	AL7G37050, AL3G40730, AL3G40650, AL3G41940, AL3G40700, AL4G16860	Ag001G0007500, Ag032G3460700
OG0000290	AL2G10720	Ag024G2873500
OG0000290	AL2G10710, AL2G10700	Ag016G2343100, Ag024G2877300
OG0000294	AL6G25720	Ag013G1428100
OG0000295	nbis-gene-1835	Ag033G3520500, Ag033G3520300
OG0000295	nbis-gene-691, nbis-gene-162	Ag013G1715800
OG0000295	nbis-gene-690, AL3G40150	Ag014G1932700, Ag014G1932800
OG0000296	AL48U10010, nbis-gene-2180	Ag031G3329800, Ag004G0650600
OG0000296	AL8G34670	Ag004G0706200, Ag025G2921300, Ag004G0655000
OG0000296	nbis-gene-2175	Ag004G0653000, Ag004G0657900, Ag004G0657700, Ag004G0658000
OG0000297	AL7G47150	Ag020G2577900
OG0000300	AL1G46650	Ag031G3322400, Ag031G3321200, Ag004G0478300
OG0000300	AL1G46630	Ag007G0928400
OG0000300	nbis-gene-1380	Ag031G3326500, Ag014G2087000, Ag031G3322500
OG0000300	AL164U10010, AL5G16820	Ag031G3308400, Ag031G3308600, Ag050G4792800, Ag050G4792400, Ag031G3326300, Ag031G3326400, Ag031G3334000, Ag031G3326600, Ag031G3326800
OG0000300	AL247U10040, AL8G26030	Ag033G3610300, Ag033G3610000, Ag003G0290700, Ag034G3971000, Ag034G3971300
OG0000301	AL4G43730	Ag003G0336900, Ag087G5424700, Ag066G5154200, Ag003G0337100, Ag003G0336800, Ag003G0337200, Ag003G0337700, Ag001G0079600, Ag003G0337300
OG0000301	AL5G42900	Ag031G3347600
OG0000304	AL4G38280	Ag039G4204200, Ag039G4204300
OG0000305	AL1G29380	Ag034G3915000, Ag034G3914600, Ag034G3914900, Ag034G3920800
OG0000305	AL1G51540, AL4G38060, AL4G38120, AL6G43180	Ag033G3491000, Ag077G5320200, Ag033G3491200, Ag033G3491100, Ag039G4257100
OG0000306	AL7G51760	Ag049G4725900
OG0000307	nbis-gene-282, AL1G59050, nbis-gene-269	Ag001G0055100, Ag001G0054700, Ag001G0054800, Ag004G0720800, Ag001G0061400, Ag048G4591800, Ag072G5253600, Ag001G0048900, Ag078G5365200, Ag048G4665600, Ag048G4620000, Ag048G4586800, Ag048G4586700, Ag004G0726400, Ag034G3956700, Ag050G4767200, Ag027G3061400
OG0000309	AL1G18260, AL1G18230, AL8G37000, AL1G18210	Ag004G0619400
OG0000312	AL6G40730	Ag004G0687400
OG0000313	AL7G22850	Ag065G5123000, Ag065G5122800
OG0000313	AL4G37990, AL4G38020	Ag039G4211800
OG0000314	AL7G44460	Ag012G1335500
OG0000315	AL5G42110	Ag031G3232400
OG0000318	AL2G28900	Ag048G4667000, Ag048G4666200, Ag048G4667200, Ag048G4666800, Ag048G4667400
OG0000318	AL3G39500	Ag034G3704800, Ag034G3704600
OG0000321	AL1G57580	Ag001G0019600
OG0000321	AL6G31300, AL6G31290	Ag004G0557500
OG0000322	AL132U10010	Ag004G0689100, Ag004G0681500
OG0000323	AL7G42450	Ag034G3926600
OG0000323	AL7G49910, AL1G29920	Ag034G3926300
OG0000325	AL1G14460	Ag034G3702900
OG0000325	AL1G14470	Ag034G3703000
OG0000325	AL4G28680	Ag013G1671800
OG0000326	AL1G38150, nbis-gene-1197, nbis-gene-1364, AL3G28900, AL4G24660	Ag014G1883700, Ag048G4652000, Ag014G1904300, Ag014G1877400, Ag048G4619000, Ag048G4618600, Ag048G4618500, Ag048G4617000, Ag048G4617100, Ag048G4618900
OG0000327	AL6G16450, AL2G39740, AL2G39770	Ag013G1463700, Ag013G1463500
OG0000327	AL7G34440	Ag008G0945500, Ag008G0949500, Ag004G0744600, Ag008G0945200
OG0000328	AL3G34990, AL249U10020, AL3G34970	Ag014G2172200, Ag027G3069600
OG0000328	AL3G34950	Ag014G2171700
OG0000328	AL249U10040	Ag027G3069300, Ag014G2172500
OG0000328	AL3G34960, AL249U10050	Ag014G2172300, Ag027G3069500
OG0000329	AL7G41460	Ag007G0902000
OG0000330	AL2G32680, AL2G32660	Ag078G5330800
OG0000330	AL2G32700	Ag078G5331200
OG0000330	AL2G32630	Ag078G5330400
OG0000330	AL1G29940	Ag034G3928200
OG0000331	AL6G51460	Ag019G2501200
OG0000331	AL3G30460	Ag014G2057000
OG0000332	AL2G14760, AL2G14800	Ag002G0205300, Ag002G0205000
OG0000332	nbis-gene-400, AL2G14930, nbis-gene-402, nbis-gene-401	Ag002G0211300, Ag002G0207100
OG0000332	AL2G14910, AL2G14860, AL2G14740, AL2G14750	Ag002G0207600
OG0000335	AL5G42220	Ag031G3218200
OG0000335	AL5G42230	Ag031G3229600, Ag013G1460500
OG0000336	AL2G18590, AL1G67290	Ag034G3775700, Ag034G3774700, Ag002G0264100
OG0000342	AL3G30630, AL3G30310	Ag014G2053200, Ag019G2490200, Ag002G0168400
OG0000344	AL1G22300	Ag011G1249400, Ag013G1576000, Ag013G1576100
OG0000344	AL1G22320	Ag034G4012000
OG0000345	AL6G19890	Ag013G1680600
OG0000345	AL1G13870	Ag034G3696300, Ag013G1680400
OG0000346	AL5G34190	Ag031G3394900
OG0000346	AL5G14950	Ag012G1326300
OG0000346	AL5G14940	Ag048G4699500, Ag048G4698700, Ag048G4717500
OG0000346	AL5G34200	Ag031G3394600
OG0000347	AL4G45180	Ag003G0312500
OG0000347	AL5G43730	Ag031G3206800
OG0000347	AL7G30060	Ag033G3493900, Ag077G5323600
OG0000347	AL1G10760	Ag034G3657100
OG0000348	AL5G17850	Ag047G4546200, Ag046G4534100
OG0000349	AL8G36200	Ag004G0637900
OG0000349	AL8G36140	Ag004G0639200
OG0000350	AL5G18930, AL3G36110, nbis-gene-754, AL3G36140, AL3G36150, AL3G36100, AL3G36090	Ag027G3050300, Ag027G3050800, Ag027G3050700, Ag039G4215100, Ag039G4214700, Ag039G4214800, Ag039G4214500, Ag039G4214300, Ag023G2837300, Ag027G3050200, Ag027G3050100, Ag027G3050400, Ag027G3049600, Ag027G3049300
OG0000351	AL3G39810	Ag014G1940600, Ag014G1940700
OG0000355	AL8G37040	Ag004G0619100, Ag004G0618800, Ag031G3396300, Ag013G1472200, Ag011G1225700, Ag088G5427800, Ag088G5427600, Ag004G0617700, Ag002G0187000, Ag004G0619000, Ag004G0618600, Ag004G0618100, Ag004G0617600
OG0000357	AL1G43760, AL1G43770	Ag013G1737900, Ag013G1737600
OG0000357	AL4G30400	Ag048G4589500
OG0000359	AL8G29280	Ag002G0213600
OG0000359	AL7G25060	Ag010G1014300
OG0000359	AL7G25030, AL7G25050	Ag002G0213300, Ag002G0213000
OG0000361	nbis-gene-1361	Ag003G0322100, Ag033G3487500
OG0000362	nbis-gene-807, AL5G18550	Ag008G0946100
OG0000363	nbis-gene-617	Ag048G4608300, Ag048G4660000
OG0000363	AL122U10010	Ag048G4609000, Ag048G4659900, Ag048G4608500, Ag048G4608200, Ag048G4599200
OG0000364	AL3G14810	Ag033G3482400
OG0000364	AL4G38410, AL4G38350, AL4G38450	Ag039G4210700, Ag039G4210400
OG0000367	AL2G29270, AL1G36780, AL1G36720, AL1G38030, AL6G41620	Ag034G4072000, Ag034G4071900
OG0000367	AL6G25850, nbis-gene-150	Ag013G1620500
OG0000368	AL5G25650, AL5G25640	Ag050G4745200
OG0000368	AL5G25660, AL5G25670	Ag033G3580700
OG0000370	AL3G39540, AL3G39570, AL3G39550	Ag011G1254200
OG0000375	AL7G43380, AL3G37650, AL1G50470	Ag066G5170700, Ag027G3041200, Ag011G1161100, Ag028G3076500, Ag007G0854400, Ag039G4198500, Ag064G5104700, Ag049G4730800
OG0000376	AL1G21740	Ag034G3795100
OG0000376	AL2G15870	Ag002G0232900, Ag002G0228300
OG0000377	nbis-gene-1705	Ag011G1079200
OG0000377	AL7G13520	Ag011G1079800
OG0000377	AL7G13510	Ag011G1079500
OG0000379	AL5G11250	Ag074G5273600
OG0000379	AL5G35180	Ag031G3376900
OG0000379	AL5G11220	Ag002G0189400, Ag013G1652000, Ag013G1652100, Ag033G3540300
OG0000379	AL2G13720	Ag033G3540400, Ag013G1651900, Ag002G0189500
OG0000380	AL8G35710, AL8G36790, AL71U10060, AL8G36700	Ag004G0625500, Ag004G0624000
OG0000381	AL2G39050	Ag022G2632600, Ag048G4604500, Ag048G4604600, Ag048G4604700, Ag011G1187200
OG0000382	AL6G50680, AL6G50670, AL6G50700	Ag011G1132600, Ag022G2635000, Ag022G2636600, Ag022G2637700, Ag022G2635100, Ag022G2636000
OG0000382	AL4G34640	Ag039G4301400
OG0000383	AL1G37470	Ag031G3366800, Ag031G3366900
OG0000383	AL5G18170, AL5G18190, AL5G35660, AL5G35670	Ag031G3366300, Ag033G3575600, Ag033G3582700, Ag031G3366100, Ag031G3332800, Ag031G3332500, Ag031G3367200
OG0000384	AL8G11310	Ag037G4141500, Ag016G2314300
OG0000384	AL8G11340	Ag016G2313300
OG0000384	AL8G11320	Ag037G4141600, Ag016G2314200
OG0000385	AL22U10010, nbis-gene-1954, AL7G51970, nbis-gene-1735	Ag011G1243000
OG0000388	AL3G30610	Ag014G2061300, Ag031G3378600
OG0000388	AL8G29440, AL1G33150	Ag033G3647100
OG0000388	AL6G34750	Ag004G0515600
OG0000388	AL3G42690	Ag014G2129900, Ag014G2134200, Ag014G2130200
OG0000389	AL8G32520	Ag013G1345400
OG0000390	AL1G35790	Ag011G1190000
OG0000390	AL1G35860	Ag034G4019400
OG0000390	AL1G35830	Ag034G4019100, Ag034G4019200
OG0000390	AL1G49180, AL1G35870	Ag034G4019700, Ag034G4019500
OG0000391	AL2G33070	Ag078G5342000, Ag078G5343600
OG0000391	AL6G27640	Ag013G1542800, Ag013G1383100, Ag013G1382900
OG0000392	AL1G29180	Ag034G3912000
OG0000392	AL7G27840, AL7G27830	Ag013G1714900
OG0000393	nbis-gene-1951	Ag016G2307900, Ag016G2304400, Ag048G4601500, Ag038G4157000, Ag032G3459000, Ag015G2272700, Ag032G3459100, Ag052G4862600
OG0000394	AL3G28170	Ag014G2015400, Ag039G4245000, Ag039G4244700, Ag039G4244800
OG0000395	AL1G25950	Ag034G3851600
OG0000395	AL3G47120	Ag044G4484000
OG0000395	nbis-gene-82, AL1G25930	Ag034G3851800
OG0000396	AL6G36390, AL5G15440	Ag003G0389200
OG0000397	AL3G29400, AL3G29410, nbis-gene-913, AL3G28990, AL3G28980, AL3G28960	Ag014G2028800, Ag014G2028200, Ag014G2028700, Ag014G2028500, Ag014G2033300
OG0000397	AL2G24870, AL3G30830, AL3G30870, nbis-gene-889	Ag014G2062300, Ag014G2062400
OG0000398	nbis-gene-1582	Ag061G5026700, Ag061G5027000, Ag061G5026800, Ag061G5026600
OG0000399	AL1G11940, AL6G51150, AL5G45310	Ag019G2495400
OG0000399	AL1G65940	Ag002G0270000
OG0000399	nbis-gene-54	Ag034G3765600
OG0000402	nbis-gene-2216	Ag031G3361400
OG0000402	AL8G44510	Ag013G1364000, Ag004G0419600
OG0000402	AL8G44490	Ag004G0419700, Ag014G2065700
OG0000403	AL7G41820, AL7G41810	Ag013G1686700, Ag013G1686600, Ag013G1444400
OG0000404	nbis-gene-145	Ag029G3093000
OG0000404	AL1G49360	Ag013G1535500
OG0000404	AL3G48820	Ag011G1093000
OG0000406	AL1G18060, AL8G36410	Ag034G3746500
OG0000407	AL1G12810, AL1G39190, AL4G46780	Ag003G0293200, Ag048G4570300
OG0000409	AL1G49520, AL1G42250	Ag013G1723400, Ag013G1723600, Ag013G1723500, Ag013G1723700
OG0000409	AL1G42220, AL1G42200	Ag013G1723200, Ag013G1723300, Ag013G1723100, Ag013G1722900
OG0000410	AL7G31120	Ag033G3520900
OG0000411	nbis-gene-977, AL4G18590, nbis-gene-965, AL4G14960, AL8G17380, AL4G14950	Ag066G5148900, Ag066G5149300, Ag066G5147700, Ag066G5148300
OG0000412	AL6G27540	Ag013G1384500
OG0000412	AL7G46360, AL2G23890, AL3G30980	Ag014G2065800
OG0000413	AL3G25620	Ag014G1970300, Ag014G1970100, Ag014G1971600, Ag014G1965900
OG0000414	AL2G13380	Ag002G0179900
OG0000414	AL7G40540	Ag007G0915200
OG0000419	AL4G31290, nbis-gene-1117, nbis-gene-1114, nbis-gene-1108, nbis-gene-1107	Ag050G4796000, Ag033G3498000, Ag093G5458600
OG0000420	AL4G41100	Ag003G0382200, Ag002G0223100, Ag002G0233200
OG0000420	AL6G39500	Ag038G4171600
OG0000421	AL8G27110	Ag008G0960300, Ag013G1417700, Ag004G0701900, Ag073G5262300
OG0000421	AL7G26330, AL8G31590, AL8G31580	Ag004G0730400, Ag004G0730300
OG0000423	AL6G37670	Ag021G2619500
OG0000423	nbis-gene-331	Ag037G4138000, Ag048G4687400
OG0000424	AL8G30090	Ag004G0757300
OG0000424	AL1G58860	Ag001G0051900
OG0000425	nbis-gene-1479, AL3G52210, AL6G16720, AL7G44040, AL8G22510	Ag022G2679800, Ag022G2679500, Ag016G2400400, Ag066G5166000
OG0000426	AL3G49550	Ag029G3090900, Ag029G3090600, Ag039G4190700
OG0000426	AL4G31270	Ag032G3430600
OG0000426	AL1G54860	Ag029G3090500, Ag014G1975700
OG0000426	AL3G47620	Ag001G0009200
OG0000427	AL4G22740	Ag007G0889600
OG0000429	AL1G66550	Ag006G0817500
OG0000429	AL1G66560, AL5G40170	Ag031G3267200
OG0000430	AL7G31720	Ag033G3543200
OG0000430	AL6G48090	Ag066G5145600
OG0000430	AL2G13870	Ag002G0190900
OG0000431	AL3G47160	Ag001G0072900, Ag001G0072500, Ag001G0072800, Ag001G0072400
OG0000431	AL2G15130	Ag002G0212700
OG0000436	AL5G24720, AL8G36450	Ag004G0631300
OG0000436	AL8G36460	Ag075G5299000
OG0000437	AL8G32540, AL7G26730	Ag068G5219300
OG0000439	AL106U10010, AL2G31500, AL2G24380, AL6G16140, AL3G46310	Ag034G4038100
OG0000440	AL8G22290, AL1G65410, AL8G22300, AL34U10050, AL3G53350, AL8G22270, AL34U10040	Ag011G1051800, Ag011G1051700, Ag011G1051100, Ag011G1256100
OG0000442	AL8G37970	Ag031G3183300
OG0000442	AL7G49510	Ag005G0789500
OG0000443	AL7G19450	Ag011G1172700
OG0000443	AL6G21860	Ag013G1508000
OG0000443	AL6G37110	Ag004G0542800
OG0000444	AL4G26640	Ag013G1646700
OG0000444	AL5G41390	Ag031G3242100
OG0000445	AL6G35020	Ag004G0771100, Ag004G0519100
OG0000445	AL4G14210	Ag011G1271400
OG0000446	AL6G33720	Ag004G0600400, Ag004G0600200, Ag004G0600500
OG0000446	AL6G33700	Ag050G4748400
OG0000447	AL5G33360, AL3G23060, AL4G32260, AL6G16080	Ag014G1935800
OG0000448	AL5G20500	Ag081G5401500
OG0000448	AL5G18010, AL5G18000	Ag040G4348600
OG0000448	AL5G17950	Ag027G3033900
OG0000449	AL5G40740, AL5G40730, AL5G40790	Ag078G5363600, Ag033G3506900, Ag031G3254000
OG0000450	AL7G46430, AL7G44810, AL8G16550, AL8G16530, AL37U10040, AL8G16430	Ag039G4305700
OG0000451	nbis-gene-413, nbis-gene-414, AL6G27550, AL1G52840	Ag002G0233800, Ag024G2891400, Ag024G2891500, Ag003G0282400
OG0000452	nbis-gene-378, nbis-gene-377	Ag002G0145700, Ag043G4454900
OG0000452	AL2G12270	Ag002G0144800
OG0000452	AL2G12300, AL2G12320	Ag002G0144100
OG0000452	AL2G12220, AL2G12230	Ag034G3831300
OG0000456	AL5G38160	Ag055G4919400, Ag001G0034600
OG0000457	AL3G14390	Ag013G1674900
OG0000457	AL1G14130	Ag014G1818100
OG0000458	AL1G42810	Ag013G1727100
OG0000458	AL1G42800	Ag013G1726600
OG0000459	AL8G41530	Ag001G0065700
OG0000459	AL7G51820	Ag078G5390300
OG0000460	AL3G25430	Ag014G1968100
OG0000460	AL8G32300	Ag004G0713200
OG0000461	AL8G21820	Ag007G0907400
OG0000462	AL7G33120, AL7G33100	Ag033G3596300, Ag033G3512200
OG0000463	AL1G49900	Ag015G2260800, Ag011G1171400
OG0000464	AL1G11560, AL1G11570	Ag034G3666600, Ag034G3665500, Ag034G3665300, Ag034G3666000, Ag034G3665100, Ag034G3666500, Ag034G3665900, Ag034G3666100
OG0000464	AL1G11580	Ag034G3665600, Ag034G3665200
OG0000466	AL3G16350, AL3G16370, AL3G16360	Ag014G1841000, Ag014G1841100
OG0000467	AL8G36990	Ag004G0555500
OG0000468	AL4G37620	Ag003G0378900, Ag003G0382900, Ag003G0373400, Ag003G0373300, Ag003G0372700
OG0000468	AL4G36610	Ag039G4255500, Ag078G5395100
OG0000469	AL8G12820, AL5G40470, AL7G35520	Ag050G4765200, Ag006G0816800
