Orthogroup	Arabidopsis_lyrata_Rawat	Cochlearia_excelsa
OG0000153	AL4G23860	g51131, g40020
OG0000153	AL1G17600	g37875, g37876
OG0000154	AL1G58520, AL6G29770, AL6G29780	g36466, g36467
OG0000154	AL1G66290, AL1G58490	g54212, g36163, g36472
OG0000155	AL481U10020	g36320, g54169, g36224, g24260
OG0000159	AL8G19570, AL25U10030	g21237, g20503
OG0000160	AL3G52950	g5985
OG0000160	AL7G22000	g23426
OG0000160	AL8G33330	g1105
OG0000160	AL3G44180	g6339
OG0000160	AL5G20850	g11547
OG0000160	AL2G40780	g46563
OG0000160	AL4G15040	g50994
OG0000162	AL3G42410	g28290
OG0000169	AL1G53540, AL1G53520, AL9U11000	g53988
OG0000170	AL4G44740	g52257
OG0000171	AL8G28000	g915, g28415
OG0000171	AL3G49460	g14078
OG0000171	AL8G31780	g28546
OG0000171	AL3G19690	g7540
OG0000171	AL7G24680	g17072
OG0000174	AL5G24470, AL6G38890, AL3G40990, AL6G49470, AL2G19320, AL4G18060, AL1G56990	g50178
OG0000175	AL1G37260	g45857
OG0000175	AL2G16210	g32098, g27548, g50297
OG0000175	AL6G25440	g29297
OG0000175	AL5G45050, AL2G23510	g50814
OG0000176	AL3G15860	g12860
OG0000176	AL1G47960	g7705
OG0000177	AL1G34280	g27488, g50732, g31972
OG0000178	AL6G47960	g40442
OG0000178	AL6G48020	g45158
OG0000178	AL6G47990	g45173
OG0000179	AL1G65670	g44052
OG0000182	AL5G43310, AL5G43300	g27624
OG0000182	AL5G20620, AL5G20610	g11014, g40790
OG0000183	AL2G24200, AL7G46650	g18117
OG0000183	AL4G20560	g40143
OG0000184	AL3G36220, nbis-gene-767	g11846
OG0000185	AL3G32940, AL3G32930	g32332, g32334, g32337
OG0000185	AL2G22820, AL1G11240, AL1G49370, AL1G49350, AL1G49380, AL108U10030, AL5G14060, AL8G40780	g11864
OG0000185	AL1G52850	g35799
OG0000187	nbis-gene-932, AL4G10910	g17092
OG0000189	AL7G15090	g47947
OG0000189	AL3G50830	g18237
OG0000189	AL7G16200	g23036
OG0000189	AL2G35850, AL1G32900	g50117
OG0000192	AL2G13220	g25904
OG0000192	AL7G26670	g17137
OG0000193	AL1G53610	g27763
OG0000196	AL7G47540	g43783, g53971, g43782, g43797
OG0000196	AL7G47550	g53972
OG0000197	AL7G34540, AL7G34550, AL7G34520	g24122
OG0000198	AL5G13150, AL5G10520	g25893
OG0000198	AL7G42370, AL5G10550	g10793
OG0000198	AL1G26980, AL1G27000	g31564
OG0000198	AL1G27010	g49926
OG0000200	AL1G15400	g40675
OG0000200	AL1G15390	g40674
OG0000200	AL1G44070	g27686
OG0000201	AL8G34590	g53703
OG0000201	AL3G54140	g15624, g51845, g17762
OG0000201	AL3G45630	g4655, g26600, g16293, g32898, g33199, g25229, g26102, g33200, g34779, g16144, g6202, g53346, g27732, g43307, g16269, g19533, g52369, g14957, g43031, g42816, g1483, g14787
OG0000202	AL6G51540	g1023, g25454, g25477
OG0000203	AL5G39960	g1974, g1973
OG0000203	AL5G39980, AL5G40000	g18958
OG0000203	AL5G40110	g2360
OG0000205	AL4G17770, AL8G20180	g43917
OG0000205	AL6G41080, AL6G41170, AL7G33750, AL2G20320, AL2G20330, AL3G54100, AL3G45590	g11567
OG0000206	AL4G21300	g8618, g48844, g29953, g30349, g34591, g45346, g42202, g30177, g35498, g42663, g16587, g42917, g5670, g53423, g22593, g34972, g52424, g30088, g16117, g4492, g17359, g1846, g24660, g46217, g26543, g3141, g34869, g26823, g35622, g43591, g42189, g52436, g34395, g43574, g53589, g42224, g52659, g11488, g50102, g14281, g41697, g42264, g18658, g48987, g34593, g15238, g35086, g33126, g42102, g34033, g35102, g34084, g34087, g20497, g34767, g3404, g42813, g4067, g33222, g35385, g35794, g25891, g34753, g19921, g30249, g32910, g22189, g33355, g21397, g52519, g34572, g4095, g4107, g34575, g43643, g9242, g16173, g33127, g10333, g20498, g42717, g41929, g42958, g42647, g3612, g48979, g3617, g34594, g8693, g34396, g26693, g26442, g42223, g42237, g52660, g17013, g26014, g18657, g17536, g16355, g4493, g33202, g53588, g33173, g3985, g33137, g19788, g48326, g17646, g33136, g8692, g15237, g42239, g25532, g33172, g26806, g4379, g26418, g3791
OG0000207	AL7G43260	g46617, g15565, g14866, g3099, g26275, g36308, g14634, g4409, g34703, g24587, g28251, g682, g51819, g28955, g4066, g1725, g4423, g11714, g24891, g35033, g35914, g8221, g8723, g53432, g41674, g26043, g681, g43325, g11489, g53856, g24382, g14261, g36863, g36256, g22612, g35998, g35872, g51818, g35035, g14620, g14864, g15567, g36255, g53430, g35913, g35178, g8232, g8732, g43057, g22613, g53431, g4410, g28956, g16345, g4432, g15566, g14865, g11794, g4978, g35179, g36309, g26276, g34355, g35034, g26044, g43324, g36310, g680, g46616, g14635, g8220, g8722, g34704, g14621, g35180, g35310
OG0000207	AL429U10020	g37815, g52806
OG0000208	AL4G19750	g21459, g33511, g33550
OG0000209	AL1G20200	g2157
OG0000209	AL5G25310	g12731
OG0000210	AL2G23580	g26821
OG0000211	AL7G52630	g43500, g43665
OG0000215	AL1G49470, AL9U10420	g449
OG0000216	AL6G47230	g25664
OG0000216	AL2G18850	g41090, g41083, g41086
OG0000219	AL7G49700, AL7G49110, AL7G49680	g27764, g39817
OG0000219	AL3G52780	g18526, g7663
OG0000221	AL2G18390	g32889, g53047, g4078, g27354, g2143, g52809, g53046, g27482
OG0000222	AL6G40720	g8668, g34916, g35398, g4529, g35092, g8532, g36951, g38875, g35824, g36811, g35009, g15547, g19660, g9434, g24943, g20945, g20027
OG0000223	AL2G13100, AL7G30200	g2036, g10328, g1428, g24970
OG0000223	AL3G49600	g7357, g22740, g3583, g41205, g3002
OG0000223	AL5G34210	g46380
OG0000225	AL2G28790	g4045
OG0000226	AL4G14040	g17691, g17690, g17692
OG0000226	AL5G19060	g35947
OG0000229	AL4G17660, AL4G17920, AL4G17900	g13978
OG0000229	AL8G38260, AL1G56710, AL1G65810, AL5G20810	g24726
OG0000230	AL5G40710	g2000
OG0000233	AL6G17860	g45483
OG0000233	AL6G17870	g29622
OG0000233	AL6G17850	g45482
OG0000233	AL6G17810, AL6G17910, AL6G17830	g29623
OG0000235	AL1G56900	g40743
OG0000235	AL1G40550, AL6G39940, AL3G52720, AL3G49080, AL7G47200, AL5G38700, AL9U11920	g11302
OG0000236	AL2G23070	g13483
OG0000237	AL3G35490	g36933
OG0000238	AL173U10020, AL2G30290	g44676
OG0000241	AL7G32050, AL7G32060, AL7G32080, AL7G32090, AL7G32070, AL6G48330, AL6G48290, AL6G48300, AL6G48310	g17320
OG0000242	AL3G16620	g7689, g12521
OG0000244	AL6G49960	g40712
OG0000245	nbis-gene-2041	g15848
OG0000246	AL4G32990	g37185
OG0000246	AL4G32970	g51603
OG0000247	AL1G46070	g27759, g27721
OG0000249	AL1G48110	g32697
OG0000249	AL2G10350	g16095, g42905, g32698
OG0000250	AL6G50030	g45178
OG0000250	AL6G48930	g40469
OG0000251	AL5G15090, AL5G15100	g16641
OG0000252	AL2G37720	g46370
OG0000253	AL1G19530, AL3G24230	g12277
OG0000253	AL3G20620	g7492
OG0000253	AL1G19520, AL6G11740	g5784, g45315
OG0000254	AL7G39750	g47116, g47114, g17643
OG0000254	AL7G39720	g47117
OG0000254	AL7G39770, AL7G39760, AL7G39740, AL7G39730	g47115
OG0000256	nbis-gene-802, AL3G42750, nbis-gene-801	g10880
OG0000257	AL2G35830	g46235
OG0000259	AL6G44930, AL1G15160, AL1G67360	g1607
OG0000260	AL7G11500, AL7G19690	g6207, g6217
OG0000262	AL2G11960	g4737, g46874
OG0000262	AL2G11040	g43603
OG0000262	AL2G13760, AL6G43420, AL2G11060	g24889
OG0000268	AL5G24090	g35054
OG0000268	AL3G43630	g17915, g5948, g4147, g53120, g22863, g25628, g50735, g44198, g32701, g51641, g27914, g10990, g52236, g48936, g35463
OG0000269	AL8G36240	g28758
OG0000269	AL5G25090, AL5G25020	g2910, g2936
OG0000269	AL4G24200	g39974
OG0000270	AL2G12790	g40880
OG0000276	AL8G19610	g34448, g33115
OG0000276	AL8G16120	g9297, g15664, g15118, g44910
OG0000277	AL7G10820	g18216, g23060, g18323
OG0000277	AL1G32640	g27445, g31888
OG0000278	AL7G46030, AL7G46410	g14307
OG0000278	AL7G46160, AL7G46150, AL7G46040, AL7G38390, AL7G38360, AL7G46130, AL7G46050	g46809, g46812, g46827
OG0000279	AL4G18170	g40527, g40528, g40529
OG0000282	nbis-gene-292, AL7G31500, AL7G30780, AL7G31520	g47412
OG0000282	nbis-gene-1800, AL7G31480, AL7G31490, AL7G31510	g53736
OG0000283	AL5G34600	g10623, g22201, g30263, g20011, g19891, g2550, g43075, g53035, g26096, g3992, g52989, g16553, g53516
OG0000283	AL6G38420, AL1G38780	g15621, g48271, g41887, g15633
OG0000285	AL7G32710	g47372
OG0000285	AL7G25530	g23645
OG0000285	AL2G23090, AL2G23080	g42046
OG0000286	AL7G27750	g41270
OG0000286	AL3G22250, AL3G22230	g44985, g44982, g44984
OG0000288	AL5G20680, nbis-gene-832, AL6G37470, AL3G45890, AL4G20200, AL3G44720, AL6G42170	g54300, g26198, g32873, g23186, g32999, g49511, g22605, g3280, g3645, g4167
OG0000289	AL4G16860	g39783
OG0000290	AL2G10710, AL2G10700	g40830
OG0000291	AL3G42940, AL3G43030, AL3G42930	g11641, g53214, g52576, g53200
OG0000294	AL6G25720	g25697
OG0000295	nbis-gene-691	g27709
OG0000296	AL48U10010, nbis-gene-2180	g1252, g28701, g28702
OG0000296	nbis-gene-2178, AL8G34670, AL8G26340, nbis-gene-2176, nbis-gene-2177	g28714
OG0000296	nbis-gene-2175	g1225
OG0000297	AL7G47150	g25175
OG0000298	AL1G48010	g18485, g18491
OG0000298	AL4G19020	g50713
OG0000298	AL1G47970	g32687
OG0000303	AL6G42410	g35942
OG0000304	AL4G16550, AL4G16530, AL4G16510	g50554, g51887
OG0000304	AL4G38280	g50556
OG0000304	AL8G21380, nbis-gene-2062, AL3G42840	g51897
OG0000305	AL1G51540, AL4G38060, AL4G38120, AL6G43180	g53520, g51878
OG0000306	AL7G51760	g13807, g46733
OG0000307	nbis-gene-282, AL1G59050, nbis-gene-269	g36491
OG0000308	AL8G17010, AL8G17000, AL117U10040	g39732
OG0000312	AL6G40730	g14467, g35227
OG0000313	AL4G37990, AL4G38020	g23784
OG0000314	AL7G44460	g28453, g9121, g30700, g27333
OG0000318	AL3G52410, AL3G52440, AL2G28900	g43847
OG0000318	AL3G39500	g49471
OG0000320	AL4G19330	g39023, g15482, g22561
OG0000321	AL8G15650, AL1G57580	g54159
OG0000321	AL6G31300, AL6G31290	g41419
OG0000321	nbis-gene-443	g666
OG0000322	AL8G34510, AL8G34460, nbis-gene-2163	g10751
OG0000323	AL2G32570	g44591
OG0000325	AL1G14460	g26947, g49462
OG0000325	AL4G28660	g51329
OG0000325	AL1G14470	g30904
OG0000328	AL3G34990, AL249U10020, AL3G34970	g13376
OG0000328	AL249U10040	g13375
OG0000329	AL7G41460	g24516, g24521
OG0000330	AL2G32680, AL2G32660	g17997, g17998
OG0000330	AL2G32630	g44587
OG0000330	AL1G29940	g31719
OG0000331	AL6G51460	g25429, g39522
OG0000331	AL1G11840	g26892
OG0000331	AL3G30460	g6947
OG0000332	AL2G14760, AL2G14800, AL2G14890, nbis-gene-400, AL2G14930, nbis-gene-402, nbis-gene-401, AL2G14910, AL2G14860, AL2G14740, AL2G14750	g24568, g44176
OG0000335	AL5G41960, AL5G41630, AL5G41650	g1956
OG0000336	AL2G18590, AL1G67290, AL1G20120, AL1G20240, nbis-gene-1385	g31190, g27091, g27095, g31209
OG0000339	AL8G15440	g17712, g53651
OG0000341	AL1G55400	g54095
OG0000345	AL6G19900, AL390U10020	g29557, g39719
OG0000345	AL6G19890	g45514
OG0000345	AL1G13870	g26927, g49447, g30863
OG0000346	AL5G34190	g2365
OG0000346	AL5G14950	g10579
OG0000347	AL4G45180	g52289
OG0000348	AL5G17850, AL34U10080, AL8G22320, AL8G22310, nbis-gene-633, AL5G17810, AL5G17830, AL5G27910	g50668
OG0000349	AL8G36200	g1282
OG0000349	AL8G36160, AL8G36170	g1278
OG0000350	AL5G18930, AL3G36110, nbis-gene-754, AL3G36140, AL3G36150, AL3G36100, AL3G36090	g13403, g13402
OG0000351	AL3G39810	g12309
OG0000356	AL4G15330	g50999
OG0000357	AL1G43760, AL1G43770	g32419, g32420, g50521
OG0000358	AL1G58830, AL1G59360, AL1G52250	g11643
OG0000359	AL7G25030	g23616
OG0000362	nbis-gene-807, AL5G18550	g52587
OG0000362	AL4G17970	g43613, g4131, g4234, g3255, g33492, g25276, g43263, g20304, g3787, g16102, g4130, g35341, g25266, g43262, g41821, g36457, g12619, g25261, g25259, g43259, g33494, g3251, g25071, g9678, g35281, g34308, g9679, g35248
OG0000363	nbis-gene-617	g27806
OG0000364	AL3G14810	g37360, g37362, g37913, g17870
OG0000365	AL1G39370	g27592
OG0000365	AL7G33350	g24049
OG0000365	AL1G39380, AL1G39340, AL1G39360, AL1G39330	g50367
OG0000367	AL6G41620	g18012
OG0000368	AL5G25650, AL5G25640	g11421
OG0000368	AL5G25690	g11422
OG0000370	AL3G39540, AL3G39570, AL3G39550	g6467
OG0000371	AL3G47030	g53445
OG0000371	AL1G51150	g11614
OG0000374	AL1G53910, AL128U10010	g7992, g10426, g47443, g1577, g48059, g53145, g36249, g41525, g50024
OG0000375	AL7G43380, AL3G37650, AL1G50470	g24614, g4053, g42670, g42662, g25030, g4718, g35252, g22259, g19614, g24704, g25123, g26727, g11473, g34270, g3460, g26000, g26728, g48279, g35564, g42661, g14340, g53194, g35740, g25090, g26814, g49158, g24703, g25124, g34269, g53637, g22260, g48278, g25031, g26729, g4719, g35251, g24668, g42660, g42669
OG0000376	AL2G15870	g41000
OG0000377	nbis-gene-1705	g47983
OG0000377	AL2G24540, AL2G24410	g47982
OG0000377	AL7G13510	g22842
OG0000379	AL5G11250	g1514
OG0000379	AL5G35180	g19165
OG0000380	AL8G35710	g19547, g28753
OG0000380	AL8G36790, AL71U10060, AL8G36700	g28797, g28774, g28802
OG0000381	AL2G39050	g43972, g18058, g26185
OG0000381	AL5G19040, nbis-gene-1075, AL2G39040	g23603
OG0000382	AL6G50680, AL6G50670, AL6G50700	g44023
OG0000382	AL4G34640	g37230
OG0000383	AL5G18170, AL5G18190, AL5G35660, AL5G35670	g11293, g11292, g11294
OG0000384	AL8G11330, AL8G11310, AL8G11340	g10911
OG0000386	AL1G48360	g32707
OG0000386	AL1G48390, AL1G48400	g32710
OG0000388	AL3G30610	g13288
OG0000388	AL8G29440, AL1G33150	g34348, g35026, g34350, g28458, g28439, g35303
OG0000388	AL3G42690	g6787
OG0000389	AL8G32520, AL8G32530, AL8G32510, AL8G32500	g43635, g1338, g1343
OG0000390	AL1G35830	g27516
OG0000391	AL2G33070	g46059, g46056
OG0000391	AL3G21810	g7432
OG0000392	AL7G27840, AL7G27830	g47536
OG0000393	nbis-gene-1951	g46706
OG0000393	AL7G51280	g46707, g53730
OG0000395	AL1G25950	g31494
OG0000395	AL3G47120	g6162, g14272
OG0000395	nbis-gene-82, AL1G25930	g49902
OG0000396	AL6G36390, AL5G15440	g16098
OG0000397	nbis-gene-889	g36029, g3758, g12040
OG0000398	nbis-gene-998, AL8G28420	g43755, g16088, g53768
OG0000399	AL6G51150	g25452
OG0000399	AL1G65940	g41120
OG0000399	nbis-gene-54	g31165
OG0000402	AL8G44500	g9658
OG0000402	AL8G44510	g9656
OG0000404	nbis-gene-145	g11863
OG0000404	AL3G48820	g38491
OG0000404	AL1G32050	g23221
OG0000407	AL1G12810, AL1G39190, AL4G46780	g36060, g14938, g43281, g11474, g7650
OG0000409	AL4G21310	g32362, g32361
OG0000409	AL1G49520, AL1G42250	g27666
OG0000409	AL1G42220, AL1G42200	g50490
OG0000411	nbis-gene-977, AL4G18590, nbis-gene-965, AL4G14960, AL8G17380, AL4G14950	g50674, g6276, g3083, g6257, g6259, g6273, g38385
OG0000412	AL6G27540	g45737
OG0000412	AL7G46360	g46788
OG0000412	AL2G23890	g45009
OG0000412	AL3G30980	g6918, g13293
OG0000413	AL3G25620	g12223, g12228
OG0000413	AL1G63260	g27985
OG0000414	AL2G13380	g40900
OG0000414	AL3G44750	g13659
OG0000414	AL7G40540	g47091
OG0000421	AL8G27110	g39358
OG0000421	AL7G26330	g47588
OG0000423	AL6G37670	g6331
OG0000423	nbis-gene-331	g32550
OG0000424	AL8G30090	g28489
OG0000424	AL7G25590	g47623
OG0000426	AL3G49550	g3013, g7095
OG0000426	AL3G47620	g40973, g23602
OG0000427	AL4G22740	g16255, g35653, g49085, g14479, g17706
OG0000427	AL4G15190, AL7G41800, AL8G22250, AL7G30940, AL5G26830	g6173, g10187, g6911
OG0000427	AL8G21280, AL6G49280	g52882, g52883, g4441, g26026, g4277, g43668, g50162, g18718, g45410, g26024, g4278, g26002, g43669, g4161, g52352, g47025, g32216, g36149, g43130, g36150, g39185, g40696, g47024, g46889, g32217, g35954, g14641
OG0000428	AL1G45700, AL1G45680, AL446U10030	g34488
OG0000429	AL1G66550	g1975, g1976
OG0000429	AL5G40200	g18956
OG0000429	AL1G66560, AL5G40170, AL5G40070	g2032
OG0000430	AL7G31720	g23976, g17311
OG0000430	AL3G43130	g13575
OG0000431	AL3G47160	g1437
OG0000432	AL1G55550, AL1G55520	g555
OG0000433	AL7G25660, AL7G25640, AL7G25650	g17099, g17097, g17100, g17096
OG0000434	AL7G52140	g36218, g36226, g36221
OG0000436	AL5G24720	g19572
OG0000436	AL8G36450	g41304
OG0000436	AL8G36460	g1293
OG0000437	AL8G32540, AL7G26730	g39339, g1080, g28563
OG0000439	AL2G31490	g45982, g16494, g44625
OG0000439	AL106U10010, AL2G31500	g13576
OG0000439	AL2G24380, AL6G16140, AL3G46310	g29695
OG0000440	AL7G51660	g53832
OG0000443	AL7G19450	g23276
OG0000443	AL6G21860	g45564
OG0000443	AL6G37110	g598
OG0000444	AL4G26640	g51246
OG0000444	AL5G41390	g2023
OG0000444	AL1G15970, AL1G15980	g49529
OG0000445	AL6G35020	g502, g2678, g19442, g19454, g9989
OG0000446	AL6G33700, AL8G10030	g21423
OG0000447	AL5G33360, AL3G23060, AL4G32260, AL6G16080	g51571
OG0000448	AL5G18010, AL5G18000	g4323
OG0000448	AL5G17950	g10425
OG0000451	nbis-gene-413, nbis-gene-414, AL6G27550, AL1G52840	g50836
OG0000452	AL2G12270	g45250
OG0000456	AL5G38160	g44439, g11315, g23839, g11546, g53398, g23865, g2198, g25659, g22664
OG0000457	AL4G29020, AL3G14390, AL1G14130	g7774, g12606, g30872, g12810, g7765
OG0000458	AL1G42810	g50497
OG0000459	AL7G33420	g17375
OG0000459	AL8G41530	g54231, g33385
OG0000459	AL1G60320, nbis-gene-13, AL1G59860	g54240
OG0000460	AL8G32300, AL7G26630, AL1G63380	g12238
OG0000463	AL1G49900	g32899
OG0000466	AL6G49260	g25526, g25938
OG0000466	AL3G16350, AL3G16370, AL3G16360	g32989, g31982
OG0000468	AL4G36610	g37276
OG0000469	AL8G12820, AL5G40470, AL7G35520	g1996, g10969, g40576, g47280, g17461
OG0000470	AL6G23640	g17411, g17424
OG0000472	AL2G12490	g4134
OG0000473	AL1G10020	g49273
OG0000473	AL1G10010	g30720, g1438
OG0000473	AL4G34630	g51663
OG0000474	AL1G13900	g49450
OG0000474	AL8G43430, AL8G16740	g39721
OG0000474	AL7G39140	g50694
OG0000474	AL8G26730	g50021
OG0000475	AL2G14390	g40945
OG0000476	AL6G40090, AL6G40080, AL6G38970, AL6G38960	g37782, g4812, g4800, g4814
OG0000477	AL8G39430	g353
OG0000477	AL1G26290	g27266
OG0000480	AL2G15360	g40981
OG0000480	AL5G11380, AL5G11360	g1517
OG0000481	AL2G17860	g44045
OG0000481	AL1G20710	g27100
OG0000481	AL1G20700	g31232
OG0000483	AL6G37960	g10089
OG0000484	AL8G20400	g47740
OG0000484	AL7G21870, AL2G21950, AL2G21060	g47741, g47742, g23417
OG0000485	nbis-gene-1789	g23902
OG0000485	AL3G47940	g24586, g23899, g23901
OG0000486	AL1G31270, AL1G31240, AL1G31290, AL3G25060	g46992, g26157, g46989
OG0000491	AL5G27700	g19467
OG0000491	AL5G27670	g41553, g11391
OG0000492	AL5G35780	g19139, g11288
OG0000492	AL4G36250	g37303
OG0000493	AL7G49930, AL7G50550, AL7G50480	g16860
OG0000494	AL3G37620, AL5G33030	g11331
OG0000495	AL5G24920	g17535
OG0000495	AL4G11510, AL4G11620	g44613, g45954
OG0000495	AL2G33370	g53091
OG0000496	AL5G27040, AL5G27050	g2743
OG0000496	AL5G27010	g19502
OG0000496	AL5G27060	g2744
OG0000497	AL2G32410	g12212
OG0000497	AL3G26100, AL1G63030	g27989
OG0000499	AL4G22840	g6741
OG0000499	AL3G34080	g6742
OG0000501	AL1G47250	g50671, g32646
OG0000501	AL1G47260, AL1G47270	g50679
OG0000501	AL6G44600	g40318
OG0000502	nbis-gene-1948, nbis-gene-1949	g46703, g46704
OG0000502	AL7G51170	g37779
OG0000503	AL1G45660	g53150, g41815
OG0000506	AL6G17270	g29645, g45471, g28728, g1183, g39280
OG0000506	AL3G50240	g5569
OG0000507	AL1G16150	g3111, g27067, g12541, g24850, g36336, g18639, g22861, g13024, g51671, g39956, g22859
OG0000509	AL7G38340	g24336
OG0000509	AL1G32140	g17576
OG0000509	AL7G38310, AL7G38320	g24334, g24335
OG0000510	AL7G49750	g46683, g46681
OG0000510	AL7G49760	g18100
OG0000513	AL1G61840	g27109
OG0000516	AL2G26290	g44889, g42659, g42668, g4054, g53638, g3459, g26813
OG0000517	AL6G28190	g29147, g29148, g29150
OG0000518	AL8G28090	g28418, g28417
OG0000518	AL6G23220, AL6G23240, AL6G27270	g5308
OG0000519	AL8G45700	g8
OG0000520	AL1G24130	g51206
OG0000520	AL1G24140	g27193
OG0000521	AL8G42580	g185, g186
OG0000521	AL233U10010, AL8G42560, AL2G37250	g9727
OG0000522	AL4G36740	g37317
OG0000522	AL3G20680	g13045, g12397, g7487
OG0000523	AL4G15440	g51022, g51021
OG0000523	AL7G20340	g54035
OG0000524	AL7G33960, AL7G34070	g32583
OG0000524	AL6G46340, AL6G46460	g45181, g45202
OG0000525	AL4G41930	g37492, g37493
OG0000525	AL4G34310	g52116
OG0000526	AL6G30020, AL6G30040, AL6G30000, AL6G30030	g29070
OG0000526	AL6G30010	g29071
OG0000529	AL4G15110	g39835, g51257
OG0000529	AL4G25050, AL4G25170	g51197, g37897
OG0000530	AL8G27190, AL8G27180	g41237, g890
OG0000533	AL1G54340	g14003
OG0000534	nbis-gene-616	g17931
OG0000534	AL7G40680, AL7G40710	g38275
OG0000535	AL5G39770, AL5G39760	g2040
OG0000536	nbis-gene-1900	g46831
OG0000536	AL7G45840	g25662
OG0000537	AL3G19190	g12430
OG0000538	AL5G19720	g10345
OG0000539	AL41U10060	g51136
OG0000539	AL4G23920	g46875
OG0000540	AL4G26320	g39867
OG0000542	AL1G21210	g31250
OG0000542	AL2G16950	g44098
OG0000542	AL2G29200	g49727
OG0000543	AL8G14220	g18472
OG0000547	AL4G42410	g52123, g37511
OG0000549	AL4G28600	g51327
OG0000553	AL3G40600	g11687
OG0000554	AL6G47350, AL6G47410, AL6G47440, AL6G47420	g14052, g40408, g25607, g25625, g25606, g25632, g25629, g25605, g25619, g25621
OG0000557	AL4G12650	g38464
OG0000557	AL4G12630, AL4G12610	g28220
OG0000557	AL4G12560, AL4G12620	g50928, g50931, g50935, g50932
OG0000561	AL7G51160	g16898
OG0000561	AL3G11260	g7907
OG0000561	AL6G26340	g5112, g45694
OG0000562	AL4G22860	g40099
OG0000562	AL6G33460	g797
OG0000563	AL4G46650, AL5G45000, AL1G37200	g24348, g2664, g37712, g50813
OG0000564	AL8G20020	g52272
