Orthogroup	Duplications (all)	Duplications (50% support)
OG0001394	25	17
OG0001395	13	8
OG0001396	27	24
OG0001397	12	12
OG0001398	13	13
OG0001399	13	12
OG0001400	15	15
OG0001401	15	12
OG0001402	14	13
OG0001403	13	10
OG0001404	16	11
OG0001405	13	11
OG0001406	12	9
OG0001407	12	11
OG0001408	17	14
OG0001409	14	12
OG0001410	14	12
OG0001411	15	10
OG0001412	11	9
OG0001413	18	15
OG0001414	32	27
OG0001415	15	14
OG0001416	14	13
OG0001417	14	13
OG0001418	15	15
OG0001419	13	10
OG0001420	11	8
OG0001421	15	11
OG0001422	14	13
OG0001423	14	12
OG0001424	15	13
OG0001425	11	10
OG0001426	26	23
OG0001427	16	14
OG0001428	13	9
OG0001429	13	11
OG0001430	16	15
OG0001431	14	12
OG0001432	13	12
OG0001433	16	14
OG0001434	17	16
OG0001435	12	12
OG0001436	14	14
OG0001437	12	8
OG0001438	13	13
OG0001439	13	13
OG0001440	17	9
OG0001441	13	13
OG0001442	14	13
OG0001443	14	11
OG0001444	27	25
OG0001445	21	10
OG0001446	14	13
OG0001447	21	17
OG0001448	13	12
OG0001449	17	14
OG0001450	14	12
OG0001451	16	13
OG0001452	14	11
OG0001453	12	9
OG0001454	13	11
OG0001455	17	10
OG0001456	18	15
OG0001457	13	13
OG0001458	23	14
OG0001459	25	18
OG0001460	30	23
OG0001461	22	21
OG0001462	36	29
OG0001463	26	20
OG0001464	12	10
OG0001465	13	13
OG0001466	13	13
OG0001467	24	19
OG0001468	20	14
OG0001469	20	16
OG0001470	14	12
OG0001471	14	11
OG0001472	13	12
OG0001473	13	13
OG0001474	27	25
OG0001475	13	13
OG0001476	18	12
OG0001477	19	16
OG0001478	13	13
OG0001479	29	10
OG0001480	18	13
OG0001481	24	19
OG0001482	11	8
OG0001483	13	11
OG0001484	16	15
OG0001485	12	11
OG0001486	15	14
OG0001487	12	11
OG0001488	16	13
OG0001489	13	10
OG0001490	12	12
OG0001491	38	37
OG0001492	13	11
OG0001493	13	11
OG0001494	22	21
OG0001495	17	14
OG0001496	13	10
OG0001497	19	13
OG0001498	17	14
OG0001499	23	14
OG0001500	12	9
OG0001501	15	13
OG0001502	11	11
OG0001503	13	12
OG0001504	11	10
OG0001505	13	12
OG0001506	11	9
OG0001507	13	13
OG0001508	17	17
OG0001509	14	14
OG0001510	11	11
OG0001511	14	12
OG0001512	11	9
OG0001513	18	9
OG0001514	13	12
OG0001515	27	24
OG0001516	20	20
OG0001517	18	16
OG0001518	12	11
OG0001519	13	13
OG0001520	14	12
OG0001521	17	11
OG0001522	13	12
OG0001523	16	12
OG0001524	14	10
OG0001525	61	61
OG0001526	14	12
OG0001527	13	12
OG0001528	18	12
OG0001529	23	19
OG0001530	19	15
OG0001531	17	15
OG0001532	20	11
OG0001533	23	17
OG0001534	17	13
OG0001535	12	12
OG0001536	12	11
OG0001537	15	8
OG0001538	12	12
OG0001539	19	19
OG0001540	17	10
OG0001541	23	22
OG0001542	44	41
OG0001543	33	20
OG0001544	18	13
OG0001545	16	4
OG0001546	23	18
OG0001547	29	24
OG0001548	51	48
OG0001549	13	11
OG0001550	13	8
OG0001551	14	14
OG0001552	13	13
OG0001553	12	12
OG0001554	11	10
OG0001555	13	11
OG0001556	13	13
OG0001557	21	18
OG0001558	12	12
OG0001559	12	11
OG0001560	15	15
OG0001561	25	22
OG0001562	12	12
OG0001563	12	11
OG0001564	14	14
OG0001565	15	15
OG0001566	13	13
OG0001567	14	13
OG0001568	20	18
OG0001569	11	11
OG0001570	13	12
OG0001571	13	12
OG0001572	12	12
OG0001573	13	13
OG0001574	13	13
OG0001575	12	10
OG0001576	18	15
OG0001577	17	17
OG0001578	20	17
OG0001579	16	12
OG0001580	47	26
OG0001581	13	13
OG0001582	14	11
OG0001583	12	11
OG0001584	18	12
OG0001585	14	14
OG0001586	18	12
OG0001587	20	15
OG0001588	20	11
OG0001589	14	11
OG0001590	12	12
OG0001591	13	13
OG0001592	17	17
OG0001593	11	11
OG0001594	11	10
OG0001595	15	12
OG0001596	11	10
OG0001597	15	11
OG0001598	13	11
OG0001599	14	13
OG0001600	18	11
OG0001601	13	10
OG0001602	14	12
OG0001603	15	12
OG0001604	12	9
OG0001605	11	10
OG0001606	16	13
OG0001607	13	10
OG0001608	19	11
OG0001609	13	11
OG0001610	17	14
OG0001611	15	12
OG0001612	10	9
OG0001613	13	10
OG0001614	17	14
OG0001615	13	11
OG0001616	12	12
OG0001617	15	9
OG0001618	15	13
OG0001619	13	13
OG0001620	34	32
OG0001621	21	15
OG0001622	26	21
OG0001623	23	12
OG0001624	32	26
OG0001625	20	12
OG0001626	34	30
OG0001627	12	11
OG0001628	22	14
OG0001629	14	12
OG0001630	22	19
OG0001631	16	15
OG0001632	29	21
OG0001633	32	26
OG0001634	46	41
OG0001635	54	49
OG0001636	55	53
OG0001637	60	60
OG0001638	60	60
OG0001639	60	60
OG0001640	60	60
OG0001641	37	27
OG0001642	13	13
OG0001643	10	9
OG0001644	12	8
OG0001645	17	14
OG0001646	13	13
OG0001647	11	11
OG0001648	10	10
OG0001649	13	13
OG0001650	11	10
OG0001651	13	11
OG0001652	12	12
OG0001653	12	11
OG0001654	14	13
OG0001655	12	11
OG0001656	15	13
OG0001657	12	11
OG0001658	14	13
OG0001659	16	16
OG0001660	14	14
OG0001661	12	10
OG0001662	12	12
OG0001663	12	9
OG0001664	11	11
OG0001665	17	15
OG0001666	12	12
OG0001667	16	15
OG0001668	11	11
OG0001669	15	14
OG0001670	12	11
OG0001671	21	18
OG0001672	12	11
OG0001673	21	17
OG0001674	14	13
OG0001675	13	12
OG0001676	14	12
OG0001677	11	10
OG0001678	11	11
OG0001679	11	10
OG0001680	44	36
OG0001681	12	11
OG0001682	12	10
OG0001683	14	14
OG0001684	14	12
OG0001685	10	9
OG0001686	12	10
OG0001687	13	12
OG0001688	12	11
OG0001689	13	12
OG0001690	12	11
OG0001691	13	12
OG0001692	23	4
OG0001693	11	10
OG0001694	10	10
OG0001695	11	9
OG0001696	15	14
OG0001697	12	10
OG0001698	9	9
OG0001699	14	14
OG0001700	12	11
OG0001701	12	11
OG0001702	12	12
OG0001703	15	15
OG0001704	13	10
OG0001705	12	11
OG0001706	25	10
OG0001707	20	13
OG0001708	12	12
OG0001709	12	11
OG0001710	18	11
OG0001711	13	12
OG0001712	13	13
OG0001713	13	12
OG0001714	11	11
OG0001715	13	11
OG0001716	35	10
OG0001717	28	19
OG0001718	17	12
OG0001719	22	13
OG0001720	34	24
OG0001721	19	17
OG0001722	20	16
OG0001723	29	14
OG0001724	21	17
OG0001725	20	17
OG0001726	28	19
OG0001727	19	12
OG0001728	42	39
OG0001729	20	14
OG0001730	17	10
OG0001731	11	9
OG0001732	13	12
OG0001733	12	12
OG0001734	11	11
OG0001735	13	13
OG0001736	11	9
OG0001737	12	10
OG0001738	15	13
OG0001739	13	12
OG0001740	11	10
OG0001741	13	11
OG0001742	12	10
OG0001743	10	10
OG0001744	11	11
OG0001745	15	13
OG0001746	16	14
OG0001747	29	27
OG0001748	11	10
OG0001749	12	11
OG0001750	14	13
OG0001751	12	12
OG0001752	30	22
OG0001753	12	11
OG0001754	12	11
OG0001755	16	15
OG0001756	12	11
OG0001757	18	12
OG0001758	12	11
OG0001759	10	8
OG0001760	13	13
OG0001761	15	13
OG0001762	12	11
OG0001763	17	14
OG0001764	13	11
OG0001765	23	17
OG0001766	12	9
OG0001767	10	9
OG0001768	16	16
OG0001769	13	11
OG0001770	13	10
OG0001771	12	11
OG0001772	11	11
OG0001773	11	10
OG0001774	18	13
OG0001775	14	14
OG0001776	15	10
OG0001777	14	14
OG0001778	11	11
OG0001779	10	10
OG0001780	11	9
OG0001781	11	10
OG0001782	11	8
OG0001783	17	13
OG0001784	11	11
OG0001785	13	13
OG0001786	11	11
OG0001787	11	10
OG0001788	11	11
OG0001789	20	17
OG0001790	11	9
OG0001791	14	11
OG0001792	11	9
OG0001793	11	9
OG0001794	13	9
OG0001795	12	9
OG0001796	11	8
OG0001797	12	11
OG0001798	13	13
OG0001799	12	12
OG0001800	11	8
OG0001801	10	9
OG0001802	24	21
OG0001803	9	9
OG0001804	14	10
OG0001805	10	10
OG0001806	13	11
OG0001807	13	11
OG0001808	14	12
OG0001809	11	11
OG0001810	13	13
OG0001811	10	8
OG0001812	12	11
OG0001813	58	58
OG0001814	14	13
OG0001815	12	9
OG0001816	15	11
OG0001817	12	12
OG0001818	9	9
OG0001819	12	11
OG0001820	13	9
OG0001821	12	10
OG0001822	11	9
OG0001823	20	18
OG0001824	11	11
OG0001825	13	9
OG0001826	11	11
OG0001827	16	14
OG0001828	12	12
OG0001829	23	12
OG0001830	21	16
OG0001831	25	22
OG0001832	26	16
OG0001833	12	9
OG0001834	17	12
OG0001835	12	10
OG0001836	16	15
OG0001837	20	15
OG0001838	22	19
OG0001839	19	12
OG0001840	31	28
OG0001841	33	26
OG0001842	54	44
OG0001843	58	58
OG0001844	12	12
OG0001845	20	19
OG0001846	10	7
OG0001847	11	6
OG0001848	11	11
OG0001849	13	11
OG0001850	20	18
OG0001851	13	13
OG0001852	12	12
OG0001853	19	15
OG0001854	18	13
OG0001855	14	11
OG0001856	11	8
OG0001857	10	10
OG0001858	11	10
OG0001859	12	9
OG0001860	9	7
OG0001861	12	10
OG0001862	12	11
OG0001863	11	10
OG0001864	14	8
OG0001865	10	8
OG0001866	10	10
OG0001867	15	12
OG0001868	14	6
OG0001869	10	8
OG0001870	11	8
OG0001871	12	10
OG0001872	14	10
OG0001873	15	13
OG0001874	26	25
OG0001875	10	10
OG0001876	12	10
OG0001877	17	14
OG0001878	14	12
OG0001879	13	13
OG0001880	18	16
OG0001881	22	18
OG0001882	11	10
OG0001883	13	12
OG0001884	12	12
OG0001885	10	10
OG0001886	10	10
OG0001887	16	14
OG0001888	18	13
OG0001889	11	10
OG0001890	13	13
OG0001891	11	11
OG0001892	10	10
OG0001893	14	13
OG0001894	16	13
OG0001895	19	12
OG0001896	13	11
OG0001897	15	14
OG0001898	10	10
OG0001899	12	9
OG0001900	11	9
OG0001901	10	10
OG0001902	9	8
OG0001903	10	10
OG0001904	14	8
OG0001905	11	10
OG0001906	11	11
OG0001907	13	10
OG0001908	26	24
OG0001909	15	13
OG0001910	11	11
OG0001911	13	9
OG0001912	10	10
OG0001913	11	9
OG0001914	19	18
OG0001915	10	9
OG0001916	15	13
OG0001917	12	11
OG0001918	26	25
OG0001919	12	7
OG0001920	11	10
OG0001921	10	9
OG0001922	10	10
OG0001923	10	8
OG0001924	14	12
OG0001925	15	13
OG0001926	11	9
OG0001927	14	14
OG0001928	10	10
OG0001929	13	8
OG0001930	11	10
OG0001931	10	9
OG0001932	9	7
OG0001933	13	8
OG0001934	11	9
OG0001935	12	11
OG0001936	11	5
OG0001937	11	11
OG0001938	12	11
OG0001939	13	9
OG0001940	12	8
OG0001941	21	19
OG0001942	16	10
OG0001943	16	11
OG0001944	12	11
OG0001945	18	11
OG0001946	14	13
OG0001947	18	14
OG0001948	14	11
OG0001949	16	12
OG0001950	10	9
OG0001951	12	12
OG0001952	13	11
OG0001953	12	12
OG0001954	14	13
OG0001955	15	14
OG0001956	16	11
OG0001957	12	11
OG0001958	20	17
OG0001959	17	12
OG0001960	18	15
OG0001961	14	14
OG0001962	21	16
OG0001963	20	18
OG0001964	33	16
OG0001965	24	18
OG0001966	49	44
OG0001967	23	19
OG0001968	31	28
OG0001969	55	53
OG0001970	55	55
OG0001971	10	10
OG0001972	9	9
OG0001973	12	11
OG0001974	11	10
OG0001975	13	12
OG0001976	13	13
OG0001977	11	11
OG0001978	13	11
OG0001979	9	8
OG0001980	9	6
OG0001981	14	11
OG0001982	12	10
OG0001983	11	10
OG0001984	10	8
OG0001985	15	7
OG0001986	10	9
OG0001987	10	10
OG0001988	13	10
OG0001989	13	10
OG0001990	11	10
OG0001991	15	12
OG0001992	13	12
OG0001993	11	10
OG0001994	12	9
OG0001995	9	8
OG0001996	12	11
OG0001997	10	9
OG0001998	10	10
OG0001999	10	9
OG0002000	13	12
OG0002001	10	9
OG0002002	13	9
OG0002003	11	10
OG0002004	10	10
OG0002005	12	11
OG0002006	10	10
OG0002007	14	13
OG0002008	12	11
OG0002009	30	23
OG0002010	13	7
OG0002011	17	16
OG0002012	9	9
OG0002013	10	10
OG0002014	12	12
OG0002015	10	10
OG0002016	14	14
OG0002017	10	8
OG0002018	11	11
OG0002019	18	6
OG0002020	20	17
OG0002021	13	12
OG0002022	12	11
OG0002023	11	8
OG0002024	12	11
OG0002025	14	11
OG0002026	14	14
OG0002027	13	13
OG0002028	12	10
OG0002029	14	13
OG0002030	10	10
OG0002031	21	15
OG0002032	9	8
OG0002033	10	9
OG0002034	9	7
OG0002035	17	7
OG0002036	11	11
OG0002037	10	10
OG0002038	14	14
OG0002039	12	12
OG0002040	11	11
OG0002041	10	8
OG0002042	18	15
OG0002043	14	13
OG0002044	12	12
OG0002045	9	8
OG0002046	10	8
OG0002047	11	11
OG0002048	13	9
OG0002049	12	11
OG0002050	9	8
OG0002051	13	10
OG0002052	10	10
OG0002053	11	9
OG0002054	11	11
OG0002055	9	9
OG0002056	12	10
OG0002057	14	13
OG0002058	16	9
OG0002059	12	10
OG0002060	9	8
OG0002061	18	14
OG0002062	21	14
OG0002063	11	8
OG0002064	13	13
OG0002065	22	19
OG0002066	9	7
OG0002067	14	12
OG0002068	15	10
OG0002069	11	10
OG0002070	12	10
OG0002071	12	11
OG0002072	10	10
OG0002073	14	13
OG0002074	13	9
OG0002075	13	12
OG0002076	10	10
OG0002077	11	11
OG0002078	13	13
OG0002079	21	17
OG0002080	24	16
OG0002081	19	13
OG0002082	11	9
OG0002083	16	12
OG0002084	24	22
OG0002085	20	18
OG0002086	26	22
OG0002087	41	24
OG0002088	39	33
OG0002089	30	21
OG0002090	41	36
OG0002091	29	12
OG0002092	35	33
OG0002093	9	6
OG0002094	14	10
OG0002095	8	8
OG0002096	12	9
OG0002097	10	10
OG0002098	12	12
OG0002099	10	10
OG0002100	12	9
OG0002101	13	11
OG0002102	25	19
OG0002103	15	12
OG0002104	11	7
OG0002105	9	9
OG0002106	9	6
OG0002107	9	8
OG0002108	11	11
OG0002109	13	9
OG0002110	11	10
OG0002111	14	8
OG0002112	11	9
OG0002113	29	26
OG0002114	10	9
OG0002115	12	9
OG0002116	10	10
OG0002117	13	12
OG0002118	9	9
OG0002119	11	10
OG0002120	9	9
OG0002121	11	11
OG0002122	11	10
OG0002123	9	9
OG0002124	12	12
OG0002125	10	10
OG0002126	11	11
OG0002127	11	10
OG0002128	9	8
OG0002129	11	10
OG0002130	31	28
OG0002131	15	14
OG0002132	13	12
OG0002133	16	16
OG0002134	11	10
OG0002135	13	11
OG0002136	9	9
OG0002137	12	12
OG0002138	11	11
OG0002139	12	12
OG0002140	18	16
OG0002141	10	10
OG0002142	12	12
OG0002143	12	12
OG0002144	17	11
OG0002145	10	10
OG0002146	13	12
OG0002147	21	17
OG0002148	23	11
OG0002149	14	11
OG0002150	13	11
OG0002151	10	10
OG0002152	15	14
OG0002153	12	12
OG0002154	11	10
OG0002155	8	7
OG0002156	17	14
OG0002157	12	10
OG0002158	11	9
OG0002159	10	8
OG0002160	11	9
OG0002161	14	10
OG0002162	11	10
OG0002163	20	11
OG0002164	15	15
OG0002165	14	13
OG0002166	9	9
OG0002167	13	12
OG0002168	10	10
OG0002169	14	8
OG0002170	10	8
OG0002171	9	9
OG0002172	12	12
OG0002173	17	9
OG0002174	15	11
OG0002175	10	8
OG0002176	13	12
OG0002177	10	8
OG0002178	11	10
OG0002179	9	9
OG0002180	55	55
OG0002181	19	15
OG0002182	15	13
OG0002183	9	9
OG0002184	12	11
OG0002185	10	9
OG0002186	9	8
OG0002187	12	12
OG0002188	16	12
OG0002189	11	8
OG0002190	9	8
OG0002191	18	12
OG0002192	15	11
OG0002193	19	15
OG0002194	10	10
OG0002195	12	11
OG0002196	11	10
OG0002197	8	8
OG0002198	9	7
OG0002199	9	9
OG0002200	28	23
OG0002201	8	8
OG0002202	14	12
OG0002203	11	9
OG0002204	12	7
OG0002205	13	11
OG0002206	11	10
OG0002207	10	10
OG0002208	22	20
OG0002209	9	9
OG0002210	27	25
OG0002211	26	18
OG0002212	23	15
OG0002213	21	20
OG0002214	45	43
OG0002215	19	13
OG0002216	42	32
OG0002217	53	53
OG0002218	55	55
OG0002219	12	12
OG0002220	10	8
OG0002221	10	8
OG0002222	9	6
OG0002223	9	8
OG0002224	10	10
OG0002225	13	12
OG0002226	13	13
OG0002227	16	13
OG0002228	9	8
OG0002229	10	9
OG0002230	14	11
OG0002231	11	9
OG0002232	10	9
OG0002233	20	13
OG0002234	10	9
OG0002235	12	12
OG0002236	18	9
OG0002237	11	9
OG0002238	13	12
OG0002239	10	10
OG0002240	10	10
OG0002241	10	10
OG0002242	12	12
OG0002243	12	10
OG0002244	14	12
OG0002245	11	11
OG0002246	14	12
OG0002247	9	8
OG0002248	11	11
OG0002249	13	11
OG0002250	12	11
OG0002251	10	10
OG0002252	13	13
OG0002253	13	11
OG0002254	10	9
OG0002255	10	10
OG0002256	10	10
OG0002257	11	8
OG0002258	11	11
OG0002259	13	11
OG0002260	30	27
OG0002261	15	13
OG0002262	10	9
OG0002263	13	13
OG0002264	15	9
OG0002265	10	8
OG0002266	10	9
OG0002267	10	8
OG0002268	9	9
OG0002269	10	8
OG0002270	16	15
OG0002271	12	12
OG0002272	12	12
OG0002273	10	9
OG0002274	9	9
OG0002275	10	9
OG0002276	9	9
OG0002277	10	10
OG0002278	8	8
OG0002279	9	6
OG0002280	10	9
OG0002281	10	10
OG0002282	17	10
OG0002283	14	10
OG0002284	11	11
OG0002285	16	6
OG0002286	9	8
OG0002287	9	9
OG0002288	9	8
OG0002289	20	20
OG0002290	10	9
OG0002291	10	9
OG0002292	10	9
OG0002293	12	11
OG0002294	10	10
OG0002295	9	8
OG0002296	13	10
OG0002297	11	10
OG0002298	15	12
OG0002299	14	12
OG0002300	15	10
OG0002301	12	11
OG0002302	10	10
OG0002303	8	6
OG0002304	10	10
OG0002305	10	10
OG0002306	7	7
OG0002307	12	11
OG0002308	8	8
OG0002309	13	10
OG0002310	10	10
OG0002311	9	9
OG0002312	14	9
OG0002313	11	10
OG0002314	10	9
OG0002315	12	10
OG0002316	13	10
OG0002317	21	13
OG0002318	19	13
OG0002319	20	17
OG0002320	15	12
OG0002321	9	9
OG0002322	17	12
OG0002323	19	11
OG0002324	21	18
OG0002325	11	10
OG0002326	10	9
OG0002327	10	8
OG0002328	12	12
OG0002329	9	8
OG0002330	16	11
OG0002331	10	10
OG0002332	34	23
OG0002333	9	7
OG0002334	12	10
OG0002335	11	9
OG0002336	10	8
OG0002337	11	11
OG0002338	9	9
OG0002339	12	12
OG0002340	22	19
OG0002341	19	17
OG0002342	18	14
OG0002343	24	17
OG0002344	20	17
OG0002345	10	10
OG0002346	46	45
OG0002347	54	54
OG0002348	13	9
OG0002349	7	6
OG0002350	12	11
OG0002351	12	10
OG0002352	7	7
OG0002353	16	11
OG0002354	14	9
OG0002355	11	10
OG0002356	10	10
OG0002357	10	9
OG0002358	12	11
OG0002359	9	8
OG0002360	14	8
OG0002361	9	8
OG0002362	9	8
OG0002363	11	11
OG0002364	14	13
OG0002365	10	9
OG0002366	9	8
OG0002367	11	11
OG0002368	11	9
OG0002369	10	7
OG0002370	14	9
OG0002371	10	9
OG0002372	9	7
OG0002373	10	8
OG0002374	11	10
OG0002375	10	9
OG0002376	11	11
OG0002377	11	10
OG0002378	7	7
OG0002379	10	9
OG0002380	10	10
OG0002381	10	9
OG0002382	9	8
OG0002383	9	9
OG0002384	15	11
OG0002385	12	12
OG0002386	16	15
OG0002387	12	11
OG0002388	13	11
OG0002389	12	11
OG0002390	11	11
OG0002391	16	10
OG0002392	10	9
OG0002393	13	13
OG0002394	10	10
OG0002395	12	12
OG0002396	10	10
OG0002397	11	11
OG0002398	7	6
OG0002399	10	7
OG0002400	8	8
OG0002401	9	9
OG0002402	7	7
OG0002403	10	9
OG0002404	10	8
OG0002405	20	10
OG0002406	9	9
OG0002407	14	9
OG0002408	12	10
OG0002409	19	17
OG0002410	10	8
OG0002411	10	9
OG0002412	8	8
OG0002413	10	9
OG0002414	9	9
OG0002415	11	7
OG0002416	9	7
OG0002417	10	10
OG0002418	8	7
OG0002419	9	9
OG0002420	11	10
OG0002421	9	7
OG0002422	12	11
OG0002423	6	6
OG0002424	9	9
OG0002425	11	11
OG0002426	9	7
OG0002427	9	8
OG0002428	9	9
OG0002429	16	11
OG0002430	10	10
OG0002431	8	8
OG0002432	11	9
OG0002433	11	7
OG0002434	13	8
OG0002435	8	7
OG0002436	9	7
OG0002437	9	9
OG0002438	12	12
OG0002439	8	8
OG0002440	21	20
OG0002441	10	9
OG0002442	8	8
OG0002443	10	8
OG0002444	8	8
OG0002445	12	11
OG0002446	9	8
OG0002447	11	11
OG0002448	13	10
OG0002449	11	10
OG0002450	13	8
OG0002451	9	9
OG0002452	9	7
OG0002453	10	9
OG0002454	9	8
OG0002455	18	14
OG0002456	8	7
OG0002457	15	12
OG0002458	24	22
OG0002459	23	20
OG0002460	12	12
OG0002461	11	9
OG0002462	9	9
OG0002463	9	9
OG0002464	12	9
OG0002465	10	9
OG0002466	10	10
OG0002467	15	9
OG0002468	9	8
OG0002469	9	9
OG0002470	8	8
OG0002471	11	8
OG0002472	9	8
OG0002473	8	7
OG0002474	13	13
OG0002475	7	7
OG0002476	31	27
OG0002477	13	10
OG0002478	11	11
OG0002479	13	10
OG0002480	14	8
OG0002481	20	12
OG0002482	20	17
OG0002483	18	13
OG0002484	19	14
OG0002485	22	17
OG0002486	21	12
OG0002487	21	16
OG0002488	30	21
OG0002489	16	14
OG0002490	20	15
OG0002491	41	38
OG0002492	37	25
OG0002493	24	21
OG0002494	9	9
OG0002495	24	20
OG0002496	17	14
OG0002497	12	11
OG0002498	10	10
OG0002499	11	10
OG0002500	13	10
OG0002501	31	29
OG0002502	15	10
OG0002503	14	7
OG0002504	12	11
OG0002505	9	8
OG0002506	9	8
OG0002507	11	9
OG0002508	11	10
OG0002509	11	8
OG0002510	10	9
OG0002511	24	22
OG0002512	9	8
OG0002513	9	8
OG0002514	12	8
OG0002515	12	12
OG0002516	15	14
OG0002517	8	8
OG0002518	10	10
OG0002519	12	12
OG0002520	8	8
OG0002521	19	16
OG0002522	10	9
OG0002523	13	12
OG0002524	10	10
OG0002525	10	10
OG0002526	8	8
OG0002527	9	9
OG0002528	5	5
OG0002529	8	7
OG0002530	10	10
OG0002531	15	8
OG0002532	11	9
OG0002533	15	14
OG0002534	18	13
OG0002535	11	9
OG0002536	10	8
OG0002537	11	9
OG0002538	9	9
OG0002539	8	8
OG0002540	20	16
OG0002541	14	12
OG0002542	9	9
OG0002543	8	8
OG0002544	8	8
OG0002545	11	10
OG0002546	23	20
OG0002547	10	10
OG0002548	10	9
OG0002549	18	15
OG0002550	16	11
OG0002551	10	10
OG0002552	13	7
OG0002553	8	8
OG0002554	19	16
OG0002555	11	11
OG0002556	9	8
OG0002557	10	10
OG0002558	11	8
OG0002559	8	6
OG0002560	9	6
OG0002561	10	9
OG0002562	8	8
OG0002563	20	14
OG0002564	23	12
OG0002565	13	9
OG0002566	11	11
OG0002567	11	11
OG0002568	8	8
OG0002569	8	8
OG0002570	16	7
OG0002571	8	8
OG0002572	12	12
OG0002573	8	8
OG0002574	8	8
OG0002575	15	11
OG0002576	17	12
OG0002577	20	16
OG0002578	13	10
OG0002579	18	16
OG0002580	9	7
OG0002581	12	10
OG0002582	16	12
OG0002583	8	8
OG0002584	10	8
OG0002585	14	10
OG0002586	14	10
OG0002587	10	9
OG0002588	13	12
OG0002589	9	8
OG0002590	9	9
OG0002591	9	9
OG0002592	7	7
OG0002593	8	7
OG0002594	13	13
OG0002595	11	11
OG0002596	8	7
OG0002597	8	8
OG0002598	13	11
OG0002599	19	17
OG0002600	15	10
OG0002601	9	9
OG0002602	13	9
OG0002603	12	12
OG0002604	21	21
OG0002605	8	8
OG0002606	14	13
OG0002607	21	19
OG0002608	17	12
OG0002609	20	16
OG0002610	15	13
OG0002611	13	9
OG0002612	12	10
OG0002613	17	13
OG0002614	12	10
OG0002615	16	12
OG0002616	26	22
OG0002617	22	17
OG0002618	12	10
OG0002619	25	13
OG0002620	50	50
OG0002621	52	52
OG0002622	11	11
OG0002623	13	9
OG0002624	12	12
OG0002625	30	26
OG0002626	9	8
OG0002627	9	9
OG0002628	9	9
OG0002629	8	8
OG0002630	17	9
OG0002631	8	7
OG0002632	12	8
OG0002633	12	8
OG0002634	8	8
OG0002635	11	9
OG0002636	9	9
OG0002637	9	9
OG0002638	14	7
OG0002639	9	8
OG0002640	10	10
OG0002641	10	10
OG0002642	10	9
OG0002643	11	10
OG0002644	14	12
OG0002645	7	5
OG0002646	11	11
OG0002647	12	12
OG0002648	13	12
OG0002649	15	9
OG0002650	10	9
OG0002651	9	8
OG0002652	14	13
