Orthogroup	Eutrema_salsugineum	Cardamine_glauca
OG0000311	XP_006393403.1	Cg006G201410
OG0000311	XP_006406687.1	Cg004G134370
OG0000311	XP_006405853.1	Cg001G036380
OG0000311	XP_006391364.1	Cg007G265360
OG0000313	XP_024010224.1	Cg001G028860, Cg001G020560
OG0000314	XP_006418097.1	Cg006G241650
OG0000314	XP_024003717.1	Cg005G174030
OG0000314	XP_024008616.1	Cg006G241640
OG0000316	XP_024003638.1, XP_006409746.1	Cg005G165580, Cg005G165480
OG0000319	XP_006417745.1, XP_006417749.1, XP_006400853.1, XP_006417751.1	Cg003G086150, Cg003G108110, Cg006G238150
OG0000321	XP_006408609.2	Cg001G036410
OG0000322	XP_006389987.1	Cg007G279100
OG0000322	XP_006411287.1	Cg005G165820
OG0000323	XP_024012357.1	Cg003G101320
OG0000323	XP_006413047.1	Cg001G013020
OG0000325	XP_024006424.1	Cg001G033350
OG0000329	XP_006402565.2	Cg004G137660
OG0000331	XP_006409293.2, XP_024011376.1	Cg007G257080, Cg005G189380
OG0000332	XP_006406473.1, XP_006393188.1	Cg006G199650, Cg004G136440
OG0000334	XP_006403652.1	Cg002G052730
OG0000334	XP_006410963.1	Cg005G168750
OG0000335	XP_024011089.1	Cg006G205050
OG0000335	XP_006415705.2	Cg006G218670
OG0000336	XP_006390610.1	Cg007G273370
OG0000339	XP_006413559.1	Cg001G017490
OG0000339	XP_006397781.1	Cg005G159770
OG0000340	XP_024010704.1, XP_006397521.2	Cg005G162340
OG0000340	XP_006397523.1	Cg005G162320
OG0000341	XP_024005011.1, XP_024006610.1, XP_024006440.1, XP_024007287.1, XP_024010441.1, XP_024016189.1, XP_024009361.1, XP_024016527.1, XP_024006450.1, XP_024016196.1, XP_024016327.1, XP_024010286.1, XP_024013588.1, XP_024014466.1, XP_024014262.1, XP_024006541.1, XP_024010206.1, XP_024013203.1, XP_024014730.1, XP_024009814.1, XP_024010552.1, XP_024013707.1, XP_024004828.1, XP_024010235.1, XP_024009424.1, XP_024009805.1, XP_024007319.1, XP_024014510.1, XP_024014491.1, XP_024016588.1, XP_024015918.1, XP_024009409.1, XP_024013122.1, XP_024013976.1, XP_024014243.1, XP_024015856.1, XP_024006544.1, XP_024014462.1, XP_024011290.1, XP_024011299.1, XP_024016145.1, XP_024014751.1, XP_024014245.1, XP_024006449.1, XP_024010920.1, XP_024007310.1, XP_024013915.1, XP_024006198.1, XP_024010435.1, XP_024015882.1, XP_024013657.1, XP_024011322.1, XP_024016182.1, XP_024016335.1, XP_024004992.1	Cg002G068310
OG0000341	XP_024014252.1	Cg001G030730
OG0000342	XP_006405313.2	Cg001G042630
OG0000344	XP_024011021.1, XP_024007503.1, XP_006394848.1, XP_006418706.1	Cg008G305710, Cg008G305700
OG0000345	XP_006417207.2	Cg006G233270, Cg006G233280
OG0000345	XP_024009081.1, XP_024009045.1	Cg006G233290
OG0000346	XP_006405005.2, XP_006401681.1	Cg003G100610, Cg003G097510
OG0000347	XP_006407408.1, XP_006413962.1	Cg004G127590
OG0000348	XP_024014716.1	Cg006G244770, Cg001G023970, Cg005G168250, Cg001G030910, Cg002G068730
OG0000349	XP_006412067.1	Cg001G004450
OG0000351	XP_024012331.1	Cg008G290210
OG0000352	XP_006398470.1	Cg006G229000
OG0000352	XP_006392158.2	Cg007G250610
OG0000355	XP_006389856.2	Cg007G280400
OG0000355	XP_006417837.2	Cg005G187890
OG0000356	XP_006419039.1, XP_024006833.1, XP_006394913.1	Cg008G306390, Cg008G306550
OG0000358	XP_006418147.1	Cg006G242200
OG0000358	XP_024013255.1	Cg008G319440, Cg008G289890
OG0000358	XP_006399428.2	Cg008G289880
OG0000359	XP_006415537.1, XP_006415536.1, XP_006415534.1	Cg005G172180
OG0000360	XP_024006781.1	Cg003G114870
OG0000361	XP_024015571.1	Cg004G127210
OG0000361	XP_024011858.1	Cg008G285160
OG0000361	XP_024011987.1	Cg004G141500
OG0000362	XP_006416157.2	Cg006G241490
OG0000363	XP_024011329.1	Cg006G201860
OG0000364	XP_024013180.1, XP_024014045.1, XP_024015947.1, XP_024016118.1, XP_024014844.1, XP_024010586.1, XP_024007770.1, XP_024004968.1, XP_024011240.1, XP_024013615.1, XP_024013696.1, XP_024013190.1, XP_024009286.1, XP_024005933.1, XP_024010414.1, XP_024015848.1, XP_024014703.1, XP_024009488.1, XP_024013211.1, XP_024010534.1, XP_024004933.1, XP_024010256.1, XP_006397256.2, XP_024016206.1, XP_024010483.1, XP_024016244.1, XP_024004967.1, XP_024004068.1, XP_024006162.1, XP_024011266.1, XP_024013944.1, XP_024007944.1	Cg004G140890, Cg002G068570, Cg004G150900, Cg004G149760
OG0000368	XP_006411900.1, XP_006411901.1	Cg001G002850
OG0000368	XP_006393642.1	Cg001G002860
OG0000368	XP_024004487.1	Cg001G002840
OG0000368	XP_006411898.1	Cg001G002830
OG0000370	XP_006416751.1	Cg006G228950
OG0000370	XP_006413319.1	Cg001G033700, Cg001G033710, Cg001G015500
OG0000371	XP_006397915.1, XP_024015422.1	Cg006G220780, Cg005G158480
OG0000371	XP_006397916.1	Cg005G158470
OG0000372	XP_024004324.1, XP_006413103.1	Cg001G013540, Cg001G013550, Cg001G013560
OG0000374	XP_024006233.1, XP_006393112.2	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290
OG0000377	XP_006392127.1	Cg007G249720
OG0000377	XP_006392125.1	Cg007G249710
OG0000377	XP_006392126.1	Cg007G249740
OG0000379	XP_024007943.1, XP_024013624.1, XP_024010341.1, XP_024010451.1, XP_024004070.1, XP_024010255.1, XP_024014459.1, XP_024011264.1, XP_024010338.1, XP_024010397.1, XP_024014767.1, XP_024006431.1, XP_024004964.1, XP_024013943.1, XP_024013614.1, XP_024015946.1, XP_024006517.1, XP_024009489.1, XP_024004956.1, XP_024014722.1, XP_024014046.1, XP_024011298.1, XP_024016205.1, XP_024013686.1, XP_024014011.1, XP_024013390.1, XP_024010656.1, XP_024013393.1, XP_024013942.1, XP_024007771.1, XP_024007315.1, XP_024011239.1, XP_024004969.1	Cg007G257560, Cg002G060420, Cg003G107790, Cg001G025230, Cg005G186070, Cg008G310010
OG0000382	XP_006418323.1	Cg006G243790
OG0000382	XP_024015516.1, XP_006392444.1	Cg007G254420
OG0000382	XP_006417597.1	Cg006G236900
OG0000383	XP_024008361.1	Cg006G218010, Cg006G217980
OG0000384	XP_006406953.1	Cg004G131950
OG0000386	XP_006403709.1, XP_006403707.1	Cg002G063780
OG0000386	XP_006395576.1	Cg002G072490
OG0000386	XP_006395577.1	Cg002G072500
OG0000386	XP_006403706.1, XP_024013545.1	Cg002G053280
OG0000387	XP_006411150.2	Cg005G162500
OG0000387	XP_024010104.1	Cg005G162460
OG0000388	XP_006395910.2	Cg004G144360
OG0000388	XP_006418550.2	Cg001G011290
OG0000390	XP_024016650.1	Cg002G062740
OG0000391	XP_024008649.1	Cg006G223560, Cg006G223590
OG0000391	XP_024008916.1	Cg006G223580
OG0000392	XP_006404046.2	Cg002G056660, Cg002G056610
OG0000392	XP_006404045.1	Cg002G056620, Cg002G056600
OG0000392	XP_006405800.2	Cg001G037860, Cg001G037810
OG0000393	XP_006414721.2, XP_006414718.2, XP_024014865.1, XP_024014866.1	Cg003G086190, Cg003G086120
OG0000396	XP_006395369.1	Cg001G030810, Cg002G069030
OG0000398	XP_006407189.1, XP_006407188.1	Cg008G310730
OG0000398	XP_006407190.1	Cg004G129510
OG0000398	XP_006392671.1	Cg006G195010
OG0000400	XP_024014913.1, XP_024010856.1, XP_024007895.1, XP_024007894.1	Cg005G159260
OG0000400	XP_006405817.2	Cg004G145190
OG0000403	XP_006392175.1	Cg007G250680
OG0000404	XP_006403789.1, XP_006410788.1, XP_006407441.1, XP_006399080.1	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410
OG0000406	XP_006400239.1	Cg008G297220
OG0000406	XP_006402646.2	Cg002G046730
OG0000406	XP_006408345.1	Cg004G118250
OG0000407	XP_006400088.2	Cg008G295960
OG0000407	XP_024012273.1	Cg008G295160
OG0000408	XP_024013952.1, XP_024014112.1, XP_006397056.1, XP_024014118.1, XP_006405015.2, XP_024014113.1	Cg005G189700
OG0000411	XP_006391930.1	Cg007G248450
OG0000411	XP_006396679.1	Cg003G093460, Cg003G080490
OG0000411	XP_006413700.1	Cg001G019000
OG0000412	XP_006401550.1	Cg003G101880
OG0000412	XP_006413100.1	Cg001G013500
OG0000412	XP_006393086.1	Cg006G198710
OG0000412	XP_006406360.1	Cg004G137580
OG0000413	XP_024015449.1	Cg004G129370
OG0000413	XP_006413205.2	Cg001G014360
OG0000413	XP_024012323.1	Cg003G104010
OG0000414	XP_006415921.1	Cg006G220700
OG0000415	XP_006401986.1, XP_024010536.1, XP_024006594.1, XP_006404926.1, XP_006414753.1, XP_006393688.1, XP_006393690.1, XP_024006365.1	Cg008G292540
OG0000417	XP_024013818.1	Cg003G109700
OG0000421	XP_024014651.1	Cg001G039140, Cg001G039040
OG0000422	XP_006417567.1	Cg001G020210, Cg006G236580
OG0000422	XP_006417568.1	Cg006G236590
OG0000423	XP_006390626.1	Cg007G273210
OG0000423	XP_006392695.1	Cg006G195220
OG0000423	XP_024015180.1	Cg004G129870
OG0000425	XP_006392849.1	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240
OG0000425	XP_006407383.1	Cg004G127770
OG0000427	XP_006405752.1, XP_006408057.1	Cg004G121350
OG0000427	XP_024013937.1	Cg004G145850, Cg007G279320
OG0000427	XP_024016547.1	Cg005G172930
OG0000429	XP_006394790.1	Cg008G305090
OG0000429	XP_006399622.1	Cg008G291690
OG0000429	XP_006412480.1	Cg001G008100
OG0000429	XP_006405188.1	Cg005G188170
OG0000430	XP_006409418.1	Cg004G152450
OG0000430	XP_024005120.1	Cg001G005380
OG0000430	XP_006404551.1	Cg005G193810
OG0000430	XP_006411664.1	Cg001G000600
OG0000431	XP_006392303.1	Cg007G251970
OG0000431	XP_006417504.1	Cg006G235970
OG0000431	XP_006417505.1	Cg006G235980
OG0000432	XP_006401798.1	Cg003G099400
OG0000432	XP_006413591.1, XP_006413166.1	Cg001G014130
OG0000432	XP_006401391.1	Cg003G103300
OG0000435	XP_006404136.1, XP_006416568.1	Cg006G224010
OG0000436	XP_006413212.1	Cg001G014470
OG0000436	XP_006401294.1	Cg003G104180
OG0000436	XP_006412845.1	Cg001G011130
OG0000436	XP_006408890.2	Cg004G156050
OG0000437	XP_006415074.1, XP_006415068.1, XP_006415075.2	Cg006G211900
OG0000437	XP_006415076.2	Cg006G211940
OG0000438	XP_006396746.1	Cg003G081140
OG0000439	XP_006417964.2	Cg006G240170
OG0000439	XP_006402684.1	Cg002G047030
OG0000439	XP_006410273.1	Cg005G175260
OG0000440	XP_006418718.1, XP_006398844.1	Cg008G297760
OG0000440	XP_006408308.2	Cg004G118560
OG0000440	XP_006408305.1	Cg004G118580
OG0000440	XP_006393265.2	Cg004G118570
OG0000441	XP_006406833.1	Cg004G132880
OG0000441	XP_024014827.1	Cg004G132870, Cg004G132860
OG0000442	XP_024007912.1	Cg007G265110, Cg007G265120
OG0000442	XP_006404833.1	Cg005G192980, Cg007G247910
OG0000443	XP_006390679.1	Cg007G272740, Cg007G272730
OG0000446	XP_006394381.1	Cg003G110320
OG0000446	XP_006395760.1	Cg002G074360
OG0000446	XP_006417014.1	Cg006G231520
OG0000447	XP_024015143.1	Cg004G131200
OG0000447	XP_024007423.1	Cg003G108540
OG0000447	XP_006410540.1	Cg005G172640
OG0000447	XP_006415639.1	Cg006G218040
OG0000448	XP_006398389.1	Cg008G324490
OG0000449	XP_006418975.1	Cg002G061250
OG0000449	XP_006418977.1	Cg002G061240
OG0000449	XP_006400899.1	Cg003G107580
OG0000452	XP_006412724.1	Cg001G010200
OG0000453	XP_006418911.2	Cg005G177990
OG0000454	XP_006401786.1	Cg003G099450
OG0000457	XP_006399759.1	Cg008G292890
OG0000457	XP_006401714.1	Cg001G040480
OG0000458	XP_024012579.1, XP_006397187.1, XP_006394267.1	Cg003G099750, Cg003G099730
OG0000460	XP_024005434.1	Cg001G018880
OG0000461	XP_006418508.2	Cg006G245460
OG0000461	XP_024008949.1	Cg006G245470
OG0000462	XP_006405769.1, XP_006396361.1, XP_006419029.1, XP_006419002.1	Cg006G210000
OG0000463	XP_006418870.1	Cg002G060360
OG0000463	XP_006418874.2, XP_024009622.1, XP_006418873.1	Cg002G060380
OG0000466	XP_006398788.1	Cg008G284120
OG0000467	XP_006414065.1	Cg008G322950, Cg002G047650, Cg001G022010
OG0000468	XP_024013791.1	Cg002G051880
OG0000468	XP_006410416.1	Cg005G173840
OG0000468	XP_006411118.1	Cg005G167330
OG0000471	XP_006415613.1	Cg006G217710
OG0000472	XP_006405518.1	Cg001G040820
OG0000472	XP_006405526.1, XP_006405529.2, XP_024014648.1	Cg001G040810, Cg001G040800
OG0000473	XP_024007127.1	Cg003G109030
OG0000473	XP_024012881.1	Cg002G044230
OG0000474	XP_006394638.1, XP_006404202.1	Cg008G303420
OG0000474	XP_006404910.2	Cg002G057990, Cg005G190550, Cg001G009730
OG0000476	XP_024007583.1	Cg008G304790, Cg008G304800, Cg008G304950, Cg008G305020, Cg008G305130, Cg008G305110, Cg008G305030
OG0000477	XP_006411040.1, XP_006409322.1, XP_024004213.1	Cg008G287900, Cg003G105990, Cg004G153320, Cg005G168060
OG0000481	XP_024005890.1	Cg001G029300, Cg003G087600
OG0000482	XP_006405770.1, XP_006391472.1, XP_006391132.1	Cg007G266950, Cg001G038090
OG0000483	XP_006401457.2	Cg003G102670
OG0000483	XP_006401456.1, XP_006414126.1	Cg003G102690, Cg003G102680
OG0000487	XP_006418124.1	Cg004G120040, Cg005G173270, Cg006G241950
OG0000488	XP_024010482.1, XP_024010477.1	Cg002G054460
OG0000491	XP_024011431.1	Cg008G302450
OG0000492	XP_006409792.2	Cg003G103830
OG0000495	XP_006412809.1	Cg003G101210
OG0000496	XP_024010187.1	Cg004G148140
OG0000497	XP_024007919.1	Cg008G309780, Cg008G311600, Cg008G309770, Cg008G316190, Cg008G316180
OG0000498	XP_006401710.1	Cg003G100300
OG0000498	XP_006413016.1	Cg001G012780, Cg006G218710
OG0000499	XP_006414116.1	Cg001G022510
OG0000499	XP_006389989.1	Cg007G279080
OG0000499	XP_006407078.1	Cg004G130580
OG0000500	XP_006398151.1	Cg008G321790
OG0000500	XP_024011106.1	Cg008G321800
OG0000501	XP_006397433.1	Cg006G209830
OG0000504	XP_006398719.1	Cg008G283420
OG0000504	XP_006407670.1	Cg004G125100
OG0000505	XP_006394762.1, XP_006394763.1	Cg008G304760, Cg008G304720, Cg008G304710
OG0000506	XP_006392340.1, XP_006399085.1	Cg008G286990
OG0000506	XP_006390730.1	Cg007G272280
OG0000509	XP_024005837.1, XP_006414334.2	Cg006G201540, Cg001G024650
OG0000509	XP_006414335.1	Cg001G024640
OG0000510	XP_006392156.1, XP_006392155.1	Cg007G250480, Cg007G250500
OG0000511	XP_006414560.1	Cg001G026600
OG0000511	XP_006391857.1	Cg007G247860
OG0000512	XP_024008934.1	Cg001G017530
OG0000512	XP_024004630.1	Cg001G017520
OG0000512	XP_024004631.1	Cg002G068470, Cg001G017500
OG0000512	XP_024004627.1	Cg001G017510
OG0000513	XP_024013482.1	Cg002G052890
OG0000513	XP_006418971.1	Cg002G061210
OG0000513	XP_006400909.1	Cg003G107510
OG0000514	XP_006406388.1	Cg004G137230
OG0000516	XP_024004456.1	Cg001G039660
OG0000520	XP_006397752.1	Cg009G325440, Cg008G313690
OG0000520	XP_006418083.1, XP_006402520.1	Cg002G045640
OG0000521	XP_006397430.1	Cg006G209950
OG0000521	XP_006397240.1	Cg003G085930
OG0000522	XP_006415136.1	Cg006G212940
OG0000522	XP_006397047.2	Cg003G083570
OG0000524	XP_006407791.1	Cg004G123940
OG0000524	XP_006395214.1	Cg008G312990
OG0000525	XP_006389974.1	Cg007G279230
OG0000525	XP_006407044.2	Cg004G130910
OG0000525	XP_006392784.1	Cg006G196190
OG0000526	XP_006404341.1	Cg002G059250
OG0000526	XP_024013574.1	Cg002G059300
OG0000526	XP_024013422.1	Cg002G059290
OG0000527	XP_006414852.1	Cg001G028730
OG0000527	XP_024004360.1	Cg001G028570
OG0000533	XP_006411723.1	Cg005G193250
OG0000533	XP_024016443.1	Cg004G152110
OG0000534	XP_006391916.1, XP_006391915.1	Cg007G248240, Cg007G248260, Cg007G248310, Cg007G248250
OG0000535	XP_006392063.1	Cg007G250270
OG0000535	XP_006395809.1, XP_006395808.1	Cg002G074710
OG0000537	XP_006396558.1	Cg003G094580, Cg003G079430
OG0000537	XP_006414985.1	Cg001G031430
OG0000537	XP_006407833.1	Cg004G123580
OG0000538	XP_006410096.1	Cg005G162250
OG0000538	XP_006397531.1	Cg005G162230
OG0000539	XP_024006693.1	Cg007G251010
OG0000539	XP_006409992.2, XP_006391376.1	Cg005G176040
OG0000540	XP_006410006.1	Cg005G177450
OG0000540	XP_006410005.1	Cg005G177480
OG0000540	XP_006410003.1	Cg005G177500, Cg005G177490
OG0000542	XP_006400145.1	Cg008G296420
OG0000542	XP_006393353.1	Cg006G200890
OG0000542	XP_006408405.1	Cg004G117700
OG0000543	XP_006419063.1	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000, Cg005G189950, Cg005G190430, Cg005G189990, Cg005G190400, Cg005G189970, Cg005G190020, Cg005G189980
OG0000545	XP_006390357.1	Cg007G275530
OG0000545	XP_006390359.1	Cg007G275490
OG0000546	XP_006409352.1	Cg004G152970, Cg004G152950, Cg004G152920, Cg004G152930, Cg004G152960, Cg004G152940
OG0000547	XP_006396856.1	Cg003G081950, Cg003G081930, Cg003G081960
OG0000551	XP_006394118.2	Cg003G112680
OG0000551	XP_006411737.1	Cg001G001200
OG0000551	XP_006399471.1	Cg008G290260
OG0000552	XP_006416085.1	Cg006G222430
OG0000552	XP_006397903.1	Cg005G175630, Cg002G044370
OG0000554	XP_006391991.1	Cg007G248970
OG0000556	XP_006407868.1	Cg004G123180
OG0000556	XP_006395114.1	Cg008G311260, Cg008G309430
OG0000556	XP_006418685.1	Cg004G142770
OG0000557	XP_006402599.1	Cg002G046330
OG0000557	XP_006397659.1	Cg005G161030
OG0000558	XP_006410145.1, XP_006410091.1, XP_006410092.1, XP_006410262.1	Cg005G164050, Cg005G163680, Cg005G164040, Cg005G164030, Cg004G144890
OG0000559	XP_024012508.1	Cg008G283670
OG0000560	XP_006400950.1, XP_024011556.1, XP_024011555.1	Cg003G107170
OG0000562	XP_006408022.1	Cg004G121670
OG0000562	XP_006399977.1	Cg008G294850
OG0000562	XP_006394905.1	Cg008G306290
OG0000564	XP_006412568.1	Cg001G008860
OG0000564	XP_024013958.1	Cg005G189640, Cg005G189660
OG0000565	XP_024006690.1	Cg008G295270
OG0000565	XP_024008859.1	Cg007G270450
OG0000566	XP_006400602.1	Cg008G300820
OG0000566	XP_006400618.1	Cg008G300980
OG0000567	XP_006399723.1	Cg008G292520
OG0000569	XP_006410685.1	Cg005G171340
OG0000570	XP_006408450.1	Cg004G117190
OG0000571	XP_006400814.1	Cg003G108460
OG0000571	XP_006417730.1, XP_006417729.1	Cg006G237990, Cg006G238000
OG0000572	XP_006390442.1	Cg007G274000
OG0000573	XP_024006208.1, XP_006392962.2	Cg007G250770, Cg007G250800
OG0000574	XP_024010425.1, XP_024007977.1, XP_024016141.1	Cg007G257570
OG0000575	XP_006404523.1, XP_006404524.1, XP_006412305.1, XP_006397457.1	Cg002G064200
OG0000578	XP_006417465.1	Cg006G235600
OG0000578	XP_006392226.1	Cg007G251220
OG0000578	XP_006390941.1	Cg007G270390
OG0000579	XP_006405346.1	Cg001G042350
OG0000580	XP_006397603.1	Cg005G161570
OG0000581	XP_006407697.1, XP_006407695.1, XP_006407698.1	Cg004G124880, Cg004G124890
OG0000581	XP_024010629.1	Cg008G307570
OG0000582	XP_006400750.1	Cg008G302230
OG0000582	XP_006409766.1	Cg005G180390
OG0000584	XP_006418196.1	Cg006G242600
OG0000584	XP_006412945.1	Cg001G012010
OG0000585	XP_006410594.1, XP_024008821.1, XP_006407062.1	Cg004G130730, Cg005G172160, Cg006G216450
OG0000587	XP_006396349.1	Cg014G331710, Cg003G077950
OG0000587	XP_006397877.1	Cg005G158850
OG0000587	XP_006418370.1	Cg006G244220
OG0000588	XP_006407030.1	Cg004G131080
OG0000588	XP_024016817.1	Cg005G163370
OG0000588	XP_006392801.2	Cg006G196360
OG0000589	XP_006400912.1	Cg003G107490
OG0000589	XP_006418970.1, XP_006418969.1	Cg002G061190, Cg002G061200
OG0000590	XP_006394940.1	Cg008G306680
OG0000590	XP_006418299.1	Cg006G243560
OG0000591	XP_024008165.1	Cg006G226590
OG0000592	XP_006393380.1	Cg006G201250
OG0000592	XP_006406649.1	Cg004G134690
OG0000592	XP_006416642.1	Cg006G227950
OG0000593	XP_024005175.1	Cg001G026300
OG0000593	XP_024003880.1	Cg007G253070
OG0000595	XP_006419124.1	Cg002G063260
OG0000596	XP_006400567.1	Cg008G300510
OG0000596	XP_006401481.1	Cg003G102460
OG0000597	XP_006410227.1, XP_006410225.1, XP_006410226.1	Cg005G175670
OG0000598	XP_006413928.2	Cg001G020860
OG0000600	XP_024011763.1	Cg003G104060
OG0000600	XP_024005040.1	Cg001G011170
OG0000601	XP_006400070.1	Cg008G295790
OG0000601	XP_024014612.1	Cg001G039300
OG0000601	XP_006395280.1	Cg002G067730
OG0000602	XP_006398779.1	Cg008G284060
OG0000602	XP_006405119.1	Cg002G053370
OG0000602	XP_006407632.1	Cg004G125440
OG0000604	XP_006397956.1	Cg002G043840
OG0000604	XP_006413364.1	Cg001G015890
OG0000605	XP_006390477.1	Cg007G274490
OG0000605	XP_024008974.1	Cg007G274500
OG0000606	XP_006406894.1	Cg004G132340
OG0000606	XP_006392926.1	Cg006G197370
OG0000607	XP_006406541.2	Cg004G135710
OG0000607	XP_006409498.2	Cg004G151620
OG0000607	XP_006412291.2	Cg001G006330
OG0000608	XP_006402849.2	Cg002G048620
OG0000608	XP_024012869.1	Cg002G048590
OG0000608	XP_006405124.1	Cg002G048610
OG0000609	XP_006412143.1, XP_006412147.1	Cg001G005120, Cg003G085350, Cg001G003330
OG0000612	XP_006392282.1	Cg007G251640
OG0000612	XP_006402872.1	Cg006G235910
OG0000613	XP_006405705.1	Cg001G038460
OG0000614	XP_006399381.2, XP_006399376.2	Cg003G083720, Cg003G083730
OG0000615	XP_006409207.1	Cg004G154140
OG0000615	XP_006412022.1	Cg001G003930
OG0000615	XP_006403942.1	Cg002G055630
OG0000616	XP_006400823.1	Cg003G108360
OG0000617	XP_006402214.1, XP_006396388.1, XP_024004538.1	Cg014G331930, Cg003G077690, Cg014G331920, Cg003G077700
OG0000617	XP_006396288.1	Cg014G332730, Cg003G076870
OG0000618	XP_006389973.1	Cg007G279240
OG0000618	XP_024005525.1	Cg001G013140
OG0000619	XP_006403691.1	Cg002G053130
OG0000620	XP_006416595.1	Cg006G227500
OG0000620	XP_006390473.1, XP_006390471.1	Cg007G274540
OG0000621	XP_006396728.1	Cg003G080980
OG0000621	XP_006405929.1	Cg001G035510, Cg007G255970
OG0000622	XP_006408798.2	Cg005G192750
OG0000625	XP_006408437.1	Cg004G117350
OG0000626	XP_024014552.1	Cg007G246710
OG0000626	XP_024016567.1	Cg007G246720
OG0000627	XP_006391459.1	Cg007G266770
OG0000627	XP_006401453.1	Cg003G102720
OG0000628	XP_006390039.1	Cg007G278590
OG0000628	XP_006406571.1, XP_006406572.1	Cg004G135400, Cg006G208420
OG0000630	XP_006405797.2	Cg001G037880, Cg001G037840
OG0000630	XP_006405794.1, XP_006405796.1, XP_006404280.1, XP_006405795.1	Cg001G037850, Cg001G037890, Cg007G264980, Cg001G037920, Cg001G037910, Cg001G037900
OG0000632	XP_006402543.1, XP_006397714.1	Cg003G076000, Cg002G045850
OG0000633	XP_006419173.1	Cg002G066750
OG0000633	XP_024016400.1	Cg007G281520
OG0000634	XP_006400973.1, XP_024012686.1	Cg003G106960, Cg003G106970
OG0000635	XP_006410133.1	Cg005G176520
OG0000635	XP_006410288.2	Cg007G251250, Cg005G175120
OG0000636	XP_006399051.1	Cg008G286670
