Orthogroup	Eutrema_salsugineum	Alyssum_gmelinii
OG0000119	XP_024016093.1	Ag005G466170, Ag003G240390, Ag005G436380, Ag001G069920, Ag004G325160
OG0000119	XP_024010311.1, XP_024010843.1, XP_024009910.1, XP_024004523.1	Ag005G433280, Ag007G606060, Ag008G734240, Ag005G486140, Ag002G179560, Ag005G477370, Ag003G228580, Ag003G279350, Ag005G409220
OG0000120	XP_006392103.1, XP_006392097.1	Ag004G373700, Ag001G094910
OG0000120	XP_006409474.2, XP_006398920.1	Ag006G498650, Ag006G498600, Ag006G498610
OG0000122	XP_006401333.2	Ag008G698890
OG0000122	XP_006401346.1	Ag008G698530
OG0000123	XP_006417102.1, XP_024013225.1, XP_006391838.1, XP_006416395.1, XP_006416391.1, XP_006391843.2, XP_006391844.1, XP_006408668.1	Ag001G067540
OG0000123	XP_006417123.1	Ag006G564520
OG0000124	XP_024004501.1, XP_024004928.1	Ag005G441490, Ag004G309520, Ag003G282630
OG0000124	XP_024006636.1	Ag004G349780, Ag005G468220, Ag002G194630, Ag001G067330, Ag008G665260, Ag001G016150, Ag005G485900, Ag012G741220
OG0000125	XP_006403666.1	Ag002G172470, Ag001G072990
OG0000125	XP_006400797.1	Ag008G713670
OG0000125	XP_006409905.1	Ag007G595180
OG0000126	XP_024010260.1, XP_024014515.1, XP_024006138.1	Ag008G691850
OG0000127	XP_006415215.1	Ag005G477940
OG0000127	XP_024014379.1	Ag005G477980
OG0000128	XP_024011285.1	Ag006G549480
OG0000133	XP_024007614.1	Ag004G391190, Ag003G285410
OG0000133	XP_024007305.1	Ag004G387440
OG0000135	XP_024006538.1, XP_024006075.1, XP_024012099.1, XP_024006572.1	Ag007G610770
OG0000136	XP_006391405.1	Ag008G691470, Ag005G487080
OG0000136	XP_006390991.1	Ag004G358500
OG0000136	XP_024014611.1, XP_006405827.1, XP_006405828.1, XP_006405825.1	Ag005G456830, Ag005G456800, Ag005G456810, Ag008G669100, Ag005G457140, Ag002G171850
OG0000137	XP_006409642.2, XP_024015892.1, XP_024010413.1, XP_024013977.1, XP_024009781.1, XP_024007267.1, XP_024009428.1, XP_024011275.1, XP_024006620.1, XP_024005584.1, XP_024010662.1, XP_024011095.1, XP_024010391.1, XP_024007266.1, XP_024016583.1, XP_024011274.1	Ag001G020440, Ag001G062280, Ag002G130440, Ag007G624610, Ag004G355240, Ag003G264690, Ag007G648090, Ag004G309670, Ag008G662950, Ag001G102090, Ag004G373870, Ag004G346320, Ag006G521700
OG0000138	XP_006390880.1	Ag004G345080, Ag004G381060, Ag004G345060
OG0000139	XP_024015172.1	Ag007G630860, Ag002G148650
OG0000139	XP_024006436.1, XP_024015078.1, XP_024013971.1	Ag001G027020
OG0000139	XP_024004032.1	Ag002G170320
OG0000140	XP_024011989.1, XP_024011966.1, XP_024012425.1	Ag008G706820, Ag008G706850, Ag008G707550, Ag008G706830
OG0000140	XP_006400992.1	Ag001G080460, Ag008G707780
OG0000142	XP_024003801.1	Ag007G594470
OG0000144	XP_024011410.1	Ag005G434100
OG0000146	XP_006401465.2	Ag008G695350
OG0000146	XP_006395415.1	Ag002G188250
OG0000146	XP_006401462.1	Ag008G695470, Ag008G695460
OG0000146	XP_006401463.2	Ag008G695380
OG0000146	XP_006401466.1	Ag008G695270, Ag005G465100
OG0000147	XP_006409094.1	Ag005G408700
OG0000147	XP_024005341.1	Ag003G261030
OG0000147	XP_024012572.1	Ag008G702420
OG0000147	XP_006389820.1	Ag003G209560
OG0000149	XP_024009527.1	Ag006G570510, Ag006G570440, Ag006G570460
OG0000149	XP_024011597.1	Ag008G709300
OG0000149	XP_024011821.1	Ag008G709360
OG0000149	XP_006400931.1	Ag008G709420
OG0000150	XP_024009951.1	Ag008G711330, Ag002G133360
OG0000150	XP_006419033.2	Ag004G332580
OG0000151	XP_006401722.1	Ag008G685810
OG0000151	XP_024005195.1	Ag003G253050
OG0000151	XP_006407751.1	Ag005G478640
OG0000151	XP_006409398.1	Ag005G417580
OG0000151	XP_006401372.1	Ag008G698280
OG0000152	XP_024006631.1, XP_024007301.1, XP_024007965.1	Ag003G223230, Ag002G132980
OG0000152	XP_024013102.1, XP_024009932.1, XP_024010565.1	Ag002G146760, Ag002G120920
OG0000154	XP_006416851.1	Ag004G324480
OG0000154	XP_006407319.1	Ag005G471090
OG0000154	XP_006407676.1	Ag005G477170
OG0000154	XP_006398709.1	Ag006G493360
OG0000155	XP_006391517.1, XP_024007950.1, XP_006391515.2, XP_024005112.1	Ag006G564870
OG0000155	XP_024009272.1, XP_006407382.2	Ag005G471860
OG0000156	XP_006410182.1	Ag002G201900
OG0000156	XP_024010761.1	Ag002G201920, Ag002G201850, Ag002G201820, Ag002G201830, Ag002G201880
OG0000157	XP_006410257.2	Ag006G537650, Ag002G142330, Ag002G143730
OG0000157	XP_024010220.1, XP_024009977.1	Ag003G228360
OG0000157	XP_006416096.1	Ag004G346210, Ag003G229150, Ag004G369290
OG0000158	XP_006390675.2	Ag005G454650
OG0000158	XP_006402964.2	Ag003G289470
OG0000158	XP_006397112.2, XP_006390521.2, XP_024007853.1	Ag005G476710
OG0000161	XP_024007354.1, XP_006394457.2, XP_024006771.1	Ag008G725260
OG0000161	XP_024011911.1	Ag007G588370
OG0000161	XP_006408194.2	Ag007G601560, Ag007G601540, Ag007G601790
OG0000162	XP_006395656.2	Ag001G092940
OG0000162	XP_024012914.1	Ag001G092930
OG0000162	XP_024012462.1	Ag008G712070
OG0000162	XP_024004704.1, XP_024010855.1	Ag002G200850, Ag002G200800, Ag002G200670
OG0000164	XP_006411772.1	Ag003G293740, Ag003G293690, Ag003G293790
OG0000165	XP_024016201.1, XP_024005989.1	Ag004G356120, Ag007G623920, Ag006G522660, Ag001G100400, Ag006G498640, Ag007G624740
OG0000167	XP_006413956.2	Ag006G570230
OG0000167	XP_006393616.1	Ag002G173520, Ag001G004150, Ag001G010680
OG0000167	XP_024005579.1, XP_006413958.1	Ag006G570340
OG0000167	XP_006393695.2	Ag006G570320
OG0000167	XP_024004741.1, XP_006413960.1	Ag006G570400, Ag006G570410
OG0000171	XP_024015929.1, XP_006416080.1	Ag004G345150
OG0000171	XP_006417443.1	Ag004G371850
OG0000171	XP_024012404.1	Ag007G614710
OG0000172	XP_024015356.1, XP_006406628.2, XP_006402376.1	Ag002G179650, Ag001G097540, Ag001G097520
OG0000172	XP_024012920.1	Ag003G233750, Ag006G550460
OG0000172	XP_024016620.1	Ag001G071390, Ag001G071380, Ag001G081750, Ag001G081700, Ag001G084760, Ag002G204930, Ag001G089480, Ag001G089440, Ag001G071100
OG0000175	XP_006409243.1	Ag005G414670, Ag001G067410
OG0000175	XP_006409399.1	Ag005G417590
OG0000176	XP_006415425.1	Ag007G580300, Ag005G449360
OG0000177	XP_024006586.1, XP_024014023.1	Ag003G264860
OG0000180	XP_006402374.1	Ag003G218330, Ag003G219050, Ag003G218310, Ag003G218300, Ag003G218420, Ag003G208370, Ag003G226210, Ag003G209790, Ag003G209340, Ag003G210360, Ag003G208950, Ag003G209780, Ag003G206940, Ag003G207300, Ag003G207320, Ag004G327120
OG0000181	XP_024006411.1, XP_024009429.1, XP_024009258.1, XP_024016372.1, XP_024006632.1, XP_024015899.1, XP_024004085.1, XP_024014219.1	Ag003G251860
OG0000184	XP_024013227.1, XP_024014585.1, XP_024007751.1, XP_024004883.1, XP_024013177.1, XP_024005307.1, XP_024009490.1, XP_024014410.1	Ag001G075930
OG0000185	XP_024009937.1	Ag003G283030, Ag006G535550, Ag002G183070, Ag002G135130, Ag007G637240, Ag005G448260
OG0000185	XP_024010233.1, XP_024014271.1, XP_024011288.1	Ag004G378920
OG0000187	XP_024004600.1	Ag003G270560
OG0000189	XP_006411787.1	Ag003G293390
OG0000189	XP_006411932.1	Ag007G631560, Ag007G631600, Ag007G631490, Ag007G631520, Ag007G631710, Ag007G628720, Ag007G631540, Ag006G508880, Ag006G508840, Ag006G508810, Ag004G355860, Ag003G290270
OG0000189	XP_006409103.1	Ag006G563600
OG0000190	XP_006396688.1	Ag002G140140
OG0000190	XP_006396683.2	Ag002G128880, Ag002G128820
OG0000190	XP_024010195.1, XP_024009811.1, XP_024010194.1, XP_006396684.1	Ag002G140040, Ag002G139950
OG0000191	XP_024012172.1	Ag005G457490, Ag005G457480
OG0000192	XP_024008190.1	Ag004G336350
OG0000192	XP_006416323.1	Ag004G336320
OG0000192	XP_006416321.2	Ag004G336370, Ag004G336340, Ag004G336360, Ag004G336330
OG0000193	XP_024014991.1, XP_024006548.1, XP_024015693.1	Ag004G342780
OG0000195	XP_006402949.1	Ag001G082920
OG0000195	XP_006405835.1, XP_006391396.1	Ag007G646090
OG0000196	XP_006415507.2, XP_006418015.2	Ag004G304260, Ag004G304230
OG0000196	XP_006415505.2	Ag004G304250
OG0000197	XP_024009776.1, XP_006391273.1, XP_024005932.1, XP_024005928.1	Ag002G146040, Ag006G538160, Ag006G565760, Ag007G581790, Ag002G192030, Ag006G565850, Ag004G326930
OG0000200	XP_024016187.1, XP_024010305.1, XP_006397124.1, XP_006396952.1, XP_024010284.1	Ag004G373550, Ag004G374020, Ag004G373600, Ag004G373590, Ag004G374070, Ag004G377440, Ag001G035370, Ag005G410100, Ag006G550880, Ag006G550560, Ag001G017960, Ag005G450770, Ag005G450790, Ag005G450780, Ag005G450760, Ag004G304970, Ag005G437560
OG0000201	XP_006406033.1, XP_024014915.1	Ag005G439850
OG0000201	XP_024014969.1	Ag005G439940
OG0000201	XP_006406221.2, XP_006406220.1	Ag005G439760
OG0000201	XP_006406218.1	Ag005G439610
OG0000201	XP_006406219.1	Ag005G439620
OG0000202	XP_006414663.1, XP_006414661.2	Ag005G458980
OG0000202	XP_006403304.1	Ag003G215780, Ag005G457800
OG0000203	XP_006408167.1	Ag006G519280, Ag005G485370, Ag005G485380
OG0000203	XP_006403294.1, XP_006413270.2	Ag005G485200, Ag004G387230, Ag004G392530, Ag005G485880
OG0000204	XP_006406140.1	Ag005G437650
OG0000207	XP_024009484.1	Ag001G022870, Ag001G022610, Ag002G183650
OG0000207	XP_024011254.1	Ag003G219800, Ag003G215860, Ag003G215900
OG0000208	XP_006411750.1	Ag008G723930, Ag003G294620, Ag003G284900, Ag003G294610
OG0000210	XP_024015969.1	Ag006G499160, Ag006G499150, Ag006G499180
OG0000210	XP_024004125.1	Ag007G588470
OG0000210	XP_006410456.1	Ag007G588480
OG0000213	XP_006390568.1	Ag003G236750, Ag003G236500, Ag003G236780, Ag003G236530
OG0000213	XP_024014309.1, XP_024013862.1	Ag003G288980
OG0000214	XP_006398075.1	Ag007G604980
OG0000214	XP_024009918.1	Ag006G510210
OG0000218	XP_006413529.1	Ag004G318250, Ag006G542090, Ag006G547060
OG0000218	XP_006395887.1	Ag005G439660, Ag008G718790
OG0000218	XP_006395885.1, XP_006395886.1	Ag008G689600, Ag002G177290
OG0000219	XP_006391444.1	Ag004G357760
OG0000219	XP_006410035.1	Ag007G593670
OG0000219	XP_006394298.1	Ag006G565670
OG0000219	XP_006394299.1	Ag008G724120
OG0000220	XP_006415031.1	Ag002G172490
OG0000220	XP_024003647.1, XP_024003658.1	Ag001G093870
OG0000220	XP_024012475.1, XP_006402068.1, XP_006404845.1, XP_006392123.1, XP_024006671.1	Ag002G179690
OG0000221	XP_024005026.1, XP_024011236.1, XP_024010337.1, XP_024009718.1, XP_024011253.1, XP_024009445.1, XP_024009238.1, XP_024015927.1, XP_024009305.1, XP_024010096.1, XP_024014414.1	Ag004G396450
OG0000224	XP_006390080.1	Ag003G217560, Ag003G217550, Ag001G013260, Ag003G217250, Ag003G217260, Ag003G217440, Ag003G217450
OG0000224	XP_006412567.1	Ag003G270550
OG0000225	XP_024008688.1, XP_006415571.1	Ag007G581980, Ag007G582060
OG0000226	XP_024008728.1	Ag001G000690, Ag004G337830, Ag005G429260, Ag005G429270, Ag001G000670
OG0000228	XP_006390832.1	Ag004G344170
OG0000231	XP_006402171.2, XP_006405728.2	Ag001G058920
OG0000234	XP_006403491.1	Ag001G076970
OG0000234	XP_006403492.1	Ag001G076940
OG0000234	XP_006403493.1	Ag001G076930
OG0000234	XP_006399852.1	Ag007G612020
OG0000235	XP_024007938.1, XP_006415272.2, XP_006410830.1	Ag005G452990, Ag005G453010, Ag005G460460
OG0000235	XP_006406824.1, XP_006406823.1, XP_006406760.1	Ag001G090250, Ag003G282910, Ag003G268030, Ag005G460480, Ag005G460490, Ag004G378350
OG0000236	XP_024014734.1	Ag008G716730, Ag008G716740, Ag008G716760
OG0000238	XP_024011137.1	Ag004G343670
OG0000238	XP_024003652.1	Ag001G044490, Ag001G046770
OG0000240	XP_024007588.1, XP_006407514.1	Ag007G599880
OG0000242	XP_006409559.1	Ag005G419410
OG0000242	XP_006417058.1	Ag004G319220
OG0000242	XP_006417060.1	Ag004G319260
OG0000242	XP_024008759.1	Ag004G319640
OG0000242	XP_006417061.1	Ag004G319270
OG0000243	XP_024006524.1	Ag003G223260
OG0000243	XP_024010238.1, XP_024009384.1, XP_024009388.1, XP_024009754.1, XP_024014476.1, XP_024009982.1, XP_024006520.1, XP_024007978.1, XP_024004810.1, XP_024006508.1, XP_024010350.1, XP_006405158.1, XP_024007276.1, XP_024014323.1, XP_024006576.1, XP_024006515.1, XP_024016247.1, XP_024014052.1, XP_024004062.1, XP_024014021.1, XP_024004811.1, XP_024016197.1, XP_024014423.1, XP_024015884.1, XP_024004009.1, XP_024006581.1, XP_024006086.1, XP_024009461.1, XP_024009338.1, XP_024007700.1, XP_024011197.1, XP_024016555.1, XP_024007216.1, XP_024013363.1, XP_024016346.1, XP_024011115.1, XP_024014268.1, XP_024014693.1, XP_024007261.1, XP_024006117.1, XP_024013855.1, XP_024009336.1, XP_024013571.1	Ag006G546880, Ag001G023030, Ag003G265410, Ag005G430630
OG0000244	XP_006413726.1	Ag006G567480
OG0000244	XP_006396665.1	Ag002G138420, Ag002G137630
OG0000244	XP_006396664.1	Ag002G138400, Ag002G137710
OG0000244	XP_006413727.1	Ag006G567460, Ag006G567470
OG0000244	XP_024010083.1	Ag002G137640, Ag002G138410
OG0000248	XP_024016821.1	Ag004G367480
OG0000248	XP_006389699.2, XP_024014433.1, XP_006405717.2	Ag001G081600
OG0000249	XP_006410850.1	Ag002G168370
OG0000249	XP_006410852.1	Ag002G168420, Ag002G179380
OG0000249	XP_006403719.1	Ag001G071720
OG0000250	XP_006390930.2	Ag003G292650, Ag001G093460, Ag001G093470, Ag003G295650, Ag003G295660, Ag003G295670, Ag001G018550, Ag001G018660, Ag001G018530, Ag003G280700, Ag001G019020, Ag001G018810, Ag004G328050, Ag004G328080
OG0000251	XP_024013204.1, XP_024007914.1	Ag001G015530, Ag009G735210
OG0000254	XP_024004170.1	Ag002G185430
OG0000256	XP_024009992.1	Ag002G186750, Ag002G186710, Ag002G186740
OG0000256	XP_006393554.2	Ag002G182840, Ag002G182690, Ag002G182780
OG0000256	XP_006393540.1, XP_024006523.1	Ag002G186790
OG0000256	XP_024004174.1	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560
OG0000257	XP_006414877.1	Ag004G325560, Ag001G011470, Ag008G698480, Ag001G011500, Ag001G010720, Ag004G331430, Ag008G697590, Ag003G211470, Ag003G211370, Ag003G220650, Ag003G228410, Ag003G212030, Ag003G212020, Ag001G012300, Ag003G233340, Ag006G574280, Ag005G441830, Ag004G325570
OG0000258	XP_006395570.1	Ag002G175550
OG0000258	XP_006401223.1	Ag008G702170
OG0000258	XP_006395567.1	Ag002G191840, Ag001G079880
OG0000258	XP_006395568.2	Ag004G336180
OG0000260	XP_006396785.1, XP_006398782.2	Ag003G219630, Ag006G495360
OG0000260	XP_024016637.1, XP_024016268.1	Ag006G495440
OG0000261	XP_024016828.1, XP_024010054.1	Ag003G219570, Ag004G326950, Ag004G375490, Ag003G239490, Ag004G331870, Ag006G536380, Ag008G698410, Ag001G057350, Ag001G052420, Ag004G377650, Ag008G706730, Ag006G537070, Ag007G581550
OG0000261	XP_024010569.1, XP_024008033.1	Ag008G677220, Ag002G165990, Ag004G394360, Ag004G389380, Ag006G571670, Ag005G456880, Ag005G456900, Ag003G265440, Ag004G353120
OG0000264	XP_006396522.2	Ag007G599430
OG0000266	XP_006390108.2	Ag001G078180, Ag001G077260
OG0000266	XP_006418087.2	Ag007G619580
OG0000267	XP_024009084.1, XP_006396044.1	Ag004G311330
OG0000268	XP_006395818.1	Ag008G659990
OG0000268	XP_024016059.1	Ag007G590690, Ag006G555210, Ag004G378430
OG0000268	XP_006398647.1	Ag006G492050
OG0000268	XP_006403613.1	Ag001G074460
OG0000269	XP_024011318.1, XP_024004901.1	Ag004G336500, Ag003G223950, Ag007G631890
OG0000273	XP_006417866.1	Ag001G025260
OG0000274	XP_006400925.1	Ag001G037550, Ag008G709540, Ag008G709790
OG0000274	XP_006418933.1, XP_006418941.1	Ag002G131930
OG0000274	XP_024003799.1	Ag007G593920, Ag007G593930, Ag007G593900
OG0000276	XP_006414647.1	Ag006G560510, Ag006G560400
OG0000281	XP_006393194.1	Ag001G016930, Ag001G016850
OG0000282	XP_006399236.1	Ag007G599590
OG0000282	XP_006399237.1, XP_006399238.1	Ag007G599660
OG0000283	XP_006403255.1	Ag007G587970, Ag007G587990
OG0000284	XP_006394900.1	Ag001G030880, Ag001G029500, Ag007G629010
OG0000285	XP_024014265.1, XP_006408133.1, XP_006411039.1, XP_006419058.2, XP_006403387.1	Ag007G645850, Ag005G415910
OG0000286	XP_006409554.2	Ag004G311120, Ag004G311180, Ag002G169720, Ag005G413850, Ag004G367060, Ag006G550120, Ag006G541770, Ag003G254170, Ag003G265930, Ag006G506430, Ag004G381260, Ag002G169570, Ag002G162620, Ag002G131130, Ag002G114870, Ag001G043760, Ag001G031000, Ag002G176140, Ag006G566470, Ag006G566360, Ag006G566350
OG0000288	XP_006406044.2, XP_006406046.1	Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220
OG0000290	XP_006406581.1	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000290	XP_006394046.1	Ag008G713350, Ag008G713310
OG0000294	XP_006406736.1	Ag005G458030
OG0000294	XP_006410860.1	Ag002G169270
OG0000294	XP_006397900.1	Ag002G204660
OG0000294	XP_006396376.1	Ag006G513280
OG0000294	XP_006418333.1	Ag004G299490, Ag004G299500
OG0000295	XP_006407057.2	Ag005G465340, Ag005G465350, Ag005G465370
OG0000295	XP_024015112.1	Ag005G465230, Ag005G465240, Ag005G465360, Ag005G465330, Ag005G465270, Ag005G465260
OG0000297	XP_006411985.1	Ag003G261170, Ag003G289210, Ag002G173860, Ag002G174020, Ag003G288940
OG0000297	XP_006405949.1, XP_006409893.2	Ag007G595310
OG0000297	XP_024013316.1, XP_024013315.1, XP_006400849.1	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000297	XP_006406472.1	Ag005G448670
OG0000299	XP_024013752.1	Ag006G499900, Ag006G499860
OG0000299	XP_006395553.1	Ag006G499850
OG0000300	XP_024009522.1	Ag003G259820
OG0000300	XP_024009633.1, XP_024009515.1, XP_006396158.1	Ag002G137460, Ag002G140980
OG0000303	XP_024005320.1	Ag003G271760, Ag006G557400
OG0000303	XP_024014626.1	Ag004G348720, Ag001G067100
OG0000304	XP_006398139.1	Ag002G141330, Ag002G124610, Ag002G124470, Ag002G102470, Ag002G102500, Ag002G102360, Ag002G124030
OG0000310	XP_024012521.1, XP_024012520.1, XP_006400881.1, XP_006393432.1	Ag008G711030
OG0000311	XP_006400196.1	Ag007G622820
OG0000311	XP_006393403.1	Ag001G024940
OG0000311	XP_006406687.1	Ag005G457020
OG0000313	XP_024005371.1	Ag006G560490, Ag006G560390
OG0000313	XP_024010224.1	Ag006G560670, Ag006G560940, Ag006G560690, Ag002G171170
OG0000313	XP_024006438.1	Ag001G024170
OG0000314	XP_006418097.1	Ag004G302930
OG0000314	XP_024008616.1	Ag004G302940
OG0000315	XP_024010215.1	Ag002G193880, Ag006G566290
OG0000316	XP_006411318.1, XP_006411325.1	Ag002G187310, Ag002G187440, Ag002G187280
OG0000316	XP_006393376.2	Ag002G187400
OG0000316	XP_024003638.1, XP_006409746.1	Ag002G185950, Ag002G185990
OG0000319	XP_006417745.1, XP_006417749.1, XP_006400853.1, XP_006417751.1	Ag008G711750
OG0000321	XP_006405851.1, XP_006405893.1, XP_024004897.1	Ag002G166480, Ag002G166840, Ag006G571830
OG0000322	XP_006389987.1	Ag003G214240, Ag005G440770, Ag003G214260
OG0000322	XP_006411287.1	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620
OG0000323	XP_024005613.1	Ag004G374930, Ag004G375010
OG0000323	XP_006413047.1	Ag004G374940, Ag004G374900
OG0000328	XP_006414672.1	Ag001G036310
OG0000328	XP_006405676.1, XP_006405677.2, XP_006405680.1, XP_006405679.2, XP_006405678.2, XP_006405681.2	Ag003G276770, Ag003G276860, Ag003G276790, Ag003G276850, Ag003G276800, Ag003G276810
OG0000329	XP_024006006.1, XP_024014229.1	Ag002G200020, Ag002G199980, Ag001G008470, Ag002G200000, Ag002G199990
OG0000329	XP_006402565.2	Ag001G077310, Ag001G078150
OG0000330	XP_006402644.2	Ag001G082790, Ag001G082750, Ag001G082850
OG0000330	XP_006390902.2, XP_006402608.1, XP_006402607.1	Ag007G612380, Ag001G092100
OG0000332	XP_006406473.1, XP_006393188.1	Ag001G016590, Ag001G016660
OG0000334	XP_006403652.1	Ag001G073280
OG0000334	XP_006410963.1	Ag002G173720
OG0000334	XP_006396450.1	Ag006G510580, Ag006G510710, Ag006G510520
OG0000335	XP_006412919.1	Ag002G158380
OG0000335	XP_024011089.1	Ag006G552370, Ag006G552350
OG0000335	XP_006415705.2	Ag007G583790
OG0000336	XP_006390610.1	Ag003G238280
OG0000338	XP_006417548.1, XP_006417558.1, XP_006392360.1, XP_006392391.1	Ag004G367200, Ag004G310510, Ag004G310410
OG0000339	XP_006413559.1	Ag006G548660, Ag006G545860
OG0000339	XP_006397781.1	Ag002G202770
OG0000340	XP_024010704.1, XP_006397521.2	Ag002G197210
OG0000340	XP_006397523.1	Ag002G197290, Ag002G197280
OG0000341	XP_024014252.1	Ag002G159280
OG0000342	XP_006391246.2	Ag007G614390
OG0000345	XP_006417207.2	Ag004G316330
OG0000345	XP_024009081.1, XP_024009045.1	Ag004G316310
OG0000345	XP_006409424.1	Ag007G592460
OG0000346	XP_006405005.2, XP_006401681.1	Ag007G592010, Ag007G592000, Ag005G410550
OG0000347	XP_006407408.1, XP_006413962.1, XP_006407409.2	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170
OG0000348	XP_024007235.1	Ag003G227730, Ag008G695200
OG0000349	XP_006412067.1	Ag003G286530, Ag008G692030
OG0000349	XP_006409265.1	Ag002G114050, Ag002G121670
OG0000350	XP_024011345.1	Ag007G581730
OG0000350	XP_024008636.1	Ag001G069780
OG0000351	XP_024012331.1	Ag005G465630
OG0000351	XP_006394502.2	Ag008G725990
OG0000352	XP_006398470.1	Ag004G325890
OG0000355	XP_006389856.2	Ag003G210200
OG0000358	XP_006418147.1	Ag007G587570, Ag004G302250
OG0000358	XP_006399428.2	Ag007G587560, Ag007G587550
OG0000360	XP_024006781.1	Ag008G734820, Ag007G625370
OG0000360	XP_024007632.1	Ag001G073420, Ag001G076320
OG0000360	XP_024007630.1	Ag008G734800
OG0000361	XP_024015571.1	Ag007G587740, Ag005G473000
OG0000361	XP_024012118.1	Ag006G498070, Ag006G498040
OG0000362	XP_006416157.2	Ag004G303100, Ag004G303120
OG0000362	XP_024010631.1	Ag004G395330
