Orthogroup	Eutrema_salsugineum	Cochlearia_excelsa
OG0000112	XP_024011276.1, XP_024011279.1, XP_024011277.1, XP_024012457.1	g28315
OG0000112	XP_024012107.1	g1342, g28314
OG0000113	XP_024014375.1	g53975
OG0000114	XP_024006571.1	g17433
OG0000114	XP_024011055.1	g4924
OG0000115	XP_024013331.1	g39955, g27065, g42081
OG0000119	XP_024008042.1, XP_024013572.1, XP_024015842.1, XP_024013153.1, XP_024016093.1	g52379
OG0000119	XP_024010311.1, XP_024010843.1, XP_024009910.1, XP_024004523.1	g50178
OG0000120	XP_006392103.1, XP_006392097.1	g40996
OG0000120	XP_006409474.2, XP_006398920.1	g32414, g29781
OG0000122	XP_024014445.1, XP_024014583.1	g18088
OG0000122	XP_024012240.1	g1065
OG0000122	XP_006401346.1	g1066
OG0000123	XP_024013225.1	g25911
OG0000123	XP_006391838.1, XP_006416395.1, XP_006416391.1, XP_006391843.2, XP_006391844.1, XP_006408668.1	g44233
OG0000123	XP_006413192.2	g17137
OG0000125	XP_006400797.1	g41348
OG0000125	XP_006400898.1, XP_006418973.1, XP_006418979.1	g2919, g1294, g28781
OG0000125	XP_006409905.1	g39998
OG0000126	XP_024006495.1, XP_024014536.1	g53241, g45978, g37471, g16077
OG0000126	XP_024010260.1, XP_024014515.1, XP_024006138.1	g16084, g27841, g1792, g4332, g27839, g27662, g37157, g53925, g35446
OG0000127	XP_024014032.1	g7513
OG0000129	XP_024010230.1, XP_024006563.1	g1920
OG0000129	XP_024014159.1, XP_024011248.1, XP_024014041.1	g47377
OG0000129	XP_024014274.1, XP_024013931.1, XP_024009757.1, XP_024010147.1	g5087, g26476, g1494, g35945, g4368, g51751, g3127, g11722, g51320, g1921, g2256, g3374, g42741, g26737, g14405, g53475, g1918, g3336, g43831, g14282, g41855, g12267, g27070, g40923, g4461, g2523, g42052, g3187, g38048, g53529, g11392, g4362, g2129, g3232, g26465, g18537, g4327, g18139, g10593, g35776
OG0000129	XP_024004902.1, XP_024006549.1	g28199, g35812, g50657, g17847
OG0000129	XP_024004086.1, XP_024007750.1, XP_024006458.1, XP_024014815.1, XP_024013979.1, XP_024009941.1, XP_024008002.1, XP_024013304.1, XP_024010557.1, XP_024013929.1, XP_024013647.1, XP_024011259.1, XP_024009747.1, XP_024009366.1, XP_024009279.1, XP_024004932.1, XP_024013309.1, XP_024011242.1, XP_024014409.1	g4526, g26706, g4684, g11032, g26785, g24533, g54350, g32853, g17644, g52103, g27870, g4667, g18265, g52232, g27388, g6863, g11123, g6327, g23862, g47169, g27185, g24485, g3423
OG0000130	XP_024009728.1	g26208, g43583
OG0000131	XP_024013367.1	g34673, g32668, g49077, g28772
OG0000132	XP_024006877.1	g32782, g32775, g18438, g27853
OG0000132	XP_024016184.1	g53769, g43756, g15634
OG0000133	XP_024007305.1	g43464, g33594, g43872, g14817, g4106, g26152, g26059, g19681, g53756, g14659, g35132
OG0000135	XP_024012099.1	g51256, g14066, g27772
OG0000136	XP_006405815.1, XP_024014475.1	g43995, g46769, g46768, g46770
OG0000136	XP_024014367.1	g14687
OG0000136	XP_006405821.2	g25040, g25067
OG0000138	XP_006395271.1	g41830
OG0000138	XP_006395269.1	g10345
OG0000138	XP_006395267.1	g10340
OG0000139	XP_024004032.1	g25175
OG0000140	XP_024011857.1	g1248
OG0000140	XP_024011989.1, XP_024011966.1, XP_024012425.1	g28714
OG0000140	XP_006400992.1	g1252
OG0000142	XP_024003713.1, XP_024003707.1, XP_024003718.1, XP_024003669.1	g40020
OG0000142	XP_006409977.2	g51131
OG0000142	XP_006409978.1, XP_006409980.1, XP_024003801.1	g37876, g37875
OG0000143	XP_024016119.1, XP_024006418.1, XP_024014441.1, XP_024015068.1, XP_024010579.1, XP_024014431.1	g3976
OG0000143	XP_024008405.1	g4369, g50433, g35440
OG0000143	XP_024014702.1	g53104
OG0000145	XP_024006787.1	g21338, g26301
OG0000146	XP_006401461.1	g1010
OG0000146	XP_006401460.1	g1011
OG0000146	XP_006401466.1	g1009
OG0000147	XP_006409094.1	g5985
OG0000147	XP_024005341.1	g23426
OG0000147	XP_024012572.1	g1105
OG0000147	XP_006389820.1	g46563
OG0000147	XP_006419170.1	g11547
OG0000147	XP_006396088.1	g6339
OG0000147	XP_006404985.2	g50994
OG0000149	XP_024009527.1	g2887
OG0000149	XP_006400931.1	g1282
OG0000149	XP_024011593.1	g1278
OG0000149	XP_024009365.1	g2888
OG0000150	XP_006419033.2	g11441, g11440
OG0000151	XP_006401722.1	g915, g28415
OG0000151	XP_024005195.1	g17072
OG0000151	XP_006407751.1	g7540
OG0000151	XP_006409398.1	g14078
OG0000151	XP_006401372.1	g28546
OG0000154	XP_006416851.1	g27332
OG0000154	XP_006407319.1	g12277
OG0000154	XP_006407676.1	g7492
OG0000154	XP_006398709.1	g54073, g45315, g5784
OG0000155	XP_006413094.1	g23645
OG0000155	XP_006391517.1, XP_024007950.1, XP_006391515.2	g42046
OG0000155	XP_024005112.1	g47372
OG0000155	XP_024009272.1, XP_006407382.2	g7340
OG0000156	XP_024010808.1	g2802
OG0000156	XP_024010825.1	g52257
OG0000156	XP_024010761.1	g52256
OG0000157	XP_006408206.1	g46122, g12809
OG0000157	XP_006410257.2, XP_024010220.1, XP_024009977.1	g1395
OG0000157	XP_006416096.1	g12640, g6146, g50762, g35294
OG0000158	XP_006390675.2	g51427
OG0000161	XP_024007354.1, XP_006394457.2, XP_024006771.1	g392, g9880
OG0000161	XP_024011911.1	g24222, g24219
OG0000161	XP_006408194.2	g45131
OG0000162	XP_006395656.2	g1914
OG0000162	XP_024012462.1	g26821
OG0000165	XP_024016201.1	g24260
OG0000166	XP_024014255.1	g32988, g18507, g12785, g438, g473, g49225, g30202, g30203, g20814
OG0000167	XP_006413956.2	g24121
OG0000167	XP_024005579.1	g24122
OG0000167	XP_024004741.1, XP_006413960.1	g17408
OG0000168	XP_024007996.1	g43389
OG0000171	XP_024015929.1, XP_006416080.1	g45857
OG0000171	XP_006417443.1	g5177
OG0000171	XP_024012404.1	g29297
OG0000173	XP_006397382.1	g52822, g25282, g31108, g41537, g37373, g50635, g15729, g49146, g17663, g37839, g27055, g49999, g53725, g17352, g17357, g17341, g1801, g25289, g14575, g15732, g18062, g46682, g32984, g45423, g24727, g33298, g51510, g2110
OG0000173	XP_024004806.1, XP_024010671.1, XP_024010073.1	g4808
OG0000174	XP_024014711.1, XP_024013094.1, XP_024015854.1, XP_024006545.1	g4698, g43877, g52305, g16685
OG0000174	XP_024016025.1	g26585, g53787, g43917
OG0000175	XP_006409243.1	g6044, g13998
OG0000175	XP_006409399.1	g23036
OG0000175	XP_006412039.1	g47947
OG0000176	XP_006415425.1	g27714
OG0000180	XP_006404944.1	g13531
OG0000181	XP_024004085.1	g16615
OG0000183	XP_024013677.1, XP_024014473.1	g45042
OG0000183	XP_024016526.1	g3712, g43268, g11496, g11193
OG0000184	XP_024014585.1	g10990, g27914
OG0000184	XP_024007751.1	g52236
OG0000184	XP_024005307.1	g35463, g48936
OG0000185	XP_024016314.1	g40049, g47161, g26166
OG0000185	XP_024009937.1	g35118, g49472, g24428, g49019
OG0000186	XP_024004101.1, XP_024010268.1	g16331
OG0000186	XP_024016126.1	g1666
OG0000186	XP_024011103.1	g16333
OG0000187	XP_024004605.1	g35037
OG0000188	XP_024014319.1	g35312, g35871
OG0000188	XP_024004132.1, XP_024006500.1	g22947, g53961, g41391, g174, g25074, g51854, g53385
OG0000188	XP_024006852.1, XP_024013198.1, XP_024013314.1, XP_024014220.1, XP_024009962.1, XP_024010234.1	g34418, g16603, g52966, g34813
OG0000188	XP_024009392.1	g53386, g35584, g43664, g43835, g35453, g52963, g16455, g32833, g16453, g16606, g14262, g4421, g4066, g33383, g41867, g34261, g35243, g35800, g52562, g30246, g22183
OG0000190	XP_006396688.1	g40442
OG0000190	XP_024010194.1, XP_006396684.1	g45173
OG0000192	XP_006416321.2	g50736, g31972, g36879, g31976
OG0000195	XP_006408585.1	g40143
OG0000195	XP_006405835.1, XP_006391396.1	g18117
OG0000196	XP_006418015.2	g40674
OG0000196	XP_006415505.2	g27686
OG0000196	XP_006415606.2	g32383
OG0000197	XP_024009776.1, XP_006391273.1, XP_024005932.1, XP_024005928.1	g18526, g7663
OG0000200	XP_024016187.1, XP_024010305.1, XP_006397124.1, XP_006396952.1, XP_024010284.1	g27759, g27721, g49523
OG0000201	XP_006406033.1, XP_024014915.1	g6534, g11758
OG0000201	XP_006406221.2, XP_006406220.1, XP_006406218.1, XP_006391352.1	g11846
OG0000202	XP_006406160.1, XP_024014950.1	g27177
OG0000202	XP_024012507.1, XP_006400938.2, XP_024009330.1	g10880
OG0000204	XP_006406140.1	g11805
OG0000204	XP_024014985.1	g36933
OG0000205	XP_024006540.1, XP_024006299.1, XP_024006462.1	g53988
OG0000206	XP_024005273.1	g13752, g51222, g23924, g6223
OG0000206	XP_024006442.1, XP_024006834.1, XP_024003977.1, XP_024006206.1	g37934
OG0000206	XP_024006280.1	g11812, g6224
OG0000207	XP_024009484.1	g4045
OG0000208	XP_006404465.1	g19610
OG0000208	XP_006411750.1	g6217, g6207
OG0000208	XP_006405739.1, XP_006405740.1	g1632
OG0000210	XP_024015969.1	g28290
OG0000213	XP_006390568.1	g46059, g46056
OG0000213	XP_024015047.1	g7432
OG0000213	XP_024014309.1	g28220
OG0000213	XP_024013862.1	g38464
OG0000214	XP_006398075.1	g36825, g36830
OG0000215	XP_024016358.1	g46380, g31873, g44183, g31839
OG0000216	XP_024009180.1	g53737
OG0000216	XP_024004517.1, XP_024004516.1	g47412
OG0000217	XP_024004887.1, XP_006392295.2	g31539, g1718
OG0000218	XP_006395885.1, XP_006395886.1	g25893, g10793
OG0000219	XP_006391444.1	g13335, g45479, g28368
OG0000219	XP_006410035.1	g46873
OG0000219	XP_006394298.1	g311
OG0000219	XP_006394299.1	g18634
OG0000220	XP_006392123.1	g14029
OG0000221	XP_024005026.1	g22946, g6183, g17356
OG0000222	XP_024010605.1	g2261, g45344, g10741, g44563, g51060, g5898, g28476, g32750, g41189, g41204
OG0000224	XP_006390080.1	g46370
OG0000224	XP_006412567.1, XP_024015991.1	g40852
OG0000225	XP_006415569.1	g27682
OG0000226	XP_024008728.1	g11864
OG0000228	XP_006390832.1	g44677
OG0000230	XP_006390972.1, XP_006405181.1	g46235
OG0000230	XP_006390266.1, XP_006390265.1	g44426
OG0000231	XP_006402171.2, XP_006405728.2	g13807, g46733
OG0000231	XP_006391509.1	g18039
OG0000233	XP_024016558.1, XP_024013534.1, XP_024004135.1, XP_024014514.1	g53346, g43307, g27732, g16269, g19533, g14957, g52369, g43031, g35549, g48287, g53347, g1483, g14787, g26102, g3184, g53946, g26599, g34930, g48282, g35561, g16294, g33166, g33170, g33200, g34779, g16144, g6202, g26600, g16293, g32898, g33199, g4655, g25229
OG0000233	XP_024010264.1, XP_024010263.1	g53753, g43144, g15838
OG0000234	XP_006403491.1	g19127
OG0000234	XP_006403492.1	g19128
OG0000234	XP_006403493.1	g2235
OG0000234	XP_006411161.1	g51765
OG0000234	XP_006399852.1	g29346
OG0000234	XP_006403489.1	g19126
OG0000235	XP_006415272.2, XP_006410830.1	g27763
OG0000235	XP_006406824.1, XP_006406823.1, XP_006406760.1	g6133, g39573, g39563, g2100, g6386, g39569, g6136, g6130
OG0000236	XP_024014966.1	g13483
OG0000236	XP_024011487.1	g11672
OG0000237	XP_024011339.1	g33179, g33208
OG0000237	XP_024015085.1, XP_024016305.1	g52606, g16443
OG0000238	XP_024003652.1	g32890, g4077, g7032, g2311
OG0000238	XP_024014198.1	g22405, g22409, g22252, g25326
OG0000238	XP_024008028.1, XP_024009606.1	g53046, g52809, g4078, g32889, g53047, g27354, g2143, g27482
OG0000239	XP_024003985.1	g51324
OG0000240	XP_024007588.1, XP_006407514.1	g26214, g10490, g22460
OG0000240	XP_024005057.1, XP_024010219.1, XP_006396981.1	g24726
OG0000242	XP_006409559.1	g14258
OG0000242	XP_006417058.1	g31494
OG0000242	XP_024008759.1	g31496, g31497, g31498, g31499
OG0000244	XP_006413726.1, XP_006396665.1, XP_006396664.1, XP_006413727.1, XP_024010083.1	g17320
OG0000246	XP_024006498.1, XP_024009339.1, XP_024014050.1, XP_024009186.1	g25834
OG0000248	XP_024016821.1	g41086, g41090, g41083
OG0000249	XP_006410850.1	g51603
OG0000249	XP_006410852.1	g37185
OG0000251	XP_024013204.1, XP_024007914.1	g26634
OG0000253	XP_024014692.1	g30425, g30424, g30421, g30418, g21279, g20461
OG0000254	XP_024004170.1	g6897
OG0000254	XP_006412559.1, XP_024015022.1, XP_006412107.2	g1607
OG0000256	XP_006393554.2	g51896, g51897
OG0000256	XP_006393540.1, XP_024006523.1	g50554
OG0000257	XP_006414877.1	g36491, g31669, g24015, g11568
OG0000258	XP_006401223.1	g39309
OG0000258	XP_006395567.1, XP_006395568.2	g16641
OG0000261	XP_024010569.1, XP_024008033.1	g53714, g14389
OG0000266	XP_006402522.1, XP_006405778.1	g27624
OG0000267	XP_024014209.1, XP_006404623.2, XP_006393105.1, XP_024014238.1, XP_024014208.1	g17092
OG0000268	XP_006395818.1	g1514
OG0000268	XP_006398647.1	g45297
OG0000268	XP_006403613.1	g19165
OG0000271	XP_006396612.1, XP_006396617.1	g6508, g45178
OG0000271	XP_006393349.1	g25541
OG0000272	XP_024006427.1	g6807
OG0000272	XP_024004038.1	g52239
OG0000272	XP_024007995.1	g1845, g24476, g54012, g11179
OG0000274	XP_006400925.1	g28758
OG0000274	XP_006418933.1, XP_006418941.1	g2936, g2910
OG0000274	XP_024003799.1	g39974
OG0000276	XP_006414647.1	g17712, g53651
OG0000277	XP_006414476.1	g47116, g47114
OG0000277	XP_006414472.1	g17643
OG0000277	XP_006414471.1, XP_024005335.1	g47117
OG0000278	XP_024012529.1	g3407, g30889
OG0000278	XP_024008930.1	g26081, g26058
OG0000278	XP_024012255.1	g27505, g27502
OG0000279	XP_024009984.1	g35399, g45089, g11046, g53522
OG0000281	XP_006393194.1	g36419
OG0000282	XP_006399236.1	g5538
OG0000282	XP_006399237.1	g45483
OG0000282	XP_024012088.1, XP_006399240.2	g29622
OG0000283	XP_024013277.1, XP_006403248.1, XP_006403249.1, XP_006403251.1, XP_006403252.1, XP_006403255.1	g11114, g11113, g39732
OG0000284	XP_006394900.1	g10112
OG0000284	XP_006391378.1, XP_006391379.1, XP_006391380.1, XP_006396188.1, XP_006391455.1, XP_006419174.1, XP_006391456.1, XP_024009775.1, XP_006391433.1, XP_024009395.1, XP_006418995.1, XP_006391312.1, XP_024015704.1, XP_006392079.1, XP_006392157.1	g12521
OG0000285	XP_006403387.1	g449
OG0000290	XP_006406581.1	g11997
OG0000290	XP_006394046.1, XP_024014365.1, XP_024014450.1, XP_024014589.1	g16860
OG0000291	XP_024006122.1, XP_024009591.1, XP_024011281.1, XP_024004953.1, XP_024006584.1, XP_006414722.2, XP_024009389.1	g52646, g35477, g52325, g16568, g3759, g25120, g34564, g54048, g7965, g35842, g42625, g43848, g39202, g11597, g52455, g53119, g43960, g15668, g42588, g45080, g15851, g48989, g21527, g25305, g52933, g22068, g42482, g3695, g21935, g49081, g35278, g6425, g43604, g16043, g43632, g43447, g15497, g42794, g22549, g43019, g33226, g42496, g49090, g34886, g25980, g20769, g22618, g34538, g8938, g48008, g43302, g26502, g30154, g48997, g8012, g33661, g9169, g26368, g25961, g48062, g33098, g43399, g42918, g16754
OG0000294	XP_006396376.1	g39522, g25429
OG0000294	XP_006418333.1	g26892
OG0000295	XP_006407057.2	g12173, g12193, g12167, g12172
OG0000295	XP_024015112.1	g7146, g7145
OG0000297	XP_024013316.1, XP_024013315.1, XP_006400849.1	g41326
OG0000299	XP_024013752.1	g53411, g29745
OG0000299	XP_006395553.1	g29744, g53412
OG0000300	XP_024009522.1	g13574, g6349
OG0000300	XP_006410187.1	g51227
OG0000303	XP_024014626.1	g20406, g21339, g26299
OG0000304	XP_006398139.1	g11024, g11016, g11018
OG0000310	XP_024012512.1, XP_024012532.1, XP_006400936.1	g19547, g28753
OG0000310	XP_024012521.1, XP_024012520.1, XP_006400881.1, XP_006393432.1	g41320, g28797, g28774, g28802, g859
OG0000311	XP_006400196.1	g45737
OG0000311	XP_006393403.1	g36325
OG0000311	XP_006406687.1	g6918, g13293
OG0000311	XP_006405853.1	g46788
OG0000311	XP_006391364.1	g45009
OG0000313	XP_024005371.1	g24067
OG0000313	XP_024010224.1	g17626
OG0000314	XP_006418097.1	g26947
OG0000314	XP_024003717.1	g51309
OG0000314	XP_024008616.1	g30904
OG0000314	XP_006410450.1	g51329
OG0000315	XP_024010215.1	g16098
OG0000316	XP_006396845.1, XP_006396574.1	g37360, g37362, g37913, g17870
OG0000316	XP_006411318.1, XP_006411325.1	g51921
OG0000318	XP_024009598.1, XP_024013878.1	g9286, g43021, g53177, g52401, g53058, g32906, g48020, g41482, g49030, g44673, g16620, g52432, g48959, g32790, g50749, g53105, g25238, g53176, g8235, g35671, g11746, g53228, g48028, g35941, g53098, g30452, g33476, g15996, g8771, g30465, g26349, g49793, g17803, g25815, g49031, g26610, g8782, g8784, g42302, g3275, g21530, g53166, g48031, g4608, g35487, g52329, g8733, g35070, g8778, g53229, g33527, g30450, g33528, g3786, g43560, g8776, g43022, g3274, g15997, g30451, g30466, g3542, g19675, g30441, g30449, g33529, g33455, g43559, g11747, g16082, g9284, g14382, g14372, g48022, g14692, g33048, g26350, g32564, g11748, g30405, g3541, g19676, g9285, g26650, g19856, g8236, g8734, g44672, g30541, g32563, g35071, g41483, g3785, g52348, g32905, g52402, g19857, g48021, g8777, g42955, g16666, g2617, g32572, g19855, g8822, g26714, g35741, g16259, g14585, g30056, g4609, g16083, g21532, g30408, g48038, g17507, g8773, g7991, g33264, g52358, g35845, g30406, g8783, g48030, g36342, g48052, g21531, g20876, g33238, g25237, g25039, g48015, g30460, g34251, g16011, g53106, g52429, g52672
OG0000319	XP_006417745.1, XP_006417749.1, XP_006400853.1, XP_006417751.1	g28817, g849, g41323, g31094, g49601, g27017
OG0000321	XP_006408609.2	g14307
OG0000321	XP_006405851.1, XP_006405893.1	g38273, g38276
OG0000321	XP_024004897.1	g46827, g46812
OG0000322	XP_006389987.1	g46450
OG0000322	XP_024008917.1	g32324
OG0000322	XP_006413912.1	g50458
OG0000322	XP_006411287.1	g51878, g53520
OG0000323	XP_024005472.1	g23616
OG0000325	XP_024006424.1	g11614
OG0000328	XP_006414672.1	g24521, g24516, g24520
OG0000328	XP_006405675.1	g53328, g37787, g37784, g53311, g53348, g53326, g53330
OG0000328	XP_006405676.1, XP_006405677.2, XP_006405680.1, XP_006405679.2, XP_006405678.2, XP_006405681.2	g46723
OG0000330	XP_006390902.2, XP_006402608.1, XP_006402607.1	g1956
OG0000332	XP_006400538.1, XP_006400540.1	g41419
OG0000332	XP_006406473.1, XP_006393188.1	g54159
OG0000334	XP_006403652.1	g2329
OG0000334	XP_006410963.1	g37230
OG0000335	XP_006412919.1	g37063
OG0000336	XP_024008627.1	g44586
OG0000336	XP_006390610.1	g44587
OG0000338	XP_006417548.1, XP_006417558.1, XP_006392360.1, XP_006392391.1	g31209, g27091, g31190, g27095
OG0000339	XP_006397781.1	g52289
OG0000340	XP_024010704.1, XP_006397521.2	g38215
OG0000340	XP_006397523.1	g37505
OG0000342	XP_006391246.2	g43821, g43806, g53971, g43797, g43782, g43783
OG0000344	XP_024011021.1, XP_024007503.1, XP_006394848.1, XP_006418706.1	g10089
OG0000345	XP_024009081.1, XP_024009045.1	g27193
OG0000345	XP_006409424.1	g51206
OG0000347	XP_006407408.1, XP_006413962.1	g12309
OG0000348	XP_024007235.1	g53724
OG0000349	XP_006412067.1	g18231
OG0000349	XP_006409265.1	g13748, g13750
OG0000350	XP_024008636.1	g32411
OG0000351	XP_006394502.2	g45239
OG0000352	XP_006398470.1, XP_024014168.1, XP_006392158.2	g31677
OG0000353	XP_006403065.1, XP_006396164.1, XP_006414856.2, XP_024010449.1, XP_024016108.1, XP_024011305.1	g31395, g44060
OG0000355	XP_006396035.1, XP_024004822.1, XP_024004849.1, XP_006414573.2, XP_024009770.1	g24488, g24484, g24489, g47089, g47088, g38275
OG0000355	XP_006417837.2	g38274
OG0000358	XP_006418147.1	g49447, g30863, g26927
OG0000358	XP_024013255.1	g29557
OG0000358	XP_006399428.2	g45514
OG0000359	XP_006415537.1, XP_006415536.1, XP_006415534.1	g32419, g32420, g50521
OG0000359	XP_006410587.1	g37083, g51445
OG0000360	XP_024006781.1	g9656
OG0000360	XP_024007630.1	g9658
OG0000361	XP_024015571.1	g7378
OG0000361	XP_024012118.1	g45398
OG0000362	XP_006416157.2	g49471
OG0000362	XP_024010631.1	g43847
OG0000364	XP_024013180.1, XP_024014045.1, XP_024015947.1, XP_024016118.1, XP_024014844.1, XP_024010586.1, XP_024007770.1, XP_024004968.1, XP_024011240.1, XP_024013615.1, XP_024013696.1, XP_024013190.1, XP_024009286.1, XP_024005933.1, XP_024010414.1, XP_024015848.1, XP_024014703.1, XP_024009488.1, XP_024013211.1, XP_024010534.1, XP_024004933.1, XP_024010256.1, XP_006397256.2, XP_024016206.1, XP_024010483.1, XP_024016244.1, XP_024004967.1, XP_024004068.1, XP_024006162.1, XP_024011266.1, XP_024013944.1, XP_024007944.1	g53150, g41815, g46567, g31147, g53151, g42117, g33131, g16505, g24639, g16374, g23229, g35057, g16424, g35445, g37807
OG0000368	XP_006411900.1, XP_006411901.1	g22842
OG0000368	XP_006393642.1	g16342
OG0000368	XP_024004487.1	g47982
OG0000368	XP_006411898.1	g47983
OG0000370	XP_006413319.1	g47536
OG0000371	XP_024015422.1	g7650, g11474
OG0000371	XP_006397916.1	g3821
OG0000372	XP_024004324.1, XP_006413103.1	g17100, g17096, g17097, g17099
OG0000374	XP_024006233.1, XP_006393112.2	g36851, g36855, g36853, g36852, g36854, g54187
OG0000377	XP_006392127.1	g41000
OG0000379	XP_024009713.1	g34488
OG0000379	XP_024010578.1	g34499
