Orthogroup	Conringia_planisiliqua	Cardamine_glauca
OG0000204	CP10_g43004_DN3_SP0_c.t1	Cg004G142490, Cg004G140470
OG0000204	CP12_g30499_DN2_SP0_c.t1	Cg004G138460
OG0000210	CP4_g25434_DN2_SP0_c.t1	Cg005G173520
OG0000213	CP5_g1624_DN3_SP0_c.t1	Cg005G191770
OG0000213	CP16_g54934_DN3_SP1_c.t1	Cg005G191730
OG0000217	CP2_g49352_DN3_SP0_c.t1	Cg007G251420
OG0000218	CP1_g37802_DN3_SP1_c.t1	Cg006G230900, Cg006G230890
OG0000218	CP19_g18287_DN3_SP0_c.t1	Cg002G072370
OG0000218	CP13_g19663_DN3_SP3_c.t1, CP13_g19662_DN3_SP0_c.t1, CP13_g19661_DN2_SP8_c.t1	Cg002G075340
OG0000219	CP4_g25777_DN3_SP0_c.t1	Cg005G177180
OG0000219	CP2_g47984_DN2_SP0_c.t1	Cg003G095240, Cg003G111060
OG0000221	CP2_g50714_DN3_SP0_c.t1, CP1_g39177_DN3_SP0_c.t1, CP1_g40659_DN2_SP0_c.t1, CP15_g36035_DN1_SP0_c.t1, CP15_g35095_DN1_SP0_c.t1, CP20_g3834_DN1_SP0_c.t1, CP77_g34401_DN3_SP0_c.t1, CP1_g39178_DN3_SP0_c.t1, CP1_g40660_DN1_SP0_c.t1, CP6_g8844_DN2_SP0_c.t1	Cg005G182530
OG0000222	CP27_g41971_DN1_SP0_c.t1	Cg008G315660, Cg004G151260, Cg001G038580
OG0000222	CP13_g20822_DN3_SP0_c.t1	Cg003G091290
OG0000224	CP9_g29395_DN3_SP1_c.t1	Cg007G278160
OG0000228	CP7_g45473_DN3_SP2_c.t1	Cg008G307350
OG0000228	CP7_g45471_DN3_SP0_c.t1	Cg002G069120
OG0000228	CP9_g28708_DN2_SP0_c.t1	Cg007G271290
OG0000229	CP5_g930_DN3_SP0_c.t1	Cg003G078340, Cg014G331290, Cg008G315850, Cg014G331310, Cg014G331300, Cg003G078330, Cg001G010780
OG0000230	CP9_g29228_DN3_SP3_c.t1	Cg007G276410
OG0000232	CP16_g54960_DN1_SP0_c.t1	Cg004G149550
OG0000236	CP1_g38671_DN3_SP0_c.t1	Cg001G028350, Cg004G141830
OG0000236	CP8_g52883_DN3_SP0_c.t1	Cg004G144380, Cg004G139210
OG0000236	CP12_g30567_DN3_SP0_c.t1	Cg004G139220
OG0000240	CP12_g31395_DN3_SP0_c.t1, CP12_g31368_DN3_SP0_c.t1, CP1_g38526_DN2_SP0_c.t1	Cg001G033750
OG0000241	CP6_g8032_DN3_SP0_c.t1	Cg004G145120
OG0000242	CP1_g37709_DN3_SP1_c.t1	Cg006G231900
OG0000242	CP1_g37712_DN3_SP0_c.t1	Cg006G231890
OG0000242	CP1_g37708_DN3_SP1_c.t1	Cg006G231910
OG0000244	CP19_g18502_DN3_SP0_c.t1	Cg001G019150
OG0000244	CP19_g18503_DN3_SP1_c.t1	Cg001G019160
OG0000248	CP16_g55066_DN2_SP0_c.t1	Cg003G081350, Cg003G081360, Cg003G081340, Cg007G252860, Cg001G034790
OG0000257	CP10_g43007_DN1_SP0_c.t1	Cg004G126080, Cg001G001780
OG0000258	CP8_g53723_DN3_SP1_c.t1	Cg003G104860
OG0000266	CP2_g49614_DN3_SP0_c.t1, CP2_g49646_DN3_SP0_c.t1, CP2_g49644_DN1_SP0_c.t1, CP2_g49578_DN1_SP0_c.t1, CP2_g49608_DN3_SP0_c.t1, CP2_g49613_DN3_SP0_c.t1, CP2_g49636_DN3_SP0_c.t1, CP2_g49587_DN3_SP0_c.t1, CP2_g49621_DN3_SP0_c.t1, CP2_g49661_DN3_SP0_c.t1, CP2_g49634_DN3_SP0_c.t1, CP2_g50398_DN2_SP0_c.t1, CP2_g49585_DN2_SP0_c.t1, CP2_g49619_DN3_SP0_c.t1, CP2_g49580_DN2_SP0_c.t1, CP2_g49579_DN2_SP0_c.t1, CP3_g13758_DN3_SP0_c.t1	Cg003G098940, Cg003G099000
OG0000267	CP7_g44449_DN3_SP0_c.t1	Cg005G177130, Cg005G177100, Cg005G177110, Cg005G177030, Cg005G177010, Cg005G177140, Cg005G177090, Cg005G177120
OG0000267	CP16_g54873_DN2_SP0_c.t1, CP16_g54796_DN2_SP0_c.t1, CP16_g54798_DN3_SP0_c.t1	Cg005G193150
OG0000268	CP13_g19604_DN3_SP0_c.t1, CP13_g19606_DN2_SP0_c.t1	Cg007G248330
OG0000269	CP1_g38977_DN2_SP0_c.t1	Cg002G069710, Cg007G256050, Cg004G151220, Cg004G148220, Cg006G211850, Cg002G069700
OG0000270	CP5_g76_DN3_SP7_c.t1, CP5_g536_DN3_SP7_c.t1	Cg001G000740
OG0000270	CP10_g43930_DN3_SP8_c.t1	Cg001G005510
OG0000271	CP6_g7930_DN3_SP0_c.t1	Cg001G032910
OG0000271	CP11_g31916_DN3_SP0_c.t1, CP4_g25904_DN3_SP0_c.t1	Cg003G094150
OG0000271	CP3_g13893_DN3_SP0_c.t1	Cg003G079870
OG0000272	CP2_g50566_DN1_SP0_c.t1	Cg001G026510
OG0000272	CP3_g14774_DN2_SP0_c.t1, CP15_g36148_DN1_SP0_c.t1	Cg008G325020
OG0000278	CP5_g67_DN3_SP0_c.t1	Cg003G105620
OG0000281	CP1_g38106_DN2_SP0_c.t1	Cg006G199670
OG0000282	CP11_g33139_DN2_SP0_c.t1	Cg008G288360
OG0000282	CP11_g33138_DN1_SP1_c.t1	Cg008G288380
OG0000282	CP11_g33136_DN2_SP0_c.t1	Cg008G288420, Cg008G288390, Cg008G288410, Cg008G288400
OG0000283	CP13_g20296_DN2_SP3_c.t1	Cg008G319010
OG0000283	CP13_g20310_DN3_SP5_c.t1, CP13_g20306_DN3_SP0_c.t1, CP13_g20309_DN3_SP1_c.t1, CP13_g20308_DN3_SP1_c.t1, CP13_g20307_DN3_SP0_c.t1, CP13_g20311_DN3_SP1_c.t1, CP13_g20312_DN3_SP7_c.t1	Cg008G318960, Cg008G318990, Cg008G318970
OG0000287	CP22_g17721_DN1_SP0_c.t1	Cg004G137970
OG0000287	CP13_g20527_DN2_SP0_c.t1	Cg004G140030
OG0000287	CP22_g17724_DN2_SP0_c.t1	Cg004G137980
OG0000290	CP12_g30202_DN3_SP0_c.t1	Cg004G135310
OG0000294	CP12_g30079_DN2_SP0_c.t1	Cg004G133910
OG0000294	CP5_g1346_DN3_SP0_c.t1	Cg005G169690
OG0000294	CP4_g24012_DN3_SP0_c.t1	Cg005G158570
OG0000294	CP11_g32138_DN3_SP0_c.t1	Cg003G077590, Cg014G332020
OG0000294	CP1_g36812_DN3_SP0_c.t1	Cg006G243870
OG0000297	CP4_g25881_DN2_SP0_c.t1	Cg005G178560, Cg005G178570, Cg005G178540
OG0000297	CP8_g54064_DN3_SP0_c.t1, CP26_g51182_DN2_SP0_c.t1, CP8_g54065_DN2_SP0_c.t1	Cg003G108160
OG0000297	CP12_g30313_DN1_SP0_c.t1	Cg004G136450
OG0000299	CP16_g54939_DN3_SP0_c.t1	Cg005G181190, Cg007G279160
OG0000299	CP7_g46446_DN3_SP1_c.t1	Cg006G194370
OG0000300	CP12_g31598_DN3_SP0_c.t1	Cg004G145480, Cg004G145490
OG0000300	CP12_g31575_DN3_SP0_c.t1	Cg004G145430, Cg004G144800
OG0000308	CP9_g28921_DN3_SP0_c.t1	Cg007G273340
OG0000310	CP5_g1543_DN2_SP0_c.t1, CP8_g53979_DN3_SP0_c.t1	Cg002G058430
OG0000311	CP11_g32313_DN3_SP8_c.t1	Cg008G296830
OG0000311	CP1_g38280_DN3_SP8_c.t1	Cg006G201410
OG0000311	CP12_g30117_DN3_SP8_c.t1	Cg004G134370
OG0000311	CP5_g1783_DN3_SP8_c.t1	Cg001G036380
OG0000311	CP9_g28164_DN3_SP8_c.t1	Cg007G265360
OG0000313	CP6_g6805_DN3_SP1_c.t1, CP6_g7305_DN3_SP1_c.t1	Cg001G028860
OG0000314	CP1_g36601_DN3_SP8_c.t1	Cg006G241650
OG0000314	CP4_g25492_DN3_SP8_c.t1	Cg005G174030
OG0000314	CP1_g36600_DN3_SP7_c.t1	Cg006G241640
OG0000316	CP4_g24666_DN2_SP0_c.t1	Cg005G165580, Cg005G165480
OG0000319	CP1_g38523_DN3_SP0_c.t1, CP1_g37075_DN3_SP8_c.t1, CP1_g37218_DN3_SP0_c.t1, CP8_g54061_DN3_SP0_c.t1, CP5_g1996_DN2_SP0_c.t1, CP4_g25509_DN3_SP0_c.t1	Cg003G086150, Cg003G108110
OG0000319	CP11_g32405_DN3_SP1_c.t1	Cg006G238150
OG0000322	CP9_g29478_DN3_SP0_c.t1	Cg007G279100
OG0000322	CP8_g53634_DN3_SP1_c.t1, CP4_g24689_DN3_SP1_c.t1, CP10_g43906_DN3_SP0_c.t1	Cg005G165820
OG0000323	CP8_g53388_DN3_SP0_c.t1	Cg003G101320
OG0000323	CP5_g1241_DN3_SP0_c.t1	Cg001G013020
OG0000325	CP5_g2094_DN2_SP0_c.t1	Cg005G185560
OG0000327	CP7_g45415_DN1_SP0_c.t1, CP7_g45413_DN2_SP0_c.t1, CP7_g45411_DN1_SP0_c.t1, CP7_g45414_DN2_SP0_c.t1	Cg006G222130, Cg006G222140, Cg006G222120
OG0000327	CP3_g13901_DN3_SP0_c.t1, CP3_g13909_DN2_SP0_c.t1, CP3_g13899_DN2_SP0_c.t1, CP3_g13900_DN3_SP0_c.t1	Cg002G052000
OG0000329	CP16_g55476_DN1_SP0_c.t1, CP16_g55478_DN1_SP0_c.t1	Cg005G161130
OG0000329	CP3_g13356_DN3_SP0_c.t1	Cg004G137660
OG0000332	CP8_g54355_DN3_SP7_c.t1	Cg008G300270
OG0000332	CP1_g38104_DN3_SP7_c.t1	Cg006G199650, Cg004G136440
OG0000334	CP13_g20732_DN1_SP0_c.t1	Cg005G168750
OG0000335	CP3_g16662_DN3_SP0_c.t1	Cg006G218670
OG0000338	CP318_g3528_DN3_SP0_c.t1, CP2_g49694_DN3_SP0_c.t1, CP2_g49689_DN3_SP0_c.t1, CP2_g49549_DN3_SP0_c.t1, CP2_g49696_DN3_SP0_c.t1, CP1_g37240_DN3_SP8_c.t1, CP1_g37250_DN3_SP0_c.t1	Cg006G236460, Cg007G252750, Cg006G236370, Cg007G253150
OG0000339	CP19_g18321_DN3_SP8_c.t1	Cg001G017490
OG0000339	CP1_g36454_DN3_SP7_c.t1	Cg006G244870
OG0000339	CP4_g24125_DN3_SP8_c.t1	Cg002G045310
OG0000340	CP4_g24378_DN3_SP0_c.t1	Cg005G162340
OG0000341	CP2_g50464_DN1_SP0_c.t1, CP20_g3868_DN2_SP0_c.t1, CP2_g50465_DN1_SP0_c.t1	Cg001G030730
OG0000344	CP6_g7421_DN3_SP2_c.t1	Cg001G025010
OG0000345	CP8_g53011_DN3_SP0_c.t1, CP1_g37568_DN3_SP0_c.t1	Cg006G233270
OG0000345	CP1_g37567_DN2_SP0_c.t1	Cg006G233290
OG0000348	CP6_g9546_DN2_SP0_c.t1, CP1_g39387_DN3_SP0_c.t1	Cg006G244770, Cg001G023970, Cg005G168250, Cg001G030910, Cg002G068730
OG0000348	CP6_g8485_DN1_SP0_c.t1	Cg004G146340, Cg007G271550
OG0000349	CP16_g55350_DN3_SP0_c.t1	Cg005G177460
OG0000351	CP8_g53531_DN3_SP0_c.t1	Cg006G211780
OG0000351	CP39_g21119_DN3_SP1_c.t1	Cg004G130660
OG0000352	CP16_g55214_DN2_SP0_c.t1, CP7_g46052_DN3_SP0_c.t1	Cg006G229000
OG0000352	CP2_g49262_DN3_SP0_c.t1	Cg007G250610
OG0000353	CP15_g34543_DN2_SP0_c.t1, CP1_g39905_DN2_SP0_c.t1, CP9_g27575_DN2_SP0_c.t1	Cg001G022220, Cg002G056550, Cg008G295330
OG0000355	CP16_g55386_DN3_SP0_c.t1, CP16_g55388_DN3_SP0_c.t1	Cg005G187890
OG0000356	CP10_g43866_DN3_SP0_c.t1, CP10_g43849_DN3_SP0_c.t1, CP9_g28286_DN1_SP0_c.t1, CP39_g21150_DN1_SP0_c.t1, CP9_g28252_DN1_SP0_c.t1, CP9_g28272_DN1_SP0_c.t1	Cg008G306390, Cg008G306550
OG0000358	CP1_g36652_DN3_SP8_c.t1	Cg006G242200
OG0000358	CP13_g20386_DN3_SP5_c.t1	Cg008G319440, Cg008G289890
OG0000358	CP11_g32977_DN3_SP4_c.t1	Cg008G289880
OG0000359	CP4_g25299_DN3_SP0_c.t1	Cg005G172170
OG0000361	CP10_g43107_DN2_SP0_c.t1	Cg004G127210
OG0000361	CP11_g33454_DN3_SP1_c.t1	Cg008G285160
OG0000361	CP11_g33452_DN3_SP0_c.t1	Cg004G141500
OG0000363	CP3_g14946_DN2_SP0_c.t1, CP8_g52930_DN2_SP0_c.t1	Cg004G145460
OG0000363	CP5_g2451_DN1_SP0_c.t1, CP9_g27917_DN3_SP0_c.t1	Cg006G201850
OG0000370	CP7_g46045_DN3_SP1_c.t1	Cg006G228950
OG0000370	CP19_g18116_DN3_SP1_c.t1, CP7_g44614_DN3_SP0_c.t1, CP19_g18115_DN3_SP0_c.t1	Cg001G033700, Cg001G033710, Cg001G015500
OG0000371	CP10_g42640_DN3_SP0_c.t1	Cg006G220780, Cg005G158480
OG0000371	CP1_g36859_DN3_SP0_c.t1	Cg005G158470
OG0000372	CP5_g1294_DN3_SP0_c.t1, CP5_g1297_DN3_SP0_c.t1, CP5_g1293_DN3_SP0_c.t1, CP5_g1292_DN3_SP0_c.t1	Cg001G013540, Cg001G013550, Cg001G013560
OG0000377	CP2_g49233_DN3_SP6_c.t1, CP2_g49234_DN3_SP0_c.t1	Cg007G249710
OG0000382	CP11_g32110_DN3_SP8_c.t1	Cg006G243790
OG0000382	CP172_g51073_DN3_SP8_c.t1, CP2_g49950_DN3_SP0_c.t1	Cg007G254420
OG0000382	CP1_g37198_DN3_SP6_c.t1	Cg006G236900
OG0000383	CP7_g45027_DN3_SP0_c.t1, CP7_g45028_DN3_SP0_c.t1, CP7_g45029_DN3_SP0_c.t1	Cg006G218010, Cg006G217980
OG0000384	CP12_g29894_DN3_SP1_c.t1	Cg004G131950
OG0000384	CP1_g37845_DN3_SP0_c.t1	Cg006G196900
OG0000386	CP3_g14031_DN3_SP1_c.t1	Cg002G053290
OG0000386	CP13_g19387_DN3_SP4_c.t1	Cg002G072500
OG0000388	CP6_g8023_DN3_SP0_c.t1	Cg004G144360
OG0000388	CP8_g52857_DN2_SP0_c.t1, CP64_g21091_DN1_SP0_c.t1	Cg001G011290
OG0000390	CP2_g49021_DN2_SP0_c.t1, CP2_g49360_DN2_SP0_c.t1	Cg008G303200
OG0000398	CP19_g18302_DN2_SP0_c.t1	Cg008G310730
OG0000398	CP7_g46371_DN3_SP0_c.t1	Cg006G195010
OG0000403	CP2_g49295_DN2_SP0_c.t1	Cg007G250680
OG0000403	CP2_g49280_DN1_SP0_c.t1	Cg007G250640
OG0000404	CP10_g43111_DN3_SP8_c.t1, CP11_g33201_DN3_SP1_c.t1, CP4_g25129_DN3_SP3_c.t1	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410
OG0000405	CP22_g17617_DN1_SP0_c.t1	Cg007G259010
OG0000406	CP11_g32266_DN3_SP5_c.t1	Cg008G297220
OG0000406	CP10_g42303_DN3_SP2_c.t1, CP10_g43820_DN3_SP0_c.t1	Cg004G118250
OG0000408	CP16_g55149_DN3_SP0_c.t1, CP16_g55152_DN3_SP0_c.t1	Cg005G189700
OG0000411	CP2_g49070_DN3_SP8_c.t1	Cg007G248450
OG0000411	CP12_g31665_DN3_SP5_c.t1	Cg004G145680
OG0000411	CP11_g31860_DN3_SP6_c.t1	Cg003G093460, Cg003G080490
OG0000411	CP19_g18474_DN3_SP8_c.t1	Cg001G019000
OG0000412	CP8_g53432_DN3_SP8_c.t1	Cg003G101880
OG0000412	CP5_g1290_DN3_SP2_c.t1	Cg001G013500
OG0000412	CP1_g38014_DN3_SP7_c.t1	Cg006G198710
OG0000412	CP12_g30425_DN3_SP8_c.t1	Cg004G137580
OG0000413	CP10_g43316_DN3_SP0_c.t1	Cg004G129370
OG0000413	CP19_g18008_DN3_SP0_c.t1	Cg001G014360
OG0000413	CP8_g53648_DN3_SP0_c.t1	Cg003G104010
OG0000414	CP7_g45281_DN3_SP0_c.t1	Cg006G220700
OG0000416	CP4_g25583_DN2_SP0_c.t1	Cg005G174990, Cg005G174850
OG0000417	CP12_g30812_DN1_SP0_c.t1	Cg004G141850
OG0000421	CP5_g1565_DN2_SP7_c.t1	Cg001G039140, Cg001G039040
OG0000422	CP1_g37230_DN3_SP0_c.t1	Cg001G020210, Cg006G236580
OG0000422	CP1_g37229_DN3_SP0_c.t1	Cg006G236590
OG0000423	CP9_g28912_DN3_SP8_c.t1	Cg007G273210
OG0000423	CP7_g46349_DN3_SP6_c.t1	Cg006G195220
OG0000423	CP10_g43358_DN3_SP8_c.t1	Cg004G129870
OG0000424	CP11_g31946_DN3_SP0_c.t1, CP11_g31944_DN3_SP0_c.t1, CP11_g31948_DN3_SP0_c.t1	Cg005G185110
OG0000425	CP10_g43162_DN2_SP0_c.t1	Cg004G127770
OG0000426	CP15_g35208_DN1_SP0_c.t1	Cg006G207870, Cg001G036330
OG0000426	CP14_g23842_DN3_SP0_c.t1, CP18_g12091_DN1_SP0_c.t1, CP12_g30981_DN3_SP0_c.t1, CP25_g55787_DN3_SP0_c.t1, CP6_g7657_DN3_SP0_c.t1	Cg006G210120
OG0000427	CP9_g29501_DN3_SP0_c.t1	Cg004G145850, Cg007G279320
OG0000429	CP11_g32808_DN3_SP0_c.t1	Cg008G291690
OG0000429	CP5_g768_DN2_SP0_c.t1	Cg001G008100
OG0000429	CP16_g55377_DN3_SP0_c.t1	Cg005G188170
OG0000430	CP10_g43916_DN3_SP0_c.t1	Cg004G152450
OG0000430	CP5_g523_DN3_SP0_c.t1	Cg001G005380
OG0000430	CP5_g54_DN3_SP0_c.t1	Cg001G000600
OG0000431	CP2_g49426_DN3_SP8_c.t1	Cg007G251970
OG0000431	CP1_g37287_DN3_SP2_c.t1	Cg006G235970
OG0000431	CP1_g37286_DN3_SP0_c.t1	Cg006G235980
OG0000432	CP8_g53214_DN3_SP6_c.t1	Cg003G099400
OG0000432	CP7_g44799_DN3_SP1_c.t1, CP19_g17982_DN3_SP4_c.t1	Cg001G014130
OG0000432	CP8_g53584_DN3_SP8_c.t1	Cg003G103300
OG0000433	CP2_g50405_DN2_SP0_c.t1	Cg008G318270
OG0000436	CP8_g53662_DN3_SP1_c.t1	Cg003G104180
OG0000436	CP5_g1061_DN2_SP2_c.t1	Cg001G011130
OG0000436	CP10_g43558_DN2_SP6_c.t1	Cg004G156050
OG0000437	CP7_g44535_DN3_SP0_c.t1	Cg006G211920, Cg006G211880
OG0000437	CP7_g44534_DN3_SP0_c.t1	Cg006G211900
OG0000437	CP7_g44536_DN3_SP0_c.t1	Cg006G211940
OG0000438	CP11_g31781_DN3_SP0_c.t1	Cg003G081140
OG0000439	CP1_g36893_DN3_SP7_c.t1	Cg006G240170
OG0000439	CP3_g13441_DN3_SP8_c.t1	Cg002G047030
OG0000439	CP4_g25610_DN3_SP8_c.t1	Cg005G175260
OG0000440	CP11_g33505_DN2_SP0_c.t1	Cg008G297760
OG0000440	CP10_g42334_DN3_SP0_c.t1	Cg004G118560
OG0000440	CP1_g38173_DN2_SP0_c.t1	Cg004G118570
OG0000441	CP12_g29999_DN3_SP0_c.t1	Cg004G132880
OG0000442	CP16_g54999_DN3_SP0_c.t1	Cg005G192980, Cg007G247910
OG0000443	CP9_g28860_DN2_SP0_c.t1	Cg007G272740, Cg007G272730
OG0000446	CP2_g48048_DN3_SP8_c.t1	Cg003G110320
OG0000446	CP13_g19553_DN3_SP8_c.t1	Cg002G074360
OG0000446	CP1_g37745_DN3_SP8_c.t1	Cg006G231520
OG0000447	CP10_g43472_DN3_SP8_c.t1	Cg004G131200
OG0000447	CP2_g48225_DN3_SP5_c.t1	Cg003G108540
OG0000447	CP4_g25348_DN3_SP8_c.t1	Cg005G172640
OG0000447	CP7_g45032_DN3_SP7_c.t1	Cg006G218040
OG0000448	CP13_g19808_DN3_SP0_c.t1, CP13_g19804_DN3_SP0_c.t1, CP13_g19805_DN2_SP0_c.t1, CP13_g19801_DN2_SP0_c.t1	Cg008G324500
OG0000449	CP3_g14835_DN3_SP4_c.t1	Cg002G061250
OG0000449	CP8_g54016_DN3_SP7_c.t1	Cg003G107590
OG0000449	CP3_g14836_DN3_SP7_c.t1	Cg002G061240
OG0000449	CP8_g54015_DN3_SP5_c.t1	Cg003G107580
OG0000452	CP5_g973_DN3_SP7_c.t1	Cg001G010200
OG0000453	CP3_g14785_DN2_SP0_c.t1	Cg005G177990
OG0000453	CP1_g41002_DN3_SP0_c.t1	Cg006G197950
OG0000454	CP8_g53225_DN3_SP0_c.t1, CP8_g53224_DN3_SP0_c.t1, CP8_g53223_DN3_SP0_c.t1	Cg003G099450
OG0000456	CP3_g14299_DN2_SP0_c.t1, CP3_g15792_DN1_SP0_c.t1	Cg005G187000
OG0000457	CP11_g32690_DN3_SP0_c.t1, CP8_g53301_DN3_SP0_c.t1, CP11_g32691_DN3_SP0_c.t1	Cg008G292890
OG0000457	CP5_g1452_DN3_SP0_c.t1	Cg001G040480
OG0000458	CP20_g3997_DN1_SP0_c.t1	Cg003G099750, Cg003G099730
OG0000460	CP8_g53856_DN3_SP0_c.t1	Cg005G157890
OG0000463	CP3_g14733_DN3_SP0_c.t1	Cg002G060360
OG0000463	CP10_g43551_DN3_SP0_c.t1	Cg002G060570
OG0000463	CP3_g14737_DN3_SP0_c.t1	Cg002G060480
OG0000468	CP3_g13884_DN3_SP0_c.t1	Cg002G051880
OG0000468	CP4_g25471_DN3_SP5_c.t1	Cg005G173840
OG0000468	CP4_g24828_DN3_SP0_c.t1	Cg005G167330
OG0000471	CP7_g45003_DN3_SP0_c.t1	Cg006G217710
OG0000472	CP5_g1397_DN3_SP0_c.t1, CP5_g1398_DN3_SP1_c.t1	Cg001G040820
OG0000472	CP5_g1404_DN2_SP0_c.t1	Cg001G040810, Cg001G040800
OG0000473	CP2_g48172_DN2_SP0_c.t1	Cg003G109030
OG0000474	CP3_g14484_DN3_SP7_c.t1, CP2_g48302_DN3_SP2_c.t1	Cg008G303420
OG0000474	CP5_g920_DN3_SP2_c.t1, CP16_g55067_DN3_SP7_c.t1	Cg002G057990, Cg005G190550, Cg001G009730
OG0000476	CP2_g48449_DN3_SP0_c.t1	Cg008G304790, Cg008G304800, Cg008G304950, Cg008G305020, Cg008G305130, Cg008G305110, Cg008G305030
OG0000477	CP4_g24894_DN3_SP0_c.t1, CP11_g33191_DN3_SP8_c.t1	Cg008G287900, Cg003G105990, Cg004G153320, Cg005G168060
OG0000481	CP6_g7745_DN2_SP0_c.t1, CP17_g5462_DN2_SP0_c.t1, CP6_g7728_DN2_SP0_c.t1, CP14_g22605_DN2_SP0_c.t1, CP6_g9286_DN2_SP0_c.t1, CP14_g22576_DN1_SP0_c.t1, CP25_g55993_DN2_SP0_c.t1, CP6_g7722_DN1_SP0_c.t1, CP6_g7750_DN1_SP0_c.t1, CP5_g1824_DN3_SP0_c.t1	Cg001G029300, Cg003G087600
OG0000482	CP39_g21146_DN3_SP5_c.t1	Cg007G266950, Cg001G038090
OG0000483	CP8_g53519_DN3_SP0_c.t1	Cg003G102670
OG0000483	CP8_g53521_DN2_SP0_c.t1, CP8_g53520_DN1_SP0_c.t1, CP8_g53522_DN2_SP0_c.t1	Cg003G102690, Cg003G102680
OG0000487	CP10_g42431_DN3_SP8_c.t1	Cg004G120040, Cg005G173270, Cg006G241950
OG0000488	CP3_g14134_DN2_SP0_c.t1	Cg002G054460
OG0000493	CP9_g27828_DN2_SP0_c.t1	Cg008G310080
OG0000495	CP5_g1033_DN3_SP0_c.t1	Cg003G101210
OG0000495	CP16_g55002_DN3_SP0_c.t1	Cg005G191210
OG0000497	CP10_g44040_DN1_SP0_c.t1	Cg006G209790
OG0000498	CP8_g53304_DN3_SP2_c.t1	Cg003G100300
OG0000498	CP2_g49154_DN3_SP0_c.t1, CP5_g1211_DN3_SP0_c.t1	Cg001G012780, Cg006G218710
OG0000500	CP12_g31432_DN1_SP0_c.t1	Cg008G321740
OG0000501	CP7_g44407_DN3_SP6_c.t1	Cg006G209830
OG0000504	CP10_g42911_DN3_SP6_c.t1	Cg004G125100
OG0000505	CP2_g48421_DN3_SP1_c.t1, CP2_g48422_DN3_SP0_c.t1	Cg008G304760, Cg008G304720, Cg008G304710
OG0000506	CP11_g33206_DN3_SP3_c.t1, CP161_g50908_DN3_SP0_c.t1, CP161_g50914_DN3_SP0_c.t1	Cg008G286990
OG0000506	CP9_g28807_DN3_SP6_c.t1	Cg007G272280
OG0000509	CP6_g7186_DN3_SP0_c.t1	Cg001G024640
OG0000510	CP2_g49258_DN3_SP3_c.t1, CP2_g49260_DN3_SP0_c.t1	Cg007G250480, Cg007G250500
OG0000510	CP2_g49253_DN3_SP2_c.t1	Cg007G250460
OG0000511	CP6_g7390_DN3_SP0_c.t1	Cg001G026600
OG0000511	CP2_g49029_DN3_SP0_c.t1	Cg007G247860
OG0000512	CP19_g18327_DN3_SP0_c.t1	Cg001G017530
OG0000512	CP19_g18326_DN3_SP0_c.t1	Cg001G017520
OG0000512	CP19_g18324_DN3_SP0_c.t1	Cg002G068470
OG0000512	CP19_g18322_DN3_SP0_c.t1	Cg001G017500
OG0000512	CP19_g18325_DN3_SP0_c.t1	Cg001G017510
OG0000513	CP3_g13993_DN3_SP8_c.t1	Cg002G052890
OG0000513	CP3_g14830_DN3_SP8_c.t1	Cg002G061210
OG0000513	CP8_g54008_DN3_SP8_c.t1	Cg003G107510
OG0000520	CP2_g48825_DN3_SP7_c.t1, CP4_g24153_DN3_SP2_c.t1	Cg005G160050, Cg009G325440, Cg008G313690, Cg002G045640
OG0000521	CP7_g44419_DN3_SP8_c.t1	Cg006G209950
OG0000521	CP20_g3901_DN3_SP5_c.t1	Cg003G085930
OG0000521	CP7_g45546_DN3_SP2_c.t1	Cg007G278940
OG0000522	CP20_g4229_DN3_SP1_c.t1, CP20_g4230_DN3_SP0_c.t1	Cg003G083570
OG0000524	CP10_g42794_DN3_SP1_c.t1	Cg004G123940
OG0000525	CP9_g29494_DN3_SP8_c.t1	Cg007G279230
OG0000525	CP7_g46047_DN3_SP3_c.t1	Cg006G228960
OG0000525	CP10_g43446_DN3_SP8_c.t1	Cg004G130910
OG0000525	CP7_g46271_DN3_SP8_c.t1	Cg006G196190
OG0000526	CP3_g14619_DN3_SP2_c.t1	Cg002G059250
OG0000526	CP3_g14625_DN3_SP0_c.t1	Cg002G059300
OG0000526	CP3_g14620_DN3_SP0_c.t1	Cg002G059290, Cg002G059270
OG0000532	CP16_g54799_DN2_SP0_c.t1	Cg003G081940, Cg008G308940
OG0000533	CP5_g103_DN3_SP7_c.t1, CP16_g54787_DN3_SP2_c.t1	Cg001G001030
OG0000533	CP10_g43978_DN3_SP7_c.t1	Cg004G152110
OG0000534	CP9_g28179_DN3_SP0_c.t1, CP2_g49060_DN3_SP0_c.t1, CP16_g54944_DN3_SP0_c.t1	Cg007G248240, Cg007G248260, Cg007G248310, Cg007G248250
OG0000535	CP2_g49181_DN3_SP0_c.t1	Cg007G250270
OG0000537	CP11_g31965_DN3_SP0_c.t1	Cg003G094580, Cg003G079430
OG0000537	CP6_g8774_DN3_SP0_c.t1	Cg001G031430
OG0000537	CP10_g42756_DN3_SP0_c.t1	Cg004G123580
OG0000538	CP4_g24370_DN3_SP0_c.t1	Cg005G162250
OG0000539	CP2_g47512_DN3_SP3_c.t1	Cg007G251010
