Orthogroup	Conringia_planisiliqua	Euclidium_syriacum
OG0000057	CP10_g43729_DN2_SP0_c.t1	ESY3_g29813_DN1_SP0_c0.t1, ESY16_g61649_DN2_SP0_c0.t1, ESY2_g35559_DN2_SP0_c0.t1, ESY8_g59290_DN2_SP0_c0.t1
OG0000057	CP12_g29917_DN2_SP0_c.t1	ESY16_g61911_DN3_SP0_c0.t1, ESY3_g30616_DN3_SP0_c0.t1, ESY3_g30019_DN2_SP0_c0.t1
OG0000057	CP12_g30730_DN2_SP0_c.t1	ESY2_g35826_DN2_SP0_c0.t1
OG0000057	CP10_g42649_DN3_SP0_c.t1	ESY3_g30252_DN1_SP0_c0.t1
OG0000057	CP12_g30848_DN3_SP0_c.t1	ESY9_g45399_DN1_SP0_c0.t1
OG0000058	CP1_g38613_DN1_SP0_c.t1	ESY4_g23730_DN1_SP0_c0.t1
OG0000058	CP4_g26939_DN1_SP0_c.t1	ESY6_g47796_DN2_SP0_c0.t1, ESY11_g53172_DN1_SP0_c0.t1, ESY4_g23739_DN2_SP0_c0.t1, ESY6_g47475_DN2_SP0_c0.t1, ESY3_g28012_DN1_SP0_c0.t1, ESY9_g45113_DN2_SP0_c0.t1, ESY3_g27061_DN1_SP0_c0.t1
OG0000058	CP21_g11182_DN2_SP0_c.t1, CP3_g15241_DN1_SP0_c.t1, CP5_g3335_DN2_SP0_c.t1	ESY5_g1710_DN1_SP0_c25.t1, ESY6_g47795_DN2_SP0_c0.t1, ESY26_g42314_DN2_SP0_c0.t1, ESY13_g57122_DN3_SP0_c0.t1
OG0000059	CP2_g50572_DN1_SP0_c.t1, CP6_g7965_DN2_SP0_c.t1	ESY6_g46614_DN1_SP0_c0.t1
OG0000059	CP5_g3097_DN2_SP0_c.t1, CP20_g3928_DN2_SP0_c.t1, CP20_g4073_DN2_SP0_c.t1, CP20_g4091_DN1_SP0_c.t1	ESY7_g19118_DN1_SP0_c62.t1
OG0000059	CP18_g11921_DN3_SP0_c.t1, CP14_g22836_DN1_SP0_c.t1	ESY3_g28764_DN2_SP0_c0.t1, ESY18_g63060_DN1_SP0_c0.t1
OG0000061	CP1_g40914_DN2_SP0_c.t1	ESY4_g22453_DN2_SP0_c7.t1, ESY3_g29563_DN2_SP0_c0.t1, ESY1_g11506_DN2_SP0_c0.t1, ESY9_g43347_DN2_SP0_c0.t1, ESY9_g45318_DN3_SP0_c0.t1, ESY5_g1202_DN3_SP0_c0.t1, ESY1_g8230_DN3_SP0_c0.t1, ESY9_g44119_DN3_SP0_c0.t1, ESY7_g18625_DN3_SP0_c96.t1, ESY7_g16987_DN3_SP0_c0.t1, ESY5_g3834_DN3_SP0_c0.t1, ESY3_g28672_DN3_SP0_c0.t1, ESY6_g48601_DN3_SP0_c0.t1, ESY8_g59466_DN2_SP0_c0.t1, ESY1_g9171_DN3_SP0_c0.t1, ESY14_g20487_DN3_SP0_c0.t1, ESY19_g42085_DN3_SP0_c0.t1, ESY17_g40277_DN2_SP0_c0.t1
OG0000062	CP8_g52439_DN3_SP0_c.t1, CP7_g44287_DN2_SP0_c.t1	ESY8_g59723_DN2_SP0_c0.t1
OG0000063	CP4_g24977_DN3_SP0_c.t1	ESY9_g44877_DN3_SP0_c0.t1
OG0000063	CP8_g52772_DN3_SP0_c.t1	ESY7_g19007_DN3_SP0_c0.t1
OG0000063	CP1_g37064_DN3_SP0_c.t1	ESY6_g48855_DN3_SP0_c0.t1, ESY1_g11061_DN3_SP0_c0.t1, ESY6_g48809_DN3_SP0_c0.t1
OG0000064	CP5_g77_DN1_SP0_c.t1	ESY4_g26853_DN2_SP0_c0.t1, ESY4_g26855_DN3_SP0_c0.t1
OG0000065	CP24_g47137_DN2_SP0_c.t1, CP9_g27570_DN1_SP0_c.t1	ESY17_g39007_DN1_SP0_c0.t1
OG0000066	CP4_g25642_DN3_SP0_c.t1	ESY7_g18023_DN3_SP0_c0.t1
OG0000066	CP2_g49425_DN3_SP0_c.t1	ESY7_g18022_DN3_SP0_c0.t1
OG0000067	CP12_g31237_DN3_SP0_c.t1	ESY10_g14570_DN3_SP0_c0.t1, ESY9_g42540_DN3_SP0_c0.t1, ESY10_g14312_DN3_SP0_c0.t1, ESY10_g14619_DN3_SP0_c0.t1, ESY2_g38376_DN3_SP0_c0.t1, ESY10_g14569_DN3_SP0_c0.t1
OG0000068	CP7_g44169_DN2_SP0_c.t1, CP4_g26175_DN2_SP0_c.t1, CP26_g51196_DN1_SP0_c.t1, CP1_g40830_DN2_SP0_c.t1, CP3_g16137_DN3_SP0_c.t1, CP4_g26781_DN3_SP0_c.t1, CP24_g46983_DN2_SP0_c.t1, CP8_g52211_DN2_SP0_c.t1, CP4_g26547_DN1_SP0_c.t1	ESY9_g44160_DN2_SP0_c0.t1
OG0000069	CP5_g2097_DN2_SP0_c.t1	ESY4_g26580_DN3_SP0_c0.t1
OG0000069	CP8_g52571_DN1_SP0_c.t1	ESY4_g22224_DN1_SP0_c0.t1
OG0000069	CP9_g29611_DN2_SP0_c.t1, CP8_g53134_DN1_SP0_c.t1	ESY1_g10476_DN2_SP0_c0.t1, ESY6_g48384_DN1_SP0_c0.t1
OG0000069	CP20_g3890_DN2_SP0_c.t1	ESY4_g22225_DN3_SP0_c0.t1
OG0000069	CP6_g9730_DN1_SP0_c.t1, CP18_g12305_DN2_SP0_c.t1, CP15_g34957_DN1_SP0_c.t1, CP6_g9731_DN1_SP0_c.t1	ESY16_g62306_DN2_SP0_c0.t1, ESY7_g16953_DN1_SP0_c0.t1
OG0000070	CP24_g47422_DN2_SP0_c.t1	ESY1_g8220_DN1_SP0_c0.t1
OG0000074	CP7_g45419_DN3_SP0_c.t1	ESY5_g2017_DN3_SP0_c0.t1, ESY5_g2014_DN3_SP0_c0.t1
OG0000074	CP7_g45418_DN3_SP0_c.t1, CP7_g45417_DN3_SP0_c.t1, CP7_g45428_DN3_SP0_c.t1	ESY5_g5163_DN3_SP0_c0.t1, ESY5_g5206_DN2_SP0_c0.t1, ESY5_g5161_DN3_SP0_c0.t1
OG0000074	CP7_g45432_DN3_SP0_c.t1, CP7_g45433_DN3_SP0_c.t1, CP7_g45431_DN3_SP0_c.t1	ESY5_g2024_DN3_SP0_c0.t1
OG0000075	CP7_g44717_DN3_SP0_c.t1	ESY4_g25254_DN2_SP0_c0.t1, ESY12_g52064_DN1_SP0_c0.t1, ESY7_g18015_DN2_SP0_c0.t1
OG0000075	CP1_g37296_DN2_SP0_c.t1, CP1_g37302_DN2_SP0_c.t1	ESY3_g31328_DN1_SP0_c0.t1
OG0000076	CP3_g14092_DN3_SP0_c.t1	ESY1_g10445_DN3_SP0_c0.t1
OG0000076	CP13_g19766_DN3_SP0_c.t1	ESY16_g61527_DN1_SP0_c0.t1, ESY2_g35343_DN2_SP0_c0.t1, ESY11_g54151_DN1_SP0_c0.t1
OG0000077	CP5_g173_DN1_SP0_c.t1	ESY3_g29359_DN2_SP0_c0.t1, ESY4_g26321_DN2_SP0_c0.t1, ESY11_g54274_DN2_SP0_c0.t1, ESY5_g5287_DN2_SP0_c0.t1, ESY4_g26100_DN2_SP0_c0.t1
OG0000078	CP5_g2099_DN3_SP0_c.t1	ESY3_g27675_DN3_SP0_c0.t1
OG0000081	CP7_g44768_DN1_SP0_c.t1, CP16_g55147_DN3_SP0_c.t1	ESY3_g32181_DN3_SP0_c0.t1
OG0000081	CP7_g44975_DN1_SP0_c.t1	ESY2_g37390_DN1_SP0_c0.t1, ESY8_g58410_DN2_SP0_c0.t1
OG0000081	CP1_g38033_DN1_SP0_c.t1	ESY2_g37391_DN2_SP0_c0.t1
OG0000082	CP17_g6148_DN2_SP0_c.t1	ESY21_g55672_DN3_SP0_c0.t1
OG0000082	CP4_g26212_DN3_SP0_c.t1	ESY1_g5765_DN3_SP0_c0.t1, ESY11_g54439_DN1_SP0_c0.t1, ESY16_g62439_DN1_SP0_c0.t1, ESY24_g33022_DN1_SP0_c64.t1, ESY13_g57896_DN2_SP0_c0.t1, ESY2_g37207_DN1_SP0_c0.t1, ESY6_g48122_DN1_SP0_c0.t1, ESY11_g53255_DN2_SP0_c0.t1, ESY14_g19850_DN1_SP0_c100.t1
OG0000082	CP9_g27552_DN2_SP0_c.t1	ESY11_g54332_DN2_SP0_c0.t1
OG0000082	CP20_g3822_DN2_SP0_c.t1, CP5_g1772_DN1_SP0_c.t1, CP8_g52192_DN2_SP0_c.t1	ESY4_g24411_DN1_SP0_c0.t1
OG0000084	CP16_g55159_DN2_SP0_c.t1	ESY7_g19283_DN2_SP0_c13.t1, ESY7_g19278_DN2_SP0_c40.t1
OG0000086	CP18_g12051_DN1_SP0_c.t1	ESY16_g62560_DN2_SP0_c0.t1
OG0000087	CP2_g48308_DN3_SP8_c.t1	ESY6_g50131_DN3_SP8_c0.t1
OG0000087	CP4_g25793_DN3_SP8_c.t1	ESY8_g58767_DN3_SP0_c0.t1, ESY8_g58764_DN3_SP8_c0.t1, ESY8_g58770_DN3_SP0_c0.t1
OG0000087	CP11_g32707_DN3_SP8_c.t1	ESY7_g18326_DN3_SP8_c0.t1
OG0000087	CP13_g20168_DN3_SP8_c.t1	ESY7_g16559_DN3_SP8_c0.t1
OG0000087	CP6_g6768_DN3_SP8_c.t1	ESY9_g43361_DN3_SP8_c0.t1
OG0000087	CP9_g29223_DN3_SP8_c.t1	ESY2_g34829_DN3_SP8_c0.t1
OG0000090	CP1_g38197_DN2_SP0_c.t1, CP1_g38202_DN3_SP0_c.t1	ESY2_g37886_DN2_SP0_c0.t1, ESY2_g37816_DN3_SP0_c0.t1
OG0000090	CP17_g5790_DN3_SP0_c.t1	ESY10_g14297_DN3_SP0_c35.t1
OG0000091	CP18_g12036_DN3_SP0_c.t1	ESY21_g55841_DN2_SP0_c0.t1, ESY4_g25923_DN2_SP0_c0.t1, ESY5_g659_DN1_SP0_c0.t1
OG0000091	CP3_g15860_DN3_SP0_c.t1, CP3_g15889_DN3_SP0_c.t1, CP2_g49990_DN3_SP0_c.t1, CP8_g52261_DN2_SP0_c.t1, CP8_g52260_DN2_SP0_c.t1, CP8_g52279_DN3_SP0_c.t1, CP18_g11648_DN3_SP0_c.t1, CP3_g15893_DN3_SP0_c.t1, CP3_g15864_DN3_SP0_c.t1, CP1_g38916_DN3_SP0_c.t1, CP2_g49989_DN3_SP0_c.t1, CP4_g26258_DN1_SP0_c.t1, CP4_g26257_DN3_SP0_c.t1	ESY13_g56077_DN3_SP0_c0.t1
OG0000093	CP3_g13515_DN3_SP0_c.t1	ESY1_g11462_DN3_SP0_c0.t1
OG0000093	CP3_g13516_DN3_SP0_c.t1	ESY1_g11487_DN3_SP0_c0.t1, ESY1_g11510_DN3_SP0_c0.t1, ESY1_g11505_DN3_SP0_c21.t1
OG0000093	CP3_g14024_DN3_SP0_c.t1	ESY1_g11458_DN3_SP0_c0.t1
OG0000093	CP5_g3286_DN3_SP0_c.t1, CP37_g11362_DN3_SP0_c.t1, CP5_g3308_DN1_SP0_c.t1, CP5_g3309_DN3_SP0_c.t1, CP37_g11347_DN2_SP0_c.t1	ESY1_g11459_DN3_SP0_c0.t1
OG0000096	CP13_g19516_DN3_SP0_c.t1	ESY7_g18827_DN2_SP0_c0.t1
OG0000098	CP1_g37532_DN1_SP0_c.t1	ESY5_g3820_DN1_SP0_c0.t1
OG0000101	CP2_g48894_DN3_SP0_c.t1, CP2_g48895_DN3_SP0_c.t1, CP2_g49326_DN3_SP0_c.t1, CP2_g48891_DN3_SP0_c.t1	ESY1_g11939_DN1_SP0_c0.t1
OG0000102	CP3_g14591_DN2_SP0_c.t1, CP33_g3650_DN2_SP0_c.t1, CP9_g27438_DN1_SP0_c.t1, CP15_g36115_DN1_SP0_c.t1, CP4_g26224_DN1_SP0_c.t1, CP6_g9672_DN2_SP0_c.t1, CP3_g16301_DN3_SP0_c.t1, CP1_g41013_DN1_SP0_c.t1, CP3_g15363_DN1_SP0_c.t1, CP28_g33922_DN2_SP0_c.t1, CP4_g26223_DN2_SP0_c.t1, CP37_g11370_DN1_SP0_c.t1, CP5_g3265_DN3_SP0_c.t1, CP1_g39921_DN2_SP0_c.t1, CP14_g23881_DN1_SP0_c.t1, CP15_g34932_DN2_SP0_c.t1, CP3_g16302_DN1_SP0_c.t1, CP12_g31118_DN1_SP0_c.t1, CP13_g20642_DN2_SP0_c.t1, CP15_g36114_DN1_SP0_c.t1, CP18_g12288_DN1_SP0_c.t1, CP6_g8261_DN3_SP0_c.t1, CP14_g23887_DN2_SP0_c.t1, CP21_g10524_DN1_SP0_c.t1, CP3_g15487_DN2_SP0_c.t1, CP4_g26203_DN2_SP0_c.t1, CP4_g26799_DN1_SP0_c.t1, CP21_g10523_DN3_SP0_c.t1, CP18_g12134_DN2_SP0_c.t1, CP14_g23880_DN1_SP0_c.t1, CP14_g23888_DN2_SP0_c.t1, CP3_g15486_DN2_SP0_c.t1, CP12_g31694_DN2_SP0_c.t1, CP13_g20643_DN1_SP0_c.t1, CP4_g26798_DN1_SP0_c.t1, CP3_g16300_DN1_SP0_c.t1, CP4_g26225_DN1_SP0_c.t1, CP17_g5203_DN1_SP0_c.t1, CP34_g51570_DN2_SP0_c.t1	ESY17_g40075_DN1_SP0_c10.t1
OG0000106	CP12_g30930_DN3_SP0_c.t1, CP12_g30984_DN3_SP0_c.t1, CP12_g30986_DN3_SP0_c.t1	ESY3_g31121_DN3_SP0_c0.t1
OG0000107	CP7_g44349_DN3_SP0_c.t1, CP7_g44362_DN3_SP0_c.t1, CP15_g34930_DN1_SP0_c.t1, CP6_g8709_DN3_SP0_c.t1	ESY4_g23035_DN3_SP0_c29.t1
OG0000108	CP17_g5784_DN1_SP0_c.t1	ESY6_g50064_DN2_SP0_c0.t1, ESY7_g16092_DN2_SP0_c0.t1, ESY7_g16160_DN2_SP0_c0.t1
OG0000109	CP1_g39499_DN1_SP0_c.t1, CP23_g21807_DN1_SP0_c.t1, CP23_g21612_DN3_SP0_c.t1, CP13_g20624_DN2_SP0_c.t1, CP3_g16074_DN2_SP0_c.t1, CP12_g31526_DN2_SP0_c.t1, CP15_g34635_DN1_SP0_c.t1, CP15_g34653_DN3_SP0_c.t1, CP15_g34622_DN2_SP0_c.t1, CP15_g34582_DN1_SP0_c.t1, CP15_g34595_DN2_SP0_c.t1, CP2_g50412_DN2_SP0_c.t1, CP3_g15613_DN2_SP0_c.t1, CP26_g51159_DN1_SP0_c.t1, CP9_g27951_DN2_SP0_c.t1, CP3_g16738_DN1_SP0_c.t1, CP5_g3314_DN2_SP0_c.t1, CP3_g14976_DN2_SP0_c.t1	ESY2_g36671_DN2_SP0_c0.t1, ESY4_g24790_DN3_SP0_c0.t1, ESY2_g35989_DN3_SP0_c0.t1, ESY7_g17919_DN1_SP0_c0.t1, ESY26_g42317_DN1_SP0_c0.t1, ESY3_g30048_DN2_SP0_c0.t1, ESY6_g47216_DN3_SP0_c0.t1, ESY6_g48406_DN3_SP0_c0.t1, ESY8_g60387_DN3_SP0_c0.t1
OG0000109	CP13_g20454_DN2_SP0_c.t1	ESY4_g22477_DN2_SP0_c0.t1
OG0000109	CP18_g12074_DN1_SP0_c.t1	ESY15_g64509_DN2_SP0_c0.t1
OG0000109	CP6_g8582_DN2_SP0_c.t1	ESY1_g7918_DN1_SP0_c0.t1, ESY1_g12432_DN3_SP0_c0.t1, ESY4_g26657_DN1_SP0_c0.t1
OG0000113	CP20_g4043_DN3_SP0_c.t1, CP2_g50540_DN2_SP0_c.t1, CP2_g49355_DN1_SP0_c.t1	ESY16_g61595_DN1_SP0_c0.t1
OG0000113	CP12_g31635_DN1_SP0_c.t1	ESY3_g32130_DN3_SP0_c69.t1, ESY6_g49439_DN2_SP0_c0.t1, ESY3_g32066_DN2_SP0_c100.t1, ESY9_g43950_DN2_SP0_c87.t1
OG0000115	CP2_g49800_DN1_SP0_c.t1	ESY11_g54524_DN2_SP0_c0.t1
OG0000116	CP3_g15993_DN3_SP0_c.t1, CP3_g15786_DN3_SP0_c.t1, CP3_g16109_DN3_SP0_c.t1, CP14_g22737_DN3_SP0_c.t1, CP2_g50064_DN3_SP0_c.t1, CP9_g28240_DN3_SP0_c.t1, CP14_g23591_DN3_SP0_c.t1, CP14_g22728_DN3_SP0_c.t1, CP13_g20622_DN3_SP0_c.t1, CP31_g46658_DN2_SP0_c.t1, CP4_g26901_DN3_SP0_c.t1, CP31_g46599_DN3_SP0_c.t1, CP3_g15720_DN3_SP0_c.t1, CP14_g23090_DN3_SP0_c.t1, CP20_g4127_DN3_SP0_c.t1, CP28_g33960_DN2_SP0_c.t1, CP1_g40743_DN2_SP0_c.t1, CP1_g40732_DN2_SP0_c.t1, CP21_g10505_DN2_SP0_c.t1, CP25_g55830_DN3_SP0_c.t1, CP44_g20957_DN3_SP0_c.t1, CP14_g23169_DN1_SP0_c.t1, CP6_g9453_DN3_SP0_c.t1, CP15_g35512_DN3_SP0_c.t1, CP28_g33977_DN3_SP0_c.t1	ESY8_g58450_DN2_SP0_c0.t1, ESY6_g48234_DN3_SP0_c0.t1, ESY2_g37688_DN2_SP0_c0.t1
OG0000117	CP2_g49793_DN2_SP0_c.t1	ESY6_g47811_DN1_SP0_c0.t1
OG0000117	CP3_g15485_DN3_SP0_c.t1, CP15_g36117_DN3_SP0_c.t1, CP1_g41162_DN3_SP0_c.t1	ESY9_g44313_DN1_SP0_c0.t1
OG0000117	CP22_g17338_DN1_SP0_c.t1, CP12_g31607_DN1_SP0_c.t1	ESY10_g15253_DN1_SP0_c0.t1
OG0000118	CP6_g7513_DN2_SP0_c.t1, CP3_g14874_DN2_SP0_c.t1	ESY8_g60792_DN2_SP0_c0.t1, ESY20_g12840_DN2_SP0_c0.t1
OG0000119	CP45_g22359_DN3_SP0_c.t1, CP29_g21958_DN3_SP0_c.t1, CP8_g54530_DN3_SP0_c.t1, CP8_g52687_DN2_SP0_c.t1, CP8_g52236_DN2_SP0_c.t1, CP5_g1847_DN2_SP0_c.t1	ESY11_g53584_DN1_SP0_c0.t1, ESY3_g28899_DN2_SP0_c0.t1, ESY11_g53147_DN2_SP0_c3.t1, ESY4_g24612_DN2_SP0_c73.t1, ESY2_g38528_DN2_SP0_c0.t1, ESY19_g41722_DN3_SP0_c0.t1
OG0000120	CP2_g49217_DN3_SP0_c.t1, CP2_g49209_DN1_SP0_c.t1	ESY2_g33927_DN3_SP0_c0.t1, ESY7_g16136_DN3_SP0_c0.t1
OG0000120	CP6_g8949_DN3_SP0_c.t1, CP20_g4168_DN3_SP0_c.t1, CP20_g4172_DN3_SP0_c.t1	ESY9_g43372_DN2_SP0_c0.t1, ESY9_g43317_DN3_SP0_c0.t1
OG0000122	CP8_g53628_DN3_SP0_c.t1	ESY2_g33718_DN3_SP0_c0.t1, ESY6_g48203_DN3_SP0_c0.t1, ESY18_g63392_DN1_SP0_c0.t1, ESY4_g25959_DN3_SP0_c0.t1, ESY6_g48231_DN2_SP0_c0.t1
OG0000122	CP8_g53619_DN3_SP0_c.t1	ESY3_g30972_DN2_SP0_c0.t1
OG0000122	CP8_g53621_DN3_SP0_c.t1, CP8_g53620_DN3_SP0_c.t1	ESY10_g15010_DN3_SP0_c0.t1
OG0000123	CP2_g49018_DN2_SP0_c.t1	ESY2_g37000_DN2_SP0_c0.t1, ESY11_g54789_DN1_SP0_c0.t1, ESY2_g33644_DN3_SP0_c0.t1
OG0000123	CP2_g49912_DN3_SP0_c.t1, CP1_g37670_DN3_SP0_c.t1	ESY5_g2687_DN3_SP0_c0.t1, ESY7_g19049_DN2_SP0_c0.t1, ESY7_g19051_DN3_SP0_c0.t1
OG0000124	CP1_g39061_DN1_SP0_c.t1, CP13_g20361_DN1_SP0_c.t1, CP3_g16605_DN2_SP0_c.t1, CP6_g8745_DN2_SP0_c.t1, CP5_g1942_DN3_SP0_c.t1, CP6_g8614_DN2_SP0_c.t1, CP17_g4921_DN2_SP0_c.t1, CP4_g26048_DN1_SP0_c.t1, CP2_g50524_DN2_SP0_c.t1, CP13_g20268_DN3_SP0_c.t1	ESY2_g35469_DN2_SP0_c0.t1
OG0000124	CP2_g49700_DN3_SP0_c.t1	ESY23_g219_DN2_SP0_c0.t1
OG0000124	CP8_g54335_DN2_SP0_c.t1	ESY1_g9827_DN1_SP0_c0.t1
OG0000125	CP3_g13990_DN2_SP0_c.t1	ESY1_g11076_DN3_SP0_c0.t1, ESY3_g30943_DN3_SP0_c0.t1
OG0000125	CP4_g24986_DN3_SP0_c.t1	ESY3_g30941_DN1_SP0_c0.t1
OG0000125	CP8_g54114_DN3_SP0_c.t1	ESY6_g48978_DN3_SP0_c0.t1, ESY6_g48979_DN3_SP0_c0.t1
OG0000125	CP3_g14838_DN3_SP0_c.t1, CP8_g54018_DN3_SP0_c.t1	ESY6_g48851_DN3_SP0_c0.t1
OG0000125	CP4_g25869_DN3_SP0_c.t1	ESY8_g58880_DN2_SP0_c0.t1
OG0000126	CP13_g20554_DN1_SP0_c.t1, CP1_g40799_DN1_SP0_c.t1, CP2_g50773_DN2_SP0_c.t1, CP36_g50966_DN3_SP0_c.t1, CP1_g39950_DN3_SP0_c.t1, CP14_g23196_DN3_SP0_c.t1, CP5_g2510_DN1_SP0_c.t1, CP18_g12085_DN2_SP0_c.t1, CP15_g35845_DN3_SP0_c.t1, CP95_g12688_DN3_SP0_c.t1	ESY1_g8024_DN2_SP0_c0.t1
OG0000126	CP18_g11788_DN2_SP0_c.t1	ESY1_g9129_DN3_SP0_c0.t1
OG0000126	CP95_g12689_DN3_SP0_c.t1, CP18_g12087_DN3_SP0_c.t1, CP3_g14120_DN3_SP0_c.t1, CP13_g20555_DN3_SP0_c.t1, CP9_g27971_DN3_SP0_c.t1, CP6_g8634_DN3_SP0_c.t1	ESY5_g1991_DN1_SP0_c0.t1, ESY16_g62513_DN1_SP0_c0.t1, ESY1_g9428_DN3_SP0_c0.t1
OG0000127	CP5_g1412_DN3_SP0_c.t1	ESY7_g19564_DN3_SP0_c0.t1, ESY7_g19565_DN3_SP0_c0.t1
OG0000127	CP17_g6016_DN3_SP0_c.t1	ESY3_g30854_DN3_SP0_c0.t1, ESY3_g30853_DN3_SP0_c0.t1
OG0000127	CP9_g28628_DN3_SP0_c.t1	ESY3_g28267_DN3_SP0_c0.t1
OG0000127	CP6_g7448_DN3_SP0_c.t1	ESY5_g3611_DN3_SP0_c0.t1
OG0000127	CP12_g30884_DN3_SP0_c.t1, CP12_g30885_DN3_SP0_c.t1	ESY5_g3610_DN3_SP0_c0.t1
OG0000130	CP15_g34449_DN2_SP0_c.t1	ESY3_g27873_DN2_SP0_c0.t1
OG0000131	CP43_g41590_DN3_SP0_c.t1, CP1_g39028_DN2_SP0_c.t1, CP3_g16808_DN3_SP0_c.t1, CP7_g44107_DN1_SP0_c.t1, CP20_g4292_DN3_SP0_c.t1, CP2_g50776_DN3_SP0_c.t1, CP14_g23841_DN3_SP0_c.t1, CP13_g20753_DN3_SP0_c.t1, CP22_g17669_DN1_SP0_c.t1, CP74_g56236_DN3_SP0_c.t1, CP95_g12691_DN3_SP0_c.t1, CP3_g14115_DN3_SP0_c.t1, CP1_g40795_DN2_SP0_c.t1, CP22_g17668_DN1_SP0_c.t1, CP8_g52209_DN3_SP0_c.t1, CP17_g6028_DN3_SP0_c.t1, CP20_g4238_DN3_SP0_c.t1, CP8_g52212_DN3_SP0_c.t1, CP7_g44474_DN2_SP0_c.t1, CP9_g27817_DN2_SP0_c.t1, CP7_g44473_DN2_SP0_c.t1, CP1_g39948_DN1_SP0_c.t1	ESY1_g8019_DN3_SP0_c0.t1, ESY1_g9122_DN3_SP0_c0.t1, ESY1_g6559_DN2_SP0_c10.t1, ESY3_g29866_DN2_SP0_c0.t1
OG0000131	CP36_g50968_DN2_SP0_c.t1	ESY9_g42538_DN3_SP0_c15.t1
OG0000131	CP17_g5831_DN3_SP0_c.t1	ESY1_g8020_DN3_SP0_c0.t1
OG0000131	CP3_g15173_DN3_SP0_c.t1	ESY12_g51930_DN3_SP0_c0.t1, ESY1_g11590_DN2_SP0_c0.t1, ESY2_g38712_DN2_SP0_c0.t1
OG0000131	CP1_g40794_DN1_SP0_c.t1	ESY1_g8018_DN1_SP0_c0.t1
OG0000132	CP18_g12569_DN3_SP0_c.t1, CP59_g6663_DN3_SP0_c.t1, CP44_g20908_DN3_SP0_c.t1	ESY13_g57117_DN3_SP0_c0.t1
OG0000132	CP15_g34919_DN3_SP0_c.t1	ESY1_g8384_DN3_SP0_c0.t1, ESY1_g7078_DN3_SP0_c0.t1, ESY13_g57119_DN3_SP0_c0.t1, ESY12_g51236_DN3_SP0_c0.t1
OG0000132	CP14_g23531_DN3_SP0_c.t1, CP27_g41691_DN3_SP0_c.t1	ESY17_g40097_DN3_SP0_c0.t1, ESY17_g39178_DN3_SP0_c0.t1, ESY21_g55783_DN3_SP0_c0.t1, ESY11_g52731_DN3_SP0_c0.t1, ESY3_g28062_DN3_SP0_c0.t1
OG0000132	CP27_g41694_DN2_SP0_c.t1	ESY21_g55780_DN2_SP0_c0.t1, ESY11_g52709_DN3_SP0_c0.t1
OG0000132	CP59_g6664_DN1_SP0_c.t1	ESY11_g53666_DN2_SP0_c0.t1
OG0000133	CP8_g52981_DN3_SP0_c.t1	ESY9_g44960_DN3_SP0_c0.t1, ESY3_g27428_DN3_SP0_c0.t1
OG0000135	CP3_g15131_DN1_SP0_c.t1, CP5_g1428_DN2_SP0_c.t1, CP8_g52523_DN1_SP0_c.t1	ESY7_g18225_DN1_SP0_c0.t1
OG0000135	CP6_g7882_DN2_SP0_c.t1, CP20_g4161_DN1_SP0_c.t1, CP3_g15628_DN2_SP0_c.t1	ESY8_g59370_DN1_SP0_c0.t1, ESY3_g30908_DN2_SP0_c0.t1
OG0000135	CP2_g50296_DN1_SP0_c.t1, CP15_g35923_DN2_SP0_c.t1	ESY5_g3352_DN1_SP0_c0.t1
OG0000136	CP29_g21947_DN3_SP0_c.t1	ESY8_g59458_DN3_SP0_c0.t1
OG0000138	CP16_g55313_DN2_SP0_c.t1	ESY6_g49113_DN1_SP0_c0.t1
OG0000138	CP16_g55443_DN2_SP0_c.t1	ESY2_g35116_DN3_SP0_c0.t1
OG0000138	CP13_g19106_DN2_SP0_c.t1, CP2_g48871_DN3_SP0_c.t1	ESY2_g33901_DN2_SP0_c0.t1, ESY2_g33902_DN3_SP0_c0.t1
OG0000138	CP2_g48869_DN3_SP0_c.t1	ESY2_g35114_DN2_SP0_c0.t1
OG0000138	CP13_g20286_DN1_SP0_c.t1	ESY3_g28943_DN3_SP0_c0.t1
OG0000138	CP2_g48868_DN3_SP0_c.t1	ESY2_g35115_DN3_SP0_c0.t1
OG0000139	CP18_g11984_DN2_SP0_c.t1, CP17_g5684_DN1_SP0_c.t1, CP15_g35652_DN2_SP0_c.t1, CP35_g52064_DN1_SP0_c.t1	ESY22_g41120_DN1_SP0_c0.t1
OG0000140	CP17_g5869_DN3_SP0_c.t1	ESY1_g8242_DN3_SP0_c10.t1
OG0000143	CP3_g15650_DN3_SP0_c.t1	ESY1_g8270_DN3_SP0_c0.t1
OG0000144	CP3_g16755_DN2_SP0_c.t1, CP3_g16065_DN2_SP0_c.t1, CP1_g39552_DN2_SP0_c.t1, CP17_g5859_DN2_SP0_c.t1	ESY1_g5998_DN3_SP0_c100.t1
OG0000144	CP2_g50477_DN1_SP0_c.t1, CP26_g51198_DN2_SP0_c.t1, CP15_g34508_DN1_SP0_c.t1, CP6_g8551_DN1_SP0_c.t1, CP26_g51180_DN2_SP0_c.t1, CP6_g8727_DN1_SP0_c.t1, CP12_g31720_DN3_SP0_c.t1	ESY7_g17507_DN3_SP0_c53.t1
OG0000144	CP50_g6557_DN2_SP0_c.t1	ESY2_g38412_DN3_SP0_c73.t1
