Orthogroup	Conringia_planisiliqua	Noccaea_praecox
OG0000116	CP6_g9453_DN3_SP0_c.t1, CP15_g35512_DN3_SP0_c.t1, CP28_g33977_DN3_SP0_c.t1	Np005G292090, Np005G294910, Np002G096290, Np002G092280, Np001G008260
OG0000117	CP94_g6387_DN3_SP0_c.t1	Np007G391540
OG0000118	CP5_g1908_DN2_SP0_c.t1, CP5_g1919_DN2_SP0_c.t1, CP5_g1915_DN1_SP0_c.t1, CP5_g1912_DN2_SP0_c.t1, CP5_g1886_DN2_SP0_c.t1, CP5_g1935_DN3_SP0_c.t1, CP94_g6400_DN3_SP0_c.t1, CP5_g1897_DN2_SP0_c.t1, CP5_g1895_DN2_SP0_c.t1, CP5_g1905_DN3_SP0_c.t1	Np005G315460
OG0000119	CP45_g22359_DN3_SP0_c.t1, CP29_g21958_DN3_SP0_c.t1, CP8_g54530_DN3_SP0_c.t1, CP8_g52687_DN2_SP0_c.t1, CP8_g52236_DN2_SP0_c.t1, CP5_g1847_DN2_SP0_c.t1	Np004G207330, Np002G099820, Np005G299250, Np003G165980, Np004G231120, Np005G282950, Np004G230600, Np003G169670, Np003G176970
OG0000120	CP2_g49217_DN3_SP0_c.t1, CP2_g49209_DN1_SP0_c.t1	Np002G117060, Np002G116940
OG0000120	CP20_g4264_DN2_SP0_c.t1	Np004G200990
OG0000120	CP6_g8949_DN3_SP0_c.t1, CP20_g4168_DN3_SP0_c.t1, CP20_g4172_DN3_SP0_c.t1	Np006G361280, Np003G165900, Np007G387790, Np007G387320, Np007G387280
OG0000122	CP8_g53627_DN3_SP0_c.t1	Np003G157840
OG0000122	CP8_g53628_DN3_SP0_c.t1	Np001G056320
OG0000122	CP8_g53621_DN3_SP0_c.t1, CP8_g53620_DN3_SP0_c.t1	Np003G158000
OG0000123	CP19_g18011_DN3_SP0_c.t1	Np005G279480
OG0000124	CP2_g49700_DN3_SP0_c.t1	Np006G348530
OG0000125	CP4_g24986_DN3_SP0_c.t1	Np006G337140
OG0000125	CP11_g33621_DN2_SP0_c.t1, CP10_g42910_DN3_SP0_c.t1	Np003G126800
OG0000125	CP8_g54114_DN3_SP0_c.t1	Np003G151060
OG0000125	CP3_g14838_DN3_SP0_c.t1, CP8_g54018_DN3_SP0_c.t1	Np003G152340
OG0000125	CP4_g25869_DN3_SP0_c.t1	Np006G359820
OG0000126	CP13_g20755_DN2_SP0_c.t1, CP8_g52207_DN3_SP0_c.t1, CP1_g40798_DN1_SP0_c.t1, CP18_g12086_DN1_SP0_c.t1, CP12_g30973_DN2_SP0_c.t1, CP6_g8636_DN1_SP0_c.t1, CP13_g20554_DN1_SP0_c.t1, CP1_g40799_DN1_SP0_c.t1, CP2_g50773_DN2_SP0_c.t1, CP36_g50966_DN3_SP0_c.t1, CP1_g39950_DN3_SP0_c.t1, CP14_g23196_DN3_SP0_c.t1, CP5_g2510_DN1_SP0_c.t1, CP18_g12085_DN2_SP0_c.t1, CP15_g35845_DN3_SP0_c.t1, CP95_g12688_DN3_SP0_c.t1, CP18_g11788_DN2_SP0_c.t1	Np003G176980, Np005G260240
OG0000126	CP95_g12689_DN3_SP0_c.t1, CP18_g12087_DN3_SP0_c.t1, CP3_g14120_DN3_SP0_c.t1, CP13_g20555_DN3_SP0_c.t1, CP9_g27971_DN3_SP0_c.t1, CP6_g8634_DN3_SP0_c.t1	Np002G094910
OG0000127	CP10_g42882_DN3_SP0_c.t1	Np007G413700
OG0000127	CP17_g6016_DN3_SP0_c.t1	Np007G413710
OG0000127	CP12_g30884_DN3_SP0_c.t1, CP12_g30885_DN3_SP0_c.t1	Np002G096200
OG0000130	CP15_g34449_DN2_SP0_c.t1	Np006G346500, Np002G110200, Np005G295250
OG0000131	CP13_g20753_DN3_SP0_c.t1, CP22_g17669_DN1_SP0_c.t1, CP74_g56236_DN3_SP0_c.t1, CP95_g12691_DN3_SP0_c.t1, CP3_g14115_DN3_SP0_c.t1, CP1_g40795_DN2_SP0_c.t1, CP22_g17668_DN1_SP0_c.t1, CP8_g52209_DN3_SP0_c.t1, CP17_g6028_DN3_SP0_c.t1, CP20_g4238_DN3_SP0_c.t1, CP8_g52212_DN3_SP0_c.t1, CP7_g44474_DN2_SP0_c.t1, CP9_g27817_DN2_SP0_c.t1, CP7_g44473_DN2_SP0_c.t1	Np002G101800
OG0000131	CP18_g11868_DN3_SP0_c.t1, CP9_g27995_DN3_SP0_c.t1, CP75_g34149_DN3_SP0_c.t1, CP9_g27996_DN3_SP0_c.t1, CP9_g27968_DN2_SP0_c.t1, CP9_g28014_DN3_SP0_c.t1, CP9_g27949_DN3_SP0_c.t1, CP13_g20558_DN3_SP0_c.t1, CP22_g17667_DN2_SP0_c.t1, CP12_g30983_DN3_SP0_c.t1, CP8_g52210_DN3_SP0_c.t1, CP5_g2512_DN3_SP0_c.t1, CP14_g23380_DN2_SP0_c.t1, CP18_g12093_DN3_SP0_c.t1, CP36_g50968_DN2_SP0_c.t1, CP12_g30982_DN3_SP0_c.t1, CP18_g12092_DN3_SP0_c.t1, CP9_g27816_DN2_SP0_c.t1, CP17_g5831_DN3_SP0_c.t1, CP3_g14116_DN1_SP0_c.t1, CP3_g15173_DN3_SP0_c.t1, CP3_g15174_DN1_SP0_c.t1, CP7_g44106_DN2_SP0_c.t1, CP2_g49797_DN1_SP0_c.t1, CP9_g27967_DN3_SP0_c.t1, CP1_g40794_DN1_SP0_c.t1	Np003G174400
OG0000132	CP15_g34919_DN3_SP0_c.t1	Np003G171960
OG0000132	CP8_g52858_DN3_SP0_c.t1	Np004G202170
OG0000132	CP59_g6664_DN1_SP0_c.t1	Np007G378350
OG0000133	CP8_g52981_DN3_SP0_c.t1	Np005G308080
OG0000133	CP46_g6624_DN3_SP0_c.t1, CP1_g40026_DN2_SP0_c.t1, CP18_g11985_DN2_SP0_c.t1	Np003G130350, Np003G153160
OG0000133	CP16_g55355_DN3_SP0_c.t1, CP1_g38831_DN3_SP0_c.t1, CP1_g38743_DN3_SP0_c.t1, CP16_g55379_DN3_SP0_c.t1, CP18_g11525_DN3_SP0_c.t1, CP29_g21957_DN3_SP0_c.t1, CP1_g38828_DN3_SP0_c.t1, CP15_g34799_DN3_SP0_c.t1, CP16_g55378_DN1_SP0_c.t1, CP17_g5408_DN3_SP0_c.t1, CP6_g8172_DN3_SP0_c.t1, CP1_g38774_DN3_SP0_c.t1, CP25_g56000_DN3_SP0_c.t1, CP12_g31312_DN3_SP0_c.t1, CP31_g46783_DN3_SP0_c.t1, CP3_g16732_DN3_SP0_c.t1, CP3_g16786_DN3_SP0_c.t1, CP6_g9687_DN3_SP0_c.t1, CP1_g39364_DN3_SP0_c.t1, CP17_g6255_DN3_SP0_c.t1, CP9_g27528_DN3_SP0_c.t1, CP7_g44180_DN3_SP0_c.t1, CP15_g34601_DN3_SP0_c.t1, CP6_g8795_DN3_SP0_c.t1, CP15_g35572_DN3_SP0_c.t1, CP1_g40804_DN3_SP0_c.t1, CP17_g4997_DN3_SP0_c.t1, CP2_g50653_DN3_SP0_c.t1, CP22_g17525_DN3_SP0_c.t1, CP12_g31604_DN3_SP0_c.t1, CP15_g35987_DN3_SP0_c.t1, CP18_g11529_DN3_SP0_c.t1, CP23_g21575_DN3_SP0_c.t1, CP17_g4998_DN3_SP0_c.t1, CP31_g46845_DN3_SP0_c.t1, CP36_g50997_DN3_SP0_c.t1, CP1_g40805_DN3_SP0_c.t1	Np002G099680, Np008G425630
OG0000135	CP18_g12231_DN1_SP0_c.t1, CP10_g43851_DN2_SP0_c.t1, CP14_g22663_DN1_SP0_c.t1, CP3_g15131_DN1_SP0_c.t1, CP5_g1428_DN2_SP0_c.t1, CP8_g52523_DN1_SP0_c.t1, CP5_g2025_DN2_SP0_c.t1, CP6_g7882_DN2_SP0_c.t1, CP20_g4161_DN1_SP0_c.t1, CP3_g15628_DN2_SP0_c.t1	Np003G164400, Np004G199120, Np004G190020, Np006G371220
OG0000136	CP5_g1706_DN3_SP0_c.t1, CP5_g1838_DN3_SP0_c.t1, CP45_g22371_DN3_SP0_c.t1, CP20_g3814_DN1_SP0_c.t1, CP271_g11211_DN3_SP0_c.t1, CP45_g22369_DN3_SP0_c.t1, CP11_g31887_DN3_SP0_c.t1	Np005G302230
OG0000137	CP14_g23405_DN1_SP0_c.t1	Np003G159210, Np001G035140, Np002G094880
OG0000137	CP6_g8263_DN1_SP0_c.t1	Np007G398190
OG0000137	CP92_g51792_DN1_SP0_c.t1	Np003G131090, Np002G110900
OG0000138	CP16_g55313_DN2_SP0_c.t1	Np002G085260
OG0000138	CP1_g38227_DN3_SP0_c.t1	Np006G368140
OG0000138	CP16_g55319_DN2_SP0_c.t1, CP16_g55317_DN3_SP0_c.t1, CP16_g55315_DN3_SP0_c.t1, CP16_g55314_DN2_SP0_c.t1	Np006G363920, Np006G363940, Np006G366950
OG0000138	CP2_g48870_DN2_SP0_c.t1	Np001G018700
OG0000138	CP13_g20286_DN1_SP0_c.t1	Np001G009540
OG0000138	CP9_g28663_DN3_SP0_c.t1	Np002G085290
OG0000138	CP2_g48868_DN3_SP0_c.t1	Np002G085240, Np002G085270, Np002G085250
OG0000139	CP17_g5684_DN1_SP0_c.t1	Np006G345080
OG0000139	CP15_g35652_DN2_SP0_c.t1, CP35_g52064_DN1_SP0_c.t1	Np003G170780, Np004G225070, Np001G033760
OG0000139	CP35_g52063_DN2_SP0_c.t1, CP5_g3147_DN2_SP0_c.t1, CP5_g3037_DN1_SP0_c.t1	Np007G401090, Np004G225080, Np008G427690, Np009G431920, Np006G350500, Np002G105800, Np006G350020, Np008G427900, Np002G102560, Np002G103420, Np005G308710, Np006G349710, Np002G100680, Np002G106900, Np002G110150, Np002G103410, Np002G101570, Np005G297220, Np004G224550, Np004G224560
OG0000140	CP17_g5869_DN3_SP0_c.t1	Np003G153920
OG0000144	CP12_g31721_DN2_SP0_c.t1, CP3_g16438_DN3_SP0_c.t1	Np007G408140
OG0000146	CP29_g22095_DN2_SP0_c.t1	Np003G159660, Np003G160220, Np003G182950
OG0000147	CP10_g43624_DN3_SP8_c.t1	Np007G373950
OG0000147	CP5_g984_DN3_SP8_c.t1	Np005G273990
OG0000147	CP8_g53733_DN3_SP8_c.t1	Np003G156060
OG0000147	CP9_g29643_DN3_SP8_c.t1	Np002G071170
OG0000147	CP17_g5850_DN3_SP8_c.t1	Np007G389960
OG0000149	CP3_g14788_DN3_SP0_c.t1	Np001G046040
OG0000149	CP3_g14786_DN3_SP0_c.t1	Np001G046110
OG0000149	CP8_g53987_DN3_SP0_c.t1	Np003G152730
OG0000150	CP8_g53726_DN3_SP0_c.t1	Np003G156160, Np003G156150
OG0000151	CP8_g53294_DN3_SP8_c.t1	Np003G164170
OG0000151	CP5_g1205_DN3_SP7_c.t1	Np005G277020
OG0000151	CP10_g43893_DN3_SP8_c.t1	Np007G376880
OG0000151	CP8_g53599_DN3_SP8_c.t1	Np003G158280
OG0000151	CP13_g19098_DN3_SP8_c.t1	Np002G123910
OG0000152	CP4_g26038_DN3_SP0_c.t1, CP30_g10162_DN3_SP0_c.t1, CP26_g51216_DN3_SP0_c.t1	Np002G107130, Np004G226970
OG0000154	CP6_g8024_DN1_SP0_c.t1	Np006G330440
OG0000156	CP4_g24175_DN3_SP0_c.t1	Np006G324150
OG0000157	CP7_g45449_DN2_SP0_c.t1	Np007G422190, Np007G422180
OG0000158	CP4_g24795_DN1_SP0_c.t1	Np007G406120, Np001G028290, Np001G028380, Np001G028350
OG0000160	CP15_g35835_DN2_SP0_c.t1	Np002G095190
OG0000161	CP2_g48114_DN3_SP0_c.t1	Np001G008600
OG0000161	CP10_g43808_DN3_SP0_c.t1, CP9_g27597_DN3_SP0_c.t1	Np005G311810
OG0000161	CP10_g42426_DN3_SP0_c.t1	Np002G086610
OG0000162	CP16_g55105_DN3_SP0_c.t1	Np001G066230
OG0000162	CP8_g54067_DN2_SP0_c.t1	Np002G116280
OG0000164	CP5_g1063_DN3_SP0_c.t1	Np005G275210
OG0000165	CP6_g7697_DN1_SP0_c.t1, CP10_g43760_DN1_SP0_c.t1	Np007G398000, Np003G163020, Np003G177100, Np003G180650, Np003G184270, Np003G134920, Np002G098680
OG0000165	CP6_g9735_DN1_SP0_c.t1	Np004G232590
OG0000166	CP9_g28808_DN2_SP0_c.t1	Np005G320040, Np003G142830
OG0000167	CP6_g6855_DN3_SP0_c.t1	Np005G289610
OG0000167	CP6_g6857_DN3_SP0_c.t1	Np004G243920, Np002G111260
OG0000167	CP1_g38820_DN1_SP0_c.t1, CP1_g38769_DN2_SP0_c.t1, CP1_g38811_DN2_SP0_c.t1	Np004G202230
OG0000167	CP6_g6856_DN2_SP0_c.t1	Np005G289670
OG0000168	CP8_g52217_DN1_SP0_c.t1	Np007G402480
OG0000171	CP4_g24004_DN3_SP6_c.t1	Np006G321770
OG0000171	CP2_g49264_DN3_SP7_c.t1	Np004G248080
OG0000171	CP11_g32500_DN3_SP8_c.t1	Np003G141590
OG0000174	CP2_g50320_DN1_SP0_c.t1, CP18_g12439_DN3_SP0_c.t1, CP22_g17608_DN1_SP0_c.t1, CP17_g5690_DN2_SP0_c.t1, CP15_g35675_DN2_SP0_c.t1, CP1_g40978_DN2_SP0_c.t1, CP18_g12162_DN2_SP0_c.t1, CP18_g11867_DN1_SP0_c.t1, CP1_g41091_DN1_SP0_c.t1, CP1_g40876_DN2_SP0_c.t1	Np004G217810
OG0000175	CP10_g43741_DN3_SP4_c.t1	Np007G375370, Np001G053050
OG0000175	CP9_g29229_DN3_SP8_c.t1	Np002G077280
OG0000175	CP7_g45756_DN3_SP8_c.t1	Np004G235400
OG0000175	CP10_g43894_DN3_SP5_c.t1	Np007G376890
OG0000175	CP5_g414_DN3_SP8_c.t1	Np005G267520
OG0000176	CP3_g13734_DN3_SP0_c.t1	Np006G335040
OG0000177	CP18_g11993_DN2_SP0_c.t1, CP20_g4066_DN2_SP0_c.t1	Np006G349030
OG0000177	CP1_g38437_DN2_SP0_c.t1	Np005G303130
OG0000177	CP3_g14990_DN3_SP0_c.t1, CP18_g12258_DN3_SP0_c.t1	Np003G152980
OG0000178	CP14_g22990_DN1_SP0_c.t1, CP5_g1995_DN2_SP0_c.t1	Np006G367500, Np002G124800
OG0000181	CP3_g16394_DN2_SP0_c.t1, CP27_g41713_DN1_SP0_c.t1, CP2_g49667_DN3_SP0_c.t1	Np005G296340, Np006G359190, Np001G033000, Np007G384350, Np002G094870, Np004G238980, Np006G363240
OG0000183	CP23_g21521_DN1_SP0_c.t1, CP23_g21487_DN2_SP0_c.t1, CP16_g55287_DN1_SP0_c.t1, CP8_g53976_DN2_SP0_c.t1	Np004G227120
OG0000183	CP5_g2150_DN1_SP0_c.t1	Np004G204160
OG0000184	CP3_g16448_DN1_SP0_c.t1	Np002G106510
OG0000185	CP12_g31008_DN1_SP0_c.t1, CP12_g31264_DN1_SP0_c.t1	Np005G288320
OG0000186	CP4_g26270_DN2_SP0_c.t1	Np006G361310
OG0000187	CP1_g38275_DN3_SP0_c.t1	Np005G271570
OG0000187	CP5_g831_DN3_SP0_c.t1	Np005G271420
OG0000189	CP5_g175_DN2_SP0_c.t1	Np005G262130
OG0000191	CP5_g1266_DN3_SP0_c.t1	Np005G291410
OG0000192	CP9_g29342_DN3_SP0_c.t1	Np002G086820, Np007G389770, Np002G076020
OG0000193	CP12_g30688_DN2_SP0_c.t1	Np007G384080, Np007G384380, Np007G387690
OG0000195	CP4_g26440_DN3_SP8_c.t1	Np006G361540
OG0000195	CP3_g15618_DN3_SP5_c.t1, CP8_g54208_DN3_SP5_c.t1	Np001G043630
OG0000195	CP5_g1726_DN3_SP8_c.t1	Np005G312480
OG0000196	CP7_g44994_DN1_SP0_c.t1	Np004G212030
OG0000200	CP12_g31409_DN1_SP0_c.t1, CP3_g15725_DN3_SP0_c.t1, CP12_g31416_DN2_SP0_c.t1, CP12_g31356_DN2_SP0_c.t1, CP12_g31334_DN3_SP0_c.t1, CP12_g31367_DN3_SP0_c.t1, CP12_g31322_DN3_SP0_c.t1, CP12_g31309_DN3_SP0_c.t1, CP6_g8942_DN2_SP0_c.t1	Np004G253810, Np003G178590, Np003G177800, Np003G177780, Np003G180100, Np003G179170, Np003G178080
OG0000204	CP12_g30499_DN2_SP0_c.t1	Np007G381450
OG0000206	CP29_g22119_DN2_SP0_c.t1	Np004G216740
OG0000207	CP10_g42561_DN3_SP0_c.t1, CP9_g29509_DN3_SP0_c.t1	Np002G073110, Np002G073100
OG0000208	CP3_g15247_DN3_SP0_c.t1	Np001G040580
OG0000210	CP4_g25433_DN2_SP0_c.t1	Np006G357760
OG0000213	CP10_g43006_DN3_SP1_c.t1	Np005G312500
OG0000213	CP5_g1624_DN3_SP0_c.t1	Np006G368010
OG0000215	CP15_g35156_DN1_SP0_c.t1, CP18_g12127_DN2_SP0_c.t1, CP15_g35155_DN1_SP0_c.t1	Np003G161640
OG0000218	CP1_g37802_DN3_SP1_c.t1	Np004G241460
OG0000218	CP1_g37803_DN3_SP1_c.t1	Np006G363350, Np003G174250
OG0000218	CP19_g18287_DN3_SP0_c.t1	Np005G283350
OG0000218	CP13_g19663_DN3_SP3_c.t1, CP13_g19662_DN3_SP0_c.t1	Np001G027320
OG0000218	CP13_g19661_DN2_SP8_c.t1	Np001G027310
OG0000219	CP2_g47984_DN2_SP0_c.t1	Np003G187720, Np001G006210, Np001G006190, Np001G008170
OG0000219	CP2_g47983_DN3_SP0_c.t1	Np001G006200, Np001G008160, Np001G006180
OG0000221	CP2_g50714_DN3_SP0_c.t1, CP1_g39177_DN3_SP0_c.t1	Np007G412340
OG0000222	CP27_g41971_DN1_SP0_c.t1	Np001G027170, Np002G091350, Np003G181880, Np001G027180, Np001G036270, Np003G167420
OG0000224	CP9_g29396_DN3_SP0_c.t1	Np002G074860
OG0000225	CP7_g44968_DN2_SP0_c.t1	Np004G212520
OG0000225	CP7_g44970_DN1_SP0_c.t1, CP7_g44960_DN3_SP0_c.t1, CP7_g44962_DN2_SP0_c.t1	Np004G212490, Np004G212580, Np004G212560
OG0000225	CP7_g44969_DN2_SP0_c.t1, CP7_g44961_DN2_SP0_c.t1, CP7_g44967_DN2_SP0_c.t1	Np004G212570, Np004G212500
OG0000228	CP7_g45473_DN3_SP2_c.t1	Np004G230940
OG0000228	CP7_g45471_DN3_SP0_c.t1	Np004G230880
OG0000228	CP9_g28708_DN2_SP0_c.t1	Np002G084530
OG0000229	CP5_g930_DN3_SP0_c.t1	Np004G245990, Np004G246960, Np004G247090, Np004G247150, Np004G246980, Np005G309490
OG0000230	CP9_g29228_DN3_SP3_c.t1	Np002G077290
OG0000231	CP100_g56191_DN1_SP0_c.t1	Np003G174440
OG0000235	CP3_g15010_DN3_SP0_c.t1, CP3_g15011_DN3_SP0_c.t1, CP3_g15012_DN3_SP0_c.t1	Np004G217630
OG0000235	CP7_g44707_DN2_SP0_c.t1	Np007G391330
OG0000236	CP1_g38671_DN3_SP0_c.t1, CP8_g52883_DN3_SP0_c.t1	Np007G382490
OG0000236	CP12_g30567_DN3_SP0_c.t1	Np007G382520, Np007G382570
OG0000236	CP9_g28572_DN3_SP0_c.t1	Np002G086620, Np002G086590, Np002G086600
OG0000240	CP1_g39490_DN3_SP0_c.t1, CP4_g26411_DN2_SP0_c.t1	Np002G104290
OG0000242	CP1_g37710_DN2_SP0_c.t1	Np004G242740
OG0000242	CP1_g37708_DN3_SP1_c.t1	Np004G242760
OG0000244	CP19_g18502_DN3_SP0_c.t1	Np005G286400
OG0000244	CP11_g31874_DN3_SP3_c.t1	Np003G183740
OG0000246	CP14_g23213_DN2_SP0_c.t1	Np010G434470
OG0000248	CP16_g55066_DN2_SP0_c.t1	Np004G215820, Np002G112170, Np005G313980, Np005G313900, Np001G048790, Np001G060640, Np001G060630
OG0000250	CP19_g18375_DN2_SP0_c.t1	Np005G261040
OG0000251	CP7_g44188_DN1_SP0_c.t1	Np002G076230, Np002G102830
OG0000253	CP15_g35083_DN2_SP0_c.t1	Np003G170230
OG0000254	CP4_g26542_DN3_SP0_c.t1, CP4_g26507_DN3_SP0_c.t1, CP5_g469_DN3_SP0_c.t1	Np001G046190
OG0000256	CP1_g38409_DN1_SP0_c.t1	Np003G183110
OG0000257	CP10_g43007_DN1_SP0_c.t1	Np007G377760
OG0000258	CP8_g53723_DN3_SP1_c.t1	Np003G156210
OG0000260	CP1_g38711_DN2_SP0_c.t1	Np005G316850
OG0000261	CP56_g20964_DN3_SP0_c.t1, CP8_g52457_DN3_SP0_c.t1, CP9_g27994_DN2_SP0_c.t1, CP36_g51007_DN2_SP0_c.t1, CP9_g27948_DN3_SP0_c.t1, CP12_g31425_DN3_SP0_c.t1, CP7_g44316_DN3_SP0_c.t1, CP6_g8837_DN3_SP0_c.t1, CP15_g35165_DN2_SP0_c.t1, CP12_g31178_DN3_SP0_c.t1, CP17_g5491_DN3_SP0_c.t1, CP17_g5591_DN3_SP0_c.t1, CP2_g49631_DN2_SP0_c.t1, CP3_g15055_DN3_SP0_c.t1, CP13_g20498_DN3_SP0_c.t1, CP44_g20922_DN3_SP0_c.t1, CP12_g31521_DN2_SP0_c.t1, CP2_g50377_DN3_SP0_c.t1, CP15_g35246_DN3_SP0_c.t1, CP21_g11167_DN3_SP0_c.t1, CP14_g22696_DN3_SP0_c.t1, CP6_g8599_DN3_SP0_c.t1, CP1_g38837_DN3_SP0_c.t1, CP1_g38783_DN3_SP0_c.t1, CP3_g15917_DN3_SP0_c.t1, CP4_g26772_DN3_SP0_c.t1, CP20_g3924_DN3_SP0_c.t1, CP15_g36065_DN2_SP0_c.t1, CP2_g50445_DN3_SP0_c.t1, CP3_g16553_DN3_SP0_c.t1, CP5_g2185_DN3_SP0_c.t1, CP6_g7797_DN2_SP0_c.t1, CP15_g34871_DN3_SP0_c.t1, CP12_g31230_DN3_SP0_c.t1, CP31_g46754_DN3_SP0_c.t1, CP2_g49640_DN3_SP0_c.t1, CP4_g26452_DN2_SP0_c.t1, CP2_g49597_DN2_SP0_c.t1, CP5_g2199_DN3_SP0_c.t1, CP17_g5116_DN3_SP0_c.t1, CP28_g34002_DN3_SP0_c.t1, CP17_g6268_DN3_SP0_c.t1, CP29_g22008_DN3_SP0_c.t1, CP13_g20688_DN3_SP0_c.t1, CP9_g28013_DN3_SP0_c.t1, CP8_g53075_DN2_SP0_c.t1, CP5_g3433_DN2_SP0_c.t1, CP16_g55622_DN3_SP0_c.t1, CP1_g39995_DN3_SP0_c.t1, CP1_g38416_DN3_SP0_c.t1, CP12_g31568_DN3_SP0_c.t1, CP5_g2209_DN3_SP0_c.t1, CP6_g9296_DN3_SP0_c.t1, CP14_g23223_DN3_SP0_c.t1, CP25_g55847_DN3_SP0_c.t1, CP3_g15304_DN3_SP0_c.t1, CP2_g50603_DN3_SP0_c.t1, CP1_g40156_DN2_SP0_c.t1, CP1_g40278_DN3_SP0_c.t1, CP3_g16129_DN2_SP0_c.t1, CP18_g12025_DN3_SP0_c.t1, CP20_g3855_DN3_SP0_c.t1, CP6_g8919_DN2_SP0_c.t1, CP6_g7630_DN2_SP0_c.t1, CP22_g17079_DN2_SP0_c.t1, CP15_g36066_DN2_SP0_c.t1, CP1_g41095_DN3_SP0_c.t1, CP18_g12543_DN2_SP0_c.t1, CP14_g22589_DN3_SP0_c.t1, CP6_g9663_DN1_SP0_c.t1, CP2_g50458_DN2_SP0_c.t1, CP25_g55867_DN2_SP0_c.t1, CP9_g27449_DN2_SP0_c.t1, CP17_g5293_DN1_SP0_c.t1, CP1_g39857_DN3_SP0_c.t1, CP2_g49701_DN2_SP0_c.t1, CP17_g5294_DN2_SP0_c.t1, CP5_g3339_DN2_SP0_c.t1, CP12_g31704_DN3_SP0_c.t1, CP5_g2176_DN2_SP0_c.t1, CP7_g44319_DN2_SP0_c.t1, CP15_g34683_DN3_SP0_c.t1, CP13_g20698_DN2_SP0_c.t1, CP9_g27465_DN2_SP0_c.t1, CP1_g41250_DN3_SP0_c.t1, CP4_g26157_DN2_SP0_c.t1, CP1_g40641_DN3_SP0_c.t1, CP2_g50358_DN3_SP0_c.t1, CP8_g52998_DN3_SP0_c.t1, CP2_g50737_DN3_SP0_c.t1, CP3_g15374_DN2_SP0_c.t1, CP3_g16520_DN3_SP0_c.t1, CP28_g33948_DN3_SP0_c.t1, CP6_g7778_DN2_SP0_c.t1, CP4_g26309_DN3_SP0_c.t1, CP16_g55451_DN3_SP0_c.t1, CP21_g10919_DN3_SP0_c.t1, CP18_g12006_DN3_SP0_c.t1, CP1_g40176_DN3_SP0_c.t1, CP14_g23532_DN3_SP0_c.t1, CP15_g35752_DN3_SP0_c.t1, CP25_g56008_DN3_SP0_c.t1	Np002G118890, Np001G020530, Np005G302370, Np002G107620, Np001G046080, Np005G305350, Np002G094330, Np005G297150, Np002G100940, Np006G343230, Np002G100610, Np008G425880, Np001G037380, Np002G102350, Np003G171500, Np004G229620, Np010G433380
OG0000264	CP11_g32001_DN3_SP0_c.t1	Np003G185830
OG0000265	CP24_g46939_DN1_SP0_c.t1	Np001G068970
OG0000266	CP2_g49579_DN2_SP0_c.t1	Np003G177610, Np001G046580
OG0000269	CP1_g38977_DN2_SP0_c.t1	Np003G174470, Np001G012990, Np003G174460, Np009G432510, Np005G282190, Np007G405090, Np009G432500, Np008G427010, Np004G206800
OG0000270	CP5_g536_DN3_SP7_c.t1	Np005G265330
OG0000270	CP10_g43930_DN3_SP8_c.t1	Np007G377200
OG0000270	CP7_g45772_DN3_SP5_c.t1, CP9_g29204_DN3_SP8_c.t1	Np004G235580
OG0000271	CP6_g7930_DN3_SP0_c.t1	Np003G164720
OG0000271	CP11_g31916_DN3_SP0_c.t1, CP4_g25904_DN3_SP0_c.t1	Np007G395360
OG0000272	CP6_g9733_DN1_SP0_c.t1, CP20_g3889_DN1_SP0_c.t1	Np001G020070, Np006G367610
OG0000272	CP9_g27715_DN2_SP0_c.t1	Np007G390870, Np001G044270
OG0000276	CP6_g7302_DN3_SP0_c.t1, CP6_g6806_DN3_SP1_c.t1	Np001G039310
OG0000277	CP6_g7324_DN3_SP0_c.t1, CP6_g7323_DN3_SP0_c.t1	Np005G302360
OG0000277	CP6_g7328_DN3_SP0_c.t1, CP6_g7327_DN3_SP0_c.t1	Np005G302420
OG0000278	CP5_g67_DN3_SP0_c.t1	Np005G260810, Np005G260780, Np005G260850
OG0000280	CP15_g35082_DN1_SP0_c.t1	Np001G041300
OG0000282	CP11_g33139_DN2_SP0_c.t1	Np003G133500
OG0000282	CP11_g33140_DN1_SP0_c.t1	Np003G133490
OG0000282	CP11_g33138_DN1_SP1_c.t1	Np003G133510
OG0000282	CP11_g33137_DN2_SP1_c.t1	Np003G133520
OG0000282	CP11_g33136_DN2_SP0_c.t1	Np003G133530
OG0000283	CP13_g20296_DN2_SP3_c.t1	Np001G041370
OG0000283	CP13_g20310_DN3_SP5_c.t1, CP13_g20306_DN3_SP0_c.t1, CP13_g20309_DN3_SP1_c.t1, CP13_g20308_DN3_SP1_c.t1, CP13_g20307_DN3_SP0_c.t1, CP13_g20311_DN3_SP1_c.t1, CP13_g20312_DN3_SP7_c.t1	Np001G041380, Np001G041420, Np001G041390, Np001G041410
OG0000284	CP11_g31795_DN3_SP0_c.t1	Np007G417960
OG0000285	CP22_g17231_DN2_SP0_c.t1, CP1_g40797_DN3_SP0_c.t1, CP9_g28016_DN3_SP0_c.t1, CP24_g46959_DN3_SP0_c.t1, CP9_g27970_DN2_SP0_c.t1, CP9_g27998_DN3_SP0_c.t1, CP9_g27954_DN3_SP0_c.t1, CP13_g20556_DN2_SP0_c.t1	Np007G402150, Np002G103790
OG0000287	CP22_g17723_DN3_SP0_c.t1	Np007G380780
