Orthogroup	Conringia_planisiliqua	Cochlearia_excelsa
OG0000118	CP5_g1908_DN2_SP0_c.t1, CP5_g1919_DN2_SP0_c.t1, CP5_g1915_DN1_SP0_c.t1, CP5_g1912_DN2_SP0_c.t1, CP5_g1886_DN2_SP0_c.t1, CP5_g1935_DN3_SP0_c.t1, CP94_g6400_DN3_SP0_c.t1, CP5_g1897_DN2_SP0_c.t1, CP5_g1895_DN2_SP0_c.t1, CP5_g1905_DN3_SP0_c.t1	g14347, g14348, g14394, g45220, g45247
OG0000119	CP45_g22359_DN3_SP0_c.t1, CP29_g21958_DN3_SP0_c.t1, CP8_g54530_DN3_SP0_c.t1, CP8_g52687_DN2_SP0_c.t1, CP8_g52236_DN2_SP0_c.t1, CP5_g1847_DN2_SP0_c.t1	g52379
OG0000120	CP2_g49217_DN3_SP0_c.t1, CP2_g49209_DN1_SP0_c.t1	g40996
OG0000120	CP6_g8949_DN3_SP0_c.t1, CP20_g4168_DN3_SP0_c.t1, CP20_g4172_DN3_SP0_c.t1	g6424, g4569, g4480, g4768, g4675, g6892, g51876
OG0000122	CP8_g53628_DN3_SP0_c.t1	g18088
OG0000122	CP8_g53621_DN3_SP0_c.t1, CP8_g53620_DN3_SP0_c.t1	g1066
OG0000123	CP2_g49018_DN2_SP0_c.t1	g44233
OG0000123	CP19_g18011_DN3_SP0_c.t1	g17137
OG0000123	CP2_g49912_DN3_SP0_c.t1, CP1_g37670_DN3_SP0_c.t1	g25909, g25905, g25906
OG0000123	CP5_g1625_DN3_SP0_c.t1	g25912
OG0000125	CP8_g54114_DN3_SP0_c.t1	g41348
OG0000125	CP3_g14838_DN3_SP0_c.t1, CP8_g54018_DN3_SP0_c.t1, CP3_g14833_DN3_SP0_c.t1	g2919, g1294, g28781
OG0000125	CP4_g25869_DN3_SP0_c.t1	g39998
OG0000126	CP6_g8636_DN1_SP0_c.t1	g53241, g45978, g37471, g16077
OG0000126	CP13_g20554_DN1_SP0_c.t1, CP1_g40799_DN1_SP0_c.t1, CP2_g50773_DN2_SP0_c.t1, CP36_g50966_DN3_SP0_c.t1, CP1_g39950_DN3_SP0_c.t1, CP14_g23196_DN3_SP0_c.t1, CP5_g2510_DN1_SP0_c.t1, CP18_g12085_DN2_SP0_c.t1, CP15_g35845_DN3_SP0_c.t1, CP95_g12688_DN3_SP0_c.t1	g52267, g32913, g35883, g25977, g19802, g14393, g26747, g1643, g32916, g42286, g45979, g53240, g32663, g19828, g19824, g42291, g3278, g42811, g28336, g49079, g28773, g17732
OG0000126	CP95_g12689_DN3_SP0_c.t1, CP18_g12087_DN3_SP0_c.t1, CP3_g14120_DN3_SP0_c.t1, CP13_g20555_DN3_SP0_c.t1, CP9_g27971_DN3_SP0_c.t1, CP6_g8634_DN3_SP0_c.t1	g16084, g27841, g1792, g4332, g27839, g27662, g37157, g53925, g35446
OG0000127	CP5_g1412_DN3_SP0_c.t1	g2965
OG0000127	CP16_g55518_DN3_SP0_c.t1	g7513
OG0000128	CP25_g55878_DN2_SP0_c.t1	g53276
OG0000128	CP6_g9544_DN1_SP0_c.t1	g53811, g31875
OG0000128	CP6_g9543_DN2_SP0_c.t1	g5236, g5604, g3371, g22741
OG0000131	CP43_g41590_DN3_SP0_c.t1, CP1_g39028_DN2_SP0_c.t1, CP3_g16808_DN3_SP0_c.t1, CP7_g44107_DN1_SP0_c.t1	g34673, g32668, g49077, g28772
OG0000131	CP12_g30982_DN3_SP0_c.t1, CP18_g12092_DN3_SP0_c.t1, CP9_g27816_DN2_SP0_c.t1, CP17_g5831_DN3_SP0_c.t1, CP3_g14116_DN1_SP0_c.t1	g32639, g6351, g24938, g14468, g28182, g27531, g15993
OG0000131	CP2_g49797_DN1_SP0_c.t1	g50797
OG0000132	CP18_g12569_DN3_SP0_c.t1, CP59_g6663_DN3_SP0_c.t1, CP44_g20908_DN3_SP0_c.t1	g32782, g32775, g18438, g27853
OG0000132	CP14_g23531_DN3_SP0_c.t1, CP27_g41691_DN3_SP0_c.t1	g26228
OG0000132	CP27_g41694_DN2_SP0_c.t1	g37724, g4750, g5356
OG0000132	CP59_g6664_DN1_SP0_c.t1	g50629
OG0000133	CP23_g21574_DN1_SP0_c.t1, CP1_g38892_DN3_SP0_c.t1, CP30_g10024_DN3_SP0_c.t1, CP10_g43905_DN3_SP0_c.t1, CP18_g11530_DN3_SP0_c.t1, CP27_g41687_DN2_SP0_c.t1, CP7_g44181_DN1_SP0_c.t1, CP36_g51006_DN1_SP0_c.t1, CP31_g46836_DN3_SP0_c.t1, CP96_g34206_DN3_SP0_c.t1	g43495
OG0000133	CP16_g55355_DN3_SP0_c.t1, CP1_g38831_DN3_SP0_c.t1, CP1_g38743_DN3_SP0_c.t1, CP16_g55379_DN3_SP0_c.t1, CP18_g11525_DN3_SP0_c.t1, CP29_g21957_DN3_SP0_c.t1, CP1_g38828_DN3_SP0_c.t1, CP15_g34799_DN3_SP0_c.t1, CP16_g55378_DN1_SP0_c.t1, CP17_g5408_DN3_SP0_c.t1, CP6_g8172_DN3_SP0_c.t1, CP1_g38774_DN3_SP0_c.t1, CP25_g56000_DN3_SP0_c.t1, CP12_g31312_DN3_SP0_c.t1, CP31_g46783_DN3_SP0_c.t1, CP3_g16732_DN3_SP0_c.t1, CP3_g16786_DN3_SP0_c.t1, CP6_g9687_DN3_SP0_c.t1, CP1_g39364_DN3_SP0_c.t1, CP17_g6255_DN3_SP0_c.t1, CP9_g27528_DN3_SP0_c.t1, CP7_g44180_DN3_SP0_c.t1, CP15_g34601_DN3_SP0_c.t1, CP6_g8795_DN3_SP0_c.t1, CP15_g35572_DN3_SP0_c.t1, CP1_g40804_DN3_SP0_c.t1, CP17_g4997_DN3_SP0_c.t1, CP2_g50653_DN3_SP0_c.t1, CP22_g17525_DN3_SP0_c.t1, CP12_g31604_DN3_SP0_c.t1, CP15_g35987_DN3_SP0_c.t1, CP18_g11529_DN3_SP0_c.t1, CP23_g21575_DN3_SP0_c.t1, CP17_g4998_DN3_SP0_c.t1, CP31_g46845_DN3_SP0_c.t1, CP36_g50997_DN3_SP0_c.t1, CP1_g40805_DN3_SP0_c.t1	g43464, g33594, g43872, g14817, g4106, g26152, g26059, g19681, g53756, g14659, g35132
OG0000135	CP3_g15131_DN1_SP0_c.t1, CP5_g1428_DN2_SP0_c.t1, CP8_g52523_DN1_SP0_c.t1	g4028
OG0000135	CP20_g4161_DN1_SP0_c.t1	g51256, g14066, g27772
OG0000138	CP5_g1570_DN1_SP0_c.t1, CP16_g55313_DN2_SP0_c.t1, CP1_g38227_DN3_SP0_c.t1	g46708
OG0000138	CP13_g19106_DN2_SP0_c.t1, CP2_g48871_DN3_SP0_c.t1	g41830
OG0000138	CP2_g48870_DN2_SP0_c.t1	g10345
OG0000138	CP2_g48868_DN3_SP0_c.t1	g10340
OG0000139	CP15_g35652_DN2_SP0_c.t1, CP35_g52064_DN1_SP0_c.t1	g15900, g14666
OG0000139	CP35_g52063_DN2_SP0_c.t1, CP5_g3147_DN2_SP0_c.t1, CP5_g3037_DN1_SP0_c.t1	g33069, g33073, g33080, g14660, g43403
OG0000140	CP17_g5869_DN3_SP0_c.t1	g28714
OG0000143	CP3_g15650_DN3_SP0_c.t1	g43612, g53735, g1831
OG0000144	CP12_g31721_DN2_SP0_c.t1, CP3_g16438_DN3_SP0_c.t1	g41746
OG0000146	CP29_g22095_DN2_SP0_c.t1	g1009
OG0000147	CP10_g43624_DN3_SP8_c.t1	g5985
OG0000147	CP5_g984_DN3_SP8_c.t1	g23426
OG0000147	CP8_g53733_DN3_SP8_c.t1	g1105
OG0000147	CP9_g29643_DN3_SP8_c.t1	g46563
OG0000147	CP17_g5850_DN3_SP8_c.t1	g6339
OG0000147	CP16_g55126_DN3_SP8_c.t1	g50994
OG0000149	CP3_g14788_DN3_SP0_c.t1	g2887
OG0000149	CP8_g53987_DN3_SP0_c.t1	g1676, g28755, g28754
OG0000149	CP8_g53985_DN3_SP0_c.t1	g54232, g17375
OG0000151	CP8_g53294_DN3_SP8_c.t1	g915, g28415
OG0000151	CP5_g1205_DN3_SP7_c.t1	g17072
OG0000151	CP10_g42832_DN3_SP8_c.t1	g7540
OG0000151	CP10_g43893_DN3_SP8_c.t1	g14078
OG0000151	CP8_g53599_DN3_SP8_c.t1	g28546
OG0000152	CP1_g41212_DN2_SP0_c.t1, CP6_g7472_DN3_SP0_c.t1, CP18_g11471_DN3_SP0_c.t1, CP22_g17632_DN2_SP0_c.t1, CP16_g55422_DN1_SP0_c.t1	g22192, g30253, g4143
OG0000156	CP4_g24175_DN3_SP0_c.t1	g2802
OG0000160	CP15_g35836_DN2_SP0_c.t1	g25290
OG0000160	CP15_g35835_DN2_SP0_c.t1	g36270, g12262, g7846, g25656, g7022, g9694, g49667
OG0000161	CP2_g48114_DN3_SP0_c.t1	g392, g9880
OG0000161	CP10_g43808_DN3_SP0_c.t1, CP9_g27597_DN3_SP0_c.t1	g45103, g45101
OG0000161	CP10_g42426_DN3_SP0_c.t1	g45131
OG0000162	CP8_g54067_DN2_SP0_c.t1	g26821
OG0000164	CP5_g1063_DN3_SP0_c.t1	g23474
OG0000165	CP6_g7697_DN1_SP0_c.t1, CP10_g43760_DN1_SP0_c.t1	g24260
OG0000165	CP3_g15026_DN3_SP0_c.t1, CP7_g44488_DN1_SP0_c.t1, CP17_g5082_DN2_SP0_c.t1, CP2_g50354_DN1_SP0_c.t1	g32056, g1088, g43890, g10671, g11814, g27290
OG0000165	CP6_g8038_DN2_SP0_c.t1, CP13_g20570_DN1_SP0_c.t1	g11180, g53396, g31934, g52929, g53395, g43054, g10670, g12347
OG0000166	CP9_g28808_DN2_SP0_c.t1	g32988, g18507, g12785, g438, g473, g49225, g30202, g30203, g20814
OG0000167	CP6_g6855_DN3_SP0_c.t1	g24121
OG0000167	CP6_g6857_DN3_SP0_c.t1	g24122
OG0000167	CP6_g6856_DN2_SP0_c.t1	g17408
OG0000168	CP6_g7989_DN2_SP0_c.t1	g14645, g11178, g14474, g36223, g37684
OG0000168	CP15_g35379_DN3_SP0_c.t1, CP13_g20572_DN1_SP0_c.t1	g43389
OG0000168	CP4_g26010_DN1_SP0_c.t1	g26213, g52072, g4056
OG0000168	CP14_g23759_DN1_SP0_c.t1	g43053
OG0000168	CP3_g16060_DN1_SP0_c.t1, CP8_g52217_DN1_SP0_c.t1	g25582, g6463
OG0000168	CP2_g50353_DN1_SP0_c.t1, CP10_g43762_DN2_SP0_c.t1	g51431, g41610
OG0000169	CP16_g55347_DN1_SP0_c.t1	g46166
OG0000169	CP16_g55346_DN3_SP0_c.t1, CP10_g44009_DN3_SP0_c.t1	g46162
OG0000171	CP9_g28660_DN3_SP6_c.t1, CP7_g45435_DN3_SP8_c.t1	g45857
OG0000171	CP2_g49264_DN3_SP7_c.t1	g5177
OG0000171	CP11_g32500_DN3_SP8_c.t1	g29297
OG0000174	CP2_g50320_DN1_SP0_c.t1	g26585, g53787, g43917
OG0000175	CP10_g43741_DN3_SP4_c.t1	g6044, g13998
OG0000175	CP5_g414_DN3_SP8_c.t1	g47947
OG0000178	CP15_g35837_DN2_SP0_c.t1	g25935, g6093
OG0000178	CP1_g41084_DN2_SP0_c.t1	g13019
OG0000178	CP14_g22990_DN1_SP0_c.t1, CP5_g1995_DN2_SP0_c.t1	g16431, g16432, g1623, g34290, g17678, g41214
OG0000178	CP1_g41085_DN2_SP0_c.t1	g1397, g32976
OG0000181	CP3_g15926_DN2_SP0_c.t1, CP15_g35373_DN2_SP0_c.t1, CP3_g15372_DN1_SP0_c.t1, CP3_g15137_DN1_SP0_c.t1, CP2_g50125_DN1_SP0_c.t1, CP3_g16664_DN3_SP0_c.t1, CP8_g52846_DN1_SP0_c.t1, CP18_g12220_DN2_SP0_c.t1	g16615
OG0000183	CP23_g21521_DN1_SP0_c.t1, CP23_g21487_DN2_SP0_c.t1, CP16_g55287_DN1_SP0_c.t1, CP8_g53976_DN2_SP0_c.t1	g45042
OG0000183	CP5_g2150_DN1_SP0_c.t1	g910
OG0000183	CP3_g15110_DN1_SP0_c.t1	g6570
OG0000183	CP3_g14204_DN3_SP0_c.t1	g11496, g11193
OG0000184	CP9_g27599_DN3_SP0_c.t1	g35558, g35553, g3065, g43650
OG0000184	CP15_g34572_DN3_SP0_c.t1	g15959, g53597, g36626
OG0000185	CP12_g31007_DN2_SP0_c.t1	g40049, g47161, g26166
OG0000185	CP5_g2106_DN1_SP0_c.t1	g35118, g49472
OG0000185	CP13_g20745_DN1_SP0_c.t1	g49019
OG0000186	CP4_g26271_DN2_SP0_c.t1, CP4_g26270_DN2_SP0_c.t1	g1666
OG0000187	CP1_g38275_DN3_SP0_c.t1	g35037
OG0000190	CP11_g31843_DN3_SP0_c.t1	g45158
OG0000192	CP9_g29342_DN3_SP0_c.t1	g50732, g27488
OG0000195	CP4_g26440_DN3_SP8_c.t1	g40143
OG0000195	CP3_g15618_DN3_SP5_c.t1	g28899
OG0000195	CP8_g54208_DN3_SP5_c.t1	g761
OG0000195	CP5_g1726_DN3_SP8_c.t1	g18117
OG0000200	CP12_g31409_DN1_SP0_c.t1, CP3_g15725_DN3_SP0_c.t1, CP12_g31416_DN2_SP0_c.t1, CP12_g31356_DN2_SP0_c.t1, CP12_g31334_DN3_SP0_c.t1, CP12_g31367_DN3_SP0_c.t1, CP12_g31322_DN3_SP0_c.t1, CP12_g31309_DN3_SP0_c.t1, CP6_g8942_DN2_SP0_c.t1	g49523
OG0000201	CP12_g30564_DN3_SP0_c.t1, CP15_g34906_DN2_SP0_c.t1, CP12_g30563_DN1_SP0_c.t1	g11846
OG0000202	CP12_g30613_DN1_SP0_c.t1	g27177
OG0000204	CP12_g30628_DN3_SP0_c.t1	g11805
OG0000204	CP12_g30499_DN2_SP0_c.t1	g36933
OG0000206	CP29_g22119_DN2_SP0_c.t1	g41308, g29004, g33054, g1573, g22730, g23072, g45047, g16729, g36171, g52105, g17791, g2449, g32347, g27139, g38106, g44429, g37022, g13752, g51222, g23924, g6223
OG0000206	CP18_g11616_DN1_SP0_c.t1	g11812, g6224
OG0000206	CP28_g33935_DN3_SP0_c.t1	g41828, g33055
OG0000207	CP9_g29509_DN3_SP0_c.t1	g4046
OG0000208	CP2_g49600_DN2_SP0_c.t1	g24958, g18133
OG0000208	CP3_g15247_DN3_SP0_c.t1	g19610
OG0000208	CP15_g34929_DN1_SP0_c.t1	g6217, g6207
OG0000213	CP9_g28965_DN3_SP0_c.t1, CP9_g28963_DN3_SP0_c.t1	g46059, g46056
OG0000213	CP10_g43006_DN3_SP1_c.t1	g7432
OG0000213	CP16_g54934_DN3_SP1_c.t1	g38464
OG0000215	CP15_g35156_DN1_SP0_c.t1	g49412
OG0000215	CP18_g12127_DN2_SP0_c.t1	g46380
OG0000215	CP15_g35155_DN1_SP0_c.t1	g31873
OG0000215	CP9_g27649_DN2_SP0_c.t1	g44182
OG0000215	CP5_g2038_DN2_SP0_c.t1, CP4_g26129_DN3_SP0_c.t1	g28576, g34690, g46938
OG0000215	CP6_g9545_DN2_SP0_c.t1	g5605, g51759, g41108, g39296, g10343, g47026
OG0000215	CP25_g55880_DN3_SP0_c.t1	g50354, g44893, g26974, g2036, g10328, g1428, g53274
OG0000217	CP2_g49418_DN3_SP0_c.t1, CP5_g3331_DN3_SP0_c.t1, CP2_g49421_DN3_SP0_c.t1	g31539, g1718
OG0000217	CP8_g52792_DN1_SP0_c.t1, CP2_g49383_DN2_SP0_c.t1, CP2_g49358_DN1_SP0_c.t1	g44052
OG0000218	CP1_g37802_DN3_SP1_c.t1	g49926
OG0000218	CP13_g19661_DN2_SP8_c.t1	g25893, g10793
OG0000219	CP4_g25777_DN3_SP0_c.t1	g46873
OG0000219	CP2_g47984_DN2_SP0_c.t1	g311
OG0000219	CP2_g47983_DN3_SP0_c.t1	g18634
OG0000221	CP1_g40659_DN2_SP0_c.t1, CP15_g36035_DN1_SP0_c.t1, CP15_g35095_DN1_SP0_c.t1, CP20_g3834_DN1_SP0_c.t1	g52806
OG0000222	CP27_g41971_DN1_SP0_c.t1	g2261, g45344, g10741, g44563, g51060, g5898, g28476, g32750, g41189, g41204
OG0000224	CP9_g29395_DN3_SP1_c.t1	g46370
OG0000228	CP7_g45473_DN3_SP2_c.t1	g32057
OG0000228	CP9_g28716_DN2_SP0_c.t1, CP9_g28712_DN3_SP0_c.t1	g44676
OG0000228	CP9_g28709_DN2_SP0_c.t1	g44668, g44669
OG0000229	CP5_g930_DN3_SP0_c.t1	g47707
OG0000231	CP1_g38847_DN3_SP0_c.t1, CP46_g6641_DN3_SP0_c.t1, CP100_g56185_DN3_SP0_c.t1, CP46_g6645_DN3_SP0_c.t1, CP15_g34757_DN3_SP0_c.t1, CP1_g39749_DN3_SP0_c.t1, CP1_g38772_DN3_SP0_c.t1, CP1_g39081_DN3_SP0_c.t1, CP1_g38830_DN3_SP0_c.t1, CP291_g50944_DN3_SP0_c.t1, CP100_g56192_DN3_SP0_c.t1, CP100_g56188_DN3_SP0_c.t1, CP1_g38794_DN3_SP0_c.t1, CP1_g38624_DN3_SP0_c.t1, CP1_g38813_DN3_SP0_c.t1, CP5_g1545_DN3_SP0_c.t1, CP5_g1552_DN3_SP0_c.t1, CP5_g1701_DN3_SP0_c.t1, CP46_g6643_DN1_SP0_c.t1, CP1_g38829_DN3_SP0_c.t1, CP18_g11849_DN3_SP0_c.t1, CP1_g39090_DN3_SP0_c.t1, CP1_g39092_DN3_SP0_c.t1, CP234_g41541_DN3_SP0_p.t1, CP46_g6649_DN1_SP0_c.t1, CP1_g38877_DN1_SP0_c.t1, CP100_g56191_DN1_SP0_c.t1, CP386_g3773_DN3_SP0_c.t1, CP100_g56183_DN3_SP0_c.t1, CP46_g6647_DN2_SP0_c.t1, CP100_g56189_DN2_SP0_c.t1, CP1_g38822_DN3_SP0_c.t1, CP1_g38765_DN3_SP0_c.t1, CP16_g55342_DN3_SP0_c.t1, CP5_g1548_DN3_SP0_c.t1, CP5_g1699_DN3_SP0_c.t1, CP5_g1693_DN3_SP0_c.t1, CP5_g1696_DN3_SP0_c.t1, CP5_g1550_DN3_SP0_c.t1, CP15_g34756_DN3_SP0_c.t1, CP1_g39086_DN3_SP0_c.t1, CP1_g38878_DN3_SP0_c.t1, CP234_g41533_DN3_SP0_p.t1, CP1_g38833_DN3_SP0_c.t1, CP1_g38779_DN3_SP0_c.t1, CP1_g38849_DN3_SP0_c.t1, CP1_g38796_DN3_SP0_c.t1, CP234_g41540_DN3_SP0_c.t1, CP1_g38775_DN3_SP0_c.t1, CP1_g38760_DN3_SP0_c.t1, CP1_g38808_DN3_SP0_c.t1, CP3_g15219_DN3_SP0_c.t1, CP1_g38626_DN2_SP0_c.t1, CP291_g50945_DN3_SP0_p.t1, CP1_g38628_DN3_SP0_c.t1, CP1_g39091_DN2_SP0_c.t1, CP46_g6642_DN3_SP0_c.t1, CP1_g38414_DN3_SP0_c.t1, CP1_g38812_DN3_SP0_c.t1, CP1_g38771_DN3_SP0_c.t1, CP1_g38627_DN3_SP0_c.t1, CP1_g38413_DN3_SP0_c.t1, CP5_g1691_DN3_SP0_c.t1, CP5_g1551_DN3_SP0_c.t1, CP100_g56190_DN3_SP0_c.t1, CP46_g6650_DN3_SP0_c.t1, CP100_g56184_DN3_SP0_c.t1, CP46_g6646_DN3_SP0_c.t1, CP1_g38795_DN2_SP0_c.t1, CP1_g38848_DN3_SP0_c.t1, CP1_g38827_DN3_SP0_c.t1, CP1_g38858_DN3_SP0_c.t1, CP1_g39750_DN3_SP0_c.t1, CP3_g15508_DN3_SP0_c.t1, CP1_g38797_DN3_SP0_c.t1, CP1_g38411_DN3_SP0_c.t1, CP1_g40623_DN3_SP0_c.t1, CP1_g38759_DN3_SP0_c.t1, CP1_g38807_DN3_SP0_c.t1, CP1_g39087_DN3_SP0_c.t1, CP1_g38304_DN3_SP0_c.t1	g13807, g46733
OG0000235	CP3_g15010_DN3_SP0_c.t1, CP3_g15011_DN3_SP0_c.t1, CP3_g15012_DN3_SP0_c.t1	g27763
OG0000236	CP1_g38671_DN3_SP0_c.t1	g13483
OG0000236	CP9_g28569_DN3_SP0_c.t1	g11672
OG0000238	CP4_g26390_DN2_SP0_c.t1	g32890, g4077
OG0000238	CP4_g26156_DN2_SP0_c.t1, CP4_g26389_DN2_SP0_c.t1	g22405, g22409, g22252, g25326
OG0000240	CP4_g26426_DN2_SP0_c.t1, CP1_g39490_DN3_SP0_c.t1, CP4_g26411_DN2_SP0_c.t1	g24726
OG0000240	CP12_g31395_DN3_SP0_c.t1, CP12_g31368_DN3_SP0_c.t1, CP1_g38526_DN2_SP0_c.t1	g11360
OG0000242	CP10_g44098_DN3_SP0_c.t1	g14258
OG0000242	CP1_g37709_DN3_SP1_c.t1	g31494
OG0000242	CP1_g37712_DN3_SP0_c.t1	g31496, g31497, g31498, g31499
OG0000244	CP19_g18502_DN3_SP0_c.t1, CP19_g18503_DN3_SP1_c.t1, CP11_g31874_DN3_SP3_c.t1	g17320
OG0000245	CP15_g36061_DN1_SP0_c.t1	g53796, g18467, g13561, g23652, g22834, g32444, g16114, g18469, g14104, g13560, g19877, g53027, g53795, g41848, g14589, g14598, g14811, g25195, g14105, g19878, g41844, g53028, g16115
OG0000246	CP2_g49796_DN2_SP0_c.t1	g4466, g53390, g41773, g29853, g31425
OG0000246	CP14_g23213_DN2_SP0_c.t1	g6498
OG0000246	CP23_g21373_DN1_SP0_c.t1	g51381, g53918, g10469, g10577, g35186, g10139, g6497
OG0000246	CP2_g49795_DN1_SP0_c.t1	g47392, g22813, g23046, g46254, g37671, g39420, g31426, g46534, g2078, g43908, g41124, g41775
OG0000246	CP14_g23271_DN2_SP0_c.t1	g25834
OG0000248	CP16_g55066_DN2_SP0_c.t1	g25664, g41086, g41090, g41083, g41087
OG0000251	CP7_g44188_DN1_SP0_c.t1	g53852, g33562, g32888, g26702, g26634
OG0000253	CP6_g8886_DN2_SP0_c.t1	g15865, g14571, g24991, g33178
OG0000253	CP6_g8885_DN1_SP0_c.t1, CP15_g36030_DN1_SP0_c.t1, CP15_g35083_DN2_SP0_c.t1	g30425, g30424, g30421, g30418, g21279, g20461
OG0000254	CP4_g26542_DN3_SP0_c.t1, CP4_g26507_DN3_SP0_c.t1, CP5_g469_DN3_SP0_c.t1	g1607
OG0000256	CP1_g38409_DN1_SP0_c.t1	g50554
OG0000256	CP4_g24672_DN3_SP0_c.t1	g51887, g50556
OG0000257	CP10_g43007_DN1_SP0_c.t1	g22762, g48005
OG0000258	CP8_g53723_DN3_SP1_c.t1	g39309
OG0000260	CP1_g38711_DN2_SP0_c.t1	g35947
OG0000260	CP1_g38727_DN2_SP0_c.t1, CP1_g38694_DN2_SP0_c.t1, CP1_g38696_DN2_SP0_c.t1	g3248
OG0000260	CP4_g25900_DN2_SP0_c.t1	g45350
OG0000260	CP3_g13301_DN3_SP0_c.t1, CP9_g28294_DN3_SP0_c.t1, CP11_g33556_DN3_SP0_c.t1	g17690, g17692, g17691
OG0000261	CP3_g15055_DN3_SP0_c.t1, CP13_g20498_DN3_SP0_c.t1, CP44_g20922_DN3_SP0_c.t1, CP12_g31521_DN2_SP0_c.t1, CP2_g50377_DN3_SP0_c.t1, CP15_g35246_DN3_SP0_c.t1, CP21_g11167_DN3_SP0_c.t1, CP14_g22696_DN3_SP0_c.t1, CP6_g8599_DN3_SP0_c.t1, CP1_g38837_DN3_SP0_c.t1, CP1_g38783_DN3_SP0_c.t1, CP3_g15917_DN3_SP0_c.t1, CP4_g26772_DN3_SP0_c.t1, CP20_g3924_DN3_SP0_c.t1, CP15_g36065_DN2_SP0_c.t1, CP2_g50445_DN3_SP0_c.t1, CP3_g16553_DN3_SP0_c.t1, CP5_g2185_DN3_SP0_c.t1, CP6_g7797_DN2_SP0_c.t1, CP15_g34871_DN3_SP0_c.t1, CP12_g31230_DN3_SP0_c.t1, CP31_g46754_DN3_SP0_c.t1, CP2_g49640_DN3_SP0_c.t1, CP4_g26452_DN2_SP0_c.t1, CP2_g49597_DN2_SP0_c.t1, CP5_g2199_DN3_SP0_c.t1, CP17_g5116_DN3_SP0_c.t1, CP28_g34002_DN3_SP0_c.t1, CP17_g6268_DN3_SP0_c.t1, CP29_g22008_DN3_SP0_c.t1, CP13_g20688_DN3_SP0_c.t1, CP9_g28013_DN3_SP0_c.t1, CP8_g53075_DN2_SP0_c.t1, CP5_g3433_DN2_SP0_c.t1, CP16_g55622_DN3_SP0_c.t1, CP1_g39995_DN3_SP0_c.t1, CP1_g38416_DN3_SP0_c.t1, CP12_g31568_DN3_SP0_c.t1, CP5_g2209_DN3_SP0_c.t1, CP6_g9296_DN3_SP0_c.t1, CP14_g23223_DN3_SP0_c.t1, CP25_g55847_DN3_SP0_c.t1, CP3_g15304_DN3_SP0_c.t1, CP2_g50603_DN3_SP0_c.t1, CP1_g40156_DN2_SP0_c.t1, CP1_g40278_DN3_SP0_c.t1, CP3_g16129_DN2_SP0_c.t1, CP18_g12025_DN3_SP0_c.t1, CP20_g3855_DN3_SP0_c.t1, CP6_g8919_DN2_SP0_c.t1, CP6_g7630_DN2_SP0_c.t1, CP22_g17079_DN2_SP0_c.t1, CP15_g36066_DN2_SP0_c.t1, CP1_g41095_DN3_SP0_c.t1, CP18_g12543_DN2_SP0_c.t1, CP14_g22589_DN3_SP0_c.t1, CP6_g9663_DN1_SP0_c.t1, CP2_g50458_DN2_SP0_c.t1, CP25_g55867_DN2_SP0_c.t1, CP9_g27449_DN2_SP0_c.t1, CP17_g5293_DN1_SP0_c.t1, CP1_g39857_DN3_SP0_c.t1, CP2_g49701_DN2_SP0_c.t1, CP17_g5294_DN2_SP0_c.t1, CP5_g3339_DN2_SP0_c.t1, CP12_g31704_DN3_SP0_c.t1, CP5_g2176_DN2_SP0_c.t1, CP7_g44319_DN2_SP0_c.t1, CP15_g34683_DN3_SP0_c.t1, CP13_g20698_DN2_SP0_c.t1, CP9_g27465_DN2_SP0_c.t1	g53714, g14389
OG0000264	CP11_g32001_DN3_SP0_c.t1	g25493
OG0000266	CP2_g49579_DN2_SP0_c.t1	g27624
OG0000267	CP16_g54873_DN2_SP0_c.t1, CP16_g54796_DN2_SP0_c.t1, CP16_g54798_DN3_SP0_c.t1	g17092
OG0000269	CP1_g38977_DN2_SP0_c.t1	g34924, g16095, g42905, g32698, g34773, g26678, g42542, g35682, g32697, g34772, g16094, g26699, g24901
OG0000270	CP5_g536_DN3_SP7_c.t1	g18216
OG0000271	CP11_g33683_DN3_SP0_c.t1	g6508, g45178
OG0000271	CP3_g13893_DN3_SP0_c.t1	g25541
OG0000272	CP3_g14774_DN2_SP0_c.t1, CP15_g36148_DN1_SP0_c.t1	g6807
OG0000272	CP14_g23760_DN1_SP0_c.t1	g52239
OG0000272	CP3_g15023_DN1_SP0_c.t1, CP3_g15027_DN2_SP0_c.t1	g54012, g11179
OG0000272	CP3_g16058_DN2_SP0_c.t1, CP13_g20571_DN1_SP0_c.t1	g24259
OG0000272	CP30_g10058_DN1_SP0_c.t1	g41609
OG0000272	CP3_g15024_DN1_SP0_c.t1	g24804
OG0000276	CP6_g7302_DN3_SP0_c.t1	g17631
OG0000276	CP4_g25684_DN3_SP0_c.t1	g41552
OG0000277	CP6_g7322_DN2_SP0_c.t1	g47115
OG0000277	CP6_g7324_DN3_SP0_c.t1, CP6_g7323_DN3_SP0_c.t1	g17643
OG0000277	CP6_g7328_DN3_SP0_c.t1, CP6_g7327_DN3_SP0_c.t1	g47117
OG0000277	CP6_g7326_DN3_SP0_c.t1, CP6_g7325_DN3_SP0_c.t1	g47112
OG0000278	CP5_g67_DN3_SP0_c.t1	g26081, g26058
