Orthogroup	Conringia_planisiliqua	Alyssum_gmelinii
OG0000124	CP2_g49700_DN3_SP0_c.t1	Ag006G527550, Ag008G658090
OG0000124	CP24_g47153_DN1_SP0_c.t1	Ag008G669380
OG0000125	CP3_g13990_DN2_SP0_c.t1	Ag002G172470, Ag001G072990
OG0000125	CP11_g33621_DN2_SP0_c.t1, CP10_g42910_DN3_SP0_c.t1	Ag005G477020
OG0000125	CP8_g54114_DN3_SP0_c.t1	Ag008G713670
OG0000125	CP4_g25869_DN3_SP0_c.t1	Ag007G595180
OG0000126	CP95_g12689_DN3_SP0_c.t1, CP18_g12087_DN3_SP0_c.t1, CP3_g14120_DN3_SP0_c.t1, CP13_g20555_DN3_SP0_c.t1, CP9_g27971_DN3_SP0_c.t1, CP6_g8634_DN3_SP0_c.t1	Ag008G691850
OG0000127	CP5_g1412_DN3_SP0_c.t1	Ag006G492220
OG0000127	CP3_g14752_DN3_SP0_c.t1, CP17_g6016_DN3_SP0_c.t1	Ag005G477990
OG0000127	CP6_g7448_DN3_SP0_c.t1, CP12_g30884_DN3_SP0_c.t1, CP12_g30885_DN3_SP0_c.t1	Ag004G313210, Ag004G313190, Ag004G313250
OG0000128	CP29_g22135_DN2_SP0_c.t1	Ag006G549480
OG0000128	CP6_g9543_DN2_SP0_c.t1, CP4_g26131_DN2_SP0_c.t1	Ag003G264610, Ag003G264920
OG0000133	CP8_g52981_DN3_SP0_c.t1	Ag004G314420, Ag001G083930, Ag005G455770, Ag008G708500
OG0000133	CP46_g6624_DN3_SP0_c.t1, CP1_g40026_DN2_SP0_c.t1, CP18_g11985_DN2_SP0_c.t1	Ag004G391190, Ag003G285410
OG0000133	CP16_g55355_DN3_SP0_c.t1	Ag004G387440
OG0000135	CP6_g7882_DN2_SP0_c.t1, CP20_g4161_DN1_SP0_c.t1, CP3_g15628_DN2_SP0_c.t1	Ag007G610770
OG0000136	CP9_g28199_DN3_SP0_c.t1	Ag008G691470, Ag005G487080
OG0000137	CP14_g23405_DN1_SP0_c.t1	Ag002G163620, Ag008G688150
OG0000137	CP1_g39023_DN1_SP0_c.t1, CP45_g22346_DN2_SP0_c.t1, CP8_g52433_DN1_SP0_c.t1, CP6_g9629_DN2_SP0_c.t1, CP3_g15146_DN2_SP0_c.t1, CP16_g55232_DN1_SP0_c.t1, CP7_g44117_DN2_SP0_c.t1, CP5_g3062_DN1_SP0_c.t1	Ag001G020440, Ag001G062280, Ag002G130440, Ag007G624610, Ag004G355240, Ag003G264690, Ag007G648090, Ag004G309670, Ag008G662950, Ag001G102090, Ag004G373870, Ag004G346320, Ag006G521700
OG0000137	CP14_g23406_DN1_SP0_c.t1, CP6_g8263_DN1_SP0_c.t1	Ag006G528160, Ag001G057880
OG0000137	CP16_g55714_DN1_SP0_c.t1, CP5_g3274_DN3_SP0_c.t1, CP18_g12101_DN3_SP0_c.t1	Ag006G512420
OG0000137	CP92_g51792_DN1_SP0_c.t1	Ag007G652700
OG0000138	CP1_g38227_DN3_SP0_c.t1	Ag008G725320
OG0000138	CP2_g48869_DN3_SP0_c.t1	Ag003G290790
OG0000138	CP9_g28663_DN3_SP0_c.t1	Ag004G345080, Ag004G381060, Ag004G345060
OG0000139	CP18_g11984_DN2_SP0_c.t1, CP17_g5684_DN1_SP0_c.t1, CP15_g35652_DN2_SP0_c.t1, CP35_g52064_DN1_SP0_c.t1	Ag002G105400
OG0000139	CP35_g52063_DN2_SP0_c.t1, CP5_g3147_DN2_SP0_c.t1, CP5_g3037_DN1_SP0_c.t1	Ag001G027020
OG0000140	CP17_g5869_DN3_SP0_c.t1	Ag008G706820, Ag008G706850, Ag008G707550, Ag008G706830
OG0000144	CP12_g31721_DN2_SP0_c.t1, CP3_g16438_DN3_SP0_c.t1	Ag005G434100
OG0000147	CP10_g43624_DN3_SP8_c.t1	Ag005G408700
OG0000147	CP5_g984_DN3_SP8_c.t1	Ag003G261030
OG0000147	CP8_g53733_DN3_SP8_c.t1	Ag008G702420
OG0000147	CP9_g29643_DN3_SP8_c.t1	Ag003G209560
OG0000149	CP3_g14788_DN3_SP0_c.t1	Ag006G570510, Ag006G570440, Ag006G570460
OG0000149	CP8_g53987_DN3_SP0_c.t1	Ag008G709340
OG0000149	CP8_g53985_DN3_SP0_c.t1	Ag008G709330
OG0000150	CP8_g53726_DN3_SP0_c.t1	Ag008G711330, Ag002G133360
OG0000151	CP8_g53294_DN3_SP8_c.t1	Ag008G685810
OG0000151	CP5_g1205_DN3_SP7_c.t1	Ag003G253050
OG0000151	CP10_g42832_DN3_SP8_c.t1	Ag005G478640
OG0000151	CP10_g43893_DN3_SP8_c.t1	Ag005G417580
OG0000151	CP8_g53599_DN3_SP8_c.t1	Ag008G698280
OG0000152	CP14_g23751_DN3_SP0_c.t1	Ag003G223230, Ag002G132980
OG0000152	CP4_g26038_DN3_SP0_c.t1, CP30_g10162_DN3_SP0_c.t1, CP26_g51216_DN3_SP0_c.t1	Ag004G335670, Ag001G036190, Ag003G252320
OG0000154	CP6_g8024_DN1_SP0_c.t1	Ag002G177350
OG0000155	CP11_g32105_DN1_SP0_c.t1	Ag002G204050
OG0000158	CP4_g24795_DN1_SP0_c.t1	Ag005G476710
OG0000160	CP15_g35835_DN2_SP0_c.t1	Ag005G447810
OG0000161	CP2_g48114_DN3_SP0_c.t1	Ag008G725260
OG0000161	CP10_g43808_DN3_SP0_c.t1, CP9_g27597_DN3_SP0_c.t1	Ag007G588360
OG0000161	CP10_g42426_DN3_SP0_c.t1	Ag007G601560, Ag007G601540, Ag007G601790
OG0000162	CP16_g55105_DN3_SP0_c.t1	Ag001G092930
OG0000162	CP8_g54067_DN2_SP0_c.t1	Ag008G712070
OG0000165	CP6_g7697_DN1_SP0_c.t1, CP10_g43760_DN1_SP0_c.t1	Ag004G356120, Ag007G623920, Ag006G522660, Ag001G100400, Ag006G498640, Ag007G624740
OG0000167	CP6_g6855_DN3_SP0_c.t1	Ag006G570230
OG0000167	CP6_g6857_DN3_SP0_c.t1	Ag006G570340
OG0000167	CP1_g38820_DN1_SP0_c.t1, CP1_g38769_DN2_SP0_c.t1, CP1_g38811_DN2_SP0_c.t1	Ag006G570320
OG0000167	CP6_g6856_DN2_SP0_c.t1	Ag006G570400, Ag006G570410
OG0000171	CP4_g24004_DN3_SP6_c.t1	Ag008G670170
OG0000171	CP3_g13159_DN3_SP8_c.t1	Ag002G204880
OG0000171	CP9_g28660_DN3_SP6_c.t1, CP7_g45435_DN3_SP8_c.t1	Ag004G345150
OG0000171	CP2_g49264_DN3_SP7_c.t1	Ag004G371850
OG0000171	CP11_g32500_DN3_SP8_c.t1	Ag007G614710
OG0000175	CP10_g43741_DN3_SP4_c.t1	Ag005G414670, Ag001G067410
OG0000177	CP20_g4066_DN2_SP0_c.t1	Ag001G004480, Ag005G418600
OG0000177	CP1_g38437_DN2_SP0_c.t1	Ag003G264860
OG0000178	CP1_g41085_DN2_SP0_c.t1	Ag002G116410
OG0000181	CP3_g16394_DN2_SP0_c.t1, CP27_g41713_DN1_SP0_c.t1, CP2_g49667_DN3_SP0_c.t1, CP7_g44304_DN2_SP0_c.t1, CP9_g27844_DN3_SP0_c.t1, CP45_g22343_DN1_SP0_c.t1, CP3_g15640_DN1_SP0_c.t1, CP15_g35502_DN1_SP0_c.t1, CP3_g15926_DN2_SP0_c.t1, CP15_g35373_DN2_SP0_c.t1, CP3_g15372_DN1_SP0_c.t1, CP3_g15137_DN1_SP0_c.t1, CP2_g50125_DN1_SP0_c.t1, CP3_g16664_DN3_SP0_c.t1, CP8_g52846_DN1_SP0_c.t1, CP18_g12220_DN2_SP0_c.t1, CP2_g49663_DN1_SP0_c.t1	Ag003G251860
OG0000184	CP9_g27599_DN3_SP0_c.t1, CP15_g34572_DN3_SP0_c.t1, CP3_g16448_DN1_SP0_c.t1	Ag001G075930
OG0000185	CP2_g49134_DN3_SP0_c.t1, CP14_g23074_DN2_SP0_c.t1, CP5_g2106_DN1_SP0_c.t1	Ag002G183070
OG0000187	CP1_g38275_DN3_SP0_c.t1	Ag003G270250, Ag002G167770
OG0000187	CP5_g831_DN3_SP0_c.t1	Ag003G270560
OG0000187	CP10_g43074_DN3_SP0_c.t1	Ag005G474080
OG0000189	CP5_g175_DN2_SP0_c.t1	Ag003G293390
OG0000190	CP11_g31843_DN3_SP0_c.t1	Ag002G140040, Ag002G139950
OG0000192	CP7_g45651_DN3_SP1_c.t1	Ag004G336350
OG0000192	CP9_g29342_DN3_SP0_c.t1	Ag008G727670
OG0000195	CP3_g15618_DN3_SP5_c.t1	Ag008G716390
OG0000195	CP3_g13675_DN3_SP8_c.t1	Ag001G082920
OG0000195	CP5_g1726_DN3_SP8_c.t1	Ag007G646090
OG0000196	CP7_g44995_DN1_SP0_c.t1	Ag004G304250
OG0000200	CP12_g31409_DN1_SP0_c.t1, CP3_g15725_DN3_SP0_c.t1, CP12_g31416_DN2_SP0_c.t1, CP12_g31356_DN2_SP0_c.t1, CP12_g31334_DN3_SP0_c.t1, CP12_g31367_DN3_SP0_c.t1, CP12_g31322_DN3_SP0_c.t1, CP12_g31309_DN3_SP0_c.t1, CP6_g8942_DN2_SP0_c.t1	Ag004G373550, Ag004G374020, Ag004G373600, Ag004G373590, Ag004G374070, Ag004G377440, Ag001G035370, Ag005G410100, Ag006G550880, Ag006G550560, Ag001G017960, Ag005G450770, Ag005G450790, Ag005G450780, Ag005G450760, Ag004G304970, Ag005G437560
OG0000201	CP12_g30564_DN3_SP0_c.t1	Ag005G439610
OG0000202	CP6_g7458_DN2_SP0_c.t1	Ag005G458980
OG0000204	CP10_g43004_DN3_SP0_c.t1	Ag005G471780, Ag005G471790
OG0000204	CP12_g30628_DN3_SP0_c.t1	Ag005G437650
OG0000207	CP10_g42561_DN3_SP0_c.t1	Ag008G734590
OG0000208	CP2_g49600_DN2_SP0_c.t1	Ag003G275160
OG0000208	CP15_g34929_DN1_SP0_c.t1	Ag008G723930, Ag003G294620, Ag003G284900, Ag003G294610
OG0000208	CP5_g131_DN3_SP0_c.t1	Ag003G294600, Ag003G294590
OG0000210	CP4_g25433_DN2_SP0_c.t1	Ag007G588480
OG0000213	CP9_g28965_DN3_SP0_c.t1, CP9_g28963_DN3_SP0_c.t1	Ag003G236750, Ag003G236500, Ag003G236780, Ag003G236530
OG0000213	CP5_g1624_DN3_SP0_c.t1, CP16_g54934_DN3_SP1_c.t1	Ag003G288980
OG0000218	CP1_g37802_DN3_SP1_c.t1	Ag004G322150
OG0000218	CP1_g37803_DN3_SP1_c.t1	Ag004G322240, Ag004G322160, Ag004G322180, Ag004G322280, Ag004G322290
OG0000218	CP19_g18287_DN3_SP0_c.t1	Ag004G318250, Ag006G542090, Ag006G547060
OG0000218	CP13_g19663_DN3_SP3_c.t1	Ag005G439660
OG0000218	CP13_g19662_DN3_SP0_c.t1	Ag008G718790
OG0000218	CP13_g19661_DN2_SP8_c.t1	Ag008G689600, Ag002G177290
OG0000219	CP4_g25777_DN3_SP0_c.t1	Ag007G593670
OG0000219	CP2_g47984_DN2_SP0_c.t1	Ag006G565670
OG0000219	CP2_g47983_DN3_SP0_c.t1	Ag008G724120
OG0000221	CP2_g50714_DN3_SP0_c.t1, CP1_g39177_DN3_SP0_c.t1	Ag002G190080
OG0000221	CP1_g40659_DN2_SP0_c.t1, CP15_g36035_DN1_SP0_c.t1, CP15_g35095_DN1_SP0_c.t1, CP20_g3834_DN1_SP0_c.t1, CP77_g34401_DN3_SP0_c.t1, CP1_g39178_DN3_SP0_c.t1, CP1_g40660_DN1_SP0_c.t1, CP6_g8844_DN2_SP0_c.t1	Ag004G396450
OG0000224	CP9_g29396_DN3_SP0_c.t1, CP9_g29395_DN3_SP1_c.t1	Ag003G217560, Ag003G217550, Ag001G013260, Ag003G217250, Ag003G217260, Ag003G217440, Ag003G217450
OG0000225	CP7_g44969_DN2_SP0_c.t1, CP7_g44961_DN2_SP0_c.t1, CP7_g44967_DN2_SP0_c.t1	Ag007G581980, Ag007G582060
OG0000228	CP7_g45473_DN3_SP2_c.t1	Ag004G341460
OG0000228	CP7_g45471_DN3_SP0_c.t1	Ag004G379170
OG0000228	CP9_g28715_DN2_SP0_c.t1, CP9_g28718_DN3_SP0_c.t1, CP9_g28716_DN2_SP0_c.t1, CP9_g28712_DN3_SP0_c.t1, CP9_g28709_DN2_SP0_c.t1	Ag004G344170
OG0000231	CP1_g38847_DN3_SP0_c.t1, CP46_g6641_DN3_SP0_c.t1, CP100_g56185_DN3_SP0_c.t1, CP46_g6645_DN3_SP0_c.t1, CP15_g34757_DN3_SP0_c.t1, CP1_g39749_DN3_SP0_c.t1, CP1_g38772_DN3_SP0_c.t1, CP1_g39081_DN3_SP0_c.t1, CP1_g38830_DN3_SP0_c.t1, CP291_g50944_DN3_SP0_c.t1, CP100_g56192_DN3_SP0_c.t1, CP100_g56188_DN3_SP0_c.t1, CP1_g38794_DN3_SP0_c.t1, CP1_g38624_DN3_SP0_c.t1, CP1_g38813_DN3_SP0_c.t1, CP5_g1545_DN3_SP0_c.t1, CP5_g1552_DN3_SP0_c.t1, CP5_g1701_DN3_SP0_c.t1, CP46_g6643_DN1_SP0_c.t1, CP1_g38829_DN3_SP0_c.t1, CP18_g11849_DN3_SP0_c.t1, CP1_g39090_DN3_SP0_c.t1, CP1_g39092_DN3_SP0_c.t1, CP234_g41541_DN3_SP0_p.t1, CP46_g6649_DN1_SP0_c.t1, CP1_g38877_DN1_SP0_c.t1, CP100_g56191_DN1_SP0_c.t1, CP386_g3773_DN3_SP0_c.t1, CP100_g56183_DN3_SP0_c.t1, CP46_g6647_DN2_SP0_c.t1, CP100_g56189_DN2_SP0_c.t1, CP1_g38822_DN3_SP0_c.t1, CP1_g38765_DN3_SP0_c.t1, CP16_g55342_DN3_SP0_c.t1, CP5_g1548_DN3_SP0_c.t1, CP5_g1699_DN3_SP0_c.t1, CP5_g1693_DN3_SP0_c.t1, CP5_g1696_DN3_SP0_c.t1, CP5_g1550_DN3_SP0_c.t1, CP15_g34756_DN3_SP0_c.t1, CP1_g39086_DN3_SP0_c.t1, CP1_g38878_DN3_SP0_c.t1, CP234_g41533_DN3_SP0_p.t1, CP1_g38833_DN3_SP0_c.t1, CP1_g38779_DN3_SP0_c.t1, CP1_g38849_DN3_SP0_c.t1, CP1_g38796_DN3_SP0_c.t1, CP234_g41540_DN3_SP0_c.t1, CP1_g38775_DN3_SP0_c.t1, CP1_g38760_DN3_SP0_c.t1, CP1_g38808_DN3_SP0_c.t1, CP3_g15219_DN3_SP0_c.t1, CP1_g38626_DN2_SP0_c.t1, CP291_g50945_DN3_SP0_p.t1, CP1_g38628_DN3_SP0_c.t1, CP1_g39091_DN2_SP0_c.t1, CP46_g6642_DN3_SP0_c.t1, CP1_g38414_DN3_SP0_c.t1, CP1_g38812_DN3_SP0_c.t1, CP1_g38771_DN3_SP0_c.t1, CP1_g38627_DN3_SP0_c.t1, CP1_g38413_DN3_SP0_c.t1, CP5_g1691_DN3_SP0_c.t1, CP5_g1551_DN3_SP0_c.t1, CP100_g56190_DN3_SP0_c.t1, CP46_g6650_DN3_SP0_c.t1, CP100_g56184_DN3_SP0_c.t1, CP46_g6646_DN3_SP0_c.t1, CP1_g38795_DN2_SP0_c.t1, CP1_g38848_DN3_SP0_c.t1, CP1_g38827_DN3_SP0_c.t1, CP1_g38858_DN3_SP0_c.t1, CP1_g39750_DN3_SP0_c.t1, CP3_g15508_DN3_SP0_c.t1, CP1_g38797_DN3_SP0_c.t1, CP1_g38411_DN3_SP0_c.t1, CP1_g40623_DN3_SP0_c.t1, CP1_g38759_DN3_SP0_c.t1, CP1_g38807_DN3_SP0_c.t1, CP1_g39087_DN3_SP0_c.t1, CP1_g38304_DN3_SP0_c.t1	Ag001G058920
OG0000232	CP16_g54960_DN1_SP0_c.t1	Ag005G474030
OG0000235	CP3_g15010_DN3_SP0_c.t1, CP3_g15011_DN3_SP0_c.t1, CP3_g15012_DN3_SP0_c.t1	Ag005G452990, Ag005G453010, Ag005G460460
OG0000236	CP9_g28570_DN3_SP0_c.t1	Ag008G716730, Ag008G716740, Ag008G716760
OG0000238	CP14_g22981_DN1_SP0_c.t1	Ag004G343670
OG0000240	CP12_g31395_DN3_SP0_c.t1, CP12_g31368_DN3_SP0_c.t1, CP1_g38526_DN2_SP0_c.t1	Ag001G089960
OG0000242	CP10_g44098_DN3_SP0_c.t1	Ag005G419410
OG0000242	CP1_g37709_DN3_SP1_c.t1	Ag004G319220
OG0000242	CP1_g37710_DN2_SP0_c.t1	Ag004G319260
OG0000242	CP1_g37712_DN3_SP0_c.t1	Ag004G319640
OG0000242	CP1_g37708_DN3_SP1_c.t1	Ag004G319270
OG0000244	CP19_g18502_DN3_SP0_c.t1	Ag006G567480
OG0000244	CP19_g18503_DN3_SP1_c.t1	Ag006G567460, Ag006G567470
OG0000244	CP11_g31874_DN3_SP3_c.t1	Ag002G137640, Ag002G138410
OG0000246	CP2_g49796_DN2_SP0_c.t1	Ag005G447800
OG0000248	CP16_g55066_DN2_SP0_c.t1	Ag002G142990, Ag002G142870, Ag002G142960, Ag002G142950, Ag002G142860, Ag004G367480, Ag001G081600
OG0000250	CP13_g19328_DN2_SP0_c.t1	Ag001G093470
OG0000250	CP19_g18375_DN2_SP0_c.t1	Ag003G295650, Ag003G295660, Ag003G295670
OG0000251	CP7_g44188_DN1_SP0_c.t1	Ag005G425190, Ag003G266640, Ag005G466710, Ag001G015530, Ag009G735210, Ag002G169640
OG0000256	CP1_g38409_DN1_SP0_c.t1	Ag002G186790
OG0000257	CP10_g43007_DN1_SP0_c.t1	Ag003G293310, Ag003G293320, Ag005G475480, Ag005G476080, Ag005G425180, Ag005G475490, Ag005G476060, Ag005G476070, Ag005G475200
OG0000258	CP8_g53723_DN3_SP1_c.t1	Ag008G702170
OG0000260	CP1_g38711_DN2_SP0_c.t1	Ag006G496380
OG0000260	CP19_g17936_DN2_SP0_c.t1	Ag001G003770
OG0000261	CP56_g20964_DN3_SP0_c.t1, CP8_g52457_DN3_SP0_c.t1, CP9_g27994_DN2_SP0_c.t1, CP36_g51007_DN2_SP0_c.t1, CP9_g27948_DN3_SP0_c.t1, CP12_g31425_DN3_SP0_c.t1, CP7_g44316_DN3_SP0_c.t1, CP6_g8837_DN3_SP0_c.t1, CP15_g35165_DN2_SP0_c.t1, CP12_g31178_DN3_SP0_c.t1, CP17_g5491_DN3_SP0_c.t1, CP17_g5591_DN3_SP0_c.t1, CP2_g49631_DN2_SP0_c.t1	Ag003G219570, Ag004G326950, Ag004G375490, Ag003G239490, Ag004G331870, Ag006G536380, Ag008G698410, Ag001G057350, Ag001G052420, Ag004G377650, Ag008G706730, Ag006G537070, Ag007G581550
OG0000261	CP3_g15055_DN3_SP0_c.t1, CP13_g20498_DN3_SP0_c.t1, CP44_g20922_DN3_SP0_c.t1, CP12_g31521_DN2_SP0_c.t1, CP2_g50377_DN3_SP0_c.t1, CP15_g35246_DN3_SP0_c.t1, CP21_g11167_DN3_SP0_c.t1, CP14_g22696_DN3_SP0_c.t1, CP6_g8599_DN3_SP0_c.t1, CP1_g38837_DN3_SP0_c.t1, CP1_g38783_DN3_SP0_c.t1, CP3_g15917_DN3_SP0_c.t1, CP4_g26772_DN3_SP0_c.t1, CP20_g3924_DN3_SP0_c.t1, CP15_g36065_DN2_SP0_c.t1, CP2_g50445_DN3_SP0_c.t1, CP3_g16553_DN3_SP0_c.t1, CP5_g2185_DN3_SP0_c.t1, CP6_g7797_DN2_SP0_c.t1, CP15_g34871_DN3_SP0_c.t1, CP12_g31230_DN3_SP0_c.t1, CP31_g46754_DN3_SP0_c.t1, CP2_g49640_DN3_SP0_c.t1, CP4_g26452_DN2_SP0_c.t1, CP2_g49597_DN2_SP0_c.t1, CP5_g2199_DN3_SP0_c.t1, CP17_g5116_DN3_SP0_c.t1, CP28_g34002_DN3_SP0_c.t1, CP17_g6268_DN3_SP0_c.t1, CP29_g22008_DN3_SP0_c.t1, CP13_g20688_DN3_SP0_c.t1, CP9_g28013_DN3_SP0_c.t1, CP8_g53075_DN2_SP0_c.t1, CP5_g3433_DN2_SP0_c.t1, CP16_g55622_DN3_SP0_c.t1, CP1_g39995_DN3_SP0_c.t1, CP1_g38416_DN3_SP0_c.t1, CP12_g31568_DN3_SP0_c.t1, CP5_g2209_DN3_SP0_c.t1, CP6_g9296_DN3_SP0_c.t1, CP14_g23223_DN3_SP0_c.t1, CP25_g55847_DN3_SP0_c.t1, CP3_g15304_DN3_SP0_c.t1, CP2_g50603_DN3_SP0_c.t1, CP1_g40156_DN2_SP0_c.t1, CP1_g40278_DN3_SP0_c.t1, CP3_g16129_DN2_SP0_c.t1, CP18_g12025_DN3_SP0_c.t1, CP20_g3855_DN3_SP0_c.t1, CP6_g8919_DN2_SP0_c.t1, CP6_g7630_DN2_SP0_c.t1, CP22_g17079_DN2_SP0_c.t1, CP15_g36066_DN2_SP0_c.t1, CP1_g41095_DN3_SP0_c.t1, CP18_g12543_DN2_SP0_c.t1, CP14_g22589_DN3_SP0_c.t1, CP6_g9663_DN1_SP0_c.t1, CP2_g50458_DN2_SP0_c.t1, CP25_g55867_DN2_SP0_c.t1, CP9_g27449_DN2_SP0_c.t1, CP17_g5293_DN1_SP0_c.t1, CP1_g39857_DN3_SP0_c.t1, CP2_g49701_DN2_SP0_c.t1, CP17_g5294_DN2_SP0_c.t1, CP5_g3339_DN2_SP0_c.t1, CP12_g31704_DN3_SP0_c.t1, CP5_g2176_DN2_SP0_c.t1, CP7_g44319_DN2_SP0_c.t1, CP15_g34683_DN3_SP0_c.t1, CP13_g20698_DN2_SP0_c.t1, CP9_g27465_DN2_SP0_c.t1	Ag008G677220, Ag002G165990, Ag004G394360, Ag004G389380, Ag006G571670, Ag005G456880, Ag005G456900, Ag003G265440, Ag004G353120
OG0000261	CP1_g41250_DN3_SP0_c.t1, CP4_g26157_DN2_SP0_c.t1, CP1_g40641_DN3_SP0_c.t1, CP2_g50358_DN3_SP0_c.t1, CP8_g52998_DN3_SP0_c.t1, CP2_g50737_DN3_SP0_c.t1, CP3_g15374_DN2_SP0_c.t1, CP3_g16520_DN3_SP0_c.t1, CP28_g33948_DN3_SP0_c.t1	Ag002G162670
OG0000264	CP11_g32001_DN3_SP0_c.t1	Ag002G129660
OG0000265	CP24_g46939_DN1_SP0_c.t1	Ag001G064340, Ag005G418610, Ag003G279450, Ag007G623720, Ag003G229640, Ag002G180170
OG0000267	CP7_g44449_DN3_SP0_c.t1	Ag004G311330
OG0000268	CP13_g19604_DN3_SP0_c.t1	Ag007G590690
OG0000268	CP13_g19606_DN2_SP0_c.t1	Ag006G555210
OG0000269	CP1_g38977_DN2_SP0_c.t1	Ag007G605670, Ag006G552380, Ag003G265590, Ag003G266400, Ag002G157110, Ag005G449680, Ag005G449630, Ag002G127830, Ag007G634850, Ag001G009880, Ag004G336500, Ag003G223950, Ag007G631890, Ag001G037980, Ag008G678960, Ag002G154650, Ag003G254160
OG0000270	CP5_g76_DN3_SP7_c.t1, CP5_g536_DN3_SP7_c.t1	Ag003G282610
OG0000270	CP9_g29204_DN3_SP8_c.t1	Ag004G333220
OG0000271	CP6_g7930_DN3_SP0_c.t1	Ag007G615760, Ag001G022460, Ag001G022490, Ag004G382710
OG0000271	CP11_g31916_DN3_SP0_c.t1, CP4_g25904_DN3_SP0_c.t1	Ag006G495010
OG0000276	CP6_g6808_DN3_SP0_c.t1	Ag006G560370
OG0000276	CP6_g7302_DN3_SP0_c.t1, CP6_g6806_DN3_SP1_c.t1	Ag006G560660
OG0000276	CP4_g25684_DN3_SP0_c.t1	Ag006G560650
OG0000277	CP6_g7322_DN2_SP0_c.t1	Ag001G032920
OG0000281	CP2_g49328_DN3_SP0_c.t1	Ag007G614650
OG0000281	CP1_g38106_DN2_SP0_c.t1	Ag001G016930, Ag001G016850
OG0000282	CP11_g33138_DN1_SP1_c.t1, CP11_g33137_DN2_SP1_c.t1	Ag007G599660
OG0000283	CP13_g20296_DN2_SP3_c.t1	Ag007G587950
OG0000285	CP15_g35901_DN3_SP0_c.t1	Ag001G036950
OG0000285	CP3_g16699_DN2_SP0_c.t1, CP1_g39555_DN3_SP0_c.t1, CP20_g3894_DN3_SP0_c.t1, CP22_g17231_DN2_SP0_c.t1, CP1_g40797_DN3_SP0_c.t1, CP9_g28016_DN3_SP0_c.t1, CP24_g46959_DN3_SP0_c.t1, CP9_g27970_DN2_SP0_c.t1, CP9_g27998_DN3_SP0_c.t1, CP9_g27954_DN3_SP0_c.t1, CP13_g20556_DN2_SP0_c.t1	Ag007G645850, Ag005G415910
OG0000286	CP8_g53329_DN3_SP0_c.t1	Ag004G311120, Ag004G311180, Ag002G169720, Ag005G413850, Ag004G367060, Ag006G550120, Ag006G541770, Ag003G254170, Ag003G265930, Ag006G506430, Ag004G381260, Ag002G169570, Ag002G162620, Ag002G131130, Ag002G114870, Ag001G043760, Ag001G031000, Ag002G176140, Ag006G566470, Ag006G566360, Ag006G566350
OG0000287	CP13_g20527_DN2_SP0_c.t1, CP22_g17720_DN1_SP0_c.t1	Ag005G444160
OG0000287	CP22_g17724_DN2_SP0_c.t1, CP22_g17722_DN3_SP0_c.t1	Ag005G442830, Ag005G444040
OG0000290	CP12_g30202_DN3_SP0_c.t1	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000290	CP2_g47763_DN3_SP0_c.t1	Ag008G713350, Ag008G713310
OG0000294	CP12_g30079_DN2_SP0_c.t1	Ag005G458030
OG0000294	CP5_g1346_DN3_SP0_c.t1	Ag002G169270
OG0000294	CP4_g24012_DN3_SP0_c.t1	Ag002G204660
OG0000294	CP11_g32138_DN3_SP0_c.t1	Ag006G513280
OG0000294	CP1_g36812_DN3_SP0_c.t1	Ag004G299490, Ag004G299500
OG0000297	CP4_g25881_DN2_SP0_c.t1	Ag007G595310
OG0000297	CP8_g54064_DN3_SP0_c.t1, CP26_g51182_DN2_SP0_c.t1, CP8_g54065_DN2_SP0_c.t1	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000297	CP12_g30313_DN1_SP0_c.t1	Ag005G448670
OG0000298	CP19_g17867_DN3_SP0_c.t1	Ag007G639970
OG0000299	CP16_g54939_DN3_SP0_c.t1	Ag003G213780, Ag003G220100, Ag003G213850, Ag003G213810, Ag003G212830, Ag003G213770, Ag003G220090
OG0000299	CP11_g33380_DN2_SP0_c.t1	Ag006G499850
OG0000300	CP12_g31598_DN3_SP0_c.t1	Ag003G259820
OG0000300	CP12_g31551_DN3_SP0_c.t1, CP2_g49208_DN3_SP0_c.t1, CP12_g31575_DN3_SP0_c.t1	Ag002G137460, Ag002G140980
OG0000301	CP12_g31752_DN3_SP0_c.t1, CP14_g22415_DN3_SP0_c.t1	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650
OG0000303	CP18_g11484_DN3_SP0_c.t1	Ag006G557420, Ag007G639160, Ag006G535310, Ag006G537950
OG0000303	CP6_g9408_DN2_SP0_c.t1	Ag001G067100
OG0000304	CP13_g20066_DN3_SP0_c.t1	Ag002G124190
OG0000304	CP13_g20063_DN3_SP0_c.t1	Ag002G124160
