Orthogroup	Conringia_planisiliqua	Cardamine_hirsuta
OG0000231	CP1_g38847_DN3_SP0_c.t1, CP46_g6641_DN3_SP0_c.t1, CP100_g56185_DN3_SP0_c.t1, CP46_g6645_DN3_SP0_c.t1, CP15_g34757_DN3_SP0_c.t1, CP1_g39749_DN3_SP0_c.t1, CP1_g38772_DN3_SP0_c.t1, CP1_g39081_DN3_SP0_c.t1, CP1_g38830_DN3_SP0_c.t1, CP291_g50944_DN3_SP0_c.t1, CP100_g56192_DN3_SP0_c.t1, CP100_g56188_DN3_SP0_c.t1, CP1_g38794_DN3_SP0_c.t1, CP1_g38624_DN3_SP0_c.t1, CP1_g38813_DN3_SP0_c.t1, CP5_g1545_DN3_SP0_c.t1, CP5_g1552_DN3_SP0_c.t1, CP5_g1701_DN3_SP0_c.t1, CP46_g6643_DN1_SP0_c.t1, CP1_g38829_DN3_SP0_c.t1, CP18_g11849_DN3_SP0_c.t1, CP1_g39090_DN3_SP0_c.t1, CP1_g39092_DN3_SP0_c.t1, CP234_g41541_DN3_SP0_p.t1, CP46_g6649_DN1_SP0_c.t1, CP1_g38877_DN1_SP0_c.t1, CP100_g56191_DN1_SP0_c.t1, CP386_g3773_DN3_SP0_c.t1, CP100_g56183_DN3_SP0_c.t1, CP46_g6647_DN2_SP0_c.t1, CP100_g56189_DN2_SP0_c.t1, CP1_g38822_DN3_SP0_c.t1, CP1_g38765_DN3_SP0_c.t1, CP16_g55342_DN3_SP0_c.t1, CP5_g1548_DN3_SP0_c.t1, CP5_g1699_DN3_SP0_c.t1, CP5_g1693_DN3_SP0_c.t1, CP5_g1696_DN3_SP0_c.t1, CP5_g1550_DN3_SP0_c.t1, CP15_g34756_DN3_SP0_c.t1, CP1_g39086_DN3_SP0_c.t1, CP1_g38878_DN3_SP0_c.t1, CP234_g41533_DN3_SP0_p.t1, CP1_g38833_DN3_SP0_c.t1, CP1_g38779_DN3_SP0_c.t1, CP1_g38849_DN3_SP0_c.t1, CP1_g38796_DN3_SP0_c.t1, CP234_g41540_DN3_SP0_c.t1, CP1_g38775_DN3_SP0_c.t1, CP1_g38760_DN3_SP0_c.t1, CP1_g38808_DN3_SP0_c.t1, CP3_g15219_DN3_SP0_c.t1, CP1_g38626_DN2_SP0_c.t1, CP291_g50945_DN3_SP0_p.t1, CP1_g38628_DN3_SP0_c.t1, CP1_g39091_DN2_SP0_c.t1, CP46_g6642_DN3_SP0_c.t1, CP1_g38414_DN3_SP0_c.t1, CP1_g38812_DN3_SP0_c.t1, CP1_g38771_DN3_SP0_c.t1, CP1_g38627_DN3_SP0_c.t1, CP1_g38413_DN3_SP0_c.t1, CP5_g1691_DN3_SP0_c.t1, CP5_g1551_DN3_SP0_c.t1, CP100_g56190_DN3_SP0_c.t1, CP46_g6650_DN3_SP0_c.t1, CP100_g56184_DN3_SP0_c.t1, CP46_g6646_DN3_SP0_c.t1, CP1_g38795_DN2_SP0_c.t1, CP1_g38848_DN3_SP0_c.t1, CP1_g38827_DN3_SP0_c.t1, CP1_g38858_DN3_SP0_c.t1, CP1_g39750_DN3_SP0_c.t1, CP3_g15508_DN3_SP0_c.t1, CP1_g38797_DN3_SP0_c.t1, CP1_g38411_DN3_SP0_c.t1, CP1_g40623_DN3_SP0_c.t1, CP1_g38759_DN3_SP0_c.t1, CP1_g38807_DN3_SP0_c.t1, CP1_g39087_DN3_SP0_c.t1, CP1_g38304_DN3_SP0_c.t1	CARHR213950, CARHR041780, CARHR214130
OG0000232	CP16_g54960_DN1_SP0_c.t1	CARHR105480
OG0000235	CP3_g15010_DN3_SP0_c.t1, CP3_g15011_DN3_SP0_c.t1, CP3_g15012_DN3_SP0_c.t1	CARHR031310, CARHR091810
OG0000235	CP7_g44707_DN2_SP0_c.t1	CARHR091800, CARHR036940, CARHR031320
OG0000236	CP1_g38671_DN3_SP0_c.t1	CARHR000080, CARHR100230
OG0000236	CP8_g52883_DN3_SP0_c.t1	CARHR102630
OG0000236	CP9_g28570_DN3_SP0_c.t1	CARHR062600
OG0000236	CP9_g28567_DN3_SP0_c.t1	CARHR062620
OG0000236	CP9_g28569_DN3_SP0_c.t1	CARHR062590, CARHR062610
OG0000240	CP12_g31395_DN3_SP0_c.t1, CP12_g31368_DN3_SP0_c.t1, CP1_g38526_DN2_SP0_c.t1	CARHR062190
OG0000242	CP1_g37709_DN3_SP1_c.t1	CARHR014460
OG0000242	CP1_g37710_DN2_SP0_c.t1	CARHR066550, CARHR066560, CARHR014480, CARHR036430
OG0000242	CP1_g37712_DN3_SP0_c.t1	CARHR014490
OG0000244	CP19_g18502_DN3_SP0_c.t1	CARHR228610
OG0000244	CP11_g31874_DN3_SP3_c.t1	CARHR107520
OG0000248	CP16_g55066_DN2_SP0_c.t1	CARHR253860, CARHR253820, CARHR253850, CARHR253870, CARHR253840, CARHR253830, CARHR054340, CARHR054360, CARHR166590
OG0000250	CP19_g18375_DN2_SP0_c.t1, CP9_g28611_DN1_SP0_c.t1	CARHR215600
OG0000253	CP6_g8885_DN1_SP0_c.t1, CP15_g36030_DN1_SP0_c.t1, CP15_g35083_DN2_SP0_c.t1	CARHR115150
OG0000258	CP8_g53723_DN3_SP1_c.t1	CARHR271060
OG0000260	CP1_g38711_DN2_SP0_c.t1	CARHR209980
OG0000264	CP11_g32001_DN3_SP0_c.t1	CARHR251320
OG0000266	CP2_g49614_DN3_SP0_c.t1, CP2_g49646_DN3_SP0_c.t1, CP2_g49644_DN1_SP0_c.t1, CP2_g49578_DN1_SP0_c.t1, CP2_g49608_DN3_SP0_c.t1, CP2_g49613_DN3_SP0_c.t1, CP2_g49636_DN3_SP0_c.t1, CP2_g49587_DN3_SP0_c.t1, CP2_g49621_DN3_SP0_c.t1, CP2_g49661_DN3_SP0_c.t1, CP2_g49634_DN3_SP0_c.t1, CP2_g50398_DN2_SP0_c.t1, CP2_g49585_DN2_SP0_c.t1, CP2_g49619_DN3_SP0_c.t1, CP2_g49580_DN2_SP0_c.t1, CP2_g49579_DN2_SP0_c.t1, CP3_g13758_DN3_SP0_c.t1	CARHR265190
OG0000267	CP16_g54873_DN2_SP0_c.t1, CP16_g54796_DN2_SP0_c.t1, CP16_g54798_DN3_SP0_c.t1	CARHR112680, CARHR112670
OG0000268	CP13_g19604_DN3_SP0_c.t1, CP13_g19606_DN2_SP0_c.t1	CARHR049930
OG0000269	CP1_g38977_DN2_SP0_c.t1	CARHR014080, CARHR029720, CARHR033120
OG0000270	CP5_g536_DN3_SP7_c.t1	CARHR106740
OG0000270	CP10_g43930_DN3_SP8_c.t1	CARHR247840
OG0000271	CP6_g7930_DN3_SP0_c.t1	CARHR252250
OG0000272	CP2_g50566_DN1_SP0_c.t1, CP3_g14774_DN2_SP0_c.t1, CP15_g36148_DN1_SP0_c.t1	CARHR186370
OG0000277	CP6_g7328_DN3_SP0_c.t1, CP6_g7327_DN3_SP0_c.t1	CARHR290080
OG0000281	CP1_g38106_DN2_SP0_c.t1	CARHR040090
OG0000282	CP11_g33138_DN1_SP1_c.t1	CARHR205610
OG0000282	CP11_g33136_DN2_SP0_c.t1	CARHR205590, CARHR205580, CARHR205600
OG0000283	CP13_g20296_DN2_SP3_c.t1	CARHR180240
OG0000283	CP13_g20310_DN3_SP5_c.t1, CP13_g20306_DN3_SP0_c.t1, CP13_g20309_DN3_SP1_c.t1, CP13_g20308_DN3_SP1_c.t1, CP13_g20307_DN3_SP0_c.t1, CP13_g20311_DN3_SP1_c.t1, CP13_g20312_DN3_SP7_c.t1	CARHR180280
OG0000284	CP15_g36121_DN3_SP0_c.t1, CP17_g5006_DN2_SP0_c.t1, CP17_g5017_DN3_SP0_c.t1, CP17_g5042_DN3_SP0_c.t1, CP17_g5013_DN1_SP0_c.t1, CP17_g5025_DN2_SP0_c.t1, CP15_g36143_DN3_SP0_c.t1, CP17_g5048_DN2_SP0_c.t1, CP17_g5046_DN3_SP0_c.t1, CP334_g27197_DN3_SP0_c.t1, CP17_g5022_DN3_SP0_c.t1, CP15_g36133_DN2_SP0_c.t1, CP12_g31528_DN3_SP0_c.t1, CP17_g5036_DN2_SP0_c.t1	CARHR183240
OG0000284	CP11_g31795_DN3_SP0_c.t1	CARHR119540, CARHR119080, CARHR102130, CARHR101660, CARHR102230, CARHR102520, CARHR264270, CARHR180810
OG0000285	CP3_g16699_DN2_SP0_c.t1, CP1_g39555_DN3_SP0_c.t1, CP20_g3894_DN3_SP0_c.t1	CARHR033990
OG0000286	CP8_g53329_DN3_SP0_c.t1	CARHR253160, CARHR266730, CARHR257990, CARHR224090, CARHR266780, CARHR036480
OG0000290	CP12_g30202_DN3_SP0_c.t1	CARHR157630, CARHR283740, CARHR094030, CARHR112470
OG0000290	CP2_g47763_DN3_SP0_c.t1	CARHR279290, CARHR058360
OG0000294	CP12_g30079_DN2_SP0_c.t1	CARHR092710
OG0000294	CP5_g1346_DN3_SP0_c.t1	CARHR131330
OG0000294	CP4_g24012_DN3_SP0_c.t1	CARHR142440
OG0000294	CP11_g32138_DN3_SP0_c.t1	CARHR249810
OG0000294	CP1_g36812_DN3_SP0_c.t1	CARHR001810
OG0000297	CP4_g25881_DN2_SP0_c.t1	CARHR121660, CARHR121670, CARHR121680, CARHR121720
OG0000297	CP8_g54064_DN3_SP0_c.t1, CP26_g51182_DN2_SP0_c.t1, CP8_g54065_DN2_SP0_c.t1	CARHR274100
OG0000297	CP12_g30313_DN1_SP0_c.t1	CARHR095150
OG0000299	CP16_g54939_DN3_SP0_c.t1	CARHR119900, CARHR071990
OG0000299	CP11_g33380_DN2_SP0_c.t1	CARHR152230
OG0000299	CP7_g46446_DN3_SP1_c.t1	CARHR045650
OG0000300	CP12_g31598_DN3_SP0_c.t1	CARHR103220
OG0000300	CP12_g31575_DN3_SP0_c.t1	CARHR103190, CARHR103130
OG0000301	CP12_g31752_DN3_SP0_c.t1, CP14_g22415_DN3_SP0_c.t1	CARHR263710, CARHR257150, CARHR113850, CARHR159730
OG0000303	CP18_g11484_DN3_SP0_c.t1	CARHR286360
OG0000304	CP13_g20066_DN3_SP0_c.t1	CARHR031350, CARHR031360
OG0000308	CP7_g45988_DN3_SP0_c.t1	CARHR018220
OG0000310	CP5_g1543_DN2_SP0_c.t1, CP8_g53979_DN3_SP0_c.t1	CARHR157270
OG0000310	CP8_g54035_DN2_SP0_c.t1, CP8_g53999_DN2_SP0_c.t1, CP8_g54042_DN3_SP0_c.t1, CP8_g54034_DN3_SP0_c.t1	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940
OG0000311	CP11_g32313_DN3_SP8_c.t1	CARHR196640
OG0000311	CP1_g38280_DN3_SP8_c.t1	CARHR038100
OG0000311	CP12_g30117_DN3_SP8_c.t1	CARHR093170
OG0000311	CP5_g1783_DN3_SP8_c.t1	CARHR215260
OG0000311	CP9_g28164_DN3_SP8_c.t1	CARHR292180
OG0000314	CP1_g36601_DN3_SP8_c.t1	CARHR004130
OG0000314	CP1_g36600_DN3_SP7_c.t1	CARHR004140
OG0000314	CP4_g25441_DN3_SP8_c.t1	CARHR127110
OG0000315	CP1_g40984_DN2_SP0_c.t1	CARHR119440
OG0000316	CP4_g24666_DN2_SP0_c.t1	CARHR135700
OG0000322	CP9_g29478_DN3_SP0_c.t1	CARHR071920
OG0000322	CP13_g20259_DN3_SP0_c.t1	CARHR036870
OG0000322	CP8_g53634_DN3_SP1_c.t1, CP4_g24689_DN3_SP1_c.t1, CP10_g43906_DN3_SP0_c.t1	CARHR260510, CARHR135390
OG0000323	CP8_g53388_DN3_SP0_c.t1	CARHR267340
OG0000323	CP5_g1240_DN2_SP0_c.t1	CARHR235370
OG0000323	CP5_g1241_DN3_SP0_c.t1	CARHR235360
OG0000324	CP16_g55647_DN2_SP0_c.t1	CARHR116560
OG0000325	CP5_g2094_DN2_SP0_c.t1	CARHR034450, CARHR145800
OG0000327	CP3_g13901_DN3_SP0_c.t1, CP3_g13909_DN2_SP0_c.t1, CP3_g13899_DN2_SP0_c.t1, CP3_g13900_DN3_SP0_c.t1	CARHR164480, CARHR164490
OG0000328	CP6_g7476_DN3_SP2_c.t1	CARHR220880
OG0000328	CP5_g1590_DN3_SP2_c.t1	CARHR263560, CARHR263570
OG0000329	CP16_g55476_DN1_SP0_c.t1, CP16_g55478_DN1_SP0_c.t1	CARHR139920, CARHR139910
OG0000329	CP3_g13356_DN3_SP0_c.t1	CARHR096590, CARHR167680
OG0000332	CP8_g54355_DN3_SP7_c.t1	CARHR193130, CARHR193110
OG0000332	CP1_g38104_DN3_SP7_c.t1	CARHR095140, CARHR040120
OG0000334	CP13_g20732_DN1_SP0_c.t1	CARHR131810
OG0000334	CP11_g32066_DN3_SP0_c.t1	CARHR250660
OG0000335	CP3_g16661_DN2_SP0_c.t1	CARHR027470
OG0000335	CP3_g16662_DN3_SP0_c.t1	CARHR027480
OG0000338	CP318_g3528_DN3_SP0_c.t1, CP2_g49694_DN3_SP0_c.t1, CP2_g49689_DN3_SP0_c.t1, CP2_g49549_DN3_SP0_c.t1, CP2_g49696_DN3_SP0_c.t1, CP1_g37240_DN3_SP8_c.t1, CP1_g37250_DN3_SP0_c.t1	CARHR054520, CARHR009660, CARHR009570, CARHR054330, CARHR183900
OG0000339	CP19_g18321_DN3_SP8_c.t1	CARHR230740
OG0000339	CP1_g36454_DN3_SP7_c.t1	CARHR000730
OG0000339	CP4_g24125_DN3_SP8_c.t1	CARHR171770
OG0000340	CP4_g24378_DN3_SP0_c.t1	CARHR138610
OG0000340	CP4_g24377_DN3_SP0_c.t1	CARHR138640
OG0000344	CP6_g7421_DN3_SP2_c.t1	CARHR222620
OG0000345	CP8_g53011_DN3_SP0_c.t1, CP1_g37568_DN3_SP0_c.t1	CARHR012980
OG0000345	CP1_g38493_DN3_SP0_c.t1	CARHR012960, CARHR035980
OG0000345	CP1_g37567_DN2_SP0_c.t1	CARHR012970
OG0000346	CP8_g53267_DN1_SP0_c.t1	CARHR258000
OG0000346	CP8_g53268_DN3_SP0_c.t1	CARHR266740
OG0000349	CP13_g20418_DN3_SP0_c.t1	CARHR107940, CARHR291770, CARHR107950
OG0000349	CP16_g55350_DN3_SP0_c.t1	CARHR112570, CARHR037360, CARHR122800, CARHR122780
OG0000350	CP7_g44921_DN3_SP0_c.t1	CARHR029110
OG0000351	CP8_g53531_DN3_SP0_c.t1	CARHR033140
OG0000351	CP39_g21119_DN3_SP1_c.t1	CARHR089260, CARHR089270
OG0000352	CP16_g55214_DN2_SP0_c.t1, CP7_g46052_DN3_SP0_c.t1	CARHR017440
OG0000352	CP2_g49262_DN3_SP0_c.t1	CARHR052660, CARHR053720
OG0000356	CP10_g43866_DN3_SP0_c.t1, CP10_g43849_DN3_SP0_c.t1, CP9_g28286_DN1_SP0_c.t1, CP39_g21150_DN1_SP0_c.t1, CP9_g28252_DN1_SP0_c.t1, CP9_g28272_DN1_SP0_c.t1	CARHR186490, CARHR186690
OG0000358	CP1_g36652_DN3_SP8_c.t1	CARHR003600
OG0000358	CP13_g20386_DN3_SP5_c.t1	CARHR006290, CARHR203880
OG0000358	CP11_g32977_DN3_SP4_c.t1	CARHR203890
OG0000360	CP19_g18484_DN2_SP0_c.t1, CP7_g45345_DN2_SP0_c.t1, CP19_g18485_DN2_SP0_c.t1	CARHR289040
OG0000361	CP10_g43107_DN2_SP0_c.t1	CARHR086030
OG0000361	CP11_g33452_DN3_SP0_c.t1	CARHR099850
OG0000363	CP5_g2451_DN1_SP0_c.t1, CP9_g27917_DN3_SP0_c.t1	CARHR288410
OG0000370	CP7_g46045_DN3_SP1_c.t1	CARHR017550
OG0000370	CP7_g46046_DN3_SP0_c.t1	CARHR017540
OG0000370	CP19_g18116_DN3_SP1_c.t1, CP7_g44614_DN3_SP0_c.t1, CP19_g18115_DN3_SP0_c.t1	CARHR216970, CARHR185400, CARHR232710
OG0000371	CP10_g42640_DN3_SP0_c.t1	CARHR025430, CARHR142610
OG0000371	CP6_g7558_DN3_SP0_c.t1	CARHR011690
OG0000371	CP1_g36859_DN3_SP0_c.t1	CARHR142620
OG0000372	CP5_g1294_DN3_SP0_c.t1, CP5_g1297_DN3_SP0_c.t1, CP5_g1293_DN3_SP0_c.t1, CP5_g1292_DN3_SP0_c.t1	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420
OG0000373	CP8_g52623_DN2_SP0_c.t1	CARHR143570
OG0000374	CP1_g38041_DN3_SP0_c.t1, CP1_g37977_DN3_SP0_c.t1	CARHR041640
OG0000377	CP2_g49233_DN3_SP6_c.t1	CARHR051720
OG0000380	CP2_g50047_DN2_SP0_c.t1	CARHR048520, CARHR048430
OG0000380	CP2_g50250_DN1_SP0_c.t1	CARHR048230, CARHR055280
OG0000380	CP2_g48988_DN1_SP0_c.t1	CARHR055240, CARHR048490
OG0000382	CP11_g32110_DN3_SP8_c.t1	CARHR001910
OG0000382	CP1_g37198_DN3_SP6_c.t1	CARHR009120
OG0000383	CP7_g45027_DN3_SP0_c.t1, CP7_g45028_DN3_SP0_c.t1, CP7_g45029_DN3_SP0_c.t1	CARHR028050, CARHR028080
OG0000384	CP12_g29894_DN3_SP1_c.t1	CARHR090630
OG0000384	CP1_g37846_DN3_SP2_c.t1	CARHR043000
OG0000386	CP3_g14031_DN3_SP1_c.t1	CARHR163180
OG0000386	CP13_g19387_DN3_SP4_c.t1	CARHR147220
OG0000388	CP5_g2292_DN1_SP0_c.t1	CARHR101890
OG0000389	CP11_g32148_DN1_SP0_c.t1	CARHR168810
OG0000390	CP2_g49021_DN2_SP0_c.t1, CP2_g49360_DN2_SP0_c.t1	CARHR153480, CARHR190050, CARHR179180
OG0000390	CP12_g30303_DN3_SP0_c.t1, CP12_g30264_DN3_SP0_c.t1	CARHR095050
OG0000391	CP7_g45551_DN2_SP1_c.t1	CARHR022740
OG0000391	CP7_g45552_DN3_SP0_c.t1	CARHR022730
OG0000398	CP7_g46371_DN3_SP0_c.t1	CARHR044860, CARHR044870
OG0000400	CP7_g44496_DN1_SP0_c.t1	CARHR149600, CARHR292690
OG0000403	CP2_g49295_DN2_SP0_c.t1	CARHR052710, CARHR052720
OG0000403	CP2_g49280_DN1_SP0_c.t1	CARHR052680
OG0000404	CP10_g43111_DN3_SP8_c.t1, CP11_g33201_DN3_SP1_c.t1, CP4_g25129_DN3_SP3_c.t1	CARHR130390, CARHR206830, CARHR086060
OG0000406	CP11_g32266_DN3_SP5_c.t1	CARHR196180
OG0000408	CP16_g55149_DN3_SP0_c.t1	CARHR117190
OG0000411	CP2_g49070_DN3_SP8_c.t1	CARHR050150
OG0000411	CP12_g31665_DN3_SP5_c.t1	CARHR103290
OG0000411	CP11_g31860_DN3_SP6_c.t1	CARHR252910
OG0000411	CP19_g18474_DN3_SP8_c.t1	CARHR228790
OG0000412	CP8_g53432_DN3_SP8_c.t1	CARHR267950
OG0000412	CP5_g1290_DN3_SP2_c.t1	CARHR234870
OG0000412	CP1_g38014_DN3_SP7_c.t1	CARHR041080
OG0000412	CP12_g30425_DN3_SP8_c.t1	CARHR096480
OG0000413	CP10_g43316_DN3_SP0_c.t1	CARHR088190
OG0000413	CP19_g18008_DN3_SP0_c.t1	CARHR233890
OG0000413	CP8_g53648_DN3_SP0_c.t1	CARHR270190
OG0000414	CP7_g45280_DN3_SP0_c.t1	CARHR025550
OG0000414	CP7_g45281_DN3_SP0_c.t1	CARHR025540, CARHR025530
OG0000415	CP4_g24470_DN3_SP0_c.t1	CARHR137680
OG0000416	CP4_g25583_DN2_SP0_c.t1	CARHR125400, CARHR125380
OG0000417	CP12_g30812_DN1_SP0_c.t1	CARHR288610, CARHR033580, CARHR100270, CARHR033610, CARHR100280, CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580
OG0000420	CP11_g31933_DN3_SP0_c.t1	CARHR111260
OG0000421	CP5_g1565_DN2_SP7_c.t1	CARHR103170, CARHR263230, CARHR263240, CARHR263250
OG0000421	CP5_g1568_DN3_SP3_c.t1, CP5_g1566_DN3_SP0_c.t1	CARHR263220
OG0000422	CP1_g37230_DN3_SP0_c.t1	CARHR009470
OG0000422	CP1_g37229_DN3_SP0_c.t1	CARHR009460, CARHR009450, CARHR222090
OG0000423	CP9_g28912_DN3_SP8_c.t1	CARHR065650
OG0000423	CP7_g46349_DN3_SP6_c.t1	CARHR044630
OG0000423	CP10_g43358_DN3_SP8_c.t1	CARHR088730
OG0000424	CP11_g31943_DN3_SP0_c.t1, CP11_g31937_DN3_SP0_c.t1, CP34_g51623_DN3_SP0_c.t1, CP11_g31942_DN3_SP0_c.t1, CP2_g49834_DN3_SP0_c.t1	CARHR251840
OG0000425	CP10_g43162_DN2_SP0_c.t1	CARHR086550, CARHR179580
OG0000426	CP15_g35208_DN1_SP0_c.t1	CARHR284410
OG0000426	CP9_g27969_DN3_SP0_c.t1, CP13_g20557_DN3_SP0_c.t1, CP24_g46960_DN3_SP0_c.t1, CP22_g17676_DN3_SP0_c.t1, CP9_g28015_DN3_SP0_c.t1, CP9_g27997_DN3_SP0_c.t1, CP2_g48197_DN1_SP0_c.t1, CP17_g5400_DN1_SP0_c.t1, CP14_g23843_DN3_SP0_c.t1, CP2_g50774_DN2_SP0_c.t1, CP17_g5829_DN3_SP0_c.t1, CP6_g8502_DN3_SP0_c.t1, CP1_g39026_DN1_SP0_c.t1, CP3_g16807_DN1_SP0_c.t1, CP24_g47150_DN2_SP0_c.t1	CARHR119980
OG0000427	CP9_g29501_DN3_SP0_c.t1	CARHR072170
OG0000429	CP11_g32808_DN3_SP0_c.t1	CARHR202110
OG0000429	CP5_g768_DN2_SP0_c.t1	CARHR240310
OG0000429	CP16_g55377_DN3_SP0_c.t1	CARHR115900
OG0000430	CP10_g43916_DN3_SP0_c.t1	CARHR106810
OG0000430	CP5_g523_DN3_SP0_c.t1	CARHR243160
OG0000430	CP5_g54_DN3_SP0_c.t1	CARHR294440
OG0000431	CP2_g49426_DN3_SP8_c.t1	CARHR284150
OG0000431	CP1_g37287_DN3_SP2_c.t1	CARHR010120
OG0000431	CP1_g37286_DN3_SP0_c.t1	CARHR010110
OG0000432	CP8_g53214_DN3_SP6_c.t1	CARHR265630
OG0000436	CP8_g53662_DN3_SP1_c.t1	CARHR270460
OG0000436	CP5_g1061_DN2_SP2_c.t1	CARHR237210
OG0000436	CP10_g43558_DN2_SP6_c.t1	CARHR110190
OG0000437	CP7_g44535_DN3_SP0_c.t1	CARHR033100
OG0000437	CP7_g44534_DN3_SP0_c.t1	CARHR033080
OG0000437	CP7_g44536_DN3_SP0_c.t1	CARHR033050
OG0000438	CP11_g31781_DN3_SP0_c.t1	CARHR253620
OG0000439	CP1_g36893_DN3_SP7_c.t1	CARHR005550
OG0000439	CP3_g13441_DN3_SP8_c.t1	CARHR169860
OG0000439	CP4_g25610_DN3_SP8_c.t1	CARHR125020
OG0000440	CP11_g33505_DN2_SP0_c.t1	CARHR195730
OG0000440	CP10_g42334_DN3_SP0_c.t1	CARHR077420
OG0000440	CP1_g38173_DN2_SP0_c.t1	CARHR077430
OG0000441	CP12_g29999_DN3_SP0_c.t1	CARHR091670
OG0000441	CP12_g29995_DN3_SP1_c.t1	CARHR091640
OG0000442	CP16_g54999_DN3_SP0_c.t1	CARHR078290, CARHR078280, CARHR186290, CARHR049440, CARHR112960, CARHR112980, CARHR053110
OG0000443	CP9_g28860_DN2_SP0_c.t1	CARHR065170, CARHR065180
OG0000446	CP2_g48048_DN3_SP8_c.t1	CARHR276320
OG0000446	CP13_g19553_DN3_SP8_c.t1	CARHR145200
OG0000446	CP1_g37745_DN3_SP8_c.t1	CARHR014840
OG0000447	CP10_g43472_DN3_SP8_c.t1	CARHR090020
OG0000447	CP2_g48225_DN3_SP5_c.t1	CARHR274540
OG0000447	CP4_g25348_DN3_SP8_c.t1	CARHR128030
OG0000447	CP7_g45032_DN3_SP7_c.t1	CARHR028030
OG0000448	CP13_g19808_DN3_SP0_c.t1, CP13_g19804_DN3_SP0_c.t1, CP13_g19805_DN2_SP0_c.t1, CP13_g19801_DN2_SP0_c.t1	CARHR174490
OG0000449	CP3_g14835_DN3_SP4_c.t1	CARHR154370
OG0000449	CP8_g54016_DN3_SP7_c.t1	CARHR273500
OG0000449	CP3_g14836_DN3_SP7_c.t1	CARHR154360
OG0000449	CP8_g54015_DN3_SP5_c.t1	CARHR273490
OG0000452	CP5_g973_DN3_SP7_c.t1	CARHR238190
OG0000454	CP8_g53225_DN3_SP0_c.t1, CP8_g53224_DN3_SP0_c.t1, CP8_g53223_DN3_SP0_c.t1	CARHR265700, CARHR265680, CARHR265690
OG0000456	CP3_g14299_DN2_SP0_c.t1, CP3_g15792_DN1_SP0_c.t1	CARHR160320, CARHR160300
OG0000456	CP6_g7094_DN3_SP0_c.t1, CP1_g38439_DN1_SP0_c.t1	CARHR180690, CARHR206570
OG0000457	CP11_g32690_DN3_SP0_c.t1, CP8_g53301_DN3_SP0_c.t1, CP11_g32691_DN3_SP0_c.t1	CARHR200680
OG0000458	CP20_g3997_DN1_SP0_c.t1	CARHR119910, CARHR265940, CARHR265960, CARHR266380
OG0000459	CP6_g6757_DN2_SP0_c.t1, CP6_g6758_DN3_SP0_c.t1, CP6_g6755_DN3_SP0_c.t1, CP6_g6754_DN3_SP0_c.t1	CARHR254770, CARHR227580, CARHR221090, CARHR227590, CARHR227570, CARHR227620
OG0000461	CP4_g24959_DN3_SP0_c.t1, CP4_g24957_DN3_SP2_c.t1	CARHR131830
OG0000463	CP3_g14733_DN3_SP0_c.t1	CARHR154970, CARHR155030
OG0000463	CP3_g14737_DN3_SP0_c.t1	CARHR155150, CARHR155070, CARHR155100
OG0000466	CP10_g42952_DN2_SP0_c.t1	CARHR140230
OG0000468	CP3_g13884_DN3_SP0_c.t1	CARHR164620
OG0000468	CP4_g25471_DN3_SP5_c.t1	CARHR126780
OG0000468	CP4_g24828_DN3_SP0_c.t1	CARHR133660
OG0000471	CP7_g45003_DN3_SP0_c.t1	CARHR028400
OG0000472	CP5_g1397_DN3_SP0_c.t1, CP5_g1398_DN3_SP1_c.t1	CARHR261860, CARHR261870
OG0000472	CP5_g1404_DN2_SP0_c.t1	CARHR261880, CARHR261890
OG0000473	CP4_g23983_DN3_SP0_c.t1	CARHR142770
OG0000473	CP2_g48172_DN2_SP0_c.t1	CARHR275070
OG0000473	CP5_g1379_DN3_SP0_c.t1	CARHR261710
OG0000474	CP3_g14484_DN3_SP7_c.t1, CP2_g48302_DN3_SP2_c.t1	CARHR189790
OG0000474	CP5_g920_DN3_SP2_c.t1, CP16_g55067_DN3_SP7_c.t1	CARHR157730, CARHR118230, CARHR238640
OG0000475	CP2_g48953_DN3_SP0_c.t1	CARHR048280
OG0000476	CP21_g10954_DN3_SP0_c.t1	CARHR274050
OG0000476	CP2_g48449_DN3_SP0_c.t1	CARHR130790, CARHR187530, CARHR188130
OG0000476	CP11_g33383_DN1_SP0_c.t1	CARHR187930
OG0000477	CP4_g24894_DN3_SP0_c.t1, CP11_g33191_DN3_SP8_c.t1	CARHR206050, CARHR132920, CARHR272250, CARHR107490
OG0000481	CP2_g49102_DN3_SP0_c.t1	CARHR050610
OG0000481	CP6_g7745_DN2_SP0_c.t1, CP17_g5462_DN2_SP0_c.t1, CP6_g7728_DN2_SP0_c.t1, CP14_g22605_DN2_SP0_c.t1, CP6_g9286_DN2_SP0_c.t1, CP14_g22576_DN1_SP0_c.t1, CP25_g55993_DN2_SP0_c.t1, CP6_g7722_DN1_SP0_c.t1, CP6_g7750_DN1_SP0_c.t1, CP5_g1824_DN3_SP0_c.t1	CARHR219220
OG0000482	CP39_g21146_DN3_SP5_c.t1	CARHR059540, CARHR214170
OG0000483	CP8_g53519_DN3_SP0_c.t1	CARHR268750
