Orthogroup	Conringia_planisiliqua	Eutrema_salsugineum
OG0000110	CP6_g7942_DN3_SP0_c.t1	XP_006402714.1
OG0000113	CP12_g31635_DN1_SP0_c.t1	XP_024011529.1
OG0000114	CP12_g31634_DN1_SP0_c.t1	XP_006399626.1
OG0000115	CP2_g49800_DN1_SP0_c.t1	XP_024013360.1, XP_024016264.1, XP_024013331.1
OG0000118	CP6_g7513_DN2_SP0_c.t1, CP3_g14874_DN2_SP0_c.t1	XP_006405203.2, XP_006405200.2, XP_006390706.1, XP_006396340.2, XP_024009908.1, XP_024009900.1, XP_006414734.2
OG0000119	CP45_g22359_DN3_SP0_c.t1, CP29_g21958_DN3_SP0_c.t1, CP8_g54530_DN3_SP0_c.t1, CP8_g52687_DN2_SP0_c.t1, CP8_g52236_DN2_SP0_c.t1, CP5_g1847_DN2_SP0_c.t1	XP_024008042.1, XP_024013572.1, XP_024015842.1, XP_024013153.1
OG0000120	CP2_g49217_DN3_SP0_c.t1, CP2_g49209_DN1_SP0_c.t1	XP_006392103.1, XP_006392097.1
OG0000120	CP20_g4264_DN2_SP0_c.t1	XP_006396884.1, XP_006396824.1, XP_006397046.1
OG0000122	CP8_g53628_DN3_SP0_c.t1	XP_024014445.1, XP_024014583.1
OG0000122	CP8_g53621_DN3_SP0_c.t1, CP8_g53620_DN3_SP0_c.t1	XP_006401346.1
OG0000123	CP2_g49018_DN2_SP0_c.t1	XP_006391838.1, XP_006416395.1, XP_006416391.1, XP_006391843.2, XP_006391844.1, XP_006408668.1
OG0000123	CP19_g18011_DN3_SP0_c.t1	XP_006413192.2
OG0000123	CP1_g37644_DN3_SP0_c.t1	XP_006417123.1
OG0000124	CP1_g38598_DN2_SP0_c.t1, CP6_g9750_DN1_SP0_c.t1	XP_024004501.1, XP_024004928.1
OG0000125	CP3_g13990_DN2_SP0_c.t1	XP_006403666.1
OG0000125	CP4_g24986_DN3_SP0_c.t1	XP_006410934.1
OG0000125	CP8_g54114_DN3_SP0_c.t1	XP_006400797.1
OG0000125	CP4_g25869_DN3_SP0_c.t1	XP_006409905.1
OG0000126	CP6_g8636_DN1_SP0_c.t1	XP_024006495.1, XP_024014536.1
OG0000126	CP18_g11788_DN2_SP0_c.t1	XP_024008013.1
OG0000126	CP95_g12689_DN3_SP0_c.t1, CP18_g12087_DN3_SP0_c.t1, CP3_g14120_DN3_SP0_c.t1, CP13_g20555_DN3_SP0_c.t1, CP9_g27971_DN3_SP0_c.t1	XP_024010260.1, XP_024014515.1, XP_024006138.1
OG0000127	CP10_g42882_DN3_SP0_c.t1	XP_024009346.1
OG0000127	CP16_g55518_DN3_SP0_c.t1	XP_024014032.1
OG0000127	CP9_g28628_DN3_SP0_c.t1	XP_006390920.2
OG0000128	CP29_g22135_DN2_SP0_c.t1	XP_024011285.1
OG0000130	CP15_g34449_DN2_SP0_c.t1	XP_024013121.1, XP_024010609.1, XP_024007678.1, XP_024009783.1, XP_024009768.1, XP_024010554.1, XP_024009761.1, XP_024016589.1, XP_024006662.1, XP_024005604.1, XP_024009216.1, XP_024009218.1, XP_024009760.1, XP_024016658.1, XP_024006659.1, XP_024009220.1, XP_024010683.1, XP_024005870.1, XP_024006658.1, XP_024010684.1, XP_024005929.1, XP_024013241.1, XP_024006209.1, XP_024009215.1
OG0000131	CP43_g41590_DN3_SP0_c.t1, CP1_g39028_DN2_SP0_c.t1, CP3_g16808_DN3_SP0_c.t1, CP7_g44107_DN1_SP0_c.t1	XP_024013367.1
OG0000131	CP20_g4292_DN3_SP0_c.t1, CP2_g50776_DN3_SP0_c.t1, CP14_g23841_DN3_SP0_c.t1	XP_024014516.1, XP_024006494.1, XP_024011379.1, XP_024009469.1, XP_024006892.1, XP_024009390.1
OG0000131	CP13_g20753_DN3_SP0_c.t1, CP22_g17669_DN1_SP0_c.t1, CP74_g56236_DN3_SP0_c.t1, CP95_g12691_DN3_SP0_c.t1, CP3_g14115_DN3_SP0_c.t1, CP1_g40795_DN2_SP0_c.t1, CP22_g17668_DN1_SP0_c.t1, CP8_g52209_DN3_SP0_c.t1, CP17_g6028_DN3_SP0_c.t1, CP20_g4238_DN3_SP0_c.t1, CP8_g52212_DN3_SP0_c.t1, CP7_g44474_DN2_SP0_c.t1, CP9_g27817_DN2_SP0_c.t1, CP7_g44473_DN2_SP0_c.t1, CP1_g39948_DN1_SP0_c.t1	XP_024013163.1
OG0000132	CP18_g12569_DN3_SP0_c.t1, CP59_g6663_DN3_SP0_c.t1, CP44_g20908_DN3_SP0_c.t1	XP_024006877.1
OG0000132	CP15_g34919_DN3_SP0_c.t1	XP_024004957.1
OG0000133	CP46_g6624_DN3_SP0_c.t1, CP1_g40026_DN2_SP0_c.t1, CP18_g11985_DN2_SP0_c.t1	XP_024007614.1
OG0000133	CP16_g55355_DN3_SP0_c.t1	XP_024007305.1
OG0000133	CP10_g44074_DN3_SP0_c.t1, CP21_g10968_DN3_SP0_c.t1, CP6_g8815_DN3_SP0_c.t1	XP_024009779.1
OG0000135	CP5_g2025_DN2_SP0_c.t1	XP_024016223.1
OG0000135	CP6_g7882_DN2_SP0_c.t1	XP_024006075.1
OG0000135	CP20_g4161_DN1_SP0_c.t1	XP_024012099.1
OG0000135	CP3_g15628_DN2_SP0_c.t1	XP_024006572.1
OG0000136	CP9_g28199_DN3_SP0_c.t1	XP_006391405.1
OG0000136	CP5_g1706_DN3_SP0_c.t1	XP_006405877.2
OG0000137	CP5_g3062_DN1_SP0_c.t1	XP_024011274.1
OG0000138	CP16_g55319_DN2_SP0_c.t1, CP16_g55317_DN3_SP0_c.t1, CP16_g55315_DN3_SP0_c.t1, CP16_g55314_DN2_SP0_c.t1	XP_006405192.1
OG0000138	CP16_g55443_DN2_SP0_c.t1	XP_006409945.1
OG0000138	CP13_g19106_DN2_SP0_c.t1, CP2_g48871_DN3_SP0_c.t1	XP_006395271.1
OG0000138	CP2_g48870_DN2_SP0_c.t1	XP_006395269.1
OG0000138	CP9_g28663_DN3_SP0_c.t1	XP_006390880.1
OG0000138	CP2_g48868_DN3_SP0_c.t1	XP_006395267.1
OG0000139	CP35_g52063_DN2_SP0_c.t1, CP5_g3147_DN2_SP0_c.t1, CP5_g3037_DN1_SP0_c.t1	XP_024006436.1, XP_024015078.1, XP_024013971.1
OG0000140	CP17_g5869_DN3_SP0_c.t1	XP_024011989.1, XP_024011966.1, XP_024012425.1
OG0000144	CP3_g16755_DN2_SP0_c.t1, CP3_g16065_DN2_SP0_c.t1, CP1_g39552_DN2_SP0_c.t1	XP_024004160.1
OG0000144	CP12_g31721_DN2_SP0_c.t1, CP3_g16438_DN3_SP0_c.t1	XP_024011410.1
OG0000144	CP3_g16756_DN2_SP0_c.t1, CP3_g16698_DN2_SP0_c.t1	XP_024014196.1
OG0000144	CP20_g3893_DN1_SP0_c.t1, CP1_g39554_DN1_SP0_c.t1	XP_024004159.1, XP_024015297.1
OG0000144	CP35_g52082_DN2_SP0_c.t1	XP_024013228.1
OG0000146	CP29_g22095_DN2_SP0_c.t1	XP_006401466.1
OG0000147	CP10_g43624_DN3_SP8_c.t1	XP_006409094.1
OG0000147	CP5_g984_DN3_SP8_c.t1	XP_024005341.1
OG0000147	CP8_g53733_DN3_SP8_c.t1	XP_024012572.1
OG0000147	CP9_g29643_DN3_SP8_c.t1	XP_006389820.1
OG0000147	CP17_g5850_DN3_SP8_c.t1	XP_006396088.1
OG0000147	CP16_g55126_DN3_SP8_c.t1	XP_006404985.2
OG0000149	CP3_g14788_DN3_SP0_c.t1	XP_024009527.1
OG0000149	CP3_g14786_DN3_SP0_c.t1	XP_024009508.1
OG0000151	CP8_g53294_DN3_SP8_c.t1	XP_006401722.1
OG0000151	CP5_g1205_DN3_SP7_c.t1	XP_024005195.1
OG0000151	CP10_g42832_DN3_SP8_c.t1	XP_006407751.1
OG0000151	CP10_g43893_DN3_SP8_c.t1	XP_006409398.1
OG0000151	CP8_g53599_DN3_SP8_c.t1	XP_006401372.1
OG0000151	CP19_g17855_DN3_SP6_c.t1	XP_006405318.1
OG0000152	CP14_g23751_DN3_SP0_c.t1	XP_024006631.1, XP_024007301.1, XP_024007965.1
OG0000155	CP11_g32106_DN3_SP0_c.t1	XP_024009917.1
OG0000156	CP4_g24175_DN3_SP0_c.t1	XP_024010808.1
OG0000161	CP2_g48114_DN3_SP0_c.t1	XP_024007354.1, XP_006394457.2, XP_024006771.1
OG0000161	CP10_g42426_DN3_SP0_c.t1	XP_006408194.2
OG0000162	CP16_g55105_DN3_SP0_c.t1	XP_024012914.1
OG0000162	CP8_g54067_DN2_SP0_c.t1	XP_024012462.1
OG0000165	CP6_g7697_DN1_SP0_c.t1, CP10_g43760_DN1_SP0_c.t1	XP_024016201.1
OG0000166	CP9_g28808_DN2_SP0_c.t1	XP_024014255.1
OG0000166	CP8_g54681_DN2_SP0_c.t1	XP_024010327.1, XP_024013972.1
OG0000167	CP6_g6855_DN3_SP0_c.t1	XP_006413956.2
OG0000167	CP6_g6857_DN3_SP0_c.t1	XP_024005579.1
OG0000167	CP1_g38820_DN1_SP0_c.t1, CP1_g38769_DN2_SP0_c.t1, CP1_g38811_DN2_SP0_c.t1	XP_006393695.2
OG0000167	CP6_g6856_DN2_SP0_c.t1	XP_006413960.1
OG0000168	CP13_g20572_DN1_SP0_c.t1	XP_024007996.1
OG0000171	CP9_g28660_DN3_SP6_c.t1, CP7_g45435_DN3_SP8_c.t1	XP_024015929.1, XP_006416080.1
OG0000171	CP2_g49264_DN3_SP7_c.t1	XP_006417443.1
OG0000171	CP11_g32500_DN3_SP8_c.t1	XP_024012404.1
OG0000172	CP4_g26545_DN2_SP0_c.t1	XP_006405476.1
OG0000172	CP3_g15231_DN3_SP0_c.t1	XP_024016620.1
OG0000174	CP2_g50320_DN1_SP0_c.t1	XP_024016025.1
OG0000175	CP10_g43741_DN3_SP4_c.t1	XP_006409243.1
OG0000175	CP9_g29229_DN3_SP8_c.t1	XP_006390262.1
OG0000175	CP7_g45756_DN3_SP8_c.t1	XP_006416436.1
OG0000175	CP5_g509_DN3_SP8_c.t1	XP_006412162.1
OG0000175	CP5_g414_DN3_SP8_c.t1	XP_006412039.1
OG0000177	CP1_g38437_DN2_SP0_c.t1	XP_024006586.1, XP_024014023.1
OG0000181	CP3_g16394_DN2_SP0_c.t1, CP27_g41713_DN1_SP0_c.t1, CP2_g49667_DN3_SP0_c.t1	XP_024006411.1, XP_024009429.1, XP_024009258.1, XP_024016372.1, XP_024006632.1, XP_024015899.1
OG0000181	CP3_g15926_DN2_SP0_c.t1, CP15_g35373_DN2_SP0_c.t1, CP3_g15372_DN1_SP0_c.t1, CP3_g15137_DN1_SP0_c.t1, CP2_g50125_DN1_SP0_c.t1, CP3_g16664_DN3_SP0_c.t1, CP8_g52846_DN1_SP0_c.t1, CP18_g12220_DN2_SP0_c.t1	XP_024004085.1
OG0000183	CP23_g21521_DN1_SP0_c.t1, CP23_g21487_DN2_SP0_c.t1, CP16_g55287_DN1_SP0_c.t1, CP8_g53976_DN2_SP0_c.t1	XP_024013677.1, XP_024014473.1
OG0000183	CP3_g15600_DN3_SP0_c.t1, CP8_g53977_DN2_SP0_c.t1, CP9_g27698_DN1_SP0_c.t1, CP2_g49982_DN2_SP0_c.t1, CP3_g14204_DN3_SP0_c.t1, CP16_g55288_DN2_SP0_c.t1, CP1_g41159_DN1_SP0_c.t1	XP_024016526.1
OG0000184	CP3_g16448_DN1_SP0_c.t1	XP_024013177.1
OG0000185	CP12_g31007_DN2_SP0_c.t1	XP_024016314.1
OG0000185	CP2_g49134_DN3_SP0_c.t1, CP14_g23074_DN2_SP0_c.t1, CP5_g2106_DN1_SP0_c.t1, CP5_g2107_DN2_SP0_c.t1, CP13_g20745_DN1_SP0_c.t1, CP10_g44055_DN3_SP0_c.t1, CP335_g34392_DN3_SP0_c.t1, CP12_g31008_DN1_SP0_c.t1, CP12_g31264_DN1_SP0_c.t1	XP_024009937.1
OG0000186	CP4_g26270_DN2_SP0_c.t1	XP_024016126.1
OG0000187	CP5_g831_DN3_SP0_c.t1	XP_024004600.1
OG0000189	CP5_g175_DN2_SP0_c.t1	XP_006411787.1
OG0000191	CP12_g30107_DN3_SP0_c.t1	XP_024015686.1
OG0000192	CP7_g45651_DN3_SP1_c.t1	XP_024008190.1
OG0000193	CP12_g30688_DN2_SP0_c.t1	XP_024014929.1, XP_024014930.1, XP_024015423.1, XP_024014935.1, XP_006406082.1, XP_006406087.1, XP_006406076.1
OG0000195	CP4_g26440_DN3_SP8_c.t1	XP_006408585.1
OG0000195	CP3_g13675_DN3_SP8_c.t1	XP_006402949.1
OG0000195	CP5_g1726_DN3_SP8_c.t1	XP_006405835.1, XP_006391396.1
OG0000200	CP12_g31409_DN1_SP0_c.t1, CP3_g15725_DN3_SP0_c.t1, CP12_g31416_DN2_SP0_c.t1, CP12_g31356_DN2_SP0_c.t1, CP12_g31334_DN3_SP0_c.t1, CP12_g31367_DN3_SP0_c.t1, CP12_g31322_DN3_SP0_c.t1, CP12_g31309_DN3_SP0_c.t1, CP6_g8942_DN2_SP0_c.t1	XP_024016187.1, XP_024010305.1, XP_006397124.1, XP_006396952.1, XP_024010284.1
OG0000201	CP12_g30564_DN3_SP0_c.t1	XP_006406218.1
OG0000202	CP6_g7458_DN2_SP0_c.t1	XP_006414663.1, XP_006414661.2
OG0000202	CP12_g30726_DN3_SP0_c.t1	XP_024014914.1, XP_006406014.2
OG0000202	CP12_g30613_DN1_SP0_c.t1	XP_006406160.1, XP_024014950.1, XP_006402133.2, XP_006412628.2, XP_006418788.1, XP_024009328.1
OG0000204	CP12_g30628_DN3_SP0_c.t1	XP_006406140.1
OG0000204	CP12_g30499_DN2_SP0_c.t1	XP_024014985.1
OG0000206	CP29_g22119_DN2_SP0_c.t1	XP_024006507.1, XP_024005273.1
OG0000206	CP18_g11616_DN1_SP0_c.t1	XP_024006280.1
OG0000207	CP7_g44570_DN3_SP0_c.t1	XP_024007691.1
OG0000208	CP1_g38019_DN3_SP0_c.t1	XP_006405350.1, XP_024014684.1
OG0000208	CP3_g15247_DN3_SP0_c.t1	XP_006404465.1
OG0000208	CP15_g34929_DN1_SP0_c.t1	XP_006411750.1
OG0000210	CP4_g25433_DN2_SP0_c.t1	XP_006410456.1
OG0000213	CP9_g28965_DN3_SP0_c.t1, CP9_g28963_DN3_SP0_c.t1	XP_006390568.1
OG0000213	CP10_g43006_DN3_SP1_c.t1	XP_024015047.1
OG0000213	CP16_g54934_DN3_SP1_c.t1	XP_024013862.1
OG0000215	CP18_g12127_DN2_SP0_c.t1, CP15_g35155_DN1_SP0_c.t1	XP_024016358.1
OG0000215	CP2_g50183_DN2_SP0_c.t1, CP13_g20515_DN2_SP0_c.t1	XP_024010192.1
OG0000217	CP5_g3331_DN3_SP0_c.t1	XP_024004887.1, XP_006392295.2
OG0000217	CP2_g49351_DN3_SP0_c.t1	XP_024015670.1
OG0000217	CP2_g49350_DN3_SP0_c.t1, CP8_g52789_DN3_SP0_c.t1	XP_024013955.1
OG0000217	CP2_g49361_DN3_SP0_c.t1, CP2_g49380_DN3_SP0_c.t1	XP_006392266.1
OG0000218	CP19_g18287_DN3_SP0_c.t1, CP19_g18288_DN3_SP2_c.t1	XP_006413529.1
OG0000218	CP13_g19663_DN3_SP3_c.t1, CP13_g19662_DN3_SP0_c.t1	XP_006395887.1
OG0000218	CP13_g19661_DN2_SP8_c.t1	XP_006395885.1, XP_006395886.1
OG0000219	CP4_g25777_DN3_SP0_c.t1	XP_006410035.1
OG0000219	CP2_g47984_DN2_SP0_c.t1	XP_006394298.1
OG0000219	CP2_g47983_DN3_SP0_c.t1	XP_006394299.1
OG0000221	CP77_g34401_DN3_SP0_c.t1, CP1_g39178_DN3_SP0_c.t1, CP1_g40660_DN1_SP0_c.t1, CP6_g8844_DN2_SP0_c.t1	XP_024014414.1
OG0000222	CP9_g27595_DN1_SP0_c.t1, CP3_g16631_DN1_SP0_c.t1, CP18_g12252_DN1_SP0_c.t1, CP12_g30938_DN2_SP0_c.t1, CP1_g39710_DN1_SP0_c.t1, CP27_g41971_DN1_SP0_c.t1	XP_024010605.1
OG0000222	CP21_g10509_DN2_SP0_c.t1, CP3_g15367_DN1_SP0_c.t1, CP5_g2280_DN1_SP0_c.t1, CP5_g2258_DN1_SP0_c.t1, CP18_g12253_DN2_SP0_c.t1, CP1_g38867_DN2_SP0_c.t1, CP15_g34703_DN2_SP0_c.t1	XP_024014304.1, XP_024013641.1, XP_024016272.1, XP_024004084.1, XP_024004846.1, XP_024004786.1, XP_024016304.1, XP_024006475.1, XP_024016351.1, XP_024004884.1, XP_024009266.1, XP_024007932.1, XP_024016303.1, XP_024015933.1
OG0000222	CP13_g20822_DN3_SP0_c.t1	XP_024015813.1, XP_024011097.1, XP_024006564.1, XP_024006074.1, XP_024011213.1
OG0000224	CP9_g29395_DN3_SP1_c.t1	XP_006390080.1
OG0000225	CP7_g44968_DN2_SP0_c.t1	XP_006415575.2
OG0000225	CP7_g44970_DN1_SP0_c.t1, CP7_g44960_DN3_SP0_c.t1, CP7_g44962_DN2_SP0_c.t1	XP_006415570.1, XP_024008323.1
OG0000225	CP7_g44969_DN2_SP0_c.t1, CP7_g44961_DN2_SP0_c.t1, CP7_g44967_DN2_SP0_c.t1	XP_006415571.1
OG0000228	CP9_g28708_DN2_SP0_c.t1	XP_024007098.1
OG0000229	CP5_g930_DN3_SP0_c.t1	XP_006413298.1, XP_006412791.2
OG0000230	CP9_g29228_DN3_SP3_c.t1	XP_024007004.1
OG0000231	CP1_g38847_DN3_SP0_c.t1, CP46_g6641_DN3_SP0_c.t1, CP100_g56185_DN3_SP0_c.t1, CP46_g6645_DN3_SP0_c.t1, CP15_g34757_DN3_SP0_c.t1, CP1_g39749_DN3_SP0_c.t1, CP1_g38772_DN3_SP0_c.t1, CP1_g39081_DN3_SP0_c.t1, CP1_g38830_DN3_SP0_c.t1, CP291_g50944_DN3_SP0_c.t1, CP100_g56192_DN3_SP0_c.t1, CP100_g56188_DN3_SP0_c.t1, CP1_g38794_DN3_SP0_c.t1, CP1_g38624_DN3_SP0_c.t1, CP1_g38813_DN3_SP0_c.t1, CP5_g1545_DN3_SP0_c.t1, CP5_g1552_DN3_SP0_c.t1, CP5_g1701_DN3_SP0_c.t1, CP46_g6643_DN1_SP0_c.t1, CP1_g38829_DN3_SP0_c.t1, CP18_g11849_DN3_SP0_c.t1, CP1_g39090_DN3_SP0_c.t1, CP1_g39092_DN3_SP0_c.t1, CP234_g41541_DN3_SP0_p.t1, CP46_g6649_DN1_SP0_c.t1, CP1_g38877_DN1_SP0_c.t1, CP100_g56191_DN1_SP0_c.t1, CP386_g3773_DN3_SP0_c.t1, CP100_g56183_DN3_SP0_c.t1, CP46_g6647_DN2_SP0_c.t1, CP100_g56189_DN2_SP0_c.t1, CP1_g38822_DN3_SP0_c.t1, CP1_g38765_DN3_SP0_c.t1, CP16_g55342_DN3_SP0_c.t1, CP5_g1548_DN3_SP0_c.t1, CP5_g1699_DN3_SP0_c.t1, CP5_g1693_DN3_SP0_c.t1, CP5_g1696_DN3_SP0_c.t1, CP5_g1550_DN3_SP0_c.t1, CP15_g34756_DN3_SP0_c.t1, CP1_g39086_DN3_SP0_c.t1, CP1_g38878_DN3_SP0_c.t1, CP234_g41533_DN3_SP0_p.t1, CP1_g38833_DN3_SP0_c.t1, CP1_g38779_DN3_SP0_c.t1, CP1_g38849_DN3_SP0_c.t1, CP1_g38796_DN3_SP0_c.t1, CP234_g41540_DN3_SP0_c.t1, CP1_g38775_DN3_SP0_c.t1, CP1_g38760_DN3_SP0_c.t1, CP1_g38808_DN3_SP0_c.t1, CP3_g15219_DN3_SP0_c.t1, CP1_g38626_DN2_SP0_c.t1, CP291_g50945_DN3_SP0_p.t1, CP1_g38628_DN3_SP0_c.t1, CP1_g39091_DN2_SP0_c.t1, CP46_g6642_DN3_SP0_c.t1, CP1_g38414_DN3_SP0_c.t1, CP1_g38812_DN3_SP0_c.t1, CP1_g38771_DN3_SP0_c.t1, CP1_g38627_DN3_SP0_c.t1, CP1_g38413_DN3_SP0_c.t1, CP5_g1691_DN3_SP0_c.t1, CP5_g1551_DN3_SP0_c.t1, CP100_g56190_DN3_SP0_c.t1, CP46_g6650_DN3_SP0_c.t1, CP100_g56184_DN3_SP0_c.t1, CP46_g6646_DN3_SP0_c.t1, CP1_g38795_DN2_SP0_c.t1, CP1_g38848_DN3_SP0_c.t1, CP1_g38827_DN3_SP0_c.t1, CP1_g38858_DN3_SP0_c.t1, CP1_g39750_DN3_SP0_c.t1, CP3_g15508_DN3_SP0_c.t1, CP1_g38797_DN3_SP0_c.t1, CP1_g38411_DN3_SP0_c.t1, CP1_g40623_DN3_SP0_c.t1, CP1_g38759_DN3_SP0_c.t1, CP1_g38807_DN3_SP0_c.t1, CP1_g39087_DN3_SP0_c.t1, CP1_g38304_DN3_SP0_c.t1	XP_006402171.2, XP_006405728.2
OG0000235	CP3_g15010_DN3_SP0_c.t1, CP3_g15011_DN3_SP0_c.t1, CP3_g15012_DN3_SP0_c.t1	XP_006415272.2, XP_006410830.1
OG0000236	CP1_g38671_DN3_SP0_c.t1, CP8_g52883_DN3_SP0_c.t1	XP_024014966.1
OG0000236	CP9_g28570_DN3_SP0_c.t1	XP_024014734.1
OG0000236	CP9_g28572_DN3_SP0_c.t1	XP_024011483.1
OG0000236	CP9_g28569_DN3_SP0_c.t1	XP_024011487.1
OG0000238	CP14_g22981_DN1_SP0_c.t1	XP_024011137.1
OG0000238	CP15_g35755_DN2_SP0_c.t1, CP14_g22701_DN2_SP0_c.t1	XP_024013337.1
OG0000238	CP4_g26390_DN2_SP0_c.t1	XP_024003652.1
OG0000238	CP4_g26156_DN2_SP0_c.t1, CP4_g26389_DN2_SP0_c.t1	XP_024014198.1
OG0000241	CP6_g8032_DN3_SP0_c.t1	XP_024010473.1, XP_024007230.1
OG0000242	CP10_g44098_DN3_SP0_c.t1	XP_006409559.1
OG0000242	CP1_g37709_DN3_SP1_c.t1	XP_006417058.1
OG0000242	CP1_g37710_DN2_SP0_c.t1	XP_006417059.2, XP_006417060.1
OG0000242	CP1_g37712_DN3_SP0_c.t1	XP_024008759.1
OG0000242	CP1_g37708_DN3_SP1_c.t1	XP_006417061.1
OG0000244	CP19_g18502_DN3_SP0_c.t1	XP_006413726.1
OG0000244	CP19_g18503_DN3_SP1_c.t1	XP_006413727.1
OG0000244	CP11_g31874_DN3_SP3_c.t1	XP_024010083.1
OG0000246	CP14_g23271_DN2_SP0_c.t1	XP_024006498.1, XP_024009339.1, XP_024014050.1, XP_024009186.1
OG0000248	CP16_g55066_DN2_SP0_c.t1	XP_024016821.1, XP_006408645.2, XP_006389699.2, XP_024014433.1, XP_006405717.2
OG0000250	CP13_g19328_DN2_SP0_c.t1, CP19_g18375_DN2_SP0_c.t1, CP9_g28611_DN1_SP0_c.t1	XP_006390930.2
OG0000251	CP7_g44188_DN1_SP0_c.t1	XP_024013204.1, XP_024007914.1, XP_024007779.1, XP_024009916.1
OG0000253	CP6_g8885_DN1_SP0_c.t1, CP15_g36030_DN1_SP0_c.t1, CP15_g35083_DN2_SP0_c.t1	XP_024014692.1
OG0000254	CP4_g26542_DN3_SP0_c.t1, CP4_g26507_DN3_SP0_c.t1	XP_006412559.1
OG0000254	CP5_g469_DN3_SP0_c.t1	XP_006412107.2
OG0000256	CP1_g38409_DN1_SP0_c.t1	XP_006393540.1
OG0000258	CP8_g53723_DN3_SP1_c.t1	XP_006401223.1
OG0000261	CP56_g20964_DN3_SP0_c.t1, CP8_g52457_DN3_SP0_c.t1, CP9_g27994_DN2_SP0_c.t1, CP36_g51007_DN2_SP0_c.t1, CP9_g27948_DN3_SP0_c.t1, CP12_g31425_DN3_SP0_c.t1, CP7_g44316_DN3_SP0_c.t1, CP6_g8837_DN3_SP0_c.t1, CP15_g35165_DN2_SP0_c.t1, CP12_g31178_DN3_SP0_c.t1, CP17_g5491_DN3_SP0_c.t1, CP17_g5591_DN3_SP0_c.t1, CP2_g49631_DN2_SP0_c.t1	XP_024016828.1, XP_024010054.1
OG0000261	CP3_g15055_DN3_SP0_c.t1, CP13_g20498_DN3_SP0_c.t1, CP44_g20922_DN3_SP0_c.t1, CP12_g31521_DN2_SP0_c.t1, CP2_g50377_DN3_SP0_c.t1, CP15_g35246_DN3_SP0_c.t1, CP21_g11167_DN3_SP0_c.t1, CP14_g22696_DN3_SP0_c.t1, CP6_g8599_DN3_SP0_c.t1, CP1_g38837_DN3_SP0_c.t1, CP1_g38783_DN3_SP0_c.t1, CP3_g15917_DN3_SP0_c.t1, CP4_g26772_DN3_SP0_c.t1, CP20_g3924_DN3_SP0_c.t1, CP15_g36065_DN2_SP0_c.t1, CP2_g50445_DN3_SP0_c.t1, CP3_g16553_DN3_SP0_c.t1, CP5_g2185_DN3_SP0_c.t1, CP6_g7797_DN2_SP0_c.t1, CP15_g34871_DN3_SP0_c.t1, CP12_g31230_DN3_SP0_c.t1, CP31_g46754_DN3_SP0_c.t1, CP2_g49640_DN3_SP0_c.t1, CP4_g26452_DN2_SP0_c.t1, CP2_g49597_DN2_SP0_c.t1, CP5_g2199_DN3_SP0_c.t1, CP17_g5116_DN3_SP0_c.t1, CP28_g34002_DN3_SP0_c.t1, CP17_g6268_DN3_SP0_c.t1, CP29_g22008_DN3_SP0_c.t1, CP13_g20688_DN3_SP0_c.t1, CP9_g28013_DN3_SP0_c.t1, CP8_g53075_DN2_SP0_c.t1, CP5_g3433_DN2_SP0_c.t1, CP16_g55622_DN3_SP0_c.t1, CP1_g39995_DN3_SP0_c.t1, CP1_g38416_DN3_SP0_c.t1, CP12_g31568_DN3_SP0_c.t1, CP5_g2209_DN3_SP0_c.t1, CP6_g9296_DN3_SP0_c.t1, CP14_g23223_DN3_SP0_c.t1, CP25_g55847_DN3_SP0_c.t1, CP3_g15304_DN3_SP0_c.t1, CP2_g50603_DN3_SP0_c.t1, CP1_g40156_DN2_SP0_c.t1, CP1_g40278_DN3_SP0_c.t1, CP3_g16129_DN2_SP0_c.t1, CP18_g12025_DN3_SP0_c.t1, CP20_g3855_DN3_SP0_c.t1, CP6_g8919_DN2_SP0_c.t1, CP6_g7630_DN2_SP0_c.t1, CP22_g17079_DN2_SP0_c.t1, CP15_g36066_DN2_SP0_c.t1, CP1_g41095_DN3_SP0_c.t1, CP18_g12543_DN2_SP0_c.t1, CP14_g22589_DN3_SP0_c.t1, CP6_g9663_DN1_SP0_c.t1, CP2_g50458_DN2_SP0_c.t1, CP25_g55867_DN2_SP0_c.t1, CP9_g27449_DN2_SP0_c.t1, CP17_g5293_DN1_SP0_c.t1, CP1_g39857_DN3_SP0_c.t1, CP2_g49701_DN2_SP0_c.t1, CP17_g5294_DN2_SP0_c.t1, CP5_g3339_DN2_SP0_c.t1, CP12_g31704_DN3_SP0_c.t1, CP5_g2176_DN2_SP0_c.t1, CP7_g44319_DN2_SP0_c.t1, CP15_g34683_DN3_SP0_c.t1, CP13_g20698_DN2_SP0_c.t1, CP9_g27465_DN2_SP0_c.t1	XP_024010569.1, XP_024008033.1
OG0000266	CP2_g49579_DN2_SP0_c.t1	XP_006402522.1, XP_006405778.1
OG0000267	CP7_g44449_DN3_SP0_c.t1	XP_024009084.1, XP_006396044.1
OG0000267	CP16_g54873_DN2_SP0_c.t1	XP_006393105.1
OG0000267	CP16_g54796_DN2_SP0_c.t1, CP16_g54798_DN3_SP0_c.t1	XP_024014238.1, XP_024014208.1
OG0000268	CP13_g19604_DN3_SP0_c.t1, CP13_g19606_DN2_SP0_c.t1	XP_024016059.1
OG0000269	CP1_g38977_DN2_SP0_c.t1	XP_024013786.1, XP_024011318.1, XP_024004901.1
