Orthogroup	Cardamine_glauca	Cardamine_hirsuta
OG0000264	Cg003G079060, Cg003G094880	CARHR251330
OG0000265	Cg002G064680	CARHR256150
OG0000265	Cg003G102580, Cg001G029400, Cg001G041950, Cg006G213200, Cg008G309270, Cg007G252820, Cg001G002880, Cg006G204120	CARHR177480
OG0000266	Cg003G098940, Cg003G099000	CARHR265190
OG0000267	Cg006G226540	CARHR020040
OG0000267	Cg005G193150	CARHR112680, CARHR112670
OG0000268	Cg002G074810	CARHR144670
OG0000268	Cg007G248330	CARHR049930
OG0000268	Cg008G282710	CARHR211500
OG0000268	Cg002G052420	CARHR164050
OG0000269	Cg007G256050, Cg004G151220	CARHR029720
OG0000269	Cg006G211850	CARHR033120
OG0000270	Cg001G000740	CARHR243020, CARHR106740
OG0000270	Cg001G005510	CARHR247840
OG0000270	Cg006G226060	CARHR020400
OG0000272	Cg001G026510, Cg008G325020	CARHR186370
OG0000273	Cg006G201150, Cg006G201180	CARHR038710, CARHR038690, CARHR038330
OG0000273	Cg006G201130, Cg006G201120, Cg006G201160	CARHR038610
OG0000274	Cg003G107390	CARHR273300
OG0000274	Cg007G251180	CARHR053220
OG0000274	Cg006G238740	CARHR007140, CARHR007130
OG0000274	Cg005G177430	CARHR122830
OG0000275	Cg004G138960, Cg004G139000, Cg004G138970, Cg004G138980, Cg004G138950, Cg004G138940	CARHR097870
OG0000276	Cg001G029710	CARHR218850
OG0000277	Cg001G025690	CARHR290100
OG0000277	Cg001G025720	CARHR290090
OG0000277	Cg001G025760	CARHR290060
OG0000277	Cg001G025750	CARHR290070
OG0000281	Cg006G199670	CARHR040090
OG0000281	Cg006G220980	CARHR025250
OG0000282	Cg008G288350, Cg008G323220	CARHR205620
OG0000282	Cg008G288380	CARHR205610
OG0000282	Cg008G288410	CARHR205590
OG0000282	Cg008G288400	CARHR205580, CARHR205600
OG0000283	Cg008G319010	CARHR180240
OG0000283	Cg008G318960, Cg008G318990, Cg008G318970	CARHR180280
OG0000284	Cg008G306240, Cg008G306230	CARHR175670
OG0000290	Cg004G135310	CARHR157630, CARHR283740, CARHR094030, CARHR112470
OG0000294	Cg004G133910	CARHR092710
OG0000294	Cg005G169690	CARHR131330
OG0000294	Cg005G158570	CARHR142440
OG0000294	Cg003G077590, Cg014G332020	CARHR249810
OG0000294	Cg006G243870	CARHR001810
OG0000295	Cg007G263400	CARHR057270
OG0000295	Cg007G266220, Cg001G026760, Cg005G180220, Cg004G130780	CARHR089640
OG0000295	Cg004G130770	CARHR089620, CARHR089630
OG0000296	Cg007G280920, Cg007G280630	CARHR073970
OG0000296	Cg005G176510	CARHR170750
OG0000296	Cg005G167490	CARHR133380
OG0000297	Cg001G003600	CARHR118860, CARHR244920, CARHR244890
OG0000297	Cg005G178560, Cg005G178570, Cg005G178540	CARHR121670, CARHR121680, CARHR121720
OG0000297	Cg003G108160	CARHR274100
OG0000297	Cg004G136450	CARHR095150
OG0000298	Cg004G131150	CARHR089970
OG0000298	Cg001G021100	CARHR226410
OG0000298	Cg001G021090	CARHR120100, CARHR226430
OG0000299	Cg005G181190	CARHR119900
OG0000299	Cg007G279160	CARHR071990
OG0000299	Cg006G194370	CARHR045650
OG0000300	Cg004G145450	CARHR103210
OG0000300	Cg004G145480, Cg004G145490	CARHR103220
OG0000300	Cg004G145430	CARHR103190
OG0000300	Cg004G144800	CARHR103130
OG0000304	Cg008G321620	CARHR177410, CARHR177420, CARHR221580, CARHR177780
OG0000304	Cg008G321640, Cg003G091470	CARHR257320
OG0000304	Cg008G321360, Cg008G321310, Cg008G321320	CARHR178120, CARHR177310, CARHR178860, CARHR177800, CARHR177790, CARHR177750, CARHR178140, CARHR177400, CARHR221590
OG0000304	Cg008G321650, Cg008G321610	CARHR177740
OG0000308	Cg001G040650	CARHR262010
OG0000310	Cg002G058430	CARHR157270
OG0000311	Cg008G296830	CARHR196640
OG0000311	Cg006G201410	CARHR038100
OG0000311	Cg004G134370	CARHR093170
OG0000311	Cg001G036380	CARHR215260
OG0000311	Cg007G265360	CARHR292180
OG0000313	Cg001G020530	CARHR227030
OG0000313	Cg006G200970	CARHR038790, CARHR038780, CARHR038820
OG0000314	Cg006G241650	CARHR004130
OG0000314	Cg006G241640	CARHR004140
OG0000316	Cg005G165580, Cg005G165480	CARHR135700
OG0000321	Cg001G036410	CARHR215220
OG0000321	Cg001G036490	CARHR215200
OG0000321	Cg001G035900	CARHR215650, CARHR215620, CARHR215640
OG0000321	Cg001G035950	CARHR215560
OG0000321	Cg001G035910	CARHR215610
OG0000321	Cg001G035940	CARHR215570
OG0000322	Cg007G279100	CARHR071920
OG0000322	Cg006G228800	CARHR017730
OG0000322	Cg005G165820	CARHR260510, CARHR135390
OG0000323	Cg003G101320	CARHR267340
OG0000323	Cg001G013020	CARHR235360
OG0000324	Cg008G317460, Cg001G031330, Cg007G263750	CARHR116560
OG0000325	Cg007G261500, Cg004G148160	CARHR102540
OG0000325	Cg005G185560	CARHR034450, CARHR145800
OG0000327	Cg002G052000	CARHR164480, CARHR164490
OG0000328	Cg001G038690	CARHR263600
OG0000328	Cg001G038800	CARHR263540
OG0000328	Cg001G038720, Cg001G038710	CARHR263590
OG0000329	Cg005G161130	CARHR139920, CARHR139910
OG0000329	Cg004G137660	CARHR096590
OG0000330	Cg002G046560	CARHR170350
OG0000331	Cg007G257080, Cg005G189380	CARHR057780
OG0000332	Cg007G259450	CARHR055410
OG0000332	Cg008G300270	CARHR193130, CARHR193110
OG0000332	Cg006G199650	CARHR095140, CARHR040120
OG0000334	Cg002G052730	CARHR163740
OG0000334	Cg005G168750	CARHR131810
OG0000334	Cg008G316780, Cg003G078420, Cg014G331200	CARHR250680
OG0000334	Cg014G331210, Cg003G078410	CARHR250610
OG0000335	Cg006G205050	CARHR035800
OG0000335	Cg006G218670	CARHR027480
OG0000336	Cg007G273380	CARHR065920, CARHR065910
OG0000336	Cg007G273370	CARHR065880
OG0000338	Cg007G252750	CARHR054520
OG0000338	Cg006G236370	CARHR009660
OG0000339	Cg001G017490	CARHR230740
OG0000339	Cg006G244870	CARHR000730
OG0000339	Cg014G333260, Cg003G076340	CARHR248520
OG0000339	Cg005G159770	CARHR141230
OG0000339	Cg002G045310	CARHR171770
OG0000340	Cg005G162340	CARHR138610
OG0000340	Cg005G162320	CARHR138630
OG0000340	Cg005G162330	CARHR138620
OG0000342	Cg001G042360	CARHR287600, CARHR272900, CARHR213580
OG0000342	Cg001G042380	CARHR212840, CARHR289150, CARHR287570
OG0000342	Cg001G042370	CARHR213880, CARHR291940, CARHR288130
OG0000344	Cg008G305710, Cg008G305700	CARHR187250, CARHR187260
OG0000344	Cg001G025010	CARHR222620
OG0000344	Cg008G308010, Cg008G312970	CARHR184910
OG0000345	Cg006G233270	CARHR012980
OG0000345	Cg006G233290	CARHR012970
OG0000347	Cg004G127590	CARHR086360
OG0000349	Cg001G004450	CARHR244070
OG0000349	Cg005G177460	CARHR112570, CARHR037360, CARHR122800, CARHR122780
OG0000350	Cg006G216780	CARHR029060
OG0000351	Cg004G130650	CARHR089280
OG0000351	Cg003G086090	CARHR033160
OG0000351	Cg006G211780	CARHR033140
OG0000351	Cg008G290210	CARHR203560
OG0000351	Cg004G130660	CARHR089260
OG0000352	Cg006G229000	CARHR017440
OG0000352	Cg007G250610	CARHR052660, CARHR053720
OG0000355	Cg007G280400	CARHR073530, CARHR073430
OG0000356	Cg008G306390, Cg008G306550	CARHR186490, CARHR186690
OG0000358	Cg008G289900	CARHR203870
OG0000358	Cg006G242200	CARHR003600
OG0000358	Cg008G319440	CARHR006290
OG0000358	Cg008G289890	CARHR203880
OG0000358	Cg008G289880	CARHR203890
OG0000359	Cg006G216530, Cg006G216520, Cg006G216510	CARHR029510
OG0000360	Cg003G114850	CARHR177840
OG0000360	Cg003G114870	CARHR289020
OG0000360	Cg003G114860	CARHR289650, CARHR289030
OG0000361	Cg004G127210	CARHR086030
OG0000361	Cg004G141500	CARHR099850
OG0000362	Cg006G241490	CARHR004290
OG0000362	Cg007G280330	CARHR073450
OG0000363	Cg006G201850	CARHR288410
OG0000363	Cg006G201860	CARHR037060
OG0000368	Cg001G002850	CARHR245730
OG0000368	Cg001G002860	CARHR245720
OG0000368	Cg001G002840	CARHR245740
OG0000368	Cg001G002830	CARHR245750
OG0000369	Cg006G238280	CARHR273440, CARHR007590
OG0000370	Cg006G228950	CARHR017550
OG0000370	Cg001G033700, Cg001G033710	CARHR216970, CARHR185400
OG0000370	Cg001G015500	CARHR232710
OG0000371	Cg006G220780	CARHR025430
OG0000371	Cg005G158480	CARHR142610
OG0000371	Cg006G243100	CARHR002610, CARHR005930
OG0000371	Cg005G158470	CARHR142620
OG0000372	Cg001G013540, Cg001G013550, Cg001G013560	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420
OG0000374	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290	CARHR041650, CARHR259760
OG0000377	Cg007G249720	CARHR051700
OG0000377	Cg007G249710	CARHR051720, CARHR011030
OG0000377	Cg007G249740	CARHR051710
OG0000379	Cg007G257560, Cg002G060420, Cg003G107790, Cg001G025230, Cg005G186070, Cg008G310010	CARHR292240
OG0000382	Cg006G243790	CARHR001910
OG0000382	Cg006G236900	CARHR009120
OG0000383	Cg006G217970	CARHR028090
OG0000383	Cg006G218010	CARHR028050
OG0000383	Cg006G217980	CARHR028080
OG0000384	Cg004G131950	CARHR090630
OG0000386	Cg002G053290	CARHR163180
OG0000386	Cg002G072490	CARHR147230
OG0000386	Cg002G072500	CARHR147220
OG0000386	Cg002G053280	CARHR163190
OG0000387	Cg005G162800	CARHR138330, CARHR224500
OG0000387	Cg005G162500, Cg005G162480	CARHR138350
OG0000389	Cg002G047910	CARHR168790
OG0000390	Cg008G303200	CARHR153480, CARHR190050, CARHR179180
OG0000390	Cg002G062740	CARHR092870, CARHR151230
OG0000391	Cg006G223560, Cg006G223590	CARHR022750
OG0000391	Cg006G223610	CARHR022710
OG0000391	Cg006G223580	CARHR022720
OG0000392	Cg002G056580	CARHR178610
OG0000392	Cg002G056660	CARHR159640
OG0000392	Cg002G056610	CARHR159630, CARHR159620
OG0000392	Cg002G056590	CARHR159720, CARHR159740, CARHR159700, CARHR159750
OG0000392	Cg002G056620, Cg002G056600	CARHR159760
OG0000392	Cg001G037860, Cg001G037810	CARHR214610
OG0000392	Cg002G056570	CARHR159770
OG0000393	Cg004G134070	CARHR092860
OG0000393	Cg003G086190, Cg003G086120	CARHR101190, CARHR092590
OG0000396	Cg001G030810, Cg002G069030	CARHR292620
OG0000396	Cg002G069050	CARHR292570
OG0000398	Cg004G129520	CARHR088350, CARHR088360
OG0000398	Cg004G129510	CARHR088340
OG0000398	Cg008G309090	CARHR182690
OG0000398	Cg006G195010	CARHR044870
OG0000399	Cg004G143320, Cg004G143360	CARHR284260, CARHR101940, CARHR101950
OG0000400	Cg008G320060	CARHR158010
OG0000400	Cg005G159260	CARHR100730
OG0000401	Cg003G110670	CARHR276640
OG0000401	Cg003G098280	CARHR264620, CARHR264630
OG0000403	Cg007G250680	CARHR052710, CARHR052720
OG0000403	Cg007G250650	CARHR052690
OG0000403	Cg007G250640	CARHR052680
OG0000404	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410	CARHR130390, CARHR206830, CARHR086060
OG0000406	Cg008G297220	CARHR196180
OG0000406	Cg002G046730	CARHR170190
OG0000407	Cg008G295960	CARHR197660
OG0000407	Cg008G295160	CARHR198380
OG0000408	Cg005G189700	CARHR117270, CARHR178010, CARHR117170, CARHR117190, CARHR117150, CARHR117180
OG0000410	Cg007G249030	CARHR050860
OG0000410	Cg007G249100	CARHR050970, CARHR050980
OG0000410	Cg007G249110	CARHR051100
OG0000411	Cg007G248450	CARHR050150
OG0000411	Cg004G145680	CARHR103290
OG0000411	Cg003G093460, Cg003G080490	CARHR252910
OG0000411	Cg001G019000	CARHR228790
OG0000412	Cg003G101880	CARHR267950
OG0000412	Cg001G013500	CARHR234870
OG0000412	Cg006G198710	CARHR041080
OG0000412	Cg004G137580	CARHR096480
OG0000413	Cg004G129370	CARHR088190
OG0000413	Cg001G014360	CARHR233890
OG0000413	Cg003G104010	CARHR270190
OG0000414	Cg006G220700	CARHR025530
OG0000415	Cg008G292540	CARHR196770, CARHR201040
OG0000415	Cg008G306950	CARHR186080
OG0000416	Cg005G174990	CARHR125400
OG0000416	Cg005G174850	CARHR125380
OG0000416	Cg006G240670	CARHR005050
OG0000417	Cg004G141850	CARHR288610, CARHR033580, CARHR100270, CARHR033610, CARHR100280
OG0000419	Cg008G309140, Cg008G310840	CARHR286080, CARHR286070, CARHR286060, CARHR286140
OG0000419	Cg008G309150	CARHR286040, CARHR085380
OG0000421	Cg001G039140, Cg001G039040	CARHR103170, CARHR263230, CARHR263240, CARHR263250
OG0000422	Cg001G020210, Cg006G236580	CARHR009470
OG0000422	Cg006G236570, Cg006G236560	CARHR009480
OG0000422	Cg006G236590	CARHR009460, CARHR009450
OG0000423	Cg007G273210	CARHR065650
OG0000423	Cg006G195220	CARHR044630
OG0000423	Cg004G129870	CARHR088730
OG0000425	Cg006G196760	CARHR043170
OG0000425	Cg004G145250, Cg004G145230, Cg004G145240	CARHR103140
OG0000425	Cg004G127770	CARHR086550, CARHR179580
OG0000426	Cg006G207870, Cg001G036330	CARHR284410
OG0000427	Cg004G121350	CARHR079970
OG0000427	Cg004G145850, Cg007G279320	CARHR072170
OG0000429	Cg008G305090	CARHR188110
OG0000429	Cg008G291690	CARHR202110
OG0000429	Cg001G008100	CARHR240310
OG0000429	Cg005G188170	CARHR115900
OG0000430	Cg004G152450	CARHR106810
OG0000430	Cg001G005380	CARHR243160
OG0000430	Cg005G193810	CARHR111960
OG0000430	Cg001G000600	CARHR294440
OG0000431	Cg007G251970	CARHR284150
OG0000431	Cg006G235970	CARHR010120
OG0000431	Cg006G235980	CARHR010110
OG0000432	Cg003G099400	CARHR265630
OG0000433	Cg008G318280	CARHR292650, CARHR181100, CARHR181080
OG0000435	Cg006G227220, Cg006G227250	CARHR019430, CARHR019400, CARHR189080, CARHR019410
OG0000435	Cg006G224010	CARHR104640
OG0000436	Cg001G014470	CARHR233780
OG0000436	Cg003G104180	CARHR270460
OG0000436	Cg001G011130	CARHR237210
OG0000436	Cg004G156050	CARHR110190
OG0000437	Cg006G211920, Cg006G211880	CARHR033100
OG0000437	Cg006G211940	CARHR033050
OG0000438	Cg003G081140	CARHR253620
OG0000439	Cg006G240180	CARHR005540
OG0000439	Cg006G240170	CARHR005550
OG0000439	Cg002G047030	CARHR169860
OG0000439	Cg005G175260	CARHR125020
OG0000440	Cg008G297760	CARHR195730
OG0000440	Cg004G118560	CARHR077420
OG0000440	Cg004G118570	CARHR077430
OG0000441	Cg004G132880	CARHR091670
OG0000441	Cg004G132850	CARHR091630
OG0000441	Cg004G132870	CARHR091660
OG0000441	Cg004G132860	CARHR091650
OG0000442	Cg001G027430	CARHR220790
OG0000442	Cg002G071920	CARHR147780
OG0000442	Cg007G265110, Cg007G265120	CARHR147800
OG0000442	Cg005G192980	CARHR186290
OG0000442	Cg007G247910	CARHR049440
OG0000443	Cg007G272740, Cg007G272730	CARHR065170, CARHR065180
OG0000446	Cg003G110320	CARHR276320
OG0000446	Cg002G074360	CARHR145200
OG0000446	Cg006G231520	CARHR014840
OG0000447	Cg004G131200	CARHR090020
OG0000447	Cg003G108540	CARHR274540
OG0000447	Cg005G172640	CARHR128030
OG0000447	Cg006G218040	CARHR028030
OG0000448	Cg008G324500	CARHR174490
OG0000448	Cg008G324490	CARHR174500
OG0000448	Cg008G324510	CARHR174480
OG0000449	Cg002G061250	CARHR154370
OG0000449	Cg003G107590	CARHR273500
OG0000449	Cg002G061240	CARHR154360
OG0000449	Cg003G107580	CARHR273490
OG0000452	Cg001G010190	CARHR238200
OG0000452	Cg001G010200	CARHR238190
OG0000454	Cg003G099450	CARHR265700, CARHR265680, CARHR265690
OG0000454	Cg003G099460	CARHR265710
OG0000456	Cg002G056050, Cg002G056060	CARHR031380
OG0000456	Cg005G187000	CARHR160320, CARHR160300
OG0000457	Cg008G292890	CARHR200680
OG0000458	Cg003G099750, Cg003G099730	CARHR265940, CARHR265960, CARHR266380
OG0000460	Cg007G250660, Cg007G250670	CARHR052700
OG0000460	Cg001G018880	CARHR228900
OG0000461	Cg005G168760	CARHR131820
OG0000461	Cg006G245460	CARHR000130
OG0000461	Cg006G245470	CARHR000120
OG0000462	Cg006G210000	CARHR034080, CARHR061160, CARHR291870, CARHR209710, CARHR209720, CARHR243790, CARHR243780
OG0000463	Cg002G060360	CARHR154970
OG0000463	Cg002G060380	CARHR155020
OG0000463	Cg002G060460, Cg002G060450	CARHR155090
OG0000463	Cg002G060480	CARHR155070, CARHR155100
OG0000466	Cg005G160230	CARHR140220
OG0000467	Cg008G322950, Cg002G047650	CARHR169080
OG0000467	Cg001G022010	CARHR176200
OG0000468	Cg002G051880	CARHR164620
OG0000468	Cg005G173840	CARHR126780
OG0000468	Cg005G167330	CARHR133660
OG0000471	Cg006G217710	CARHR028400
OG0000471	Cg006G217740	CARHR286910
OG0000471	Cg006G217720	CARHR028390
OG0000471	Cg006G217730	CARHR028370
OG0000471	Cg006G217690	CARHR028420
OG0000472	Cg001G040820	CARHR261860, CARHR261870
OG0000472	Cg001G040810	CARHR261880
OG0000472	Cg001G040800	CARHR261890
OG0000473	Cg003G109030	CARHR275070
OG0000473	Cg002G044230	CARHR172740
OG0000474	Cg008G303420	CARHR189790
OG0000474	Cg002G057990	CARHR157730
OG0000474	Cg005G190550	CARHR118230
OG0000474	Cg001G009730	CARHR238640
OG0000476	Cg008G304790, Cg008G304800	CARHR130790
OG0000476	Cg008G304950, Cg008G305020	CARHR187530
OG0000476	Cg008G305110, Cg008G305030	CARHR188130
OG0000477	Cg008G287900	CARHR206050
OG0000477	Cg003G105990, Cg004G153320	CARHR132920, CARHR272250
OG0000477	Cg005G168060	CARHR107490
OG0000481	Cg001G029300, Cg003G087600	CARHR219220
OG0000482	Cg007G266950	CARHR059540
OG0000482	Cg001G038090	CARHR214170
OG0000483	Cg003G102670	CARHR268750
OG0000483	Cg003G102690, Cg003G102680	CARHR268770, CARHR268760
OG0000484	Cg008G322230	CARHR177100
OG0000487	Cg005G173270, Cg006G241950	CARHR127370
OG0000488	Cg002G054460	CARHR162100
OG0000489	Cg004G121500, Cg004G121510	CARHR284350
OG0000490	Cg006G244130	CARHR001520, CARHR000930
OG0000490	Cg006G244120	CARHR001530
OG0000491	Cg008G302450	CARHR190870, CARHR190860
OG0000492	Cg003G103830	CARHR270450
OG0000496	Cg002G063650, Cg004G148150	CARHR052930, CARHR216890, CARHR154020, CARHR104360, CARHR121700
OG0000496	Cg008G318740, Cg001G021720	CARHR054710, CARHR216860
OG0000497	Cg006G209780	CARHR056780
OG0000498	Cg003G100300	CARHR266530
OG0000498	Cg001G012780	CARHR235590
OG0000498	Cg006G218710	CARHR027440
OG0000499	Cg001G022510	CARHR225130
OG0000499	Cg007G279080	CARHR071890
OG0000499	Cg004G130580	CARHR089360
OG0000500	Cg008G321760	CARHR177590
OG0000500	Cg008G321770	CARHR177610, CARHR177580
OG0000500	Cg008G321810	CARHR177540
OG0000501	Cg006G209830	CARHR287270
OG0000501	Cg004G151200	CARHR105900
OG0000501	Cg002G060780	CARHR155330
OG0000504	Cg008G283420	CARHR210740
OG0000504	Cg004G125100	CARHR083900
OG0000505	Cg008G304760	CARHR188310
OG0000505	Cg008G304720	CARHR188370
OG0000506	Cg008G286990	CARHR179040, CARHR206880
OG0000506	Cg007G272280	CARHR064690
OG0000507	Cg004G119690, Cg004G119700	CARHR078100
OG0000507	Cg008G320160	CARHR292080
OG0000508	Cg005G170330	CARHR130490
OG0000509	Cg006G201540	CARHR223020
OG0000510	Cg007G250480, Cg007G250500	CARHR288780, CARHR052490
OG0000510	Cg007G250460	CARHR288930
OG0000511	Cg001G026600	CARHR221890
OG0000511	Cg007G247860	CARHR049420
OG0000512	Cg001G017530	CARHR230700
OG0000512	Cg001G017520	CARHR230710
OG0000512	Cg002G068470	CARHR149360
OG0000512	Cg001G017510	CARHR230730
OG0000513	Cg002G052890	CARHR163540
OG0000513	Cg002G061210	CARHR154420
OG0000513	Cg003G107510	CARHR273420
OG0000514	Cg004G137240	CARHR096060, CARHR096040
OG0000514	Cg006G220140	CARHR026050
OG0000515	Cg006G194180	CARHR045870
OG0000520	Cg005G160050	CARHR140950
OG0000520	Cg009G325440, Cg008G313690	CARHR184330
OG0000520	Cg002G045640	CARHR171400
OG0000521	Cg006G209950	CARHR034110
OG0000521	Cg003G085930	CARHR260010
OG0000521	Cg007G278940	CARHR071770
OG0000522	Cg006G212940	CARHR032270
OG0000522	Cg003G083570	CARHR256050
OG0000523	Cg005G159230	CARHR141800
OG0000523	Cg006G218660	CARHR027490
OG0000524	Cg004G123940	CARHR082540
OG0000524	Cg008G312990	CARHR184200
OG0000525	Cg007G279230	CARHR072060
OG0000525	Cg006G228960	CARHR017500
OG0000525	Cg004G130910	CARHR089730
OG0000525	Cg006G196190	CARHR043730
OG0000526	Cg002G059250	CARHR156460
OG0000526	Cg002G059300	CARHR156420
OG0000526	Cg002G059290	CARHR156430
OG0000526	Cg002G059270	CARHR156440
OG0000526	Cg002G059280, Cg002G059260	CARHR156450
OG0000527	Cg001G028730	CARHR219700
OG0000530	Cg008G297320, Cg008G297430	CARHR196090
OG0000532	Cg003G081940	CARHR254560
OG0000532	Cg008G308940	CARHR176360, CARHR224730
OG0000533	Cg001G001030	CARHR247520
OG0000533	Cg004G152110	CARHR106570
OG0000534	Cg007G248240	CARHR049900
OG0000535	Cg002G074720	CARHR144740
OG0000535	Cg002G074700	CARHR144770
OG0000535	Cg002G074680	CARHR144790
OG0000535	Cg007G250270	CARHR052230
OG0000535	Cg002G074710	CARHR144750
OG0000535	Cg002G074690	CARHR144780
OG0000537	Cg003G094580, Cg003G079430	CARHR251740
OG0000537	Cg001G031430	CARHR218190
OG0000537	Cg004G123580	CARHR082140
OG0000538	Cg005G162220	CARHR138760
OG0000538	Cg005G162250	CARHR138720
OG0000538	Cg005G162230	CARHR138740
OG0000539	Cg007G251010	CARHR053020
OG0000539	Cg005G176040	CARHR124150
OG0000540	Cg005G177450	CARHR122810
OG0000540	Cg005G177480	CARHR122760
OG0000540	Cg005G177500	CARHR122730
OG0000540	Cg005G177490	CARHR122750
OG0000541	Cg005G177620	CARHR122640, CARHR122630
OG0000542	Cg008G296420	CARHR197170
OG0000542	Cg006G200890	CARHR038830
OG0000542	Cg004G117700	CARHR076570
OG0000543	Cg005G189950, Cg005G190430, Cg005G189990	CARHR117600
OG0000543	Cg005G190400, Cg005G189970, Cg005G190020, Cg005G189980	CARHR117550
OG0000544	Cg006G241110	CARHR004720
OG0000544	Cg006G241100	CARHR004710
OG0000545	Cg007G275530	CARHR068380
OG0000545	Cg007G275520	CARHR068370, CARHR288980
OG0000545	Cg007G275510	CARHR288990
OG0000545	Cg007G275490	CARHR068340
OG0000546	Cg004G152950	CARHR293370
OG0000546	Cg004G152920	CARHR293360
OG0000546	Cg004G152930, Cg004G152960, Cg004G152940	CARHR293380
OG0000547	Cg003G081950, Cg003G081930	CARHR254540
OG0000547	Cg003G081960	CARHR254550
OG0000550	Cg005G170400, Cg002G054170	CARHR162410
OG0000551	Cg003G112680	CARHR278730
OG0000551	Cg001G001200	CARHR247360
OG0000551	Cg008G290260	CARHR203480
OG0000554	Cg006G205560	CARHR035310
OG0000554	Cg008G316540	CARHR181990
OG0000554	Cg007G248970	CARHR050810
OG0000555	Cg003G081530	CARHR255750, CARHR254040, CARHR254030, CARHR256630
OG0000555	Cg007G253720	CARHR054900
OG0000556	Cg004G142770	CARHR101180
