Orthogroup	Cardamine_glauca	Cochlearia_excelsa
OG0000400	Cg008G320060, Cg005G159260, Cg004G145190	g50668
OG0000403	Cg007G250680	g44123
OG0000403	Cg007G250640	g44131, g44135, g17396
OG0000405	Cg007G259010	g24714
OG0000406	Cg008G297220	g5012, g5008
OG0000406	Cg004G118250	g12661
OG0000408	Cg005G189700	g50999, g51010, g51011
OG0000411	Cg004G145680	g13575
OG0000411	Cg001G019000	g23976, g17311
OG0000412	Cg003G101880	g28489
OG0000412	Cg001G013500	g47623
OG0000412	Cg006G198710	g36484
OG0000412	Cg004G137580	g11899
OG0000413	Cg001G014360, Cg003G104010	g12238
OG0000414	Cg006G220700	g50367
OG0000415	Cg008G292540	g4813, g4802
OG0000416	Cg005G174990, Cg005G174850	g37911
OG0000416	Cg006G240670	g49506, g50636
OG0000419	Cg008G310850, Cg008G309170	g53832
OG0000422	Cg001G020210, Cg006G236580	g49629, g49628
OG0000422	Cg006G236590	g27081
OG0000423	Cg007G273210	g12212
OG0000423	Cg006G195220, Cg004G129870	g27989, g54339
OG0000425	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240	g36594, g54279
OG0000425	Cg004G127770	g13131
OG0000426	Cg006G210120	g14467
OG0000427	Cg004G145850, Cg007G279320	g43972, g18058, g26185
OG0000429	Cg008G305090	g598
OG0000429	Cg008G291690	g45564, g29450
OG0000429	Cg001G008100	g23276
OG0000430	Cg004G152450	g6127
OG0000431	Cg007G251970	g44045
OG0000431	Cg006G235970	g27100
OG0000431	Cg006G235980	g31232
OG0000432	Cg003G099400	g39358
OG0000432	Cg001G014130	g47588, g17129, g23688
OG0000433	Cg008G318280	g18132, g16748
OG0000433	Cg008G318270	g16614
OG0000435	Cg006G224010	g46992, g26157, g46989
OG0000436	Cg003G104180	g28563
OG0000437	Cg006G211920, Cg006G211880	g16334
OG0000437	Cg006G211940	g32687
OG0000438	Cg003G081140	g40411
OG0000439	Cg006G240170	g49529
OG0000439	Cg002G047030	g2023
OG0000439	Cg005G175260	g51246
OG0000440	Cg004G118560	g12773
OG0000440	Cg004G118580	g17878, g12639
OG0000440	Cg004G118570	g36390
OG0000441	Cg004G132880	g12084, g12086, g12087, g12083
OG0000446	Cg003G110320	g353
OG0000446	Cg006G231520	g27266
OG0000447	Cg004G131200	g7121
OG0000447	Cg006G218040	g50489, g32357
OG0000448	Cg008G324500	g40670
OG0000448	Cg008G324490	g10911
OG0000449	Cg002G061250	g19571
OG0000449	Cg003G107590	g1293, g28780, g41309
OG0000449	Cg002G061240	g19572
OG0000449	Cg003G107580	g41304
OG0000453	Cg005G177990	g54240
OG0000454	Cg003G099450	g890
OG0000454	Cg003G099460	g41237
OG0000456	Cg005G187000	g5590
OG0000457	Cg008G292890	g16865, g5308
OG0000457	Cg001G040480	g28417, g28418
OG0000461	Cg005G168760	g51663
OG0000461	Cg006G245460	g49273
OG0000461	Cg006G245470	g30720, g1438
OG0000462	Cg006G210000	g36218, g36226, g36221, g6231
OG0000463	Cg002G060360	g11422
OG0000463	Cg002G060460, Cg002G060450	g11421
OG0000468	Cg002G051880	g19139, g11288
OG0000468	Cg005G167330	g37303
OG0000471	Cg006G217710	g50497
OG0000471	Cg006G217740, Cg006G217720, Cg006G217730, Cg006G217690	g50496
OG0000472	Cg001G040820	g46683, g46681
OG0000472	Cg001G040810, Cg001G040800	g18100
OG0000474	Cg008G303420	g502, g2678, g19454, g19442, g9989
OG0000475	Cg006G233150, Cg006G233130	g45250
OG0000481	Cg001G029300, Cg003G087600	g24644
OG0000483	Cg003G102670	g39375
OG0000487	Cg004G120040, Cg005G173270, Cg006G241950	g12606, g30872, g12810, g7774, g7765
OG0000489	Cg004G121500, Cg004G121510	g31982, g32989
OG0000489	Cg003G094350, Cg003G079680	g25938, g25526, g44791, g44879, g17389, g25525
OG0000492	Cg003G103830	g1343, g1338, g43635
OG0000497	Cg008G309780, Cg008G311600	g11659, g23500
OG0000497	Cg008G309770	g1698, g52938
OG0000497	Cg006G209790	g35860, g43698
OG0000497	Cg006G209780	g53738
OG0000498	Cg003G100300	g28420, g918
OG0000498	Cg001G012780, Cg006G218710	g23591
OG0000499	Cg001G022510	g24192
OG0000499	Cg004G130580	g12179
OG0000500	Cg008G321810	g11013
OG0000500	Cg008G321740	g18472
OG0000501	Cg006G209830	g32899
OG0000501	Cg004G151200, Cg002G060780	g2874
OG0000504	Cg008G283420	g37317
OG0000504	Cg004G125100	g13045, g12397, g7487
OG0000505	Cg008G304760, Cg008G304720, Cg008G304710	g10041
OG0000506	Cg008G286990	g29695
OG0000506	Cg007G272280	g44625, g16494, g45982
OG0000508	Cg005G170330	g37276
OG0000509	Cg001G024650	g24336
OG0000510	Cg007G250480, Cg007G250500	g44132, g41019, g41018
OG0000510	Cg007G250460	g44133
OG0000511	Cg001G026600	g17679
OG0000511	Cg007G247860	g40900
OG0000512	Cg001G017530	g17267
OG0000512	Cg001G017520	g23904
OG0000512	Cg002G068470	g24586, g23899, g23901
OG0000512	Cg001G017510	g23902
OG0000513	Cg002G052890	g19186
OG0000513	Cg002G061210	g2921
OG0000516	Cg001G039660	g43009
OG0000520	Cg002G045640	g1879
OG0000521	Cg006G209950	g32883, g27873
OG0000521	Cg003G085930	g40242
OG0000522	Cg006G212940	g50671, g32646
OG0000522	Cg006G212930	g50679
OG0000523	Cg006G218660	g32310, g32311, g32309
OG0000524	Cg004G123940	g37932, g37940, g12429
OG0000525	Cg007G279230	g46461
OG0000525	Cg006G228960	g27359
OG0000525	Cg006G196190	g36635
OG0000526	Cg002G059250	g2744
OG0000526	Cg002G059300	g19502
OG0000526	Cg002G059290, Cg002G059270	g2743
OG0000532	Cg008G308940	g32454
OG0000533	Cg001G001030	g18305
OG0000535	Cg002G074680, Cg007G250270	g40981
OG0000535	Cg002G074710	g10730
OG0000537	Cg003G094580, Cg003G079430	g45190
OG0000537	Cg004G123580	g12972
OG0000538	Cg005G162220	g52123
OG0000539	Cg007G251010	g8
OG0000540	Cg005G177480	g37885
OG0000540	Cg005G177500, Cg005G177490	g51161, g51163
OG0000541	Cg005G177760	g51136
OG0000541	Cg005G177620	g46875
OG0000542	Cg008G296420	g5064, g45719
OG0000543	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000, Cg005G189950, Cg005G190430, Cg005G189990, Cg005G190400, Cg005G189970, Cg005G190020, Cg005G189980	g50674, g6257, g6276, g3083, g6273, g6259, g38385
OG0000545	Cg007G275530	g44484
OG0000546	Cg004G152970, Cg004G152950, Cg004G152920, Cg004G152930, Cg004G152960, Cg004G152940	g6101
OG0000547	Cg003G081950, Cg003G081930, Cg003G081960	g45202, g45181
OG0000551	Cg003G112680	g206
OG0000551	Cg008G290260	g5442
OG0000552	Cg006G222430	g2664, g24348, g37712, g50813
OG0000554	Cg007G248970	g40964
OG0000555	Cg003G081530	g25667
OG0000556	Cg004G142770	g11687
OG0000557	Cg002G046330	g1926
OG0000557	Cg005G161030	g52194
OG0000557	Cg005G161040	g16296
OG0000558	Cg005G164040, Cg005G164030, Cg004G144890	g45137, g6394, g37094, g37077, g37420
OG0000559	Cg008G283670	g5764
OG0000559	Cg008G284340	g45334
OG0000560	Cg003G107170	g28744, g39227
OG0000561	Cg008G302100, Cg003G090310, Cg003G095750, Cg003G113090, Cg003G113110	g9727
OG0000562	Cg004G121670	g12524, g12903
OG0000562	Cg008G294850	g29300, g5178
OG0000562	Cg008G306290	g4833
OG0000564	Cg001G008860	g54035
OG0000564	Cg005G189640, Cg005G189660	g51022, g51021
OG0000565	Cg008G295270	g18012
OG0000566	Cg008G300820	g41560
OG0000566	Cg008G300980	g41399
OG0000567	Cg008G292520	g13274
OG0000570	Cg004G117190	g7906
OG0000571	Cg003G108460	g830
OG0000571	Cg006G237990, Cg006G238000	g31103, g31105
OG0000572	Cg007G274000	g53091
OG0000573	Cg007G250770, Cg007G250800	g1437
OG0000574	Cg007G257570	g21420, g15759
OG0000578	Cg006G235600	g31250
OG0000578	Cg007G251220	g44098
OG0000578	Cg006G221520	g49727
OG0000579	Cg001G042350, Cg001G015010	g23738
OG0000581	Cg004G124880, Cg004G124890	g13025, g2527, g7507
OG0000582	Cg008G302230	g797
OG0000582	Cg005G180390	g40099
OG0000584	Cg001G012010	g23547
OG0000585	Cg004G130730, Cg005G172160, Cg006G216450	g32425, g51449, g37082, g7149
OG0000586	Cg008G317030	g18462
OG0000587	Cg014G331710, Cg003G077950	g45222
OG0000587	Cg005G158850	g50800
OG0000588	Cg004G131080	g12159
OG0000588	Cg005G163370	g51276, g52074
OG0000588	Cg006G196360	g54285
OG0000589	Cg003G107490	g1289, g41302
OG0000589	Cg002G061190, Cg002G061200	g2922
OG0000590	Cg006G243560	g12549
OG0000591	Cg001G009410	g16963
OG0000591	Cg002G057870	g31850
OG0000592	Cg004G134690	g6901
OG0000592	Cg006G227950	g50029, g27399, g31749
OG0000593	Cg001G026500	g25927
OG0000593	Cg007G253070	g13347
OG0000595	Cg002G063260	g19605
OG0000596	Cg003G102460	g39380
OG0000599	Cg005G181640	g4465, g28112, g2282
OG0000600	Cg001G011170	g17007, g23476
OG0000601	Cg008G295790	g5112, g45694
OG0000601	Cg001G039300	g16898
OG0000602	Cg008G284060	g5741
OG0000602	Cg002G053370	g19206
OG0000602	Cg004G125440	g12391, g7465, g13062
OG0000604	Cg002G043840	g11148, g37743
OG0000605	Cg007G274490	g44550
OG0000605	Cg007G274500	g46114, g44551
OG0000606	Cg006G197370	g54263, g36563
OG0000607	Cg004G135710	g6843
OG0000607	Cg001G006330	g23142
OG0000612	Cg005G164120	g37413
OG0000613	Cg004G117600	g12753
OG0000613	Cg001G038460	g18086
OG0000614	Cg003G083720, Cg003G083730	g5483, g5477, g5478, g5481
OG0000615	Cg001G003930	g47953, g22949, g18248
OG0000617	Cg014G331930, Cg003G077690, Cg014G331920, Cg003G077700	g25435
OG0000617	Cg014G332730, Cg003G076870	g39480
OG0000618	Cg007G279240	g46462
OG0000618	Cg001G013140	g23624
OG0000619	Cg005G169350, Cg005G169330	g38064
OG0000619	Cg002G053130	g19197, g2358
OG0000620	Cg006G227500	g27410, g50047
OG0000620	Cg007G274540	g44549, g46124
OG0000621	Cg003G080980	g25662
OG0000621	Cg001G035510, Cg007G255970	g46832
OG0000626	Cg007G246710	g44259
OG0000627	Cg007G266770	g23678
OG0000627	Cg001G013990	g47594
OG0000628	Cg007G278590	g46398
OG0000628	Cg004G135400	g11992
OG0000628	Cg006G208420	g13318
OG0000632	Cg003G076000, Cg002G045850	g18715, g1892, g37597
OG0000633	Cg006G230570	g31589
OG0000634	Cg003G106960, Cg003G106970	g50687, g39240
OG0000635	Cg005G176520	g51197, g37897
OG0000636	Cg008G286670	g45438
OG0000636	Cg005G180860, Cg008G286680, Cg008G286690	g29704
OG0000640	Cg006G225210	g44684, g44686
OG0000641	Cg004G138830	g13399
OG0000641	Cg004G138840	g11857
OG0000642	Cg001G039230, Cg001G039250, Cg001G039260	g46703, g46704
OG0000642	Cg001G039280, Cg001G039290	g37779
OG0000645	Cg001G027980, Cg002G058030, Cg001G028010	g16321, g17740
OG0000645	Cg001G028030	g24549
OG0000646	Cg002G068200	g10368
OG0000646	Cg004G117060	g12697
OG0000647	Cg008G283720	g29845, g12395, g7477
OG0000648	Cg007G250430, Cg002G043950	g18725, g18726, g18727, g18724
OG0000649	Cg006G207250	g53982
OG0000649	Cg006G225590	g50135
OG0000649	Cg007G276770	g46253
OG0000650	Cg008G323250	g43973
OG0000652	Cg008G303080, Cg008G303060, Cg008G303090	g484, g485, g9960
OG0000653	Cg008G301300	g740
OG0000655	Cg008G312870	g11478, g30353, g42069, g15723, g38784, g11477, g34951, g32723, g27501, g37433, g37431, g37432, g52863, g29309, g19266, g23172, g31689, g4123, g633, g23353, g52862, g51248, g14952, g29956, g30352, g26800, g34947, g27315, g48841, g53799, g24310, g8621, g42073, g31974, g24409, g23553, g44765, g15602, g31973, g34361, g14953, g26293, g13114, g8625, g41015, g34929, g9623, g21112, g42070, g48840, g27322, g26799
OG0000658	Cg008G306770, Cg002G052670, Cg002G070930	g10133, g4789
OG0000660	Cg006G238730	g27009
OG0000660	Cg002G060220	g2820, g11418
OG0000660	Cg003G106780	g39246
OG0000661	Cg005G175080	g51258, g51261, g39834
OG0000662	Cg008G296140	g5081
OG0000662	Cg004G117510	g6216, g7879
OG0000663	Cg007G267970	g44868
OG0000663	Cg006G219810	g32229
OG0000663	Cg007G267960	g44869
OG0000665	Cg002G071770	g1443
OG0000666	Cg006G199060, Cg001G011240, Cg006G199070	g17009
OG0000669	Cg005G161680	g52160, g37530
OG0000669	Cg004G129440	g13190
OG0000669	Cg002G075620	g10812
OG0000671	Cg001G038980, Cg001G038990	g28292, g22608, g22602, g46709
OG0000672	Cg005G172330	g37974
OG0000672	Cg001G005000	g23019
OG0000672	Cg006G217430	g32394
OG0000673	Cg005G190050	g38393
OG0000674	Cg006G243600	g30793
OG0000674	Cg005G158060	g50833, g37733
OG0000674	Cg014G331360, Cg003G078290	g39558
OG0000675	Cg006G229960	g31625, g49954, g51289
OG0000677	Cg006G221400, Cg006G221380, Cg006G221390, Cg006G221370	g50336
OG0000677	Cg006G221350	g50338
OG0000678	Cg006G214830, Cg006G214880, Cg006G214860, Cg006G214850	g1972
OG0000679	Cg003G087780	g42765, g14391, g53443, g24935
OG0000682	Cg006G202670	g14429, g53126
OG0000685	Cg001G011050	g47697
OG0000685	Cg001G014490	g23710
OG0000686	Cg001G006490	g47857
OG0000687	Cg001G024670	g17578
OG0000687	Cg005G160620	g37589
OG0000688	Cg002G074580	g1520, g1518
OG0000689	Cg006G223150, Cg006G210940, Cg003G084980	g40273, g32732
OG0000692	Cg002G047610, Cg002G047600	g18931
OG0000692	Cg002G047590	g1998
OG0000693	Cg002G050630	g19066
OG0000693	Cg005G166320	g37337
OG0000694	Cg005G189730	g50998
OG0000695	Cg006G202130, Cg006G202150, Cg007G249860	g41726, g6247, g40992
OG0000697	Cg006G198940	g36466, g36467
OG0000698	Cg004G125010	g47464
OG0000699	Cg001G035790	g25848
OG0000700	Cg005G177830	g37868, g37867, g37860
OG0000702	Cg008G294680	g45660, g29306
OG0000702	Cg002G070800	g10477
OG0000702	Cg004G116410	g7936
OG0000703	Cg008G284440	g29827
OG0000703	Cg002G053740	g2392
OG0000704	Cg001G020990	g17405, g24115
OG0000706	Cg008G304870, Cg008G304860	g587
OG0000706	Cg003G112850	g9735
OG0000707	Cg002G055970	g44848
OG0000708	Cg006G234380	g27159
OG0000709	Cg008G298180	g29021
OG0000710	Cg006G232190	g31477
OG0000711	Cg006G243760	g36985
OG0000712	Cg004G122720	g12937
OG0000714	Cg007G266550	g41820
OG0000716	Cg001G035590	g19482
OG0000716	Cg001G035630, Cg001G035640	g46826, g46814
OG0000718	Cg004G127540	g7358
OG0000719	Cg003G107520	g28768
OG0000719	Cg001G029040	g49733, g14247
OG0000720	Cg002G044040	g1754
OG0000720	Cg014G331600, Cg003G078090	g39542
OG0000721	Cg004G133230	g6993
OG0000722	Cg007G270140	g45812
OG0000722	Cg006G231610	g31518
OG0000723	Cg008G305990	g18529
OG0000723	Cg008G306000	g4864
OG0000724	Cg007G268070	g19102, g2219
OG0000726	Cg008G311850, Cg008G306710, Cg002G066420	g18445, g18444
OG0000726	Cg004G142450, Cg005G190590, Cg005G191890, Cg005G191900	g51076
OG0000728	Cg008G299090	g29070
OG0000728	Cg008G299110	g29071
OG0000730	Cg002G074010	g10673
OG0000730	Cg006G231930	g31492
OG0000732	Cg001G014590	g23718
OG0000732	Cg002G053890	g11321
OG0000733	Cg001G029600	g43317, g53596
OG0000735	Cg003G103340	g28538
OG0000736	Cg008G290670	g45529, g29507
OG0000736	Cg005G192530	g38503
OG0000736	Cg001G001710	g22748
OG0000737	Cg005G191560	g38444
OG0000738	Cg005G173620	g51327
OG0000741	Cg006G194800	g36715
OG0000749	Cg006G232590	g10608
OG0000749	Cg006G220250	g32196
OG0000750	Cg003G087530, Cg001G025700	g40831
OG0000752	Cg008G304630	g18564
OG0000752	Cg008G291200	g29481
OG0000753	Cg006G205300, Cg006G205270	g53790
OG0000754	Cg006G206090	g28181
OG0000754	Cg004G147380	g42706
OG0000754	Cg008G317070	g42720, g42742
OG0000755	Cg003G093960, Cg003G080030	g25545
OG0000756	Cg001G004510	g47929
OG0000757	Cg002G052790, Cg005G168880	g37224
OG0000758	Cg007G280560	g46550
OG0000758	Cg005G174590	g39816
OG0000758	Cg006G229970	g31624
OG0000759	Cg006G239020	g26999
OG0000760	Cg005G165490	g51911
OG0000760	Cg005G165570	g19031
OG0000762	Cg004G156220	g5942
OG0000763	Cg006G195580	g27997, g54354, g36680
OG0000763	Cg006G195570	g36679
OG0000764	Cg006G198640, Cg006G199090	g28045, g28051
OG0000765	Cg002G054830, Cg008G311840, Cg008G315080	g1550, g2438, g2440, g2441
OG0000772	Cg002G069280	g10410
OG0000773	Cg006G221120, Cg007G269990, Cg002G069900	g44749
OG0000774	Cg001G014380	g47581
OG0000774	Cg004G142810	g6414
OG0000776	Cg005G166180	g37342
OG0000776	Cg004G124820, Cg004G126990	g13022, g7512
OG0000777	Cg003G102020	g39401
OG0000778	Cg008G293530	g5274
OG0000779	Cg001G018640	g17303, g47419
OG0000779	Cg003G081040	g25660
OG0000780	Cg001G001620	g22739
OG0000780	Cg005G192490	g38506
OG0000780	Cg008G290580	g29511
OG0000781	Cg005G161950	g37478, g38223
OG0000781	Cg005G161940	g37524
OG0000783	Cg008G301820	g772
OG0000783	Cg002G064100	g29397
OG0000784	Cg008G302400	g807
OG0000785	Cg001G007050	g18150
OG0000785	Cg008G285560	g29776
OG0000786	Cg003G108880	g432
OG0000786	Cg003G108890	g9918
OG0000788	Cg002G062390	g3012
OG0000789	Cg007G280200	g44317
OG0000789	Cg006G194100	g13146
OG0000790	Cg006G195640, Cg006G195620	g36677
OG0000790	Cg006G195610	g36678
OG0000794	Cg005G179140, Cg005G179150	g51082, g51084
OG0000796	Cg001G018910	g4059
OG0000798	Cg001G023620, Cg001G024420	g24266, g17563, g47178
OG0000800	Cg002G073650	g41234
OG0000801	Cg008G285490	g29782
OG0000801	Cg008G285510	g29780
OG0000801	Cg004G126190	g13101
OG0000802	Cg008G323490	g10953
OG0000803	Cg001G020920	g47325
OG0000803	Cg001G020930	g17401
OG0000805	Cg004G139450	g17702
OG0000806	Cg008G319250	g18426
OG0000807	Cg005G161560	g37537
OG0000807	Cg004G116160	g7952
OG0000808	Cg005G178330	g39999
OG0000808	Cg002G060860	g19564, g2880
OG0000808	Cg003G106930	g1260
OG0000809	Cg006G220900	g32151, g50360, g27587
OG0000810	Cg006G198980	g36472
OG0000811	Cg002G069880	g16691, g44674, g41257
OG0000812	Cg005G180940	g53541
OG0000813	Cg004G133780	g6955
OG0000814	Cg003G107820, Cg003G085970	g28789, g41316, g41317, g41315, g862, g860
OG0000818	Cg002G057590	g2629
OG0000818	Cg001G012930	g47643
OG0000818	Cg007G245560	g40738
OG0000819	Cg004G126210	g12365
OG0000819	Cg002G050070	g2161
OG0000821	Cg003G098580	g1309
OG0000823	Cg008G324800	g40691, g10891
OG0000823	Cg001G023440	g47213
OG0000824	Cg006G212730	g32658, g27798
OG0000824	Cg003G083770	g40312
OG0000825	Cg002G045150	g1837
OG0000825	Cg005G159470	g52299, g37652
OG0000826	Cg008G321150	g19425
OG0000826	Cg005G161390	g52166, g37548
OG0000827	Cg003G102230	g985
OG0000827	Cg008G282540	g47835, g5823
OG0000828	Cg005G173600, Cg005G173850, Cg003G097070	g51317, g51340, g51316
OG0000829	Cg008G297830	g45753
OG0000831	Cg006G225520, Cg006G225530	g27461
OG0000833	Cg004G130960	g7141
OG0000834	Cg004G135270	g6862
OG0000834	Cg006G200740	g35772, g23450, g25571, g23449, g28089
OG0000835	Cg004G135790	g11975, g6829
OG0000835	Cg006G200030	g36401
OG0000837	Cg006G234310	g27166
OG0000838	Cg008G308160	g52396, g52380
OG0000844	Cg004G125230	g7481
OG0000844	Cg008G283640	g29846, g5767
OG0000846	Cg001G007070, Cg008G300000, Cg002G062540	g18149, g23193
OG0000847	Cg008G290080	g29549
OG0000847	Cg003G112490	g219
OG0000848	Cg001G033730, Cg006G244290	g49348
OG0000849	Cg002G044730	g1795
OG0000850	Cg002G045440	g18713
OG0000851	Cg005G164180	g52005
OG0000851	Cg002G048830	g2106
OG0000852	Cg003G081090	g28951, g25653, g40413
OG0000853	Cg003G094800	g25495
OG0000854	Cg005G178980	g37834, g40042
OG0000855	Cg002G059040	g11395, g2757
OG0000855	Cg003G110450	g340
OG0000857	Cg008G317780, Cg002G066130	g14408, g6195
OG0000857	Cg002G057800	g19417
OG0000861	Cg008G295830	g41660, g41683, g41662, g41633, g36966, g36993, g36967
OG0000868	Cg008G287420	g45455, g5591, g29666
OG0000868	Cg004G127670	g12305, g7345, g13126
OG0000869	Cg008G324790	g47214, g17532
OG0000870	Cg006G218420	g50492, g50452
OG0000871	Cg004G117640	g7867
OG0000871	Cg001G038170	g18093
OG0000872	Cg005G174170	g39803
OG0000875	Cg006G239610	g31012
OG0000877	Cg005G162200	g37254
OG0000883	Cg004G120520, Cg001G005560	g7738, g12824, g12583
OG0000884	Cg006G220070	g32204, g27609
OG0000885	Cg006G223510	g50244
OG0000885	Cg001G012610	g17066, g23580
OG0000886	Cg008G318350	g37044
OG0000888	Cg002G047840	g11209, g1980, g18951
OG0000888	Cg005G163520	g52055
OG0000889	Cg002G051090	g2212, g19095
OG0000890	Cg002G052850	g2336, g19181
OG0000890	Cg005G169010	g51643
OG0000891	Cg006G223520	g32036, g27518
OG0000892	Cg008G305220	g602
OG0000893	Cg008G303820, Cg008G303810	g18572
OG0000898	Cg006G197730	g28026
OG0000900	Cg006G232460	g49875
OG0000900	Cg006G232450	g31459, g53611
OG0000901	Cg001G024700	g2658, g2672, g24339, g17581
OG0000902	Cg008G286220	g5640, g29730
OG0000902	Cg004G126600	g12349
OG0000903	Cg008G291670	g29451
OG0000903	Cg002G062240, Cg002G062220	g46806
OG0000904	Cg008G290810	g45532
OG0000904	Cg001G008880	g23312
OG0000905	Cg008G290680	g29506
OG0000906	Cg003G112910	g18661
OG0000906	Cg008G290420	g29526
OG0000907	Cg001G022170	g24176, g17469
OG0000907	Cg008G323080	g40587, g10964
OG0000908	Cg001G001080, Cg004G121360, Cg005G193190	g22696
OG0000909	Cg006G221900	g50312
OG0000910	Cg003G107900	g28800
OG0000910	Cg003G107890	g41318
OG0000911	Cg003G115090	g19649
OG0000911	Cg002G056130	g11359, g19349
OG0000912	Cg014G330920, Cg003G078630	g45240, g25475, g39592
OG0000912	Cg006G243400	g49396
OG0000913	Cg006G222560, Cg007G271050	g50285, g44694
OG0000915	Cg002G053780	g2397
OG0000915	Cg005G170130	g37165
