Orthogroup	Cardamine_glauca	Alyssum_gmelinii
OG0000239	Cg004G149260	Ag001G018250, Ag001G019440, Ag001G019330, Ag001G019480, Ag001G019400, Ag001G019290, Ag001G019190, Ag001G019310, Ag001G019240, Ag001G019210, Ag001G019450, Ag001G019270, Ag001G018920, Ag001G017170, Ag001G017270, Ag002G107820, Ag002G111380, Ag001G005190
OG0000240	Cg005G180190, Cg002G062910	Ag006G521840
OG0000240	Cg001G033750	Ag001G089960
OG0000242	Cg006G231900	Ag004G319220
OG0000242	Cg006G231890	Ag004G319640
OG0000242	Cg006G231910	Ag004G319270
OG0000244	Cg001G019150	Ag006G567480
OG0000244	Cg003G093660, Cg003G080320	Ag002G138420, Ag002G137630
OG0000244	Cg001G019160	Ag006G567460, Ag006G567470
OG0000248	Cg003G081360	Ag002G142990
OG0000248	Cg003G081340	Ag002G142870, Ag002G142960, Ag002G142950, Ag002G142860
OG0000248	Cg007G252860	Ag004G367480
OG0000249	Cg005G169790	Ag002G168420, Ag002G179380
OG0000250	Cg007G270460, Cg007G270470, Cg007G270580	Ag003G292650
OG0000252	Cg007G252790, Cg007G252760	Ag002G201630, Ag002G201600
OG0000252	Cg008G283740, Cg004G136500	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240
OG0000254	Cg004G134710	Ag005G456040, Ag002G185430
OG0000256	Cg003G080890	Ag002G186750, Ag002G186710, Ag002G186740
OG0000256	Cg005G165640	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560
OG0000257	Cg007G247040, Cg007G247060	Ag001G081770, Ag001G081780
OG0000257	Cg006G198470, Cg006G198480	Ag001G011470, Ag008G698480, Ag001G011500, Ag001G010720, Ag004G331430, Ag008G697590, Ag003G211470, Ag003G211370, Ag003G220650, Ag003G228410, Ag003G212030, Ag003G212020, Ag001G012300, Ag003G233340
OG0000257	Cg004G126080	Ag005G475480, Ag005G476080, Ag005G425180, Ag005G475490, Ag005G476060, Ag005G476070, Ag005G475200
OG0000258	Cg002G072340	Ag002G175550
OG0000258	Cg003G104860	Ag008G702170
OG0000258	Cg002G072320	Ag004G336180
OG0000264	Cg003G079930, Cg003G094080, Cg003G094890, Cg003G079050	Ag002G129660
OG0000264	Cg003G079060, Cg003G094880	Ag007G599430
OG0000267	Cg005G177130, Cg005G177100, Cg005G177110, Cg005G177030, Cg005G177010, Cg005G177140, Cg005G177090, Cg005G177120	Ag004G311330
OG0000268	Cg002G074810	Ag008G659990
OG0000268	Cg007G248330	Ag007G590690, Ag006G555210, Ag004G378430
OG0000268	Cg007G248320	Ag004G378440
OG0000268	Cg008G282710	Ag006G492050
OG0000268	Cg002G052420	Ag001G074460
OG0000269	Cg002G069710	Ag006G552380, Ag003G265590, Ag003G266400
OG0000269	Cg007G256050, Cg004G151220	Ag002G157110
OG0000269	Cg004G148220	Ag007G634850, Ag001G009880
OG0000269	Cg002G069700	Ag001G037980, Ag008G678960
OG0000270	Cg004G152330	Ag003G296180
OG0000270	Cg001G000740	Ag003G282610
OG0000271	Cg001G032910	Ag001G022460, Ag001G022490
OG0000271	Cg003G094150	Ag006G495010
OG0000273	Cg006G201150, Cg006G201180	Ag001G024480, Ag001G025220, Ag007G591170, Ag004G336120
OG0000274	Cg003G107390	Ag001G037550, Ag008G709540, Ag008G709790
OG0000274	Cg005G177430	Ag007G593920, Ag007G593930, Ag007G593900
OG0000275	Cg004G139010	Ag005G439960
OG0000277	Cg001G025730, Cg001G025680, Cg001G025710, Cg001G025690, Cg001G025720	Ag001G032920
OG0000281	Cg006G199670	Ag001G016930, Ag001G016850
OG0000282	Cg008G288350, Cg008G323220	Ag007G599590
OG0000282	Cg008G288380	Ag007G599660
OG0000283	Cg008G319010	Ag007G587950
OG0000283	Cg008G318960, Cg008G318990, Cg008G318970	Ag007G588000, Ag007G587960, Ag007G587970, Ag007G587990
OG0000284	Cg008G323450, Cg008G323400, Cg008G323440, Cg005G189010, Cg008G323430, Cg008G323380	Ag001G030880, Ag001G029500, Ag007G629010
OG0000284	Cg008G306240, Cg008G306230	Ag006G554760
OG0000287	Cg007G251270	Ag005G444110
OG0000287	Cg004G137910	Ag003G212550, Ag005G444070, Ag005G442850, Ag005G442860, Ag003G212560
OG0000287	Cg004G137940	Ag005G444010, Ag005G442790
OG0000287	Cg004G140030	Ag005G444160
OG0000287	Cg004G137980, Cg004G137960	Ag005G442830, Ag005G444040
OG0000290	Cg004G135310	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000293	Cg008G293400, Cg001G035010	Ag007G619660, Ag003G284910, Ag001G083740
OG0000294	Cg004G133910	Ag005G458030
OG0000294	Cg005G169690	Ag002G169270
OG0000294	Cg005G158570	Ag002G204660
OG0000294	Cg003G077590, Cg014G332020	Ag006G513280
OG0000294	Cg006G243870	Ag004G299490, Ag004G299500
OG0000295	Cg007G263400	Ag005G465340, Ag005G465350, Ag005G465370
OG0000297	Cg001G003600	Ag003G261170, Ag003G289210, Ag002G173860, Ag002G174020, Ag003G288940
OG0000297	Cg005G178560, Cg005G178570, Cg005G178540	Ag007G595310
OG0000297	Cg003G108160	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000297	Cg004G136450	Ag005G448670
OG0000298	Cg001G021100, Cg001G021090	Ag001G062550, Ag001G062510, Ag001G061900, Ag008G695110
OG0000299	Cg001G026230, Cg001G026550	Ag006G499870, Ag006G499900, Ag006G499860
OG0000299	Cg007G279160	Ag003G213780, Ag003G220100
OG0000300	Cg004G145480, Cg004G145490	Ag003G259820
OG0000300	Cg004G145430, Cg004G144800	Ag002G137460, Ag002G140980
OG0000304	Cg008G321360, Cg008G321310, Cg008G321320	Ag002G102400
OG0000308	Cg007G273340	Ag003G238370
OG0000308	Cg001G040650	Ag004G327720
OG0000311	Cg008G296830	Ag007G622820
OG0000311	Cg006G201410	Ag001G024940
OG0000311	Cg004G134370	Ag005G457020
OG0000313	Cg001G028860	Ag006G560670, Ag006G560940, Ag006G560690
OG0000313	Cg001G020560	Ag002G171170
OG0000314	Cg006G241650	Ag004G302930
OG0000314	Cg006G241640	Ag004G302940
OG0000314	Cg005G173580	Ag007G588560
OG0000316	Cg006G210390, Cg008G298570, Cg001G041080	Ag006G542900
OG0000316	Cg005G165580, Cg005G165480	Ag002G185950, Ag002G185990
OG0000319	Cg003G086150, Cg003G108110, Cg006G238150	Ag008G711750
OG0000321	Cg001G036490, Cg001G035900, Cg001G035950, Cg001G035910, Cg001G035940	Ag002G166480, Ag002G166840, Ag006G571830
OG0000322	Cg007G279100	Ag003G214240, Ag005G440770, Ag003G214260
OG0000322	Cg005G165820	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620
OG0000323	Cg001G013020	Ag004G374940, Ag004G374900
OG0000324	Cg008G317460, Cg001G031330, Cg007G263750	Ag001G050420, Ag001G067070, Ag001G043590, Ag001G045980, Ag007G621190
OG0000327	Cg006G222130, Cg006G222140, Cg006G222120	Ag001G075570, Ag001G075560
OG0000327	Cg002G052000	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070, Ag001G075500
OG0000329	Cg004G137660	Ag001G077310, Ag001G078150
OG0000330	Cg002G046560	Ag007G612380, Ag001G092100
OG0000332	Cg004G136440	Ag001G016660
OG0000334	Cg002G052730	Ag001G073280
OG0000334	Cg005G168750	Ag002G173720
OG0000335	Cg004G142530, Cg004G127070	Ag005G473330, Ag005G473370
OG0000335	Cg006G218670	Ag007G583790
OG0000336	Cg007G273380, Cg007G273390	Ag003G238210, Ag003G238250
OG0000336	Cg006G228370	Ag004G327930
OG0000336	Cg007G273370	Ag003G238280
OG0000338	Cg006G236460, Cg007G252750, Cg006G236370, Cg007G253150	Ag004G367200, Ag004G310510, Ag004G310410
OG0000339	Cg001G017490	Ag006G548660, Ag006G545860
OG0000339	Cg006G244870	Ag006G517430
OG0000339	Cg005G159770	Ag002G202770
OG0000339	Cg002G045310	Ag001G094740
OG0000340	Cg005G162340	Ag002G197210
OG0000340	Cg005G162320	Ag002G197290, Ag002G197280
OG0000341	Cg001G030730	Ag002G159280
OG0000342	Cg001G042370	Ag003G210300, Ag003G210280
OG0000345	Cg006G233270, Cg006G233280	Ag004G316330
OG0000345	Cg006G233290	Ag004G316310
OG0000347	Cg004G127590, Cg007G261820, Cg007G261880, Cg007G261870, Cg007G261860, Cg007G261890, Cg007G261900, Cg007G261920, Cg007G261910, Cg007G261930, Cg007G261840, Cg007G264260, Cg007G264270, Cg007G264250, Cg007G264200, Cg007G264220, Cg007G264180, Cg007G264360, Cg007G264320, Cg007G261830, Cg007G264380, Cg007G264140, Cg007G264280, Cg007G264350, Cg007G264230, Cg007G264290, Cg007G264160, Cg007G264150, Cg007G264240, Cg007G264420, Cg007G264330, Cg007G264300, Cg007G264310, Cg007G264340, Cg007G261850, Cg007G264370, Cg007G264170, Cg007G264190, Cg007G264210, Cg007G264130	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170
OG0000348	Cg004G146340, Cg007G271550	Ag007G649350
OG0000349	Cg001G004450	Ag003G286530, Ag008G692030
OG0000349	Cg005G177460	Ag003G286490, Ag003G286480
OG0000351	Cg008G290210	Ag005G465630
OG0000352	Cg006G229000	Ag004G325890
OG0000353	Cg001G022220, Cg002G056550, Cg008G295330	Ag004G299300, Ag003G211090, Ag004G381780, Ag001G053510, Ag008G672580
OG0000355	Cg007G280400	Ag003G210200
OG0000356	Cg008G306390, Cg008G306550	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730
OG0000358	Cg006G242200	Ag007G587570, Ag004G302250
OG0000358	Cg008G289880	Ag007G587560, Ag007G587550
OG0000359	Cg006G216530, Cg006G216520, Cg006G216510	Ag007G581430, Ag007G581460
OG0000359	Cg005G172170	Ag003G211770
OG0000360	Cg003G114870	Ag008G734820, Ag007G625370
OG0000361	Cg004G127210	Ag007G587740, Ag005G473000
OG0000362	Cg006G241490	Ag004G303100, Ag004G303120
OG0000363	Cg004G145460	Ag002G184600
OG0000363	Cg006G201850	Ag006G517120, Ag004G372780
OG0000363	Cg006G201860	Ag006G517110, Ag007G645790, Ag005G450280
OG0000368	Cg001G002850	Ag003G291040
OG0000368	Cg001G002860	Ag003G291010
OG0000368	Cg001G002830	Ag003G291060
OG0000369	Cg002G061220	Ag001G051410
OG0000370	Cg006G228950	Ag004G326160
OG0000370	Cg001G033700, Cg001G033710, Cg001G015500	Ag007G583890
OG0000371	Cg006G220780, Cg005G158480	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960
OG0000371	Cg005G158470	Ag002G205030
OG0000372	Cg001G013540, Cg001G013550, Cg001G013560	Ag001G092900, Ag001G081980
OG0000374	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290	Ag001G012930
OG0000377	Cg007G249720	Ag004G372070, Ag004G372680
OG0000377	Cg007G249710	Ag004G312650
OG0000382	Cg007G254420	Ag004G366380
OG0000382	Cg006G236900	Ag004G309460
OG0000383	Cg006G217970	Ag007G582890, Ag007G582900, Ag007G582910
OG0000383	Cg006G218010, Cg006G217980	Ag007G582940, Ag007G582930
OG0000384	Cg004G131950	Ag005G463210, Ag005G463190
OG0000384	Cg006G196900	Ag001G007560
OG0000387	Cg005G162800	Ag002G196770
OG0000387	Cg005G162500	Ag002G196940
OG0000387	Cg005G162480	Ag002G197080, Ag002G174250
OG0000390	Cg008G303200	Ag008G723890
OG0000390	Cg002G062740	Ag005G457610
OG0000391	Cg006G223560, Cg006G223590	Ag004G339360
OG0000391	Cg006G223610	Ag003G277260
OG0000391	Cg006G223580	Ag004G339210, Ag004G339290, Ag004G339300
OG0000392	Cg002G056660	Ag001G060770
OG0000392	Cg002G056610	Ag001G060820
OG0000392	Cg001G037860, Cg001G037810	Ag007G602140
OG0000392	Cg002G056570	Ag001G060790
OG0000393	Cg003G086190, Cg003G086120	Ag005G458500, Ag005G458510, Ag004G381460, Ag006G511860, Ag005G457660, Ag005G457620, Ag002G124830
OG0000396	Cg001G030810, Cg002G069030	Ag005G437820
OG0000396	Cg002G069060	Ag005G414520
OG0000398	Cg008G310730	Ag005G468730
OG0000398	Cg004G129510	Ag005G468570
OG0000398	Cg006G195010	Ag001G002660, Ag001G002600
OG0000400	Cg004G145190	Ag003G262920, Ag003G264110
OG0000401	Cg003G110670	Ag008G728550
OG0000401	Cg003G110400	Ag008G728060, Ag008G728070
OG0000403	Cg007G250650, Cg007G250640	Ag004G371510
OG0000404	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410	Ag002G166070, Ag006G502990, Ag001G069190, Ag005G472870
OG0000406	Cg008G297220	Ag007G624170
OG0000406	Cg002G046730	Ag001G091560
OG0000406	Cg004G118250	Ag005G488120
OG0000407	Cg007G246870	Ag004G386540, Ag004G386500, Ag004G386590, Ag004G386580, Ag004G386610
OG0000407	Cg008G295160	Ag007G616520
OG0000408	Cg005G189700	Ag005G479770, Ag005G479790, Ag007G590640, Ag005G479800
OG0000411	Cg007G248450	Ag004G378270
OG0000411	Cg003G093460, Cg003G080490	Ag002G139790
OG0000411	Cg001G019000	Ag006G555710
OG0000412	Cg003G101880	Ag008G693370
OG0000412	Cg004G137580	Ag005G444730
OG0000413	Cg004G129370	Ag005G469030
OG0000413	Cg003G104010	Ag008G699570
OG0000414	Cg006G220700	Ag003G245470
OG0000415	Cg008G292540	Ag007G617980, Ag007G617850, Ag007G617950
OG0000415	Cg008G306950	Ag007G636980
OG0000416	Cg005G174990, Cg005G174850	Ag007G590790
OG0000417	Cg004G141850	Ag003G269090
OG0000419	Cg008G310850, Cg008G309170	Ag003G268870, Ag003G294400, Ag003G294350, Ag003G294340
OG0000421	Cg001G039140, Cg001G039040	Ag002G119830, Ag002G119330, Ag006G539650, Ag001G005030, Ag001G005040, Ag006G537180, Ag007G634570, Ag003G213010
OG0000422	Cg001G020210, Cg006G236580	Ag004G310220, Ag004G310190
OG0000422	Cg006G236570, Cg006G236560	Ag004G310270
OG0000422	Cg006G236590	Ag004G310180
OG0000423	Cg007G273210	Ag003G238920
OG0000423	Cg006G195220	Ag001G003430
OG0000423	Cg004G129870	Ag005G467980
OG0000425	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240	Ag001G007200
OG0000425	Cg004G127770	Ag001G007210
OG0000426	Cg006G210120	Ag008G703190, Ag004G372010, Ag002G137240
OG0000427	Cg004G121350	Ag005G483410
OG0000427	Cg004G145850, Cg007G279320	Ag003G213380, Ag003G213390, Ag003G213400, Ag006G511050, Ag003G277620
OG0000429	Cg008G305090	Ag008G720860
OG0000429	Cg008G291690	Ag007G606940
OG0000429	Cg001G008100	Ag003G279370
OG0000430	Cg004G152450	Ag005G417810
OG0000430	Cg001G005380, Cg005G193810, Cg001G000600	Ag003G296480
OG0000431	Cg007G251970	Ag004G368850
OG0000431	Cg006G235970	Ag004G311050
OG0000431	Cg006G235980	Ag004G311020
OG0000432	Cg003G099400	Ag008G683530
OG0000432	Cg003G103300	Ag008G697030, Ag008G697000
OG0000433	Cg008G318280	Ag007G610280, Ag007G610270, Ag003G294740, Ag003G294550, Ag003G294730
OG0000435	Cg006G224010	Ag006G519810
OG0000436	Cg003G104180	Ag008G699920, Ag003G261400
OG0000436	Cg001G011130	Ag003G257820
OG0000436	Cg004G156050	Ag005G405190
OG0000437	Cg006G211940	Ag006G537060, Ag006G539630
OG0000438	Cg003G081140	Ag006G552460
OG0000439	Cg006G240170	Ag004G305090
OG0000439	Cg002G047030	Ag001G090720
OG0000439	Cg005G175260	Ag007G591220
OG0000440	Cg008G297760	Ag006G496750, Ag007G625540
OG0000440	Cg004G118560	Ag005G487680, Ag005G487710, Ag004G392020
OG0000440	Cg004G118570	Ag005G487640
OG0000441	Cg004G132880	Ag005G461190
OG0000441	Cg004G132850	Ag005G461260
OG0000441	Cg004G132870, Cg004G132860	Ag005G461230
OG0000442	Cg007G265110, Cg007G265120	Ag003G296240, Ag003G296250, Ag007G606310
OG0000442	Cg005G192980, Cg007G247910	Ag002G199760, Ag002G199730
OG0000443	Cg007G272740, Cg007G272730	Ag004G401510, Ag004G401520, Ag004G401480, Ag004G401460, Ag004G401470, Ag004G401560
OG0000446	Cg003G110320	Ag008G727860
OG0000446	Cg006G231520	Ag004G320600
OG0000447	Cg004G131200	Ag005G464520
OG0000447	Cg003G108540	Ag008G724720
OG0000447	Cg006G218040	Ag007G583000
OG0000448	Cg008G324500	Ag002G115820, Ag002G120630
OG0000448	Cg008G324490	Ag002G120530
OG0000448	Cg008G324510	Ag002G115810, Ag002G120640
OG0000449	Cg003G107590	Ag007G656240
OG0000449	Cg002G061240, Cg003G107580	Ag008G710230
OG0000453	Cg005G177990	Ag006G570450, Ag003G229890
OG0000454	Cg003G099450	Ag001G017100, Ag004G393880, Ag004G388930, Ag004G388950, Ag004G389000, Ag004G388990, Ag004G388880, Ag004G388980, Ag004G393870, Ag004G393840, Ag004G393860, Ag008G730520, Ag008G730490, Ag008G683650
OG0000456	Cg005G187000	Ag004G388500, Ag004G388340, Ag004G393490
OG0000457	Cg008G292890	Ag007G609510, Ag007G609520
OG0000460	Cg001G018880	Ag004G401160, Ag002G206250
OG0000460	Cg005G157890	Ag004G371960
OG0000461	Cg006G245460	Ag004G297280
OG0000461	Cg006G245470	Ag004G297270
OG0000466	Cg005G160230	Ag002G200890
OG0000468	Cg002G051880	Ag001G076000
OG0000468	Cg005G173840	Ag007G588820
OG0000468	Cg005G167330	Ag002G178980, Ag002G178970
OG0000471	Cg006G217710	Ag007G582470
OG0000471	Cg006G217740, Cg006G217720, Cg006G217730	Ag007G582540
OG0000472	Cg001G040820	Ag007G651090
OG0000472	Cg001G040810, Cg001G040800	Ag001G035310, Ag001G035280, Ag007G651110
OG0000473	Cg005G158290	Ag001G097420
OG0000474	Cg008G303420	Ag008G691340
OG0000474	Cg002G057990, Cg005G190550, Cg001G009730	Ag008G723500, Ag003G266780
OG0000475	Cg006G233150, Cg006G233130	Ag004G316700
OG0000482	Cg007G266950, Cg001G038090	Ag004G356890
OG0000483	Cg003G102670	Ag008G695540
OG0000483	Cg003G102690, Cg003G102680	Ag008G695570
OG0000487	Cg005G173270, Cg006G241950	Ag004G302520
OG0000488	Cg002G054460	Ag008G708780, Ag008G708410
OG0000489	Cg004G121500, Cg004G121510	Ag005G483110, Ag005G483100
OG0000490	Cg006G244130, Cg006G244120	Ag004G299070, Ag004G299120, Ag004G298970, Ag004G298910, Ag004G298930, Ag004G299060, Ag004G299110, Ag004G299050
OG0000491	Cg008G302450	Ag008G714200, Ag008G714190
OG0000492	Cg003G103830	Ag008G699990, Ag008G700020, Ag008G691300
OG0000493	Cg008G310080	Ag008G691820
OG0000498	Cg003G100300	Ag002G118970, Ag002G118740, Ag008G686150
OG0000498	Cg001G012780, Cg006G218710	Ag004G388660, Ag004G393670, Ag004G388490, Ag004G388330, Ag002G166740, Ag002G129930, Ag002G115480, Ag002G133670, Ag002G135230, Ag001G018830, Ag002G135060, Ag002G136310, Ag002G115500, Ag002G120880, Ag002G115510, Ag002G120860, Ag003G252900
OG0000499	Cg001G022510	Ag006G575170
OG0000499	Cg007G279080	Ag003G214300
OG0000499	Cg004G130580	Ag005G465770
OG0000500	Cg008G321790	Ag002G102780, Ag002G132060
OG0000500	Cg008G321740	Ag002G102620
OG0000500	Cg008G321800	Ag002G114310
OG0000501	Cg006G209830	Ag006G535430, Ag003G279520
OG0000504	Cg008G283420	Ag006G493540, Ag002G181080
OG0000504	Cg004G125100	Ag005G476980
OG0000505	Cg008G304760, Cg008G304720, Cg008G304710	Ag008G721310, Ag008G721290, Ag008G721300, Ag008G721210
OG0000506	Cg008G286990	Ag004G341890
OG0000507	Cg007G245970, Cg007G245960, Cg007G245940	Ag004G399780
OG0000507	Cg008G320160	Ag001G093180, Ag002G123780
OG0000509	Cg006G201540, Cg001G024650	Ag001G038070, Ag001G038080
OG0000509	Cg001G024640	Ag001G101890
OG0000510	Cg007G250480, Cg007G250500	Ag004G371880, Ag004G372380
OG0000510	Cg007G250460	Ag004G371890
OG0000511	Cg001G026600	Ag001G034330
OG0000511	Cg007G247860	Ag004G379930
OG0000512	Cg001G017530, Cg001G017520, Cg002G068470, Cg001G017500, Cg001G017510	Ag006G545750
OG0000513	Cg002G052890	Ag002G172390
OG0000513	Cg002G061210	Ag001G051420
OG0000513	Cg003G107510	Ag008G710120
OG0000516	Cg001G039660	Ag006G560970, Ag006G511140, Ag006G511180, Ag005G480940, Ag002G129230, Ag005G480950, Ag005G480930, Ag005G481010
OG0000520	Cg009G325440, Cg008G313690	Ag002G202200
OG0000520	Cg002G045640	Ag002G202190
OG0000521	Cg003G085930	Ag002G154960, Ag002G149740
OG0000521	Cg007G278940	Ag004G339390
OG0000522	Cg006G212930	Ag006G540900
OG0000523	Cg005G159230	Ag002G203570
OG0000523	Cg006G218660	Ag007G583780
OG0000524	Cg004G123940	Ag005G479160, Ag005G479170
OG0000524	Cg008G312990	Ag005G479180
OG0000525	Cg007G279230	Ag003G213550
OG0000525	Cg006G228960	Ag004G326110
OG0000525	Cg004G130910	Ag005G465120
OG0000525	Cg006G196190	Ag001G006140
OG0000526	Cg002G059250	Ag001G054010, Ag001G054190
OG0000526	Cg002G059300	Ag001G054200
OG0000529	Cg008G302300	Ag002G183190
OG0000532	Cg008G308940	Ag003G295990
OG0000533	Cg001G001030	Ag003G295150
OG0000533	Cg005G193250	Ag006G521550
OG0000533	Cg004G152110	Ag003G282140
OG0000534	Cg007G248240, Cg007G248260, Cg007G248310, Cg007G248250	Ag004G378460, Ag004G378630, Ag004G378650, Ag004G378670, Ag004G378480, Ag004G378590
OG0000535	Cg002G074680, Cg007G250270	Ag004G374200
OG0000535	Cg002G074710	Ag002G176510
OG0000537	Cg003G094580, Cg003G079430	Ag007G598950
OG0000538	Cg005G162250	Ag002G197400
OG0000539	Cg007G251010	Ag001G099110
OG0000540	Cg005G177450	Ag007G593940
OG0000540	Cg005G177500, Cg005G177490	Ag007G593990
OG0000542	Cg008G296420	Ag007G621160
OG0000542	Cg006G200890	Ag001G024160, Ag003G260040
OG0000542	Cg004G117700	Ag005G489130, Ag005G448090, Ag002G119610
OG0000543	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000, Cg005G189950, Cg005G190430, Cg005G189990, Cg005G190400, Cg005G189970, Cg005G190020, Cg005G189980	Ag002G139310, Ag002G139430, Ag002G139170, Ag002G139210
OG0000544	Cg006G241110	Ag004G303770, Ag004G303690
OG0000544	Cg006G241100	Ag004G303720, Ag004G303730, Ag004G303740
OG0000545	Cg007G275530	Ag003G227690, Ag003G227810
OG0000545	Cg007G275520, Cg007G275510	Ag003G227850
OG0000550	Cg005G170400	Ag001G069200
OG0000550	Cg002G054170	Ag002G166090
OG0000551	Cg003G112680	Ag008G731770
OG0000551	Cg001G001200	Ag003G295060
OG0000551	Cg008G290260	Ag007G603420
OG0000552	Cg006G222430	Ag002G204680
OG0000552	Cg005G175630, Cg002G044370	Ag001G096850
OG0000554	Cg007G248970	Ag002G169930, Ag004G376310
OG0000556	Cg004G123180	Ag005G480420
OG0000556	Cg004G142770	Ag005G427890, Ag005G448010
OG0000557	Cg002G046330	Ag001G092650
OG0000557	Cg005G161030	Ag002G200310
OG0000558	Cg005G164050, Cg005G163680	Ag002G166500, Ag002G166380, Ag002G166570, Ag002G164810
OG0000558	Cg005G164040, Cg005G164030, Cg004G144890	Ag002G193520, Ag004G379460
OG0000559	Cg008G283670	Ag006G494200
OG0000559	Cg008G284340	Ag006G494130, Ag006G494150
OG0000560	Cg003G107170	Ag008G709130
OG0000561	Cg008G302100, Cg003G090310, Cg003G095750, Cg003G113090, Cg003G113110	Ag008G732290, Ag008G732280, Ag005G451780, Ag005G451720
