Orthogroup	Cardamine_glauca	Conringia_planisiliqua
OG0000204	Cg004G142490, Cg004G140470	CP10_g43004_DN3_SP0_c.t1
OG0000204	Cg004G138460	CP12_g30499_DN2_SP0_c.t1
OG0000210	Cg005G173520	CP4_g25434_DN2_SP0_c.t1
OG0000213	Cg005G191770	CP5_g1624_DN3_SP0_c.t1
OG0000213	Cg005G191730	CP16_g54934_DN3_SP1_c.t1
OG0000217	Cg007G251420	CP2_g49352_DN3_SP0_c.t1
OG0000218	Cg006G230900, Cg006G230890	CP1_g37802_DN3_SP1_c.t1
OG0000218	Cg002G072370	CP19_g18287_DN3_SP0_c.t1
OG0000218	Cg002G075340	CP13_g19663_DN3_SP3_c.t1, CP13_g19662_DN3_SP0_c.t1, CP13_g19661_DN2_SP8_c.t1
OG0000219	Cg005G177180	CP4_g25777_DN3_SP0_c.t1
OG0000219	Cg003G095240, Cg003G111060	CP2_g47984_DN2_SP0_c.t1
OG0000221	Cg005G182530	CP2_g50714_DN3_SP0_c.t1, CP1_g39177_DN3_SP0_c.t1, CP1_g40659_DN2_SP0_c.t1, CP15_g36035_DN1_SP0_c.t1, CP15_g35095_DN1_SP0_c.t1, CP20_g3834_DN1_SP0_c.t1, CP77_g34401_DN3_SP0_c.t1, CP1_g39178_DN3_SP0_c.t1, CP1_g40660_DN1_SP0_c.t1, CP6_g8844_DN2_SP0_c.t1
OG0000222	Cg008G315660, Cg004G151260, Cg001G038580	CP27_g41971_DN1_SP0_c.t1
OG0000222	Cg003G091290	CP13_g20822_DN3_SP0_c.t1
OG0000224	Cg007G278160	CP9_g29395_DN3_SP1_c.t1
OG0000228	Cg008G307350	CP7_g45473_DN3_SP2_c.t1
OG0000228	Cg002G069120	CP7_g45471_DN3_SP0_c.t1
OG0000228	Cg007G271290	CP9_g28708_DN2_SP0_c.t1
OG0000229	Cg003G078340, Cg014G331290, Cg008G315850, Cg014G331310, Cg014G331300, Cg003G078330, Cg001G010780	CP5_g930_DN3_SP0_c.t1
OG0000230	Cg007G276410	CP9_g29228_DN3_SP3_c.t1
OG0000232	Cg004G149550	CP16_g54960_DN1_SP0_c.t1
OG0000236	Cg001G028350, Cg004G141830	CP1_g38671_DN3_SP0_c.t1
OG0000236	Cg004G144380, Cg004G139210	CP8_g52883_DN3_SP0_c.t1
OG0000236	Cg004G139220	CP12_g30567_DN3_SP0_c.t1
OG0000240	Cg001G033750	CP12_g31395_DN3_SP0_c.t1, CP12_g31368_DN3_SP0_c.t1, CP1_g38526_DN2_SP0_c.t1
OG0000241	Cg004G145120	CP6_g8032_DN3_SP0_c.t1
OG0000242	Cg006G231900	CP1_g37709_DN3_SP1_c.t1
OG0000242	Cg006G231890	CP1_g37712_DN3_SP0_c.t1
OG0000242	Cg006G231910	CP1_g37708_DN3_SP1_c.t1
OG0000244	Cg001G019150	CP19_g18502_DN3_SP0_c.t1
OG0000244	Cg001G019160	CP19_g18503_DN3_SP1_c.t1
OG0000248	Cg003G081350, Cg003G081360, Cg003G081340, Cg007G252860, Cg001G034790	CP16_g55066_DN2_SP0_c.t1
OG0000257	Cg004G126080, Cg001G001780	CP10_g43007_DN1_SP0_c.t1
OG0000258	Cg003G104860	CP8_g53723_DN3_SP1_c.t1
OG0000266	Cg003G098940, Cg003G099000	CP2_g49614_DN3_SP0_c.t1, CP2_g49646_DN3_SP0_c.t1, CP2_g49644_DN1_SP0_c.t1, CP2_g49578_DN1_SP0_c.t1, CP2_g49608_DN3_SP0_c.t1, CP2_g49613_DN3_SP0_c.t1, CP2_g49636_DN3_SP0_c.t1, CP2_g49587_DN3_SP0_c.t1, CP2_g49621_DN3_SP0_c.t1, CP2_g49661_DN3_SP0_c.t1, CP2_g49634_DN3_SP0_c.t1, CP2_g50398_DN2_SP0_c.t1, CP2_g49585_DN2_SP0_c.t1, CP2_g49619_DN3_SP0_c.t1, CP2_g49580_DN2_SP0_c.t1, CP2_g49579_DN2_SP0_c.t1, CP3_g13758_DN3_SP0_c.t1
OG0000267	Cg005G177130, Cg005G177100, Cg005G177110, Cg005G177030, Cg005G177010, Cg005G177140, Cg005G177090, Cg005G177120	CP7_g44449_DN3_SP0_c.t1
OG0000267	Cg005G193150	CP16_g54873_DN2_SP0_c.t1, CP16_g54796_DN2_SP0_c.t1, CP16_g54798_DN3_SP0_c.t1
OG0000268	Cg007G248330	CP13_g19604_DN3_SP0_c.t1, CP13_g19606_DN2_SP0_c.t1
OG0000269	Cg002G069710, Cg007G256050, Cg004G151220, Cg004G148220, Cg006G211850, Cg002G069700	CP1_g38977_DN2_SP0_c.t1
OG0000270	Cg001G000740	CP5_g76_DN3_SP7_c.t1, CP5_g536_DN3_SP7_c.t1
OG0000270	Cg001G005510	CP10_g43930_DN3_SP8_c.t1
OG0000271	Cg001G032910	CP6_g7930_DN3_SP0_c.t1
OG0000271	Cg003G094150	CP11_g31916_DN3_SP0_c.t1, CP4_g25904_DN3_SP0_c.t1
OG0000271	Cg003G079870	CP3_g13893_DN3_SP0_c.t1
OG0000272	Cg001G026510	CP2_g50566_DN1_SP0_c.t1
OG0000272	Cg008G325020	CP3_g14774_DN2_SP0_c.t1, CP15_g36148_DN1_SP0_c.t1
OG0000278	Cg003G105620	CP5_g67_DN3_SP0_c.t1
OG0000281	Cg006G199670	CP1_g38106_DN2_SP0_c.t1
OG0000282	Cg008G288360	CP11_g33139_DN2_SP0_c.t1
OG0000282	Cg008G288380	CP11_g33138_DN1_SP1_c.t1
OG0000282	Cg008G288420, Cg008G288390, Cg008G288410, Cg008G288400	CP11_g33136_DN2_SP0_c.t1
OG0000283	Cg008G319010	CP13_g20296_DN2_SP3_c.t1
OG0000283	Cg008G318960, Cg008G318990, Cg008G318970	CP13_g20310_DN3_SP5_c.t1, CP13_g20306_DN3_SP0_c.t1, CP13_g20309_DN3_SP1_c.t1, CP13_g20308_DN3_SP1_c.t1, CP13_g20307_DN3_SP0_c.t1, CP13_g20311_DN3_SP1_c.t1, CP13_g20312_DN3_SP7_c.t1
OG0000287	Cg004G137970	CP22_g17721_DN1_SP0_c.t1
OG0000287	Cg004G140030	CP13_g20527_DN2_SP0_c.t1
OG0000287	Cg004G137980	CP22_g17724_DN2_SP0_c.t1
OG0000290	Cg004G135310	CP12_g30202_DN3_SP0_c.t1
OG0000294	Cg004G133910	CP12_g30079_DN2_SP0_c.t1
OG0000294	Cg005G169690	CP5_g1346_DN3_SP0_c.t1
OG0000294	Cg005G158570	CP4_g24012_DN3_SP0_c.t1
OG0000294	Cg003G077590, Cg014G332020	CP11_g32138_DN3_SP0_c.t1
OG0000294	Cg006G243870	CP1_g36812_DN3_SP0_c.t1
OG0000297	Cg005G178560, Cg005G178570, Cg005G178540	CP4_g25881_DN2_SP0_c.t1
OG0000297	Cg003G108160	CP8_g54064_DN3_SP0_c.t1, CP26_g51182_DN2_SP0_c.t1, CP8_g54065_DN2_SP0_c.t1
OG0000297	Cg004G136450	CP12_g30313_DN1_SP0_c.t1
OG0000299	Cg005G181190, Cg007G279160	CP16_g54939_DN3_SP0_c.t1
OG0000299	Cg006G194370	CP7_g46446_DN3_SP1_c.t1
OG0000300	Cg004G145480, Cg004G145490	CP12_g31598_DN3_SP0_c.t1
OG0000300	Cg004G145430, Cg004G144800	CP12_g31575_DN3_SP0_c.t1
OG0000308	Cg007G273340	CP9_g28921_DN3_SP0_c.t1
OG0000310	Cg002G058430	CP5_g1543_DN2_SP0_c.t1, CP8_g53979_DN3_SP0_c.t1
OG0000311	Cg008G296830	CP11_g32313_DN3_SP8_c.t1
OG0000311	Cg006G201410	CP1_g38280_DN3_SP8_c.t1
OG0000311	Cg004G134370	CP12_g30117_DN3_SP8_c.t1
OG0000311	Cg001G036380	CP5_g1783_DN3_SP8_c.t1
OG0000311	Cg007G265360	CP9_g28164_DN3_SP8_c.t1
OG0000313	Cg001G028860	CP6_g6805_DN3_SP1_c.t1, CP6_g7305_DN3_SP1_c.t1
OG0000314	Cg006G241650	CP1_g36601_DN3_SP8_c.t1
OG0000314	Cg005G174030	CP4_g25492_DN3_SP8_c.t1
OG0000314	Cg006G241640	CP1_g36600_DN3_SP7_c.t1
OG0000316	Cg005G165580, Cg005G165480	CP4_g24666_DN2_SP0_c.t1
OG0000319	Cg003G086150, Cg003G108110	CP1_g38523_DN3_SP0_c.t1, CP1_g37075_DN3_SP8_c.t1, CP1_g37218_DN3_SP0_c.t1, CP8_g54061_DN3_SP0_c.t1, CP5_g1996_DN2_SP0_c.t1, CP4_g25509_DN3_SP0_c.t1
OG0000319	Cg006G238150	CP11_g32405_DN3_SP1_c.t1
OG0000322	Cg007G279100	CP9_g29478_DN3_SP0_c.t1
OG0000322	Cg005G165820	CP8_g53634_DN3_SP1_c.t1, CP4_g24689_DN3_SP1_c.t1, CP10_g43906_DN3_SP0_c.t1
OG0000323	Cg003G101320	CP8_g53388_DN3_SP0_c.t1
OG0000323	Cg001G013020	CP5_g1241_DN3_SP0_c.t1
OG0000325	Cg005G185560	CP5_g2094_DN2_SP0_c.t1
OG0000327	Cg006G222130, Cg006G222140, Cg006G222120	CP7_g45415_DN1_SP0_c.t1, CP7_g45413_DN2_SP0_c.t1, CP7_g45411_DN1_SP0_c.t1, CP7_g45414_DN2_SP0_c.t1
OG0000327	Cg002G052000	CP3_g13901_DN3_SP0_c.t1, CP3_g13909_DN2_SP0_c.t1, CP3_g13899_DN2_SP0_c.t1, CP3_g13900_DN3_SP0_c.t1
OG0000329	Cg005G161130	CP16_g55476_DN1_SP0_c.t1, CP16_g55478_DN1_SP0_c.t1
OG0000329	Cg004G137660	CP3_g13356_DN3_SP0_c.t1
OG0000332	Cg008G300270	CP8_g54355_DN3_SP7_c.t1
OG0000332	Cg006G199650, Cg004G136440	CP1_g38104_DN3_SP7_c.t1
OG0000334	Cg005G168750	CP13_g20732_DN1_SP0_c.t1
OG0000335	Cg006G218670	CP3_g16662_DN3_SP0_c.t1
OG0000338	Cg006G236460, Cg007G252750, Cg006G236370, Cg007G253150	CP318_g3528_DN3_SP0_c.t1, CP2_g49694_DN3_SP0_c.t1, CP2_g49689_DN3_SP0_c.t1, CP2_g49549_DN3_SP0_c.t1, CP2_g49696_DN3_SP0_c.t1, CP1_g37240_DN3_SP8_c.t1, CP1_g37250_DN3_SP0_c.t1
OG0000339	Cg001G017490	CP19_g18321_DN3_SP8_c.t1
OG0000339	Cg006G244870	CP1_g36454_DN3_SP7_c.t1
OG0000339	Cg002G045310	CP4_g24125_DN3_SP8_c.t1
OG0000340	Cg005G162340	CP4_g24378_DN3_SP0_c.t1
OG0000341	Cg001G030730	CP2_g50464_DN1_SP0_c.t1, CP20_g3868_DN2_SP0_c.t1, CP2_g50465_DN1_SP0_c.t1
OG0000344	Cg001G025010	CP6_g7421_DN3_SP2_c.t1
OG0000345	Cg006G233270	CP8_g53011_DN3_SP0_c.t1, CP1_g37568_DN3_SP0_c.t1
OG0000345	Cg006G233290	CP1_g37567_DN2_SP0_c.t1
OG0000348	Cg006G244770, Cg001G023970, Cg005G168250, Cg001G030910, Cg002G068730	CP6_g9546_DN2_SP0_c.t1, CP1_g39387_DN3_SP0_c.t1
OG0000348	Cg004G146340, Cg007G271550	CP6_g8485_DN1_SP0_c.t1
OG0000349	Cg005G177460	CP16_g55350_DN3_SP0_c.t1
OG0000351	Cg006G211780	CP8_g53531_DN3_SP0_c.t1
OG0000351	Cg004G130660	CP39_g21119_DN3_SP1_c.t1
OG0000352	Cg006G229000	CP16_g55214_DN2_SP0_c.t1, CP7_g46052_DN3_SP0_c.t1
OG0000352	Cg007G250610	CP2_g49262_DN3_SP0_c.t1
OG0000353	Cg001G022220, Cg002G056550, Cg008G295330	CP15_g34543_DN2_SP0_c.t1, CP1_g39905_DN2_SP0_c.t1, CP9_g27575_DN2_SP0_c.t1
OG0000355	Cg005G187890	CP16_g55386_DN3_SP0_c.t1, CP16_g55388_DN3_SP0_c.t1
OG0000356	Cg008G306390, Cg008G306550	CP10_g43866_DN3_SP0_c.t1, CP10_g43849_DN3_SP0_c.t1, CP9_g28286_DN1_SP0_c.t1, CP39_g21150_DN1_SP0_c.t1, CP9_g28252_DN1_SP0_c.t1, CP9_g28272_DN1_SP0_c.t1
OG0000358	Cg006G242200	CP1_g36652_DN3_SP8_c.t1
OG0000358	Cg008G319440, Cg008G289890	CP13_g20386_DN3_SP5_c.t1
OG0000358	Cg008G289880	CP11_g32977_DN3_SP4_c.t1
OG0000359	Cg005G172170	CP4_g25299_DN3_SP0_c.t1
OG0000361	Cg004G127210	CP10_g43107_DN2_SP0_c.t1
OG0000361	Cg008G285160	CP11_g33454_DN3_SP1_c.t1
OG0000361	Cg004G141500	CP11_g33452_DN3_SP0_c.t1
OG0000363	Cg004G145460	CP3_g14946_DN2_SP0_c.t1, CP8_g52930_DN2_SP0_c.t1
OG0000363	Cg006G201850	CP5_g2451_DN1_SP0_c.t1, CP9_g27917_DN3_SP0_c.t1
OG0000370	Cg006G228950	CP7_g46045_DN3_SP1_c.t1
OG0000370	Cg001G033700, Cg001G033710, Cg001G015500	CP19_g18116_DN3_SP1_c.t1, CP7_g44614_DN3_SP0_c.t1, CP19_g18115_DN3_SP0_c.t1
OG0000371	Cg006G220780, Cg005G158480	CP10_g42640_DN3_SP0_c.t1
OG0000371	Cg005G158470	CP1_g36859_DN3_SP0_c.t1
OG0000372	Cg001G013540, Cg001G013550, Cg001G013560	CP5_g1294_DN3_SP0_c.t1, CP5_g1297_DN3_SP0_c.t1, CP5_g1293_DN3_SP0_c.t1, CP5_g1292_DN3_SP0_c.t1
OG0000377	Cg007G249710	CP2_g49233_DN3_SP6_c.t1, CP2_g49234_DN3_SP0_c.t1
OG0000382	Cg006G243790	CP11_g32110_DN3_SP8_c.t1
OG0000382	Cg007G254420	CP172_g51073_DN3_SP8_c.t1, CP2_g49950_DN3_SP0_c.t1
OG0000382	Cg006G236900	CP1_g37198_DN3_SP6_c.t1
OG0000383	Cg006G218010, Cg006G217980	CP7_g45027_DN3_SP0_c.t1, CP7_g45028_DN3_SP0_c.t1, CP7_g45029_DN3_SP0_c.t1
OG0000384	Cg004G131950	CP12_g29894_DN3_SP1_c.t1
OG0000384	Cg006G196900	CP1_g37845_DN3_SP0_c.t1
OG0000386	Cg002G053290	CP3_g14031_DN3_SP1_c.t1
OG0000386	Cg002G072500	CP13_g19387_DN3_SP4_c.t1
OG0000388	Cg004G144360	CP6_g8023_DN3_SP0_c.t1
OG0000388	Cg001G011290	CP8_g52857_DN2_SP0_c.t1, CP64_g21091_DN1_SP0_c.t1
OG0000390	Cg008G303200	CP2_g49021_DN2_SP0_c.t1, CP2_g49360_DN2_SP0_c.t1
OG0000398	Cg008G310730	CP19_g18302_DN2_SP0_c.t1
OG0000398	Cg006G195010	CP7_g46371_DN3_SP0_c.t1
OG0000403	Cg007G250680	CP2_g49295_DN2_SP0_c.t1
OG0000403	Cg007G250640	CP2_g49280_DN1_SP0_c.t1
OG0000404	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410	CP10_g43111_DN3_SP8_c.t1, CP11_g33201_DN3_SP1_c.t1, CP4_g25129_DN3_SP3_c.t1
OG0000405	Cg007G259010	CP22_g17617_DN1_SP0_c.t1
OG0000406	Cg008G297220	CP11_g32266_DN3_SP5_c.t1
OG0000406	Cg004G118250	CP10_g42303_DN3_SP2_c.t1, CP10_g43820_DN3_SP0_c.t1
OG0000408	Cg005G189700	CP16_g55149_DN3_SP0_c.t1, CP16_g55152_DN3_SP0_c.t1
OG0000411	Cg007G248450	CP2_g49070_DN3_SP8_c.t1
OG0000411	Cg004G145680	CP12_g31665_DN3_SP5_c.t1
OG0000411	Cg003G093460, Cg003G080490	CP11_g31860_DN3_SP6_c.t1
OG0000411	Cg001G019000	CP19_g18474_DN3_SP8_c.t1
OG0000412	Cg003G101880	CP8_g53432_DN3_SP8_c.t1
OG0000412	Cg001G013500	CP5_g1290_DN3_SP2_c.t1
OG0000412	Cg006G198710	CP1_g38014_DN3_SP7_c.t1
OG0000412	Cg004G137580	CP12_g30425_DN3_SP8_c.t1
OG0000413	Cg004G129370	CP10_g43316_DN3_SP0_c.t1
OG0000413	Cg001G014360	CP19_g18008_DN3_SP0_c.t1
OG0000413	Cg003G104010	CP8_g53648_DN3_SP0_c.t1
OG0000414	Cg006G220700	CP7_g45281_DN3_SP0_c.t1
OG0000416	Cg005G174990, Cg005G174850	CP4_g25583_DN2_SP0_c.t1
OG0000417	Cg004G141850	CP12_g30812_DN1_SP0_c.t1
OG0000421	Cg001G039140, Cg001G039040	CP5_g1565_DN2_SP7_c.t1
OG0000422	Cg001G020210, Cg006G236580	CP1_g37230_DN3_SP0_c.t1
OG0000422	Cg006G236590	CP1_g37229_DN3_SP0_c.t1
OG0000423	Cg007G273210	CP9_g28912_DN3_SP8_c.t1
OG0000423	Cg006G195220	CP7_g46349_DN3_SP6_c.t1
OG0000423	Cg004G129870	CP10_g43358_DN3_SP8_c.t1
OG0000424	Cg005G185110	CP11_g31946_DN3_SP0_c.t1, CP11_g31944_DN3_SP0_c.t1, CP11_g31948_DN3_SP0_c.t1
OG0000425	Cg004G127770	CP10_g43162_DN2_SP0_c.t1
OG0000426	Cg006G207870, Cg001G036330	CP15_g35208_DN1_SP0_c.t1
OG0000426	Cg006G210120	CP14_g23842_DN3_SP0_c.t1, CP18_g12091_DN1_SP0_c.t1, CP12_g30981_DN3_SP0_c.t1, CP25_g55787_DN3_SP0_c.t1, CP6_g7657_DN3_SP0_c.t1
OG0000427	Cg004G145850, Cg007G279320	CP9_g29501_DN3_SP0_c.t1
OG0000429	Cg008G291690	CP11_g32808_DN3_SP0_c.t1
OG0000429	Cg001G008100	CP5_g768_DN2_SP0_c.t1
OG0000429	Cg005G188170	CP16_g55377_DN3_SP0_c.t1
OG0000430	Cg004G152450	CP10_g43916_DN3_SP0_c.t1
OG0000430	Cg001G005380	CP5_g523_DN3_SP0_c.t1
OG0000430	Cg001G000600	CP5_g54_DN3_SP0_c.t1
OG0000431	Cg007G251970	CP2_g49426_DN3_SP8_c.t1
OG0000431	Cg006G235970	CP1_g37287_DN3_SP2_c.t1
OG0000431	Cg006G235980	CP1_g37286_DN3_SP0_c.t1
OG0000432	Cg003G099400	CP8_g53214_DN3_SP6_c.t1
OG0000432	Cg001G014130	CP7_g44799_DN3_SP1_c.t1, CP19_g17982_DN3_SP4_c.t1
OG0000432	Cg003G103300	CP8_g53584_DN3_SP8_c.t1
OG0000433	Cg008G318270	CP2_g50405_DN2_SP0_c.t1
OG0000436	Cg003G104180	CP8_g53662_DN3_SP1_c.t1
OG0000436	Cg001G011130	CP5_g1061_DN2_SP2_c.t1
OG0000436	Cg004G156050	CP10_g43558_DN2_SP6_c.t1
OG0000437	Cg006G211920, Cg006G211880	CP7_g44535_DN3_SP0_c.t1
OG0000437	Cg006G211900	CP7_g44534_DN3_SP0_c.t1
OG0000437	Cg006G211940	CP7_g44536_DN3_SP0_c.t1
OG0000438	Cg003G081140	CP11_g31781_DN3_SP0_c.t1
OG0000439	Cg006G240170	CP1_g36893_DN3_SP7_c.t1
OG0000439	Cg002G047030	CP3_g13441_DN3_SP8_c.t1
OG0000439	Cg005G175260	CP4_g25610_DN3_SP8_c.t1
OG0000440	Cg008G297760	CP11_g33505_DN2_SP0_c.t1
OG0000440	Cg004G118560	CP10_g42334_DN3_SP0_c.t1
OG0000440	Cg004G118570	CP1_g38173_DN2_SP0_c.t1
OG0000441	Cg004G132880	CP12_g29999_DN3_SP0_c.t1
OG0000442	Cg005G192980, Cg007G247910	CP16_g54999_DN3_SP0_c.t1
OG0000443	Cg007G272740, Cg007G272730	CP9_g28860_DN2_SP0_c.t1
OG0000446	Cg003G110320	CP2_g48048_DN3_SP8_c.t1
OG0000446	Cg002G074360	CP13_g19553_DN3_SP8_c.t1
OG0000446	Cg006G231520	CP1_g37745_DN3_SP8_c.t1
OG0000447	Cg004G131200	CP10_g43472_DN3_SP8_c.t1
OG0000447	Cg003G108540	CP2_g48225_DN3_SP5_c.t1
OG0000447	Cg005G172640	CP4_g25348_DN3_SP8_c.t1
OG0000447	Cg006G218040	CP7_g45032_DN3_SP7_c.t1
OG0000448	Cg008G324500	CP13_g19808_DN3_SP0_c.t1, CP13_g19804_DN3_SP0_c.t1, CP13_g19805_DN2_SP0_c.t1, CP13_g19801_DN2_SP0_c.t1
OG0000449	Cg002G061250	CP3_g14835_DN3_SP4_c.t1
OG0000449	Cg003G107590	CP8_g54016_DN3_SP7_c.t1
OG0000449	Cg002G061240	CP3_g14836_DN3_SP7_c.t1
OG0000449	Cg003G107580	CP8_g54015_DN3_SP5_c.t1
OG0000452	Cg001G010200	CP5_g973_DN3_SP7_c.t1
OG0000453	Cg005G177990	CP3_g14785_DN2_SP0_c.t1
OG0000453	Cg006G197950	CP1_g41002_DN3_SP0_c.t1
OG0000454	Cg003G099450	CP8_g53225_DN3_SP0_c.t1, CP8_g53224_DN3_SP0_c.t1, CP8_g53223_DN3_SP0_c.t1
OG0000456	Cg005G187000	CP3_g14299_DN2_SP0_c.t1, CP3_g15792_DN1_SP0_c.t1
OG0000457	Cg008G292890	CP11_g32690_DN3_SP0_c.t1, CP8_g53301_DN3_SP0_c.t1, CP11_g32691_DN3_SP0_c.t1
OG0000457	Cg001G040480	CP5_g1452_DN3_SP0_c.t1
OG0000458	Cg003G099750, Cg003G099730	CP20_g3997_DN1_SP0_c.t1
OG0000460	Cg005G157890	CP8_g53856_DN3_SP0_c.t1
OG0000463	Cg002G060360	CP3_g14733_DN3_SP0_c.t1
OG0000463	Cg002G060570	CP10_g43551_DN3_SP0_c.t1
OG0000463	Cg002G060480	CP3_g14737_DN3_SP0_c.t1
OG0000468	Cg002G051880	CP3_g13884_DN3_SP0_c.t1
OG0000468	Cg005G173840	CP4_g25471_DN3_SP5_c.t1
OG0000468	Cg005G167330	CP4_g24828_DN3_SP0_c.t1
OG0000471	Cg006G217710	CP7_g45003_DN3_SP0_c.t1
OG0000472	Cg001G040820	CP5_g1397_DN3_SP0_c.t1, CP5_g1398_DN3_SP1_c.t1
OG0000472	Cg001G040810, Cg001G040800	CP5_g1404_DN2_SP0_c.t1
OG0000473	Cg003G109030	CP2_g48172_DN2_SP0_c.t1
OG0000474	Cg008G303420	CP3_g14484_DN3_SP7_c.t1, CP2_g48302_DN3_SP2_c.t1
OG0000474	Cg002G057990, Cg005G190550, Cg001G009730	CP5_g920_DN3_SP2_c.t1, CP16_g55067_DN3_SP7_c.t1
OG0000476	Cg008G304790, Cg008G304800, Cg008G304950, Cg008G305020, Cg008G305130, Cg008G305110, Cg008G305030	CP2_g48449_DN3_SP0_c.t1
OG0000477	Cg008G287900, Cg003G105990, Cg004G153320, Cg005G168060	CP4_g24894_DN3_SP0_c.t1, CP11_g33191_DN3_SP8_c.t1
OG0000481	Cg001G029300, Cg003G087600	CP6_g7745_DN2_SP0_c.t1, CP17_g5462_DN2_SP0_c.t1, CP6_g7728_DN2_SP0_c.t1, CP14_g22605_DN2_SP0_c.t1, CP6_g9286_DN2_SP0_c.t1, CP14_g22576_DN1_SP0_c.t1, CP25_g55993_DN2_SP0_c.t1, CP6_g7722_DN1_SP0_c.t1, CP6_g7750_DN1_SP0_c.t1, CP5_g1824_DN3_SP0_c.t1
OG0000482	Cg007G266950, Cg001G038090	CP39_g21146_DN3_SP5_c.t1
OG0000483	Cg003G102670	CP8_g53519_DN3_SP0_c.t1
OG0000483	Cg003G102690, Cg003G102680	CP8_g53521_DN2_SP0_c.t1, CP8_g53520_DN1_SP0_c.t1, CP8_g53522_DN2_SP0_c.t1
OG0000487	Cg004G120040, Cg005G173270, Cg006G241950	CP10_g42431_DN3_SP8_c.t1
OG0000488	Cg002G054460	CP3_g14134_DN2_SP0_c.t1
OG0000493	Cg008G310080	CP9_g27828_DN2_SP0_c.t1
OG0000495	Cg003G101210	CP5_g1033_DN3_SP0_c.t1
OG0000495	Cg005G191210	CP16_g55002_DN3_SP0_c.t1
OG0000497	Cg006G209790	CP10_g44040_DN1_SP0_c.t1
OG0000498	Cg003G100300	CP8_g53304_DN3_SP2_c.t1
OG0000498	Cg001G012780, Cg006G218710	CP2_g49154_DN3_SP0_c.t1, CP5_g1211_DN3_SP0_c.t1
OG0000500	Cg008G321740	CP12_g31432_DN1_SP0_c.t1
OG0000501	Cg006G209830	CP7_g44407_DN3_SP6_c.t1
OG0000504	Cg004G125100	CP10_g42911_DN3_SP6_c.t1
OG0000505	Cg008G304760, Cg008G304720, Cg008G304710	CP2_g48421_DN3_SP1_c.t1, CP2_g48422_DN3_SP0_c.t1
OG0000506	Cg008G286990	CP11_g33206_DN3_SP3_c.t1, CP161_g50908_DN3_SP0_c.t1, CP161_g50914_DN3_SP0_c.t1
OG0000506	Cg007G272280	CP9_g28807_DN3_SP6_c.t1
OG0000509	Cg001G024640	CP6_g7186_DN3_SP0_c.t1
OG0000510	Cg007G250480, Cg007G250500	CP2_g49258_DN3_SP3_c.t1, CP2_g49260_DN3_SP0_c.t1
OG0000510	Cg007G250460	CP2_g49253_DN3_SP2_c.t1
OG0000511	Cg001G026600	CP6_g7390_DN3_SP0_c.t1
OG0000511	Cg007G247860	CP2_g49029_DN3_SP0_c.t1
OG0000512	Cg001G017530	CP19_g18327_DN3_SP0_c.t1
OG0000512	Cg001G017520	CP19_g18326_DN3_SP0_c.t1
OG0000512	Cg002G068470	CP19_g18324_DN3_SP0_c.t1
OG0000512	Cg001G017500	CP19_g18322_DN3_SP0_c.t1
OG0000512	Cg001G017510	CP19_g18325_DN3_SP0_c.t1
OG0000513	Cg002G052890	CP3_g13993_DN3_SP8_c.t1
OG0000513	Cg002G061210	CP3_g14830_DN3_SP8_c.t1
OG0000513	Cg003G107510	CP8_g54008_DN3_SP8_c.t1
OG0000520	Cg005G160050, Cg009G325440, Cg008G313690, Cg002G045640	CP2_g48825_DN3_SP7_c.t1, CP4_g24153_DN3_SP2_c.t1
OG0000521	Cg006G209950	CP7_g44419_DN3_SP8_c.t1
OG0000521	Cg003G085930	CP20_g3901_DN3_SP5_c.t1
OG0000521	Cg007G278940	CP7_g45546_DN3_SP2_c.t1
OG0000522	Cg003G083570	CP20_g4229_DN3_SP1_c.t1, CP20_g4230_DN3_SP0_c.t1
OG0000524	Cg004G123940	CP10_g42794_DN3_SP1_c.t1
OG0000525	Cg007G279230	CP9_g29494_DN3_SP8_c.t1
OG0000525	Cg006G228960	CP7_g46047_DN3_SP3_c.t1
OG0000525	Cg004G130910	CP10_g43446_DN3_SP8_c.t1
OG0000525	Cg006G196190	CP7_g46271_DN3_SP8_c.t1
OG0000526	Cg002G059250	CP3_g14619_DN3_SP2_c.t1
OG0000526	Cg002G059300	CP3_g14625_DN3_SP0_c.t1
OG0000526	Cg002G059290, Cg002G059270	CP3_g14620_DN3_SP0_c.t1
OG0000532	Cg003G081940, Cg008G308940	CP16_g54799_DN2_SP0_c.t1
OG0000533	Cg001G001030	CP5_g103_DN3_SP7_c.t1, CP16_g54787_DN3_SP2_c.t1
OG0000533	Cg004G152110	CP10_g43978_DN3_SP7_c.t1
OG0000534	Cg007G248240, Cg007G248260, Cg007G248310, Cg007G248250	CP9_g28179_DN3_SP0_c.t1, CP2_g49060_DN3_SP0_c.t1, CP16_g54944_DN3_SP0_c.t1
OG0000535	Cg007G250270	CP2_g49181_DN3_SP0_c.t1
OG0000537	Cg003G094580, Cg003G079430	CP11_g31965_DN3_SP0_c.t1
OG0000537	Cg001G031430	CP6_g8774_DN3_SP0_c.t1
OG0000537	Cg004G123580	CP10_g42756_DN3_SP0_c.t1
OG0000538	Cg005G162250	CP4_g24370_DN3_SP0_c.t1
OG0000539	Cg007G251010	CP2_g47512_DN3_SP3_c.t1
