Orthogroup	Cardamine_glauca	Arabis_alpina
OG0000294	Cg005G158570	Aa_G593400.h1.t1
OG0000294	Cg003G077590, Cg014G332020	Aa_G46660.h1.t1
OG0000295	Cg007G263400	Aa_G340170.h1.t1
OG0000296	Cg007G280920, Cg007G280630	Aa_G105690.h1.t1, Aa_G291160.h1.t1
OG0000296	Cg005G167490	Aa_G278130.h1.t1
OG0000297	Cg003G108160	Aa_G338300.h1.t1
OG0000299	Cg001G026230, Cg001G026550	Aa_G634170.h1.t1
OG0000299	Cg005G181190	Aa_G105070.h1.t1
OG0000299	Cg006G194370	Aa_G108960.h1.t1
OG0000300	Cg004G145480, Cg004G145490	Aa_G152480.h1.t1
OG0000304	Cg008G321360, Cg008G321310, Cg008G321320	Aa_G278950.h1.t1
OG0000308	Cg007G273340	Aa_G10250.h1.t1
OG0000308	Cg007G273310	Aa_G366540.h1.t1
OG0000311	Cg008G296830	Aa_G158100.h1.t1
OG0000311	Cg006G201410	Aa_G110720.h1.t1
OG0000311	Cg004G134370	Aa_G310220.h1.t1
OG0000311	Cg001G036380	Aa_G350120.h1.t1
OG0000311	Cg007G265360	Aa_G201270.h1.t1
OG0000313	Cg001G028860	Aa_G37700.h1.t1, Aa_G59060.h1.t1
OG0000313	Cg001G020560	Aa_G751420.h2.t1, Aa_G751420.h1.t1, Aa_G58510.h1.t1, Aa_G895020.h2.t1, Aa_G895020.h1.t1
OG0000314	Cg006G241650	Aa_G477760.h1.t1
OG0000314	Cg006G241640	Aa_G477770.h1.t1
OG0000314	Cg005G173580	Aa_G183680.h1.t1
OG0000316	Cg006G210390, Cg008G298570, Cg001G041080	Aa_G705690.h1.t1
OG0000319	Cg003G086150, Cg003G108110, Cg006G238150	Aa_G362130.h2.t1, Aa_G362130.h1.t1, Aa_G461520.h3.t1, Aa_G6660.h2.t1, Aa_G461520.h1.t1, Aa_G362130.h3.t1, Aa_G461520.h4.t1, Aa_G6660.h4.t1, Aa_G345330.h3.t1, Aa_G6660.h1.t1, Aa_G345330.h4.t1, Aa_G6660.h3.t1, Aa_G461520.h2.t1, Aa_G345330.h1.t1, Aa_G362130.h4.t1, Aa_G345330.h2.t1
OG0000323	Cg003G101320	Aa_G88090.h1.t1
OG0000325	Cg001G033350, Cg007G261500, Cg004G148160, Cg005G185560	Aa_G472730.h1.t1
OG0000327	Cg006G222130, Cg006G222140, Cg006G222120	Aa_G349980.h1.t1
OG0000327	Cg002G052000	Aa_G576610.h1.t1, Aa_G68870.h1.t1, Aa_G68850.h1.t1, Aa_G440370.h1.t1, Aa_G600780.h1.t1
OG0000331	Cg007G257080, Cg005G189380	Aa_G350.h1.t1
OG0000332	Cg006G199650, Cg004G136440	Aa_G164530.h1.t1, Aa_G180990.h2.t1, Aa_G180990.h1.t1, Aa_G164530.h2.t1
OG0000334	Cg002G052730	Aa_G297410.h1.t1
OG0000334	Cg005G168750	Aa_G272430.h1.t1
OG0000335	Cg004G142530, Cg004G127070	Aa_G285200.h1.t1
OG0000336	Cg007G273380, Cg007G273390	Aa_G579240.h1.t1, Aa_G10200.h1.t1, Aa_G426940.h1.t1, Aa_G426940.h2.t1
OG0000336	Cg006G228370	Aa_G278470.h1.t1
OG0000336	Cg007G273370	Aa_G10210.h1.t1
OG0000338	Cg007G252750	Aa_G229600.h1.t1
OG0000339	Cg001G017490	Aa_G439790.h1.t1
OG0000339	Cg006G244870	Aa_G299880.h1.t1
OG0000339	Cg005G159770	Aa_G17010.h1.t1
OG0000340	Cg005G162340	Aa_G581260.h1.t1, Aa_G761680.h1.t1, Aa_G761680.h2.t1
OG0000340	Cg005G162330	Aa_G581310.h1.t1, Aa_G581290.h1.t1, Aa_G581300.h1.t1, Aa_G581280.h1.t1
OG0000341	Cg001G030730	Aa_G560.h1.t1
OG0000342	Cg001G042380	Aa_G84820.h1.t1
OG0000342	Cg001G042370	Aa_G229810.h1.t1
OG0000342	Cg001G042630	Aa_G185160.h1.t1
OG0000344	Cg001G025010	Aa_G31240.h1.t1
OG0000345	Cg006G233270, Cg006G233280	Aa_G328300.h1.t1, Aa_G328310.h1.t1
OG0000346	Cg003G100610, Cg003G097510	Aa_G195000.h1.t1
OG0000347	Cg004G127590	Aa_G5620.h1.t1
OG0000348	Cg004G146340, Cg007G271550	Aa_G654900.h1.t1
OG0000351	Cg004G130650	Aa_G317660.h1.t1
OG0000351	Cg003G086090	Aa_G191190.h1.t1
OG0000351	Cg006G211780	Aa_G559420.h1.t1
OG0000351	Cg008G290210	Aa_G317650.h1.t1
OG0000352	Cg006G229000	Aa_G647850.h1.t1
OG0000355	Cg007G280400	Aa_G293660.h1.t1
OG0000356	Cg008G306390, Cg008G306550	Aa_G309600.h1.t1
OG0000358	Cg006G242200	Aa_G341210.h1.t1
OG0000358	Cg008G289880	Aa_G359930.h1.t1
OG0000359	Cg006G216530, Cg006G216520, Cg006G216510	Aa_G248930.h1.t1, Aa_G248920.h1.t1
OG0000359	Cg005G172170	Aa_G336950.h1.t1, Aa_G12110.h1.t1
OG0000361	Cg008G285160	Aa_G73050.h1.t1
OG0000362	Cg006G241490	Aa_G286200.h1.t1, Aa_G286220.h1.t1
OG0000368	Cg001G002850	Aa_G767750.h1.t1
OG0000368	Cg001G002860	Aa_G728130.h1.t1
OG0000368	Cg001G002830	Aa_G767760.h1.t1
OG0000369	Cg002G061220	Aa_G318810.h2.t1, Aa_G33810.h1.t1, Aa_G33810.h2.t1, Aa_G318810.h1.t1, Aa_G638110.h1.t1, Aa_G33810.h3.t1, Aa_G638110.h3.t1, Aa_G638110.h2.t1, Aa_G318810.h3.t1
OG0000370	Cg006G228950	Aa_G274920.h1.t1, Aa_G377760.h1.t1
OG0000370	Cg001G033700, Cg001G033710, Cg001G015500	Aa_G417850.h1.t1
OG0000371	Cg006G220780, Cg005G158480	Aa_G493010.h1.t1, Aa_G249900.h1.t1, Aa_G734680.h1.t1
OG0000371	Cg005G158470	Aa_G249890.h1.t1
OG0000372	Cg001G013540, Cg001G013550, Cg001G013560	Aa_G299420.h1.t1, Aa_G310750.h1.t1, Aa_G118510.h1.t1
OG0000374	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290	Aa_G370080.h1.t1
OG0000377	Cg007G249720	Aa_G296460.h1.t1
OG0000377	Cg007G249710	Aa_G291280.h1.t1, Aa_G296490.h1.t1, Aa_G291290.h1.t1
OG0000377	Cg007G249740	Aa_G296480.h1.t1
OG0000381	Cg006G239330, Cg006G239310, Cg006G240450, Cg006G225170, Cg006G239510, Cg006G240680	Aa_G723430.h1.t1
OG0000382	Cg006G243790	Aa_G191340.h1.t1
OG0000382	Cg007G254420	Aa_G123200.h1.t1
OG0000384	Cg004G131950	Aa_G28170.h1.t1
OG0000384	Cg006G196900	Aa_G173540.h1.t1
OG0000386	Cg002G053290	Aa_G14260.h1.t1
OG0000386	Cg002G053280	Aa_G14220.h1.t1
OG0000387	Cg005G162800	Aa_G27170.h1.t1
OG0000391	Cg006G223560, Cg006G223590	Aa_G549800.h1.t1
OG0000391	Cg006G223610	Aa_G292720.h1.t1, Aa_G292700.h1.t1
OG0000392	Cg001G037860, Cg001G037810	Aa_G682470.h2.t1, Aa_G682470.h1.t1
OG0000392	Cg002G056570	Aa_G379460.h1.t1, Aa_G320960.h1.t1
OG0000393	Cg004G134070	Aa_G71220.h1.t1, Aa_G522720.h1.t1
OG0000396	Cg001G030810, Cg002G069030	Aa_G303210.h1.t1
OG0000396	Cg002G069060	Aa_G734010.h1.t1, Aa_G626840.h1.t1, Aa_G303250.h1.t1
OG0000398	Cg008G310730	Aa_G546560.h1.t1, Aa_G546540.h1.t1, Aa_G546550.h1.t1, Aa_G668710.h1.t1
OG0000398	Cg004G129520	Aa_G535010.h1.t1
OG0000398	Cg006G195010	Aa_G375510.h1.t1, Aa_G375500.h1.t1, Aa_G652550.h1.t1
OG0000399	Cg004G143320, Cg004G143360	Aa_G132580.h1.t1
OG0000403	Cg007G250640	Aa_G564650.h1.t1
OG0000404	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410	Aa_G307560.h1.t1, Aa_G313390.h2.t1, Aa_G313390.h1.t1
OG0000405	Cg006G212540	Aa_G95680.h1.t1
OG0000406	Cg008G297220	Aa_G499380.h1.t1, Aa_G162150.h1.t1
OG0000406	Cg002G046730	Aa_G132700.h1.t1, Aa_G132710.h1.t1
OG0000406	Cg004G118250	Aa_G111750.h1.t1
OG0000408	Cg005G189700	Aa_G446800.h1.t1, Aa_G559040.h1.t1, Aa_G446810.h1.t1, Aa_G559030.h1.t1, Aa_G446750.h1.t1, Aa_G623160.h1.t1, Aa_G405250.h1.t1, Aa_G592710.h1.t1, Aa_G446760.h1.t1, Aa_G446780.h1.t1
OG0000411	Cg007G248450	Aa_G548750.h1.t1
OG0000411	Cg003G093460, Cg003G080490	Aa_G320710.h3.t1, Aa_G320710.h2.t1, Aa_G320710.h1.t1
OG0000411	Cg001G019000	Aa_G117430.h1.t1
OG0000412	Cg003G101880	Aa_G123390.h1.t1
OG0000412	Cg001G013500	Aa_G129640.h1.t1
OG0000412	Cg006G198710	Aa_G561930.h1.t1
OG0000413	Cg004G129370	Aa_G463610.h1.t1
OG0000413	Cg003G104010	Aa_G232850.h1.t1
OG0000414	Cg006G220700	Aa_G415770.h1.t1
OG0000415	Cg008G292540	Aa_G122230.h1.t1, Aa_G502240.h1.t1
OG0000416	Cg005G174990, Cg005G174850	Aa_G481870.h1.t1, Aa_G445760.h1.t1, Aa_G637640.h1.t1, Aa_G460430.h1.t1, Aa_G154770.h1.t1, Aa_G445750.h1.t1
OG0000417	Cg003G109700	Aa_G514020.h1.t1
OG0000419	Cg008G310850, Cg008G309170	Aa_G287210.h1.t1, Aa_G217240.h1.t1
OG0000422	Cg001G020210, Cg006G236580	Aa_G73530.h1.t1, Aa_G73570.h1.t1
OG0000422	Cg006G236590	Aa_G194070.h1.t1
OG0000423	Cg007G273210	Aa_G187340.h1.t1
OG0000423	Cg006G195220	Aa_G184620.h1.t1
OG0000423	Cg004G129870	Aa_G472320.h1.t1
OG0000424	Cg005G185110	Aa_G384340.h1.t1
OG0000425	Cg004G127770	Aa_G906250.h1.t1
OG0000427	Cg004G145850, Cg007G279320	Aa_G467340.h1.t1
OG0000429	Cg008G305090	Aa_G70670.h1.t1
OG0000429	Cg008G291690	Aa_G84570.h1.t1
OG0000429	Cg001G008100	Aa_G542010.h1.t1
OG0000429	Cg005G188170	Aa_G494160.h1.t1
OG0000430	Cg004G152450	Aa_G313530.h1.t1
OG0000430	Cg001G005380	Aa_G385150.h1.t1
OG0000430	Cg005G193810, Cg001G000600	Aa_G137980.h1.t1
OG0000431	Cg007G251970	Aa_G202610.h1.t1
OG0000431	Cg006G235970	Aa_G171300.h1.t1
OG0000432	Cg003G099400	Aa_G586300.h1.t1
OG0000432	Cg001G014130	Aa_G249540.h1.t1, Aa_G69750.h1.t1, Aa_G447890.h1.t1
OG0000432	Cg003G103300	Aa_G755840.h1.t1, Aa_G40290.h1.t1
OG0000433	Cg008G318280	Aa_G597100.h1.t1, Aa_G205210.h1.t1, Aa_G642950.h1.t1, Aa_G352210.h1.t1
OG0000436	Cg001G014470	Aa_G38530.h1.t1
OG0000436	Cg003G104180	Aa_G22060.h1.t1
OG0000436	Cg001G011130, Cg004G156050, Cg004G156060	Aa_G726630.h1.t1
OG0000437	Cg006G211940	Aa_G260280.h1.t1
OG0000439	Cg002G047030	Aa_G686900.h1.t1, Aa_G340530.h1.t1
OG0000439	Cg005G175260	Aa_G167480.h1.t1
OG0000441	Cg004G132880	Aa_G367450.h1.t1, Aa_G417670.h1.t1
OG0000441	Cg004G132850	Aa_G417660.h1.t1
OG0000446	Cg003G110320	Aa_G13650.h1.t1
OG0000446	Cg002G074360	Aa_G146200.h1.t1
OG0000446	Cg006G231520	Aa_G117750.h1.t1
OG0000447	Cg003G108540	Aa_G165620.h1.t1
OG0000447	Cg005G172640	Aa_G305730.h1.t1
OG0000447	Cg006G218040	Aa_G650850.h1.t1
OG0000449	Cg003G107590	Aa_G33860.h1.t1
OG0000449	Cg002G061240	Aa_G318830.h1.t1
OG0000449	Cg003G107580	Aa_G33850.h1.t1
OG0000452	Cg001G010200	Aa_G156110.h1.t1
OG0000453	Cg005G177990	Aa_G108500.h1.t1
OG0000454	Cg003G099450	Aa_G263760.h1.t1, Aa_G238120.h1.t1, Aa_G263750.h1.t1, Aa_G263770.h1.t1
OG0000456	Cg008G287450	Aa_G475960.h1.t1, Aa_G411850.h1.t1, Aa_G102480.h1.t1, Aa_G420780.h1.t1
OG0000457	Cg008G292890	Aa_G138380.h1.t1
OG0000457	Cg001G040480	Aa_G151530.h1.t1
OG0000460	Cg005G157890	Aa_G560430.h1.t1, Aa_G12780.h1.t1, Aa_G527160.h1.t1
OG0000461	Cg006G245460	Aa_G106340.h1.t1
OG0000461	Cg006G245470	Aa_G106350.h1.t1
OG0000462	Cg006G210000	Aa_G157070.h1.t1
OG0000463	Cg002G060460, Cg002G060450	Aa_G656970.h1.t1
OG0000463	Cg002G060480	Aa_G656960.h2.t1, Aa_G656960.h1.t1, Aa_G770910.h1.t1
OG0000466	Cg008G284120	Aa_G682590.h2.t1, Aa_G682590.h1.t1, Aa_G610920.h1.t1, Aa_G170050.h1.t1, Aa_G702830.h1.t1, Aa_G702830.h2.t1, Aa_G242270.h1.t1, Aa_G702840.h1.t1, Aa_G702840.h2.t1, Aa_G625640.h1.t1, Aa_G610900.h1.t1, Aa_G754450.h1.t1, Aa_G1017160.h4.t1, Aa_G1017160.h3.t1, Aa_G1017160.h2.t1, Aa_G1017160.h1.t1
OG0000468	Cg002G051880	Aa_G331300.h1.t1
OG0000468	Cg005G167330	Aa_G216900.h1.t1
OG0000471	Cg006G217710	Aa_G366260.h1.t1
OG0000471	Cg006G217740, Cg006G217720, Cg006G217730, Cg006G217690	Aa_G109570.h1.t1
OG0000472	Cg001G040820	Aa_G568800.h1.t1, Aa_G853130.h1.t1
OG0000472	Cg001G040810, Cg001G040800	Aa_G119960.h1.t1, Aa_G119970.h1.t1
OG0000473	Cg005G158290	Aa_G167720.h1.t1
OG0000473	Cg003G109030	Aa_G448780.h1.t1
OG0000474	Cg008G303420	Aa_G630820.h1.t1
OG0000474	Cg002G057990, Cg005G190550, Cg001G009730	Aa_G106840.h1.t1, Aa_G554010.h1.t1, Aa_G273400.h1.t1
OG0000481	Cg001G029300, Cg003G087600	Aa_G402960.h1.t1
OG0000482	Cg007G266950, Cg001G038090	Aa_G1117480.h1.t1
OG0000483	Cg003G102670	Aa_G48300.h1.t1
OG0000483	Cg003G102690, Cg003G102680	Aa_G408490.h1.t1, Aa_G48330.h1.t1, Aa_G48310.h1.t1, Aa_G48320.h1.t1
OG0000484	Cg008G322230	Aa_G488000.h1.t1, Aa_G636220.h1.t1, Aa_G519310.h1.t1
OG0000487	Cg004G120040, Cg005G173270, Cg006G241950	Aa_G38790.h3.t1
OG0000489	Cg003G094350, Cg003G079680	Aa_G714130.h1.t1
OG0000490	Cg006G244130, Cg006G244120	Aa_G105960.h1.t1, Aa_G105950.h1.t1, Aa_G105940.h1.t1, Aa_G211740.h1.t1
OG0000491	Cg008G302450	Aa_G173830.h1.t1
OG0000493	Cg008G310080	Aa_G388450.h1.t1, Aa_G152050.h1.t1, Aa_G708920.h1.t1, Aa_G560720.h1.t1, Aa_G885200.h1.t1, Aa_G850040.h1.t1, Aa_G615630.h1.t1, Aa_G504670.h1.t1, Aa_G870100.h1.t1, Aa_G155770.h1.t1, Aa_G101620.h1.t1, Aa_G262490.h1.t1, Aa_G857420.h1.t1, Aa_G747080.h1.t1, Aa_G747090.h1.t1, Aa_G540150.h1.t1, Aa_G888400.h1.t1, Aa_G31210.h1.t1, Aa_G155950.h1.t1, Aa_G390770.h1.t1, Aa_G99410.h1.t1, Aa_G8220.h1.t1, Aa_G12520.h1.t1, Aa_G575340.h1.t1, Aa_G907130.h1.t1, Aa_G61100.h1.t1, Aa_G443680.h1.t1
OG0000496	Cg007G248520, Cg004G148140	Aa_G490620.h1.t1
OG0000496	Cg002G063650, Cg004G148150, Cg008G318740, Cg001G021720	Aa_G510720.h1.t1
OG0000498	Cg003G100300	Aa_G505380.h1.t1
OG0000498	Cg001G012780, Cg006G218710	Aa_G159950.h1.t1
OG0000499	Cg001G022510	Aa_G155390.h1.t1
OG0000499	Cg007G279080	Aa_G470700.h1.t1
OG0000500	Cg008G321790	Aa_G92600.h1.t1, Aa_G649550.h1.t1
OG0000500	Cg008G321740	Aa_G3450.h1.t1
OG0000501	Cg006G209830	Aa_G455060.h1.t1
OG0000504	Cg008G283420	Aa_G260600.h1.t1, Aa_G900860.h1.t1
OG0000504	Cg004G125100	Aa_G756790.h1.t1
OG0000505	Cg008G304760, Cg008G304720, Cg008G304710	Aa_G398030.h1.t1
OG0000506	Cg008G286990	Aa_G344060.h1.t1
OG0000507	Cg007G245970, Cg007G245960, Cg007G245940	Aa_G186220.h1.t1
OG0000507	Cg008G320160	Aa_G278050.h1.t1
OG0000509	Cg001G024640	Aa_G49310.h1.t1
OG0000510	Cg007G250480, Cg007G250500	Aa_G193000.h1.t1
OG0000510	Cg007G250460	Aa_G192980.h1.t1
OG0000511	Cg001G026600	Aa_G482170.h1.t1
OG0000511	Cg007G247860	Aa_G162430.h1.t1
OG0000512	Cg001G017530	Aa_G494770.h1.t1
OG0000513	Cg002G052890	Aa_G402350.h1.t1, Aa_G249360.h1.t1
OG0000513	Cg002G061210	Aa_G318800.h1.t1
OG0000513	Cg003G107510	Aa_G33790.h1.t1
OG0000520	Cg002G045640	Aa_G57970.h1.t1
OG0000521	Cg006G209950	Aa_G368910.h1.t1
OG0000522	Cg003G083650	Aa_G129040.h1.t1
OG0000524	Cg004G123940	Aa_G734800.h1.t1
OG0000524	Cg008G312990	Aa_G102310.h1.t1
OG0000525	Cg004G130910	Aa_G140300.h1.t1
OG0000525	Cg006G196190	Aa_G74240.h1.t1
OG0000526	Cg002G059250	Aa_G563850.h1.t1
OG0000526	Cg002G059290, Cg002G059270	Aa_G254360.h1.t1, Aa_G788610.h1.t1
OG0000527	Cg001G028570	Aa_G846850.h1.t1, Aa_G828190.h1.t1, Aa_G612110.h1.t1, Aa_G653780.h1.t1, Aa_G206650.h1.t1, Aa_G654020.h1.t1, Aa_G754920.h1.t1, Aa_G653760.h1.t1
OG0000533	Cg001G001030	Aa_G546420.h2.t1, Aa_G546420.h1.t1
OG0000533	Cg005G193250	Aa_G351980.h1.t1, Aa_G351980.h2.t1
OG0000533	Cg004G152110	Aa_G614650.h1.t1
OG0000534	Cg007G248240, Cg007G248260, Cg007G248310, Cg007G248250	Aa_G222560.h1.t1, Aa_G222580.h1.t1, Aa_G222570.h1.t1, Aa_G222590.h1.t1
OG0000535	Cg007G250270	Aa_G8600.h1.t1
OG0000535	Cg002G074710	Aa_G323370.h1.t1
OG0000537	Cg003G094580, Cg003G079430	Aa_G187790.h1.t1
OG0000538	Cg005G162250	Aa_G581380.h1.t1
OG0000538	Cg005G162230	Aa_G284390.h1.t1
OG0000539	Cg007G251010	Aa_G113660.h1.t1
OG0000539	Cg005G176040	Aa_G374250.h1.t1
OG0000540	Cg005G177450	Aa_G199700.h1.t1
OG0000540	Cg005G177480	Aa_G199680.h1.t1
OG0000540	Cg005G177500, Cg005G177490	Aa_G199670.h1.t1
OG0000541	Cg005G177760	Aa_G500820.h2.t1, Aa_G500820.h1.t1
OG0000542	Cg008G296420	Aa_G59260.h1.t1
OG0000542	Cg006G200890	Aa_G161230.h1.t1
OG0000542	Cg004G117700	Aa_G42370.h1.t1
OG0000544	Cg006G241110	Aa_G235440.h1.t1
OG0000544	Cg006G241100	Aa_G235470.h1.t1, Aa_G235450.h1.t1, Aa_G235460.h1.t1, Aa_G235490.h1.t1
OG0000545	Cg007G275530	Aa_G259480.h1.t1
OG0000545	Cg007G275520, Cg007G275510	Aa_G259490.h1.t1
OG0000551	Cg003G112680	Aa_G20930.h1.t1
OG0000551	Cg001G001200	Aa_G553710.h1.t1
OG0000551	Cg008G290260	Aa_G152760.h1.t1
OG0000552	Cg006G222430	Aa_G62390.h1.t1
OG0000552	Cg005G175630, Cg002G044370	Aa_G2600.h2.t1, Aa_G2600.h1.t1, Aa_G453100.h2.t1, Aa_G453100.h1.t1
OG0000554	Cg007G248970	Aa_G66960.h1.t1
OG0000556	Cg004G123180	Aa_G78820.h1.t1
OG0000557	Cg002G046330	Aa_G102470.h1.t1
OG0000559	Cg008G283670	Aa_G478910.h1.t1
OG0000560	Cg003G107170	Aa_G28190.h1.t1
OG0000561	Cg003G113090	Aa_G585330.h1.t1
OG0000562	Cg004G121670	Aa_G269320.h1.t1
OG0000562	Cg008G294850	Aa_G473480.h1.t1
OG0000562	Cg008G306290	Aa_G189800.h1.t1
OG0000564	Cg005G189600	Aa_G515150.h1.t1
OG0000564	Cg005G189630, Cg005G189610, Cg005G189570	Aa_G515160.h1.t1
OG0000565	Cg008G295270	Aa_G297570.h1.t1, Aa_G901960.h1.t1, Aa_G901960.h2.t1, Aa_G129330.h1.t1, Aa_G499770.h1.t1, Aa_G499780.h1.t1
OG0000566	Cg008G300980	Aa_G15490.h1.t1
OG0000569	Cg005G171340	Aa_G652120.h1.t1
OG0000570	Cg004G117190	Aa_G71740.h1.t1
OG0000571	Cg003G108460	Aa_G127290.h1.t1
OG0000571	Cg006G237990, Cg006G238000	Aa_G286010.h1.t1
OG0000572	Cg007G274000	Aa_G203210.h1.t1, Aa_G203220.h1.t1
OG0000573	Cg007G250770, Cg007G250800	Aa_G219770.h1.t1
OG0000575	Cg002G064200	Aa_G17950.h4.t1, Aa_G434200.h2.t1, Aa_G434200.h4.t1, Aa_G434200.h6.t1, Aa_G434200.h7.t1, Aa_G17950.h5.t1, Aa_G17950.h2.t1, Aa_G17950.h6.t1, Aa_G17950.h3.t1, Aa_G17950.h7.t1, Aa_G434200.h1.t1, Aa_G434200.h3.t1, Aa_G409200.h1.t1, Aa_G434200.h5.t1, Aa_G17950.h1.t1
OG0000578	Cg006G235600	Aa_G226620.h1.t1
OG0000578	Cg007G251220	Aa_G89900.h1.t1
OG0000578	Cg007G270390	Aa_G510870.h1.t1
OG0000579	Cg001G042350	Aa_G165220.h1.t1
OG0000581	Cg004G124880, Cg004G124890	Aa_G101260.h1.t1, Aa_G101270.h1.t1
OG0000582	Cg008G302230	Aa_G447580.h1.t1
OG0000582	Cg006G237680	Aa_G368380.h1.t1
OG0000584	Cg006G242600, Cg001G012010	Aa_G134570.h1.t1
OG0000585	Cg004G130730, Cg005G172160, Cg006G216450	Aa_G340210.h1.t1, Aa_G340210.h2.t1, Aa_G12160.h1.t1, Aa_G248880.h1.t1
OG0000586	Cg008G317030	Aa_G652010.h1.t1
OG0000587	Cg014G331710, Cg003G077950	Aa_G347440.h1.t1
OG0000587	Cg005G158850	Aa_G177860.h1.t1
OG0000587	Cg006G244220	Aa_G211800.h1.t1
OG0000588	Cg004G131080	Aa_G1380.h1.t1
OG0000588	Cg005G163370	Aa_G415310.h1.t1
OG0000588	Cg006G196360	Aa_G603630.h1.t1
OG0000589	Cg003G107490	Aa_G33770.h1.t1
OG0000589	Cg002G061190, Cg002G061200	Aa_G318790.h1.t1
OG0000590	Cg006G243560	Aa_G6740.h1.t1
OG0000591	Cg001G009410	Aa_G556860.h1.t1
OG0000591	Cg002G057860	Aa_G556850.h1.t1
OG0000592	Cg006G201250	Aa_G255200.h1.t1
OG0000592	Cg004G134690	Aa_G62960.h1.t1
OG0000592	Cg006G227950	Aa_G583550.h1.t1
OG0000593	Cg001G026500	Aa_G21280.h1.t1, Aa_G664670.h1.t1, Aa_G664670.h2.t1
OG0000595	Cg002G063260	Aa_G115900.h1.t1
OG0000596	Cg008G300510	Aa_G68320.h1.t1
OG0000596	Cg003G102460	Aa_G126960.h1.t1
OG0000596	Cg003G102400	Aa_G441960.h1.t1
OG0000600	Cg003G104060	Aa_G22180.h1.t1
OG0000600	Cg001G011170	Aa_G158710.h1.t1
OG0000601	Cg008G295790	Aa_G236890.h1.t1
OG0000601	Cg001G039300	Aa_G245620.h1.t1
OG0000602	Cg008G284060	Aa_G259920.h1.t1
OG0000602	Cg002G053370	Aa_G14360.h1.t1
OG0000602	Cg004G125440	Aa_G34500.h1.t1
OG0000604	Cg002G043840	Aa_G206080.h1.t1, Aa_G206110.h1.t1, Aa_G364330.h1.t1
OG0000605	Cg007G274490	Aa_G30570.h1.t1, Aa_G30580.h1.t1
OG0000605	Cg007G274500	Aa_G30560.h1.t1
OG0000606	Cg007G281550	Aa_G238980.h1.t1
OG0000606	Cg006G197370	Aa_G242050.h1.t1, Aa_G255990.h1.t1
OG0000607	Cg004G135710	Aa_G108090.h1.t1
OG0000607	Cg004G151620	Aa_G81750.h1.t1
OG0000608	Cg002G048620	Aa_G317350.h1.t1
OG0000608	Cg002G048610	Aa_G317320.h1.t1
OG0000612	Cg006G235910, Cg005G164120	Aa_G450930.h1.t1, Aa_G422470.h1.t1
OG0000613	Cg004G117600	Aa_G42470.h1.t1
OG0000613	Cg003G100850	Aa_G231680.h1.t1
OG0000614	Cg003G083720, Cg003G083730	Aa_G521490.h2.t1, Aa_G521490.h1.t1
OG0000615	Cg004G154140	Aa_G197380.h1.t1
OG0000615	Cg002G055630	Aa_G326380.h1.t1
OG0000616	Cg003G108360	Aa_G127190.h1.t1
OG0000616	Cg002G053120, Cg005G169320	Aa_G457180.h1.t1
OG0000617	Cg014G331930, Cg003G077690, Cg014G331920, Cg003G077700	Aa_G46740.h1.t1
OG0000617	Cg014G332730, Cg003G076870	Aa_G53300.h1.t1
OG0000618	Cg007G279240	Aa_G343690.h1.t1
OG0000618	Cg001G013140	Aa_G1026290.h1.t1
OG0000619	Cg002G053130	Aa_G14050.h1.t1
OG0000620	Cg006G227500	Aa_G271550.h1.t1
OG0000620	Cg007G274540	Aa_G30610.h1.t1, Aa_G30630.h1.t1
OG0000621	Cg001G035510, Cg007G255970	Aa_G506090.h1.t1
OG0000622	Cg005G192750	Aa_G100280.h1.t1
OG0000625	Cg004G117350	Aa_G71620.h1.t1
OG0000626	Cg007G246760, Cg007G246730, Cg007G246740	Aa_G430000.h1.t1
OG0000627	Cg007G266770, Cg001G013990	Aa_G618320.h1.t1
OG0000627	Cg003G102720	Aa_G48350.h1.t1
OG0000628	Cg004G135400, Cg006G208420	Aa_G204260.h1.t1, Aa_G514210.h1.t1
OG0000630	Cg001G037850, Cg001G037890, Cg007G264980, Cg001G037920, Cg001G037910, Cg001G037900	Aa_G551820.h1.t1
OG0000632	Cg003G076000, Cg002G045850	Aa_G289640.h1.t1
OG0000633	Cg002G066750	Aa_G490390.h1.t1
OG0000633	Cg007G281520	Aa_G706650.h1.t1
OG0000634	Cg003G106960, Cg003G106970	Aa_G499040.h1.t1, Aa_G635340.h1.t1
OG0000634	Cg003G106980	Aa_G535280.h1.t1
OG0000635	Cg005G176520	Aa_G119390.h1.t1
OG0000636	Cg008G286670	Aa_G547010.h1.t1
OG0000636	Cg005G180860, Cg008G286680, Cg008G286690	Aa_G547020.h1.t1
OG0000641	Cg004G138830	Aa_G399650.h1.t1
OG0000642	Cg001G039280, Cg001G039290	Aa_G245630.h1.t1
OG0000645	Cg001G028030	Aa_G509810.h1.t1
OG0000646	Cg002G068200	Aa_G247610.h1.t1
OG0000646	Cg004G117060	Aa_G14610.h1.t1
OG0000647	Cg008G283720	Aa_G478950.h2.t1, Aa_G478950.h1.t1
OG0000648	Cg007G250430, Cg002G043950	Aa_G236580.h1.t1, Aa_G236570.h1.t1
