Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_NCBI
OG0000235	Cg006G202900, Cg006G202870, Cg006G202910, Cg006G202830	XP_002891353.1
OG0000235	Cg004G133010	XP_002885153.1
OG0000236	Cg001G028350, Cg004G141830, Cg004G144380, Cg004G139210	XP_020865699.1
OG0000236	Cg007G270040	XP_020865841.1
OG0000239	Cg013G330340, Cg036G336860	XP_020885124.1
OG0000240	Cg007G263700	XP_002875577.1, XP_020866248.1
OG0000240	Cg001G033750	XP_020884846.1, XP_002878902.1, XP_020884852.1
OG0000242	Cg004G150060, Cg004G150660, Cg004G150050, Cg004G150670, Cg004G150020, Cg004G150680	XP_002885959.1
OG0000242	Cg006G231900	XP_020870862.1
OG0000242	Cg006G231890	XP_002890039.2
OG0000242	Cg006G231910	XP_020869724.1
OG0000244	Cg001G019150	XP_020873759.1
OG0000244	Cg003G093660, Cg003G080320	XP_020876627.1
OG0000244	Cg001G019160	XP_002867821.1
OG0000248	Cg003G081350	XP_020877703.1
OG0000248	Cg003G081360	XP_002872655.2
OG0000248	Cg003G081340	XP_002874641.2, XP_020877170.1
OG0000248	Cg007G252860	XP_020865893.1
OG0000249	Cg005G169790	XP_002881469.1
OG0000250	Cg007G270460	XP_020881593.1, XP_002887273.1, XP_002887270.1, XP_002887269.1
OG0000250	Cg007G270580	XP_002887278.1, XP_020865738.1
OG0000254	Cg004G134710	XP_002880609.1, XP_002880923.2, XP_002883112.2, XP_020887741.1
OG0000256	Cg003G080890	XP_020877194.1
OG0000256	Cg005G165640	XP_002881723.1
OG0000257	Cg004G143430, Cg004G143470, Cg004G143460	XP_020889281.1
OG0000257	Cg006G198470, Cg006G198480	XP_002894303.2, XP_002894304.2, XP_002891555.1
OG0000257	Cg001G035030	XP_020865716.1, XP_020870689.1, XP_002892495.2
OG0000257	Cg004G126080	XP_002882670.1
OG0000258	Cg002G072350	XP_020881297.1
OG0000258	Cg002G072340	XP_002876961.1, XP_002876962.1, XP_002876963.1
OG0000258	Cg003G104860	XP_002866197.1
OG0000258	Cg002G072320	XP_002876964.1
OG0000260	Cg003G083550	XP_020877252.1
OG0000264	Cg003G079930, Cg003G094080, Cg003G094890, Cg003G079050	XP_002872741.1
OG0000264	Cg003G094090, Cg003G079920, Cg003G094100, Cg003G079900, Cg003G094120, Cg003G094110, Cg003G079910, Cg003G079890	XP_020876482.1
OG0000264	Cg003G079060, Cg003G094880	XP_020876452.1, XP_020877213.1, XP_020876461.1, XP_020876462.1
OG0000265	Cg005G179750, Cg005G186970	XP_020879047.1
OG0000265	Cg003G102580	XP_020865743.1, XP_020890788.1, XP_020887760.1, XP_020890746.1
OG0000265	Cg005G180900, Cg004G141100, Cg003G086590, Cg002G049430	XP_020875872.1, XP_020884755.1
OG0000266	Cg003G098940, Cg003G099000	XP_020880330.1, XP_020880329.1
OG0000266	Cg002G044180, Cg002G044170	XP_020880843.1
OG0000267	Cg005G177130, Cg005G177100, Cg005G177110, Cg005G177030, Cg005G177010, Cg005G177140, Cg005G177090, Cg005G177120	XP_020884986.1, XP_020885024.1, XP_020885006.1, XP_020885032.1, XP_002879220.1, XP_020883121.1, XP_020885184.1
OG0000267	Cg006G226540	XP_020869806.1
OG0000267	Cg005G193150	XP_020882989.1, XP_002878566.1
OG0000268	Cg002G074810	XP_020879860.1
OG0000268	Cg007G248330	XP_020891047.1
OG0000268	Cg008G282710	XP_002870939.2
OG0000268	Cg002G052420	XP_002877959.1
OG0000269	Cg004G148220	XP_002887885.2
OG0000269	Cg006G211850	XP_020866080.1
OG0000270	Cg006G226060	XP_020867393.1
OG0000271	Cg003G094150	XP_002870459.1
OG0000271	Cg006G199270	XP_020878304.1
OG0000273	Cg006G201130, Cg006G201120, Cg006G201160	XP_002891297.2, XP_020866157.1
OG0000273	Cg006G201170	XP_020866874.1
OG0000274	Cg003G107390	XP_002864649.1
OG0000274	Cg002G061010	XP_020867206.1, XP_002877471.1
OG0000274	Cg007G251180	XP_002888167.1
OG0000274	Cg005G177430	XP_020883555.1
OG0000275	Cg004G138970	XP_002877153.1
OG0000275	Cg004G138980	XP_020889498.1, XP_002883331.1, XP_002883330.1
OG0000275	Cg004G138950, Cg004G138940	XP_020886120.1
OG0000276	Cg001G029710	XP_020877153.1
OG0000277	Cg001G025680, Cg001G025710	XP_002870218.1
OG0000277	Cg001G025690	XP_002870219.1
OG0000277	Cg001G025760	XP_002870222.1
OG0000277	Cg001G025750	XP_020872405.1
OG0000281	Cg006G199670	XP_002891549.1, XP_020866716.1
OG0000281	Cg006G220980	XP_002894688.2, XP_002892013.2
OG0000282	Cg008G288340	XP_002873312.1, XP_020877613.1, XP_020876205.1
OG0000282	Cg008G288360	XP_002873315.1
OG0000282	Cg008G288350, Cg008G323220	XP_002873314.1
OG0000282	Cg008G288380	XP_002873316.1
OG0000282	Cg008G288420, Cg008G288390, Cg008G288410, Cg008G288400	XP_020876208.1, XP_020876210.1
OG0000284	Cg008G323450, Cg008G323400, Cg008G323440, Cg005G189010, Cg008G323430, Cg008G323380	XP_020879188.1
OG0000285	Cg002G060650, Cg005G182020	XP_002878830.2, XP_020890798.1, XP_002863102.2, XP_020886260.1, XP_020869481.1
OG0000287	Cg007G251270	XP_020886036.1
OG0000287	Cg004G137950	XP_020871918.1
OG0000287	Cg004G137930, Cg004G140040	XP_020871911.1, XP_020886261.1
OG0000287	Cg004G137960	XP_020886039.1
OG0000290	Cg004G135310	XP_002885269.2
OG0000290	Cg001G040670, Cg001G040570, Cg001G040700	XP_002870726.2, XP_020872955.1
OG0000293	Cg008G293400, Cg001G035010	XP_020884729.1
OG0000294	Cg004G133910	XP_020889164.1
OG0000294	Cg003G077590, Cg014G332020	XP_020877038.1
OG0000294	Cg006G243870	XP_020867795.1
OG0000295	Cg004G130770	XP_020886571.1
OG0000296	Cg007G280920, Cg007G280630	XP_020889468.1, XP_020888012.1, XP_020865723.1, XP_020877183.1
OG0000296	Cg005G176510	XP_002870599.2
OG0000296	Cg005G167490	XP_020885592.1
OG0000297	Cg001G003600	XP_020875559.1
OG0000297	Cg003G108160	XP_002864686.1
OG0000297	Cg004G136450	XP_020889053.1
OG0000298	Cg001G021100, Cg001G021090	XP_002867931.1
OG0000299	Cg001G026540	XP_002865585.1
OG0000299	Cg002G070200	XP_002875500.1
OG0000299	Cg007G279160	XP_020865762.1
OG0000299	Cg006G194370	XP_020867799.1
OG0000300	Cg004G145450	XP_002883688.1
OG0000300	Cg004G145480, Cg004G145490	XP_020888721.1, XP_020888706.1
OG0000300	Cg004G145430, Cg004G144800	XP_020887748.1
OG0000304	Cg008G321360, Cg008G321310, Cg008G321320	XP_020866105.1
OG0000308	Cg007G273340	XP_020890260.1
OG0000308	Cg007G273310	XP_020865749.1
OG0000310	Cg002G058430	XP_020867728.1
OG0000311	Cg008G296830	XP_020877332.1
OG0000311	Cg006G201410	XP_002891436.1
OG0000311	Cg004G134370	XP_020889182.1
OG0000311	Cg001G036380	XP_002870545.1
OG0000311	Cg007G265360	XP_020891044.1
OG0000313	Cg006G200970	XP_020866653.1, XP_020869736.1
OG0000314	Cg006G241650	XP_002892239.1
OG0000314	Cg006G241640	XP_002889523.1
OG0000316	Cg006G210390, Cg008G298570, Cg001G041080	XP_020886529.1
OG0000316	Cg005G165580, Cg005G165480	XP_002881726.1, XP_002879874.1, XP_002881728.1
OG0000319	Cg003G086150, Cg003G108110, Cg006G238150	XP_020870838.1, XP_002889674.1, XP_002864684.1, XP_020870839.1
OG0000321	Cg001G036410	XP_002870549.2
OG0000321	Cg001G036490, Cg001G035900	XP_020873117.1, XP_020875512.1, XP_020875510.1
OG0000321	Cg001G035950, Cg001G035910, Cg001G035940	XP_002870533.1, XP_002870532.1
OG0000322	Cg007G279100	XP_002889191.1
OG0000322	Cg006G228800	XP_002890206.2
OG0000322	Cg005G165820	XP_020885575.1, XP_020884760.1, XP_002874576.1
OG0000323	Cg003G101320	XP_020866009.1
OG0000323	Cg001G013020	XP_020875469.1
OG0000325	Cg001G033350	XP_002891227.2, XP_020881802.1
OG0000325	Cg007G261500, Cg004G148160	XP_020875171.1
OG0000327	Cg006G222130, Cg006G222140, Cg006G222120	XP_020870142.1
OG0000327	Cg002G052000	XP_002877115.2, XP_020880743.1, XP_020879875.1, XP_002877989.2
OG0000328	Cg001G038720, Cg001G038710	XP_002870813.1
OG0000330	Cg002G046560	XP_020882480.1
OG0000331	Cg007G257080, Cg005G189380	XP_020884699.1, XP_020891254.1
OG0000332	Cg007G259450	XP_002886753.1
OG0000332	Cg006G199650, Cg004G136440	XP_020866713.1
OG0000334	Cg002G052730	XP_002877942.1
OG0000334	Cg005G168750	XP_020882973.1
OG0000334	Cg008G316780, Cg003G078420, Cg014G331200	XP_002872839.1, XP_002872840.1
OG0000334	Cg014G331210, Cg003G078410	XP_020876136.1
OG0000335	Cg006G205050	XP_020866818.1, XP_020866817.1
OG0000335	Cg006G218670	XP_020870970.1
OG0000336	Cg006G228370	XP_002890238.1
OG0000336	Cg007G273370	XP_002887457.1
OG0000339	Cg001G017490	XP_020873658.1
OG0000339	Cg014G333260, Cg003G076340	XP_002872953.1
OG0000339	Cg005G159770	XP_020885426.1
OG0000339	Cg002G045310	XP_020881574.1
OG0000340	Cg005G162340	XP_002888546.1, XP_002880050.1
OG0000340	Cg005G162320	XP_020883601.1
OG0000340	Cg005G162330	XP_002894052.1
OG0000342	Cg001G042360, Cg001G042380	XP_020883783.1, XP_020872249.1, XP_020874890.1
OG0000342	Cg001G042630	XP_020872799.1
OG0000344	Cg008G305710, Cg008G305700	XP_020877847.1, XP_020876157.1
OG0000345	Cg006G233290	XP_002889953.1
OG0000346	Cg003G100610, Cg003G097510	XP_020871183.1
OG0000347	Cg004G127590	XP_020887803.1, XP_020889440.1, XP_020886138.1, XP_020885147.1, XP_002880843.1
OG0000348	Cg004G146340, Cg007G271550	XP_020891714.1
OG0000349	Cg001G004450	XP_002869064.1
OG0000349	Cg005G177460	XP_020883186.1, XP_020882202.1, XP_020870051.1
OG0000351	Cg004G130650	XP_002885048.2
OG0000351	Cg006G211780	XP_020866111.1
OG0000352	Cg006G229000	XP_002890193.1
OG0000352	Cg007G250610	XP_002886594.2, XP_002888145.1, XP_020891477.1
OG0000355	Cg006G203840, Cg006G203800, Cg006G203790, Cg006G203810	XP_002887739.2
OG0000355	Cg005G187890	XP_002887118.1, XP_002887117.1
OG0000356	Cg008G306390, Cg008G306550	XP_002874408.2, XP_002872250.1, XP_002874407.2
OG0000358	Cg008G289900, Cg006G242200	XP_002892204.1
OG0000358	Cg008G319440	XP_020868529.1, XP_002865409.1
OG0000358	Cg008G289890	XP_020877760.1
OG0000358	Cg008G289880	XP_002873405.1
OG0000359	Cg006G216530, Cg006G216520, Cg006G216510	XP_002890838.2, XP_002893588.2
OG0000359	Cg005G172170	XP_002879498.1
OG0000360	Cg003G114870	XP_020871494.1, XP_002865045.1
OG0000361	Cg004G127210	XP_002882734.1
OG0000361	Cg008G285160	XP_020879386.1
OG0000362	Cg006G241490	XP_002885626.2, XP_020866123.1
OG0000362	Cg007G270120	XP_020890540.1
OG0000363	Cg004G145460	XP_002886436.2
OG0000363	Cg006G201850	XP_020889854.1
OG0000363	Cg006G201860	XP_020874199.1
OG0000368	Cg001G002850	XP_002866955.2
OG0000368	Cg001G002860	XP_020874750.1
OG0000368	Cg001G002830	XP_020873168.1
OG0000370	Cg006G228950	XP_002890198.2
OG0000370	Cg001G015500	XP_020873586.1, XP_020873585.1
OG0000371	Cg006G220780	XP_002890652.1
OG0000371	Cg005G158480	XP_002880288.1
OG0000371	Cg006G243100	XP_020870312.1
OG0000372	Cg001G013540, Cg001G013550, Cg001G013560	XP_020873782.1, XP_002869578.2, XP_002869577.1, XP_020873778.1
OG0000377	Cg007G249720	XP_020890102.1, XP_020890101.1
OG0000377	Cg007G249710	XP_020890100.1, XP_020869788.1
OG0000379	Cg001G025230, Cg005G186070, Cg008G310010	XP_002862473.2
OG0000382	Cg006G243790	XP_002889409.1
OG0000382	Cg007G254420	XP_020868304.1
OG0000382	Cg006G236900	XP_020867895.1
OG0000383	Cg006G217970	XP_020868242.1, XP_002891138.1
OG0000383	Cg006G218010, Cg006G217980	XP_020868885.1, XP_020868889.1
OG0000386	Cg002G053290	XP_002876198.1
OG0000386	Cg002G063780	XP_002877328.1
OG0000386	Cg002G072490	XP_002875312.1
OG0000386	Cg002G072500	XP_002876953.1
OG0000386	Cg002G053280	XP_002876199.1
OG0000387	Cg005G162800	XP_020885660.1, XP_002868038.2, XP_020884979.1, XP_002881894.2
OG0000390	Cg008G303200	XP_002872057.1
OG0000390	Cg002G062740	XP_002885216.1
OG0000391	Cg006G223560, Cg006G223590	XP_002891115.1, XP_020869226.1
OG0000391	Cg006G223610	XP_002893219.1
OG0000391	Cg006G223580	XP_020870868.1
OG0000392	Cg002G056610	XP_002876020.1
OG0000392	Cg001G037860, Cg001G037810	XP_020874849.1
OG0000392	Cg002G056570	XP_020879684.1
OG0000393	Cg004G134070	XP_020884394.1
OG0000393	Cg003G086190, Cg003G086120	XP_002883067.1, XP_020889176.1, XP_020889158.1
OG0000396	Cg001G030810, Cg002G069030	XP_020881129.1
OG0000396	Cg002G069060	XP_020881240.1
OG0000398	Cg004G129520	XP_002882837.2
OG0000398	Cg004G129510	XP_002882836.2
OG0000398	Cg008G309090	XP_020890494.1
OG0000398	Cg006G195010	XP_002894496.1
OG0000399	Cg004G143320, Cg004G143360	XP_020868525.1, XP_002891073.1
OG0000400	Cg005G159260	XP_020887720.1, XP_020887719.1, XP_020873026.1
OG0000400	Cg004G145190	XP_020880367.1
OG0000401	Cg003G110400	XP_020871477.1
OG0000401	Cg003G098280	XP_020890816.1
OG0000403	Cg007G250680	XP_020891776.1
OG0000403	Cg007G250640	XP_002886627.2, XP_002888152.1, XP_020891528.1, XP_020865633.1, XP_002886624.1
OG0000406	Cg008G297220	XP_002873802.1
OG0000406	Cg004G118250	XP_020888940.1, XP_002884357.1
OG0000407	Cg008G295960	XP_020879531.1, XP_020876591.1, XP_020869571.1
OG0000407	Cg008G295160	XP_020879520.1
OG0000408	Cg005G189700	XP_020885753.1, XP_020883519.1, XP_002880608.1, XP_020885762.1, XP_020885757.1
OG0000410	Cg007G249030	XP_020890039.1, XP_020890057.1
OG0000410	Cg007G249090	XP_002886541.2
OG0000410	Cg007G249110	XP_020890049.1, XP_020890052.1
OG0000411	Cg007G248450	XP_020891025.1
OG0000411	Cg004G145680	XP_002885799.1
OG0000411	Cg003G093460, Cg003G080490	XP_002874805.1
OG0000411	Cg001G019000	XP_002869850.1
OG0000412	Cg003G101880	XP_002864349.1
OG0000412	Cg001G013500	XP_002867518.1
OG0000413	Cg004G129370	XP_020886129.1
OG0000413	Cg001G014360	XP_020873839.1
OG0000413	Cg003G104010	XP_002864463.1
OG0000414	Cg006G220700	XP_002890659.1
OG0000415	Cg008G292540	XP_020879290.1
OG0000415	Cg008G306950	XP_002874367.1
OG0000416	Cg005G174990, Cg005G174850	XP_002881192.1, XP_002879346.1
OG0000417	Cg003G109700	XP_002872649.1, XP_020877197.1, XP_020877198.1, XP_002872466.1
OG0000419	Cg008G309140, Cg008G310840, Cg008G309150	XP_002863939.2, XP_002863940.1, XP_002863072.1, XP_020886976.1, XP_020874991.1
OG0000419	Cg008G310850, Cg008G309170	XP_002868753.2
OG0000421	Cg001G039140, Cg001G039040	XP_002868745.2, XP_002868743.1, XP_002868798.2, XP_002868742.1
OG0000422	Cg001G020210, Cg006G236580	XP_020870169.1
OG0000422	Cg006G236570, Cg006G236560	XP_002889755.1
OG0000422	Cg006G236590	XP_020870459.1
OG0000423	Cg007G273210	XP_002888890.1
OG0000423	Cg006G195220	XP_002891805.1
OG0000423	Cg004G129870	XP_002884997.1
OG0000425	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240	XP_002894415.1
OG0000425	Cg004G127770	XP_002863256.2, XP_002876910.1, XP_002876911.1, XP_002876914.1, XP_020880684.1, XP_002876909.2, XP_002894058.2, XP_002882760.2
OG0000427	Cg005G172930	XP_002875493.1
OG0000429	Cg008G305090	XP_002874255.1
OG0000429	Cg008G291690	XP_002871465.1
OG0000429	Cg001G008100	XP_002869276.1
OG0000429	Cg005G188170	XP_002878859.1
OG0000430	Cg004G152450	XP_002884009.1
OG0000430	Cg001G005380	XP_020874612.1
OG0000430	Cg005G193810	XP_020885496.1
OG0000430	Cg001G000600	XP_020874403.1
OG0000431	Cg007G251970	XP_002888218.1
OG0000431	Cg006G235970	XP_020870476.1
OG0000431	Cg006G235980	XP_002889784.1
OG0000432	Cg003G099400	XP_020879107.1
OG0000432	Cg001G014130	XP_002869603.1
OG0000432	Cg003G103300	XP_020871919.1, XP_020871160.1
OG0000433	Cg008G318270	XP_020890851.1
OG0000435	Cg006G227220, Cg006G227250	XP_020866607.1, XP_020869582.1
OG0000436	Cg004G156050	XP_002886024.1
OG0000437	Cg006G211920, Cg006G211880	XP_020866347.1
OG0000437	Cg006G211900	XP_002891052.1
OG0000437	Cg006G211940	XP_002891050.1
OG0000439	Cg006G240180	XP_002889581.1
OG0000439	Cg002G047030	XP_002876506.1
OG0000439	Cg005G175260	XP_002881172.1
OG0000440	Cg008G297760	XP_002881428.1, XP_002873831.1
OG0000440	Cg004G118560	XP_002884376.1
OG0000440	Cg004G118570	XP_002884378.1
OG0000441	Cg004G132880	XP_020889114.1
OG0000441	Cg004G132850	XP_020889202.1, XP_020889200.1
OG0000441	Cg004G132860	XP_020889194.1
OG0000442	Cg001G027430, Cg002G071920	XP_020875191.1
OG0000442	Cg005G192980	XP_002880408.1
OG0000442	Cg007G247910	XP_020883410.1, XP_020885262.1
OG0000443	Cg007G272740, Cg007G272730	XP_002887426.1, XP_002887427.2
OG0000446	Cg003G110320	XP_002864799.1
OG0000446	Cg002G074360	XP_020879966.1
OG0000446	Cg006G231520	XP_020868927.1
OG0000447	Cg004G131200	XP_020887450.1
OG0000447	Cg003G108540	XP_002864709.1
OG0000447	Cg005G172640	XP_002881315.1
OG0000447	Cg006G218040	XP_002893535.1
OG0000448	Cg008G324500	XP_002863380.1
OG0000448	Cg008G324490	XP_002863381.1
OG0000448	Cg008G324510	XP_002863379.1
OG0000449	Cg002G061250	XP_020880864.1
OG0000449	Cg003G107590	XP_002864657.2
OG0000449	Cg002G061240	XP_020880865.1
OG0000449	Cg003G107580	XP_002864656.1
OG0000452	Cg001G010190	XP_002867356.1
OG0000452	Cg001G010200	XP_020875370.1, XP_020889704.1, XP_020865687.1
OG0000453	Cg006G197950	XP_020866836.1
OG0000454	Cg003G099450	XP_020866651.1, XP_002864192.1, XP_020866670.1
OG0000456	Cg008G287450	XP_002886202.1, XP_002873270.2
OG0000456	Cg002G056050, Cg002G056060, Cg005G187000	XP_020874089.1, XP_020876331.1
OG0000457	Cg008G292890	XP_020879487.1, XP_020878648.1, XP_020879072.1
OG0000457	Cg001G040480	XP_020872944.1
OG0000458	Cg003G099750, Cg003G099730	XP_002880906.1
OG0000460	Cg007G250660, Cg007G250670	XP_020890146.1, XP_020890731.1, XP_020891235.1
OG0000460	Cg001G018880	XP_020872570.1
OG0000460	Cg005G157890	XP_020869855.1
OG0000461	Cg005G168760	XP_002881545.2
OG0000461	Cg006G245460	XP_020866566.1
OG0000462	Cg006G210000	XP_002893854.1, XP_020882805.1, XP_020883067.1, XP_020875485.1, XP_002870840.1
OG0000463	Cg002G060360	XP_020879738.1
OG0000463	Cg002G060460, Cg002G060450	XP_002877506.1, XP_020880210.1
OG0000463	Cg002G060570	XP_002877501.1
OG0000463	Cg002G060480	XP_020880212.1
OG0000466	Cg008G284120	XP_002871030.1
OG0000467	Cg008G322950, Cg002G047650, Cg001G022010	XP_020875079.1, XP_002863455.1, XP_020880610.1
OG0000468	Cg002G051880	XP_002877995.1
OG0000468	Cg005G173840	XP_002881246.1
OG0000468	Cg005G167330	XP_020884576.1
OG0000471	Cg006G217710	XP_002893548.1
OG0000471	Cg006G217740, Cg006G217720, Cg006G217730	XP_002893547.1
OG0000471	Cg006G217690	XP_020869685.1
OG0000472	Cg001G040820	XP_020874381.1
OG0000472	Cg001G040810, Cg001G040800	XP_002868665.1
OG0000473	Cg005G158290	XP_020889161.1
OG0000473	Cg002G044230	XP_002876673.1, XP_020872236.1
OG0000474	Cg008G303420	XP_002874145.1
OG0000474	Cg002G057990	XP_002877637.1
OG0000475	Cg006G233150, Cg006G233130	XP_020889591.1, XP_002886422.2
OG0000476	Cg008G305130	XP_020876106.1
OG0000476	Cg008G305110, Cg008G305030	XP_020876275.1
OG0000477	Cg008G287900	XP_002871248.1
OG0000477	Cg003G105990, Cg004G153320, Cg005G168060	XP_002884052.1
OG0000481	Cg001G029300, Cg003G087600	XP_020875636.1, XP_020886805.1
OG0000482	Cg007G266950, Cg001G038090	XP_002888576.1
OG0000483	Cg003G102670	XP_002864390.1
OG0000483	Cg003G102690, Cg003G102680	XP_020871613.1, XP_020871615.1
OG0000484	Cg008G322230	XP_020871855.1, XP_002863534.1
OG0000487	Cg004G120040, Cg005G173270, Cg006G241950	XP_002889509.1
OG0000488	Cg002G054230	XP_020873021.1, XP_002868464.1, XP_002876154.1
OG0000488	Cg002G054460	XP_020880992.1
OG0000488	Cg002G054220	XP_002876155.1
OG0000489	Cg004G121500, Cg004G121510	XP_002884527.1
OG0000489	Cg003G094350, Cg003G079680	XP_020877209.1, XP_020876487.1
OG0000490	Cg006G244130	XP_002892092.1
OG0000490	Cg006G244120	XP_002892093.1
OG0000491	Cg008G302450	XP_020879288.1
OG0000492	Cg003G103830	XP_020865827.1
OG0000495	Cg003G101210	XP_020885497.1
OG0000495	Cg005G191210	XP_002880508.1
OG0000497	Cg008G309780, Cg008G311600, Cg008G309770, Cg008G316190, Cg008G316180, Cg006G209790, Cg006G209780	XP_020866146.1, XP_020885209.1
OG0000498	Cg003G100300	XP_002864240.1
OG0000498	Cg001G012780, Cg006G218710	XP_020872317.1
OG0000499	Cg001G022510	XP_002868001.1
OG0000499	Cg007G279080	XP_002862992.1, XP_002887734.1
OG0000499	Cg004G130580	XP_020889418.1
OG0000500	Cg008G321790	XP_020887678.1, XP_002865296.1, XP_002862977.1
OG0000500	Cg008G321770	XP_020874248.1, XP_020866204.1
OG0000501	Cg006G209830	XP_020868804.1
OG0000501	Cg004G151200, Cg002G060780	XP_020873036.1, XP_020882627.1
OG0000502	Cg008G316630	XP_020870617.1, XP_020882243.1, XP_020869143.1, XP_020875434.1, XP_020874309.1, XP_020871811.1, XP_020871057.1, XP_020881886.1, XP_020890698.1, XP_020870457.1
OG0000504	Cg008G283420	XP_020879507.1
OG0000504	Cg004G125100	XP_020887260.1
OG0000506	Cg008G286990	XP_020888125.1, XP_020891685.1, XP_002871200.1
OG0000506	Cg007G272280	XP_002887396.1
OG0000507	Cg004G119690, Cg004G119700	XP_002883482.1, XP_002883015.1
OG0000508	Cg005G170330	XP_020884707.1
OG0000508	Cg005G169030	XP_002881642.1
OG0000509	Cg001G024650	XP_020872643.1
OG0000509	Cg001G024640	XP_020873980.1
OG0000510	Cg007G250480, Cg007G250500	XP_020891497.1
OG0000510	Cg007G250460	XP_020891639.1
OG0000511	Cg001G026600	XP_020875754.1
OG0000511	Cg007G247860	XP_020865813.1
OG0000512	Cg001G017530	XP_002867713.1, XP_020873851.1
OG0000512	Cg001G017520	XP_020873527.1, XP_020873533.1
OG0000512	Cg002G068470	XP_020887561.1
OG0000512	Cg001G017500	XP_002867710.1
OG0000512	Cg001G017510	XP_020873524.1
OG0000513	Cg002G052890	XP_020881982.1
OG0000513	Cg002G061210	XP_020866290.1, XP_020880862.1
OG0000514	Cg004G137240	XP_020886192.1
OG0000514	Cg006G220140	XP_002893426.1
OG0000515	Cg006G194180	XP_020867919.1, XP_020867918.1
OG0000516	Cg001G039660	XP_002869436.1
OG0000520	Cg005G160050	XP_002865574.1
OG0000520	Cg009G325440, Cg008G313690	XP_002878361.1
OG0000521	Cg006G209950	XP_002891161.1
OG0000521	Cg003G085930	XP_002874496.1
OG0000522	Cg006G212940	XP_020868025.1
OG0000522	Cg006G212930	XP_002891021.1, XP_002891022.1
OG0000523	Cg005G159230	XP_020885603.1
OG0000523	Cg006G218660	XP_020866879.1
OG0000524	Cg008G312990	XP_002865611.1
OG0000525	Cg007G279230	XP_020890438.1
OG0000525	Cg004G130910	XP_020886636.1
OG0000525	Cg006G196190	XP_020867140.1
OG0000526	Cg002G059250	XP_020879671.1
