Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_Rawat
OG0000267	Cg006G226540	AL1G32210
OG0000267	Cg005G193150	nbis-gene-932, AL4G10910
OG0000268	Cg002G074810	AL5G11250
OG0000268	Cg007G248330	AL2G13720
OG0000268	Cg008G282710	AL6G11010
OG0000268	Cg002G052420	AL5G35180
OG0000269	Cg004G148220	AL2G10350
OG0000269	Cg006G211850	AL1G48110
OG0000270	Cg001G000740	AL7G10820, AL3G49100
OG0000270	Cg006G226060	AL1G32640
OG0000271	Cg003G094150	AL7G44880
OG0000271	Cg003G079870	AL6G48930
OG0000271	Cg006G199270	AL6G32160
OG0000273	Cg006G201130, Cg006G201120, Cg006G201160	AL1G52480, AL1G52390
OG0000274	Cg003G107390	AL8G36240
OG0000274	Cg002G061010	AL1G62090, AL5G25120
OG0000274	Cg007G251180	AL2G16910
OG0000274	Cg005G177430	AL4G24200
OG0000275	Cg004G138960	AL3G36100
OG0000275	Cg004G138970	AL5G18930
OG0000275	Cg004G138980	nbis-gene-754, AL3G36150, AL3G36140, AL3G36110
OG0000275	Cg004G138950, Cg004G138940	AL3G36090
OG0000276	Cg001G029710	AL9U10390
OG0000277	Cg001G025690	AL7G39740
OG0000277	Cg001G025760	AL7G39770
OG0000277	Cg001G025750	AL7G39760
OG0000279	Cg003G090740	AL5G12110
OG0000281	Cg006G199670	AL1G57560
OG0000281	Cg006G220980	AL1G67480, AL1G67450
OG0000282	Cg008G288340	AL6G17810, AL6G17910, AL6G17830
OG0000282	Cg008G288360	AL6G17850
OG0000282	Cg008G288350, Cg008G323220	AL6G17840
OG0000282	Cg008G288380	AL6G17860
OG0000282	Cg008G288420, Cg008G288390, Cg008G288410, Cg008G288400	AL6G17870
OG0000285	Cg002G060650, Cg005G182020	AL4G18700, AL6G38570, AL4G16420, AL2G18820, AL22U10020
OG0000287	Cg007G251270	AL3G34950
OG0000287	Cg004G137950	AL249U10030
OG0000287	Cg004G137930, Cg004G140040	AL249U10050, AL3G34960
OG0000287	Cg004G137940	AL249U10040
OG0000287	Cg004G137960	AL3G34970, AL249U10020, AL3G34990
OG0000290	Cg004G135310	AL3G31960
OG0000290	Cg001G040670, Cg001G040570, Cg001G040700	AL7G49930, AL7G50550, AL7G50480
OG0000294	Cg004G133910	AL3G30460
OG0000294	Cg005G169690	AL4G33090
OG0000294	Cg003G077590, Cg014G332020	AL6G51460
OG0000294	Cg006G243870	AL1G11840
OG0000296	Cg007G280920, Cg007G280630	AL3G52720, AL3G49080
OG0000296	Cg005G176510	AL7G47200
OG0000296	Cg005G167490	AL4G35970
OG0000297	Cg001G003600	AL7G14480
OG0000297	Cg003G108160	AL8G37040
OG0000297	Cg004G136450	AL3G33140
OG0000298	Cg001G021100, Cg001G021090	AL7G34440
OG0000299	Cg001G026540	AL8G20160
OG0000299	Cg002G070200	AL5G19170
OG0000299	Cg007G279160	nbis-gene-617
OG0000299	Cg006G194370	AL1G64190
OG0000300	Cg004G145450	AL3G42860
OG0000300	Cg004G145480, Cg004G145490	AL3G42960, AL3G42950
OG0000300	Cg004G145430, Cg004G144800	AL3G43040
OG0000308	Cg007G273340	AL2G32570
OG0000308	Cg007G273310	AL2G32530
OG0000311	Cg008G296830	AL6G27540
OG0000311	Cg006G201410	AL1G55110
OG0000311	Cg004G134370	AL3G30980
OG0000311	Cg001G036380	AL7G46360
OG0000311	Cg007G265360	AL2G23890
OG0000313	Cg006G200970	AL1G55550, AL1G55520
OG0000314	Cg006G241650	AL1G14460
OG0000314	Cg006G241640	AL1G14470
OG0000316	Cg006G210390, Cg008G298570, Cg001G041080	AL3G14810
OG0000316	Cg005G165580, Cg005G165480	AL4G38410, AL4G38350, AL4G38450
OG0000319	Cg003G086150, Cg003G108110, Cg006G238150	AL1G18260
OG0000321	Cg001G036410	AL7G46410
OG0000321	Cg001G036490, Cg001G035900	AL7G46130, AL7G38390, AL7G38360, AL7G46040, AL7G46050
OG0000321	Cg001G035950, Cg001G035910, Cg001G035940	AL7G46160, AL7G46150
OG0000322	Cg007G279100	AL2G38770
OG0000322	Cg006G228800	AL1G29380
OG0000322	Cg005G165820	AL4G38060, AL4G38120, AL6G43180
OG0000323	Cg003G101320	AL8G29280
OG0000323	Cg001G013020	AL7G25060
OG0000324	Cg008G317460, Cg001G031330, Cg007G263750	AL59U10070, AL7G49430, AL4G30830
OG0000325	Cg001G033350	nbis-gene-1635, nbis-gene-811, AL1G51150, AL5G20550, AL5G20870
OG0000325	Cg007G261500, Cg004G148160	AL7G44480
OG0000325	Cg005G185560	AL3G47030
OG0000327	Cg006G222130, Cg006G222140, Cg006G222120	AL1G37470
OG0000327	Cg002G052000	AL5G18190, AL5G18170, AL5G35660, AL5G35670
OG0000328	Cg001G038720, Cg001G038710	AL7G51500
OG0000330	Cg002G046560	AL5G42230
OG0000331	Cg007G257080, Cg005G189380	AL8G19240
OG0000332	Cg007G259450	nbis-gene-443
OG0000332	Cg008G300270	AL6G31290
OG0000332	Cg006G199650	AL8G15650
OG0000332	Cg004G136440	AL1G57580
OG0000334	Cg002G052730	AL5G34800
OG0000334	Cg005G168750	AL4G34640
OG0000334	Cg008G316780, Cg003G078420, Cg014G331200	AL6G50670, AL6G50680
OG0000334	Cg014G331210, Cg003G078410	AL6G50700
OG0000335	Cg006G205050	AL1G54230, AL1G54220
OG0000335	Cg006G218670	nbis-gene-162
OG0000336	Cg006G228370	AL1G29940
OG0000336	Cg007G273370	AL2G32630
OG0000339	Cg001G017490	AL7G30060
OG0000339	Cg014G333260, Cg003G076340	AL6G53040
OG0000339	Cg005G159770	AL4G45180
OG0000339	Cg002G045310	AL5G43730
OG0000340	Cg005G162340	AL2G24960, AL4G42300
OG0000340	Cg005G162320	AL4G42310
OG0000340	Cg005G162330	AL1G53780
OG0000341	Cg002G068310	AL6G41050
OG0000342	Cg001G042360, Cg001G042380	AL4G22240, AL7G47600, AL7G47590, AL7G47570, AL7G47850
OG0000342	Cg001G042370	AL7G47550
OG0000342	Cg001G042630	AL7G47870
OG0000344	Cg008G305710, Cg008G305700	AL6G37960
OG0000345	Cg006G233280	AL1G24150
OG0000345	Cg006G233290	AL1G24120
OG0000346	Cg003G100610, Cg003G097510	AL8G28490, AL8G28500
OG0000347	Cg004G127590	AL3G39810
OG0000348	Cg011G329030	AL1G38780, AL6G38420
OG0000349	Cg001G004450	AL7G15370
OG0000349	Cg005G177460	AL4G18420, nbis-gene-2066, AL5G14310, AL1G52130
OG0000351	Cg004G130650	AL3G26870
OG0000351	Cg006G211780	AL1G48150
OG0000352	Cg006G229000	AL1G29120
OG0000352	Cg007G250610	AL2G15830, AL2G16300, AL2G16290
OG0000353	Cg001G022220, Cg002G056550, Cg008G295330	AL1G24220
OG0000355	Cg006G203840, Cg006G203800, Cg006G203790, Cg006G203810	nbis-gene-616
OG0000355	Cg005G187890	AL2G25940, AL2G25930
OG0000356	Cg008G306390, Cg008G306550	AL6G40090, AL6G38970, AL6G40080, AL6G38960
OG0000358	Cg008G289900, Cg006G242200	AL1G13870
OG0000358	Cg008G319440	AL390U10020
OG0000358	Cg008G289890	AL6G19900
OG0000358	Cg008G289880	AL6G19890
OG0000359	Cg006G216530, Cg006G216520, Cg006G216510	AL1G43770, AL1G43760
OG0000359	Cg005G172170	AL4G30400
OG0000360	Cg003G114870	AL8G44510
OG0000361	Cg004G127210	AL3G23020
OG0000361	Cg008G285160	AL6G14010
OG0000362	Cg006G241490	AL3G39500, AL1G49160
OG0000362	Cg007G270120	AL2G28900
OG0000363	Cg004G145460	AL2G12490
OG0000363	Cg006G201850	AL2G12480
OG0000364	Cg004G140890	AL1G45660
OG0000368	Cg001G002850	AL7G13510
OG0000368	Cg001G002860	AL7G13520
OG0000368	Cg001G002830	nbis-gene-1705
OG0000370	Cg006G228950	AL1G29180
OG0000370	Cg001G015500	AL7G27830, AL7G27840
OG0000371	Cg006G220780	AL1G39190
OG0000371	Cg005G158480	AL4G46780
OG0000371	Cg006G243100	AL1G12810
OG0000372	Cg001G013540, Cg001G013550, Cg001G013560	AL7G25660, AL7G25650, AL7G25640
OG0000377	Cg007G249720	AL2G15860, AL2G15870
OG0000377	Cg007G249710	AL1G21740
OG0000379	Cg001G025230, Cg005G186070, Cg008G310010	AL1G45680, AL1G45700, AL446U10030
OG0000382	Cg006G243790	AL1G11940
OG0000382	Cg007G254420	AL1G65940
OG0000382	Cg006G236900	nbis-gene-54
OG0000383	Cg006G217970	AL1G42250, AL1G49520
OG0000383	Cg006G218010, Cg006G217980	AL1G42200, AL1G42220
OG0000386	Cg002G053290	AL5G34190
OG0000386	Cg002G063780	AL5G22370
OG0000386	Cg002G072490	AL5G14950
OG0000386	Cg002G072500	AL5G14940
OG0000386	Cg002G053280	AL5G34200
OG0000387	Cg005G162800	AL4G41930, AL7G36780, AL4G42180, AL4G41950
OG0000388	Cg001G011290	AL8G28420, nbis-gene-998
OG0000390	Cg008G303200	AL6G34750
OG0000390	Cg002G062740	AL3G30610
OG0000391	Cg006G223560, Cg006G223590	AL1G49180, AL1G35870
OG0000391	Cg006G223610	AL1G35790
OG0000391	Cg006G223580	AL1G35830
OG0000392	Cg002G056610	AL5G30390
OG0000392	Cg001G037860, Cg001G037810	AL7G52750
OG0000392	Cg002G056570	nbis-gene-1341
OG0000393	Cg004G134070	AL4G15010
OG0000393	Cg003G086190, Cg003G086120	AL3G30630, AL3G30310, AL3G30330
OG0000396	Cg001G030810, Cg002G069030	AL5G17950
OG0000396	Cg002G069060	AL5G17990
OG0000398	Cg004G129520	AL3G25620
OG0000398	Cg004G129510	AL3G25610
OG0000398	Cg006G195010	AL1G63260
OG0000400	Cg005G159260	AL3G39690, AL3G39670, AL133U10030, AL4G45790
OG0000400	Cg004G145190	AL5G17850
OG0000401	Cg003G110400	nbis-gene-2198
OG0000401	Cg003G098280	AL8G26030, AL247U10040
OG0000403	Cg007G250680	AL2G16410
OG0000403	Cg007G250640	AL2G16360, AL2G16550, AL2G16330, AL2G16320, AL2G16340
OG0000404	Cg008G286930, Cg004G127240, Cg005G170410	AL6G16080
OG0000406	Cg008G297220	AL6G27990
OG0000407	Cg008G295960	nbis-gene-1522, AL1G39220, AL1G39230
OG0000407	Cg008G295160	AL6G25720
OG0000408	Cg005G189700	AL4G15330, AL4G15400, AL4G15360, AL4G15350
OG0000410	Cg007G249030	AL2G14740, AL2G14750
OG0000410	Cg007G249090	nbis-gene-402, nbis-gene-401
OG0000410	Cg007G249110	nbis-gene-400, AL2G14930
OG0000411	Cg007G248450	AL2G13870
OG0000411	Cg004G145680	AL3G43130
OG0000411	Cg003G093460, Cg003G080490	AL6G48090
OG0000411	Cg001G019000	AL7G31720
OG0000412	Cg003G101880	AL8G30090
OG0000412	Cg001G013500	AL7G25590
OG0000413	Cg004G129370	AL3G25430
OG0000413	Cg001G014360	AL7G26630
OG0000413	Cg003G104010	AL8G32300
OG0000414	Cg006G220700	AL1G39330
OG0000415	Cg008G306950	AL6G39500
OG0000416	Cg005G174990, Cg005G174850	AL4G26970, AL4G27140
OG0000416	Cg006G240670	AL1G15520
OG0000417	Cg003G109700	AL6G47130, AL6G48160, AL6G48200, AL6G43490
OG0000419	Cg008G309140, Cg008G310840, Cg008G309150	AL1G65410, AL8G22290, AL8G22300, AL34U10050, AL3G53350, AL8G22270, AL34U10040
OG0000419	Cg008G310850, Cg008G309170	AL7G51660
OG0000421	Cg001G039140, Cg001G039040	AL7G51350, AL7G51330, AL7G51310, AL7G51320, AL7G51340
OG0000422	Cg001G020210, Cg006G236580	AL1G20020
OG0000422	Cg006G236570, Cg006G236560	AL1G20030
OG0000422	Cg006G236590	nbis-gene-56
OG0000423	Cg007G273210	AL2G32410
OG0000423	Cg006G195220	AL1G63030
OG0000423	Cg004G129870	AL3G26100
OG0000424	Cg005G185110	AL6G49420
OG0000425	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240	AL1G61300
OG0000425	Cg004G127770	AL9U10560, AL5G13880, AL5G13890, AL5G13910, AL5G13900, AL5G13870, AL1G53940, AL3G23600
OG0000426	Cg006G210120	AL6G40730
OG0000427	Cg005G172930	AL5G19040
OG0000429	Cg008G305090	AL6G37110
OG0000429	Cg008G291690	AL6G21860
OG0000429	Cg001G008100	AL7G19450
OG0000429	Cg005G188170	AL4G16950
OG0000430	Cg004G152450	AL3G49230
OG0000430	Cg001G005380	AL7G16340
OG0000430	Cg005G193810	AL4G10220
OG0000430	Cg001G000600	AL7G10620
OG0000431	Cg007G251970	AL2G17860
OG0000431	Cg006G235970	AL1G20710
OG0000431	Cg006G235980	AL1G20700
OG0000432	Cg003G099400	AL8G27110
OG0000432	Cg001G014130	AL7G26330
OG0000432	Cg003G103300	AL8G31590, AL8G31580
OG0000433	Cg008G318280	AL2G21220
OG0000433	Cg008G318270	AL2G21170, AL2G21190, AL2G21150
OG0000435	Cg006G227220, Cg006G227250	AL1G31270, AL1G31240
OG0000435	Cg006G224010	nbis-gene-139
OG0000436	Cg004G156060	AL3G48500
OG0000437	Cg006G211920, Cg006G211880	AL1G47980
OG0000437	Cg006G211900	AL1G48070
OG0000437	Cg006G211940	AL1G47970
OG0000439	Cg006G240180	AL1G15970
OG0000439	Cg002G047030	AL5G41390
OG0000439	Cg005G175260	AL4G26640
OG0000440	Cg008G297760	AL4G32280, AL6G28550
OG0000440	Cg004G118560	AL3G13070
OG0000440	Cg004G118570	AL3G13080
OG0000441	Cg004G132880	AL3G29280
OG0000441	Cg004G132850	AL3G29240, AL3G29230
OG0000441	Cg004G132860	AL3G29260
OG0000442	Cg001G027430, Cg002G071920	AL7G10750
OG0000442	Cg005G192980	AL4G11250
OG0000442	Cg007G247910	AL4G11240
OG0000443	Cg007G272740, Cg007G272730	AL2G31960, AL2G31970
OG0000446	Cg003G110320	AL8G39430
OG0000446	Cg002G074360	AL5G11960
OG0000446	Cg006G231520	AL1G26290
OG0000447	Cg004G131200	AL3G27410
OG0000447	Cg003G108540	AL8G37480
OG0000447	Cg005G172640	AL4G29700
OG0000448	Cg008G324500	AL8G11320
OG0000448	Cg008G324490	AL8G11330
OG0000448	Cg008G324510	AL8G11310
OG0000449	Cg003G107590	AL8G36460
OG0000449	Cg002G061240	AL5G24720
OG0000449	Cg003G107580	AL8G36450
OG0000452	Cg001G010190	AL7G21850
OG0000452	Cg001G010200	AL7G21870, AL2G21060, AL2G21950
OG0000453	Cg005G177990	nbis-gene-13
OG0000453	Cg006G197950	AL1G60320
OG0000454	Cg003G099450	AL8G27180, AL8G27190, AL8G27200
OG0000456	Cg008G287450	AL3G52210, AL6G16720, nbis-gene-1479
OG0000456	Cg002G056050, Cg002G056060, Cg005G187000	AL7G42530, AL9U10270
OG0000457	Cg008G292890	AL6G23240, AL6G27270, AL6G23220
OG0000457	Cg001G040480	AL7G50120
OG0000458	Cg003G099750, Cg003G099730	AL4G21270
OG0000460	Cg007G250660, Cg007G250670	nbis-gene-413, nbis-gene-414
OG0000460	Cg001G018880	AL7G31600
OG0000460	Cg005G157890	AL1G52840
OG0000461	Cg005G168760	AL4G34630
OG0000461	Cg006G245460	AL1G10020
OG0000462	Cg006G210000	nbis-gene-216, nbis-gene-954, nbis-gene-953, AL7G52140, nbis-gene-883, AL6G26180
OG0000463	Cg002G060360	AL5G25690
OG0000463	Cg002G060460, Cg002G060450	AL5G25650, AL5G25640
OG0000463	Cg002G060570	AL5G25590
OG0000463	Cg002G060480	AL5G25630
OG0000466	Cg008G284120	AL6G12720
OG0000467	Cg008G322950, Cg002G047650	AL7G35520
OG0000468	Cg002G051880	AL5G35780
OG0000468	Cg005G173840	AL4G28330
OG0000468	Cg005G167330	AL4G36250
OG0000471	Cg006G217710	AL1G42810
OG0000471	Cg006G217740, Cg006G217720, Cg006G217730	AL1G42800
OG0000471	Cg006G217690	AL1G42830
OG0000472	Cg001G040820	AL7G49750
OG0000472	Cg001G040810, Cg001G040800	AL7G49760
OG0000473	Cg005G158290	AL8G37970
OG0000473	Cg003G109030	AL5G45200
OG0000473	Cg002G044230	AL213U10010
OG0000474	Cg008G303420	AL6G35020
OG0000474	Cg002G057990	AL5G28440
OG0000475	Cg006G233150, Cg006G233130	AL2G12230, AL2G12220
OG0000476	Cg008G305130	AL6G37160
OG0000476	Cg008G305110, Cg008G305030	AL6G37170
OG0000477	Cg008G287900	AL6G17270
OG0000481	Cg001G029300, Cg003G087600	AL7G43190, AL3G48460
OG0000482	Cg007G266950, Cg001G038090	AL2G25460
OG0000483	Cg003G102670	AL8G30960
OG0000483	Cg003G102690, Cg003G102680	AL8G30970, AL8G30990
OG0000484	Cg008G322230	AL8G14230, AL8G14370
OG0000487	Cg006G241950	AL4G29020
OG0000488	Cg002G054290	AL5G33220
OG0000488	Cg002G054230	AL7G44280, AL7G45230, AL5G33260
OG0000488	Cg002G054460	AL5G32970
OG0000488	Cg002G054220	AL5G33270
OG0000489	Cg004G121500, Cg004G121510	AL3G16360
OG0000489	Cg003G094350, Cg003G079680	AL6G49230, AL6G49220, AL6G49260
OG0000490	Cg006G244130	AL1G11560
OG0000490	Cg006G244120	AL1G11570
OG0000491	Cg008G302450	AL6G33720
OG0000492	Cg003G103830	AL8G32500
OG0000495	Cg003G101210	AL4G16330
OG0000495	Cg005G191210	AL4G13490
OG0000496	Cg004G148140	AL3G47380
OG0000496	Cg008G318740, Cg001G021720	AL8G18760
OG0000498	Cg003G100300	AL8G28110
OG0000498	Cg001G012780, Cg006G218710	AL7G24740
OG0000499	Cg001G022510	AL7G36030
OG0000499	Cg007G279080	AL2G38750, AL60U10060
OG0000499	Cg004G130580	AL3G26790
OG0000500	Cg008G321790	AL65U10050, AL8G14290, AL65U10030
OG0000500	Cg008G321770	AL65U10040, AL8G14280
OG0000501	Cg006G209830	AL1G49900
OG0000501	Cg004G151200, Cg002G060780	AL132U10030, nbis-gene-1313
OG0000502	Cg008G316630	AL4G20010, AL5G35340, AL8G23770
OG0000504	Cg008G283420	AL6G11890
OG0000504	Cg004G125100	AL3G20680
OG0000506	Cg008G286990	AL3G46310, AL2G24380, AL6G16140
OG0000506	Cg007G272280	AL2G31490
OG0000507	Cg004G119690, Cg004G119700	AL3G39130, AL3G29480
OG0000508	Cg005G170330	nbis-gene-1128
OG0000508	Cg005G169030	AL4G36610
OG0000509	Cg001G024650	AL7G38340
OG0000510	Cg007G250480, Cg007G250500	AL2G16170, AL2G16180
OG0000511	Cg001G026600	AL7G40540
OG0000511	Cg007G247860	AL2G13380
OG0000512	Cg002G068470	AL3G47940
OG0000512	Cg001G017500	nbis-gene-1788
OG0000512	Cg001G017510	nbis-gene-1789
OG0000513	Cg002G052890	AL5G34560
OG0000513	Cg002G061210	AL5G24770
OG0000513	Cg003G107510	AL8G36390
OG0000514	Cg004G137240	AL3G34090
OG0000514	Cg006G220140	AL1G39900
OG0000515	Cg006G194180	AL1G64400, AL1G64390
OG0000516	Cg001G039660	AL7G23050
OG0000520	Cg009G325440, Cg008G313690	AL5G43340
OG0000521	Cg006G209950	AL1G49870
OG0000521	Cg003G085930	AL6G41520
OG0000521	Cg007G278940	AL2G38650
OG0000522	Cg006G212940	AL1G47250
OG0000522	Cg006G212930	AL1G47260, AL1G47270
OG0000522	Cg003G083570	AL6G44590
OG0000523	Cg005G159230	AL4G45900
OG0000524	Cg008G312990	AL8G20800
OG0000525	Cg007G279230	AL2G38970
OG0000525	Cg004G130910	AL3G27100
OG0000525	Cg006G196190	AL1G62050
OG0000526	Cg002G059250	AL5G27060
OG0000526	Cg002G059300	AL5G27010
OG0000526	Cg002G059290	AL5G27040
OG0000526	Cg002G059280, Cg002G059260	AL5G27050
OG0000527	Cg001G028570	AL7G42710, AL7G42590
OG0000532	Cg003G081940	nbis-gene-2054
OG0000533	Cg001G001030	AL7G11160
OG0000533	Cg005G193250	AL4G10780
OG0000534	Cg007G248240	AL2G13690
OG0000534	Cg007G248260, Cg007G248310, Cg007G248250	AL3G48150, AL2G14040, AL2G14030, AL2G13700
OG0000535	Cg002G074700, Cg002G074680, Cg007G250270	AL2G15360
OG0000535	Cg002G074710	AL5G11370
OG0000537	Cg003G094580, Cg003G079430	AL6G49630
OG0000537	Cg004G123580	AL3G18810
OG0000538	Cg005G162220	AL4G42410
OG0000538	Cg005G162230	AL4G42400
OG0000539	Cg007G251010	AL8G45700
OG0000539	Cg005G176040	AL4G25550
OG0000540	Cg005G177450	AL4G24180
OG0000540	Cg005G177480	AL4G24070
OG0000540	Cg005G177500, Cg005G177490	AL4G24060
OG0000541	Cg005G177760	AL4G23730
OG0000541	Cg005G177620	AL4G23920
OG0000542	Cg006G200890	AL1G55560
OG0000542	Cg004G117700	AL3G11930
OG0000543	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000	nbis-gene-965, nbis-gene-977, AL4G18590, AL4G14960, AL8G17380, AL4G14950
OG0000544	Cg006G241110	AL1G15030
OG0000544	Cg006G241100	AL1G15020, AL1G15010
OG0000545	Cg007G275530	AL2G34940
OG0000545	Cg007G275520, Cg007G275510	AL2G34930
OG0000545	Cg007G275490	AL2G34910
OG0000546	Cg004G152970	AL3G49930
OG0000546	Cg004G152950	AL3G49920
OG0000546	Cg004G152930, Cg004G152960, Cg004G152940	AL3G49890
OG0000547	Cg003G081950, Cg003G081930	AL6G46340, AL6G46460
OG0000551	Cg003G112680	AL8G42200
OG0000551	Cg001G001200	AL7G11340
OG0000551	Cg008G290260	AL6G20280
OG0000552	Cg006G222430	AL1G37200
OG0000552	Cg005G175630, Cg002G044370	AL5G45000
OG0000554	Cg007G248970	AL2G14670
OG0000555	Cg003G081530	AL6G47080, AL6G47060, AL1G66390, AL6G47070
OG0000556	Cg004G123180	AL3G18350
OG0000556	Cg008G311260, Cg008G309430	AL8G21870
OG0000556	Cg004G142770	AL3G40600
OG0000557	Cg002G046330	AL5G42490
OG0000557	Cg005G161030	AL4G43870, AL364U10030
OG0000558	Cg005G164050, Cg005G163680	nbis-gene-1141
OG0000558	Cg005G164030	AL4G19790, nbis-gene-1142
OG0000558	Cg004G144890	AL3G42710
OG0000559	Cg008G283670	AL6G12190
OG0000559	Cg008G283680	AL6G12220, nbis-gene-1441
OG0000559	Cg008G284340	AL6G12050
OG0000560	Cg003G107170	AL8G36020
OG0000560	Cg006G242130	AL1G13950
OG0000562	Cg004G121670	AL3G16590
OG0000562	Cg008G294850	AL6G25410
OG0000562	Cg008G306290	AL6G38620
OG0000563	Cg008G319600	AL7G44810, AL8G16430, AL8G16550, AL8G16530, AL37U10040
OG0000564	Cg001G008860	AL7G20340
OG0000564	Cg005G189630, Cg005G189610, Cg005G189570	AL4G15440
OG0000564	Cg005G189640, Cg005G189660	AL4G15430
OG0000565	Cg008G295270	AL6G25850
OG0000565	Cg007G270450	AL2G29270
OG0000566	Cg008G300820	AL6G31890, AL6G31900, AL1G47530, AL1G47540
OG0000566	Cg008G300980	AL3G41080
OG0000567	Cg008G292520	nbis-gene-1509, nbis-gene-1508
OG0000568	Cg004G134820, Cg004G152730, Cg003G087790, Cg007G255630	AL5G17440, AL7G49570, AL4G17480, AL8G20120, AL8G10620, AL6G41320, AL1G58110, AL3G45530, AL5G20070, AL5G19890, AL3G51240, AL9U10530, AL3G46750, AL3G51480, AL3G12590, AL8G21820
OG0000569	Cg005G171340	AL4G31290
OG0000570	Cg004G117190	AL3G11310
OG0000571	Cg003G108460	AL8G37360
OG0000571	Cg006G237990, Cg006G238000	AL1G18450
OG0000572	Cg007G274000	AL2G33370
OG0000573	Cg007G250770, Cg007G250800	AL3G47160
OG0000573	Cg007G249330	AL2G15130
OG0000574	Cg007G257570	AL4G18470, AL8G13010, AL7G45660, AL2G19470, AL8G34850, AL7G40470, AL6G43970
OG0000575	Cg002G064200	AL5G22000, AL5G22050, AL7G17600
OG0000578	Cg006G235600	AL1G21210
OG0000578	Cg007G251220	AL2G16950
OG0000578	Cg007G270390	AL2G29200
OG0000579	Cg001G042350	AL7G47910
OG0000580	Cg005G161580	AL4G17940
OG0000581	Cg004G124880, Cg004G124890	AL3G20370
OG0000581	Cg008G307570	AL3G33710
OG0000582	Cg008G302230	AL6G33460
OG0000582	Cg005G180390	AL4G22860
OG0000584	Cg001G012010	AL7G24040
OG0000585	Cg004G130730, Cg005G172160, Cg006G216450	AL3G26940, AL4G30450, AL1G43840
OG0000586	Cg008G317030	AL8G19550, AL8G19500, AL387U10010
OG0000587	Cg014G331710, Cg003G077950	AL6G51890
OG0000587	Cg005G158850	AL4G46320
OG0000587	Cg006G244220	AL1G11470
OG0000588	Cg004G131080	AL3G27260
OG0000588	Cg005G163370	AL4G41160
OG0000588	Cg006G196360	AL1G61740
OG0000589	Cg003G107490	AL8G36370
OG0000589	Cg002G061190	AL5G24800
OG0000589	Cg002G061200	AL5G24780
OG0000590	Cg008G306680	AL6G39140
OG0000590	Cg006G243560	AL1G12220
OG0000591	Cg001G009410	AL7G20970
OG0000591	Cg002G057870	AL1G32000
OG0000592	Cg006G201250	AL1G55290
OG0000592	Cg004G134690	AL3G31280
OG0000592	Cg006G227950	AL1G30460
OG0000593	Cg001G026500	AL2G38900
OG0000593	Cg001G026300	AL7G40260
OG0000593	Cg007G253070	AL5G19180
OG0000595	Cg002G063250	AL5G22700
OG0000595	Cg002G063260	AL5G22680
OG0000596	Cg008G300510	AL6G31560
OG0000596	Cg003G102460	AL8G30740
OG0000596	Cg003G102400	AL8G30580
OG0000597	Cg005G175670	AL4G26160, AL4G24360
OG0000598	Cg001G020860	AL7G34210, AL7G34200, AL7G34170
OG0000600	Cg003G104060	AL8G32420
OG0000600	Cg004G156080	AL3G48480
OG0000601	Cg008G295790	AL6G26340
OG0000601	Cg001G039300	AL7G51160
OG0000601	Cg002G067730	AL5G19440
OG0000602	Cg008G284060	AL6G12670
OG0000602	Cg002G053370	AL5G34110
OG0000602	Cg004G125440	AL3G21070
OG0000604	Cg001G015890	AL5G45640
OG0000605	Cg007G274490	AL2G33860
OG0000605	Cg007G274500	AL2G33850
OG0000606	Cg007G281550	AL2G41550
OG0000606	Cg006G197370	AL1G60610, AL3G28630
OG0000607	Cg004G135710	AL3G32400
OG0000607	Cg004G151620	AL3G47670
OG0000607	Cg001G006330	AL7G17420
OG0000608	Cg002G048580	AL5G39360
OG0000608	Cg002G048620	AL5G39330
OG0000608	Cg002G048590	AL5G39350
OG0000609	Cg003G085350	AL7G16090, AL7G16100
OG0000612	Cg007G251640	AL2G17840
OG0000613	Cg004G117600	AL3G11800
OG0000613	Cg001G038460	AL7G51680
OG0000614	Cg003G083720, Cg003G083730	AL6G19430, AL6G19400
OG0000615	Cg004G154140	AL3G51150
OG0000615	Cg001G003930	AL7G14910
OG0000615	Cg002G055630	AL5G31610
OG0000617	Cg014G331930, Cg003G077690, Cg014G331920, Cg003G077700	AL6G51520, AL6G51550, AL6G51580
OG0000618	Cg007G279240	AL2G38980
OG0000618	Cg001G013140	AL7G25220
OG0000619	Cg002G053130	AL5G34340
OG0000620	Cg006G227500	AL1G30980
OG0000620	Cg007G274540	AL2G33960, AL2G33940
OG0000621	Cg003G080980	AL6G47660
OG0000621	Cg001G035510, Cg007G255970	AL7G45750
OG0000622	Cg005G192750	AL4G11360
OG0000625	Cg004G117350	AL3G11440
