Orthogroup	Cardamine_glauca	Capsella_rubella
OG0000284	Cg008G323450, Cg008G323400, Cg008G323440, Cg005G189010, Cg008G323430, Cg008G323380	XP_006286819.1, XP_006279117.1, XP_006286567.1
OG0000287	Cg007G251270	XP_023641339.1
OG0000287	Cg004G137950	XP_023642101.1
OG0000287	Cg004G137930, Cg004G140040	XP_023642461.1
OG0000287	Cg004G137980	XP_023642080.1
OG0000287	Cg004G137960	XP_023642081.1
OG0000290	Cg004G135310	XP_006299790.2
OG0000290	Cg001G040670, Cg001G040570, Cg001G040700	XP_006282935.2, XP_006299208.2, XP_006282518.2, XP_006285278.2, XP_023635052.1
OG0000294	Cg004G133910	XP_006297742.2
OG0000294	Cg005G158570	XP_006294369.1
OG0000294	Cg003G077590, Cg014G332020	XP_006287904.1
OG0000294	Cg006G243870	XP_006305011.1
OG0000295	Cg007G263400	XP_006300449.1
OG0000295	Cg004G130770	XP_006297414.1
OG0000296	Cg007G280920, Cg007G280630	XP_006298206.1, XP_006298477.2, XP_023636873.1, XP_006288183.1
OG0000296	Cg005G176510	XP_006284259.1, XP_023634339.1
OG0000297	Cg001G003600	XP_006286101.1
OG0000297	Cg003G108160	XP_006282294.1
OG0000298	Cg001G021090	XP_006284760.1, XP_006284761.1
OG0000299	Cg002G070200	XP_023639078.1, XP_023638428.1, XP_023638451.1, XP_006291047.1
OG0000299	Cg001G026230, Cg001G026550	XP_006290340.1, XP_006292669.1
OG0000299	Cg006G194370	XP_023645495.1
OG0000300	Cg004G145480, Cg004G145490	XP_006298874.2
OG0000300	Cg004G145430, Cg004G144800	XP_023641056.1
OG0000304	Cg008G321620, Cg008G321640, Cg003G091470, Cg008G321360, Cg008G321310, Cg008G321320, Cg008G321650, Cg008G321610	XP_006282370.1
OG0000308	Cg001G040650	XP_023635159.1
OG0000311	Cg008G296830	XP_023636500.1
OG0000311	Cg006G201410	XP_006306121.1
OG0000311	Cg004G134370	XP_006298020.1
OG0000311	Cg001G036380	XP_006284008.1
OG0000311	Cg007G265360	XP_006300523.1
OG0000313	Cg001G020530	XP_006285692.2
OG0000313	Cg001G028860	XP_006286118.1
OG0000313	Cg006G201020, Cg006G200970	XP_006304764.1, XP_006304837.1
OG0000314	Cg006G241650	XP_006304190.1
OG0000314	Cg005G174030	XP_006293513.1
OG0000314	Cg006G241640	XP_006306317.1
OG0000316	Cg006G210390, Cg008G298570, Cg001G041080	XP_023634679.1, XP_006300905.2
OG0000316	Cg005G165580, Cg005G165480	XP_006296154.2, XP_006296300.1, XP_006296274.2
OG0000319	Cg003G086150, Cg003G108110, Cg006G238150	XP_006307728.2, XP_006280459.1
OG0000321	Cg001G036410	XP_023634323.1
OG0000321	Cg001G036490, Cg001G035900	XP_006285685.1, XP_006282490.1, XP_006283651.2
OG0000321	Cg001G035950, Cg001G035910, Cg001G035940	XP_006282573.1, XP_006286231.1
OG0000322	Cg007G279100	XP_006301427.1
OG0000322	Cg006G228800	XP_023632628.1
OG0000322	Cg005G165820	XP_006295765.1, XP_006301907.1
OG0000323	Cg003G101320	XP_023635692.1
OG0000323	Cg001G013020	XP_006284880.1
OG0000327	Cg006G222130, Cg006G222140, Cg006G222120	XP_023633034.1
OG0000327	Cg002G052000	XP_023633577.1
OG0000328	Cg001G038690, Cg001G038800	XP_006285598.2
OG0000328	Cg001G038720, Cg001G038710	XP_006285960.2
OG0000329	Cg005G161130	XP_006296449.1, XP_006292850.2, XP_023640002.1
OG0000329	Cg004G137660	XP_023637513.1
OG0000330	Cg002G046560	XP_006291184.2
OG0000332	Cg007G259450	XP_006301274.1
OG0000332	Cg008G300270	XP_006286664.1, XP_006286795.1
OG0000332	Cg006G199650, Cg004G136440	XP_006307493.1, XP_006279139.1
OG0000334	Cg002G052730	XP_023639259.1
OG0000334	Cg005G168750	XP_006295761.1
OG0000334	Cg008G316780, Cg003G078420, Cg014G331200	XP_006287213.1
OG0000335	Cg006G205050	XP_023644521.1
OG0000336	Cg007G273380, Cg007G273390	XP_006294473.1, XP_006294435.1, XP_006296416.1, XP_006296260.2
OG0000336	Cg006G228370	XP_006305103.1
OG0000336	Cg007G273370	XP_006300480.1
OG0000339	Cg001G017490	XP_006284249.1
OG0000339	Cg014G333260, Cg003G076340	XP_006288376.1
OG0000339	Cg005G159770	XP_006294736.1
OG0000339	Cg002G045310	XP_023639059.1
OG0000340	Cg005G162340	XP_006295770.1
OG0000340	Cg005G162320	XP_006295410.1
OG0000341	Cg002G068310	XP_023636036.1, XP_023633341.1, XP_023642569.1, XP_023634276.1, XP_023644468.1, XP_023644464.1, XP_023638852.1
OG0000342	Cg001G042630	XP_023635062.1
OG0000344	Cg008G305710, Cg008G305700	XP_006287450.1
OG0000345	Cg006G233290	XP_023632593.1, XP_023632594.1
OG0000347	Cg004G127590	XP_006299246.2, XP_006296244.1
OG0000347	Cg007G264370, Cg007G264170, Cg007G264190, Cg007G264210	XP_023634257.1
OG0000347	Cg007G264130	XP_023640356.1
OG0000348	Cg006G244770, Cg001G023970, Cg005G168250, Cg001G030910, Cg002G068730	XP_023644223.1
OG0000348	Cg004G146340, Cg007G271550	XP_023633819.1
OG0000349	Cg001G004450	XP_006282910.1
OG0000349	Cg005G177460	XP_023639213.1, XP_023644494.1, XP_023644495.1
OG0000351	Cg004G130650	XP_006299882.1
OG0000351	Cg004G130660	XP_006304904.2
OG0000352	Cg006G229000	XP_023645432.1
OG0000352	Cg007G250610	XP_006300344.1, XP_006302300.1
OG0000353	Cg001G022220, Cg002G056550, Cg008G295330	XP_006299955.2
OG0000355	Cg007G280400	XP_023636152.1
OG0000355	Cg006G203840, Cg006G203800, Cg006G203790, Cg006G203810	XP_006304953.1
OG0000355	Cg005G187890	XP_006300980.1, XP_006301990.1, XP_006301072.1, XP_006300346.2, XP_023643972.1
OG0000356	Cg008G306390, Cg008G306550	XP_006290077.2, XP_006290011.1
OG0000358	Cg008G289900	XP_006288844.1
OG0000358	Cg006G242200	XP_006303184.2
OG0000358	Cg008G319440	XP_006281260.2
OG0000358	Cg008G289890	XP_006289613.1
OG0000358	Cg008G289880	XP_006289891.1
OG0000359	Cg005G172180	XP_006304391.1, XP_006305913.1, XP_006305533.1
OG0000359	Cg005G172170	XP_006293384.1
OG0000360	Cg003G114870	XP_023644261.1
OG0000361	Cg004G127210	XP_006297904.1
OG0000361	Cg008G285160	XP_023636652.1
OG0000361	Cg004G141500	XP_006287917.1
OG0000362	Cg007G270120	XP_006301027.2, XP_006300756.1
OG0000363	Cg006G201850	XP_023640316.1
OG0000364	Cg002G068570	XP_023641511.1
OG0000368	Cg001G002860	XP_006283601.1
OG0000368	Cg001G002840	XP_006283582.1
OG0000368	Cg001G002830	XP_006283585.1
OG0000370	Cg006G228950	XP_006305429.2
OG0000370	Cg001G015500	XP_006284329.1, XP_006302461.1
OG0000371	Cg006G220780	XP_006304409.1
OG0000371	Cg005G158480	XP_023640112.1
OG0000371	Cg006G243100	XP_006303834.1
OG0000372	Cg001G013540, Cg001G013550, Cg001G013560	XP_006285843.1, XP_006282347.1, XP_006286272.1, XP_006285601.1, XP_006284992.1
OG0000374	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290	XP_023634983.1, XP_023634596.1
OG0000377	Cg007G249720	XP_006302496.1
OG0000377	Cg007G249710	XP_006302482.1
OG0000380	Cg001G040980	XP_023644130.1
OG0000381	Cg006G239330, Cg006G239310, Cg006G240450	XP_006304734.2, XP_006303210.1, XP_023644624.1, XP_023646009.1
OG0000382	Cg006G243790	XP_006305654.1
OG0000382	Cg007G254420	XP_006301123.2
OG0000382	Cg006G236900	XP_023645205.1
OG0000383	Cg006G217970	XP_023644905.1, XP_023645696.1, XP_023646002.1, XP_023637173.1, XP_023632684.1
OG0000383	Cg006G218010, Cg006G217980	XP_023644902.1, XP_023644904.1
OG0000384	Cg006G196900	XP_006304019.1
OG0000386	Cg002G053290	XP_006292171.1, XP_006292361.1
OG0000386	Cg002G053280	XP_023638827.1
OG0000387	Cg005G162800	XP_006294283.1, XP_006285973.1
OG0000390	Cg002G062740	XP_006299181.1
OG0000391	Cg006G223560, Cg006G223590	XP_006304493.1
OG0000391	Cg006G223610	XP_006307682.2
OG0000391	Cg006G223580	XP_006307366.1
OG0000392	Cg002G056660	XP_006292899.1
OG0000392	Cg002G056610	XP_006291128.1, XP_006291132.1
OG0000392	Cg001G037860, Cg001G037810	XP_023638913.1, XP_006293141.1
OG0000393	Cg004G134070	XP_006295871.2
OG0000393	Cg003G086190, Cg003G086120	XP_006297727.2
OG0000396	Cg001G030810, Cg002G069030	XP_006290512.1
OG0000398	Cg004G129520	XP_006298652.1
OG0000398	Cg008G309090	XP_023641278.1
OG0000398	Cg006G195010	XP_006306130.1
OG0000399	Cg004G143320, Cg004G143360	XP_023643290.1
OG0000400	Cg008G320060	XP_023638073.1
OG0000400	Cg005G159260	XP_023640428.1
OG0000400	Cg004G145190	XP_023639193.1
OG0000403	Cg007G250680	XP_006301572.1
OG0000403	Cg007G250640	XP_006300928.1, XP_006279132.2, XP_006300421.1, XP_006301654.2
OG0000406	Cg008G297220	XP_023637148.1
OG0000406	Cg002G046730	XP_006291357.2
OG0000406	Cg004G118250	XP_006300073.1
OG0000407	Cg008G295960	XP_023637593.1
OG0000407	Cg008G295160	XP_023637726.1
OG0000408	Cg005G189700	XP_023639406.1, XP_023640295.1, XP_023639414.1, XP_023639411.1, XP_023639413.1
OG0000410	Cg007G249030	XP_023642947.1
OG0000410	Cg007G249090	XP_006300306.1
OG0000410	Cg007G249110	XP_023644075.1
OG0000411	Cg007G248450	XP_006300332.1
OG0000411	Cg004G145680	XP_006298837.1
OG0000411	Cg003G093460, Cg003G080490	XP_006288911.1
OG0000411	Cg001G019000	XP_023633999.1
OG0000412	Cg003G101880	XP_006281244.2
OG0000412	Cg001G013500	XP_006284751.1
OG0000412	Cg006G198710	XP_006303412.1
OG0000413	Cg004G129370	XP_006300251.2
OG0000413	Cg001G014360	XP_023635326.1
OG0000413	Cg003G104010	XP_006279506.2
OG0000414	Cg006G220700	XP_006303963.1
OG0000415	Cg008G292540	XP_023637706.1
OG0000415	Cg008G306950	XP_006289424.1
OG0000416	Cg005G174990, Cg005G174850	XP_023640386.1
OG0000417	Cg003G109700	XP_023636129.1, XP_006289254.1
OG0000419	Cg008G309140, Cg008G310840, Cg008G309150	XP_006279059.2, XP_006281745.1, XP_006282291.1, XP_006281865.1, XP_006279058.2
OG0000421	Cg001G039140, Cg001G039040	XP_006282503.1, XP_006285342.2
OG0000422	Cg001G020210, Cg006G236580	XP_006305357.1
OG0000422	Cg006G236570, Cg006G236560	XP_006304701.1
OG0000422	Cg006G236590	XP_006305369.1
OG0000423	Cg007G273210	XP_006302320.1
OG0000423	Cg004G129870	XP_006297793.1
OG0000424	Cg005G185110	XP_023636138.1
OG0000425	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240	XP_006304689.1
OG0000425	Cg004G127770	XP_006289129.1, XP_006282029.1
OG0000427	Cg004G145850, Cg007G279320	XP_006300414.1
OG0000429	Cg008G305090	XP_006289091.1
OG0000429	Cg008G291690	XP_006289984.1
OG0000429	Cg005G188170	XP_006296156.2
OG0000430	Cg004G152450	XP_006298687.1
OG0000430	Cg001G005380	XP_006286099.1
OG0000430	Cg005G193810	XP_006295960.1
OG0000430	Cg001G000600	XP_006282738.1
OG0000431	Cg007G251970	XP_006302194.1
OG0000431	Cg006G235970	XP_006306441.1
OG0000431	Cg006G235980	XP_006307429.1
OG0000432	Cg003G099400	XP_006280097.1
OG0000432	Cg003G103300	XP_006287183.1, XP_006280101.1, XP_006280103.1
OG0000435	Cg006G227220, Cg006G227250	XP_006303535.1
OG0000436	Cg003G104180	XP_006285100.1
OG0000436	Cg001G011130	XP_006284780.1
OG0000436	Cg004G156050	XP_006298740.2
OG0000437	Cg006G211920, Cg006G211880	XP_006307391.1
OG0000437	Cg006G211900	XP_006299019.1
OG0000438	Cg003G081140	XP_006289684.1, XP_006289723.1
OG0000439	Cg002G047030	XP_006292538.1
OG0000439	Cg005G175260	XP_006294594.1
OG0000440	Cg008G297760	XP_006295520.1, XP_006295974.1, XP_006289912.1
OG0000440	Cg004G118570	XP_006299511.1
OG0000441	Cg004G132880	XP_006297709.1
OG0000441	Cg004G132860	XP_006296757.1
OG0000442	Cg005G192980	XP_006295845.2, XP_006295480.1, XP_006295899.2
OG0000442	Cg007G247910	XP_006282870.2
OG0000446	Cg003G110320	XP_006281265.1
OG0000446	Cg002G074360	XP_006291992.1
OG0000446	Cg006G231520	XP_006303395.1
OG0000447	Cg004G131200	XP_023641550.1
OG0000447	Cg003G108540	XP_006281083.1
OG0000447	Cg005G172640	XP_006295560.1
OG0000447	Cg006G218040	XP_006306466.1
OG0000448	Cg008G324500	XP_006281442.1
OG0000448	Cg008G324490	XP_006281981.1
OG0000448	Cg008G324510	XP_006281658.1
OG0000449	Cg002G061250	XP_006292022.1
OG0000449	Cg003G107590	XP_006281292.1
OG0000449	Cg002G061240	XP_006292028.1
OG0000449	Cg003G107580	XP_006281290.1
OG0000452	Cg001G010190	XP_006284286.1
OG0000452	Cg001G010200	XP_006285734.1, XP_006284215.2
OG0000454	Cg003G099450	XP_023644524.1, XP_006281315.1, XP_006281300.1, XP_006281568.2, XP_006281328.1
OG0000456	Cg008G287450	XP_006285992.2, XP_006285654.2, XP_006289943.2
OG0000457	Cg008G292890	XP_006287621.1, XP_006287603.1
OG0000458	Cg003G099750, Cg003G099730	XP_006296289.1
OG0000460	Cg007G250660, Cg007G250670	XP_023644131.1
OG0000460	Cg001G018880	XP_023634050.1
OG0000460	Cg005G157890	XP_023645318.1
OG0000461	Cg005G168760	XP_023640613.1
OG0000461	Cg006G245460	XP_006306997.1
OG0000461	Cg006G245470	XP_023633292.1
OG0000462	Cg006G210000	XP_006303689.1, XP_006304775.1, XP_006295549.1, XP_006285966.1, XP_006285952.1, XP_006285494.1, XP_006282881.1, XP_006292281.1
OG0000463	Cg002G060380	XP_006291127.1
OG0000463	Cg002G060460, Cg002G060450	XP_006292340.1
OG0000463	Cg002G060570	XP_023639149.1
OG0000467	Cg008G322950, Cg002G047650, Cg001G022010	XP_006285819.1, XP_006281176.1, XP_006291911.1
OG0000468	Cg002G051880	XP_006292723.1
OG0000468	Cg005G173840	XP_023639637.1
OG0000468	Cg005G167330	XP_023640971.1
OG0000471	Cg006G217710	XP_006303584.1
OG0000471	Cg006G217740, Cg006G217720, Cg006G217730	XP_006306115.1
OG0000471	Cg006G217690	XP_006306520.1, XP_006281547.1
OG0000472	Cg001G040820	XP_006283966.1
OG0000472	Cg001G040810, Cg001G040800	XP_006286126.1
OG0000473	Cg003G109030	XP_023639792.1
OG0000474	Cg008G303420	XP_006288822.1
OG0000474	Cg002G057990	XP_006291971.1
OG0000475	Cg006G233150, Cg006G233130	XP_023643219.1
OG0000476	Cg008G304790, Cg008G304800, Cg008G304950, Cg008G305020	XP_006279757.1
OG0000476	Cg008G305130	XP_023637253.1
OG0000476	Cg008G305110, Cg008G305030	XP_006300365.1
OG0000477	Cg008G287900, Cg003G105990, Cg004G153320, Cg005G168060	XP_006298349.1
OG0000481	Cg001G029300, Cg003G087600	XP_006297863.1
OG0000482	Cg007G266950, Cg001G038090	XP_006302885.1
OG0000483	Cg003G102670	XP_006281715.2
OG0000483	Cg003G102690, Cg003G102680	XP_006281362.1, XP_006281285.2
OG0000484	Cg008G322230	XP_006279896.1
OG0000487	Cg004G120040, Cg005G173270, Cg006G241950	XP_006304841.1
OG0000488	Cg002G054230	XP_023638943.1
OG0000488	Cg002G054220	XP_023638944.1
OG0000489	Cg003G094350, Cg003G079680	XP_023636137.1, XP_006286383.2, XP_023636135.1, XP_023637346.1
OG0000490	Cg006G244130	XP_006305025.2
OG0000491	Cg008G302450	XP_023636253.1
OG0000495	Cg005G191210	XP_006294227.2
OG0000496	Cg007G248520, Cg004G148140	XP_023636009.1
OG0000497	Cg008G309780, Cg008G311600	XP_006305364.1
OG0000498	Cg003G100300	XP_006280881.1
OG0000499	Cg001G022510	XP_006283965.1
OG0000499	Cg007G279080	XP_006300515.1
OG0000499	Cg004G130580	XP_006297960.1
OG0000500	Cg008G321790	XP_006282208.1
OG0000500	Cg008G321770	XP_006282091.1
OG0000501	Cg006G209830	XP_006305314.1
OG0000501	Cg004G151200, Cg002G060780	XP_023638425.1
OG0000502	Cg008G316630	XP_023635019.1, XP_006280581.1, XP_006281543.2
OG0000504	Cg008G283420	XP_006288904.1
OG0000504	Cg004G125100	XP_006298823.1
OG0000505	Cg008G304760, Cg008G304720, Cg008G304710	XP_006307315.1
OG0000506	Cg008G286990	XP_006285493.1, XP_006286640.1
OG0000506	Cg007G272280	XP_006302149.1
OG0000507	Cg007G245970, Cg007G245960, Cg007G245940	XP_006302276.1
OG0000507	Cg008G320160	XP_006293681.2
OG0000509	Cg006G201540	XP_023634998.1
OG0000509	Cg001G024640	XP_023634870.1
OG0000510	Cg007G250480, Cg007G250500	XP_023643541.1
OG0000510	Cg007G250460	XP_006300628.2
OG0000511	Cg001G026600	XP_006286225.1
OG0000511	Cg007G247860	XP_023643359.1
OG0000512	Cg001G017520	XP_006283872.2
OG0000512	Cg002G068470	XP_006299949.1
OG0000512	Cg001G017500	XP_006285836.1, XP_023638831.1, XP_023638826.1
OG0000512	Cg001G017510	XP_006285535.1
OG0000513	Cg002G052890	XP_006291831.1
OG0000513	Cg002G061210	XP_006291822.1
OG0000513	Cg003G107510	XP_006279700.1
OG0000515	Cg006G194180	XP_006306656.1
OG0000521	Cg006G209950	XP_006303273.1
OG0000521	Cg003G085930	XP_006288456.1
OG0000522	Cg006G212940	XP_023644931.1
OG0000522	Cg006G212930	XP_023644929.1
OG0000522	Cg003G083570	XP_023636909.1
OG0000523	Cg006G218660	XP_023633068.1
OG0000524	Cg004G123940	XP_006299382.1
OG0000524	Cg008G312990	XP_006279754.1
OG0000525	Cg007G279230	XP_006301908.1
OG0000525	Cg004G130910	XP_006297150.1
OG0000525	Cg006G196190	XP_006306947.1
OG0000526	Cg002G059250	XP_006290566.1
OG0000526	Cg002G059290	XP_023638299.1
OG0000527	Cg001G028730	XP_023638885.1
OG0000527	Cg001G028570	XP_023633959.1, XP_006285407.1, XP_023634251.1, XP_023635542.1
OG0000530	Cg008G297330, Cg008G297350	XP_023636180.1, XP_006286602.2
OG0000530	Cg008G297320, Cg008G297430	XP_006286773.1, XP_006288551.1
OG0000533	Cg001G001030	XP_006284805.1
OG0000533	Cg005G193250	XP_006295159.2
OG0000534	Cg007G248240	XP_006300373.1
OG0000534	Cg007G248260, Cg007G248310, Cg007G248250	XP_006301650.1, XP_006300970.1, XP_023644074.1, XP_006300567.1, XP_006301518.1, XP_006301153.1
OG0000535	Cg002G074720	XP_006292136.1
OG0000535	Cg002G074700, Cg002G074680, Cg007G250270	XP_006301968.1
OG0000535	Cg002G074710	XP_006292781.1
OG0000535	Cg002G074690	XP_006292097.2
OG0000537	Cg003G094580, Cg003G079430	XP_006286433.1
OG0000537	Cg001G031430	XP_006285603.1
OG0000538	Cg005G162220	XP_006294804.1
OG0000538	Cg005G162250	XP_006294823.1
OG0000538	Cg005G162230	XP_006294805.1
OG0000539	Cg007G251010	XP_023633585.1
OG0000539	Cg005G176040	XP_023639984.1, XP_006296089.1, XP_023640382.1
OG0000540	Cg005G177450	XP_006294917.2
OG0000540	Cg005G177480	XP_006293402.1
OG0000540	Cg005G177500, Cg005G177490	XP_006294909.2
OG0000541	Cg005G177620	XP_006295594.1
OG0000542	Cg008G296420	XP_006288729.1
OG0000542	Cg006G200890	XP_006305661.1
OG0000542	Cg004G117700	XP_023641607.1
OG0000543	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000	XP_006295889.1, XP_006296440.1
OG0000544	Cg006G241110	XP_006306557.1
OG0000544	Cg006G241100	XP_006304823.1
OG0000545	Cg007G275530	XP_006301180.1
OG0000545	Cg007G275520, Cg007G275510	XP_023643666.1
OG0000545	Cg007G275490	XP_023642834.1
OG0000546	Cg004G152970	XP_006299047.1
OG0000546	Cg004G152950	XP_006299159.1
OG0000546	Cg004G152930, Cg004G152960, Cg004G152940	XP_006300229.1
OG0000547	Cg003G081950, Cg003G081930	XP_006286408.1
OG0000551	Cg003G112680	XP_006279743.1
OG0000551	Cg001G001200	XP_006283042.1
OG0000551	Cg008G290260	XP_006286951.1
OG0000552	Cg006G222430	XP_006306408.1
OG0000552	Cg005G175630, Cg002G044370	XP_006293091.1
OG0000554	Cg007G248970	XP_006302364.1
OG0000555	Cg003G081530	XP_006289988.1, XP_006286853.1
OG0000556	Cg004G123180	XP_006298567.1
OG0000556	Cg008G311260, Cg008G309430	XP_006281111.1
OG0000556	Cg004G142770	XP_006298559.1
OG0000558	Cg005G164050, Cg005G163680	XP_006296243.2
OG0000558	Cg005G164040	XP_006299238.2
OG0000558	Cg005G164030	XP_006295977.1
OG0000559	Cg008G283670	XP_006287718.1
OG0000559	Cg008G284340	XP_023637457.1
OG0000560	Cg003G107170	XP_006282023.1
OG0000561	Cg003G113090, Cg003G113110	XP_023638609.1
OG0000562	Cg004G121670	XP_006299606.1
OG0000562	Cg008G294850	XP_006287862.1
OG0000562	Cg008G306290	XP_006289925.1
OG0000564	Cg005G189590	XP_006295556.1
OG0000564	Cg005G189600	XP_006296424.2
OG0000565	Cg007G270450	XP_006301692.1
OG0000566	Cg008G300820	XP_006286089.1, XP_006305248.1
OG0000567	Cg008G292520	XP_006289342.1
OG0000568	Cg004G134820, Cg004G152730, Cg003G087790, Cg007G255630	XP_023634302.1, XP_023632955.1, XP_023644441.1
OG0000569	Cg005G171340	XP_023640570.1
OG0000570	Cg004G117190	XP_006298764.1
OG0000571	Cg003G108460	XP_006282092.1
OG0000571	Cg006G237990, Cg006G238000	XP_006307224.1, XP_006305882.1
OG0000573	Cg007G250770, Cg007G250800	XP_006301332.2
OG0000573	Cg007G249330	XP_006301035.1
OG0000574	Cg007G257570	XP_023634177.1, XP_023633542.1, XP_023633652.1, XP_023639706.1
OG0000575	Cg002G064200	XP_023639201.1, XP_023634592.1, XP_023635605.1
OG0000578	Cg006G235600	XP_006304044.1
OG0000578	Cg007G251220	XP_006302601.1
OG0000578	Cg007G270390	XP_006302599.1
OG0000578	Cg006G221520	XP_006305436.1
OG0000579	Cg001G042350	XP_006284608.1
OG0000580	Cg005G161570	XP_023640833.1
OG0000580	Cg005G161580	XP_006294336.1
OG0000581	Cg004G124880, Cg004G124890	XP_023641353.1
OG0000582	Cg008G302230	XP_006288634.1
OG0000582	Cg006G237680	XP_023640782.1
OG0000584	Cg001G012010	XP_006284238.1
OG0000585	Cg004G130730, Cg005G172160, Cg006G216450	XP_006298665.1, XP_006295085.1, XP_023645207.1
OG0000586	Cg008G317030	XP_023645110.1
OG0000587	Cg014G331710, Cg003G077950	XP_006288631.1
OG0000587	Cg005G158850	XP_023640579.1
OG0000587	Cg006G244220	XP_006305610.1
OG0000588	Cg004G131080	XP_006296907.1
OG0000588	Cg005G163370	XP_006293629.1
OG0000588	Cg006G196360	XP_006306678.2
OG0000589	Cg003G107490	XP_023640155.1
OG0000589	Cg002G061190	XP_006291954.1
OG0000589	Cg002G061200	XP_006292540.1
OG0000591	Cg001G009410	XP_006282852.1
OG0000591	Cg002G057870	XP_006304509.1
OG0000592	Cg006G201250	XP_006305354.1
OG0000592	Cg004G134690	XP_006297909.2
OG0000592	Cg006G227950	XP_006305339.1
OG0000593	Cg007G253070	XP_006290636.1
OG0000595	Cg002G063250	XP_006279387.1, XP_023639269.1
OG0000595	Cg002G063260	XP_006279365.1, XP_006290972.1
OG0000596	Cg008G300510	XP_006286565.1, XP_006288511.2
OG0000596	Cg003G102460	XP_006281068.1
OG0000596	Cg003G102400	XP_006281587.2
OG0000597	Cg005G175670	XP_006296298.1, XP_006289264.1, XP_006296184.1
OG0000598	Cg001G020860	XP_006285592.1
OG0000600	Cg003G104060	XP_023639830.1
OG0000600	Cg004G156080	XP_006298806.1
OG0000600	Cg001G011170	XP_006284576.2
OG0000601	Cg008G295790	XP_006287642.1
OG0000601	Cg001G039300	XP_006283580.2
OG0000601	Cg002G067730	XP_006291015.1
OG0000602	Cg008G284060	XP_006287085.1
OG0000602	Cg002G053370	XP_023638663.1
OG0000602	Cg004G125440	XP_006297006.1
OG0000604	Cg001G015890	XP_006284383.1
OG0000604	Cg005G158000	XP_023640451.1
OG0000605	Cg007G274490	XP_023644101.1
OG0000605	Cg007G274500	XP_023643609.1
