Orthogroup	Cardamine_glauca	Brassica_oleracea
OG0000180	Cg007G279310	XP_013595074.1, XP_013595679.1, XP_013593308.1, XP_013617969.1, XP_013609088.1, XP_013624438.1, XP_013628142.1, XP_013617153.1, XP_013616556.1, XP_013616555.1, XP_013599129.1
OG0000180	Cg007G269630	XP_013626856.1, XP_013629093.1
OG0000184	Cg008G312020	XP_013632768.1
OG0000184	Cg006G215550	XP_013589203.1, XP_013615555.1, XP_013607625.1, XP_013616898.1, XP_013607725.1, XP_013624805.1, XP_013639742.1, XP_013632191.1, XP_013607908.1, XP_013601719.1, XP_013632975.1, XP_013615595.1, XP_013594324.1, XP_013624323.1, XP_013624678.1, XP_013589313.1, XP_013617472.1, XP_013633123.1, XP_013601633.1, XP_013624833.1, XP_013594715.1, XP_013594528.1, XP_013616892.1
OG0000189	Cg001G007520	XP_013639134.1, XP_013594296.1, XP_013638871.1, XP_013597272.1, XP_013639133.1, XP_013600811.1, XP_013617123.1
OG0000190	Cg003G080590, Cg003G080580	XP_013606260.1
OG0000190	Cg006G210720	XP_013626923.1
OG0000190	Cg006G210710	XP_013624075.1
OG0000190	Cg003G087120, Cg003G087200	XP_013610612.1, XP_013610263.1
OG0000191	Cg004G134260	XP_013623581.1, XP_013627454.1, XP_013638341.1
OG0000192	Cg006G224780	XP_013638957.1
OG0000192	Cg006G224800	XP_013593246.1
OG0000193	Cg004G140730	XP_013594699.1, XP_013585251.1, XP_013623345.1, XP_013596046.1
OG0000195	Cg005G182280	XP_013631799.1
OG0000195	Cg002G049520, Cg005G164920	XP_013637527.1
OG0000196	Cg006G202640	XP_013639491.1, XP_013626397.1
OG0000196	Cg006G240790	XP_013603075.1, XP_013584831.1, XP_013587514.1
OG0000196	Cg006G217600	XP_013639466.1
OG0000196	Cg006G202630	XP_013625101.1
OG0000196	Cg006G240780	XP_013587517.1, XP_013639109.1, XP_013600986.1, XP_013603884.1
OG0000197	Cg001G041590	XP_013616925.1, XP_013624146.1, XP_013589013.1, XP_013614338.1
OG0000200	Cg006G240250	XP_013607726.1, XP_013624376.1
OG0000202	Cg004G134030	XP_013628108.1
OG0000203	Cg004G120290	XP_013584998.1, XP_013615621.1, XP_013639409.1, XP_013592108.1, XP_013610533.1
OG0000203	Cg004G126450, Cg004G126500, Cg004G126510, Cg002G062080	XP_013610704.1
OG0000204	Cg004G142490, Cg004G140470	XP_013638927.1, XP_013592450.1, XP_013595113.1, XP_013592994.1, XP_013624166.1, XP_013628123.1, XP_013627513.1
OG0000205	Cg003G098990, Cg003G098960, Cg003G098910	XP_013588901.1, XP_013601108.1
OG0000209	Cg001G042590	XP_013633180.1
OG0000210	Cg005G173520	XP_013632580.1
OG0000213	Cg005G191730	XP_013604409.1, XP_013630249.1
OG0000214	Cg003G078170	XP_013610986.1
OG0000218	Cg006G230900, Cg006G230890	XP_013601824.1
OG0000218	Cg002G072370	XP_013596521.1
OG0000218	Cg002G075340	XP_013609824.1, XP_013593772.1, XP_013616568.1
OG0000219	Cg007G266520, Cg007G266510	XP_013624366.1
OG0000219	Cg001G014450	XP_013597310.1
OG0000219	Cg005G177180	XP_013633313.1
OG0000219	Cg003G095240, Cg003G111060	XP_013627992.1
OG0000220	Cg005G192620	XP_013632549.1, XP_013637228.1
OG0000221	Cg005G182530	XP_013617136.1, XP_013638242.1, XP_013638238.1
OG0000224	Cg007G278160	XP_013616477.1, XP_013618016.1, XP_013593879.1, XP_013593877.1
OG0000224	Cg001G008870, Cg001G017640	XP_013610505.1
OG0000224	Cg007G247160	XP_013613905.1
OG0000226	Cg003G113210	XP_013619324.1, XP_013617945.1, XP_013620145.1
OG0000226	Cg004G128760	XP_013597874.1, XP_013597872.1
OG0000228	Cg008G307350	XP_013603021.1
OG0000228	Cg007G271290	XP_013620218.1
OG0000229	Cg003G078340, Cg014G331290, Cg008G315850, Cg014G331310, Cg014G331300, Cg003G078330	XP_013628081.1, XP_013601305.1
OG0000230	Cg007G276400, Cg007G276410	XP_013619391.1, XP_013590720.1, XP_013591589.1
OG0000231	Cg007G260410	XP_013618673.1, XP_013589939.1
OG0000232	Cg004G149470, Cg004G149480, Cg004G150500, Cg004G149520	XP_013622779.1
OG0000233	Cg005G186600	XP_013617515.1
OG0000233	Cg006G211480	XP_013639250.1, XP_013614648.1
OG0000234	Cg002G062460	XP_013634717.1
OG0000234	Cg002G051400	XP_013634847.1, XP_013604669.1, XP_013588671.1
OG0000234	Cg002G051410	XP_013635814.1
OG0000234	Cg002G051420	XP_013635718.1
OG0000234	Cg005G166930	XP_013636124.1
OG0000234	Cg008G293710	XP_013611475.1
OG0000235	Cg006G213560	XP_013583418.1
OG0000236	Cg001G028350, Cg004G141830, Cg004G144380, Cg004G139210	XP_013592345.1
OG0000239	Cg005G173350	XP_013635361.1
OG0000239	Cg013G330340, Cg036G336860	XP_013635810.1
OG0000240	Cg005G180190, Cg002G062910	XP_013600996.1
OG0000240	Cg001G033750	XP_013603547.1
OG0000240	Cg003G085370, Cg001G030000	XP_013639519.1
OG0000241	Cg004G145120	XP_013638524.1, XP_013613787.1, XP_013639292.1, XP_013639198.1, XP_013583329.1, XP_013624231.1, XP_013633860.1, XP_013627726.1, XP_013638250.1, XP_013638919.1, XP_013628143.1, XP_013608369.1, XP_013613788.1, XP_013607716.1, XP_013613848.1, XP_013632600.1, XP_013597271.1, XP_013589155.1, XP_013615770.1, XP_013622826.1, XP_013617411.1, XP_013617352.1, XP_013633187.1, XP_013632409.1, XP_013614811.1, XP_013621088.1, XP_013622825.1, XP_013632883.1, XP_013631145.1, XP_013594330.1, XP_013609715.1, XP_013603119.1
OG0000242	Cg006G231900	XP_013584929.1, XP_013600895.1, XP_013603142.1
OG0000242	Cg006G231890	XP_013603225.1, XP_013601473.1, XP_013603505.1
OG0000242	Cg006G231910	XP_013584474.1
OG0000244	Cg001G019150	XP_013593118.1, XP_013611429.1
OG0000244	Cg003G093660, Cg003G080320	XP_013607002.1
OG0000248	Cg003G081360	XP_013617487.1
OG0000248	Cg003G081340	XP_013624066.1, XP_013624067.1
OG0000248	Cg007G252860	XP_013620094.1
OG0000248	Cg001G034710	XP_013627765.1
OG0000249	Cg005G169790	XP_013636148.1, XP_013636145.1, XP_013623426.1
OG0000250	Cg007G270460	XP_013589630.1, XP_013589631.1
OG0000250	Cg007G270580	XP_013617187.1
OG0000252	Cg007G252790, Cg007G252760	XP_013590850.1
OG0000252	Cg008G283740, Cg004G136500	XP_013601559.1
OG0000254	Cg004G134710	XP_013613953.1
OG0000254	Cg005G190180	XP_013632446.1
OG0000256	Cg005G165640	XP_013627237.1, XP_013626278.1
OG0000257	Cg007G247040, Cg007G247060	XP_013624155.1
OG0000257	Cg001G035030	XP_013607544.1
OG0000257	Cg004G126080, Cg001G001780	XP_013607543.1
OG0000258	Cg002G072350	XP_013612265.1
OG0000258	Cg002G072340	XP_013614897.1
OG0000258	Cg003G104860	XP_013627194.1
OG0000258	Cg002G072320	XP_013618605.1
OG0000264	Cg003G079060, Cg003G094880	XP_013607462.1
OG0000265	Cg005G179750, Cg005G186970	XP_013632826.1
OG0000265	Cg002G064680, Cg003G102580, Cg001G029400, Cg001G041950, Cg006G213200, Cg008G309270, Cg007G252820, Cg001G002880, Cg006G204120, Cg005G180900, Cg004G141100, Cg003G086590, Cg002G049430	XP_013633451.1, XP_013594877.1, XP_013594874.1, XP_013639524.1, XP_013608291.1, XP_013608168.1, XP_013594763.1, XP_013589327.1, XP_013624961.1, XP_013639681.1, XP_013617496.1, XP_013617018.1
OG0000266	Cg003G098940, Cg003G099000	XP_013602542.1, XP_013601717.1
OG0000267	Cg005G193150	XP_013603467.1, XP_013601653.1, XP_013635451.1, XP_013633209.1
OG0000268	Cg002G074810	XP_013597635.1, XP_013607868.1
OG0000268	Cg008G282710	XP_013609173.1
OG0000268	Cg002G052420	XP_013603280.1, XP_013637011.1
OG0000269	Cg007G256050, Cg004G151220	XP_013624620.1
OG0000269	Cg006G211850	XP_013615150.1, XP_013589198.1
OG0000271	Cg003G079870	XP_013628057.1
OG0000273	Cg006G201130, Cg006G201120, Cg006G201160	XP_013609445.1, XP_013610407.1
OG0000273	Cg006G201170	XP_013590838.1
OG0000274	Cg003G107390	XP_013625891.1
OG0000274	Cg002G061020	XP_013629589.1
OG0000274	Cg005G177430	XP_013634861.1, XP_013637340.1, XP_013637342.1
OG0000275	Cg004G138960, Cg004G139000, Cg004G138970, Cg004G138980, Cg004G138950, Cg004G138940	XP_013589790.1, XP_013591347.1
OG0000277	Cg001G025760, Cg001G025750	XP_013615250.1, XP_013588223.1
OG0000278	Cg003G105620	XP_013624759.1
OG0000281	Cg006G199670	XP_013588149.1
OG0000282	Cg008G288360	XP_013610081.1
OG0000282	Cg008G288380	XP_013610418.1
OG0000282	Cg008G288420, Cg008G288390, Cg008G288410, Cg008G288400	XP_013626870.1, XP_013627166.1, XP_013616049.1, XP_013619195.1
OG0000283	Cg008G319010	XP_013595257.1
OG0000283	Cg008G318960, Cg008G318990, Cg008G318970	XP_013609896.1, XP_013609877.1, XP_013607782.1, XP_013594787.1, XP_013595949.1, XP_013617606.1, XP_013619444.1
OG0000284	Cg008G323450, Cg008G323400, Cg008G323440, Cg005G189010, Cg008G323430, Cg008G323380	XP_013619903.1, XP_013597142.1
OG0000287	Cg004G137910	XP_013591874.1
OG0000290	Cg004G135310	XP_013583243.1, XP_013592561.1, XP_013624242.1
OG0000294	Cg004G133910	XP_013613847.1, XP_013629139.1
OG0000294	Cg005G169690	XP_013630077.1
OG0000294	Cg005G158570	XP_013637320.1
OG0000294	Cg003G077590, Cg014G332020	XP_013629475.1, XP_013611648.1
OG0000297	Cg005G178560, Cg005G178570, Cg005G178540	XP_013635683.1, XP_013635570.1
OG0000297	Cg003G108160	XP_013619937.1, XP_013619932.1, XP_013621272.1, XP_013610714.1
OG0000297	Cg004G136450	XP_013639809.1, XP_013632661.1
OG0000299	Cg007G279160	XP_013603401.1
OG0000300	Cg004G145480, Cg004G145490	XP_013630824.1
OG0000300	Cg004G145430, Cg004G144800	XP_013615102.1
OG0000308	Cg007G273340	XP_013592591.1
OG0000308	Cg007G273310	XP_013587884.1
OG0000310	Cg002G058430	XP_013610573.1, XP_013616636.1, XP_013612483.1
OG0000311	Cg008G296830	XP_013606449.1, XP_013614286.1
OG0000311	Cg006G201410	XP_013590383.1
OG0000311	Cg004G134370	XP_013636878.1, XP_013587377.1, XP_013622724.1
OG0000311	Cg001G036380	XP_013637496.1
OG0000311	Cg007G265360	XP_013621636.1
OG0000313	Cg006G201020	XP_013590994.1
OG0000314	Cg006G241650	XP_013638562.1, XP_013605539.1, XP_013603309.1
OG0000314	Cg005G174030, Cg006G241640	XP_013634837.1, XP_013627258.1, XP_013634788.1
OG0000319	Cg003G086150, Cg003G108110, Cg006G238150	XP_013604074.1, XP_013586115.1, XP_013636551.1, XP_013628786.1, XP_013620255.1, XP_013620256.1, XP_013611417.1
OG0000322	Cg007G279100	XP_013591147.1
OG0000322	Cg006G228800	XP_013596992.1
OG0000322	Cg005G165820	XP_013633430.1, XP_013627590.1, XP_013591032.1, XP_013627611.1, XP_013627424.1
OG0000323	Cg003G101320	XP_013614781.1, XP_013619112.1
OG0000323	Cg001G013020	XP_013596321.1, XP_013602977.1
OG0000327	Cg002G052000	XP_013601648.1, XP_013587907.1, XP_013636627.1, XP_013633031.1, XP_013635126.1
OG0000329	Cg004G137660	XP_013592257.1
OG0000332	Cg008G300270	XP_013628524.1
OG0000332	Cg006G199650, Cg004G136440	XP_013591750.1, XP_013628373.1
OG0000334	Cg002G052730	XP_013599508.1
OG0000334	Cg005G168750	XP_013630416.1, XP_013636573.1
OG0000335	Cg004G142530, Cg004G127070	XP_013628407.1, XP_013624173.1
OG0000335	Cg006G218670	XP_013613563.1
OG0000336	Cg007G273380, Cg007G273390	XP_013588245.1
OG0000336	Cg006G228370	XP_013585022.1
OG0000336	Cg007G273370	XP_013618931.1, XP_013590664.1, XP_013590374.1, XP_013589502.1, XP_013590614.1, XP_013588250.1
OG0000338	Cg006G236460, Cg007G252750, Cg006G236370, Cg007G253150	XP_013608922.1
OG0000340	Cg005G162340	XP_013634954.1, XP_013634959.1
OG0000340	Cg005G162320	XP_013627764.1
OG0000341	Cg002G068310	XP_013608223.1, XP_013614288.1, XP_013629652.1, XP_013624610.1
OG0000342	Cg001G042370	XP_013595078.1
OG0000342	Cg001G042630	XP_013632231.1
OG0000344	Cg008G305710, Cg008G305700	XP_013602611.1, XP_013603475.1, XP_013612895.1, XP_013620174.1, XP_013603159.1
OG0000344	Cg001G025010	XP_013627388.1
OG0000345	Cg006G233270	XP_013614430.1, XP_013603951.1, XP_013603925.1, XP_013639514.1, XP_013585362.1
OG0000345	Cg006G233290	XP_013604090.1, XP_013603949.1
OG0000348	Cg004G146340, Cg007G271550	XP_013627872.1
OG0000348	Cg011G329030	XP_013608158.1
OG0000349	Cg001G004450	XP_013627316.1
OG0000351	Cg004G130650	XP_013627720.1
OG0000351	Cg006G211780	XP_013617000.1
OG0000351	Cg008G290210	XP_013637868.1
OG0000353	Cg001G022220, Cg002G056550, Cg008G295330	XP_013583387.1
OG0000355	Cg007G280400	XP_013626040.1, XP_013587285.1
OG0000355	Cg005G187890	XP_013585442.1
OG0000356	Cg008G306390, Cg008G306550	XP_013615815.1, XP_013591122.1, XP_013592109.1, XP_013591162.1, XP_013605329.1, XP_013589556.1, XP_013588208.1
OG0000358	Cg008G289900, Cg006G242200	XP_013600499.1, XP_013587167.1, XP_013602022.1
OG0000358	Cg008G319440, Cg008G289890	XP_013625024.1, XP_013619486.1
OG0000358	Cg008G289880	XP_013619714.1
OG0000359	Cg005G172170	XP_013635658.1
OG0000360	Cg003G114870	XP_013611365.1, XP_013607432.1
OG0000361	Cg004G127210	XP_013623278.1
OG0000361	Cg008G285160	XP_013626484.1
OG0000361	Cg004G141500	XP_013611711.1
OG0000362	Cg006G241490	XP_013602632.1
OG0000363	Cg006G201850	XP_013587610.1, XP_013601432.1
OG0000363	Cg006G201860	XP_013620220.1, XP_013614699.1, XP_013624110.1
OG0000364	Cg004G140890, Cg002G068570, Cg004G150900, Cg004G149760	XP_013608128.1, XP_013594430.1, XP_013594694.1, XP_013615274.1, XP_013589168.1, XP_013594403.1, XP_013624570.1
OG0000368	Cg001G002850	XP_013590187.1, XP_013599452.1
OG0000368	Cg001G002860	XP_013593941.1
OG0000368	Cg001G002840	XP_013605587.1
OG0000368	Cg001G002830	XP_013598869.1
OG0000369	Cg006G238280, Cg003G107530	XP_013623048.1, XP_013603088.1, XP_013608778.1, XP_013638648.1
OG0000370	Cg006G228950	XP_013602876.1
OG0000370	Cg001G033700, Cg001G033710, Cg001G015500	XP_013593167.1, XP_013593168.1, XP_013599700.1, XP_013599691.1, XP_013599541.1
OG0000371	Cg006G220780, Cg005G158480	XP_013634586.1, XP_013635073.1, XP_013583454.1, XP_013639040.1
OG0000372	Cg001G013540, Cg001G013550, Cg001G013560	XP_013621452.1, XP_013589349.1, XP_013592507.1, XP_013623354.1, XP_013588759.1, XP_013596148.1
OG0000377	Cg007G249710	XP_013620825.1, XP_013609787.1, XP_013604727.1
OG0000377	Cg007G249740	XP_013610000.1
OG0000379	Cg007G257560, Cg002G060420, Cg003G107790, Cg001G025230, Cg005G186070, Cg008G310010	XP_013624625.1, XP_013588979.1, XP_013594405.1, XP_013639392.1, XP_013627267.1, XP_013624198.1, XP_013594944.1, XP_013627948.1, XP_013631393.1
OG0000380	Cg001G040980	XP_013611661.1
OG0000382	Cg006G243790	XP_013606142.1, XP_013622500.1
OG0000382	Cg007G254420	XP_013635241.1, XP_013613576.1
OG0000382	Cg006G236900	XP_013605289.1, XP_013587547.1
OG0000383	Cg006G218010, Cg006G217980	XP_013598010.1, XP_013638650.1
OG0000384	Cg004G131950	XP_013584295.1, XP_013585267.1
OG0000386	Cg002G053290	XP_013590573.1
OG0000386	Cg002G063780	XP_013603249.1
OG0000386	Cg002G072490	XP_013613384.1, XP_013598778.1
OG0000386	Cg002G072500	XP_013596386.1
OG0000386	Cg002G053280	XP_013600603.1
OG0000387	Cg005G162800	XP_013631964.1, XP_013631846.1, XP_013598248.1
OG0000387	Cg005G162480	XP_013633460.1
OG0000388	Cg004G144360	XP_013607717.1
OG0000391	Cg006G223560, Cg006G223590	XP_013598821.1
OG0000391	Cg006G223580	XP_013638777.1
OG0000392	Cg002G056620, Cg002G056600	XP_013596476.1
OG0000392	Cg001G037860, Cg001G037810	XP_013634595.1
OG0000393	Cg004G134070	XP_013630161.1, XP_013630378.1
OG0000393	Cg003G086190, Cg003G086120	XP_013624227.1
OG0000396	Cg001G030810, Cg002G069030	XP_013598575.1, XP_013616436.1
OG0000398	Cg004G129520	XP_013583404.1
OG0000398	Cg004G129510	XP_013591843.1
OG0000398	Cg008G309090	XP_013591005.1
OG0000398	Cg006G195010	XP_013630779.1, XP_013630777.1, XP_013589867.1
OG0000400	Cg004G145190	XP_013620031.1
OG0000403	Cg007G250680	XP_013630765.1, XP_013624280.1
OG0000403	Cg007G250640	XP_013610671.1, XP_013608221.1, XP_013594418.1
OG0000404	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410	XP_013634066.1, XP_013610233.1, XP_013625723.1, XP_013583772.1, XP_013634092.1, XP_013625255.1, XP_013637254.1, XP_013600607.1
OG0000405	Cg007G259010	XP_013617076.1
OG0000406	Cg008G297220	XP_013612018.1, XP_013626890.1
OG0000406	Cg004G118250	XP_013637989.1
OG0000407	Cg007G246870	XP_013607677.1
OG0000407	Cg008G295960	XP_013610492.1, XP_013610778.1
OG0000408	Cg005G189700	XP_013604125.1, XP_013624031.1, XP_013633252.1, XP_013632078.1, XP_013632081.1, XP_013622609.1, XP_013603506.1
OG0000411	Cg007G248450	XP_013633960.1
OG0000411	Cg003G093460, Cg003G080490	XP_013615009.1, XP_013609350.1
OG0000411	Cg001G019000	XP_013603143.1, XP_013598606.1
OG0000412	Cg003G101880	XP_013611781.1
OG0000412	Cg006G198710	XP_013613876.1
OG0000412	Cg004G137580	XP_013625239.1, XP_013583993.1, XP_013611607.1
OG0000413	Cg004G129370	XP_013583937.1, XP_013584262.1
OG0000413	Cg001G014360	XP_013597959.1, XP_013594456.1
OG0000413	Cg003G104010	XP_013619540.1
OG0000414	Cg006G220700	XP_013638892.1
OG0000415	Cg008G292540	XP_013601022.1, XP_013601116.1, XP_013601129.1, XP_013601130.1, XP_013588893.1, XP_013588889.1, XP_013615509.1
OG0000416	Cg005G174990, Cg005G174850	XP_013635506.1, XP_013632611.1, XP_013636047.1, XP_013635573.1, XP_013633325.1
OG0000416	Cg006G240670	XP_013639110.1
OG0000417	Cg004G141850	XP_013593030.1
OG0000419	Cg008G310850, Cg008G309170	XP_013626620.1, XP_013632623.1, XP_013632622.1, XP_013627556.1, XP_013636988.1, XP_013635446.1, XP_013634849.1
OG0000421	Cg001G039140, Cg001G039040	XP_013590550.1, XP_013590492.1
OG0000422	Cg001G020210, Cg006G236580	XP_013600718.1, XP_013600636.1
OG0000422	Cg006G236590	XP_013587274.1, XP_013587275.1, XP_013638076.1, XP_013638078.1
OG0000423	Cg007G273210	XP_013591298.1, XP_013614964.1
OG0000423	Cg006G195220	XP_013590584.1
OG0000423	Cg004G129870	XP_013586404.1, XP_013630126.1, XP_013610739.1
OG0000425	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240	XP_013624980.1
OG0000425	Cg004G127770	XP_013634476.1, XP_013583397.1, XP_013583401.1, XP_013583399.1, XP_013583400.1, XP_013589321.1
OG0000427	Cg004G121350	XP_013635209.1
OG0000429	Cg008G305090	XP_013596454.1, XP_013619560.1
OG0000429	Cg008G291690	XP_013612830.1, XP_013625904.1
OG0000429	Cg001G008100	XP_013604836.1
OG0000429	Cg005G188170	XP_013636891.1, XP_013605581.1
OG0000430	Cg004G152450	XP_013611453.1
OG0000430	Cg001G005380	XP_013635655.1
OG0000430	Cg001G000600	XP_013597587.1, XP_013622246.1
OG0000431	Cg007G251970	XP_013635592.1, XP_013585423.1, XP_013610786.1
OG0000431	Cg006G235970	XP_013586575.1
OG0000431	Cg006G235980	XP_013584691.1, XP_013584815.1, XP_013599620.1, XP_013601938.1, XP_013599619.1, XP_013594035.1
OG0000432	Cg003G099400	XP_013611457.1
OG0000432	Cg003G103300	XP_013625620.1, XP_013625619.1, XP_013628650.1, XP_013621043.1
OG0000436	Cg001G014470	XP_013603841.1
OG0000436	Cg003G104180	XP_013608880.1, XP_013584190.1, XP_013614649.1, XP_013628294.1
OG0000436	Cg004G156050	XP_013602307.1, XP_013595626.1, XP_013609211.1
OG0000437	Cg006G211920, Cg006G211880	XP_013584781.1
OG0000437	Cg006G211940	XP_013592451.1, XP_013592782.1
OG0000438	Cg003G081140	XP_013626248.1
OG0000439	Cg006G240170	XP_013586994.1
OG0000439	Cg002G047030	XP_013600923.1, XP_013634024.1, XP_013590737.1
OG0000439	Cg005G175260	XP_013633507.1, XP_013625130.1, XP_013636348.1
OG0000440	Cg008G297760	XP_013614452.1
OG0000440	Cg004G118560	XP_013635349.1
OG0000440	Cg004G118570	XP_013591052.1, XP_013585185.1
OG0000441	Cg004G132880	XP_013586355.1
OG0000441	Cg004G132870, Cg004G132860	XP_013633245.1
OG0000442	Cg001G027430, Cg002G071920	XP_013628111.1
OG0000442	Cg005G192980, Cg007G247910	XP_013635295.1
OG0000443	Cg007G272740, Cg007G272730	XP_013614680.1, XP_013621095.1, XP_013615439.1, XP_013613792.1, XP_013613801.1, XP_013615444.1
OG0000446	Cg003G110320	XP_013618718.1
OG0000446	Cg002G074360	XP_013618097.1
OG0000446	Cg006G231520	XP_013638737.1, XP_013604848.1, XP_013605186.1
OG0000447	Cg005G172640	XP_013627055.1
OG0000447	Cg006G218040	XP_013625970.1, XP_013598011.1, XP_013584748.1
OG0000448	Cg008G324500	XP_013616565.1, XP_013619839.1
OG0000448	Cg008G324490	XP_013620026.1
OG0000449	Cg003G107590	XP_013615121.1, XP_013622251.1
OG0000449	Cg002G061240	XP_013625383.1
OG0000449	Cg003G107580	XP_013622845.1, XP_013606356.1, XP_013618151.1
OG0000452	Cg001G010200	XP_013607645.1, XP_013626294.1, XP_013593932.1
OG0000454	Cg003G099450	XP_013619438.1, XP_013619755.1, XP_013614290.1, XP_013619681.1, XP_013614293.1, XP_013626535.1, XP_013626440.1, XP_013612819.1, XP_013612820.1
OG0000457	Cg008G292890	XP_013618373.1, XP_013623789.1, XP_013627828.1, XP_013627770.1
OG0000457	Cg001G040480	XP_013635061.1
OG0000458	Cg003G099750, Cg003G099730	XP_013617053.1, XP_013615713.1, XP_013620005.1, XP_013619668.1, XP_013624071.1
OG0000460	Cg005G157890	XP_013628793.1
OG0000461	Cg006G245470	XP_013601033.1
OG0000462	Cg006G210000	XP_013635801.1, XP_013588020.1, XP_013633418.1, XP_013595133.1, XP_013623745.1, XP_013623746.1, XP_013624926.1, XP_013606745.1, XP_013595157.1
OG0000463	Cg002G060360	XP_013622965.1
OG0000463	Cg002G060570	XP_013603521.1
OG0000463	Cg002G060480	XP_013603101.1
OG0000466	Cg005G160230	XP_013633474.1, XP_013583281.1, XP_013633482.1
OG0000467	Cg008G322950, Cg002G047650, Cg001G022010	XP_013597087.1, XP_013595406.1
OG0000468	Cg002G051880	XP_013603107.1, XP_013634650.1
OG0000468	Cg005G173840	XP_013630529.1
OG0000468	Cg005G167330	XP_013631441.1
OG0000471	Cg006G217710	XP_013584803.1, XP_013596648.1
OG0000471	Cg006G217740, Cg006G217720, Cg006G217730, Cg006G217690	XP_013600445.1
OG0000472	Cg001G040820	XP_013591029.1, XP_013591090.1
OG0000472	Cg001G040810, Cg001G040800	XP_013592801.1, XP_013596689.1, XP_013633635.1, XP_013589260.1
OG0000473	Cg003G109030	XP_013595711.1
OG0000474	Cg008G303420	XP_013636844.1, XP_013599526.1, XP_013618555.1, XP_013608867.1, XP_013597853.1
OG0000476	Cg008G304790, Cg008G304800, Cg008G304950, Cg008G305020, Cg008G305130, Cg008G305110, Cg008G305030	XP_013617912.1, XP_013617911.1, XP_013618873.1
