Orthogroup	Cardamine_glauca	Arabidopsis_arenosa
OG0000299	Cg001G026230, Cg001G026550	jg11188
OG0000299	Cg007G279160	jg3528
OG0000299	Cg006G194370	jg33778
OG0000300	Cg004G145450	jg27048
OG0000300	Cg004G145480, Cg004G145490	jg27072, jg27071
OG0000308	Cg007G273340	jg2926
OG0000308	Cg001G040650	jg12614
OG0000308	Cg007G273310	jg2919
OG0000311	Cg008G296830	jg5485
OG0000311	Cg004G134370	jg25896
OG0000311	Cg001G036380	jg12214
OG0000311	Cg007G265360	jg2061
OG0000313	Cg001G020530	jg10548
OG0000313	Cg001G028860	jg10546
OG0000313	Cg001G020560	jg16779, jg11100
OG0000313	Cg006G200970	jg32966, jg32963
OG0000314	Cg006G241650	jg28796
OG0000314	Cg006G241640	jg28797
OG0000316	Cg006G210390, Cg008G298570, Cg001G041080	jg24355
OG0000316	Cg005G165580, Cg005G165480	jg19320, jg19314, jg19325, jg12453
OG0000321	Cg001G036410	jg12224
OG0000321	Cg001G036490, Cg001G035900	jg10987, jg10984, jg12178, jg12174, jg12175
OG0000321	Cg001G035950, Cg001G035910, Cg001G035940	jg12188, jg12186
OG0000322	Cg007G279100	jg3516
OG0000322	Cg006G228800	jg30239
OG0000322	Cg005G165820	jg19279, jg7268
OG0000323	Cg001G013020	jg9679
OG0000324	Cg008G317460, Cg001G031330, Cg007G263750	jg10121, jg31791, jg32749
OG0000325	Cg001G033350	jg17653, jg27101, jg16718, jg13947, jg1971
OG0000325	Cg007G261500, Cg004G148160	jg1972
OG0000327	Cg006G222130, Cg006G222140, Cg006G222120	jg30941
OG0000327	Cg002G052000	jg13629, jg13626, jg15393, jg15391
OG0000328	Cg001G038720, Cg001G038710	jg12435
OG0000328	Cg001G038790, Cg001G038780, Cg001G038770, Cg001G038760	jg12439
OG0000330	Cg002G046560	jg16059
OG0000332	Cg007G259450	jg1712
OG0000332	Cg008G300270	jg5838
OG0000332	Cg006G199650	jg33133
OG0000332	Cg004G136440	jg33127
OG0000334	Cg002G052730	jg15317
OG0000334	Cg005G168750	jg18934
OG0000334	Cg008G316780, Cg003G078420, Cg014G331200	jg7974, jg7975
OG0000334	Cg014G331210, Cg003G078410	jg7976
OG0000335	Cg006G205050	jg32824
OG0000335	Cg004G142530, Cg004G127070	jg7398
OG0000335	Cg006G218670	jg31321
OG0000336	Cg006G228370	jg30287
OG0000336	Cg007G273370	jg2930
OG0000339	Cg001G017490	jg10163
OG0000339	Cg014G333260, Cg003G076340	jg8201
OG0000339	Cg005G159770	jg19995
OG0000339	Cg002G045310	jg16199
OG0000340	Cg005G162340	jg2171, jg19687
OG0000340	Cg005G162320	jg19688
OG0000340	Cg005G162330	jg32784
OG0000341	Cg002G068310	jg1478, jg27068
OG0000341	Cg001G030730	jg17248, jg20584
OG0000342	Cg001G042360, Cg001G042380	jg12806, jg12812, jg12809, jg12803, jg12800, jg12817, jg17734, jg12816, jg12804, jg12810, jg12779
OG0000342	Cg001G042630	jg12778
OG0000344	Cg008G305710, Cg008G305700	jg6493, jg6491, jg6492
OG0000345	Cg006G233280	jg29718
OG0000345	Cg006G233290	jg29716
OG0000346	Cg003G100610, Cg003G097510	jg22093, jg22108, jg22109
OG0000347	Cg004G127590	jg27595, jg26743, jg27016, jg12750, jg19271, jg17533
OG0000347	Cg007G264130	jg26744
OG0000348	Cg006G244770, Cg001G023970, Cg005G168250, Cg001G030910, Cg002G068730	jg3156
OG0000348	Cg004G146340, Cg007G271550	jg20347
OG0000349	Cg001G004450	jg8767
OG0000349	Cg005G177460	jg17263, jg13237, jg8768, jg32599
OG0000351	Cg004G130650	jg25463
OG0000351	Cg003G086090	jg32030, jg32031, jg32032, jg25465, jg25470, jg25466, jg23092
OG0000351	Cg006G211780	jg32033, jg6347, jg32027
OG0000351	Cg008G290210	jg25468
OG0000351	Cg004G130660	jg25462
OG0000352	Cg006G229000	jg30216
OG0000352	Cg007G250610	jg911, jg964, jg968, jg811, jg963
OG0000353	Cg001G022220, Cg002G056550, Cg008G295330	jg19949, jg4268, jg10506
OG0000355	Cg007G280400	jg3802
OG0000355	Cg005G187890	jg2266, jg2265, jg3524
OG0000356	Cg008G306390, Cg008G306550	jg6712, jg6600, jg6710, jg6598
OG0000358	Cg008G319440	jg20849
OG0000358	Cg008G289890	jg4766
OG0000358	Cg008G289880	jg4765
OG0000359	Cg006G216530, Cg006G216520, Cg006G216510	jg31532, jg31533
OG0000359	Cg005G172170	jg18545
OG0000360	Cg003G114870	jg23699
OG0000361	Cg004G127210	jg25100
OG0000361	Cg008G285160	jg4188
OG0000362	Cg007G270120	jg2564, jg2563
OG0000362	Cg007G280330	jg3658
OG0000363	Cg006G201850	jg14011
OG0000363	Cg006G201860	jg17123, jg7107, jg7126, jg7131, jg21009, jg3815, jg21902
OG0000368	Cg001G002850	jg8600
OG0000368	Cg001G002860	jg8601
OG0000368	Cg001G002840	jg8599, jg8598
OG0000370	Cg006G228950	jg30223
OG0000370	Cg001G015500	jg9938, jg9939
OG0000371	Cg006G220780	jg31101
OG0000371	Cg005G158480	jg20131
OG0000371	Cg006G243100	jg28645
OG0000372	Cg001G013540, Cg001G013550, Cg001G013560	jg9737, jg9736, jg9735
OG0000374	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290	jg10334
OG0000377	Cg007G249720	jg915, jg916
OG0000381	Cg006G239330, Cg006G239310, Cg006G240450	jg28637
OG0000381	Cg006G225170, Cg006G239510, Cg006G240680	jg19473
OG0000382	Cg006G243790	jg28568
OG0000382	Cg007G254420	jg1426
OG0000382	Cg006G236900	jg29276
OG0000383	Cg006G217970	jg31388, jg31780
OG0000383	Cg006G218010, Cg006G217980	jg31386
OG0000384	Cg006G196900	jg33477
OG0000386	Cg002G053290	jg15260
OG0000386	Cg002G063780	jg14140
OG0000386	Cg002G072490	jg13305
OG0000386	Cg002G072500	jg13304
OG0000386	Cg002G053280	jg15261
OG0000387	Cg005G162800	jg19656, jg10836, jg19678, jg19658
OG0000390	Cg008G303200	jg6196
OG0000390	Cg002G062740	jg25857
OG0000391	Cg006G223560, Cg006G223590	jg30802
OG0000391	Cg006G223610	jg30797, jg30796
OG0000392	Cg002G056610	jg14890
OG0000392	Cg001G037860, Cg001G037810	jg12313
OG0000392	Cg002G056570	jg14893
OG0000393	Cg004G134070	jg16938
OG0000393	Cg003G086190, Cg003G086120	jg26804, jg25826
OG0000396	Cg001G030810, Cg002G069030	jg13602
OG0000396	Cg002G069060	jg13605, jg13608
OG0000398	Cg004G129520	jg25354
OG0000398	Cg004G129510	jg25353
OG0000398	Cg008G309090	jg21510
OG0000398	Cg006G195010	jg33681
OG0000400	Cg005G159260	jg26730, jg20048
OG0000400	Cg004G145190	jg14665, jg13595
OG0000401	Cg003G110400	jg28077
OG0000401	Cg003G098280	jg21853
OG0000403	Cg007G250680	jg978
OG0000403	Cg007G250640	jg974, jg991, jg972, jg971, jg973
OG0000406	Cg008G297220	jg5528
OG0000406	Cg002G046730	jg16033
OG0000406	Cg004G118250	jg24137
OG0000407	Cg008G295960	jg5391, jg5390, jg31104, jg31105, jg31107
OG0000407	Cg008G295160	jg5315
OG0000408	Cg005G189700	jg16967, jg16973, jg16975, jg16971, jg16970
OG0000410	Cg007G249030	jg806
OG0000410	Cg007G249090	jg816
OG0000410	Cg007G249110	jg815, jg820, jg826
OG0000411	Cg007G248450	jg731
OG0000411	Cg004G145680	jg27082
OG0000411	Cg001G019000	jg10342
OG0000412	Cg003G101880	jg22288
OG0000412	Cg001G013500	jg9732
OG0000413	Cg004G129370	jg25335
OG0000413	Cg003G104010	jg22533
OG0000414	Cg006G220700	jg31117
OG0000415	Cg008G292540	jg5048
OG0000415	Cg008G306950	jg6651
OG0000416	Cg005G174990, Cg005G174850	jg18234, jg18250
OG0000416	Cg006G240670	jg28902
OG0000417	Cg003G109700	jg7721, jg7722, jg7726, jg7304
OG0000419	Cg008G309140, Cg008G310840, Cg008G309150	jg21490, jg21485, jg21492, jg21497, jg21483, jg21498, jg21491, jg28254, jg21489, jg21482, jg21496
OG0000421	Cg001G039140, Cg001G039040	jg12475, jg12477, jg12476, jg12332
OG0000422	Cg001G020210, Cg006G236580	jg29314
OG0000422	Cg006G236570, Cg006G236560	jg29316
OG0000423	Cg007G273210	jg2908
OG0000423	Cg004G129870	jg25396
OG0000424	Cg005G185110	jg7845
OG0000425	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240	jg33495, jg33493
OG0000425	Cg004G127770	jg11554, jg13203, jg13205, jg13204, jg13202, jg32794, jg25151
OG0000426	Cg006G207870, Cg001G036330	jg1649
OG0000427	Cg005G172930	jg21076, jg18471, jg13731
OG0000429	Cg008G305090	jg6415
OG0000429	Cg001G008100	jg9154
OG0000429	Cg005G188170	jg17131
OG0000430	Cg004G152450	jg27751
OG0000430	Cg005G193810	jg16516
OG0000430	Cg001G000600	jg8342
OG0000431	Cg007G251970	jg1153
OG0000431	Cg006G235970	jg29378
OG0000431	Cg006G235980	jg29377
OG0000432	Cg003G099400	jg21967
OG0000432	Cg001G014130	jg9794
OG0000432	Cg003G103300	jg22448, jg22447
OG0000433	Cg008G318280	jg1883
OG0000435	Cg006G227220, Cg006G227250	jg30401, jg30400
OG0000436	Cg004G156050	jg28169
OG0000437	Cg006G211920, Cg006G211880	jg32010
OG0000437	Cg006G211900	jg32012
OG0000437	Cg006G211940	jg32008
OG0000439	Cg002G047030	jg15993
OG0000439	Cg005G175260	jg18200
OG0000440	Cg008G297760	jg18749, jg5580
OG0000440	Cg004G118560	jg24181
OG0000440	Cg004G118570	jg24183
OG0000441	Cg004G132880	jg25701
OG0000441	Cg004G132850	jg25697, jg25696
OG0000441	Cg004G132860	jg25699
OG0000442	Cg001G027430, Cg002G071920	jg8354
OG0000442	Cg005G192980	jg16617, jg16614
OG0000442	Cg007G247910	jg16613, jg16615, jg16616, jg16612
OG0000443	Cg007G272740, Cg007G272730	jg2864
OG0000446	Cg003G110320	jg23206
OG0000446	Cg002G074360	jg13074
OG0000447	Cg004G131200	jg25527
OG0000447	Cg003G108540	jg23026
OG0000447	Cg005G172640	jg18497
OG0000447	Cg006G218040	jg31384
OG0000448	Cg008G324500	jg20366
OG0000448	Cg008G324490	jg20367
OG0000448	Cg008G324510	jg20365
OG0000449	Cg002G061250	jg14381
OG0000449	Cg003G107590	jg22929
OG0000449	Cg002G061240	jg14380
OG0000449	Cg003G107580	jg22927, jg22928
OG0000452	Cg001G010190	jg9382
OG0000452	Cg001G010200	jg9383, jg1872
OG0000453	Cg006G197950	jg33046
OG0000454	Cg003G099450	jg21978, jg21979, jg21980
OG0000456	Cg008G287450	jg27650, jg4447, jg4448
OG0000456	Cg002G056050, Cg002G056060, Cg005G187000	jg11408, jg11521
OG0000457	Cg008G292890	jg5458, jg5460, jg5083
OG0000457	Cg001G040480	jg12580
OG0000458	Cg003G099750, Cg003G099730	jg17636
OG0000460	Cg007G250660, Cg007G250670	jg990, jg976
OG0000460	Cg001G018880	jg10331
OG0000460	Cg005G157890	jg32699
OG0000461	Cg005G168760	jg18932
OG0000461	Cg006G245460	jg28396
OG0000461	Cg006G245470	jg28395
OG0000462	Cg006G210000	jg19077, jg12377, jg32516
OG0000463	Cg002G060360	jg14457
OG0000463	Cg002G060570	jg14450
OG0000463	Cg002G060480	jg14453
OG0000466	Cg008G284120	jg4077
OG0000467	Cg008G322950, Cg002G047650	jg10715, jg19591
OG0000468	Cg002G051880	jg15405
OG0000468	Cg005G173840	jg18363
OG0000468	Cg005G167330	jg19076
OG0000471	Cg006G217710	jg31419
OG0000471	Cg006G217740, Cg006G217720, Cg006G217730	jg31418
OG0000471	Cg006G217690	jg31424
OG0000472	Cg001G040820	jg12627
OG0000472	Cg001G040810, Cg001G040800	jg12626
OG0000474	Cg008G303420	jg6224
OG0000474	Cg002G057990	jg14718
OG0000476	Cg008G305110, Cg008G305030	jg6422
OG0000477	Cg003G105990, Cg004G153320, Cg005G168060	jg4536, jg27864
OG0000481	Cg001G029300, Cg003G087600	jg11478, jg28172
OG0000482	Cg007G266950, Cg001G038090	jg2227
OG0000483	Cg003G102670	jg22371
OG0000483	Cg003G102690, Cg003G102680	jg22372, jg12274, jg22376, jg12263
OG0000484	Cg008G322230	jg20575
OG0000487	Cg004G120040, Cg005G173270, Cg006G241950	jg28766
OG0000488	Cg002G054290	jg15169
OG0000488	Cg002G054230	jg12046, jg15173
OG0000488	Cg002G054460	jg15143
OG0000488	Cg002G054220	jg15174
OG0000489	Cg004G121500, Cg004G121510	jg24485
OG0000489	Cg003G094350, Cg003G079680	jg7833, jg7828, jg7826, jg7830
OG0000490	Cg006G244130	jg28529
OG0000490	Cg006G244120	jg28530
OG0000491	Cg008G302450	jg6094, jg7081
OG0000492	Cg003G103830	jg22550
OG0000495	Cg003G101210	jg17057, jg17059
OG0000495	Cg005G191210	jg16811
OG0000496	Cg004G148140	jg11876
OG0000496	Cg002G063650, Cg004G148150	jg17937
OG0000496	Cg008G318740, Cg001G021720	jg11820
OG0000497	Cg008G309770	jg13943
OG0000498	Cg003G100300	jg22061
OG0000498	Cg001G012780, Cg006G218710	jg9651
OG0000499	Cg001G022510	jg10760
OG0000499	Cg007G279080	jg3514
OG0000500	Cg008G321790	jg20612
OG0000500	Cg008G321770	jg20613
OG0000501	Cg006G209830	jg32175
OG0000501	Cg004G151200, Cg002G060780	jg14430
OG0000502	Cg008G316630	jg21036, jg11862, jg6575, jg587, jg3185, jg1933, jg6818, jg17576, jg9337, jg20836, jg17475, jg33136, jg30061, jg27527, jg1779, jg1784, jg5332, jg11874, jg13952, jg11838, jg32696, jg3175, jg24141, jg15366, jg1716, jg6817
OG0000504	Cg008G283420	jg3998
OG0000504	Cg005G166880	jg15455
OG0000504	Cg004G125100	jg24877
OG0000506	Cg008G286990	jg27491, jg2122, jg2123, jg4379
OG0000506	Cg007G272280	jg2816
OG0000508	Cg005G170330	jg18411
OG0000508	Cg005G169030	jg18103, jg17563, jg26267
OG0000509	Cg006G201540	jg10975
OG0000509	Cg001G024650	jg10982
OG0000509	Cg001G024640	jg10981
OG0000510	Cg007G250480, Cg007G250500	jg948, jg949
OG0000510	Cg007G250460	jg947
OG0000511	Cg001G026600	jg11210
OG0000511	Cg007G247860	jg673
OG0000512	Cg001G017530	jg10170, jg10168, jg10169
OG0000512	Cg001G017520	jg10167, jg10166
OG0000512	Cg002G068470	jg28227
OG0000512	Cg001G017500	jg10164, jg12984
OG0000512	Cg001G017510	jg10165
OG0000513	Cg002G052890	jg15295
OG0000513	Cg002G061210	jg14385
OG0000513	Cg003G107510	jg22921
OG0000514	Cg004G137240	jg26192
OG0000514	Cg006G220140	jg31173
OG0000515	Cg006G194180	jg33804, jg33803
OG0000516	Cg001G039660	jg9498, jg12529
OG0000520	Cg005G160050	jg21281
OG0000520	Cg009G325440, Cg008G313690	jg16160
OG0000521	Cg006G209950	jg32168
OG0000521	Cg003G085930	jg7215
OG0000521	Cg007G278940	jg3506
OG0000522	Cg006G212940	jg31946
OG0000522	Cg006G212930	jg31949
OG0000522	Cg003G083650	jg31947
OG0000522	Cg003G083570	jg7403
OG0000523	Cg005G159230	jg20053, jg20054
OG0000523	Cg006G218660	jg31323
OG0000524	Cg008G312990	jg21346
OG0000525	Cg004G130910	jg25495
OG0000525	Cg006G196190	jg33557
OG0000526	Cg002G059250	jg14581
OG0000526	Cg002G059300	jg14578
OG0000526	Cg002G059290	jg14579
OG0000526	Cg002G059280, Cg002G059260	jg14580
OG0000527	Cg001G028730	jg11429
OG0000527	Cg001G028570	jg11421, jg11417, jg11432, jg11422, jg11415
OG0000530	Cg008G297330, Cg008G297350	jg5538
OG0000533	Cg001G001030	jg8390
OG0000533	Cg005G193250	jg16575
OG0000534	Cg007G248240	jg708
OG0000534	Cg007G248260, Cg007G248310, Cg007G248250	jg713, jg712, jg742, jg710, jg741
OG0000535	Cg002G074720	jg13026
OG0000535	Cg002G074700, Cg002G074680, Cg007G250270	jg868
OG0000535	Cg002G074710	jg13027
OG0000537	Cg003G094580, Cg003G079430	jg7925
OG0000537	Cg004G123580	jg24704
OG0000538	Cg005G162220	jg19699
OG0000538	Cg005G162250	jg19696
OG0000538	Cg005G162230	jg19698
OG0000539	Cg007G251010	jg23802
OG0000539	Cg005G176040	jg18113
OG0000540	Cg005G177450	jg17964
OG0000540	Cg005G177480	jg17962
OG0000540	Cg005G177500, Cg005G177490	jg17961
OG0000542	Cg006G200890	jg32967
OG0000542	Cg004G117700	jg24075
OG0000543	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000	jg16929, jg16931, jg17291, jg17003, jg16987, jg17292, jg16935, jg20923, jg16934
OG0000544	Cg006G241100	jg28859, jg28860
OG0000545	Cg007G275530	jg3158
OG0000545	Cg007G275520, Cg007G275510	jg3155, jg3157
OG0000545	Cg007G275490	jg3154
OG0000546	Cg004G152970	jg27825
OG0000546	Cg004G152950	jg27824
OG0000546	Cg004G152920	jg27811
OG0000546	Cg004G152930, Cg004G152960, Cg004G152940	jg27820, jg27810, jg27823
OG0000547	Cg003G081950, Cg003G081930	jg7573, jg7576, jg7572, jg7574
OG0000551	Cg003G112680	jg23481
OG0000551	Cg001G001200	jg8404
OG0000551	Cg008G290260	jg4806
OG0000552	Cg006G222430	jg30914, jg32005
OG0000552	Cg005G175630, Cg002G044370	jg16295
OG0000553	Cg006G211460	jg32427
OG0000555	Cg003G081530	jg7626, jg7624, jg1372, jg1387, jg1382, jg1384, jg1385, jg1383, jg1386, jg7625
OG0000556	Cg004G123180	jg24663
OG0000556	Cg008G311260, Cg008G309430	jg21449, jg21453
OG0000556	Cg004G142770	jg26824
OG0000557	Cg002G046330	jg16084
OG0000557	Cg005G161030	jg19839
OG0000557	Cg005G161040	jg19838
OG0000558	Cg005G164050, Cg005G163680	jg19487
OG0000558	Cg005G164030	jg17449, jg19488
OG0000558	Cg004G144890	jg27025
OG0000559	Cg008G283670	jg4024
OG0000559	Cg008G283680	jg4025
OG0000559	Cg008G284340	jg4012
OG0000560	Cg003G107170	jg22886
OG0000560	Cg006G242130	jg28751
OG0000562	Cg004G121670	jg24508
OG0000562	Cg008G294850	jg5286
OG0000562	Cg008G306290	jg6572
OG0000563	Cg008G319600	jg20841, jg11999, jg20839
OG0000564	Cg005G189590	jg16981
OG0000564	Cg005G189640, Cg005G189660	jg16982, jg16980
OG0000565	Cg007G270450	jg2605
OG0000566	Cg008G300820	jg5898, jg5899, jg31971
OG0000566	Cg008G300980	jg5921, jg26863
OG0000567	Cg008G292520	jg5046
OG0000568	Cg004G134820, Cg004G152730, Cg003G087790, Cg007G255630	jg1489, jg16423, jg13936, jg6973, jg17102, jg27816
OG0000569	Cg005G171340	jg18645, jg18647
OG0000570	Cg004G117190	jg24012
OG0000571	Cg003G108460	jg23018
OG0000571	Cg006G237990, Cg006G238000	jg29172
OG0000572	Cg007G274000	jg3001
OG0000573	Cg007G249330	jg846
OG0000574	Cg007G257570	jg7027, jg32621, jg13872
OG0000575	Cg002G064200	jg8980
OG0000578	Cg006G235600	jg29431
OG0000578	Cg007G251220	jg1019
OG0000578	Cg007G270390	jg2597
OG0000579	Cg001G042350	jg12774
OG0000581	Cg004G124880, Cg004G124890	jg24849
OG0000582	Cg008G302230	jg6054
OG0000582	Cg005G180390	jg17669
OG0000584	Cg001G012010	jg9581
OG0000585	Cg004G130730, Cg005G172160, Cg006G216450	jg25476
OG0000586	Cg008G317030	jg21166
OG0000587	Cg014G331710, Cg003G077950	jg8090
OG0000587	Cg005G158850	jg20091
OG0000587	Cg006G244220	jg28523
OG0000588	Cg004G131080	jg25511
OG0000588	Cg005G163370	jg19576
OG0000588	Cg006G196360	jg33536
OG0000589	Cg003G107490	jg22919
OG0000589	Cg002G061190	jg14387
OG0000589	Cg002G061200	jg14386
OG0000590	Cg008G306680	jg6614
OG0000590	Cg006G243560	jg28594
OG0000591	Cg002G057870	jg30467
OG0000592	Cg006G201250	jg32943
OG0000592	Cg006G227950	jg30331
OG0000593	Cg001G026500	jg3529
OG0000593	Cg001G026300	jg11187, jg11615
OG0000593	Cg007G253070	jg13710, jg13746
OG0000595	Cg002G063250	jg14169
OG0000595	Cg002G063260	jg14167
OG0000596	Cg008G300510	jg5866
OG0000596	Cg003G102460	jg22346
OG0000596	Cg003G102400	jg22332
OG0000597	Cg005G175670	jg18157, jg17982
OG0000598	Cg001G020860	jg10593, jg10592
OG0000600	Cg003G104060	jg22542
OG0000600	Cg004G156080	jg28170
OG0000600	Cg001G011170	jg9501
OG0000601	Cg008G295790	jg5374
OG0000601	Cg001G039300	jg12491
OG0000601	Cg002G067730	jg13777
OG0000602	Cg008G284060	jg4065
OG0000602	Cg004G125440	jg24911
OG0000604	Cg001G015890	jg9978
OG0000605	Cg007G274490	jg3048
OG0000605	Cg007G274500	jg3047
OG0000606	Cg004G132340	jg25639
OG0000606	Cg007G281550	jg3771
OG0000606	Cg006G197370	jg27276, jg33426
OG0000607	Cg004G135710	jg26039
OG0000607	Cg004G151620	jg27622
OG0000607	Cg001G006330	jg8969
OG0000608	Cg002G048580	jg15793
OG0000608	Cg002G048620	jg15788
OG0000609	Cg001G005110	jg8841
OG0000609	Cg003G085350	jg8843, jg8844
OG0000612	Cg007G251640	jg1116, jg1151
OG0000613	Cg004G117600	jg24063
OG0000613	Cg001G038460	jg12418
OG0000614	Cg003G083720, Cg003G083730	jg4726, jg4724
OG0000615	Cg004G154140	jg27944
OG0000615	Cg001G003930	jg8720
OG0000615	Cg002G055630	jg15003
OG0000616	Cg003G108360	jg23007
OG0000617	Cg014G331930, Cg003G077690, Cg014G331920, Cg003G077700	jg8061, jg8062
OG0000617	Cg014G332730, Cg003G076870	jg8112
OG0000618	Cg007G279240	jg3537
OG0000618	Cg001G013140	jg9695
OG0000619	Cg005G169350	jg18863
OG0000619	Cg002G053130	jg15274
OG0000620	Cg006G227500	jg30377
OG0000620	Cg007G274540	jg3057, jg3055
OG0000621	Cg003G080980	jg7674
OG0000621	Cg001G035510, Cg007G255970	jg13820, jg12134
OG0000622	Cg005G192750	jg16630
OG0000626	Cg007G246760, Cg007G246730, Cg007G246740	jg518
OG0000626	Cg007G246710	jg516
OG0000626	Cg007G246720	jg519
OG0000627	Cg007G266770	jg2201
OG0000627	Cg003G102720	jg22380
OG0000628	Cg007G278590	jg3467
OG0000628	Cg004G135400, Cg006G208420	jg26006
OG0000630	Cg001G037880, Cg001G037840	jg12315
OG0000633	Cg006G230570	jg30016
OG0000633	Cg002G066750	jg13948
OG0000633	Cg007G281520	jg3768
OG0000634	Cg003G106960, Cg003G106970	jg22863
OG0000634	Cg003G106980	jg22865
OG0000635	Cg005G176520	jg18072
OG0000635	Cg007G251250	jg18217, jg1138
OG0000636	Cg008G286670	jg4344
OG0000636	Cg008G286690	jg4345
OG0000639	Cg001G021660	jg10684
OG0000640	Cg006G225210	jg30624
OG0000640	Cg006G225230	jg30622
OG0000641	Cg004G138830	jg26381
OG0000641	Cg004G138850	jg26384
OG0000641	Cg004G138840	jg26382
OG0000642	Cg001G039230, Cg001G039250, Cg001G039260	jg12488, jg12487
OG0000642	Cg001G039280, Cg001G039290	jg12489
OG0000645	Cg001G028030	jg11358
OG0000646	Cg002G068200	jg13733
OG0000646	Cg004G117060	jg23996
OG0000646	Cg001G039450	jg12510, jg12511
OG0000648	Cg007G250430, Cg002G043950	jg28245, jg14836
OG0000649	Cg006G207250	jg32443
OG0000649	Cg006G224150	jg17606, jg30737
OG0000649	Cg007G276770	jg3275
OG0000650	Cg008G323240	jg20468
OG0000650	Cg008G323250	jg20467
OG0000651	Cg003G085490	jg22932
OG0000652	Cg008G303080, Cg008G303060, Cg008G303090	jg6184, jg6183, jg6185
OG0000653	Cg008G301300	jg5952
OG0000654	Cg003G106900, Cg003G106910, Cg003G107260	jg21106, jg22830
OG0000658	Cg008G306770, Cg002G052670, Cg002G070930	jg6629
OG0000660	Cg002G060220	jg14470
OG0000661	Cg005G175080	jg11941, jg15323, jg18223
OG0000662	Cg008G296140	jg5409
OG0000662	Cg004G117510	jg24052
OG0000662	Cg008G296150	jg5411
OG0000663	Cg006G219810	jg31209
OG0000667	Cg002G064320	jg14233, jg14232, jg14106
OG0000669	Cg005G161680	jg19759
OG0000669	Cg004G129440	jg25341
OG0000669	Cg002G075620	jg12915
OG0000670	Cg001G017310	jg10136
OG0000670	Cg001G017300	jg10135
OG0000671	Cg001G038980	jg12467
OG0000671	Cg001G038990	jg12468
OG0000672	Cg006G217430	jg31455
OG0000673	Cg002G072930	jg13248, jg13245
OG0000674	Cg006G243600	jg28590
OG0000674	Cg005G158060	jg20170
OG0000674	Cg014G331360, Cg003G078290	jg7985
OG0000675	Cg007G280540	jg3680
OG0000675	Cg005G174600	jg18279
OG0000676	Cg007G274730	jg3081
OG0000677	Cg006G221400, Cg006G221380, Cg006G221390, Cg006G221370	jg31035
OG0000677	Cg006G221350	jg31038, jg31036, jg32202
OG0000678	Cg006G214830, Cg006G214880, Cg006G214860, Cg006G214850	jg31763, jg31760, jg31765, jg31762
OG0000679	Cg003G087780	jg1084, jg26966, jg17014, jg21402, jg1076, jg26084
